energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.89194597,2.20158585,0.02705530,0.18774166,0.90319536,0.80949290,0.04202636,0.57452665,0.67379923,0.09901620
-5.88594297,2.15201718,0.02646429,0.18430188,0.89123047,0.79381720,0.04028799,0.55919048,0.65943218,0.09610551
-5.87993997,2.09546116,0.02571710,0.18020055,0.87527631,0.77557034,0.03848740,0.54238859,0.64283022,0.09295111
-5.87393697,2.03271023,0.02482612,0.17554750,0.85562911,0.75502822,0.03664232,0.52426408,0.62432435,0.08958375
-5.86793397,1.96472951,0.02380667,0.17046785,0.83268897,0.73252176,0.03477075,0.50500612,0.60430982,0.08604236
-5.86193097,1.89263222,0.02267643,0.16509906,0.80694802,0.70843027,0.03289076,0.48484488,0.58323404,0.08237274
-5.85592796,1.81764995,0.02145496,0.15958750,0.77897552,0.68317295,0.03102030,0.46404490,0.56158276,0.07862613
-5.84992496,1.74109888,0.02016296,0.15408477,0.74940055,0.65719892,0.02917694,0.44289729,0.53986527,0.07485745
-5.84392196,1.66434326,0.01882173,0.14874397,0.71889310,0.63097602,0.02737768,0.42171109,0.51859914,0.07112353
-5.83791896,1.58875750,0.01745244,0.14371579,0.68814416,0.60497863,0.02563864,0.40080413,0.49829510,0.06748133
-5.83191596,1.51568821,0.01607562,0.13914477,0.65784569,0.57967504,0.02397482,0.38049389,0.47944259,0.06398611
-5.82591296,1.44641753,0.01471062,0.13516573,0.62867101,0.55551466,0.02239987,0.36108852,0.46249646,0.06068982
-5.81990995,1.38212899,0.01337513,0.13190047,0.60125654,0.53291556,0.02092576,0.34287859,0.44786521,0.05763965
-5.81390695,1.32387680,0.01208484,0.12945485,0.57618504,0.51225274,0.01956262,0.32612957,0.43590102,0.05487674
-5.80790395,1.27255956,0.01085318,0.12791625,0.55397121,0.49384750,0.01831846,0.31107544,0.42689177,0.05243523
-5.80190095,1.22889902,0.00969118,0.12735154,0.53504966,0.47795836,0.01719906,0.29791344,0.42105511,0.05034149
-5.79589795,1.19342422,0.00860738,0.12780556,0.51976553,0.46477374,0.01620781,0.28680004,0.41853464,0.04861368
-5.78989495,1.16646126,0.00760786,0.12930004,0.50836793,0.45440676,0.01534561,0.27784826,0.41939796,0.04726156
-5.78389195,1.14812878,0.00669635,0.13183310,0.50100607,0.44689221,0.01461093,0.27112600,0.42363664,0.04628652
-5.77788894,1.13833892,0.00587440,0.13537921,0.49772793,0.44218599,0.01399978,0.26665569,0.43116772,0.04568186
-5.77188594,1.13680344,0.00514159,0.13988960,0.49848153,0.44016685,0.01350587,0.26441472,0.44183673,0.04543320
-5.76588294,1.14304469,0.00449577,0.14529321,0.50311831,0.44064049,0.01312078,0.26433693,0.45542192,0.04551912
-5.75987994,1.15641078,0.00393336,0.15149796,0.51139855,0.44334585,0.01283421,0.26631475,0.47163955,0.04591190
-5.75387694,1.17609456,0.00344962,0.15839251,0.52299863,0.44796339,0.01263426,0.27020201,0.49015003,0.04657829
-5.74787394,1.20115575,0.00303890,0.16584835,0.53751976,0.45412508,0.01250778,0.27581734,0.51056496,0.04748044
-5.74187094,1.23054559,0.00269494,0.17372224,0.55449810,0.46142574,0.01244076,0.28294809,0.53245471,0.04857683
-5.73586793,1.26313359,0.00241111,0.18185901,0.57341598,0.46943540,0.01241869,0.29135465,0.55535673,0.04982325
-5.72986493,1.29773560,0.00218058,0.19009464,0.59371409,0.47771224,0.01242703,0.30077534,0.57878444,0.05117377
-5.72386193,1.33314285,0.00199658,0.19825961,0.61480448,0.48581573,0.01245159,0.31093167,0.60223662,0.05258172
-5.71785893,1.36815122,0.00185249,0.20618242,0.63608405,0.49331945,0.01247888,0.32153408,0.62520741,0.05400074
-5.71185593,1.40159030,0.00174202,0.21369337,0.65694857,0.49982332,0.01249656,0.33228811,0.64719663,0.05538570
-5.70585293,1.43235162,0.00165928,0.22062835,0.67680673,0.50496478,0.01249369,0.34290097,0.66772058,0.05669371
-5.69984992,1.45941561,0.00159887,0.22683271,0.69509419,0.50842858,0.01246100,0.35308845,0.68632294,0.05788508
-5.69384692,1.48187648,0.00155594,0.23216505,0.71128722,0.50995494,0.01239117,0.36258204,0.70258570,0.05892419
-5.68784392,1.49896468,0.00152622,0.23650080,0.72491568,0.50934591,0.01227887,0.37113614,0.71613987,0.05978039
-5.68184092,1.51006631,0.00150600,0.23973554,0.73557489,0.50646964,0.01212095,0.37853510,0.72667552,0.06042876
-5.67583792,1.51473882,0.00149222,0.24178794,0.74293621,0.50126268,0.01191635,0.38459999,0.73395096,0.06085081
-5.66983492,1.51272270,0.00148235,0.24260213,0.74675569,0.49373012,0.01166614,0.38919472,0.73780062,0.06103505
-5.66383192,1.50394852,0.00147448,0.24214951,0.74688079,0.48394385,0.01137332,0.39223121,0.73814124,0.06097741
-5.65782891,1.48853917,0.00146721,0.24042972,0.74325453,0.47203890,0.01104271,0.39367356,0.73497597,0.06068149
-5.65182591,1.46680691,0.00145966,0.23747100,0.73591710,0.45820812,0.01068070,0.39354064,0.72839626,0.06015858
-5.64582291,1.43924532,0.00145142,0.23332954,0.72500457,0.44269549,0.01029503,0.39190714,0.71858100,0.05942755
-5.63981991,1.40651605,0.00144249,0.22808808,0.71074479,0.42578833,0.00989445,0.38890282,0.70579303,0.05851438
-5.63381691,1.36943076,0.00143324,0.22185362,0.69345048,0.40780854,0.00948849,0.38470985,0.69037283,0.05745158
-5.62781391,1.32892859,0.00142436,0.21475442,0.67350956,0.38910352,0.00908707,0.37955825,0.67272945,0.05627730
-5.62181091,1.28604983,0.00141681,0.20693622,0.65137327,0.37003668,0.00870026,0.37371952,0.65332904,0.05503429
-5.61580790,1.24190644,0.00141172,0.19855794,0.62754212,0.35097821,0.00833793,0.36749856,0.63268109,0.05376856
-5.60980490,1.19765045,0.00141036,0.18978697,0.60255050,0.33229609,0.00800946,0.36122421,0.61132295,0.05252803
-5.60380190,1.15444106,0.00141406,0.18079417,0.57695020,0.31434776,0.00772353,0.35523864,0.58980317,0.05136095
-5.59779890,1.11341172,0.00142418,0.17174882,0.55129363,0.29747259,0.00748778,0.34988609,0.56866413,0.05031430
-5.59179590,1.07563801,0.00144200,0.16281365,0.52611731,0.28198532,0.00730872,0.34550120,0.54842478,0.04943222
-5.58579290,1.04210769,0.00146868,0.15414023,0.50192614,0.26817059,0.00719147,0.34239765,0.52956401,0.04875443
-5.57978989,1.01369364,0.00150526,0.14586473,0.47917921,0.25627864,0.00713966,0.34085732,0.51250543,0.04831480
-5.57378689,0.99113089,0.00155253,0.13810437,0.45827743,0.24652217,0.00715535,0.34112053,0.49760398,0.04814013
-5.56778389,0.97499819,0.00161108,0.13095459,0.43955362,0.23907446,0.00723900,0.34337780,0.48513518,0.04824906
-5.56178089,0.96570503,0.00168122,0.12448703,0.42326520,0.23406850,0.00738939,0.34776331,0.47528716,0.04865133
-5.55577789,0.96348429,0.00176302,0.11874843,0.40958978,0.23159725,0.00760376,0.35435054,0.46815596,0.04934734
-5.54977489,0.96839073,0.00185626,0.11376044,0.39862371,0.23171476,0.00787784,0.36315007,0.46374435,0.05032803
-5.54377189,0.98030537,0.00196051,0.10952029,0.39038350,0.23443817,0.00820599,0.37410977,0.46196392,0.05157506
-5.53776888,0.99894537,0.00207511,0.10600240,0.38480997,0.23975021,0.00858137,0.38711721,0.46264076,0.05306142
-5.53176588,1.02387904,0.00219924,0.10316067,0.38177492,0.24760233,0.00899615,0.40200435,0.46552405,0.05475225
-5.52576288,1.05454520,0.00233196,0.10093148,0.38108986,0.25791804,0.00944174,0.41855411,0.47029760,0.05660608
-5.51975988,1.09027621,0.00247229,0.09923725,0.38251635,0.27059651,0.00990903,0.43650862,0.47659353,0.05857617
-5.51375688,1.13032350,0.00261927,0.09799027,0.38577761,0.28551620,0.01038871,0.45557884,0.48400770,0.06061218
-5.50775388,1.17388491,0.00277207,0.09709693,0.39057072,0.30253840,0.01087152,0.47545493,0.49211622,0.06266184
-5.50175088,1.22013244,0.00292998,0.09646183,0.39657893,0.32151069,0.01134852,0.49581719,0.50049227,0.06467276
-5.49574787,1.26823963,0.00309260,0.09599191,0.40348371,0.34227021,0.01181144,0.51634689,0.50872267,0.06659422
-5.48974487,1.31740750,0.00325981,0.09560028,0.41097582,0.36464670,0.01225283,0.53673670,0.51642343,0.06837881
-5.48374187,1.36688823,0.00343186,0.09520971,0.41876537,0.38846539,0.01266638,0.55670025,0.52325373,0.06998397
-5.47773887,1.41600584,0.00360943,0.09475548,0.42659017,0.41354973,0.01304707,0.57598056,0.52892769,0.07137333
-5.47173587,1.46417343,0.00379362,0.09418783,0.43422245,0.43972410,0.01339133,0.59435695,0.53322375,0.07251775
-5.46573287,1.51090642,0.00398597,0.09347356,0.44147367,0.46681643,0.01369716,0.61165038,0.53599097,0.07339606
-5.45972986,1.55583196,0.00418843,0.09259701,0.44819744,0.49466099,0.01396420,0.62772703,0.53715250,0.07399553
-5.45372686,1.59869416,0.00440332,0.09156033,0.45429060,0.52310130,0.01419372,0.64250019,0.53670585,0.07431201
-5.44772386,1.63935564,0.00463330,0.09038298,0.45969258,0.55199316,0.01438862,0.65593042,0.53472029,0.07434970
-5.44172086,1.67779555,0.00488122,0.08910064,0.46438336,0.58120799,0.01455335,0.66802426,0.53133150,0.07412070
-5.43571786,1.71410454,0.00515006,0.08776351,0.46838008,0.61063629,0.01469380,0.67883160,0.52673390,0.07364430
-5.42971486,1.74847709,0.00544281,0.08643408,0.47173286,0.64019112,0.01481717,0.68844199,0.52117099,0.07294600
-5.42371186,1.78120184,0.00576233,0.08518452,0.47451990,0.66981164,0.01493178,0.69698015,0.51492438,0.07205643
-5.41770885,1.81265028,0.00611124,0.08409377,0.47684228,0.69946635,0.01504694,0.70460090,0.50830189,0.07101019
-5.41170585,1.84326422,0.00649174,0.08324447,0.47881867,0.72915583,0.01517267,0.71148383,0.50162529,0.06984455
-5.40570285,1.87354252,0.00690553,0.08271979,0.48058021,0.75891488,0.01531958,0.71782789,0.49521830,0.06859823
-5.39969985,1.90402724,0.00735370,0.08260034,0.48226569,0.78881357,0.01549856,0.72384605,0.48939524,0.06731023
-5.39369685,1.93528948,0.00783661,0.08296121,0.48401716,0.81895706,0.01572062,0.72976018,0.48445072,0.06601868
-5.38769385,1.96791494,0.00835383,0.08386925,0.48597595,0.84948399,0.01599665,0.73579626,0.48065076,0.06475991
-5.38169085,2.00248928,0.00890412,0.08538063,0.48827930,0.88056313,0.01633715,0.74217985,0.47822546,0.06356757
-5.37568784,2.03958336,0.00948536,0.08753887,0.49105728,0.91238826,0.01675202,0.74913189,0.47736348,0.06247197
-5.36968484,2.07973814,0.01009465,0.09037312,0.49443014,0.94517127,0.01725030,0.75686474,0.47820819,0.06149951
-5.36368184,2.12344951,0.01072828,0.09389705,0.49850589,0.97913341,0.01783993,0.76557833,0.48085558,0.06067233
-5.35767884,2.17115290,0.01138182,0.09810809,0.50337805,1.01449501,0.01852744,0.77545647,0.48535366,0.06000805
-5.35167584,2.22320785,0.01205023,0.10298712,0.50912347,1.05146390,0.01931774,0.78666308,0.49170327,0.05951962
-5.34567284,2.27988276,0.01272795,0.10849868,0.51580018,1.09022281,0.02021384,0.79933840,0.49986001,0.05921534
-5.33966983,2.34134014,0.01340901,0.11459155,0.52344527,1.13091641,0.02121657,0.81359507,0.50973705,0.05909890
-5.33366683,2.40762268,0.01408719,0.12119971,0.53207270,1.17363826,0.02232436,0.82951413,0.52120857,0.05916948
-5.32766383,2.47864067,0.01475608,0.12824372,0.54167132,1.21841860,0.02353302,0.84714103,0.53411362,0.05942201
-5.32166083,2.55416146,0.01540922,0.13563238,0.55220300,1.26521313,0.02483560,0.86648160,0.54826021,0.05984728
-5.31565783,2.63380128,0.01604023,0.14326475,0.56360114,1.31389387,0.02622222,0.88749837,0.56342946,0.06043228
-5.30965483,2.71702038,0.01664284,0.15103231,0.57576965,1.36424215,0.02768006,0.91010719,0.57937972,0.06116041
-5.30365183,2.80312186,0.01721097,0.15882148,0.58858267,1.41594466,0.02919340,0.93417456,0.59585061,0.06201183
-5.29764882,2.89125487,0.01773883,0.16651616,0.60188515,1.46859255,0.03074370,0.95951581,0.61256704,0.06296371
-5.29164582,2.98042254,0.01822088,0.17400053,0.61549443,1.52168418,0.03230990,0.98589440,0.62924310,0.06399066
-5.28564282,3.06949498,0.01865191,0.18116188,0.62920295,1.57463137,0.03386871,1.01302263,0.64558611,0.06506505
-5.27963982,3.15722749,0.01902705,0.18789338,0.64278227,1.62676936,0.03539507,1.04056385,0.66130065,0.06615749
-5.27363682,3.24228376,0.01934178,0.19409702,0.65598818,1.67737011,0.03686265,1.06813646,0.67609286,0.06723729
-5.26763382,3.32326396,0.01959193,0.19968623,0.66856711,1.72565885,0.03824456,1.09531970,0.68967498,0.06827299
-5.26163082,3.39873685,0.01977378,0.20458856,0.68026337,1.77083312,0.03951398,1.12166120,0.70177014,0.06923290
-5.25562781,3.46727542,0.01988403,0.20874795,0.69082734,1.81208410,0.04064492,1.14668629,0.71211743,0.07008579
-5.24962481,3.52749478,0.01991989,0.21212684,0.70002402,1.84861913,0.04161303,1.16990883,0.72047715,0.07080145
-5.24362181,3.57809122,0.01987915,0.21470776,0.70764178,1.87968498,0.04239630,1.19084324,0.72663615,0.07135144
-5.23761881,3.61788107,0.01976027,0.21649459,0.71350086,1.90459090,0.04297582,1.20901740,0.73041313,0.07170967
-5.23161581,3.64583784,0.01956243,0.21751321,0.71746109,1.92273067,0.04333640,1.22398599,0.73166357,0.07185312
-5.22561281,3.66112633,0.01928566,0.21781152,0.71942865,1.93360282,0.04346713,1.23534367,0.73028426,0.07176240
-5.21960980,3.66313211,0.01893091,0.21745891,0.71936131,1.93682832,0.04336178,1.24273761,0.72621695,0.07142227
-5.21360680,3.65148527,0.01850011,0.21654500,0.71727177,1.93216510,0.04301906,1.24587890,0.71945108,0.07082213
-5.20760380,3.62607719,0.01799623,0.21517765,0.71322909,1.91951871,0.04244268,1.24455221,0.71002528,0.06995628
-5.20160080,3.58706968,0.01742333,0.21348034,0.70735780,1.89894903,0.04164134,1.23862331,0.69802751,0.06882419
-5.19559780,3.53489584,0.01678650,0.21158894,0.69983472,1.87067246,0.04062839,1.22804411,0.68359362,0.06743050
-5.18959480,3.47025247,0.01609184,0.20964788,0.69088366,1.83505976,0.03942148,1.21285488,0.66690446,0.06578496
-5.18359180,3.39408441,0.01534640,0.20780588,0.68076803,1.79262958,0.03804194,1.19318367,0.64818146,0.06390215
-5.17758879,3.30756110,0.01455800,0.20621133,0.66978171,1.74403781,0.03651416,1.16924274,0.62768076,0.06180117
-5.17158579,3.21204641,0.01373516,0.20500754,0.65823865,1.69006345,0.03486473,1.14132239,0.60568627,0.05950502
-5.16558279,3.10906287,0.01288682,0.20432796,0.64646151,1.63159116,0.03312168,1.10978217,0.58250167,0.05704009
-5.15957979,3.00025171,0.01202221,0.20429149,0.63477002,1.56959144,0.03131359,1.07504023,0.55844187,0.05443534
-5.15357679,2.88733012,0.01115061,0.20499822,0.62346948,1.50509890,0.02946876,1.03756085,0.53382415,0.05172164
-5.14757379,2.77204752,0.01028114,0.20652563,0.61283989,1.43918940,0.02761441,0.99784115,0.50895943,0.04893088
-5.14157079,2.65614226,0.00942250,0.20892544,0.60312641,1.37295680,0.02577598,0.95639715,0.48414396,0.04609521
-5.13556778,2.54130036,0.00858286,0.21222126,0.59453124,1.30748984,0.02397651,0.91375001,0.45965186,0.04324629
-5.12956478,2.42911749,0.00776961,0.21640708,0.58720750,1.24384992,0.02223619,0.87041290,0.43572859,0.04041450
-5.12356178,2.32106528,0.00698928,0.22144681,0.58125524,1.18305009,0.02057196,0.82687888,0.41258591,0.03762840
-5.11755878,2.21846294,0.00624737,0.22727465,0.57671955,1.12603581,0.01899736,0.78361037,0.39039815,0.03491408
-5.11155578,2.12245439,0.00554834,0.23379658,0.57359101,1.07366761,0.01752243,0.74103031,0.36930007,0.03229478
-5.10555278,2.03399151,0.00489557,0.24089259,0.57180812,1.02670602,0.01615378,0.69951529,0.34938631,0.02979058
-5.09954977,1.95382311,0.00429133,0.24841991,0.57126151,0.98579872,0.01489476,0.65939070,0.33071221,0.02741810
-5.09354677,1.88248960,0.00373686,0.25621683,0.57179979,0.95147009,0.01374573,0.62092782,0.31329607,0.02519049
-5.08754377,1.82032278,0.00323244,0.26410714,0.57323646,0.92411293,0.01270446,0.58434280,0.29712251,0.02311737
-5.08154077,1.76745020,0.00277745,0.27190494,0.57535763,0.90398256,0.01176645,0.54979732,0.28214672,0.02120498
-5.07553777,1.72380333,0.00237055,0.27941976,0.57793014,0.89119306,0.01092544,0.51740057,0.26829944,0.01945626
-5.06953477,1.68912900,0.00200973,0.28646171,0.58070964,0.88571565,0.01017380,0.48721246,0.25549225,0.01787121
-5.06353177,1.66300340,0.00169250,0.29284652,0.58344836,0.88737923,0.00950302,0.45924771,0.24362313,0.01644705
-5.05752876,1.64484799,0.00141597,0.29840040,0.58590231,0.89587311,0.00890405,0.43348043,0.23258175,0.01517862
-5.05152576,1.63394704,0.00117705,0.30296445,0.58783770,0.91075193,0.00836771,0.40984916,0.22225461,0.01405872
-5.04552276,1.62946627,0.00097250,0.30639858,0.58903633,0.93144283,0.00788503,0.38826206,0.21252958,0.01307839
-5.03951976,1.63047243,0.00079907,0.30858491,0.58930017,0.95725507,0.00744745,0.36860207,0.20329992,0.01222734
-5.03351676,1.63595369,0.00065360,0.30943037,0.58845477,0.98739200,0.00704707,0.35073200,0.19446757,0.01149425
-5.02751376,1.64484069,0.00053310,0.30886875,0.58635187,1.02096558,0.00667680,0.33449948,0.18594569,0.01086709
-5.02151076,1.65602818,0.00043483,0.30686185,0.58287115,1.05701328,0.00633044,0.31974165,0.17766045,0.01033346
-5.01550775,1.66839734,0.00035634,0.30340004,0.57792125,1.09451723,0.00600274,0.30628972,0.16955224,0.00988087
-5.00950475,1.68083838,0.00029554,0.29850205,0.57144023,1.13242553,0.00568942,0.29397331,0.16157606,0.00949698
-5.00350175,1.69227352,0.00025071,0.29221411,0.56339556,1.16967521,0.00538709,0.28262457,0.15370152,0.00916990
-4.99749875,1.70167993,0.00022059,0.28460843,0.55378380,1.20521638,0.00509329,0.27208220,0.14591227,0.00888838
-4.99149575,1.70811223,0.00020433,0.27578125,0.54262998,1.23803704,0.00480633,0.26219520,0.13820515,0.00864203
-4.98549275,1.71072415,0.00020159,0.26585035,0.52998685,1.26718781,0.00452525,0.25282645,0.13058908,0.00842150
-4.97948974,1.70878883,0.00021250,0.25495219,0.51593394,1.29180578,0.00424974,0.24385606,0.12308371,0.00821860
-4.97348674,1.70171697,0.00023772,0.24323888,0.50057643,1.31113674,0.00398000,0.23518434,0.11571816,0.00802650
-4.96748374,1.68907244,0.00027841,0.23087485,0.48404401,1.32455497,0.00371670,0.22673437,0.10852962,0.00783978
-4.96148074,1.67058457,0.00033631,0.21803354,0.46648937,1.33157983,0.00346089,0.21845419,0.10156205,0.00765450
-4.95547774,1.64615670,0.00041365,0.20489412,0.44808664,1.33188844,0.00321388,0.21031824,0.09486505,0.00746827
-4.94947474,1.61587038,0.00051325,0.19163827,0.42902949,1.32532412,0.00297721,0.20232832,0.08849270,0.00728025
-4.94347174,1.57998517,0.00063843,0.17844720,0.40952895,1.31189995,0.00275261,0.19451375,0.08250268,0.00709110
-4.93746873,1.53893359,0.00079303,0.16549888,0.38981094,1.29179749,0.00254190,0.18693073,0.07695535,0.00690294
-4.93146573,1.49331141,0.00098135,0.15296568,0.37011349,1.26536055,0.00234695,0.17966098,0.07191304,0.00671923
-4.92546273,1.44386344,0.00120810,0.14101220,0.35068360,1.23308429,0.00216971,0.17280951,0.06743930,0.00654466
-4.91945973,1.39146503,0.00147828,0.12979356,0.33177378,1.19559999,0.00201210,0.16650170,0.06359821,0.00638501
-4.91345673,1.33709994,0.00179713,0.11945397,0.31363833,1.15365600,0.00187602,0.16087954,0.06045364,0.00624688
-4.90745373,1.28183502,0.00216992,0.11012560,0.29652933,1.10809566,0.00176332,0.15609733,0.05806843,0.00613756
-4.90145073,1.22679246,0.00260183,0.10192769,0.28069240,1.05983291,0.00167579,0.15231680,0.05650345,0.00606473
-4.89544772,1.17312038,0.00309773,0.09496588,0.26636227,1.00982630,0.00161509,0.14970173,0.05581654,0.00603623
-4.88944472,1.12196249,0.00366194,0.08933161,0.25375830,0.95905248,0.00158279,0.14841238,0.05606119,0.00605979
-4.88344172,1.07442766,0.00429805,0.08510156,0.24307986,0.90847986,0.00158025,0.14859967,0.05728513,0.00614278
-4.87743872,1.03156019,0.00500857,0.08233708,0.23450178,0.85904317,0.00160866,0.15039937,0.05952865,0.00629188
-4.87143572,0.99431144,0.00579474,0.08108353,0.22816993,0.81161977,0.00166896,0.15392654,0.06282287,0.00651289
-4.86543272,0.96351371,0.00665626,0.08136946,0.22419697,0.76700832,0.00176179,0.15927017,0.06718780,0.00681045
-4.85942971,0.93985690,0.00759103,0.08320565,0.22265848,0.72591016,0.00188744,0.16648849,0.07263045,0.00718779
-4.85342671,0.92386853,0.00859499,0.08658406,0.22358953,0.68891402,0.00204581,0.17560480,0.07914290,0.00764660
-4.84742371,0.91589791,0.00966194,0.09147668,0.22698188,0.65648423,0.00223634,0.18660434,0.08670067,0.00818683
-4.84142071,0.91610463,0.01078343,0.09783431,0.23278194,0.62895268,0.00245797,0.19943202,0.09526119,0.00880659
-4.83541771,0.92445207,0.01194880,0.10558552,0.24088962,0.60651454,0.00270907,0.21399149,0.10476285,0.00950212
-4.82941471,0.94070607,0.01314521,0.11463578,0.25115834,0.58922787,0.00298745,0.23014536,0.11512442,0.01026775
-4.82341171,0.96443909,0.01435778,0.12486697,0.26339616,0.57701691,0.00329030,0.24771687,0.12624529,0.01109604
-4.81740870,0.99503992,0.01556987,0.13613744,0.27736825,0.56967890,0.00361418,0.26649300,0.13800628,0.01197783
-4.81140570,1.03172891,0.01676341,0.14828262,0.29280078,0.56689430,0.00395506,0.28622897,0.15027143,0.01290252
-4.80540270,1.07357846,0.01791933,0.16111653,0.30938614,0.56823986,0.00430837,0.30665406,0.16289058,0.01385829
-4.79939970,1.11953852,0.01901804,0.17443407,0.32678958,0.57320443,0.00466902,0.32747871,0.17570279,0.01483243
-4.79339670,1.16846628,0.02003999,0.18801427,0.34465706,0.58120680,0.00503153,0.34840257,0.18854064,0.01581174
-4.78739370,1.21915945,0.02096629,0.20162446,0.36262412,0.59161517,0.00539011,0.36912334,0.20123517,0.01678291
-4.78139070,1.27039204,0.02177923,0.21502526,0.38032563,0.60376776,0.00573882,0.38934603,0.21362144,0.01773299
-4.77538769,1.32095154,0.02246297,0.22797633,0.39740599,0.61699371,0.00607172,0.40879227,0.22554431,0.01864982
-4.76938469,1.36967615,0.02300400,0.24024274,0.41352941,0.63063381,0.00638301,0.42720935,0.23686448,0.01952246
-4.76338169,1.41549071,0.02339164,0.25160155,0.42839002,0.64406041,0.00666723,0.44437845,0.24746424,0.02034160
-4.75737869,1.45743987,0.02361846,0.26184863,0.44172112,0.65669565,0.00691943,0.46012185,0.25725277,0.02109990
-4.75137569,1.49471730,0.02368051,0.27080507,0.45330340,0.66802764,0.00713529,0.47430855,0.26617064,0.02179227
-4.74537269,1.52668938,0.02357751,0.27832323,0.46297165,0.67762389,0.00731130,0.48685820,0.27419335,0.02241607
-4.73936968,1.55291261,0.02331285,0.28429180,0.47061954,0.68514157,0.00744490,0.49774294,0.28133336,0.02297121
-4.73336668,1.57314369,0.02289349,0.28863983,0.47620232,0.69033424,0.00753450,0.50698718,0.28764080,0.02346013
-4.72736368,1.58734190,0.02232974,0.29133943,0.47973724,0.69305486,0.00757959,0.51466508,0.29320235,0.02388767
-4.72136068,1.59566349,0.02163485,0.29240687,0.48130159,0.69325507,0.00758075,0.52089604,0.29813848,0.02426086
-4.71535768,1.59844840,0.02082462,0.29190212,0.48102837,0.69098066,0.00753958,0.52583815,0.30259891,0.02458854
-4.70935468,1.59619976,0.01991680,0.28992680,0.47909991,0.68636376,0.00745869,0.52968009,0.30675651,0.02488100
-4.70335168,1.58955723,0.01893054,0.28662041,0.47573947,0.67961195,0.00734154,0.53263168,0.31079976,0.02514945
-4.69734867,1.57926525,0.01788575,0.28215531,0.47120140,0.67099500,0.00719234,0.53491364,0.31492413,0.02540545
-4.69134567,1.56613792,0.01680247,0.27673038,0.46576020,0.66082971,0.00701584,0.53674704,0.31932268,0.02566038
-4.68534267,1.55102184,0.01570031,0.27056380,0.45969893,0.64946376,0.00681721,0.53834277,0.32417634,0.02592486
-4.67933967,1.53475906,0.01459785,0.26388526,0.45329762,0.63725934,0.00660178,0.53989190,0.32964431,0.02620817
-4.67333667,1.51815149,0.01351218,0.25692796,0.44682217,0.62457705,0.00637488,0.54155694,0.33585506,0.02651783
-4.66733367,1.50192878,0.01245855,0.24992069,0.44051420,0.61176124,0.00614165,0.54346489,0.34289847,0.02685913
-4.66133067,1.48672084,0.01145000,0.24308051,0.43458234,0.59912699,0.00590683,0.54570198,0.35081939,0.02723485
-4.65532766,1.47303644,0.01049719,0.23660615,0.42919537,0.58694956,0.00567468,0.54831072,0.35961321,0.02764508
-4.64932466,1.46124862,0.00960832,0.23067261,0.42447753,0.57545655,0.00544880,0.55128912,0.36922349,0.02808712
-4.64332166,1.45158757,0.00878912,0.22542700,0.42050605,0.56482308,0.00523211,0.55459229,0.37954212,0.02855561
