energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.88594297,2.42299188,0.03207748,0.02836943,0.65185792,0.00000000,0.04888601,0.94689789,0.42419415,0.63058311
-5.87993997,2.33690460,0.03065352,0.02774622,0.63266431,0.00000000,0.04743730,0.91852339,0.41092221,0.60100280
-5.87393697,2.24303558,0.02910563,0.02703914,0.61069617,0.00000000,0.04583632,0.88635273,0.39608773,0.57034356
-5.86793397,2.14237320,0.02745667,0.02625340,0.58626639,0.00000000,0.04409448,0.85080362,0.37988757,0.53883277
-5.86193097,2.03606704,0.02573121,0.02539837,0.55973712,0.00000000,0.04222728,0.81236106,0.36255184,0.50672937
-5.85592796,1.92539727,0.02395477,0.02448737,0.53150962,0.00000000,0.04025392,0.77156476,0.34433837,0.47431676
-5.84992496,1.81174093,0.02215293,0.02353739,0.50201352,0.00000000,0.03819680,0.72899539,0.32552667,0.44189490
-5.84392196,1.69653693,0.02035067,0.02256874,0.47169588,0.00000000,0.03608093,0.68526030,0.30641171,0.40977224
-5.83791896,1.58125124,0.01857159,0.02160466,0.44101045,0.00000000,0.03393332,0.64097919,0.28729776,0.37825769
-5.83191596,1.46734344,0.01683743,0.02067090,0.41040753,0.00000000,0.03178230,0.59677042,0.26849247,0.34765313
-5.82591296,1.35623596,0.01516756,0.01979529,0.38032479,0.00000000,0.02965685,0.55323827,0.25030130,0.31824654
-5.81990995,1.24928681,0.01357869,0.01900723,0.35117916,0.00000000,0.02758598,0.51096153,0.23302258,0.29030624
-5.81390695,1.14776634,0.01208464,0.01833728,0.32336008,0.00000000,0.02559812,0.47048372,0.21694303,0.26407612
-5.80790395,1.05283831,0.01069633,0.01781657,0.29722397,0.00000000,0.02372057,0.43230504,0.20233394,0.23977205
-5.80190095,0.96554532,0.00942173,0.01747636,0.27309009,0.00000000,0.02197900,0.39687603,0.18944791,0.21757940
-5.79589795,0.88679830,0.00826610,0.01734745,0.25123753,0.00000000,0.02039708,0.36459290,0.17851596,0.19765168
-5.78989495,0.81736959,0.00723213,0.01745961,0.23190330,0.00000000,0.01899608,0.33579441,0.16974508,0.18010997
-5.78389195,0.75788915,0.00632028,0.01784095,0.21528129,0.00000000,0.01779460,0.31076004,0.16331600,0.16504322
-5.77788894,0.70884305,0.00552905,0.01851732,0.20152191,0.00000000,0.01680835,0.28970917,0.15938113,0.15250902
-5.77188594,0.67057380,0.00485537,0.01951156,0.19073218,0.00000000,0.01604991,0.27280120,0.15806245,0.14253476
-5.76588294,0.64328184,0.00429494,0.02084284,0.18297622,0.00000000,0.01552861,0.26013615,0.15944954,0.13511907
-5.75987994,0.62702773,0.00384255,0.02252593,0.17827588,0.00000000,0.01525043,0.25175570,0.16359749,0.13023324
-5.75387694,0.62173476,0.00349244,0.02457044,0.17661154,0.00000000,0.01521785,0.24764450,0.17052482,0.12782266
-5.74787394,0.62719185,0.00323860,0.02698021,0.17792293,0.00000000,0.01542985,0.24773168,0.18021163,0.12780823
-5.74187094,0.64305685,0.00307501,0.02975267,0.18211012,0.00000000,0.01588183,0.25189253,0.19259784,0.13008761
-5.73586793,0.66886037,0.00299592,0.03287835,0.18903470,0.00000000,0.01656565,0.25995046,0.20758198,0.13453654
-5.72986493,0.70401061,0.00299605,0.03634057,0.19852122,0.00000000,0.01746962,0.27167926,0.22502055,0.14101012
-5.72386193,0.74779967,0.00307075,0.04011524,0.21035913,0.00000000,0.01857866,0.28680598,0.24472831,0.14934426
-5.71785893,0.79941179,0.00321620,0.04417099,0.22430531,0.00000000,0.01987445,0.30501438,0.26647959,0.15935742
-5.71185593,0.85793399,0.00342950,0.04846952,0.24008736,0.00000000,0.02133563,0.32594931,0.29001085,0.17085271
-5.70585293,0.92236964,0.00370881,0.05296621,0.25740779,0.00000000,0.02293820,0.34922205,0.31502476,0.18362042
-5.69984992,0.99165502,0.00405344,0.05761106,0.27594904,0.00000000,0.02465586,0.37441671,0.34119559,0.19744113
-5.69384692,1.06467903,0.00446391,0.06234989,0.29537964,0.00000000,0.02646062,0.40109772,0.36817613,0.21208934
-5.68784392,1.14030573,0.00494200,0.06712582,0.31536113,0.00000000,0.02832330,0.42881829,0.39560592,0.22733765
-5.68184092,1.21739933,0.00549079,0.07188096,0.33555576,0.00000000,0.03021430,0.45712979,0.42312056,0.24296136
-5.67583792,1.29485080,0.00611464,0.07655817,0.35563480,0.00000000,0.03210431,0.48559159,0.45036179,0.25874337
-5.66983492,1.37160514,0.00681912,0.08110306,0.37528703,0.00000000,0.03396510,0.51378124,0.47698793,0.27447920
-5.66383192,1.44668820,0.00761093,0.08546577,0.39422713,0.00000000,0.03577034,0.54130439,0.50268422,0.28998188
-5.65782891,1.51923165,0.00849777,0.08960282,0.41220367,0.00000000,0.03749639,0.56780416,0.52717246,0.30508645
-5.65182591,1.58849486,0.00948806,0.09347861,0.42900611,0.00000000,0.03912303,0.59296933,0.55021956,0.31965388
-5.64582291,1.65388240,0.01059073,0.09706670,0.44447056,0.00000000,0.04063412,0.61654104,0.57164428,0.33357407
-5.63981991,1.71495603,0.01181482,0.10035064,0.45848395,0.00000000,0.04201815,0.63831757,0.59132198,0.34676774
-5.63381691,1.77144030,0.01316908,0.10332441,0.47098622,0.00000000,0.04326861,0.65815684,0.60918673,0.35918706
-5.62781391,1.82322122,0.01466152,0.10599228,0.48197038,0.00000000,0.04438425,0.67597652,0.62523090,0.37081491
-5.62181091,1.87033777,0.01629886,0.10836824,0.49148047,0.00000000,0.04536908,0.69175164,0.63950176,0.38166275
-5.61580790,1.91296655,0.01808598,0.11047486,0.49960718,0.00000000,0.04623220,0.70550975,0.65209559,0.39176710
-5.60980490,1.95140015,0.02002536,0.11234175,0.50648159,0.00000000,0.04698749,0.71732398,0.66314914,0.40118486
-5.60380190,1.98602022,0.02211653,0.11400362,0.51226704,0.00000000,0.04765299,0.72730425,0.67282921,0.40998760
-5.59779890,2.01726674,0.02435556,0.11549797,0.51714972,0.00000000,0.04825022,0.73558705,0.68132065,0.41825518
-5.59179590,2.04560492,0.02673460,0.11686279,0.52132821,0.00000000,0.04880328,0.74232458,0.68881345,0.42606901
-5.58579290,2.07149164,0.02924155,0.11813399,0.52500274,0.00000000,0.04933781,0.74767357,0.69548976,0.43350525
-5.57978989,2.09534315,0.03185982,0.11934315,0.52836451,0.00000000,0.04987996,0.75178464,0.70151143,0.44062845
-5.57378689,2.11750588,0.03456828,0.12051531,0.53158572,0.00000000,0.05045518,0.75479258,0.70700880,0.44748590
-5.56778389,2.13823175,0.03734132,0.12166725,0.53481073,0.00000000,0.05108715,0.75680825,0.71207147,0.45410298
-5.56178089,2.15765956,0.04014916,0.12280608,0.53814890,0.00000000,0.05179660,0.75791240,0.71674149,0.46047990
-5.55577789,2.17580312,0.04295824,0.12392855,0.54166934,0.00000000,0.05260029,0.75815173,0.72100933,0.46658983
-5.54977489,2.19254689,0.04573193,0.12502070,0.54539781,0.00000000,0.05351017,0.75753739,0.72481299,0.47237868
-5.54377189,2.20764912,0.04843124,0.12605834,0.54931595,0.00000000,0.05453253,0.75604587,0.72804017,0.47776645
-5.53776888,2.22075230,0.05101580,0.12700790,0.55336274,0.00000000,0.05566750,0.75362216,0.73053341,0.48265008
-5.53176588,2.23140013,0.05344488,0.12782794,0.55743812,0.00000000,0.05690870,0.75018489,0.73209790,0.48690760
-5.52576288,2.23906003,0.05567850,0.12847108,0.56140840,0.00000000,0.05824312,0.74563317,0.73251152,0.49040347
-5.51975988,2.24314989,0.05767858,0.12888615,0.56511331,0.00000000,0.05965127,0.73985455,0.73153648,0.49299465
-5.51375688,2.24306760,0.05941004,0.12902078,0.56837408,0.00000000,0.06110761,0.73273370,0.72893208,0.49453714
-5.50775388,2.23822175,0.06084190,0.12882385,0.57100227,0.00000000,0.06258117,0.72416121,0.72446761,0.49489278
-5.50175088,2.22806201,0.06194822,0.12824807,0.57280883,0.00000000,0.06403646,0.71404215,0.71793508,0.49393570
-5.49574787,2.21210765,0.06270892,0.12725233,0.57361285,0.00000000,0.06543459,0.70230379,0.70916081,0.49155841
-5.48974487,2.18997304,0.06311048,0.12580372,0.57324981,0.00000000,0.06673457,0.68890220,0.69801547,0.48767698
-5.48374187,2.16138893,0.06314634,0.12387930,0.57157880,0.00000000,0.06789471,0.67382744,0.68442220,0.48223535
-5.47773887,2.12621874,0.06281718,0.12146727,0.56848848,0.00000000,0.06887416,0.65710713,0.66836220,0.47520841
-5.47173587,2.08446951,0.06213094,0.11856782,0.56390163,0.00000000,0.06963448,0.63880828,0.64987793,0.46660386
-5.46573287,2.03629709,0.06110267,0.11519329,0.55777816,0.00000000,0.07014111,0.61903754,0.62907358,0.45646282
-5.45972986,1.98200574,0.05975410,0.11136799,0.55011653,0.00000000,0.07036490,0.59793970,0.60611313,0.44485922
-5.45372686,1.92204257,0.05811311,0.10712746,0.54095370,0.00000000,0.07028329,0.57569494,0.58121602,0.43189798
-5.44772386,1.85698711,0.05621298,0.10251730,0.53036366,0.00000000,0.06988151,0.55251478,0.55465082,0.41771227
-5.44172086,1.78753697,0.05409157,0.09759175,0.51845480,0.00000000,0.06915333,0.52863719,0.52672726,0.40245993
-5.43571786,1.71449015,0.05179036,0.09241189,0.50536620,0.00000000,0.06810166,0.50432096,0.49778713,0.38631918
-5.42971486,1.63872510,0.04935345,0.08704378,0.49126329,0.00000000,0.06673880,0.47983980,0.46819428,0.36948398
-5.42371186,1.56117917,0.04682651,0.08155642,0.47633285,0.00000000,0.06508628,0.45547628,0.43832446,0.35215909
-5.41770885,1.48282640,0.04425576,0.07601981,0.46077783,0.00000000,0.06317453,0.43151584,0.40855519,0.33455511
-5.41170585,1.40465532,0.04168693,0.07050298,0.44481201,0.00000000,0.06104211,0.40824111,0.37925613,0.31688359
-5.40570285,1.32764746,0.03916435,0.06507230,0.42865471,0.00000000,0.05873471,0.38592665,0.35078026,0.29935243
-5.39969985,1.25275707,0.03673001,0.05978991,0.41252585,0.00000000,0.05630393,0.36483413,0.32345607,0.28216164
-5.39369685,1.18089230,0.03442277,0.05471239,0.39664115,0.00000000,0.05380575,0.34520805,0.29758100,0.26549953
-5.38769385,1.11289838,0.03227764,0.04988978,0.38120786,0.00000000,0.05129904,0.32727195,0.27341613,0.24953938
-5.38169085,1.04954266,0.03032515,0.04536483,0.36642076,0.00000000,0.04884380,0.31122510,0.25118227,0.23443665
-5.37568784,0.99150174,0.02859084,0.04117249,0.35245869,0.00000000,0.04649944,0.29723956,0.23105726,0.22032674
-5.36968484,0.93935070,0.02709485,0.03733974,0.33948141,0.00000000,0.04432312,0.28545768,0.21317467,0.20732315
-5.36368184,0.89355428,0.02585163,0.03388562,0.32762686,0.00000000,0.04236812,0.27598980,0.19762344,0.19551624
-5.35767884,0.85446004,0.02486972,0.03082149,0.31700885,0.00000000,0.04068227,0.26891233,0.18444872,0.18497238
-5.35167584,0.82229340,0.02415170,0.02815142,0.30771508,0.00000000,0.03930666,0.26426595,0.17365349,0.17573351
-5.34567284,0.79715467,0.02369417,0.02587279,0.29980561,0.00000000,0.03827443,0.26205424,0.16520098,0.16781714
-5.33966983,0.77901785,0.02348797,0.02397696,0.29331171,0.00000000,0.03760985,0.26224254,0.15901767,0.16121667
-5.33366683,0.76773155,0.02351833,0.02245000,0.28823522,0.00000000,0.03732757,0.26475732,0.15499691,0.15590213
-5.32766383,0.76302189,0.02376535,0.02127350,0.28454851,0.00000000,0.03743217,0.26948602,0.15300290,0.15182121
-5.32166083,0.76449761,0.02420439,0.02042539,0.28219495,0.00000000,0.03791796,0.27627761,0.15287499,0.14890071
-5.31565783,0.77165750,0.02480674,0.01988076,0.28109017,0.00000000,0.03876901,0.28494390,0.15443234,0.14704835
-5.30965483,0.78390023,0.02554025,0.01961266,0.28112396,0.00000000,0.03995950,0.29526182,0.15747868,0.14615486
-5.30365183,0.80053651,0.02637017,0.01959282,0.28216299,0.00000000,0.04145430,0.30697664,0.16180724,0.14609656
-5.29764882,0.82080376,0.02726001,0.01979244,0.28405422,0.00000000,0.04320982,0.31980627,0.16720569,0.14673815
-5.29164582,0.84388285,0.02817242,0.02018280,0.28662905,0.00000000,0.04517503,0.33344657,0.17346106,0.14793585
-5.28564282,0.86891682,0.02907022,0.02073585,0.28970808,0.00000000,0.04729284,0.34757771,0.18036446,0.14954082
-5.27963982,0.89503117,0.02991734,0.02142475,0.29310627,0.00000000,0.04950151,0.36187124,0.18771557,0.15140272
-5.27363682,0.92135503,0.03067977,0.02222431,0.29663844,0.00000000,0.05173632,0.37599798,0.19532668,0.15337336
-5.26763382,0.94704275,0.03132644,0.02311130,0.30012488,0.00000000,0.05393129,0.38963611,0.20302628,0.15531031
-5.26163082,0.97129506,0.03183009,0.02406472,0.30339671,0.00000000,0.05602105,0.40247951,0.21066193,0.15708045
-5.25562781,0.99337907,0.03216788,0.02506592,0.30630091,0.00000000,0.05794258,0.41424579,0.21810239,0.15856320
-5.24962481,1.01264633,0.03232204,0.02609866,0.30870474,0.00000000,0.05963702,0.42468373,0.22523896,0.15965335
-5.24362181,1.02854824,0.03228021,0.02714905,0.31049925,0.00000000,0.06105131,0.43357984,0.23198578,0.16026350
-5.23761881,1.04064811,0.03203564,0.02820532,0.31160186,0.00000000,0.06213970,0.44076372,0.23827936,0.16032578
-5.23161581,1.04862946,0.03158728,0.02925764,0.31195782,0.00000000,0.06286495,0.44611196,0.24407713,0.15979305
-5.22561281,1.05230017,0.03093961,0.03029774,0.31154046,0.00000000,0.06319937,0.44955044,0.24935520,0.15863930
-5.21960980,1.05159232,0.03010227,0.03131852,0.31035038,0.00000000,0.06312545,0.45105489,0.25410542,0.15685936
-5.21360680,1.04655799,0.02908965,0.03231366,0.30841349,0.00000000,0.06263623,0.45064981,0.25833199,0.15446798
-5.20760380,1.03736106,0.02792024,0.03327712,0.30577815,0.00000000,0.06173524,0.44840573,0.26204769,0.15149820
-5.20160080,1.02426574,0.02661591,0.03420277,0.30251169,0.00000000,0.06043621,0.44443509,0.26527009,0.14799919
-5.19559780,1.00762228,0.02520115,0.03508402,0.29869622,0.00000000,0.05876231,0.43888688,0.26801791,0.14403370
-5.18959480,0.98785081,0.02370224,0.03591349,0.29442443,0.00000000,0.05674526,0.43194046,0.27030780,0.13967515
-5.18359180,0.96542400,0.02214642,0.03668282,0.28979524,0.00000000,0.05442405,0.42379877,0.27215174,0.13500450
-5.17758879,0.94084944,0.02056112,0.03738260,0.28490977,0.00000000,0.05184357,0.41468143,0.27355512,0.13010720
-5.17158579,0.91465260,0.01897324,0.03800235,0.27986772,0.00000000,0.04905308,0.40481788,0.27451590,0.12507014
-5.16558279,0.88736095,0.01740853,0.03853074,0.27476441,0.00000000,0.04610461,0.39444099,0.27502454,0.11997881
-5.15957979,0.85948995,0.01589103,0.03895582,0.26968848,0.00000000,0.04305140,0.38378131,0.27506499,0.11491481
-5.15357679,0.83153127,0.01444268,0.03926545,0.26472041,0.00000000,0.03994637,0.37306219,0.27461646,0.10995372
-5.14757379,0.80394342,0.01308304,0.03944772,0.25993169,0.00000000,0.03684073,0.36249573,0.27365598,0.10516336
-5.14157079,0.77714495,0.01182906,0.03949151,0.25538475,0.00000000,0.03378274,0.35227982,0.27216143,0.10060261
-5.13556778,0.75151005,0.01069507,0.03938706,0.25113333,0.00000000,0.03081671,0.34259598,0.27011484,0.09632053
-5.12956478,0.72736631,0.00969278,0.03912649,0.24722336,0.00000000,0.02798214,0.33360798,0.26750580,0.09235598
-5.12356178,0.70499426,0.00883136,0.03870430,0.24369394,0.00000000,0.02531317,0.32546122,0.26433455,0.08873765
-5.11755878,0.68462834,0.00811763,0.03811786,0.24057844,0.00000000,0.02283820,0.31828241,0.26061466,0.08548432
-5.11155578,0.66645872,0.00755623,0.03736767,0.23790548,0.00000000,0.02057971,0.31217968,0.25637498,0.08260544
-5.10555278,0.65063372,0.00714988,0.03645763,0.23569961,0.00000000,0.01855435,0.30724271,0.25166080,0.08010192
-5.09954977,0.63726231,0.00689955,0.03539510,0.23398176,0.00000000,0.01677304,0.30354285,0.24653400,0.07796703
-5.09354677,0.62641652,0.00680473,0.03419085,0.23276924,0.00000000,0.01524140,0.30113317,0.24107225,0.07618737
-5.08754377,0.61813348,0.00686359,0.03285886,0.23207534,0.00000000,0.01396010,0.30004827,0.23536732,0.07474395
-5.08154077,0.61241716,0.00707317,0.03141603,0.23190873,0.00000000,0.01292537,0.30030397,0.22952244,0.07361323
-5.07553777,0.60923982,0.00742957,0.02988177,0.23227252,0.00000000,0.01212956,0.30189696,0.22364910,0.07276817
-5.06953477,0.60854321,0.00792803,0.02827753,0.23316334,0.00000000,0.01156167,0.30480440,0.21786335,0.07217927
-5.06353177,0.61024002,0.00856309,0.02662623,0.23457040,0.00000000,0.01120795,0.30898374,0.21228181,0.07181562
-5.05752876,0.61421558,0.00932869,0.02495178,0.23647489,0.00000000,0.01105242,0.31437290,0.20701786,0.07164584
-5.05152576,0.62033024,0.01021829,0.02327851,0.23884968,0.00000000,0.01107743,0.32089093,0.20217795,0.07163911
-5.04552276,0.62842273,0.01122502,0.02163069,0.24165959,0.00000000,0.01126416,0.32843938,0.19785857,0.07176613
-5.03951976,0.63831452,0.01234179,0.02003209,0.24486231,0.00000000,0.01159312,0.33690440,0.19414383,0.07200008
-5.03351676,0.64981554,0.01356152,0.01850561,0.24840993,0.00000000,0.01204464,0.34615971,0.19110387,0.07231755
-5.02751376,0.66273098,0.01487729,0.01707302,0.25225120,0.00000000,0.01259927,0.35607045,0.18879430,0.07269945
-5.02151076,0.67686926,0.01628259,0.01575476,0.25633438,0.00000000,0.01323828,0.36649772,0.18725639,0.07313185
-5.01550775,0.69205073,0.01777155,0.01456981,0.26061054,0.00000000,0.01394398,0.37730386,0.18651826,0.07360671
-5.00950475,0.70811682,0.01933923,0.01353561,0.26503723,0.00000000,0.01470016,0.38835804,0.18659673,0.07412251
-5.00350175,0.72493903,0.02098181,0.01266812,0.26958217,0.00000000,0.01549242,0.39954203,0.18749976,0.07468468
-4.99749875,0.74242727,0.02269683,0.01198177,0.27422686,0.00000000,0.01630840,0.41075576,0.18922916,0.07530586
-4.99149575,0.76053679,0.02448337,0.01148952,0.27896964,0.00000000,0.01713812,0.42192234,0.19178350,0.07600583
-4.98549275,0.77927320,0.02634214,0.01120288,0.28382815,0.00000000,0.01797403,0.43299211,0.19516067,0.07681123
-4.97948974,0.79869493,0.02827549,0.01113182,0.28884072,0.00000000,0.01881116,0.44394551,0.19936017,0.07775485
-4.97348674,0.81891260,0.03028730,0.01128478,0.29406669,0.00000000,0.01964708,0.45479427,0.20438459,0.07887470
-4.96748374,0.84008501,0.03238280,0.01166844,0.29958531,0.00000000,0.02048176,0.46558094,0.21024036,0.08021266
-4.96148074,0.86241160,0.03456820,0.01228758,0.30549327,0.00000000,0.02131734,0.47637637,0.21693739,0.08181279
-4.95547774,0.88612129,0.03685022,0.01314474,0.31190083,0.00000000,0.02215777,0.48727534,0.22448787,0.08371945
-4.94947474,0.91145815,0.03923549,0.01423992,0.31892658,0.00000000,0.02300837,0.49839021,0.23290382,0.08597506
-4.94347174,0.93866425,0.04172991,0.01557019,0.32669106,0.00000000,0.02387528,0.50984300,0.24219395,0.08861781
-4.93746873,0.96796056,0.04433782,0.01712932,0.33530961,0.00000000,0.02476482,0.52175617,0.25235967,0.09167923
-4.93146573,0.99952670,0.04706126,0.01890738,0.34488455,0.00000000,0.02568287,0.53424249,0.26339067,0.09518190
-4.92546273,1.03348072,0.04989916,0.02089045,0.35549737,0.00000000,0.02663419,0.54739464,0.27526031,0.09913717
-4.91945973,1.06986012,0.05284658,0.02306035,0.36720124,0.00000000,0.02762173,0.56127507,0.28792117,0.10354334
-4.91345673,1.10860521,0.05589412,0.02539454,0.38001433,0.00000000,0.02864610,0.57590676,0.30130122,0.10838408
-4.90745373,1.14954616,0.05902739,0.02786618,0.39391444,0.00000000,0.02970508,0.59126561,0.31530081,0.11362748
-4.90145073,1.19239471,0.06222676,0.03044431,0.40883526,0.00000000,0.03079322,0.60727479,0.32979091,0.11922557
-4.89544772,1.23674147,0.06546723,0.03309431,0.42466477,0.00000000,0.03190170,0.62380184,0.34461289,0.12511466
-4.88944472,1.28205941,0.06871867,0.03577856,0.44124588,0.00000000,0.03301826,0.64065866,0.35957996,0.13121622
-4.88344172,1.32771385,0.07194627,0.03845726,0.45837947,0.00000000,0.03412744,0.65760468,0.37448053,0.13743859
-4.87743872,1.37297896,0.07511120,0.04108951,0.47582996,0.00000000,0.03521091,0.67435330,0.38908327,0.14367929
-4.87143572,1.41706024,0.07817163,0.04363455,0.49333309,0.00000000,0.03624806,0.69058137,0.40314401,0.14982793
-4.86543272,1.45912241,0.08108385,0.04605315,0.51060580,0.00000000,0.03721669,0.70594144,0.41641406,0.15576969
-4.85942971,1.49832133,0.08380362,0.04830905,0.52735773,0.00000000,0.03809391,0.72007632,0.42864977,0.16138907
-4.85342671,1.53383876,0.08628764,0.05037045,0.54330378,0.00000000,0.03885706,0.73263513,0.43962282,0.16657389
-4.84742371,1.56491828,0.08849497,0.05221149,0.55817731,0.00000000,0.03948472,0.74329031,0.44913081,0.17121934
-4.84142071,1.59090056,0.09038854,0.05381359,0.57174315,0.00000000,0.03995769,0.75175457,0.45700758,0.17523178
-4.83541771,1.61125626,0.09193652,0.05516657,0.58380982,0.00000000,0.04025999,0.75779700,0.46313277,0.17853231
-4.82941471,1.62561486,0.09311345,0.05626964,0.59424036,0.00000000,0.04037966,0.76125734,0.46743999,0.18105976
-4.82341171,1.63378774,0.09390130,0.05713194,0.60296105,0.00000000,0.04030944,0.76205788,0.46992325,0.18277303
-4.81740870,1.63578442,0.09429012,0.05777283,0.60996766,0.00000000,0.04004733,0.76021206,0.47064109,0.18365276
-4.81140570,1.63182072,0.09427853,0.05822173,0.61532865,0.00000000,0.03959688,0.75582932,0.46971821,0.18370200
-4.80540270,1.62231852,0.09387374,0.05851756,0.61918524,0.00000000,0.03896722,0.74911597,0.46734432,0.18294618
-4.79939970,1.60789670,0.09309146,0.05870780,0.62174812,0.00000000,0.03817295,0.74037178,0.46377018,0.18143209
-4.79339670,1.58935371,0.09195530,0.05884704,0.62329082,0.00000000,0.03723370,0.72998245,0.45930092,0.17922609
-4.78739370,1.56764223,0.09049611,0.05899532,0.62414015,0.00000000,0.03617357,0.71840818,0.45428673,0.17641163
-4.78139070,1.54383716,0.08875097,0.05921601,0.62466374,0.00000000,0.03502028,0.70616886,0.44911140,0.17308614
-4.77538769,1.51909813,0.08676206,0.05957355,0.62525553,0.00000000,0.03380431,0.69382642,0.44417901,0.16935740
-4.76938469,1.49462813,0.08457542,0.06013093,0.62631941,0.00000000,0.03255781,0.68196521,0.43989937,0.16533975
-4.76338169,1.47163009,0.08223966,0.06094721,0.62825210,0.00000000,0.03131354,0.67117111,0.43667276,0.16115002
-4.75737869,1.45126323,0.07980463,0.06207494,0.63142561,0.00000000,0.03010375,0.66201040,0.43487462,0.15690363
-4.75137569,1.43460087,0.07732020,0.06355784,0.63617032,0.00000000,0.02895912,0.65500923,0.43484086,0.15271079
-4.74537269,1.42259156,0.07483508,0.06542858,0.64275921,0.00000000,0.02790780,0.65063448,0.43685430,0.14867309
-4.73936968,1.41602499,0.07239576,0.06770697,0.65139411,0.00000000,0.02697451,0.64927693,0.44113288,0.14488051
-4.73336668,1.41550406,0.07004561,0.07039856,0.66219441,0.00000000,0.02617988,0.65123724,0.44782025,0.14140901
-4.72736368,1.42142404,0.06782412,0.07349367,0.67518887,0.00000000,0.02553986,0.65671541,0.45697885,0.13831873
-4.72136068,1.43395955,0.06576628,0.07696702,0.69031089,0.00000000,0.02506540,0.66580398,0.46858610,0.13565280
-4.71535768,1.45305976,0.06390212,0.08077791,0.70739749,0.00000000,0.02476229,0.67848515,0.48253362,0.13343686
-4.70935468,1.47845171,0.06225636,0.08487095,0.72619202,0.00000000,0.02463117,0.69463185,0.49862964,0.13167914
-4.70335168,1.50965149,0.06084823,0.08917743,0.74635075,0.00000000,0.02466775,0.71401267,0.51660445,0.13037122
-4.69734867,1.54598253,0.05969129,0.09361720,0.76745283,0.00000000,0.02486317,0.73630012,0.53611869,0.12948927
-4.69134567,1.58660013,0.05879346,0.09810100,0.78901343,0.00000000,0.02520448,0.76108198,0.55677407,0.12899569
-4.68534267,1.63052102,0.05815700,0.10253317,0.81049951,0.00000000,0.02567525,0.78787497,0.57812611,0.12884122
-4.67933967,1.67665652,0.05777865,0.10681474,0.83134751,0.00000000,0.02625624,0.81614019,0.59969836,0.12896722
-4.67333667,1.72384803,0.05764975,0.11084651,0.85098224,0.00000000,0.02692612,0.84529966,0.62099748,0.12930810
-4.66733367,1.77090319,0.05775641,0.11453236,0.86883624,0.00000000,0.02766220,0.87475308,0.64152858,0.12979386
-4.66133067,1.81663135,0.05807982,0.11778227,0.88436874,0.00000000,0.02844109,0.90389435,0.66081015,0.13035255
-4.65532766,1.85987697,0.05859647,0.12051529,0.89708342,0.00000000,0.02923943,0.93212712,0.67838808,0.13091260
-4.64932466,1.89954985,0.05927859,0.12266200,0.90654428,0.00000000,0.03003444,0.95887877,0.69384816,0.13140497
-4.64332166,1.93465117,0.06009453,0.12416662,0.91238897,0.00000000,0.03080444,0.98361270,0.70682668,0.13176495
