energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.87393697,1.95472426,0.01611200,0.31632861,0.97222358,0.00000000,0.58663135,0.40862014
-5.86793397,2.10520295,0.01721941,0.34250054,1.04584892,0.00000000,0.63063426,0.44250371
-5.86193097,2.25920903,0.01833562,0.37007581,1.12039158,0.00000000,0.67543075,0.47799199
-5.85592796,2.41570790,0.01945593,0.39898630,1.19522008,0.00000000,0.72070189,0.51495056
-5.84992496,2.57357222,0.02057559,0.42914027,1.26966532,0.00000000,0.76611108,0.55321542
-5.84392196,2.73159058,0.02168970,0.46042112,1.34302788,0.00000000,0.81130708,0.59259293
-5.83791896,2.88847870,0.02279306,0.49268645,1.41458663,0.00000000,0.85592745,0.63286046
-5.83191596,3.04289330,0.02388011,0.52576747,1.48360895,0.00000000,0.89960221,0.67376747
-5.82591296,3.19344869,0.02494477,0.55946870,1.54936229,0.00000000,0.94195776,0.71503731
-5.81990995,3.33873612,0.02598032,0.59356821,1.61112722,0.00000000,0.98262115,0.75636942
-5.81390695,3.47734570,0.02697939,0.62781821,1.66821165,0.00000000,1.02122463,0.79744220
-5.80790395,3.60789061,0.02793386,0.66194635,1.71996605,0.00000000,1.05741039,0.83791638
-5.80190095,3.72903322,0.02883490,0.69565759,1.76579914,0.00000000,1.09083566,0.87743898
-5.79589795,3.83951250,0.02967308,0.72863693,1.80519371,0.00000000,1.12117788,0.91564780
-5.78989495,3.93817215,0.03043845,0.76055296,1.83772188,0.00000000,1.14814009,0.95217649
-5.78389195,4.02398846,0.03112081,0.79106239,1.86305917,0.00000000,1.17145628,0.98666021
-5.77788894,4.09609713,0.03170996,0.81981558,1.88099679,0.00000000,1.19089678,1.01874179
-5.77188594,4.15381806,0.03219601,0.84646307,1.89145143,0.00000000,1.20627332,1.04807840
-5.76588294,4.19667711,0.03256977,0.87066309,1.89447188,0.00000000,1.21744383,1.07434872
-5.75987994,4.22442398,0.03282309,0.89208994,1.89024214,0.00000000,1.22431674,1.09726029
-5.75387694,4.23704519,0.03294928,0.91044297,1.87908045,0.00000000,1.22685458,1.11655716
-5.74787394,4.23477164,0.03294346,0.92545609,1.86143410,0.00000000,1.22507674,1.13202739
-5.74187094,4.21807997,0.03280288,0.93690729,1.83786999,0.00000000,1.21906125,1.14351036
-5.73586793,4.18768749,0.03252715,0.94462798,1.80906099,0.00000000,1.20894541,1.15090348
-5.72986493,4.14454037,0.03211846,0.94851154,1.77576857,0.00000000,1.19492509,1.15416803
-5.72386193,4.08979528,0.03158165,0.94852085,1.73882206,0.00000000,1.17725279,1.15333385
-5.71785893,4.02479476,0.03092418,0.94469421,1.69909543,0.00000000,1.15623409,1.14850252
-5.71185593,3.95103680,0.03015604,0.93714931,1.65748213,0.00000000,1.13222284,1.13984879
-5.70585293,3.87013952,0.02928952,0.92608487,1.61486921,0.00000000,1.10561485,1.12761998
-5.69984992,3.78380187,0.02833888,0.91177977,1.57211145,0.00000000,1.07684036,1.11213325
-5.69384692,3.69376157,0.02731999,0.89458934,1.53000660,0.00000000,1.04635537,1.09377064
-5.68784392,3.60175155,0.02624982,0.87493898,1.48927265,0.00000000,1.01463211,1.07297180
-5.68184092,3.50945636,0.02514600,0.85331499,1.45052793,0.00000000,0.98214883,1.05022474
-5.67583792,3.41847005,0.02402626,0.83025306,1.41427502,0.00000000,0.94937935,1.02605470
-5.66983492,3.33025678,0.02290791,0.80632452,1.38088870,0.00000000,0.91678265,1.00101146
-5.66383192,3.24611586,0.02180733,0.78212106,1.35060883,0.00000000,0.88479286,0.97565561
-5.65782891,3.16715210,0.02073953,0.75823835,1.32353802,0.00000000,0.85381006,0.95054425
-5.65182591,3.09425284,0.01971776,0.73525913,1.29964440,0.00000000,0.82419219,0.92621659
-5.64582291,3.02807232,0.01875316,0.71373663,1.27876920,0.00000000,0.79624837,0.90318006
-5.63981991,2.96902391,0.01785455,0.69417873,1.26063883,0.00000000,0.77023398,0.88189744
-5.63381691,2.91728048,0.01702829,0.67703369,1.24488089,0.00000000,0.74634746,0.86277548
-5.62781391,2.87278276,0.01627821,0.66267784,1.23104351,0.00000000,0.72472910,0.84615548
-5.62181091,2.83525520,0.01560567,0.65140583,1.21861709,0.00000000,0.70546182,0.83230600
-5.61580790,2.80422850,0.01500970,0.64342363,1.20705749,0.00000000,0.68857363,0.82141811
-5.60980490,2.77906788,0.01448720,0.63884464,1.19580985,0.00000000,0.67404185,0.81360307
-5.60380190,2.75900562,0.01403317,0.63768885,1.18433189,0.00000000,0.66179864,0.80889256
-5.59779890,2.74317644,0.01364110,0.63988510,1.17211577,0.00000000,0.65173761,0.80724126
-5.59179590,2.73065425,0.01330324,0.64527617,1.15870773,0.00000000,0.64372109,0.80853152
-5.58579290,2.72048848,0.01301105,0.65362637,1.14372456,0.00000000,0.63758778,0.81257994
-5.57978989,2.71173870,0.01275548,0.66463135,1.12686650,0.00000000,0.63316020,0.81914530
-5.57378689,2.70350596,0.01252742,0.67792953,1.10792594,0.00000000,0.63025188,0.82793762
-5.56778389,2.69495990,0.01231794,0.69311469,1.08679189,0.00000000,0.62867366,0.83862790
-5.56178089,2.68536053,0.01211868,0.70974924,1.06344997,0.00000000,0.62823910,0.85085805
-5.55577789,2.67407431,0.01192200,0.72737751,1.03797838,0.00000000,0.62876880,0.86425083
-5.54977489,2.66058408,0.01172126,0.74553875,1.01053991,0.00000000,0.63009333,0.87841926
-5.54377189,2.64449307,0.01151094,0.76377920,0.98137085,0.00000000,0.63205508,0.89297550
-5.53776888,2.62552322,0.01128669,0.78166311,0.95076716,0.00000000,0.63450881,0.90753878
-5.53176588,2.60350845,0.01104544,0.79878210,0.91906893,0.00000000,0.63732125,0.92174231
-5.52576288,2.57838379,0.01078530,0.81476299,0.88664377,0.00000000,0.64036973,0.93523918
-5.51975988,2.55017114,0.01050556,0.82927369,0.85387006,0.00000000,0.64354032,0.94770708
-5.51375688,2.51896296,0.01020658,0.84202732,0.82112072,0.00000000,0.64672540,0.95885197
-5.50775388,2.48490476,0.00988963,0.85278452,0.78874843,0.00000000,0.64982127,0.96841069
-5.50175088,2.44817747,0.00955675,0.86135401,0.75707264,0.00000000,0.65272573,0.97615268
-5.49574787,2.40898075,0.00921060,0.86759169,0.72636905,0.00000000,0.65533605,0.98188075
-5.48974487,2.36751787,0.00885425,0.87139846,0.69686175,0.00000000,0.65754745,0.98543126
-5.48374187,2.32398290,0.00849101,0.87271694,0.66871830,0.00000000,0.65925214,0.98667360
-5.47773887,2.27855069,0.00812430,0.87152747,0.64204768,0.00000000,0.66033921,0.98550927
-5.47173587,2.23136983,0.00775744,0.86784361,0.61690105,0.00000000,0.66069517,0.98187056
-5.46573287,2.18255880,0.00739358,0.86170738,0.59327498,0.00000000,0.66020536,0.97571902
-5.45972986,2.13220511,0.00703553,0.85318458,0.57111696,0.00000000,0.65875597,0.96704378
-5.45372686,2.08036729,0.00668573,0.84236032,0.55033264,0.00000000,0.65623675,0.95585979
-5.44772386,2.02707939,0.00634616,0.82933496,0.53079429,0.00000000,0.65254410,0.94220612
-5.44172086,1.97235741,0.00601832,0.81422064,0.51235024,0.00000000,0.64758462,0.92614429
-5.43571786,1.91620734,0.00570324,0.79713842,0.49483445,0.00000000,0.64127864,0.90775671
-5.42971486,1.85863408,0.00540148,0.77821613,0.47807605,0.00000000,0.63356384,0.88714529
-5.42371186,1.79965083,0.00511319,0.75758689,0.46190831,0.00000000,0.62439857,0.86443011
-5.41770885,1.73928824,0.00483814,0.73538822,0.44617666,0.00000000,0.61376477,0.83974819
-5.41170585,1.67760295,0.00457584,0.71176175,0.43074553,0.00000000,0.60167036,0.81325244
-5.40570285,1.61468496,0.00432556,0.68685333,0.41550380,0.00000000,0.58815087,0.78511052
-5.39969985,1.55066349,0.00408645,0.66081337,0.40036864,0.00000000,0.57327029,0.75550372
-5.39369685,1.48571098,0.00385760,0.63379744,0.38528784,0.00000000,0.55712095,0.72462581
-5.38769385,1.42004514,0.00363814,0.60596674,0.37024051,0.00000000,0.53982254,0.69268171
-5.38169085,1.35392877,0.00342728,0.57748854,0.35523625,0.00000000,0.52152012,0.65988598
-5.37568784,1.28766746,0.00322440,0.54853630,0.34031302,0.00000000,0.50238128,0.62646113
-5.36968484,1.22160531,0.00302905,0.51928943,0.32553384,0.00000000,0.48259242,0.59263561
-5.36368184,1.15611866,0.00284103,0.48993271,0.31098250,0.00000000,0.46235443,0.55864165
-5.35767884,1.09160840,0.00266039,0.46065520,0.29675864,0.00000000,0.44187774,0.52471272
-5.35167584,1.02849089,0.00248743,0.43164871,0.28297236,0.00000000,0.42137708,0.49108092
-5.34567284,0.96718813,0.00232268,0.40310586,0.26973867,0.00000000,0.40106601,0.45797408
-5.33966983,0.90811749,0.00216691,0.37521781,0.25717211,0.00000000,0.38115162,0.42561280
-5.33366683,0.85168136,0.00202109,0.34817164,0.24538156,0.00000000,0.36182934,0.39420750
-5.32766383,0.79825726,0.00188633,0.32214762,0.23446573,0.00000000,0.34327832,0.36395547
-5.32166083,0.74818873,0.00176387,0.29731632,0.22450922,0.00000000,0.32565739,0.33503805
-5.31565783,0.70177722,0.00165499,0.27383578,0.21557946,0.00000000,0.30910170,0.30761812
-5.30965483,0.65927530,0.00156102,0.25184874,0.20772450,0.00000000,0.29372039,0.28183777
-5.30365183,0.62088139,0.00148322,0.23148015,0.20097168,0.00000000,0.27959495,0.25781645
-5.29764882,0.58673597,0.00142276,0.21283484,0.19532720,0.00000000,0.26677868,0.23564940
-5.29164582,0.55691927,0.00138068,0.19599561,0.19077649,0.00000000,0.25529692,0.21540669
-5.28564282,0.53145054,0.00135783,0.18102168,0.18728522,0.00000000,0.24514813,0.19713254
-5.27963982,0.51028850,0.00135481,0.16794753,0.18480096,0.00000000,0.23630566,0.18084525
-5.27363682,0.49333308,0.00137196,0.15678217,0.18325517,0.00000000,0.22872006,0.16653749
-5.26763382,0.48042801,0.00140930,0.14750884,0.18256557,0.00000000,0.22232186,0.15417708
-5.26163082,0.47136433,0.00146649,0.14008523,0.18263852,0.00000000,0.21702451,0.14370810
-5.25562781,0.46588442,0.00154285,0.13444403,0.18337154,0.00000000,0.21272760,0.13505245
-5.24962481,0.46368670,0.00163731,0.13049404,0.18465560,0.00000000,0.20931989,0.12811173
-5.24362181,0.46443060,0.00174841,0.12812163,0.18637735,0.00000000,0.20668241,0.12276938
-5.23761881,0.46774206,0.00187430,0.12719274,0.18842108,0.00000000,0.20469119,0.11889317
-5.23161581,0.47321939,0.00201278,0.12755529,0.19067049,0.00000000,0.20321994,0.11633797
-5.22561281,0.48043959,0.00216129,0.12904204,0.19301025,0.00000000,0.20214234,0.11494870
-5.21960980,0.48896521,0.00231697,0.13147393,0.19532738,0.00000000,0.20133421,0.11456363
-5.21360680,0.49835166,0.00247674,0.13466379,0.19751255,0.00000000,0.20067534,0.11501777
-5.20760380,0.50815533,0.00263729,0.13842049,0.19946132,0.00000000,0.20005135,0.11614658
-5.20160080,0.51794209,0.00279524,0.14255338,0.20107539,0.00000000,0.19935525,0.11778976
-5.19559780,0.52729650,0.00294715,0.14687702,0.20226386,0.00000000,0.19848910,0.11979520
-5.18959480,0.53583142,0.00308966,0.15121611,0.20294467,0.00000000,0.19736553,0.12202296
-5.18359180,0.54319783,0.00321956,0.15541040,0.20304597,0.00000000,0.19590931,0.12434928
-5.17758879,0.54909472,0.00333389,0.15931956,0.20250769,0.00000000,0.19405894,0.12667047
-5.17158579,0.55327863,0.00343004,0.16282786,0.20128302,0.00000000,0.19176819,0.12890656
-5.16558279,0.55557257,0.00350582,0.16584844,0.19933987,0.00000000,0.18900754,0.13100474
-5.15957979,0.55587385,0.00355953,0.16832706,0.19666219,0.00000000,0.18576560,0.13294231
-5.15357679,0.55416052,0.00359004,0.17024514,0.19325100,0.00000000,0.18205023,0.13472905
-5.14757379,0.55049600,0.00359682,0.17162208,0.18912516,0.00000000,0.17788946,0.13640906
-5.14157079,0.54503164,0.00357997,0.17251655,0.18432164,0.00000000,0.17333209,0.13806173
-5.13556778,0.53800688,0.00354022,0.17302684,0.17889532,0.00000000,0.16844776,0.13980191
-5.12956478,0.52974690,0.00347894,0.17329015,0.17291829,0.00000000,0.16332673,0.14177915
-5.12356178,0.52065771,0.00339808,0.17348069,0.16647851,0.00000000,0.15807900,0.14417599
-5.11755878,0.51121859,0.00330013,0.17380685,0.15967796,0.00000000,0.15283304,0.14720519
-5.11155578,0.50197215,0.00318807,0.17450718,0.15263030,0.00000000,0.14773390,0.15110609
-5.10555278,0.49351217,0.00306527,0.17584547,0.14545801,0.00000000,0.14294089,0.15613987
-5.09954977,0.48646947,0.00293542,0.17810500,0.13828924,0.00000000,0.13862484,0.16258395
-5.09354677,0.48149629,0.00280243,0.18158192,0.13125442,0.00000000,0.13496498,0.17072566
-5.08754377,0.47924952,0.00267034,0.18657817,0.12448279,0.00000000,0.13214544,0.18085505
-5.08154077,0.48037326,0.00254324,0.19339384,0.11809884,0.00000000,0.13035166,0.19325727
-5.07553777,0.48548132,0.00242514,0.20231930,0.11221911,0.00000000,0.12976659,0.20820452
-5.06953477,0.49513990,0.00231994,0.21362731,0.10694906,0.00000000,0.13056691,0.22594784
-5.06353177,0.50985121,0.00223133,0.22756512,0.10238052,0.00000000,0.13291930,0.24670890
-5.05752876,0.53003834,0.00216272,0.24434700,0.09858956,0.00000000,0.13697684,0.27067210
-5.05152576,0.55603191,0.00211724,0.26414721,0.09563485,0.00000000,0.14287573,0.29797724
-5.04552276,0.58805887,0.00209766,0.28709375,0.09355682,0.00000000,0.15073225,0.32871299
-5.03951976,0.62623393,0.00210639,0.31326306,0.09237730,0.00000000,0.16064027,0.36291139
-5.03351676,0.67055385,0.00214552,0.34267584,0.09209993,0.00000000,0.17266917,0.40054381
-5.02751376,0.72089497,0.00221677,0.37529420,0.09271116,0.00000000,0.18686235,0.44151843
-5.02151076,0.77701414,0.00232159,0.41102037,0.09418189,0.00000000,0.20323652,0.48567950
-5.01550775,0.83855329,0.00246118,0.44969704,0.09646970,0.00000000,0.22178157,0.53280865
-5.00950475,0.90504757,0.00263653,0.49110943,0.09952156,0.00000000,0.24246135,0.58262816
-5.00350175,0.97593706,0.00284859,0.53498919,0.10327696,0.00000000,0.26521516,0.63480641
-4.99749875,1.05058193,0.00309825,0.58102002,0.10767145,0.00000000,0.28996011,0.68896527
-4.99149575,1.12828054,0.00338652,0.62884508,0.11264034,0.00000000,0.31659427,0.74468944
-4.98549275,1.20829028,0.00371461,0.67807580,0.11812264,0.00000000,0.34500050,0.80153733
-4.97948974,1.28985032,0.00408402,0.72830202,0.12406487,0.00000000,0.37505091,0.85905324
-4.97348674,1.37220562,0.00449664,0.77910304,0.13042492,0.00000000,0.40661175,0.91678037
-4.96748374,1.45463139,0.00495483,0.83005919,0.13717555,0.00000000,0.43954853,0.97427418
-4.96148074,1.53645685,0.00546146,0.88076347,0.14430758,0.00000000,0.47373119,1.03111540
-4.95547774,1.61708757,0.00601996,0.93083271,0.15183252,0.00000000,0.50903889,1.08692225
-4.94947474,1.69602506,0.00663426,0.97991784,0.15978463,0.00000000,0.54536437,1.14136125
-4.94347174,1.77288285,0.00730875,1.02771255,0.16822214,0.00000000,0.58261728,1.19415588
-4.93746873,1.84739801,0.00804814,1.07396014,0.17722768,0.00000000,0.62072649,1.24509284
-4.93146573,1.91943750,0.00885730,1.11845791,0.18690769,0.00000000,0.65964094,1.29402530
-4.92546273,1.98899863,0.00974098,1.16105901,0.19739084,0.00000000,0.69932889,1.34087295
-4.91945973,2.05620353,0.01070358,1.20167141,0.20882542,0.00000000,0.73977552,1.38561878
-4.91345673,2.12128747,0.01174874,1.24025405,0.22137566,0.00000000,0.78097877,1.42830253
-4.90745373,2.18458134,0.01287902,1.27681037,0.23521697,0.00000000,0.82294357,1.46901112
-4.90145073,2.24648897,0.01409546,1.31137934,0.25053035,0.00000000,0.86567458,1.50786642
-4.89544772,2.30746002,0.01539718,1.34402468,0.26749584,0.00000000,0.90916785,1.54501105
-4.88944472,2.36795971,0.01678102,1.37482262,0.28628537,0.00000000,0.95340169,1.58059274
-4.88344172,2.42843672,0.01824120,1.40384907,0.30705503,0.00000000,0.99832726,1.61474819
-4.87743872,2.48929065,0.01976900,1.43116679,0.32993713,0.00000000,1.04385952,1.64758731
-4.87143572,2.55084072,0.02135266,1.45681353,0.35503212,0.00000000,1.08986885,1.67917869
-4.86543272,2.61329721,0.02297724,1.48079166,0.38240083,0.00000000,1.13617422,1.70953711
-4.85942971,2.67673705,0.02462473,1.50306017,0.41205709,0.00000000,1.18253818,1.73861395
-4.85342671,2.74108489,0.02627424,1.52352943,0.44396126,0.00000000,1.22866413,1.76629100
-4.84742371,2.80610064,0.02790238,1.54205919,0.47801470,0.00000000,1.27419637,1.79237820
-4.84142071,2.87137415,0.02948373,1.55846002,0.51405564,0.00000000,1.31872290,1.81661537
-4.83541771,2.93632745,0.03099148,1.57249815,0.55185664,0.00000000,1.36178115,1.83867819
-4.82941471,3.00022463,0.03239819,1.58390350,0.59112377,0.00000000,1.40286652,1.85818785
-4.82341171,3.06218880,0.03367660,1.59238060,0.63149789,0.00000000,1.44144343,1.87472422
-4.81740870,3.12122570,0.03480051,1.59762170,0.67255785,0.00000000,1.47695847,1.88784171
-4.81140570,3.17625284,0.03574568,1.59932141,0.71382602,0.00000000,1.50885529,1.89708709
-4.80540270,3.22613307,0.03649070,1.59719212,0.75477585,0.00000000,1.53659032,1.90201847
-4.79939970,3.26971104,0.03701778,1.59097936,0.79484160,0.00000000,1.55964910,1.90222428
-4.79339670,3.30585139,0.03731345,1.58047621,0.83342987,0.00000000,1.57756214,1.89734168
-4.78739370,3.33347691,0.03736909,1.56553611,0.86993289,0.00000000,1.58991999,1.88707314
-4.78139070,3.35160539,0.03718134,1.54608347,0.90374311,0.00000000,1.59638677,1.87120091
-4.77538769,3.35938387,0.03675229,1.52212137,0.93426871,0.00000000,1.59671177,1.84959835
-4.76938469,3.35611895,0.03608951,1.49373638,0.96094962,0.00000000,1.59073868,1.82223809
-4.76338169,3.34130246,0.03520583,1.46110003,0.98327344,0.00000000,1.57841217,1.78919657
-4.75737869,3.31463151,0.03411901,1.42446721,1.00079079,0.00000000,1.55978176,1.75065502
-4.75137569,3.27602249,0.03285123,1.38417153,1.01312945,0.00000000,1.53500290,1.70689704
-4.74537269,3.22561879,0.03142840,1.34061811,1.02000686,0.00000000,1.50433529,1.65830301
-4.73936968,3.16379201,0.02987947,1.29427417,1.02124024,0.00000000,1.46813878,1.60534180
-4.73336668,3.09113703,0.02823557,1.24565793,1.01675423,0.00000000,1.42686684,1.54856025
-4.72736368,3.00846099,0.02652920,1.19532638,1.00658539,0.00000000,1.38105824,1.48857095
-4.72136068,2.91676693,0.02479345,1.14386253,0.99088353,0.00000000,1.33132689,1.42603882
-4.71535768,2.81723257,0.02306120,1.09186242,0.96990973,0.00000000,1.27835054,1.36166717
-4.70935468,2.71118504,0.02136444,1.03992267,0.94403109,0.00000000,1.22285845,1.29618351
-4.70335168,2.60007237,0.01973369,0.98862865,0.91371242,0.00000000,1.16561850,1.23032566
-4.69734867,2.48543277,0.01819756,0.93854371,0.87950524,0.00000000,1.10742399,1.16482853
-4.69134567,2.36886247,0.01678235,0.89019965,0.84203445,0.00000000,1.04908050,1.10041171
-4.68534267,2.25198329,0.01551188,0.84408855,0.80198336,0.00000000,0.99139296,1.03776821
-4.67933967,2.13641070,0.01440732,0.80065600,0.76007757,0.00000000,0.93515334,0.97755441
-4.67333667,2.02372342,0.01348725,0.76029578,0.71706836,0.00000000,0.88112896,0.92038131
-4.66733367,1.91543522,0.01276768,0.72334590,0.67371629,0.00000000,0.83005173,0.86680718
-4.66133067,1.81296967,0.01226225,0.69008590,0.63077554,0.00000000,0.78260845,0.81733142
-4.65532766,1.71763843,0.01198232,0.66073537,0.58897944,0.00000000,0.73943217,0.77238991
-4.64932466,1.63062329,0.01193725,0.63545354,0.54902778,0.00000000,0.70109474,0.73235141
-4.64332166,1.55296231,0.01213457,0.61433984,0.51157591,0.00000000,0.66810055,0.69751531
-4.63731866,1.48553995,0.01258011,0.59743523,0.47722610,0.00000000,0.64088149,0.66811038
-4.63131566,1.42908110,0.01327818,0.58472433,0.44652086,0.00000000,0.61979294,0.64429447
-4.62531266,1.38414854,0.01423162,0.57613809,0.41993839,0.00000000,0.60511089,0.62615520
-4.61930965,1.35114357,0.01544183,0.57155697,0.39788975,0.00000000,0.59702995,0.61371127
-4.61330665,1.33030908,0.01690869,0.57081448,0.38071766,0.00000000,0.59566219,0.60691456
-4.60730365,1.32173450,0.01863050,0.57370107,0.36869647,0.00000000,0.60103669,0.60565259
-4.60130065,1.32536215,0.02060379,0.57996807,0.36203298,0.00000000,0.61309970,0.60975150
-4.59529765,1.34099428,0.02282312,0.58933190,0.36086784,0.00000000,0.63171530,0.61897932
-4.58929465,1.36830044,0.02528084,0.60147825,0.36527721,0.00000000,0.65666656,0.63304945
-4.58329165,1.40682478,0.02796682,0.61606620,0.37527444,0.00000000,0.68765717,0.65162437
-4.57728864,1.45599321,0.03086825,0.63273246,0.39081163,0.00000000,0.72431353,0.67431948
-4.57128564,1.51512010,0.03396938,0.65109546,0.41178105,0.00000000,0.76618752,0.70070715
-4.56528264,1.58341501,0.03725137,0.67075951,0.43801634,0.00000000,0.81275993,0.73032103
-4.55927964,1.65998928,0.04069215,0.69131891,0.46929365,0.00000000,0.86344473,0.76266054
-4.55327664,1.74386303,0.04426644,0.71236218,0.50533284,0.00000000,0.91759444,0.79719586
-4.54727364,1.83397287,0.04794576,0.73347645,0.54579887,0.00000000,0.97450663,0.83337327
-4.54127064,1.92918069,0.05169867,0.75425191,0.59030367,0.00000000,1.03343172,0.87062108
-4.53526763,2.02828383,0.05549100,0.77428663,0.63840855,0.00000000,1.09358216,0.90835607
-4.52926463,2.13002690,0.05928628,0.79319151,0.68962736,0.00000000,1.15414301,0.94599063
-4.52326163,2.23311539,0.06304624,0.81059547,0.74343048,0.00000000,1.21428380,0.98294036
-4.51725863,2.33623105,0.06673138,0.82615093,0.79924978,0.00000000,1.27317150,1.01863225
-4.51125563,2.43804891,0.07030167,0.83953923,0.85648436,0.00000000,1.32998447,1.05251315
-4.50525263,2.53725551,0.07371723,0.85047617,0.91450722,0.00000000,1.38392684,1.08405849
-4.49924962,2.63256820,0.07693911,0.85871734,0.97267259,0.00000000,1.43424311,1.11278092
-4.49324662,2.72275460,0.07992999,0.86406304,1.03032388,0.00000000,1.48023237,1.13823861
-4.48724362,2.80665207,0.08265495,0.86636276,1.08680207,0.00000000,1.52126178,1.16004302
-4.48124062,2.88318631,0.08508212,0.86551878,1.14145433,0.00000000,1.55677877,1.17786581
-4.47523762,2.95138864,0.08718322,0.86148888,1.19364285,0.00000000,1.58632161,1.19144459
-4.46923462,3.01041158,0.08893412,0.85428794,1.24275358,0.00000000,1.60952789,1.20058743
-4.46323162,3.05954224,0.09031522,0.84398823,1.28820494,0.00000000,1.62614078,1.20517581
-4.45722861,3.09821329,0.09131167,0.83071841,1.32945639,0.00000000,1.63601279,1.20516609
-4.45122561,3.12601147,0.09191361,0.81466112,1.36601671,0.00000000,1.63910714,1.20058929
-4.44522261,3.14268344,0.09211620,0.79604923,1.39745208,0.00000000,1.63549659,1.19154937
-4.43921961,3.14813926,0.09191954,0.77516089,1.42339381,0.00000000,1.62536010,1.17822007
-4.43321661,3.14245334,0.09132861,0.75231340,1.44354571,0.00000000,1.60897741,1.16084044
-4.42721361,3.12586331,0.09035301,0.72785620,1.45769090,0.00000000,1.58672193,1.13970928
-4.42121061,3.09876661,0.08900675,0.70216319,1.46569797,0.00000000,1.55905217,1.11517872
-4.41520760,3.06171520,0.08730794,0.67562456,1.46752626,0.00000000,1.52650209,1.08764714
-4.40920460,3.01540816,0.08527845,0.64863840,1.46322993,0.00000000,1.48967061,1.05755163
-4.40320160,2.96068228,0.08294361,0.62160240,1.45296057,0.00000000,1.44921053,1.02536019
-4.39719860,2.89850053,0.08033179,0.59490583,1.43696806,0.00000000,1.40581710,0.99156375
-4.39119560,2.82993816,0.07747405,0.56892187,1.41559920,0.00000000,1.36021627,0.95666824
-4.38519260,2.75616646,0.07440378,0.54400067,1.38929402,0.00000000,1.31315271,0.92118662
-4.37918959,2.67843390,0.07115623,0.52046312,1.35857935,0.00000000,1.26537780,0.88563103
-4.37318659,2.59804469,0.06776813,0.49859546,1.32405971,0.00000000,1.21763730,0.85050500
-4.36718359,2.51633479,0.06427718,0.47864473,1.28640539,0.00000000,1.17065895,0.81629569
-4.36118059,2.43464565,0.06072157,0.46081518,1.24633784,0.00000000,1.12514000,0.78346635
-4.35517759,2.35429598,0.05713949,0.44526556,1.20461283,0.00000000,1.08173464,0.75244874
-4.34917459,2.27655226,0.05356850,0.43210734,1.16200159,0.00000000,1.04104151,0.72363578
-4.34317159,2.20259854,0.05004502,0.42140369,1.11927070,0.00000000,1.00359161,0.69737444
-4.33716858,2.13350672,0.04660369,0.41316939,1.07716128,0.00000000,0.96983669,0.67395894
-4.33116558,2.07020802,0.04327680,0.40737146,1.03636836,0.00000000,0.94013867,0.65362451
-4.32516258,2.01346698,0.04009373,0.40393059,0.99752114,0.00000000,0.91476020,0.63654179
-4.31915958,1.96385890,0.03708042,0.40272319,0.96116505,0.00000000,0.89385717,0.62281220
-4.31315658,1.92175196,0.03425887,0.40358423,0.92774627,0.00000000,0.87747323,0.61246437
-4.30715358,1.88729468,0.03164679,0.40631067,0.89759948,0.00000000,0.86553689,0.60545201
