energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Te_p_up,Te_d_up
-5.87993997,2.41284475,0.57623920,1.09499467,0.02564350,0.01015002,0.02100115,0.00000000,0.89788684,0.00000000
-5.87393697,2.34925979,0.57045805,1.05156686,0.02525914,0.01033545,0.02052598,0.00000000,0.88839022,0.00000000
-5.86793397,2.28818752,0.56527405,1.01077691,0.02484127,0.01054863,0.02004069,0.00000000,0.87860388,0.00000000
-5.86193097,2.23025300,0.56098537,0.97290564,0.02441113,0.01078578,0.01955358,0.00000000,0.86873294,0.00000000
-5.85592796,2.17600884,0.55788957,0.93818789,0.02399232,0.01104262,0.01907233,0.00000000,0.85896988,0.00000000
-5.84992496,2.12592417,0.55627808,0.90680801,0.02361023,0.01131445,0.01860376,0.00000000,0.84949077,0.00000000
-5.84392196,2.08037819,0.55643122,0.87889753,0.02329145,0.01159630,0.01815371,0.00000000,0.84045300,0.00000000
-5.83791896,2.03965835,0.55861359,0.85453498,0.02306310,0.01188303,0.01772694,0.00000000,0.83199445,0.00000000
-5.83191596,2.00396244,0.56306982,0.83374760,0.02295209,0.01216946,0.01732715,0.00000000,0.82423380,0.00000000
-5.82591296,1.97340414,0.57002057,0.81651483,0.02298432,0.01245057,0.01695697,0.00000000,0.81727184,0.00000000
-5.81990995,1.94802090,0.57965848,0.80277291,0.02318391,0.01272161,0.01661803,0.00000000,0.81119328,0.00000000
-5.81390695,1.92778330,0.59214421,0.79242039,0.02357235,0.01297824,0.01631108,0.00000000,0.80606886,0.00000000
-5.80790395,1.91260492,0.60760218,0.78532394,0.02416779,0.01321670,0.01603609,0.00000000,0.80195724,0.00000000
-5.80190095,1.90235161,0.62611624,0.78132405,0.02498432,0.01343389,0.01579238,0.00000000,0.79890650,0.00000000
-5.79589795,1.89684960,0.64772511,0.78024024,0.02603132,0.01362746,0.01557873,0.00000000,0.79695497,0.00000000
-5.78989495,1.89589177,0.67241783,0.78187551,0.02731296,0.01379589,0.01539355,0.00000000,0.79613119,0.00000000
-5.78389195,1.89924167,0.70012935,0.78601976,0.02882781,0.01393849,0.01523491,0.00000000,0.79645310,0.00000000
-5.77788894,1.90663543,0.73073650,0.79245220,0.03056862,0.01405541,0.01510070,0.00000000,0.79792627,0.00000000
-5.77188594,1.91778153,0.76405468,0.80094266,0.03252221,0.01414757,0.01498866,0.00000000,0.80054165,0.00000000
-5.76588294,1.93235893,0.79983555,0.81125211,0.03466963,0.01421662,0.01489645,0.00000000,0.80427264,0.00000000
-5.75987994,1.95001414,0.83776617,0.82313243,0.03698640,0.01426481,0.01482169,0.00000000,0.80907226,0.00000000
-5.75387694,1.97035785,0.87746969,0.83632590,0.03944302,0.01429488,0.01476196,0.00000000,0.81487024,0.00000000
-5.74787394,1.99296196,0.91850808,0.85056456,0.04200559,0.01430988,0.01471482,0.00000000,0.82157073,0.00000000
-5.74187094,2.01735766,0.96038697,0.86556993,0.04463658,0.01431307,0.01467784,0.00000000,0.82905075,0.00000000
-5.73586793,2.04303508,1.00256264,0.88105316,0.04729581,0.01430773,0.01464860,0.00000000,0.83715963,0.00000000
-5.72986493,2.06944534,1.04445119,0.89671612,0.04994145,0.01429701,0.01462464,0.00000000,0.84571967,0.00000000
-5.72386193,2.09600482,1.08543974,0.91225336,0.05253109,0.01428378,0.01460356,0.00000000,0.85452815,0.00000000
-5.71785893,2.12210223,1.12489936,0.92735501,0.05502293,0.01427054,0.01458295,0.00000000,0.86336055,0.00000000
-5.71185593,2.14710799,1.16219924,0.94171086,0.05737682,0.01425928,0.01456044,0.00000000,0.87197513,0.00000000
-5.70585293,2.17038583,1.19672190,0.95501507,0.05955535,0.01425141,0.01453375,0.00000000,0.88011845,0.00000000
-5.69984992,2.19130600,1.22787848,0.96697176,0.06152483,0.01424772,0.01450066,0.00000000,0.88753173,0.00000000
-5.69384692,2.20925948,1.25512390,0.97730085,0.06325608,0.01424836,0.01445907,0.00000000,0.89395782,0.00000000
-5.68784392,2.22367253,1.27797106,0.98574404,0.06472515,0.01425281,0.01440704,0.00000000,0.89914821,0.00000000
-5.68184092,2.23402078,1.29600359,0.99207067,0.06591374,0.01425992,0.01434276,0.00000000,0.90286998,0.00000000
-5.67583792,2.23984210,1.30888660,0.99608285,0.06680958,0.01426798,0.01426464,0.00000000,0.90491228,0.00000000
-5.66983492,2.24074781,1.31637509,0.99762002,0.06740645,0.01427476,0.01417127,0.00000000,0.90509197,0.00000000
-5.66383192,2.23643145,1.31831959,0.99656229,0.06770409,0.01427759,0.01406146,0.00000000,0.90325831,0.00000000
-5.65782891,2.22667499,1.31466900,0.99283268,0.06770796,0.01427345,0.01393424,0.00000000,0.89929649,0.00000000
-5.65182591,2.21135223,1.30547040,0.98639817,0.06742873,0.01425909,0.01378884,0.00000000,0.89312984,0.00000000
-5.64582291,2.19042927,1.29086607,0.97726934,0.06688173,0.01423109,0.01362470,0.00000000,0.88472082,0.00000000
-5.63981991,2.16396249,1.27108790,0.96549897,0.06608630,0.01418603,0.01344147,0.00000000,0.87407073,0.00000000
-5.63381691,2.13209405,1.24644945,0.95117952,0.06506502,0.01412049,0.01323898,0.00000000,0.86121838,0.00000000
-5.62781391,2.09504554,1.21733614,0.93443983,0.06384298,0.01403126,0.01301724,0.00000000,0.84623777,0.00000000
-5.62181091,2.05311022,1.18419395,0.91544110,0.06244703,0.01391535,0.01277643,0.00000000,0.82923509,0.00000000
-5.61580790,2.00664432,1.14751725,0.89437257,0.06090511,0.01377012,0.01251690,0.00000000,0.81034516,0.00000000
-5.60980490,1.95605786,1.10783617,0.87144693,0.05924554,0.01359337,0.01223918,0.00000000,0.78972763,0.00000000
-5.60380190,1.90180558,1.06570392,0.84689579,0.05749656,0.01338340,0.01194399,0.00000000,0.76756299,0.00000000
-5.59779890,1.84437808,1.02168463,0.82096532,0.05568581,0.01313907,0.01163223,0.00000000,0.74404875,0.00000000
-5.59179590,1.78429360,0.97634199,0.79391206,0.05384001,0.01285993,0.01130502,0.00000000,0.71939569,0.00000000
-5.58579290,1.72209040,0.93022881,0.76599917,0.05198464,0.01254621,0.01096372,0.00000000,0.69382442,0.00000000
-5.57978989,1.65831985,0.88387798,0.73749285,0.05014380,0.01219890,0.01060994,0.00000000,0.66756213,0.00000000
-5.57378689,1.59354002,0.83779468,0.70865910,0.04834004,0.01181982,0.01024554,0.00000000,0.64083971,0.00000000
-5.56778389,1.52830968,0.79244992,0.67976065,0.04659427,0.01141162,0.00987268,0.00000000,0.61388898,0.00000000
-5.56178089,1.46318245,0.74827548,0.65105395,0.04492570,0.01097785,0.00949378,0.00000000,0.58694007,0.00000000
-5.55577789,1.39870095,0.70566003,0.62278617,0.04335178,0.01052298,0.00911153,0.00000000,0.56021888,0.00000000
-5.54977489,1.33539074,0.66494641,0.59519221,0.04188807,0.01005245,0.00872887,0.00000000,0.53394457,0.00000000
-5.54377189,1.27375398,0.62642996,0.56849153,0.04054818,0.00957271,0.00834896,0.00000000,0.50832691,0.00000000
-5.53776888,1.21426280,0.59035773,0.54288495,0.03934363,0.00909124,0.00797510,0.00000000,0.48356372,0.00000000
-5.53176588,1.15735249,0.55692854,0.51855142,0.03828364,0.00861668,0.00761072,0.00000000,0.45983813,0.00000000
-5.52576288,1.10341477,0.52629389,0.49564490,0.03737497,0.00815885,0.00725930,0.00000000,0.43731601,0.00000000
-5.51975988,1.05279138,0.49855958,0.47429146,0.03662174,0.00772892,0.00692428,0.00000000,0.41614347,0.00000000
-5.51375688,1.00576844,0.47378816,0.45458686,0.03602518,0.00733950,0.00660899,0.00000000,0.39644463,0.00000000
-5.50775388,0.96257205,0.45200219,0.43659477,0.03558353,0.00700487,0.00631662,0.00000000,0.37831988,0.00000000
-5.50175088,0.92336548,0.43318835,0.42034584,0.03529187,0.00674114,0.00605009,0.00000000,0.36184467,0.00000000
-5.49574787,0.88824837,0.41730247,0.40583784,0.03514212,0.00656653,0.00581205,0.00000000,0.34706902,0.00000000
-5.48974487,0.85725837,0.40427544,0.39303695,0.03512305,0.00650160,0.00560478,0.00000000,0.33401793,0.00000000
-5.48374187,0.83037526,0.39401995,0.38188037,0.03522043,0.00656958,0.00543023,0.00000000,0.32269261,0.00000000
-5.47773887,0.80752758,0.38643800,0.37228011,0.03541730,0.00679662,0.00528994,0.00000000,0.31307280,0.00000000
-5.47173587,0.78860185,0.38142900,0.36412811,0.03569431,0.00721207,0.00518508,0.00000000,0.30511981,0.00000000
-5.46573287,0.77345375,0.37889823,0.35730224,0.03603018,0.00784871,0.00511644,0.00000000,0.29878051,0.00000000
-5.45972986,0.76192099,0.37876526,0.35167322,0.03640228,0.00874293,0.00508451,0.00000000,0.29399187,0.00000000
-5.45372686,0.75383711,0.38097214,0.34711189,0.03678723,0.00993475,0.00508946,0.00000000,0.29068594,0.00000000
-5.44772386,0.74904552,0.38549072,0.34349663,0.03716160,0.01146781,0.00513123,0.00000000,0.28879501,0.00000000
-5.44172086,0.74741282,0.39232885,0.34072039,0.03750257,0.01338906,0.00520957,0.00000000,0.28825659,0.00000000
-5.43571786,0.74884065,0.40153482,0.33869710,0.03778867,0.01574839,0.00532409,0.00000000,0.28901796,0.00000000
-5.42971486,0.75327525,0.41319986,0.33736677,0.03800037,0.01859791,0.00547431,0.00000000,0.29104001,0.00000000
-5.42371186,0.76071384,0.42745807,0.33669926,0.03812072,0.02199107,0.00565969,0.00000000,0.29430007,0.00000000
-5.41770885,0.77120745,0.44448372,0.33669618,0.03813587,0.02598143,0.00587965,0.00000000,0.29879356,0.00000000
-5.41170585,0.78485962,0.46448568,0.33739088,0.03803544,0.03062124,0.00613360,0.00000000,0.30453421,0.00000000
-5.40570285,0.80182099,0.48769894,0.33884637,0.03781285,0.03595972,0.00642091,0.00000000,0.31155300,0.00000000
-5.39969985,0.82227958,0.51437345,0.34115128,0.03746556,0.04204106,0.00674090,0.00000000,0.31989545,0.00000000
-5.39369685,0.84644747,0.54476045,0.34441393,0.03699508,0.04890233,0.00709281,0.00000000,0.32961783,0.00000000
-5.38769385,0.87454407,0.57909686,0.34875481,0.03640702,0.05657118,0.00747571,0.00000000,0.34078202,0.00000000
-5.38169085,0.90677704,0.61758821,0.35429789,0.03571097,0.06506349,0.00788849,0.00000000,0.35344956,0.00000000
-5.37568784,0.94332177,0.66039100,0.36116112,0.03492032,0.07438109,0.00832977,0.00000000,0.36767515,0.00000000
-5.36968484,0.98430043,0.70759511,0.36944659,0.03405206,0.08450956,0.00879780,0.00000000,0.38349981,0.00000000
-5.36368184,1.02976192,0.75920729,0.37923109,0.03312650,0.09541636,0.00929048,0.00000000,0.40094438,0.00000000
-5.35767884,1.07966379,0.81513658,0.39055725,0.03216699,0.10704920,0.00980520,0.00000000,0.42000345,0.00000000
-5.35167584,1.13385737,0.87518252,0.40342616,0.03119967,0.11933499,0.01033890,0.00000000,0.44064035,0.00000000
-5.34567284,1.19207697,0.93902691,0.41779157,0.03025315,0.13217932,0.01088798,0.00000000,0.46278336,0.00000000
-5.33966983,1.25393414,1.00622988,0.43355618,0.02935828,0.14546658,0.01144834,0.00000000,0.48632361,0.00000000
-5.33366683,1.31891743,1.07623065,0.45057037,0.02854791,0.15906084,0.01201540,0.00000000,0.51111468,0.00000000
-5.32766383,1.38639806,1.14835342,0.46863325,0.02785664,0.17280749,0.01258414,0.00000000,0.53697420,0.00000000
-5.32166083,1.45564149,1.22181831,0.48749631,0.02732060,0.18653562,0.01314921,0.00000000,0.56368733,0.00000000
-5.31565783,1.52582453,1.29575731,0.50686942,0.02697720,0.20006120,0.01370500,0.00000000,0.59101214,0.00000000
-5.30965483,1.59605748,1.36923474,0.52642888,0.02686490,0.21319088,0.01424581,0.00000000,0.61868660,0.00000000
-5.30365183,1.66541034,1.44127154,0.54582744,0.02702289,0.22572644,0.01476596,0.00000000,0.64643694,0.00000000
-5.29764882,1.73294207,1.51087265,0.56470547,0.02749073,0.23746959,0.01525993,0.00000000,0.67398700,0.00000000
-5.29164582,1.79773141,1.57705624,0.58270315,0.02830797,0.24822716,0.01572256,0.00000000,0.70106804,0.00000000
-5.28564282,1.85890805,1.63888368,0.59947286,0.02951357,0.25781635,0.01614915,0.00000000,0.72742870,0.00000000
-5.27963982,1.91568247,1.69548904,0.61469132,0.03114532,0.26606983,0.01653563,0.00000000,0.75284426,0.00000000
-5.27363682,1.96737315,1.74610667,0.62807095,0.03323911,0.27284069,0.01687865,0.00000000,0.77712511,0.00000000
-5.26763382,2.01342970,1.79009574,0.63936984,0.03582810,0.27800672,0.01717569,0.00000000,0.80012351,0.00000000
-5.26163082,2.05345080,1.82696061,0.64840000,0.03894183,0.28147415,0.01742510,0.00000000,0.82173858,0.00000000
-5.25562781,2.08719599,1.85636602,0.65503338,0.04260515,0.28318054,0.01762611,0.00000000,0.84191900,0.00000000
-5.24962481,2.11459073,1.87814632,0.65920558,0.04683722,0.28309667,0.01777884,0.00000000,0.86066320,0.00000000
-5.24362181,2.13572441,1.89230849,0.66091700,0.05165035,0.28122743,0.01788425,0.00000000,0.87801710,0.00000000
-5.23761881,2.15084137,1.89902853,0.66023141,0.05704894,0.27761165,0.01794401,0.00000000,0.89406922,0.00000000
-5.23161581,2.16032533,1.89864157,0.65727211,0.06302844,0.27232087,0.01796043,0.00000000,0.90894360,0.00000000
-5.22561281,2.16467805,1.89162597,0.65221583,0.06957436,0.26545703,0.01793627,0.00000000,0.92279062,0.00000000
-5.21960980,2.16449318,1.87858237,0.64528473,0.07666150,0.25714934,0.01787466,0.00000000,0.93577628,0.00000000
-5.21360680,2.16042652,1.86020837,0.63673683,0.08425329,0.24755032,0.01777885,0.00000000,0.94807044,0.00000000
-5.20760380,2.15316438,1.83727025,0.62685542,0.09230143,0.23683121,0.01765211,0.00000000,0.95983464,0.00000000
-5.20160080,2.14339121,1.81057291,0.61593783,0.10074578,0.22517700,0.01749758,0.00000000,0.97121008,0.00000000
-5.19559780,2.13175833,1.78092935,0.60428411,0.10951457,0.21278119,0.01731808,0.00000000,0.98230646,0.00000000
-5.18959480,2.11885516,1.74913111,0.59218613,0.11852492,0.19984055,0.01711609,0.00000000,0.99319222,0.00000000
-5.18359180,2.10518411,1.71592089,0.57991741,0.12768376,0.18655003,0.01689360,0.00000000,1.00388680,0.00000000
-5.17758879,2.09114041,1.68196846,0.56772426,0.13688905,0.17309806,0.01665212,0.00000000,1.01435526,0.00000000
-5.17158579,2.07699768,1.64785077,0.55581835,0.14603138,0.15966228,0.01639263,0.00000000,1.02450565,0.00000000
-5.16558279,2.06289963,1.61403707,0.54437104,0.15499583,0.14640598,0.01611564,0.00000000,1.03418927,0.00000000
-5.15957979,2.04885821,1.58087925,0.53350954,0.16366416,0.13347517,0.01582122,0.00000000,1.04320384,0.00000000
-5.15357679,2.03475812,1.54860776,0.52331509,0.17191714,0.12099649,0.01550910,0.00000000,1.05129949,0.00000000
-5.14757379,2.02036707,1.51733290,0.51382287,0.17963709,0.10907587,0.01517876,0.00000000,1.05818722,0.00000000
-5.14157079,2.00535130,1.48705113,0.50502377,0.18671046,0.09779794,0.01482954,0.00000000,1.06354953,0.00000000
-5.13556778,1.98929530,1.45765587,0.49686772,0.19303040,0.08722616,0.01446075,0.00000000,1.06705270,0.00000000
-5.12956478,1.97172476,1.42895200,0.48926832,0.19849929,0.07740364,0.01407182,0.00000000,1.06836002,0.00000000
-5.12356178,1.95213145,1.40067323,0.48210865,0.20303104,0.06835439,0.01366237,0.00000000,1.06714557,0.00000000
-5.11755878,1.92999895,1.37250139,0.47524773,0.20655317,0.06008515,0.01323233,0.00000000,1.06310770,0.00000000
-5.11155578,1.90482797,1.34408667,0.46852765,0.20900859,0.05258740,0.01278200,0.00000000,1.05598181,0.00000000
-5.10555278,1.87616020,1.31506791,0.46178075,0.21035697,0.04583967,0.01231210,0.00000000,1.04555165,0.00000000
-5.09954977,1.84359971,1.28509201,0.45483685,0.21057574,0.03980993,0.01182381,0.00000000,1.03165890,0.00000000
-5.09354677,1.80683113,1.25383183,0.44753013,0.20966054,0.03445792,0.01131880,0.00000000,1.01421048,0.00000000
-5.08754377,1.76563401,1.22100176,0.43970550,0.20762532,0.02973744,0.01079913,0.00000000,0.99318342,0.00000000
-5.08154077,1.71989302,1.18637066,0.43122423,0.20450187,0.02559850,0.01026732,0.00000000,0.96862715,0.00000000
-5.07553777,1.66960366,1.14977181,0.42196883,0.20033895,0.02198918,0.00972622,0.00000000,0.94066310,0.00000000
-5.06953477,1.61487380,1.11110954,0.41184685,0.19520098,0.01885730,0.00917894,0.00000000,0.90948192,0.00000000
-5.06353177,1.55592089,1.07036281,0.40079381,0.18916635,0.01615180,0.00862883,0.00000000,0.87533830,0.00000000
-5.05752876,1.49306558,1.02758554,0.38877495,0.18232546,0.01382385,0.00807933,0.00000000,0.83854382,0.00000000
-5.05152576,1.42672186,0.98290418,0.37578605,0.17477844,0.01182770,0.00753392,0.00000000,0.79945816,0.00000000
-5.04552276,1.35738470,0.93651270,0.36185317,0.16663276,0.01012125,0.00699603,0.00000000,0.75847915,0.00000000
-5.03951976,1.28561545,0.88866541,0.34703146,0.15800071,0.00866646,0.00646895,0.00000000,0.71603191,0.00000000
-5.03351676,1.21202601,0.83966812,0.33140318,0.14899690,0.00742952,0.00595578,0.00000000,0.67255781,0.00000000
-5.02751376,1.13726214,0.78986806,0.31507485,0.13973575,0.00638088,0.00545937,0.00000000,0.62850336,0.00000000
-5.02151076,1.06198686,0.73964303,0.29817393,0.13032924,0.00549517,0.00498223,0.00000000,0.58430972,0.00000000
-5.01550775,0.98686421,0.68939031,0.28084496,0.12088468,0.00475104,0.00452656,0.00000000,0.54040292,0.00000000
-5.00950475,0.91254418,0.63951573,0.26324537,0.11150288,0.00413086,0.00409421,0.00000000,0.49718522,0.00000000
-5.00350175,0.83964904,0.59042320,0.24554119,0.10227650,0.00362056,0.00368662,0.00000000,0.45502781,0.00000000
-4.99749875,0.76876156,0.54250523,0.22790277,0.09328879,0.00320926,0.00330490,0.00000000,0.41426493,0.00000000
-4.99149575,0.70041525,0.49613454,0.21050060,0.08461261,0.00288901,0.00294977,0.00000000,0.37518955,0.00000000
-4.98549275,0.63508690,0.45165704,0.19350143,0.07630978,0.00265460,0.00262163,0.00000000,0.33805062,0.00000000
-4.97948974,0.57319137,0.40938624,0.17706487,0.06843082,0.00250322,0.00232058,0.00000000,0.30305175,0.00000000
-4.97348674,0.51507865,0.36959929,0.16134040,0.06101490,0.00243431,0.00204642,0.00000000,0.27035137,0.00000000
-4.96748374,0.46103304,0.33253446,0.14646495,0.05409019,0.00244936,0.00179875,0.00000000,0.24006412,0.00000000
-4.96148074,0.41127433,0.29839006,0.13256114,0.04767436,0.00255170,0.00157692,0.00000000,0.21226328,0.00000000
-4.95547774,0.36596062,0.26732472,0.11973605,0.04177532,0.00274637,0.00138017,0.00000000,0.18698417,0.00000000
-4.94947474,0.32519265,0.23945882,0.10808062,0.03639216,0.00303996,0.00120760,0.00000000,0.16422810,0.00000000
-4.94347174,0.28901924,0.21487674,0.09766958,0.03151616,0.00344042,0.00105824,0.00000000,0.14396694,0.00000000
-4.93746873,0.25744345,0.19363000,0.08856184,0.02713191,0.00395694,0.00093109,0.00000000,0.12614785,0.00000000
-4.93146573,0.23042939,0.17574074,0.08080131,0.02321842,0.00459974,0.00082515,0.00000000,0.11069813,0.00000000
-4.92546273,0.20790911,0.16120559,0.07441797,0.01975034,0.00537989,0.00073943,0.00000000,0.09753002,0.00000000
-4.91945973,0.18978956,0.14999956,0.06942924,0.01669899,0.00630913,0.00067304,0.00000000,0.08654523,0.00000000
-4.91345673,0.17595924,0.14207986,0.06584149,0.01403345,0.00739962,0.00062515,0.00000000,0.07763926,0.00000000
-4.90745373,0.16629449,0.13738964,0.06365155,0.01172149,0.00866380,0.00059507,0.00000000,0.07070524,0.00000000
-4.90145073,0.16066530,0.13586133,0.06284836,0.00973044,0.01011412,0.00058222,0.00000000,0.06563738,0.00000000
-4.89544772,0.15894053,0.13741976,0.06341446,0.00802792,0.01176292,0.00058619,0.00000000,0.06233400,0.00000000
-4.88944472,0.16099262,0.14198499,0.06532762,0.00658246,0.01362223,0.00060676,0.00000000,0.06070008,0.00000000
-4.88344172,0.16670172,0.14947489,0.06856221,0.00536397,0.01570371,0.00064386,0.00000000,0.06064936,0.00000000
-4.87743872,0.17595937,0.15980746,0.07309065,0.00434418,0.01801858,0.00069764,0.00000000,0.06210616,0.00000000
-4.87143572,0.18867170,0.17290308,0.07888478,0.00349684,0.02057761,0.00076847,0.00000000,0.06500666,0.00000000
-4.86543272,0.20476218,0.18868659,0.08591712,0.00279794,0.02339123,0.00085690,0.00000000,0.06930003,0.00000000
-4.85942971,0.22417397,0.20708932,0.09416209,0.00222579,0.02646960,0.00096374,0.00000000,0.07494905,0.00000000
-4.85342671,0.24687181,0.22805102,0.10359720,0.00176100,0.02982283,0.00108998,0.00000000,0.08193055,0.00000000
-4.84742371,0.27284326,0.25152161,0.11420398,0.00138646,0.03346112,0.00123684,0.00000000,0.09023536,0.00000000
-4.84142071,0.30209928,0.27746263,0.12596887,0.00108722,0.03739501,0.00140573,0.00000000,0.09986800,0.00000000
-4.83541771,0.33467382,0.30584827,0.13888375,0.00085038,0.04163545,0.00159821,0.00000000,0.11084581,0.00000000
-4.82941471,0.37062222,0.33666569,0.15294609,0.00066490,0.04619396,0.00181599,0.00000000,0.12319756,0.00000000
-4.82341171,0.41001819,0.36991447,0.16815873,0.00052143,0.05108249,0.00206086,0.00000000,0.13696152,0.00000000
-4.81740870,0.45294909,0.40560487,0.18452896,0.00041215,0.05631326,0.00233460,0.00000000,0.15218278,0.00000000
-4.81140570,0.49950923,0.44375476,0.20206702,0.00033057,0.06189828,0.00263896,0.00000000,0.16890988,0.00000000
-4.80540270,0.54979119,0.48438490,0.22078380,0.00027136,0.06784878,0.00297554,0.00000000,0.18719061,0.00000000
-4.79939970,0.60387499,0.52751270,0.24068776,0.00023016,0.07417423,0.00334566,0.00000000,0.20706718,0.00000000
-4.79339670,0.66181533,0.57314419,0.26178113,0.00020347,0.08088121,0.00375029,0.00000000,0.22857060,0.00000000
-4.78739370,0.72362711,0.62126459,0.28405534,0.00018847,0.08797210,0.00418990,0.00000000,0.25171458,0.00000000
-4.78139070,0.78926980,0.67182760,0.30748598,0.00018290,0.09544345,0.00466434,0.00000000,0.27648908,0.00000000
-4.77538769,0.85863117,0.72474398,0.33202738,0.00018498,0.10328437,0.00517274,0.00000000,0.30285376,0.00000000
-4.76938469,0.93151130,0.77986988,0.35760715,0.00019325,0.11147482,0.00571335,0.00000000,0.33073174,0.00000000
-4.76338169,1.00760783,0.83699576,0.38412098,0.00020657,0.11998407,0.00628351,0.00000000,0.36000387,0.00000000
-4.75737869,1.08650342,0.89583660,0.41142813,0.00022398,0.12876924,0.00687952,0.00000000,0.39050406,0.00000000
-4.75137569,1.16765662,0.95602427,0.43934787,0.00024469,0.13777428,0.00749665,0.00000000,0.42201609,0.00000000
-4.74537269,1.25039703,1.01710287,0.46765741,0.00026798,0.14692934,0.00812912,0.00000000,0.45427207,0.00000000
-4.73936968,1.33392577,1.07852782,0.49609156,0.00029325,0.15615072,0.00877012,0.00000000,0.48695311,0.00000000
-4.73336668,1.41732188,1.13966926,0.52434436,0.00031990,0.16534147,0.00941196,0.00000000,0.51969230,0.00000000
-4.72736368,1.49955517,1.19982009,0.55207300,0.00034738,0.17439267,0.01004614,0.00000000,0.55208019,0.00000000
-4.72136068,1.57950547,1.25820892,0.57890388,0.00037514,0.18318544,0.01066360,0.00000000,0.58367273,0.00000000
-4.71535768,1.65598810,1.31401768,0.60444093,0.00040264,0.19159367,0.01125487,0.00000000,0.61400160,0.00000000
-4.70935468,1.72778478,1.36640341,0.62827584,0.00042935,0.19948732,0.01181040,0.00000000,0.64258655,0.00000000
-4.70335168,1.79367905,1.41452358,0.64999993,0.00045476,0.20673632,0.01232079,0.00000000,0.66894940,0.00000000
-4.69734867,1.85249459,1.45756378,0.66921710,0.00047835,0.21321475,0.01277712,0.00000000,0.69262912,0.00000000
-4.69134567,1.90313494,1.49476660,0.68555735,0.00049967,0.21880522,0.01317125,0.00000000,0.71319728,0.00000000
-4.68534267,1.94462264,1.52546028,0.69869017,0.00051826,0.22340321,0.01349605,0.00000000,0.73027329,0.00000000
-4.67933967,1.97613588,1.54908564,0.70833716,0.00053374,0.22692121,0.01374574,0.00000000,0.74353850,0.00000000
-4.67333667,1.99704076,1.56521985,0.71428317,0.00054578,0.22929229,0.01391602,0.00000000,0.75274857,0.00000000
-4.66733367,2.00691747,1.57359570,0.71638535,0.00055414,0.23047309,0.01400430,0.00000000,0.75774349,0.00000000
-4.66133067,2.00557884,1.57411522,0.71457961,0.00055862,0.23044590,0.01400977,0.00000000,0.75845453,0.00000000
-4.65532766,1.99308033,1.56685696,0.70888417,0.00055913,0.22921989,0.01393342,0.00000000,0.75490793,0.00000000
-4.64932466,1.96972073,1.55207621,0.69939976,0.00055567,0.22683119,0.01377806,0.00000000,0.74722500,0.00000000
-4.64332166,1.93603348,1.53019829,0.68630672,0.00054831,0.22334198,0.01354815,0.00000000,0.73561858,0.00000000
