energy_ev,total_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-4.30115058,1.50500754,0.22677867,1.22160419,0.00855753,0.05522212,0.33307892,0.00128220
-4.29514757,1.52159380,0.22296926,1.23587740,0.00764885,0.05325440,0.34245371,0.00134594
-4.28914457,1.54892421,0.22076473,1.25928018,0.00680602,0.05198723,0.35316575,0.00141382
-4.28314157,1.58590983,0.22004280,1.29095446,0.00603329,0.05138811,0.36491679,0.00148441
-4.27713857,1.63128354,0.22068116,1.32987327,0.00533396,0.05142193,0.37739238,0.00155616
-4.27113557,1.68363187,0.22256241,1.37486528,0.00471034,0.05205159,0.39027135,0.00162739
-4.26513257,1.74143236,0.22557963,1.42464428,0.00416396,0.05323874,0.40323626,0.00169642
-4.25912956,1.80309531,0.22964231,1.47784237,0.00369564,0.05494455,0.41598446,0.00176152
-4.25312656,1.86700834,0.23468215,1.53304602,0.00330573,0.05713051,0.42823913,0.00182103
-4.24712356,1.93158204,0.24065840,1.58883370,0.00299423,0.05975928,0.43975980,0.00187339
-4.24112056,1.99529490,0.24756245,1.64381365,0.00276095,0.06279550,0.45035182,0.00191718
-4.23511756,2.05673596,0.25542097,1.69666058,0.00260573,0.06620652,0.45987420,0.00195116
-4.22911456,2.11464316,0.26429766,1.74615003,0.00252853,0.06996309,0.46824535,0.00197433
-4.22311156,2.16793618,0.27429288,1.79118914,0.00252954,0.07403985,0.47544648,0.00198595
-4.21710855,2.21574233,0.28554139,1.83084276,0.00260928,0.07841564,0.48152218,0.00198555
-4.21110555,2.25741449,0.29820770,1.86435416,0.00276860,0.08307361,0.48657838,0.00197296
-4.20510255,2.29254059,0.31247928,1.89115961,0.00300871,0.08800105,0.49077733,0.00194832
-4.19909955,2.32094426,0.32855773,1.91089656,0.00333113,0.09318895,0.49433009,0.00191203
-4.19309655,2.34267685,0.34664796,1.92340517,0.00373756,0.09863128,0.49748670,0.00186479
-4.18709355,2.35800132,0.36694606,1.92872356,0.00422982,0.10432394,0.50052433,0.00180754
-4.18109055,2.36736882,0.38962604,1.92707694,0.00480960,0.11026354,0.50373419,0.00174142
-4.17508754,2.37138916,0.41482615,1.91886137,0.00547836,0.11644590,0.50740756,0.00166775
-4.16908454,2.37079650,0.44263539,1.90462294,0.00623702,0.12286436,0.51182161,0.00158798
-4.16308154,2.36641184,0.47308087,1.88503315,0.00708579,0.12950812,0.51722579,0.00150364
-4.15707854,2.35910389,0.50611669,1.86086162,0.00802393,0.13636046,0.52382919,0.00141630
-4.15107554,2.34974997,0.54161494,1.83294707,0.00904946,0.14339715,0.53178958,0.00132751
-4.14507254,2.33919848,0.57935945,1.80216765,0.01015900,0.15058500,0.54120453,0.00123878
-4.13906953,2.32823424,0.61904284,1.76941156,0.01134754,0.15788076,0.55210499,0.00115153
-4.13306653,2.31754815,0.66026701,1.73554881,0.01260830,0.16523042,0.56445160,0.00106705
-4.12706353,2.30771192,0.70254750,1.70140508,0.01393261,0.17256892,0.57813388,0.00098649
-4.12106053,2.29915868,0.74532161,1.66773813,0.01530984,0.17982046,0.59297227,0.00091086
-4.11505753,2.29217000,0.78796014,1.63521762,0.01672745,0.18689935,0.60872286,0.00084095
-4.10905453,2.28686945,0.82978244,1.60440852,0.01817098,0.19371141,0.62508471,0.00077740
-4.10305153,2.28322266,0.87007429,1.57575864,0.01962430,0.20015596,0.64170932,0.00072065
-4.09704852,2.28104362,0.90810789,1.54959042,0.02106974,0.20612823,0.65821193,0.00067099
-4.09104552,2.28000685,0.94316323,1.52609720,0.02248844,0.21152224,0.67418409,0.00062852
-4.08504252,2.27966467,0.97454998,1.50534385,0.02386068,0.21623391,0.68920719,0.00059320
-4.07903952,2.27946887,1.00162902,1.48727174,0.02516627,0.22016436,0.70286620,0.00056485
-4.07303652,2.27879606,1.02383270,1.47170802,0.02638505,0.22322325,0.71476337,0.00054319
-4.06703352,2.27697550,1.04068303,1.45837860,0.02749737,0.22533192,0.72453127,0.00052783
-4.06103052,2.27331870,1.05180698,1.44692471,0.02848457,0.22642635,0.73184470,0.00051831
-4.05502751,2.26714963,1.05694845,1.43692240,0.02932951,0.22645965,0.73643127,0.00051412
-4.04902451,2.25783461,1.05597623,1.42790431,0.03001707,0.22540409,0.73808013,0.00051470
-4.04302151,2.24481083,1.04888789,1.41938311,0.03053456,0.22325249,0.73664869,0.00051950
-4.03701851,2.22761267,1.03580936,1.41087565,0.03087215,0.22001894,0.73206722,0.00052794
-4.03101551,2.20589478,1.01699043,1.40192701,0.03102316,0.21573891,0.72434106,0.00053948
-4.02501251,2.17945128,0.99279631,1.39213357,0.03098435,0.21046860,0.71355053,0.00055359
-4.01900950,2.14823030,0.96369580,1.38116400,0.03075600,0.20428362,0.69984862,0.00056979
-4.01300650,2.11234328,0.93024661,1.36877754,0.03034200,0.19727720,0.68345638,0.00058765
-4.00700350,2.07206878,0.89307831,1.35483855,0.02974975,0.18955775,0.66465646,0.00060677
-4.00100050,2.02785041,0.85287393,1.33932681,0.02899005,0.18124606,0.64378478,0.00062686
-3.99499750,1.98028894,0.81035054,1.32234299,0.02807676,0.17247225,0.62122077,0.00064765
-3.98899450,1.93012883,0.76623994,1.30410898,0.02702653,0.16337246,0.59737643,0.00066896
-3.98299150,1.87823947,0.72126968,1.28496310,0.02585835,0.15408553,0.57268464,0.00069066
-3.97698849,1.82559177,0.67614543,1.26535019,0.02459309,0.14474967,0.54758701,0.00071270
-3.97098549,1.77323094,0.63153484,1.24580710,0.02325295,0.13549928,0.52252168,0.00073507
-3.96498249,1.72224633,0.58805354,1.22694408,0.02186100,0.12646209,0.49791157,0.00075782
-3.95897949,1.67373939,0.54625347,1.20942288,0.02044062,0.11775646,0.47415323,0.00078107
-3.95297649,1.62879097,0.50661369,1.19393250,0.01901499,0.10948912,0.45160690,0.00080493
-3.94697349,1.58842913,0.46953386,1.18116366,0.01760665,0.10175336,0.43058785,0.00082957
-3.94097049,1.55359849,0.43533032,1.17178296,0.01623704,0.09462756,0.41135940,0.00085519
-3.93496748,1.52513247,0.40423461,1.16640796,0.01492616,0.08817419,0.39412779,0.00088197
-3.92896448,1.50372914,0.37639444,1.16558405,0.01369226,0.08243932,0.37903900,0.00091011
-3.92296148,1.48993173,0.35187675,1.16976419,0.01255160,0.07745246,0.36617764,0.00093979
-3.91695848,1.48411419,0.33067261,1.17929210,0.01151829,0.07322693,0.35556778,0.00097118
-3.91095548,1.48647253,0.31270384,1.19438975,0.01060414,0.06976052,0.34717579,0.00100441
-3.90495248,1.49702178,0.29783080,1.21514922,0.00981859,0.06703652,0.34091492,0.00103957
-3.89894947,1.51559878,0.28586130,1.24152944,0.00916875,0.06502519,0.33665140,0.00107673
-3.89294647,1.54187048,0.27656010,1.27335756,0.00865931,0.06368528,0.33421187,0.00111588
-3.88694347,1.57534712,0.26965890,1.31033485,0.00829266,0.06296599,0.33339170,0.00115698
-3.88094047,1.61539992,0.26486637,1.35204661,0.00806887,0.06280897,0.33396399,0.00119992
-3.87493747,1.66128225,0.26187807,1.39797578,0.00798583,0.06315045,0.33568873,0.00124452
-3.86893447,1.71215358,0.26038596,1.44751933,0.00803923,0.06392348,0.33832201,0.00129055
-3.86293147,1.76710515,0.26008729,1.50000691,0.00822273,0.06506011,0.34162460,0.00133772
-3.85692846,1.82518655,0.26069266,1.55472091,0.00852801,0.06649348,0.34536996,0.00138565
-3.85092546,1.88543224,0.26193313,1.61091719,0.00894485,0.06815986,0.34935118,0.00143393
-3.84492246,1.94688718,0.26356626,1.66784580,0.00946132,0.07000040,0.35338671,0.00148209
-3.83891946,2.00863084,0.26538083,1.72477095,0.01006388,0.07196271,0.35732481,0.00152960
-3.83291646,2.06979903,0.26720052,1.78098973,0.01073757,0.07400209,0.36104656,0.00157590
-3.82691346,2.12960301,0.26888614,1.83584915,0.01146626,0.07608249,0.36446742,0.00162040
-3.82091046,2.18734559,0.27033680,1.88876097,0.01223291,0.07817708,0.36753753,0.00166249
-3.81490745,2.24243410,0.27148982,1.93921428,0.01301986,0.08026846,0.37024066,0.00170158
-3.80890445,2.29439002,0.27231968,1.98678555,0.01380919,0.08234857,0.37259214,0.00173710
-3.80290145,2.34285552,0.27283598,2.03114619,0.01458315,0.08441820,0.37463590,0.00176849
-3.79689845,2.38759704,0.27308067,2.07206762,0.01532451,0.08648631,0.37644082,0.00179528
-3.79089545,2.42850605,0.27312477,2.10942404,0.01601707,0.08856900,0.37809669,0.00181707
-3.78489245,2.46559745,0.27306454,2.14319292,0.01664607,0.09068841,0.37970993,0.00183358
-3.77888944,2.49900577,0.27301755,2.17345364,0.01719860,0.09287142,0.38139939,0.00184463
-3.77288644,2.52897971,0.27311855,2.20038429,0.01766400,0.09514833,0.38329228,0.00185019
-3.76688344,2.55587494,0.27351549,2.22425691,0.01803420,0.09755162,0.38552050,0.00185040
-3.76088044,2.58014581,0.27436563,2.24543134,0.01830398,0.10011468,0.38821742,0.00184554
-3.75487744,2.60233579,0.27583186,2.26434788,0.01847115,0.10287074,0.39151517,0.00183609
-3.74887444,2.62306685,0.27807928,2.28151864,0.01853660,0.10585190,0.39554234,0.00182268
-3.74287144,2.64302777,0.28127197,2.29751783,0.01850431,0.10908832,0.40042233,0.00180612
-3.73686843,2.66296128,0.28556994,2.31297087,0.01838113,0.11260757,0.40627181,0.00178737
-3.73086543,2.68364981,0.29112613,2.32854216,0.01817662,0.11643410,0.41319963,0.00176754
-3.72486243,2.70589971,0.29808344,2.34492149,0.01790260,0.12058883,0.42130559,0.00174782
-3.71885943,2.73052371,0.30657156,2.36280898,0.01757275,0.12508869,0.43067928,0.00172950
-3.71285643,2.75832149,0.31670367,2.38289840,0.01720207,0.12994627,0.44139852,0.00171394
-3.70685343,2.79005808,0.32857277,2.40585875,0.01680630,0.13516932,0.45352742,0.00170246
-3.70085043,2.82644044,0.34224777,2.43231436,0.01640133,0.14076022,0.46711397,0.00169638
-3.69484742,2.86809206,0.35776921,2.46282348,0.01600256,0.14671529,0.48218696,0.00169693
-3.68884442,2.91552627,0.37514483,2.49785579,0.01562434,0.15302395,0.49875243,0.00170523
-3.68284142,2.96911875,0.39434504,2.53776931,0.01527939,0.15966786,0.51678959,0.00172222
-3.67683842,3.02908023,0.41529857,2.58278744,0.01497837,0.16661989,0.53624644,0.00174867
-3.67083542,3.09543041,0.43788849,2.63297712,0.01472948,0.17384316,0.55703532,0.00178510
-3.66483242,3.16797453,0.46194902,2.68822894,0.01453815,0.18129009,0.57902870,0.00183178
-3.65882941,3.24628401,0.48726333,2.74824061,0.01440693,0.18890171,0.60205555,0.00188868
-3.65282641,3.32968264,0.51356276,2.81250500,0.01433536,0.19660718,0.62589859,0.00195552
-3.64682341,3.41723990,0.54052775,2.88030377,0.01432015,0.20432377,0.65029300,0.00203170
-3.64082041,3.50777271,0.56779071,2.95070792,0.01435526,0.21195725,0.67492675,0.00211634
-3.63481741,3.59985657,0.59494093,3.02258606,0.01443230,0.21940292,0.69944286,0.00220827
-3.62881441,3.69184688,0.62153181,3.09462092,0.01454085,0.22654717,0.72344398,0.00230611
-3.62281141,3.78191054,0.64709006,3.16533440,0.01466892,0.23326965,0.74649910,0.00240825
-3.61680840,3.86806754,0.67112695,3.23312081,0.01480351,0.23944607,0.76815258,0.00251289
-3.61080540,3.94824146,0.69315105,3.29628774,0.01493111,0.24495144,0.78793521,0.00261813
-3.60480240,4.02031748,0.71268229,3.35310312,0.01503830,0.24966371,0.80537703,0.00272198
-3.59879940,4.08220571,0.72926645,3.40184705,0.01511220,0.25346761,0.82002131,0.00282243
-3.59279640,4.13190741,0.74248982,3.44086618,0.01514104,0.25625861,0.83143937,0.00291749
-3.58679340,4.16758116,0.75199309,3.46862847,0.01511457,0.25794664,0.83924532,0.00300527
-3.58079040,4.18760612,0.75748394,3.48377588,0.01502438,0.25845960,0.84311020,0.00308400
-3.57478739,4.19063933,0.75874766,3.48517237,0.01486423,0.25774623,0.84277473,0.00315208
-3.56878439,4.17566432,0.75565528,3.47194518,0.01463019,0.25577838,0.83805999,0.00320814
-3.56278139,4.14202867,0.74816880,3.44351718,0.01432068,0.25255245,0.82887562,0.00325103
-3.55677839,4.08946872,0.73634315,3.39962879,0.01393654,0.24808993,0.81522477,0.00327987
-3.55077539,4.01812014,0.72032484,3.34034848,0.01348080,0.24243700,0.79720586,0.00329405
-3.54477239,3.92851412,0.70034738,3.26607125,0.01295859,0.23566329,0.77501074,0.00329324
-3.53876938,3.82155930,0.67672357,3.17750547,0.01237679,0.22785969,0.74891943,0.00327738
-3.53276638,3.69851056,0.64983514,3.07564865,0.01174373,0.21913548,0.71929176,0.00324666
-3.52676338,3.56092639,0.62012024,2.96175358,0.01106888,0.20961487,0.68655605,0.00320152
-3.52076038,3.41061698,0.58805927,2.83728654,0.01036240,0.19943315,0.65119571,0.00314260
-3.51475738,3.24958571,0.55415990,2.70387979,0.00963483,0.18873250,0.61373409,0.00307074
-3.50875438,3.07996678,0.51894173,2.56328050,0.00889670,0.17765794,0.57471847,0.00298694
-3.50275138,2.90396193,0.48292152,2.41729858,0.00815818,0.16635325,0.53470389,0.00289231
-3.49674837,2.72377888,0.44659924,2.26775560,0.00742883,0.15495734,0.49423745,0.00278807
-3.49074537,2.54157399,0.41044586,2.11643698,0.00671733,0.14360101,0.45384376,0.00267552
-3.48474237,2.35940121,0.37489294,1.96504907,0.00603133,0.13240424,0.41401213,0.00255598
-3.47873937,2.17916887,0.34032446,1.81518246,0.00537729,0.12147416,0.37518582,0.00243080
-3.47273637,2.00260531,0.30707104,1.66828268,0.00476039,0.11090363,0.33775376,0.00230131
-3.46673337,1.83123404,0.27540654,1.52562846,0.00418459,0.10077044,0.30204475,0.00216885
-3.46073037,1.66635818,0.24554690,1.38831790,0.00365259,0.09113717,0.26832435,0.00203469
-3.45472736,1.50905398,0.21765116,1.25726206,0.00316594,0.08205157,0.23679412,0.00190006
-3.44872436,1.36017256,0.19182426,1.13318551,0.00272511,0.07354739,0.20759322,0.00176613
-3.44272136,1.22034868,0.16812138,1.01663279,0.00232969,0.06564559,0.18080188,0.00163399
-3.43671836,1.09001546,0.14655340,0.90798003,0.00197846,0.05835586,0.15644652,0.00150464
-3.43071536,0.96942353,0.12709328,0.80745031,0.00166960,0.05167829,0.13450612,0.00137901
-3.42471236,0.85866351,0.10968284,0.71513194,0.00140084,0.04560515,0.11491930,0.00125793
-3.41870935,0.75769029,0.09423969,0.63099842,0.00116960,0.04012274,0.09759203,0.00114213
-3.41270635,0.66634815,0.08066420,0.55492918,0.00097315,0.03521316,0.08240529,0.00103226
-3.40670335,0.58439569,0.06884599,0.48673017,0.00080876,0.03085599,0.06922262,0.00092885
-3.40070035,0.51152975,0.05867009,0.42615375,0.00067378,0.02702992,0.05789725,0.00083236
-3.39469735,0.44740764,0.05002246,0.37291714,0.00056580,0.02371422,0.04827863,0.00074313
-3.38869435,0.39166739,0.04279484,0.32671917,0.00048269,0.02088997,0.04021814,0.00066143
-3.38269135,0.34394546,0.03688892,0.28725489,0.00042271,0.01854130,0.03357408,0.00058745
-3.37668834,0.30389194,0.03221983,0.25422801,0.00038456,0.01665631,0.02821583,0.00052129
-3.37068534,0.27118300,0.02871894,0.22736093,0.00036741,0.01522793,0.02402706,0.00046300
-3.36468234,0.24553058,0.02633600,0.20640243,0.00037095,0.01425459,0.02090825,0.00041255
-3.35867934,0.22668941,0.02504063,0.19113299,0.00039538,0.01374067,0.01877844,0.00036990
-3.35267634,0.21446130,0.02482319,0.18136782,0.00044147,0.01369686,0.01757622,0.00033492
-3.34667334,0.20869687,0.02569507,0.17695771,0.00051047,0.01414023,0.01726010,0.00030749
-3.34067034,0.20929464,0.02768832,0.17778767,0.00060417,0.01509415,0.01780837,0.00028745
-3.33466733,0.21619776,0.03085467,0.18377377,0.00072479,0.01658792,0.01921826,0.00027462
-3.32866433,0.22938834,0.03526387,0.19485801,0.00087495,0.01865616,0.02150469,0.00026882
-3.32266133,0.24887958,0.04100137,0.21100165,0.00105764,0.02133791,0.02469846,0.00026985
-3.31665833,0.27470587,0.04816522,0.23217710,0.00127603,0.02467541,0.02884400,0.00027751
-3.31065533,0.30691106,0.05686224,0.25835863,0.00153347,0.02871257,0.03399654,0.00029159
-3.30465233,0.34553523,0.06720353,0.28951224,0.00183325,0.03349315,0.04021893,0.00031187
-3.29864932,0.39060030,0.07929914,0.32558503,0.00217853,0.03905855,0.04757795,0.00033814
-3.29264632,0.44209487,0.09325218,0.36649440,0.00257215,0.04544546,0.05614020,0.00037014
-3.28664332,0.49995890,0.10915235,0.41211752,0.00301642,0.05268322,0.06596770,0.00040760
-3.28064032,0.56406870,0.12706915,0.46228158,0.00351296,0.06079103,0.07711319,0.00045025
-3.27463732,0.63422290,0.14704487,0.51675518,0.00406253,0.06977518,0.08961532,0.00049776
-3.26863432,0.71013013,0.16908772,0.57524136,0.00466479,0.07962631,0.10349380,0.00054977
-3.26263132,0.79139894,0.19316531,0.63737275,0.00531819,0.09031688,0.11874478,0.00060589
-3.25662831,0.87753082,0.21919891,0.70270912,0.00601980,0.10179901,0.13533660,0.00066569
-3.25062531,0.96791671,0.24705876,0.77073785,0.00676519,0.11400276,0.15320609,0.00072869
-3.24462231,1.06183774,0.27656081,0.84087727,0.00754839,0.12683509,0.17225576,0.00079439
-3.23861931,1.15847041,0.30746515,0.91248341,0.00836185,0.14017958,0.19235194,0.00086225
-3.23261631,1.25689661,0.33947651,0.98485973,0.00919653,0.15389689,0.21332419,0.00093172
-3.22661331,1.35611834,0.37224696,1.05727010,0.01004196,0.16782636,0.23496604,0.00100221
-3.22061031,1.45507715,0.40538085,1.12895452,0.01088643,0.18178837,0.25703731,0.00107315
-3.21460730,1.55267774,0.43844218,1.19914726,0.01171725,0.19558777,0.27926781,0.00114398
-3.20860430,1.64781514,0.47096410,1.26709692,0.01252101,0.20901819,0.30136270,0.00121418
-3.20260130,1.73940467,0.50246037,1.33208761,0.01328398,0.22186708,0.32300911,0.00128326
-3.19659830,1.82641347,0.53243846,1.39346065,0.01399242,0.23392141,0.34388412,0.00135079
-3.19059530,1.90789257,0.56041375,1.45063576,0.01463309,0.24497376,0.36366358,0.00141645
-3.18459230,1.98300805,0.58592431,1.50313107,0.01519358,0.25482860,0.38203166,0.00147998
-3.17858929,2.05106997,0.60854564,1.55058090,0.01566276,0.26330849,0.39869058,0.00154125
-3.17258629,2.11155776,0.62790470,1.59275062,0.01603119,0.27025988,0.41337031,0.00160025
-3.16658329,2.16414087,0.64369260,1.62954783,0.01629141,0.27555834,0.42583757,0.00165707
-3.16058029,2.20869363,0.65567540,1.66102922,0.01643824,0.27911293,0.43590397,0.00171198
-3.15457729,2.24530343,0.66370236,1.68740288,0.01646900,0.28086947,0.44343269,0.00176533
-3.14857429,2.27427194,0.66771149,1.70902563,0.01638360,0.28081262,0.44834357,0.00181763
-3.14257129,2.29610899,0.66773188,1.72639560,0.01618458,0.27896663,0.45061621,0.00186950
-3.13656828,2.31151945,0.66388282,1.74014020,0.01587707,0.27539472,0.45029104,0.00192166
-3.13056528,2.32138362,0.65636984,1.75099993,0.01546864,0.27019719,0.44746825,0.00197492
-3.12456228,2.32673197,0.64547776,1.75980876,0.01496906,0.26350827,0.44230465,0.00203018
-3.11855928,2.32871537,0.63156111,1.76747188,0.01439000,0.25549191,0.43500859,0.00208836
-3.11255628,2.32857219,0.61503250,1.77494168,0.01374471,0.24633673,0.42583323,0.00215042
-3.10655328,2.32759369,0.59634943,1.78319303,0.01304764,0.23625032,0.41506841,0.00221735
-3.10055028,2.32708918,0.57600015,1.79319880,0.01231400,0.22545323,0.40303160,0.00229007
-3.09454727,2.32835249,0.55448920,1.80590661,0.01155935,0.21417279,0.39005818,0.00236951
-3.08854427,2.33263084,0.53232331,1.82221749,0.01079926,0.20263711,0.37649166,0.00245652
-3.08254127,2.34109735,0.50999808,1.84296735,0.01004885,0.19106946,0.36267405,0.00255188
-3.07653827,2.35482794,0.48798601,1.86891142,0.00932250,0.17968318,0.34893687,0.00265626
-3.07053527,2.37478297,0.46672622,1.90071223,0.00863358,0.16867735,0.33559304,0.00277024
-3.06453227,2.40179396,0.44661598,1.93893089,0.00799416,0.15823315,0.32293000,0.00289431
-3.05852926,2.43655503,0.42800433,1.98402174,0.00741484,0.14851114,0.31120405,0.00302879
-3.05252626,2.47961867,0.41118770,2.03632976,0.00690461,0.13964935,0.30063615,0.00317393
-3.04652326,2.53139516,0.39640740,2.09609052,0.00647077,0.13176212,0.29140911,0.00332982
-3.04052026,2.59215473,0.38384885,2.16343171,0.00611890,0.12493965,0.28366611,0.00349641
-3.03451726,2.66203145,0.37364225,2.23837592,0.00585279,0.11924817,0.27751053,0.00367355
-3.02851426,2.74102804,0.36586443,2.32084372,0.00567453,0.11473050,0.27300670,0.00386092
-3.02251126,2.82902047,0.36054163,2.41065662,0.00558453,0.11140708,0.27018163,0.00405807
-3.01650825,2.92576179,0.35765279,2.50753927,0.00558158,0.10927715,0.26902735,0.00426442
-3.01050525,3.03088451,0.35713325,2.61112063,0.00566293,0.10832009,0.26950372,0.00447922
-3.00450225,3.14390123,0.35887861,2.72093376,0.00582438,0.10849685,0.27154141,0.00470157
-2.99849925,3.26420354,0.36274852,2.83641448,0.00606040,0.10975139,0.27504508,0.00493040
-2.99249625,3.39105938,0.36857047,2.95689885,0.00636422,0.11201208,0.27989646,0.00516448
-2.98649325,3.52360936,0.37614338,3.08161999,0.00672792,0.11519316,0.28595730,0.00540241
-2.98049025,3.66086285,0.38524114,3.20970493,0.00714262,0.11919612,0.29307212,0.00564258
-2.97448724,3.80169472,0.39561606,3.34017192,0.00759855,0.12391116,0.30107087,0.00588324
-2.96848424,3.94484387,0.40700242,3.47192942,0.00808528,0.12921879,0.30977126,0.00612243
-2.96248124,4.08891464,0.41912011,3.60377732,0.00859182,0.13499144,0.31898120,0.00635805
-2.95647824,4.23238228,0.43167849,3.73441154,0.00910688,0.14109536,0.32850102,0.00658784
-2.95047524,4.37360340,0.44438057,3.86243267,0.00961902,0.14739260,0.33812587,0.00680939
-2.94447224,4.51083235,0.45692759,3.98635940,0.01011691,0.15374329,0.34764825,0.00702023
-2.93846923,4.64224405,0.46902386,4.10464733,0.01058953,0.16000805,0.35686072,0.00721781
-2.93246623,4.76596351,0.48038209,4.21571323,0.01102644,0.16605059,0.36555889,0.00739956
-2.92646323,4.88010196,0.49072885,4.31796490,0.01141800,0.17174042,0.37354478,0.00756298
-2.92046023,4.98279901,0.49981033,4.40983611,0.01175559,0.17695561,0.38063036,0.00770565
-2.91445723,5.07226995,0.50739800,4.48982600,0.01203184,0.18158551,0.38664137,0.00782532
-2.90845423,5.14685677,0.51329420,4.55654181,0.01224081,0.18553336,0.39142137,0.00792000
-2.90245123,5.20508119,0.51733734,4.60874359,0.01237814,0.18871856,0.39483571,0.00798799
-2.89644822,5.24569775,0.51940648,4.64538919,0.01244117,0.19107879,0.39677544,0.00802798
-2.89044522,5.26774464,0.51942524,4.66567772,0.01242905,0.19257154,0.39716100,0.00803910
-2.88444222,5.27058987,0.51736468,4.66908940,0.01234270,0.19317518,0.39594535,0.00802097
-2.87843922,5.25397067,0.51324501,4.65541990,0.01218485,0.19288957,0.39311653,0.00797376
-2.87243622,5.21802361,0.50713617,4.62480713,0.01195993,0.19173594,0.38869938,0.00789823
-2.86643322,5.16330383,0.49915693,4.57774884,0.01167401,0.18975622,0.38275632,0.00779572
-2.86043022,5.09079153,0.48947271,4.51510951,0.01133460,0.18701180,0.37538704,0.00766814
-2.85442721,5.00188490,0.47829201,4.43811564,0.01095050,0.18358170,0.36672707,0.00751802
-2.84842421,4.89837883,0.46586154,4.34833870,0.01053155,0.17956025,0.35694519,0.00734837
-2.84242121,4.78242955,0.45246028,4.24766584,0.01008846,0.17505442,0.34623967,0.00716271
-2.83641821,4.65650598,0.43839245,4.13825882,0.00963254,0.17018076,0.33483353,0.00696492
-2.83041521,4.52332906,0.42397985,4.02250218,0.00917549,0.16506223,0.32296883,0.00675920
-2.82441221,4.38580092,0.40955357,3.90294220,0.00872915,0.15982486,0.31090028,0.00654991
-2.81840920,4.24692645,0.39544559,3.78221872,0.00830535,0.15459452,0.29888835,0.00634152
-2.81240620,4.10972973,0.38198024,3.66299194,0.00791570,0.14949380,0.28719209,0.00613840
-2.80640320,3.97716852,0.36946609,3.54786705,0.00757145,0.14463912,0.27606204,0.00594478
-2.80040020,3.85204979,0.35818837,3.43931913,0.00728342,0.14013817,0.26573333,0.00576456
-2.79439720,3.73694942,0.34840210,3.33962125,0.00706190,0.13608773,0.25641945,0.00560123
-2.78839420,3.63413875,0.34032623,3.25077814,0.00691667,0.13257192,0.24830669,0.00545775
-2.78239120,3.54552091,0.33413900,3.17446802,0.00685696,0.12966092,0.24154968,0.00533646
-2.77638819,3.47257880,0.32997438,3.11199448,0.00689153,0.12741014,0.23626801,0.00523903
-2.77038519,3.41633663,0.32791997,3.06425009,0.00702877,0.12585980,0.23254420,0.00516639
-2.76438219,3.37733614,0.32801612,3.03169297,0.00727676,0.12503499,0.23042291,0.00511871
-2.75837919,3.35562813,0.33025646,3.01433706,0.00764339,0.12494605,0.22991156,0.00509543
-2.75237619,3.35077936,0.33458953,3.01175611,0.00813649,0.12558928,0.23098218,0.00509523
-2.74637319,3.36189428,0.34092172,3.02310132,0.00876396,0.12694797,0.23357442,0.00511612
-2.74037019,3.38765058,0.34912101,3.04713178,0.00953379,0.12899352,0.23759953,0.00515551
-2.73436718,3.42634711,0.35902169,3.08225641,0.01045417,0.13168679,0.24294518,0.00521028
-2.72836418,3.47596225,0.37042968,3.12658611,0.01153345,0.13497951,0.24948076,0.00527691
-2.72236118,3.53422062,0.38312826,3.17799405,0.01278011,0.13881567,0.25706299,0.00535157
-2.71635818,3.59866573,0.39688411,3.23418210,0.01420258,0.14313298,0.26554155,0.00543025
-2.71035518,3.66673605,0.41145344,3.29275130,0.01580911,0.14786419,0.27476447,0.00550893
-2.70435218,3.73584198,0.42658787,3.35127388,0.01760740,0.15293837,0.28458300,0.00558365
-2.69834917,3.80344127,0.44204011,3.40736472,0.01960426,0.15828209,0.29485585,0.00565067
-2.69234617,3.86711055,0.45756920,3.45874996,0.02180516,0.16382049,0.30545251,0.00570654
-2.68634317,3.92461088,0.47294503,3.50333074,0.02421371,0.16947819,0.31625563,0.00574824
-2.68034017,3.97394534,0.48795238,3.53924026,0.02683111,0.17518016,0.32716236,0.00577326
-2.67433717,4.01340747,0.50239407,3.56489248,0.02965557,0.18085244,0.33808472,0.00577961
-2.66833417,4.04161905,0.51609342,3.57902134,0.03268171,0.18642279,0.34894894,0.00576591
-2.66233117,4.05755685,0.52889597,3.58070940,0.03590008,0.19182127,0.35969408,0.00573140
-2.65632816,4.06056774,0.54067047,3.56940547,0.03929665,0.19698078,0.37026995,0.00567590
-2.65032516,4.05037245,0.55130925,3.54493100,0.04285254,0.20183754,0.38063462,0.00559986
-2.64432216,4.02705827,0.56072807,3.50747535,0.04654377,0.20633159,0.39075172,0.00550426
-2.63831916,3.99106167,0.56886549,3.45758051,0.05034129,0.21040731,0.40058783,0.00539057
-2.63231616,3.94314177,0.57568203,3.39611616,0.05421114,0.21401386,0.41011006,0.00526068
-2.62631316,3.88434613,0.58115902,3.32424622,0.05811494,0.21710578,0.41928417,0.00511685
-2.62031016,3.81597038,0.58529749,3.24338814,0.06201043,0.21964345,0.42807329,0.00496157
-2.61430715,3.73951326,0.58811693,3.15516679,0.06585241,0.22159374,0.43643732,0.00479752
-2.60830415,3.65662884,0.58965422,3.06136435,0.06959373,0.22293050,0.44433318,0.00462747
-2.60230115,3.56907760,0.58996256,2.96386824,0.07318649,0.22363511,0.45171576,0.00445417
