energy_ev,total_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Sn_p_up,Sn_d_up
-5.88594297,2.48560978,1.86593207,0.44596406,0.23387877,0.73231502,0.60222580,0.00136475
-5.87993997,2.64760595,1.98171745,0.47508041,0.24951838,0.77942225,0.63669893,0.00148647
-5.87393697,2.81165960,2.09665454,0.50476896,0.26581149,0.82646970,0.67083549,0.00161617
-5.86793397,2.97640761,2.20984871,0.53474903,0.28259120,0.87299225,0.70442815,0.00175307
-5.86193097,3.14042393,2.32040755,0.56472263,0.29967353,0.91851310,0.73727891,0.00189627
-5.85592796,3.30223496,2.42744731,0.59437857,0.31686004,0.96255026,0.76919897,0.00204466
-5.84992496,3.46033494,2.53009775,0.62339674,0.33394079,1.00462294,0.80000765,0.00219701
-5.84392196,3.61320131,2.62750596,0.65145246,0.35069738,1.04425754,0.82953082,0.00235190
-5.83791896,3.75931062,2.71883945,0.67822110,0.36690625,1.08099355,0.85759887,0.00250783
-5.83191596,3.89715544,2.80328953,0.70338278,0.38234211,1.11438911,0.88404489,0.00266316
-5.82591296,4.02526264,2.88007547,0.72662728,0.39678147,1.14402668,0.90870306,0.00281621
-5.81990995,4.14221358,2.94845012,0.74765918,0.41000641,1.16951852,0.93140792,0.00296523
-5.81390695,4.24666621,3.00770762,0.76620306,0.42180839,1.19051237,0.95199445,0.00310850
-5.80790395,4.33737918,3.05719341,0.78200894,0.43199217,1.20669717,0.97029943,0.00324434
-5.80190095,4.41323744,3.09631660,0.79485763,0.44037976,1.21780893,0.98616392,0.00337114
-5.79589795,4.47327882,3.12456459,0.80456593,0.44681427,1.22363660,0.99943693,0.00348744
-5.78989495,4.51672045,3.14151910,0.81099162,0.45116367,1.22402772,1.00998005,0.00359192
-5.78389195,4.54298385,3.14687317,0.81403777,0.45332423,1.21889385,1.01767281,0.00368349
-5.77788894,4.55171725,3.14044773,0.81365640,0.45322358,1.20821525,1.02241827,0.00376128
-5.77188594,4.54281360,3.12220679,0.80985106,0.45082325,1.19204471,1.02414859,0.00382468
-5.76588294,4.51642282,3.09226993,0.80267820,0.44612051,1.17051005,1.02282994,0.00387334
-5.75987994,4.47295706,3.05092089,0.79224716,0.43914942,1.14381517,1.01846647,0.00390719
-5.75387694,4.41308791,2.99861129,0.77871854,0.42998102,1.11223914,1.01110287,0.00392640
-5.74787394,4.33773507,2.93595872,0.76230112,0.41872248,1.07613343,1.00082532,0.00393141
-5.74187094,4.24804639,2.86373875,0.74324705,0.40551531,1.03591694,0.98776058,0.00392287
-5.73586793,4.14536967,2.78287089,0.72184570,0.39053258,0.99206898,0.97207329,0.00390159
-5.72986493,4.03121734,2.69439879,0.69841625,0.37397513,0.94512033,0.95396164,0.00386855
-5.72386193,3.90722539,2.59946554,0.67329931,0.35606708,0.89564257,0.93365146,0.00382479
-5.71785893,3.77510850,2.49928513,0.64684794,0.33705057,0.84423606,0.91138939,0.00377143
-5.71185593,3.63661339,2.39511143,0.61941842,0.31718002,0.79151707,0.88743539,0.00370957
-5.70585293,3.49347296,2.28820630,0.59136127,0.29671615,0.73810443,0.86205508,0.00364030
-5.69984992,3.34736310,2.17980844,0.56301286,0.27591993,0.68460635,0.83551255,0.00356461
-5.69384692,3.19986453,2.07110438,0.53468790,0.25504666,0.63160791,0.80806401,0.00348342
-5.68784392,3.05243128,1.96320322,0.50667329,0.23434048,0.57965959,0.77995256,0.00339754
-5.68184092,2.90636708,1.85711606,0.47922349,0.21402945,0.52926741,0.75140460,0.00330765
-5.67583792,2.76281046,1.75374094,0.45255740,0.19432135,0.48088492,0.72262777,0.00321435
-5.66983492,2.62272864,1.65385373,0.42685708,0.17540035,0.43490725,0.69381057,0.00311811
-5.66383192,2.48691982,1.55810485,0.40226796,0.15742462,0.39166731,0.66512348,0.00301933
-5.65782891,2.35602304,1.46702152,0.37890057,0.14052484,0.35143416,0.63672134,0.00291838
-5.65182591,2.23053398,1.38101478,0.35683348,0.12480367,0.31441339,0.60874658,0.00281558
-5.64582291,2.11082522,1.30039027,0.33611713,0.11033612,0.28074923,0.58133298,0.00271128
-5.63981991,1.99716890,1.22536153,0.31677831,0.09717061,0.25052817,0.55460939,0.00260584
-5.63381691,1.88975996,1.15606461,0.29882486,0.08533070,0.22378364,0.52870307,0.00249969
-5.62781391,1.78873792,1.09257274,0.28225024,0.07481731,0.20050151,0.50374218,0.00239331
-5.62181091,1.69420581,1.03490977,0.26703772,0.06561129,0.18062582,0.47985715,0.00228728
-5.61580790,1.60624475,0.98306158,0.25316399,0.05767616,0.16406463,0.45718067,0.00218226
-5.60980490,1.52492348,0.93698458,0.24060180,0.05096088,0.15069555,0.43584626,0.00207896
-5.60380190,1.45030232,0.89661091,0.22932180,0.04540259,0.14037069,0.41598538,0.00197816
-5.59779890,1.38243171,0.86185033,0.21929329,0.04092915,0.13292102,0.39772325,0.00188066
-5.59179590,1.32134571,0.83258879,0.21048413,0.03746147,0.12815993,0.38117373,0.00178728
-5.58579290,1.26705154,0.80868433,0.20285980,0.03491548,0.12588605,0.36643345,0.00169878
-5.57978989,1.21951616,0.78996084,0.19638189,0.03320388,0.12588535,0.35357575,0.00161587
-5.57378689,1.17865152,0.77620081,0.19100607,0.03223754,0.12793280,0.34264481,0.00153918
-5.56778389,1.14429982,0.76713777,0.18668006,0.03192667,0.13179352,0.33365042,0.00146918
-5.56178089,1.11622039,0.76244969,0.18334158,0.03218168,0.13722390,0.32656395,0.00140621
-5.55577789,1.09407961,0.76175416,0.18091664,0.03291400,0.14397269,0.32131562,0.00135041
-5.54977489,1.07744501,0.76460635,0.17931845,0.03403665,0.15178240,0.31779372,0.00130177
-5.54377189,1.06578450,0.77050029,0.17844700,0.03546483,0.16039106,0.31584568,0.00126008
-5.53776888,1.05847133,0.77887404,0.17818950,0.03711644,0.16953461,0.31528121,0.00122495
-5.53176588,1.05479490,0.78911901,0.17842169,0.03891271,0.17894995,0.31587749,0.00119582
-5.52576288,1.05397734,0.80059316,0.17901012,0.04077878,0.18837856,0.31738626,0.00117201
-5.51975988,1.05519529,0.81263801,0.17981521,0.04264444,0.19757080,0.31954244,0.00115271
-5.51375688,1.05760591,0.82459863,0.18069500,0.04444489,0.20629077,0.32207417,0.00113705
-5.50775388,1.06037612,0.83584601,0.18150952,0.04612150,0.21432140,0.32471361,0.00112413
-5.50175088,1.06271361,0.84580061,0.18212540,0.04762272,0.22146977,0.32720823,0.00111303
-5.49574787,1.06389809,0.85395618,0.18242065,0.04890481,0.22757230,0.32933188,0.00110291
-5.48974487,1.06331146,0.85990262,0.18228922,0.04993264,0.23249957,0.33089538,0.00109300
-5.48374187,1.06046507,0.86334658,0.18164520,0.05068026,0.23616048,0.33175598,0.00108266
-5.47773887,1.05502303,0.86412900,0.18042642,0.05113140,0.23850563,0.33182520,0.00107141
-5.47173587,1.04682014,0.86223828,0.17859721,0.05127969,0.23952951,0.33107493,0.00105893
-5.46573287,1.03587362,0.85781860,0.17615020,0.05112871,0.23927146,0.32954116,0.00104513
-5.45972986,1.02238780,0.85117245,0.17310709,0.05069172,0.23781526,0.32732534,0.00103008
-5.45372686,1.00675161,0.84275734,0.16951821,0.04999116,0.23528721,0.32459324,0.00101408
-5.44772386,0.98952863,0.83317628,0.16546107,0.04905784,0.23185282,0.32157112,0.00099762
-5.44172086,0.97144003,0.82316229,0.16103774,0.04792992,0.22771208,0.31853945,0.00098136
-5.43571786,0.95334079,0.81355723,0.15637127,0.04665160,0.22309345,0.31582432,0.00096611
-5.42971486,0.93619023,0.80528558,0.15160133,0.04527166,0.21824676,0.31378664,0.00095281
-5.42371186,0.92101749,0.79932376,0.14687911,0.04384189,0.21343527,0.31280963,0.00094248
-5.41770885,0.90888345,0.79666616,0.14236174,0.04241530,0.20892706,0.31328485,0.00093616
-5.41170585,0.90084012,0.79828872,0.13820650,0.04104443,0.20498613,0.31559726,0.00093493
-5.40570285,0.89788906,0.80511130,0.13456492,0.03977961,0.20186338,0.32010975,0.00093978
-5.39969985,0.90094006,0.81796015,0.13157702,0.03866730,0.19978791,0.32714764,0.00095163
-5.39369685,0.91077170,0.83753162,0.12936599,0.03774857,0.19895876,0.33698377,0.00097126
-5.38769385,0.92799502,0.86435853,0.12803330,0.03705778,0.19953761,0.34982450,0.00099925
-5.38169085,0.95302171,0.89878036,0.12765457,0.03662142,0.20164236,0.36579733,0.00103600
-5.37568784,0.98603800,0.94091859,0.12827634,0.03645724,0.20534213,0.38494060,0.00108163
-5.36968484,1.02698533,0.99065818,0.12991368,0.03657373,0.21065374,0.40719564,0.00113602
-5.36368184,1.07554881,1.04763625,0.13254898,0.03696974,0.21753977,0.43240189,0.00119876
-5.35767884,1.13115399,1.11123873,0.13613173,0.03763459,0.22590839,0.46029528,0.00126914
-5.35167584,1.19297266,1.18060554,0.14057951,0.03854835,0.23561510,0.49051016,0.00134621
-5.34567284,1.25993755,1.25464458,0.14578002,0.03968252,0.24646611,0.52258476,0.00142871
-5.33966983,1.33076616,1.33205459,0.15159421,0.04100093,0.25822365,0.55597046,0.00151517
-5.33366683,1.40399292,1.41135636,0.15786036,0.04246097,0.27061287,0.59004442,0.00160391
-5.32766383,1.47800913,1.49093179,0.16439906,0.04401495,0.28333016,0.62412553,0.00169308
-5.32166083,1.55110941,1.56906950,0.17101879,0.04561172,0.29605281,0.65749308,0.00178075
-5.31565783,1.62154317,1.64401578,0.17752216,0.04719841,0.30844954,0.68940762,0.00186491
-5.30965483,1.68756944,1.71402894,0.18371233,0.04872219,0.32019162,0.71913331,0.00194359
-5.30365183,1.74751303,1.77743526,0.18939962,0.05013212,0.33096426,0.74596088,0.00201488
-5.29764882,1.79981988,1.83268430,0.19440788,0.05138089,0.34047775,0.76923032,0.00207701
-5.29164582,1.84310942,1.87840139,0.19858055,0.05242647,0.34847800,0.78835251,0.00212841
-5.28564282,1.87622192,1.91343515,0.20178607,0.05323358,0.35475609,0.80282861,0.00216779
-5.27963982,1.89825872,1.93689802,0.20392243,0.05377495,0.35915634,0.81226672,0.00219411
-5.27363682,1.90861372,1.94819798,0.20492077,0.05403230,0.36158269,0.81639480,0.00220671
-5.26763382,1.90699473,1.94706013,0.20474777,0.05399698,0.36200310,0.81506942,0.00220527
-5.26163082,1.89343380,1.93353716,0.20340688,0.05367029,0.36045166,0.80827999,0.00218983
-5.25562781,1.86828602,1.90800812,0.20093813,0.05306346,0.35702845,0.79614818,0.00216083
-5.24962481,1.83221692,1.87116572,0.19741673,0.05219727,0.35189702,0.77892272,0.00211904
-5.24362181,1.78617897,1.82399255,0.19295048,0.05110133,0.34527961,0.75696968,0.00206557
-5.23761881,1.73137826,1.76772728,0.18767592,0.04981305,0.33745034,0.73075893,0.00200183
-5.23161581,1.66923270,1.70382244,0.18175364,0.04837638,0.32872638,0.70084720,0.00192945
-5.22561281,1.60132368,1.63389534,0.17536272,0.04684026,0.31945776,0.66785866,0.00185026
-5.21960980,1.52934298,1.55967440,0.16869465,0.04525697,0.31001586,0.63246384,0.00176622
-5.21360680,1.45503727,1.48294286,0.16194687,0.04368034,0.30078111,0.59535781,0.00167935
-5.20760380,1.38015210,1.40548219,0.15531621,0.04216397,0.29213039,0.55723857,0.00159166
-5.20160080,1.30637770,1.32901724,0.14899245,0.04075935,0.28442444,0.51878635,0.00150511
-5.19559780,1.23529828,1.25516505,0.14315221,0.03951422,0.27799566,0.48064482,0.00142152
-5.18959480,1.16834662,1.18538902,0.13795338,0.03847096,0.27313692,0.44340456,0.00134255
-5.18359180,1.10676525,1.12095985,0.13353023,0.03766517,0.27009140,0.40758947,0.00126964
-5.17758879,1.05157528,1.06292422,0.12998940,0.03712451,0.26904412,0.37364637,0.00120398
-5.17158579,1.00355353,1.01208195,0.12740684,0.03686778,0.27011513,0.34193790,0.00114647
-5.16558279,0.96321849,0.96897204,0.12582568,0.03690433,0.27335483,0.31273876,0.00109772
-5.15957979,0.93082493,0.93386749,0.12525536,0.03723364,0.27874134,0.28623513,0.00105803
-5.15357679,0.90636710,0.90677875,0.12567163,0.03784542,0.28618028,0.26252706,0.00102743
-5.14757379,0.88958995,0.88746526,0.12701778,0.03871980,0.29550675,0.24163341,0.00100563
-5.14157079,0.88000771,0.87545431,0.12920675,0.03982802,0.30648967,0.22349891,0.00099209
-5.13556778,0.87692890,0.87006627,0.13212427,0.04113324,0.31883820,0.20800303,0.00098606
-5.12956478,0.87948678,0.87044526,0.13563277,0.04259173,0.33221033,0.19497000,0.00098655
-5.12356178,0.88667402,0.87559395,0.13957600,0.04415419,0.34622306,0.18417968,0.00099244
-5.11755878,0.89738058,0.88441142,0.14378422,0.04576733,0.36046422,0.17537871,0.00100247
-5.11155578,0.91043325,0.89573264,0.14807972,0.04737554,0.37450525,0.16829168,0.00101532
-5.10555278,0.92463583,0.90836846,0.15228262,0.04892262,0.38791479,0.16263182,0.00102965
-5.09954977,0.93880852,0.92114474,0.15621659,0.05035354,0.40027240,0.15811104,0.00104412
-5.09354677,0.95182545,0.93293951,0.15971446,0.05161618,0.41118205,0.15444904,0.00105746
-5.08754377,0.96264900,0.94271693,0.16262343,0.05266294,0.42028488,0.15138121,0.00106849
-5.08154077,0.97036015,0.94955721,0.16480968,0.05345216,0.42727072,0.14866532,0.00107616
-5.07553777,0.97418377,0.95268147,0.16616234,0.05394938,0.43188798,0.14608688,0.00107961
-5.06953477,0.97350822,0.95147100,0.16659657,0.05412826,0.43395146,0.14346302,0.00107811
-5.06353177,0.96789889,0.94548042,0.16605570,0.05397128,0.43334791,0.14064507,0.00107117
-5.05752876,0.95710522,0.93444450,0.16451233,0.05347005,0.43003905,0.13751978,0.00105850
-5.05152576,0.94106137,0.91827864,0.16196846,0.05262537,0.42406197,0.13400932,0.00103999
-5.04552276,0.91988062,0.89707327,0.15845457,0.05144688,0.41552697,0.13007009,0.00101578
-5.03951976,0.89384414,0.87108264,0.15402774,0.04995248,0.40461297,0.12569056,0.00098616
-5.03351676,0.86338458,0.84070861,0.14876896,0.04816746,0.39156065,0.12088834,0.00095162
-5.02751376,0.82906553,0.80648042,0.14277975,0.04612338,0.37666378,0.11570646,0.00091279
-5.02151076,0.79155771,0.76903122,0.13617818,0.04385683,0.36025900,0.11020931,0.00087044
-5.01550775,0.75161293,0.72907256,0.12909459,0.04140808,0.34271461,0.10447814,0.00082544
-5.00950475,0.71003697,0.68736777,0.12166709,0.03881962,0.32441869,0.09860652,0.00077873
-5.00350175,0.66766241,0.64470543,0.11403710,0.03613475,0.30576717,0.09269583,0.00073133
-4.99749875,0.62532232,0.60187368,0.10634503,0.03339630,0.28715219,0.08685084,0.00068423
-4.99149575,0.58382575,0.55963643,0.09872627,0.03064536,0.26895114,0.08117565,0.00063848
-4.98549275,0.54393564,0.51871195,0.09130775,0.02792024,0.25151673,0.07577004,0.00059505
-4.97948974,0.50634978,0.47975461,0.08420485,0.02525560,0.23516841,0.07072620,0.00055490
-4.97348674,0.47168507,0.44333982,0.07751907,0.02268179,0.22018517,0.06612603,0.00051893
-4.96748374,0.44046530,0.40995269,0.07133625,0.02022441,0.20679998,0.06203898,0.00048796
-4.96148074,0.41311246,0.37998010,0.06572546,0.01790405,0.19519585,0.05852035,0.00046271
-4.95547774,0.38994151,0.35370628,0.06073843,0.01573630,0.18550344,0.05561025,0.00044383
-4.94947474,0.37115826,0.33131164,0.05640960,0.01373186,0.17780022,0.05333289,0.00043185
-4.94347174,0.35686013,0.31287441,0.05275655,0.01189682,0.17211105,0.05169647,0.00042721
-4.93746873,0.34703942,0.29837488,0.04978097,0.01023313,0.16840998,0.05069342,0.00043020
-4.93146573,0.34158878,0.28770181,0.04746979,0.00873904,0.16662321,0.05030105,0.00044102
-4.92546273,0.34030833,0.28066061,0.04579667,0.00740970,0.16663300,0.05048254,0.00045974
-4.91945973,0.34291435,0.27698292,0.04472361,0.00623771,0.16828239,0.05118821,0.00048629
-4.91345673,0.34904902,0.27633728,0.04420268,0.00521376,0.17138057,0.05235713,0.00052046
-4.90745373,0.35829114,0.27834064,0.04417772,0.00432711,0.17570883,0.05391882,0.00056192
-4.90145073,0.37016743,0.28257032,0.04458618,0.00356618,0.18102680,0.05579536,0.00061018
-4.89544772,0.38416449,0.28857631,0.04536076,0.00291897,0.18707910,0.05790344,0.00066461
-4.88944472,0.39974096,0.29589362,0.04643114,0.00237349,0.19360202,0.06015671,0.00072443
-4.88344172,0.41634002,0.30405454,0.04772553,0.00191806,0.20033028,0.06246813,0.00078876
-4.87743872,0.43340192,0.31260056,0.04917220,0.00154160,0.20700373,0.06475238,0.00085654
-4.87143572,0.45037643,0.32109379,0.05070087,0.00123384,0.21337372,0.06692826,0.00092664
-4.86543272,0.46673507,0.32912769,0.05224407,0.00098545,0.21920923,0.06892099,0.00099782
-4.85942971,0.48198286,0.33633683,0.05373831,0.00078814,0.22430239,0.07066443,0.00106875
-4.85342671,0.49566940,0.34240567,0.05512524,0.00063471,0.22847346,0.07210307,0.00113808
-4.84742371,0.50739907,0.34707590,0.05635263,0.00051909,0.23157502,0.07319377,0.00120442
-4.84142071,0.51683999,0.35015241,0.05737524,0.00043627,0.23349528,0.07390718,0.00126643
-4.83541771,0.52373159,0.35150754,0.05815553,0.00038235,0.23416042,0.07422882,0.00132279
-4.82941471,0.52789050,0.35108366,0.05866428,0.00035444,0.23353598,0.07415978,0.00137230
-4.82341171,0.52921457,0.34889379,0.05888096,0.00035062,0.23162705,0.07371689,0.00141386
-4.81740870,0.52768479,0.34502055,0.05879392,0.00036987,0.22847749,0.07293259,0.00144655
-4.81140570,0.52336509,0.33961302,0.05840047,0.00041204,0.22416804,0.07185425,0.00146963
-4.80540270,0.51639990,0.33288207,0.05770664,0.00047776,0.21881348,0.07054310,0.00148256
-4.79939970,0.50700947,0.32509389,0.05672681,0.00056833,0.21255886,0.06907275,0.00148503
-4.79339670,0.49548319,0.31656211,0.05548306,0.00068570,0.20557493,0.06752733,0.00147699
-4.78739370,0.48217082,0.30763861,0.05400447,0.00083236,0.19805305,0.06599933,0.00145858
-4.78139070,0.46747209,0.29870339,0.05232604,0.00101124,0.19019943,0.06458714,0.00143020
-4.77538769,0.45182487,0.29015352,0.05048763,0.00122558,0.18222925,0.06339240,0.00139245
-4.76938469,0.43569219,0.28239168,0.04853270,0.00147884,0.17436049,0.06251716,0.00134613
-4.76338169,0.41954852,0.27581438,0.04650697,0.00177455,0.16680783,0.06206100,0.00129221
-4.75737869,0.40386578,0.27080024,0.04445704,0.00211613,0.15977672,0.06211804,0.00123175
-4.75137569,0.38909930,0.26769847,0.04242896,0.00250673,0.15345775,0.06277402,0.00116595
-4.74537269,0.37567427,0.26681796,0.04046694,0.00294908,0.14802145,0.06410348,0.00109603
-4.73936968,0.36397304,0.26841704,0.03861200,0.00344521,0.14361363,0.06616706,0.00102326
-4.73336668,0.35432355,0.27269437,0.03690080,0.00399634,0.14035143,0.06900905,0.00094885
-4.72736368,0.34698937,0.27978098,0.03536465,0.00460264,0.13832007,0.07265521,0.00087399
-4.72136068,0.34216151,0.28973389,0.03402860,0.00526306,0.13757037,0.07711096,0.00079978
-4.71535768,0.33995226,0.30253137,0.03291083,0.00597514,0.13811719,0.08236002,0.00072720
-4.70935468,0.34039142,0.31807023,0.03202220,0.00673494,0.13993879,0.08836354,0.00065712
-4.70335168,0.34342486,0.33616513,0.03136607,0.00753688,0.14297711,0.09505985,0.00059027
-4.69734867,0.34891560,0.35655026,0.03093830,0.00837379,0.14713898,0.10236474,0.00052722
-4.69134567,0.35664746,0.37888335,0.03072757,0.00923684,0.15229836,0.11017260,0.00046842
-4.68534267,0.36633111,0.40275214,0.03071585,0.01011568,0.15829949,0.11835806,0.00041415
-4.67933967,0.37761250,0.42768322,0.03087910,0.01099859,0.16496086,0.12677854,0.00036459
-4.67333667,0.39008335,0.45315312,0.03118816,0.01187270,0.17208007,0.13527731,0.00031977
-4.66733367,0.40329348,0.47860149,0.03160980,0.01272424,0.17943934,0.14368731,0.00027961
-4.66133067,0.41676462,0.50344594,0.03210788,0.01353893,0.18681156,0.15183540,0.00024397
-4.65532766,0.43000513,0.52709813,0.03264455,0.01430233,0.19396677,0.15954711,0.00021261
-4.64932466,0.44252535,0.54898067,0.03318156,0.01500028,0.20067875,0.16665154,0.00018525
-4.64332166,0.45385284,0.56854412,0.03368151,0.01561932,0.20673163,0.17298644,0.00016155
-4.63731866,0.46354712,0.58528358,0.03410905,0.01614712,0.21192624,0.17840306,0.00014117
-4.63131566,0.47121327,0.59875413,0.03443199,0.01657289,0.21608599,0.18277084,0.00012373
-4.62531266,0.47651398,0.60858447,0.03462231,0.01688775,0.21906194,0.18598141,0.00010889
-4.61930965,0.47917950,0.61448831,0.03465695,0.01708505,0.22073715,0.18795204,0.00009630
-4.61330665,0.47901526,0.61627291,0.03451847,0.01716057,0.22102983,0.18862818,0.00008562
-4.60730365,0.47590673,0.61384449,0.03419546,0.01711271,0.21989538,0.18798508,0.00007657
-4.60130065,0.46982161,0.60721020,0.03368276,0.01694254,0.21732718,0.18602834,0.00006886
-4.59529765,0.46080911,0.59647672,0.03298144,0.01665374,0.21335618,0.18279349,0.00006227
-4.58929465,0.44899665,0.58184551,0.03209866,0.01625252,0.20804926,0.17834449,0.00005659
-4.58329165,0.43458406,0.56360495,0.03104726,0.01574737,0.20150651,0.17277132,0.00005165
-4.57728864,0.41783575,0.54212000,0.02984526,0.01514879,0.19385768,0.16618674,0.00004732
-4.57128564,0.39907128,0.51781960,0.02851519,0.01446892,0.18525777,0.15872246,0.00004350
-4.56528264,0.37865479,0.49118272,0.02708347,0.01372121,0.17588228,0.15052477,0.00004012
-4.55927964,0.35698386,0.46272362,0.02557958,0.01291992,0.16592212,0.14175002,0.00003713
-4.55327664,0.33447839,0.43297702,0.02403538,0.01207979,0.15557857,0.13256000,0.00003451
-4.54727364,0.31157000,0.40248384,0.02248439,0.01121556,0.14505846,0.12311750,0.00003227
-4.54127064,0.28869229,0.37177822,0.02096119,0.01034165,0.13456978,0.11358232,0.00003045
-4.53526763,0.26627257,0.34137618,0.01950088,0.00947183,0.12431796,0.10410768,0.00002909
-4.52926463,0.24472514,0.31176645,0.01813868,0.00861890,0.11450279,0.09483737,0.00002828
-4.52326163,0.22444634,0.28340360,0.01690961,0.00779459,0.10531617,0.08590368,0.00002811
-4.51725863,0.20581148,0.25670377,0.01584838,0.00700932,0.09694072,0.07742599,0.00002873
-4.51125563,0.18917350,0.23204277,0.01498924,0.00627223,0.08954901,0.06951025,0.00003028
-4.50525263,0.17486319,0.20975650,0.01436606,0.00559113,0.08330364,0.06224921,0.00003296
-4.49924962,0.16319077,0.19014343,0.01401239,0.00497263,0.07835767,0.05572325,0.00003699
-4.49324662,0.15444842,0.17346876,0.01396155,0.00442218,0.07485552,0.05000186,0.00004264
-4.48724362,0.14891339,0.15996970,0.01424673,0.00394433,0.07293403,0.04514553,0.00005021
-4.48124062,0.14685125,0.14986157,0.01490108,0.00354286,0.07272343,0.04120793,0.00006004
-4.47523762,0.14851891,0.14334406,0.01595761,0.00322101,0.07434810,0.03823825,0.00007253
-4.46923462,0.15416695,0.14060724,0.01744915,0.00298169,0.07792700,0.03628352,0.00008812
-4.46323162,0.16404095,0.14183676,0.01940802,0.00282766,0.08357343,0.03539078,0.00010729
-4.45722861,0.17838152,0.14721790,0.02186567,0.00276175,0.09139412,0.03560895,0.00013057
-4.45122561,0.19742282,0.15693810,0.02485208,0.00278698,0.10148769,0.03699026,0.00015853
-4.44522261,0.22138946,0.17118770,0.02839510,0.00290663,0.11394221,0.03959116,0.00019177
-4.43921961,0.25049182,0.19015865,0.03251959,0.00312439,0.12883209,0.04347261,0.00023089
-4.43321661,0.28491979,0.21404132,0.03724648,0.00344425,0.14621438,0.04869969,0.00027653
-4.42721361,0.32483523,0.24301917,0.04259175,0.00387056,0.16612457,0.05534057,0.00032931
-4.42121061,0.37036337,0.27726172,0.04856543,0.00440791,0.18857207,0.06346467,0.00038981
-4.41520760,0.42158360,0.31691582,0.05517054,0.00506097,0.21353576,0.07314028,0.00045857
-4.40920460,0.47851998,0.36209572,0.06240219,0.00583438,0.24095966,0.08443147,0.00053607
-4.40320160,0.54113217,0.41287225,0.07024677,0.00673256,0.27074919,0.09739456,0.00062268
-4.39719860,0.60930701,0.46926176,0.07868135,0.00775952,0.30276825,0.11207414,0.00071867
-4.39119560,0.68285153,0.53121513,0.08767330,0.00891871,0.33683734,0.12849888,0.00082415
-4.38519260,0.76148767,0.59860759,0.09718020,0.01021284,0.37273302,0.14667725,0.00093906
-4.37918959,0.84484935,0.67122995,0.10715003,0.01164383,0.41018890,0.16659334,0.00106319
-4.37318659,0.93248201,0.74878152,0.11752172,0.01321272,0.44889826,0.18820296,0.00119611
-4.36718359,1.02384503,0.83086561,0.12822596,0.01491975,0.48851844,0.21143030,0.00133720
-4.36118059,1.11831714,0.91698765,0.13918639,0.01676443,0.52867686,0.23616521,0.00148562
-4.35517759,1.21520476,1.00655651,0.15032098,0.01874579,0.56897871,0.26226139,0.00164035
-4.34917459,1.31375320,1.09888913,0.16154373,0.02086262,0.60901597,0.28953560,0.00180020
-4.34317159,1.41316044,1.19321851,0.17276646,0.02311384,0.64837759,0.31776804,0.00196379
-4.33716858,1.51259298,1.28870498,0.18390076,0.02549893,0.68666047,0.34670393,0.00212964
-4.33116558,1.61120347,1.38445056,0.19485994,0.02801836,0.72348079,0.37605644,0.00229617
-4.32516258,1.70814926,1.47951602,0.20556099,0.03067406,0.75848519,0.40551080,0.00246174
-4.31915958,1.80261133,1.57294006,0.21592635,0.03346980,0.79136153,0.43472966,0.00262473
-4.31315658,1.89381292,1.66376011,0.22588555,0.03641157,0.82184847,0.46335963,0.00278358
-4.30715358,1.98103695,1.75103387,0.23537654,0.03950776,0.84974367,0.49103853,0.00293680
