energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.79589795,2.28937565,-2.28937179,0.02565867,-0.02565872,0.02799765,-0.02799767,1.04724158,-1.04723976,0.22438701,-0.22438675,0.74984870,-0.74984660,0.59467493,-0.59467429,0.02879924,-0.02879926,1.20146162,-1.20145929
-5.78989495,2.25770954,-2.25770437,0.02606224,-0.02606227,0.02808398,-0.02808398,1.02365868,-1.02365631,0.22092423,-0.22092383,0.73468007,-0.73467757,0.59029882,-0.59029778,0.02879679,-0.02879680,1.18289467,-1.18289166
-5.78389195,2.21589670,-2.21589027,0.02633441,-0.02633443,0.02806555,-0.02806555,0.99632779,-0.99632492,0.21645503,-0.21645449,0.71657493,-0.71657207,0.58281834,-0.58281692,0.02866060,-0.02866059,1.15912489,-1.15912123
-5.77788894,2.16448351,-2.16447591,0.02647315,-0.02647315,0.02793346,-0.02793345,0.96565257,-0.96564926,0.21102211,-0.21102145,0.69578966,-0.69578647,0.57237005,-0.57236826,0.02838600,-0.02838598,1.13047726,-1.13047301
-5.77188594,2.10423627,-2.10422760,0.02647904,-0.02647902,0.02768205,-0.02768202,0.93212139,-0.93211770,0.20469124,-0.20469046,0.67264220,-0.67263874,0.55915247,-0.55915035,0.02797164,-0.02797160,1.09738921,-1.09738443
-5.76588294,2.03611261,-2.03610303,0.02635519,-0.02635516,0.02730901,-0.02730897,0.89628958,-0.89628558,0.19754871,-0.19754782,0.64750086,-0.64749717,0.54341887,-0.54341644,0.02741945,-0.02741940,1.06039444,-1.06038920
-5.75987994,1.96122663,-1.96121628,0.02610711,-0.02610707,0.02681540,-0.02681534,0.85875927,-0.85875505,0.18969811,-0.18969714,0.62077148,-0.62076762,0.52546826,-0.52546558,0.02673458,-0.02673452,1.02010366,-1.02009805
-5.75387694,1.88080923,-1.88079827,0.02574249,-0.02574243,0.02620548,-0.02620541,0.82015773,-0.82015336,0.18125664,-0.18125559,0.59288356,-0.59287960,0.50563507,-0.50563219,0.02592512,-0.02592504,0.97718296,-0.97717707
-5.74787394,1.79616553,-1.79615415,0.02527084,-0.02527077,0.02548653,-0.02548645,0.78111512,-0.78111069,0.17235097,-0.17234986,0.56427584,-0.56427182,0.48427796,-0.48427491,0.02500183,-0.02500174,0.93233084,-0.93232477
-5.74187094,1.70863135,-1.70861971,0.02470321,-0.02470313,0.02466845,-0.02466835,0.74224273,-0.74223832,0.16311303,-0.16311188,0.53538198,-0.53537797,0.46176814,-0.46176497,0.02397770,-0.02397760,0.88625498,-0.88624881
-5.73586793,1.61953037,-1.61951864,0.02405173,-0.02405164,0.02376334,-0.02376324,0.70411264,-0.70410832,0.15367579,-0.15367462,0.50661705,-0.50661310,0.43847792,-0.43847469,0.02286755,-0.02286744,0.83964954,-0.83964336
-5.72986493,1.53013407,-1.53012241,0.02332921,-0.02332911,0.02278507,-0.02278496,0.66723954,-0.66723539,0.14416924,-0.14416807,0.47836517,-0.47836134,0.41476977,-0.41476652,0.02168746,-0.02168734,0.79317424,-0.79316814
-5.72386193,1.44162583,-1.44161438,0.02254871,-0.02254860,0.02174868,-0.02174856,0.63206568,-0.63206174,0.13471675,-0.13471559,0.45096893,-0.45096525,0.39098641,-0.39098318,0.02045434,-0.02045421,0.74743578,-0.74742984
-5.71785893,1.35507062,-1.35505952,0.02172312,-0.02172301,0.02066991,-0.02066979,0.59894918,-0.59894551,0.12543189,-0.12543075,0.42472091,-0.42471742,0.36744228,-0.36743912,0.01918535,-0.01918522,0.70297243,-0.70296670
-5.71185593,1.27139130,-1.27138066,0.02086483,-0.02086472,0.01956466,-0.01956454,0.56815645,-0.56815307,0.11641590,-0.11641481,0.39985759,-0.39985431,0.34441669,-0.34441362,0.01789749,-0.01789736,0.66024223,-0.66023677
-5.70585293,1.19135212,-1.19134201,0.01998533,-0.01998522,0.01844851,-0.01844838,0.53985859,-0.53985552,0.10775580,-0.10775475,0.37655576,-0.37655271,0.32214882,-0.32214587,0.01660710,-0.01660696,0.61961519,-0.61961004
-5.69984992,1.11554985,-1.11554035,0.01909501,-0.01909490,0.01733630,-0.01733617,0.51413190,-0.51412915,0.09952317,-0.09952218,0.35493157,-0.35492877,0.30083468,-0.30083188,0.01532949,-0.01532936,0.58136956,-0.58136475
-5.69384692,1.04441236,-1.04440351,0.01820295,-0.01820283,0.01624178,-0.01624166,0.49096231,-0.49095987,0.09177373,-0.09177280,0.33504198,-0.33503942,0.28062608,-0.28062345,0.01407866,-0.01407853,0.54569213,-0.54568767
-5.68784392,0.97820435,-0.97819616,0.01731677,-0.01731666,0.01517737,-0.01517726,0.47025328,-0.47025114,0.08454747,-0.08454661,0.31688855,-0.31688623,0.26163141,-0.26162895,0.01286702,-0.01286689,0.51268227,-0.51267817
-5.68184092,0.91703934,-0.91703182,0.01644266,-0.01644255,0.01415396,-0.01415384,0.45183673,-0.45183487,0.07786954,-0.07786875,0.30042324,-0.30042115,0.24391818,-0.24391590,0.01170524,-0.01170512,0.48235934,-0.48235560
-5.67583792,0.86089722,-0.86089036,0.01558534,-0.01558523,0.01318082,-0.01318071,0.43548626,-0.43548465,0.07175150,-0.07175078,0.28555583,-0.28555394,0.22751702,-0.22751492,0.01060218,-0.01060206,0.45467293,-0.45466953
-5.66983492,0.80964599,-0.80963975,0.01474818,-0.01474808,0.01226566,-0.01226556,0.42093213,-0.42093072,0.06619317,-0.06619252,0.27216258,-0.27216088,0.21242681,-0.21242489,0.00956485,-0.00956474,0.42951524,-0.42951216
-5.66383192,0.76306641,-0.76306077,0.01393338,-0.01393328,0.01141469,-0.01141460,0.40787703,-0.40787578,0.06118465,-0.06118407,0.26009565,-0.26009411,0.19862075,-0.19861901,0.00859849,-0.00859839,0.40673497,-0.40673219
-5.65782891,0.72087841,-0.72087331,0.01314209,-0.01314200,0.01063278,-0.01063270,0.39601210,-0.39601097,0.05670865,-0.05670813,0.24919289,-0.24919149,0.18605283,-0.18605125,0.00770669,-0.00770659,0.38615192,-0.38614941
-5.65182591,0.68276765,-0.68276305,0.01237467,-0.01237458,0.00992367,-0.00992359,0.38503234,-0.38503130,0.05274282,-0.05274237,0.23928739,-0.23928612,0.17466453,-0.17466310,0.00689152,-0.00689144,0.36757162,-0.36756936
-5.64582291,0.64841120,-0.64840706,0.01163090,-0.01163081,0.00929022,-0.00929015,0.37465085,-0.37464985,0.04926209,-0.04926169,0.23021659,-0.23021541,0.16439128,-0.16439000,0.00615376,-0.00615368,0.35079933,-0.35079727
-5.63981991,0.61750104,-0.61749732,0.01091016,-0.01091008,0.00873469,-0.00873463,0.36461126,-0.36461027,0.04624081,-0.04624046,0.22183035,-0.22182924,0.15516855,-0.15516740,0.00549306,-0.00549299,0.33565268,-0.33565082
-5.63381691,0.58976443,-0.58976108,0.01021169,-0.01021161,0.00825898,-0.00825893,0.35469793,-0.35469692,0.04365469,-0.04365440,0.21399786,-0.21399681,0.14693709,-0.14693607,0.00490821,-0.00490815,0.32197268,-0.32197099
-5.62781391,0.56498038,-0.56497739,0.00953471,-0.00953463,0.00786487,-0.00786483,0.34474365,-0.34474262,0.04148248,-0.04148223,0.20661304,-0.20661203,0.13964731,-0.13964642,0.00439735,-0.00439730,0.30963235,-0.30963081
-5.62181091,0.54299170,-0.54298903,0.00887858,-0.00887851,0.00755425,-0.00755422,0.33463459,-0.33463351,0.03970711,-0.03970691,0.19959829,-0.19959731,0.13326258,-0.13326181,0.00395814,-0.00395809,0.29854298,-0.29854158
-5.61580790,0.52371217,-0.52370983,0.00824291,-0.00824284,0.00732921,-0.00732919,0.32431238,-0.32431124,0.03831662,-0.03831648,0.19290661,-0.19290566,0.12776128,-0.12776062,0.00358795,-0.00358791,0.28865774,-0.28865648
-5.60980490,0.50712894,-0.50712693,0.00762761,-0.00762755,0.00719220,-0.00719219,0.31377355,-0.31377237,0.03730456,-0.03730446,0.18652192,-0.18652099,0.12313770,-0.12313715,0.00328404,-0.00328401,0.27997256,-0.27997144
-5.60380190,0.49330003,-0.49329835,0.00703290,-0.00703285,0.00714601,-0.00714601,0.30306642,-0.30306520,0.03666992,-0.03666986,0.18045780,-0.18045691,0.11940177,-0.11940134,0.00304363,-0.00304360,0.27252447,-0.27252350
-5.59779890,0.48234755,-0.48234622,0.00645934,-0.00645929,0.00719371,-0.00719372,0.29228574,-0.29228449,0.03641676,-0.03641676,0.17475481,-0.17475395,0.11657766,-0.11657734,0.00286400,-0.00286399,0.26638754,-0.26638673
-5.59179590,0.47444692,-0.47444598,0.00590774,-0.00590769,0.00733854,-0.00733857,0.28156544,-0.28156420,0.03655343,-0.03655348,0.16947648,-0.16947568,0.11470138,-0.11470119,0.00274255,-0.00274254,0.26166671,-0.26166608
-5.58579290,0.46981300,-0.46981247,0.00537912,-0.00537907,0.00758374,-0.00758378,0.27107006,-0.27106884,0.03709143,-0.03709153,0.16470434,-0.16470360,0.11381766,-0.11381759,0.00267677,-0.00267677,0.25848998,-0.25848953
-5.57978989,0.46868374,-0.46868365,0.00487463,-0.00487458,0.00793227,-0.00793232,0.26098512,-0.26098395,0.03804408,-0.03804423,0.16053223,-0.16053156,0.11397609,-0.11397616,0.00266424,-0.00266424,0.25699924,-0.25699901
-5.57378689,0.47130236,-0.47130275,0.00439545,-0.00439541,0.00838653,-0.00838659,0.25150712,-0.25150603,0.03942498,-0.03942519,0.15706015,-0.15705957,0.11522704,-0.11522724,0.00270256,-0.00270257,0.25734047,-0.25734047
-5.56778389,0.47789902,-0.47789991,0.00394274,-0.00394270,0.00894804,-0.00894812,0.24283355,-0.24283257,0.04124644,-0.04124671,0.15438810,-0.15438762,0.11761723,-0.11761758,0.00278932,-0.00278934,0.25965358,-0.25965383
-5.56178089,0.48867286,-0.48867427,0.00351749,-0.00351745,0.00961714,-0.00961723,0.23515344,-0.23515260,0.04351783,-0.04351816,0.15261008,-0.15260972,0.12118562,-0.12118611,0.00292197,-0.00292199,0.26406257,-0.26406308
-5.55577789,0.50377547,-0.50377743,0.00312052,-0.00312049,0.01039263,-0.01039274,0.22863875,-0.22863807,0.04624410,-0.04624448,0.15180857,-0.15180834,0.12595941,-0.12596005,0.00309775,-0.00309777,0.27066650,-0.27066728
-5.54977489,0.52329660,-0.52329911,0.00275238,-0.00275235,0.01127150,-0.01127162,0.22343709,-0.22343660,0.04942441,-0.04942486,0.15204983,-0.15204973,0.13195073,-0.13195152,0.00331359,-0.00331362,0.27953163,-0.27953270
-5.54377189,0.54725284,-0.54725591,0.00241332,-0.00241330,0.01224869,-0.01224883,0.21966600,-0.21966570,0.05305114,-0.05305165,0.15338007,-0.15338010,0.13915407,-0.13915500,0.00356608,-0.00356612,0.29068533,-0.29068669
-5.53776888,0.57558016,-0.57558377,0.00210328,-0.00210326,0.01331695,-0.01331710,0.21740888,-0.21740879,0.05710907,-0.05710964,0.15582285,-0.15582303,0.14754454,-0.14754561,0.00385135,-0.00385139,0.30411193,-0.30411357
-5.53176588,0.60813051,-0.60813463,0.00182187,-0.00182185,0.01446671,-0.01446687,0.21671292,-0.21671306,0.06157512,-0.06157575,0.15937772,-0.15937804,0.15707731,-0.15707852,0.00416505,-0.00416510,0.31975083,-0.31975274
-5.52576288,0.64467302,-0.64467762,0.00156838,-0.00156836,0.01568616,-0.01568632,0.21758886,-0.21758922,0.06641843,-0.06641910,0.16402012,-0.16402057,0.16768808,-0.16768942,0.00450239,-0.00450244,0.33749709,-0.33749925
-5.51975988,0.68489980,-0.68490483,0.00134182,-0.00134180,0.01696132,-0.01696149,0.22001257,-0.22001315,0.07160090,-0.07160162,0.16970260,-0.16970319,0.17929477,-0.17929622,0.00485810,-0.00485814,0.35720440,-0.35720679
-5.51375688,0.72843622,-0.72844165,0.00114094,-0.00114093,0.01827636,-0.01827653,0.22392836,-0.22392915,0.07707823,-0.07707899,0.17635738,-0.17635809,0.19180029,-0.19180183,0.00522652,-0.00522657,0.37869052,-0.37869312
-5.50775388,0.77485542,-0.77486117,0.00096431,-0.00096430,0.01961391,-0.01961409,0.22925384,-0.22925483,0.08280138,-0.08280218,0.18389989,-0.18390070,0.20509641,-0.20509803,0.00560172,-0.00560177,0.40174484,-0.40174762
-5.50175088,0.82369619,-0.82370221,0.00081030,-0.00081029,0.02095555,-0.02095573,0.23588588,-0.23588706,0.08871833,-0.08871915,0.19223333,-0.19223424,0.21906844,-0.21907014,0.00597760,-0.00597764,0.42613779,-0.42614072
-5.49574787,0.87448383,-0.87449006,0.00067720,-0.00067719,0.02228237,-0.02228255,0.24370756,-0.24370892,0.09477623,-0.09477708,0.20125397,-0.20125495,0.23360070,-0.23360245,0.00634803,-0.00634808,0.45163179,-0.45163483
-5.48974487,0.92675260,-0.92675898,0.00056322,-0.00056321,0.02357562,-0.02357580,0.25259561,-0.25259713,0.10092373,-0.10092459,0.21085679,-0.21085784,0.24858228,-0.24858407,0.00670712,-0.00670716,0.47799293,-0.47799606
-5.48374187,0.98006894,-0.98007541,0.00046657,-0.00046656,0.02481737,-0.02481754,0.26242795,-0.26242961,0.10711333,-0.10711420,0.22094142,-0.22094252,0.26391301,-0.26391483,0.00704933,-0.00704937,0.50500316,-0.50500635
-5.47773887,1.03405397,-1.03406048,0.00038548,-0.00038547,0.02599122,-0.02599138,0.27309096,-0.27309276,0.11330381,-0.11330469,0.23141776,-0.23141890,0.27950923,-0.27951106,0.00736975,-0.00736979,0.53247194,-0.53247517
-5.47173587,1.08840420,-1.08841073,0.00031824,-0.00031823,0.02708303,-0.02708319,0.28448616,-0.28448808,0.11946236,-0.11946323,0.24221120,-0.24221237,0.29530898,-0.29531083,0.00766428,-0.00766431,0.56024703,-0.56025028
-5.46573287,1.14290915,-1.14291567,0.00026322,-0.00026322,0.02808156,-0.02808170,0.29653573,-0.29653776,0.12556649,-0.12556736,0.25326707,-0.25326826,0.31127638,-0.31127823,0.00792986,-0.00792989,0.58822354,-0.58822679
-5.45972986,1.19746464,-1.19747113,0.00021893,-0.00021893,0.02897903,-0.02897916,0.30918677,-0.30918890,0.13160548,-0.13160635,0.26455392,-0.26455514,0.32740477,-0.32740662,0.00816464,-0.00816466,0.61635069,-0.61635395
-5.45372686,1.25208085,-1.25208733,0.00018398,-0.00018398,0.02977166,-0.02977178,0.32241390,-0.32241614,0.13758134,-0.13758220,0.27606562,-0.27606686,0.34371849,-0.34372036,0.00836813,-0.00836815,0.64463588,-0.64463913
-5.44772386,1.30688444,-1.30689092,0.00015712,-0.00015712,0.03045997,-0.03046008,0.33622013,-0.33622248,0.14350907,-0.14350994,0.28782188,-0.28782315,0.36027301,-0.36027490,0.00854133,-0.00854134,0.67314548,-0.67314875
-5.44172086,1.36211412,-1.36212063,0.00013724,-0.00013724,0.03104905,-0.03104915,0.35063574,-0.35063820,0.14941637,-0.14941724,0.29986725,-0.29986854,0.37715327,-0.37715518,0.00868679,-0.00868680,0.70200232,-0.70200562
-5.43571786,1.41810962,-1.41811622,0.00012337,-0.00012336,0.03154858,-0.03154867,0.36571531,-0.36571789,0.15534257,-0.15534345,0.31226846,-0.31226980,0.39447023,-0.39447219,0.00880863,-0.00880864,0.73137958,-0.73138294
-5.42971486,1.47529424,-1.47530099,0.00011465,-0.00011465,0.03197274,-0.03197282,0.38153293,-0.38153564,0.16133694,-0.16133784,0.32511024,-0.32511162,0.41235572,-0.41235774,0.00891248,-0.00891249,0.76149139,-0.76149483
-5.42371186,1.53415141,-1.53415836,0.00011038,-0.00011038,0.03233991,-0.03233999,0.39817581,-0.39817867,0.16745642,-0.16745735,0.33848963,-0.33849108,0.43095561,-0.43095770,0.00900540,-0.00900541,0.79258024,-0.79258379
-5.41770885,1.59519624,-1.59520346,0.00010994,-0.00010994,0.03267230,-0.03267238,0.41573648,-0.41573949,0.17376275,-0.17376372,0.35250918,-0.35251071,0.45042164,-0.45042383,0.00909568,-0.00909569,0.82490183,-0.82490553
-5.41170585,1.65894320,-1.65895076,0.00011282,-0.00011282,0.03299534,-0.03299542,0.43430401,-0.43430718,0.18031928,-0.18032030,0.36726915,-0.36727076,0.47090219,-0.47090450,0.00919264,-0.00919265,0.85870789,-0.85871177
-5.40570285,1.72587123,-1.72587919,0.00011861,-0.00011861,0.03333701,-0.03333710,0.45395465,-0.45395801,0.18718748,-0.18718855,0.38285910,-0.38286081,0.49253237,-0.49253481,0.00930635,-0.00930635,0.89422769,-0.89423177
-5.39969985,1.79638804,-1.79639645,0.00012696,-0.00012696,0.03372707,-0.03372718,0.47474235,-0.47474589,0.19442333,-0.19442447,0.39934943,-0.39935125,0.51542381,-0.51542640,0.00944728,-0.00944728,0.93164918,-0.93165348
-5.39369685,1.87079509,-1.87080399,0.00013760,-0.00013760,0.03419623,-0.03419636,0.49668958,-0.49669331,0.20207387,-0.20207509,0.41678298,-0.41678491,0.53965474,-0.53965748,0.00962597,-0.00962599,0.97110064,-0.97110519
-5.38769385,1.94925515,-1.94926456,0.00015030,-0.00015030,0.03477526,-0.03477541,0.51977903,-0.51978295,0.21017394,-0.21017524,0.43516743,-0.43516947,0.56526068,-0.56526357,0.00985265,-0.00985267,1.01263371,-1.01263851
-5.38169085,2.03176399,-2.03177391,0.00016491,-0.00016491,0.03549411,-0.03549430,0.54394658,-0.54395068,0.21874326,-0.21874464,0.45446871,-0.45447085,0.59222629,-0.59222933,0.01013678,-0.01013681,1.05620873,-1.05621376
-5.37568784,2.11812769,-2.11813809,0.00018130,-0.00018130,0.03638109,-0.03638132,0.56907599,-0.56908025,0.22778420,-0.22778568,0.47460589,-0.47460812,0.62047884,-0.62048203,0.01048671,-0.01048674,1.10168317,-1.10168841
-5.36968484,2.20794692,-2.20795775,0.00019936,-0.00019937,0.03746204,-0.03746231,0.59499561,-0.59500001,0.23728013,-0.23728171,0.49544786,-0.49545016,0.64988356,-0.64988686,0.01090925,-0.01090929,1.14880393,-1.14880936
-5.36368184,2.30060929,-2.30062047,0.00021906,-0.00021906,0.03875961,-0.03875992,0.62147750,-0.62148200,0.24719451,-0.24719619,0.51681205,-0.51681441,0.68024125,-0.68024465,0.01140931,-0.01140936,1.19720397,-1.19720953
-5.35767884,2.39529020,-2.39530165,0.00024036,-0.00024036,0.04029265,-0.04029301,0.64823894,-0.64824352,0.25747087,-0.25747263,0.53846540,-0.53846778,0.71128840,-0.71129186,0.01198961,-0.01198967,1.24640359,-1.24640923
-5.35167584,2.49096290,-2.49097448,0.00026328,-0.00026329,0.04207566,-0.04207608,0.67494662,-0.67495123,0.26803353,-0.26803539,0.56012761,-0.56012997,0.74269987,-0.74270335,0.01265039,-0.01265046,1.29581677,-1.29582240
-5.34567284,2.58641735,-2.58642891,0.00028789,-0.00028789,0.04411846,-0.04411893,0.70122326,-0.70122785,0.27878924,-0.27879117,0.58147664,-0.58147894,0.77409418,-0.77409763,0.01338922,-0.01338929,1.34476216,-1.34476772
