energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up
-5.63981991,2.92250075,0.86191634,0.02924055,0.75953292,2.07907426,0.01608088,0.16799373
-5.63381691,2.90454233,0.83146737,0.02903639,0.73236734,2.08323688,0.01658185,0.16475224
-5.62781391,2.88925826,0.80396096,0.02881582,0.71018314,2.08634223,0.01710512,0.16270675
-5.62181091,2.87562234,0.77916790,0.02857099,0.69262253,2.08768058,0.01764216,0.16176320
-5.61580790,2.86261237,0.75682503,0.02829487,0.67926992,2.08658902,0.01818425,0.16181381
-5.60980490,2.84924736,0.73664922,0.02798154,0.66966732,2.08247496,0.01872265,0.16274014
-5.60380190,2.83461835,0.71834970,0.02762639,0.66332811,2.07483480,0.01924875,0.16441578
-5.59779890,2.81791228,0.70163828,0.02722628,0.65974908,2.06326747,0.01975409,0.16670882
-5.59179590,2.79842879,0.68623747,0.02677962,0.65842067,2.04748268,0.02023050,0.16948402
-5.58579290,2.77559026,0.67188644,0.02628630,0.65883557,2.02730417,0.02067009,0.17260475
-5.57978989,2.74894597,0.65834500,0.02574770,0.66049597,2.00266843,0.02106531,0.17593485
-5.57378689,2.71817113,0.64539595,0.02516647,0.66291965,1.97361954,0.02140896,0.17934042
-5.56778389,2.68306204,0.63284597,0.02454642,0.66564534,1.94030090,0.02169424,0.18269157
-5.56178089,2.64352848,0.62052559,0.02389228,0.66823749,1.90294466,0.02191476,0.18586421
-5.55577789,2.59958427,0.60828851,0.02320950,0.67029087,1.86185968,0.02206467,0.18874187
-5.54977489,2.55133697,0.59601051,0.02250404,0.67143497,1.81741858,0.02213868,0.19121758
-5.54377189,2.49897739,0.58358836,0.02178213,0.67133843,1.77004460,0.02213219,0.19319571
-5.53776888,2.44276924,0.57093880,0.02105010,0.66971328,1.72019860,0.02204141,0.19459372
-5.53176588,2.38303921,0.55799757,0.02031420,0.66631901,1.66836649,0.02186354,0.19534377
-5.52576288,2.32016749,0.54471882,0.01958046,0.66096622,1.61504734,0.02159682,0.19539410
-5.51975988,2.25457845,0.53107446,0.01885455,0.65351955,1.56074210,0.02124075,0.19471002
-5.51375688,2.18673134,0.51705364,0.01814169,0.64389979,1.50594300,0.02079616,0.19327451
-5.50775388,2.11711077,0.50266214,0.01744655,0.63208466,1.45112366,0.02026528,0.19108829
-5.50175088,2.04621664,0.48792150,0.01677321,0.61810839,1.39672969,0.01965183,0.18816943
-5.49574787,1.97455362,0.47286791,0.01612510,0.60205971,1.34317011,0.01896096,0.18455235
-5.48974487,1.90261999,0.45755062,0.01550495,0.58407836,1.29080935,0.01819926,0.18028627
-5.48374187,1.83089623,0.44203010,0.01491478,0.56435007,1.23996029,0.01737458,0.17543332
-5.47773887,1.75983373,0.42637569,0.01435587,0.54310035,1.19087833,0.01649594,0.17006609
-5.47173587,1.68984394,0.41066312,0.01382876,0.52058711,1.14375692,0.01557330,0.16426511
-5.46573287,1.62128879,0.39497177,0.01333327,0.49709266,1.09872481,0.01461727,0.15811597
-5.45972986,1.55447286,0.37938212,0.01286850,0.47291532,1.05584520,0.01363894,0.15170663
-5.45372686,1.48963791,0.36397322,0.01243291,0.44836109,1.01511722,0.01264949,0.14512473
-5.44772386,1.42696035,0.34882071,0.01202437,0.42373574,0.97647969,0.01165998,0.13845519
-5.44172086,1.36655187,0.33399526,0.01164022,0.39933777,0.93981734,0.01068105,0.13177822
-5.43571786,1.30846352,0.31956172,0.01127743,0.37545241,0.90496927,0.00972264,0.12516764
-5.42971486,1.25269305,0.30557895,0.01093269,0.35234691,0.87173954,0.00879383,0.11868986
-5.42371186,1.19919531,0.29210039,0.01060258,0.33026724,0.83990936,0.00790261,0.11240321
-5.41770885,1.14789512,0.27917524,0.01028372,0.30943631,0.80925051,0.00705578,0.10635782
-5.41170585,1.09870191,0.26685030,0.00997294,0.29005336,0.77953930,0.00625888,0.10059598
-5.40570285,1.05152535,0.25517205,0.00966744,0.27229467,0.75057047,0.00551616,0.09515274
-5.39969985,1.00629095,0.24418907,0.00936494,0.25631512,0.72217031,0.00483058,0.09005692
-5.39369685,0.96295481,0.23395430,0.00906382,0.24225034,0.69420845,0.00420392,0.08533217
-5.38769385,0.92151652,0.22452721,0.00876325,0.23021925,0.66660763,0.00363686,0.08099815
-5.38169085,0.88202957,0.21597537,0.00846325,0.22032654,0.63935109,0.00312916,0.07707165
-5.37568784,0.84460847,0.20837549,0.00816473,0.21266482,0.61248718,0.00267977,0.07356760
-5.36968484,0.80943247,0.20181365,0.00786952,0.20731628,0.58613112,0.00228706,0.07049979
-5.36368184,0.77674541,0.19638472,0.00758033,0.20435358,0.56046379,0.00194899,0.06788145
-5.35767884,0.74685193,0.19219087,0.00730066,0.20383987,0.53572773,0.00166329,0.06572545
-5.35167584,0.72011025,0.18933927,0.00703472,0.20582803,0.51222065,0.00142769,0.06404429
-5.34567284,0.69692198,0.18793902,0.00678727,0.21035902,0.49028688,0.00124003,0.06284976
-5.33966983,0.67771960,0.18809753,0.00656348,0.21745961,0.47030718,0.00109849,0.06215244
-5.33366683,0.66295227,0.18991645,0.00636873,0.22713967,0.45268741,0.00100165,0.06196106
-5.32766383,0.65307080,0.19348737,0.00620842,0.23938916,0.43784671,0.00094869,0.06228168
-5.32166083,0.64851246,0.19888763,0.00608781,0.25417520,0.42620562,0.00093939,0.06311697
-5.31565783,0.64968644,0.20617631,0.00601181,0.27143953,0.41817464,0.00097428,0.06446548
-5.30965483,0.65696054,0.21539072,0.00598481,0.29109643,0.41414356,0.00105463,0.06632108
-5.30365183,0.67064952,0.22654356,0.00601055,0.31303155,0.41447197,0.00118243,0.06867249
-5.29764882,0.69100566,0.23962087,0.00609198,0.33710161,0.41948097,0.00136043,0.07150317
-5.29164582,0.71821142,0.25458091,0.00623120,0.36313525,0.42944637,0.00159203,0.07479127
-5.28564282,0.75237453,0.27135399,0.00642930,0.39093489,0.44459317,0.00188122,0.07850994
-5.27963982,0.79352522,0.28984330,0.00668645,0.42027958,0.46509147,0.00223245,0.08262776
-5.27363682,0.84161547,0.30992658,0.00700178,0.45092884,0.49105345,0.00265050,0.08710934
-5.26763382,0.89651992,0.33145871,0.00737345,0.48262699,0.52253140,0.00314027,0.09191609
-5.26163082,0.95803808,0.35427488,0.00779870,0.51510807,0.55951667,0.00370666,0.09700698
-5.25562781,1.02589761,0.37819435,0.00827387,0.54810082,0.60193919,0.00435427,0.10233934
-5.24962481,1.09975818,0.40302446,0.00879451,0.58133349,0.64966766,0.00508725,0.10786956
-5.24362181,1.17921576,0.42856484,0.00935547,0.61453837,0.70251027,0.00590903,0.11355370
-5.23761881,1.26380720,0.45461156,0.00995099,0.64745556,0.76021588,0.00682213,0.11934797
-5.23161581,1.35301492,0.48096110,0.01057479,0.67983610,0.82247590,0.00782792,0.12520900
-5.22561281,1.44627190,0.50741399,0.01122023,0.71144413,0.88892689,0.00892649,0.13109400
-5.21960980,1.54296703,0.53377801,0.01188039,0.74205829,0.95915399,0.01011646,0.13696071
-5.21360680,1.64245106,0.55987097,0.01254816,0.77147223,1.03269557,0.01139489,0.14276730
-5.20760380,1.74404339,0.58552294,0.01321642,0.79949456,1.10904907,0.01275725,0.14847214
-5.20160080,1.84703996,0.61057803,0.01387812,0.82594833,1.18767827,0.01419740,0.15403365
-5.19559780,1.95072246,0.63489572,0.01452638,0.85067030,1.26802211,0.01570770,0.15941010
-5.18959480,2.05436889,0.65835177,0.01515464,0.87351025,1.34950475,0.01727908,0.16455962
-5.18359180,2.15726547,0.68083882,0.01575676,0.89433057,1.43154713,0.01890127,0.16944025
-5.17758879,2.25871970,0.70226666,0.01632713,0.91300633,1.51357922,0.02056302,0.17401033
-5.17158579,2.35807412,0.72256228,0.01686080,0.92942583,1.59505295,0.02225238,0.17822895
-5.16558279,2.45472025,0.74166969,0.01735354,0.94349188,1.67545495,0.02395696,0.18205669
-5.15957979,2.54811201,0.75954950,0.01780197,0.95512360,1.75431861,0.02566431,0.18545649
-5.15357679,2.63777777,0.77617825,0.01820360,0.96425869,1.83123460,0.02736217,0.18839467
-5.14757379,2.72333014,0.79154748,0.01855692,0.97085599,1.90585928,0.02903876,0.19084198
-5.14157079,2.80447280,0.80566251,0.01886139,0.97489801,1.97792023,0.03068305,0.19277466
-5.13556778,2.88100356,0.81854079,0.01911745,0.97639323,2.04721849,0.03228491,0.19417539
-5.12956478,2.95281312,0.83021007,0.01932651,0.97537788,2.11362698,0.03383527,0.19503407
-5.12356178,3.01987948,0.84070601,0.01949084,0.97191688,2.17708529,0.03532618,0.19534842
-5.11755878,3.08225775,0.85006968,0.01961351,0.96610378,2.23759062,0.03675077,0.19512420
-5.11155578,3.14006614,0.85834472,0.01969826,0.95805960,2.29518572,0.03810322,0.19437520
-5.10555278,3.19346849,0.86557444,0.01974928,0.94793048,2.34994411,0.03937857,0.19312288
-5.09954977,3.24265480,0.87179902,0.01977115,0.93588421,2.40195396,0.04057255,0.19139573
-5.09354677,3.28782072,0.87705281,0.01976853,0.92210583,2.45130136,0.04168137,0.18922837
-5.08754377,3.32914768,0.88136218,0.01974606,0.90679252,2.49805450,0.04270148,0.18666046
-5.08154077,3.36678512,0.88474386,0.01970816,0.89014795,2.54224989,0.04362930,0.18373554
-5.07553777,3.40083623,0.88720404,0.01965886,0.87237673,2.58388179,0.04446109,0.18049979
-5.06953477,3.43134852,0.88873836,0.01960168,0.85367902,2.62289592,0.04519271,0.17700093
-5.06353177,3.45831019,0.88933278,0.01953955,0.83424572,2.65918803,0.04581958,0.17328724
-5.05752876,3.48165276,0.88896540,0.01947476,0.81425467,2.69260797,0.04633658,0.16940679
-5.05152576,3.50126029,0.88760908,0.01940896,0.79386788,2.72296903,0.04673818,0.16540697
-5.04552276,3.51698456,0.88523483,0.01934319,0.77323006,2.75006230,0.04701848,0.16133430
-5.03951976,3.52866558,0.88181568,0.01927801,0.75246846,2.77367519,0.04717147,0.15723453
-5.03351676,3.53615598,0.87733078,0.01921359,0.73169389,2.79361305,0.04719130,0.15315303
-5.02751376,3.53934765,0.87176958,0.01914988,0.71100294,2.80972224,0.04707259,0.14913531
-5.02151076,3.53819872,0.86513562,0.01908674,0.69048093,2.82191329,0.04681077,0.14522780
-5.01550775,3.53275882,0.85744976,0.01902417,0.67020552,2.83018219,0.04640253,0.14147854
-5.00950475,3.52319054,0.84875259,0.01896241,0.65025050,2.83462813,0.04584612,0.13793785
-5.00350175,3.50978520,0.83910576,0.01890206,0.63068946,2.83546624,0.04514170,0.13465886
-4.99749875,3.49297132,0.82859215,0.01884421,0.61159904,2.83303390,0.04429167,0.13169773
-4.99149575,3.47331470,0.81731480,0.01879046,0.59306136,2.82778968,0.04330081,0.12911350
-4.98549275,3.45150917,0.80539455,0.01874289,0.57516546,2.82030448,0.04217644,0.12696754
-4.97948974,3.42835813,0.79296653,0.01870401,0.55800757,2.81124463,0.04092845,0.12532248
-4.97348674,3.40474717,0.78017570,0.01867662,0.54169010,2.80134768,0.03956913,0.12424072
-4.96748374,3.38160886,0.76717154,0.01866368,0.52631936,2.79139149,0.03811306,0.12378244
-4.96148074,3.35988120,0.75410225,0.01866804,0.51200203,2.78215827,0.03657673,0.12400317
-4.95547774,3.34046184,0.74110870,0.01869223,0.49884072,2.77439515,0.03497817,0.12495110
-4.94947474,3.32416028,0.72831850,0.01873824,0.48692872,2.76877336,0.03333646,0.12666415
-4.94347174,3.31165071,0.71584040,0.01880721,0.47634428,2.76584820,0.03167119,0.12916700
-4.93746873,3.30342805,0.70375944,0.01889927,0.46714482,2.76602204,0.03000192,0.13246822
-4.93146573,3.29976975,0.69213291,0.01901331,0.45936139,2.76951243,0.02834759,0.13655765
-4.92546273,3.30070577,0.68098758,0.01914689,0.45299381,2.77632742,0.02672597,0.14140429
-4.91945973,3.30599853,0.67031811,0.01929612,0.44800677,2.78624955,0.02515316,0.14695475
-4.91345673,3.31513458,0.66008691,0.01945572,0.44432724,2.79882986,0.02364316,0.15313250
-4.90745373,3.32732873,0.65022542,0.01961905,0.44184346,2.81339260,0.02220751,0.15983796
-4.90145073,3.34154109,0.64063680,0.01977830,0.44040562,2.82905082,0.02085507,0.16694958
-4.89544772,3.35650676,0.63119991,0.01992468,0.43982838,2.84473254,0.01959186,0.17432589
-4.88944472,3.37077700,0.62177457,0.02004875,0.43989514,2.85921662,0.01842105,0.18180855
-4.88344172,3.38277054,0.61220768,0.02014075,0.44036404,2.87117684,0.01734305,0.18922627
-4.87743872,3.39083275,0.60234024,0.02019092,0.44097545,2.87923241,0.01635572,0.19639951
-4.87143572,3.39330024,0.59201478,0.02018997,0.44146057,2.88200269,0.01545463,0.20314591
-4.86543272,3.38856798,0.58108304,0.02012938,0.44155100,2.87816368,0.01463346,0.20928593
-4.85942971,3.37515590,0.56941352,0.02000182,0.44098858,2.86650375,0.01388434,0.21464889
-4.85342671,3.35177208,0.55689862,0.01980144,0.43953530,2.84597599,0.01319838,0.21907873
-4.84742371,3.31736937,0.54346106,0.01952416,0.43698272,2.81574491,0.01256609,0.22243959
-4.84142071,3.27119320,0.52905929,0.01916786,0.43316034,2.77522520,0.01197779,0.22462067
-4.83541771,3.21281803,0.51369165,0.01873247,0.42794280,2.72411089,0.01142408,0.22554030
-4.82941471,3.14217112,0.49739909,0.01822008,0.42125525,2.66239363,0.01089617,0.22514902
-4.82341171,3.05954238,0.48026622,0.01763482,0.41307687,2.59036919,0.01038620,0.22343145
-4.81740870,2.96558001,0.46242075,0.01698280,0.40344217,2.50863213,0.00988746,0.22040689
-4.81140570,2.86127215,0.44403110,0.01627187,0.39244017,2.41805886,0.00939455,0.21612867
-4.80540270,2.74791560,0.42530247,0.01551141,0.38021136,2.31977994,0.00890350,0.21068221
-4.79939970,2.62707290,0.40647116,0.01471196,0.36694264,2.21514304,0.00841172,0.20418189
-4.79339670,2.50051992,0.38779772,0.01388493,0.35286040,2.10566824,0.00791798,0.19676695
-4.78739370,2.37018623,0.36955878,0.01304220,0.33822211,1.99299759,0.00742231,0.18859648
-4.78139070,2.23809087,0.35203806,0.01219580,0.32330679,1.87884131,0.00692579,0.17984387
-4.77538769,2.10627613,0.33551691,0.01135747,0.30840464,1.76492267,0.00643043,0.17069088
-4.76938469,1.97674213,0.32026450,0.01053840,0.29380642,1.65292390,0.00593889,0.16132153
-4.76338169,1.85138471,0.30652830,0.00974889,0.27979290,1.54443519,0.00545431,0.15191621
-4.75737869,1.73193872,0.29452494,0.00899810,0.26662489,1.44090857,0.00498007,0.14264611
-4.75137569,1.61992899,0.28443202,0.00829385,0.25453409,1.34361821,0.00451960,0.13366825
-4.74537269,1.51663012,0.27638095,0.00764246,0.24371523,1.25362848,0.00407618,0.12512120
-4.73936968,1.42303656,0.27045134,0.00704866,0.23431970,1.17177034,0.00365283,0.11712173
-4.73336668,1.33984333,0.26666691,0.00651558,0.22645087,1.09862684,0.00325217,0.10976236
-4.72736368,1.26743786,0.26499331,0.00604472,0.22016129,1.03452758,0.00287630,0.10310991
-4.72136068,1.20590246,0.26533782,0.00563605,0.21545173,0.97955194,0.00252681,0.09720505
-4.71535768,1.15502717,0.26755106,0.00528814,0.21227214,0.93354066,0.00220474,0.09206278
-4.70935468,1.11433180,0.27143060,0.00499826,0.21052442,0.89611477,0.00191055,0.08767378
-4.70335168,1.08309614,0.27672650,0.00476262,0.21006679,0.86670102,0.00164419,0.08400654
-4.69734867,1.06039690,0.28314845,0.00457652,0.21071976,0.84456254,0.00140514,0.08101008
-4.69134567,1.04514980,0.29037451,0.00443462,0.21227314,0.82883348,0.00119247,0.07861724
-4.68534267,1.03615527,0.29806087,0.00433113,0.21449416,0.81855619,0.00100489,0.07674828
-4.67933967,1.03214585,0.30585261,0.00426004,0.21713616,0.81271973,0.00084087,0.07531467
-4.67333667,1.03183385,0.31339485,0.00421534,0.21994754,0.81029813,0.00069867,0.07422298
-4.66733367,1.03395742,0.32034401,0.00419124,0.22268086,0.81028730,0.00057644,0.07337869
-4.66133067,1.03732363,0.32637870,0.00418235,0.22510140,0.81173919,0.00047227,0.07268973
-4.65532766,1.04084708,0.33120994,0.00418379,0.22699531,0.81379231,0.00038424,0.07206975
-4.64932466,1.04358299,0.33459020,0.00419140,0.22817671,0.81569752,0.00031050,0.07144104
-4.64332166,1.04475364,0.33632106,0.00420178,0.22849374,0.81683842,0.00024928,0.07073688
-4.63731866,1.04376765,0.33625913,0.00421237,0.22783328,0.81674592,0.00019892,0.06990337
-4.63131566,1.04023150,0.33432011,0.00422152,0.22612428,0.81510655,0.00015794,0.06890081
-4.62531266,1.03395340,0.33048073,0.00422843,0.22333956,0.81176451,0.00012498,0.06770438
-4.61930965,1.02493956,0.32477880,0.00423315,0.21949615,0.80671777,0.00009886,0.06630440
-4.61330665,1.01338348,0.31731113,0.00423652,0.21465420,0.80010850,0.00007859,0.06470597
-4.60730365,0.99964892,0.30822975,0.00424009,0.20891462,0.79220862,0.00006334,0.06292827
-4.60130065,0.98424766,0.29773640,0.00424600,0.20241553,0.78340117,0.00005248,0.06100336
-4.59529765,0.96781334,0.28607581,0.00425690,0.19532783,0.77415871,0.00004553,0.05897474
-4.58929465,0.95107245,0.27352794,0.00427577,0.18785005,0.76501961,0.00004222,0.05689561
-4.58329165,0.93481419,0.26039956,0.00430585,0.18020275,0.75656358,0.00004245,0.05482707
-4.57728864,0.91986041,0.24701560,0.00435050,0.17262276,0.74938747,0.00004632,0.05283615
-4.57128564,0.90703699,0.23371051,0.00441307,0.16535741,0.74408250,0.00005413,0.05099389
-4.56528264,0.89714789,0.22082006,0.00449688,0.15865903,0.74121381,0.00006639,0.04937356
-4.55927964,0.89095280,0.20867369,0.00460505,0.15277989,0.74130326,0.00008384,0.04804890
-4.55327664,0.88914923,0.19758778,0.00474053,0.14796764,0.74481597,0.00010748,0.04709263
-4.54727364,0.89235937,0.18785983,0.00490606,0.14446143,0.75215102,0.00013858,0.04657513
-4.54127064,0.90112202,0.17976377,0.00510412,0.14248870,0.76363652,0.00017869,0.04656331
-4.53526763,0.91588937,0.17354618,0.00533701,0.14226260,0.77952880,0.00022968,0.04711983
-4.52926463,0.93702840,0.16942371,0.00560686,0.14398002,0.80001551,0.00029375,0.04830234
-4.52326163,0.96482599,0.16758121,0.00591567,0.14782019,0.82522201,0.00037347,0.05016305
-4.51725863,0.99949715,0.16817074,0.00626541,0.15394352,0.85522027,0.00047172,0.05274842
-4.51125563,1.04119524,0.17131117,0.00665801,0.16249087,0.89003964,0.00059176,0.05609888
-4.50525263,1.09002311,0.17708814,0.00709549,0.17358269,0.92967819,0.00073718,0.06024868
-4.49924962,1.14604400,0.18555435,0.00757995,0.18731827,0.97411408,0.00091183,0.06522573
-4.49324662,1.20929124,0.19672995,0.00811363,0.20377467,1.02331569,0.00111984,0.07105138
-4.48724362,1.27977564,0.21060281,0.00869889,0.22300532,1.07724980,0.00136548,0.07774011
-4.48124062,1.35748984,0.22712882,0.00933818,0.24503822,1.13588718,0.00165308,0.08529915
-4.47523762,1.44240895,0.24623186,0.01003404,0.26987366,1.19920486,0.00198691,0.09372789
-4.46923462,1.53448723,0.26780366,0.01078894,0.29748142,1.26718496,0.00237104,0.10301717
-4.46323162,1.63365059,0.29170347,0.01160524,0.32779760,1.33980972,0.00280913,0.11314842
-4.45722861,1.73978520,0.31775765,0.01248498,0.36072107,1.41705315,0.00330430,0.12409263
-4.45122561,1.85272278,0.34575917,0.01342979,0.39610981,1.49886941,0.00385888,0.13580931
-4.44522261,1.97222315,0.37546744,0.01444066,0.43377729,1.58517865,0.00447420,0.14824534
-4.43921961,2.09795523,0.40660825,0.01551778,0.47348914,1.67585101,0.00515042,0.16133387
-4.43321661,2.22947762,0.43887432,0.01666033,0.51496048,1.77068984,0.00588632,0.17499345
-4.42721361,2.36622009,0.47192651,0.01786633,0.55785416,1.86941497,0.00667910,0.18912726
-4.42121061,2.50746734,0.50539576,0.01913242,0.60178026,1.97164737,0.00752430,0.20362275
-4.41520760,2.65234654,0.53888617,0.02045381,0.64629716,2.07689609,0.00841566,0.21835172
-4.40920460,2.79981974,0.57197901,0.02182410,0.69091442,2.18454866,0.00934510,0.23317094
-4.40320160,2.94868245,0.60423802,0.02323522,0.73509770,2.29386573,0.01030278,0.24792332
-4.39719860,3.09756904,0.63521579,0.02467750,0.77827586,2.40398073,0.01127714,0.26243984
-4.39119560,3.24496568,0.66446129,0.02613959,0.81985015,2.51390501,0.01225514,0.27654205
-4.38519260,3.38923080,0.69152838,0.02760865,0.85920556,2.62253874,0.01322248,0.29004535
-4.37918959,3.52862294,0.71598507,0.02907046,0.89572397,2.72868738,0.01416391,0.30276280
-4.37318659,3.66133530,0.73742339,0.03050959,0.92879880,2.83108347,0.01506361,0.31450947
-4.36718359,3.78553597,0.75546939,0.03190972,0.95785068,2.92841306,0.01590564,0.32510716
-4.36118059,3.89941232,0.76979298,0.03325387,0.98234364,3.01934586,0.01667441,0.33438930
-4.35517759,4.00121815,0.78011729,0.03452479,1.00180106,3.10256804,0.01735509,0.34220593
-4.34917459,4.08932139,0.78622699,0.03570525,1.01582080,3.17681637,0.01793418,0.34842832
-4.34317159,4.16225064,0.78797528,0.03677847,1.02408882,3.24091240,0.01839989,0.35295330
-4.33716858,4.21873845,0.78528928,0.03772848,1.02639050,3.29379527,0.01874253,0.35570686
-4.33116558,4.25775951,0.77817324,0.03854050,1.02261931,3.33455183,0.01895493,0.35664690
-4.32516258,4.27856218,0.76670975,0.03920129,1.01278213,3.36244293,0.01903258,0.35576507
-4.31915958,4.28069197,0.75105847,0.03969949,0.99700105,3.37692485,0.01897388,0.35308742
-4.31315658,4.26400606,0.73145260,0.04002592,0.97551143,3.37766504,0.01878014,0.34867395
-4.30715358,4.22867834,0.70819304,0.04017384,0.94865622,3.36455176,0.01845556,0.34261703
