energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-5.51975988,2.36049283,0.00145951,0.26929308,0.48999598,0.51024167,0.62178080,0.54837545,0.00355398,1.13539992
-5.51375688,2.38225927,0.00139182,0.27254171,0.50419676,0.51216736,0.62782114,0.55208991,0.00353477,1.14545249
-5.50775388,2.40965254,0.00133319,0.27702303,0.52011424,0.51500363,0.63666048,0.55654850,0.00356434,1.15742944
-5.50175088,2.44169051,0.00128328,0.28256043,0.53736974,0.51865057,0.64788409,0.56157801,0.00364113,1.17088416
-5.49574787,2.47720081,0.00124157,0.28894354,0.55553974,0.52296701,0.66100446,0.56697230,0.00376275,1.18529594
-5.48974487,2.51485635,0.00120740,0.29593489,0.57416677,0.52777563,0.67547602,0.57249876,0.00392604,1.20008522
-5.48374187,2.55321658,0.00117996,0.30327748,0.59277156,0.53286953,0.69071166,0.57790572,0.00412717,1.21463137
-5.47773887,2.59077309,0.00115830,0.31070290,0.61086595,0.53802010,0.70610061,0.58293078,0.00436167,1.22829221
-5.47173587,2.62599786,0.00114141,0.31793978,0.62796608,0.54298588,0.72102693,0.58730943,0.00462449,1.24042459
-5.46573287,2.65739227,0.00112820,0.32472218,0.64360554,0.54752193,0.73488798,0.59078399,0.00491007,1.25040530
-5.45972986,2.68353513,0.00111758,0.33079776,0.65734792,0.55138946,0.74711237,0.59311224,0.00521246,1.25765140
-5.45372686,2.70312792,0.00110845,0.33593523,0.66879842,0.55436520,0.75717653,0.59407557,0.00552536,1.26163928
-5.44772386,2.71503556,0.00109976,0.33993105,0.67761406,0.55625017,0.76461951,0.59348628,0.00584227,1.26192163
-5.44172086,2.71832120,0.00109055,0.34261499,0.68351224,0.55687747,0.76905545,0.59119387,0.00615657,1.25814177
-5.43571786,2.71227388,0.00107993,0.34385445,0.68627728,0.55611875,0.77018330,0.58708986,0.00646167,1.25004467
-5.42971486,2.69642802,0.00106717,0.34355739,0.68576486,0.55388910,0.76779348,0.58111130,0.00675111,1.23748444
-5.42371186,2.67057427,0.00105165,0.34167382,0.68190421,0.55015019,0.76177145,0.57324259,0.00701874,1.22042797
-5.41770885,2.63476143,0.00103291,0.33819584,0.67469798,0.54491147,0.75209793,0.56351568,0.00725881,1.19895459
-5.41170585,2.58928955,0.00101065,0.33315623,0.66422002,0.53822946,0.73884610,0.55200875,0.00746616,1.17325197
-5.40570285,2.53469472,0.00098471,0.32662582,0.65061104,0.53020509,0.72217580,0.53884329,0.00763629,1.14360844
-5.39969985,2.47172633,0.00095511,0.31870961,0.63407248,0.52097933,0.70232516,0.52417987,0.00776550,1.11040203
-5.39369685,2.40131783,0.00092196,0.30954200,0.61485891,0.51072722,0.67960005,0.50821271,0.00785100,1.07408693
-5.38769385,2.32455232,0.00088553,0.29928121,0.59326913,0.49965054,0.65436184,0.49116334,0.00789093,1.03517769
-5.38169085,2.24262437,0.00084619,0.28810326,0.56963648,0.48796961,0.62701398,0.47327346,0.00788445,0.99423203
-5.37568784,2.15679963,0.00080439,0.27619569,0.54431863,0.47591438,0.59798797,0.45479756,0.00783172,0.95183287
-5.36968484,2.06837381,0.00076065,0.26375119,0.51768730,0.46371535,0.56772927,0.43599520,0.00773391,0.90857014
-5.36368184,1.97863261,0.00071554,0.25096161,0.49011812,0.45159467,0.53668371,0.41712363,0.00759310,0.86502331
-5.35767884,1.88881398,0.00066966,0.23801225,0.46198111,0.43975778,0.50528476,0.39843066,0.00741226,0.82174495
-5.35167584,1.80007414,0.00062362,0.22507694,0.43363194,0.42838600,0.47394230,0.38014825,0.00719507,0.77924611
-5.34567284,1.71345839,0.00057801,0.21231378,0.40540427,0.41763040,0.44303292,0.36248696,0.00694586,0.73798384
-5.33966983,1.62987770,0.00053341,0.19986185,0.37760332,0.40760714,0.41289231,0.34563140,0.00666944,0.69835133
-5.33366683,1.55009156,0.00049036,0.18783888,0.35050081,0.39839452,0.38380964,0.32973679,0.00637092,0.66067080
-5.32766383,1.47469768,0.00044935,0.17633982,0.32433136,0.39003186,0.35602417,0.31492680,0.00605559,0.62518941
-5.32166083,1.40412831,0.00041082,0.16543655,0.29929030,0.38252013,0.32972392,0.30129257,0.00572874,0.59207807
-5.31565783,1.33865327,0.00037516,0.15517833,0.27553295,0.37582442,0.30504643,0.28889294,0.00539553,0.56143326
-5.30965483,1.27838893,0.00034269,0.14559320,0.25317516,0.36987795,0.28208128,0.27775581,0.00506084,0.53328141
-5.30365183,1.22331258,0.00031367,0.13669007,0.23229511,0.36458743,0.26087424,0.26788044,0.00472921,0.50758580
-5.29764882,1.17328128,0.00028832,0.12846134,0.21293611,0.35983955,0.24143268,0.25924063,0.00440466,0.48425536
-5.29164582,1.12805396,0.00026678,0.12088595,0.19511028,0.35550811,0.22373200,0.25178840,0.00409073,0.46315519
-5.28564282,1.08731579,0.00024915,0.11393277,0.17880280,0.35146162,0.20772267,0.24545820,0.00379036,0.44411802
-5.27963982,1.05070347,0.00023546,0.10756393,0.16397666,0.34757075,0.19333759,0.24017115,0.00350591,0.42695637
-5.27363682,1.01783032,0.00022570,0.10173826,0.15057752,0.34371550,0.18049946,0.23583932,0.00323914,0.41147469
-5.26763382,0.98831005,0.00021983,0.09641442,0.13853870,0.33979159,0.16912783,0.23236965,0.00299126,0.39748114
-5.26163082,0.96177824,0.00021774,0.09155377,0.12778584,0.33571584,0.15914557,0.22966750,0.00276294,0.38479837
-5.25562781,0.93791059,0.00021929,0.08712282,0.11824128,0.33143033,0.15048461,0.22763963,0.00255438,0.37327307
-5.24962481,0.91643755,0.00022430,0.08309517,0.10982796,0.32690520,0.14309069,0.22619641,0.00236537,0.36278390
-5.24362181,0.89715472,0.00023254,0.07945297,0.10247263,0.32213993,0.13692701,0.22525342,0.00219531,0.35324746
-5.23761881,0.87992894,0.00024375,0.07618775,0.09610849,0.31716325,0.13197674,0.22473232,0.00204331,0.34462220
-5.23161581,0.86470008,0.00025762,0.07330080,0.09067705,0.31203161,0.12824430,0.22456101,0.00190828,0.33691022
-5.22561281,0.85147875,0.00027381,0.07080291,0.08612928,0.30682646,0.12575540,0.22467336,0.00178890,0.33015688
-5.21960980,0.84034040,0.00029195,0.06871368,0.08242608,0.30165041,0.12455601,0.22500837,0.00168377,0.32444833
-5.21360680,0.83141615,0.00031162,0.06706038,0.07953808,0.29662269,0.12471005,0.22550921,0.00159140,0.31990715
-5.20760380,0.82488124,0.00033238,0.06587643,0.07744481,0.29187389,0.12629625,0.22612202,0.00151026,0.31668619
-5.20160080,0.82094145,0.00035378,0.06519957,0.07613349,0.28754047,0.12940394,0.22679484,0.00143884,0.31496108
-5.19559780,0.81981844,0.00037534,0.06506978,0.07559723,0.28375911,0.13412823,0.22747667,0.00137566,0.31492149
-5.18959480,0.82173450,0.00039656,0.06552711,0.07583309,0.28066123,0.14056449,0.22811689,0.00131930,0.31676153
-5.18359180,0.82689739,0.00041699,0.06660931,0.07683982,0.27836781,0.14880242,0.22866495,0.00126842,0.32066978
-5.17758879,0.83548583,0.00043613,0.06834960,0.07861555,0.27698467,0.15891990,0.22907063,0.00122181,0.32681904
-5.17158579,0.84763603,0.00045357,0.07077437,0.08115547,0.27659838,0.17097677,0.22928457,0.00117832,0.33535638
-5.16558279,0.86342983,0.00046890,0.07390112,0.08444959,0.27727280,0.18500882,0.22925931,0.00113699,0.34639364
-5.15957979,0.88288460,0.00048177,0.07773652,0.08848071,0.27904647,0.20102205,0.22895058,0.00109694,0.35999892
-5.15357679,0.90594530,0.00049189,0.08227480,0.09322268,0.28193065,0.21898770,0.22831888,0.00105745,0.37618910
-5.14757379,0.93247888,0.00049905,0.08749640,0.09863889,0.28590824,0.23883793,0.22733116,0.00101795,0.39492391
-5.14157079,0.96227109,0.00050312,0.09336709,0.10468131,0.29093350,0.26046266,0.22596252,0.00097801,0.41610164
-5.13556778,0.99502597,0.00050405,0.09983739,0.11128988,0.29693251,0.28370751,0.22419787,0.00093732,0.43955679
-5.12956478,1.03036802,0.00050191,0.10684256,0.11839243,0.30380440,0.30837319,0.22203339,0.00089573,0.46505974
-5.12356178,1.06784702,0.00049683,0.11430305,0.12590509,0.31142341,0.33421637,0.21947771,0.00085320,0.49231860
-5.11755878,1.10694565,0.00048907,0.12212538,0.13373327,0.31964156,0.36095205,0.21655292,0.00080981,0.52098321
-5.11155578,1.14708961,0.00047895,0.13020360,0.14177306,0.32829201,0.38825755,0.21329510,0.00076577,0.55065137
-5.10555278,1.18766038,0.00046691,0.13842120,0.14991320,0.33719315,0.41577810,0.20975469,0.00072137,0.58087702
-5.09954977,1.22801007,0.00045345,0.14665343,0.15803741,0.34615307,0.44313372,0.20599651,0.00067696,0.61118037
-5.09354677,1.26747833,0.00043917,0.15477004,0.16602713,0.35497466,0.46992748,0.20209948,0.00063298,0.64105953
-5.08754377,1.30541067,0.00042470,0.16263828,0.17376450,0.36346094,0.49575469,0.19815627,0.00058992,0.67000345
-5.08154077,1.34117789,0.00041076,0.17012615,0.18113553,0.37142066,0.52021287,0.19427262,0.00054829,0.69750562
-5.07553777,1.37419580,0.00039808,0.17710571,0.18803333,0.37867397,0.54291210,0.19056670,0.00050864,0.72307823
-5.06953477,1.40394472,0.00038743,0.18345644,0.19436123,0.38505792,0.56348536,0.18716824,0.00047151,0.74626615
-5.06353177,1.42998793,0.00037960,0.18906843,0.20003580,0.39043171,0.58159859,0.18421761,0.00043744,0.76666027
-5.05752876,1.45198835,0.00037539,0.19384535,0.20498945,0.39468137,0.59695993,0.18186484,0.00040698,0.78390972
-5.05152576,1.46972262,0.00037558,0.19770705,0.20917268,0.39772380,0.60932797,0.18026835,0.00038061,0.79773247
-5.04552276,1.48309208,0.00038092,0.20059175,0.21255573,0.39950987,0.61851855,0.17959358,0.00035883,0.80792383
-5.03951976,1.49212967,0.00039214,0.20245766,0.21512967,0.40002648,0.62440986,0.18001134,0.00034207,0.81436261
-5.03351676,1.49700266,0.00040991,0.20328400,0.21690673,0.39929746,0.62694572,0.18169568,0.00033072,0.81701452
-5.02751376,1.49801056,0.00043485,0.20307144,0.21792004,0.39738321,0.62613681,0.18482150,0.00032516,0.81593284
-5.02151076,1.49557814,0.00046749,0.20184181,0.21822252,0.39437899,0.62205992,0.18956155,0.00032567,0.81125606
-5.01550775,1.49024373,0.00050828,0.19963721,0.21788516,0.39041194,0.61485512,0.19608296,0.00033252,0.80320286
-5.00950475,1.48264280,0.00055754,0.19651857,0.21699471,0.38563694,0.60472106,0.20454324,0.00034588,0.79206433
-5.00350175,1.47348750,0.00061550,0.19256355,0.21565069,0.38023126,0.59190855,0.21508579,0.00036590,0.77819396
-4.99749875,1.46354274,0.00068223,0.18786404,0.21396210,0.37438839,0.57671272,0.22783496,0.00039263,0.76199561
-4.99149575,1.45359958,0.00075767,0.18252335,0.21204375,0.36831115,0.55946401,0.24289090,0.00042606,0.74391007
-4.98549275,1.44444706,0.00084159,0.17665298,0.21001240,0.36220436,0.54051833,0.26032416,0.00046610,0.72440066
-4.97948974,1.43684335,0.00093359,0.17036942,0.20798293,0.35626740,0.52024686,0.28017041,0.00051255,0.70393847
-4.97348674,1.43148758,0.00103310,0.16379081,0.20606455,0.35068686,0.49902567,0.30242547,0.00056514,0.68298779
-4.96748374,1.42899325,0.00113936,0.15703372,0.20435732,0.34562977,0.47722581,0.32704083,0.00062350,0.66199231
-4.96148074,1.42986455,0.00125145,0.15021015,0.20294899,0.34123748,0.45520391,0.35391997,0.00068714,0.64136261
-4.95547774,1.43447635,0.00136825,0.14342484,0.20191237,0.33762057,0.43329376,0.38291570,0.00075548,0.62146532
-4.94947474,1.44305884,0.00148850,0.13677290,0.20130318,0.33485503,0.41179917,0.41382874,0.00082781,0.60261441
-4.94347174,1.45568750,0.00161078,0.13033799,0.20115861,0.33297978,0.39098811,0.44640780,0.00090334,0.58506480
-4.93746873,1.47227862,0.00173355,0.12419089,0.20149646,0.33199568,0.37108850,0.48035109,0.00098117,0.56900847
-4.93146573,1.49259081,0.00185517,0.11838863,0.20231494,0.33186610,0.35228546,0.51530958,0.00106031,0.55457311
-4.92546273,1.51623219,0.00197394,0.11297417,0.20359311,0.33251895,0.33472021,0.55089187,0.00113969,0.54182312
-4.91945973,1.54267306,0.00208812,0.10797653,0.20529194,0.33385006,0.31849049,0.58667056,0.00121820,0.53076301
-4.91345673,1.57126346,0.00219597,0.10341132,0.20735584,0.33572785,0.30365227,0.62219019,0.00129467,0.52134260
-4.90745373,1.60125474,0.00229580,0.09928178,0.20971467,0.33799885,0.29022266,0.65697624,0.00136793,0.51346388
-4.90145073,1.63182430,0.00238602,0.09558003,0.21228610,0.34049405,0.27818386,0.69054521,0.00143680,0.50698904
-4.89544772,1.66210244,0.00246515,0.09228859,0.21497824,0.34303558,0.26748766,0.72241524,0.00150015,0.50174917
-4.88944472,1.69119998,0.00253187,0.08938208,0.21769246,0.34544349,0.25806053,0.75211711,0.00155691,0.49755319
-4.88344172,1.71823582,0.00258507,0.08682891,0.22032621,0.34754229,0.24980882,0.77920501,0.00160610,0.49419664
-4.87743872,1.74236311,0.00262386,0.08459302,0.22277593,0.34916703,0.24262391,0.80326701,0.00164686,0.49146980
-4.87143572,1.76279312,0.00264758,0.08263547,0.22493977,0.35016857,0.23638712,0.82393456,0.00167846,0.48916496
-4.86543272,1.77881605,0.00265587,0.08091594,0.22672021,0.35041784,0.23097418,0.84089094,0.00170032,0.48708247
-4.85942971,1.78981809,0.00264859,0.07939396,0.22802641,0.34980912,0.22625906,0.85387826,0.00171205,0.48503549
-4.85342671,1.79529429,0.00262592,0.07802996,0.22877633,0.34826200,0.22211728,0.86270286,0.00171344,0.48285336
-4.84742371,1.79485712,0.00258828,0.07678612,0.22889846,0.34572222,0.21842845,0.86723887,0.00170446,0.48038367
-4.84142071,1.78824068,0.00253634,0.07562687,0.22833336,0.34216140,0.21507815,0.86743000,0.00168528,0.47749305
-4.83541771,1.77530082,0.00247102,0.07451936,0.22703467,0.33757568,0.21195929,0.86328938,0.00165623,0.47406702
-4.82941471,1.75601158,0.00239343,0.07343360,0.22496996,0.33198365,0.20897285,0.85489770,0.00161785,0.47000901
-4.82341171,1.73045845,0.00230485,0.07234252,0.22212106,0.32542350,0.20602833,0.84239966,0.00157080,0.46523886
-4.81740870,1.69882911,0.00220671,0.07122196,0.21848417,0.31794979,0.20304381,0.82599892,0.00151590,0.45969115
-4.81140570,1.66140230,0.00210052,0.07005056,0.21406960,0.30963010,0.19994593,0.80595189,0.00145406,0.45331343
-4.80540270,1.61853548,0.00198789,0.06880964,0.20890121,0.30054157,0.19666975,0.78256041,0.00138631,0.44606484
-4.79939970,1.57065197,0.00187041,0.06748318,0.20301556,0.29076767,0.19315868,0.75616390,0.00131371,0.43791492
-4.79339670,1.51822797,0.00174968,0.06605766,0.19646087,0.28039535,0.18936443,0.72713088,0.00123737,0.42884309
-4.78739370,1.46178015,0.00162727,0.06452214,0.18929571,0.26951256,0.18524719,0.69585048,0.00115839,0.41883854
-4.78139070,1.40185385,0.00150464,0.06286829,0.18158750,0.25820636,0.18077576,0.66272398,0.00107787,0.40790059
-4.77538769,1.33901242,0.00138316,0.06109044,0.17341097,0.24656147,0.17592792,0.62815663,0.00099685,0.39603950
-4.76938469,1.27382755,0.00126409,0.05918574,0.16484639,0.23465934,0.17069076,0.59255007,0.00091630,0.38327745
-4.76338169,1.20687083,0.00114853,0.05715427,0.15597785,0.22257768,0.16506099,0.55629533,0.00083712,0.36964964
-4.75737869,1.13870626,0.00103742,0.05499909,0.14689147,0.21039031,0.15904516,0.51976660,0.00076011,0.35520525
-4.75137569,1.06988382,0.00093156,0.05272635,0.13767367,0.19816729,0.15265977,0.48331600,0.00068596,0.34000813
-4.74537269,1.00093381,0.00083157,0.05034524,0.12840946,0.18597511,0.14593105,0.44726905,0.00061524,0.32413699
-4.73936968,0.93236185,0.00073793,0.04786786,0.11918093,0.17387706,0.13889454,0.41192131,0.00054841,0.30768510
-4.73336668,0.86464450,0.00065094,0.04530904,0.11006579,0.16193344,0.13159439,0.37753570,0.00048582,0.29075934
-4.72736368,0.79822530,0.00057079,0.04268603,0.10113613,0.15020173,0.12408226,0.34434089,0.00042772,0.27347852
-4.72136068,0.73351121,0.00049751,0.04001805,0.09245737,0.13873659,0.11641606,0.31253045,0.00037422,0.25597120
-4.71535768,0.67086948,0.00043104,0.03732587,0.08408743,0.12758970,0.10865837,0.28226274,0.00032538,0.23837285
-4.70935468,0.61062492,0.00037119,0.03463118,0.07607611,0.11680944,0.10087469,0.25366154,0.00028115,0.22082271
-4.70335168,0.55305766,0.00031771,0.03195601,0.06846468,0.10644038,0.09313161,0.22681730,0.00024140,0.20346024
-4.69734867,0.49840147,0.00027028,0.02932217,0.06128578,0.09652280,0.08549494,0.20178883,0.00020598,0.18642168
-4.69134567,0.44684272,0.00022852,0.02675056,0.05456341,0.08709200,0.07802788,0.17860555,0.00017464,0.16983645
-4.68534267,0.39852010,0.00019202,0.02426072,0.04831324,0.07817774,0.07078940,0.15726996,0.00014713,0.15382406
-4.67933967,0.35352509,0.00016036,0.02187024,0.04254298,0.06980375,0.06383271,0.13776047,0.00012317,0.13849120
-4.67333667,0.31190327,0.00013308,0.01959443,0.03725301,0.06198723,0.05720411,0.12003432,0.00010245,0.12392952
-4.66733367,0.27365650,0.00010975,0.01744601,0.03243707,0.05473866,0.05094209,0.10403071,0.00008468,0.11021392
-4.66133067,0.23874581,0.00008995,0.01543486,0.02808303,0.04806172,0.04507676,0.08967380,0.00006953,0.09740154
-4.65532766,0.20709506,0.00007325,0.01356802,0.02417376,0.04195335,0.03962961,0.07687581,0.00005673,0.08553142
-4.64932466,0.17859522,0.00005927,0.01184965,0.02068802,0.03640414,0.03461360,0.06553993,0.00004599,0.07462475
-4.64332166,0.15310905,0.00004766,0.01028119,0.01760133,0.03139879,0.03003349,0.05556308,0.00003703,0.06468578
