energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.31065533,0.25601736,0.00009405,0.00000000,0.00025384,0.01841073,0.00006385,0.13825954,0.05184825,0.05466325
-3.30465233,0.24588880,0.00009331,0.00000000,0.00022229,0.01841093,0.00005591,0.13714736,0.05078697,0.04892595
-3.29864932,0.23665906,0.00009555,0.00000000,0.00019326,0.01839717,0.00004861,0.13629685,0.05008460,0.04391518
-3.29264632,0.22840561,0.00010078,0.00000000,0.00016682,0.01837843,0.00004196,0.13574480,0.04975979,0.03965144
-3.28664332,0.22122823,0.00010908,0.00000000,0.00014296,0.01836748,0.00003596,0.13555890,0.04984130,0.03614673
-3.28064032,0.21524492,0.00012053,0.00000000,0.00012163,0.01838020,0.00003059,0.13583280,0.05036592,0.03340545
-3.27463732,0.21058674,0.00013525,0.00000000,0.00010274,0.01843481,0.00002584,0.13668018,0.05137624,0.03142523
-3.26863432,0.20739174,0.00015337,0.00000000,0.00008616,0.01855099,0.00002167,0.13822808,0.05291796,0.03019769
-3.26263132,0.20579812,0.00017503,0.00000000,0.00007174,0.01874899,0.00001805,0.14060961,0.05503715,0.02970897
-3.25662831,0.20593670,0.00020033,0.00000000,0.00005930,0.01904859,0.00001492,0.14395635,0.05777724,0.02994004
-3.25062531,0.20792314,0.00022937,0.00000000,0.00004867,0.01946823,0.00001224,0.14839060,0.06117598,0.03086688
-3.24462231,0.21184997,0.00026220,0.00000000,0.00003966,0.02002398,0.00000998,0.15401779,0.06526236,0.03246032
-3.23861931,0.21777894,0.00029879,0.00000000,0.00003208,0.02072869,0.00000807,0.16091922,0.07005370,0.03468577
-3.23261631,0.22573390,0.00033908,0.00000000,0.00002577,0.02159118,0.00000648,0.16914555,0.07555285,0.03750285
-3.22661331,0.23569454,0.00038289,0.00000000,0.00002055,0.02261552,0.00000517,0.17871114,0.08174588,0.04086484
-3.22061031,0.24759141,0.00042998,0.00000000,0.00001627,0.02380055,0.00000409,0.18958956,0.08860007,0.04471829
-3.21460730,0.26130242,0.00047998,0.00000000,0.00001278,0.02513946,0.00000322,0.20171048,0.09606261,0.04900260
-3.20860430,0.27665117,0.00053245,0.00000000,0.00000998,0.02661965,0.00000251,0.21495814,0.10405988,0.05364987
-3.20260130,0.29340727,0.00058683,0.00000000,0.00000773,0.02822275,0.00000195,0.22917150,0.11249756,0.05858491
-3.19659830,0.31128871,0.00064246,0.00000000,0.00000595,0.02992488,0.00000150,0.24414612,0.12126152,0.06372567
-3.19059530,0.32996646,0.00069860,0.00000000,0.00000454,0.03169714,0.00000114,0.25963789,0.13021953,0.06898397
-3.18459230,0.34907118,0.00075442,0.00000000,0.00000345,0.03350627,0.00000087,0.27536842,0.13922390,0.07426659
-3.17858929,0.36820190,0.00080904,0.00000000,0.00000260,0.03531555,0.00000066,0.29103205,0.14811479,0.07947683
-3.17258629,0.38693632,0.00086156,0.00000000,0.00000195,0.03708583,0.00000050,0.30630422,0.15672426,0.08451637
-3.16658329,0.40484265,0.00091103,0.00000000,0.00000146,0.03877668,0.00000037,0.32085087,0.16488092,0.08928751
-3.16058029,0.42149228,0.00095654,0.00000000,0.00000109,0.04034769,0.00000029,0.33433871,0.17241487,0.09369556
-3.15457729,0.43647296,0.00099722,0.00000000,0.00000083,0.04175972,0.00000022,0.34644563,0.17916298,0.09765147
-3.14857429,0.44940190,0.00103225,0.00000000,0.00000063,0.04297622,0.00000018,0.35687126,0.18497402,0.10107452
-3.14257129,0.45993836,0.00106094,0.00000000,0.00000051,0.04396444,0.00000016,0.36534678,0.18971366,0.10389485
-3.13656828,0.46779498,0.00108269,0.00000000,0.00000043,0.04469649,0.00000015,0.37164397,0.19326894,0.10605592
-3.13056528,0.47274758,0.00109706,0.00000000,0.00000040,0.04515035,0.00000015,0.37558278,0.19555215,0.10751665
-3.12456228,0.47464293,0.00110376,0.00000000,0.00000041,0.04531055,0.00000017,0.37703734,0.19650383,0.10825316
-3.11855928,0.47340416,0.00110269,0.00000000,0.00000046,0.04516866,0.00000021,0.37593993,0.19609483,0.10826008
-3.11255628,0.46903354,0.00109391,0.00000000,0.00000055,0.04472359,0.00000027,0.37228295,0.19432730,0.10755134
-3.10655328,0.46161268,0.00107766,0.00000000,0.00000069,0.04398153,0.00000035,0.36611862,0.19123457,0.10616044
-3.10055028,0.45130008,0.00105437,0.00000000,0.00000089,0.04295568,0.00000045,0.35755667,0.18687995,0.10414017
-3.09454727,0.43832622,0.00102461,0.00000000,0.00000114,0.04166577,0.00000059,0.34675990,0.18135453,0.10156176
-3.08854427,0.42298639,0.00098910,0.00000000,0.00000148,0.04013727,0.00000077,0.33393808,0.17477402,0.09851366
-3.08254127,0.40563183,0.00094869,0.00000000,0.00000191,0.03840057,0.00000100,0.31934034,0.16727489,0.09509976
-3.07653827,0.38665926,0.00090434,0.00000000,0.00000246,0.03648986,0.00000128,0.30324653,0.15900995,0.09143745
-3.07053527,0.36649968,0.00085705,0.00000000,0.00000314,0.03444208,0.00000164,0.28595782,0.15014352,0.08765524
-3.06453227,0.34560649,0.00080791,0.00000000,0.00000398,0.03229573,0.00000208,0.26778716,0.14084646,0.08389031
-3.05852926,0.32444378,0.00075800,0.00000000,0.00000501,0.03008977,0.00000262,0.24904975,0.13129134,0.08028590
-3.05252626,0.30347486,0.00070840,0.00000000,0.00000627,0.02786250,0.00000328,0.23005420,0.12164772,0.07698865
-3.04652326,0.28315164,0.00066016,0.00000000,0.00000779,0.02565061,0.00000407,0.21109438,0.11207799,0.07414594
-3.04052026,0.26390489,0.00061430,0.00000000,0.00000961,0.02348831,0.00000502,0.19244253,0.10273363,0.07190324
-3.03451726,0.24613578,0.00057173,0.00000000,0.00001177,0.02140663,0.00000615,0.17434358,0.09375215,0.07040144
-3.02851426,0.23020863,0.00053330,0.00000000,0.00001431,0.01943289,0.00000748,0.15701092,0.08525475,0.06977426
-3.02251126,0.21644488,0.00049974,0.00000000,0.00001728,0.01759028,0.00000903,0.14062358,0.07734460,0.07014564
-3.01650825,0.20511837,0.00047168,0.00000000,0.00002071,0.01589768,0.00001082,0.12532487,0.07010584,0.07162709
-3.01050525,0.19645162,0.00044963,0.00000000,0.00002464,0.01436953,0.00001288,0.11122219,0.06360323,0.07431508
-3.00450225,0.19061314,0.00043397,0.00000000,0.00002911,0.01301594,0.00001521,0.09838815,0.05788225,0.07828833
-2.99849925,0.18771557,0.00042495,0.00000000,0.00003414,0.01184279,0.00001784,0.08686246,0.05296980,0.08360518
-2.99249625,0.18781447,0.00042270,0.00000000,0.00003975,0.01085202,0.00002078,0.07665472,0.04887513,0.09030094
-2.98649325,0.19090781,0.00042721,0.00000000,0.00004596,0.01004190,0.00002402,0.06774770,0.04559113,0.09838538
-2.98049025,0.19693594,0.00043834,0.00000000,0.00005275,0.00940741,0.00002757,0.06010086,0.04309579,0.10784037
-2.97448724,0.20578219,0.00045582,0.00000000,0.00006011,0.00894058,0.00003142,0.05365421,0.04135376,0.11861794
-2.96848424,0.21727407,0.00047928,0.00000000,0.00006800,0.00863090,0.00003556,0.04833196,0.04031796,0.13063870
-2.96248124,0.23118514,0.00050820,0.00000000,0.00007639,0.00846573,0.00003994,0.04404619,0.03993120,0.14379097
-2.95647824,0.24723780,0.00054197,0.00000000,0.00008518,0.00843059,0.00004455,0.04070018,0.04012783,0.15793062
-2.95047524,0.26510700,0.00057986,0.00000000,0.00009431,0.00850961,0.00004934,0.03819153,0.04083532,0.17288187
-2.94447224,0.28442504,0.00062106,0.00000000,0.00010367,0.00868584,0.00005425,0.03641485,0.04197578,0.18843912
-2.93846923,0.30478768,0.00066469,0.00000000,0.00011315,0.00894162,0.00005922,0.03526423,0.04346756,0.20436992
-2.93246623,0.32576139,0.00070979,0.00000000,0.00012260,0.00925885,0.00006420,0.03463528,0.04522670,0.22041906
-2.92646323,0.34689194,0.00075538,0.00000000,0.00013189,0.00961939,0.00006910,0.03442688,0.04716854,0.23631388
-2.92046023,0.36771417,0.00080044,0.00000000,0.00014086,0.01000530,0.00007386,0.03454275,0.04920915,0.25177053
-2.91445723,0.38776268,0.00084398,0.00000000,0.00014937,0.01039923,0.00007840,0.03489263,0.05126688,0.26650120
-2.90845423,0.40658328,0.00088501,0.00000000,0.00015727,0.01078463,0.00008264,0.03539336,0.05326387,0.28022205
-2.90245123,0.42374486,0.00092262,0.00000000,0.00016439,0.01114611,0.00008652,0.03596972,0.05512744,0.29266146
-2.89644822,0.43885116,0.00095597,0.00000000,0.00017062,0.01146968,0.00008998,0.03655513,0.05679153,0.30356842
-2.89044522,0.45155212,0.00098436,0.00000000,0.00017582,0.01174299,0.00009297,0.03709219,0.05819792,0.31272072
-2.88444222,0.46155424,0.00100718,0.00000000,0.00017990,0.01195557,0.00009544,0.03753306,0.05929735,0.31993246
-2.87843922,0.46862960,0.00102401,0.00000000,0.00018277,0.01209896,0.00009739,0.03783969,0.06005044,0.32506063
-2.87243622,0.47262295,0.00103458,0.00000000,0.00018438,0.01216688,0.00009879,0.03798390,0.06042837,0.32801042
-2.86643322,0.47345672,0.00103881,0.00000000,0.00018470,0.01215526,0.00009967,0.03794732,0.06041325,0.32873906
-2.86043022,0.47113353,0.00103681,0.00000000,0.00018375,0.01206228,0.00010005,0.03772109,0.05999826,0.32725788
-2.85442721,0.46573608,0.00102889,0.00000000,0.00018154,0.01188830,0.00010000,0.03730547,0.05918743,0.32363253
-2.84842421,0.45742443,0.00101552,0.00000000,0.00017815,0.01163576,0.00009957,0.03670919,0.05799510,0.31798139
-2.84242121,0.44643074,0.00099737,0.00000000,0.00017365,0.01130901,0.00009887,0.03594871,0.05644513,0.31047211
-2.83641821,0.43305157,0.00097525,0.00000000,0.00016817,0.01091407,0.00009800,0.03504731,0.05456983,0.30131645
-2.83041521,0.41763820,0.00095010,0.00000000,0.00016184,0.01045839,0.00009707,0.03403394,0.05240861,0.29076372
-2.82441221,0.40058524,0.00092297,0.00000000,0.00015480,0.00995055,0.00009624,0.03294212,0.05000651,0.27909297
-2.81840920,0.38231803,0.00089499,0.00000000,0.00014721,0.00939993,0.00009563,0.03180865,0.04741262,0.26660425
-2.81240620,0.36327938,0.00086732,0.00000000,0.00013925,0.00881638,0.00009539,0.03067224,0.04467841,0.25360948
-2.80640320,0.34391599,0.00084114,0.00000000,0.00013107,0.00820993,0.00009567,0.02957225,0.04185608,0.24042295
-2.80040020,0.32466523,0.00081758,0.00000000,0.00012284,0.00759048,0.00009661,0.02854730,0.03899700,0.22735211
-2.79439720,0.30594263,0.00079771,0.00000000,0.00011473,0.00696748,0.00009834,0.02763400,0.03615025,0.21468878
-2.78839420,0.28813051,0.00078250,0.00000000,0.00010687,0.00634978,0.00010098,0.02686582,0.03336133,0.20270115
-2.78239120,0.27156801,0.00077281,0.00000000,0.00009939,0.00574533,0.00010462,0.02627193,0.03067111,0.19162674
-2.77638819,0.25654296,0.00076931,0.00000000,0.00009240,0.00516113,0.00010933,0.02587629,0.02811495,0.18166657
-2.77038519,0.24328553,0.00077250,0.00000000,0.00008600,0.00460307,0.00011517,0.02569690,0.02572212,0.17298069
-2.76438219,0.23196393,0.00078269,0.00000000,0.00008025,0.00407590,0.00012216,0.02574514,0.02351545,0.16568497
-2.75837919,0.22268219,0.00079997,0.00000000,0.00007520,0.00358321,0.00013027,0.02602544,0.02151118,0.15984948
-2.75237619,0.21547980,0.00082420,0.00000000,0.00007087,0.00312748,0.00013946,0.02653500,0.01971905,0.15549817
-2.74637319,0.21033340,0.00085504,0.00000000,0.00006727,0.00271015,0.00014965,0.02726387,0.01814263,0.15260993
-2.74037019,0.20716012,0.00089191,0.00000000,0.00006437,0.00233170,0.00016070,0.02819515,0.01677973,0.15112091
-2.73436718,0.20582255,0.00093406,0.00000000,0.00006214,0.00199177,0.00017248,0.02930544,0.01562303,0.15092807
-2.72836418,0.20613514,0.00098053,0.00000000,0.00006053,0.00168929,0.00018478,0.03056546,0.01466073,0.15189360
-2.72236118,0.20787168,0.00103022,0.00000000,0.00005947,0.00142261,0.00019741,0.03194092,0.01387736,0.15385037
-2.71635818,0.21077382,0.00108189,0.00000000,0.00005889,0.00118964,0.00021012,0.03339346,0.01325456,0.15660798
-2.71035518,0.21456013,0.00113423,0.00000000,0.00005870,0.00098800,0.00022266,0.03488186,0.01277191,0.15995935
-2.70435218,0.21893568,0.00118585,0.00000000,0.00005882,0.00081508,0.00023478,0.03636328,0.01240772,0.16368768
-2.69834917,0.22360176,0.00123538,0.00000000,0.00005915,0.00066820,0.00024622,0.03779456,0.01213981,0.16757351
-2.69234617,0.22826542,0.00128146,0.00000000,0.00005962,0.00054469,0.00025670,0.03913363,0.01194623,0.17140179
-2.68634317,0.23264868,0.00132282,0.00000000,0.00006013,0.00044196,0.00026600,0.04034087,0.01180593,0.17496862
-2.68034017,0.23649715,0.00135831,0.00000000,0.00006061,0.00035758,0.00027389,0.04138042,0.01169930,0.17808761
-2.67433717,0.23958769,0.00138693,0.00000000,0.00006099,0.00028931,0.00028018,0.04222143,0.01160867,0.18059562
-2.66833417,0.24173514,0.00140788,0.00000000,0.00006122,0.00023516,0.00028471,0.04283907,0.01151874,0.18235772
-2.66233117,0.24279764,0.00142059,0.00000000,0.00006125,0.00019338,0.00028735,0.04321550,0.01141684,0.18327123
-2.65632816,0.24268073,0.00142471,0.00000000,0.00006104,0.00016251,0.00028803,0.04334056,0.01129314,0.18326871
-2.65032516,0.24133981,0.00142017,0.00000000,0.00006058,0.00014139,0.00028673,0.04321218,0.01114081,0.18231990
-2.64432216,0.23878122,0.00140715,0.00000000,0.00005987,0.00012912,0.00028345,0.04283665,0.01095600,0.18043251
-2.63831916,0.23506168,0.00138611,0.00000000,0.00005891,0.00012510,0.00027827,0.04222851,0.01073779,0.17765180
-2.63231616,0.23028631,0.00135774,0.00000000,0.00005773,0.00012901,0.00027128,0.04141032,0.01048807,0.17405914
-2.62631316,0.22460529,0.00132299,0.00000000,0.00005637,0.00014078,0.00026263,0.04041209,0.01021133,0.16976952
-2.62031016,0.21820921,0.00128299,0.00000000,0.00005487,0.00016058,0.00025250,0.03927052,0.00991440,0.16492804
-2.61430715,0.21132343,0.00123906,0.00000000,0.00005329,0.00018885,0.00024110,0.03802808,0.00960613,0.15970569
-2.60830415,0.20420152,0.00119267,0.00000000,0.00005170,0.00022621,0.00022865,0.03673189,0.00929705,0.15429442
-2.60230115,0.19711802,0.00114538,0.00000000,0.00005016,0.00027349,0.00021539,0.03543252,0.00899901,0.14890171
-2.59629815,0.19036071,0.00109882,0.00000000,0.00004876,0.00033167,0.00020158,0.03418270,0.00872477,0.14374471
-2.59029515,0.18422267,0.00105462,0.00000000,0.00004756,0.00040190,0.00018746,0.03303595,0.00848758,0.13904428
-2.58429215,0.17899414,0.00101440,0.00000000,0.00004665,0.00048539,0.00017326,0.03204524,0.00830082,0.13501883
-2.57828914,0.17495453,0.00097970,0.00000000,0.00004610,0.00058345,0.00015920,0.03126166,0.00817756,0.13187831
-2.57228614,0.17236469,0.00095195,0.00000000,0.00004599,0.00069740,0.00014551,0.03073316,0.00813024,0.12981832
-2.56628314,0.17145946,0.00093243,0.00000000,0.00004636,0.00082855,0.00013235,0.03050333,0.00817025,0.12901448
-2.56028014,0.17244081,0.00092225,0.00000000,0.00004728,0.00097813,0.00011988,0.03061031,0.00830762,0.12961724
-2.55427714,0.17547156,0.00092228,0.00000000,0.00004879,0.00114729,0.00010822,0.03108586,0.00855077,0.13174704
-2.54827414,0.18066986,0.00093318,0.00000000,0.00005093,0.00133701,0.00009748,0.03195453,0.00890618,0.13549011
-2.54227114,0.18810452,0.00095533,0.00000000,0.00005369,0.00154805,0.00008772,0.03323304,0.00937826,0.14089488
-2.53626813,0.19779140,0.00098884,0.00000000,0.00005710,0.00178099,0.00007899,0.03492985,0.00996912,0.14796908
-2.53026513,0.20969083,0.00103353,0.00000000,0.00006113,0.00203613,0.00007129,0.03704490,0.01067857,0.15667778
-2.52426213,0.22370639,0.00108895,0.00000000,0.00006574,0.00231350,0.00006461,0.03956965,0.01150402,0.16694224
-2.51825913,0.23968503,0.00115433,0.00000000,0.00007090,0.00261289,0.00005893,0.04248737,0.01244055,0.17863988
-2.51225613,0.25741872,0.00122866,0.00000000,0.00007653,0.00293385,0.00005419,0.04577361,0.01348109,0.19160537
-2.50625313,0.27664769,0.00131065,0.00000000,0.00008256,0.00327572,0.00005032,0.04939700,0.01461656,0.20563289
-2.50025013,0.29706529,0.00139878,0.00000000,0.00008888,0.00363769,0.00004725,0.05332033,0.01583619,0.22047964
-2.49424712,0.31832453,0.00149136,0.00000000,0.00009539,0.00401889,0.00004489,0.05750182,0.01712791,0.23587063
-2.48824412,0.34004609,0.00158649,0.00000000,0.00010197,0.00441846,0.00004315,0.06189657,0.01847870,0.25150460
-2.48224112,0.36182781,0.00168221,0.00000000,0.00010848,0.00483563,0.00004192,0.06645831,0.01987518,0.26706111
-2.47623812,0.38325526,0.00177647,0.00000000,0.00011480,0.00526986,0.00004112,0.07114107,0.02130402,0.28220856
-2.47023512,0.40391322,0.00186723,0.00000000,0.00012080,0.00572087,0.00004065,0.07590097,0.02275251,0.29661292
-2.46423212,0.42339758,0.00195247,0.00000000,0.00012634,0.00618877,0.00004042,0.08069799,0.02420908,0.30994693
-2.45822911,0.44132727,0.00203032,0.00000000,0.00013130,0.00667413,0.00004034,0.08549744,0.02566372,0.32189943
-2.45222611,0.45735570,0.00209905,0.00000000,0.00013556,0.00717795,0.00004034,0.09027132,0.02710839,0.33218448
-2.44622311,0.47118127,0.00215715,0.00000000,0.00013903,0.00770173,0.00004035,0.09499921,0.02853730,0.34054996
-2.44022011,0.48255641,0.00220336,0.00000000,0.00014161,0.00824738,0.00004030,0.09966883,0.02994705,0.34678515
-2.43421711,0.49129475,0.00223673,0.00000000,0.00014325,0.00881713,0.00004016,0.10427603,0.03133667,0.35072712
-2.42821411,0.49727608,0.00225662,0.00000000,0.00014390,0.00941342,0.00003988,0.10882431,0.03270744,0.35226557
-2.42221111,0.50044879,0.00226272,0.00000000,0.00014353,0.01003870,0.00003942,0.11332371,0.03406258,0.35134582
-2.41620810,0.50082971,0.00225506,0.00000000,0.00014216,0.01069519,0.00003878,0.11778932,0.03540679,0.34797006
-2.41020510,0.49850130,0.00223400,0.00000000,0.00013981,0.01138466,0.00003795,0.12223921,0.03674564,0.34219643
-2.40420210,0.49360641,0.00220019,0.00000000,0.00013651,0.01210812,0.00003691,0.12669203,0.03808489,0.33413635
-2.39819910,0.48634070,0.00215456,0.00000000,0.00013235,0.01286556,0.00003569,0.13116443,0.03942964,0.32395000
-2.39219610,0.47694333,0.00209827,0.00000000,0.00012739,0.01365565,0.00003428,0.13566834,0.04078360,0.31184020
-2.38619310,0.46568627,0.00203266,0.00000000,0.00012175,0.01447556,0.00003273,0.14020832,0.04214824,0.29804510
-2.38019010,0.45286275,0.00195918,0.00000000,0.00011553,0.01532071,0.00003105,0.14477921,0.04352212,0.28282986
-2.37418709,0.43877557,0.00187939,0.00000000,0.00010885,0.01618465,0.00002927,0.14936419,0.04490031,0.26647785
-2.36818409,0.42372573,0.00179484,0.00000000,0.00010182,0.01705907,0.00002743,0.15393337,0.04627400,0.24928163
-2.36218109,0.40800201,0.00170705,0.00000000,0.00009458,0.01793377,0.00002557,0.15844317,0.04763026,0.23153422
-2.35617809,0.39187189,0.00161746,0.00000000,0.00008723,0.01879686,0.00002373,0.16283641,0.04895216,0.21352090
-2.35017509,0.37557434,0.00152741,0.00000000,0.00007990,0.01963498,0.00002196,0.16704325,0.05021905,0.19551196
-2.34417209,0.35931462,0.00143808,0.00000000,0.00007269,0.02043365,0.00002030,0.17098305,0.05140710,0.17775653
-2.33816908,0.34326130,0.00135047,0.00000000,0.00006571,0.02117771,0.00001882,0.17456684,0.05249018,0.16047771
-2.33216608,0.32754551,0.00126543,0.00000000,0.00005903,0.02185182,0.00001758,0.17770063,0.05344079,0.14386923
-2.32616308,0.31226239,0.00118360,0.00000000,0.00005274,0.02244099,0.00001665,0.18028916,0.05423133,0.12809343
-2.32016008,0.29747440,0.00110546,0.00000000,0.00004691,0.02293121,0.00001614,0.18223995,0.05483536,0.11328071
-2.31415708,0.28321635,0.00103132,0.00000000,0.00004160,0.02331000,0.00001616,0.18346764,0.05522897,0.09953035
-2.30815408,0.26950166,0.00096136,0.00000000,0.00003687,0.02356703,0.00001685,0.18389809,0.05539218,0.08691245
-2.30215108,0.25632961,0.00089564,0.00000000,0.00003277,0.02369456,0.00001840,0.18347226,0.05531019,0.07547093
-2.29614807,0.24369306,0.00083413,0.00000000,0.00002936,0.02368800,0.00002103,0.18214967,0.05497459,0.06522734
-2.29014507,0.23158632,0.00077674,0.00000000,0.00002669,0.02354617,0.00002504,0.17991109,0.05438434,0.05618529
-2.28414207,0.22001285,0.00072337,0.00000000,0.00002484,0.02327162,0.00003077,0.17676051,0.05354661,0.04833537
-2.27813907,0.20899240,0.00067389,0.00000000,0.00002390,0.02287078,0.00003868,0.17272629,0.05247727,0.04166016
-2.27213607,0.19856749,0.00062824,0.00000000,0.00002395,0.02235398,0.00004930,0.16786131,0.05120128,0.03613948
-2.26613307,0.18880895,0.00058636,0.00000000,0.00002513,0.02173537,0.00006330,0.16224231,0.04975268,0.03175538
-2.26013007,0.17982053,0.00054831,0.00000000,0.00002759,0.02103275,0.00008149,0.15596841,0.04817445,0.02849704
-2.25412706,0.17174233,0.00051419,0.00000000,0.00003151,0.02026732,0.00010481,0.14915884,0.04651814,0.02636524
-2.24812406,0.16475331,0.00048424,0.00000000,0.00003714,0.01946332,0.00013438,0.14195017,0.04484319,0.02537637
-2.24212106,0.15907257,0.00045878,0.00000000,0.00004473,0.01864763,0.00017152,0.13449300,0.04321627,0.02556596
-2.23611806,0.15495968,0.00043823,0.00000000,0.00005460,0.01784932,0.00021772,0.12694843,0.04171031,0.02699145
-2.23011506,0.15271388,0.00042316,0.00000000,0.00006710,0.01709921,0.00027469,0.11948437,0.04040349,0.02973437
-2.22411206,0.15267222,0.00041420,0.00000000,0.00008265,0.01642937,0.00034435,0.11227185,0.03937817,0.03390158
-2.21810905,0.15520652,0.00041211,0.00000000,0.00010168,0.01587259,0.00042879,0.10548149,0.03871959,0.03962559
-2.21210605,0.16071914,0.00041772,0.00000000,0.00012469,0.01546195,0.00053031,0.09928011,0.03851464,0.04706395
-2.20610305,0.16963746,0.00043197,0.00000000,0.00015220,0.01523027,0.00065135,0.09382768,0.03885040,0.05639739
-2.20010005,0.18240685,0.00045583,0.00000000,0.00018474,0.01520962,0.00079447,0.08927455,0.03981263,0.06782684
-2.19409705,0.19948210,0.00049033,0.00000000,0.00022285,0.01543079,0.00096229,0.08575895,0.04148412,0.08156910
-2.18809405,0.22131720,0.00053649,0.00000000,0.00026707,0.01592278,0.00115743,0.08340479,0.04394287,0.09785126
-2.18209105,0.24835350,0.00059537,0.00000000,0.00031791,0.01671220,0.00138242,0.08231970,0.04726019,0.11690375
-2.17608804,0.28100608,0.00066793,0.00000000,0.00037582,0.01782271,0.00163962,0.08259324,0.05149858,0.13895213
-2.17008504,0.31964868,0.00075511,0.00000000,0.00044118,0.01927433,0.00193112,0.08429528,0.05670951,0.16420771
-2.16408204,0.36459742,0.00085770,0.00000000,0.00051425,0.02108286,0.00225861,0.08747450,0.06293115,0.19285730
-2.15807904,0.41609351,0.00097635,0.00000000,0.00059520,0.02325916,0.00262327,0.09215700,0.07018602,0.22505217
-2.15207604,0.47428580,0.00111151,0.00000000,0.00068400,0.02580850,0.00302570,0.09834502,0.07847873,0.26089678
-2.14607304,0.53921349,0.00126342,0.00000000,0.00078046,0.02872991,0.00346571,0.10601581,0.08779389,0.30043754
-2.14007004,0.61079005,0.00143203,0.00000000,0.00088418,0.03201558,0.00394233,0.11512076,0.09809421,0.34365221
-2.13406703,0.68878912,0.00161699,0.00000000,0.00099457,0.03565041,0.00445364,0.12558481,0.10931910,0.39044039
-2.12806403,0.77283322,0.00181761,0.00000000,0.00111076,0.03961161,0.00499679,0.13730623,0.12138372,0.44061571
-2.12206103,0.86238625,0.00203285,0.00000000,0.00123170,0.04386853,0.00556787,0.15015697,0.13417871,0.49390026
-2.11605803,0.95675064,0.00226134,0.00000000,0.00135608,0.04838268,0.00616200,0.16398357,0.14757067,0.54992166
-2.11005503,1.05506972,0.00250130,0.00000000,0.00148239,0.05310798,0.00677334,0.17860883,0.16140345,0.60821337
-2.10405203,1.15633590,0.00275064,0.00000000,0.00160892,0.05799130,0.00739511,0.19383419,0.17550036,0.66821844
-2.09804902,1.25940493,0.00300695,0.00000000,0.00173383,0.06297320,0.00801980,0.20944291,0.18966727,0.72929676
-2.09204602,1.36301613,0.00326755,0.00000000,0.00185514,0.06798901,0.00863924,0.22520409,0.20369649,0.79073616
-2.08604302,1.46581842,0.00352953,0.00000000,0.00197081,0.07297013,0.00924483,0.24087736,0.21737150,0.85176670
-2.08004002,1.56640127,0.00378987,0.00000000,0.00207880,0.07784555,0.00982772,0.25621819,0.23047221,0.91157826
-2.07403702,1.66332984,0.00404545,0.00000000,0.00217712,0.08254351,0.01037907,0.27098367,0.24278077,0.96934054
-2.06803402,1.75518287,0.00429320,0.00000000,0.00226387,0.08699331,0.01089027,0.28493859,0.25408749,1.02422492
-2.06203102,1.84059205,0.00453015,0.00000000,0.00233735,0.09112716,0.01135320,0.29786150,0.26419683,1.07542733
-2.05602801,1.91828115,0.00475354,0.00000000,0.00239606,0.09488198,0.01176047,0.30955059,0.27293305,1.12219117
-2.05002501,1.98710328,0.00496091,0.00000000,0.00243880,0.09820113,0.01210561,0.31982916,0.28014543,1.16382937
-2.04402201,2.04607465,0.00515017,0.00000000,0.00246468,0.10103590,0.01238328,0.32855030,0.28571266,1.19974455
-2.03801901,2.09440337,0.00531966,0.00000000,0.00247314,0.10334682,0.01258941,0.33560074,0.28954633,1.22944650
-2.03201601,2.13151187,0.00546823,0.00000000,0.00246402,0.10510465,0.01272133,0.34090358,0.29159331,1.25256611
-2.02601301,2.15705207,0.00559526,0.00000000,0.00243751,0.10629104,0.01277780,0.34441981,0.29183691,1.26886518
-2.02001001,2.17091253,0.00570066,0.00000000,0.00239418,0.10689879,0.01275904,0.34614850,0.29029681,1.27824173
-2.01400700,2.17321733,0.00578489,0.00000000,0.00233495,0.10693178,0.01266669,0.34612578,0.28702773,1.28073054
-2.00800400,2.16431684,0.00584890,0.00000000,0.00226104,0.10640454,0.01250373,0.34442248,0.28211700,1.27649901
-2.00200100,2.14477073,0.00589410,0.00000000,0.00217395,0.10534145,0.01227435,0.34114069,0.27568105,1.26583854
-1.99599800,2.11532435,0.00592229,0.00000000,0.00207541,0.10377570,0.01198379,0.33640935,0.26786112,1.24915198
-1.98999500,2.07687934,0.00593554,0.00000000,0.00196731,0.10174796,0.01163816,0.33037907,0.25881829,1.22693769
-1.98399200,2.03046005,0.00593615,0.00000000,0.00185164,0.09930496,0.01124423,0.32321642,0.24872815,1.19977101
-1.97798899,1.97717734,0.00592648,0.00000000,0.00173044,0.09649784,0.01080922,0.31509797,0.23777533,1.16828409
-1.97198599,1.91819116,0.00590891,0.00000000,0.00160574,0.09338059,0.01034059,0.30620431,0.22614806,1.13314482
-1.96598299,1.85467377,0.00588564,0.00000000,0.00147950,0.09000846,0.00984585,0.29671431,0.21403305,1.09503595
-1.95997999,1.78777488,0.00585868,0.00000000,0.00135356,0.08643644,0.00933235,0.28679980,0.20161085,1.05463507
-1.95397699,1.71859020,0.00582971,0.00000000,0.00122961,0.08271792,0.00880715,0.27662100,0.18905184,1.01259637
-1.94797399,1.64813433,0.00580001,0.00000000,0.00110914,0.07890350,0.00827683,0.26632263,0.17651290,0.96953471
