energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-5.80790395,0.60814678,0.00409103,0.00000000,0.00274287,0.07440627,0.26727964,0.08832616,0.00510370,0.32766353
-5.80190095,0.55301247,0.00369895,0.00000000,0.00243213,0.06710196,0.24730982,0.07975640,0.00454742,0.29896786
-5.79589795,0.50214862,0.00334373,0.00000000,0.00215057,0.06035201,0.22839773,0.07176042,0.00405684,0.27248586
-5.78989495,0.45598994,0.00302856,0.00000000,0.00189947,0.05419822,0.21084034,0.06439255,0.00363221,0.24847493
-5.78389195,0.41495213,0.00275646,0.00000000,0.00167969,0.04867773,0.19493671,0.05769965,0.00327394,0.22718577
-5.77788894,0.37943573,0.00253031,0.00000000,0.00149174,0.04382357,0.18098718,0.05172184,0.00298264,0.20886420
-5.77188594,0.34983118,0.00235293,0.00000000,0.00133587,0.03966548,0.16929350,0.04649343,0.00275925,0.19375355
-5.76588294,0.32652440,0.00222716,0.00000000,0.00121208,0.03623080,0.16015961,0.04204409,0.00260511,0.18209719
-5.75987994,0.30990241,0.00215588,0.00000000,0.00112028,0.03354549,0.15389295,0.03840004,0.00252197,0.17414114
-5.75387694,0.30035846,0.00214215,0.00000000,0.00106025,0.03163516,0.15080605,0.03558527,0.00251207,0.17013620
-5.74787394,0.29829591,0.00218913,0.00000000,0.00103172,0.03052597,0.15121794,0.03362269,0.00257807,0.17033943
-5.74187094,0.30413040,0.00230021,0.00000000,0.00103441,0.03024540,0.15545521,0.03253508,0.00272306,0.17501460
-5.73586793,0.31828944,0.00247892,0.00000000,0.00106800,0.03082279,0.16385219,0.03234583,0.00295048,0.18443125
-5.72986493,0.34120934,0.00272891,0.00000000,0.00113213,0.03228956,0.17674995,0.03307925,0.00326394,0.19886207
-5.72386193,0.37332859,0.00305392,0.00000000,0.00122641,0.03467912,0.19449372,0.03476065,0.00366717,0.21857851
-5.71785893,0.41507780,0.00345760,0.00000000,0.00135033,0.03802634,0.21742862,0.03741592,0.00416371,0.24384423
-5.71185593,0.46686592,0.00394344,0.00000000,0.00150323,0.04236666,0.24589320,0.04107064,0.00475678,0.27490665
-5.70585293,0.52906290,0.00451459,0.00000000,0.00168425,0.04773476,0.28021094,0.04574884,0.00544898,0.31198643
-5.69984992,0.60197907,0.00517361,0.00000000,0.00189226,0.05416283,0.32067963,0.05147128,0.00624199,0.35526521
-5.69384692,0.68584178,0.00592236,0.00000000,0.00212577,0.06167851,0.36755870,0.05825340,0.00713633,0.40487182
-5.68784392,0.78077017,0.00676167,0.00000000,0.00238289,0.07030246,0.42105486,0.06610294,0.00813104,0.46086766
-5.68184092,0.88674883,0.00769119,0.00000000,0.00266132,0.08004579,0.48130647,0.07501740,0.00922340,0.52323146
-5.67583792,1.00360175,0.00870914,0.00000000,0.00295823,0.09090728,0.54836711,0.08498137,0.01040871,0.59184451
-5.66983492,1.13096767,0.00981209,0.00000000,0.00327031,0.10287069,0.62218921,0.09596397,0.01168006,0.66647679
-5.66383192,1.26827844,0.01099482,0.00000000,0.00359376,0.11590208,0.70260832,0.10791644,0.01302820,0.74677506
-5.65782891,1.41474162,0.01225017,0.00000000,0.00392431,0.12994751,0.78932908,0.12077005,0.01444146,0.83225361
-5.65182591,1.56932888,0.01356896,0.00000000,0.00425729,0.14493111,0.88191363,0.13443463,0.01590576,0.92228851
-5.64582291,1.73077151,0.01494001,0.00000000,0.00458771,0.16075368,0.97977350,0.14879759,0.01740474,1.01611613
-5.63981991,1.89756395,0.01635016,0.00000000,0.00491037,0.17729204,1.08216574,0.16372386,0.01891994,1.11283640
-5.63381691,2.06797640,0.01778444,0.00000000,0.00522000,0.19439920,1.18819395,0.17905664,0.02043111,1.21142145
-5.62781391,2.24007680,0.01922625,0.00000000,0.00551141,0.21190539,1.29681491,0.19461910,0.02191659,1.31072955
-5.62181091,2.41176223,0.02065769,0.00000000,0.00577963,0.22962009,1.40685097,0.21021710,0.02335384,1.40952462
-5.61580790,2.58079949,0.02205990,0.00000000,0.00602012,0.24733506,1.51700848,0.22564284,0.02471994,1.50650079
-5.60980490,2.74487376,0.02341353,0.00000000,0.00622890,0.26482829,1.62590184,0.24067947,0.02599223,1.60031152
-5.60380190,2.90164416,0.02469917,0.00000000,0.00640276,0.28186884,1.73208280,0.25510643,0.02714893,1.68960243
-5.59779890,3.04880443,0.02589789,0.00000000,0.00653934,0.29822246,1.83407417,0.26870544,0.02816980,1.77304679
-5.59179590,3.18414642,0.02699181,0.00000000,0.00663729,0.31365775,1.93040681,0.28126694,0.02903672,1.84938235
-5.58579290,3.30562426,0.02796457,0.00000000,0.00669639,0.32795271,2.01965865,0.29259667,0.02973431,1.91744805
-5.57978989,3.41141634,0.02880188,0.00000000,0.00671753,0.34090147,2.10049416,0.30252221,0.03025036,1.97621927
-5.57378689,3.49998268,0.02949193,0.00000000,0.00670278,0.35232072,2.17170275,0.31089913,0.03057629,2.02483992
-5.56778389,3.57011510,0.03002586,0.00000000,0.00665536,0.36205590,2.23223437,0.31761655,0.03070740,2.06265006
-5.56178089,3.62097783,0.03039797,0.00000000,0.00657956,0.36998656,2.28123085,0.32260178,0.03064302,2.08920785
-5.55577789,3.65213682,0.03060598,0.00000000,0.00648065,0.37603086,2.31805147,0.32582389,0.03038655,2.10430457
-5.54977489,3.66357608,0.03065111,0.00000000,0.00636471,0.38014878,2.34229169,0.32729590,0.02994531,2.10797229
-5.54377189,3.65570032,0.03053808,0.00000000,0.00623848,0.38234413,2.35379410,0.32707568,0.02933032,2.10048344
-5.53776888,3.62932362,0.03027493,0.00000000,0.00610915,0.38266499,2.35265112,0.32526520,0.02855593,2.08234251
-5.53176588,3.58564430,0.02987281,0.00000000,0.00598411,0.38120261,2.33919936,0.32200839,0.02763931,2.05426999
-5.52576288,3.52620726,0.02934562,0.00000000,0.00587075,0.37808890,2.31400587,0.31748747,0.02659999,2.01717936
-5.51975988,3.45285506,0.02870958,0.00000000,0.00577622,0.37349238,2.27784704,0.31191800,0.02545917,1.97214799
-5.51375688,3.36767005,0.02798272,0.00000000,0.00570715,0.36761284,2.23168102,0.30554276,0.02423912,1.92038330
-5.50775388,3.27290962,0.02718435,0.00000000,0.00566947,0.36067498,2.17661515,0.29862470,0.02296257,1.86318552
-5.50175088,3.17093762,0.02633447,0.00000000,0.00566820,0.35292112,2.11386969,0.29143918,0.02165206,1.80190859
-5.49574787,3.06415439,0.02545320,0.00000000,0.00570725,0.34460338,2.04473960,0.28426588,0.02032942,1.73792094
-5.48974487,2.95492825,0.02456026,0.00000000,0.00578928,0.33597553,1.97055596,0.27738056,0.01901520,1.67256749
-5.48374187,2.84553116,0.02367439,0.00000000,0.00591563,0.32728500,1.89264860,0.27104705,0.01772834,1.60713436
-5.47773887,2.73808056,0.02281297,0.00000000,0.00608620,0.31876510,1.81231141,0.26550965,0.01648577,1.54281763
-5.47173587,2.63448959,0.02199160,0.00000000,0.00629949,0.31062796,1.73077152,0.26098632,0.01530219,1.48069700
-5.46573287,2.53642697,0.02122379,0.00000000,0.00655261,0.30305831,1.64916328,0.25766275,0.01418996,1.42171519
-5.45972986,2.44528762,0.02052081,0.00000000,0.00684132,0.29620837,1.56850785,0.25568754,0.01315903,1.36666340
-5.45372686,2.36217446,0.01989151,0.00000000,0.00716021,0.29019400,1.48969859,0.25516871,0.01221699,1.31617320
-5.44772386,2.28789139,0.01934232,0.00000000,0.00750286,0.28509215,1.41349239,0.25617143,0.01136918,1.27071440
-5.44172086,2.22294692,0.01887734,0.00000000,0.00786200,0.28093985,1.34050674,0.25871716,0.01061890,1.23059884
-5.43571786,2.16756761,0.01849840,0.00000000,0.00822980,0.27773448,1.27122202,0.26278422,0.00996757,1.19598922
-5.42971486,2.12172011,0.01820533,0.00000000,0.00859811,0.27543555,1.20598838,0.26830951,0.00941505,1.16691239
-5.42371186,2.08514024,0.01799614,0.00000000,0.00895873,0.27396759,1.14503640,0.27519161,0.00895991,1.14327602
-5.41770885,2.05736750,0.01786735,0.00000000,0.00930371,0.27322430,1.08849061,0.28329485,0.00859968,1.12488787
-5.41170585,2.03778326,0.01781425,0.00000000,0.00962559,0.27307357,1.03638493,0.29245432,0.00833115,1.11147640
-5.40570285,2.02565085,0.01783124,0.00000000,0.00991773,0.27336321,0.98867914,0.30248166,0.00815061,1.10271201
-5.39969985,2.02015586,0.01791211,0.00000000,0.01017447,0.27392727,0.94527551,0.31317136,0.00805412,1.09822782
-5.39369685,2.02044513,0.01805034,0.00000000,0.01039136,0.27459252,0.90603475,0.32430741,0.00803762,1.09763918
-5.38769385,2.02566304,0.01823931,0.00000000,0.01056530,0.27518507,0.87079075,0.33567007,0.00809717,1.10056141
-5.38169085,2.03498394,0.01847259,0.00000000,0.01069466,0.27553674,0.83936353,0.34704255,0.00822896,1.10662502
-5.37568784,2.04763991,0.01874405,0.00000000,0.01077928,0.27549101,0.81157007,0.35821744,0.00842948,1.11548817
-5.36968484,2.06294327,0.01904807,0.00000000,0.01082048,0.27490838,0.78723280,0.36900272,0.00869542,1.12684621
-5.36368184,2.08030346,0.01937957,0.00000000,0.01082097,0.27367105,0.76618580,0.37922705,0.00902376,1.14043813
-5.35767884,2.09923827,0.01973410,0.00000000,0.01078474,0.27168656,0.74827866,0.38874446,0.00941161,1.15605013
-5.35167584,2.11937973,0.02010786,0.00000000,0.01071683,0.26889066,0.73337826,0.39743813,0.00985617,1.17351650
-5.34567284,2.14047482,0.02049769,0.00000000,0.01062315,0.26524905,0.72136881,0.40522323,0.01035462,1.19271810
-5.33966983,2.16238182,0.02090106,0.00000000,0.01051020,0.26075814,0.71215035,0.41204887,0.01090397,1.21357886
-5.33366683,2.18506278,0.02131597,0.00000000,0.01038481,0.25544489,0.70563627,0.41789901,0.01150090,1.23606068
-5.32766383,2.20857289,0.02174092,0.00000000,0.01025388,0.24936567,0.70175004,0.42279243,0.01214167,1.26015716
-5.32166083,2.23304752,0.02217484,0.00000000,0.01012406,0.24260440,0.70042167,0.42678172,0.01282197,1.28588650
-5.31565783,2.25868752,0.02261701,0.00000000,0.01000155,0.23526999,0.70158405,0.42995143,0.01353681,1.31328397
-5.30965483,2.28574349,0.02306699,0.00000000,0.00989183,0.22749315,0.70516954,0.43241538,0.01428045,1.34239410
-5.30365183,2.31449947,0.02352453,0.00000000,0.00979954,0.21942296,0.71110686,0.43431313,0.01504639,1.37326292
-5.29764882,2.34525640,0.02398951,0.00000000,0.00972827,0.21122303,0.71931849,0.43580594,0.01582732,1.40593020
-5.29164582,2.37831581,0.02446184,0.00000000,0.00968054,0.20306765,0.72971841,0.43707204,0.01661518,1.44042184
-5.28564282,2.41396371,0.02494143,0.00000000,0.00965770,0.19513782,0.74221031,0.43830149,0.01740128,1.47674245
-5.27963982,2.45245492,0.02542801,0.00000000,0.00966001,0.18761751,0.75668598,0.43969074,0.01817638,1.51486792
-5.27363682,2.49399798,0.02592113,0.00000000,0.00968667,0.18068999,0.77302395,0.44143683,0.01893089,1.55473823
-5.26763382,2.53874053,0.02642000,0.00000000,0.00973591,0.17453439,0.79108805,0.44373165,0.01965507,1.59625031
-5.26163082,2.58675553,0.02692339,0.00000000,0.00980515,0.16932261,0.81072592,0.44675611,0.02033921,1.63925117
-5.25562781,2.63802834,0.02742951,0.00000000,0.00989116,0.16521639,0.83176739,0.45067453,0.02097391,1.68353147
-5.24962481,2.69244504,0.02793591,0.00000000,0.00999021,0.16236472,0.85402264,0.45562931,0.02155029,1.72881972
-5.24362181,2.74978236,0.02843935,0.00000000,0.01009827,0.16090139,0.87728040,0.46173608,0.02206020,1.77477761
-5.23761881,2.80969975,0.02893572,0.00000000,0.01021120,0.16094280,0.90130617,0.46907942,0.02249644,1.82099675
-5.23161581,2.87173403,0.02941997,0.00000000,0.01032487,0.16258591,0.92584078,0.47770930,0.02285293,1.86699739
-5.22561281,2.93529746,0.02988608,0.00000000,0.01043536,0.16590630,0.95059952,0.48763836,0.02312481,1.91222964
-5.21960980,2.99967944,0.03032706,0.00000000,0.01053904,0.17095633,0.97527218,0.49884013,0.02330855,1.95607751
-5.21360680,3.06405269,0.03073501,0.00000000,0.01063268,0.17776336,0.99952419,0.51124825,0.02340199,1.99786634
-5.20760380,3.12748403,0.03110127,0.00000000,0.01071354,0.18632811,1.02299928,0.52475681,0.02340432,2.03687358
-5.20160080,3.18894994,0.03141658,0.00000000,0.01077938,0.19662307,1.04532364,0.53922168,0.02331603,2.07234323
-5.19559780,3.24735688,0.03167133,0.00000000,0.01082851,0.20859115,1.06611186,0.55446293,0.02313883,2.10350353
-5.18959480,3.30156600,0.03185583,0.00000000,0.01085975,0.22214452,1.08497450,0.57026828,0.02287552,2.12958773
-5.18359180,3.35042143,0.03196067,0.00000000,0.01087242,0.23716384,1.10152713,0.58639740,0.02252987,2.14985704
-5.17758879,3.39278147,0.03197708,0.00000000,0.01086628,0.25349790,1.11540065,0.60258699,0.02210644,2.16362510
-5.17158579,3.42755137,0.03189729,0.00000000,0.01084152,0.27096386,1.12625236,0.61855657,0.02161045,2.17028281
-5.16558279,3.45371641,0.03171492,0.00000000,0.01079863,0.28934816,1.13377734,0.63401463,0.02104760,2.16932245
-5.15957979,3.47037388,0.03142529,0.00000000,0.01073840,0.30840823,1.13771958,0.64866518,0.02042398,2.16035974
-5.15357679,3.47676252,0.03102574,0.00000000,0.01066179,0.32787514,1.13788215,0.66221433,0.01974592,2.14315278
-5.14757379,3.47228803,0.03051582,0.00000000,0.01056991,0.34745709,1.13413596,0.67437687,0.01901987,2.11761670
-5.14157079,3.45654345,0.02989748,0.00000000,0.01046393,0.36684399,1.12642645,0.68488260,0.01825237,2.08383308
-5.13556778,3.42932355,0.02917508,0.00000000,0.01034504,0.38571293,1.11477785,0.69348230,0.01744996,2.04205354
-5.12956478,3.39063238,0.02835536,0.00000000,0.01021438,0.40373449,1.09929457,0.69995319,0.01661913,1.99269708
-5.12356178,3.34068388,0.02744732,0.00000000,0.01007300,0.42057986,1.08015975,0.70410373,0.01576633,1.93634112
-5.11755878,3.27989537,0.02646194,0.00000000,0.00992185,0.43592845,1.05763070,0.70577778,0.01489788,1.87370658
-5.11155578,3.20887452,0.02541190,0.00000000,0.00976173,0.44947584,1.03203160,0.70485791,0.01402003,1.80563749
-5.10555278,3.12840029,0.02431117,0.00000000,0.00959329,0.46094180,1.00374373,0.70126785,0.01313886,1.73307616
-5.09954977,3.03939893,0.02317459,0.00000000,0.00941701,0.47007797,0.97319350,0.69497412,0.01226030,1.65703499
-5.09354677,2.94291618,0.02201742,0.00000000,0.00923324,0.47667508,0.94083910,0.68598663,0.01139008,1.57856609
-5.08754377,2.84008688,0.02085484,0.00000000,0.00904217,0.48056920,0.90715618,0.67435845,0.01053371,1.49873022
-5.08154077,2.73210337,0.01970153,0.00000000,0.00884391,0.48164685,0.87262328,0.66018456,0.00969638,1.41856641
-5.07553777,2.62018395,0.01857124,0.00000000,0.00863848,0.47984870,0.83770765,0.64359978,0.00888295,1.33906337
-5.06953477,2.50554251,0.01747642,0.00000000,0.00842587,0.47517164,0.80285209,0.62477574,0.00809787,1.26113398
-5.06353177,2.38936052,0.01642793,0.00000000,0.00820609,0.46766916,0.76846318,0.60391706,0.00734511,1.18559384
-5.05752876,2.27276206,0.01543484,0.00000000,0.00797921,0.45744985,0.73490162,0.58125686,0.00662813,1.11314432
-5.05152576,2.15679253,0.01450423,0.00000000,0.00774540,0.44467428,0.70247456,0.55705148,0.00594981,1.04436075
-5.04552276,2.04240155,0.01364118,0.00000000,0.00750496,0.42955011,0.67143056,0.53157491,0.00531244,0.97968582
-5.03951976,1.93043006,0.01284876,0.00000000,0.00725838,0.41232591,0.64195681,0.50511263,0.00471766,0.91942806
-5.03351676,1.82160174,0.01212811,0.00000000,0.00700635,0.39328365,0.61417885,0.47795543,0.00416649,0.86376499
-5.02751376,1.71651848,0.01147859,0.00000000,0.00674973,0.37273044,0.58816246,0.45039314,0.00365931,0.81275051
-5.02151076,1.61565960,0.01089797,0.00000000,0.00648962,0.35098965,0.56391748,0.42270849,0.00319592,0.76632581
-5.01550775,1.51938436,0.01038266,0.00000000,0.00622729,0.32839194,0.54140324,0.39517145,0.00277555,0.72433292
-5.00950475,1.42793738,0.00992793,0.00000000,0.00596414,0.30526639,0.52053530,0.36803391,0.00239693,0.68653022
-5.00350175,1.34145635,0.00952820,0.00000000,0.00570170,0.28193222,0.50119298,0.34152522,0.00205836,0.65260902
-4.99749875,1.25998151,0.00917726,0.00000000,0.00544155,0.25869127,0.48322744,0.31584845,0.00175778,0.62221043
-4.99149575,1.18346651,0.00886856,0.00000000,0.00518527,0.23582157,0.46646977,0.29117753,0.00149283,0.59494185
-4.98549275,1.11179010,0.00859536,0.00000000,0.00493436,0.21357207,0.45073903,0.26765543,0.00126095,0.57039258
-4.97948974,1.04476824,0.00835100,0.00000000,0.00469023,0.19215877,0.43584968,0.24539328,0.00105946,0.54814799
-4.97348674,0.98216635,0.00812906,0.00000000,0.00445406,0.17176221,0.42161837,0.22447051,0.00088560,0.52780195
-4.96748374,0.92371129,0.00792345,0.00000000,0.00422687,0.15252628,0.40786986,0.20493582,0.00073663,0.50896740
-4.96148074,0.86910297,0.00772858,0.00000000,0.00400937,0.13455831,0.39444199,0.18680903,0.00060984,0.49128487
-4.95547774,0.81802516,0.00753943,0.00000000,0.00380203,0.11793037,0.38118961,0.17008363,0.00050267,0.47442906
-4.94947474,0.77015562,0.00735159,0.00000000,0.00360500,0.10268144,0.36798755,0.15472987,0.00041266,0.45811345
-4.94347174,0.72517516,0.00716133,0.00000000,0.00341819,0.08882043,0.35473260,0.14069825,0.00033755,0.44209326
-4.93746873,0.68277570,0.00696558,0.00000000,0.00324122,0.07632972,0.34134456,0.12792325,0.00027525,0.42616680
-4.93146573,0.64266721,0.00676196,0.00000000,0.00307353,0.06516917,0.32776653,0.11632719,0.00022387,0.41017555
-4.92546273,0.60458349,0.00654876,0.00000000,0.00291435,0.05528016,0.31396446,0.10582398,0.00018174,0.39400304
-4.91945973,0.56828672,0.00632491,0.00000000,0.00276281,0.04658976,0.29992609,0.09632272,0.00014736,0.37757294
-4.91345673,0.53357090,0.00608995,0.00000000,0.00261797,0.03901467,0.28565946,0.08773095,0.00011944,0.36084637
-4.90745373,0.50026403,0.00584399,0.00000000,0.00247887,0.03246493,0.27119096,0.07995760,0.00009685,0.34381876
-4.90145073,0.46822923,0.00558764,0.00000000,0.00234458,0.02684720,0.25656315,0.07291543,0.00007865,0.32651625
-4.89544772,0.43736479,0.00532201,0.00000000,0.00221428,0.02206771,0.24183229,0.06652301,0.00006403,0.30899197
-4.88944472,0.40760318,0.00504861,0.00000000,0.00208725,0.01803468,0.22706590,0.06070623,0.00005231,0.29132210
-4.88344172,0.37890934,0.00476930,0.00000000,0.00196292,0.01466027,0.21234009,0.05539936,0.00004295,0.27360192
-4.87743872,0.35127812,0.00448623,0.00000000,0.00184090,0.01186218,0.19773702,0.05054559,0.00003548,0.25594197
-4.87143572,0.32473121,0.00420178,0.00000000,0.00172096,0.00956472,0.18334244,0.04609732,0.00002954,0.23846421
-4.86543272,0.29931365,0.00391851,0.00000000,0.00160305,0.00769957,0.16924325,0.04201596,0.00002483,0.22129849
-4.85942971,0.27509010,0.00363908,0.00000000,0.00148727,0.00620627,0.15552541,0.03827162,0.00002113,0.20457911
-4.85342671,0.25214101,0.00336618,0.00000000,0.00137385,0.00503239,0.14227192,0.03484249,0.00001826,0.18844181
-4.84742371,0.23055887,0.00310250,0.00000000,0.00126315,0.00413358,0.12956118,0.03171419,0.00001609,0.17302091
-4.84142071,0.21044476,0.00285068,0.00000000,0.00115557,0.00347340,0.11746565,0.02887893,0.00001452,0.15844691
-4.83541771,0.19190508,0.00261324,0.00000000,0.00105160,0.00302320,0.10605085,0.02633485,0.00001348,0.14484439
-4.82941471,0.17504890,0.00239253,0.00000000,0.00095172,0.00276183,0.09537468,0.02408524,0.00001295,0.13233029
-4.82341171,0.15998564,0.00219076,0.00000000,0.00085639,0.00267551,0.08548726,0.02213794,0.00001290,0.12101246
-4.81740870,0.14682337,0.00200990,0.00000000,0.00076606,0.00275763,0.07643101,0.02050480,0.00001335,0.11098868
-4.81140570,0.13566764,0.00185167,0.00000000,0.00068109,0.00300872,0.06824126,0.01920135,0.00001433,0.10234575
-4.80540270,0.12662076,0.00171757,0.00000000,0.00060179,0.00343645,0.06094711,0.01824657,0.00001587,0.09515902
-4.79939970,0.11978158,0.00160881,0.00000000,0.00052835,0.00405578,0.05457268,0.01766275,0.00001805,0.08949192
-4.79339670,0.11524565,0.00152633,0.00000000,0.00046090,0.00488924,0.04913869,0.01747562,0.00002097,0.08539572
-4.78739370,0.11310569,0.00147076,0.00000000,0.00039946,0.00596728,0.04466421,0.01771451,0.00002472,0.08290935
-4.78139070,0.11345237,0.00144245,0.00000000,0.00034397,0.00732876,0.04116867,0.01841266,0.00002945,0.08205918
-4.77538769,0.11637516,0.00144143,0.00000000,0.00029430,0.00902149,0.03867397,0.01960754,0.00003533,0.08285893
-4.76938469,0.12196342,0.00146745,0.00000000,0.00025023,0.01110280,0.03720660,0.02134135,0.00004256,0.08530952
-4.76338169,0.13030741,0.00151989,0.00000000,0.00021151,0.01364016,0.03679979,0.02366140,0.00005138,0.08939895
-4.75737869,0.14149940,0.00159785,0.00000000,0.00017786,0.01671171,0.03749555,0.02662053,0.00006207,0.09510229
-4.75137569,0.15563471,0.00170009,0.00000000,0.00014894,0.02040663,0.03934646,0.03027746,0.00007499,0.10238181
-4.74537269,0.17281264,0.00182504,0.00000000,0.00012446,0.02482539,0.04241724,0.03469697,0.00009052,0.11118728
-4.73936968,0.19313729,0.00197082,0.00000000,0.00010411,0.03007963,0.04678593,0.03994997,0.00010915,0.12145663
-4.73336668,0.21671822,0.00213525,0.00000000,0.00008763,0.03629169,0.05254457,0.04611324,0.00013143,0.13311695
-4.72736368,0.24367089,0.00231589,0.00000000,0.00007479,0.04359373,0.05979937,0.05326897,0.00015802,0.14608601
-4.72136068,0.27411669,0.00251003,0.00000000,0.00006546,0.05212615,0.06867030,0.06150389,0.00018968,0.16027423
-4.71535768,0.30818273,0.00271481,0.00000000,0.00005957,0.06203551,0.07928982,0.07090803,0.00022728,0.17558725
-4.70935468,0.34600096,0.00292720,0.00000000,0.00005714,0.07347168,0.09180106,0.08157297,0.00027186,0.19192909
-4.70335168,0.38770685,0.00314414,0.00000000,0.00005835,0.08658425,0.10635504,0.09358972,0.00032461,0.20920573
-4.69734867,0.43343722,0.00336258,0.00000000,0.00006348,0.10151828,0.12310723,0.10704602,0.00038687,0.22732915
-4.69134567,0.48332737,0.00357959,0.00000000,0.00007299,0.11840929,0.14221323,0.12202327,0.00046020,0.24622164
-4.68534267,0.53750735,0.00379244,0.00000000,0.00008748,0.13737772,0.16382384,0.13859292,0.00054638,0.26582022
-4.67933967,0.59609730,0.00399872,0.00000000,0.00010778,0.15852291,0.18807954,0.15681266,0.00064739,0.28608089
-4.67333667,0.65920207,0.00419641,0.00000000,0.00013492,0.18191688,0.21510450,0.17672236,0.00076551,0.30698261
-4.66733367,0.72690497,0.00438399,0.00000000,0.00017015,0.20759805,0.24500041,0.19833989,0.00090325,0.32853054
-4.66133067,0.79926112,0.00456048,0.00000000,0.00021497,0.23556531,0.27784031,0.22165713,0.00106340,0.35075859
-4.65532766,0.87629035,0.00472556,0.00000000,0.00027113,0.26577269,0.31366263,0.24663635,0.00124905,0.37373070
-4.64932466,0.95797007,0.00487951,0.00000000,0.00034062,0.29812499,0.35246592,0.27320705,0.00146357,0.39754093
-4.64332166,1.04422855,0.00502334,0.00000000,0.00042573,0.33247468,0.39420427,0.30126372,0.00171060,0.42231203
