energy_ev,total_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-4.32516258,1.83869117,0.00338183,0.10179337,0.29999831,1.21175628,0.52361839,0.00000000
-4.31915958,1.93388080,0.00381417,0.10623216,0.32461956,1.25408976,0.56768597,0.00000000
-4.31315658,2.02722188,0.00427835,0.11088784,0.34967838,1.29270528,0.61315166,0.00000000
-4.30715358,2.11772768,0.00477312,0.11574497,0.37491970,1.32699337,0.65969800,0.00000000
-4.30115058,2.20445955,0.00529673,0.12077865,0.40007207,1.35644212,0.70697367,0.00000000
-4.29514757,2.28655439,0.00584689,0.12595499,0.42485409,1.38065480,0.75460181,0.00000000
-4.28914457,2.36324989,0.00642083,0.13123224,0.44898162,1.39936312,0.80218989,0.00000000
-4.28314157,2.43390667,0.00701530,0.13656216,0.47217560,1.41243552,0.84934062,0.00000000
-4.27713857,2.49802622,0.00762668,0.14189187,0.49417022,1.41988014,0.89566366,0.00000000
-4.27113557,2.55526405,0.00825101,0.14716588,0.51472117,1.42184240,0.94078739,0.00000000
-4.26513257,2.60543728,0.00888408,0.15232826,0.53361351,1.41859742,0.98437017,0.00000000
-4.25912956,2.64852656,0.00952154,0.15732482,0.55066908,1.41053758,1.02611075,0.00000000
-4.25312656,2.68467202,0.01015900,0.16210515,0.56575281,1.39815600,1.06575699,0.00000000
-4.24712356,2.71416349,0.01079208,0.16662442,0.57877795,1.38202667,1.10311255,0.00000000
-4.24112056,2.73742548,0.01141660,0.17084480,0.58970966,1.36278225,1.13804120,0.00000000
-4.23511756,2.75499738,0.01202856,0.17473648,0.59856695,1.34109052,1.17046843,0.00000000
-4.22911456,2.76750988,0.01262433,0.17827809,0.60542278,1.31763063,1.20038021,0.00000000
-4.22311156,2.77565856,0.01320065,0.18145674,0.61040214,1.29307010,1.22781907,0.00000000
-4.21710855,2.78017579,0.01375469,0.18426739,0.61367831,1.26804351,1.25287754,0.00000000
-4.21110555,2.78180217,0.01428412,0.18671189,0.61546726,1.24313383,1.27568946,0.00000000
-4.20510255,2.78125857,0.01478711,0.18879757,0.61602044,1.21885678,1.29641953,0.00000000
-4.19909955,2.77922020,0.01526232,0.19053554,0.61561619,1.19564901,1.31525170,0.00000000
-4.19309655,2.77629343,0.01570893,0.19193886,0.61455014,1.17386002,1.33237702,0.00000000
-4.18709355,2.77299642,0.01612655,0.19302069,0.61312492,1.15374813,1.34798169,0.00000000
-4.18109055,2.76974418,0.01651521,0.19379257,0.61163952,1.13548020,1.36223584,0.00000000
-4.17508754,2.76683842,0.01687529,0.19426284,0.61037892,1.11913483,1.37528360,0.00000000
-4.16908454,2.76446241,0.01720745,0.19443553,0.60960409,1.10470860,1.38723508,0.00000000
-4.16308154,2.76268083,0.01751255,0.19430961,0.60954294,1.09212470,1.39816045,0.00000000
-4.15707854,2.76144414,0.01779157,0.19387869,0.61038250,1.08124343,1.40808640,0.00000000
-4.15107554,2.76059710,0.01804551,0.19313121,0.61226252,1.07187378,1.41699512,0.00000000
-4.14507254,2.75989070,0.01827528,0.19205118,0.61527087,1.06378552,1.42482556,0.00000000
-4.13906953,2.75899682,0.01848169,0.19061920,0.61944063,1.05672119,1.43147700,0.00000000
-4.13306653,2.75752468,0.01866527,0.18881392,0.62474926,1.05040749,1.43681445,0.00000000
-4.12706353,2.75503844,0.01882626,0.18661367,0.63111955,1.04456563,1.44067565,0.00000000
-4.12106053,2.75107508,0.01896453,0.18399828,0.63842260,1.03892037,1.44287920,0.00000000
-4.11505753,2.74516210,0.01907956,0.18095081,0.64648241,1.03320768,1.44323346,0.00000000
-4.10905453,2.73683433,0.01917039,0.17745926,0.65508222,1.02718092,1.44154579,0.00000000
-4.10305153,2.72564974,0.01923560,0.17351803,0.66397216,1.02061550,1.43763175,0.00000000
-4.09704852,2.71120381,0.01927339,0.16912908,0.67287809,1.01331252,1.43132406,0.00000000
-4.09104552,2.69314249,0.01928156,0.16430276,0.68151137,1.00510120,1.42248092,0.00000000
-4.08504252,2.67117365,0.01925761,0.15905817,0.68957910,0.99584064,1.41099355,0.00000000
-4.07903952,2.64507704,0.01919884,0.15342325,0.69679466,0.98542103,1.39679283,0.00000000
-4.07303652,2.61471282,0.01910242,0.14743434,0.70288816,0.97376452,1.37985485,0.00000000
-4.06703352,2.58002860,0.01896552,0.14113546,0.70761638,0.96082590,1.36020528,0.00000000
-4.06103052,2.54106497,0.01878548,0.13457726,0.71077185,0.94659320,1.33792250,0.00000000
-4.05502751,2.49795920,0.01855990,0.12781574,0.71219086,0.93108822,1.31313931,0.00000000
-4.04902451,2.45094717,0.01828683,0.12091078,0.71175982,0.91436675,1.28604324,0.00000000
-4.04302151,2.40036292,0.01796482,0.11392462,0.70941999,0.89651866,1.25687530,0.00000000
-4.03701851,2.34663572,0.01759312,0.10692021,0.70517001,0.87766728,1.22592700,0.00000000
-4.03101551,2.29028417,0.01717172,0.09995976,0.69906639,0.85796817,1.19353570,0.00000000
-4.02501251,2.23190721,0.01670143,0.09310325,0.69122157,0.83760686,1.16007824,0.00000000
-4.01900950,2.17217169,0.01618391,0.08640710,0.68179983,0.81679559,1.12596275,0.00000000
-4.01300650,2.11179670,0.01562171,0.07992314,0.67101092,0.79576872,1.09161884,0.00000000
-4.00700350,2.05153465,0.01501822,0.07369756,0.65910175,0.77477692,1.05748634,0.00000000
-4.00100050,1.99214970,0.01437760,0.06777031,0.64634644,0.75408026,1.02400283,0.00000000
-3.99499750,1.93439398,0.01370475,0.06217450,0.63303506,0.73394027,0.99159042,0.00000000
-3.98899450,1.87898268,0.01300514,0.05693616,0.61946160,0.71461136,0.96064205,0.00000000
-3.98299150,1.82656894,0.01228475,0.05207414,0.60591170,0.69633194,0.93150821,0.00000000
-3.97698849,1.77771973,0.01154985,0.04760018,0.59265060,0.67931579,0.90448429,0.00000000
-3.97098549,1.73289415,0.01080694,0.04351919,0.57991208,0.66374410,0.87979949,0.00000000
-3.96498249,1.69242520,0.01006251,0.03982967,0.56788871,0.64975872,0.85760775,0.00000000
-3.95897949,1.65650644,0.00932298,0.03652424,0.55672407,0.63745721,0.83798130,0.00000000
-3.95297649,1.62518436,0.00859450,0.03359034,0.54650722,0.62688999,0.82090733,0.00000000
-3.94697349,1.59835734,0.00788286,0.03101094,0.53726981,0.61805996,0.80628804,0.00000000
-3.94097049,1.57578157,0.00719337,0.02876543,0.52898594,0.61092481,0.79394436,0.00000000
-3.93496748,1.55708404,0.00653080,0.02683046,0.52157479,0.60540203,0.78362328,0.00000000
-3.92896448,1.54178223,0.00589932,0.02518086,0.51490593,0.60137645,0.77500861,0.00000000
-3.92296148,1.52930977,0.00530245,0.02379058,0.50880713,0.59871008,0.76773483,0.00000000
-3.91695848,1.51904711,0.00474307,0.02263358,0.50307410,0.59725369,0.76140343,0.00000000
-3.91095548,1.51035550,0.00422343,0.02168464,0.49748190,0.59685967,0.75560114,0.00000000
-3.90495248,1.50261297,0.00374517,0.02092024,0.49179730,0.59739522,0.74991908,0.00000000
-3.89894947,1.49525013,0.00330940,0.02031913,0.48579154,0.59875536,0.74397210,0.00000000
-3.89294647,1.48778416,0.00291672,0.01986304,0.47925285,0.60087475,0.73741732,0.00000000
-3.88694347,1.47984899,0.00256735,0.01953699,0.47199809,0.60373760,0.72997092,0.00000000
-3.88094047,1.47122005,0.00226118,0.01932969,0.46388301,0.60738500,0.72142251,0.00000000
-3.87493747,1.46183209,0.00199785,0.01923363,0.45481056,0.61191897,0.71164617,0.00000000
-3.86893447,1.45178900,0.00177683,0.01924503,0.44473694,0.61750287,0.70060781,0.00000000
-3.86293147,1.44136486,0.00159752,0.01936368,0.43367504,0.62435783,0.68836834,0.00000000
-3.85692846,1.43099600,0.00145930,0.01959255,0.42169528,0.63275528,0.67508249,0.00000000
-3.85092546,1.42126419,0.00136155,0.01993731,0.40892362,0.64300559,0.66099336,0.00000000
-3.84492246,1.41287165,0.00130374,0.02040569,0.39553713,0.65544329,0.64642294,0.00000000
-3.83891946,1.40660886,0.00128540,0.02100672,0.38175715,0.67040945,0.63175890,0.00000000
-3.83291646,1.40331662,0.00130615,0.02174993,0.36784048,0.68823200,0.61743835,0.00000000
-3.82691346,1.40384402,0.00136567,0.02264451,0.35406901,0.70920480,0.60392924,0.00000000
-3.82091046,1.40900431,0.00146365,0.02369839,0.34073824,0.73356656,0.59171012,0.00000000
-3.81490745,1.41953054,0.00159974,0.02491741,0.32814521,0.76148062,0.58124925,0.00000000
-3.80890445,1.43603315,0.00177347,0.02630455,0.31657638,0.79301660,0.57298378,0.00000000
-3.80290145,1.45896135,0.00198419,0.02785918,0.30629590,0.82813498,0.56729994,0.00000000
-3.79689845,1.48857015,0.00223094,0.02957653,0.29753478,0.86667535,0.56451505,0.00000000
-3.79089545,1.52489446,0.00251237,0.03144724,0.29048139,0.90834922,0.56486195,0.00000000
-3.78489245,1.56773172,0.00282669,0.03345708,0.28527356,0.95273775,0.56847653,0.00000000
-3.77888944,1.61663360,0.00317151,0.03558691,0.28199265,0.99929481,0.57538891,0.00000000
-3.77288644,1.67090754,0.00354383,0.03781280,0.28065975,1.04735547,0.58551845,0.00000000
-3.76688344,1.72962813,0.00393999,0.04010631,0.28123409,1.09614958,0.59867293,0.00000000
-3.76088044,1.79165784,0.00435561,0.04243505,0.28361382,1.14482021,0.61455183,0.00000000
-3.75487744,1.85567670,0.00478568,0.04476332,0.28763897,1.19244620,0.63275378,0.00000000
-3.74887444,1.92021957,0.00522450,0.04705300,0.29309655,1.23806804,0.65278775,0.00000000
-3.74287144,1.98371986,0.00566587,0.04926450,0.29972761,1.28071616,0.67408770,0.00000000
-3.73686843,2.04455797,0.00610314,0.05135782,0.30723593,1.31944032,0.69603022,0.00000000
-3.73086543,2.10111264,0.00652937,0.05329376,0.31529818,1.35333929,0.71795448,0.00000000
-3.72486243,2.15181344,0.00693755,0.05503501,0.32357493,1.38158936,0.73918377,0.00000000
-3.71885943,2.19519220,0.00732076,0.05654735,0.33172237,1.40347077,0.75904800,0.00000000
-3.71285643,2.22993174,0.00767241,0.05780073,0.33940418,1.41839092,0.77690614,0.00000000
-3.70685343,2.25490980,0.00798650,0.05877028,0.34630309,1.42590357,0.79216790,0.00000000
-3.70085043,2.26923682,0.00825781,0.05943711,0.35213177,1.42572327,0.80431393,0.00000000
-3.69484742,2.27228593,0.00848212,0.05978907,0.35664262,1.41773457,0.81291347,0.00000000
-3.68884442,2.26371426,0.00865643,0.05982119,0.35963606,1.40199567,0.81763911,0.00000000
-3.68284142,2.24347466,0.00877911,0.05953596,0.36096705,1.37873646,0.81827784,0.00000000
-3.67683842,2.21181756,0.00885003,0.05894336,0.36054948,1.34835119,0.81473814,0.00000000
-3.67083542,2.16928294,0.00887063,0.05806065,0.35835849,1.31138604,0.80705264,0.00000000
-3.66483242,2.11668271,0.00884391,0.05691196,0.35443039,1.26852214,0.79537642,0.00000000
-3.65882941,2.05507433,0.00877447,0.05552756,0.34886034,1.22055491,0.77998094,0.00000000
-3.65282641,1.98572674,0.00866836,0.05394307,0.34179789,1.16837032,0.76124384,0.00000000
-3.64682341,1.91007977,0.00853296,0.05219838,0.33344059,1.11291908,0.73963508,0.00000000
-3.64082041,1.82969878,0.00837679,0.05033647,0.32402585,1.05518979,0.71570000,0.00000000
-3.63481741,1.74622612,0.00820923,0.04840215,0.31382155,0.99618181,0.69003985,0.00000000
-3.62881441,1.66133118,0.00804032,0.04644075,0.30311568,0.93687887,0.66329083,0.00000000
-3.62281141,1.57666086,0.00788037,0.04449671,0.29220551,0.87822426,0.63610215,0.00000000
-3.61680840,1.49379213,0.00773970,0.04261237,0.28138669,0.82109827,0.60911431,0.00000000
-3.61080540,1.41418832,0.00762825,0.04082667,0.27094273,0.76629856,0.58293810,0.00000000
-3.60480240,1.33916049,0.00755531,0.03917408,0.26113526,0.71452387,0.55813535,0.00000000
-3.59879940,1.26983508,0.00752913,0.03768368,0.25219546,0.66636151,0.53520198,0.00000000
-3.59279640,1.20712878,0.00755670,0.03637836,0.24431688,0.62227881,0.51455397,0.00000000
-3.58679340,1.15173123,0.00764342,0.03527435,0.23765005,0.58261857,0.49651675,0.00000000
-3.58079040,1.10409587,0.00779291,0.03438087,0.23229884,0.54759839,0.48131814,0.00000000
-3.57478739,1.06443899,0.00800685,0.03370006,0.22831885,0.51731394,0.46908527,0.00000000
-3.56878439,1.03274681,0.00828485,0.03322722,0.22571765,0.49174556,0.45984520,0.00000000
-3.56278139,1.00878999,0.00862438,0.03295117,0.22445695,0.47076814,0.45352926,0.00000000
-3.55677839,0.99214490,0.00902082,0.03285491,0.22445647,0.45416355,0.44998081,0.00000000
-3.55077539,0.98222068,0.00946752,0.03291643,0.22559932,0.44163537,0.44896598,0.00000000
-3.54477239,0.97829095,0.00995595,0.03310972,0.22773865,0.43282518,0.45018693,0.00000000
-3.53876938,0.97952899,0.01047592,0.03340588,0.23070525,0.42732992,0.45329702,0.00000000
-3.53276638,0.98504499,0.01101583,0.03377435,0.23431571,0.42471974,0.45791729,0.00000000
-3.52676338,0.99392391,0.01156303,0.03418412,0.23838092,0.42455571,0.46365349,0.00000000
-3.52076038,1.00526274,0.01210417,0.03460508,0.24271441,0.42640681,0.47011314,0.00000000
-3.51475738,1.01820558,0.01262561,0.03500916,0.24714033,0.42986565,0.47692181,0.00000000
-3.50875438,1.03197547,0.01311383,0.03537151,0.25150053,0.43456246,0.48373799,0.00000000
-3.50275138,1.04590164,0.01355585,0.03567149,0.25566077,0.44017680,0.49026615,0.00000000
-3.49674837,1.05944141,0.01393967,0.03589356,0.25951546,0.44644672,0.49626730,0.00000000
-3.49074537,1.07219578,0.01425462,0.03602792,0.26299109,0.45317501,0.50156690,0.00000000
-3.48474237,1.08391842,0.01449172,0.03607099,0.26604795,0.46023236,0.50605957,0.00000000
-3.47873937,1.09451764,0.01464394,0.03602561,0.26868029,0.46755736,0.50971084,0.00000000
-3.47273637,1.10405146,0.01470643,0.03590111,0.27091490,0.47515345,0.51255560,0.00000000
-3.46673337,1.11271615,0.01467666,0.03571300,0.27280809,0.48308283,0.51469361,0.00000000
-3.46073037,1.12082868,0.01455445,0.03548259,0.27444146,0.49145777,0.51628222,0.00000000
-3.45472736,1.12880416,0.01434195,0.03523631,0.27591645,0.50042966,0.51752671,0.00000000
-3.44872436,1.13712911,0.01404351,0.03500486,0.27734814,0.51017619,0.51866875,0.00000000
-3.44272136,1.14633196,0.01366553,0.03482224,0.27885852,0.52088747,0.51997344,0.00000000
-3.43671836,1.15695197,0.01321613,0.03472461,0.28056948,0.53275148,0.52171556,0.00000000
-3.43071536,1.16950811,0.01270489,0.03474912,0.28259604,0.54593961,0.52416571,0.00000000
-3.42471236,1.18446918,0.01214248,0.03493261,0.28503996,0.56059301,0.52757676,0.00000000
-3.41870935,1.20222648,0.01154029,0.03531037,0.28798414,0.57681020,0.53217137,0.00000000
-3.41270635,1.22307024,0.01091001,0.03591489,0.29148794,0.59463673,0.53813092,0.00000000
-3.40670335,1.24717075,0.01026330,0.03677471,0.29558373,0.61405714,0.54558637,0.00000000
-3.40070035,1.27456487,0.00961140,0.03791335,0.30027470,0.63498975,0.55461131,0.00000000
-3.39469735,1.30514863,0.00896483,0.03934835,0.30553405,0.65728445,0.56521749,0.00000000
-3.38869435,1.33867582,0.00833311,0.04109060,0.31130551,0.68072358,0.57735282,0.00000000
-3.38269135,1.37476284,0.00772458,0.04314374,0.31750524,0.70502594,0.59090205,0.00000000
-3.37668834,1.41289932,0.00714618,0.04550389,0.32402478,0.72985364,0.60568974,0.00000000
-3.37068534,1.45246404,0.00660345,0.04815961,0.33073513,0.75482162,0.62148570,0.00000000
-3.36468234,1.49274550,0.00610038,0.05109215,0.33749158,0.77950934,0.63801230,0.00000000
-3.35867934,1.53296613,0.00563955,0.05427592,0.34413916,0.80347429,0.65495363,0.00000000
-3.35267634,1.57230926,0.00522212,0.05767934,0.35051847,0.82626655,0.67196595,0.00000000
-3.34667334,1.60994787,0.00484799,0.06126592,0.35647163,0.84744408,0.68868921,0.00000000
-3.34067034,1.64507384,0.00451591,0.06499553,0.36184814,0.86658790,0.70475909,0.00000000
-3.33466733,1.67692683,0.00422370,0.06882599,0.36651052,0.88331684,0.71981935,0.00000000
-3.32866433,1.70482174,0.00396840,0.07271472,0.37033939,0.89730098,0.73353396,0.00000000
-3.32266133,1.72817375,0.00374647,0.07662060,0.37323804,0.90827368,0.74559868,0.00000000
-3.31665833,1.74652014,0.00355401,0.08050574,0.37513618,0.91604139,0.75575175,0.00000000
-3.31065533,1.75953817,0.00338689,0.08433729,0.37599288,0.92049119,0.76378335,0.00000000
-3.30465233,1.76705842,0.00324098,0.08808904,0.37579860,0.92159562,0.76954352,0.00000000
-3.29864932,1.76907300,0.00311223,0.09174284,0.37457621,0.91941469,0.77294827,0.00000000
-3.29264632,1.76573855,0.00299685,0.09528963,0.37238107,0.91409502,0.77398362,0.00000000
-3.28664332,1.75737354,0.00289139,0.09873010,0.36930002,0.90586607,0.77270751,0.00000000
-3.28064032,1.74445022,0.00279279,0.10207486,0.36544944,0.89503358,0.76924927,0.00000000
-3.27463732,1.72758105,0.00269849,0.10534413,0.36097233,0.88197049,0.76380678,0.00000000
-3.26863432,1.70750020,0.00260637,0.10856679,0.35603447,0.86710549,0.75664118,0.00000000
-3.26263132,1.68504054,0.00251484,0.11177900,0.35081980,0.85090971,0.74806939,0.00000000
-3.25662831,1.66110679,0.00242274,0.11502221,0.34552509,0.83388184,0.73845452,0.00000000
-3.25062531,1.63664579,0.00232939,0.11834086,0.34035398,0.81653234,0.72819449,0.00000000
-3.24462231,1.61261476,0.00223448,0.12177957,0.33551077,0.79936707,0.71770920,0.00000000
-3.23861931,1.58994877,0.00213804,0.12538032,0.33119385,0.78287109,0.70742675,0.00000000
-3.23261631,1.56952854,0.00204037,0.12917936,0.32758918,0.76749314,0.69776909,0.00000000
-3.22661331,1.55214980,0.00194198,0.13320438,0.32486407,0.75363130,0.68913772,0.00000000
-3.22061031,1.53849540,0.00184355,0.13747179,0.32316126,0.74162046,0.68189999,0.00000000
-3.21460730,1.52911119,0.00174581,0.14198449,0.32259377,0.73172200,0.67637639,0.00000000
-3.20860430,1.52438680,0.00164953,0.14673018,0.32324052,0.72411612,0.67282950,0.00000000
-3.20260130,1.52454184,0.00155547,0.15168031,0.32514309,0.71889699,0.67145486,0.00000000
-3.19659830,1.52961827,0.00146430,0.15678978,0.32830350,0.71607099,0.67237421,0.00000000
-3.19059530,1.53947901,0.00137664,0.16199748,0.33268338,0.71555809,0.67563126,0.00000000
-3.18459230,1.55381300,0.00129293,0.16722754,0.33820435,0.71719613,0.68119012,0.00000000
-3.17858929,1.57214609,0.00121354,0.17239142,0.34474976,0.72074787,0.68893638,0.00000000
-3.17258629,1.59385758,0.00113867,0.17739063,0.35216755,0.72591053,0.69868077,0.00000000
-3.16658329,1.61820124,0.00106840,0.18211997,0.36027436,0.73232717,0.71016512,0.00000000
-3.16058029,1.64433017,0.00100269,0.18647120,0.36886049,0.73959967,0.72307035,0.00000000
-3.15457729,1.67132417,0.00094140,0.19033692,0.37769569,0.74730247,0.73702614,0.00000000
-3.14857429,1.69821864,0.00088428,0.19361439,0.38653555,0.75499674,0.75162190,0.00000000
-3.14257129,1.72403377,0.00083105,0.19620933,0.39512813,0.76224426,0.76641846,0.00000000
-3.13656828,1.74780300,0.00078137,0.19803928,0.40322086,0.76862062,0.78096039,0.00000000
-3.13056528,1.76859979,0.00073487,0.19903644,0.41056724,0.77372718,0.79478824,0.00000000
-3.12456228,1.78556193,0.00069120,0.19915002,0.41693327,0.77720161,0.80745050,0.00000000
-3.11855928,1.79791274,0.00065001,0.19834777,0.42210350,0.77872656,0.81851507,0.00000000
-3.11255628,1.80497882,0.00061100,0.19661681,0.42588633,0.77803656,0.82757981,0.00000000
-3.10655328,1.80620409,0.00057389,0.19396372,0.42811871,0.77492283,0.83428214,0.00000000
-3.10055028,1.80116003,0.00053846,0.19041387,0.42866995,0.76923633,0.83830743,0.00000000
-3.09454727,1.78955235,0.00050457,0.18601015,0.42744467,0.76088890,0.83939621,0.00000000
-3.08854427,1.77122416,0.00047212,0.18081113,0.42438485,0.74985291,0.83734999,0.00000000
-3.08254127,1.74615601,0.00044106,0.17488882,0.41947096,0.73615945,0.83203570,0.00000000
-3.07653827,1.71446308,0.00041142,0.16832605,0.41272214,0.71989533,0.82338875,0.00000000
-3.07053527,1.67638991,0.00038328,0.16121380,0.40419560,0.70119920,0.81141463,0.00000000
-3.06453227,1.63230287,0.00035678,0.15364844,0.39398511,0.68025686,0.79618899,0.00000000
-3.05852926,1.58268085,0.00033209,0.14572900,0.38221872,0.65729603,0.77785633,0.00000000
-3.05252626,1.52810420,0.00030946,0.13755474,0.36905586,0.63258073,0.75662717,0.00000000
-3.04652326,1.46924232,0.00028917,0.12922289,0.35468370,0.60640530,0.73277380,0.00000000
-3.04052026,1.40683998,0.00027155,0.12082669,0.33931312,0.57908826,0.70662458,0.00000000
-3.03451726,1.34170260,0.00025696,0.11245386,0.32317414,0.55096603,0.67855699,0.00000000
-3.02851426,1.27468074,0.00024583,0.10418538,0.30651109,0.52238658,0.64898949,0.00000000
-3.02251126,1.20665383,0.00023862,0.09609453,0.28957761,0.49370301,0.61837226,0.00000000
-3.01650825,1.13851356,0.00023585,0.08824644,0.27263146,0.46526724,0.58717725,0.00000000
-3.01050525,1.07114709,0.00023805,0.08069774,0.25592946,0.43742375,0.55588754,0.00000000
-3.00450225,1.00542039,0.00024584,0.07349654,0.23972249,0.41050354,0.52498643,0.00000000
-2.99849925,0.94216204,0.00025985,0.06668264,0.22425078,0.38481842,0.49494652,0.00000000
-2.99249625,0.88214792,0.00028075,0.06028779,0.20973948,0.36065560,0.46621905,0.00000000
-2.98649325,0.82608700,0.00030924,0.05433617,0.19639466,0.33827290,0.43922380,0.00000000
-2.98049025,0.77460871,0.00034604,0.04884485,0.18439975,0.31789459,0.41433990,0.00000000
-2.97448724,0.72825206,0.00039187,0.04382436,0.17391253,0.29970797,0.39189767,0.00000000
-2.96848424,0.68745697,0.00044741,0.03927924,0.16506264,0.28386081,0.37217183,0.00000000
-2.96248124,0.65255783,0.00051336,0.03520857,0.15794961,0.27045973,0.35537621,0.00000000
-2.95647824,0.62377954,0.00059030,0.03160653,0.15264150,0.25956960,0.34165995,0.00000000
-2.95047524,0.60123603,0.00067880,0.02846286,0.14917405,0.25121390,0.33110550,0.00000000
-2.94447224,0.58493131,0.00077928,0.02576340,0.14755040,0.24537606,0.32372819,0.00000000
-2.93846923,0.57476285,0.00089208,0.02349047,0.14774137,0.24200172,0.31947746,0.00000000
-2.93246623,0.57052724,0.00101740,0.02162329,0.14968614,0.24100180,0.31823963,0.00000000
-2.92646323,0.57192781,0.00115530,0.02013841,0.15329357,0.24225623,0.31984212,0.00000000
-2.92046023,0.57858400,0.00130572,0.01901005,0.15844393,0.24561819,0.32405891,0.00000000
-2.91445723,0.59004207,0.00146845,0.01821042,0.16499113,0.25091871,0.33061712,0.00000000
-2.90845423,0.60578693,0.00164316,0.01771012,0.17276541,0.25797135,0.33920450,0.00000000
-2.90245123,0.62525468,0.00182945,0.01747847,0.18157651,0.26657697,0.34947761,0.00000000
-2.89644822,0.64784545,0.00202686,0.01748380,0.19121723,0.27652808,0.36107049,0.00000000
-2.89044522,0.67293630,0.00223493,0.01769384,0.20146738,0.28761301,0.37360358,0.00000000
-2.88444222,0.69989384,0.00245324,0.01807608,0.21209809,0.29961944,0.38669270,0.00000000
-2.87843922,0.72808623,0.00268148,0.01859808,0.22287637,0.31233742,0.39995789,0.00000000
-2.87243622,0.75689440,0.00291950,0.01922785,0.23356982,0.32556166,0.41303178,0.00000000
-2.86643322,0.78572216,0.00316738,0.01993423,0.24395144,0.33909330,0.42556744,0.00000000
-2.86043022,0.81400524,0.00342549,0.02068721,0.25380438,0.35274098,0.43724553,0.00000000
-2.85442721,0.84121900,0.00369447,0.02145830,0.26292650,0.36632143,0.44778039,0.00000000
-2.84842421,0.86688480,0.00397532,0.02222089,0.27113462,0.37965973,0.45692522,0.00000000
-2.84242121,0.89057515,0.00426937,0.02295048,0.27826829,0.39258926,0.46447603,0.00000000
-2.83641821,0.91191758,0.00457825,0.02362504,0.28419305,0.40495171,0.47027439,0.00000000
-2.83041521,0.93059734,0.00490381,0.02422523,0.28880291,0.41659711,0.47420897,0.00000000
-2.82441221,0.94635921,0.00524809,0.02473455,0.29202220,0.42738421,0.47621585,0.00000000
-2.81840920,0.95900841,0.00561318,0.02513957,0.29380646,0.43718136,0.47627763,0.00000000
-2.81240620,0.96841091,0.00600106,0.02542996,0.29414268,0.44586788,0.47442157,0.00000000
-2.80640320,0.97449327,0.00641348,0.02559858,0.29304855,0.45333610,0.47071674,0.00000000
-2.80040020,0.97724223,0.00685175,0.02564148,0.29057113,0.45949404,0.46527045,0.00000000
-2.79439720,0.97670404,0.00731660,0.02555786,0.28678473,0.46426864,0.45822413,0.00000000
-2.78839420,0.97298382,0.00780796,0.02534995,0.28178834,0.46760955,0.44974881,0.00000000
-2.78239120,0.96624488,0.00832485,0.02502296,0.27570255,0.46949311,0.44004049,0.00000000
-2.77638819,0.95670801,0.00886521,0.02458491,0.26866629,0.46992648,0.42931549,0.00000000
-2.77038519,0.94465067,0.00942583,0.02404645,0.26083337,0.46895156,0.41780609,0.00000000
-2.76438219,0.93040607,0.01000229,0.02342075,0.25236906,0.46664841,0.40575641,0.00000000
-2.75837919,0.91436184,0.01058898,0.02272333,0.24344677,0.46313794,0.39341886,0.00000000
-2.75237619,0.89695823,0.01117913,0.02197184,0.23424506,0.45858351,0.38105103,0.00000000
-2.74637319,0.87868560,0.01176499,0.02118601,0.22494478,0.45319129,0.36891317,0.00000000
-2.74037019,0.86008092,0.01233799,0.02038739,0.21572676,0.44720903,0.35726617,0.00000000
-2.73436718,0.84172325,0.01288895,0.01959933,0.20676973,0.44092331,0.34637001,0.00000000
-2.72836418,0.82422784,0.01340840,0.01884675,0.19824861,0.43465504,0.33648256,0.00000000
-2.72236118,0.80823890,0.01388689,0.01815610,0.19033317,0.42875332,0.32785857,0.00000000
-2.71635818,0.79442083,0.01431530,0.01755513,0.18318681,0.42358772,0.32074878,0.00000000
-2.71035518,0.78344795,0.01468519,0.01707278,0.17696562,0.41953926,0.31539884,0.00000000
-2.70435218,0.77599276,0.01498910,0.01673899,0.17181737,0.41699018,0.31204801,0.00000000
-2.69834917,0.77271293,0.01522086,0.01658442,0.16788056,0.41631308,0.31092740,0.00000000
-2.69234617,0.77423707,0.01537579,0.01664018,0.16528333,0.41785948,0.31225763,0.00000000
-2.68634317,0.78114964,0.01545093,0.01693747,0.16414206,0.42194853,0.31624579,0.00000000
-2.68034017,0.79397533,0.01544509,0.01750711,0.16455985,0.42885607,0.32308165,0.00000000
-2.67433717,0.81316322,0.01535894,0.01837901,0.16662463,0.43880450,0.33293310,0.00000000
-2.66833417,0.83907125,0.01519490,0.01958156,0.17040697,0.45195393,0.34594086,0.00000000
-2.66233117,0.87195139,0.01495709,0.02114093,0.17595764,0.46839489,0.36221257,0.00000000
-2.65632816,0.91193611,0.01465112,0.02308022,0.18330500,0.48814295,0.38181641,0.00000000
-2.65032516,0.95902663,0.01428383,0.02541867,0.19245227,0.51113548,0.40477450,0.00000000
-2.64432216,1.01308352,0.01386306,0.02817073,0.20337482,0.53723076,0.43105638,0.00000000
-2.63831916,1.07382017,0.01339729,0.03134514,0.21601774,0.56620949,0.46057293,0.00000000
-2.63231616,1.14079966,0.01289538,0.03494404,0.23029371,0.59777882,0.49317096,0.00000000
-2.62631316,1.21343542,0.01236622,0.03896217,0.24608149,0.63157875,0.52862916,0.00000000
