energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-5.65182591,2.90290088,1.57166489,2.06504421,0.00267925,0.06743513,0.74378441,0.02499806
-5.64582291,3.01450908,1.62404319,2.14348369,0.00267907,0.06976322,0.77537700,0.02610626
-5.63981991,3.13293545,1.68008802,2.22701652,0.00269749,0.07251142,0.80866489,0.02723794
-5.63381691,3.25670810,1.73912594,2.31470872,0.00273307,0.07569239,0.84315603,0.02837526
-5.62781391,3.38421844,1.80040559,2.40552997,0.00278402,0.07931645,0.87831921,0.02949976
-5.62181091,3.51376379,1.86311749,2.49838066,0.00284832,0.08339145,0.91359742,0.03059279
-5.61580790,3.64359285,1.92641552,2.59212061,0.00292376,0.08792240,0.94842239,0.03163611
-5.60980490,3.77195190,1.98943899,2.68559832,0.00300801,0.09291100,0.98222959,0.03261232
-5.60380190,3.89712984,2.05133427,2.77767924,0.00309867,0.09835497,1.01447318,0.03350545
-5.59779890,4.01749969,2.11127511,2.86727178,0.00319336,0.10424716,1.04464014,0.03430136
-5.59179590,4.13155494,2.16848058,2.95335005,0.00328974,0.11057460,1.07226297,0.03498815
-5.58579290,4.23793907,2.22223006,3.03497223,0.00338559,0.11731731,1.09693041,0.03555643
-5.57978989,4.33546716,2.27187475,3.11129406,0.00347883,0.12444713,1.11829567,0.03599955
-5.57378689,4.42313911,2.31684528,3.18157718,0.00356758,0.13192645,1.13608200,0.03631370
-5.56778389,4.50014441,2.35665569,3.24519241,0.00365014,0.13970720,1.15008527,0.03649787
-5.56178089,4.56585906,2.39090378,3.30161849,0.00372506,0.14772988,1.16017372,0.03655374
-5.55577789,4.61983572,2.41926861,3.35043697,0.00379112,0.15592303,1.16628505,0.03648547
-5.54977489,4.66178856,2.44150560,3.39132439,0.00384734,0.16420298,1.16842124,0.03629942
-5.54377189,4.69157463,2.45744019,3.42404275,0.00389300,0.17247427,1.16664145,0.03600374
-5.53776888,4.70917364,2.46696097,3.44842974,0.00392760,0.18063045,1.16105377,0.03560805
-5.53176588,4.71466796,2.47001289,3.46438952,0.00395089,0.18855564,1.15180628,0.03512298
-5.52576288,4.70822462,2.46659154,3.47188533,0.00396283,0.19612664,1.13907806,0.03455977
-5.51975988,4.69008064,2.45673893,3.47093447,0.00396359,0.20321561,1.12307073,0.03392989
-5.51375688,4.66053251,2.44054103,3.46160609,0.00395354,0.20969332,1.10400098,0.03324471
-5.50775388,4.61993041,2.41812730,3.44402185,0.00393321,0.21543273,1.08209446,0.03251521
-5.50175088,4.56867698,2.38967208,3.41835906,0.00390332,0.22031292,1.05758120,0.03175171
-5.49574787,4.50723007,2.35539724,3.38485588,0.00386470,0.22422305,1.03069265,0.03096380
-5.48974487,4.43610857,2.31557588,3.34381747,0.00381832,0.22706623,1.00166026,0.03016015
-5.48374187,4.35589987,2.27053604,3.29562236,0.00376522,0.22876320,0.97071540,0.02934852
-5.47773887,4.26726765,2.22066402,3.24072768,0.00370653,0.22925545,0.93809031,0.02853574
-5.47173587,4.17095843,2.16640639,3.17967245,0.00364342,0.22850777,0.90401966,0.02772776
-5.46573287,4.06780555,2.10827018,3.11307800,0.00357706,0.22651006,0.86874245,0.02692972
-5.45972986,3.95872938,2.04682074,3.04164477,0.00350863,0.22327823,0.83250360,0.02614604
-5.45372686,3.84473306,1.98267711,2.96614527,0.00343923,0.21885424,0.79555521,0.02538046
-5.44772386,3.72689345,1.91650472,2.88741316,0.00336991,0.21330523,0.75815688,0.02463619
-5.44172086,3.60634718,1.84900578,2.80632873,0.00330164,0.20672179,0.72057512,0.02391591
-5.43571786,3.48427260,1.78090768,2.72380135,0.00323525,0.19921538,0.68308165,0.02322189
-5.42971486,3.36186824,1.71295001,2.64074996,0.00317144,0.19091524,0.64595072,0.02255596
-5.42371186,3.24032918,1.64587088,2.55808242,0.00311077,0.18196465,0.60945545,0.02191961
-5.41770885,3.12082258,1.58039343,2.47667510,0.00305367,0.17251704,0.57386349,0.02131396
-5.41170585,3.00446393,1.51721313,2.39735368,0.00300042,0.16273179,0.53943231,0.02073978
-5.40570285,2.89229530,1.45698680,2.32087637,0.00295117,0.15277028,0.50640440,0.02019750
-5.39969985,2.78526695,1.40032362,2.24792035,0.00290597,0.14279197,0.47500267,0.01968725
-5.39369685,2.68422318,1.34777894,2.17907212,0.00286478,0.13295102,0.44542652,0.01920882
-5.38769385,2.58989317,1.29985067,2.11482218,0.00282752,0.12339327,0.41784870,0.01876173
-5.38169085,2.50288694,1.25697853,2.05556395,0.00279407,0.11425383,0.39241327,0.01834525
-5.37568784,2.42369650,1.21954585,2.00159691,0.00276434,0.10565530,0.36923479,0.01795846
-5.36968484,2.35270157,1.18788337,1.95313316,0.00273827,0.09770652,0.34839869,0.01760027
-5.36368184,2.29017910,1.16227469,1.91030697,0.00271586,0.09050199,0.32996295,0.01726951
-5.35767884,2.23631562,1.14296235,1.87318612,0.00269723,0.08412172,0.31396077,0.01696498
-5.35167584,2.19122103,1.13015413,1.84178411,0.00268258,0.07863160,0.30040411,0.01668547
-5.34567284,2.15494271,1.12402843,1.81607222,0.00267222,0.07408401,0.28928786,0.01642985
-5.33966983,2.12747856,1.12473826,1.79599036,0.00266658,0.07051870,0.28059421,0.01619710
-5.33366683,2.10878778,1.13241317,1.78145590,0.00266617,0.06796379,0.27429701,0.01598627
-5.32766383,2.09879855,1.14715850,1.77236965,0.00267158,0.06643673,0.27036567,0.01579655
-5.32166083,2.09741176,1.16905187,1.76861871,0.00268341,0.06594521,0.26876843,0.01562721
-5.31565783,2.10450046,1.19813672,1.77007584,0.00270228,0.06648788,0.26947450,0.01547757
-5.30965483,2.11990504,1.23441301,1.77659549,0.00272875,0.06805486,0.27245522,0.01534695
-5.30365183,2.14342435,1.27782560,1.78800685,0.00276328,0.07062802,0.27768376,0.01523460
-5.29764882,2.17480341,1.32825082,1.80410447,0.00280618,0.07418095,0.28513354,0.01513962
-5.29164582,2.21371874,1.38548199,1.82463729,0.00285758,0.07867881,0.29477542,0.01506091
-5.28564282,2.25976246,1.44921488,1.84929712,0.00291736,0.08407787,0.30657366,0.01499704
-5.27963982,2.31242640,1.51903416,1.87770752,0.00298514,0.09032501,0.32048110,0.01494626
-5.27363682,2.37108792,1.59440183,1.90941435,0.00306027,0.09735713,0.33643363,0.01490640
-5.26763382,2.43499871,1.67464884,1.94387897,0.00314178,0.10510065,0.35434453,0.01487486
-5.26163082,2.50327804,1.75897080,1.98047513,0.00322843,0.11347106,0.37409897,0.01484863
-5.25562781,2.57491158,1.84642869,2.01849028,0.00331869,0.12237281,0.39554905,0.01482428
-5.24962481,2.64875688,1.93595515,2.05713194,0.00341080,0.13169947,0.41850994,0.01479807
-5.24362181,2.72355588,2.02636686,2.09553935,0.00350282,0.14133423,0.44275737,0.01476602
-5.23761881,2.79795487,2.11638298,2.13280041,0.00359267,0.15115091,0.46802684,0.01472402
-5.23161581,2.87053158,2.20464958,2.16797351,0.00367824,0.16101547,0.49401479,0.01466799
-5.22561281,2.93982874,2.28976927,2.20011359,0.00375741,0.17078791,0.52038196,0.01459404
-5.21960980,3.00439316,2.37033547,2.22830155,0.00382821,0.18032472,0.54675876,0.01449867
-5.21360680,3.06281871,2.44496976,2.25167555,0.00388886,0.18948169,0.57275287,0.01437889
-5.20760380,3.11379161,2.51236117,2.26946310,0.00393785,0.19811704,0.59795863,0.01423247
-5.20160080,3.15613605,2.57130569,2.28101220,0.00397407,0.20609483,0.62196798,0.01405803
-5.19559780,3.18885783,2.62074425,2.28582004,0.00399684,0.21328840,0.64438259,0.01385523
-5.18959480,3.21118422,2.65979742,2.28355782,0.00400596,0.21958380,0.66482659,0.01362484
-5.18359180,3.22259772,2.68779535,2.27409027,0.00400180,0.22488301,0.68295935,0.01336882
-5.17758879,3.22286218,2.70430121,2.25748875,0.00398528,0.22910682,0.69848780,0.01309034
-5.17158579,3.21203960,2.70912719,2.23403711,0.00395793,0.23219723,0.71117755,0.01279374
-5.16558279,3.19049668,2.70234200,2.20422980,0.00392180,0.23411930,0.72086244,0.01248448
-5.15957979,3.15890043,2.68426951,2.16876201,0.00387952,0.23486222,0.72745178,0.01216899
-5.15357679,3.11820277,2.65547848,2.12851215,0.00383421,0.23443970,0.73093519,0.01185451
-5.14757379,3.06961459,2.61676370,2.08451720,0.00378939,0.23288954,0.73138449,0.01154890
-5.14157079,3.01457016,2.56911954,2.03794190,0.00374896,0.23027249,0.72895270,0.01126038
-5.13556778,2.95468321,2.51370692,1.99004293,0.00371708,0.22667033,0.72387004,0.01099728
-5.12956478,2.89169665,2.45181537,1.94212957,0.00369806,0.22218336,0.71643716,0.01076777
-5.12356178,2.82742777,2.38482190,1.89552235,0.00369629,0.21692739,0.70701595,0.01057956
-5.11755878,2.76371134,2.31414858,1.85151138,0.00371610,0.21103036,0.69601826,0.01043967
-5.11155578,2.70234296,2.24122074,1.81131602,0.00376167,0.20462877,0.68389311,0.01035416
-5.10555278,2.64502486,2.16742770,1.77604738,0.00383692,0.19786406,0.67111309,0.01032793
-5.09954977,2.59331651,2.09408763,1.74667517,0.00394540,0.19087915,0.65816045,0.01036452
-5.09354677,2.54859181,2.02241808,1.72400002,0.00409021,0.18381522,0.64551365,0.01046603
-5.08754377,2.51200463,1.95351314,1.70863228,0.00427393,0.17680898,0.63363489,0.01063297
-5.08154077,2.48446375,1.88832796,1.70097799,0.00449850,0.16999037,0.62295927,0.01086433
-5.07553777,2.46661814,1.82767094,1.70123237,0.00476520,0.16348091,0.61388589,0.01115754
-5.06953477,2.45885277,1.77220332,1.70938095,0.00507460,0.15739260,0.60677127,0.01150863
-5.06353177,2.46129475,1.72244573,1.72520805,0.00542649,0.15182743,0.60192526,0.01191233
-5.05752876,2.47382926,1.67879059,1.74831219,0.00581993,0.14687744,0.59960940,0.01236231
-5.05152576,2.49612407,1.64151922,1.77812756,0.00625322,0.14262523,0.60003761,0.01285139
-5.04552276,2.52766123,1.61082211,1.81395063,0.00672391,0.13914471,0.60337896,0.01337182
-5.03951976,2.56777421,1.58682069,1.85497065,0.00722888,0.13650220,0.60976193,0.01391559
-5.03351676,2.61568831,1.56958895,1.90030272,0.00776435,0.13475739,0.61927992,0.01447470
-5.02751376,2.67056245,1.55917322,1.94902207,0.00832600,0.13396431,0.63199716,0.01504150
-5.02151076,2.73152989,1.55560859,2.00019796,0.00890902,0.13417198,0.64795456,0.01560890
-5.01550775,2.79773594,1.55893073,2.05292581,0.00950822,0.13542468,0.66717477,0.01617070
-5.00950475,2.86837068,1.56918223,2.10635627,0.01011815,0.13776174,0.68966612,0.01672172
-5.00350175,2.94269487,1.58641262,2.15971985,0.01073318,0.14121679,0.71542462,0.01725802
-4.99749875,3.02005796,1.61067222,2.21234616,0.01134762,0.14581644,0.74443408,0.01777694
-4.99149575,3.09990717,1.64199977,2.26367706,0.01195581,0.15157847,0.77666384,0.01827716
-4.98549275,3.18178727,1.68040479,2.31327309,0.01255226,0.15850947,0.81206428,0.01875864
-4.97948974,3.26533136,1.72584551,2.36081309,0.01313166,0.16660223,0.85056029,0.01922253
-4.97348674,3.35024326,1.77820404,2.40608729,0.01368902,0.17583291,0.89204292,0.01967096
-4.96748374,3.43627277,1.83726027,2.44898439,0.01421970,0.18615823,0.93635993,0.02010686
-4.96148074,3.52318569,1.90266657,2.48947343,0.01471944,0.19751288,0.98330584,0.02053363
-4.95547774,3.61073048,1.97392507,2.52758189,0.01518445,0.20980735,1.03261218,0.02095487
-4.94947474,3.69860429,2.05036965,2.56337118,0.01561138,0.22292646,1.08393901,0.02137404
-4.94347174,3.78642056,2.13115413,2.59691139,0.01599737,0.23672869,1.13686838,0.02179413
-4.93746873,3.87368112,2.21524843,2.62825682,0.01634006,0.25104656,1.19090056,0.02221737
-4.93146573,3.95975479,2.30144341,2.65742395,0.01663761,0.26568808,1.24545392,0.02264497
-4.92546273,4.04386473,2.38836538,2.68437347,0.01688872,0.28043949,1.29986873,0.02307687
-4.91945973,4.12508605,2.47450009,2.70899749,0.01709265,0.29506905,1.35341540,0.02351165
-4.91345673,4.20235443,2.55822575,2.73111303,0.01724925,0.30933205,1.40530710,0.02394642
-4.90745373,4.27448625,2.63785424,2.75046223,0.01735899,0.32297669,1.45471668,0.02437685
-4.90145073,4.34020945,2.71167863,2.76671941,0.01742299,0.33575082,1.50079724,0.02479728
-4.89544772,4.39820406,2.77802533,2.77950467,0.01744308,0.34740913,1.54270579,0.02520090
-4.88944472,4.44715045,2.83530838,2.78840324,0.01742176,0.35772054,1.57962889,0.02557999
-4.88344172,4.48578275,2.88208335,2.79298935,0.01736227,0.36647553,1.61080922,0.02592626
-4.87743872,4.51294473,2.91709829,2.79285312,0.01726857,0.37349299,1.63557176,0.02623122
-4.87143572,4.52764482,2.93933936,2.78762886,0.01714529,0.37862633,1.65334833,0.02648652
-4.86543272,4.52910734,2.94806863,2.77702282,0.01699772,0.38176858,1.66369928,0.02668440
-4.85942971,4.51681684,2.94285244,2.76083880,0.01683167,0.38285611,1.66633112,0.02681802
-4.85342671,4.49055303,2.92357878,2.73899974,0.01665342,0.38187107,1.66110923,0.02688184
-4.84742371,4.45041416,2.89046296,2.71156410,0.01646957,0.37884206,1.64806498,0.02687183
-4.84142071,4.39682762,2.84404129,2.67873593,0.01628688,0.37384338,1.62739678,0.02678579
-4.83541771,4.33054687,2.78515329,2.64086798,0.01611210,0.36699266,1.59946516,0.02662339
-4.82941471,4.25263509,2.71491320,2.59845758,0.01595179,0.35844707,1.56478198,0.02638625
-4.82341171,4.16443609,2.63467254,2.55213574,0.01581218,0.34839829,1.52399430,0.02607795
-4.81740870,4.06753433,2.54597532,2.50264976,0.01569894,0.33706653,1.47786393,0.02570385
-4.81140570,3.96370585,2.45050820,2.45084070,0.01561707,0.32469375,1.42724332,0.02527092
-4.80540270,3.85486262,2.35004774,2.39761661,0.01557077,0.31153645,1.37304920,0.02478752
-4.79939970,3.74299305,2.24640722,2.34392309,0.01556332,0.29785839,1.31623507,0.02426307
-4.79339670,3.63010120,2.14138482,2.29071257,0.01559704,0.28392328,1.25776363,0.02370771
-4.78739370,3.51814737,2.03671534,2.23891373,0.01567321,0.26998802,1.19858035,0.02313202
-4.78139070,3.40899226,1.93402693,2.18940234,0.01579211,0.25629634,1.13958914,0.02254662
-4.77538769,3.30434675,1.83480389,2.14297460,0.01595303,0.24307336,1.08163086,0.02196184
-4.76938469,3.20572853,1.74035646,2.10032396,0.01615431,0.23052086,1.02546522,0.02138746
-4.76338169,3.11442685,1.65179793,2.06202185,0.01639339,0.21881358,0.97175648,0.02083244
-4.75737869,3.03147573,1.57002896,2.02850286,0.01666690,0.20809638,0.92106310,0.02030463
-4.75137569,2.95763570,1.49572903,2.00005442,0.01697074,0.19848237,0.87383120,0.01981067
-4.74537269,2.89338401,1.42935424,1.97681086,0.01730014,0.19005194,0.83039178,0.01935583
-4.73936968,2.83891259,1.37114094,1.95875186,0.01764971,0.18285253,0.79096116,0.01894388
-4.73336668,2.79413322,1.32111430,1.94570468,0.01801354,0.17689920,0.75564446,0.01857710
-4.72736368,2.75868912,1.27910101,1.93735013,0.01838523,0.17217586,0.72444145,0.01825626
-4.72136068,2.73197210,1.24474549,1.93323169,0.01875794,0.16863698,0.69725453,0.01798062
-4.71535768,2.71314474,1.21752872,1.93276760,0.01912445,0.16620996,0.67389819,0.01774802
-4.70935468,2.70116672,1.19678921,1.93526558,0.01947720,0.16479778,0.65410976,0.01755498
-4.70335168,2.69482488,1.18174566,1.93993985,0.01980840,0.16428218,0.63756097,0.01739678
-4.69734867,2.69276653,1.17152082,1.94593034,0.02011005,0.16452708,0.62387013,0.01726765
-4.69134567,2.69353537,1.16516626,1.95232378,0.02037412,0.16538235,0.61261466,0.01716090
-4.68534267,2.69560968,1.16168771,1.95817638,0.02059264,0.16668778,0.60334379,0.01706913
-4.67933967,2.69744218,1.16007073,1.96253785,0.02075790,0.16827727,0.59559129,0.01698443
-4.67333667,2.69750084,1.15930624,1.96447625,0.02086259,0.16998314,0.58888796,0.01689859
-4.66733367,2.69431000,1.15841570,1.96310327,0.02090006,0.17164041,0.58277387,0.01680334
-4.66133067,2.68649071,1.15647525,1.95759930,0.02086452,0.17309108,0.57681005,0.01669061
-4.65532766,2.67279938,1.15263853,1.94723747,0.02075127,0.17418822,0.57058937,0.01655273
-4.64932466,2.65216355,1.14615746,1.93140612,0.02055696,0.17479978,0.56374664,0.01638270
-4.64332166,2.62371362,1.13640048,1.90962865,0.02027973,0.17481196,0.55596733,0.01617439
-4.63731866,2.58680933,1.12286765,1.88158015,0.01991947,0.17413213,0.54699505,0.01592279
-4.63131566,2.54106012,1.10520222,1.84710004,0.01947791,0.17269108,0.53663728,0.01562410
-4.62531266,2.48633831,1.08319810,1.80620005,0.01895877,0.17044460,0.52476936,0.01527595
-4.61930965,2.42278471,1.05680318,1.75906722,0.01836774,0.16737427,0.51133661,0.01487747
-4.61330665,2.35080619,1.02611831,1.70606170,0.01771255,0.16348756,0.49635435,0.01442933
-4.60730365,2.27106542,0.99139195,1.64770924,0.01700284,0.15881703,0.47990613,0.01393377
-4.60130065,2.18446315,0.95301100,1.58468887,0.01625010,0.15341893,0.46214002,0.01339455
-4.59529765,2.09211374,0.91148802,1.51781602,0.01546745,0.14737105,0.44326326,0.01281685
-4.58929465,1.99531515,0.86744564,1.44802194,0.01466951,0.14077007,0.42353555,0.01220716
-4.58329165,1.89551450,0.82159862,1.37633030,0.01387209,0.13372849,0.40326114,0.01157310
-4.57728864,1.79427080,0.77473467,1.30383177,0.01309198,0.12637119,0.38278018,0.01092326
-4.57128564,1.69321631,0.72769442,1.23165787,0.01234668,0.11883198,0.36245965,0.01026693
-4.56528264,1.59401795,0.68135161,1.16095484,0.01165407,0.11125002,0.34268413,0.00961392
-4.55927964,1.49834011,0.63659392,1.09285852,0.01103220,0.10376640,0.32384678,0.00897430
-4.55327664,1.40781003,0.59430505,1.02847111,0.01049896,0.09652099,0.30634075,0.00835820
-4.54727364,1.32398644,0.55534847,0.96884023,0.01007180,0.08964953,0.29055116,0.00777557
-4.54127064,1.24833211,0.52055288,0.91494069,0.00976750,0.08328111,0.27684780,0.00723597
-4.53526763,1.18219046,0.49069957,0.86765917,0.00960185,0.07753608,0.26557861,0.00674841
-4.52926463,1.12676613,0.46651140,0.82778176,0.00958942,0.07252426,0.25706383,0.00632119
-4.52326163,1.08310910,0.44864333,0.79598401,0.00974320,0.06834358,0.25159076,0.00596170
-4.51725863,1.05210197,0.43767391,0.77282323,0.01007437,0.06507896,0.24940909,0.00567635
-4.51125563,1.03444954,0.43409762,0.75873266,0.01059196,0.06280153,0.25072653,0.00547045
-4.50525263,1.03067023,0.43831745,0.75401682,0.01130253,0.06156791,0.25570473,0.00534810
-4.49924962,1.04108870,0.45063757,0.75884798,0.01220984,0.06141970,0.26445536,0.00531209
-4.49324662,1.06582918,0.47125585,0.77326317,0.01331452,0.06238303,0.27703625,0.00536389
-4.48724362,1.10480951,0.50025606,0.79716178,0.01461376,0.06446807,0.29344772,0.00550355
-4.48124062,1.15773580,0.53759999,0.83030374,0.01610104,0.06766860,0.31362911,0.00572963
-4.47523762,1.22409826,0.58311977,0.87230850,0.01776586,0.07196163,0.33745576,0.00603925
-4.46923462,1.30316876,0.63651063,0.92265536,0.01959362,0.07730698,0.36473656,0.00642799
-4.46323162,1.39400110,0.69732500,0.98068556,0.02156552,0.08364701,0.39521251,0.00688995
-4.45722861,1.49543492,0.76496839,1.04560699,0.02365862,0.09090655,0.42855655,0.00741777
-4.45122561,1.60610456,0.83869800,1.11650211,0.02584600,0.09899302,0.46437488,0.00800273
-4.44522261,1.72445373,0.91762467,1.19233987,0.02809708,0.10779691,0.50221035,0.00863482
-4.43921961,1.84875699,1.00071906,1.27199207,0.03037810,0.11719274,0.54154789,0.00930291
-4.43321661,1.97714861,1.08682240,1.35425455,0.03265276,0.12704043,0.58182224,0.00999497
-4.42721361,2.10765908,1.17466239,1.43787335,0.03488296,0.13718730,0.62242811,0.01069829
-4.42121061,2.23825889,1.26287425,1.52157539,0.03702974,0.14747065,0.66273254,0.01139977
-4.41520760,2.36690887,1.35002686,1.60410332,0.03905424,0.15772087,0.70208931,0.01208628
-4.40920460,2.49161587,1.43465338,1.68425328,0.04091881,0.16776512,0.73985501,0.01274498
-4.40320160,2.61049173,1.51528578,1.76091441,0.04258809,0.17743146,0.77540623,0.01336369
-4.39719860,2.72181353,1.59049197,1.83310854,0.04403012,0.18655337,0.80815724,0.01393131
-4.39119560,2.82408233,1.65891452,1.90002800,0.04521732,0.19497434,0.83757746,0.01443816
-4.38519260,2.91607776,1.71930912,1.96106991,0.04612746,0.20255258,0.86320798,0.01487633
-4.37918959,2.99690553,1.77058149,2.01586480,0.04674436,0.20916547,0.88467630,0.01523996
-4.37318659,3.06603521,1.81182093,2.06429778,0.04705851,0.21471367,0.90170859,0.01552552
-4.36718359,3.12332585,1.84232893,2.10652083,0.04706739,0.21912459,0.91413888,0.01573190
-4.36118059,3.16903759,1.86164157,2.14295468,0.04677557,0.22235510,0.92191460,0.01586058
-4.35517759,3.20382782,1.86954448,2.17427985,0.04619456,0.22439326,0.92509815,0.01591552
-4.34917459,3.22873133,1.86607947,2.20141625,0.04534244,0.22525906,0.92386433,0.01590314
-4.34317159,3.24512460,1.85154249,2.22549186,0.04424320,0.22500392,0.91849372,0.01583203
-4.33716858,3.25467513,1.82647284,2.24780115,0.04292592,0.22370909,0.90936216,0.01571269
-4.33116558,3.25927757,1.79163391,2.26975474,0.04142376,0.22148286,0.89692678,0.01555716
-4.32516258,3.26097897,1.74798638,2.29282211,0.03977283,0.21845673,0.88170920,0.01537854
-4.31915958,3.26189626,1.69665485,2.31846960,0.03801097,0.21478067,0.86427668,0.01519054
-4.31315658,3.26412929,1.63888946,2.34809633,0.03617653,0.21061761,0.84522182,0.01500690
-4.30715358,3.26967330,1.57602405,2.38297078,0.03430713,0.20613739,0.82514200,0.01484091
