energy_ev,total_up,Al_p_up,Al_d_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-5.84992496,1.05803922,0.11720415,0.00000000,0.60971333,0.52004531,0.32307229,0.00000000
-5.84392196,1.05138808,0.11854178,0.00000000,0.62879334,0.50758341,0.32496351,0.00000000
-5.83791896,1.05060446,0.12126258,0.00000000,0.65068626,0.49767210,0.32914192,0.00000000
-5.83191596,1.05589451,0.12545267,0.00000000,0.67531501,0.49048308,0.33558287,0.00000000
-5.82591296,1.06737571,0.13118365,0.00000000,0.70255153,0.48615742,0.34422683,0.00000000
-5.81990995,1.08507643,0.13851117,0.00000000,0.73221717,0.48480465,0.35498056,0.00000000
-5.81390695,1.10893686,0.14747353,0.00000000,0.76408429,0.48650217,0.36771905,0.00000000
-5.80790395,1.13881124,0.15809017,0.00000000,0.79787883,0.49129479,0.38228811,0.00000000
-5.80190095,1.17447110,0.17036016,0.00000000,0.83328412,0.49919442,0.39850750,0.00000000
-5.79589795,1.21560953,0.18426069,0.00000000,0.86994561,0.51017987,0.41617445,0.00000000
-5.78989495,1.26184607,0.19974556,0.00000000,0.90747652,0.52419677,0.43506759,0.00000000
-5.78389195,1.31273244,0.21674378,0.00000000,0.94546425,0.54115769,0.45495101,0.00000000
-5.77788894,1.36775872,0.23515845,0.00000000,0.98347742,0.56094246,0.47557853,0.00000000
-5.77188594,1.42636039,0.25486600,0.00000000,1.02107327,0.58339880,0.49669782,0.00000000
-5.76588294,1.48792581,0.27571587,0.00000000,1.05780539,0.60834349,0.51805464,0.00000000
-5.75987994,1.55180458,0.29753094,0.00000000,1.09323153,0.63556398,0.53939677,0.00000000
-5.75387694,1.61731658,0.32010875,0.00000000,1.12692133,0.66482075,0.56047793,0.00000000
-5.74787394,1.68376181,0.34322356,0.00000000,1.15846379,0.69585028,0.58106131,0.00000000
-5.74187094,1.75043102,0.36662948,0.00000000,1.18747448,0.72836885,0.60092297,0.00000000
-5.73586793,1.81661696,0.39006453,0.00000000,1.21360216,0.76207693,0.61985498,0.00000000
-5.72986493,1.88162629,0.41325573,0.00000000,1.23653491,0.79666427,0.63766815,0.00000000
-5.72386193,1.94479162,0.43592494,0.00000000,1.25600550,0.83181544,0.65419459,0.00000000
-5.71785893,2.00548365,0.45779540,0.00000000,1.27179604,0.86721558,0.66928979,0.00000000
-5.71185593,2.06312272,0.47859871,0.00000000,1.28374170,0.90255623,0.68283437,0.00000000
-5.70585293,2.11718965,0.49808186,0.00000000,1.29173356,0.93754095,0.69473537,0.00000000
-5.69984992,2.16723502,0.51601409,0.00000000,1.29572035,0.97189037,0.70492697,0.00000000
-5.69384692,2.21288678,0.53219317,0.00000000,1.29570918,1.00534647,0.71337079,0.00000000
-5.68784392,2.25385545,0.54645073,0.00000000,1.29176500,1.03767594,0.72005543,0.00000000
-5.68184092,2.28993694,0.55865646,0.00000000,1.28400903,1.06867234,0.72499550,0.00000000
-5.67583792,2.32101238,0.56872080,0.00000000,1.27261580,1.09815700,0.72823002,0.00000000
-5.66983492,2.34704530,0.57659597,0.00000000,1.25780925,1.12597877,0.72982018,0.00000000
-5.66383192,2.36807603,0.58227542,0.00000000,1.23985750,1.15201250,0.72984659,0.00000000
-5.65782891,2.38421370,0.58579146,0.00000000,1.21906689,1.17615670,0.72840616,0.00000000
-5.65182591,2.39562629,0.58721141,0.00000000,1.19577499,1.19833035,0.72560863,0.00000000
-5.64582291,2.40252927,0.58663250,0.00000000,1.17034320,1.21846938,0.72157295,0.00000000
-5.63981991,2.40517358,0.58417561,0.00000000,1.14314888,1.23652307,0.71642372,0.00000000
-5.63381691,2.40383353,0.57997855,0.00000000,1.11457743,1.25245070,0.71028785,0.00000000
-5.62781391,2.39879548,0.57418898,0.00000000,1.08501452,1.26621880,0.70329150,0.00000000
-5.62181091,2.39034770,0.56695765,0.00000000,1.05483877,1.27779920,0.69555757,0.00000000
-5.61580790,2.37877218,0.55843208,0.00000000,1.02441507,1.28716805,0.68720371,0.00000000
-5.60980490,2.36433839,0.54875136,0.00000000,0.99408869,1.29430596,0.67834101,0.00000000
-5.60380190,2.34729943,0.53804202,0.00000000,0.96418042,1.29919906,0.66907328,0.00000000
-5.59779890,2.32789033,0.52641531,0.00000000,0.93498256,1.30184094,0.65949679,0.00000000
-5.59179590,2.30632821,0.51396602,0.00000000,0.90675606,1.30223516,0.64970061,0.00000000
-5.58579290,2.28281401,0.50077263,0.00000000,0.87972846,1.30039809,0.63976706,0.00000000
-5.57978989,2.25753520,0.48689884,0.00000000,0.85409267,1.29636162,0.62977238,0.00000000
-5.57378689,2.23066873,0.47239619,0.00000000,0.83000638,1.29017536,0.61978734,0.00000000
-5.56778389,2.20238387,0.45730744,0.00000000,0.80759199,1.28190819,0.60987750,0.00000000
-5.56178089,2.17284414,0.44167052,0.00000000,0.78693679,1.27164853,0.60010325,0.00000000
-5.55577789,2.14220807,0.42552262,0.00000000,0.76809344,1.25950354,0.59051929,0.00000000
-5.54977489,2.11062847,0.40890412,0.00000000,0.75108049,1.24559680,0.58117370,0.00000000
-5.54377189,2.07825019,0.39186204,0.00000000,0.73588305,1.23006490,0.57210648,0.00000000
-5.53776888,2.04520652,0.37445287,0.00000000,0.72245361,1.21305279,0.56334786,0.00000000
-5.53176588,2.01161446,0.35674447,0.00000000,0.71071308,1.19470840,0.55491633,0.00000000
-5.52576288,1.97756963,0.33881708,0.00000000,0.70055224,1.17517693,0.54681679,0.00000000
-5.51975988,1.94314122,0.32076337,0.00000000,0.69183376,1.15459511,0.53903889,0.00000000
-5.51375688,1.90836782,0.30268752,0.00000000,0.68439504,1.13308606,0.53155593,0.00000000
-5.50775388,1.87325474,0.28470365,0.00000000,0.67805198,1.11075515,0.52432454,0.00000000
-5.50175088,1.83777356,0.26693348,0.00000000,0.67260377,1.08768729,0.51728522,0.00000000
-5.49574787,1.80186420,0.24950377,0.00000000,0.66783901,1.06394596,0.51036402,0.00000000
-5.48974487,1.76544000,0.23254336,0.00000000,0.66354278,1.03957406,0.50347529,0.00000000
-5.48374187,1.72839562,0.21618041,0.00000000,0.65950482,1.01459682,0.49652556,0.00000000
-5.47773887,1.69061776,0.20053969,0.00000000,0.65552854,0.98902650,0.48941838,0.00000000
-5.47173587,1.65199797,0.18574025,0.00000000,0.65144033,0.96286855,0.48205987,0.00000000
-5.46573287,1.61244716,0.17189353,0.00000000,0.64709898,0.93612913,0.47436482,0.00000000
-5.45972986,1.57191058,0.15910191,0.00000000,0.64240458,0.90882303,0.46626282,0.00000000
-5.45372686,1.53038248,0.14745780,0.00000000,0.63730635,0.88098191,0.45770418,0.00000000
-5.44772386,1.48791931,0.13704303,0.00000000,0.63180888,0.85266176,0.44866519,0.00000000
-5.44172086,1.44465038,0.12792870,0.00000000,0.62597619,0.82394940,0.43915231,0.00000000
-5.43571786,1.40078506,0.12017519,0.00000000,0.61993332,0.79496720,0.42920505,0.00000000
-5.42971486,1.35661576,0.11383226,0.00000000,0.61386487,0.76587571,0.41889716,0.00000000
-5.42371186,1.31251616,0.10893914,0.00000000,0.60801047,0.73687383,0.40833605,0.00000000
-5.41770885,1.26893447,0.10552443,0.00000000,0.60265709,0.70819647,0.39766040,0.00000000
-5.41170585,1.22638173,0.10360581,0.00000000,0.59812827,0.68010952,0.38703580,0.00000000
-5.40570285,1.18541564,0.10318940,0.00000000,0.59477071,0.65290258,0.37664893,0.00000000
-5.39969985,1.14662055,0.10426884,0.00000000,0.59293857,0.62687953,0.36670016,0.00000000
-5.39369685,1.11058453,0.10682408,0.00000000,0.59297631,0.60234762,0.35739520,0.00000000
-5.38769385,1.07787487,0.11081996,0.00000000,0.59520071,0.57960558,0.34893618,0.00000000
-5.38169085,1.04901315,0.11620467,0.00000000,0.59988304,0.55893148,0.34151244,0.00000000
-5.37568784,1.02445128,0.12290833,0.00000000,0.60723229,0.54057098,0.33529187,0.00000000
-5.36968484,1.00455009,0.13084172,0.00000000,0.61738042,0.52472675,0.33041295,0.00000000
-5.36368184,0.98956147,0.13989544,0.00000000,0.63037037,0.51154960,0.32697817,0.00000000
-5.35767884,0.97961536,0.14993970,0.00000000,0.64614782,0.50113199,0.32504910,0.00000000
-5.35167584,0.97471233,0.16082473,0.00000000,0.66455713,0.49350425,0.32464346,0.00000000
-5.34567284,0.97472240,0.17238222,0.00000000,0.68534195,0.48863377,0.32573441,0.00000000
-5.33966983,0.97939028,0.18442751,0.00000000,0.70815077,0.48642742,0.32825201,0.00000000
-5.33366683,0.98834683,0.19676295,0.00000000,0.73254719,0.48673686,0.33208697,0.00000000
-5.32766383,1.00112644,0.20918206,0.00000000,0.75802482,0.48936676,0.33709641,0.00000000
-5.32166083,1.01718927,0.22147457,0.00000000,0.78402616,0.49408527,0.34311141,0.00000000
-5.31565783,1.03594745,0.23343218,0.00000000,0.80996459,0.50063644,0.34994586,0.00000000
-5.30965483,1.05679380,0.24485475,0.00000000,0.83524879,0.50875363,0.35740627,0.00000000
-5.30365183,1.07913151,0.25555671,0.00000000,0.85930816,0.51817343,0.36530197,0.00000000
-5.29764882,1.10240340,0.26537337,0.00000000,0.88161825,0.52864919,0.37345506,0.00000000
-5.29164582,1.12611891,0.27416689,0.00000000,0.90172492,0.53996343,0.38170971,0.00000000
-5.28564282,1.14987763,0.28183150,0.00000000,0.91926598,0.55193843,0.38994020,0.00000000
-5.27963982,1.17338790,0.28829780,0.00000000,0.93398933,0.56444448,0.39805727,0.00000000
-5.27363682,1.19647957,0.29353583,0.00000000,0.94576649,0.57740515,0.40601246,0.00000000
-5.26763382,1.21911017,0.29755674,0.00000000,0.95460101,0.59079958,0.41380012,0.00000000
-5.26163082,1.24136419,0.30041295,0.00000000,0.96063111,0.60466133,0.42145705,0.00000000
-5.25562781,1.26344556,0.30219683,0.00000000,0.96412649,0.61907423,0.42905976,0.00000000
-5.24962481,1.28566367,0.30303776,0.00000000,0.96547931,0.63416515,0.43671946,0.00000000
-5.24362181,1.30841388,0.30309790,0.00000000,0.96518974,0.65009449,0.44457509,0.00000000
-5.23761881,1.33215350,0.30256668,0.00000000,0.96384675,0.66704460,0.45278481,0.00000000
-5.23161581,1.35737458,0.30165439,0.00000000,0.96210495,0.68520714,0.46151638,0.00000000
-5.22561281,1.38457515,0.30058502,0.00000000,0.96065848,0.70476989,0.47093692,0.00000000
-5.21960980,1.41423031,0.29958880,0.00000000,0.96021322,0.72590400,0.48120271,0.00000000
-5.21360680,1.44676482,0.29889458,0.00000000,0.96145829,0.74875215,0.49244953,0.00000000
-5.20760380,1.48252853,0.29872262,0.00000000,0.96503827,0.77341859,0.50478398,0.00000000
-5.20160080,1.52177596,0.29927772,0.00000000,0.97152715,0.79996129,0.51827647,0.00000000
-5.19559780,1.56465092,0.30074329,0.00000000,0.98140501,0.82838690,0.53295585,0.00000000
-5.18959480,1.61117682,0.30327627,0.00000000,0.99503837,0.85864850,0.54880635,0.00000000
-5.18359180,1.66125298,0.30700315,0.00000000,1.01266483,0.89064630,0.56576659,0.00000000
-5.17758879,1.71465695,0.31201725,0.00000000,1.03438251,0.92423116,0.58373095,0.00000000
-5.17158579,1.77105233,0.31837706,0.00000000,1.06014452,0.95921068,0.60255291,0.00000000
-5.16558279,1.83000160,0.32610585,0.00000000,1.08975862,0.99535721,0.62205040,0.00000000
-5.15957979,1.89098300,0.33519227,0.00000000,1.12289176,1.03241759,0.64201255,0.00000000
-5.15357679,1.95341034,0.34559202,0.00000000,1.15907933,1.07012362,0.66220772,0.00000000
-5.14757379,2.01665472,0.35723034,0.00000000,1.19773867,1.10820300,0.68239211,0.00000000
-5.14157079,2.08006682,0.37000513,0.00000000,1.23818611,1.14638971,0.70231877,0.00000000
-5.13556778,2.14299878,0.38379072,0.00000000,1.27965711,1.18443367,0.72174626,0.00000000
-5.12956478,2.20482456,0.39844200,0.00000000,1.32132845,1.22210875,0.74044677,0.00000000
-5.12356178,2.26495787,0.41379876,0.00000000,1.36234212,1.25921913,0.75821329,0.00000000
-5.11755878,2.32286709,0.42969022,0.00000000,1.40182971,1.29560342,0.77486547,0.00000000
-5.11155578,2.37808673,0.44593949,0.00000000,1.43893688,1.33113664,0.79025399,0.00000000
-5.10555278,2.43022500,0.46236791,0.00000000,1.47284704,1.36572992,0.80426341,0.00000000
-5.09954977,2.47896781,0.47879925,0.00000000,1.50280360,1.39932808,0.81681330,0.00000000
-5.09354677,2.52407907,0.49506351,0.00000000,1.52813014,1.43190546,0.82785790,0.00000000
-5.08754377,2.56539787,0.51100045,0.00000000,1.54824819,1.46346012,0.83738432,0.00000000
-5.08154077,2.60283292,0.52646259,0.00000000,1.56269183,1.49400708,0.84540945,0.00000000
-5.07553777,2.63635503,0.54131783,0.00000000,1.57111917,1.52357087,0.85197602,0.00000000
-5.06953477,2.66598803,0.55545149,0.00000000,1.57332017,1.55217801,0.85714785,0.00000000
-5.06353177,2.69179914,0.56876791,0.00000000,1.56922081,1.57984991,0.86100479,0.00000000
-5.05752876,2.71388923,0.58119143,0.00000000,1.55888357,1.60659651,0.86363757,0.00000000
-5.05152576,2.73238370,0.59266692,0.00000000,1.54250426,1.63241130,0.86514286,0.00000000
-5.04552276,2.74742451,0.60315974,0.00000000,1.52040544,1.65726782,0.86561876,0.00000000
-5.03951976,2.75916370,0.61265532,0.00000000,1.49302661,1.68111804,0.86516103,0.00000000
-5.03351676,2.76775880,0.62115828,0.00000000,1.46091158,1.70389268,0.86386014,0.00000000
-5.02751376,2.77337021,0.62869116,0.00000000,1.42469344,1.72550349,0.86179927,0.00000000
-5.02151076,2.77616054,0.63529291,0.00000000,1.38507765,1.74584737,0.85905327,0.00000000
-5.01550775,2.77629578,0.64101707,0.00000000,1.34282365,1.76481221,0.85568864,0.00000000
-5.00950475,2.77394794,0.64592983,0.00000000,1.29872569,1.78228391,0.85176434,0.00000000
-5.00350175,2.76929891,0.65010792,0.00000000,1.25359340,1.79815439,0.84733339,0.00000000
-4.99749875,2.76254485,0.65363635,0.00000000,1.20823258,1.81232991,0.84244500,0.00000000
-4.99149575,2.75390068,0.65660623,0.00000000,1.16342681,1.82473924,0.83714709,0.00000000
-4.98549275,2.74360407,0.65911238,0.00000000,1.11992045,1.83534111,0.83148900,0.00000000
-4.97948974,2.73191832,0.66125103,0.00000000,1.07840326,1.84413035,0.82552409,0.00000000
-4.97348674,2.71913378,0.66311745,0.00000000,1.03949722,1.85114233,0.81931204,0.00000000
-4.96748374,2.70556723,0.66480354,0.00000000,1.00374571,1.85645526,0.81292076,0.00000000
-4.96148074,2.69155913,0.66639548,0.00000000,0.97160536,1.86019000,0.80642765,0.00000000
-4.95547774,2.67746860,0.66797135,0.00000000,0.94344055,1.86250754,0.79992012,0.00000000
-4.94947474,2.66366617,0.66959883,0.00000000,0.91952078,1.86360382,0.79349548,0.00000000
-4.94347174,2.65052465,0.67133305,0.00000000,0.90002064,1.86370245,0.78725991,0.00000000
-4.93746873,2.63840851,0.67321458,0.00000000,0.88502238,1.86304559,0.78132688,0.00000000
-4.93146573,2.62766238,0.67526782,0.00000000,0.87452078,1.86188348,0.77581485,0.00000000
-4.92546273,2.61859939,0.67749974,0.00000000,0.86842999,1.86046341,0.77084457,0.00000000
-4.91945973,2.61149012,0.67989923,0.00000000,0.86659205,1.85901876,0.76653605,0.00000000
-4.91345673,2.60655288,0.68243714,0.00000000,0.86878659,1.85775898,0.76300532,0.00000000
-4.90745373,2.60394624,0.68506709,0.00000000,0.87474130,1.85686118,0.76036130,0.00000000
-4.90145073,2.60376418,0.68772724,0.00000000,0.88414283,1.85646400,0.75870276,0.00000000
-4.89544772,2.60603466,0.69034293,0.00000000,0.89664748,1.85666437,0.75811570,0.00000000
-4.88944472,2.61072164,0.69283043,0.00000000,0.91189144,1.85751744,0.75867102,0.00000000
-4.88344172,2.61773077,0.69510144,0.00000000,0.92950023,1.85903984,0.76042283,0.00000000
-4.87743872,2.62691855,0.69706852,0.00000000,0.94909693,1.86121625,0.76340722,0.00000000
-4.87143572,2.63810447,0.69865101,0.00000000,0.97030916,1.86400878,0.76764159,0.00000000
-4.86543272,2.65108559,0.69978140,0.00000000,0.99277461,1.86736886,0.77312455,0.00000000
-4.85942971,2.66565268,0.70041170,0.00000000,1.01614514,1.87125073,0.77983629,0.00000000
-4.85342671,2.68160698,0.70051950,0.00000000,1.04008952,1.87562556,0.78773938,0.00000000
-4.84742371,2.69877659,0.70011339,0.00000000,1.06429510,1.88049544,0.79677997,0.00000000
-4.84142071,2.71703142,0.69923733,0.00000000,1.08846851,1.88590603,0.80688922,0.00000000
-4.83541771,2.73629565,0.69797357,0.00000000,1.11233582,1.89195684,0.81798510,0.00000000
-4.82941471,2.75655709,0.69644395,0.00000000,1.13564246,1.89880845,0.82997424,0.00000000
-4.82341171,2.77787246,0.69480920,0.00000000,1.15815329,1.90668570,0.84275403,0.00000000
-4.81740870,2.80036841,0.69326619,0.00000000,1.17965316,1.91587652,0.85621480,0.00000000
-4.81140570,2.82423787,0.69204303,0.00000000,1.19994818,1.92672606,0.87024203,0.00000000
-4.80540270,2.84973201,0.69139213,0.00000000,1.21886791,1.93962607,0.88471876,0.00000000
-4.79939970,2.87714791,0.69158141,0.00000000,1.23626864,1.95500004,0.89952783,0.00000000
-4.79339670,2.90681268,0.69288392,0.00000000,1.25203767,1.97328441,0.91455430,0.00000000
-4.78739370,2.93906468,0.69556636,0.00000000,1.26609840,1.99490692,0.92968762,0.00000000
-4.78139070,2.97423285,0.69987683,0.00000000,1.27841606,2.02026291,0.94482385,0.00000000
-4.77538769,3.01261506,0.70603261,0.00000000,1.28900358,2.04969087,0.95986750,0.00000000
-4.76938469,3.05445669,0.71420829,0.00000000,1.29792724,2.08344852,0.97473318,0.00000000
-4.76338169,3.09993042,0.72452501,0.00000000,1.30531148,2.12169053,0.98934679,0.00000000
-4.75737869,3.14911830,0.73704130,0.00000000,1.31134234,2.16444933,1.00364628,0.00000000
-4.75137569,3.20199690,0.75174609,0.00000000,1.31626902,2.21161991,1.01758178,0.00000000
-4.74537269,3.25842647,0.76855421,0.00000000,1.32040307,2.26294969,1.03111517,0.00000000
-4.73936968,3.31814447,0.78730475,0.00000000,1.32411489,2.31803413,1.04421892,0.00000000
-4.73336668,3.38076397,0.80776253,0.00000000,1.32782716,2.37631850,1.05687437,0.00000000
-4.72736368,3.44577708,0.82962254,0.00000000,1.33200536,2.43710602,1.06906933,0.00000000
-4.72136068,3.51256316,0.85251745,0.00000000,1.33714530,2.49957214,1.08079519,0.00000000
-4.71535768,3.58040164,0.87602784,0.00000000,1.34375801,2.56278460,1.09204365,0.00000000
-4.70935468,3.64848898,0.89969470,0.00000000,1.35235246,2.62572849,1.10280320,0.00000000
-4.70335168,3.71595890,0.92303394,0.00000000,1.36341672,2.68733537,1.11305548,0.00000000
-4.69734867,3.78190513,0.94555199,0.00000000,1.37739833,2.74651518,1.12277185,0.00000000
-4.69134567,3.84540582,0.96676210,0.00000000,1.39468459,2.80218969,1.13191024,0.00000000
-4.68534267,3.90554836,0.98620055,0.00000000,1.41558382,2.85332599,1.14041246,0.00000000
-4.67933967,3.96145375,1.00344197,0.00000000,1.44030829,2.89896868,1.14820229,0.00000000
-4.67333667,4.01229939,1.01811329,0.00000000,1.46895973,2.93826919,1.15518424,0.00000000
-4.66733367,4.05733945,1.02990557,0.00000000,1.50151807,2.97051117,1.16124334,0.00000000
-4.66133067,4.09592191,1.03858326,0.00000000,1.53783411,2.99513069,1.16624579,0.00000000
-4.65532766,4.12750167,1.04399050,0.00000000,1.57762644,3.01173055,1.17004065,0.00000000
-4.64932466,4.15164939,1.04605428,0.00000000,1.62048285,3.02008808,1.17246252,0.00000000
-4.64332166,4.16805568,1.04478424,0.00000000,1.66586644,3.02015620,1.17333503,0.00000000
-4.63731866,4.17653081,1.04026932,0.00000000,1.71312603,3.01205783,1.17247525,0.00000000
-4.63131566,4.17700014,1.03267144,0.00000000,1.76151086,2.99607413,1.16969865,0.00000000
-4.62531266,4.16949579,1.02221649,0.00000000,1.81018874,2.97262718,1.16482466,0.00000000
-4.61930965,4.15414508,1.00918327,0.00000000,1.85826727,2.94225811,1.15768254,0.00000000
-4.61330665,4.13115676,0.99389084,0.00000000,1.90481729,2.90560179,1.14811741,0.00000000
-4.60730365,4.10080563,0.97668490,0.00000000,1.94889765,2.86335946,1.13599616,0.00000000
-4.60130065,4.06341673,0.95792402,0.00000000,1.98958049,2.81627054,1.12121313,0.00000000
-4.59529765,4.01934983,0.93796616,0.00000000,2.02597623,2.76508503,1.10369537,0.00000000
-4.58929465,3.96898513,0.91715624,0.00000000,2.05725722,2.71053771,1.08340708,0.00000000
-4.58329165,3.91271088,0.89581522,0.00000000,2.08267948,2.65332528,1.06035336,0.00000000
-4.57728864,3.85091343,0.87423121,0.00000000,2.10160176,2.59408738,1.03458283,0.00000000
-4.57128564,3.78397021,0.85265277,0.00000000,2.11350142,2.53339210,1.00618919,0.00000000
-4.56528264,3.71224579,0.83128477,0.00000000,2.11798664,2.47172653,0.97531153,0.00000000
-4.55927964,3.63609103,0.81028678,0.00000000,2.11480488,2.40949239,0.94213344,0.00000000
-4.55327664,3.55584520,0.78977387,0.00000000,2.10384737,2.34700671,0.90688083,0.00000000
-4.54727364,3.47184085,0.76981971,0.00000000,2.08514970,2.28450725,0.86981862,0.00000000
-4.54127064,3.38441089,0.75046167,0.00000000,2.05888883,2.22216213,0.83124633,0.00000000
-4.53526763,3.29389735,0.73170745,0.00000000,2.02537672,2.16008282,0.79149281,0.00000000
-4.52926463,3.20066145,0.71354291,0.00000000,1.98505103,2.09833995,0.75091024,0.00000000
-4.52326163,3.10509398,0.69594059,0.00000000,1.93846338,2.03698071,0.70986765,0.00000000
-4.51725863,3.00762572,0.67886835,0.00000000,1.88626571,1.97604712,0.66874419,0.00000000
-4.51125563,2.90873704,0.66229781,0.00000000,1.82919520,1.91559416,0.62792239,0.00000000
-4.50525263,2.80896613,0.64621208,0.00000000,1.76805825,1.85570677,0.58778165,0.00000000
-4.49924962,2.70891531,0.63061229,0.00000000,1.70371404,1.79651510,0.54869210,0.00000000
-4.49324662,2.60925494,0.61552281,0.00000000,1.63705793,1.73820701,0.51100911,0.00000000
-4.48724362,2.51072445,0.60099473,0.00000000,1.56900521,1.68103748,0.47506836,0.00000000
-4.48124062,2.41413014,0.58710751,0.00000000,1.50047518,1.62533423,0.44118182,0.00000000
-4.47523762,2.32033956,0.57396873,0.00000000,1.43237601,1.57149933,0.40963432,0.00000000
-4.46923462,2.23027220,0.56171187,0.00000000,1.36559023,1.52000656,0.38068092,0.00000000
-4.46323162,2.14488646,0.55049239,0.00000000,1.30096116,1.47139456,0.35454494,0.00000000
-4.45722861,2.06516304,0.54048193,0.00000000,1.23928005,1.42625573,0.33141644,0.00000000
-4.45122561,1.99208497,0.53186131,0.00000000,1.18127413,1.38522134,0.31145111,0.00000000
-4.44522261,1.92661446,0.52481223,0.00000000,1.12759557,1.34894313,0.29476946,0.00000000
-4.43921961,1.86966735,0.51950822,0.00000000,1.07881121,1.31807196,0.28145608,0.00000000
-4.43321661,1.82208564,0.51610518,0.00000000,1.03539345,1.29323433,0.27155896,0.00000000
-4.42721361,1.78460894,0.51473196,0.00000000,0.99771206,1.27500739,0.26508878,0.00000000
-4.42121061,1.75784591,0.51548123,0.00000000,0.96602733,1.26389350,0.26201813,0.00000000
-4.41520760,1.74224657,0.51840131,0.00000000,0.94048464,1.26029522,0.26228072,0.00000000
-4.40920460,1.73807680,0.52348914,0.00000000,0.92111067,1.26449175,0.26577062,0.00000000
-4.40320160,1.74539605,0.53068485,0.00000000,0.90781151,1.27661795,0.27234167,0.00000000
-4.39719860,1.76403961,0.53986825,0.00000000,0.90037297,1.29664681,0.28180725,0.00000000
-4.39119560,1.79360632,0.55085740,0.00000000,0.89846318,1.32437641,0.29394052,0.00000000
-4.38519260,1.83345295,0.56340954,0.00000000,0.90163783,1.35942214,0.30847540,0.00000000
-4.37918959,1.88269589,0.57722438,0.00000000,0.90934801,1.40121489,0.32510848,0.00000000
-4.37318659,1.94022079,0.59194971,0.00000000,0.92095086,1.44900566,0.34350193,0.00000000
-4.36718359,2.00470044,0.60718933,0.00000000,0.93572280,1.50187687,0.36328770,0.00000000
-4.36118059,2.07462088,0.62251293,0.00000000,0.95287536,1.55876037,0.38407301,0.00000000
-4.35517759,2.14831533,0.63746779,0.00000000,0.97157319,1.61846187,0.40544712,0.00000000
-4.34917459,2.22400522,0.65159168,0.00000000,0.99095395,1.67969119,0.42698937,0.00000000
-4.34317159,2.29984729,0.66442673,0.00000000,1.01014960,1.74109759,0.44827841,0.00000000
-4.33716858,2.37398528,0.67553359,0.00000000,1.02830837,1.80130902,0.46890232,0.00000000
-4.33116558,2.44460451,0.68450541,0.00000000,1.04461696,1.85897392,0.48846933,0.00000000
-4.32516258,2.50998753,0.69098107,0.00000000,1.05832206,1.91280424,0.50661897,0.00000000
-4.31915958,2.56856870,0.69465712,0.00000000,1.06875061,1.96161789,0.52303303,0.00000000
-4.31315658,2.61898557,0.69529802,0.00000000,1.07532801,2.00437906,0.53744604,0.00000000
-4.30715358,2.66012505,0.69274412,0.00000000,1.07759361,2.04023471,0.54965483,0.00000000
