energy_ev,total_up,Bi_p_up,Bi_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.82591296,2.18833613,0.44585619,0.00746926,1.02179727,1.13191563,0.94676232,0.00000000
-5.81990995,2.26196877,0.46578473,0.00774701,1.05263381,1.16957159,0.97507421,0.00000000
-5.81390695,2.32916839,0.48448042,0.00801274,1.07976458,1.20402203,1.00076094,0.00000000
-5.80790395,2.38986124,0.50180475,0.00826636,1.10304558,1.23529380,1.02393949,0.00000000
-5.80190095,2.44419966,0.51765851,0.00850820,1.12244618,1.26353263,1.04483658,0.00000000
-5.79589795,2.49255115,0.53198450,0.00873901,1.13804537,1.28899616,1.06377850,0.00000000
-5.78989495,2.53547807,0.54476879,0.00895985,1.15002397,1.31204195,1.08117609,0.00000000
-5.78389195,2.57370859,0.55604046,0.00917203,1.15865299,1.33311057,1.09750529,0.00000000
-5.77788894,2.60809958,0.56586952,0.00937698,1.16427855,1.35270436,1.11328395,0.00000000
-5.77188594,2.63959280,0.57436319,0.00957615,1.16730381,1.37136249,1.12904565,0.00000000
-5.76588294,2.66916611,0.58166055,0.00977093,1.16816885,1.38963342,1.14531169,0.00000000
-5.75987994,2.69778175,0.58792565,0.00996247,1.16732923,1.40804580,1.16256243,0.00000000
-5.75387694,2.72633401,0.59333941,0.01015164,1.16523432,1.42707919,1.18120940,0.00000000
-5.74787394,2.75559871,0.59809058,0.01033889,1.16230624,1.44713596,1.20156935,0.00000000
-5.74187094,2.78618701,0.60236611,0.01052421,1.15892063,1.46851572,1.22384178,0.00000000
-5.73586793,2.81850594,0.60634153,0.01070704,1.15538994,1.49139372,1.24809107,0.00000000
-5.72986493,2.85272769,0.61017158,0.01088629,1.15195024,1.51580431,1.27423417,0.00000000
-5.72386193,2.88876950,0.61398182,0.01106029,1.14875209,1.54163054,1.30203484,0.00000000
-5.71785893,2.92628553,0.61786147,0.01122685,1.14585584,1.56860065,1.33110469,0.00000000
-5.71185593,2.96467120,0.62185802,0.01138332,1.14323179,1.59629167,1.36091138,0.00000000
-5.70585293,3.00308040,0.62597397,0.01152668,1.14076483,1.62414052,1.39079373,0.00000000
-5.69984992,3.04045481,0.63016577,0.01165366,1.13826360,1.65146192,1.41998314,0.00000000
-5.69384692,3.07556437,0.63434531,0.01176085,1.13547343,1.67747277,1.44763055,0.00000000
-5.68784392,3.10705688,0.63838369,0.01184489,1.13209241,1.70132176,1.47283775,0.00000000
-5.68184092,3.13351472,0.64211738,0.01190262,1.12778976,1.72212295,1.49469161,0.00000000
-5.67583792,3.15351578,0.64535616,0.01193121,1.12222537,1.73899182,1.51229976,0.00000000
-5.66983492,3.16569590,0.64789280,0.01192833,1.11506958,1.75108213,1.52482603,0.00000000
-5.66383192,3.16880953,0.64951356,0.01189231,1.10602205,1.75762168,1.53152399,0.00000000
-5.65782891,3.16178594,0.65000925,0.01182220,1.09482885,1.75794546,1.53176716,0.00000000
-5.65182591,3.14377792,0.64918607,0.01171786,1.08129671,1.75152446,1.52507450,0.00000000
-5.64582291,3.11420102,0.64687566,0.01158000,1.06530393,1.73798894,1.51112998,0.00000000
-5.63981991,3.07276112,0.64294377,0.01141021,1.04680732,1.71714488,1.48979551,0.00000000
-5.63381691,3.01946947,0.63729710,0.01121088,1.02584493,1.68898315,1.46111677,0.00000000
-5.62781391,2.95464443,0.62988795,0.01098514,1.00253460,1.65368093,1.42532181,0.00000000
-5.62181091,2.87890032,0.62071644,0.01073674,0.97706848,1.61159556,1.38281261,0.00000000
-5.61580790,2.79312411,0.60983017,0.01046995,0.94970400,1.56325120,1.33415035,0.00000000
-5.60980490,2.69844147,0.59732155,0.01018935,0.92075193,1.50931931,1.28003504,0.00000000
-5.60380190,2.59617421,0.58332286,0.00989970,0.89056228,1.45059390,1.22128088,0.00000000
-5.59779890,2.48779153,0.56799961,0.00960574,0.85950891,1.38796302,1.15878837,0.00000000
-5.59179590,2.37485757,0.55154241,0.00931203,0.82797377,1.32237797,1.09351469,0.00000000
-5.58579290,2.25897798,0.53415810,0.00902282,0.79633164,1.25482166,1.02644367,0.00000000
-5.57978989,2.14174814,0.51606068,0.00874190,0.76493622,1.18627775,0.95855659,0.00000000
-5.57378689,2.02470523,0.49746239,0.00847250,0.73410818,1.11770173,0.89080501,0.00000000
-5.56778389,1.90928619,0.47856571,0.00821723,0.70412574,1.04999528,0.82408664,0.00000000
-5.56178089,1.79679295,0.45955656,0.00797806,0.67521818,0.98398460,0.75922483,0.00000000
-5.55577789,1.68836603,0.44059894,0.00775630,0.64756224,0.92040335,0.69695237,0.00000000
-5.54977489,1.58496670,0.42183139,0.00755263,0.62128159,0.85988059,0.63789967,0.00000000
-5.54377189,1.48736786,0.40336522,0.00736718,0.59644887,0.80293355,0.58258738,0.00000000
-5.53776888,1.39615276,0.38528438,0.00719959,0.57309010,0.74996498,0.53142320,0.00000000
-5.53176588,1.31172083,0.36764701,0.00704910,0.55119094,0.70126471,0.48470253,0.00000000
-5.52576288,1.23429920,0.35048816,0.00691467,0.53070402,0.65701459,0.44261228,0.00000000
-5.51975988,1.16395854,0.33382355,0.00679504,0.51155700,0.61729613,0.40523738,0.00000000
-5.51375688,1.10063175,0.31765391,0.00668884,0.49366055,0.58210004,0.37256928,0.00000000
-5.50775388,1.04413403,0.30196952,0.00659465,0.47691584,0.55133687,0.34451565,0.00000000
-5.50175088,0.99418302,0.28675471,0.00651108,0.46122104,0.52484806,0.32091099,0.00000000
-5.49574787,0.95041807,0.27199187,0.00643676,0.44647655,0.50241686,0.30152730,0.00000000
-5.48974487,0.91241773,0.25766490,0.00637040,0.43258877,0.48377861,0.28608467,0.00000000
-5.48374187,0.87971509,0.24376177,0.00631076,0.41947232,0.46863012,0.27426137,0.00000000
-5.47773887,0.85181069,0.23027628,0.00625667,0.40705086,0.45663814,0.26570322,0.00000000
-5.47173587,0.82818316,0.21720889,0.00620692,0.39525668,0.44744676,0.26003232,0.00000000
-5.46573287,0.80829784,0.20456676,0.00616033,0.38402930,0.44068396,0.25685499,0.00000000
-5.45972986,0.79161386,0.19236308,0.00611564,0.37331354,0.43596758,0.25576905,0.00000000
-5.45372686,0.77759023,0.18061594,0.00607149,0.36305727,0.43291083,0.25637059,0.00000000
-5.44772386,0.76569140,0.16934683,0.00602644,0.35320934,0.43112769,0.25826026,0.00000000
-5.44172086,0.75539303,0.15857905,0.00597892,0.34371786,0.43023839,0.26104931,0.00000000
-5.43571786,0.74618807,0.14833612,0.00592725,0.33452928,0.42987512,0.26436534,0.00000000
-5.42971486,0.73759369,0.13864046,0.00586967,0.32558825,0.42968810,0.26785794,0.00000000
-5.42371186,0.72915891,0.12951241,0.00580440,0.31683840,0.42935196,0.27120405,0.00000000
-5.41770885,0.72047309,0.12096960,0.00572966,0.30822411,0.42857228,0.27411320,0.00000000
-5.41170585,0.71117479,0.11302682,0.00564374,0.29969302,0.42709227,0.27633229,0.00000000
-5.40570285,0.70096083,0.10569627,0.00554512,0.29119921,0.42469910,0.27764992,0.00000000
-5.39969985,0.68959489,0.09898821,0.00543248,0.28270671,0.42122974,0.27790015,0.00000000
-5.39369685,0.67691523,0.09291190,0.00530482,0.27419319,0.41657597,0.27696535,0.00000000
-5.38769385,0.66284094,0.08747664,0.00516148,0.26565334,0.41068810,0.27477814,0.00000000
-5.38169085,0.64737617,0.08269292,0.00500222,0.25710188,0.40357735,0.27132223,0.00000000
-5.37568784,0.63061206,0.07857343,0.00482725,0.24857570,0.39531639,0.26663205,0.00000000
-5.36968484,0.61272579,0.07513390,0.00463722,0.24013512,0.38603810,0.26079115,0.00000000
-5.36368184,0.59397685,0.07239352,0.00443322,0.23186396,0.37593239,0.25392939,0.00000000
-5.35767884,0.57470038,0.07037506,0.00421679,0.22386850,0.36524102,0.24621886,0.00000000
-5.35167584,0.55529759,0.06910444,0.00398981,0.21627509,0.35425075,0.23786884,0.00000000
-5.34567284,0.53622376,0.06860983,0.00375449,0.20922666,0.34328474,0.22911971,0.00000000
-5.33966983,0.51797397,0.06892022,0.00351327,0.20287819,0.33269270,0.22023616,0.00000000
-5.33366683,0.50106717,0.07006361,0.00326877,0.19739126,0.32283990,0.21149983,0.00000000
-5.32766383,0.48602906,0.07206476,0.00302365,0.19292792,0.31409563,0.20320153,0.00000000
-5.32166083,0.47337445,0.07494262,0.00278058,0.18964423,0.30682122,0.19563338,0.00000000
-5.31565783,0.46358953,0.07870769,0.00254213,0.18768352,0.30135826,0.18908091,0.00000000
-5.30965483,0.45711489,0.08335927,0.00231068,0.18716989,0.29801718,0.18381539,0.00000000
-5.30365183,0.45432952,0.08888284,0.00208841,0.18820202,0.29706664,0.18008654,0.00000000
-5.29764882,0.45553660,0.09524778,0.00187719,0.19084765,0.29872409,0.17811568,0.00000000
-5.29164582,0.46095126,0.10240541,0.00167860,0.19513890,0.30314763,0.17808959,0.00000000
-5.28564282,0.47069087,0.11028763,0.00149384,0.20106864,0.31042957,0.18015500,0.00000000
-5.27963982,0.48476799,0.11880629,0.00132380,0.20858811,0.32059172,0.18441395,0.00000000
-5.27363682,0.50308639,0.12785322,0.00116899,0.21760579,0.33358270,0.19092004,0.00000000
-5.26763382,0.52544002,0.13730116,0.00102963,0.22798770,0.34927727,0.19967567,0.00000000
-5.26163082,0.55151529,0.14700552,0.00090559,0.23955912,0.36747768,0.21063037,0.00000000
-5.25562781,0.58089638,0.15680696,0.00079650,0.25210770,0.38791723,0.22368023,0.00000000
-5.24962481,0.61307363,0.16653475,0.00070175,0.26538784,0.41026570,0.23866865,0.00000000
-5.24362181,0.64745477,0.17601083,0.00062051,0.27912630,0.43413674,0.25538831,0.00000000
-5.23761881,0.68337870,0.18505436,0.00055184,0.29302889,0.45909697,0.27358449,0.00000000
-5.23161581,0.72013158,0.19348664,0.00049465,0.30678791,0.48467657,0.29295975,0.00000000
-5.22561281,0.75696458,0.20113626,0.00044778,0.32009023,0.51038104,0.31317992,0.00000000
-5.21960980,0.79311309,0.20784419,0.00041006,0.33262576,0.53570386,0.33388134,0.00000000
-5.21360680,0.82781648,0.21346854,0.00038030,0.34409588,0.56013961,0.35467913,0.00000000
-5.20760380,0.86033814,0.21788904,0.00035733,0.35422170,0.58319722,0.37517657,0.00000000
-5.20160080,0.88998498,0.22101071,0.00034003,0.36275185,0.60441285,0.39497494,0.00000000
-5.19559780,0.91612576,0.22276682,0.00032739,0.36946936,0.62336210,0.41368396,0.00000000
-5.18959480,0.93820780,0.22312094,0.00031847,0.37419772,0.63967103,0.43093216,0.00000000
-5.18359180,0.95577142,0.22206794,0.00031242,0.37680553,0.65302573,0.44637714,0.00000000
-5.17758879,0.96846176,0.21963407,0.00030857,0.37720989,0.66318017,0.45971503,0.00000000
-5.17158579,0.97603754,0.21587590,0.00030635,0.37537834,0.66996205,0.47068921,0.00000000
-5.16558279,0.97837670,0.21087852,0.00030534,0.37132925,0.67327654,0.47909758,0.00000000
-5.15957979,0.97547873,0.20475281,0.00030531,0.36513076,0.67310796,0.48479851,0.00000000
-5.15357679,0.96746384,0.19763211,0.00030616,0.35689838,0.66951936,0.48771500,0.00000000
-5.14757379,0.95456925,0.18966843,0.00030800,0.34679135,0.66265023,0.48783709,0.00000000
-5.14157079,0.93714275,0.18102838,0.00031112,0.33500793,0.65271256,0.48522251,0.00000000
-5.13556778,0.91563423,0.17188900,0.00031599,0.32177994,0.63998551,0.47999553,0.00000000
-5.12956478,0.89058539,0.16243374,0.00032332,0.30736674,0.62480910,0.47234427,0.00000000
-5.12356178,0.86261847,0.15284863,0.00033402,0.29204889,0.60757715,0.46251655,0.00000000
-5.11755878,0.83242425,0.14331898,0.00034923,0.27612186,0.58872999,0.45081465,0.00000000
-5.11155578,0.80075000,0.13402645,0.00037032,0.25988988,0.56874700,0.43758913,0.00000000
-5.10555278,0.76838769,0.12514672,0.00039894,0.24366023,0.54813942,0.42323208,0.00000000
-5.09954977,0.73616274,0.11684776,0.00043695,0.22773813,0.52744357,0.40817000,0.00000000
-5.09354677,0.70492353,0.10928857,0.00048649,0.21242228,0.50721439,0.39285655,0.00000000
-5.08754377,0.67553171,0.10261841,0.00054994,0.19800118,0.48801951,0.37776536,0.00000000
-5.08154077,0.64885313,0.09697637,0.00062994,0.18475014,0.47043359,0.36338296,0.00000000
-5.07553777,0.62574925,0.09249119,0.00072931,0.17292900,0.45503284,0.35020187,0.00000000
-5.06953477,0.60706865,0.08928115,0.00085112,0.16278043,0.44238940,0.33871394,0.00000000
-5.06353177,0.59363834,0.08745391,0.00099854,0.15452867,0.43306536,0.32940367,0.00000000
-5.05752876,0.58625428,0.08710624,0.00117489,0.14837850,0.42760615,0.32274157,0.00000000
-5.05152576,0.58567100,0.08832336,0.00138348,0.14451435,0.42653305,0.31917730,0.00000000
-5.04552276,0.59258973,0.09117800,0.00162760,0.14309934,0.43033448,0.31913248,0.00000000
-5.03951976,0.60764499,0.09572902,0.00191041,0.14427403,0.43945627,0.32299316,0.00000000
-5.03351676,0.63138960,0.10201963,0.00223478,0.14815489,0.45429054,0.33110167,0.00000000
-5.02751376,0.66427811,0.11007526,0.00260326,0.15483227,0.47516367,0.34374810,0.00000000
-5.02151076,0.70664913,0.11990113,0.00301789,0.16436792,0.50232338,0.36116132,0.00000000
-5.01550775,0.75870703,0.13147972,0.00348009,0.17679214,0.53592549,0.38349979,0.00000000
-5.00950475,0.82050376,0.14476826,0.00399054,0.19210050,0.57602090,0.41084249,0.00000000
-5.00350175,0.89192174,0.15969642,0.00454906,0.21025047,0.62254334,0.44318024,0.00000000
-4.99749875,0.97265873,0.17616446,0.00515453,0.23115798,0.67529883,0.48040799,0.00000000
-4.99149575,1.06221605,0.19404198,0.00580476,0.25469437,0.73395745,0.52231846,0.00000000
-4.98549275,1.15989099,0.21316750,0.00649647,0.28068374,0.79804833,0.56859781,0.00000000
-4.97948974,1.26477461,0.23334905,0.00722525,0.30890128,0.86695849,0.61882376,0.00000000
-4.97348674,1.37575586,0.25436584,0.00798558,0.33907259,0.93993621,0.67246664,0.00000000
-4.96748374,1.49153253,0.27597110,0.00877091,0.37087446,1.01609926,0.72889388,0.00000000
-4.96148074,1.61062966,0.29789610,0.00957368,0.40393717,1.09444834,0.78737811,0.00000000
-4.95547774,1.73142523,0.31985531,0.01038555,0.43784855,1.17388560,0.84710901,0.00000000
-4.94947474,1.85218290,0.34155249,0.01119752,0.47215975,1.25323801,0.90720885,0.00000000
-4.94347174,1.97109107,0.36268754,0.01200011,0.50639287,1.33128503,0.96675155,0.00000000
-4.93746873,2.08630711,0.38296400,0.01278368,0.54005020,1.40678964,1.02478466,0.00000000
-4.93146573,2.19600540,0.40209661,0.01353861,0.57262482,1.47853190,1.08035378,0.00000000
-4.92546273,2.29842728,0.41981893,0.01425558,0.60361244,1.54534351,1.13252848,0.00000000
-4.91945973,2.39193120,0.43589040,0.01492582,0.63252393,1.60614232,1.18042891,0.00000000
-4.91345673,2.47504089,0.45010282,0.01554138,0.65889818,1.65996508,1.22325205,0.00000000
-4.90745373,2.54648961,0.46228562,0.01609532,0.68231481,1.70599733,1.26029651,0.00000000
-4.90145073,2.60525868,0.47231004,0.01658190,0.70240626,1.74359885,1.29098494,0.00000000
-4.89544772,2.65060852,0.48009178,0.01699671,0.71886869,1.77232391,1.31488311,0.00000000
-4.88944472,2.68210105,0.48559212,0.01733679,0.73147134,1.79193514,1.33171478,0.00000000
-4.88344172,2.69961252,0.48881761,0.01760068,0.74006405,1.80241081,1.34137188,0.00000000
-4.87743872,2.70333634,0.48981818,0.01778837,0.74458233,1.80394495,1.34391946,0.00000000
-4.87143572,2.69377596,0.48868403,0.01790129,0.74505021,1.79694070,1.33959535,0.00000000
-4.86543272,2.67172839,0.48554138,0.01794219,0.74158041,1.78199722,1.32880456,0.00000000
-4.85942971,2.63825924,0.48054740,0.01791503,0.73437204,1.75989079,1.31210871,0.00000000
-4.85342671,2.59467054,0.47388462,0.01782480,0.72370588,1.73155129,1.29021098,0.00000000
-4.84742371,2.54246308,0.46575510,0.01767738,0.70993751,1.69803487,1.26393740,0.00000000
-4.84142071,2.48329467,0.45637463,0.01747932,0.69348849,1.66049438,1.23421504,0.00000000
-4.83541771,2.41893644,0.44596730,0.01723767,0.67483607,1.62014846,1.20204820,0.00000000
-4.82941471,2.35122853,0.43476061,0.01695984,0.65450167,1.57825069,1.16849333,0.00000000
-4.82341171,2.28203691,0.42298120,0.01665342,0.63303872,1.53605973,1.13463364,0.00000000
-4.81740870,2.21321262,0.41085142,0.01632603,0.61102007,1.49481135,1.10155416,0.00000000
-4.81140570,2.14655427,0.39858670,0.01598529,0.58902549,1.45569302,1.07031779,0.00000000
-4.80540270,2.08377468,0.38639362,0.01563861,0.56762948,1.41982139,1.04194317,0.00000000
-4.79939970,2.02647187,0.37446864,0.01529325,0.54738981,1.38822303,1.01738441,0.00000000
-4.79339670,1.97610456,0.36299732,0.01495617,0.52883674,1.36181825,0.99751317,0.00000000
-4.78739370,1.93397195,0.35215389,0.01463404,0.51246342,1.34140797,0.98310321,0.00000000
-4.78139070,1.90119748,0.34210087,0.01433319,0.49871721,1.32766335,0.97481721,0.00000000
-4.77538769,1.87871595,0.33298873,0.01405955,0.48799223,1.32111778,0.97319611,0.00000000
-4.76938469,1.86726376,0.32495526,0.01381862,0.48062302,1.32216093,0.97865062,0.00000000
-4.76338169,1.86737149,0.31812472,0.01361539,0.47687923,1.33103465,0.99145486,0.00000000
-4.75737869,1.87935868,0.31260648,0.01345429,0.47696151,1.34783037,1.01174210,0.00000000
-4.75137569,1.90333048,0.30849334,0.01333906,0.48099832,1.37248794,1.03950246,0.00000000
-4.74537269,1.93917607,0.30585949,0.01327267,0.48904379,1.40479592,1.07458247,0.00000000
-4.73936968,1.98656901,0.30475809,0.01325720,0.50107663,1.44439352,1.11668669,0.00000000
-4.73336668,2.04496970,0.30521885,0.01329371,0.51699998,1.49077422,1.16538136,0.00000000
-4.72736368,2.11363030,0.30724551,0.01338215,0.53664239,1.54329144,1.22010007,0.00000000
-4.72136068,2.19160256,0.31081361,0.01352127,0.55975980,1.60116665,1.28015182,0.00000000
-4.71535768,2.27774894,0.31586864,0.01370851,0.58603879,1.66349996,1.34473126,0.00000000
-4.70935468,2.37075734,0.32232481,0.01393999,0.61510100,1.72928355,1.41293135,0.00000000
-4.70335168,2.46915986,0.33006453,0.01421051,0.64650874,1.79741801,1.48375838,0.00000000
-4.69734867,2.57135544,0.33893888,0.01451357,0.67977201,1.86673147,1.55614912,0.00000000
-4.69134567,2.67563654,0.34876898,0.01484150,0.71435664,1.93600139,1.62899006,0.00000000
-4.68534267,2.78021936,0.35934847,0.01518557,0.74969372,2.00397857,1.70113828,0.00000000
-4.67933967,2.88327720,0.37044692,0.01553620,0.78519007,2.06941288,1.77144364,0.00000000
-4.67333667,2.98297623,0.38181432,0.01588319,0.82023957,2.13108002,1.83877162,0.00000000
-4.66733367,3.07751265,0.39318632,0.01621598,0.85423525,2.18780854,1.90202643,0.00000000
-4.66133067,3.16515040,0.40429024,0.01652399,0.88658172,2.23850622,1.96017358,0.00000000
-4.65532766,3.24425816,0.41485152,0.01679686,0.91670768,2.28218499,2.01226129,0.00000000
-4.64932466,3.31334456,0.42460057,0.01702481,0.94407816,2.31798350,2.05744017,0.00000000
-4.64332166,3.37109044,0.43327949,0.01719894,0.96820614,2.34518656,2.09498053,0.00000000
-4.63731866,3.41637720,0.44064880,0.01731149,0.98866311,2.36324074,2.12428675,0.00000000
-4.63131566,3.44831024,0.44649361,0.01735608,1.00508830,2.37176570,2.14490837,0.00000000
-4.62531266,3.46623682,0.45062919,0.01732792,1.01719626,2.37056080,2.15654748,0.00000000
-4.61930965,3.46975776,0.45290563,0.01722393,1.02478243,2.35960682,2.15906243,0.00000000
-4.61330665,3.45873272,0.45321160,0.01704282,1.02772664,2.33906290,2.15246749,0.00000000
-4.60730365,3.43327890,0.45147680,0.01678513,1.02599433,2.30925875,2.13692891,0.00000000
-4.60130065,3.39376335,0.44767332,0.01645317,1.01963553,2.27068261,2.11275730,0.00000000
-4.59529765,3.34078916,0.44181563,0.01605092,1.00878154,2.22396547,2.08039683,0.00000000
-4.58929465,3.27517618,0.43395935,0.01558387,0.99363954,2.16986205,2.04041155,0.00000000
-4.58329165,3.19793684,0.42419887,0.01505886,0.97448540,2.10922934,1.99346940,0.00000000
-4.57728864,3.11024802,0.41266371,0.01448380,0.95165476,2.04300349,1.94032442,0.00000000
-4.57128564,3.01341975,0.39951419,0.01386745,0.92553299,1.97217563,1.88179765,0.00000000
-4.56528264,2.90886192,0.38493605,0.01321914,0.89654415,1.89776760,1.81875742,0.00000000
-4.55927964,2.79804977,0.36913478,0.01254851,0.86513959,1.82080808,1.75209948,0.00000000
-4.55327664,2.68248938,0.35232937,0.01186520,0.83178630,1.74230992,1.68272748,0.00000000
-4.54727364,2.56368391,0.33474615,0.01117869,0.79695566,1.66324906,1.61153439,0.00000000
-4.54127064,2.44310162,0.31661266,0.01049798,0.76111271,1.58454567,1.53938510,0.00000000
-4.53526763,2.32214633,0.29815185,0.00983147,0.72470639,1.50704773,1.46710069,0.00000000
-4.52926463,2.20213102,0.27957683,0.00918674,0.68816083,1.43151733,1.39544453,0.00000000
-4.52326163,2.08425515,0.26108634,0.00857044,0.65186800,1.35861986,1.32511052,0.00000000
-4.51725863,1.96958593,0.24286099,0.00798821,0.61618179,1.28891614,1.25671352,0.00000000
-4.51125563,1.85904404,0.22506039,0.00744459,0.58141343,1.22285745,1.19078206,0.00000000
-4.50525263,1.75339365,0.20782124,0.00694303,0.54782857,1.16078339,1.12775337,0.00000000
-4.49924962,1.65323694,0.19125634,0.00648584,0.51564552,1.10292237,1.06797074,0.00000000
-4.49324662,1.55901287,0.17545448,0.00607424,0.48503506,1.04939461,1.01168295,0.00000000
-4.48724362,1.47100012,0.16048110,0.00570843,0.45612124,1.00021731,0.95904595,0.00000000
-4.48124062,1.38932366,0.14637977,0.00538763,0.42898342,0.95531196,0.91012638,0.00000000
-4.47523762,1.31396492,0.13317405,0.00511019,0.40365913,0.91451319,0.86490700,0.00000000
-4.46923462,1.24477478,0.12086994,0.00487367,0.38014784,0.87757929,0.82329366,0.00000000
-4.46323162,1.18148920,0.10945857,0.00467497,0.35841535,0.84420382,0.78512375,0.00000000
-4.45722861,1.12374682,0.09891896,0.00451047,0.33839870,0.81402822,0.75017596,0.00000000
-4.45122561,1.07110824,0.08922094,0.00437612,0.32001164,0.78665506,0.71818093,0.00000000
-4.44522261,1.02307616,0.08032782,0.00426759,0.30315028,0.76166180,0.68883281,0.00000000
-4.43921961,0.97911623,0.07219900,0.00418043,0.28769908,0.73861454,0.66180123,0.00000000
-4.43321661,0.93867790,0.06479228,0.00411018,0.27353694,0.71708178,0.63674362,0.00000000
-4.42721361,0.90121478,0.05806587,0.00405254,0.26054331,0.69664763,0.61331742,0.00000000
-4.42121061,0.86620425,0.05198007,0.00400345,0.24860431,0.67692445,0.59119207,0.00000000
-4.41520760,0.83316558,0.04649873,0.00395929,0.23761854,0.65756438,0.57006031,0.00000000
-4.40920460,0.80167651,0.04159028,0.00391691,0.22750283,0.63826977,0.54964857,0.00000000
-4.40320160,0.77138760,0.03722860,0.00387381,0.21819738,0.61880196,0.52972631,0.00000000
-4.39719860,0.74203431,0.03339362,0.00382817,0.20967061,0.59898852,0.51011376,0.00000000
-4.39119560,0.71344632,0.03007168,0.00377896,0.20192318,0.57872846,0.49068821,0.00000000
-4.38519260,0.68555416,0.02725580,0.00372595,0.19499145,0.55799550,0.47138842,0.00000000
-4.37918959,0.65839270,0.02494575,0.00366976,0.18894991,0.53683919,0.45221711,0.00000000
-4.37318659,0.63210170,0.02314805,0.00361189,0.18391271,0.51538395,0.43324151,0.00000000
-4.36718359,0.60692327,0.02187580,0.00355464,0.18003401,0.49382593,0.41459195,0.00000000
-4.36118059,0.58319631,0.02114842,0.00350110,0.17750711,0.47242793,0.39645851,0.00000000
-4.35517759,0.56134807,0.02099128,0.00345509,0.17656225,0.45151240,0.37908579,0.00000000
-4.34917459,0.54188291,0.02143509,0.00342104,0.17746300,0.43145275,0.36276605,0.00000000
-4.34317159,0.52536856,0.02251517,0.00340389,0.18050107,0.41266315,0.34783085,0.00000000
-4.33716858,0.51241994,0.02427047,0.00340896,0.18598973,0.39558713,0.33464127,0.00000000
-4.33116558,0.50368103,0.02674227,0.00344180,0.19425554,0.38068507,0.32357716,0.00000000
-4.32516258,0.49980485,0.02997274,0.00350801,0.20562873,0.36842108,0.31502540,0.00000000
-4.31915958,0.50143211,0.03400304,0.00361304,0.22043208,0.35924925,0.30936765,0.00000000
-4.31315658,0.50916870,0.03887127,0.00376205,0.23896867,0.35359980,0.30696764,0.00000000
-4.30715358,0.52356272,0.04461011,0.00395967,0.26150858,0.35186519,0.30815839,0.00000000
