energy_ev,total_up,Ge_p_up,Ge_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.78989495,4.76256496,0.75805869,0.00000000,2.38798497,2.54182904,0.04430972,2.38261929
-5.78389195,4.76971126,0.76897826,0.00000000,2.41040465,2.54747035,0.04514098,2.38214778
-5.77788894,4.76707285,0.77749024,0.00000000,2.42644777,2.54880984,0.04589671,2.37743952
-5.77188594,4.75497207,0.78351602,0.00000000,2.43607188,2.54613252,0.04656183,2.36875518
-5.76588294,4.73410166,0.78704468,0.00000000,2.43942670,2.53991168,0.04712555,2.35652907
-5.75987994,4.70550721,0.78813357,0.00000000,2.43685048,2.53079882,0.04758152,2.34135786
-5.75387694,4.67055441,0.78690655,0.00000000,2.42885974,2.51960513,0.04792774,2.32398187
-5.74787394,4.63088247,0.78354987,0.00000000,2.41613246,2.50727496,0.04816626,2.30525952
-5.74187094,4.58834551,0.77830585,0.00000000,2.39948545,2.49485227,0.04830273,2.28613612
-5.73586793,4.54494455,0.77146460,0.00000000,2.37984692,2.48344173,0.04834587,2.26760841
-5.72986493,4.50275294,0.76335407,0.00000000,2.35822500,2.47416587,0.04830674,2.25068646
-5.72386193,4.46383863,0.75432863,0.00000000,2.33567378,2.46812057,0.04819802,2.23635493
-5.71785893,4.43018669,0.74475682,0.00000000,2.31325798,2.46633079,0.04803324,2.22553536
-5.71185593,4.40362558,0.73500855,0.00000000,2.29201761,2.46970872,0.04782599,2.21905160
-5.70585293,4.38576040,0.72544213,0.00000000,2.27293412,2.47901637,0.04758930,2.21759992
-5.69984992,4.37791596,0.71639187,0.00000000,2.25689917,2.49483434,0.04733494,2.22172529
-5.69384692,4.38109211,0.70815637,0.00000000,2.24468732,2.51753829,0.04707300,2.23180483
-5.68784392,4.39593309,0.70098827,0.00000000,2.23693341,2.54728407,0.04681150,2.24803921
-5.68184092,4.42271187,0.69508553,0.00000000,2.23411564,2.58400223,0.04655619,2.27045214
-5.67583792,4.46132981,0.69058491,0.00000000,2.23654463,2.62740193,0.04631047,2.29889768
-5.66983492,4.51133117,0.68755761,0.00000000,2.24435884,2.67698389,0.04607553,2.33307468
-5.66383192,4.57193122,0.68600748,0.00000000,2.25752631,2.73206149,0.04585049,2.37254723
-5.65782891,4.64205621,0.68587186,0.00000000,2.27585228,2.79178885,0.04563281,2.41676978
-5.65182591,4.72039277,0.68702485,0.00000000,2.29899236,2.85519416,0.04541860,2.46511513
-5.64582291,4.80544416,0.68928322,0.00000000,2.32647026,2.92121659,0.04520317,2.51690370
-5.63981991,4.89559026,0.69241443,0.00000000,2.35769936,2.98874474,0.04498147,2.57143226
-5.63381691,4.98914864,0.69614669,0.00000000,2.39200698,3.05665477,0.04474860,2.62800049
-5.62781391,5.08443368,0.70018048,0.00000000,2.42866023,3.12384645,0.04450023,2.68593407
-5.62181091,5.17981127,0.70420118,0.00000000,2.46689243,3.18927544,0.04423305,2.74460316
-5.61580790,5.27374715,0.70789228,0.00000000,2.50592904,3.25198072,0.04394504,2.80343576
-5.60980490,5.36484717,0.71094851,0.00000000,2.54501216,3.31110613,0.04363580,2.86192546
-5.60380190,5.45188849,0.71308849,0.00000000,2.58342276,3.36591573,0.04330660,2.91963400
-5.59779890,5.53384142,0.71406631,0.00000000,2.62050021,3.41580276,0.04296053,2.97618914
-5.59179590,5.60988188,0.71368146,0.00000000,2.65565844,3.46029271,0.04260243,3.03127858
-5.58579290,5.67939533,0.71178691,0.00000000,2.68839860,3.49904104,0.04223881,3.08464126
-5.57978989,5.74197300,0.70829479,0.00000000,2.71831815,3.53182661,0.04187765,3.13605720
-5.57378689,5.79740181,0.70317961,0.00000000,2.74511637,3.55854178,0.04152816,3.18533708
-5.56778389,5.84564946,0.69647883,0.00000000,2.76859652,3.57918049,0.04120056,3.23231285
-5.56178089,5.88684610,0.68829082,0.00000000,2.78866481,3.59382534,0.04090570,3.27683030
-5.55577789,5.92126392,0.67877036,0.00000000,2.80532655,3.60263474,0.04065479,3.31874419
-5.54977489,5.94929576,0.66812179,0.00000000,2.81867986,3.60583086,0.04045905,3.35791646
-5.54377189,5.97143377,0.65659038,0.00000000,2.82890702,3.60368901,0.04032936,3.39421738
-5.53776888,5.98824843,0.64445202,0.00000000,2.83626410,3.59652874,0.04027598,3.42752936
-5.53176588,6.00036843,0.63200193,0.00000000,2.84106876,3.58470655,0.04030821,3.45775282
-5.52576288,6.00846132,0.61954276,0.00000000,2.84368688,3.56861011,0.04043409,3.48481308
-5.51975988,6.01321479,0.60737263,0.00000000,2.84451796,3.54865353,0.04066017,3.50866753
-5.51375688,6.01531826,0.59577360,0.00000000,2.84397978,3.52527305,0.04099122,3.52931171
-5.50775388,6.01544459,0.58500094,0.00000000,2.84249251,3.49892280,0.04143002,3.54678365
-5.50175088,6.01423167,0.57527382,0.00000000,2.84046269,3.47006974,0.04197716,3.56116544
-5.49574787,6.01226385,0.56676749,0.00000000,2.83826752,3.43918768,0.04263090,3.57258160
-5.48974487,6.01005343,0.55960742,0.00000000,2.83623987,3.40674989,0.04338699,3.58119399
-5.48374187,6.00802261,0.55386551,0.00000000,2.83465462,3.37322029,0.04423866,3.58719341
-5.47773887,6.00648668,0.54955841,0.00000000,2.83371682,3.33904343,0.04517655,3.59078825
-5.47173587,6.00563910,0.54664806,0.00000000,2.83355232,3.30463354,0.04618880,3.59219101
-5.46573287,6.00553971,0.54504424,0.00000000,2.83420138,3.27036327,0.04726109,3.59160371
-5.45972986,6.00610700,0.54460914,0.00000000,2.83561575,3.23655274,0.04837689,3.58920320
-5.45372686,6.00711532,0.54516347,0.00000000,2.83765950,3.20345973,0.04951770,3.58512762
-5.44772386,6.00819807,0.54649415,0.00000000,2.84011399,3.17127168,0.05066338,3.57946531
-5.44172086,6.00885723,0.54836300,0.00000000,2.84268677,3.14010029,0.05179259,3.57224684
-5.43571786,6.00847950,0.55051617,0.00000000,2.84502451,3.10997916,0.05288327,3.56344129
-5.42971486,6.00635895,0.55269394,0.00000000,2.84672927,3.08086496,0.05391317,3.55295710
-5.42371186,6.00172542,0.55464058,0.00000000,2.84737784,3.05264214,0.05486047,3.54064752
-5.41770885,5.99377788,0.55611376,0.00000000,2.84654308,3.02513128,0.05570435,3.52632083
-5.41170585,5.98172128,0.55689338,0.00000000,2.84381653,2.99810056,0.05642566,3.50975442
-5.40570285,5.96480524,0.55678933,0.00000000,2.83883116,2.97127992,0.05700744,3.49071218
-5.39969985,5.94236288,0.55564805,0.00000000,2.83128322,2.94437727,0.05743555,3.46896407
-5.39369685,5.91384778,0.55335768,0.00000000,2.82095206,2.91709569,0.05769911,3.44430668
-5.38769385,5.87886715,0.54985160,0.00000000,2.80771688,2.88915101,0.05779089,3.41658349
-5.38169085,5.83720963,0.54511033,0.00000000,2.79156954,2.86028865,0.05770766,3.38570359
-5.37568784,5.78886607,0.53916171,0.00000000,2.77262270,2.83029885,0.05745032,3.35165764
-5.36968484,5.73404219,0.53207946,0.00000000,2.75111260,2.79902973,0.05702396,3.31453014
-5.36368184,5.67316226,0.52398013,0.00000000,2.72739638,2.76639732,0.05643778,3.27450703
-5.35767884,5.60686354,0.51501868,0.00000000,2.70194369,2.73239220,0.05570486,3.23187831
-5.35167584,5.53598146,0.50538275,0.00000000,2.67532288,2.69708256,0.05484180,3.18703520
-5.34567284,5.46152601,0.49528592,0.00000000,2.64818222,2.66061345,0.05386831,3.14046199
-5.33966983,5.38465042,0.48496022,0.00000000,2.62122678,2.62320244,0.05280656,3.09272288
-5.33366683,5.30661316,0.47464806,0.00000000,2.59519188,2.58513199,0.05168060,3.04444435
-5.32766383,5.22873500,0.46459404,0.00000000,2.57081423,2.54673890,0.05051559,2.99629388
-5.32166083,5.15235281,0.45503666,0.00000000,2.54880185,2.50840145,0.04933712,2.94895609
-5.31565783,5.07877207,0.44620049,0.00000000,2.52980417,2.47052489,0.04817037,2.90310721
-5.30965483,5.00922009,0.43828887,0.00000000,2.51438351,2.43352597,0.04703944,2.85938936
-5.30365183,4.94480196,0.43147743,0.00000000,2.50298933,2.39781732,0.04596662,2.81838572
-5.29764882,4.88646106,0.42590875,0.00000000,2.49593642,2.36379237,0.04497177,2.78059777
-5.29164582,4.83494601,0.42168809,0.00000000,2.49338818,2.33181155,0.04407176,2.74642591
-5.28564282,4.79078549,0.41888064,0.00000000,2.49534585,2.30219043,0.04328008,2.71615423
-5.27963982,4.75427209,0.41751010,0.00000000,2.50164441,2.27519038,0.04260649,2.68994047
-5.27363682,4.72545625,0.41755883,0.00000000,2.51195560,2.25101216,0.04205688,2.66781167
-5.26763382,4.70415054,0.41896945,0.00000000,2.52579820,2.22979283,0.04163322,2.64966583
-5.26163082,4.68994445,0.42164782,0.00000000,2.54255531,2.21160613,0.04133366,2.63527987
-5.25562781,4.68222925,0.42546740,0.00000000,2.56149833,2.19646639,0.04115282,2.62432344
-5.24962481,4.68023208,0.43027465,0.00000000,2.58181659,2.18433572,0.04108211,2.61637838
-5.24362181,4.68305789,0.43589542,0.00000000,2.60265175,2.17513431,0.04111026,2.61096293
-5.23761881,4.68973777,0.44214206,0.00000000,2.62313551,2.16875335,0.04122387,2.60755968
-5.23161581,4.69928138,0.44882083,0.00000000,2.64242915,2.16506987,0.04140806,2.60564633
-5.22561281,4.71073158,0.45573956,0.00000000,2.65976327,2.16396282,0.04164718,2.60472754
-5.21960980,4.72321857,0.46271514,0.00000000,2.67447596,2.16532967,0.04192547,2.60436678
-5.21360680,4.73601128,0.46958049,0.00000000,2.68604778,2.16910248,0.04222782,2.60421646
-5.20760380,4.74856357,0.47619094,0.00000000,2.69413185,2.17526267,0.04254035,2.60404500
-5.20160080,4.76055315,0.48242956,0.00000000,2.69857791,2.18385360,0.04285105,2.60375947
-5.19559780,4.77191112,0.48821145,0.00000000,2.69944887,2.19499018,0.04315024,2.60342266
-5.18959480,4.78284088,0.49348662,0.00000000,2.69702931,2.20886481,0.04343093,2.60326350
-5.18359180,4.79382517,0.49824162,0.00000000,2.69182521,2.22574921,0.04368912,2.60368042
-5.17758879,4.80562079,0.50249956,0.00000000,2.68455502,2.24599177,0.04392390,2.60523698
-5.17158579,4.81924103,0.50631888,0.00000000,2.67613206,2.27001033,0.04413741,2.60864998
-5.16558279,4.83592636,0.50979062,0.00000000,2.66763915,2.29828046,0.04433470,2.61477032
-5.15957979,4.85710441,0.51303454,0.00000000,2.66029612,2.33131966,0.04452348,2.62455715
-5.15357679,4.88434096,0.51619410,0.00000000,2.65542172,2.36966801,0.04471367,2.63904641
-5.14757379,4.91928369,0.51943067,0.00000000,2.65439115,2.41386585,0.04491695,2.65931480
-5.14157079,4.96360102,0.52291698,0.00000000,2.65859090,2.46442965,0.04514621,2.68644070
-5.13556778,5.01891861,0.52683033,0.00000000,2.66937263,2.52182685,0.04541494,2.72146356
-5.12956478,5.08675566,0.53134557,0.00000000,2.68800765,2.58645077,0.04573665,2.76534326
-5.12356178,5.16846398,0.53662829,0.00000000,2.71564382,2.65859678,0.04612425,2.81892115
-5.11755878,5.26517165,0.54282838,0.00000000,2.75326609,2.73844066,0.04658953,2.88288430
-5.11155578,5.37773380,0.55007419,0.00000000,2.80166237,2.82602014,0.04714266,2.95773427
-5.10555278,5.50669196,0.55846750,0.00000000,2.86139548,2.92122050,0.04779180,3.04376170
-5.09954977,5.65224356,0.56807947,0.00000000,2.93278227,3.02376486,0.04854283,3.14102760
-5.09354677,5.81422249,0.57894760,0.00000000,3.01588037,3.13320965,0.04939915,3.24935216
-5.08754377,5.99209126,0.59107388,0.00000000,3.11048294,3.24894554,0.05036166,3.36831134
-5.08154077,6.18494484,0.60442405,0.00000000,3.21612141,3.37020403,0.05142881,3.49724152
-5.07553777,6.39152604,0.61892798,0.00000000,3.33207593,3.49606925,0.05259677,3.63525190
-5.06953477,6.61025144,0.63448113,0.00000000,3.45739332,3.62549510,0.05385972,3.78124426
-5.06353177,6.83924719,0.65094693,0.00000000,3.59091144,3.75732674,0.05521020,3.93393944
-5.05752876,7.07639315,0.66816004,0.00000000,3.73128964,3.89032614,0.05663950,4.09190941
-5.05152576,7.31937399,0.68593029,0.00000000,3.87704382,4.02320069,0.05813808,4.25361414
-5.04552276,7.56573551,0.70404714,0.00000000,4.02658544,4.15463405,0.05969603,4.41744170
-5.03951976,7.81294445,0.72228460,0.00000000,4.17826303,4.28331824,0.06130347,4.58175053
-5.03351676,8.05844998,0.74040633,0.00000000,4.33040505,4.40798611,0.06295087,4.74491222
-5.02751376,8.29974489,0.75817095,0.00000000,4.48136293,4.52744289,0.06462938,4.90535365
-5.02151076,8.53442487,0.77533727,0.00000000,4.62955295,4.64059614,0.06633097,5.06159680
-5.01550775,8.76024392,0.79166953,0.00000000,4.77349574,4.74648292,0.06804858,5.21229523
-5.00950475,8.97516447,0.80694235,0.00000000,4.91185229,4.84429335,0.06977604,5.35626566
-5.00350175,9.17740041,0.82094549,0.00000000,5.04345517,4.93338973,0.07150799,5.49251380
-4.99749875,9.36545192,0.83348821,0.00000000,5.16733420,5.01332049,0.07323963,5.62025337
-4.99149575,9.53813087,0.84440327,0.00000000,5.28273540,5.08382842,0.07496644,5.73891766
-4.98549275,9.69457586,0.85355036,0.00000000,5.38913270,5.14485274,0.07668380,5.84816313
-4.97948974,9.83425637,0.86081909,0.00000000,5.48623175,5.19652475,0.07838659,5.94786481
-4.97348674,9.95696582,0.86613114,0.00000000,5.57396567,5.23915709,0.08006875,6.03810366
-4.96748374,10.06280353,0.86944189,0.00000000,5.65248262,5.27322674,0.08172291,6.11914626
-4.96148074,10.15214642,0.87074108,0.00000000,5.72212555,5.29935231,0.08334000,6.19141758
-4.95547774,10.22561118,0.87005263,0.00000000,5.78340475,5.31826627,0.08490896,6.25546789
-4.94947474,10.28400864,0.86743361,0.00000000,5.83696421,5.33078301,0.08641657,6.31193517
-4.94347174,10.32829201,0.86297223,0.00000000,5.88354296,5.33776406,0.08784737,6.36150461
-4.93746873,10.35950142,0.85678485,0.00000000,5.92393315,5.34008172,0.08918373,6.40486705
-4.93146573,10.37870711,0.84901225,0.00000000,5.95893642,5.33858264,0.09040603,6.44267820
-4.92546273,10.38695408,0.83981512,0.00000000,5.98932080,5.33405294,0.09149300,6.47552075
-4.91945973,10.38521094,0.82936889,0.00000000,6.01577994,5.32718646,0.09242223,6.50387108
-4.91345673,10.37432534,0.81785833,0.00000000,6.03889675,5.31855757,0.09317075,6.52807242
-4.90745373,10.35498853,0.80547185,0.00000000,6.05911331,5.30859995,0.09371571,6.54831570
-4.90145073,10.32771081,0.79239597,0.00000000,6.07670847,5.29759224,0.09403519,6.56462936
-4.89544772,10.29280905,0.77881019,0.00000000,6.09178444,5.28565146,0.09410898,6.57687838
-4.88944472,10.25040711,0.76488237,0.00000000,6.10426302,5.27273430,0.09391942,6.58477291
-4.88344172,10.20044882,0.75076505,0.00000000,6.11389169,5.25864642,0.09345216,6.58788573
-4.87743872,10.14272269,0.73659270,0.00000000,6.12025916,5.24305901,0.09269690,6.58567781
-4.87143572,10.07689678,0.72248015,0.00000000,6.12281960,5.22553185,0.09164795,6.57753030
-4.86543272,10.00256143,0.70852213,0.00000000,6.12092406,5.20554148,0.09030474,6.56278127
-4.85942971,9.91927707,0.69479395,0.00000000,6.11385742,5.18251290,0.08867210,6.54076498
-4.85342671,9.82662413,0.68135334,0.00000000,6.10087863,5.15585317,0.08676038,6.51085157
-4.84742371,9.72425182,0.66824296,0.00000000,6.08126215,5.12498489,0.08458535,6.47248477
-4.84142071,9.61192277,0.65549373,0.00000000,6.05433829,5.08937795,0.08216798,6.42521566
-4.83541771,9.48955072,0.64312847,0.00000000,6.01953023,5.04857779,0.07953394,6.36873074
-4.82941471,9.35722906,0.63116567,0.00000000,5.97638590,5.00222893,0.07671301,6.30287270
-4.82341171,9.21524865,0.61962306,0.00000000,5.92460325,4.95009252,0.07373828,6.22765330
-4.81740870,9.06410397,0.60852076,0.00000000,5.86404781,4.89205757,0.07064532,6.14325772
-4.81140570,8.90448776,0.59788381,0.00000000,5.79476197,4.82814537,0.06747120,6.05004068
-4.80540270,8.73727471,0.58774385,0.00000000,5.71696615,4.75850746,0.06425353,5.94851511
-4.79939970,8.56349576,0.57813985,0.00000000,5.63105210,4.68341770,0.06102949,5.83933426
-4.79339670,8.38430503,0.56911799,0.00000000,5.53756944,4.60325937,0.05783491,5.72326906
-4.78739370,8.20094189,0.56073054,0.00000000,5.43720668,4.51850845,0.05470346,5.60118213
-4.78139070,8.01469082,0.55303404,0.00000000,5.33076818,4.42971441,0.05166593,5.47400047
-4.77538769,7.82684177,0.54608679,0.00000000,5.21914870,4.33747988,0.04874967,5.34268845
-4.76938469,7.63865372,0.53994594,0.00000000,5.10330716,4.24244058,0.04597820,5.20822288
-4.76338169,7.45132340,0.53466446,0.00000000,4.98424115,4.14524651,0.04337097,5.07157124
-4.75737869,7.26596115,0.53028806,0.00000000,4.86296346,4.04654568,0.04094332,4.93367429
-4.75137569,7.08357486,0.52685247,0.00000000,4.74048160,3.94697082,0.03870657,4.79543356
-4.74537269,6.90506260,0.52438120,0.00000000,4.61778106,3.84712966,0.03666827,4.65770390
-4.73936968,6.73121361,0.52288385,0.00000000,4.49581270,3.74759888,0.03483262,4.52129089
-4.73336668,6.56271710,0.52235533,0.00000000,4.37548416,3.64892153,0.03320090,4.38695258
-4.72736368,6.40017739,0.52277565,0.00000000,4.25765517,3.55160768,0.03177202,4.25540468
-4.72136068,6.24413379,0.52411071,0.00000000,4.14313621,3.45613753,0.03054312,4.12732826
-4.71535768,6.09508328,0.52631368,0.00000000,4.03268982,3.36296635,0.02951009,4.00337870
-4.70935468,5.95350395,0.52932696,0.00000000,3.92703385,3.27253057,0.02866817,3.88419489
-4.70335168,5.81987714,0.53308470,0.00000000,3.82684576,3.18525402,0.02801234,3.77040750
-4.69734867,5.69470655,0.53751547,0.00000000,3.73276732,3.10155369,0.02753780,3.66264546
-4.69134567,5.57853262,0.54254508,0.00000000,3.64540885,3.02184439,0.02724016,3.56153989
-4.68534267,5.47194122,0.54809926,0.00000000,3.56535252,2.94654169,0.02711565,3.46772497
-4.67933967,5.37556563,0.55410603,0.00000000,3.49315420,2.87606278,0.02716118,3.38183557
-4.67333667,5.29008175,0.56049766,0.00000000,3.42934351,2.81082516,0.02737421,3.30450149
-4.66733367,5.21619651,0.56721206,0.00000000,3.37442193,2.75124287,0.02775261,3.23633867
-4.66133067,5.15463009,0.57419357,0.00000000,3.32885888,2.69772069,0.02829436,3.17793763
-4.65532766,5.10609276,0.58139302,0.00000000,3.29308585,2.65064613,0.02899721,3.12984971
-4.64932466,5.07125766,0.58876725,0.00000000,3.26748858,2.61037999,0.02985828,3.09257175
-4.64332166,5.05073054,0.59627795,0.00000000,3.25239782,2.57724550,0.03087365,3.06652988
-4.63731866,5.04501831,0.60389016,0.00000000,3.24807847,2.55151681,0.03203797,3.05206307
-4.63131566,5.05449753,0.61157023,0.00000000,3.25471794,2.53340712,0.03334405,3.04940715
-4.62531266,5.07938449,0.61928374,0.00000000,3.27241369,2.52305714,0.03478260,3.05867988
-4.61930965,5.11970806,0.62699330,0.00000000,3.30116052,2.52052421,0.03634200,3.07986762
-4.61330665,5.17528656,0.63465644,0.00000000,3.34083815,2.52577260,0.03800816,3.11281407
-4.60730365,5.24570957,0.64222378,0.00000000,3.39119940,2.53866550,0.03976455,3.15721146
-4.60130065,5.33032548,0.64963766,0.00000000,3.45185957,2.55895891,0.04159228,3.21259451
-4.59529765,5.42823521,0.65683111,0.00000000,3.52228764,2.58629784,0.04347034,3.27833739
-4.58929465,5.53829260,0.66372760,0.00000000,3.60179979,2.62021516,0.04537591,3.35365389
-4.58329165,5.65911137,0.67024121,0.00000000,3.68955581,2.66013304,0.04728482,3.43760091
-4.57728864,5.78907879,0.67627763,0.00000000,3.78455908,2.70536738,0.04917201,3.52908537
-4.57128564,5.92637562,0.68173559,0.00000000,3.88566047,2.75513505,0.05101206,3.62687457
-4.56528264,6.06900213,0.68650899,0.00000000,3.99156670,2.80856408,0.05277981,3.72961003
-4.55927964,6.21480953,0.69048946,0.00000000,4.10085352,2.86470656,0.05445091,3.83582469
-4.55327664,6.36153618,0.69356928,0.00000000,4.21198364,2.92255411,0.05600236,3.94396345
-4.54727364,6.50684805,0.69564463,0.00000000,4.32332967,2.98105568,0.05741302,4.05240673
-4.54127064,6.64838221,0.69661895,0.00000000,4.43320164,3.03913723,0.05866410,4.15949681
-4.53526763,6.78379278,0.69640635,0.00000000,4.53987859,3.09572290,0.05973948,4.26356654
-4.52926463,6.91079807,0.69493491,0.00000000,4.64164374,3.14975713,0.06062605,4.36296988
-4.52326163,7.02722787,0.69214979,0.00000000,4.73682198,3.20022708,0.06131389,4.45611350
-4.51725863,7.13106970,0.68801600,0.00000000,4.82381875,3.24618482,0.06179640,4.54148890
-4.51125563,7.22051273,0.68252079,0.00000000,4.90115893,3.28676841,0.06207030,4.61770384
-4.50525263,7.29398804,0.67567556,0.00000000,4.96752417,3.32122139,0.06213566,4.68351235
-4.49924962,7.35020409,0.66751716,0.00000000,5.02178736,3.34890977,0.06199569,4.73784213
-4.49324662,7.38817595,0.65810871,0.00000000,5.06304252,3.36933600,0.06165663,4.77981835
-4.48724362,7.40724728,0.64753970,0.00000000,5.09062897,3.38214938,0.06112750,4.80878287
-4.48124062,7.40710416,0.63592547,0.00000000,5.10414840,3.38715234,0.06041984,4.82430796
-4.47523762,7.38777992,0.62340613,0.00000000,5.10347400,3.38430239,0.05954740,4.82620383
-4.46923462,7.34965054,0.61014475,0.00000000,5.08875104,3.37370953,0.05852584,4.81451946
-4.46323162,7.29342065,0.59632503,0.00000000,5.06038868,3.35562921,0.05737242,4.78953650
-4.45722861,7.22010029,0.58214844,0.00000000,5.01904318,3.33045103,0.05610562,4.75175632
-4.45122561,7.13097315,0.56783083,0.00000000,4.96559316,3.29868362,0.05474482,4.70188057
-4.44522261,7.02755735,0.55359868,0.00000000,4.90110796,3.26093633,0.05330996,4.64078609
-4.43921961,6.91156015,0.53968498,0.00000000,4.82681040,3.21789844,0.05182122,4.56949490
-4.43321661,6.78482832,0.52632491,0.00000000,4.74403565,3.17031674,0.05029867,4.48914088
-4.42721361,6.64929607,0.51375137,0.00000000,4.65418808,3.11897240,0.04876199,4.40093424
-4.42121061,6.50693257,0.50219048,0.00000000,4.55869810,3.06465814,0.04723015,4.30612544
-4.41520760,6.35969108,0.49185710,0.00000000,4.45898068,3.00815649,0.04572118,4.20597023
-4.40920460,6.20946162,0.48295054,0.00000000,4.35639773,2.95021997,0.04425187,4.10169702
-4.40320160,6.05802893,0.47565046,0.00000000,4.25222548,2.89155387,0.04283766,3.99447804
-4.39719860,5.90703690,0.47011315,0.00000000,4.14762834,2.83280222,0.04149237,3.88540543
-4.39119560,5.75796078,0.46646811,0.00000000,4.04363991,2.77453702,0.04022814,3.77547273
-4.38519260,5.61208733,0.46481510,0.00000000,3.94115154,2.71725112,0.03905532,3.66556249
-4.37918959,5.47050336,0.46522161,0.00000000,3.84090828,2.66135440,0.03798245,3.55643985
-4.37318659,5.33409204,0.46772098,0.00000000,3.74351178,2.60717317,0.03701622,3.44875182
-4.36718359,5.20353634,0.47231085,0.00000000,3.64942907,2.55495227,0.03616158,3.34303171
-4.36118059,5.07932855,0.47895236,0.00000000,3.55900616,2.50485940,0.03542173,3.23970772
-4.35517759,4.96178448,0.48756987,0.00000000,3.47248489,2.45699110,0.03479829,3.13911473
-4.34917459,4.85106108,0.49805126,0.00000000,3.39002160,2.41137974,0.03429139,3.04150791
-4.34317159,4.74717580,0.51024897,0.00000000,3.31170604,2.36800107,0.03389981,2.94707727
-4.33716858,4.65002658,0.52398156,0.00000000,3.23757913,2.32678178,0.03362111,2.85596168
-4.33116558,4.55941109,0.53903614,0.00000000,3.16764846,2.28760671,0.03345176,2.76826156
-4.32516258,4.47504438,0.55517130,0.00000000,3.10190052,2.25032541,0.03338723,2.68404943
-4.31915958,4.39657430,0.57212089,0.00000000,3.04030914,2.21475802,0.03342212,2.60337776
-4.31315658,4.32359417,0.58959837,0.00000000,2.98283992,2.18070027,0.03355023,2.52628376
-4.30715358,4.25565289,0.60730186,0.00000000,2.92945081,2.14792786,0.03376455,2.45279134
