energy_ev,total_up,As_p_up,As_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.53176588,4.30867355,0.74049416,0.00000000,2.44039861,0.00000000,1.15710051,1.02456727
-5.52576288,4.33614179,0.72254800,0.00000000,2.47841013,0.00000000,1.17443706,1.01249110
-5.51975988,4.35424917,0.70433673,0.00000000,2.50982378,0.00000000,1.18940321,0.99946866
-5.51375688,4.36208117,0.68593360,0.00000000,2.53390184,0.00000000,1.20166784,0.98544749
-5.50775388,4.35890023,0.66744009,0.00000000,2.55000694,0.00000000,1.21094601,0.97041625
-5.50175088,4.34417360,0.64898501,0.00000000,2.55762368,0.00000000,1.21700814,0.95440699
-5.49574787,4.31759634,0.63072218,0.00000000,2.55637822,0.00000000,1.21968790,0.93749566
-5.48974487,4.27910803,0.61282658,0.00000000,2.54605460,0.00000000,1.21888802,0.91980072
-5.48374187,4.22890236,0.59548919,0.00000000,2.52660722,0.00000000,1.21458411,0.90148003
-5.47773887,4.16742867,0.57891057,0.00000000,2.49816856,0.00000000,1.20682596,0.88272582
-5.47173587,4.09538515,0.56329352,0.00000000,2.46105162,0.00000000,1.19573630,0.86375814
-5.46573287,4.01370366,0.54883504,0.00000000,2.41574690,0.00000000,1.18150702,0.84481684
-5.45972986,3.92352643,0.53571799,0.00000000,2.36291361,0.00000000,1.16439303,0.82615252
-5.45372686,3.82617561,0.52410286,0.00000000,2.30336547,0.00000000,1.14470387,0.80801683
-5.44772386,3.72311654,0.51412003,0.00000000,2.23805133,0.00000000,1.12279355,0.79065247
-5.44172086,3.61591637,0.50586300,0.00000000,2.16803151,0.00000000,1.09904904,0.77428354
-5.43571786,3.50619959,0.49938283,0.00000000,2.09445039,0.00000000,1.07387790,0.75910644
-5.42971486,3.39560223,0.49468430,0.00000000,2.01850659,0.00000000,1.04769562,0.74528208
-5.42371186,3.28572672,0.49172392,0.00000000,1.94142153,0.00000000,1.02091321,0.73292952
-5.41770885,3.17809899,0.49040997,0.00000000,1.86440776,0.00000000,0.99392567,0.72212154
-5.41170585,3.07412967,0.49060469,0.00000000,1.78863818,0.00000000,0.96710163,0.71288225
-5.40570285,2.97508060,0.49212848,0.00000000,1.71521706,0.00000000,0.94077478,0.70518697
-5.39969985,2.88203786,0.49476605,0.00000000,1.64515412,0.00000000,0.91523718,0.69896427
-5.39369685,2.79589206,0.49827420,0.00000000,1.57934222,0.00000000,0.89073480,0.69410009
-5.38769385,2.71732629,0.50239078,0.00000000,1.51853954,0.00000000,0.86746525,0.69044374
-5.38169085,2.64681171,0.50684465,0.00000000,1.46335652,0.00000000,0.84557764,0.68781545
-5.37568784,2.58461055,0.51136594,0.00000000,1.41424787,0.00000000,0.82517457,0.68601494
-5.36968484,2.53078579,0.51569622,0.00000000,1.37150973,0.00000000,0.80631573,0.68483088
-5.36368184,2.48521688,0.51959820,0.00000000,1.33528167,0.00000000,0.78902310,0.68405039
-5.35767884,2.44762024,0.52286437,0.00000000,1.30555342,0.00000000,0.77328716,0.68346850
-5.35167584,2.41757364,0.52532446,0.00000000,1.28217562,0.00000000,0.75907389,0.68289693
-5.34567284,2.39454321,0.52685127,0.00000000,1.26487425,0.00000000,0.74633214,0.68217197
-5.33966983,2.37791202,0.52736485,0.00000000,1.25326779,0.00000000,0.73500106,0.68116128
-5.33366683,2.36700919,0.52683504,0.00000000,1.24688669,0.00000000,0.72501726,0.67976930
-5.32766383,2.36113858,0.52528237,0.00000000,1.24519413,0.00000000,0.71632153,0.67794140
-5.32166083,2.35960634,0.52277752,0.00000000,1.24760742,0.00000000,0.70886499,0.67566677
-5.31565783,2.36174666,0.51943973,0.00000000,1.25351936,0.00000000,0.70261436,0.67298015
-5.30965483,2.36694511,0.51543430,0.00000000,1.26231871,0.00000000,0.69755659,0.66996259
-5.30365183,2.37465931,0.51096967,0.00000000,1.27340922,0.00000000,0.69370256,0.66674158
-5.29764882,2.38443652,0.50629435,0.00000000,1.28622659,0.00000000,0.69109000,0.66349056
-5.29164582,2.39592785,0.50169399,0.00000000,1.30025291,0.00000000,0.68978564,0.66042822
-5.28564282,2.40889903,0.49748876,0.00000000,1.31502815,0.00000000,0.68988660,0.65781760
-5.27963982,2.42323744,0.49403123,0.00000000,1.33015833,0.00000000,0.69152095,0.65596504
-5.27363682,2.43895521,0.49170469,0.00000000,1.34532038,0.00000000,0.69484752,0.65521907
-5.26763382,2.45618846,0.49092174,0.00000000,1.36026351,0.00000000,0.70005489,0.65596895
-5.26163082,2.47519232,0.49212303,0.00000000,1.37480721,0.00000000,0.70735939,0.65864285
-5.25562781,2.49633183,0.49577562,0.00000000,1.38883619,0.00000000,0.71700221,0.66370511
-5.24962481,2.52006875,0.50237072,0.00000000,1.40229251,0.00000000,0.72924523,0.67165252
-5.24362181,2.54694426,0.51242015,0.00000000,1.41516551,0.00000000,0.74436580,0.68300895
-5.23761881,2.57755794,0.52645122,0.00000000,1.42747994,0.00000000,0.76265007,0.69831817
-5.23161581,2.61254325,0.54499944,0.00000000,1.43928320,0.00000000,0.78438507,0.71813449
-5.22561281,2.65254003,0.56859877,0.00000000,1.45063215,0.00000000,0.80984939,0.74301081
-5.21960980,2.69816481,0.59776925,0.00000000,1.46158033,0.00000000,0.83930261,0.77348430
-5.21360680,2.74997954,0.63300181,0.00000000,1.47216622,0.00000000,0.87297360,0.81005934
-5.20760380,2.80845973,0.67474049,0.00000000,1.48240316,0.00000000,0.91104799,0.85318834
-5.20160080,2.87396319,0.72336251,0.00000000,1.49227151,0.00000000,0.95365508,0.90325058
-5.19559780,2.94670017,0.77915657,0.00000000,1.50171330,0.00000000,1.00085467,0.96052982
-5.18959480,3.02670642,0.84230034,0.00000000,1.51062972,0.00000000,1.05262432,1.02519147
-5.18359180,3.11382001,0.91283805,0.00000000,1.51888148,0.00000000,1.10884759,1.09726032
-5.17758879,3.20766328,0.99065937,0.00000000,1.52629205,0.00000000,1.16930390,1.17659985
-5.17158579,3.30763072,1.07548072,0.00000000,1.53265332,0.00000000,1.23366056,1.26289442
-5.16558279,3.41288382,1.16683033,0.00000000,1.53773362,0.00000000,1.30146777,1.35563545
-5.15957979,3.52235340,1.26403825,0.00000000,1.54128735,0.00000000,1.37215692,1.45411278
-5.15357679,3.63475008,1.36623237,0.00000000,1.54306587,0.00000000,1.44504279,1.55741214
-5.14757379,3.74858283,1.47234138,0.00000000,1.54282883,0.00000000,1.51932995,1.66441966
-5.14157079,3.86218564,1.58110529,0.00000000,1.54035562,0.00000000,1.59412356,1.77383390
-5.13556778,3.97375172,1.69109370,0.00000000,1.53545605,0.00000000,1.66844447,1.88418560
-5.12956478,4.08137458,1.80073196,0.00000000,1.52797996,0.00000000,1.74124857,1.99386513
-5.12356178,4.18309471,1.90833450,0.00000000,1.51782516,0.00000000,1.81144974,2.10115689
-5.11755878,4.27695062,2.01214458,0.00000000,1.50494343,0.00000000,1.87794599,2.20428010
-5.11155578,4.36103240,2.11037929,0.00000000,1.48934431,0.00000000,1.93964773,2.30143430
-5.10555278,4.43353606,2.20127803,0.00000000,1.47109649,0.00000000,1.99550743,2.39084839
-5.09954977,4.49281654,2.28315281,0.00000000,1.45032692,0.00000000,2.04454930,2.47083101
-5.09354677,4.53743745,2.35443837,0.00000000,1.42721752,0.00000000,2.08589804,2.53982061
-5.08754377,4.56621549,2.41373991,0.00000000,1.40199991,0.00000000,2.11880529,2.59643289
-5.08154077,4.57825784,2.45987666,0.00000000,1.37494828,0.00000000,2.14267286,2.63950380
-5.07553777,4.57299087,2.49191919,0.00000000,1.34637072,0.00000000,2.15707155,2.66812625
-5.06953477,4.55017904,2.50921910,0.00000000,1.31659961,0.00000000,2.16175483,2.68167884
-5.06353177,4.50993320,2.51142960,0.00000000,1.28598123,0.00000000,2.15666683,2.67984557
-5.05752876,4.45270798,2.49851634,0.00000000,1.25486529,0.00000000,2.14194420,2.66262559
-5.05152576,4.37928849,2.47075798,0.00000000,1.22359460,0.00000000,2.11791190,2.63033268
-5.04552276,4.29076691,2.42873666,0.00000000,1.19249554,0.00000000,2.08507300,2.58358466
-5.03951976,4.18851016,2.37331880,0.00000000,1.16186945,0.00000000,2.04409321,2.52328311
-5.03351676,4.07412011,2.30562740,0.00000000,1.13198559,0.00000000,1.99578064,2.45058471
-5.02751376,3.94938804,2.22700686,0.00000000,1.10307557,0.00000000,1.94106185,2.36686521
-5.02151076,3.81624540,2.13898222,0.00000000,1.07532973,0.00000000,1.88095524,2.27367789
-5.01550775,3.67671276,2.04321430,0.00000000,1.04889540,0.00000000,1.81654279,2.17270823
-5.00950475,3.53284909,1.94145285,0.00000000,1.02387700,0.00000000,1.74894141,2.06572662
-5.00350175,3.38670300,1.83548928,0.00000000,1.00033801,0.00000000,1.67927486,1.95454095
-4.99749875,3.24026767,1.72711088,0.00000000,0.97830445,0.00000000,1.60864731,1.84095086
-4.99149575,3.09544065,1.61805796,0.00000000,0.95776972,0.00000000,1.53811916,1.72670512
-4.98549275,2.95398951,1.50998523,0.00000000,0.93870037,0.00000000,1.46868598,1.61346332
-4.97948974,2.81752383,1.40442833,0.00000000,0.92104250,0.00000000,1.40126083,1.50276302
-4.97348674,2.68747379,1.30277630,0.00000000,0.90472832,0.00000000,1.33666021,1.39599282
-4.96748374,2.56507524,1.20625027,0.00000000,0.88968255,0.00000000,1.27559378,1.29437177
-4.96148074,2.45136069,1.11588845,0.00000000,0.87582823,0.00000000,1.21865760,1.19893518
-4.95547774,2.34715596,1.03253737,0.00000000,0.86309171,0.00000000,1.16633081,1.11052648
-4.94947474,2.25308132,0.95684870,0.00000000,0.85140649,0.00000000,1.11897517,1.02979492
-4.94347174,2.16955676,0.88928145,0.00000000,0.84071588,0.00000000,1.07683736,0.95719821
-4.93746873,2.09681026,0.83010849,0.00000000,0.83097426,0.00000000,1.04005332,0.89300973
-4.93146573,2.03488843,0.77942700,0.00000000,0.82214713,0.00000000,1.00865439,0.83732925
-4.92546273,1.98366903,0.73717182,0.00000000,0.81420986,0.00000000,0.98257477,0.79009661
-4.91945973,1.94287448,0.70313112,0.00000000,0.80714552,0.00000000,0.96166003,0.75110748
-4.91345673,1.91208633,0.67696359,0.00000000,0.80094186,0.00000000,0.94567621,0.72003054
-4.90745373,1.89076010,0.65821663,0.00000000,0.79558781,0.00000000,0.93431949,0.69642549
-4.90145073,1.87824049,0.64634492,0.00000000,0.79106971,0.00000000,0.92722601,0.67976135
-4.89544772,1.87377677,0.64072882,0.00000000,0.78736760,0.00000000,0.92398185,0.66943456
-4.88944472,1.87653817,0.64069249,0.00000000,0.78445176,0.00000000,0.92413303,0.66478658
-4.88344172,1.88562955,0.64552104,0.00000000,0.78227988,0.00000000,0.92719536,0.66512065
-4.87743872,1.90010688,0.65447683,0.00000000,0.78079479,0.00000000,0.93266411,0.66971748
-4.87143572,1.91899286,0.66681445,0.00000000,0.77992308,0.00000000,0.94002350,0.67784987
-4.86543272,1.94129226,0.68179447,0.00000000,0.77957461,0.00000000,0.94875574,0.68879580
-4.85942971,1.96600716,0.69869561,0.00000000,0.77964285,0.00000000,0.95834978,0.70185037
-4.85342671,1.99215161,0.71682558,0.00000000,0.78000614,0.00000000,0.96830944,0.71633607
-4.84742371,2.01876588,0.73553029,0.00000000,0.78052976,0.00000000,0.97816103,0.73161176
-4.84142071,2.04492983,0.75420153,0.00000000,0.78106859,0.00000000,0.98746031,0.74708013
-4.83541771,2.06977546,0.77228325,0.00000000,0.78147049,0.00000000,0.99579864,0.76219374
-4.82941471,2.09249836,0.78927630,0.00000000,0.78158008,0.00000000,1.00280843,0.77645977
-4.82341171,2.11236809,0.80474192,0.00000000,0.78124287,0.00000000,1.00816771,0.78944349
-4.81740870,2.12873738,0.81830393,0.00000000,0.78030962,0.00000000,1.01160396,0.80077055
-4.81140570,2.14105016,0.82964990,0.00000000,0.77864095,0.00000000,1.01289706,0.81012831
-4.80540270,2.14884850,0.83853127,0.00000000,0.77611187,0.00000000,1.01188152,0.81726627
-4.79939970,2.15177852,0.84476284,0.00000000,0.77261642,0.00000000,1.00844806,0.82199580
-4.79339670,2.14959539,0.84822145,0.00000000,0.76807219,0.00000000,1.00254451,0.82418927
-4.78739370,2.14216743,0.84884439,0.00000000,0.76242468,0.00000000,0.99417615,0.82377878
-4.78139070,2.12947951,0.84662729,0.00000000,0.75565146,0.00000000,0.98340561,0.82075460
-4.77538769,2.11163564,0.84162192,0.00000000,0.74776609,0.00000000,0.97035225,0.81516334
-4.76938469,2.08886073,0.83393375,0.00000000,0.73882146,0.00000000,0.95519119,0.80710602
-4.76338169,2.06150151,0.82371942,0.00000000,0.72891285,0.00000000,0.93815177,0.79673601
-4.75737869,2.03002630,0.81118414,0.00000000,0.71818011,0.00000000,0.91951573,0.78425680
-4.75137569,1.99502343,0.79657887,0.00000000,0.70680912,0.00000000,0.89961463,0.76991959
-4.74537269,1.95719810,0.78019737,0.00000000,0.69503230,0.00000000,0.87882682,0.75402065
-4.73936968,1.91736714,0.76237285,0.00000000,0.68312789,0.00000000,0.85757356,0.73689820
-4.73336668,1.87645164,0.74347437,0.00000000,0.67141797,0.00000000,0.83631437,0.71892895
-4.72736368,1.83546685,0.72390261,0.00000000,0.66026506,0.00000000,0.81554139,0.70052386
-4.72136068,1.79550932,0.70408514,0.00000000,0.65006714,0.00000000,0.79577274,0.68212332
-4.71535768,1.75774102,0.68447097,0.00000000,0.64125114,0.00000000,0.77754485,0.66419142
-4.70935468,1.72337040,0.66552446,0.00000000,0.63426479,0.00000000,0.76140364,0.64720943
-4.70335168,1.69363057,0.64771844,0.00000000,0.62956701,0.00000000,0.74789478,0.63166832
-4.69734867,1.66975476,0.63152674,0.00000000,0.62761698,0.00000000,0.73755294,0.61806051
-4.69134567,1.65294948,0.61741601,0.00000000,0.62886199,0.00000000,0.73089041,0.60687081
-4.68534267,1.64436601,0.60583713,0.00000000,0.63372459,0.00000000,0.72838507,0.59856671
-4.67933967,1.64507079,0.59721627,0.00000000,0.64258917,0.00000000,0.73046825,0.59358825
-4.67333667,1.65601567,0.59194570,0.00000000,0.65578858,0.00000000,0.73751258,0.59233767
-4.66733367,1.67800877,0.59037481,0.00000000,0.67359118,0.00000000,0.74982034,0.59516900
-4.66133067,1.71168705,0.59280129,0.00000000,0.69618880,0.00000000,0.76761263,0.60237810
-4.65532766,1.75749142,0.59946289,0.00000000,0.72368610,0.00000000,0.79101970,0.61419319
-4.64932466,1.81564550,0.61052992,0.00000000,0.75609185,0.00000000,0.82007291,0.63076641
-4.64332166,1.88613871,0.62609874,0.00000000,0.79331255,0.00000000,0.85469858,0.65216659
-4.63731866,1.96871469,0.64618652,0.00000000,0.83514869,0.00000000,0.89471412,0.67837348
-4.63131566,2.06286553,0.67072737,0.00000000,0.88129404,0.00000000,0.93982654,0.70927394
-4.62531266,2.16783232,0.69957010,0.00000000,0.93133804,0.00000000,0.98963377,0.74465994
-4.61930965,2.28261236,0.73247777,0.00000000,0.98477144,0.00000000,1.04362859,0.78422896
-4.61330665,2.40597306,0.76912902,0.00000000,1.04099519,0.00000000,1.10120552,0.82758656
-4.60730365,2.53647238,0.80912153,0.00000000,1.09933214,0.00000000,1.16167036,0.87425145
-4.60130065,2.67248549,0.85197731,0.00000000,1.15904168,0.00000000,1.22425233,0.92366285
-4.59529765,2.81223706,0.89715007,0.00000000,1.21933649,0.00000000,1.28811867,0.97519021
-4.58929465,2.95383845,0.94403453,0.00000000,1.27940118,0.00000000,1.35239117,1.02814508
-4.58329165,3.09532882,0.99197748,0.00000000,1.33841215,0.00000000,1.41616454,1.08179485
-4.57728864,3.23471914,1.04029053,0.00000000,1.39555804,0.00000000,1.47852587,1.13537816
-4.57128564,3.37003793,1.08826422,0.00000000,1.45006018,0.00000000,1.53857491,1.18812162
-4.56528264,3.49937740,1.13518324,0.00000000,1.50119229,0.00000000,1.59544461,1.23925724
-4.55927964,3.62093882,1.18034244,0.00000000,1.54829892,0.00000000,1.64832119,1.28804044
-4.55327664,3.73307576,1.22306306,0.00000000,1.59081207,0.00000000,1.69646343,1.33376779
-4.54727364,3.83433401,1.26270900,0.00000000,1.62826537,0.00000000,1.73922047,1.37579424
-4.54127064,3.92348712,1.29870242,0.00000000,1.66030561,0.00000000,1.77604761,1.41354918
-4.53526763,3.99956639,1.33053828,0.00000000,1.68670122,0.00000000,1.80651980,1.44655087
-4.52926463,4.06188467,1.35779738,0.00000000,1.70734747,0.00000000,1.83034216,1.47441887
-4.52326163,4.11005309,1.38015733,0.00000000,1.72226851,0.00000000,1.84735739,1.49688387
-4.51725863,4.14399046,1.39740115,0.00000000,1.73161609,0.00000000,1.85754979,1.51379485
-4.51125563,4.16392488,1.40942313,0.00000000,1.73566519,0.00000000,1.86104571,1.52512303
-4.50525263,4.17038774,1.41623161,0.00000000,1.73480680,0.00000000,1.85811044,1.53096272
-4.49924962,4.16420015,1.41794868,0.00000000,1.72953805,0.00000000,1.84914154,1.53152880
-4.49324662,4.14645228,1.41480654,0.00000000,1.72045021,0.00000000,1.83465897,1.52715110
-4.48724362,4.11847622,1.40714088,0.00000000,1.70821472,0.00000000,1.81529212,1.51826563
-4.48124062,4.08181318,1.39538123,0.00000000,1.69356790,0.00000000,1.79176430,1.50540305
-4.47523762,4.03817594,1.38003867,0.00000000,1.67729457,0.00000000,1.76487502,1.48917483
-4.46923462,3.98940775,1.36169145,0.00000000,1.66021111,0.00000000,1.73548082,1.47025730
-4.46323162,3.93743866,1.34096885,0.00000000,1.64314830,0.00000000,1.70447497,1.44937437
-4.45722861,3.88424070,1.31853396,0.00000000,1.62693434,0.00000000,1.67276694,1.42727930
-4.45122561,3.83178305,1.29506596,0.00000000,1.61237830,0.00000000,1.64126201,1.40473620
-4.44522261,3.78198827,1.27124257,0.00000000,1.60025443,0.00000000,1.61084175,1.38250172
-4.43921961,3.73669087,1.24772317,0.00000000,1.59128733,0.00000000,1.58234585,1.36130765
-4.43321661,3.69759901,1.22513330,0.00000000,1.58613844,0.00000000,1.55655570,1.34184470
-4.42721361,3.66626022,1.20405080,0.00000000,1.58539374,0.00000000,1.53418011,1.32474808
-4.42121061,3.64403177,1.18499418,0.00000000,1.58955296,0.00000000,1.51584341,1.31058509
-4.41520760,3.63205599,1.16841335,0.00000000,1.59902019,0.00000000,1.50207605,1.29984493
-4.40920460,3.63124102,1.15468283,0.00000000,1.61409612,0.00000000,1.49330765,1.29293103
-4.40320160,3.64224675,1.14409752,0.00000000,1.63497174,0.00000000,1.48986258,1.29015561
-4.39719860,3.66547617,1.13687090,0.00000000,1.66172371,0.00000000,1.49195770,1.29173673
-4.39119560,3.70107164,1.13313542,0.00000000,1.69431130,0.00000000,1.49970225,1.29779741
-4.38519260,3.74891594,1.13294483,0.00000000,1.73257506,0.00000000,1.51309936,1.30836674
-4.37918959,3.80863766,1.13627807,0.00000000,1.77623719,0.00000000,1.53204923,1.32338264
-4.37318659,3.87962061,1.14304434,0.00000000,1.82490378,0.00000000,1.55635341,1.34269603
-4.36718359,3.96101679,1.15308906,0.00000000,1.87806899,0.00000000,1.58572015,1.36607604
-4.36118059,4.05176266,1.16620021,0.00000000,1.93512126,0.00000000,1.61977050,1.39321611
-4.35517759,4.15059841,1.18211486,0.00000000,1.99535165,0.00000000,1.65804518,1.42374062
-4.34917459,4.25608991,1.20052562,0.00000000,2.05796444,0.00000000,1.70001190,1.45721196
-4.34317159,4.36665318,1.22108684,0.00000000,2.12208982,0.00000000,1.74507343,1.49313787
-4.33716858,4.48058114,1.24342040,0.00000000,2.18679880,0.00000000,1.79257607,1.53097896
-4.33116558,4.59607235,1.26712121,0.00000000,2.25112006,0.00000000,1.84181883,1.57015640
-4.32516258,4.71126159,1.29176230,0.00000000,2.31405840,0.00000000,1.89206321,1.61005986
-4.31915958,4.82425175,1.31689975,0.00000000,2.37461461,0.00000000,1.94254360,1.65005557
-4.31315658,4.93314676,1.34207749,0.00000000,2.43180607,0.00000000,1.99247835,1.68949475
-4.30715358,5.03608488,1.36683218,0.00000000,2.48468752,0.00000000,2.04108132,1.72772229
