energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.83791896,1.55357430,0.00259739,0.01358838,1.14302761,0.19239203,0.02294269,1.05970914,0.40101102,0.11875974
-5.83191596,1.52518602,0.00244587,0.01338724,1.12419071,0.18814298,0.02252123,1.04101050,0.39369239,0.11680394
-5.82591296,1.49178213,0.00229710,0.01313363,1.10211391,0.18348239,0.02198632,1.01885904,0.38529967,0.11440742
-5.81990995,1.45332198,0.00215047,0.01282675,1.07669590,0.17838307,0.02134311,0.99323482,0.37578588,0.11157027
-5.81390695,1.40997599,0.00200574,0.01246753,1.04799067,0.17284577,0.02059973,0.96426130,0.36515691,0.10830878
-5.80790395,1.36211041,0.00186298,0.01205858,1.01619749,0.16689791,0.01976699,0.93219477,0.35346835,0.10465421
-5.80190095,1.31026539,0.00172248,0.01160401,0.98164565,0.16059132,0.01885794,0.89740928,0.34082061,0.10065102
-5.79589795,1.25512778,0.00158478,0.01110925,0.94477486,0.15399936,0.01788747,0.86037785,0.32735255,0.09635471
-5.78989495,1.19750008,0.00145053,0.01058088,0.90611241,0.14721335,0.01687176,0.82165105,0.31323408,0.09182934
-5.78389195,1.13826689,0.00132047,0.01002631,0.86624804,0.14033879,0.01582782,0.78183392,0.29865793,0.08714494
-5.77788894,1.07836068,0.00119536,0.00945363,0.82580784,0.13349124,0.01477300,0.74156228,0.28383108,0.08237472
-5.77188594,1.01872789,0.00107596,0.00887132,0.78542816,0.12679232,0.01372450,0.70147934,0.26896624,0.07759254
-5.76588294,0.96029715,0.00096296,0.00828802,0.74573058,0.12036576,0.01269897,0.66221374,0.25427359,0.07287029
-5.75987994,0.90395023,0.00085698,0.00771234,0.70729899,0.11433376,0.01171216,0.62435950,0.23995323,0.06827573
-5.75387694,0.85049708,0.00075850,0.00715264,0.67065951,0.10881374,0.01077860,0.58845879,0.22618850,0.06387053
-5.74787394,0.80065533,0.00066790,0.00661688,0.63626384,0.10391550,0.00991138,0.55498777,0.21314042,0.05970869
-5.74187094,0.75503476,0.00058544,0.00611250,0.60447670,0.09973892,0.00912196,0.52434608,0.20094338,0.05583541
-5.73586793,0.71412703,0.00051122,0.00564628,0.57556747,0.09637209,0.00842010,0.49684986,0.18970220,0.05228635
-5.72986493,0.67830040,0.00044526,0.00522430,0.54970624,0.09389002,0.00781378,0.47272840,0.17949052,0.04908728
-5.72386193,0.64779938,0.00038745,0.00485188,0.52696416,0.09235372,0.00730918,0.45212437,0.17035066,0.04625419
-5.71785893,0.62274878,0.00033761,0.00453357,0.50731788,0.09180976,0.00691076,0.43509709,0.16229460,0.04379370
-5.71185593,0.60316160,0.00029547,0.00427313,0.49065764,0.09229011,0.00662126,0.42162866,0.15530624,0.04170381
-5.70585293,0.58895002,0.00026073,0.00407357,0.47679850,0.09381229,0.00644177,0.41163235,0.14934460,0.03997490
-5.69984992,0.57993889,0.00023305,0.00393720,0.46549415,0.09637977,0.00637184,0.40496279,0.14434779,0.03859088
-5.69384692,0.57588080,0.00021210,0.00386565,0.45645249,0.09998239,0.00640952,0.40142737,0.14023763,0.03753059
-5.68784392,0.57647203,0.00019754,0.00385992,0.44935227,0.10459710,0.00655143,0.40079824,0.13692454,0.03676911
-5.68184092,0.58136867,0.00018905,0.00392044,0.44386011,0.11018854,0.00679284,0.40282449,0.13431267,0.03627918
-5.67583792,0.59020229,0.00018638,0.00404714,0.43964705,0.11670990,0.00712771,0.40724392,0.13230478,0.03603250
-5.66983492,0.60259449,0.00018931,0.00423947,0.43640395,0.12410366,0.00754876,0.41379398,0.13080701,0.03600101
-5.66383192,0.61817004,0.00019770,0.00449646,0.43385520,0.13230251,0.00804752,0.42222149,0.12973296,0.03615791
-5.65782891,0.63656807,0.00021148,0.00481674,0.43177010,0.14123029,0.00861439,0.43229099,0.12900732,0.03647858
-5.65182591,0.65745125,0.00023068,0.00519860,0.42997164,0.15080308,0.00923876,0.44379121,0.12856865,0.03694129
-5.64582291,0.68051274,0.00025542,0.00563999,0.42834222,0.16093044,0.00990908,0.45653993,0.12837130,0.03752768
-5.63981991,0.70548088,0.00028595,0.00613852,0.42682637,0.17151676,0.01061301,0.47038685,0.12838655,0.03822299
-5.63381691,0.73212172,0.00032260,0.00669151,0.42543033,0.18246290,0.01133760,0.48521470,0.12860279,0.03901611
-5.62781391,0.76023957,0.00036588,0.00729590,0.42421871,0.19366787,0.01206949,0.50093864,0.12902491,0.03989948
-5.62181091,0.78967562,0.00041640,0.00794835,0.42330841,0.20503081,0.01279513,0.51750412,0.12967292,0.04086866
-5.61580790,0.82030505,0.00047494,0.00864509,0.42286035,0.21645306,0.01350106,0.53488340,0.13057988,0.04192191
-5.60980490,0.85203287,0.00054243,0.00938198,0.42306928,0.22784023,0.01417420,0.55307105,0.13178937,0.04305955
-5.60380190,0.88478873,0.00061998,0.01015444,0.42415237,0.23910446,0.01480210,0.57207858,0.13335246,0.04428325
-5.59779890,0.91852108,0.00070884,0.01095740,0.42633706,0.25016641,0.01537334,0.59192869,0.13532463,0.04559529
-5.59179590,0.95319103,0.00081045,0.01178524,0.42984889,0.26095728,0.01587770,0.61264926,0.13776242,0.04699781
-5.58579290,0.98876612,0.00092643,0.01263179,0.43489974,0.27142040,0.01630651,0.63426745,0.14072034,0.04849205
-5.57978989,1.02521439,0.00105852,0.01349026,0.44167718,0.28151265,0.01665284,0.65680424,0.14424794,0.05007771
-5.57378689,1.06249894,0.00120862,0.01435322,0.45033527,0.29120530,0.01691169,0.68026954,0.14838723,0.05175239
-5.56778389,1.10057331,0.00137875,0.01521260,0.46098729,0.30048443,0.01708009,0.70465818,0.15317063,0.05351108
-5.56178089,1.13937764,0.00157099,0.01605970,0.47370059,0.30935086,0.01715715,0.72994686,0.15861936,0.05534597
-5.55577789,1.17883603,0.00178744,0.01688526,0.48849378,0.31781939,0.01714408,0.75609218,0.16474245,0.05724623
-5.54977489,1.21885485,0.00203018,0.01767949,0.50533621,0.32591761,0.01704404,0.78302982,0.17153634,0.05919808
-5.54377189,1.25932223,0.00230118,0.01843225,0.52414961,0.33368404,0.01686202,0.81067476,0.17898496,0.06118498
-5.53776888,1.30010845,0.00260223,0.01913314,0.54481182,0.34116590,0.01660462,0.83892252,0.18706034,0.06318800
-5.53176588,1.34106720,0.00293483,0.01977174,0.56716198,0.34841638,0.01627977,0.86765110,0.19572355,0.06518632
-5.52576288,1.38203740,0.00330010,0.02033784,0.59100703,0.35549159,0.01589644,0.89672362,0.20492597,0.06715780
-5.51975988,1.42284531,0.00369868,0.02082163,0.61612884,0.36244726,0.01546426,0.92599115,0.21461064,0.06907966
-5.51375688,1.46330672,0.00413058,0.02121404,0.64229158,0.36933535,0.01499325,0.95529564,0.22471370,0.07092921
-5.50775388,1.50322876,0.00459516,0.02150701,0.66924866,0.37620062,0.01449342,0.98447250,0.23516569,0.07268452
-5.50175088,1.54241116,0.00509094,0.02169372,0.69674903,0.38307731,0.01397448,1.01335270,0.24589261,0.07432506
-5.49574787,1.58064673,0.00561556,0.02176889,0.72454220,0.38998609,0.01344554,1.04176413,0.25681679,0.07583231
-5.48974487,1.61772087,0.00616575,0.02172898,0.75238187,0.39693132,0.01291487,1.06953200,0.26785731,0.07719014
-5.48374187,1.65341013,0.00673722,0.02157239,0.78002793,0.40389880,0.01238970,1.09647837,0.27893014,0.07838515
-5.47773887,1.68747992,0.00732471,0.02129957,0.80724692,0.41085416,0.01187607,1.12242084,0.28994795,0.07940677
-5.47173587,1.71968157,0.00792199,0.02091305,0.83381099,0.41774182,0.01137877,1.14717045,0.30081969,0.08024729
-5.46573287,1.74974920,0.00852194,0.02041749,0.85949569,0.42448484,0.01090126,1.17052924,0.31144998,0.08090164
-5.45972986,1.77739674,0.00911668,0.01981954,0.88407704,0.43098552,0.01044576,1.19228774,0.32173859,0.08136711
-5.45372686,1.80231573,0.00969765,0.01912769,0.90732827,0.43712693,0.01001325,1.21222279,0.33157992,0.08164298
-5.44772386,1.82417448,0.01025589,0.01835207,0.92901686,0.44277527,0.00960364,1.23009624,0.34086296,0.08173000
-5.44172086,1.84261909,0.01078216,0.01750417,0.94890231,0.44778319,0.00921590,1.24565489,0.34947156,0.08162999
-5.43571786,1.85727682,0.01126728,0.01659651,0.96673527,0.45199380,0.00884824,1.25863208,0.35728534,0.08134538
-5.42971486,1.86776218,0.01170230,0.01564229,0.98225843,0.45524552,0.00849826,1.26875124,0.36418126,0.08087881
-5.42371186,1.87368586,0.01207886,0.01465503,0.99520933,0.45737741,0.00816319,1.27573159,0.37003585,0.08023298
-5.41770885,1.87466655,0.01238938,0.01364822,1.00532538,0.45823488,0.00784008,1.27929595,0.37472825,0.07941045
-5.41170585,1.87034527,0.01262736,0.01263500,1.01235107,0.45767570,0.00752595,1.27918054,0.37814372,0.07841377
-5.40570285,1.86040185,0.01278757,0.01162778,1.01604696,0.45557580,0.00721796,1.27514648,0.38017775,0.07724566
-5.39969985,1.84457270,0.01286627,0.01063806,1.01620037,0.45183486,0.00691359,1.26699245,0.38074053,0.07590943
-5.39369685,1.82266924,0.01286133,0.00967616,1.01263695,0.44638134,0.00661072,1.25456789,0.37976140,0.07440948
-5.38769385,1.79459576,0.01277232,0.00875106,1.00523268,0.43917668,0.00630771,1.23778616,0.37719330,0.07275194
-5.38169085,1.76036588,0.01260055,0.00787035,0.99392554,0.43021855,0.00600349,1.21663670,0.37301680,0.07094533
-5.37568784,1.72011652,0.01234901,0.00704012,0.97872607,0.41954287,0.00569759,1.19119568,0.36724345,0.06900127
-5.36968484,1.67411838,0.01202232,0.00626504,0.95972623,0.40722460,0.00539008,1.16163423,0.35991839,0.06693516
-5.36368184,1.62278234,0.01162656,0.00554837,0.93710576,0.39337712,0.00508163,1.12822379,0.35112184,0.06476673
-5.35767884,1.56666104,0.01116908,0.00489207,0.91113579,0.37815034,0.00477339,1.09133816,0.34096945,0.06252048
-5.35167584,1.50644541,0.01065829,0.00429697,0.88217906,0.36172750,0.00446696,1.05145174,0.32961146,0.06022596
-5.34567284,1.44295606,0.01010337,0.00376289,0.85068686,0.34432076,0.00416431,1.00913426,0.31723057,0.05791783
-5.33966983,1.37712966,0.00951402,0.00328881,0.81719246,0.32616598,0.00386768,0.96504166,0.30403859,0.05563570
-5.33366683,1.31000084,0.00890015,0.00287306,0.78230135,0.30751661,0.00357950,0.91990378,0.29027210,0.05342373
-5.32766383,1.24268022,0.00827165,0.00251348,0.74667857,0.28863713,0.00330230,0.87450901,0.27618709,0.05133003
-5.32166083,1.17632929,0.00763807,0.00220758,0.71103358,0.26979633,0.00303858,0.82968658,0.26205294,0.04940581
-5.31565783,1.11213315,0.00700845,0.00195267,0.67610334,0.25126050,0.00279082,0.78628716,0.24814587,0.04770435
-5.30965483,1.05127205,0.00639107,0.00174599,0.64263407,0.23328695,0.00256130,0.74516237,0.23474216,0.04627979
-5.30365183,0.99489264,0.00579334,0.00158481,0.61136241,0.21611806,0.00235213,0.70714391,0.22211131,0.04518583
-5.29764882,0.94407987,0.00522162,0.00146650,0.58299670,0.19997587,0.00216514,0.67302299,0.21050939,0.04447425
-5.29164582,0.89983034,0.00468120,0.00138859,0.55819879,0.18505755,0.00200186,0.64353075,0.20017284,0.04419351
-5.28564282,0.86302793,0.00417625,0.00134875,0.53756710,0.17153176,0.00186352,0.61931998,0.19131277,0.04438717
-5.27963982,0.83442200,0.00370979,0.00134486,0.52162123,0.15953587,0.00175097,0.60094880,0.18410996,0.04509250
-5.27363682,0.81460899,0.00328380,0.00137495,0.51078856,0.14917416,0.00166474,0.58886658,0.17871073,0.04633906
-5.26763382,0.80401738,0.00289920,0.00143721,0.50539317,0.14051689,0.00160500,0.58340228,0.17522357,0.04814745
-5.26163082,0.80289652,0.00255602,0.00152988,0.50564710,0.13360018,0.00157158,0.58475552,0.17371674,0.05052817
-5.25562781,0.81130922,0.00225346,0.00165128,0.51164428,0.12842668,0.00156395,0.59299043,0.17421682,0.05348072
-5.24962481,0.82912834,0.00199000,0.00179971,0.52335707,0.12496688,0.00158127,0.60803232,0.17670806,0.05699289
-5.24362181,0.85603725,0.00176357,0.00197339,0.54063549,0.12316094,0.00162239,0.62966729,0.18113279,0.06104032
-5.23761881,0.89153418,0.00157163,0.00217044,0.56320905,0.12292110,0.00168586,0.65754470,0.18739251,0.06558634
-5.23161581,0.93494042,0.00141131,0.00238879,0.59069122,0.12413431,0.00176994,0.69118246,0.19534997,0.07058212
-5.22561281,0.98541219,0.00127951,0.00262619,0.62258641,0.12666536,0.00187265,0.72997512,0.20483197,0.07596721
-5.21960980,1.04195611,0.00117301,0.00288014,0.65829933,0.13036012,0.00199177,0.77320475,0.21563286,0.08167026
-5.21360680,1.10344812,0.00108854,0.00314790,0.69714673,0.13504909,0.00212486,0.82005430,0.22751880,0.08761028
-5.20760380,1.16865555,0.00102291,0.00342650,0.73837112,0.14055101,0.00226929,0.86962353,0.24023259,0.09369802
-5.20160080,1.23626212,0.00097301,0.00371274,0.78115652,0.14667670,0.00242231,0.92094713,0.25349908,0.09983786
-5.19559780,1.30489549,0.00093592,0.00400327,0.82464584,0.15323294,0.00258104,0.97301481,0.26703102,0.10592979
-5.18959480,1.37315688,0.00090890,0.00429460,0.86795956,0.16002648,0.00274253,1.02479309,0.28053528,0.11187173
-5.18359180,1.43965225,0.00088947,0.00458323,0.91021548,0.16686803,0.00290382,1.07524829,0.29371936,0.11756200
-5.17758879,1.50302441,0.00087542,0.00486573,0.95054899,0.17357629,0.00306198,1.12337041,0.30629795,0.12290189
-5.17158579,1.56198536,0.00086480,0.00513885,0.98813358,0.17998194,0.00321419,1.16819711,0.31799952,0.12779829
-5.16558279,1.61534799,0.00085594,0.00539965,1.02220084,0.18593148,0.00335779,1.20883756,0.32857272,0.13216629
-5.15957979,1.66205656,0.00084748,0.00564568,1.05205969,0.19129102,0.00349034,1.24449523,0.33779242,0.13593164
-5.15357679,1.70121490,0.00083830,0.00587507,1.07711419,0.19594972,0.00360970,1.27448917,0.34546528,0.13903306
-5.14757379,1.73211161,0.00082759,0.00608670,1.09687937,0.19982302,0.00371411,1.29827318,0.35143466,0.14142427
-5.14157079,1.75424163,0.00081477,0.00628040,1.11099474,0.20285547,0.00380222,1.31545218,0.35558469,0.14307569
-5.13556778,1.76732321,0.00079949,0.00645700,1.11923485,0.20502312,0.00387316,1.32579532,0.35784343,0.14397579
-5.12956478,1.77131005,0.00078164,0.00661854,1.12151677,0.20633539,0.00392659,1.32924538,0.35818503,0.14413196
-5.12356178,1.76639786,0.00076131,0.00676833,1.11790393,0.20683640,0.00396277,1.32592410,0.35663070,0.14357092
-5.11755878,1.75302519,0.00073875,0.00691102,1.10860640,0.20660560,0.00398251,1.31613320,0.35324853,0.14233870
-5.11155578,1.73186840,0.00071436,0.00705268,1.09397735,0.20575781,0.00398723,1.30035095,0.34815213,0.14050005
-5.10555278,1.70383068,0.00068869,0.00720080,1.07450579,0.20444251,0.00397895,1.27922426,0.34149813,0.13813741
-5.09954977,1.67002537,0.00066237,0.00736421,1.05080572,0.20284235,0.00396024,1.25355659,0.33348253,0.13534940
-5.09354677,1.63175392,0.00063613,0.00755306,1.02360195,0.20117104,0.00393419,1.22429159,0.32433597,0.13224884
-5.08754377,1.59047883,0.00061076,0.00777863,0.99371291,0.19967033,0.00390435,1.19249324,0.31431821,0.12896044
-5.08154077,1.54779237,0.00058707,0.00805316,0.96203094,0.19860641,0.00387462,1.15932253,0.30371171,0.12561812
-5.07553777,1.50538151,0.00056591,0.00838962,0.92950048,0.19826549,0.00384917,1.12601155,0.29281465,0.12236202
-5.06953477,1.46499002,0.00054811,0.00880137,0.89709478,0.19894874,0.00383235,1.09383531,0.28193347,0.11933534
-5.06353177,1.42837849,0.00053448,0.00930187,0.86579170,0.20096656,0.00382851,1.06408219,0.27137521,0.11668098
-5.05752876,1.39728312,0.00052579,0.00990425,0.83654931,0.20463230,0.00384194,1.03802340,0.26143971,0.11453819
-5.05152576,1.37337416,0.00052276,0.01062089,0.81028168,0.21025541,0.00387667,1.01688240,0.25241204,0.11303910
-5.04552276,1.35821493,0.00052601,0.01146299,0.78783579,0.21813417,0.00393639,1.00180479,0.24455511,0.11230546
-5.03951976,1.35322234,0.00053608,0.01244010,0.76996986,0.22854809,0.00402433,0.99382941,0.23810295,0.11244539
-5.03351676,1.35962961,0.00055341,0.01355963,0.75733383,0.24175010,0.00414309,0.99386131,0.23325453,0.11355050
-5.02751376,1.37845228,0.00057827,0.01482642,0.75045236,0.25795866,0.00429461,1.00264717,0.23016848,0.11569315
-5.02151076,1.41045814,0.00061085,0.01624234,0.74971092,0.27734995,0.00448008,1.02075381,0.22895880,0.11892421
-5.01550775,1.45614195,0.00065113,0.01780591,0.75534516,0.30005044,0.00469985,1.04855029,0.22969164,0.12327118
-5.00950475,1.51570565,0.00069896,0.01951200,0.76743403,0.32612989,0.00495350,1.08619422,0.23238324,0.12873679
-5.00350175,1.58904465,0.00075400,0.02135160,0.78589673,0.35559521,0.00523973,1.13362243,0.23699926,0.13529816
-4.99749875,1.67574097,0.00081574,0.02331177,0.81049365,0.38838528,0.00555652,1.19054681,0.24345525,0.14290654
-4.99149575,1.77506335,0.00088347,0.02537557,0.84083136,0.42436709,0.00590110,1.25645509,0.25161861,0.15148769
-4.98549275,1.88597500,0.00095634,0.02752221,0.87637143,0.46333344,0.00627009,1.33061720,0.26131170,0.16094281
-4.97948974,2.00714888,0.00103329,0.02972731,0.91644314,0.50500237,0.00665962,1.41209691,0.27231626,0.17115018
-4.97348674,2.13699065,0.00111315,0.03196325,0.96025948,0.54901863,0.00706543,1.49976885,0.28437897,0.18196739
-4.96748374,2.27366883,0.00119457,0.03419970,1.00693635,0.59495727,0.00748304,1.59234072,0.29721790,0.19323417
-4.96148074,2.41515193,0.00127614,0.03640420,1.05551422,0.64232936,0.00790788,1.68838004,0.31052992,0.20477566
-4.95547774,2.55925152,0.00135635,0.03854289,1.10498178,0.69059004,0.00833540,1.78634521,0.32399859,0.21640627
-4.94947474,2.70367045,0.00143364,0.04058132,1.15430091,0.73914857,0.00876126,1.88461986,0.33730250,0.22793379
-4.94347174,2.84605487,0.00150647,0.04248528,1.20243223,0.78738038,0.00918138,1.98154975,0.35012365,0.23916378
-4.93746873,2.98404865,0.00157334,0.04422168,1.24836046,0.83464060,0.00959205,2.07548119,0.36215574,0.24990405
-4.93146573,3.11534850,0.00163281,0.04575941,1.29111883,0.88027896,0.00998995,2.16479975,0.37311203,0.25996922
-4.92546273,3.23775818,0.00168359,0.04707025,1.32981181,0.92365531,0.01037221,2.24796819,0.38273245,0.26918497
-4.91945973,3.34923999,0.00172453,0.04812958,1.36363544,0.96415538,0.01073636,2.32356228,0.39078988,0.27739214
-4.91345673,3.44796174,0.00175471,0.04891710,1.39189471,1.00120615,0.01108031,2.39030346,0.39709525,0.28445032
-4.90745373,3.53233781,0.00177342,0.04941743,1.41401739,1.03429019,0.01140229,2.44708713,0.40150139,0.29024093
-4.90145073,3.60106265,0.00178018,0.04962050,1.42956407,1.06295848,0.01170072,2.49300575,0.40390554,0.29466968
-4.89544772,3.65313592,0.00177480,0.04952187,1.43823415,1.08684109,0.01197416,2.52736595,0.40425034,0.29766825
-4.88944472,3.68787818,0.00175735,0.04912282,1.43986767,1.10565542,0.01222119,2.54969919,0.40252349,0.29919533
-4.88344172,3.70493712,0.00172817,0.04843027,1.43444326,1.11921148,0.01244033,2.55976577,0.39875609,0.29923675
-4.87743872,3.70428412,0.00168784,0.04745664,1.42207227,1.12741424,0.01262995,2.55755218,0.39301964,0.29780500
-4.87143572,3.68620167,0.00163718,0.04621938,1.40298973,1.13026285,0.01278824,2.54326221,0.38542216,0.29493793
-4.86543272,3.65126261,0.00157721,0.04474048,1.37754244,1.12784692,0.01291315,2.51730236,0.37610337,0.29069690
-4.85942971,3.60030226,0.00150913,0.04304587,1.34617495,1.12034010,0.01300246,2.48026251,0.36522933,0.28516436
-4.85342671,3.53438493,0.00143425,0.04116463,1.30941402,1.10799135,0.01305378,2.43289258,0.35298670,0.27844099
-4.84742371,3.45476647,0.00135401,0.03912823,1.26785227,1.09111434,0.01306466,2.37607672,0.33957694,0.27064265
-4.84142071,3.36285461,0.00126987,0.03696971,1.22213162,1.07007570,0.01303269,2.31080573,0.32521062,0.26189705
-4.83541771,3.26016871,0.00118332,0.03472282,1.17292717,1.04528251,0.01295562,2.23814937,0.31010203,0.25234047
-4.82941471,3.14830067,0.00109584,0.03242122,1.12093195,1.01716979,0.01283156,2.15922919,0.29446439,0.24211456
-4.82341171,3.02887819,0.00100885,0.03009778,1.06684306,0.98618845,0.01265904,2.07519314,0.27850554,0.23136326
-4.81740870,2.90353173,0.00092367,0.02778382,1.01134937,0.95279430,0.01243726,1.98719261,0.26242453,0.22023013
-4.81140570,2.77386585,0.00084155,0.02550861,0.95512109,0.91743839,0.01216612,1.89636244,0.24640876,0.20885584
-4.80540270,2.64143549,0.00076360,0.02329885,0.89880112,0.88055897,0.01184639,1.80380420,0.23063202,0.19737623
-4.79939970,2.50772719,0.00069084,0.02117834,0.84299824,0.84257527,0.01147973,1.71057292,0.21525314,0.18592058
-4.79339670,2.37414523,0.00062412,0.01916770,0.78828190,0.80388311,0.01106878,1.61766700,0.20041526,0.17461032
-4.78739370,2.24200214,0.00056421,0.01728428,0.73517855,0.76485208,0.01061706,1.52602115,0.18624561,0.16355815
-4.78139070,2.11251287,0.00051172,0.01554211,0.68416905,0.72582428,0.01012898,1.43650170,0.17285570,0.15286734
-4.77538769,1.98679183,0.00046717,0.01395195,0.63568704,0.68711428,0.00960972,1.34990394,0.16034176,0.14263137
-4.76938469,1.86585190,0.00043098,0.01252147,0.59011790,0.64900980,0.00906509,1.26695073,0.14878532,0.13293372
-4.76338169,1.75060457,0.00040348,0.01125541,0.54779810,0.61177307,0.00850139,1.18829183,0.13825384,0.12384779
-4.75737869,1.64186027,0.00038491,0.01015583,0.50901465,0.57564220,0.00792521,1.11450351,0.12880126,0.11543689
-4.75137569,1.54032836,0.00037544,0.00922241,0.47400458,0.54083256,0.00734326,1.04608780,0.12046847,0.10775426
-4.74537269,1.44661622,0.00037519,0.00845268,0.44295419,0.50753769,0.00676216,0.98347131,0.11328356,0.10084307
-4.73936968,1.36122718,0.00038419,0.00784231,0.41599828,0.47592975,0.00618827,0.92700326,0.10726193,0.09473641
-4.73336668,1.28455723,0.00040242,0.00738539,0.39321908,0.44615934,0.00562753,0.87695277,0.10240618,0.08945718
-4.72736368,1.21689074,0.00042978,0.00707463,0.37464526,0.41835465,0.00508529,0.83350557,0.09870594,0.08501800
-4.72136068,1.15839545,0.00046609,0.00690160,0.36025095,0.39262022,0.00456624,0.79676035,0.09613750,0.08142106
-4.71535768,1.10911738,0.00051109,0.00685689,0.34995503,0.36903520,0.00407428,0.76672517,0.09466357,0.07865800
-4.70935468,1.06897615,0.00056441,0.00693026,0.34362092,0.34765148,0.00361252,0.74331430,0.09423295,0.07670980
-4.70335168,1.03776162,0.00062556,0.00711079,0.34105701,0.32849185,0.00318321,0.72634608,0.09478052,0.07554681
-4.69734867,1.01513225,0.00069394,0.00738693,0.34201798,0.31154846,0.00278782,0.71554222,0.09622733,0.07512884
-4.69134567,1.00061618,0.00076879,0.00774669,0.34620721,0.29678179,0.00242700,0.71052896,0.09848113,0.07540547
-4.68534267,0.99361528,0.00084923,0.00817761,0.35328035,0.28412029,0.00210073,0.71084063,0.10143717,0.07631654
-4.67933967,0.99341270,0.00093422,0.00866696,0.36285022,0.27346098,0.00180833,0.71592564,0.10497949,0.07779286
-4.67333667,0.99918416,0.00102259,0.00920175,0.37449300,0.26467089,0.00154859,0.72515522,0.10898266,0.07975721
-4.66733367,1.01001293,0.00111302,0.00976886,0.38775578,0.25758967,0.00131985,0.73783492,0.11331391,0.08212553
-4.66133067,1.02490829,0.00120410,0.01035517,0.40216517,0.25203304,0.00112012,0.75321851,0.11783569,0.08480837
-4.65532766,1.04282713,0.00129430,0.01094771,0.41723701,0.24779727,0.00094717,0.77052423,0.12240861,0.08771259
-4.64932466,1.06269797,0.00138204,0.01153373,0.43248676,0.24466430,0.00079859,0.78895273,0.12689453,0.09074318
-4.64332166,1.08344679,0.00146572,0.01210096,0.44744031,0.24240759,0.00067195,0.80770625,0.13115995,0.09380524
