energy_ev,total_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.84392196,0.15587159,0.03862857,0.06749574,0.00626369,0.02586455,0.07048014,0.00000000
-5.83791896,0.19209132,0.04775050,0.08337978,0.00768248,0.03185753,0.08684659,0.00000000
-5.83191596,0.23523217,0.05863545,0.10233298,0.00935909,0.03900478,0.10632581,0.00000000
-5.82591296,0.28618800,0.07152197,0.12476460,0.01132479,0.04745368,0.12932127,0.00000000
-5.81990995,0.34588142,0.08665814,0.15109935,0.01361119,0.05735648,0.15624948,0.00000000
-5.81390695,0.41524227,0.10429642,0.18176812,0.01624948,0.06886670,0.18753050,0.00000000
-5.80790395,0.49518171,0.12468743,0.21719680,0.01926947,0.08213461,0.22357664,0.00000000
-5.80190095,0.58656235,0.14807255,0.25779312,0.02269851,0.09730217,0.26477937,0.00000000
-5.79589795,0.69016483,0.17467544,0.30393181,0.02656038,0.11449728,0.31149465,0.00000000
-5.78989495,0.80665156,0.20469279,0.35593837,0.03087408,0.13382765,0.36402700,0.00000000
-5.78389195,0.93652884,0.23828441,0.41407180,0.03565258,0.15537436,0.42261293,0.00000000
-5.77788894,1.08010860,0.27556304,0.47850715,0.04090167,0.17918529,0.48740413,0.00000000
-5.77188594,1.23747139,0.31658423,0.54931824,0.04661889,0.20526886,0.55845127,0.00000000
-5.76588294,1.40843235,0.36133688,0.62646167,0.05279256,0.23358823,0.63568904,0.00000000
-5.75987994,1.59251209,0.40973464,0.70976275,0.05940110,0.26405635,0.71892346,0.00000000
-5.75387694,1.78891429,0.46160900,0.79890436,0.06641255,0.29653213,0.80782204,0.00000000
-5.74787394,1.99651193,0.51670432,0.89341951,0.07378447,0.33081806,0.90190776,0.00000000
-5.74187094,2.21384357,0.57467539,0.99268845,0.08146412,0.36665961,1.00055748,0.00000000
-5.73586793,2.43912108,0.63508779,1.09594086,0.08938905,0.40374652,1.10300538,0.00000000
-5.72986493,2.67024963,0.69742153,1.20226368,0.09748809,0.44171617,1.20835177,0.00000000
-5.72386193,2.90486017,0.76107788,1.31061480,0.10568263,0.48015913,1.31557737,0.00000000
-5.71785893,3.14035422,0.82538967,1.41984247,0.11388831,0.51862674,1.42356303,0.00000000
-5.71185593,3.37395997,0.88963474,1.52871022,0.12201689,0.55664070,1.53111448,0.00000000
-5.70585293,3.60279833,0.95305233,1.63592659,0.12997840,0.59370432,1.63699132,0.00000000
-5.69984992,3.82395663,1.01486192,1.74017893,0.13768336,0.62931506,1.73993959,0.00000000
-5.69384692,4.03456756,1.07428398,1.84016985,0.14504505,0.66297807,1.83872644,0.00000000
-5.68784392,4.23189027,1.13056171,1.93465524,0.15198166,0.69422000,1.93217598,0.00000000
-5.68184092,4.41339040,1.18298324,2.02248222,0.15841838,0.72260276,2.01920447,0.00000000
-5.67583792,4.57681588,1.23090313,2.10262545,0.16428906,0.74773656,2.09885373,0.00000000
-5.66983492,4.72026514,1.27376247,2.17422032,0.16953773,0.76929172,2.17032112,0.00000000
-5.66383192,4.84224499,1.31110666,2.23659144,0.17411965,0.78700872,2.23298482,0.00000000
-5.65782891,4.94171564,1.34260014,2.28927522,0.17800191,0.80070625,2.28642339,0.00000000
-5.65182591,5.01812101,1.36803738,2.33203543,0.18116371,0.81028674,2.33042851,0.00000000
-5.64582291,5.07140315,1.38734979,2.36487106,0.18359620,0.81573936,2.36501051,0.00000000
-5.63981991,5.10200036,1.40060808,2.38801591,0.18530191,0.81714035,2.39039626,0.00000000
-5.63381691,5.11082939,1.40802018,2.40193011,0.18629397,0.81465075,2.40701969,0.00000000
-5.62781391,5.09925271,1.40992468,2.40728369,0.18659506,0.80851179,2.41550521,0.00000000
-5.62181091,5.06903278,1.40678032,2.40493304,0.18623619,0.79903820,2.41664481,0.00000000
-5.61580790,5.02227550,1.39915191,2.39589119,0.18525550,0.78660983,2.41136999,0.00000000
-5.60980490,4.96136574,1.38769336,2.38129332,0.18369701,0.77166206,2.40071954,0.00000000
-5.60380190,4.88889776,1.37312873,2.36235882,0.18160955,0.75467550,2.38580480,0.00000000
-5.59779890,4.80760388,1.35623212,2.34035171,0.17904576,0.73616543,2.36777381,0.00000000
-5.59179590,4.72028419,1.33780721,2.31654097,0.17606134,0.71667143,2.34777573,0.00000000
-5.58579290,4.62974011,1.31866746,2.29216248,0.17271453,0.69674767,2.32692727,0.00000000
-5.57978989,4.53871430,1.29961770,2.26838403,0.16906574,0.67695409,2.30628212,0.00000000
-5.57378689,4.44983854,1.28143776,2.24627481,0.16517739,0.65784870,2.28680469,0.00000000
-5.56778389,4.36559109,1.26486876,2.22678034,0.16111390,0.63998112,2.26934908,0.00000000
-5.56178089,4.28826400,1.25060234,2.21070379,0.15694172,0.62388737,2.25464368,0.00000000
-5.55577789,4.21994054,1.23927291,2.19869396,0.15272939,0.61008568,2.24328185,0.00000000
-5.54977489,4.16248195,1.23145308,2.19124007,0.14854757,0.59907325,2.23571869,0.00000000
-5.54377189,4.11752263,1.22765177,2.18867321,0.14446887,0.59132357,2.23227344,0.00000000
-5.53776888,4.08647201,1.22831471,2.19117367,0.14056754,0.58728402,2.23313696,0.00000000
-5.53176588,4.07052128,1.23382670,2.19878347,0.13691890,0.58737329,2.23838357,0.00000000
-5.52576288,4.07065304,1.24451503,2.21142285,0.13359852,0.59197846,2.24798599,0.00000000
-5.51975988,4.08765161,1.26065317,2.22890950,0.13068107,0.60145124,2.26183236,0.00000000
-5.51375688,4.12211208,1.28246416,2.25097917,0.12823897,0.61610329,2.27974408,0.00000000
-5.50775388,4.17444658,1.31012288,2.27730621,0.12634068,0.63620045,2.30149309,0.00000000
-5.50175088,4.24488617,1.34375671,2.30752287,0.12504894,0.66195577,2.32681774,0.00000000
-5.49574787,4.33347778,1.38344409,2.34123599,0.12441873,0.69352170,2.35543584,0.00000000
-5.48974487,4.44007580,1.42921085,2.37804039,0.12449529,0.73098137,2.38705456,0.00000000
-5.48374187,4.56432869,1.48102413,2.41752818,0.12531216,0.77433965,2.42137627,0.00000000
-5.47773887,4.70566154,1.53878433,2.45929361,0.12688926,0.82351424,2.45810032,0.00000000
-5.47173587,4.86325598,1.60231535,2.50293371,0.12923138,0.87832745,2.49692090,0.00000000
-5.46573287,5.03602945,1.67135386,2.54804476,0.13232683,0.93849929,2.53752117,0.00000000
-5.45972986,5.22261587,1.74553848,2.59421555,0.13614662,1.00364241,2.57956463,0.00000000
-5.45372686,5.42135026,1.82439969,2.64101813,0.14064401,1.07325961,2.62268445,0.00000000
-5.44772386,5.63025959,1.90735153,2.68799733,0.14575469,1.14674421,2.66647202,0.00000000
-5.44172086,5.84706206,1.99368613,2.73466017,0.15139742,1.22338392,2.71046585,0.00000000
-5.43571786,6.06917678,2.08257187,2.78046650,0.15747530,1.30236821,2.75414207,0.00000000
-5.42971486,6.29374496,2.17305592,2.82482192,0.16387755,1.38279942,2.79690771,0.00000000
-5.42371186,6.51766354,2.26407181,2.86707419,0.17048176,1.46370738,2.83809762,0.00000000
-5.41770885,6.73763113,2.35445211,2.90651373,0.17715667,1.54406719,2.87697600,0.00000000
-5.41170585,6.95020551,2.44294640,2.94237890,0.18376512,1.62281977,2.91274281,0.00000000
-5.40570285,7.15187133,2.52824398,2.97386602,0.19016747,1.69889432,2.94454528,0.00000000
-5.39969985,7.33911565,2.60900094,3.00014419,0.19622495,1.77123207,2.97149433,0.00000000
-5.39369685,7.50850888,2.68387048,3.02037420,0.20180315,1.83881034,2.99268539,0.00000000
-5.38769385,7.65678778,2.75153550,3.03373094,0.20677534,1.90066596,3.00722271,0.00000000
-5.38169085,7.78093744,2.81074218,3.03942809,0.21102563,1.95591720,3.01424618,0.00000000
-5.37568784,7.87826869,2.86033315,3.03674402,0.21445170,2.00378344,3.01295934,0.00000000
-5.36968484,7.94648796,2.89927889,3.02504747,0.21696727,2.04360169,3.00265734,0.00000000
-5.36368184,7.98375650,2.92670610,3.00382192,0.21850388,2.07483953,2.98275325,0.00000000
-5.35767884,7.98873699,2.94192182,2.97268702,0.21901233,2.09710406,2.95280179,0.00000000
-5.35167584,7.96062542,2.94443236,2.93141648,0.21846340,2.11014664,2.91251887,0.00000000
-5.34567284,7.89916748,2.93395633,2.87995103,0.21684810,2.11386346,2.86179642,0.00000000
-5.33966983,7.80465910,2.91043131,2.81840621,0.21417725,2.10829211,2.80071149,0.00000000
-5.33366683,7.67793137,2.87401397,2.74707430,0.21048068,2.09360458,2.72952929,0.00000000
-5.32766383,7.52032116,2.82507388,2.66642063,0.20580582,2.07009708,2.64870022,0.00000000
-5.32166083,7.33362876,2.76418133,2.57707411,0.20021598,2.03817743,2.55885069,0.00000000
-5.31565783,7.12006482,2.69208983,2.47981280,0.19378829,1.99835055,2.46076857,0.00000000
-5.30965483,6.88218873,2.60971411,2.37554489,0.18661135,1.95120278,2.35538367,0.00000000
-5.30365183,6.62284122,2.51810468,2.26528615,0.17878278,1.89738575,2.24374415,0.00000000
-5.29764882,6.34507348,2.41841980,2.15013465,0.17040668,1.83760023,2.12699001,0.00000000
-5.29164582,6.05207554,2.31189627,2.03124391,0.16159109,1.77258069,2.00632454,0.00000000
-5.28564282,5.74710604,2.19981969,1.90979543,0.15244553,1.70308079,1.88298493,0.00000000
-5.27963982,5.43342550,2.08349564,1.78697169,0.14307867,1.62986030,1.75821315,0.00000000
-5.27363682,5.11423483,1.96422222,1.66393036,0.13359625,1.55367347,1.63322802,0.00000000
-5.26763382,4.79262038,1.84326503,1.54178081,0.12409919,1.47525910,1.50919942,0.00000000
-5.26163082,4.47150655,1.72183510,1.42156335,0.11468194,1.39533226,1.38722538,0.00000000
-5.25562781,4.15361665,1.60107006,1.30423176,0.10543126,1.31457756,1.26831265,0.00000000
-5.24962481,3.84144227,1.48201911,1.19063962,0.09642512,1.23364402,1.15336111,0.00000000
-5.24362181,3.53722117,1.36563167,1.08153035,0.08773206,1.15314117,1.04315243,0.00000000
-5.23761881,3.24292358,1.25274990,0.97753135,0.07941080,1.07363651,0.93834284,0.00000000
-5.23161581,2.96024636,1.14410483,0.87915176,0.07151012,0.99565388,0.83946013,0.00000000
-5.22561281,2.69061457,1.04031599,0.78678397,0.06406904,0.91967297,0.74690456,0.00000000
-5.21960980,2.43518971,0.94189422,0.70070830,0.05711726,0.84612949,0.66095337,0.00000000
-5.21360680,2.19488384,0.84924726,0.62110066,0.05067577,0.77541628,0.58176855,0.00000000
-5.20760380,1.97037896,0.76268787,0.54804263,0.04475773,0.70788505,0.50940722,0.00000000
-5.20160080,1.76215061,0.68244390,0.48153350,0.03936945,0.64384889,0.44383432,0.00000000
-5.19559780,1.57049504,0.60867012,0.42150385,0.03451149,0.58358539,0.38493689,0.00000000
-5.18959480,1.39555901,0.54146111,0.36783017,0.03017988,0.52734052,0.33253943,0.00000000
-5.18359180,1.23737149,0.48086513,0.32034999,0.02636736,0.47533304,0.28641990,0.00000000
-5.17758879,1.09587639,0.42689822,0.27887724,0.02306462,0.42775958,0.24632580,0.00000000
-5.17158579,0.97096541,0.37955842,0.24321729,0.02026154,0.38480009,0.21198993,0.00000000
-5.16558279,0.86251040,0.33883952,0.21318142,0.01794833,0.34662369,0.18314536,0.00000000
-5.15957979,0.77039399,0.30474396,0.18860033,0.01611660,0.31339455,0.15953940,0.00000000
-5.15357679,0.69453808,0.27729459,0.16933649,0.01476022,0.28527772,0.14094613,0.00000000
-5.14757379,0.63492879,0.25654471,0.15529492,0.01387606,0.26244444,0.12717744,0.00000000
-5.14157079,0.59163747,0.24258619,0.14643238,0.01346452,0.24507670,0.11809217,0.00000000
-5.13556778,0.56483645,0.23555504,0.14276453,0.01352977,0.23337064,0.11360335,0.00000000
-5.12956478,0.55480899,0.23563436,0.14437106,0.01407978,0.22753831,0.11368341,0.00000000
-5.12356178,0.56195252,0.24305404,0.15139852,0.01512605,0.22780758,0.11836718,0.00000000
-5.11755878,0.58677459,0.25808721,0.16406072,0.01668301,0.23441977,0.12775270,0.00000000
-5.11155578,0.62988094,0.28104308,0.18263657,0.01876716,0.24762467,0.14199973,0.00000000
-5.10555278,0.69195560,0.31225616,0.20746528,0.02139595,0.26767296,0.16132603,0.00000000
-5.09954977,0.77373287,0.35207193,0.23893884,0.02458634,0.29480577,0.18600130,0.00000000
-5.09354677,0.87596159,0.40082917,0.27749178,0.02835314,0.32924170,0.21633884,0.00000000
-5.08754377,0.99936234,0.45883924,0.32358825,0.03270721,0.37116139,0.25268513,0.00000000
-5.08154077,1.14457868,0.52636296,0.37770652,0.03765351,0.42069028,0.29540712,0.00000000
-5.07553777,1.31212389,0.60358584,0.44032117,0.04318911,0.47787997,0.34487777,0.00000000
-5.06953477,1.50232488,0.69059240,0.51188314,0.04930128,0.54268928,0.40145973,0.00000000
-5.06353177,1.71526567,0.78734087,0.59279809,0.05596575,0.61496563,0.46548753,0.00000000
-5.05752876,1.95073259,0.89363921,0.68340352,0.06314516,0.69442814,0.53724866,0.00000000
-5.05152576,2.20816408,1.00912375,0.78394523,0.07078799,0.78065323,0.61696385,0.00000000
-5.04552276,2.48660732,1.13324180,0.89455374,0.07882783,0.87306409,0.70476703,0.00000000
-5.03951976,2.78468472,1.26523915,1.01522134,0.08718330,0.97092495,0.80068557,0.00000000
-5.03351676,3.10057225,1.40415371,1.14578072,0.09575855,1.07334102,0.90462127,0.00000000
-5.02751376,3.43199175,1.54881604,1.28588579,0.10444446,1.17926480,1.01633282,0.00000000
-5.02151076,3.77621875,1.69785739,1.43499565,0.11312044,1.28750928,1.13542048,0.00000000
-5.01550775,4.13010661,1.84972551,1.59236249,0.12165697,1.39676785,1.26131349,0.00000000
-5.00950475,4.49012727,2.00270816,1.75702424,0.12991871,1.50564097,1.39326114,0.00000000
-5.00350175,4.85242803,2.15496390,1.92780257,0.13776806,1.61266859,1.53032801,0.00000000
-4.99749875,5.21290301,2.30455941,2.10330698,0.14506920,1.71636761,1.67139416,0.00000000
-4.99149575,5.56727749,2.44951212,2.28194528,0.15169223,1.81527278,1.81516061,0.00000000
-4.98549275,5.91120216,2.58783675,2.46194088,0.15751744,1.90797954,1.96016081,0.00000000
-4.97948974,6.24035439,2.71759423,2.64135689,0.16243938,1.99318695,2.10477800,0.00000000
-4.97348674,6.55054268,2.83694094,2.81812678,0.16637059,2.06973874,2.24726888,0.00000000
-4.96748374,6.83781063,2.94417666,2.99009141,0.16924482,2.13666058,2.38579306,0.00000000
-4.96148074,7.09853651,3.03778925,3.15504149,0.17101952,2.19319187,2.51844824,0.00000000
-4.95547774,7.32952478,3.11649430,3.31076464,0.17167755,2.23881028,2.64331002,0.00000000
-4.94947474,7.52808596,3.17926841,3.45509590,0.17122792,2.27324804,2.75847573,0.00000000
-4.94347174,7.69210231,3.22537465,3.58596998,0.16970557,2.29649890,2.86211084,0.00000000
-4.93746873,7.82007654,3.25437947,3.70147391,0.16717023,2.30881563,2.95249657,0.00000000
-4.93146573,7.91116237,3.26616050,3.79989808,0.16370423,2.31069789,3.02807703,0.00000000
-4.92546273,7.96517580,3.26090499,3.87978386,0.15940962,2.30287124,3.08750420,0.00000000
-4.91945973,7.98258712,3.23909931,3.93996598,0.15440451,2.28625828,3.12967890,0.00000000
-4.91345673,7.96449440,3.20151001,3.97960793,0.14881890,2.26194320,3.15378600,0.00000000
-4.90745373,7.91257979,3.14915741,3.99822871,0.14279020,2.23113159,3.15932234,0.00000000
-4.90145073,7.82905072,3.08328291,3.99571982,0.13645859,2.19510738,3.14611593,0.00000000
-4.89544772,7.71656847,3.00531141,3.97235146,0.12996250,2.15518879,3.11433537,0.00000000
-4.88944472,7.57816715,2.91681037,3.92876752,0.12343433,2.11268545,3.06448894,0.00000000
-4.88344172,7.41716614,2.81944716,3.86596929,0.11699666,2.06885831,2.99741308,0.00000000
-4.87743872,7.23707937,2.71494611,3.78528845,0.11075899,2.02488417,2.91425058,0.00000000
-4.87143572,7.04152453,2.60504694,3.68835017,0.10481526,1.98182584,2.81641912,0.00000000
-4.86543272,6.83413533,2.49146570,3.57702791,0.09924205,1.94060917,2.70557163,0.00000000
-4.85942971,6.61847944,2.37585955,3.45339132,0.09409767,1.90200718,2.58354963,0.00000000
-4.85342671,6.39798448,2.25979612,3.31964973,0.08942189,1.86663157,2.45233191,0.00000000
-4.84742371,6.17587368,2.14472830,3.17809294,0.08523656,1.83493122,2.31398017,0.00000000
-4.84142071,5.95511264,2.03197453,3.03103191,0.08154670,1.80719705,2.17058418,0.00000000
-4.83541771,5.73836771,1.92270507,2.88074136,0.07834225,1.78357241,2.02420834,0.00000000
-4.82941471,5.52797612,1.81793377,2.72940628,0.07560012,1.76406762,1.87684178,0.00000000
-4.82341171,5.32592757,1.71851518,2.57907413,0.07328656,1.74857759,1.73035364,0.00000000
-4.81740870,5.13385631,1.62514628,2.43161406,0.07135967,1.73690110,1.58645513,0.00000000
-4.81140570,4.95304260,1.53837231,2.28868415,0.06977186,1.72876047,1.44666914,0.00000000
-4.80540270,4.78442227,1.45859562,2.15170729,0.06847224,1.72382049,1.31230836,0.00000000
-4.79939970,4.62860268,1.38608695,2.02185579,0.06740881,1.72170576,1.18446173,0.00000000
-4.79339670,4.48588376,1.32099821,1.90004455,0.06653035,1.72201555,1.06398937,0.00000000
-4.78739370,4.35628268,1.26337590,1.78693235,0.06578797,1.72433602,0.95152515,0.00000000
-4.78139070,4.23956105,1.21317472,1.68293029,0.06513639,1.72824951,0.84748623,0.00000000
-4.77538769,4.13525356,1.17027060,1.58821658,0.06453480,1.73334114,0.75208838,0.00000000
-4.76938469,4.04269765,1.13447304,1.50275652,0.06394742,1.73920302,0.66536591,0.00000000
-4.76338169,3.96106365,1.10553630,1.42632652,0.06334377,1.74543680,0.58719489,0.00000000
-4.75737869,3.88938540,1.08316962,1.35854113,0.06269871,1.75165505,0.51731850,0.00000000
-4.75137569,3.82659122,1.06704646,1.29888189,0.06199225,1.75748238,0.45537312,0.00000000
-4.74537269,3.77153561,1.05681295,1.24672717,0.06120933,1.76255694,0.40091434,0.00000000
-4.73936968,3.72303165,1.05209592,1.20138210,0.06033939,1.76653291,0.35344177,0.00000000
-4.73336668,3.67988417,1.05251071,1.16210773,0.05937604,1.76908441,0.31242208,0.00000000
-4.72736368,3.64092373,1.05766909,1.12814909,0.05831665,1.76991114,0.27730969,0.00000000
-4.72136068,3.60504098,1.06718754,1.09876120,0.05716202,1.76874575,0.24756474,0.00000000
-4.71535768,3.57122077,1.08069594,1.07323305,0.05591613,1.76536268,0.22266818,0.00000000
-4.70935468,3.53857536,1.09784666,1.05090872,0.05458586,1.75958810,0.20213396,0.00000000
-4.70335168,3.50637541,1.11832392,1.03120569,0.05318089,1.75131027,0.18551830,0.00000000
-4.69734867,3.47407760,1.14185305,1.01362977,0.05171350,1.74048961,0.17242631,0.00000000
-4.69134567,3.44134740,1.16820922,0.99778661,0.05019851,1.72716756,0.16251604,0.00000000
-4.68534267,3.40807563,1.19722505,0.98338944,0.04865306,1.71147335,0.15550026,0.00000000
-4.67933967,3.37438741,1.22879635,0.97026296,0.04709655,1.69362798,0.15114613,0.00000000
-4.67333667,3.34064231,1.26288555,0.95834319,0.04555031,1.67394462,0.14927317,0.00000000
-4.66733367,3.30742502,1.29952184,0.94767342,0.04403733,1.65282483,0.14974947,0.00000000
-4.66133067,3.27552580,1.33879774,0.93839607,0.04258188,1.63075055,0.15248660,0.00000000
-4.65532766,3.24591101,1.38086156,0.93074084,0.04120896,1.60827156,0.15743331,0.00000000
-4.64932466,3.21968401,1.42590559,0.92500927,0.03994373,1.58598879,0.16456813,0.00000000
-4.64332166,3.19803754,1.47415015,0.92155620,0.03881087,1.56453394,0.17389125,0.00000000
-4.63731866,3.18219911,1.52582374,0.92076857,0.03783380,1.54454614,0.18541564,0.00000000
-4.63131566,3.17337143,1.58114007,0.92304232,0.03703397,1.52664669,0.19915783,0.00000000
-4.62531266,3.17267013,1.64027279,0.92875803,0.03643005,1.51141281,0.21512848,0.00000000
-4.61930965,3.18106168,1.70332927,0.93825625,0.03603724,1.49935195,0.23332306,0.00000000
-4.61330665,3.19930406,1.77032458,0.95181341,0.03586661,1.49087757,0.25371283,0.00000000
-4.60730365,3.22789327,1.84115746,0.96961929,0.03592450,1.48628792,0.27623663,0.00000000
-4.60130065,3.26701821,1.91558958,0.99175710,0.03621217,1.48574878,0.30079362,0.00000000
-4.59529765,3.31652662,1.99322972,1.01818698,0.03672545,1.48928121,0.32723740,0.00000000
-4.58929465,3.37590386,2.07352410,1.04873392,0.03745471,1.49675498,0.35537182,0.00000000
-4.58329165,3.44426627,2.15575390,1.08308075,0.03838496,1.50788826,0.38494873,0.00000000
-4.57728864,3.52036981,2.23904073,1.12076679,0.03949609,1.52225358,0.41566794,0.00000000
-4.57128564,3.60263436,2.32236020,1.16119250,0.04076340,1.53929008,0.44717948,0.00000000
-4.56528264,3.68918285,2.40456350,1.20363028,0.04215819,1.55832142,0.47908833,0.00000000
-4.55927964,3.77789417,2.48440631,1.24724122,0.04364861,1.57857873,0.51096146,0.00000000
-4.55327664,3.86646777,2.56058392,1.29109739,0.04520052,1.59922747,0.54233718,0.00000000
-4.54727364,3.95249741,2.63177111,1.33420908,0.04677853,1.61939707,0.57273640,0.00000000
-4.54127064,4.03355104,2.69666507,1.37555589,0.04834700,1.63821198,0.60167556,0.00000000
-4.53526763,4.10725349,2.75402923,1.41412075,0.04987114,1.65482275,0.62868073,0.00000000
-4.52926463,4.17136859,2.80273619,1.44892539,0.05131797,1.66843576,0.65330232,0.00000000
-4.52326163,4.22387719,2.84180753,1.47906611,0.05265734,1.67834030,0.67512996,0.00000000
-4.51725863,4.26304809,2.87044884,1.50374816,0.05386274,1.68393202,0.69380675,0.00000000
-4.51125563,4.28749895,2.88807843,1.52231762,0.05491208,1.68473177,0.70904249,0.00000000
-4.50525263,4.29624526,2.89434861,1.53428936,0.05578823,1.68039928,0.72062518,0.00000000
-4.49924962,4.28873548,2.88915871,1.53937005,0.05647946,1.67074147,0.72843045,0.00000000
-4.49324662,4.26487181,2.87265985,1.53747534,0.05697977,1.65571533,0.73242844,0.00000000
-4.48724362,4.22501626,2.84525143,1.52874053,0.05728896,1.63542563,0.73268784,0.00000000
-4.48124062,4.16998269,2.80757024,1.51352456,0.05741262,1.61011809,0.72937697,0.00000000
-4.47523762,4.10101580,2.76047292,1.49240705,0.05736198,1.58016875,0.72276189,0.00000000
-4.46923462,4.01975885,2.70501317,1.46617874,0.05715364,1.54607026,0.71320151,0.00000000
-4.46323162,3.92821193,2.64241504,1.43582578,0.05680924,1.50841615,0.70114004,0.00000000
-4.45722861,3.82868296,2.57404359,1.40250839,0.05635496,1.46788390,0.68709692,0.00000000
-4.45122561,3.72373340,2.50137443,1.36753489,0.05582108,1.42521774,0.67165469,0.00000000
-4.44522261,3.61612096,2.42596301,1.33233173,0.05524145,1.38121166,0.65544521,0.00000000
-4.43921961,3.50874072,2.34941477,1.29841066,0.05465289,1.33669338,0.63913454,0.00000000
-4.43321661,3.40456639,2.27335662,1.26733381,0.05409459,1.29250954,0.62340703,0.00000000
-4.42721361,3.30659263,2.19941017,1.24067764,0.05360754,1.24951208,0.60894908,0.00000000
-4.42121061,3.21777911,2.12916657,1.21999647,0.05323381,1.20854605,0.59643277,0.00000000
-4.41520760,3.14099677,2.06416294,1.20678634,0.05301593,1.17043838,0.58649998,0.00000000
-4.40920460,3.07897627,2.00585989,1.20244986,0.05299614,1.13598743,0.57974713,0.00000000
-4.40320160,3.03425860,1.95561979,1.20826249,0.05321564,1.10595292,0.57671092,0.00000000
-4.39719860,3.00914765,1.91468525,1.22534087,0.05371380,1.08104590,0.57785528,0.00000000
-4.39119560,3.00566469,1.88415754,1.25461351,0.05452733,1.06191829,0.58355984,0.00000000
-4.38519260,3.02550473,1.86497480,1.29679445,0.05568941,1.04915193,0.59411002,0.00000000
-4.37918959,3.06999503,1.85789001,1.35236016,0.05722884,1.04324699,0.60968904,0.00000000
-4.37318659,3.14005642,1.86344918,1.42153033,0.05916912,1.04460966,0.63037193,0.00000000
-4.36718359,3.23616805,1.88197028,1.50425297,0.06152768,1.05353958,0.65612176,0.00000000
-4.36118059,3.35833691,1.91352383,1.60019434,0.06431505,1.07021724,0.68678825,0.00000000
-4.35517759,3.50607337,1.95791614,1.70873425,0.06753416,1.09469188,0.72210881,0.00000000
-4.34917459,3.67837433,2.01467655,1.82896725,0.07117983,1.12687066,0.76171210,0.00000000
-4.34317159,3.87371541,2.08304983,1.95971006,0.07523827,1.16650975,0.80512415,0.00000000
-4.33716858,4.09005383,2.16199495,2.09951556,0.07968687,1.21320800,0.85177701,0.00000000
-4.33116558,4.32484316,2.25019138,2.24669347,0.08449418,1.26640407,0.90101966,0.00000000
-4.32516258,4.57506079,2.34605364,2.39933765,0.08962002,1.32537748,0.95213121,0.00000000
-4.31915958,4.83724884,2.44775463,2.55535969,0.09501590,1.38925418,1.00433582,0.00000000
-4.31315658,5.10756824,2.55325777,2.71252816,0.10062563,1.45701690,1.05681922,0.00000000
-4.30715358,5.38186555,2.66035766,2.86851284,0.10638609,1.52752034,1.10874618,0.00000000
