energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.84392196,7.19585545,-7.19585321,0.61655546,-0.61655524,1.48673074,-1.48673050,0.10454658,-0.10454650,0.46090859,-0.46090840,1.46731427,-1.46731414,1.09153580,-1.09153531,0.06380341,-0.06380338,2.78994996,-2.78994917
-5.83791896,7.00100274,-7.00100053,0.59518257,-0.59518234,1.46978175,-1.46978151,0.09923793,-0.09923785,0.44232887,-0.44232869,1.45967902,-1.45967890,1.04183507,-1.04183459,0.06180257,-0.06180255,2.71931772,-2.71931692
-5.83191596,6.80979515,-6.80979301,0.57313052,-0.57313028,1.45314320,-1.45314296,0.09397802,-0.09397795,0.42427914,-0.42427896,1.45300911,-1.45300900,0.99409577,-0.99409532,0.05992254,-0.05992252,2.64908756,-2.64908677
-5.82591296,6.62464993,-6.62464787,0.55075135,-0.55075111,1.43716446,-1.43716424,0.08882824,-0.08882817,0.40693370,-0.40693353,1.44740489,-1.44740479,0.94878895,-0.94878854,0.05817756,-0.05817754,2.58024336,-2.58024259
-5.81990995,6.44756929,-6.44756734,0.52837970,-0.52837946,1.42212283,-1.42212262,0.08384272,-0.08384265,0.39042481,-0.39042465,1.44287610,-1.44287600,0.90629523,-0.90629485,0.05657555,-0.05657553,2.51363502,-2.51363428
-5.81390695,6.28011534,-6.28011351,0.50632604,-0.50632581,1.40822105,-1.40822086,0.07906758,-0.07906751,0.37484141,-0.37484125,1.43934351,-1.43934343,0.86690368,-0.86690334,0.05511827,-0.05511826,2.44996507,-2.44996438
-5.80790395,6.12341009,-6.12340839,0.48487191,-0.48487168,1.39558961,-1.39558943,0.07454048,-0.07454041,0.36023013,-0.36022999,1.43664685,-1.43664677,0.83081486,-0.83081456,0.05380169,-0.05380167,2.38978443,-2.38978379
-5.80190095,5.97815891,-5.97815736,0.46426716,-0.46426694,1.38429325,-1.38429310,0.07029048,-0.07029042,0.34659841,-0.34659828,1.43455831,-1.43455824,0.79814719,-0.79814693,0.05261664,-0.05261663,2.33349682,-2.33349623
-5.79589795,5.84469431,-5.84469292,0.44472920,-0.44472900,1.37434104,-1.37434091,0.06633829,-0.06633824,0.33391929,-0.33391916,1.43280096,-1.43280089,0.76894633,-0.76894611,0.05154973,-0.05154971,2.28137094,-2.28137041
-5.78989495,5.72303584,-5.72303460,0.42644398,-0.42644380,1.36569911,-1.36569900,0.06269674,-0.06269669,0.32213771,-0.32213759,1.43107065,-1.43107058,0.74319640,-0.74319622,0.05058432,-0.05058431,2.23355892,-2.23355845
-5.78389195,5.61296116,-5.61296008,0.40956838,-0.40956822,1.35830501,-1.35830492,0.05937148,-0.05937144,0.31117773,-0.31117762,1.42906016,-1.42906009,0.72083256,-0.72083242,0.04970175,-0.04970174,2.19011945,-2.19011904
-5.77788894,5.51408293,-5.51408201,0.39423369,-0.39423354,1.35208244,-1.35208237,0.05636191,-0.05636187,0.30095027,-0.30095016,1.42648387,-1.42648380,0.70175383,-0.70175374,0.04888249,-0.04888248,2.15104342,-2.15104308
-5.77188594,5.42592570,-5.42592493,0.38054968,-0.38054956,1.34695533,-1.34695528,0.05366220,-0.05366217,0.29136091,-0.29136081,1.42310138,-1.42310131,0.68583548,-0.68583543,0.04810733,-0.04810732,2.11628023,-2.11627995
-5.76588294,5.34799748,-5.34799687,0.36860883,-0.36860873,1.34286007,-1.34286004,0.05126237,-0.05126234,0.28231733,-0.28231724,1.41873852,-1.41873845,0.67294022,-0.67294021,0.04735847,-0.04735846,2.08576241,-2.08576220
-5.75987994,5.27985116,-5.27985069,0.35849022,-0.35849014,1.33975495,-1.33975494,0.04914935,-0.04914932,0.27373602,-0.27373593,1.41330424,-1.41330417,0.66292762,-0.66292764,0.04662050,-0.04662049,2.05942700,-2.05942685
-5.75387694,5.22113157,-5.22113125,0.35026277,-0.35026272,1.33762619,-1.33762620,0.04730804,-0.04730803,0.26554778,-0.26554769,1.40680223,-1.40680215,0.65566123,-0.65566130,0.04588118,-0.04588117,2.03723180,-2.03723172
-5.74787394,5.17160546,-5.17160529,0.34398740,-0.34398737,1.33648992,-1.33648994,0.04572225,-0.04572224,0.25770205,-0.25770197,1.39933644,-1.39933636,0.65101332,-0.65101342,0.04513204,-0.04513203,2.01916553,-2.01916551
-5.74187094,5.13117256,-5.13117254,0.33971790,-0.33971790,1.33639003,-1.33639007,0.04437544,-0.04437543,0.25016962,-0.25016954,1.39110990,-1.39110982,0.64886686,-0.64886700,0.04436865,-0.04436864,2.00525101,-2.00525106
-5.73586793,5.09985763,-5.09985774,0.33750045,-0.33750048,1.33739213,-1.33739218,0.04325137,-0.04325136,0.24294384,-0.24294376,1.38241690,-1.38241682,0.64911523,-0.64911540,0.04359074,-0.04359073,1.99554132,-1.99554144
-5.72986493,5.07778448,-5.07778473,0.33737169,-0.33737174,1.33957381,-1.33957388,0.04233455,-0.04233455,0.23604029,-0.23604021,1.37362869,-1.37362863,0.65165960,-0.65165980,0.04280204,-0.04280203,1.99010922,-1.99010941
-5.72386193,5.06513454,-5.06513493,0.33935555,-0.33935563,1.34301223,-1.34301232,0.04161051,-0.04161051,0.22949504,-0.22949497,1.36517371,-1.36517366,0.65640466,-0.65640489,0.04200985,-0.04200984,1.98903068,-1.98903093
-5.71785893,5.06209352,-5.06209404,0.34345903,-0.34345913,1.34776981,-1.34776991,0.04106587,-0.04106588,0.22336172,-0.22336165,1.35751315,-1.35751311,0.66325320,-0.66325346,0.04122446,-0.04122446,1.99236400,-1.99236431
-5.71185593,5.06879053,-5.06879118,0.34966732,-0.34966745,1.35387915,-1.35387925,0.04068835,-0.04068836,0.21770762,-0.21770757,1.35111352,-1.35111349,0.67210014,-0.67210043,0.04045843,-0.04045842,2.00012603,-2.00012640
-5.70585293,5.08523493,-5.08523569,0.35793867,-0.35793883,1.36132851,-1.36132862,0.04046659,-0.04046660,0.21260917,-0.21260912,1.34641767,-1.34641767,0.68282686,-0.68282718,0.03972568,-0.03972567,2.01226763,-2.01226806
-5.69984992,5.11125600,-5.11125687,0.36819943,-0.36819961,1.37004898,-1.37004910,0.04038994,-0.04038995,0.20814702,-0.20814697,1.34381613,-1.34381614,0.69529632,-0.69529666,0.03904062,-0.03904061,2.02865034,-2.02865081
-5.69384692,5.14645080,-5.14645176,0.38033985,-0.38034005,1.37990452,-1.37990464,0.04044826,-0.04044827,0.20440123,-0.20440119,1.34362031,-1.34362035,0.70934976,-0.70935012,0.03841723,-0.03841723,2.04902627,-2.04902679
-5.68784392,5.19014469,-5.19014573,0.39421104,-0.39421125,1.39068576,-1.39068588,0.04063163,-0.04063165,0.20144673,-0.20144670,1.34603948,-1.34603954,0.72480543,-0.72480581,0.03786823,-0.03786823,2.07302328,-2.07302383
-5.68184092,5.24136867,-5.24136977,0.40962354,-0.40962378,1.40210851,-1.40210862,0.04093024,-0.04093026,0.19934938,-0.19934937,1.35116264,-1.35116272,0.74145975,-0.74146014,0.03740433,-0.03740432,2.10013672,-2.10013730
-5.67583792,5.29885608,-5.29885722,0.42634787,-0.42634812,1.41381715,-1.41381725,0.04133428,-0.04133430,0.19816288,-0.19816287,1.35894676,-1.35894686,0.75909104,-0.75909144,0.03703363,-0.03703363,2.12972926,-2.12972985
-5.66983492,5.36106037,-5.36106152,0.44411716,-0.44411741,1.42539330,-1.42539339,0.04183393,-0.04183394,0.19792665,-0.19792666,1.36921192,-1.36921204,0.77746592,-0.77746633,0.03676130,-0.03676130,2.16103908,-2.16103967
-5.66383192,5.42619389,-5.42619504,0.46263211,-0.46263237,1.43636935,-1.43636942,0.04241952,-0.04241954,0.19866486,-0.19866488,1.38164396,-1.38164410,0.79634812,-0.79634854,0.03658932,-0.03658932,2.19319686,-2.19319744
-5.65782891,5.49228658,-5.49228770,0.48156813,-0.48156838,1.44624642,-1.44624647,0.04308180,-0.04308182,0.20038650,-0.20038653,1.39580445,-1.39580459,0.81550927,-0.81550969,0.03651652,-0.03651652,2.22525087,-2.22525143
-5.65182591,5.55726161,-5.55726267,0.50058445,-0.50058470,1.45451580,-1.45451582,0.04381219,-0.04381221,0.20308652,-0.20308657,1.41114764,-1.41114778,0.83474111,-0.83474154,0.03653888,-0.03653889,2.25619924,-2.25619976
-5.64582291,5.61902420,-5.61902519,0.51933491,-0.51933515,1.46068280,-1.46068279,0.04460331,-0.04460333,0.20674798,-0.20674803,1.42704349,-1.42704362,0.85386840,-0.85386883,0.03664992,-0.03664993,2.28502785,-2.28502832
-5.63981991,5.67555872,-5.67555961,0.53747991,-0.53748014,1.46429166,-1.46429161,0.04544932,-0.04544934,0.21134475,-0.21134481,1.44280559,-1.44280571,0.87276165,-0.87276208,0.03684133,-0.03684133,2.31075190,-2.31075231
-5.63381691,5.72502838,-5.72502916,0.55469892,-0.55469913,1.46495010,-1.46495002,0.04634643,-0.04634646,0.21684489,-0.21684497,1.45772257,-1.45772267,0.89134874,-0.89134917,0.03710371,-0.03710371,2.33245897,-2.33245931
-5.62781391,5.76587170,-5.76587235,0.57070298,-0.57070317,1.46235210,-1.46235198,0.04729331,-0.04729333,0.22321416,-0.22321426,1.47109116,-1.47109124,0.90962458,-0.90962501,0.03742740,-0.03742741,2.34935112,-2.34935138
-5.62181091,5.79688978,-5.79689030,0.58524644,-0.58524661,1.45629742,-1.45629726,0.04829131,-0.04829133,0.23041944,-0.23041955,1.48224936,-1.48224941,0.92765795,-0.92765839,0.03780338,-0.03780338,2.36078372,-2.36078390
-5.61580790,5.81731896,-5.81731935,0.59813733,-0.59813748,1.44670677,-1.44670657,0.04934470,-0.04934472,0.23843186,-0.23843198,1.49060785,-1.49060787,0.94559475,-0.94559519,0.03822408,-0.03822408,2.36629862,-2.36629872
-5.60980490,5.82688412,-5.82688440,0.60924569,-0.60924581,1.43363154,-1.43363131,0.05046062,-0.05046064,0.24722924,-0.24722938,1.49567798,-1.49567795,0.96365718,-0.96365764,0.03868423,-0.03868423,2.36564988,-2.36564989
-5.60380190,5.82582899,-5.82582915,0.61850937,-0.61850946,1.41725744,-1.41725718,0.05164888,-0.05164890,0.25679780,-0.25679795,1.49709494,-1.49709488,0.98213851,-0.98213899,0.03918155,-0.03918155,2.35882028,-2.35882022
-5.59779890,5.81492101,-5.81492108,0.62593695,-0.62593702,1.39790171,-1.39790143,0.05292154,-0.05292157,0.26713272,-0.26713289,1.49463498,-1.49463488,1.00139328,-1.00139378,0.03971732,-0.03971732,2.34602772,-2.34602758
-5.59179590,5.79543011,-5.79543011,0.63160742,-0.63160747,1.37600387,-1.37600357,0.05429231,-0.05429234,0.27823771,-0.27823790,1.48822576,-1.48822562,1.02182329,-1.02182382,0.04029676,-0.04029677,2.32772083,-2.32772062
-5.58579290,5.76908169,-5.76908164,0.63566671,-0.63566673,1.35211047,-1.35211017,0.05577570,-0.05577573,0.29012338,-0.29012358,1.47794943,-1.47794926,1.04385973,-1.04386029,0.04092929,-0.04092930,2.30456409,-2.30456383
-5.57978989,5.73798617,-5.73798611,0.63832101,-0.63832101,1.32685456,-1.32685426,0.05738608,-0.05738611,0.30280454,-0.30280476,1.46403843,-1.46403823,1.06794216,-1.06794277,0.04162851,-0.04162852,2.27741297,-2.27741266
-5.57378689,5.70454858,-5.70454853,0.63982737,-0.63982736,1.30093079,-1.30093049,0.05913659,-0.05913663,0.31629658,-0.31629682,1.44686431,-1.44686409,1.09449550,-1.09449615,0.04241202,-0.04241203,2.24728043,-2.24728010
-5.56778389,5.67136267,-5.67136267,0.64048187,-0.64048185,1.27506764,-1.27506736,0.06103805,-0.06103808,0.33061105,-0.33061131,1.42692034,-1.42692010,1.12390582,-1.12390653,0.04330112,-0.04330113,2.21529649,-2.21529614
-5.56178089,5.64109529,-5.64109536,0.64060600,-0.64060597,1.24999802,-1.24999776,0.06309777,-0.06309781,0.34575084,-0.34575111,1.40479888,-1.40479863,1.15649660,-1.15649736,0.04432023,-0.04432025,2.18266287,-2.18266252
-5.55577789,5.61636691,-5.61636708,0.64053199,-0.64053196,1.22642985,-1.22642961,0.06531858,-0.06531862,0.36170510,-0.36170538,1.38116487,-1.38116462,1.19250630,-1.19250711,0.04549626,-0.04549628,2.15060513,-2.15060479
-5.54977489,5.59963456,-5.59963486,0.64058782,-0.64058780,1.20501800,-1.20501780,0.06769788,-0.06769792,0.37844437,-0.37844467,1.35672684,-1.35672659,1.23206888,-1.23206975,0.04685782,-0.04685784,2.12032456,-2.12032425
-5.54377189,5.59308326,-5.59308371,0.64108263,-0.64108261,1.18633915,-1.18633900,0.07022697,-0.07022702,0.39591626,-0.39591657,1.33220699,-1.33220675,1.27519818,-1.27519909,0.04843436,-0.04843439,2.09295235,-2.09295209
-5.53776888,5.59853124,-5.59853186,0.64229331,-0.64229330,1.17087061,-1.17087049,0.07289063,-0.07289067,0.41404187,-0.41404219,1.30831189,-1.30831167,1.32177713,-1.32177809,0.05025529,-0.05025531,2.06950802,-2.06950781
-5.53176588,5.61735354,-5.61735432,0.64445301,-0.64445302,1.15897401,-1.15897394,0.07566693,-0.07566697,0.43271335,-0.43271367,1.28570511,-1.28570491,1.37155266,-1.37155366,0.05234897,-0.05234900,2.05086408,-2.05086394
-5.52576288,5.65042733,-5.65042829,0.64774195,-0.64774197,1.15088474,-1.15088471,0.07852744,-0.07852748,0.45179281,-0.45179314,1.26498317,-1.26498301,1.42413643,-1.42413746,0.05474182,-0.05474185,2.03771828,-2.03771821
-5.51975988,5.69810110,-5.69810222,0.65228107,-0.65228110,1.14670708,-1.14670710,0.08143772,-0.08143776,0.47111271,-0.47111303,1.24665566,-1.24665553,1.47901178,-1.47901284,0.05745736,-0.05745739,2.03057444,-2.03057444
-5.51375688,5.76018812,-5.76018941,0.65812874,-0.65812879,1.14641532,-1.14641538,0.08435812,-0.08435816,0.49047774,-0.49047806,1.23113030,-1.23113021,1.53554637,-1.53554744,0.06051529,-0.06051533,2.02973223,-2.02973230
-5.50775388,5.83598363,-5.83598505,0.66528058,-0.66528064,1.14986026,-1.14986036,0.08724486,-0.08724490,0.50966825,-0.50966856,1.21870332,-1.21870327,1.59301008,-1.59301114,0.06393066,-0.06393071,2.03528583,-2.03528599
-5.50175088,5.92430342,-5.92430496,0.67367217,-0.67367225,1.15678055,-1.15678069,0.09005132,-0.09005135,0.52844507,-0.52844536,1.20955521,-1.20955520,1.65059721,-1.65059825,0.06771301,-0.06771306,2.04713092,-2.04713115
-5.49574787,6.02354077,-6.02354241,0.68318456,-0.68318464,1.16681797,-1.16681813,0.09272953,-0.09272956,0.54655542,-0.54655570,1.20375159,-1.20375162,1.70745196,-1.70745297,0.07186560,-0.07186566,2.06497884,-2.06497914
-5.48974487,6.13173760,-6.13173931,0.69365197,-0.69365207,1.17953551,-1.17953570,0.09523174,-0.09523177,0.56373986,-0.56374012,1.20124870,-1.20124877,1.76269577,-1.76269674,0.07638475,-0.07638481,2.08837675,-2.08837712
-5.48374187,6.24666511,-6.24666685,0.70487126,-0.70487137,1.19443727,-1.19443748,0.09751198,-0.09751200,0.57973967,-0.57973990,1.20190283,-1.20190294,1.81545527,-1.81545619,0.08125914,-0.08125920,2.11673216,-2.11673258
-5.47773887,6.36590918,-6.36591093,0.71661247,-0.71661259,1.21098881,-1.21098902,0.09952759,-0.09952761,0.59430448,-0.59430468,1.20548276,-1.20548290,1.86488934,-1.86489019,0.08646931,-0.08646937,2.14934006,-2.14934054
-5.47173587,6.48695578,-6.48695751,0.72862987,-0.72862998,1.22863705,-1.22863727,0.10124062,-0.10124062,0.60719972,-0.60719989,1.21168427,-1.21168444,1.91021413,-1.91021489,0.09198718,-0.09198725,2.18541123,-2.18541175
-5.46573287,6.60727199,-6.60727366,0.74067276,-0.74067288,1.24682869,-1.24682891,0.10261898,-0.10261898,0.61821355,-0.61821368,1.22014586,-1.22014606,1.95072478,-1.95072546,0.09777577,-0.09777585,2.22409999,-2.22410053
-5.45972986,6.72437921,-6.72438081,0.75249570,-0.75249582,1.26502637,-1.26502659,0.10363745,-0.10363744,0.62716289,-0.62716299,1.23046465,-1.23046487,1.98581305,-1.98581363,0.10378903,-0.10378911,2.26453025,-2.26453082
-5.45372686,6.83591574,-6.83591723,0.76386731,-0.76386743,1.28272214,-1.28272234,0.10427824,-0.10427822,0.63389838,-0.63389844,1.24221176,-1.24221199,2.01498015,-2.01498063,0.10997189,-0.10997197,2.30581892,-2.30581949
-5.44772386,6.93968718,-6.93968853,0.77457767,-0.77457778,1.29944782,-1.29944800,0.10453139,-0.10453137,0.63830801,-0.63830803,1.25494656,-1.25494681,2.03784456,-2.03784493,0.11626052,-0.11626060,2.34709586,-2.34709643
-5.44172086,7.03370397,-7.03370517,0.78444380,-0.78444391,1.31478245,-1.31478261,0.10439479,-0.10439476,0.64031937,-0.64031936,1.26822934,-1.26822959,2.05414483,-2.05414510,0.12258293,-0.12258301,2.38752035,-2.38752092
-5.43571786,7.11620666,-7.11620770,0.79331329,-0.79331339,1.32835677,-1.32835690,0.10387387,-0.10387383,0.63990043,-0.63990038,1.28163210,-1.28163235,2.06373763,-2.06373779,0.12885976,-0.12885984,2.42629399,-2.42629454
-5.42971486,7.18568004,-7.18568089,0.80106604,-0.80106613,1.33985535,-1.33985545,0.10298111,-0.10298107,0.63705900,-0.63705891,1.29474754,-1.29474779,2.06659176,-2.06659181,0.13500544,-0.13500551,2.46267038,-2.46267090
-5.42371186,7.24085819,-7.24085885,0.80761445,-0.80761453,1.34901676,-1.34901683,0.10173526,-0.10173520,0.63184094,-0.63184081,1.30719620,-1.30719645,2.06277874,-2.06277869,0.14092970,-0.14092978,2.49596236,-2.49596284
-5.41770885,7.28072296,-7.28072340,0.81290206,-0.81290213,1.35563241,-1.35563244,0.10016038,-0.10016032,0.62432733,-0.62432717,1.31863213,-1.31863237,2.05246114,-2.05246099,0.14653937,-0.14653944,2.52554727,-2.52554771
-5.41170585,7.30449825,-7.30449848,0.81690138,-0.81690144,1.35954470,-1.35954469,0.09828484,-0.09828478,0.61463088,-0.61463069,1.32874724,-1.32874746,2.03587945,-2.03587921,0.15174041,-0.15174048,2.55087126,-2.55087165
-5.40570285,7.31164278,-7.31164278,0.81961090,-0.81961095,1.36064504,-1.36064499,0.09614019,-0.09614012,0.60289170,-0.60289148,1.33727480,-1.33727500,2.01333854,-2.01333821,0.15644028,-0.15644034,2.57145314,-2.57145347
-5.39969985,7.30184325,-7.30184303,0.82105196,-0.82105199,1.35887214,-1.35887206,0.09376005,-0.09375998,0.58927286,-0.58927262,1.34399229,-1.34399246,1.98519464,-1.98519423,0.16055038,-0.16055043,2.58688854,-2.58688880
-5.39369685,7.27500964,-7.27500919,0.82126567,-0.82126569,1.35421097,-1.35421085,0.09117910,-0.09117903,0.57395589,-0.57395563,1.34872393,-1.34872407,1.95184351,-1.95184302,0.16398865,-0.16398868,2.59685463,-2.59685483
-5.38769385,7.23127327,-7.23127259,0.82031027,-0.82031028,1.34669242,-1.34669226,0.08843209,-0.08843201,0.55713630,-0.55713603,1.35134298,-1.35134310,1.91371041,-1.91370986,0.16668210,-0.16668213,2.60111565,-2.60111577
-5.38169085,7.17098791,-7.17098701,0.81825901,-0.81825901,1.33639376,-1.33639356,0.08555303,-0.08555295,0.53901959,-0.53901929,1.35177389,-1.35177398,1.87124211,-1.87124149,0.16856926,-0.16856927,2.59952895,-2.59952899
-5.37568784,7.09473320,-7.09473208,0.81519871,-0.81519869,1.32343955,-1.32343931,0.08257451,-0.08257443,0.51981743,-0.51981713,1.34999413,-1.34999417,1.82490099,-1.82490032,0.16960233,-0.16960234,2.59205137,-2.59205132
-5.36968484,7.00331901,-7.00331768,0.81122897,-0.81122894,1.30800284,-1.30800256,0.07952718,-0.07952711,0.49974451,-0.49974419,1.34603559,-1.34603560,1.77516131,-1.77516059,0.16974908,-0.16974907,2.57874514,-2.57874501
-5.36368184,6.89778911,-6.89778758,0.80646196,-0.80646191,1.29030597,-1.29030567,0.07643938,-0.07643931,0.47901564,-0.47901532,1.33998529,-1.33998527,1.72250691,-1.72250615,0.16899418,-0.16899416,2.55978278,-2.55978256
-5.35767884,6.77942182,-6.77942011,0.80102240,-0.80102234,1.27062079,-1.27062046,0.07333688,-0.07333681,0.45784339,-0.45784307,1.33198493,-1.33198487,1.66743032,-1.66742952,0.16734013,-0.16734010,2.53544985,-2.53544955
-5.35167584,6.64972572,-6.64972384,0.79504774,-0.79504767,1.24926748,-1.24926712,0.07024279,-0.07024272,0.43643603,-0.43643570,1.32222905,-1.32222896,1.61043232,-1.61043150,0.16480757,-0.16480753,2.50614505,-2.50614467
-5.34567284,6.51042821,-6.51042619,0.78868804,-0.78868796,1.22661182,-1.22661145,0.06717753,-0.06717747,0.41499564,-0.41499531,1.31096149,-1.31096136,1.55202165,-1.55202081,0.16143492,-0.16143486,2.47237668,-2.47237623
