energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-2.90245123,2.68824451,2.53537151,0.55529796,0.01307597,0.31338880,1.02850522,0.40240588,1.12247793,0.00000000
-2.89644822,2.73543079,2.53738927,0.56081501,0.01382327,0.33446043,1.04326196,0.41474541,1.12517427,0.00000000
-2.89044522,2.78662177,2.54208162,0.56669729,0.01462208,0.35692443,1.05898436,0.42797743,1.12907079,0.00000000
-2.88444222,2.84178277,2.54971899,0.57289661,0.01546880,0.38067993,1.07574916,0.44204737,1.13436013,0.00000000
-2.87843922,2.90061176,2.56032914,0.57931426,0.01635739,0.40558727,1.09353672,0.45685818,1.14112468,0.00000000
-2.87243622,2.96254319,2.57369828,0.58580446,0.01727932,0.43146893,1.11222919,0.47227178,1.14933377,0.00000000
-2.86643322,3.02676333,2.58938265,0.59218016,0.01822366,0.45811177,1.13161335,0.48811214,1.15884581,0.00000000
-2.86043022,3.09223641,2.60672983,0.59822072,0.01917721,0.48527066,1.15138798,0.50416999,1.16941534,0.00000000
-2.85442721,3.15774016,2.62490847,0.60368138,0.02012480,0.51267320,1.17117538,0.52020873,1.18070417,0.00000000
-2.84842421,3.22190892,2.64294479,0.60830362,0.02104966,0.54002563,1.19053629,0.53597145,1.19229627,0.00000000
-2.84242121,3.28328222,2.65976401,0.61182623,0.02193389,0.56701949,1.20898760,0.55118869,1.20371551,0.00000000
-2.83641821,3.34035648,2.67423462,0.61399634,0.02275900,0.59333886,1.22602174,0.56558652,1.21444519,0.00000000
-2.83041521,3.39163751,2.68521348,0.61457991,0.02350650,0.61866800,1.24112694,0.57889471,1.22394866,0.00000000
-2.82441221,3.43569137,2.69158972,0.61337120,0.02415852,0.64269893,1.25380730,0.59085458,1.23168986,0.00000000
-2.81840920,3.47119162,2.69232581,0.61020083,0.02469843,0.66513882,1.26360171,0.60122627,1.23715309,0.00000000
-2.81240620,3.49696103,2.68649402,0.60494206,0.02511141,0.68571684,1.27010092,0.60979520,1.23986107,0.00000000
-2.80640320,3.51200630,2.67330734,0.59751513,0.02538503,0.70419023,1.27296182,0.61637739,1.23939075,0.00000000
-2.80040020,3.51554488,2.65214372,0.58788952,0.02550967,0.72034942,1.27191868,0.62082368,1.23538633,0.00000000
-2.79439720,3.50702311,2.62256336,0.57608421,0.02547888,0.73402199,1.26679075,0.62302267,1.22756920,0.00000000
-2.78839420,3.48612563,2.58431870,0.56216598,0.02528966,0.74507535,1.25748619,0.62290236,1.21574467,0.00000000
-2.78239120,3.45277640,2.53735730,0.54624607,0.02494250,0.75341814,1.24400240,0.62043056,1.19980541,0.00000000
-2.77638819,3.40713168,2.48181818,0.52847531,0.02444147,0.75900033,1.22642276,0.61561412,1.17973183,0.00000000
-2.77038519,3.34956614,2.41802195,0.50903826,0.02379397,0.76181202,1.20491043,0.60849716,1.15558957,0.00000000
-2.76438219,3.28065302,2.34645589,0.48814652,0.02301053,0.76188115,1.17969944,0.59915842,1.12752461,0.00000000
-2.75837919,3.20113961,2.26775465,0.46603162,0.02210443,0.75927018,1.15108380,0.58770779,1.09575615,0.00000000
-2.75237619,3.11191952,2.18267772,0.44293790,0.02109121,0.75407202,1.11940519,0.57428244,1.06056791,0.00000000
-2.74637319,3.01400276,2.09208460,0.41911557,0.01998819,0.74640540,1.08503991,0.55904246,1.02229828,0.00000000
-2.74037019,2.90848517,1.99690869,0.39481418,0.01881388,0.73640985,1.04838575,0.54216633,0.98132957,0.00000000
-2.73436718,2.79651816,1.89813089,0.37027686,0.01758740,0.72424068,1.00984929,0.52384631,0.93807701,0.00000000
-2.72836418,2.67927976,1.79675371,0.34573524,0.01632791,0.71006405,0.96983417,0.50428393,0.89297773,0.00000000
-2.72236118,2.55794793,1.69377665,0.32140537,0.01505410,0.69405241,0.92873088,0.48368565,0.84648003,0.00000000
-2.71635818,2.43367657,1.59017364,0.29748444,0.01378367,0.67638045,0.88690809,0.46225882,0.79903332,0.00000000
-2.71035518,2.30757490,1.48687286,0.27414847,0.01253293,0.65722177,0.84470601,0.44020795,0.75107878,0.00000000
-2.70435218,2.18069033,1.38473956,0.25155082,0.01131647,0.63674619,0.80243173,0.41773153,0.70304117,0.00000000
-2.69834917,2.05399498,1.28456205,0.22982148,0.01014690,0.61511795,0.76035642,0.39501913,0.65532153,0.00000000
-2.69234617,1.92837588,1.18704103,0.20906703,0.00903473,0.59249464,0.71871450,0.37224917,0.60829130,0.00000000
-2.68634317,1.80462851,1.09278227,0.18937120,0.00798824,0.56902676,0.67770432,0.34958699,0.56228745,0.00000000
-2.68034017,1.68345366,1.00229262,0.17079583,0.00701353,0.54485801,0.63749026,0.32718361,0.51760904,0.00000000
-2.67433717,1.56545693,0.91597912,0.15338229,0.00611461,0.52012593,0.59820585,0.30517474,0.47451478,0.00000000
-2.66833417,1.45115081,0.83415091,0.13715309,0.00529350,0.49496289,0.55995760,0.28368035,0.43322189,0.00000000
-2.66233117,1.34095856,0.75702354,0.12211373,0.00455047,0.46949723,0.52282924,0.26280459,0.39390593,0.00000000
-2.65632816,1.23521965,0.68472546,0.10825456,0.00388425,0.44385438,0.48688598,0.24263601,0.35670159,0.00000000
-2.65032516,1.13419625,0.61730595,0.09555286,0.00329224,0.41815779,0.45217867,0.22324809,0.32170435,0.00000000
-2.64432216,1.03808031,0.55474432,0.08397470,0.00277082,0.39252959,0.41874746,0.20469997,0.28897281,0.00000000
-2.63831916,0.94700091,0.49695964,0.07347693,0.00231555,0.36709088,0.38662493,0.18703738,0.25853164,0.00000000
-2.63231616,0.86103152,0.44382089,0.06400898,0.00192145,0.34196160,0.35583849,0.17029360,0.23037489,0.00000000
-2.62631316,0.78019701,0.39515686,0.05551457,0.00158317,0.31725993,0.32641209,0.15449059,0.20446967,0.00000000
-2.62031016,0.70448006,0.35076565,0.04793336,0.00129525,0.29310131,0.29836722,0.13964004,0.18075995,0.00000000
-2.61430715,0.63382710,0.31042343,0.04120239,0.00105221,0.26959710,0.27172321,0.12574447,0.15917042,0.00000000
-2.60830415,0.56815343,0.27389241,0.03525735,0.00084874,0.24685298,0.24649699,0.11279828,0.13961031,0.00000000
-2.60230115,0.50734786,0.24092765,0.03003380,0.00067978,0.22496716,0.22270249,0.10078870,0.12197704,0.00000000
-2.59629815,0.45127661,0.21128294,0.02546817,0.00054061,0.20402863,0.20034966,0.08969678,0.10615966,0.00000000
-2.59029515,0.39978679,0.18471563,0.02149859,0.00042690,0.18411540,0.17944338,0.07949820,0.09204205,0.00000000
-2.58429215,0.35270943,0.16099041,0.01806559,0.00033473,0.16529299,0.15998247,0.07016409,0.07950581,0.00000000
-2.57828914,0.30986226,0.13988226,0.01511275,0.00026062,0.14761322,0.14195867,0.06166181,0.06843281,0.00000000
-2.57228614,0.27105227,0.12117869,0.01258705,0.00020151,0.13111330,0.12535598,0.05395563,0.05870745,0.00000000
-2.56628314,0.23607827,0.10468130,0.01043924,0.00015473,0.11581543,0.11015026,0.04700749,0.05021863,0.00000000
-2.56028014,0.20473338,0.09020687,0.00862407,0.00011802,0.10172675,0.09630918,0.04077759,0.04286141,0.00000000
-2.55427714,0.17680764,0.07758818,0.00710042,0.00008945,0.08883981,0.08379252,0.03522513,0.03653843,0.00000000
-2.54827414,0.15209074,0.06667452,0.00583132,0.00006741,0.07713339,0.07255289,0.03030897,0.03116112,0.00000000
-2.54227114,0.13037485,0.05733216,0.00478398,0.00005058,0.06657372,0.06253670,0.02598827,0.02665070,0.00000000
-2.53626813,0.11145750,0.04944469,0.00392974,0.00003787,0.05711599,0.05368548,0.02222317,0.02293901,0.00000000
-2.53026513,0.09514462,0.04291346,0.00324397,0.00002841,0.04870606,0.04593733,0.01897551,0.01996926,0.00000000
-2.52426213,0.08125355,0.03765798,0.00270599,0.00002152,0.04128239,0.03922856,0.01620942,0.01769659,0.00000000
-2.51825913,0.06961597,0.03361639,0.00229896,0.00001666,0.03477794,0.03349539,0.01389203,0.01608859,0.00000000
-2.51225613,0.06008081,0.03074592,0.00200977,0.00001342,0.02912214,0.02867559,0.01199405,0.01512572,0.00000000
-2.50625313,0.05251692,0.02902338,0.00182899,0.00001152,0.02424272,0.02471013,0.01049039,0.01480153,0.00000000
-2.50025013,0.04681552,0.02844554,0.00175079,0.00001076,0.02006745,0.02154459,0.00936069,0.01512297,0.00000000
-2.49424712,0.04289234,0.02902942,0.00177288,0.00001101,0.01652573,0.01913046,0.00858982,0.01611036,0.00000000
-2.48824412,0.04068943,0.03081239,0.00189659,0.00001223,0.01354988,0.01742617,0.00816829,0.01779732,0.00000000
-2.48224112,0.04017654,0.03385204,0.00212678,0.00001443,0.01107631,0.01639791,0.00809260,0.02023055,0.00000000
-2.47623812,0.04135203,0.03822567,0.00247202,0.00001766,0.00904641,0.01602014,0.00836553,0.02346929,0.00000000
-2.47023512,0.04424330,0.04402946,0.00294454,0.00002205,0.00740726,0.01627584,0.00899624,0.02758464,0.00000000
-2.46423212,0.04890669,0.05137723,0.00356041,0.00002776,0.00611205,0.01715653,0.01000036,0.03265850,0.00000000
-2.45822911,0.05542673,0.06039859,0.00433957,0.00003499,0.00512045,0.01866193,0.01139986,0.03878235,0.00000000
-2.45222611,0.06391486,0.07123674,0.00530590,0.00004398,0.00439866,0.02079950,0.01322288,0.04605551,0.00000000
-2.44622311,0.07450739,0.08404555,0.00648725,0.00005504,0.00391940,0.02358362,0.01550326,0.05458323,0.00000000
-2.44022011,0.08736279,0.09898623,0.00791539,0.00006847,0.00366179,0.02703462,0.01828005,0.06447431,0.00000000
-2.43421711,0.10265822,0.11622335,0.00962587,0.00008462,0.00361104,0.03117764,0.02159666,0.07583843,0.00000000
-2.42821411,0.12058527,0.13592037,0.01165782,0.00010388,0.00375810,0.03604123,0.02549999,0.08878307,0.00000000
-2.42221111,0.14134484,0.15823463,0.01405351,0.00012663,0.00409923,0.04165593,0.03003912,0.10341020,0.00000000
-2.41620810,0.16514119,0.18331198,0.01685782,0.00015328,0.00463544,0.04805258,0.03526400,0.11981266,0.00000000
-2.41020510,0.19217520,0.21128093,0.02011746,0.00018423,0.00537190,0.05526063,0.04122371,0.13807028,0.00000000
-2.40420210,0.22263670,0.24224662,0.02388001,0.00021985,0.00631729,0.06330635,0.04796461,0.15824592,0.00000000
-2.39819910,0.25669609,0.27628454,0.02819267,0.00026049,0.00748295,0.07221094,0.05552829,0.18038136,0.00000000
-2.39219610,0.29449534,0.31343424,0.03310087,0.00030645,0.00888214,0.08198863,0.06394926,0.20449327,0.00000000
-2.38619310,0.33613836,0.35369309,0.03864653,0.00035794,0.01052903,0.09264479,0.07325259,0.23056926,0.00000000
-2.38019010,0.38168119,0.39701033,0.04486619,0.00041510,0.01243779,0.10417406,0.08345147,0.25856419,0.00000000
-2.37418709,0.43112198,0.44328156,0.05178894,0.00047795,0.01462148,0.11655854,0.09454472,0.28839684,0.00000000
-2.36818409,0.48439134,0.49234379,0.05943423,0.00054640,0.01709100,0.12976610,0.10651445,0.31994704,0.00000000
-2.36218109,0.54134329,0.54397141,0.06780965,0.00062020,0.01985394,0.14374887,0.11932392,0.35305357,0.00000000
-2.35617809,0.60174726,0.59787322,0.07690873,0.00069894,0.02291352,0.15844195,0.13291565,0.38751265,0.00000000
-2.35017509,0.66528161,0.65369073,0.08670888,0.00078208,0.02626753,0.17376241,0.14721001,0.42307758,0.00000000
-2.34417209,0.73152913,0.71099805,0.09716962,0.00086887,0.02990738,0.18960872,0.16210435,0.45945926,0.00000000
-2.33816908,0.79997504,0.76930359,0.10823116,0.00095841,0.03381730,0.20586058,0.17747277,0.49632810,0.00000000
-2.33216608,0.87000791,0.82805368,0.11981347,0.00104966,0.03797374,0.22237930,0.19316661,0.53331706,0.00000000
-2.32616308,0.94092384,0.88663844,0.13181597,0.00114141,0.04234500,0.23900885,0.20901589,0.57002620,0.00000000
-2.32016008,1.01193423,0.94439988,0.14411796,0.00123235,0.04689116,0.25557754,0.22483142,0.60602864,0.00000000
-2.31415708,1.08217742,1.00064239,0.15657974,0.00132107,0.05156436,0.27190040,0.24040804,0.64087788,0.00000000
-2.30815408,1.15073391,1.05464550,0.16904464,0.00140610,0.05630938,0.28778240,0.25552854,0.67411655,0.00000000
-2.30215108,1.21664542,1.10567880,0.18134187,0.00148597,0.06106463,0.30302233,0.26996844,0.70528632,0.00000000
-2.29614807,1.27893702,1.15301885,0.19329011,0.00155923,0.06576349,0.31741741,0.28350150,0.73393892,0.00000000
-2.29014507,1.33664218,1.19596751,0.20470189,0.00162447,0.07033598,0.33076851,0.29590567,0.75964790,0.00000000
-2.28414207,1.38882973,1.23387146,0.21538852,0.00168043,0.07471075,0.34288590,0.30696942,0.78202080,0.00000000
-2.27813907,1.43463200,1.26614212,0.22516556,0.00172600,0.07881726,0.35359522,0.31649819,0.80071144,0.00000000
-2.27213607,1.47327309,1.29227537,0.23385840,0.00176024,0.08258823,0.36274369,0.32432070,0.81543183,0.00000000
-2.26613307,1.50409615,1.31187031,0.24130800,0.00178246,0.08596205,0.37020615,0.33029481,0.82596329,0.00000000
-2.26013007,1.52658861,1.32464637,0.24737636,0.00179220,0.08888527,0.37589072,0.33431289,0.83216626,0.00000000
-2.25412706,1.54040414,1.33045779,0.25195156,0.00178930,0.09131494,0.37974387,0.33630616,0.83398840,0.00000000
-2.24812406,1.54538043,1.32930507,0.25495214,0.00177384,0.09322074,0.38175457,0.33624808,0.83147059,0.00000000
-2.24212106,1.54155185,1.32134243,0.25633061,0.00174620,0.09458685,0.38195738,0.33415646,0.82475046,0.00000000
-2.23611806,1.52915630,1.30688108,0.25607589,0.00170702,0.09541340,0.38043415,0.33009426,0.81406317,0.00000000
-2.23011506,1.50863591,1.28638772,0.25421463,0.00165717,0.09571755,0.37731430,0.32416902,0.79973934,0.00000000
-2.22411206,1.48063120,1.26047833,0.25081121,0.00159777,0.09553395,0.37277345,0.31653087,0.78220008,0.00000000
-2.21810905,1.44596910,1.22990715,0.24596660,0.00153011,0.09491488,0.36703057,0.30736932,0.76194910,0.00000000
-2.21210605,1.40564490,1.19555111,0.23981590,0.00145563,0.09392973,0.36034341,0.29690885,0.73956225,0.00000000
-2.20610305,1.36079898,1.15839035,0.23252483,0.00137588,0.09266406,0.35300259,0.28540345,0.71567467,0.00000000
-2.20010005,1.31268904,1.11948507,0.22428521,0.00129251,0.09121817,0.34532439,0.27313051,0.69096596,0.00000000
-2.19409705,1.26265892,1.07994989,0.21530972,0.00120717,0.08970528,0.33764240,0.26038401,0.66614398,0.00000000
-2.18809405,1.21210507,1.04092619,0.20582604,0.00112154,0.08824932,0.33029854,0.24746753,0.64192755,0.00000000
-2.18209105,1.16244188,1.00355364,0.19607066,0.00103725,0.08698247,0.32363353,0.23468714,0.61902893,0.00000000
-2.17608804,1.11506703,0.96894164,0.18628261,0.00095589,0.08604243,0.31797729,0.22234451,0.59813630,0.00000000
-2.17008504,1.07132797,0.93814168,0.17669734,0.00087895,0.08556957,0.31363954,0.21073031,0.57989709,0.00000000
-2.16408204,1.03249048,0.91212132,0.16754085,0.00080785,0.08570390,0.31090095,0.20011829,0.56490238,0.00000000
-2.15807904,0.99971017,0.89174076,0.15902438,0.00074392,0.08658205,0.31000512,0.19075988,0.55367299,0.00000000
-2.15207604,0.97400755,0.87773223,0.15133980,0.00068835,0.08833420,0.31115168,0.18287969,0.54664746,0.00000000
-2.14607304,0.95624719,0.87068305,0.14465560,0.00064227,0.09108098,0.31449064,0.17667167,0.54417233,0.00000000
-2.14007004,0.94712110,0.87102239,0.13911388,0.00060669,0.09493047,0.32011825,0.17229623,0.54649473,0.00000000
-2.13406703,0.94713670,0.87901206,0.13482803,0.00058255,0.09997527,0.32807434,0.16987803,0.55375749,0.00000000
-2.12806403,0.95660896,0.89474131,0.13188128,0.00057067,0.10628964,0.33834128,0.16950461,0.56599678,0.00000000
-2.12206103,0.97565694,0.91812573,0.13032612,0.00057183,0.11392679,0.35084445,0.17122562,0.58314207,0.00000000
-2.11605803,1.00420412,0.94890981,0.13018429,0.00058671,0.12291640,0.36545421,0.17505274,0.60501853,0.00000000
-2.11005503,1.04198244,0.98667327,0.13144758,0.00061590,0.13326233,0.38198918,0.18096007,0.63135144,0.00000000
-2.10405203,1.08853958,1.03084062,0.13407909,0.00065992,0.14494071,0.40022077,0.18888507,0.66177260,0.00000000
-2.09804902,1.14324917,1.08069385,0.13801500,0.00071917,0.15789842,0.41987866,0.19872989,0.69582849,0.00000000
-2.09204602,1.20532355,1.13538768,0.14316674,0.00079394,0.17205206,0.44065714,0.21036305,0.73298975,0.00000000
-2.08604302,1.27382890,1.19396722,0.14942343,0.00088438,0.18728754,0.46222205,0.22362158,0.77266202,0.00000000
-2.08004002,1.34770226,1.25538758,0.15665462,0.00099047,0.20346039,0.48421810,0.23831339,0.81419770,0.00000000
-2.07403702,1.42577037,1.31853508,0.16471310,0.00111197,0.22039677,0.50627646,0.25422011,0.85690838,0.00000000
-2.06803402,1.50677003,1.38224959,0.17343795,0.00124845,0.23789544,0.52802229,0.27110015,0.90007781,0.00000000
-2.06203102,1.58936978,1.44534773,0.18265755,0.00139918,0.25573056,0.54908223,0.28869219,0.94297514,0.00000000
-2.05602801,1.67219259,1.50664642,0.19219275,0.00156317,0.27365541,0.56909154,0.30671903,0.98486817,0.00000000
-2.05002501,1.75383953,1.56498636,0.20185995,0.00173909,0.29140692,0.58770084,0.32489176,1.02503642,0.00000000
-2.04402201,1.83291385,1.61925493,0.21147419,0.00192533,0.30871109,0.60458239,0.34291424,1.06278386,0.00000000
-2.03801901,1.90804546,1.66840815,0.22085228,0.00211991,0.32528899,0.61943574,0.36048792,1.09745104,0.00000000
-2.03201601,1.97791521,1.71149112,0.22981574,0.00232055,0.34086326,0.63199271,0.37731686,1.12842646,0.00000000
-2.02601301,2.04127869,1.74765652,0.23819372,0.00252467,0.35516496,0.64202169,0.39311290,1.15515701,0.00000000
-2.02001001,2.09698902,1.77618071,0.24582582,0.00272942,0.36794040,0.64933118,0.40760091,1.17715734,0.00000000
-2.01400700,2.14401825,1.79647700,0.25256465,0.00293173,0.37895789,0.65377252,0.42052404,1.19401783,0.00000000
-2.00800400,2.18147675,1.80810586,0.25827833,0.00312839,0.38801389,0.65524189,0.43164866,1.20541131,0.00000000
-2.00200100,2.20863017,1.81078158,0.26285260,0.00331607,0.39493864,0.65368140,0.44076913,1.21109809,0.00000000
-1.99599800,2.22491346,1.80437550,0.26619277,0.00349149,0.39960074,0.64907944,0.44771208,1.21092944,0.00000000
-1.98999500,2.22994150,1.78891544,0.26822526,0.00365140,0.40191072,0.64147011,0.45234004,1.20484929,0.00000000
-1.98399200,2.22351606,1.76458162,0.26889882,0.00379276,0.40182326,0.63093199,0.45455445,1.19289412,0.00000000
-1.97798899,2.20562868,1.73169904,0.26818528,0.00391280,0.39933818,0.61758594,0.45429775,1.17519114,0.00000000
-1.97198599,2.17645941,1.69072674,0.26607991,0.00400909,0.39450001,0.60159224,0.45155465,1.15195457,0.00000000
-1.96598299,2.13637135,1.64224415,0.26260127,0.00407965,0.38739618,0.58314706,0.44635232,1.12348033,0.00000000
-1.95997999,2.08590098,1.58693513,0.25779061,0.00412299,0.37815404,0.56247816,0.43875962,1.09013907,0.00000000
-1.95397699,2.02574468,1.52557015,0.25171075,0.00413816,0.36693672,0.53984017,0.42888530,1.05236773,0.00000000
-1.94797399,1.95674159,1.45898714,0.24444452,0.00412481,0.35393806,0.51550929,0.41687523,1.01065991,0.00000000
-1.94197099,1.87985345,1.38807172,0.23609273,0.00408316,0.33937686,0.48977778,0.40290872,0.96555520,0.00000000
-1.93596798,1.79614195,1.31373727,0.22677183,0.00401404,0.32349060,0.46294809,0.38719405,0.91762775,0.00000000
-1.92996498,1.70674424,1.23690548,0.21661111,0.00391883,0.30652902,0.43532711,0.36996339,0.86747450,0.00000000
-1.92396198,1.61284745,1.15848799,0.20574980,0.00379941,0.28874761,0.40722032,0.35146718,0.81570320,0.00000000
-1.91795898,1.51566287,1.07936933,0.19433391,0.00365812,0.27040140,0.37892637,0.33196826,0.76292071,0.00000000
-1.91195598,1.41640071,1.00039189,0.18251299,0.00349768,0.25173923,0.35073190,0.31173590,0.70972188,0.00000000
-1.90595298,1.31624607,0.92234300,0.17043702,0.00332107,0.23299851,0.32290697,0.29103995,0.65667920,0.00000000
-1.89994997,1.21633701,0.84594435,0.15825337,0.00313149,0.21440086,0.29570112,0.27014524,0.60433373,0.00000000
-1.89394697,1.11774514,0.77184409,0.14610395,0.00293222,0.19614849,0.26934017,0.24930649,0.55318728,0.00000000
-1.88794397,1.02145934,0.70061137,0.13412274,0.00272655,0.17842151,0.24402386,0.22876390,0.50369629,0.00000000
-1.88194097,0.92837299,0.63273350,0.12243369,0.00251767,0.16137612,0.21992436,0.20873938,0.45626731,0.00000000
-1.87593797,0.83927494,0.56861555,0.11114903,0.00230862,0.14514366,0.19718560,0.18943377,0.41125434,0.00000000
-1.86993497,0.75484421,0.50858208,0.10036806,0.00210221,0.12983051,0.17592354,0.17102482,0.36895783,0.00000000
-1.86393197,0.67564847,0.45288106,0.09017643,0.00190095,0.11551867,0.15622724,0.15366615,0.32962547,0.00000000
-1.85792896,0.60214597,0.40168927,0.08064594,0.00170703,0.10226705,0.13816058,0.13748708,0.29345440,0.00000000
-1.85192596,0.53469064,0.35511929,0.07183472,0.00152228,0.09011318,0.12176477,0.12259326,0.26059485,0.00000000
-1.84592296,0.47353983,0.31322735,0.06378784,0.00134817,0.07907541,0.10706120,0.10906795,0.23115482,0.00000000
-1.83991996,0.41886419,0.27602201,0.05653833,0.00118581,0.06915530,0.09405484,0.09697398,0.20520553,0.00000000
-1.83391696,0.37075909,0.24347302,0.05010837,0.00103596,0.06034025,0.08273774,0.08635603,0.18278737,0.00000000
-1.82791396,0.32925678,0.21552018,0.04451073,0.00089905,0.05260610,0.07309276,0.07724326,0.16391602,0.00000000
-1.82191096,0.29433894,0.19208194,0.03975031,0.00077523,0.04591972,0.06509714,0.06965196,0.14858835,0.00000000
-1.81590795,0.26594867,0.17306314,0.03582566,0.00066441,0.04024140,0.05872596,0.06358824,0.13678789,0.00000000
-1.80990495,0.24400165,0.15836207,0.03273052,0.00056627,0.03552713,0.05395530,0.05905045,0.12848955,0.00000000
-1.80390195,0.22839575,0.14787618,0.03045511,0.00048035,0.03173048,0.05076491,0.05603124,0.12366337,0.00000000
-1.79789895,0.21901892,0.14150673,0.02898732,0.00040608,0.02880427,0.04914052,0.05451927,0.12227717,0.00000000
-1.79189595,0.21575493,0.13916195,0.02831363,0.00034279,0.02670187,0.04907543,0.05450034,0.12429798,0.00000000
-1.78589295,0.21848688,0.14075884,0.02841978,0.00028980,0.02537816,0.05057157,0.05595796,0.12969218,0.00000000
-1.77988994,0.22709848,0.14622360,0.02929108,0.00024643,0.02479017,0.05363990,0.05887339,0.13842449,0.00000000
-1.77388694,0.24147314,0.15549078,0.03091259,0.00021202,0.02489746,0.05830011,0.06322513,0.15045582,0.00000000
-1.76788394,0.26149112,0.16850126,0.03326887,0.00018601,0.02566214,0.06457972,0.06898794,0.16574014,0.00000000
-1.76188094,0.28702507,0.18519927,0.03634364,0.00016787,0.02704875,0.07251250,0.07613142,0.18422077,0.00000000
-1.75587794,0.31793426,0.20552863,0.04011919,0.00015720,0.02902389,0.08213641,0.08461838,0.20582610,0.00000000
-1.74987494,0.35405815,0.22942844,0.04457568,0.00015369,0.03155572,0.09349096,0.09440303,0.23046528,0.00000000
-1.74387194,0.39520953,0.25682858,0.04969036,0.00015713,0.03461345,0.10661419,0.10542919,0.25802402,0.00000000
-1.73786893,0.44116802,0.28764502,0.05543680,0.00016743,0.03816667,0.12153933,0.11762860,0.28836093,0.00000000
-1.73186593,0.49167416,0.32177546,0.06178415,0.00018458,0.04218482,0.13829119,0.13091962,0.32130463,0.00000000
-1.72586293,0.54642468,0.35909530,0.06869651,0.00020866,0.04663657,0.15688249,0.14520626,0.35665187,0.00000000
-1.71985993,0.60506932,0.39945418,0.07613244,0.00023979,0.05148939,0.17731021,0.16037781,0.39416689,0.00000000
-1.71385693,0.66720936,0.44267323,0.08404470,0.00027817,0.05670914,0.19955202,0.17630906,0.43358212,0.00000000
-1.70785393,0.73239821,0.48854309,0.09238013,0.00032398,0.06225983,0.22356301,0.19286123,0.47460025,0.00000000
-1.70185093,0.80014396,0.53682278,0.10107984,0.00037742,0.06810345,0.24927283,0.20988358,0.51689766,0.00000000
-1.69584792,0.86991390,0.58723929,0.11007952,0.00043862,0.07419991,0.27658324,0.22721560,0.56012906,0.00000000
-1.68984492,0.94114093,0.63948806,0.11931004,0.00050767,0.08050711,0.30536632,0.24468994,0.60393321,0.00000000
-1.68384192,1.01323136,0.69323403,0.12869820,0.00058454,0.08698109,0.33546341,0.26213563,0.64793927,0.00000000
-1.67783892,1.08557398,0.74811342,0.13816764,0.00066906,0.09357622,0.36668472,0.27938183,0.69177375,0.00000000
-1.67183592,1.15754985,0.80373592,0.14763980,0.00076092,0.10024548,0.39880987,0.29626157,0.73506745,0.00000000
-1.66583292,1.22854237,0.85968740,0.15703505,0.00085963,0.10694074,0.43158926,0.31261564,0.77746221,0.00000000
-1.65982991,1.29794722,0.91553294,0.16627373,0.00096450,0.11361310,0.46474628,0.32829615,0.81861705,0.00000000
-1.65382691,1.36518172,0.97082018,0.17527724,0.00107462,0.12021317,0.49798050,0.34316978,0.85821344,0.00000000
-1.64782391,1.42969325,1.02508302,0.18396906,0.00118890,0.12669143,0.53097158,0.35712051,0.89595950,0.00000000
-1.64182091,1.49096637,1.07784562,0.19227562,0.00130602,0.13299855,0.56338401,0.37005156,0.93159294,0.00000000
-1.63581791,1.54852857,1.12862674,0.20012718,0.00142448,0.13908575,0.59487252,0.38188667,0.96488264,0.00000000
-1.62981491,1.60195444,1.17694454,0.20745849,0.00154263,0.14490510,0.62508803,0.39257053,0.99562904,0.00000000
-1.62381191,1.65086834,1.22232182,0.21420937,0.00165869,0.15040997,0.65368406,0.40206827,1.02366322,0.00000000
-1.61780890,1.69494564,1.26429178,0.22032521,0.00177080,0.15555538,0.68032337,0.41036437,1.04884517,0.00000000
-1.61180590,1.73391275,1.30240438,0.22575732,0.00187705,0.16029851,0.70468474,0.41746067,1.07106127,0.00000000
-1.60580290,1.76754634,1.33623315,0.23046326,0.00197556,0.16459916,0.72646966,0.42337402,1.09022137,0.00000000
-1.59979990,1.79567176,1.36538259,0.23440704,0.00206455,0.16842036,0.74540872,0.42813343,1.10625584,0.00000000
-1.59379690,1.81816141,1.38949578,0.23755940,0.00214234,0.17172892,0.76126761,0.43177706,1.11911292,0.00000000
-1.58779390,1.83493300,1.40826237,0.23989796,0.00220750,0.17449614,0.77385251,0.43434933,1.12875652,0.00000000
-1.58179090,1.84594825,1.42142640,0.24140743,0.00225880,0.17669841,0.78301466,0.43589810,1.13516495,0.00000000
-1.57578789,1.85121215,1.42879382,0.24207985,0.00229535,0.17831794,0.78865408,0.43647233,1.13833047,0.00000000
-1.56978489,1.85077287,1.43023948,0.24191481,0.00231657,0.17934339,0.79072220,0.43612030,1.13826003,0.00000000
-1.56378189,1.84472254,1.42571305,0.24091967,0.00232225,0.17977050,0.78922346,0.43488840,1.13497686,0.00000000
-1.55777889,1.83319856,1.41524377,0.23910982,0.00231257,0.17960263,0.78421569,0.43282068,1.12852315,0.00000000
-1.55177589,1.81638565,1.39894352,0.23650890,0.00228809,0.17885124,0.77580937,0.42995905,1.11896330,0.00000000
-1.54577289,1.79451808,1.37700814,0.23314899,0.00224972,0.17753624,0.76416562,0.42634417,1.10638769,0.00000000
-1.53976988,1.76788197,1.34971662,0.22907073,0.00219874,0.17568618,0.74949319,0.42201684,1.09091654,0.00000000
