energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Ti_p_up,Ti_d_up
-5.50175088,1.02084332,0.01192529,0.72533897,0.05692613,0.00005718,0.44831211,0.16725486
-5.49574787,1.03458853,0.01089437,0.74635508,0.05305337,0.00005876,0.45211051,0.16352217
-5.48974487,1.05916019,0.01008045,0.77440367,0.04988002,0.00006107,0.45985328,0.16336258
-5.48374187,1.09365749,0.00947563,0.80882128,0.04738080,0.00006405,0.47118524,0.16669313
-5.47773887,1.13706545,0.00907055,0.84885871,0.04552241,0.00006769,0.48568749,0.17341529
-5.47173587,1.18827566,0.00885460,0.89369673,0.04426529,0.00007193,0.50288880,0.18341436
-5.46573287,1.24611029,0.00881621,0.94246420,0.04356558,0.00007674,0.52227847,0.19655898
-5.45972986,1.30934879,0.00894305,0.99425826,0.04337712,0.00008206,0.54332063,0.21270061
-5.45372686,1.37675679,0.00922220,1.04816630,0.04365352,0.00008785,0.56546939,0.23167341
-5.44772386,1.44711641,0.00964035,1.10328883,0.04435017,0.00009406,0.58818445,0.25329458
-5.44172086,1.51925723,0.01018394,1.15876293,0.04542629,0.00010063,0.61094683,0.27736540
-5.43571786,1.59208708,0.01083934,1.21378541,0.04684683,0.00010753,0.63327402,0.30367308
-5.42971486,1.66462158,0.01159298,1.26763501,0.04858430,0.00011470,0.65473439,0.33199346
-5.42371186,1.73601172,0.01243150,1.31969286,0.05062045,0.00012211,0.67496014,0.36209462
-5.41770885,1.80556826,0.01334192,1.36946045,0.05294774,0.00012973,0.69365859,0.39374141
-5.41170585,1.87278222,0.01431180,1.41657451,0.05557060,0.00013754,0.71062134,0.42670054
-5.40570285,1.93734056,0.01532941,1.46081804,0.05850641,0.00014552,0.72573089,0.46074627
-5.39969985,1.99913613,0.01638386,1.50212699,0.06178616,0.00015366,0.73896467,0.49566619
-5.39369685,2.05827142,0.01746527,1.54059226,0.06545465,0.00016198,0.75039608,0.53126698
-5.38769385,2.11505557,0.01856489,1.57645652,0.06957031,0.00017047,0.76019251,0.56737950
-5.38169085,2.16999424,0.01967521,1.61010602,0.07420443,0.00017917,0.76861030,0.60386314
-5.37568784,2.22377232,0.02079001,1.64205712,0.07943992,0.00018810,0.77598669,0.64060874
-5.36968484,2.27722957,0.02190438,1.67293790,0.08536932,0.00019730,0.78272880,0.67754006
-5.36368184,2.33132954,0.02301466,1.70346523,0.09209226,0.00020681,0.78929999,0.71461333
-5.35767884,2.38712245,0.02411842,1.73441775,0.09971224,0.00021668,0.79620382,0.75181475
-5.35167584,2.44570270,0.02521422,1.76660555,0.10833277,0.00022694,0.80396600,0.78915609
-5.34567284,2.50816235,0.02630145,1.80083730,0.11805292,0.00023765,0.81311477,0.82666809
-5.33966983,2.57554174,0.02738007,1.83788593,0.12896242,0.00024884,0.82416031,0.86439226
-5.33366683,2.64877878,0.02845031,1.87845378,0.14113631,0.00026053,0.83757376,0.90237108
-5.32766383,2.72865883,0.02951234,1.92313859,0.15462952,0.00027273,0.85376642,0.94063728
-5.32166083,2.81576665,0.03056595,1.97240138,0.16947136,0.00028546,0.87307000,0.97920256
-5.31565783,2.91044278,0.03161018,2.02653758,0.18566033,0.00029869,0.89571844,1.01804647
-5.30965483,3.01274594,0.03264305,2.08565258,0.20315937,0.00031237,0.92183226,1.05710602
-5.30365183,3.12242349,0.03366127,2.14964286,0.22189197,0.00032647,0.95140589,1.09626682
-5.29764882,3.23889171,0.03466002,2.21818384,0.24173931,0.00034088,0.98429888,1.13535611
-5.29164582,3.36122728,0.03563281,2.29072515,0.26253869,0.00035551,1.02023138,1.17413858
-5.28564282,3.48817121,0.03657143,2.36649417,0.28408351,0.00037024,1.05878440,1.21231514
-5.27963982,3.61814599,0.03746600,2.44450813,0.30612496,0.00038491,1.09940526,1.24952518
-5.27363682,3.74928607,0.03830508,2.52359486,0.32837546,0.00039936,1.14141810,1.28535231
-5.26763382,3.87948156,0.03907592,2.60242191,0.35051397,0.00041342,1.18403960,1.31933379
-5.26163082,4.00643403,0.03976478,2.67953347,0.37219297,0.00042690,1.22639953,1.35097316
-5.25562781,4.12772305,0.04035734,2.75339392,0.39304707,0.00043960,1.26756549,1.37975603
-5.24962481,4.24088119,0.04083916,2.82243675,0.41270289,0.00045134,1.30657120,1.40516809
-5.24362181,4.34347489,0.04119622,2.88511709,0.43078990,0.00046193,1.34244730,1.42671498
-5.23761881,4.43318813,0.04141544,2.93996576,0.44695182,0.00047120,1.37425359,1.44394288
-5.23161581,4.50790540,0.04148524,2.98564280,0.46085805,0.00047900,1.40111136,1.45645909
-5.22561281,4.56579038,0.04139607,3.02098820,0.47221472,0.00048520,1.42223455,1.46395148
-5.21960980,4.60535703,0.04114082,3.04506747,0.48077471,0.00048971,1.43695844,1.46620599
-5.21360680,4.62552947,0.04071529,3.05721011,0.48634635,0.00049246,1.44476460,1.46312115
-5.20760380,4.62568811,0.04011842,3.05703909,0.48880025,0.00049343,1.44530097,1.45471900
-5.20160080,4.60569954,0.03935254,3.04448999,0.48807395,0.00049263,1.43839627,1.44115168
-5.19559780,4.56592885,0.03842336,3.01981878,0.48417425,0.00049010,1.42406804,1.42270335
-5.18959480,4.50723368,0.03734002,2.98359791,0.47717692,0.00048595,1.40252406,1.39978730
-5.18359180,4.43094029,0.03611479,2.93670091,0.46722406,0.00048027,1.37415709,1.37293829
-5.17758879,4.33880289,0.03476290,2.88027621,0.45451900,0.00047323,1.33953329,1.34280044
-5.17158579,4.23294822,0.03330206,2.81571162,0.43931916,0.00046499,1.29937496,1.31011135
-5.16558279,4.11580830,0.03175201,2.74459117,0.42192719,0.00045574,1.25453853,1.27568290
-5.15957979,3.99004454,0.03013404,2.66864652,0.40268078,0.00044568,1.20598889,1.24038004
-5.15357679,3.85846715,0.02847034,2.58970532,0.38194169,0.00043501,1.15477122,1.20509815
-5.14757379,3.72395341,0.02678353,2.50963896,0.36008452,0.00042394,1.10198192,1.17074026
-5.14157079,3.58936889,0.02509604,2.43031217,0.33748560,0.00041265,1.04873963,1.13819501
-5.13556778,3.45749474,0.02342964,2.35353657,0.31451266,0.00040132,0.99615777,1.10831619
-5.12956478,3.33096411,0.02180500,2.28103012,0.29151552,0.00039012,0.94531965,1.08190483
-5.12356178,3.21220980,0.02024131,2.21438369,0.26881825,0.00037918,0.89725691,1.05969403
-5.11755878,3.10342460,0.01875603,2.15503578,0.24671288,0.00036863,0.85293197,1.04233732
-5.11155578,3.00653485,0.01736466,2.10425552,0.22545503,0.00035856,0.81322483,1.03040025
-5.10555278,2.92318682,0.01608071,2.06313390,0.20526118,0.00034907,0.77892424,1.02435551
-5.09954977,2.85474514,0.01491564,2.03258232,0.18630783,0.00034020,0.75072300,1.02458092
-5.09354677,2.80230118,0.01387890,2.01333738,0.16873220,0.00033202,0.72921709,1.03136004
-5.08754377,2.76668952,0.01297811,2.00597047,0.15263427,0.00032457,0.71490787,1.04488484
-5.08154077,2.74850983,0.01221914,2.01090037,0.13808004,0.00031789,0.70820663,1.06525948
-5.07553777,2.74815160,0.01160635,2.02840731,0.12510559,0.00031202,0.70944081,1.09250494
-5.06953477,2.76581916,0.01114272,2.05864664,0.11372162,0.00030700,0.71886083,1.12656346
-5.06353177,2.80155479,0.01083006,2.10166096,0.10391838,0.00030288,0.73664696,1.16730249
-5.05752876,2.85525803,0.01066915,2.15738920,0.09567044,0.00029971,0.76291540,1.21451773
-5.05152576,2.92669991,0.01065985,2.22567223,0.08894134,0.00029756,0.79772307,1.26793483
-5.04552276,3.01553136,0.01080124,2.30625445,0.08368775,0.00029650,0.84107066,1.32720993
-5.03951976,3.12128575,0.01109165,2.39878147,0.07986310,0.00029661,0.89290386,1.39192907
-5.03351676,3.24337601,0.01152870,2.50279455,0.07742050,0.00029799,0.95311252,1.46160671
-5.02751376,3.38108743,0.01210933,2.61772238,0.07631505,0.00030071,1.02152805,1.53568401
-5.02151076,3.53356742,0.01282978,2.74287166,0.07650541,0.00030487,1.09791925,1.61352734
-5.01550775,3.69981418,0.01368558,2.87741761,0.07795466,0.00031055,1.18198710,1.69442765
-5.00950475,3.87866593,0.01467159,3.02039582,0.08063065,0.00031783,1.27335880,1.77760151
-5.00350175,4.06879258,0.01578195,3.17069702,0.08450568,0.00032676,1.37158189,1.86219431
-4.99749875,4.26869162,0.01701018,3.32706568,0.08955590,0.00033740,1.47611884,1.94728622
-4.99149575,4.47668939,0.01834916,3.48810368,0.09576017,0.00034977,1.58634272,2.03190122
-4.98549275,4.69094877,0.01979125,3.65227953,0.10309881,0.00036388,1.70153453,2.11501943
-4.97948974,4.90948377,0.02132834,3.81794354,0.11155207,0.00037971,1.82088250,2.19559268
-4.97348674,5.13018096,0.02295198,3.98334866,0.12109847,0.00039723,1.94348385,2.27256294
-4.96748374,5.35082714,0.02465343,4.14667657,0.13171320,0.00041635,2.06834909,2.34488328
-4.96148074,5.56914233,0.02642379,4.30606813,0.14336639,0.00043700,2.19440907,2.41154040
-4.95547774,5.78281669,0.02825400,4.45965695,0.15602149,0.00045906,2.32052477,2.47157801
-4.94947474,5.98954970,0.03013491,4.60560477,0.16963379,0.00048240,2.44549965,2.52412000
-4.94347174,6.18708994,0.03205724,4.74213714,0.18414890,0.00050685,2.56809450,2.56839232
-4.93746873,6.37327368,0.03401149,4.86757785,0.19950154,0.00053223,2.68704429,2.60374256
-4.93146573,6.54606064,0.03598788,4.98038080,0.21561444,0.00055834,2.80107687,2.62965630
-4.92546273,6.70356572,0.03797615,5.07915816,0.23239738,0.00058497,2.90893300,2.64576943
-4.91945973,6.84408552,0.03996541,5.16270371,0.24974659,0.00061187,3.00938727,2.65187590
-4.91345673,6.96611924,0.04194391,5.23001107,0.26754435,0.00063880,3.10126948,2.64793058
-4.90745373,7.06838375,0.04389888,5.28028628,0.28565890,0.00066548,3.18348594,2.63404722
-4.90145073,7.14982305,0.04581635,5.31295505,0.30394476,0.00069163,3.25504026,2.61049173
-4.89544772,7.20961293,0.04768108,5.32766499,0.32224341,0.00071695,3.31505315,2.57767129
-4.88944472,7.24716159,0.04947648,5.32428352,0.34038440,0.00074115,3.36278069,2.53612008
-4.88344172,7.26210752,0.05118472,5.30289235,0.35818692,0.00076391,3.39763078,2.48648243
-4.87743872,7.25431574,0.05278693,5.26377935,0.37546192,0.00078491,3.41917723,2.42949443
-4.87143572,7.22387354,0.05426348,5.20742893,0.39201464,0.00080385,3.42717124,2.36596508
-4.86543272,7.17108683,0.05559440,5.13451167,0.40764765,0.00082043,3.42154995,2.29675786
-4.85942971,7.09647769,0.05675999,5.04587395,0.42216438,0.00083435,3.40244174,2.22277365
-4.85342671,7.00078355,0.05774142,4.94252810,0.43537301,0.00084536,3.37016827,2.14493573
-4.84742371,6.88495809,0.05852145,4.82564331,0.44709068,0.00085322,3.32524300,2.06417732
-4.84142071,6.75017337,0.05908518,4.69653725,0.45714792,0.00085773,3.26836632,1.98143184
-4.83541771,6.59782256,0.05942083,4.55666828,0.46539318,0.00085876,3.20041728,1.89762613
-4.82941471,6.42952219,0.05952038,4.40762756,0.47169728,0.00085619,3.12244200,1.81367612
-4.82341171,6.24711269,0.05938024,4.25113061,0.47595767,0.00085001,3.03563912,1.73048480
-4.81740870,6.05265584,0.05900169,4.08900755,0.47810230,0.00084023,2.94134240,1.64894160
-4.81140570,5.84842780,0.05839121,3.92319112,0.47809291,0.00082696,2.84100087,1.56992279
-4.80540270,5.63690641,0.05756058,3.75570195,0.47592764,0.00081038,2.73615683,1.49429180
-4.79939970,5.42075175,0.05652680,3.58863028,0.47164283,0.00079071,2.62842211,1.42289897
-4.79339670,5.20277931,0.05531177,3.42411381,0.46531375,0.00076827,2.51945299,1.35657976
-4.78739370,4.98592524,0.05394177,3.26431145,0.45705443,0.00074342,2.41092412,1.29615105
-4.78139070,4.77320413,0.05244678,3.11137295,0.44701639,0.00071660,2.30450196,1.24240481
-4.77538769,4.56765957,0.05085955,2.96740487,0.43538627,0.00068827,2.20181814,1.19609920
-4.76938469,4.37230884,0.04921464,2.83443334,0.42238258,0.00065894,2.10444318,1.15794670
-4.76338169,4.19008303,0.04754738,2.71436467,0.40825151,0.00062915,2.01386104,1.12859981
-4.75737869,4.02376456,0.04589272,2.60894487,0.39326205,0.00059944,1.93144502,1.10863436
-4.75137569,3.87592427,0.04428424,2.51971935,0.37770057,0.00057037,1.85843550,1.09853142
-4.74537269,3.74886033,0.04275310,2.44799445,0.36186508,0.00054248,1.79592013,1.09865820
-4.73936968,3.64454151,0.04132727,2.39480213,0.34605934,0.00051628,1.74481681,1.10924927
-4.73336668,3.56455711,0.04003078,2.36086967,0.33058707,0.00049227,1.70586019,1.13038882
-4.72736368,3.51007580,0.03888324,2.34659559,0.31574639,0.00047090,1.67959208,1.16199528
-4.72136068,3.48181521,0.03789957,2.35203333,0.30182472,0.00045260,1.66635610,1.20380916
-4.71535768,3.48002387,0.03708995,2.37688377,0.28909419,0.00043771,1.66629709,1.25538528
-4.70935468,3.50447643,0.03645987,2.42049734,0.27780767,0.00042656,1.67936521,1.31609020
-4.70335168,3.55448279,0.03601055,2.48188637,0.26819536,0.00041940,1.70532498,1.38510541
-4.69734867,3.62891077,0.03573934,2.55974757,0.26046205,0.00041645,1.74376897,1.46143687
-4.69134567,3.72622185,0.03564033,2.65249442,0.25478489,0.00041785,1.79413577,1.54393103
-4.68534267,3.84451858,0.03570503,2.75829860,0.25131154,0.00042371,1.85573182,1.63129700
-4.67933967,3.98160181,0.03592305,2.87513933,0.25015871,0.00043409,1.92775614,1.72213470
-4.67333667,4.13503556,0.03628278,3.00085897,0.25141094,0.00044898,2.00932722,1.81496793
-4.66733367,4.30221693,0.03677202,3.13322299,0.25511938,0.00046835,2.09951104,1.90828148
-4.66133067,4.48044839,0.03737851,3.26998216,0.26130078,0.00049210,2.19734895,2.00056095
-4.65532766,4.66700947,0.03809037,3.40893464,0.26993638,0.00052009,2.30188463,2.09033373
-4.64932466,4.85922546,0.03889636,3.54798574,0.28097091,0.00055215,2.41218873,2.17620972
-4.64332166,5.05453044,0.03978607,3.68520309,0.29431170,0.00058801,2.52738069,2.25691993
-4.63731866,5.25052289,0.04074995,3.81886521,0.30982798,0.00062741,2.64664673,2.33135176
-4.63131566,5.44501213,0.04177921,3.94750190,0.32735062,0.00067000,2.76925375,2.39857922
-4.62531266,5.63605471,0.04286567,4.06992512,0.34667238,0.00071539,2.89455888,2.45788717
-4.61930965,5.82198046,0.04400150,4.18524959,0.36754901,0.00076314,3.02201480,2.50878854
-4.61330665,6.00140817,0.04517906,4.29290287,0.38970119,0.00081276,3.15117117,2.55103406
-4.60730365,6.17325184,0.04639057,4.39262512,0.41281767,0.00086370,3.28167278,2.58461422
-4.60130065,6.33671839,0.04762798,4.48445913,0.43655955,0.00091540,3.41325510,2.60975365
-4.59529765,6.49129839,0.04888284,4.56873185,0.46056592,0.00096724,3.54573815,2.62689832
-4.58929465,6.63675123,0.05014630,4.64602857,0.48446056,0.00101859,3.67901944,2.63669638
-4.58329165,6.77308638,0.05140913,4.71716145,0.50785988,0.00106882,3.81306675,2.63997360
-4.57728864,6.90054202,0.05266198,4.78313380,0.53038169,0.00111729,3.94791140,2.63770441
-4.57128564,7.01956228,0.05389558,4.84510180,0.55165456,0.00116337,4.08364216,2.63097994
-4.56528264,7.13077365,0.05510114,4.90433485,0.57132747,0.00120648,4.22040014,2.62097410
-4.55927964,7.23496126,0.05627070,4.96217579,0.58907931,0.00124607,4.35837418,2.60890882
-4.55327664,7.33304459,0.05739754,5.02000167,0.60462777,0.00128166,4.49779645,2.59601961
-4.54727364,7.42605257,0.05847658,5.07918576,0.61773734,0.00131283,4.63893741,2.58352211
-4.54127064,7.51509727,0.05950465,5.14106084,0.62822587,0.00133926,4.78209929,2.57258045
-4.53526763,7.60134543,0.06048068,5.20688405,0.63596944,0.00136072,4.92760731,2.56427784
-4.52926463,7.68598713,0.06140586,5.27780301,0.64090535,0.00137705,5.07579759,2.55958994
-4.52326163,7.77020113,0.06228348,5.35482321,0.64303293,0.00138821,5.22700127,2.55936100
-4.51725863,7.85511645,0.06311875,5.43877663,0.64241220,0.00139426,5.38152438,2.56428323
-4.51125563,7.94177077,0.06391842,5.53029166,0.63916049,0.00139533,5.53962363,2.57487944
-4.50525263,8.03106606,0.06469021,5.62976491,0.63344702,0.00139165,5.70147841,2.59148915
-4.49924962,8.12372306,0.06544221,5.73733534,0.62548590,0.00138351,5.86716009,2.61425840
-4.49324662,8.22023634,0.06618212,5.85286197,0.61552764,0.00137128,6.03659997,2.64313351
-4.48724362,8.32083223,0.06691650,5.97590616,0.60384988,0.00135535,6.20955766,2.67785916
-4.48124062,8.42543225,0.06764998,6.10572015,0.59074736,0.00133617,6.38559182,2.71798105
-4.47523762,8.53362477,0.06838458,6.24124318,0.57652197,0.00131419,6.56403563,2.76285358
-4.46923462,8.64464733,0.06911912,6.38110659,0.56147299,0.00128987,6.74397883,2.81165272
-4.46323162,8.75738206,0.06984876,6.52364924,0.54588807,0.00126366,6.92425856,2.86339421
-4.45722861,8.87036570,0.07056476,6.66694388,0.53003522,0.00123599,7.10346031,2.91695715
-4.45122561,8.98181533,0.07125446,6.80883485,0.51415609,0.00120726,7.27993008,2.97111265
-4.44522261,9.08966974,0.07190148,6.94698671,0.49846063,0.00117785,7.45179827,3.02455703
-4.43921961,9.19164575,0.07248615,7.07894285,0.48312347,0.00114806,7.61701487,3.07594869
-4.43321661,9.28530748,0.07298619,7.20219232,0.46828169,0.00111818,7.77339516,3.12394775
-4.42721361,9.36814604,0.07337754,7.31424263,0.45403428,0.00108844,7.91867417,3.16725694
-4.42121061,9.43766615,0.07363537,7.41269569,0.44044297,0.00105900,8.05056782,3.20466227
-4.41520760,9.49147578,0.07373515,7.49532362,0.42753432,0.00103001,8.16683820,3.23507195
-4.40920460,9.52737455,0.07365386,7.56014121,0.41530287,0.00100157,8.26536006,3.25755175
-4.40320160,9.54343659,0.07337104,7.60547161,0.40371520,0.00097374,8.34418568,3.27135528
-4.39719860,9.53808405,0.07286989,7.63000218,0.39271449,0.00094654,8.40160531,3.27594784
-4.39119560,9.51014744,0.07213814,7.63282794,0.38222557,0.00091997,8.43620065,3.27102253
-4.38519260,9.45891036,0.07116875,7.61348059,0.37216005,0.00089402,8.44688928,3.25650807
-4.37918959,9.38413649,0.06996047,7.57194180,0.36242144,0.00086867,8.43295848,3.23256767
-4.37318659,9.28607800,0.06851799,7.50864042,0.35291005,0.00084386,8.39408741,3.19958927
-4.36718359,9.16546553,0.06685193,7.42443389,0.34352754,0.00081956,8.33035723,3.15816741
-4.36118059,9.02348066,0.06497858,7.32057510,0.33418096,0.00079572,8.24224935,3.10907784
-4.35517759,8.86171298,0.06291930,7.19866660,0.32478626,0.00077231,8.13063245,3.05324595
-4.34917459,8.68210428,0.06069982,7.06060447,0.31527123,0.00074927,7.99673930,2.99171070
-4.34317159,8.48688297,0.05834928,6.90851482,0.30557772,0.00072659,7.84213471,2.92558580
-4.33716858,8.27849237,0.05589921,6.74468595,0.29566331,0.00070425,7.66867622,2.85601982
-4.33116558,8.05951626,0.05338243,6.57149914,0.28550231,0.00068223,7.47846909,2.78415732
-4.32516258,7.83260510,0.05083196,6.39136112,0.27508625,0.00066052,7.27381727,2.71110238
-4.31915958,7.60040619,0.04828002,6.20664085,0.26442376,0.00063915,7.05717183,2.63788635
-4.31315658,7.36550026,0.04575704,6.01961272,0.25354002,0.00061812,6.83107830,2.56544080
-4.30715358,7.13034659,0.04329092,5.83240812,0.24247584,0.00059747,6.59812429,2.49457669
