energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up
-3.55077539,9.48842241,1.17266498,3.39476347,0.04910895,0.27354182,0.92364795,3.08533850,0.04997303,2.82976448
-3.54477239,9.58200224,1.19687866,3.46284915,0.05156956,0.27691559,0.95142067,3.06409009,0.05376972,2.84403450
-3.53876938,9.66724085,1.21960534,3.52764114,0.05404741,0.28004115,0.97682562,3.04157210,0.05801937,2.85483669
-3.53276638,9.74312518,1.24079455,3.58838504,0.05651829,0.28294563,0.99955397,3.01784973,0.06270663,2.86211808
-3.52676338,9.80874221,1.26043816,3.64437501,0.05895583,0.28566462,1.01932946,2.99298228,0.06780705,2.86587457
-3.52076038,9.86327505,1.27856792,3.69495835,0.06133168,0.28824015,1.03591482,2.96701677,0.07328626,2.86614369
-3.51475738,9.90599707,1.29525243,3.73953972,0.06361592,0.29071860,1.04911752,2.93998114,0.07909944,2.86299596
-3.50875438,9.93626494,1.31059382,3.77758517,0.06577744,0.29314867,1.05879438,2.91187744,0.08519115,2.85652551
-3.50275138,9.95351184,1.32472436,3.80862610,0.06778451,0.29557946,1.06485515,2.88267568,0.09149553,2.84684034
-3.49674837,9.95724202,1.33780331,3.83226330,0.06960534,0.29805875,1.06726451,2.85230892,0.09793687,2.83405297
-3.49074537,9.94702778,1.35001400,3.84817115,0.07120888,0.30063173,1.06604275,2.82067020,0.10443063,2.81827223
-3.48474237,9.92250956,1.36156123,3.85610190,0.07256546,0.30334001,1.06126486,2.78761173,0.11088493,2.79959641
-3.47873937,9.88339989,1.37266893,3.85589011,0.07364772,0.30622111,1.05305815,2.75294686,0.11720243,2.77810859
-3.47273637,9.82949111,1.38357775,3.84745680,0.07443134,0.30930820,1.04159845,2.71645496,0.12328253,2.75387412
-3.46673337,9.76066673,1.39454248,3.83081330,0.07489590,0.31263023,1.02710504,2.67788923,0.12902397,2.72694068
-3.46073037,9.67691572,1.40582888,3.80606424,0.07502558,0.31621222,1.00983458,2.63698738,0.13432755,2.69734066
-3.45472736,9.57834858,1.41770946,3.77340942,0.07480986,0.32007556,0.99007414,2.59348467,0.13909903,2.66509580
-3.44872436,9.46521408,1.43045814,3.73314405,0.07424401,0.32423834,0.96813377,2.54712890,0.14325201,2.63022365
-3.44272136,9.33791497,1.44434321,3.68565702,0.07332950,0.32871538,0.94433873,2.49769662,0.14671064,2.59274532
-3.43671836,9.19702113,1.45961874,3.63142684,0.07207414,0.33351807,0.91902175,2.44500971,0.14941221,2.55269407
-3.43071536,9.04327886,1.47651423,3.57101499,0.07049210,0.33865373,0.89251565,2.38895157,0.15130923,2.51012396
-3.42471236,8.87761469,1.49522279,3.50505661,0.06860369,0.34412463,0.86514642,2.32948196,0.15237123,2.46511795
-3.41870935,8.70113322,1.51588826,3.43424864,0.06643496,0.34992652,0.83722705,2.26664985,0.15258589,2.41779501
-3.41270635,8.51510810,1.53859179,3.35933556,0.06401706,0.35604694,0.80905230,2.20060336,0.15195969,2.36831552
-3.40670335,8.32096643,1.56333872,3.28109325,0.06138553,0.36246318,0.78089455,2.13159639,0.15051793,2.31688487
-3.40070035,8.12026697,1.59004657,3.20031151,0.05857940,0.36914027,0.75300072,2.05999153,0.14830411,2.26375487
-3.39469735,7.91467320,1.61853520,3.11777609,0.05564019,0.37602908,0.72559040,1.98625899,0.14537879,2.20922303
-3.38869435,7.70592258,1.64852001,3.03425089,0.05261093,0.38306474,0.69885511,1.91097168,0.14181793,2.15362988
-3.38269135,7.49579386,1.67960929,2.95046145,0.04953511,0.39016565,0.67295873,1.83479652,0.13771074,2.09735447
-3.37668834,7.28607408,1.71130616,2.86708037,0.04645570,0.39723331,0.64803882,1.75848243,0.13315725,2.04080864
-3.37068534,7.07852738,1.74301602,2.78471557,0.04341428,0.40415294,0.62420899,1.68284542,0.12826558,1.98443024
-3.36468234,6.87486694,1.77405943,2.70390197,0.04045021,0.41079531,0.60156181,1.60875153,0.12314914,1.92867605
-3.35867934,6.67673176,1.80369058,2.62509696,0.03759998,0.41701951,0.58017244,1.53709795,0.11792374,1.87401456
-3.35267634,6.48566874,1.83112067,2.54867990,0.03489676,0.42267691,0.56010241,1.46879337,0.11270478,1.82091923
-3.34667334,6.30312065,1.85554568,2.47495545,0.03236999,0.42761589,0.54140357,1.40473771,0.10760464,1.76986221
-3.34067034,6.13041951,1.87617715,2.40416033,0.03004518,0.43168753,0.52412188,1.34580214,0.10273025,1.72130880
-3.33466733,5.96878462,1.89227476,2.33647296,0.02794394,0.43475161,0.50830076,1.29280956,0.09818094,1.67571267
-3.32866433,5.81932375,1.90317887,2.27202499,0.02608392,0.43668292,0.49398383,1.24651601,0.09404656,1.63351142
-3.32266133,5.68303586,1.90834167,2.21091377,0.02447906,0.43737737,0.48121683,1.20759318,0.09040602,1.59512246
-3.31665833,5.56081336,1.90735482,2.15321462,0.02313977,0.43675760,0.47004857,1.17661231,0.08732606,1.56093878
-3.31065533,5.45344199,1.89997230,2.09899190,0.02207320,0.43477768,0.46053065,1.15402936,0.08486030,1.53132413
-3.30465233,5.36159663,1.88612694,2.04830780,0.02128350,0.43142676,0.45271615,1.14017186,0.08304870,1.50660740
-3.29864932,5.28583166,1.86593951,2.00122804,0.02077207,0.42673114,0.44665711,1.13522718,0.08191713,1.48707589
-3.29264632,5.22656526,1.83971979,1.95782400,0.02053777,0.42075488,0.44240084,1.13923274,0.08147727,1.47296722
-3.28664332,5.18405738,1.80795919,1.91817094,0.02057709,0.41359860,0.43998552,1.15206807,0.08172668,1.46446010
-3.28064032,5.15838237,1.77131521,1.88234234,0.02088422,0.40539668,0.43943491,1.17344918,0.08264906,1.46166389
-3.27463732,5.14939737,1.73058827,1.85040085,0.02145115,0.39631281,0.44075283,1.20292548,0.08421471,1.46460761
-3.26863432,5.15670891,1.68669198,1.82238632,0.02226755,0.38653411,0.44391749,1.23987981,0.08638114,1.47322874
-3.26263132,5.17964004,1.64061811,1.79830206,0.02332080,0.37626419,0.44887624,1.28353184,0.08909385,1.48736264
-3.25662831,5.21720116,1.59339806,1.77810025,0.02459583,0.36571533,0.45554090,1.33294539,0.09228732,1.50673332
-3.25062531,5.26806757,1.54606252,1.76166778,0.02607503,0.35510027,0.46378420,1.38704001,0.09588616,1.53094648
-3.24462231,5.33056665,1.49960119,1.74881375,0.02773816,0.34462390,0.47343764,1.44460700,0.09980646,1.55948555
-3.23861931,5.40267730,1.45492454,1.73925974,0.02956226,0.33447537,0.48429085,1.50433001,0.10395732,1.59171148
-3.23261631,5.48204344,1.41282923,1.73263374,0.03152166,0.32482091,0.49609285,1.56481006,0.10824254,1.62686689
-3.22661331,5.56600298,1.37396876,1.72846863,0.03358804,0.31579764,0.50855512,1.62459456,0.11256252,1.66408492
-3.22061031,5.65163230,1.33883060,1.72620558,0.03573057,0.30750881,0.52135656,1.68220985,0.11681627,1.70240287
-3.21460730,5.73580565,1.30772072,1.72520249,0.03791617,0.30002048,0.53415021,1.73619611,0.12090348,1.74078052
-3.20860430,5.81526780,1.28075593,1.72474733,0.04010987,0.29335987,0.54657142,1.78514390,0.12472667,1.77812273
-3.20260130,5.88671741,1.25786446,1.72407589,0.04227531,0.28751545,0.55824727,1.82773070,0.12819335,1.81330559
-3.19659830,5.94689783,1.23879420,1.72239312,0.04437525,0.28243857,0.56880682,1.86275637,0.13121807,1.84520524
-3.19059530,5.99269158,1.22312835,1.71889720,0.04637232,0.27804671,0.57789176,1.88917596,0.13372432,1.87272832
-3.18459230,6.02121447,1.21030740,1.71280510,0.04822969,0.27422802,0.58516703,1.90612848,0.13564627,1.89484284
-3.17858929,6.02990505,1.19965637,1.70337844,0.04991192,0.27084696,0.59033093,1.91296054,0.13693021,1.91060818
-3.17258629,6.01660558,1.19041605,1.68994844,0.05138575,0.26775083,0.59312437,1.90924370,0.13753576,1.91920312
-3.16658329,5.97963092,1.18177661,1.67193884,0.05262094,0.26477667,0.59333873,1.89478485,0.13743659,1.91995054
-3.16058029,5.91782236,1.17291223,1.64888568,0.05359104,0.26175854,0.59082220,1.86962919,0.13662094,1.91233808
-3.15457729,5.83058425,1.16301526,1.62045315,0.05427415,0.25853450,0.58548427,1.83405564,0.13509162,1.89603369
-3.14857429,5.71790220,1.15132830,1.58644486,0.05465352,0.25495331,0.57729819,1.78856514,0.13286574,1.87089565
-3.14257129,5.58034221,1.13717325,1.54681015,0.05471805,0.25088037,0.56630143,1.73386218,0.12997398,1.83697670
-3.13656828,5.41903147,1.11997593,1.50164523,0.05446270,0.24620282,0.55259417,1.67083077,0.12645965,1.79452223
-3.13056528,5.23562197,1.09928568,1.45118939,0.05388863,0.24083347,0.53633585,1.60050567,0.12237741,1.74396266
-3.12456228,5.03223891,1.07478923,1.39581648,0.05300328,0.23471367,0.51774017,1.52404051,0.11779175,1.68590062
-3.11855928,4.81141672,1.04631859,1.33602221,0.05182020,0.22781485,0.49706860,1.44267389,0.11277533,1.62109335
-3.11255628,4.57602538,1.01385298,1.27240803,0.05035874,0.22013878,0.47462282,1.35769510,0.10740724,1.55043134
-3.10655328,4.32919054,0.97751489,1.20566226,0.04864356,0.21171677,0.45073648,1.27041071,0.10177115,1.47491396
-3.10055028,4.07421065,0.93756110,1.13653938,0.04670403,0.20260767,0.42576647,1.18211325,0.09595355,1.39562324
-3.09454727,3.81447414,0.89436889,1.06583847,0.04457347,0.19289494,0.40008417,1.09405296,0.09004198,1.31369667
-3.08854427,3.55337986,0.84841883,0.99438140,0.04228837,0.18268308,0.37406697,1.00741349,0.08412340,1.23030011
-3.08254127,3.29426302,0.80027464,0.92299187,0.03988749,0.17209337,0.34809028,0.92329197,0.07828273,1.14660168
-3.07653827,3.04032894,0.75056155,0.85247580,0.03741098,0.16125934,0.32252031,0.84268379,0.07260151,1.06374739
-3.07053527,2.79459591,0.69994388,0.78360369,0.03489958,0.15032210,0.29770776,0.76647216,0.06715681,0.98283921
-3.06453227,2.55984841,0.64910306,0.71709554,0.03239374,0.13942574,0.27398256,0.69542200,0.06202023,0.90491606
-3.05852926,2.33860076,0.59871678,0.65360843,0.02993294,0.12871295,0.25164970,0.63017810,0.05725724,0.83093795
-3.05252626,2.13307145,0.54944018,0.59372705,0.02755509,0.11832111,0.23098605,0.57126669,0.05292653,0.76177353
-3.04652326,1.94516724,0.50188946,0.53795725,0.02529605,0.10837876,0.21223827,0.51909987,0.04907966,0.69819085
-3.04052026,1.77647633,0.45662852,0.48672229,0.02318926,0.09900278,0.19562154,0.47398222,0.04576077,0.64085131
-3.03451726,1.62826926,0.41415868,0.44036186,0.02126559,0.09029617,0.18131905,0.43611879,0.04300642,0.59030640
-3.02851426,1.50150607,0.37491159,0.39913330,0.01955323,0.08234639,0.16948201,0.40562383,0.04084556,0.54699679
-3.02251126,1.39684827,0.33924514,0.36321486,0.01807780,0.07522443,0.16023008,0.38252953,0.03929950,0.51125340
-3.01650825,1.31467421,0.30744221,0.33271049,0.01686250,0.06898435,0.15365199,0.36679453,0.03838195,0.48329993
-3.01050525,1.25509631,0.27971177,0.30765571,0.01592838,0.06366337,0.14980616,0.35831145,0.03809912,0.46325638
-3.00450225,1.21797909,0.25619195,0.28802437,0.01529471,0.05928230,0.14872126,0.35691351,0.03844983,0.45114309
-2.99849925,1.20295708,0.23695464,0.27373565,0.01497930,0.05584639,0.15039654,0.36237993,0.03942553,0.44688509
-2.99249625,1.20945185,0.22201108,0.26466115,0.01499889,0.05334631,0.15480186,0.37444028,0.04101053,0.45031632
-2.98649325,1.23668785,0.21131809,0.26063183,0.01536951,0.05175938,0.16187758,0.39277770,0.04318203,0.46118370
-2.98049025,1.28370701,0.20478442,0.26144443,0.01610678,0.05105081,0.17153404,0.41703155,0.04591038,0.47915098
-2.97448724,1.34938223,0.20227706,0.26686740,0.01722611,0.05117509,0.18365104,0.44679940,0.04915925,0.50380238
-2.96848424,1.43243005,0.20362717,0.27664614,0.01874281,0.05207721,0.19807725,0.48163906,0.05288594,0.53464626
-2.96248124,1.53142325,0.20863558,0.29050756,0.02067209,0.05369407,0.21462972,0.52107073,0.05704174,0.57111891
-2.95647824,1.64480367,0.21707762,0.30816396,0.02302890,0.05595570,0.23309383,0.56457969,0.06157243,0.61258891
-2.95047524,1.77089609,0.22870757,0.32931619,0.02582761,0.05878651,0.25322357,0.61161979,0.06641882,0.65836215
-2.94447224,1.90792354,0.24326245,0.35365633,0.02908151,0.06210658,0.27474269,0.66161801,0.07151750,0.70768802
-2.93846923,2.05402446,0.26046556,0.38086966,0.03280222,0.06583290,0.29734654,0.71397995,0.07680160,0.75976669
-2.93246623,2.20727204,0.28002966,0.41063625,0.03699882,0.06988063,0.32070499,0.76809660,0.08220177,0.81375803
-2.92646323,2.36569552,0.30166003,0.44263206,0.04167698,0.07416440,0.34446631,0.82335194,0.08764716,0.86879187
-2.92046023,2.52730350,0.32505746,0.47652969,0.04683784,0.07859967,0.36826212,0.87913143,0.09306649,0.92397990
-2.91445723,2.69010859,0.34992124,0.51199876,0.05247691,0.08310408,0.39171338,0.93483097,0.09838920,0.97842881
-2.90845423,2.85215303,0.37595222,0.54870605,0.05858286,0.08759882,0.41443728,0.98986603,0.10354657,1.03125465
-2.90245123,3.01153434,0.40285587,0.58631541,0.06513634,0.09200997,0.43605478,1.04368051,0.10847281,1.08159788
-2.89644822,3.16643031,0.43034532,0.62448748,0.07210893,0.09626981,0.45619876,1.09575503,0.11310609,1.12863888
-2.89044522,3.31512242,0.45814433,0.66287942,0.07946209,0.10031797,0.47452230,1.14561413,0.11738949,1.17161321
-2.88444222,3.45601688,0.48598995,0.70114460,0.08714649,0.10410250,0.49070693,1.19283215,0.12127182,1.20982631
-2.87843922,3.58766271,0.51363489,0.73893252,0.09510146,0.10758063,0.50447046,1.23703748,0.12470827,1.24266704
-2.87243622,3.70876611,0.54084940,0.77588903,0.10325490,0.11071938,0.51557412,1.27791502,0.12766092,1.26961952
-2.86643322,3.81820108,0.56742250,0.81165693,0.11152354,0.11349579,0.52382868,1.31520670,0.13009908,1.29027295
-2.86043022,3.91501586,0.59316257,0.84587727,0.11981363,0.11589688,0.52909926,1.34871023,0.13199947,1.30432898
-2.85442721,3.99843557,0.61789722,0.87819138,0.12802218,0.11791926,0.53130880,1.37827617,0.13334619,1.31160643
-2.84842421,4.06786125,0.64147239,0.90824362,0.13603858,0.11956840,0.53043984,1.40380349,0.13413060,1.31204318
-2.84242121,4.12286574,0.66375086,0.93568524,0.14374677,0.12085758,0.52653468,1.42523415,0.13435107,1.30569532
-2.83641821,4.16318721,0.68461021,0.96017900,0.15102777,0.12180666,0.51969391,1.44254683,0.13401257,1.29273347
-2.83041521,4.18872084,0.70394042,0.98140468,0.15776259,0.12244055,0.51007338,1.45575058,0.13312626,1.27343672
-2.82441221,4.19950953,0.72164128,0.99906547,0.16383540,0.12278757,0.49787980,1.46487844,0.13170896,1.24818431
-2.81840920,4.19573429,0.73761988,1.01289470,0.16913677,0.12287784,0.48336512,1.46998176,0.12978262,1.21744539
-2.81240620,4.17770484,0.75178848,1.02266303,0.17356703,0.12274158,0.46681999,1.47112542,0.12737381,1.18176744
-2.80640320,4.14585088,0.76406280,1.02818560,0.17703934,0.12240767,0.44856650,1.46838426,0.12451307,1.14176358
-2.80040020,4.10071443,0.77436115,1.02932872,0.17948263,0.12190233,0.42895064,1.46184092,0.12123450,1.09809931
-2.79439720,4.04294311,0.78260434,1.02601600,0.18084406,0.12124809,0.40833448,1.45158514,0.11757512,1.05147895
-2.78839420,3.97328451,0.78871664,1.01823325,0.18109088,0.12046310,0.38708858,1.43771455,0.11357444,1.00263224
-2.78239120,3.89258118,0.79262772,1.00603216,0.18021182,0.11956080,0.36558468,1.42033672,0.10927391,0.95230134
-2.77638819,3.80176602,0.79427539,0.98953217,0.17821762,0.11854994,0.34418890,1.39957235,0.10471651,0.90122833
-2.77038519,3.70185743,0.79360931,0.96892055,0.17514093,0.11743495,0.32325547,1.37555916,0.09994621,0.85014358
-2.76438219,3.59395380,0.79059507,0.94445061,0.17103545,0.11621663,0.30312122,1.34845617,0.09500757,0.79975490
-2.75837919,3.47922678,0.78521868,0.91643782,0.16597439,0.11489305,0.28410065,1.31844797,0.08994526,0.75073760
-2.75237619,3.35891278,0.77749101,0.88525414,0.16004830,0.11346071,0.26648175,1.28574856,0.08480362,0.70372546
-2.74637319,3.23430249,0.76745187,0.85132070,0.15336240,0.11191568,0.25052241,1.25060426,0.07962622,0.65930258
-2.74037019,3.10672809,0.75517337,0.81509907,0.14603357,0.11025485,0.23644730,1.21329558,0.07445549,0.61799608
-2.73436718,2.97754817,0.74076238,0.77708142,0.13818700,0.10847702,0.22444542,1.17413748,0.06933228,0.58026964
-2.72836418,2.84813052,0.72436171,0.73778019,0.12995282,0.10658384,0.21466789,1.13347817,0.06429556,0.54651794
-2.72236118,2.71983313,0.70614983,0.69771735,0.12146278,0.10458054,0.20722631,1.09169611,0.05938211,0.51706195
-2.71635818,2.59398398,0.68633918,0.65741407,0.11284710,0.10247633,0.20219138,1.04919545,0.05462629,0.49214519
-2.71035518,2.47186043,0.66517291,0.61738079,0.10423163,0.10028459,0.19959202,1.00639993,0.05005992,0.47193111
-2.70435218,2.35466881,0.64292027,0.57810848,0.09573542,0.09802262,0.19941496,0.96374566,0.04571215,0.45650163
-2.69834917,2.24352554,0.61987078,0.54006106,0.08746877,0.09571125,0.20160480,0.92167300,0.04160952,0.44585713
-2.69234617,2.13944028,0.59632749,0.50366935,0.07953180,0.09337406,0.20606490,0.88061800,0.03777603,0.43991797
-2.68634317,2.04330248,0.57259965,0.46932678,0.07201352,0.09103657,0.21265887,0.84100394,0.03423331,0.43852774
-2.68034017,1.95587176,0.54899525,0.43738671,0.06499140,0.08872523,0.22121315,0.80323331,0.03100089,0.44145843
-2.67433717,1.87777300,0.52581373,0.40816147,0.05853142,0.08646638,0.23152051,0.76768076,0.02809648,0.44841748
-2.66833417,1.80949644,0.50333929,0.38192304,0.05268847,0.08428538,0.24334462,0.73468729,0.02553630,0.45905693
-2.66233117,1.75140294,0.48183515,0.35890493,0.04750710,0.08220574,0.25642586,0.70455615,0.02333544,0.47298437
-2.65632816,1.70373424,0.46153911,0.33930527,0.04302239,0.08024857,0.27048806,0.67755038,0.02150815,0.48977567
-2.65032516,1.66662765,0.44266039,0.32329052,0.03926101,0.07843221,0.28524641,0.65389228,0.02006819,0.50898923
-2.64432216,1.64013442,0.42537817,0.31099969,0.03624224,0.07677222,0.30041600,0.63376451,0.01902896,0.53018114
-2.63831916,1.62424064,0.40984147,0.30254839,0.03397895,0.07528157,0.31572108,0.61731276,0.01840368,0.55292106
-2.63231616,1.61888928,0.39617063,0.29803258,0.03247833,0.07397117,0.33090449,0.60464959,0.01820533,0.57680789
-2.62631316,1.62400199,0.38445983,0.29753154,0.03174251,0.07285064,0.34573702,0.59585896,0.01844652,0.60148484
-2.62031016,1.63949893,0.37478066,0.30110973,0.03176884,0.07192921,0.36002619,0.59100105,0.01913919,0.62665306
-2.61430715,1.66531521,0.36718626,0.30881744,0.03254989,0.07121675,0.37362411,0.59011678,0.02029409,0.65208309
-2.60830415,1.70141244,0.36171571,0.32068985,0.03407327,0.07072480,0.38643398,0.59323161,0.02192019,0.67762364
-2.60230115,1.74778440,0.35839829,0.33674463,0.03632102,0.07046757,0.39841476,0.60035800,0.02402387,0.70320697
-2.59629815,1.80445583,0.35725736,0.35697813,0.03926895,0.07046273,0.40958376,0.61149643,0.02660804,0.72885053
-2.59029515,1.87147414,0.35831341,0.38136018,0.04288580,0.07073201,0.42001695,0.62663453,0.02967111,0.75465455
-2.58429215,1.94889408,0.36158622,0.40982793,0.04713229,0.07130146,0.42984666,0.64574440,0.03320601,0.78079549
-2.57828914,2.03675594,0.36709592,0.44227905,0.05196028,0.07220137,0.43925689,0.66877812,0.03719909,0.80751550
-2.57228614,2.13505853,0.37486285,0.47856475,0.05731204,0.07346588,0.44847611,0.69566177,0.04162921,0.83510828
-2.56628314,2.24372830,0.38490635,0.51848320,0.06311974,0.07513212,0.45776802,0.72628831,0.04646688,0.86390181
-2.56028014,2.36258662,0.39724261,0.56177378,0.06930529,0.07723904,0.46742031,0.76050993,0.05167359,0.89423879
-2.55427714,2.49131743,0.41188161,0.60811295,0.07578057,0.07982596,0.47773226,0.79813037,0.05720146,0.92645557
-2.54827414,2.62943741,0.42882361,0.65711188,0.08244816,0.08293076,0.48900140,0.83889809,0.06299311,0.96086080
-2.54227114,2.77627106,0.44805532,0.70831675,0.08920253,0.08658804,0.50151001,0.88250065,0.06898196,0.99771462
-2.53626813,2.93093264,0.46954611,0.76121156,0.09593176,0.09082710,0.51551204,0.92856132,0.07509284,1.03720959
-2.53026513,3.09231693,0.49324450,0.81522407,0.10251976,0.09566993,0.53122107,0.97663804,0.08124307,1.07945443
-2.52426213,3.25909999,0.51907527,0.86973456,0.10884894,0.10112937,0.54879993,1.02622546,0.08734385,1.12446121
-2.51825913,3.42975076,0.54693732,0.92408758,0.11480318,0.10720744,0.56835236,1.07676011,0.09330212,1.17213705
-2.51225613,3.60255382,0.57670256,0.97760611,0.12027114,0.11389400,0.58991731,1.12762876,0.09902263,1.22228048
-2.50625313,3.77564268,0.60821579,1.02960793,0.12514959,0.12116577,0.61346597,1.17817995,0.10441038,1.27458296
-2.50025013,3.94704289,0.64129587,1.07942341,0.12934684,0.12898581,0.63890177,1.22773818,0.10937313,1.32863547
-2.49424712,4.11472309,0.67573797,1.12641415,0.13278587,0.13730350,0.66606341,1.27562046,0.11382409,1.38393993
-2.48824412,4.27665228,0.71131694,1.16999166,0.13540725,0.14605501,0.69473055,1.32115450,0.11768451,1.43992491
-2.48224112,4.43086067,0.74779171,1.20963526,0.13717154,0.15516438,0.72463211,1.36369783,0.12088619,1.49596496
-2.47623812,4.57550179,0.78491063,1.24490846,0.13806113,0.16454500,0.75545663,1.40265719,0.12337373,1.55140264
-2.47023512,4.70891294,0.82241747,1.27547315,0.13808142,0.17410169,0.78686418,1.43750730,0.12510646,1.60557224
-2.46423212,4.82967168,0.86005800,1.30110078,0.13726128,0.18373311,0.81849931,1.46780841,0.12605991,1.65782400
-2.45822911,4.93664570,0.89758685,1.32168033,0.13565266,0.19333457,0.85000426,1.49322185,0.12622682,1.70754782
-2.45222611,5.02903421,0.93477448,1.33722244,0.13332953,0.20280111,0.88103200,1.51352316,0.12561762,1.75419532
-2.44622311,5.10639894,0.97141392,1.34785964,0.13038606,0.21203069,0.91125818,1.52861236,0.12426028,1.79729915
-2.44022011,5.16868379,1.00732711,1.35384271,0.12693411,0.22092749,0.94039170,1.53852093,0.12219966,1.83648887
-2.43421711,5.21622216,1.04237042,1.35553313,0.12310014,0.22940508,0.96818329,1.54341553,0.11949627,1.87150257
-2.42821411,5.24973188,1.07643922,1.35339213,0.11902176,0.23738939,0.99443161,1.54359837,0.11622457,1.90219374
-2.42221111,5.27029785,1.10947110,1.34796649,0.11484380,0.24482146,1.01898683,1.53950419,0.11247082,1.92853328
-2.41620810,5.27934332,1.14144752,1.33987188,0.11071427,0.25165966,1.04175140,1.53169417,0.10833062,1.95060646
-2.41020510,5.27859061,1.17239370,1.32977410,0.10678025,0.25788149,1.06267816,1.52084696,0.10390617,1.96860513
-2.40420210,5.27001299,1.20237661,1.31836897,0.10318380,0.26348476,1.08176584,1.50774701,0.09930346,1.98281571
-2.39819910,5.25577925,1.23150086,1.30636163,0.10005804,0.26848817,1.09905239,1.49327061,0.09462937,1.99360334
-2.39219610,5.23819295,1.25990266,1.29444573,0.09752352,0.27293121,1.11460653,1.47836985,0.08998890,2.00139333
-2.38619310,5.21962831,1.28774187,1.28328336,0.09568495,0.27687348,1.12851801,1.46405482,0.08548258,2.00665056
-2.38019010,5.20246498,1.31519243,1.27348629,0.09462837,0.28039340,1.14088727,1.45137437,0.08120410,2.00985801
-2.37418709,5.18902362,1.34243159,1.26559914,0.09441881,0.28358633,1.15181500,1.44139558,0.07723836,2.01149537
-2.36818409,5.18150434,1.36962827,1.26008490,0.09509848,0.28656235,1.16139242,1.43518234,0.07365983,2.01201884
-2.36218109,5.18192994,1.39693137,1.25731347,0.09668554,0.28944365,1.16969268,1.43377316,0.07053141,2.01184294
-2.35617809,5.19209544,1.42445845,1.25755336,0.09917353,0.29236170,1.17676406,1.43815856,0.06790371,2.01132530
-2.35017509,5.21352545,1.45228563,1.26096695,0.10253132,0.29545443,1.18262528,1.44925828,0.06581476,2.01075491
-2.34417209,5.24744030,1.48043929,1.26760935,0.10670377,0.29886332,1.18726317,1.46789865,0.06429020,2.01034444
-2.33816908,5.29473176,1.50889014,1.27743106,0.11161298,0.30273071,1.19063301,1.49479044,0.06334379,2.01022678
-2.33216608,5.35594860,1.53755034,1.29028398,0.11716014,0.30719731,1.19266122,1.53050763,0.06297835,2.01045572
-2.32616308,5.43129193,1.56627372,1.30593089,0.12322796,0.31239999,1.19325046,1.57546746,0.06318688,2.01101070
-2.32016008,5.52061988,1.59485944,1.32405768,0.12968368,0.31846981,1.19228666,1.62991237,0.06395397,2.01180501
-2.31415708,5.62346083,1.62305906,1.34428801,0.13638249,0.32553042,1.18964749,1.69389424,0.06525731,2.01269688
-2.30815408,5.73903403,1.65058648,1.36619956,0.14317139,0.33369655,1.18521186,1.76726157,0.06706924,2.01350266
-2.30215108,5.86627633,1.67713049,1.38934135,0.14989332,0.34307279,1.17886964,1.84965010,0.06935828,2.01401124
-2.29614807,6.00387349,1.70236920,1.41325112,0.15639151,0.35375233,1.17053111,1.94047748,0.07209058,2.01399877
-2.29014507,6.15029454,1.72598536,1.43747217,0.16251382,0.36581567,1.16013553,2.03894253,0.07523116,2.01324286
-2.28414207,6.30382784,1.74768182,1.46156870,0.16811697,0.37932924,1.14765820,2.14402951,0.07874495,2.01153548
-2.27813907,6.46261730,1.76719614,1.48513908,0.17307065,0.39434371,1.13311572,2.25451783,0.08259756,2.00869381
-2.27213607,6.62469786,1.78431339,1.50782638,0.17726101,0.41089212,1.11656908,2.36899745,0.08675573,2.00456873
-2.26613307,6.78802940,1.79887643,1.52932583,0.18059381,0.42898762,1.09812446,2.48589010,0.09118750,1.99905052
-2.26013007,6.95052847,1.81079296,1.54938888,0.18299680,0.44862107,1.07793167,2.60347628,0.09586207,1.99207169
-2.25412706,7.11009787,1.82003901,1.56782382,0.18442134,0.46975837,1.05618060,2.71992767,0.10074936,1.98360715
-2.24812406,7.26465408,1.82665866,1.58449331,0.18484323,0.49233783,1.03309562,2.83334462,0.10581942,1.97367191
-2.24212106,7.41215297,1.83076003,1.59930892,0.18426268,0.51626768,1.00892862,2.94179783,0.11104160,1.96231673
-2.23611806,7.55061431,1.83250802,1.61222341,0.18270335,0.54142390,0.98395098,3.04337338,0.11638364,1.94962226
-2.23011506,7.67814570,1.83211412,1.62322141,0.18021071,0.56764870,0.95844489,3.13621988,0.12181082,1.93569218
-2.22411206,7.79296637,1.82982424,1.63230923,0.17684964,0.59474980,0.93269471,3.21859634,0.12728508,1.92064595
-2.21810905,7.89343142,1.82590520,1.63950454,0.17270136,0.62250075,0.90697858,3.28891928,0.13276438,1.90461170
-2.21210605,7.97805650,1.82063093,1.64482682,0.16786005,0.65064247,0.88156079,3.34580751,0.13820225,1.88771954
-2.20610305,8.04554294,1.81426914,1.64828915,0.16242911,0.67888620,0.85668514,3.38812285,0.14354764,1.87009584
-2.20010005,8.09480295,1.80706923,1.64989202,0.15651734,0.70691776,0.83256955,3.41500521,0.14874514,1.85185858
-2.19409705,8.12498398,1.79925221,1.64961935,0.15023517,0.73440329,0.80940194,3.42590068,0.15373552,1.83311379
-2.18809405,8.13549144,1.79100299,1.64743722,0.14369114,0.76099619,0.78733748,3.42058118,0.15845667,1.81395327
