energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-3.46673337,1.33247006,0.10647693,0.30628698,0.00105434,0.15517005,0.27390358,0.70454485,0.00218977,0.25800691
-3.46073037,1.26238378,0.10301709,0.29159843,0.00099782,0.14574536,0.25764064,0.66883613,0.00205454,0.24330009
-3.45472736,1.19354544,0.09953145,0.27736284,0.00094119,0.13611052,0.24109403,0.63466494,0.00193481,0.22822132
-3.44872436,1.12715910,0.09610867,0.26384830,0.00088579,0.12642456,0.22453847,0.60263194,0.00183164,0.21302269
-3.44272136,1.06434913,0.09283398,0.25130504,0.00083289,0.11683737,0.20823239,0.57329126,0.00174577,0.19794682
-3.43671836,1.00613273,0.08978653,0.23995888,0.00078372,0.10748622,0.19241171,0.54713712,0.00167769,0.18322096
-3.43071536,0.95339578,0.08703681,0.23000540,0.00073940,0.09849284,0.17728475,0.52459167,0.00162752,0.16905203
-3.42471236,0.90687287,0.08464447,0.22160490,0.00070094,0.08996132,0.16302831,0.50599476,0.00159509,0.15562245
-3.41870935,0.86713196,0.08265634,0.21487834,0.00066925,0.08197670,0.14978510,0.49159575,0.00157988,0.14308699
-3.41270635,0.83456401,0.08110506,0.20990447,0.00064509,0.07460430,0.13766240,0.48154771,0.00158105,0.13157071
-3.40670335,0.80937788,0.08000811,0.20671807,0.00062911,0.06788972,0.12673201,0.47590414,0.00159745,0.12116784
-3.40070035,0.79160039,0.07936740,0.20530957,0.00062178,0.06185946,0.11703135,0.47461837,0.00162761,0.11194166
-3.39469735,0.78108140,0.07916945,0.20562591,0.00062347,0.05652213,0.10856550,0.47754559,0.00166981,0.10392522
-3.38869435,0.77750379,0.07938616,0.20757263,0.00063438,0.05187007,0.10131025,0.48444760,0.00172208,0.09712289
-3.38269135,0.78039774,0.07997610,0.21101730,0.00065459,0.04788127,0.09521571,0.49500000,0.00178227,0.09151251
-3.37668834,0.78915888,0.08088633,0.21579389,0.00068402,0.04452161,0.09021050,0.50880179,0.00184806,0.08704809
-3.37068534,0.80306980,0.08205463,0.22170834,0.00072247,0.04174714,0.08620628,0.52538702,0.00191710,0.08366290
-3.36468234,0.82132418,0.08341217,0.22854478,0.00076959,0.03950651,0.08310237,0.54423826,0.00198698,0.08127279
-3.35867934,0.84305279,0.08488633,0.23607252,0.00082488,0.03774324,0.08079048,0.56480150,0.00205535,0.07977975
-3.35267634,0.86735073,0.08640375,0.24405348,0.00088774,0.03639797,0.07915919,0.58650203,0.00211999,0.07907543
-3.34667334,0.89330509,0.08789339,0.25224982,0.00095740,0.03541051,0.07809821,0.60876094,0.00217884,0.07904473
-3.34067034,0.92002226,0.08928946,0.26043156,0.00103297,0.03472169,0.07750224,0.63101171,0.00223012,0.07956920
-3.33466733,0.94665411,0.09053417,0.26838400,0.00111345,0.03427499,0.07727435,0.65271641,0.00227232,0.08053030
-3.32866433,0.97242243,0.09158018,0.27591461,0.00119771,0.03401787,0.07732884,0.67338105,0.00230430,0.08181249
-3.32266133,0.99664086,0.09239253,0.28285923,0.00128453,0.03390291,0.07759345,0.69256968,0.00232532,0.08330596
-3.31665833,1.01873377,0.09295016,0.28908740,0.00137260,0.03388865,0.07801102,0.70991668,0.00233506,0.08490915
-3.31065533,1.03825161,0.09324682,0.29450649,0.00146058,0.03394022,0.07854042,0.72513699,0.00233363,0.08653093
-3.30465233,1.05488225,0.09329136,0.29906476,0.00154707,0.03402969,0.07915691,0.73803400,0.00232160,0.08809240
-3.29864932,1.06845815,0.09310740,0.30275289,0.00163071,0.03413623,0.07985186,0.74850468,0.00229996,0.08952838
-3.29264632,1.07895908,0.09273243,0.30560421,0.00171015,0.03424611,0.08063187,0.75654204,0.00227011,0.09078847
-3.28664332,1.08651051,0.09221630,0.30769350,0.00178417,0.03435251,0.08151736,0.76223473,0.00223386,0.09183777
-3.28064032,1.09137756,0.09161919,0.30913435,0.00185166,0.03445510,0.08254069,0.76576378,0.00219332,0.09265718
-3.27463732,1.09395503,0.09100925,0.31007524,0.00191169,0.03455962,0.08374394,0.76739671,0.00215092,0.09324335
-3.26863432,1.09475353,0.09045976,0.31069437,0.00196357,0.03467728,0.08517625,0.76747914,0.00210931,0.09360818
-3.26263132,1.09438247,0.09004623,0.31119347,0.00200686,0.03482402,0.08689109,0.76642417,0.00207132,0.09377806
-3.25662831,1.09353017,0.08984327,0.31179080,0.00204144,0.03501981,0.08894333,0.76469989,0.00203989,0.09379268
-3.25062531,1.09294187,0.08992161,0.31271347,0.00206753,0.03528777,0.09138629,0.76281533,0.00201802,0.09370354
-3.24462231,1.09339621,0.09034513,0.31418936,0.00208570,0.03565335,0.09426892,0.76130542,0.00200868,0.09357224
-3.23861931,1.09568089,0.09116830,0.31643899,0.00209687,0.03614337,0.09763315,0.76071520,0.00201481,0.09346844
-3.23261631,1.10056813,0.09243384,0.31966740,0.00210236,0.03678514,0.10151150,0.76158383,0.00203921,0.09346771
-3.22661331,1.10879071,0.09417091,0.32405655,0.00210383,0.03760550,0.10592502,0.76442891,0.00208451,0.09364919
-3.22061031,1.12101911,0.09639378,0.32975824,0.00210325,0.03862993,0.11088171,0.76973133,0.00215313,0.09409320
-3.21460730,1.13784048,0.09910111,0.33688795,0.00210288,0.03988165,0.11637539,0.77792122,0.00224722,0.09487881
-3.20860430,1.15973992,0.10227577,0.34551977,0.00210521,0.04138075,0.12238505,0.78936532,0.00236863,0.09608141
-3.20260130,1.18708457,0.10588530,0.35568253,0.00211289,0.04314342,0.12887475,0.80435606,0.00251885,0.09777042
-3.19659830,1.22011094,0.10988300,0.36735741,0.00212863,0.04518121,0.13579406,0.82310259,0.00269901,0.10000710
-3.19059530,1.25891577,0.11420946,0.38047698,0.00215514,0.04750043,0.14307895,0.84572405,0.00290977,0.10284257
-3.18459230,1.30345073,0.11879472,0.39492582,0.00219503,0.05010161,0.15065325,0.87224526,0.00315138,0.10631605
-3.17858929,1.35352108,0.12356076,0.41054276,0.00225070,0.05297915,0.15843036,0.90259479,0.00342354,0.11045341
-3.17258629,1.40878822,0.12842439,0.42712462,0.00232423,0.05612103,0.16631547,0.93660561,0.00372544,0.11526604
-3.16658329,1.46877638,0.13330030,0.44443140,0.00241733,0.05950879,0.17420794,0.97401827,0.00405569,0.12075003
-3.16058029,1.53288293,0.13810426,0.46219281,0.00253121,0.06311761,0.18200387,1.01448644,0.00441232,0.12688578
-3.15457729,1.60039246,0.14275635,0.48011595,0.00266650,0.06691656,0.18959884,1.05758481,0.00479274,0.13363797
-3.14857429,1.67049392,0.14718398,0.49789387,0.00282322,0.07086911,0.19689050,1.10281912,0.00519375,0.14095599
-3.14257129,1.74230077,0.15132470,0.51521485,0.00300069,0.07493374,0.20378126,1.14963802,0.00561156,0.14877467
-3.13656828,1.81487334,0.15512870,0.53177194,0.00319754,0.07906475,0.21018065,1.19744657,0.00604179,0.15701558
-3.13056528,1.88724301,0.15856075,0.54727277,0.00341170,0.08321329,0.21600758,1.24562095,0.00647953,0.16558853
-3.12456228,1.95843754,0.16160169,0.56144888,0.00364039,0.08732840,0.22119222,1.29352414,0.00691941,0.17439358
-3.11855928,2.02750683,0.16424928,0.57406470,0.00388023,0.09135831,0.22567764,1.34052201,0.00735570,0.18332324
-3.11255628,2.09354848,0.16651838,0.58492561,0.00412723,0.09525170,0.22942100,1.38599950,0.00778239,0.19226506
-3.10655328,2.15573235,0.16844051,0.59388486,0.00437697,0.09895906,0.23239453,1.42937649,0.00819335,0.20110431
-3.10055028,2.21332347,0.17006280,0.60084918,0.00462464,0.10243399,0.23458595,1.47012278,0.00858247,0.20972685
-3.09454727,2.26570264,0.17144625,0.60578287,0.00486523,0.10563454,0.23599875,1.50777190,0.00894382,0.21802204
-3.08854427,2.31238398,0.17266355,0.60871020,0.00509368,0.10852434,0.23665199,1.54193329,0.00927184,0.22588563
-3.08254127,2.35302907,0.17379640,0.60971600,0.00530499,0.11107369,0.23657992,1.57230247,0.00956147,0.23322246
-3.07653827,2.38745696,0.17493252,0.60894458,0.00549443,0.11326037,0.23583125,1.59866896,0.00980838,0.23994902
-3.07053527,2.41565007,0.17616245,0.60659683,0.00565765,0.11507031,0.23446832,1.62092166,0.01000907,0.24599569
-3.06453227,2.43775540,0.17757624,0.60292570,0.00579086,0.11649798,0.23256599,1.63905156,0.01016105,0.25130854
-3.05852926,2.45408130,0.17926028,0.59823015,0.00589094,0.11754650,0.23021043,1.65315167,0.01026290,0.25585077
-3.05252626,2.46508971,0.18129423,0.59284784,0.00595557,0.11822749,0.22749782,1.66341421,0.01031442,0.25960359
-3.04652326,2.47138409,0.18374832,0.58714670,0.00598324,0.11856067,0.22453295,1.67012515,0.01031661,0.26256662
-3.04052026,2.47369355,0.18668098,0.58151567,0.00597339,0.11857317,0.22142772,1.67365622,0.01027168,0.26475771
-3.03451726,2.47285349,0.19013709,0.57635487,0.00592634,0.11829863,0.21829963,1.67445479,0.01018305,0.26621225
-3.02851426,2.46978339,0.19414661,0.57206543,0.00584333,0.11777610,0.21527022,1.67303168,0.01005521,0.26698194
-3.02251126,2.46546246,0.19872392,0.56903938,0.00572645,0.11704883,0.21246342,1.66994754,0.00989363,0.26713315
-3.01650825,2.46090369,0.20386759,0.56764965,0.00557855,0.11616291,0.21000391,1.66579801,0.00970461,0.26674479
-3.01050525,2.45712719,0.20956079,0.56824060,0.00540316,0.11516594,0.20801539,1.66119805,0.00949508,0.26590598
-3.00450225,2.45513339,0.21577204,0.57111909,0.00520436,0.11410560,0.20661886,1.65676599,0.00927239,0.26471334
-2.99849925,2.45587689,0.22245649,0.57654658,0.00498663,0.11302844,0.20593078,1.65310758,0.00904410,0.26326820
-2.99249625,2.46024155,0.22955732,0.58473203,0.00475471,0.11197868,0.20606128,1.65080048,0.00881775,0.26167380
-2.98649325,2.46901744,0.23700751,0.59582612,0.00451349,0.11099717,0.20711233,1.65037948,0.00860065,0.26003235
-2.98049025,2.48288025,0.24473153,0.60991662,0.00426781,0.11012063,0.20917593,1.65232285,0.00839963,0.25844242
-2.97448724,2.50237350,0.25264718,0.62702523,0.00402239,0.10938101,0.21233238,1.65704010,0.00822092,0.25699634
-2.96848424,2.52789425,0.26066726,0.64710579,0.00378165,0.10880515,0.21664863,1.66486138,0.00806990,0.25577801
-2.96248124,2.55968236,0.26870114,0.67004419,0.00354969,0.10841461,0.22217684,1.67602880,0.00795104,0.25486092
-2.95647824,2.59781389,0.27665615,0.69565970,0.00333016,0.10822581,0.22895312,1.69068996,0.00786774,0.25430666
-2.95047524,2.64219870,0.28443883,0.72370817,0.00312623,0.10825028,0.23699653,1.70889366,0.00782231,0.25416372
-2.94447224,2.69258249,0.29195596,0.75388670,0.00294054,0.10849517,0.24630852,1.73058825,0.00781591,0.25446691
-2.93846923,2.74855342,0.29911553,0.78584017,0.00277524,0.10896386,0.25687266,1.75562250,0.00784861,0.25523703
-2.93246623,2.80955312,0.30582753,0.81916923,0.00263193,0.10965674,0.26865479,1.78374911,0.00791937,0.25648120
-2.92646323,2.87489215,0.31200485,0.85343987,0.00251176,0.11057198,0.28160371,1.81463101,0.00802615,0.25819350
-2.92046023,2.94376947,0.31756404,0.88819425,0.00241541,0.11170639,0.29565221,1.84785012,0.00816605,0.26035614
-2.91445723,3.01529562,0.32242629,0.92296274,0.00234318,0.11305625,0.31071860,1.88291869,0.00833534,0.26294093
-2.90845423,3.08851894,0.32651846,0.95727662,0.00229502,0.11461808,0.32670856,1.91929282,0.00852972,0.26591118
-2.90245123,3.16245427,0.32977425,0.99068129,0.00227061,0.11638931,0.34351744,1.95638786,0.00874439,0.26922385
-2.89644822,3.23611305,0.33213550,1.02274953,0.00226942,0.11836886,0.36103265,1.99359533,0.00897424,0.27283191
-2.89044522,3.30853413,0.33355361,1.05309424,0.00229072,0.12055755,0.37913638,2.03030084,0.00921405,0.27668682
-2.88444222,3.37881408,0.33399101,1.08138037,0.00233372,0.12295832,0.39770829,2.06590239,0.00945858,0.28074105
-2.87843922,3.44613597,0.33342260,1.10733542,0.00239750,0.12557640,0.41662823,2.09982862,0.00970279,0.28495059
-2.87243622,3.50979569,0.33183715,1.13075817,0.00248115,0.12841915,0.43577881,2.13155623,0.00994196,0.28927726
-2.86643322,3.56922470,0.32923846,1.15152518,0.00258374,0.13149585,0.45504781,2.16062611,0.01017179,0.29369077
-2.86043022,3.62400839,0.32564630,1.16959483,0.00270437,0.13481733,0.47433029,2.18665744,0.01038856,0.29817046
-2.85442721,3.67389940,0.32109694,1.18500864,0.00284216,0.13839542,0.49353037,2.20935960,0.01058918,0.30270664
-2.84842421,3.71882531,0.31564336,1.19788974,0.00299626,0.14224239,0.51256271,2.22854101,0.01077130,0.30730142
-2.84242121,3.75889038,0.30935492,1.20843865,0.00316589,0.14637021,0.53135353,2.24411509,0.01093328,0.31196899
-2.83641821,3.79437137,0.30231650,1.21692632,0.00335028,0.15078990,0.54984132,2.25610273,0.01107432,0.31673537
-2.83041521,3.82570745,0.29462728,1.22368483,0.00354871,0.15551073,0.56797706,2.26463142,0.01119436,0.32163755
-2.82441221,3.85348459,0.28639898,1.22909608,0.00376048,0.16053952,0.58572424,2.26993108,0.01129415,0.32672200
-2.81840920,3.87841497,0.27775365,1.23357882,0.00398492,0.16587991,0.60305835,2.27232659,0.01137513,0.33204277
-2.81240620,3.90131211,0.26882120,1.23757461,0.00422135,0.17153174,0.61996623,2.27222737,0.01143943,0.33765892
-2.80640320,3.92306251,0.25973669,1.24153316,0.00446907,0.17749040,0.63644502,2.27011439,0.01148974,0.34363163
-2.80040020,3.94459471,0.25063737,1.24589761,0.00472740,0.18374631,0.65250085,2.26652488,0.01152927,0.35002096
-2.79439720,3.96684680,0.24165979,1.25109024,0.00499559,0.19028440,0.66814740,2.26203542,0.01156158,0.35688237
-2.78839420,3.99073338,0.23293690,1.25749904,0.00527289,0.19708376,0.68340408,2.25724375,0.01159052,0.36426315
-2.78239120,4.01711301,0.22459529,1.26546562,0.00555847,0.20411726,0.69829424,2.25275000,0.01162005,0.37219892
-2.77638819,4.04675717,0.21675268,1.27527473,0.00585145,0.21135131,0.71284308,2.24913793,0.01165414,0.38071028
-2.77038519,4.08032179,0.20951574,1.28714569,0.00615089,0.21874569,0.72707561,2.24695679,0.01169662,0.38979990
-2.76438219,4.11832227,0.20297819,1.30122593,0.00645576,0.22625352,0.74101453,2.24670434,0.01175105,0.39945004
-2.75837919,4.16111291,0.19721934,1.31758677,0.00676497,0.23382132,0.75467823,2.24881182,0.01182059,0.40962075
-2.75237619,4.20887144,0.19230304,1.33622145,0.00707733,0.24138927,0.76807891,2.25363115,0.01190789,0.42024883
-2.74637319,4.26158944,0.18827700,1.35704548,0.00739160,0.24889161,0.78122103,2.26142510,0.01201498,0.43124771
-2.74037019,4.31906903,0.18517258,1.37989921,0.00770647,0.25625728,0.79409998,2.27236058,0.01214318,0.44250824
-2.73436718,4.38092609,0.18300488,1.40455247,0.00802056,0.26341075,0.80670133,2.28650551,0.01229306,0.45390047
-2.72836418,4.44660018,0.18177328,1.43071125,0.00833248,0.27027315,0.81900052,2.30382919,0.01246440,0.46527638
-2.72236118,4.51537070,0.18146224,1.45802609,0.00864082,0.27676354,0.83096310,2.32420634,0.01265617,0.47647355
-2.71635818,4.58637908,0.18204241,1.48610203,0.00894419,0.28280053,0.84254560,2.34742435,0.01286655,0.48731961
-2.71035518,4.65865594,0.18347194,1.51450981,0.00924127,0.28830399,0.85369692,2.37319359,0.01309301,0.49763729
-2.70435218,4.73115243,0.18569804,1.54279803,0.00953080,0.29319700,0.86436028,2.40116005,0.01333234,0.50724999
-2.69834917,4.80277425,0.18865863,1.57050589,0.00981169,0.29740782,0.87447551,2.43091980,0.01358083,0.51598745
-2.69234617,4.87241714,0.19228410,1.59717619,0.01008295,0.30087191,0.88398171,2.46203434,0.01383432,0.52369152
-2.68634317,4.93900210,0.19649912,1.62236816,0.01034382,0.30353390,0.89281995,2.49404621,0.01408840,0.53022150
-2.68034017,5.00150894,0.20122443,1.64566971,0.01059371,0.30534935,0.90093604,2.52649390,0.01433854,0.53545902
-2.67433717,5.05900663,0.20637864,1.66670873,0.01083226,0.30628630,0.90828293,2.55892541,0.01458027,0.53931206
-2.66833417,5.11067900,0.21187985,1.68516308,0.01105930,0.30632643,0.91482286,2.59090975,0.01480934,0.54171805
-2.66233117,5.15584498,0.21764727,1.70076881,0.01127486,0.30546592,0.92052887,2.62204600,0.01502188,0.54264584
-2.65632816,5.19397234,0.22360257,1.71332648,0.01147915,0.30371570,0.92538572,2.65196948,0.01521454,0.54209639
-2.65032516,5.22468467,0.22967114,1.72270521,0.01167247,0.30110132,0.92939005,2.68035509,0.01538457,0.54010228
-2.64432216,5.24776153,0.23578312,1.72884435,0.01185521,0.29766232,0.93254984,2.70691786,0.01552998,0.53672600
-2.63831916,5.26313212,0.24187427,1.73175278,0.01202774,0.29345100,0.93488310,2.73141105,0.01564953,0.53205711
-2.63231616,5.27086318,0.24788658,1.73150575,0.01219040,0.28853096,0.93641599,2.75362230,0.01574281,0.52620847
-2.62631316,5.27114216,0.25376869,1.72823949,0.01234337,0.28297505,0.93718040,2.77336848,0.01581018,0.51931171
-2.62031016,5.26425683,0.25947620,1.72214382,0.01248667,0.27686322,0.93721124,2.79048983,0.01585274,0.51151222
-2.61430715,5.25057281,0.26497169,1.71345298,0.01262004,0.27028013,0.93654353,2.80484429,0.01587225,0.50296383
-2.60830415,5.23051043,0.27022468,1.70243528,0.01274295,0.26331262,0.93520961,2.81630258,0.01587101,0.49382355
-2.60230115,5.20452235,0.27521141,1.68938178,0.01285456,0.25604739,0.93323652,2.82474466,0.01585169,0.48424651
-2.59629815,5.17307328,0.27991457,1.67459475,0.01295369,0.24856864,0.93064387,2.83005809,0.01581723,0.47438139
-2.59029515,5.13662293,0.28432290,1.65837628,0.01303888,0.24095610,0.92744234,2.83213859,0.01577060,0.46436650
-2.58429215,5.09561305,0.28843079,1.64101767,0.01310839,0.23328332,0.92363285,2.83089296,0.01571468,0.45432666
-2.57828914,5.05045925,0.29223784,1.62278996,0.01316027,0.22561631,0.91920654,2.82624429,0.01565207,0.44437098
-2.57228614,5.00154785,0.29574843,1.60393627,0.01319247,0.21801270,0.91414563,2.81813925,0.01558491,0.43459151
-2.56628314,4.94923786,0.29897131,1.58466610,0.01320289,0.21052124,0.90842511,2.80655718,0.01551482,0.42506289
-2.56028014,4.89386766,0.30191919,1.56515200,0.01318953,0.20318182,0.90201518,2.79152033,0.01544272,0.41584282
-2.55427714,4.83576601,0.30460845,1.54552873,0.01315059,0.19602581,0.89488439,2.77310481,0.01536882,0.40697331
-2.54827414,4.77526651,0.30705877,1.52589486,0.01308459,0.18907689,0.88700331,2.75145149,0.01529259,0.39848261
-2.54227114,4.71272449,0.30929290,1.50631687,0.01299049,0.18235204,0.87834859,2.72677622,0.01521276,0.39038760
-2.53626813,4.64853524,0.31133639,1.48683532,0.01286778,0.17586289,0.86890708,2.69937872,0.01512743,0.38269652
-2.53026513,4.58315236,0.31321735,1.46747281,0.01271661,0.16961713,0.85868008,2.66964942,0.01503413,0.37541195
-2.52426213,4.51710484,0.31496619,1.44824316,0.01253782,0.16362005,0.84768711,2.63807377,0.01492997,0.36853364
-2.51825913,4.45101171,0.31661534,1.42916132,0.01233301,0.15787600,0.83596930,2.60523349,0.01481182,0.36206137
-2.51225613,4.38559287,0.31819886,1.41025324,0.01210456,0.15238980,0.82359202,2.57180442,0.01467653,0.35599735
-2.50625313,4.32167516,0.31975202,1.39156512,0.01185566,0.14716793,0.81064658,2.53855056,0.01452105,0.35034832
-2.50025013,4.26019255,0.32131078,1.37317130,0.01159020,0.14221945,0.79725093,2.50631433,0.01434270,0.34512707
-2.49424712,4.20217995,0.32291113,1.35518022,0.01131279,0.13755670,0.78354900,2.47600293,0.01413934,0.34035343
-2.48824412,4.14876000,0.32458834,1.33773791,0.01102866,0.13319554,0.76970896,2.44857101,0.01390951,0.33605459
-2.48224112,4.10112296,0.32637611,1.32102877,0.01074353,0.12915532,0.75592008,2.42499985,0.01365259,0.33226485
-2.47623812,4.06049982,0.32830562,1.30527315,0.01046352,0.12545845,0.74238835,2.40627362,0.01336889,0.32902470
-2.47023512,4.02812938,0.33040451,1.29072204,0.01019500,0.12212963,0.72933103,2.39335328,0.01305972,0.32637945
-2.46423212,4.00522030,0.33269589,1.27764882,0.00994445,0.11919477,0.71697023,2.38714888,0.01272737,0.32437727
-2.45822911,3.99290961,0.33519731,1.26633850,0.00971832,0.11667969,0.70552573,2.38849122,0.01237508,0.32306692
-2.45222611,3.99221926,0.33791983,1.25707498,0.00952288,0.11460855,0.69520744,2.39810387,0.01200699,0.32249524
-2.44622311,4.00401278,0.34086723,1.25012712,0.00936412,0.11300236,0.68620774,2.41657665,0.01162798,0.32270445
-2.44022011,4.02895430,0.34403538,1.24573425,0.00924756,0.11187731,0.67869404,2.44434174,0.01124355,0.32372955
-2.43421711,4.06747179,0.34741184,1.24409206,0.00917823,0.11124331,0.67280197,2.48165364,0.01085962,0.32559581
-2.42821411,4.11972702,0.35097575,1.24533980,0.00916053,0.11110274,0.66862958,2.52857380,0.01048238,0.32831657
-2.42221111,4.18559383,0.35469799,1.24954949,0.00919819,0.11144943,0.66623274,2.58496124,0.01011805,0.33189146
-2.41620810,4.26464646,0.35854169,1.25671791,0.00929424,0.11226802,0.66562209,2.65046944,0.00977273,0.33630513
-2.41020510,4.35615909,0.36246301,1.26676199,0.00945099,0.11353382,0.66676182,2.72455035,0.00945222,0.34152655
-2.40420210,4.45911706,0.36641224,1.27951784,0.00967005,0.11521307,0.66957017,2.80646547,0.00916183,0.34750894
-2.39819910,4.57223997,0.37033518,1.29474384,0.00995235,0.11726367,0.67392191,2.89530388,0.00890631,0.35419035
-2.39219610,4.69401591,0.37417467,1.31212742,0.01029820,0.11963647,0.67965262,2.99000669,0.00868970,0.36149488
-2.38619310,4.82274562,0.37787232,1.33129559,0.01070734,0.12227693,0.68656455,3.08939706,0.00851528,0.36933442
-2.38019010,4.95659486,0.38137036,1.35182856,0.01117897,0.12512713,0.69443403,3.19221459,0.00838554,0.37761093
-2.37418709,5.09365270,0.38461337,1.37327583,0.01171186,0.12812811,0.70301985,3.29715265,0.00830213,0.38621907
-2.36818409,5.23199308,0.38755009,1.39517410,0.01230437,0.13122237,0.71207246,3.40289699,0.00826593,0.39504908
-2.36218109,5.36973689,0.39013498,1.41706594,0.01295447,0.13435638,0.72134341,3.50816404,0.00827706,0.40398982
-2.35617809,5.50511174,0.39232969,1.43851858,0.01365978,0.13748303,0.73059479,3.61173701,0.00833490,0.41293174
-2.35017509,5.63650662,0.39410422,1.45914170,0.01441757,0.14056395,0.73960808,3.71249837,0.00843823,0.42176971
-2.34417209,5.76251916,0.39543780,1.47860361,0.01522472,0.14357134,0.74819218,3.80945728,0.00858523,0.43040565
-2.33816908,5.88199341,0.39631958,1.49664498,0.01607766,0.14648952,0.75619023,3.90177076,0.00877362,0.43875064
-2.33216608,5.99404663,0.39674889,1.51308957,0.01697236,0.14931586,0.76348490,3.98875806,0.00900071,0.44672680
-2.32616308,6.09808434,0.39673535,1.52785164,0.01790421,0.15206115,0.77000209,4.06990768,0.00926348,0.45426847
-2.32016008,6.19380333,0.39629868,1.54093965,0.01886797,0.15474940,0.77571284,4.14487728,0.00955868,0.46132304
-2.31415708,6.28118291,0.39546823,1.55245623,0.01985768,0.15741688,0.78063340,4.21348676,0.00988286,0.46785120
-2.30815408,6.36046549,0.39428240,1.56259451,0.02086664,0.16011069,0.78482361,4.27570537,0.01023252,0.47382678
-2.30215108,6.43212766,0.39278782,1.57163088,0.02188736,0.16288672,0.78838357,4.33163399,0.01060410,0.47923614
-2.29614807,6.49684367,0.39103846,1.57991473,0.02291155,0.16580708,0.79144884,4.38148365,0.01099407,0.48407725
-2.29014507,6.55544312,0.38909457,1.58785524,0.02393021,0.16893724,0.79418439,4.42555177,0.01139899,0.48835847
-2.28414207,6.60886491,0.38702145,1.59590598,0.02493370,0.17234287,0.79677752,4.46419747,0.01181558,0.49209711
-2.27813907,6.65810958,0.38488824,1.60454769,0.02591189,0.17608649,0.79942993,4.49781715,0.01224070,0.49531794
-2.27213607,6.70419171,0.38276646,1.61426971,0.02685438,0.18022421,0.80234938,4.52682151,0.01267147,0.49805152
-2.26613307,6.74809421,0.38072845,1.62555075,0.02775071,0.18480250,0.80574104,4.55161494,0.01310522,0.50033257
-2.26013007,6.79072599,0.37884572,1.63883948,0.02859068,0.18985530,0.80979892,4.57257791,0.01353954,0.50219836
-2.25412706,6.83288396,0.37718709,1.65453549,0.02936466,0.19540141,0.81469754,4.59005276,0.01397230,0.50368712
-2.24812406,6.87522053,0.37581676,1.67297118,0.03006392,0.20144245,0.82058416,4.60433317,0.01440159,0.50483658
-2.24212106,6.91821717,0.37479223,1.69439518,0.03068095,0.20796135,0.82757183,4.61565724,0.01482573,0.50568257
-2.23611806,6.96216455,0.37416221,1.71895783,0.03120984,0.21492146,0.83573340,4.62420393,0.01524324,0.50625779
-2.23011506,7.00714954,0.37396450,1.74669919,0.03164652,0.22226643,0.84509678,4.63009275,0.01565277,0.50659070
-2.22411206,7.05304938,0.37422402,1.77754019,0.03198906,0.22992070,0.85564165,4.63338608,0.01605309,0.50670465
-2.21810905,7.09953297,0.37495098,1.81127728,0.03223786,0.23779088,0.86729769,4.63409398,0.01644300,0.50661725
-2.21210605,7.14606933,0.37613941,1.84758104,0.03239579,0.24576765,0.87994466,4.63218093,0.01682130,0.50633990
-2.20610305,7.19194311,0.37776603,1.88599891,0.03246826,0.25372851,0.89341411,4.62757411,0.01718675,0.50587778
-2.20010005,7.23627669,0.37978973,1.92596235,0.03246321,0.26154096,0.90749314,4.62017302,0.01753803,0.50523006
-2.19409705,7.27805859,0.38215160,1.96679820,0.03239100,0.26906629,0.92192979,4.60986001,0.01787374,0.50439047
-2.18809405,7.31617738,0.38477565,2.00774429,0.03226430,0.27616371,0.93644018,4.59651129,0.01819239,0.50334830
-2.18209105,7.34946010,0.38757024,2.04796879,0.03209775,0.28269466,0.95071719,4.58000843,0.01849242,0.50208961
-2.17608804,7.37671415,0.39043020,2.08659274,0.03190776,0.28852727,0.96444025,4.56024953,0.01877225,0.50059886
-2.17008504,7.39677104,0.39323963,2.12271506,0.03171206,0.29354071,0.97728608,4.53716014,0.01903034,0.49886060
-2.16408204,7.40853049,0.39587523,2.15543923,0.03152932,0.29762926,0.98893982,4.51070313,0.01926527,0.49686141
-2.15807904,7.41100305,0.39821015,2.18390043,0.03137868,0.30070594,0.99910617,4.48088734,0.01947580,0.49459178
-2.15207604,7.40334932,0.40011804,2.20729235,0.03127927,0.30270564,1.00752003,4.44777437,0.01966100,0.49204781
-2.14607304,7.38491409,0.40147730,2.22489238,0.03124970,0.30358743,1.01395612,4.41148322,0.01982031,0.48923278
-2.14007004,7.35525382,0.40217519,2.23608424,0.03130757,0.30333609,1.01823724,4.37219245,0.01995360,0.48615823
-2.13406703,7.31415593,0.40211172,2.24037715,0.03146894,0.30196277,1.02024060,4.33013955,0.02006130,0.48284455
-2.12806403,7.26164923,0.40120308,2.23742078,0.03174789,0.29950467,1.01990206,4.28561744,0.02014438,0.47932107
-2.12206103,7.19800485,0.39938441,2.22701536,0.03215602,0.29602382,1.01721808,4.23896841,0.02020440,0.47562541
-2.11605803,7.12372783,0.39661194,2.20911670,0.03270209,0.29160502,1.01224511,4.19057549,0.02024353,0.47180232
-2.11005503,7.03954005,0.39286417,2.18383600,0.03339162,0.28635299,1.00509672,4.14085206,0.02026446,0.46790188
-2.10405203,6.94635547,0.38814230,2.15143468,0.03422666,0.28038886,0.99593844,4.09023012,0.02027042,0.46397716
