energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.56178089,2.51107930,0.43832063,0.30278749,0.01427728,0.09985684,0.15567802,1.30630950
-5.55577789,2.48667333,0.42795719,0.29839052,0.01349698,0.09694612,0.15841691,1.30074686
-5.54977489,2.47125530,0.41981000,0.29548303,0.01297646,0.09443007,0.16129919,1.29948902
-5.54377189,2.46434112,0.41394900,0.29398021,0.01269242,0.09235003,0.16422549,1.30219285
-5.53776888,2.46516296,0.41038210,0.29375933,0.01262108,0.09073255,0.16708672,1.30837652
-5.53176588,2.47269648,0.40905613,0.29466287,0.01273840,0.08958935,0.16976797,1.31743503
-5.52576288,2.48569762,0.40985955,0.29650289,0.01302019,0.08891776,0.17215261,1.32866063
-5.51975988,2.50274690,0.41262666,0.29906665,0.01344225,0.08870148,0.17412660,1.34126693
-5.51375688,2.52229931,0.41714307,0.30212307,0.01398050,0.08891165,0.17558272,1.35441583
-5.50775388,2.54273750,0.42315224,0.30542999,0.01461105,0.08950817,0.17642454,1.36724589
-5.50175088,2.56242591,0.43036285,0.30874166,0.01531034,0.09044120,0.17656995,1.37890091
-5.49574787,2.57976396,0.43845668,0.31181647,0.01605532,0.09165284,0.17595417,1.38855776
-5.48974487,2.59323615,0.44709696,0.31442443,0.01682355,0.09307885,0.17453202,1.39545224
-5.48374187,2.60145756,0.45593685,0.31635409,0.01759344,0.09465055,0.17227945,1.39890218
-5.47773887,2.60321337,0.46462803,0.31741891,0.01834447,0.09629667,0.16919421,1.39832708
-5.47173587,2.59749160,0.47282914,0.31746259,0.01905740,0.09794526,0.16529576,1.39326386
-5.46573287,2.58350827,0.48021402,0.31636341,0.01971457,0.09952569,0.16062439,1.38337836
-5.45972986,2.56072508,0.48647961,0.31403732,0.02030015,0.10097048,0.15523964,1.36847260
-5.45372686,2.52885940,0.49135333,0.31043988,0.02080039,0.10221722,0.14921811,1.34848785
-5.44772386,2.48788711,0.49459990,0.30556695,0.02120393,0.10321039,0.14265086,1.32350385
-5.44172086,2.43803881,0.49602736,0.29945416,0.02150199,0.10390302,0.13564045,1.29373444
-5.43571786,2.37979009,0.49549219,0.29217540,0.02168857,0.10425822,0.12829783,1.25952015
-5.42971486,2.31384654,0.49290338,0.28384019,0.02176062,0.10425058,0.12073916,1.22131821
-5.42371186,2.24112456,0.48822532,0.27459031,0.02171811,0.10386715,0.11308278,1.17969043
-5.41770885,2.16272837,0.48147930,0.26459576,0.02156403,0.10310833,0.10544636,1.13528956
-5.41170585,2.07992435,0.47274363,0.25405011,0.02130436,0.10198819,0.09794436,1.08884448
-5.40570285,1.99411310,0.46215220,0.24316560,0.02094792,0.10053455,0.09068585,1.04114456
-5.39969985,1.90679993,0.44989157,0.23216793,0.02050615,0.09878861,0.08377272,0.99302381
-5.39369685,1.81956433,0.43619648,0.22129102,0.01999281,0.09680407,0.07729834,0.94534468
-5.38769385,1.73402880,0.42134404,0.21077179,0.01942362,0.09464590,0.07134661,0.89898218
-5.38169085,1.65182751,0.40564663,0.20084507,0.01881585,0.09238871,0.06599135,0.85480823
-5.37568784,1.57457532,0.38944366,0.19173873,0.01818779,0.09011465,0.06129605,0.81367648
-5.36968484,1.50383740,0.37309272,0.18366909,0.01755829,0.08791111,0.05731393,0.77640792
-5.36368184,1.44110004,0.35696002,0.17683672,0.01694619,0.08586810,0.05408818,0.74377722
-5.35767884,1.38774309,0.34141085,0.17142252,0.01636981,0.08407554,0.05165234,0.71650018
-5.35167584,1.34501469,0.32680005,0.16758441,0.01584642,0.08262040,0.05003091,0.69522241
-5.34567284,1.31400870,0.31346306,0.16545439,0.01539175,0.08158400,0.04923993,0.68050953
-5.33966983,1.29564563,0.30170784,0.16513622,0.01501959,0.08103937,0.04928770,0.67283913
-5.33366683,1.29065765,0.29180773,0.16670370,0.01474140,0.08104888,0.05017545,0.67259476
-5.32766383,1.29957824,0.28399591,0.17019959,0.01456609,0.08166220,0.05189814,0.68006217
-5.32166083,1.32273714,0.27846111,0.17563529,0.01449980,0.08291474,0.05444524,0.69542821
-5.31565783,1.36026089,0.27534527,0.18299128,0.01454591,0.08482648,0.05780149,0.71878227
-5.30965483,1.41207938,0.27474262,0.19221834,0.01470507,0.08740140,0.06194787,0.75012071
-5.30365183,1.47793823,0.27670068,0.20323967,0.01497537,0.09062744,0.06686242,0.78935392
-5.29764882,1.55741711,0.28122269,0.21595369,0.01535272,0.09447702,0.07252127,0.83631617
-5.29164582,1.64995308,0.28827152,0.23023769,0.01583119,0.09890812,0.07889959,0.89077777
-5.28564282,1.75486856,0.29777476,0.24595214,0.01640361,0.10386579,0.08597263,0.95245912
-5.27963982,1.87140251,0.30963073,0.26294548,0.01706212,0.10928418,0.09371670,1.02104616
-5.27363682,1.99874352,0.32371508,0.28105928,0.01779890,0.11508880,0.10211004,1.09620627
-5.26763382,2.13606323,0.33988764,0.30013356,0.01860684,0.12119912,0.11113358,1.17760398
-5.26163082,2.28254827,0.35799916,0.32001199,0.01948027,0.12753119,0.12077148,1.26491536
-5.25562781,2.43742874,0.37789761,0.34054678,0.02041567,0.13400035,0.13101136,1.35784030
-5.24962481,2.60000166,0.39943366,0.36160284,0.02141222,0.14052377,0.14184420,1.45611155
-5.24362181,2.76964745,0.42246516,0.38306114,0.02247239,0.14702279,0.15326381,1.55949992
-5.23761881,2.94583830,0.44686019,0.40482098,0.02360226,0.15342487,0.16526583,1.66781476
-5.23161581,3.12813724,0.47249882,0.42680094,0.02481169,0.15966522,0.17784630,1.78089943
-5.22561281,3.31618751,0.49927313,0.44893845,0.02611437,0.16568787,0.19099973,1.89862149
-5.21960980,3.50969225,0.52708581,0.47118796,0.02752749,0.17144626,0.20471678,2.02085781
-5.21360680,3.70838512,0.55584722,0.49351772,0.02907132,0.17690333,0.21898164,2.14747503
-5.20760380,3.91199309,0.58547118,0.51590534,0.03076844,0.18203112,0.23376913,2.27830620
-5.20160080,4.12019326,0.61586972,0.53833225,0.03264276,0.18680986,0.24904183,2.41312462
-5.19559780,4.33256599,0.64694707,0.56077755,0.03471837,0.19122684,0.26474720,2.55161646
-5.18959480,4.54854698,0.67859330,0.58321136,0.03701815,0.19527480,0.28081506,2.69335340
-5.18359180,4.76738129,0.71067805,0.60558823,0.03956235,0.19895033,0.29715552,2.83776728
-5.17758879,4.98808233,0.74304465,0.62784100,0.04236694,0.20225214,0.31365752,2.98412827
-5.17158579,5.20939863,0.77550510,0.64987550,0.04544219,0.20517934,0.33018818,3.13152835
-5.16558279,5.42979128,0.80783641,0.67156639,0.04879110,0.20772994,0.34659312,3.27887139
-5.15957979,5.64742400,0.83977833,0.69275464,0.05240817,0.20989959,0.36269770,3.42487123
-5.15357679,5.86016776,0.87103304,0.71324681,0.05627834,0.21168059,0.37830943,3.56805851
-5.14757379,6.06562081,0.90126682,0.73281619,0.06037620,0.21306136,0.39322125,3.70679680
-5.14157079,6.26114428,0.93011371,0.75120608,0.06466568,0.21402620,0.40721595,3.83930799
-5.13556778,6.44391303,0.95718133,0.76813496,0.06910008,0.21455554,0.42007127,3.96370656
-5.12956478,6.61098002,0.98205862,0.78330355,0.07362259,0.21462658,0.43156578,4.07804182
-5.12356178,6.75935244,1.00432524,0.79640331,0.07816730,0.21421415,0.44148506,4.18034679
-5.11755878,6.88607656,1.02356246,0.80712628,0.08266065,0.21329204,0.44962824,4.26869207
-5.11155578,6.98832823,1.03936500,0.81517560,0.08702328,0.21183434,0.45581437,4.34124261
-5.10555278,7.06350516,1.05135345,0.82027640,0.09117227,0.20981710,0.45988843,4.39631525
-5.09954977,7.10931730,1.05918683,0.82218650,0.09502366,0.20721988,0.46172681,4.43243471
-5.09354677,7.12387131,1.06257458,0.82070649,0.09849516,0.20402734,0.46124187,4.44838556
-5.08754377,7.10574548,1.06128772,0.81568863,0.10150888,0.20023070,0.45838553,4.44325814
-5.08154077,7.05405179,1.05516845,0.80704421,0.10399411,0.19582895,0.45315156,4.41648632
-5.07553777,6.96848222,1.04413799,0.79474908,0.10588982,0.19082987,0.44557664,4.36787537
-5.06953477,6.84933725,1.02820203,0.77884702,0.10714697,0.18525070,0.43573996,4.29761874
-5.06353177,6.69753510,1.00745378,0.75945076,0.10773039,0.17911849,0.42376157,4.20630287
-5.05752876,6.51460127,0.98207424,0.73674077,0.10762022,0.17247006,0.40979934,4.09489972
-5.05152576,6.30263864,0.95232978,0.71096170,0.10681280,0.16535165,0.39404485,3.96474724
-5.04552276,6.06427931,0.91856701,0.68241670,0.10532102,0.15781821,0.37671827,3.81751851
-5.03951976,5.80262025,0.88120514,0.65145999,0.10317406,0.14993235,0.35806240,3.65518074
-5.03351676,5.52114532,0.84072617,0.61848773,0.10041663,0.14176311,0.33833627,3.47994584
-5.02751376,5.22363686,0.79766327,0.58392797,0.09710766,0.13338438,0.31780841,3.29421441
-5.02151076,4.91408052,0.75258774,0.54822970,0.09331855,0.12487333,0.29675008,3.10051550
-5.01550775,4.59656692,0.70609523,0.51185184,0.08913114,0.11630868,0.27542879,2.90144442
-5.00950475,4.27519411,0.65879160,0.47525222,0.08463528,0.10776892,0.25410216,2.69960092
-5.00350175,3.95397426,0.61127903,0.43887727,0.07992643,0.09933072,0.23301255,2.49753007
-4.99749875,3.63674786,0.56414289,0.40315262,0.07510303,0.09106737,0.21238239,2.29766779
-4.99149575,3.32710820,0.51793983,0.36847487,0.07026405,0.08304740,0.19241050,2.10229280
-4.98549275,3.02833814,0.47318735,0.33520488,0.06550660,0.07533355,0.17326935,1.91348636
-4.97948974,2.74336077,0.43035535,0.30366257,0.06092380,0.06798192,0.15510338,1.73310063
-4.97348674,2.47470454,0.38985959,0.27412337,0.05660282,0.06104141,0.13802827,1.56273628
-4.96748374,2.22448299,0.35205736,0.24681629,0.05262331,0.05455360,0.12213120,1.40372928
-4.96148074,1.99438843,0.31724520,0.22192344,0.04905607,0.04855278,0.10747187,1.25714656
-4.95547774,1.78569846,0.28565855,0.19958095,0.04596205,0.04306641,0.09408432,1.12378980
-4.94947474,1.59929365,0.25747331,0.17988105,0.04339164,0.03811579,0.08197929,1.00420639
-4.94347174,1.43568450,0.23280876,0.16287499,0.04138424,0.03371694,0.07114702,0.89870631
-4.93746873,1.29504558,0.21173190,0.14857675,0.03996805,0.02988174,0.06156035,0.80738360
-4.93146573,1.17725462,0.19426259,0.13696720,0.03916008,0.02661907,0.05317795,0.73014114
-4.92546273,1.08193450,0.18037934,0.12799836,0.03896637,0.02393618,0.04594752,0.66671720
-4.91945973,1.00849617,0.17002548,0.12159789,0.03938229,0.02183988,0.03980891,0.61671276
-4.91345673,0.95618073,0.16311528,0.11767327,0.04039305,0.02033783,0.03469703,0.57961836
-4.90745373,0.92409944,0.15953994,0.11611584,0.04197428,0.01943957,0.03054437,0.55483962
-4.90145073,0.91127028,0.15917326,0.11680441,0.04409276,0.01915749,0.02728328,0.54172071
-4.89544772,0.91665048,0.16187668,0.11960850,0.04670722,0.01950744,0.02484775,0.53956536
-4.88944472,0.93916449,0.16750386,0.12439115,0.04976926,0.02050917,0.02317483,0.54765492
-4.88344172,0.97772707,0.17590449,0.13101120,0.05322443,0.02218637,0.02220563,0.56526359
-4.87743872,1.03126158,0.18692754,0.13932530,0.05701337,0.02456643,0.02188591,0.59167061
-4.87143572,1.09871359,0.20042378,0.14918938,0.06107305,0.02767979,0.02216631,0.62616963
-4.86543272,1.17906017,0.21624771,0.16045987,0.06533815,0.03155900,0.02300229,0.66807551
-4.85942971,1.27131511,0.23425897,0.17299456,0.06974249,0.03623741,0.02435373,0.71672871
-4.85342671,1.37453070,0.25432320,0.18665322,0.07422049,0.04174756,0.02618441,0.77149765
-4.84742371,1.48779633,0.27631251,0.20129794,0.07870861,0.04811938,0.02846124,0.83177925
-4.84142071,1.61023458,0.30010555,0.21679334,0.08314683,0.05537819,0.03115346,0.89699804
-4.83541771,1.74099528,0.32558732,0.23300657,0.08747991,0.06354256,0.03423180,0.96660408
-4.82941471,1.87924790,0.35264874,0.24980714,0.09165857,0.07262228,0.03766760,1.04006988
-4.82341171,2.02417310,0.38118606,0.26706677,0.09564046,0.08261640,0.04143208,1.11688680
-4.81740870,2.17495370,0.41110015,0.28465901,0.09939087,0.09351144,0.04549566,1.19656085
-4.81140570,2.33076579,0.44229574,0.30245899,0.10288312,0.10528008,0.04982749,1.27860849
-4.80540270,2.49077049,0.47468063,0.32034305,0.10609865,0.11788016,0.05439517,1.36255229
-4.79939970,2.65410692,0.50816490,0.33818853,0.10902682,0.13125431,0.05916459,1.44791693
-4.79339670,2.81988678,0.54266022,0.35587362,0.11166435,0.14533013,0.06410010,1.53422555
-4.78739370,2.98719105,0.57807909,0.37327738,0.11401451,0.16002109,0.06916488,1.62099667
-4.78139070,3.15506915,0.61433420,0.39027996,0.11608598,0.17522806,0.07432144,1.70774181
-4.77538769,3.32254066,0.65133783,0.40676308,0.11789162,0.19084154,0.07953241,1.79396381
-4.76938469,3.48859977,0.68900113,0.42261073,0.11944702,0.20674446,0.08476147,1.87915607
-4.76338169,3.65222238,0.72723347,0.43771014,0.12076906,0.22281552,0.08997434,1.96280247
-4.75737869,3.81237557,0.76594165,0.45195305,0.12187445,0.23893293,0.09513995,2.04437822
-4.75137569,3.96802914,0.80502904,0.46523718,0.12277837,0.25497838,0.10023158,2.12335134
-4.74537269,4.11816873,0.84439450,0.47746786,0.12349326,0.27084111,0.10522800,2.19918491
-4.73936968,4.26180998,0.88393127,0.48855984,0.12402791,0.28642178,0.11011450,2.27133987
-4.73336668,4.39801311,0.92352560,0.49843908,0.12438670,0.30163613,0.11488387,2.33927842
-4.72736368,4.52589741,0.96305534,0.50704459,0.12456925,0.31641802,0.11953713,2.40246797
-4.72136068,4.64465492,1.00238851,0.51433007,0.12457034,0.33072188,0.12408402,2.46038555
-4.71535768,4.75356292,1.04138184,0.52026538,0.12438014,0.34452427,0.12854333,2.51252277
-4.70935468,4.85199477,1.07987949,0.52483770,0.12398479,0.35782449,0.13294276,2.55839139
-4.70335168,4.93942871,1.11771203,0.52805228,0.12336716,0.37064413,0.13731860,2.59752944
-4.69734867,5.01545440,1.15469578,0.52993284,0.12250796,0.38302564,0.14171492,2.62950802
-4.69134567,5.07977709,1.19063257,0.53052137,0.12138687,0.39502971,0.14618245,2.65393865
-4.68534267,5.13221919,1.22531015,0.52987746,0.11998388,0.40673175,0.15077710,2.67048126
-4.67933967,5.17271940,1.25850316,0.52807703,0.11828061,0.41821742,0.15555806,2.67885255
-4.67333667,5.20132917,1.28997474,0.52521057,0.11626163,0.42957744,0.16058555,2.67883462
-4.66733367,5.21820668,1.31947881,0.52138082,0.11391560,0.44090186,0.16591834,2.67028340
-4.66133067,5.22360844,1.34676287,0.51669992,0.11123638,0.45227396,0.17161092,2.65313672
-4.65532766,5.21787841,1.37157139,0.51128620,0.10822381,0.46376409,0.17771057,2.62742136
-4.64932466,5.20143504,1.39364951,0.50526063,0.10488429,0.47542369,0.18425426,2.59325868
-4.64332166,5.17475636,1.41274709,0.49874298,0.10123109,0.48727978,0.19126565,2.55086837
-4.63731866,5.13836344,1.42862285,0.49184793,0.09728436,0.49933012,0.19875220,2.50056979
-4.63131566,5.09280278,1.44104856,0.48468126,0.09307084,0.51153941,0.20670256,2.44278065
-4.62531266,5.03862816,1.44981323,0.47733616,0.08862334,0.52383669,0.21508440,2.37801270
-4.61930965,4.97638275,1.45472703,0.46989003,0.08397996,0.53611406,0.22384285,2.30686435
-4.61330665,4.90658225,1.45562512,0.46240169,0.07918305,0.54822707,0.23289963,2.23001044
-4.60730365,4.82969999,1.45237119,0.45490943,0.07427815,0.55999671,0.24215301,2.14818926
-4.60130065,4.74615504,1.44486080,0.44742982,0.06931269,0.57121295,0.25147873,2.06218749
-4.59529765,4.65630402,1.43302440,0.43995746,0.06433475,0.58164009,0.26073191,1.97282349
-4.58929465,4.56043749,1.41683023,0.43246581,0.05939180,0.59102341,0.26974994,1.88092977
-4.58329165,4.45878147,1.39628684,0.42490904,0.05452951,0.59909720,0.27835637,1.78733541
-4.57728864,4.35150434,1.37144538,0.41722481,0.04979069,0.60559374,0.28636566,1.69284928
-4.57128564,4.23872909,1.34240157,0.40933812,0.04521441,0.61025304,0.29358863,1.59824470
-4.56528264,4.12055045,1.30929722,0.40116581,0.04083527,0.61283269,0.29983853,1.50424640
-4.55927964,3.99705635,1.27232118,0.39262171,0.03668293,0.61311779,0.30493727,1.41152013
-4.55327664,3.86835233,1.23170971,0.38362217,0.03278184,0.61093010,0.30872182,1.32066535
-4.54727364,3.73458788,1.18774595,0.37409163,0.02915119,0.60613638,0.31105027,1.23221123
-4.54127064,3.59598284,1.14075854,0.36396806,0.02580510,0.59865522,0.31180738,1.14661572
-4.53526763,3.45285252,1.09111912,0.35320796,0.02275293,0.58846228,0.31090931,1.06426778
-4.52926463,3.30562976,1.03923874,0.34179065,0.01999982,0.57559350,0.30830731,0.98549205
-4.52326163,3.15488244,0.98556309,0.32972168,0.01754731,0.56014622,0.30399018,0.91055568
-4.51725863,3.00132539,0.93056662,0.31703510,0.01539405,0.54227810,0.29798541,0.83967668
-4.51125563,2.84582549,0.87474557,0.30379460,0.01353659,0.52220395,0.29035880,0.77303303
-4.50525263,2.68939966,0.81861015,0.29009338,0.01197008,0.50019045,0.28121282,0.71077205
-4.49924962,2.53320546,0.76267604,0.27605274,0.01068910,0.47654925,0.27068349,0.65301927
-4.49324662,2.37852454,0.70745542,0.26181956,0.00968822,0.45162846,0.25893625,0.59988643
-4.48724362,2.22673961,0.65344787,0.24756270,0.00896263,0.42580314,0.24616071,0.55147790
-4.48124062,2.07930580,0.60113144,0.23346849,0.00850854,0.39946506,0.23256478,0.50789547
-4.47523762,1.93771756,0.55095411,0.21973556,0.00832350,0.37301220,0.21836834,0.46924097
-4.46923462,1.80347248,0.50332600,0.20656917,0.00840650,0.34683836,0.20379668,0.43561687
-4.46323162,1.67803326,0.45861245,0.19417526,0.00875793,0.32132325,0.18907413,0.40712462
-4.45722861,1.56278936,0.41712827,0.18275446,0.00937938,0.29682344,0.17441799,0.38386100
-4.45122561,1.45901941,0.37913313,0.17249620,0.01027324,0.27366432,0.16003314,0.36591254
-4.44522261,1.36785564,0.34482826,0.16357312,0.01144218,0.25213335,0.14610730,0.35334833
-4.43921961,1.29025139,0.31435447,0.15613600,0.01288847,0.23247469,0.13280726,0.34621158
-4.43321661,1.22695222,0.28779132,0.15030913,0.01461321,0.21488525,0.12027603,0.34451024
-4.42721361,1.17847165,0.26515750,0.14618646,0.01661547,0.19951216,0.10863101,0.34820716
-4.42121061,1.14507177,0.24641229,0.14382839,0.01889140,0.18645158,0.09796308,0.35721034
-4.41520760,1.12674915,0.23145786,0.14325940,0.02143336,0.17574875,0.08833655,0.37136366
-4.40920460,1.12322657,0.22014248,0.14446649,0.02422906,0.16739926,0.07978994,0.39043866
-4.40320160,1.13395046,0.21226441,0.14739849,0.02726087,0.16135117,0.07233741,0.41412793
-4.39719860,1.15809459,0.20757640,0.15196624,0.03050521,0.15750815,0.06597065,0.44204057
-4.39119560,1.19456992,0.20579080,0.15804365,0.03393219,0.15573322,0.06066125,0.47370010
-4.38519260,1.24204076,0.20658510,0.16546974,0.03750548,0.15585315,0.05636322,0.50854544
-4.37918959,1.29894726,0.20960800,0.17405154,0.04118241,0.15766341,0.05301570,0.54593492
-4.37318659,1.36353404,0.21448585,0.18356782,0.04491439,0.16093342,0.05054570,0.58515381
-4.36718359,1.43388468,0.22082955,0.19377377,0.04864764,0.16541220,0.04887070,0.62542516
-4.36118059,1.50796153,0.22824167,0.20440635,0.05232419,0.17083422,0.04790127,0.66592395
-4.35517759,1.58365021,0.23632394,0.21519035,0.05588316,0.17692543,0.04754334,0.70579421
-4.34917459,1.65880771,0.24468478,0.22584499,0.05926224,0.18340933,0.04770045,0.74416864
-4.34317159,1.73131288,0.25294692,0.23609078,0.06239937,0.19001298,0.04827568,0.78019001
-4.33716858,1.79911788,0.26075482,0.24565670,0.06523457,0.19647292,0.04917340,0.81303369
-4.33116558,1.86029905,0.26778173,0.25428712,0.06771173,0.20254076,0.05030086,0.84193038
-4.32516258,1.91310519,0.27373616,0.26174858,0.06978042,0.20798839,0.05156955,0.86618803
-4.31915958,1.95600182,0.27836762,0.26783588,0.07139752,0.21261266,0.05289639,0.88521203
-4.31315658,1.98770943,0.28147128,0.27237747,0.07252871,0.21623937,0.05420475,0.89852282
-4.30715358,2.00723433,0.28289146,0.27523978,0.07314963,0.21872647,0.05542536,0.90576995
