energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-5.33966983,2.08313697,0.00219860,0.15062870,0.63993194,0.59024841,0.00133487,1.24761260,0.46027912,0.38378191
-5.33366683,2.06723592,0.00194966,0.14014560,0.63083150,0.59749628,0.00142441,1.25223713,0.44773171,0.37259165
-5.32766383,2.05071388,0.00171679,0.13043972,0.62150842,0.60369582,0.00154604,1.25538302,0.43550198,0.36184617
-5.32166083,2.03291877,0.00150119,0.12151749,0.61180379,0.60856820,0.00170220,1.25655375,0.42351031,0.35149545
-5.31565783,2.01326662,0.00130357,0.11337745,0.60157052,0.61186852,0.00189540,1.25530935,0.41169283,0.34149207
-5.30965483,1.99127016,0.00112422,0.10601214,0.59068169,0.61339492,0.00212805,1.25128389,0.40000587,0.33179640
-5.30365183,1.96656178,0.00096304,0.09940983,0.57903750,0.61299581,0.00240238,1.24419930,0.38842902,0.32238095
-5.29764882,1.93891010,0.00081959,0.09355616,0.56657046,0.61057483,0.00272029,1.23387488,0.37696695,0.31323388
-5.29164582,1.90822957,0.00069318,0.08843553,0.55324875,0.60609366,0.00308322,1.22023215,0.36564971,0.30436135
-5.28564282,1.87458291,0.00058288,0.08403235,0.53907747,0.59957234,0.00349197,1.20329525,0.35453180,0.29578875
-5.27963982,1.83817693,0.00048764,0.08033193,0.52409809,0.59108754,0.00394657,1.18318684,0.34369002,0.28756089
-5.27363682,1.79935209,0.00040628,0.07732129,0.50838607,0.58076863,0.00444610,1.16012014,0.33322048,0.27974099
-5.26763382,1.75856701,0.00033760,0.07498978,0.49204694,0.56879217,0.00498861,1.13438772,0.32323490,0.27240892
-5.26163082,1.71637902,0.00028038,0.07332959,0.47521121,0.55537492,0.00557094,1.10634767,0.31385662,0.26565853
-5.25562781,1.67342191,0.00023341,0.07233628,0.45802846,0.54076578,0.00618870,1.07640804,0.30521666,0.25959459
-5.24962481,1.63038243,0.00019557,0.07200937,0.44066093,0.52523719,0.00683622,1.04501049,0.29745006,0.25432927
-5.24362181,1.58797663,0.00016577,0.07235303,0.42327702,0.50907624,0.00750653,1.01261375,0.29069286,0.24997858
-5.23761881,1.54692736,0.00014303,0.07337702,0.40604505,0.49257575,0.00819147,0.97967786,0.28507991,0.24665884
-5.23161581,1.50794368,0.00012646,0.07509779,0.38912758,0.47602592,0.00888174,0.94664963,0.28074368,0.24448339
-5.22561281,1.47170317,0.00011527,0.07753981,0.37267644,0.45970646,0.00956715,0.91394997,0.27781407,0.24355960
-5.21960980,1.43883740,0.00010874,0.08073707,0.35682875,0.44387957,0.01023676,0.88196335,0.27641930,0.24398645
-5.21360680,1.40992096,0.00010626,0.08473475,0.34170395,0.42878396,0.01087921,0.85102956,0.27668769,0.24585242
-5.20760380,1.38546386,0.00010729,0.08959091,0.32740183,0.41462976,0.01148298,0.82143797,0.27875020,0.24923403
-5.20160080,1.36590726,0.00011133,0.09537799,0.31400167,0.40159457,0.01203677,0.79342406,0.28274331,0.25419478
-5.19559780,1.35162191,0.00011797,0.10218420,0.30156215,0.38982054,0.01252980,0.76716810,0.28881219,0.26078448
-5.18959480,1.34290896,0.00012684,0.11011437,0.29012218,0.37941247,0.01295217,0.74279575,0.29711344,0.26903898
-5.18359180,1.34000230,0.00013757,0.11929025,0.27970233,0.37043684,0.01329521,0.72038031,0.30781735,0.27898014
-5.17758879,1.34307203,0.00014986,0.12985007,0.27030661,0.36292176,0.01355173,0.69994610,0.32110905,0.29061589
-5.17158579,1.35222815,0.00016340,0.14194711,0.26192471,0.35685777,0.01371632,0.68147288,0.33718832,0.30394049
-5.16558279,1.36752421,0.00017788,0.15574722,0.25453423,0.35219940,0.01378551,0.66490088,0.35626778,0.31893470
-5.15957979,1.38896020,0.00019302,0.17142528,0.24810295,0.34886741,0.01375790,0.65013611,0.37856916,0.33556587
-5.15357679,1.41648449,0.00020852,0.18916036,0.24259098,0.34675176,0.01363422,0.63705586,0.40431761,0.35378805
-5.14757379,1.44999459,0.00022409,0.20912981,0.23795265,0.34571514,0.01341729,0.62551412,0.43373403,0.37354177
-5.14157079,1.48933658,0.00023944,0.23150223,0.23413815,0.34559701,0.01311193,0.61534682,0.46702541,0.39475387
-5.13556778,1.53430346,0.00025428,0.25642953,0.23109485,0.34621819,0.01272477,0.60637682,0.50437368,0.41733704
-5.12956478,1.58463242,0.00026833,0.28403839,0.22876836,0.34738581,0.01226405,0.59841861,0.54592312,0.44118937
-5.12356178,1.64000148,0.00028132,0.31442119,0.22710323,0.34889848,0.01173929,0.59128265,0.59176706,0.46619382
-5.11755878,1.70002581,0.00029301,0.34762704,0.22604345,0.35055179,0.01116100,0.58477944,0.64193425,0.49221767
-5.11155578,1.76425430,0.00030315,0.38365309,0.22553278,0.35214372,0.01054035,0.57872328,0.69637570,0.51911205
-5.10555278,1.83216667,0.00031156,0.42243664,0.22551487,0.35348004,0.00988875,0.57293572,0.75495254,0.54671173
-5.09954977,1.90317179,0.00031805,0.46384848,0.22593336,0.35437945,0.00921759,0.56724873,0.81742582,0.57483504
-5.09354677,1.97660762,0.00032251,0.50768781,0.22673198,0.35467830,0.00853787,0.56150760,0.88344865,0.60328418
-5.08754377,2.05174313,0.00032486,0.55367920,0.22785459,0.35423485,0.00785993,0.55557352,0.95256158,0.63184595
-5.08154077,2.12778267,0.00032503,0.60147191,0.22924541,0.35293273,0.00719320,0.54932579,1.02419164,0.66029300
-5.07553777,2.20387294,0.00032305,0.65064173,0.23084924,0.35068379,0.00654602,0.54266378,1.09765544,0.68838554
-5.06953477,2.27911273,0.00031895,0.70069553,0.23261193,0.34742995,0.00592550,0.53550846,1.17216661,0.71587375
-5.06353177,2.35256553,0.00031283,0.75107863,0.23448091,0.34314426,0.00533741,0.52780351,1.24684764,0.74250072
-5.05752876,2.42327475,0.00030481,0.80118476,0.23640585,0.33783099,0.00478622,0.51951613,1.32074598,0.76800603
-5.05152576,2.49028147,0.00029507,0.85036848,0.23833954,0.33152494,0.00427504,0.51063736,1.39285407,0.79212986
-5.04552276,2.55264406,0.00028378,0.89795972,0.24023876,0.32428984,0.00380575,0.50118207,1.46213270,0.81461755
-5.03951976,2.60945946,0.00027117,0.94327993,0.24206532,0.31621616,0.00337906,0.49118859,1.52753706,0.83522454
-5.03351676,2.65988509,0.00025746,0.98565936,0.24378708,0.30741829,0.00299469,0.48071801,1.58804453,0.85372142
-5.02751376,2.70316095,0.00024289,1.02445485,0.24537902,0.29803126,0.00265144,0.46985316,1.64268315,0.86989910
-5.02151076,2.73863083,0.00022771,1.05906738,0.24682414,0.28820723,0.00234742,0.45869743,1.69055978,0.88357371
-5.01550775,2.76576185,0.00021215,1.08895880,0.24811440,0.27811169,0.00208019,0.44737321,1.73088676,0.89459106
-5.00950475,2.78416146,0.00019643,1.11366702,0.24925131,0.26791973,0.00184689,0.43602030,1.76300596,0.90283058
-5.00350175,2.79359103,0.00018077,1.13281911,0.25024645,0.25781229,0.00164444,0.42479393,1.78640926,0.90820835
-4.99749875,2.79397530,0.00016536,1.14614173,0.25112152,0.24797252,0.00146961,0.41386269,1.80075453,0.91067914
-4.99149575,2.78540712,0.00015036,1.15346846,0.25190824,0.23858240,0.00131921,0.40340606,1.80587639,0.91023738
-4.98549275,2.76814697,0.00013592,1.15474381,0.25264768,0.22981945,0.00119011,0.39361179,1.80179134,0.90691691
-4.97948974,2.74261719,0.00012216,1.15002376,0.25338934,0.22185366,0.00107935,0.38467278,1.78869689,0.90078949
-4.97348674,2.70939080,0.00010916,1.13947272,0.25418968,0.21484468,0.00098422,0.37678363,1.76696487,0.89196214
-4.96748374,2.66917521,0.00009700,1.12335728,0.25511034,0.20893906,0.00090223,0.37013682,1.73712902,0.88057353
-4.96148074,2.62279141,0.00008573,1.10203681,0.25621594,0.20426765,0.00083121,0.36491831,1.69986744,0.86678932
-4.95547774,2.57114928,0.00007535,1.07595153,0.25757155,0.20094316,0.00076925,0.36130296,1.65598068,0.85079695
-4.94947474,2.51521994,0.00006588,1.04560847,0.25923998,0.19905774,0.00071472,0.35944940,1.60636630,0.83280001
-4.94347174,2.45600635,0.00005731,1.01156593,0.26127888,0.19868075,0.00066624,0.35949489,1.55199101,0.81301242
-4.93746873,2.39451319,0.00004960,0.97441702,0.26373789,0.19985671,0.00062270,0.36155005,1.49386147,0.79165282
-4.93146573,2.33171737,0.00004272,0.93477312,0.26665582,0.20260342,0.00058317,0.36569384,1.43299493,0.76893930
-4.92546273,2.26854043,0.00003662,0.89324757,0.27005826,0.20691048,0.00054691,0.37196889,1.37039090,0.74508482
-4.91945973,2.20582379,0.00003125,0.85044048,0.27395545,0.21273828,0.00051336,0.38037771,1.30700472,0.72029341
-4.91345673,2.14430808,0.00002654,0.80692495,0.27834082,0.22001750,0.00048205,0.39087974,1.24372427,0.69475729
-4.90745373,2.08461729,0.00002245,0.76323517,0.28319017,0.22864939,0.00045265,0.40338982,1.18135021,0.66865506
-4.90145073,2.02724829,0.00001892,0.71985673,0.28846164,0.23850684,0.00042487,0.41777814,1.12058065,0.64215078
-4.89544772,1.97256617,0.00001588,0.67721931,0.29409649,0.24943638,0.00039852,0.43387188,1.06200042,0.61539409
-4.88944472,1.92080530,0.00001328,0.63569182,0.30002077,0.26126112,0.00037344,0.45145873,1.00607512,0.58852102
-4.88344172,1.87207616,0.00001107,0.59557992,0.30614783,0.27378475,0.00034952,0.47029221,0.95314996,0.56165557
-4.87743872,1.82637707,0.00000920,0.55712590,0.31238158,0.28679633,0.00032665,0.49009873,0.90345303,0.53491165
-4.87143572,1.78361054,0.00000762,0.52051060,0.31862038,0.30007601,0.00030477,0.51058620,0.85710261,0.50839535
-4.86543272,1.74360287,0.00000630,0.48585715,0.32476140,0.31340136,0.00028383,0.53145387,0.81411788,0.48220722
-4.85942971,1.70612621,0.00000520,0.45323616,0.33070529,0.32655404,0.00026380,0.55240288,0.77443239,0.45644448
-4.85342671,1.67092181,0.00000428,0.42267203,0.33636080,0.33932666,0.00024465,0.57314719,0.73790944,0.43120291
-4.84742371,1.63772310,0.00000353,0.39414999,0.34164923,0.35152943,0.00022637,0.59342417,0.70435857,0.40657843
-4.84142071,1.60627761,0.00000290,0.36762355,0.34650840,0.36299627,0.00020898,0.61300432,0.67355243,0.38266815
-4.83541771,1.57636643,0.00000240,0.34302193,0.35089585,0.37359007,0.00019250,0.63169957,0.64524302,0.35957096
-4.82941471,1.54782034,0.00000198,0.32025721,0.35479113,0.38320685,0.00017696,0.64936960,0.61917694,0.33738769
-4.82341171,1.52053184,0.00000165,0.29923099,0.35819698,0.39177844,0.00016242,0.66592579,0.59510874,0.31622080
-4.81740870,1.49446255,0.00000139,0.27984022,0.36113926,0.39927364,0.00014896,0.68133240,0.57281208,0.29617373
-4.81140570,1.46964571,0.00000119,0.26198216,0.36366561,0.40569766,0.00013666,0.69560495,0.55208828,0.27735007
-4.80540270,1.44618384,0.00000105,0.24555831,0.36584293,0.41108988,0.00012561,0.70880576,0.53277219,0.25985254
-4.79939970,1.42424190,0.00000095,0.23047729,0.36775361,0.41552003,0.00011596,0.72103677,0.51473523,0.24378194
-4.79339670,1.40403639,0.00000090,0.21665668,0.36949090,0.41908290,0.00010783,0.73243008,0.49788578,0.22923621
-4.78739370,1.38582137,0.00000089,0.20402392,0.37115351,0.42189199,0.00010138,0.74313682,0.48216718,0.21630959
-4.78139070,1.36987216,0.00000092,0.19251634,0.37283982,0.42407233,0.00009678,0.75331468,0.46755371,0.20509198
-4.77538769,1.35646787,0.00000100,0.18208043,0.37464194,0.42575293,0.00009424,0.76311524,0.45404493,0.19566849
-4.76938469,1.34587388,0.00000113,0.17267061,0.37664008,0.42705923,0.00009397,0.77267153,0.44165895,0.18811922
-4.76338169,1.33832524,0.00000131,0.16424756,0.37889748,0.42810607,0.00009619,0.78208673,0.43042510,0.18251906
-4.75737869,1.33401200,0.00000154,0.15677638,0.38145622,0.42899149,0.00010115,0.79142480,0.42037660,0.17893768
-4.75137569,1.33306725,0.00000185,0.15022466,0.38433416,0.42979167,0.00010912,0.80070337,0.41154363,0.17743935
-4.74537269,1.33555846,0.00000222,0.14456069,0.38752329,0.43055741,0.00012037,0.80988967,0.40394720,0.17808261
-4.73936968,1.34148240,0.00000267,0.13975186,0.39098942,0.43131219,0.00013518,0.81889952,0.39759425,0.18091967
-4.73336668,1.35076382,0.00000322,0.13576336,0.39467343,0.43205195,0.00015382,0.82759963,0.39247410,0.18599533
-4.72736368,1.36325759,0.00000386,0.13255729,0.39849388,0.43274654,0.00017655,0.83581295,0.38855643,0.19334541
-4.72136068,1.37875399,0.00000460,0.13009209,0.40235086,0.43334265,0.00020363,0.84332694,0.38579075,0.20299458
-4.71535768,1.39698654,0.00000547,0.12832244,0.40613093,0.43376812,0.00023526,0.84990409,0.38410726,0.21495351
-4.70935468,1.41764156,0.00000645,0.12719938,0.40971267,0.43393721,0.00027161,0.85529425,0.38341899,0.22921549
-4.70335168,1.44036886,0.00000757,0.12667083,0.41297277,0.43375656,0.00031278,0.85924797,0.38362484,0.24575246
-4.69734867,1.46479246,0.00000881,0.12668221,0.41579206,0.43313140,0.00035882,0.86152999,0.38461327,0.26451074
-4.69134567,1.49052092,0.00001020,0.12717723,0.41806138,0.43197175,0.00040965,0.86193238,0.38626630,0.28540644
-4.68534267,1.51715646,0.00001172,0.12809868,0.41968668,0.43019810,0.00046513,0.86028632,0.38846353,0.30832111
-4.67933967,1.54430238,0.00001337,0.12938918,0.42059338,0.42774639,0.00052497,0.85647205,0.39108579,0.33309769
-4.67333667,1.57156875,0.00001515,0.13099182,0.42072953,0.42457199,0.00058877,0.85042645,0.39401826,0.35953715
-4.66733367,1.59857600,0.00001705,0.13285064,0.42006778,0.42065247,0.00065602,0.84214781,0.39715279,0.38739621
-4.66133067,1.62495677,0.00001905,0.13491090,0.41860602,0.41598913,0.00072605,0.83169768,0.40038948,0.41638644
-4.65532766,1.65035624,0.00002113,0.13711920,0.41636669,0.41060718,0.00079808,0.81919972,0.40363722,0.44617499
-4.64932466,1.67443138,0.00002327,0.13942346,0.41339497,0.40455475,0.00087120,0.80483569,0.40681353,0.47638719
-4.64332166,1.69684960,0.00002545,0.14177270,0.40975580,0.39790067,0.00094441,0.78883876,0.40984359,0.50661117
