energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.90395198,4.17704633,0.00446073,0.52403191,0.99618808,1.05912494,0.02870457,2.17254737,1.29019944,0.53675732
-5.89794897,4.17381009,0.00430833,0.52340110,0.99924505,1.05420239,0.02829747,2.17565058,1.29633472,0.53588434
-5.89194597,4.15627318,0.00416061,0.52095907,0.99897986,1.04580094,0.02775875,2.17103672,1.29781904,0.53327420
-5.88594297,4.12364427,0.00401818,0.51653398,0.99509417,1.03379627,0.02709175,2.15832540,1.29422381,0.52881916
-5.87993997,4.07550453,0.00388179,0.51000237,0.98737951,1.01815436,0.02630249,2.13733222,1.28522907,0.52246222
-5.87393697,4.01183206,0.00375231,0.50129379,0.97572738,0.99893580,0.02539947,2.10808088,1.27063871,0.51420000
-5.86793397,3.93301016,0.00363078,0.49039353,0.96013534,0.97629616,0.02439354,2.07080683,1.25039074,0.50408332
-5.86193097,3.83981900,0.00351834,0.47734322,0.94070849,0.95048227,0.02329754,2.02595225,1.22456195,0.49221567
-5.85592796,3.73341119,0.00341629,0.46223933,0.91765652,0.92182476,0.02212594,1.97415244,1.19336687,0.47874953
-5.84992496,3.61527240,0.00332596,0.44522967,0.89128647,0.89072708,0.02089446,1.91621457,1.15715096,0.46388084
-5.84392196,3.48716936,0.00324872,0.42650801,0.86199144,0.85765186,0.01961950,1.85308963,1.11637868,0.44784177
-5.83791896,3.35108759,0.00318587,0.40630712,0.83023611,0.82310502,0.01831778,1.78583926,1.07161692,0.43089222
-5.83191596,3.20916233,0.00313861,0.38489058,0.79653970,0.78761867,0.01700577,1.71559897,1.02351487,0.41331056
-5.82591296,3.06360583,0.00310794,0.36254381,0.76145721,0.75173355,0.01569932,1.64353969,0.97278128,0.39538380
-5.81990995,2.91663455,0.00309458,0.33956462,0.72556004,0.71598180,0.01441324,1.57082935,0.92016044,0.37739794
-5.81390695,2.77039967,0.00309895,0.31625380,0.68941679,0.68087090,0.01316095,1.49859633,0.86640786,0.35962867
-5.80790395,2.62692366,0.00312106,0.29290615,0.65357506,0.64686945,0.01195427,1.42789643,0.81226699,0.34233303
-5.80190095,2.48804563,0.00316050,0.26980223,0.61854523,0.61439518,0.01080320,1.35968443,0.75844782,0.32574212
-5.79589795,2.35537726,0.00321639,0.24720121,0.58478658,0.58380587,0.00971582,1.29479152,0.70560828,0.31005537
-5.78989495,2.23027057,0.00328738,0.22533503,0.55269642,0.55539306,0.00869830,1.23390906,0.65433905,0.29543625
-5.78389195,2.11379819,0.00337168,0.20440398,0.52260243,0.52937882,0.00775489,1.17757901,0.60515221,0.28200980
-5.77788894,2.00674590,0.00346702,0.18457376,0.49475822,0.50591548,0.00688811,1.12619094,0.55847386,0.26986176
-5.77188594,1.90961690,0.00357076,0.16597405,0.46934226,0.48508797,0.00609885,1.07998529,0.51464062,0.25903923
-5.76588294,1.82264653,0.00367990,0.14869853,0.44645967,0.46691851,0.00538661,1.03906210,0.47389996,0.24955290
-5.75987994,1.74582593,0.00379120,0.13280606,0.42614682,0.45137320,0.00474972,1.00339442,0.43641362,0.24138041
-5.75387694,1.67893261,0.00390122,0.11832301,0.40837800,0.43837010,0.00418560,0.97284543,0.40226401,0.23447073
-5.74787394,1.62156619,0.00400644,0.10524646,0.39307396,0.42778818,0.00369103,0.94718799,0.37146252,0.22874934
-5.74187094,1.57318703,0.00410337,0.09354797,0.38011146,0.41947680,0.00326236,0.92612578,0.34395959,0.22412373
-5.73586793,1.53315586,0.00418864,0.08317778,0.36933361,0.41326520,0.00289579,0.90931474,0.31965544,0.22048925
-5.72986493,1.50077280,0.00425910,0.07406917,0.36056026,0.40897155,0.00258755,0.89638404,0.29841124,0.21773479
-5.72386193,1.47531388,0.00431191,0.06614286,0.35359807,0.40641141,0.00233409,0.88695558,0.28006000,0.21574824
-5.71785893,1.45606411,0.00434466,0.05931109,0.34824998,0.40540512,0.00213224,0.88066148,0.26441674,0.21442138
-5.71185593,1.44234595,0.00435539,0.05348149,0.34432350,0.40578407,0.00197932,0.87715901,0.25128775,0.21365426
-5.70585293,1.43354245,0.00434271,0.04856046,0.34163783,0.40739571,0.00187319,0.87614250,0.24047844,0.21335870
-5.69984992,1.42911482,0.00430578,0.04445602,0.34002956,0.41010717,0.00181233,0.87735213,0.23179994,0.21346103
-5.69384692,1.42861407,0.00424434,0.04108016,0.33935678,0.41380758,0.00179582,0.88057955,0.22507403,0.21390388
-5.68784392,1.43168696,0.00415876,0.03835063,0.33950170,0.41840903,0.00182329,0.88567019,0.22013675,0.21464705
-5.68184092,1.43807632,0.00404994,0.03619216,0.34037174,0.42384636,0.00189490,0.89252262,0.21684047,0.21566757
-5.67583792,1.44761632,0.00391934,0.03453720,0.34189924,0.43007570,0.00201119,0.90108502,0.21505470,0.21695878
-5.66983492,1.46022301,0.00376888,0.03332618,0.34403979,0.43707207,0.00217300,0.91134911,0.21466566,0.21852875
-5.66383192,1.47588086,0.00360087,0.03250740,0.34676949,0.44482600,0.00238129,0.92334186,0.21557491,0.22039783
-5.65782891,1.49462588,0.00341795,0.03203652,0.35008124,0.45333944,0.00263701,0.93711535,0.21769703,0.22259577
-5.65182591,1.51652616,0.00322301,0.03187584,0.35398024,0.46262103,0.00294090,0.95273518,0.22095670,0.22515825
-5.64582291,1.54166053,0.00301904,0.03199335,0.35847899,0.47268094,0.00329330,0.97026792,0.22528526,0.22812310
-5.63981991,1.57009621,0.00280910,0.03236160,0.36359196,0.48352547,0.00369400,0.98976800,0.23061695,0.23152632
-5.63381691,1.60186640,0.00259621,0.03295655,0.36933021,0.49515153,0.00414201,1.01126464,0.23688508,0.23539809
-5.62781391,1.63694857,0.00238325,0.03375637,0.37569606,0.50754135,0.00463548,1.03474925,0.24401819,0.23975891
-5.62181091,1.67524452,0.00217292,0.03474029,0.38267829,0.52065751,0.00517150,1.06016390,0.25193656,0.24461598
-5.61580790,1.71656304,0.00196766,0.03588754,0.39024781,0.53443858,0.00574600,1.08739132,0.26054904,0.24996011
-5.60980490,1.76060603,0.00176961,0.03717643,0.39835416,0.54879558,0.00635373,1.11624698,0.26975053,0.25576323
-5.60380190,1.80695882,0.00158059,0.03858359,0.40692297,0.56360945,0.00698821,1.14647375,0.27942018,0.26197663
-5.59779890,1.85508553,0.00140205,0.04008343,0.41585452,0.57872980,0.00764173,1.17773936,0.28942050,0.26853003
-5.59179590,1.90432965,0.00123511,0.04164786,0.42502351,0.59397497,0.00830553,1.20963717,0.29959734,0.27533169
-5.58579290,1.95392044,0.00108055,0.04324618,0.43428007,0.60913356,0.00896982,1.24169029,0.30978094,0.28226935
-5.57978989,2.00298506,0.00093879,0.04484531,0.44345201,0.62396753,0.00962407,1.27335910,0.31978807,0.28921232
-5.57378689,2.05056616,0.00081000,0.04641015,0.45234833,0.63821677,0.01025721,1.30405209,0.32942503,0.29601435
-5.56778389,2.09564464,0.00069404,0.04790428,0.46076375,0.65160504,0.01085789,1.33313976,0.33849165,0.30251749
-5.56178089,2.13716676,0.00059057,0.04929073,0.46848420,0.66384721,0.01141484,1.35997110,0.34678605,0.30855656
-5.55577789,2.17407451,0.00049905,0.05053295,0.47529306,0.67465741,0.01191717,1.38389211,0.35410994,0.31396419
-5.54977489,2.20533836,0.00041881,0.05159589,0.48097781,0.68375797,0.01235469,1.40426565,0.36027429,0.31857630
-5.54377189,2.22999070,0.00034905,0.05244708,0.48533694,0.69088865,0.01271828,1.42049184,0.36510514,0.32223755
-5.53776888,2.24715890,0.00028892,0.05305774,0.48818671,0.69581587,0.01300017,1.43202820,0.36844920,0.32480679
-5.53176588,2.25609631,0.00023752,0.05340375,0.48936754,0.69834153,0.01319418,1.43840860,0.37017901,0.32616212
-5.52576288,2.25620996,0.00019393,0.05346660,0.48874972,0.69831099,0.01329597,1.43926028,0.37019752,0.32620534
-5.51975988,2.24708372,0.00015729,0.05323407,0.48623826,0.69561993,0.01330317,1.43431816,0.36844164,0.32486571
-5.51375688,2.22849585,0.00012671,0.05270072,0.48177657,0.69021975,0.01321545,1.42343578,0.36488481,0.32210273
-5.50775388,2.20043018,0.00010142,0.05186824,0.47534889,0.68212117,0.01303457,1.40659253,0.35953834,0.31790783
-5.50175088,2.16308046,0.00008064,0.05074541,0.46698132,0.67139600,0.01276427,1.38389661,0.35245146,0.31230504
-5.49574787,2.11684758,0.00006372,0.04934790,0.45674154,0.65817686,0.01241014,1.35558387,0.34371018,0.30535039
-5.48974487,2.06233006,0.00005004,0.04769781,0.44473712,0.64265492,0.01197944,1.32201243,0.33343487,0.29713034
-5.48374187,2.00030789,0.00003907,0.04582303,0.43111250,0.62507568,0.01148086,1.28365334,0.32177679,0.28775912
-5.47773887,1.93172080,0.00003033,0.04375634,0.41604499,0.60573294,0.01092417,1.24107774,0.30891374,0.27737511
-5.47173587,1.85764156,0.00002341,0.04153446,0.39973965,0.58496125,0.01031994,1.19494098,0.29504496,0.26613664
-5.46573287,1.77924566,0.00001799,0.03919697,0.38242363,0.56312701,0.00967923,1.14596447,0.28038554,0.25421707
-5.45972986,1.69777840,0.00001375,0.03678517,0.36433984,0.54061862,0.00901317,1.09491575,0.26516059,0.24179967
-5.45372686,1.61452073,0.00001047,0.03434099,0.34574050,0.51783601,0.00833272,1.04258779,0.24959940,0.22907227
-5.44772386,1.53075506,0.00000795,0.03190588,0.32688062,0.49517992,0.00764837,0.98977806,0.23392979,0.21622197
-5.44172086,1.44773221,0.00000602,0.02951988,0.30801169,0.47304118,0.00696984,0.93726816,0.21837283,0.20343017
-5.43571786,1.36664050,0.00000454,0.02722067,0.28937576,0.45179062,0.00630591,0.88580463,0.20313809,0.19086795
-5.42971486,1.28857808,0.00000343,0.02504291,0.27120012,0.43176957,0.00566428,0.83608160,0.18841956,0.17869206
-5.42371186,1.21452901,0.00000258,0.02301755,0.25369266,0.41328158,0.00505141,0.78872560,0.17439230,0.16704152
-5.41770885,1.14534392,0.00000195,0.02117146,0.23703804,0.39658531,0.00447251,0.74428309,0.16120977,0.15603506
-5.41170585,1.08172546,0.00000147,0.01952708,0.22139472,0.38188915,0.00393152,0.70321085,0.14900205,0.14576927
-5.40570285,1.02421891,0.00000111,0.01810226,0.20689286,0.36934731,0.00343116,0.66586944,0.13787464,0.13631762
-5.39969985,0.97320781,0.00000085,0.01691024,0.19363321,0.35905787,0.00297298,0.63251985,0.12790810,0.12773030
-5.39369685,0.92891479,0.00000064,0.01595965,0.18168675,0.35106256,0.00255748,0.60332319,0.11915810,0.12003475
-5.38769385,0.89140704,0.00000049,0.01525471,0.17109523,0.34534843,0.00218426,0.57834343,0.11165623,0.11323694
-5.38169085,0.86060627,0.00000038,0.01479542,0.16187252,0.34185120,0.00185211,0.55755288,0.10541109,0.10732326
-5.37568784,0.83630251,0.00000029,0.01457786,0.15400650,0.34046029,0.00155919,0.54084025,0.10040990,0.10226291
-5.36968484,0.81817130,0.00000023,0.01459450,0.14746169,0.34102524,0.00130317,0.52802079,0.09662034,0.09801073
-5.36368184,0.80579351,0.00000018,0.01483454,0.14218231,0.34336331,0.00108137,0.51884827,0.09399274,0.09451021
-5.35767884,0.79867706,0.00000014,0.01528437,0.13809570,0.34726795,0.00089088,0.51302828,0.09246246,0.09169683
-5.35167584,0.79627977,0.00000011,0.01592796,0.13511605,0.35251793,0.00072867,0.51023230,0.09195249,0.08950121
-5.34567284,0.79803262,0.00000009,0.01674731,0.13314831,0.35888657,0.00059172,0.51011226,0.09237617,0.08785237
-5.33966983,0.80336240,0.00000007,0.01772300,0.13209207,0.36615083,0.00047706,0.51231474,0.09364007,0.08668067
-5.33366683,0.81171320,0.00000006,0.01883468,0.13184545,0.37409990,0.00038186,0.51649465,0.09564696,0.08592041
-5.32766383,0.82256582,0.00000005,0.02006162,0.13230873,0.38254285,0.00030347,0.52232768,0.09829879,0.08551212
-5.32166083,0.83545454,0.00000005,0.02138330,0.13338770,0.39131512,0.00023945,0.52952111,0.10149972,0.08540427
-5.31565783,0.84998057,0.00000005,0.02278002,0.13499666,0.40028340,0.00018758,0.53782267,0.10515908,0.08555455
-5.30965483,0.86582184,0.00000006,0.02423343,0.13706084,0.40934897,0.00014591,0.54702716,0.10919415,0.08593048
-5.30365183,0.88273876,0.00000007,0.02572714,0.13951834,0.41844904,0.00011270,0.55698040,0.11353273,0.08650957
-5.29764882,0.90057585,0.00000009,0.02724721,0.14232135,0.42755637,0.00008645,0.56758070,0.11811544,0.08727891
-5.29164582,0.91925924,0.00000011,0.02878260,0.14543678,0.43667687,0.00006588,0.57877762,0.12289755,0.08823423
-5.28564282,0.93879024,0.00000014,0.03032556,0.14884614,0.44584571,0.00004988,0.59056817,0.12785028,0.08937870
-5.27963982,0.95923544,0.00000019,0.03187180,0.15254476,0.45512171,0.00003756,0.60299073,0.13296156,0.09072125
-5.27363682,0.98071372,0.00000024,0.03342061,0.15654035,0.46458073,0.00002817,0.61611694,0.13823602,0.09227482
-5.26763382,1.00338091,0.00000032,0.03497482,0.16085097,0.47430812,0.00002107,0.63004193,0.14369433,0.09405446
-5.26163082,1.02741290,0.00000041,0.03654049,0.16550244,0.48439069,0.00001579,0.64487343,0.14937171,0.09607547
-5.25562781,1.05298783,0.00000053,0.03812654,0.17052534,0.49490871,0.00001193,0.66072020,0.15531568,0.09835171
-5.24962481,1.08026839,0.00000068,0.03974413,0.17595175,0.50592822,0.00000917,0.67768037,0.16158315,0.10089414
-5.24362181,1.10938487,0.00000086,0.04140591,0.18181177,0.51749403,0.00000727,0.69583018,0.16823681,0.10370962
-5.23761881,1.14041984,0.00000109,0.04312517,0.18813002,0.52962392,0.00000605,0.71521363,0.17534099,0.10680017
-5.23161581,1.17339503,0.00000137,0.04491482,0.19492226,0.54230408,0.00000537,0.73583352,0.18295723,0.11016254
-5.22561281,1.20826101,0.00000171,0.04678637,0.20219229,0.55548610,0.00000513,0.75764425,0.19113958,0.11378828
-5.21960980,1.24488997,0.00000211,0.04874892,0.20992928,0.56908569,0.00000525,0.78054672,0.19992992,0.11766403
-5.21360680,1.28307203,0.00000260,0.05080809,0.21810552,0.58298304,0.00000570,0.80438546,0.20935356,0.12177223
-5.20760380,1.32251492,0.00000317,0.05296521,0.22667497,0.59702480,0.00000643,0.82894820,0.21941525,0.12609197
-5.20160080,1.36284710,0.00000384,0.05521647,0.23557236,0.61102762,0.00000743,0.85396788,0.23009581,0.13060001
-5.19559780,1.40362418,0.00000462,0.05755241,0.24471322,0.62478295,0.00000870,0.87912689,0.24134968,0.13527176
-5.18959480,1.44433813,0.00000551,0.05995755,0.25399456,0.63806297,0.00001022,0.90406359,0.25310343,0.14008225
-5.18359180,1.48442893,0.00000653,0.06241036,0.26329651,0.65062726,0.00001200,0.92838066,0.26525535,0.14500680
-5.17758879,1.52329830,0.00000769,0.06488335,0.27248458,0.66222994,0.00001405,0.95165510,0.27767627,0.15002154
-5.17158579,1.56032471,0.00000898,0.06734367,0.28141269,0.67262714,0.00001637,0.97344945,0.29021160,0.15510351
-5.16558279,1.59487942,0.00001042,0.06975374,0.28992682,0.68158420,0.00001896,0.99332384,0.30268450,0.16023052
-5.15957979,1.62634276,0.00001200,0.07207228,0.29786906,0.68888273,0.00002182,1.01084858,0.31490013,0.16538058
-5.15357679,1.65412036,0.00001372,0.07425552,0.30508210,0.69432698,0.00002493,1.02561667,0.32665083,0.17053109
-5.14757379,1.67765864,0.00001557,0.07625851,0.31141388,0.69774952,0.00002829,1.03725602,0.33772208,0.17565782
-5.14157079,1.69645945,0.00001755,0.07803664,0.31672218,0.69901611,0.00003188,1.04544090,0.34789890,0.18073376
-5.13556778,1.71009325,0.00001964,0.07954711,0.32087921,0.69802958,0.00003567,1.04990226,0.35697261,0.18572793
-5.12956478,1.71821065,0.00002181,0.08075047,0.32377577,0.69473267,0.00003963,1.05043671,0.36474746,0.19060441
-5.12356178,1.72055216,0.00002406,0.08161201,0.32532503,0.68910993,0.00004371,1.04691369,0.37104713,0.19532155
-5.11755878,1.71695575,0.00002634,0.08210306,0.32546561,0.68118857,0.00004787,1.03928084,0.37572062,0.19983160
-5.11155578,1.70736239,0.00002864,0.08220209,0.32416403,0.67103831,0.00005204,1.02756722,0.37864733,0.20408080
-5.10555278,1.69181912,0.00003091,0.08189552,0.32141624,0.65877031,0.00005618,1.01188436,0.37974125,0.20801001
-5.09954977,1.67047993,0.00003313,0.08117833,0.31724837,0.64453520,0.00006022,0.99242500,0.37895398,0.21155592
-5.09354677,1.64360408,0.00003525,0.08005433,0.31171644,0.62852031,0.00006409,0.96945965,0.37627651,0.21465283
-5.08754377,1.61155218,0.00003723,0.07853612,0.30490525,0.61094604,0.00006772,0.94333092,0.37173962,0.21723492
-5.08154077,1.57477984,0.00003905,0.07664475,0.29692629,0.59206165,0.00007106,0.91444580,0.36541310,0.21923896
-5.07553777,1.53382899,0.00004066,0.07440911,0.28791492,0.57214026,0.00007404,0.88326609,0.35740355,0.22060729
-5.06953477,1.48931721,0.00004204,0.07186508,0.27802677,0.55147343,0.00007660,0.85029720,0.34785114,0.22129093
-5.06353177,1.44192494,0.00004315,0.06905437,0.26743354,0.53036518,0.00007871,0.81607573,0.33692526,0.22125269
-5.05752876,1.39238112,0.00004398,0.06602331,0.25631840,0.50912568,0.00008033,0.78115600,0.32481934,0.22046999
-5.05152576,1.34144735,0.00004452,0.06282147,0.24487100,0.48806474,0.00008143,0.74609616,0.31174510,0.21893736
-5.04552276,1.28990111,0.00004474,0.05950018,0.23328253,0.46748514,0.00008200,0.71144411,0.29792629,0.21666834
-5.03951976,1.23851841,0.00004464,0.05611112,0.22174064,0.44767607,0.00008205,0.67772384,0.28359236,0.21369672
-5.03351676,1.18805637,0.00004424,0.05270491,0.21042476,0.42890686,0.00008159,0.64542247,0.26897216,0.21007703
-5.02751376,1.13923629,0.00004355,0.04932981,0.19950174,0.41142100,0.00008066,0.61497861,0.25428795,0.20588415
-5.02151076,1.09272770,0.00004257,0.04603060,0.18912200,0.39543095,0.00007929,0.58677222,0.23974986,0.20121217
-5.01550775,1.04913396,0.00004134,0.04284756,0.17941640,0.38111359,0.00007754,0.56111648,0.22555115,0.19617237
-5.00950475,1.00897987,0.00003989,0.03981576,0.17049383,0.36860673,0.00007549,0.53825193,0.21186414,0.19089056
-5.00350175,0.97270179,0.00003824,0.03696447,0.16243960,0.35800663,0.00007321,0.51834290,0.19883718,0.18550380
-4.99749875,0.94064048,0.00003644,0.03431686,0.15531467,0.34936678,0.00007077,0.50147661,0.18659257,0.18015659
-4.99149575,0.91303699,0.00003453,0.03188993,0.14915571,0.34269786,0.00006828,0.48766464,0.17522542,0.17499683
-4.98549275,0.89003168,0.00003254,0.02969456,0.14397597,0.33796901,0.00006581,0.47684695,0.16480362,0.17017161
-4.97948974,0.87166632,0.00003052,0.02773591,0.13976678,0.33511027,0.00006347,0.46889802,0.15536858,0.16582300
-4.97348674,0.85788913,0.00002850,0.02601381,0.13649976,0.33401614,0.00006133,0.46363496,0.14693692,0.16208406
-4.96748374,0.84856241,0.00002653,0.02452341,0.13412946,0.33455010,0.00005947,0.46082716,0.13950278,0.15907518
-4.96148074,0.84347244,0.00002462,0.02325590,0.13259636,0.33654991,0.00005799,0.46020701,0.13304073,0.15690080
-4.95547774,0.84234111,0.00002282,0.02219921,0.13183007,0.33983347,0.00005693,0.46148133,0.12750907,0.15564684
-4.94947474,0.84483875,0.00002114,0.02133889,0.13175264,0.34420496,0.00005636,0.46434286,0.12285334,0.15537862
-4.94347174,0.85059753,0.00001961,0.02065882,0.13228169,0.34946107,0.00005633,0.46848148,0.11900994,0.15613955
-4.93746873,0.85922497,0.00001823,0.02014203,0.13333342,0.35539700,0.00005689,0.47359448,0.11590963,0.15795065
-4.93146573,0.87031696,0.00001703,0.01977135,0.13482527,0.36181207,0.00005804,0.47939576,0.11348086,0.16081067
-4.92546273,0.88346980,0.00001599,0.01953002,0.13667813,0.36851472,0.00005983,0.48562334,0.11165272,0.16469708
-4.91945973,0.89829099,0.00001512,0.01940219,0.13881816,0.37532666,0.00006227,0.49204510,0.11035749,0.16956780
-4.91345673,0.91440833,0.00001442,0.01937331,0.14117804,0.38208622,0.00006536,0.49846258,0.10953265,0.17536360
-4.90745373,0.93147737,0.00001387,0.01943041,0.14369778,0.38865067,0.00006913,0.50471270,0.10912244,0.18201113
-4.90145073,0.94918700,0.00001346,0.01956224,0.14632502,0.39489758,0.00007357,0.51066758,0.10907880,0.18942656
-4.89544772,0.96726319,0.00001318,0.01975931,0.14901489,0.40072530,0.00007871,0.51623256,0.10936183,0.19751963
-4.88944472,0.98547120,0.00001301,0.02001386,0.15172955,0.40605249,0.00008458,0.52134264,0.10993973,0.20619808
-4.88344172,1.00361617,0.00001293,0.02031965,0.15443741,0.41081699,0.00009120,0.52595767,0.11078835,0.21537225
-4.87743872,1.02154254,0.00001293,0.02067181,0.15711216,0.41497408,0.00009865,0.53005668,0.11189039,0.22495964
-4.87143572,1.03913234,0.00001298,0.02106649,0.15973170,0.41849422,0.00010698,0.53363169,0.11323422,0.23488936
-4.86543272,1.05630269,0.00001307,0.02150063,0.16227707,0.42136059,0.00011630,0.53668147,0.11481268,0.24510618
-4.85942971,1.07300266,0.00001319,0.02197156,0.16473142,0.42356652,0.00012671,0.53920552,0.11662161,0.25557387
-4.85342671,1.08920963,0.00001332,0.02247673,0.16707909,0.42511284,0.00013835,0.54119874,0.11865845,0.26627786
-4.84742371,1.10492534,0.00001344,0.02301339,0.16930491,0.42600547,0.00015138,0.54264698,0.12092082,0.27722674
-4.84142071,1.12017156,0.00001355,0.02357832,0.17139366,0.42625328,0.00016598,0.54352382,0.12340526,0.28845262
-4.83541771,1.13498556,0.00001365,0.02416764,0.17332977,0.42586621,0.00018234,0.54378856,0.12610603,0.30001011
-4.82941471,1.14941534,0.00001373,0.02477663,0.17509722,0.42485385,0.00020065,0.54338569,0.12901417,0.31197390
-4.82341171,1.16351449,0.00001378,0.02539964,0.17667966,0.42322438,0.00022111,0.54224566,0.13211667,0.32443482
-4.81740870,1.17733694,0.00001380,0.02603008,0.17806065,0.42098399,0.00024391,0.54028699,0.13539594,0.33749457
-4.81140570,1.19093134,0.00001381,0.02666041,0.17922406,0.41813658,0.00026922,0.53741951,0.13882938,0.35125915
-4.80540270,1.20433529,0.00001380,0.02728231,0.18015444,0.41468391,0.00029718,0.53354844,0.14238921,0.36583128
-4.79939970,1.21756952,0.00001378,0.02788675,0.18083757,0.41062599,0.00032788,0.52857924,0.14604247,0.38130199
-4.79339670,1.23063204,0.00001376,0.02846420,0.18126077,0.40596168,0.00036137,0.52242274,0.14975112,0.39774196
-4.78739370,1.24349258,0.00001374,0.02900487,0.18141331,0.40068951,0.00039761,0.51500038,0.15347236,0.41519278
-4.78139070,1.25608761,0.00001373,0.02949892,0.18128662,0.39480856,0.00043651,0.50624915,0.15715905,0.43365878
-4.77538769,1.26831602,0.00001374,0.02993671,0.18087438,0.38831933,0.00047788,0.49612610,0.16076020,0.45309982
-4.76938469,1.28003604,0.00001376,0.03030901,0.18017248,0.38122465,0.00052144,0.48461201,0.16422164,0.47342550
-4.76338169,1.29106346,0.00001381,0.03060727,0.17917883,0.37353048,0.00056682,0.47171414,0.16748673,0.49449123
-4.75737869,1.30117161,0.00001388,0.03082378,0.17789312,0.36524659,0.00061356,0.45746785,0.17049718,0.51609651
-4.75137569,1.31009321,0.00001398,0.03095183,0.17631641,0.35638712,0.00066110,0.44193707,0.17319401,0.53798565
-4.74537269,1.31752439,0.00001411,0.03098586,0.17445070,0.34697098,0.00070881,0.42521357,0.17551852,0.55985116
-4.73936968,1.32313074,0.00001425,0.03092158,0.17229857,0.33702209,0.00075599,0.40741504,0.17741341,0.58133965
-4.73336668,1.32655552,0.00001441,0.03075599,0.16986273,0.32656948,0.00080189,0.38868222,0.17882397,0.60206034
-4.72736368,1.32742984,0.00001458,0.03048745,0.16714579,0.31564725,0.00084572,0.36917508,0.17969929,0.62159582
-4.72136068,1.32538438,0.00001475,0.03011567,0.16415007,0.30429437,0.00088669,0.34906835,0.17999354,0.63951453
-4.71535768,1.32006239,0.00001490,0.02964169,0.16087756,0.29255447,0.00092400,0.32854664,0.17966725,0.65538481
-4.70935468,1.31113343,0.00001504,0.02906784,0.15733012,0.28047543,0.00095692,0.30779925,0.17868855,0.66878952
-4.70335168,1.29830718,0.00001514,0.02839771,0.15350974,0.26810901,0.00098474,0.28701514,0.17703429,0.67934090
-4.69734867,1.28134674,0.00001521,0.02763603,0.14941900,0.25551036,0.00100687,0.26637797,0.17469111,0.68669480
-4.69134567,1.26008080,0.00001522,0.02678865,0.14506168,0.24273751,0.00102280,0.24606178,0.17165623,0.69056374
-4.68534267,1.23441394,0.00001518,0.02586240,0.14044338,0.22985084,0.00103216,0.22622709,0.16793805,0.69072805
-4.67933967,1.20433466,0.00001508,0.02486501,0.13557224,0.21691250,0.00103470,0.20701784,0.16355645,0.68704475
-4.67333667,1.16992055,0.00001491,0.02380503,0.13045955,0.20398579,0.00103031,0.18855906,0.15854279,0.67945351
-4.66733367,1.13134027,0.00001466,0.02269167,0.12512040,0.19113456,0.00101904,0.17095539,0.15293958,0.66797967
-4.66133067,1.08885230,0.00001435,0.02153469,0.11957409,0.17842251,0.00100109,0.15429042,0.14679973,0.65273400
-4.65532766,1.04280031,0.00001396,0.02034429,0.11384445,0.16591254,0.00097678,0.13862675,0.14018559,0.63390931
-4.64932466,0.99360538,0.00001351,0.01913091,0.10795986,0.15366603,0.00094656,0.12400678,0.13316755,0.61177418
-4.64332166,0.94175543,0.00001299,0.01790516,0.10195315,0.14174210,0.00091102,0.11045405,0.12582246,0.58666393
