energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-4.45722861,1.47924285,-1.06292265,0.66717603,-0.25067025,0.36275217,-0.25172207,0.00070944,-0.00089673,0.24711663,-0.16147387,0.03150752,-0.04294573,0.56547525,-0.46397543,0.42709154,-0.32336000,0.02997617,-0.01707675
-4.45122561,1.53324030,-1.02698429,0.68753948,-0.25436963,0.37920388,-0.24074032,0.00080604,-0.00076333,0.25802555,-0.15729946,0.03312838,-0.04091561,0.57998802,-0.44643329,0.44314759,-0.31641008,0.03076919,-0.01641968
-4.44522261,1.58050963,-0.99879011,0.70418274,-0.26128454,0.39448028,-0.23134732,0.00091589,-0.00065510,0.26776679,-0.15425170,0.03464789,-0.03889321,0.59151299,-0.43224529,0.45728498,-0.31283708,0.03139122,-0.01591546
-4.43921961,1.62041015,-0.97896443,0.71683554,-0.27145275,0.40840654,-0.22371010,0.00103926,-0.00056890,0.27616759,-0.15240625,0.03604079,-0.03691589,0.59992946,-0.42171118,0.46929595,-0.31276472,0.03183303,-0.01557441
-4.43321661,1.65245484,-0.96796543,0.72531028,-0.28487471,0.42083554,-0.21795462,0.00117627,-0.00050189,0.28307785,-0.15181288,0.03728412,-0.03501802,0.60519050,-0.41506483,0.47901496,-0.31625332,0.03208928,-0.01540389
-4.42721361,1.67631721,-0.96606178,0.72950575,-0.30150376,0.43164942,-0.21416132,0.00132689,-0.00045151,0.28837399,-0.15249203,0.03835763,-0.03322992,0.60732138,-0.41246309,0.48632134,-0.32329300,0.03215863,-0.01540792
-4.42121061,1.69183280,-0.97331442,0.72940815,-0.32123732,0.44076015,-0.21236196,0.00149081,-0.00041546,0.29196219,-0.15443240,0.03924424,-0.03157688,0.60641531,-0.41397662,0.49114066,-0.33379871,0.03204360,-0.01558694
-4.41520760,1.69899565,-0.98956398,0.72508909,-0.34390967,0.44810912,-0.21253777,0.00166745,-0.00039169,0.29378069,-0.15758937,0.03993031,-0.03007850,0.60262675,-0.41958291,0.49344473,-0.34760709,0.03175039,-0.01593758
-4.40920460,1.69794963,-1.01442465,0.71670096,-0.36928663,0.45366590,-0.21461906,0.00185588,-0.00037841,0.29380134,-0.16188459,0.04040593,-0.02874826,0.59616258,-0.42916189,0.49325026,-0.36447565,0.03128855,-0.01645257
-4.40320160,1.68897531,-1.04728467,0.70446972,-0.39706257,0.45742613,-0.21848626,0.00205480,-0.00037397,0.29202996,-0.16720667,0.04066502,-0.02759326,0.58727163,-0.44249437,0.49061624,-0.38408416,0.03067059,-0.01712075
-4.39719860,1.67247313,-1.08731390,0.68868546,-0.42686016,0.45940875,-0.22397236,0.00226250,-0.00037693,0.28850583,-0.17341305,0.04070541,-0.02661432,0.57623310,-0.45926326,0.48564023,-0.40603852,0.02991139,-0.01792719
-4.39119560,1.64894354,-1.13347833,0.66969142,-0.45823291,0.45965273,-0.23086685,0.00247689,-0.00038600,0.28330014,-0.18033296,0.04052874,-0.02580621,0.56334441,-0.47905796,0.47845365,-0.42987705,0.02902769,-0.01885338
-4.38519260,1.61896546,-1.18456144,0.64787166,-0.49067076,0.45821361,-0.23892085,0.00269549,-0.00039997,0.27651350,-0.18777150,0.04014034,-0.02515821,0.54890916,-0.50138169,0.46921645,-0.45507920,0.02803746,-0.01987756
-4.37918959,1.58317384,-1.23919200,0.62363827,-0.52360868,0.45515985,-0.24785352,0.00291546,-0.00041775,0.26827270,-0.19551463,0.03954892,-0.02465473,0.53322583,-0.52566172,0.45811125,-0.48107646,0.02695932,-0.02097515
-4.37318659,1.54223756,-1.29587769,0.59741846,-0.55643802,0.45056935,-0.25735946,0.00313365,-0.00043832,0.25872672,-0.20333503,0.03876629,-0.02427617,0.51657758,-0.55126243,0.44533735,-0.50726543,0.02581194,-0.02211930
-4.36718359,1.49683855,-1.35304352,0.56964215,-0.58852045,0.44452636,-0.26711704,0.00334665,-0.00046075,0.24804225,-0.21099851,0.03780689,-0.02399985,0.49922385,-0.57750071,0.43110471,-0.53302250,0.02461351,-0.02328145
-4.36118059,1.44765311,-1.40907416,0.54073054,-0.61920395,0.43711877,-0.27679719,0.00355092,-0.00048412,0.23639894,-0.21827091,0.03668735,-0.02380101,0.48139382,-0.60366348,0.41562835,-0.55771982,0.02338131,-0.02443210
-4.35517759,1.39533587,-1.46235860,0.51108609,-0.64784037,0.42843601,-0.28607268,0.00374283,-0.00050761,0.22398443,-0.22492511,0.03542601,-0.02365386,0.46328218,-0.62902663,0.39912311,-0.58074215,0.02213129,-0.02554150
-4.34917459,1.34050714,-1.51133585,0.48108411,-0.67380388,0.41856761,-0.29462735,0.00391878,-0.00053042,0.21098943,-0.23074793,0.03404241,-0.02353258,0.44504708,-0.65287495,0.38179909,-0.60150384,0.02087779,-0.02658046
-4.34317159,1.28374366,-1.55453996,0.45106622,-0.69650950,0.40760239,-0.30216507,0.00407534,-0.00055185,0.19760307,-0.23554675,0.03255677,-0.02341231,0.42681020,-0.67452227,0.36385792,-0.61946540,0.01963338,-0.02752114
-4.33716858,1.22557279,-1.59064275,0.42133578,-0.71543112,0.39562824,-0.30841822,0.00420932,-0.00057122,0.18400855,-0.23915542,0.03098955,-0.02326998,0.40865891,-0.69333109,0.34548974,-0.63414912,0.01840871,-0.02833782
-4.33116558,1.16647009,-1.61849262,0.39215514,-0.73011800,0.38273249,-0.31315522,0.00431789,-0.00058795,0.17037935,-0.24143942,0.02936096,-0.02308515,0.39064997,-0.70873100,0.32687106,-0.64515295,0.01721256,-0.02900762
-4.32516258,1.10685970,-1.63714794,0.36374483,-0.74020920,0.36900258,-0.31618687,0.00439869,-0.00060155,0.15687597,-0.24229990,0.02769062,-0.02284054,0.37281458,-0.72023513,0.30816340,-0.65216222,0.01605184,-0.02951115
-4.31915958,1.04711722,-1.64590369,0.33628419,-0.74544531,0.35452707,-0.31737146,0.00444990,-0.00061159,0.14364343,-0.24167658,0.02599719,-0.02252261,0.35516421,-0.72745404,0.28951269,-0.65495855,0.01493179,-0.02983306
-4.31315658,0.98757437,-1.64431032,0.30991344,-0.74567672,0.33939672,-0.31661813,0.00447030,-0.00061776,0.13080935,-0.23954937,0.02429809,-0.02212178,0.33769693,-0.73010640,0.27104924,-0.65342578,0.01385609,-0.02996246
-4.30715358,0.92852473,-1.63218413,0.28473680,-0.74086833,0.32370552,-0.31388867,0.00445934,-0.00061984,0.11848287,-0.23593855,0.02260933,-0.02163265,0.32040359,-0.72802602,0.25288828,-0.64755247,0.01282712,-0.02989315
-4.30115058,0.87023019,-1.60960868,0.26082631,-0.73110038,0.30755147,-0.30919757,0.00441713,-0.00061774,0.10675417,-0.23090378,0.02094531,-0.02105394,0.30327367,-0.72116507,0.23513082,-0.63743102,0.01184617,-0.02962381
-4.29514757,0.81292719,-1.57692751,0.23822618,-0.71656527,0.29103713,-0.30261027,0.00434448,-0.00061146,0.09569459,-0.22454171,0.01931876,-0.02038839,0.28630032,-0.70959326,0.21786485,-0.62325337,0.01091368,-0.02915788
-4.28914457,0.75683256,-1.53472839,0.21695727,-0.69756078,0.27426968,-0.29423994,0.00424282,-0.00060109,0.08535744,-0.21698258,0.01774070,-0.01964245,0.26948445,-0.69349304,0.20116659,-0.60530354,0.01002943,-0.02850341
-4.28314157,0.70214837,-1.48381998,0.19702154,-0.67447973,0.25736056,-0.28424270,0.00411418,-0.00058685,0.07577916,-0.20838584,0.01622043,-0.01882589,0.25283767,-0.67315121,0.18510188,-0.58394741,0.00919275,-0.02767269
-4.27713857,0.64906567,-1.42520202,0.17840625,-0.64779691,0.24042466,-0.27281172,0.00396113,-0.00056902,0.06698088,-0.19893500,0.01476557,-0.01795135,0.23638395,-0.64894720,0.16972739,-0.55962013,0.00840270,-0.02668175
-4.27113557,0.59776696,-1.36003050,0.16108774,-0.61805350,0.22357903,-0.26017030,0.00378667,-0.00054798,0.05897032,-0.18883197,0.01338218,-0.01703378,0.22016016,-0.62133869,0.15509187,-0.53281174,0.00765819,-0.02554980
-4.26513257,0.54842732,-1.28957916,0.14503472,-0.58584008,0.20694127,-0.24656437,0.00359414,-0.00052417,0.05174382,-0.17829116,0.01207480,-0.01608988,0.20421549,-0.59084518,0.14123714,-0.50405169,0.00695810,-0.02429854
-4.25912956,0.50121445,-1.21519918,0.13021110,-0.55177864,0.19062763,-0.23225465,0.00338710,-0.00049808,0.04528844,-0.16753349,0.01084659,-0.01513750,0.18860993,-0.55803025,0.12819897,-0.47389284,0.00630130,-0.02295142
-4.25312656,0.45628770,-1.13827856,0.11657819,-0.51650450,0.17475095,-0.21750875,0.00316925,-0.00047024,0.03958407,-0.15678056,0.00969947,-0.01419509,0.17341201,-0.52348332,0.11600778,-0.44289561,0.00568677,-0.02153291
-4.24712356,0.41379647,-1.06020279,0.10409641,-0.48064882,0.15941857,-0.20259366,0.00294429,-0.00044120,0.03460553,-0.14624917,0.00863421,-0.01328113,0.15869611,-0.48780164,0.10468921,-0.41161287,0.00511356,-0.02006776
-4.24112056,0.37387811,-0.98231810,0.09272667,-0.44482232,0.14473030,-0.18776864,0.00271582,-0.00041151,0.03032437,-0.13614626,0.00765058,-0.01241362,0.14453948,-0.45157319,0.09426456,-0.38057597,0.00458076,-0.01858028
-4.23511756,0.33665577,-0.90589862,0.08243125,-0.40960067,0.13077670,-0.17327900,0.00248728,-0.00038172,0.02671068,-0.12666459,0.00674750,-0.01160962,0.13101928,-0.41536114,0.08475115,-0.35028257,0.00408758,-0.01709372
-4.22911456,0.30223649,-0.83211810,0.07317450,-0.37551207,0.11763753,-0.15935069,0.00226184,-0.00035236,0.02373445,-0.11797887,0.00592312,-0.01088487,0.11820983,-0.37969037,0.07616259,-0.32118629,0.00363321,-0.01562971
-4.22311156,0.27070956,-0.76202701,0.06492334,-0.34302718,0.10538072,-0.14618596,0.00204233,-0.00032393,0.02136687,-0.11024277,0.00517498,-0.01025342,0.10618025,-0.34503645,0.06850913,-0.29368858,0.00321687,-0.01420781
-4.21710855,0.24214569,-0.69653517,0.05764766,-0.31255165,0.09406172,-0.13396008,0.00183124,-0.00029689,0.01958126,-0.10358643,0.00450011,-0.00972735,0.09499268,-0.31181717,0.06179790,-0.26813275,0.00283776,-0.01284512
-4.21110555,0.21659678,-0.63639998,0.05132075,-0.28442110,0.08372334,-0.12281915,0.00163065,-0.00027167,0.01835375,-0.09811475,0.00389515,-0.00931658,0.08470105,-0.28038695,0.05603325,-0.24480024,0.00249505,-0.01155611
-4.20510255,0.19409666,-0.58222012,0.04591972,-0.25889867,0.07439607,-0.11287891,0.00144224,-0.00024865,0.01766370,-0.09390621,0.00335644,-0.00902865,0.07535065,-0.25103385,0.05121713,-0.22390891,0.00218785,-0.01035243
-4.19909955,0.17466255,-0.53443419,0.04142603,-0.23617468,0.06609887,-0.10422452,0.00126728,-0.00022815,0.01749394,-0.09101217,0.00288014,-0.00886867,0.06697832,-0.22397917,0.04734949,-0.20561324,0.00191526,-0.00924291
-4.19309655,0.15829741,-0.49332383,0.03782622,-0.21636844,0.05884031,-0.09691115,0.00110670,-0.00021047,0.01783069,-0.08945677,0.00246231,-0.00883916,0.05961330,-0.19937930,0.04442877,-0.19000617,0.00167631,-0.00823364
-4.18709355,0.14499298,-0.45902069,0.03511270,-0.19953162,0.05262013,-0.09096538,0.00096105,-0.00019588,0.01866339,-0.08923713,0.00209900,-0.00894010,0.05327876,-0.17732956,0.04245243,-0.17712227,0.00147008,-0.00732809
-4.18109055,0.13473345,-0.43151645,0.03328470,-0.18565310,0.04743101,-0.08638706,0.00083061,-0.00018459,0.01998434,-0.09032399,0.00178636,-0.00916888,0.04799379,-0.15786958,0.04141747,-0.16694213,0.00129566,-0.00652732
-4.17508754,0.12749951,-0.41067540,0.03234942,-0.17466485,0.04326054,-0.08315172,0.00071541,-0.00017683,0.02178820,-0.09266268,0.00152065,-0.00952038,0.04377582,-0.14098987,0.04132108,-0.15939746,0.00115223,-0.00583026
-4.16908454,0.12327278,-0.39624873,0.03232321,-0.16644850,0.04009332,-0.08121336,0.00061527,-0.00017279,0.02407145,-0.09617447,0.00129839,-0.00998701,0.04064333,-0.12663915,0.04216123,-0.15437688,0.00103908,-0.00523399
-4.16308154,0.12204037,-0.38789014,0.03323283,-0.16084253,0.03791306,-0.08050735,0.00052991,-0.00017265,0.02683181,-0.10075820,0.00111633,-0.01055890,0.03861875,-0.11473208,0.04393728,-0.15173212,0.00095571,-0.00473404
-4.15707854,0.12379930,-0.38517211,0.03511676,-0.15764964,0.03670462,-0.08095361,0.00045896,-0.00017662,0.03006757,-0.10629236,0.00097157,-0.01122399,0.03773138,-0.10515702,0.04665061,-0.15128436,0.00090185,-0.00432471
-4.15107554,0.12856083,-0.38760257,0.03802645,-0.15664424,0.03645596,-0.08245976,0.00040201,-0.00018492,0.03377705,-0.11263753,0.00086155,-0.01196830,0.03802024,-0.09778358,0.05030519,-0.15283070,0.00087752,-0.00399940
-4.14507254,0.13635432,-0.39464143,0.04202740,-0.15757979,0.03715986,-0.08492429,0.00035872,-0.00019777,0.03795799,-0.11963916,0.00078409,-0.01277617,0.03953665,-0.09246957,0.05490809,-0.15615061,0.00088307,-0.00375086
-4.13906953,0.14723054,-0.40571679,0.04720008,-0.16019609,0.03881534,-0.08823970,0.00032879,-0.00021543,0.04260709,-0.12713082,0.00073737,-0.01363055,0.04234654,-0.08906735,0.06046999,-0.16101215,0.00091922,-0.00357148
-4.13306653,0.16126432,-0.42024061,0.05364054,-0.16422612,0.04142889,-0.09229542,0.00031204,-0.00023820,0.04771956,-0.13493780,0.00071998,-0.01451336,0.04653218,-0.08742919,0.06700544,-0.16717805,0.00098712,-0.00345354
-4.12706353,0.17855609,-0.43762339,0.06146059,-0.16940263,0.04501522,-0.09698063,0.00030845,-0.00026637,0.05328869,-0.14288111,0.00073088,-0.01540590,0.05219341,-0.08741180,0.07453307,-0.17441147,0.00108829,-0.00338938
-4.12106053,0.19923252,-0.45728801,0.07078748,-0.17546425,0.04959763,-0.10218683,0.00031814,-0.00030029,0.05930564,-0.15078161,0.00076932,-0.01628926,0.05944804,-0.08887974,0.08307557,-0.18248129,0.00122472,-0.00337164
-4.11505753,0.22344574,-0.47868208,0.08176296,-0.18216110,0.05520798,-0.10781011,0.00034142,-0.00034031,0.06575905,-0.15846452,0.00083489,-0.01714476,0.06843149,-0.09170790,0.09265935,-0.19116710,0.00139874,-0.00339332
-4.10905453,0.25137107,-0.50128891,0.09454159,-0.18925981,0.06188611,-0.11375305,0.00037877,-0.00038682,0.07263489,-0.16576380,0.00092739,-0.01795440,0.07929543,-0.09578293,0.10331397,-0.20026348,0.00161308,-0.00344798
-4.10305153,0.28320323,-0.52463680,0.10928826,-0.19654802,0.06967879,-0.11992633,0.00043086,-0.00044017,0.07991615,-0.17252653,0.00104680,-0.01870136,0.09220539,-0.10100371,0.11507112,-0.20958371,0.00187075,-0.00352973
-4.09704852,0.31915067,-0.54830627,0.12617477,-0.20383802,0.07863810,-0.12624981,0.00049848,-0.00050074,0.08758260,-0.17861702,0.00119320,-0.01937036,0.10733731,-0.10728099,0.12796324,-0.21896275,0.00217496,-0.00363335
-4.09104552,0.35942816,-0.57193542,0.14537551,-0.21096974,0.08881934,-0.13265320,0.00058259,-0.00056884,0.09561049,-0.18392048,0.00136670,-0.01994810,0.12487291,-0.11453628,0.14202161,-0.22825940,0.00252905,-0.00375426
-4.08504252,0.40424751,-0.59522292,0.16706216,-0.21781297,0.10027834,-0.13907623,0.00068421,-0.00064479,0.10397215,-0.18834608,0.00156733,-0.02042356,0.14499392,-0.12270013,0.15727405,-0.23735757,0.00293634,-0.00388857
-4.07903952,0.45380653,-0.61792889,0.19139748,-0.22426866,0.11306842,-0.14546835,0.00080444,-0.00072882,0.11263562,-0.19182934,0.00179499,-0.02078829,0.16787524,-0.13170992,0.17374212,-0.24616666,0.00339998,-0.00403301
-4.07303652,0.50827640,-0.63987356,0.21852829,-0.23026949,0.12723676,-0.15178801,0.00094436,-0.00082110,0.12156414,-0.19433359,0.00204934,-0.02103653,0.19367716,-0.14150744,0.19143790,-0.25462106,0.00392279,-0.00418492
-4.06703352,0.56778780,-0.66093391,0.24857772,-0.23577956,0.14282061,-0.15800148,0.00110497,-0.00092175,0.13071562,-0.19585059,0.00232976,-0.02116534,0.22253675,-0.15203630,0.21036047,-0.26267873,0.00450712,-0.00434223
-4.06103052,0.63241608,-0.68103858,0.28163705,-0.24079344,0.15984320,-0.16408138,0.00128717,-0.00103079,0.14004222,-0.19640011,0.00263524,-0.02117459,0.25455862,-0.16323951,0.23049218,-0.27031913,0.00515458,-0.00450333
-4.05502751,0.70216617,-0.70016134,0.31775722,-0.24533453,0.17830961,-0.17000506,0.00149165,-0.00114816,0.14948979,-0.19602860,0.00296436,-0.02106680,0.28980552,-0.17505737,0.25179483,-0.27754037,0.00586598,-0.00466707
-4.04902451,0.77695774,-0.71831369,0.35694055,-0.24945294,0.19820271,-0.17575277,0.00171882,-0.00127374,0.15899764,-0.19480701,0.00331527,-0.02084702,0.32828892,-0.18742585,0.27420604,-0.28435604,0.00664104,-0.00483269
-4.04302151,0.85661129,-0.73553700,0.39913284,-0.25322298,0.21947950,-0.18130601,0.00196874,-0.00140736,0.16849829,-0.19282775,0.00368561,-0.02052247,0.36996013,-0.20027564,0.29763595,-0.29079176,0.00747827,-0.00499974
-4.03701851,0.94083609,-0.75189483,0.44421628,-0.25674050,0.24206780,-0.18664596,0.00224107,-0.00154881,0.17791761,-0.19020114,0.00407260,-0.02010230,0.41470228,-0.21353204,0.32196454,-0.29688163,0.00837486,-0.00516806
-4.03101551,1.02922069,-0.76746592,0.49200368,-0.26012011,0.26586378,-0.19175228,0.00253498,-0.00169789,0.18717521,-0.18705134,0.00447300,-0.01959712,0.46232378,-0.22711573,0.34703973,-0.30266500,0.00932652,-0.00533770
-4.02501251,1.12122666,-0.78233839,0.54223420,-0.26349253,0.29073024,-0.19660236,0.00284912,-0.00185443,0.19618520,-0.18351210,0.00488318,-0.01901867,0.51255346,-0.24094457,0.37267651,-0.30818358,0.01032744,-0.00550896
-4.01900950,1.21618643,-0.79660547,0.59457118,-0.26700212,0.31649611,-0.20117107,0.00318156,-0.00201833,0.20485739,-0.17972243,0.00529920,-0.01837936,0.56503810,-0.25493623,0.39865739,-0.31347916,0.01137024,-0.00568230
-4.01300650,1.31330566,-0.81036313,0.64860219,-0.27080465,0.34295700,-0.20543113,0.00352980,-0.00218962,0.21309885,-0.17582251,0.00571689,-0.01769190,0.61934241,-0.26901175,0.42473407,-0.31859212,0.01244602,-0.00585839
-4.00700350,1.41167062,-0.82370970,0.70384161,-0.27506540,0.36987718,-0.20935404,0.00389070,-0.00236852,0.22081596,-0.17194983,0.00613197,-0.01696893,0.67495207,-0.28309975,0.45063069,-0.32356063,0.01354446,-0.00603811
-4.00100050,1.51026071,-0.83674725,0.75973593,-0.27995737,0.39699278,-0.21291160,0.00426060,-0.00255542,0.22791676,-0.16823592,0.00654012,-0.01622268,0.73127963,-0.29714110,0.47604847,-0.32842074,0.01465391,-0.00622255
-3.99499750,1.60796609,-0.84958479,0.81567173,-0.28565977,0.42401643,-0.21607785,0.00463525,-0.00275097,0.23431363,-0.16480355,0.00693719,-0.01546473,0.78767363,-0.31109377,0.50067171,-0.33320720,0.01576164,-0.00641305
-3.98899450,1.70361018,-0.86234256,0.87098633,-0.29235641,0.45064304,-0.21883150,0.00500997,-0.00295609,0.23992614,-0.16176465,0.00731923,-0.01470580,0.84343072,-0.32493752,0.52417514,-0.33795485,0.01685406,-0.00661122
-3.98299150,1.79597634,-0.87515705,0.92498085,-0.30023392,0.47655676,-0.22115838,0.00537967,-0.00317196,0.24468400,-0.15921880,0.00768268,-0.01395560,0.89781048,-0.33867809,0.54623212,-0.34270040,0.01791705,-0.00681893
-3.97698849,1.88383807,-0.88818596,0.97693545,-0.30947966,0.50143875,-0.22305405,0.00573903,-0.00340001,0.24852991,-0.15725228,0.00802446,-0.01322275,0.95005270,-0.35235050,0.56652371,-0.34748445,0.01893625,-0.00703834
-3.97098549,1.96599159,-0.90161250,1.02612619,-0.32027895,0.52497559,-0.22452614,0.00608255,-0.00364190,0.25142217,-0.15593771,0.00834205,-0.01251475,0.99939650,-0.36602115,0.58474800,-0.35235335,0.01989749,-0.00727186
-3.96498249,2.04128970,-0.91564821,1.07184313,-0.33281174,0.54686805,-0.22559634,0.00640478,-0.00389945,0.25333690,-0.15533398,0.00863360,-0.01183801,1.04510070,-0.37978846,0.60062944,-0.35736067,0.02078711,-0.00752211
-3.95897949,2.10867555,-0.93053377,1.11340900,-0.34724824,0.56683983,-0.22630178,0.00670043,-0.00417456,0.25426978,-0.15548646,0.00889793,-0.01119789,1.08646471,-0.39378178,0.61392777,-0.36256813,0.02159239,-0.00779187
-3.95297649,2.16721501,-0.94653716,1.15019772,-0.36374387,0.58464587,-0.22669576,0.00696455,-0.00446912,0.25423703,-0.15642736,0.00913462,-0.01059879,1.12284918,-0.40815838,0.62444604,-0.36804560,0.02230190,-0.00808398
-3.94697349,2.21612628,-0.96394895,1.18165228,-0.38243315,0.60008008,-0.22684761,0.00719270,-0.00478485,0.25327576,-0.15817607,0.00934395,-0.01004421,1.15369563,-0.42309873,0.63203753,-0.37387021,0.02290583,-0.00840120
-3.94097049,2.25480549,-0.98307454,1.20730113,-0.40342309,0.61298201,-0.22684162,0.00738110,-0.00512319,0.25144341,-0.16073934,0.00952689,-0.00953687,1.17854420,-0.43879981,0.63661105,-0.38012434,0.02339630,-0.00874610
-3.93496748,2.28284727,-1.00422345,1.22677260,-0.42678590,0.62324219,-0.22677511,0.00752680,-0.00548514,0.24881640,-0.16411135,0.00968505,-0.00907877,1.19704895,-0.45546701,0.63813453,-0.38689257,0.02376762,-0.00912088
-3.92896448,2.30005925,-1.02769604,1.23980674,-0.45255174,0.63080610,-0.22675568,0.00762775,-0.00587110,0.24548799,-0.16827345,0.00982057,-0.00867126,1.20898992,-0.47330469,0.63663661,-0.39425778,0.02401646,-0.00952721
-3.92296148,2.30647019,-1.05376826,1.24626410,-0.48070156,0.63567638,-0.22689763,0.00768297,-0.00628074,0.24156538,-0.17319383,0.00993607,-0.00831508,1.21428165,-0.49250587,0.63220629,-0.40229635,0.02414193,-0.00996604
-3.91695848,2.30233107,-1.08267515,1.24613125,-0.51116078,0.63791341,-0.22731788,0.00769254,-0.00671284,0.23716627,-0.17882686,0.01003446,-0.00801038,1.21297762,-0.51324162,0.62499054,-0.41107304,0.02414569,-0.01043747
-3.91095548,2.28810945,-1.11459406,1.23952266,-0.54379418,0.63763408,-0.22813141,0.00765770,-0.00716521,0.23241486,-0.18511252,0.01011888,-0.00775675,1.20527063,-0.53565060,0.61519003,-0.42063554,0.02403185,-0.01094057
-3.90495248,2.26447722,-1.14962863,1.22667903,-0.57840235,0.63500905,-0.22944662,0.00758081,-0.00763459,0.22743764,-0.19197572,0.01019256,-0.00755319,1.19148899,-0.55982922,0.60305319,-0.43100930,0.02380685,-0.01147332
-3.89894947,2.23229242,-1.18779446,1.20796202,-0.61472047,0.63025844,-0.23136064,0.00746527,-0.00811666,0.22235905,-0.19932596,0.01025865,-0.00739809,1.17208880,-0.58582318,0.58886891,-0.44219286,0.02347933,-0.01203249
-3.89294647,2.19257589,-1.22900753,1.18384576,-0.65241939,0.62364630,-0.23395503,0.00731553,-0.00860600,0.21729731,-0.20705720,0.01032018,-0.00728923,1.14764256,-0.61362058,0.57295809,-0.45415402,0.02305985,-0.01261363
-3.88694347,2.14648390,-1.27307621,1.15490531,-0.69110950,0.61547399,-0.23729193,0.00713688,-0.00909617,0.21236045,-0.21504831,0.01037989,-0.00722373,1.11882471,-0.64314720,0.55566458,-0.46682728,0.02256057,-0.01321113
-3.88094047,2.09527779,-1.31969747,1.12180254,-0.73034738,0.60607294,-0.24141088,0.00693535,-0.00957986,0.20764295,-0.22316403,0.01044023,-0.00719810,1.08639458,-0.67426411,0.53734573,-0.48011259,0.02199497,-0.01381827
-3.87493747,2.04029187,-1.36845776,1.08527009,-0.76964518,0.59579688,-0.24632658,0.00671750,-0.01004901,0.20322288,-0.23125671,0.01050322,-0.00720821,1.05117750,-0.70676789,0.51836300,-0.49387572,0.02137745,-0.01442740
-3.86893447,1.98290091,-1.41883876,1.04609378,-0.80848237,0.58501399,-0.25202748,0.00649028,-0.01049507,0.19915994,-0.23916873,0.01057050,-0.00724933,1.01404463,-0.74039331,0.49907296,-0.50795022,0.02072292,-0.01503010
-3.86293147,1.92448815,-1.47022778,1.00509408,-0.84631971,0.57409914,-0.25847545,0.00626074,-0.01090919,0.19549416,-0.24673564,0.01064325,-0.00731624,0.97589242,-0.77481860,0.47981901,-0.52214098,0.02004652,-0.01561742
-3.85692846,1.86641501,-1.52193251,0.96310740,-0.88261451,0.56342645,-0.26560640,0.00603589,-0.01128258,0.19224562,-0.25378997,0.01072228,-0.00740325,0.93762218,-0.80967284,0.46092406,-0.53622918,0.01936313,-0.01618019
-3.85092546,1.80999325,-1.57319948,0.92096745,-0.91683684,0.55336245,-0.27333192,0.00582242,-0.01160674,0.18941490,-0.26016564,0.01080803,-0.00750437,0.90012039,-0.84454530,0.44268427,-0.54997851,0.01868713,-0.01670926
-3.84492246,1.75646025,-1.62323535,0.87948746,-0.94848574,0.54425980,-0.28154167,0.00562654,-0.01187377,0.18698435,-0.26570265,0.01090063,-0.00761344,0.86424036,-0.87899628,0.42536410,-0.56314228,0.01803201,-0.01719585
-3.83891946,1.70695775,-1.67123003,0.83944341,-0.97710466,0.53645176,-0.29010660,0.00545378,-0.01207671,0.18492006,-0.27025207,0.01099998,-0.00772426,0.83078551,-0.91256882,0.40919264,-0.57547107,0.01741014,-0.01763179
-3.83291646,1.66251427,-1.71638060,0.80155882,-1.00229540,0.53024736,-0.29888274,0.00530878,-0.01220973,0.18317439,-0.27368086,0.01110584,-0.00783077,0.80049461,-0.94480103,0.39436118,-0.58672066,0.01683253,-0.01800983
-3.82691346,1.62403121,-1.75791497,0.76649122,-1.02372984,0.52592720,-0.30771532,0.00519522,-0.01226841,0.18168891,-0.27587652,0.01121789,-0.00792722,0.77402921,-0.97523826,0.38102197,-0.59665966,0.01630861,-0.01832384
-3.82091046,1.59227234,-1.79511410,0.73482054,-1.04115890,0.52373983,-0.31644324,0.00511566,-0.01224990,0.18039760,-0.27675118,0.01133583,-0.00800836,0.75196321,-1.00344486,0.36928813,-0.60507676,0.01584614,-0.01856902
-3.81490745,1.56785648,-1.82733206,0.70703948,-1.05441818,0.52389867,-0.32490348,0.00507149,-0.01215304,0.17923009,-0.27624489,0.01145943,-0.00806951,0.73477467,-1.02901494,0.35923436,-0.61178699,0.01545110,-0.01874202
-3.80890445,1.55125288,-1.85401295,0.68354594,-1.06343021,0.52657916,-0.33293553,0.00506293,-0.01197840,0.17811493,-0.27432815,0.01158863,-0.00810678,0.72283969,-1.05158192,0.35089854,-0.61663702,0.01512764,-0.01884101
-3.80290145,1.54277894,-1.87470436,0.66463748,-1.06820319,0.53191629,-0.34038553,0.00508897,-0.01172829,0.17698252,-0.27100323,0.01172353,-0.00811711,0.71642827,-1.07082656,0.34428379,-0.61950910,0.01487807,-0.01886567
-3.79689845,1.54259978,-1.88906689,0.65050773,-1.06882639,0.54000221,-0.34711002,0.00514751,-0.01140669,0.17576780,-0.26630452,0.01186449,-0.00809838,0.71570206,-1.08648331,0.33936103,-0.62032371,0.01470292,-0.01881715
