energy_ev,total_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.05852926,3.01937391,0.15524735,2.09547000,0.08400890,0.63007474,0.00356629,0.04879629,0.00775355,0.15304975
-3.05252626,3.12654291,0.15921859,2.18367447,0.08744472,0.64399559,0.00344259,0.04912706,0.00757993,0.15289317
-3.04652326,3.24347550,0.16391203,2.27820456,0.09130211,0.66023601,0.00333988,0.04962867,0.00744544,0.15337924
-3.04052026,3.36803277,0.16922219,2.37751573,0.09551987,0.67836595,0.00325721,0.05026941,0.00735179,0.15444170
-3.03451726,3.49797342,0.17503414,2.48002056,0.10003286,0.69790717,0.00319315,0.05101621,0.00730038,0.15600560
-3.02851426,3.63103702,0.18122774,2.58414660,0.10477439,0.71835076,0.00314577,0.05183602,0.00729243,0.15799097
-3.02251126,3.76502960,0.18768214,2.68839517,0.10967872,0.73917596,0.00311284,0.05269732,0.00732913,0.16031642
-3.01650825,3.89790797,0.19428028,2.79139860,0.11468349,0.75986945,0.00309182,0.05357136,0.00741174,0.16290282
-3.01050525,4.02785924,0.20091322,2.89197343,0.11973203,0.77994455,0.00308007,0.05443345,0.00754174,0.16567653
-3.00450225,4.15337169,0.20748413,2.98916705,0.12477546,0.79895916,0.00307488,0.05526388,0.00772088,0.16857231
-2.99849925,4.27329364,0.21391173,3.08229546,0.12977435,0.81653191,0.00307362,0.05604878,0.00795130,0.17153565
-2.99249625,4.38687729,0.22013306,3.17097008,0.13469994,0.83235566,0.00307382,0.05678061,0.00823555,0.17452433
-2.98649325,4.49380482,0.22610540,3.25511180,0.13953482,0.84620762,0.00307327,0.05745840,0.00857657,0.17750940
-2.98049025,4.59419522,0.23180720,3.33495135,0.14427297,0.85795589,0.00307007,0.05808771,0.00897772,0.18047520
-2.97448724,4.68859074,0.23723809,3.41101510,0.14891914,0.86756182,0.00306272,0.05868027,0.00944268,0.18341873
-2.96848424,4.77792306,0.24241777,3.48409666,0.15348767,0.87507820,0.00305015,0.05925337,0.00997536,0.18634821
-2.96248124,4.86346015,0.24738396,3.55521488,0.15800064,0.88064350,0.00303170,0.05982900,0.01057978,0.18928099
-2.95647824,4.94673589,0.25218943,3.62555975,0.16248548,0.88447215,0.00300717,0.06043271,0.01125991,0.19224091
-2.95047524,5.02946521,0.25689824,3.69642845,0.16697233,0.88684170,0.00297678,0.06109242,0.01201947,0.19525532
-2.94447224,5.11344850,0.26158136,3.76915400,0.17149091,0.88807715,0.00294111,0.06183700,0.01286174,0.19835183
-2.93846923,5.20046964,0.26631196,3.84502992,0.17606751,0.88853354,0.00290111,0.06269486,0.01378934,0.20155499
-2.93246623,5.29219230,0.27116039,3.92523412,0.18072187,0.88857738,0.00285794,0.06369249,0.01480397,0.20488317
-2.92646323,5.39005945,0.27618939,4.01075569,0.18546447,0.88856801,0.00281300,0.06485314,0.01590619,0.20834576
-2.92046023,5.49520097,0.28144950,4.10232826,0.19029414,0.88883967,0.00276778,0.06619549,0.01709518,0.21194077
-2.91445723,5.60835389,0.28697506,4.20037302,0.19519626,0.88968514,0.00272385,0.06773262,0.01836857,0.21565316
-2.90845423,5.72979921,0.29278096,4.30495453,0.20014176,0.89134164,0.00268273,0.06947108,0.01972218,0.21945381
-2.90245123,5.85931863,0.29886027,4.41575170,0.20508679,0.89397972,0.00264585,0.07141027,0.02114992,0.22329932
-2.89644822,5.99617352,0.30518295,4.53204551,0.20997326,0.89769545,0.00261451,0.07354208,0.02264367,0.22713258
-2.89044522,6.13910737,0.31169566,4.65272455,0.21473029,0.90250620,0.00258984,0.07585078,0.02419323,0.23088421
-2.88444222,6.28637192,0.31832266,4.77630848,0.21927632,0.90835022,0.00257274,0.07831323,0.02578634,0.23447459
-2.87843922,6.43577607,0.32496789,4.90098846,0.22352201,0.91508981,0.00256390,0.08089936,0.02740879,0.23781668
-2.87243622,6.58475549,0.33151801,5.02468330,0.22737360,0.92251793,0.00256379,0.08357290,0.02904456,0.24081918
-2.86643322,6.73046006,0.33784630,5.14510879,0.23073671,0.93036770,0.00257268,0.08629238,0.03067608,0.24339016
-2.86043022,6.86985520,0.34381738,5.25985734,0.23352031,0.93832454,0.00259066,0.08901227,0.03228458,0.24544073
-2.85442721,6.99983280,0.34929227,5.36648452,0.23564063,0.94604012,0.00261767,0.09168436,0.03385049,0.24688877
-2.84842421,7.11732685,0.35413392,5.46259873,0.23702488,0.95314753,0.00265353,0.09425914,0.03535391,0.24766242
-2.84242121,7.21942870,0.35821262,5.54595014,0.23761456,0.95927706,0.00269802,0.09668737,0.03677511,0.24770320
-2.83641821,7.30349712,0.36141133,5.61451497,0.23736812,0.96407188,0.00275088,0.09892148,0.03809513,0.24696865
-2.83041521,7.36725838,0.36363057,5.66657155,0.23626300,0.96720284,0.00281184,0.10091713,0.03929635,0.24543427
-2.82441221,7.40889208,0.36479272,5.70076492,0.23429678,0.96838209,0.00288071,0.10263446,0.04036301,0.24309482
-2.81840920,7.42709954,0.36484542,5.71615722,0.23148747,0.96737476,0.00295732,0.10403931,0.04128177,0.23996477
-2.81240620,7.42115166,0.36376422,5.71226199,0.22787297,0.96400835,0.00304157,0.10510425,0.04204218,0.23607799
-2.80640320,7.39091482,0.36155403,5.68906083,0.22350972,0.95817964,0.00313344,0.10580927,0.04263704,0.23148676
-2.80040020,7.33685389,0.35824960,5.64700225,0.21847053,0.94985875,0.00323294,0.10614234,0.04306269,0.22625993
-2.79439720,7.26001262,0.35391481,5.58698275,0.21284191,0.93909040,0.00334009,0.10609960,0.04331916,0.22048062
-2.78839420,7.16197265,0.34864095,5.51031131,0.20672082,0.92599225,0.00345492,0.10568531,0.04341019,0.21424333
-2.78239120,7.04479313,0.34254399,5.41865913,0.20021123,0.91075062,0.00357736,0.10491152,0.04334309,0.20765075
-2.77638819,6.91093398,0.33576096,5.31399691,0.19342044,0.89361366,0.00370726,0.10379749,0.04312848,0.20081027
-2.77038519,6.76316615,0.32844561,5.19852262,0.18645552,0.87488235,0.00384430,0.10236881,0.04277993,0.19383054
-2.76438219,6.60447302,0.32076349,5.07458300,0.17941987,0.85489971,0.00398797,0.10065643,0.04231339,0.18681800
-2.75837919,6.43794701,0.31288672,4.94459219,0.17241021,0.83403868,0.00413749,0.09869545,0.04174660,0.17987369
-2.75237619,6.26668592,0.30498855,4.81095098,0.16551396,0.81268905,0.00429185,0.09652388,0.04109847,0.17309034
-2.74637319,6.09369320,0.29723801,4.67597003,0.15880714,0.79124411,0.00444976,0.09418127,0.04038829,0.16654995
-2.74037019,5.92178608,0.28979484,4.54180005,0.15235289,0.77008740,0.00460963,0.09170750,0.03963510,0.16032184
-2.73436718,5.75351501,0.28280481,4.41037173,0.14620062,0.74958005,0.00476965,0.08914148,0.03885694,0.15446131
-2.72836418,5.59109751,0.27639577,4.28334748,0.14038574,0.73004935,0.00492776,0.08652007,0.03807032,0.14900881
-2.72236118,5.43636831,0.27067436,4.16208649,0.13492992,0.71177872,0.00508176,0.08387717,0.03728962,0.14398984
-2.71635818,5.29074746,0.26572369,4.04762412,0.12984193,0.69499957,0.00522934,0.08124299,0.03652679,0.13941525
-2.71035518,5.15522676,0.26160190,3.94066570,0.12511888,0.67988540,0.00536820,0.07864351,0.03579099,0.13528226
-2.70435218,5.03037431,0.25834169,3.84159438,0.12074781,0.66654812,0.00549608,0.07610025,0.03508854,0.13157575
-2.69834917,4.91635612,0.25595087,3.75049190,0.11670754,0.65503687,0.00561089,0.07363026,0.03442291,0.12827006
-2.69234617,4.81297290,0.25441373,3.66717068,0.11297068,0.64533930,0.00571078,0.07124630,0.03379493,0.12533105
-2.68634317,4.71970974,0.25369320,3.59121512,0.10950570,0.63738510,0.00579424,0.06895728,0.03320303,0.12271827
-2.68034017,4.63579568,0.25373378,3.52202971,0.10627895,0.63105180,0.00586013,0.06676881,0.03264367,0.12038737
-2.67433717,4.56027011,0.25446491,3.45889136,0.10325663,0.62617245,0.00590777,0.06468397,0.03211182,0.11829233
-2.66833417,4.49205241,0.25580469,3.40100319,0.10040656,0.62254487,0.00593694,0.06270408,0.03160148,0.11638772
-2.66233117,4.43001184,0.25766380,3.34754721,0.09769974,0.61994205,0.00594792,0.06082956,0.03110621,0.11463070
-2.65632816,4.37303415,0.25994946,3.29773345,0.09511159,0.61812345,0.00594148,0.05906076,0.03061971,0.11298276
-2.65032516,4.32008231,0.26256913,3.25084343,0.09262300,0.61684649,0.00591885,0.05739878,0.03013628,0.11141124
-2.64432216,4.27024884,0.26543398,3.20626625,0.09022097,0.61587804,0.00588166,0.05584613,0.02965130,0.10989036
-2.63831916,4.22279787,0.26846184,3.16352601,0.08789906,0.61500524,0.00583192,0.05440733,0.02916156,0.10840205
-2.63231616,4.17719570,0.27157968,3.12229988,0.08565739,0.61404543,0.00577192,0.05308933,0.02866552,0.10693624
-2.62631316,4.13312913,0.27472547,3.08242647,0.08350252,0.61285467,0.00570417,0.05190179,0.02816353,0.10549094
-2.62031016,4.09051145,0.27784935,3.04390489,0.08144696,0.61133465,0.00563134,0.05085713,0.02765781,0.10407192
-2.61430715,4.04947674,0.28091421,3.00688500,0.07950854,0.60943765,0.00555616,0.04997043,0.02715250,0.10269207
-2.60830415,4.01036330,0.28389570,2.97165010,0.07770950,0.60716940,0.00548138,0.04925921,0.02665343,0.10137065
-2.60230115,3.97368777,0.28678161,2.93859327,0.07607556,0.60458976,0.00540972,0.04874295,0.02616799,0.10013215
-2.59629815,3.94011156,0.28957081,2.90818908,0.07463475,0.60181120,0.00534385,0.04844250,0.02570484,0.09900522
-2.59029515,3.91040157,0.29227183,2.88096207,0.07341629,0.59899507,0.00528632,0.04837942,0.02527353,0.09802134
-2.58429215,3.88538715,0.29490110,2.85745403,0.07244935,0.59634592,0.00523962,0.04857511,0.02488421,0.09721357
-2.57828914,3.86591544,0.29748103,2.83819130,0.07176187,0.59410400,0.00520616,0.04904996,0.02454719,0.09661526
-2.57228614,3.85280687,0.30003804,2.82365387,0.07137944,0.59253619,0.00518830,0.04982239,0.02427261,0.09625881
-2.56628314,3.84681266,0.30260049,2.81424732,0.07132418,0.59192584,0.00518837,0.05090787,0.02407001,0.09617453
-2.56028014,3.84857583,0.30519681,2.81027868,0.07161378,0.59256173,0.00520875,0.05231800,0.02394802,0.09638957
-2.55427714,3.85859710,0.30785369,2.81193707,0.07226067,0.59472665,0.00525188,0.05405955,0.02391402,0.09692703
-2.54827414,3.87720653,0.31059456,2.81927938,0.07327132,0.59868603,0.00532033,0.05613369,0.02397380,0.09780512
-2.54227114,3.90454185,0.31343828,2.83222152,0.07464567,0.60467700,0.00541682,0.05853520,0.02413138,0.09903658
-2.53626813,3.94053387,0.31639812,2.85053503,0.07637687,0.61289839,0.00554423,0.06125195,0.02438874,0.10062818
-2.53026513,3.98489927,0.31948112,2.87384903,0.07845107,0.62350197,0.00570567,0.06426451,0.02474569,0.10258039
-2.52426213,4.03714083,0.32268772,2.90165710,0.08084754,0.63658530,0.00590441,0.06754594,0.02519976,0.10488731
-2.51825913,4.09655486,0.32601171,2.93332868,0.08353894,0.65218657,0.00614393,0.07106195,0.02574616,0.10753668
-2.51225613,4.16224572,0.32944061,2.96812442,0.08649190,0.67028157,0.00642781,0.07477119,0.02637781,0.11051013
-2.50625313,4.23314671,0.33295628,3.00521489,0.08966773,0.69078299,0.00675975,0.07862592,0.02708540,0.11378366
-2.50025013,4.30804687,0.33653591,3.04370200,0.09302345,0.71354210,0.00714344,0.08257297,0.02785758,0.11732825
-2.49424712,4.38562289,0.34015320,3.08264248,0.09651298,0.73835286,0.00758251,0.08655495,0.02868116,0.12111071
-2.48824412,4.46447521,0.34377992,3.12107265,0.10008851,0.76495826,0.00808039,0.09051173,0.02954139,0.12509473
-2.48224112,4.54316735,0.34738752,3.15803401,0.10370209,0.79305872,0.00864024,0.09438221,0.03042237,0.12924205
-2.47623812,4.62026723,0.35094903,3.19259863,0.10730731,0.82232226,0.00926479,0.09810618,0.03130739,0.13351382
-2.47023512,4.69438937,0.35444090,3.22389397,0.11086101,0.85239606,0.00995623,0.10162637,0.03217943,0.13787203
-2.46423212,4.76423637,0.35784496,3.25112621,0.11432508,0.88291894,0.01071608,0.10489051,0.03302165,0.14228104
-2.45822911,4.82863859,0.36115013,3.27360149,0.11766816,0.91353428,0.01154508,0.10785332,0.03381785,0.14670906
-2.45222611,4.88659021,0.36435412,3.29074449,0.12086723,0.94390275,0.01244302,0.11047842,0.03455298,0.15112958
-2.44622311,4.93728055,0.36746460,3.30211347,0.12390895,0.97371444,0.01340873,0.11273994,0.03521363,0.15552266
-2.44022011,4.98011911,0.37050022,3.30741151,0.12679084,1.00269966,0.01443989,0.11462385,0.03578838,0.15987602
-2.43421711,5.01475327,0.37349088,3.30649328,0.12952194,1.03063803,0.01553306,0.11612891,0.03626824,0.16418584
-2.42821411,5.04107758,0.37647762,3.29936704,0.13212319,1.05736538,0.01668354,0.11726710,0.03664684,0.16845716
-2.42221111,5.05923400,0.37951176,3.28619169,0.13462731,1.08277806,0.01788545,0.11806360,0.03692061,0.17270399
-2.41620810,5.06960278,0.38265338,3.26726878,0.13707815,1.10683441,0.01913170,0.11855621,0.03708888,0.17694886
-2.41020510,5.07278401,0.38596918,3.24302968,0.13952955,1.12955338,0.02041404,0.11879424,0.03715373,0.18122198
-2.40420210,5.06957030,0.38952962,3.21401830,0.14204368,1.15101020,0.02172316,0.11883689,0.03711993,0.18555994
-2.39819910,5.06091151,0.39340556,3.18086982,0.14468895,1.17132932,0.02304879,0.11875119,0.03699456,0.19000400
-2.39219610,5.04787294,0.39766446,3.14428632,0.14753738,1.19067499,0.02437987,0.11860954,0.03678670,0.19459791
-2.38619310,5.03158850,0.40236622,3.10501018,0.15066181,1.20923984,0.02570472,0.11848698,0.03650698,0.19938556
-2.38019010,5.01321095,0.40755900,3.06379628,0.15413265,1.22723211,0.02701120,0.11845826,0.03616706,0.20440832
-2.37418709,4.99386143,0.41327508,3.02138426,0.15801471,1.24486208,0.02828698,0.11859488,0.03577913,0.20970231
-2.36818409,4.97458044,0.41952709,2.97847186,0.16236384,1.26232859,0.02951972,0.11896214,0.03535534,0.21529572
-2.36218109,4.95628266,0.42630474,2.93569064,0.16722387,1.27980607,0.03069733,0.11961649,0.03490737,0.22120622
-2.35617809,4.93971761,0.43357240,2.89358495,0.17262371,1.29743314,0.03180815,0.12060303,0.03444587,0.22743872
-2.35017509,4.92543817,0.44126748,2.85259528,0.17857489,1.31530303,0.03284118,0.12195353,0.03398015,0.23398344
-2.34417209,4.91377824,0.44930006,2.81304637,0.18506969,1.33345668,0.03378627,0.12368492,0.03351782,0.24081456
-2.33816908,4.90484072,0.45755366,2.77514084,0.19207979,1.35187866,0.03463426,0.12579834,0.03306459,0.24788943
-2.33216608,4.89849633,0.46588718,2.73895821,0.19955578,1.37049633,0.03537712,0.12827871,0.03262418,0.25514843
-2.32616308,4.89439311,0.47413815,2.70445951,0.20742730,1.38918210,0.03600803,0.13109504,0.03219826,0.26251554
-2.32016008,4.89197612,0.48212705,2.67149679,0.21560405,1.40775890,0.03652146,0.13420123,0.03178658,0.26989958
-2.31415708,4.89051625,0.48966262,2.63982716,0.22397763,1.42600827,0.03691316,0.13753747,0.03138711,0.27719617
-2.30815408,4.88914641,0.49654792,2.60913042,0.23242399,1.44368088,0.03718018,0.14103218,0.03099633,0.28429025
-2.30215108,4.88690343,0.50258689,2.57902917,0.24080669,1.46050868,0.03732081,0.14460428,0.03060949,0.29105915
-2.29614807,4.88277325,0.50759115,2.54911061,0.24898060,1.47621803,0.03733456,0.14816590,0.03022100,0.29737610
-2.29014507,4.87573716,0.51138670,2.51894852,0.25679608,1.49054304,0.03722202,0.15162522,0.02982477,0.30311400
-2.28414207,4.86481684,0.51382016,2.48812466,0.26410342,1.50323844,0.03698488,0.15488947,0.02941461,0.30814932
-2.27813907,4.84911589,0.51476445,2.45624831,0.27075736,1.51409098,0.03662576,0.15786793,0.02898452,0.31236602
-2.27213607,4.82785596,0.51412336,2.42297327,0.27662154,1.52292898,0.03614819,0.16047479,0.02852908,0.31565928
-2.26613307,4.80040593,0.51183510,2.38801152,0.28157271,1.52962932,0.03555654,0.16263183,0.02804368,0.31793893
-2.26013007,4.76630295,0.50787449,2.35114321,0.28550451,1.53412155,0.03485594,0.16427072,0.02752474,0.31913244
-2.25412706,4.72526481,0.50225379,2.31222256,0.28833069,1.53638893,0.03405230,0.16533506,0.02696985,0.31918736
-2.24812406,4.67719333,0.49502211,2.27117995,0.28998767,1.53646640,0.03315226,0.16578189,0.02637791,0.31807311
-2.24212106,4.62216947,0.48626359,2.22802023,0.29043635,1.53443574,0.03216317,0.16558272,0.02574910,0.31578210
-2.23611806,4.56044080,0.47609431,2.18281779,0.28966305,1.53041825,0.03109313,0.16472417,0.02508489,0.31233011
-2.23011506,4.49240272,0.46465829,2.13570909,0.28767972,1.52456569,0.02995095,0.16320797,0.02438791,0.30775603
-2.22411206,4.41857516,0.45212270,2.08688312,0.28452328,1.51704996,0.02874617,0.16105068,0.02366191,0.30212082
-2.21810905,4.33957637,0.43867255,2.03657093,0.28025424,1.50805251,0.02748905,0.15828281,0.02291152,0.29550598
-2.21210605,4.25609587,0.42450524,1.98503469,0.27495468,1.49775418,0.02619051,0.15494770,0.02214214,0.28801141
-2.20610305,4.16886826,0.40982507,1.93255730,0.26872573,1.48632635,0.02486212,0.15110007,0.02135975,0.27975297
-2.20010005,4.07864967,0.39483808,1.87943293,0.26168461,1.47392389,0.02351597,0.14680429,0.02057073,0.27085962
-2.19409705,3.98619805,0.37974739,1.82595925,0.25396141,1.46068079,0.02216462,0.14213263,0.01978171,0.26147043
-2.18809405,3.89225843,0.36474916,1.77243152,0.24569582,1.44670843,0.02082090,0.13716329,0.01899944,0.25173157
-2.18209105,3.79755350,0.35002936,1.71913869,0.23703376,1.43209702,0.01949780,0.13197856,0.01823066,0.24179326
-2.17608804,3.70277980,0.33576129,1.66636159,0.22812424,1.41691985,0.01820828,0.12666294,0.01748203,0.23180683
-2.17008504,3.60860880,0.32210389,1.61437279,0.21911639,1.40124015,0.01696505,0.12130151,0.01676010,0.22192208
-2.16408204,3.51569234,0.30920089,1.56343799,0.21015676,1.38512010,0.01578036,0.11597833,0.01607122,0.21228475
-2.15807904,3.42467107,0.29718046,1.51381820,0.20138695,1.36863107,0.01466579,0.11077514,0.01542161,0.20303435
-2.15207604,3.33618452,0.28615548,1.46577236,0.19294157,1.35186454,0.01363207,0.10577019,0.01481733,0.19430222
-2.14607304,3.25088133,0.27622413,1.41955972,0.18494654,1.33494258,0.01268884,0.10103733,0.01426432,0.18620992
-2.14007004,3.16942804,0.26747071,1.37544141,0.17751767,1.31802709,0.01184449,0.09664531,0.01376844,0.17886789
-2.13406703,3.09251509,0.25996655,1.33368081,0.17075948,1.30132708,0.01110601,0.09265722,0.01333553,0.17237428
-2.12806403,3.02085892,0.25377091,1.29454239,0.16476423,1.28510301,0.01047887,0.08913020,0.01297138,0.16681409
-2.12206103,2.95519943,0.24893171,1.25828874,0.15961117,1.26966805,0.00996693,0.08611515,0.01268182,0.16225850
-2.11605803,2.89629240,0.24548619,1.22517586,0.15536582,1.25538569,0.00957241,0.08365673,0.01247268,0.15876434
-2.11005503,2.84489698,0.24346133,1.19544693,0.15207950,1.24266381,0.00929585,0.08179329,0.01234982,0.15637380
-2.10405203,2.80175889,0.24287412,1.16932471,0.14978881,1.23194548,0.00913617,0.08055699,0.01231909,0.15511427
-2.09804902,2.76759014,0.24373175,1.14700329,0.14851534,1.22369680,0.00909074,0.07997391,0.01238628,0.15499837
-2.09204602,2.74304668,0.24603180,1.12863954,0.14826543,1.21839264,0.00915546,0.08006417,0.01255708,0.15602426
-2.08604302,2.72870534,0.24976238,1.11434503,0.14903018,1.21650097,0.00932491,0.08084212,0.01283698,0.15817599
-2.08004002,2.72504179,0.25490247,1.10417898,0.15078561,1.21846683,0.00959252,0.08231647,0.01323122,0.16142429
-2.07403702,2.73241089,0.26142242,1.09814284,0.15349310,1.22469675,0.00995075,0.08449045,0.01374464,0.16572739
-2.06803402,2.75103094,0.26928466,1.09617693,0.15710009,1.23554467,0.01039127,0.08736190,0.01438159,0.17103220
-2.06203102,2.78097285,0.27844466,1.09815956,0.16154117,1.25130008,0.01090517,0.09092334,0.01514577,0.17727562
-2.05602801,2.82215498,0.28885206,1.10390868,0.16673943,1.27217900,0.01148320,0.09516206,0.01604013,0.18438608
-2.05002501,2.87434392,0.30045197,1.11318614,0.17260815,1.29831822,0.01211591,0.10006008,0.01706666,0.19228517
-2.04402201,2.93716111,0.31318629,1.12570423,0.17905275,1.32977301,0.01279389,0.10559412,0.01822628,0.20088932
-2.03801901,3.01009462,0.32699495,1.14113424,0.18597300,1.36651823,0.01350788,0.11173547,0.01951864,0.21011154
-2.03201601,3.09251525,0.34181701,1.15911639,0.19326531,1.40845244,0.01424895,0.11844991,0.02094196,0.21986297
-2.02601301,3.18369551,0.35759129,1.17927061,0.20082513,1.45540467,0.01500859,0.12569745,0.02249285,0.23005436
-2.02001001,3.28283030,0.37425671,1.20120737,0.20854926,1.50714303,0.01577877,0.13343223,0.02416616,0.24059725
-2.01400700,3.38905753,0.39175194,1.22453800,0.21633795,1.56338452,0.01655202,0.14160223,0.02595483,0.25140489
-2.00800400,3.50147744,0.41001456,1.24888380,0.22409685,1.62380517,0.01732137,0.15014921,0.02784978,0.26239277
-2.00200100,3.61916926,0.42897959,1.27388345,0.23173851,1.68804981,0.01808037,0.15900854,0.02983983,0.27347887
-1.99599800,3.74120438,0.44857750,1.29919832,0.23918354,1.75574073,0.01882305,0.16810926,0.03191164,0.28458355
-1.98999500,3.86665531,0.46873178,1.32451560,0.24636126,1.82648470,0.01954380,0.17737421,0.03404976,0.29562908
-1.98399200,3.99460041,0.48935634,1.34954899,0.25320995,1.89987801,0.02023732,0.18672042,0.03623671,0.30653905
-1.97798899,4.12412446,0.51035279,1.37403748,0.25967668,1.97550932,0.02089852,0.19605960,0.03845311,0.31723760
-1.97198599,4.25431590,0.53160803,1.39774227,0.26571673,2.05296036,0.02152245,0.20529903,0.04067798,0.32764857
-1.96598299,4.38426145,0.55299218,1.42044242,0.27129270,2.13180470,0.02210423,0.21434258,0.04288903,0.33769477
-1.95997999,4.51303948,0.57435736,1.44192992,0.27637351,2.21160490,0.02263903,0.22309206,0.04506302,0.34729753
-1.95397699,4.63971327,0.59553728,1.46200459,0.28093319,2.29190862,0.02312200,0.23144881,0.04717629,0.35637636
-1.94797399,4.76332552,0.61634799,1.48046967,0.28494977,2.37224421,0.02354838,0.23931548,0.04920525,0.36484919
-1.94197099,4.88289530,0.63658978,1.49712844,0.28840423,2.45211636,0.02391349,0.24659803,0.05112694,0.37263289
-1.93596798,4.99741831,0.65605032,1.51178248,0.29127969,2.53100247,0.02421284,0.25320773,0.05291965,0.37964432
-1.92996498,5.10587113,0.67450895,1.52423178,0.29356082,2.60835020,0.02444227,0.25906333,0.05456348,0.38580184
-1.92396198,5.20721987,0.69174196,1.53427685,0.29523358,2.68357661,0.02459808,0.26409305,0.05604090,0.39102712
-1.91795898,5.30043297,0.70752866,1.54172282,0.29628525,2.75606929,0.02467721,0.26823647,0.05733729,0.39524736
-1.91195598,5.38449785,0.72165802,1.54638522,0.29670479,2.82518962,0.02467740,0.27144620,0.05844136,0.39839764
-1.90595298,5.45844057,0.73393537,1.54809709,0.29648338,2.89027818,0.02459733,0.27368922,0.05934549,0.40042336
-1.89994997,5.52134764,0.74418895,1.54671690,0.29561525,2.95066224,0.02443681,0.27494786,0.06004598,0.40128257
-1.89394697,5.57238852,0.75227596,1.54213671,0.29409851,3.00566531,0.02419689,0.27522032,0.06054314,0.40094813
-1.88794397,5.61083797,0.75808767,1.53428978,0.29193609,3.05461818,0.02387991,0.27452080,0.06084126,0.39940946
-1.88194097,5.63609659,0.76155336,1.52315722,0.28913663,3.09687140,0.02348959,0.27287907,0.06094843,0.39667382
-1.87593797,5.64770887,0.76264288,1.50877296,0.28571513,3.13180871,0.02303099,0.27033970,0.06087627,0.39276710
-1.86993497,5.64537747,0.76136768,1.49122666,0.28169358,3.15886094,0.02251045,0.26696077,0.06063948,0.38773387
-1.86393197,5.62897333,0.75778020,1.47066418,0.27710116,3.17752012,0.02193551,0.26281233,0.06025533,0.38163688
-1.85792896,5.59854103,0.75197182,1.44728558,0.27197430,3.18735318,0.02131475,0.25797444,0.05974304,0.37455591
-1.85192596,5.55429937,0.74406928,1.42134055,0.26635640,3.18801503,0.02065758,0.25253511,0.05912314,0.36658602
-1.84592296,5.49663730,0.73422992,1.39312160,0.26029726,3.17926046,0.01997404,0.24658805,0.05841674,0.35783532
-1.83991996,5.42610549,0.72263598,1.36295518,0.25385232,3.16095446,0.01927455,0.24023038,0.05764489,0.34842228
-1.83391696,5.34340418,0.70948830,1.33119148,0.24708161,3.13308073,0.01856969,0.23356040,0.05682787,0.33847288
-1.82791396,5.24936782,0.69499956,1.29819312,0.24004862,3.09574778,0.01786990,0.22667544,0.05598462,0.32811742
-1.82191096,5.14494733,0.67938771,1.26432367,0.23281901,3.04919252,0.01718528,0.21966989,0.05513220,0.31748749
-1.81590795,5.03119067,0.66286959,1.22993637,0.22545927,2.99378086,0.01652536,0.21263351,0.05428537,0.30671283
-1.80990495,4.90922227,0.64565518,1.19536379,0.21803541,2.93000520,0.01589891,0.20564988,0.05345630,0.29591854
-1.80390195,4.78022206,0.62794263,1.16090876,0.21061166,2.85847863,0.01531380,0.19879522,0.05265437,0.28522250
-1.79789895,4.64540449,0.60991423,1.12683711,0.20324932,2.77992572,0.01477686,0.19213750,0.05188608,0.27473315
-1.79189595,4.50599797,0.59173345,1.09337242,0.19600566,2.69517005,0.01429378,0.18573572,0.05115515,0.26454768
-1.78589295,4.36322500,0.57354296,1.06069288,0.18893306,2.60511858,0.01386913,0.17963960,0.05046267,0.25475068
-1.77988994,4.21828326,0.55546366,1.02893030,0.18207821,2.51074328,0.01350625,0.17388937,0.04980732,0.24541316
-1.77388694,4.07232778,0.53759469,0.99817115,0.17548156,2.41306032,0.01320735,0.16851587,0.04918577,0.23659213
-1.76788394,3.92645426,0.52001411,0.96845934,0.16917696,2.31310760,0.01297346,0.16354079,0.04859295,0.22833044
-1.76188094,3.78168384,0.50278030,0.93980046,0.16319145,2.21192123,0.01280457,0.15897707,0.04802255,0.22065713
-1.75587794,3.63894931,0.48593367,0.91216714,0.15754521,2.11051173,0.01269961,0.15482937,0.04746738,0.21358798
-1.74987494,3.49908298,0.46949881,0.88550505,0.15225166,2.00984087,0.01265657,0.15109471,0.04691974,0.20712643
-1.74387194,3.36280648,0.45348662,0.85973926,0.14731779,1.91080000,0.01267257,0.14776310,0.04637181,0.20126466
-1.73786893,3.23072267,0.43789656,0.83478044,0.14274450,1.81419062,0.01274388,0.14481827,0.04581592,0.19598489
-1.73186593,3.10330987,0.42271871,0.81053083,0.13852711,1.72070814,0.01286605,0.14223835,0.04524479,0.19126067
-1.72586293,2.98091886,0.40793569,0.78688949,0.13465594,1.63092924,0.01303396,0.13999660,0.04465173,0.18705835
-1.71985993,2.86377271,0.39352446,0.76375682,0.13111690,1.54530354,0.01324185,0.13806218,0.04403070,0.18333849
-1.71385693,2.75196969,0.37945780,0.74103828,0.12789217,1.46414974,0.01348344,0.13640078,0.04337643,0.18005720
-1.70785393,2.64548940,0.36570569,0.71864712,0.12496083,1.38765655,0.01375195,0.13497537,0.04268441,0.17716748
-1.70185093,2.54420209,0.35223658,0.69650638,0.12229951,1.31588803,0.01404022,0.13374687,0.04195086,0.17462040
-1.69584792,2.44788111,0.33901852,0.67455017,0.11988293,1.24879345,0.01434077,0.13267474,0.04117269,0.17236623
