energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93396698,0.94567099,-1.25096452,0.40883370,-0.95016789,0.31784804,-0.23585216,0.00624386,-0.00701046,0.33332870,-0.53620588,0.02431403,-0.02638624,0.09694114,-0.13001217
-5.92796398,0.92999847,-1.25191075,0.39651560,-0.97819564,0.31598826,-0.23535566,0.00634439,-0.00694431,0.32749301,-0.54218552,0.02388093,-0.02580669,0.09576999,-0.12554654
-5.92196098,0.91561943,-1.25290326,0.38629298,-1.00528272,0.31436681,-0.23482645,0.00644203,-0.00686830,0.32237829,-0.54796630,0.02342314,-0.02522987,0.09455101,-0.12128820
-5.91595798,0.90249633,-1.25367197,0.37798170,-1.03087068,0.31298742,-0.23422695,0.00653596,-0.00678206,0.31796286,-0.55336630,0.02294391,-0.02465718,0.09328211,-0.11726409
-5.90995498,0.89055389,-1.25387569,0.37137385,-1.05436513,0.31184226,-0.23350880,0.00662537,-0.00668517,0.31420873,-0.55817936,0.02244616,-0.02408882,0.09195958,-0.11348789
-5.90395198,0.87968360,-1.25312468,0.36624564,-1.07515690,0.31091227,-0.23261701,0.00670944,-0.00657732,0.31106333,-0.56218556,0.02193246,-0.02352423,0.09057857,-0.10996177
-5.89794897,0.86974865,-1.25100608,0.36236469,-1.09264491,0.31016761,-0.23149450,0.00678731,-0.00645834,0.30846140,-0.56516280,0.02140503,-0.02296246,0.08913359,-0.10667851
-5.89194597,0.86058890,-1.24711063,0.35949642,-1.10625979,0.30956837,-0.23008686,0.00685807,-0.00632836,0.30632680,-0.56689872,0.02086577,-0.02240268,0.08761907,-0.10362392
-5.88594297,0.85202579,-1.24105930,0.35740956,-1.11548677,0.30906533,-0.22834693,0.00692082,-0.00618788,0.30457441,-0.56720242,0.02031625,-0.02184460,0.08602979,-0.10077955
-5.87993997,0.84386695,-1.23252818,0.35588051,-1.11988718,0.30860088,-0.22623897,0.00697457,-0.00603782,0.30311193,-0.56591528,0.01975780,-0.02128879,0.08436126,-0.09812518
-5.87393697,0.83591043,-1.22127043,0.35469673,-1.11911715,0.30811005,-0.22374221,0.00701832,-0.00587963,0.30184151,-0.56292028,0.01919151,-0.02073702,0.08261008,-0.09564134
-5.86793397,0.82794864,-1.20713400,0.35365917,-1.11294286,0.30752160,-0.22085353,0.00705101,-0.00571522,0.30066147,-0.55814946,0.01861834,-0.02019250,0.08077407,-0.09331140
-5.86193097,0.81977199,-1.19007434,0.35258389,-1.10125158,0.30675929,-0.21758919,0.00707152,-0.00554704,0.29946785,-0.55158902,0.01803910,-0.01965989,0.07885242,-0.09112333
-5.85592796,0.81117231,-1.17016148,0.35130302,-1.08405800,0.30574332,-0.21398541,0.00707873,-0.00537796,0.29815608,-0.54328185,0.01745455,-0.01914536,0.07684574,-0.08907095
-5.84992496,0.80194631,-1.14758111,0.34966533,-1.06150564,0.30439191,-0.21009793,0.00707147,-0.00521124,0.29662263,-0.53332747,0.01686537,-0.01865646,0.07475594,-0.08715466
-5.84392196,0.79189908,-1.12262991,0.34753649,-1.03386347,0.30262320,-0.20600036,0.00704858,-0.00505042,0.29476680,-0.52187923,0.01627227,-0.01820186,0.07258624,-0.08538164
-5.83791896,0.78084786,-1.09570525,0.34479929,-1.00151778,0.30035722,-0.20178173,0.00700893,-0.00489924,0.29249272,-0.50913924,0.01567594,-0.01779107,0.07034100,-0.08376548
-5.83191596,0.76862604,-1.06729017,0.34135388,-0.96495998,0.29751825,-0.19754302,0.00695145,-0.00476144,0.28971133,-0.49535097,0.01507713,-0.01743404,0.06802567,-0.08232538
-5.82591296,0.75508756,-1.03793422,0.33711821,-0.92477080,0.29403718,-0.19339317,0.00687517,-0.00464069,0.28634269,-0.48079028,0.01447669,-0.01714074,0.06564669,-0.08108492
-5.81990995,0.74011154,-1.00823152,0.33202861,-0.88160185,0.28985412,-0.18944458,0.00677927,-0.00454042,0.28231818,-0.46575496,0.01387557,-0.01692068,0.06321150,-0.08007051
-5.81390695,0.72360703,-0.97879689,0.32604056,-0.83615524,0.28492092,-0.18580839,0.00666313,-0.00446367,0.27758288,-0.45055374,0.01327489,-0.01678246,0.06072854,-0.07930962
-5.80790395,0.70551773,-0.95024148,0.31912968,-0.78916228,0.27920367,-0.18258984,0.00652636,-0.00441302,0.27209774,-0.43549487,0.01267599,-0.01673335,0.05820737,-0.07882893
-5.80190095,0.68582654,-0.92314891,0.31129260,-0.74136211,0.27268496,-0.17988384,0.00636890,-0.00439044,0.26584164,-0.42087509,0.01208050,-0.01677884,0.05565883,-0.07865241
-5.79589795,0.66455944,-0.89805311,0.30254799,-0.69348110,0.26536580,-0.17777096,0.00619097,-0.00439723,0.25881311,-0.40696937,0.01149035,-0.01692240,0.05309517,-0.07879959
-5.78989495,0.64178871,-0.87541881,0.29293716,-0.64621378,0.25726712,-0.17631415,0.00599317,-0.00443395,0.25103163,-0.39402184,0.01090791,-0.01716514,0.05053033,-0.07928396
-5.78389195,0.61763506,-0.85562534,0.28252460,-0.60020587,0.24843067,-0.17555612,0.00577649,-0.00450042,0.24253845,-0.38223824,0.01033595,-0.01750567,0.04798015,-0.08011169
-5.77788894,0.59226856,-0.83895448,0.27139795,-0.55604002,0.23891933,-0.17551765,0.00554228,-0.00459567,0.23339676,-0.37178023,0.00977778,-0.01794009,0.04546260,-0.08128063
-5.77188594,0.56590818,-0.82558262,0.25966757,-0.51422434,0.22881671,-0.17619680,0.00529226,-0.00471801,0.22369130,-0.36276157,0.00923723,-0.01846191,0.04299799,-0.08277971
-5.76588294,0.53881991,-0.81557742,0.24746562,-0.47518422,0.21822606,-0.17756907,0.00502850,-0.00486506,0.21352727,-0.35524643,0.00871871,-0.01906227,0.04060911,-0.08458876
-5.75987994,0.51131344,-0.80889874,0.23494462,-0.43925718,0.20726854,-0.17958842,0.00475337,-0.00503383,0.20302860,-0.34924956,0.00822717,-0.01973009,0.03832136,-0.08667868
-5.75387694,0.48373757,-0.80540385,0.22227558,-0.40669084,0.19608090,-0.18218913,0.00446949,-0.00522081,0.19233574,-0.34473839,0.00776813,-0.02045237,0.03616279,-0.08901200
-5.74787394,0.45647437,-0.80485618,0.20964575,-0.37764371,0.18481259,-0.18528837,0.00417966,-0.00542207,0.18160292,-0.34163678,0.00734764,-0.02121454,0.03416410,-0.09154377
-5.74187094,0.42993257,-0.80693729,0.19725615,-0.35218858,0.17362259,-0.18878934,0.00388681,-0.00563340,0.17099504,-0.33983015,0.00697220,-0.02200084,0.03235853,-0.09422275
-5.73586793,0.40454019,-0.81126121,0.18531901,-0.33031814,0.16267594,-0.19258489,0.00359388,-0.00585041,0.16068438,-0.33917176,0.00664869,-0.02279476,0.03078179,-0.09699282
-5.72986493,0.38073696,-0.81739068,0.17405519,-0.31195248,0.15214016,-0.19656134,0.00330381,-0.00606866,0.15084723,-0.33948977,0.00638428,-0.02357946,0.02947178,-0.09979461
-5.72386193,0.35896660,-0.82485428,0.16369184,-0.29694799,0.14218181,-0.20060251,0.00301940,-0.00628383,0.14166055,-0.34059479,0.00618634,-0.02433823,0.02846848,-0.10256715
-5.71785893,0.33966953,-0.83316408,0.15446034,-0.28510745,0.13296314,-0.20459367,0.00274330,-0.00649177,0.13329881,-0.34228764,0.00606224,-0.02505491,0.02781360,-0.10524967
-5.71185593,0.32327596,-0.84183287,0.14659465,-0.27619077,0.12463909,-0.20842528,0.00247791,-0.00668864,0.12593117,-0.34436693,0.00601931,-0.02571427,0.02755041,-0.10778329
-5.70585293,0.31019982,-0.85039066,0.14033017,-0.26992615,0.11735470,-0.21199652,0.00222536,-0.00687102,0.11971897,-0.34663634,0.00606460,-0.02630238,0.02772339,-0.11011277
-5.69984992,0.30083354,-0.85839973,0.13590301,-0.26602131,0.11124299,-0.21521837,0.00198750,-0.00703599,0.11481375,-0.34891126,0.00620480,-0.02680693,0.02837800,-0.11218800
-5.69384692,0.29554383,-0.86546800,0.13354980,-0.26417453,0.10642326,-0.21801614,0.00176581,-0.00718115,0.11135562,-0.35102465,0.00644603,-0.02721748,0.02956043,-0.11396552
-5.68784392,0.29466838,-0.87126036,0.13350789,-0.26408521,0.10300004,-0.22033156,0.00156149,-0.00730474,0.10947220,-0.35283205,0.00679378,-0.02752568,0.03131728,-0.11540971
-5.68184092,0.29851361,-0.87550775,0.13601574,-0.26546385,0.10106235,-0.22212420,0.00137537,-0.00740562,0.10927793,-0.35421551,0.00725268,-0.02772537,0.03369533,-0.11649390
-5.67583792,0.30735320,-0.87801380,0.14131356,-0.26804110,0.10068359,-0.22337225,0.00120803,-0.00748328,0.11087380,-0.35508650,0.00782646,-0.02781276,0.03674125,-0.11720127
-5.66983492,0.32142735,-0.87865915,0.14964371,-0.27157587,0.10192168,-0.22407272,0.00105972,-0.00753788,0.11434736,-0.35538772,0.00851783,-0.02778637,0.04050130,-0.11752546
-5.66383192,0.34094259,-0.87740322,0.16125091,-0.27586222,0.10481957,-0.22424098,0.00093050,-0.00757016,0.11977299,-0.35509373,0.00932839,-0.02764710,0.04502098,-0.11747108
-5.65782891,0.36607189,-0.87428372,0.17638189,-0.28073500,0.10940595,-0.22390973,0.00082018,-0.00758145,0.12721227,-0.35421065,0.01025859,-0.02739810,0.05034466,-0.11705392
-5.65182591,0.39695493,-0.86941386,0.19528418,-0.28607414,0.11569613,-0.22312739,0.00072844,-0.00757359,0.13671442,-0.35277477,0.01130773,-0.02704470,0.05651508,-0.11630100
-5.64582291,0.43369821,-0.86297754,0.21820409,-0.29180743,0.12369296,-0.22195603,0.00065481,-0.00754883,0.14831658,-0.35085019,0.01247393,-0.02659428,0.06357283,-0.11525044
-5.63981991,0.47637491,-0.85522270,0.24538331,-0.29791185,0.13338769,-0.22046879,0.00059873,-0.00750980,0.16204406,-0.34852575,0.01375423,-0.02605603,0.07155565,-0.11395107
-5.63381691,0.52502418,-0.84645299,0.27705439,-0.30441351,0.14476078,-0.21874705,0.00055960,-0.00745936,0.17791025,-0.34591115,0.01514458,-0.02544081,0.08049766,-0.11246195
-5.62781391,0.57964986,-0.83701837,0.31343469,-0.31138600,0.15778251,-0.21687727,0.00053675,-0.00740049,0.19591621,-0.34313258,0.01664000,-0.02476088,0.09042843,-0.11085171
-5.62181091,0.64021834,-0.82730459,0.35471903,-0.31894763,0.17241335,-0.21494776,0.00052951,-0.00733621,0.21605002,-0.34032793,0.01823466,-0.02402966,0.10137196,-0.10919775
-5.61580790,0.70665569,-0.81772235,0.40107101,-0.32725734,0.18860415,-0.21304537,0.00053719,-0.00726944,0.23828560,-0.33764185,0.01992197,-0.02326147,0.11334546,-0.10758536
-5.60980490,0.77884390,-0.80869626,0.45261325,-0.33650976,0.20629603,-0.21125231,0.00055912,-0.00720291,0.26258128,-0.33522080,0.02169476,-0.02247129,0.12635813,-0.10610678
-5.60380190,0.85661647,-0.80065431,0.50941677,-0.34692950,0.22541995,-0.20964332,0.00059460,-0.00713900,0.28887800,-0.33320833,0.02354535,-0.02167450,0.14040981,-0.10486020
-5.59779890,0.93975338,-0.79401813,0.57149004,-0.35876498,0.24589620,-0.20828309,0.00064292,-0.00707973,0.31709723,-0.33174081,0.02546566,-0.02088663,0.15548962,-0.10394880
-5.59179590,1.02797581,-0.78919452,0.63876797,-0.37228217,0.26763357,-0.20722430,0.00070335,-0.00702660,0.34713876,-0.33094378,0.02744729,-0.02012316,0.17157467,-0.10347986
-5.58579290,1.12094084,-0.78656872,0.71110166,-0.38775832,0.29052853,-0.20650624,0.00077513,-0.00698058,0.37887852,-0.33092920,0.02948158,-0.01939934,0.18862885,-0.10356386
-5.57978989,1.21823660,-0.78649959,0.78824930,-0.40547623,0.31446429,-0.20615418,0.00085745,-0.00694208,0.41216640,-0.33179355,0.03155960,-0.01873003,0.20660183,-0.10431375
-5.57378689,1.31937835,-0.78931702,0.86986901,-0.42571903,0.33931006,-0.20617950,0.00094944,-0.00691091,0.44682459,-0.33361708,0.03367213,-0.01812956,0.22542833,-0.10584437
-5.56778389,1.42380582,-0.79532151,0.95551421,-0.44876580,0.36492049,-0.20658057,0.00105016,-0.00688634,0.48264629,-0.33646411,0.03580962,-0.01761171,0.24502777,-0.10827185
-5.56178089,1.53088258,-0.80478600,1.04463203,-0.47488804,0.39113539,-0.20734439,0.00115859,-0.00686712,0.51939524,-0.34038442,0.03796207,-0.01718963,0.26530433,-0.11171327
-5.55577789,1.63989762,-0.81795948,1.13656547,-0.50434709,0.41778000,-0.20844896,0.00127363,-0.00685157,0.55680609,-0.34541549,0.04011895,-0.01687581,0.28614755,-0.11628625
-5.54977489,1.75006972,-0.83507213,1.23055939,-0.53739230,0.44466575,-0.20986610,0.00139413,-0.00683767,0.59458591,-0.35158564,0.04226906,-0.01668216,0.30743339,-0.12210860
-5.54377189,1.86055485,-0.85634139,1.32577079,-0.57425991,0.47159173,-0.21156470,0.00151885,-0.00682320,0.63241686,-0.35891754,0.04440041,-0.01661999,0.32902601,-0.12929793
-5.53776888,1.97045677,-0.88197812,1.42128320,-0.61517221,0.49834681,-0.21351413,0.00164652,-0.00680581,0.66996010,-0.36743203,0.04650013,-0.01670006,0.35077992,-0.13797099
-5.53176588,2.07884085,-0.91219235,1.51612519,-0.66033685,0.52471255,-0.21568764,0.00177583,-0.00678324,0.70686110,-0.37715175,0.04855440,-0.01693255,0.37254280,-0.14824292
-5.52576288,2.18475091,-0.94719751,1.60929231,-0.70994572,0.55046673,-0.21806535,0.00190548,-0.00675338,0.74275601,-0.38810431,0.05054842,-0.01732711,0.39415867,-0.16022594
-5.51975988,2.28722880,-0.98721252,1.69977216,-0.76417314,0.57538767,-0.22063693,0.00203419,-0.00671442,0.77727933,-0.40032456,0.05246649,-0.01789274,0.41547142,-0.17402778
-5.51375688,2.38533609,-1.03246102,1.78657150,-0.82317284,0.59925899,-0.22340335,0.00216073,-0.00666498,0.81007235,-0.41385579,0.05429211,-0.01863770,0.43632853,-0.18974941
-5.50775388,2.47817731,-1.08316710,1.86874471,-0.88707352,0.62187478,-0.22637787,0.00228394,-0.00660415,0.84079238,-0.42874943,0.05600822,-0.01956930,0.45658489,-0.20748228
-5.50175088,2.56492385,-1.13954728,1.94542228,-0.95597262,0.64304513,-0.22958598,0.00240278,-0.00653159,0.86912228,-0.44506321,0.05759746,-0.02069368,0.47610644,-0.22730490
-5.49574787,2.64483776,-1.20179854,2.01583849,-1.02992823,0.66260157,-0.23306425,0.00251634,-0.00644754,0.89478005,-0.46285766,0.05904262,-0.02201545,0.49477358,-0.24927883
-5.48974487,2.71729435,-1.27008270,2.07935697,-1.10894909,0.68040247,-0.23685821,0.00262385,-0.00635282,0.91752813,-0.48219102,0.06032703,-0.02353732,0.51248418,-0.27344419
-5.48374187,2.78180285,-1.34450761,2.13549329,-1.19298298,0.69633799,-0.24101913,0.00272468,-0.00624878,0.93718199,-0.50311273,0.06143515,-0.02525968,0.52915596,-0.29981468
-5.47773887,2.83802428,-1.42510597,2.18393355,-1.28190384,0.71033455,-0.24560010,0.00281840,-0.00613726,0.95361776,-0.52565577,0.06235311,-0.02718011,0.54472835,-0.32837252
-5.47173587,2.88578570,-1.51181285,2.22454828,-1.37549813,0.72235852,-0.25065151,0.00290469,-0.00602046,0.96677846,-0.54982837,0.06306934,-0.02929295,0.55916346,-0.35906335
-5.46573287,2.92509034,-1.60444335,2.25740113,-1.47345133,0.73241907,-0.25621609,0.00298343,-0.00590088,0.97667875,-0.57560543,0.06357515,-0.03158889,0.57244642,-0.39179139
-5.45972986,2.95612318,-1.70267178,2.28275204,-1.57533537,0.74056994,-0.26232413,0.00305459,-0.00578113,0.98340779,-0.60292044,0.06386528,-0.03405458,0.58458490,-0.42641536
-5.45372686,2.97925166,-1.80601398,2.30105472,-1.68059804,0.74691026,-0.26898881,0.00311828,-0.00566385,0.98713028,-0.63165823,0.06393845,-0.03667240,0.59560799,-0.46274520
-5.44772386,2.99502160,-1.91381443,2.31294873,-1.78855552,0.75158405,-0.27620227,0.00317469,-0.00555153,0.98808540,-0.66164942,0.06379774,-0.03942035,0.60556438,-0.50054014
-5.44172086,3.00414817,-2.02523941,2.31924635,-1.89838887,0.75477873,-0.28393258,0.00322405,-0.00544643,0.98658382,-0.69266701,0.06345089,-0.04227211,0.61452010,-0.53950835
-5.43571786,3.00750243,-2.13927764,2.32091477,-2.00914567,0.75672235,-0.29212185,0.00326664,-0.00535043,0.98300267,-0.72442545,0.06291043,-0.04519729,0.62255580,-0.57930836
-5.42971486,3.00609362,-2.25474904,2.31905436,-2.11974740,0.75767982,-0.30068568,0.00330275,-0.00526498,0.97777872,-0.75658285,0.06219372,-0.04816186,0.62976383,-0.61955249
-5.42371186,3.00104770,-2.37032237,2.31487358,-2.22900320,0.75794797,-0.30951416,0.00333263,-0.00519100,0.97139975,-0.78874616,0.06132269,-0.05112886,0.63624511,-0.65981243
-5.41770885,2.99358267,-2.48454145,2.30966140,-2.33563020,0.75784969,-0.31847424,0.00335649,-0.00512885,0.96439445,-0.82047963,0.06032351,-0.05405926,0.64210606,-0.69962679
-5.41170585,2.98498124,-2.59585977,2.30475802,-2.43828029,0.75772715,-0.32741360,0.00337451,-0.00507834,0.95732101,-0.85131625,0.05922601,-0.05691300,0.64745557,-0.73851070
-5.40570285,2.97656150,-2.70268226,2.30152466,-2.53557293,0.75793427,-0.33616581,0.00338677,-0.00503874,0.95075458,-0.88077184,0.05806297,-0.05965026,0.65240214,-0.77596707
-5.39969985,2.96964617,-2.80341286,2.30131315,-2.62613299,0.75882846,-0.34455649,0.00339330,-0.00500880,0.94527399,-0.90836130,0.05686920,-0.06223270,0.65705130,-0.81149921
-5.39369685,2.96553108,-2.89650608,2.30543599,-2.70863251,0.76076191,-0.35241029,0.00339406,-0.00498687,0.94144791,-0.93361627,0.05568057,-0.06462490,0.66150327,-0.84462440
-5.38769385,2.96545364,-2.98052014,2.31513748,-2.78183472,0.76407254,-0.35955825,0.00338895,-0.00497091,0.93982091,-0.95610357,0.05453289,-0.06679570,0.66585089,-0.87488779
-5.38169085,2.97056185,-3.05416955,2.33156651,-2.84463864,0.76907482,-0.36584524,0.00337783,-0.00495868,0.94089955,-0.97544327,0.05346072,-0.06871947,0.67017784,-0.90187618
-5.37568784,2.98188469,-3.11637443,2.35575132,-2.89612222,0.77605072,-0.37113705,0.00336054,-0.00494775,0.94513907,-0.99132590,0.05249625,-0.07037726,0.67455715,-0.92523100
-5.36968484,3.00030457,-3.16630431,2.38857678,-2.93558204,0.78524103,-0.37532682,0.00333691,-0.00493567,0.95293086,-1.00352745,0.05166810,-0.07175774,0.67904992,-0.94465994
-5.36368184,3.02653247,-3.20341419,2.43076438,-2.96256764,0.79683736,-0.37834043,0.00330680,-0.00492005,0.96459121,-1.01192184,0.05100033,-0.07285783,0.68370421,-0.95994672
-5.35767884,3.06108669,-3.22747087,2.48285524,-2.97690873,0.81097514,-0.38014064,0.00327010,-0.00489867,0.98035160,-1.01648974,0.05051145,-0.07368308,0.68855416,-0.97095846
-5.35167584,3.10427563,-3.23856833,2.54519635,-2.97873378,0.82772781,-0.38072969,0.00322676,-0.00486951,1.00035091,-1.01732360,0.05021372,-0.07424762,0.69361919,-0.97765049
-5.34567284,3.15618549,-3.23713108,2.61793009,-2.96847874,0.84710274,-0.38015030,0.00317681,-0.00483090,1.02462990,-1.01462823,0.05011258,-0.07457382,0.69890338,-0.98006811
-5.33966983,3.21667316,-3.22390527,2.70098729,-2.94688542,0.86903873,-0.37848507,0.00312039,-0.00478150,1.05312808,-1.00871709,0.05020631,-0.07469151,0.70439487,-0.97834550
-5.33366683,3.28536484,-3.19993781,2.79408374,-2.91498915,0.89340574,-0.37585417,0.00305772,-0.00472039,1.08568326,-1.00000413,0.05048603,-0.07463693,0.71006545,-0.97270154
-5.32766383,3.36166051,-3.16654431,2.89672023,-2.87409595,0.92000659,-0.37241160,0.00298911,-0.00464703,1.12203385,-0.98899175,0.05093583,-0.07445129,0.71587023,-0.96343302
-5.32166083,3.44474438,-3.12526733,3.00818615,-2.82575016,0.94858091,-0.36834015,0.00291501,-0.00456132,1.16182387,-0.97625510,0.05153328,-0.07417913,0.72174745,-0.95090528
-5.31565783,3.53360104,-3.07782654,3.12756647,-2.77169343,0.97881116,-0.36384528,0.00283594,-0.00446354,1.20461055,-0.96242360,0.05225013,-0.07386648,0.72761847,-0.93554088
-5.30965483,3.62703701,-3.02606312,3.25375221,-2.71381682,1.01033056,-0.35914827,0.00275249,-0.00435437,1.24987444,-0.94816040,0.05305318,-0.07355888,0.73338803,-0.91780668
-5.30365183,3.72370700,-2.97188071,3.38545418,-2.65410763,1.04273277,-0.35447892,0.00266534,-0.00423481,1.29703151,-0.93414059,0.05390547,-0.07329946,0.73894471,-0.89819989
-5.29764882,3.82214431,-2.91718517,3.52121995,-2.59459314,1.07558286,-0.35006806,0.00257521,-0.00410619,1.34544707,-0.92102911,0.05476741,-0.07312698,0.74416177,-0.87723360
-5.29164582,3.92079419,-2.86382575,3.65945390,-2.53728305,1.10842914,-0.34614032,0.00248284,-0.00397007,1.39445083,-0.90945932,0.05559822,-0.07307415,0.74889843,-0.85542245
-5.28564282,4.01804945,-2.81353974,3.79844034,-2.48411285,1.14081555,-0.34290725,0.00238896,-0.00382820,1.44335281,-0.90001293,0.05635720,-0.07316607,0.75300146,-0.83326872
-5.27963982,4.11228695,-2.76790254,3.93636931,-2.43688987,1.17229389,-0.34056119,0.00229429,-0.00368252,1.49145939,-0.89320208,0.05700510,-0.07341907,0.75630745,-0.81124950
-5.27363682,4.20190417,-2.72828482,4.07136521,-2.39724376,1.20243554,-0.33926998,0.00219952,-0.00353504,1.53808912,-0.88945422,0.05750540,-0.07383992,0.75864542,-0.78980514
-5.26763382,4.28535465,-2.69581784,4.20151768,-2.36658275,1.23084224,-0.33917266,0.00210526,-0.00338779,1.58258773,-0.88910021,0.05782542,-0.07442534,0.75984007,-0.76932933
-5.26163082,4.36118144,-2.67136783,4.32491463,-2.34605688,1.25715547,-0.34037623,0.00201205,-0.00324283,1.62434187,-0.89236584,0.05793732,-0.07516209,0.75971555,-0.75016101
-5.25562781,4.42804762,-2.65551966,4.43967698,-2.33652894,1.28106406,-0.34295356,0.00192035,-0.00310213,1.66279136,-0.89936708,0.05781884,-0.07602735,0.75809960,-0.73257819
-5.24962481,4.48476333,-2.64856985,4.54399446,-2.33855365,1.30231001,-0.34694235,0.00183051,-0.00296756,1.69743948,-0.91010883,0.05745388,-0.07698962,0.75482818,-0.71679373
-5.24362181,4.53030856,-2.65052839,4.63616198,-2.35236516,1.32069213,-0.35234510,0.00174281,-0.00284084,1.72786122,-0.92448718,0.05683280,-0.07800988,0.74975033,-0.70295300
-5.23761881,4.56385144,-2.66112881,4.71461560,-2.37787300,1.33606773,-0.35913009,0.00165741,-0.00272347,1.75370938,-0.94229472,0.05595252,-0.07904315,0.74273310,-0.69113341
-5.23161581,4.58476165,-2.67984552,4.77796732,-2.41466605,1.34835223,-0.36723308,0.00157441,-0.00261674,1.77471841,-0.96322874,0.05481634,-0.08004028,0.73366650,-0.68134558
-5.22561281,4.59261881,-2.70591738,4.82503757,-2.46202417,1.35751694,-0.37655987,0.00149381,-0.00252166,1.79070603,-0.98690160,0.05343356,-0.08094979,0.72246813,-0.67353611
-5.21960980,4.58721583,-2.73837644,4.85488422,-2.51893688,1.36358519,-0.38698944,0.00141558,-0.00243895,1.80157284,-1.01285318,0.05181902,-0.08171997,0.70908737,-0.66759161
-5.21360680,4.56855721,-2.77608059,4.86682717,-2.58412857,1.36662714,-0.39837753,0.00133962,-0.00236901,1.80729983,-1.04056462,0.04999230,-0.08230080,0.69350887,-0.66334402
-5.20760380,4.53685249,-2.81774922,4.86046716,-2.65608954,1.36675341,-0.41056082,0.00126581,-0.00231191,1.80794424,-1.06947310,0.04797700,-0.08264585,0.67575515,-0.66057688
-5.20160080,4.49250515,-2.86200078,4.83569799,-2.73311210,1.36410797,-0.42336134,0.00119402,-0.00226739,1.80363371,-1.09898722,0.04579981,-0.08271402,0.65588815,-0.65903241
-5.19559780,4.43609702,-2.90739135,4.79271125,-2.81333120,1.35886055,-0.43659128,0.00112411,-0.00223484,1.79455902,-1.12850265,0.04348961,-0.08247096,0.63400956,-0.65841934
-5.18959480,4.36836899,-2.95245347,4.73199296,-2.89476865,1.35119882,-0.45005797,0.00105596,-0.00221335,1.78096578,-1.15741764,0.04107657,-0.08189027,0.61025992,-0.65842121
-5.18359180,4.29019815,-2.99573454,4.65431189,-2.97538044,1.34132064,-0.46356916,0.00098950,-0.00220171,1.76314506,-1.18514829,0.03859124,-0.08095429,0.58481640,-0.65870503
-5.17758879,4.20257220,-3.03583414,4.56069971,-3.05310603,1.32942655,-0.47693836,0.00092465,-0.00219844,1.74142343,-1.21114323,0.03606379,-0.07965461,0.55788926,-0.65893016
-5.17158579,4.10656177,-3.07143972,4.45242323,-3.12591900,1.31571286,-0.48999027,0.00086141,-0.00220186,1.71615257,-1.23489750,0.03352325,-0.07799213,0.52971726,-0.65875728
-5.16558279,4.00329141,-3.10136016,4.33094981,-3.19187786,1.30036532,-0.50256622,0.00079980,-0.00221009,1.68769874,-1.25596557,0.03099690,-0.07597685,0.50056194,-0.65785715
