energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-5.53776888,2.94254477,0.30186037,2.35295035,0.01710186,0.02977282,0.08609541,0.00000000,0.49546910,0.00000000
-5.53176588,3.03924458,0.31427627,2.40760483,0.01686155,0.03243119,0.09249671,0.00000000,0.52715783,0.00000000
-5.52576288,3.16301964,0.32951998,2.48552182,0.01673066,0.03545359,0.09976092,0.00000000,0.56218285,0.00000000
-5.51975988,3.31293679,0.34746980,2.58633964,0.01670679,0.03881506,0.10778854,0.00000000,0.60011563,0.00000000
-5.51375688,3.48734499,0.36792946,2.70908124,0.01678399,0.04248212,0.11646360,0.00000000,0.64043800,0.00000000
-5.50775388,3.68388989,0.39062954,2.85215882,0.01695309,0.04641274,0.12565456,0.00000000,0.68254975,0.00000000
-5.50175088,3.89954774,0.41523120,3.01339451,0.01720218,0.05055648,0.13521558,0.00000000,0.72577926,0.00000000
-5.49574787,4.13067894,0.44133208,3.19005710,0.01751707,0.05485504,0.14498841,0.00000000,0.76939682,0.00000000
-5.48974487,4.37310069,0.46847452,3.37891515,0.01788192,0.05924301,0.15480479,0.00000000,0.81263051,0.00000000
-5.48374187,4.62217802,0.49615579,3.57630581,0.01827984,0.06364902,0.16448939,0.00000000,0.85468425,0.00000000
-5.47773887,4.87293171,0.52384033,3.77821853,0.01869361,0.06799719,0.17386322,0.00000000,0.89475754,0.00000000
-5.47173587,5.12016081,0.55097356,3.98039228,0.01910627,0.07220881,0.18274750,0.00000000,0.93206635,0.00000000
-5.46573287,5.35857690,0.57699698,4.17842404,0.01950183,0.07620436,0.19096777,0.00000000,0.96586444,0.00000000
-5.45972986,5.58294675,0.60136407,4.36788613,0.01986584,0.07990561,0.19835824,0.00000000,0.99546448,0.00000000
-5.45372686,5.78823892,0.62355650,4.54444908,0.02018595,0.08323787,0.20476612,0.00000000,1.02025813,0.00000000
-5.44772386,5.96977007,0.64310001,4.70400644,0.02045239,0.08613229,0.21005584,0.00000000,1.03973435,0.00000000
-5.44172086,6.12334589,0.65957948,4.84279755,0.02065832,0.08852798,0.21411291,0.00000000,1.05349522,0.00000000
-5.43571786,6.24539173,0.67265250,4.95752406,0.02080011,0.09037410,0.21684735,0.00000000,1.06126864,0.00000000
-5.42971486,6.33306820,0.68206086,5.04545605,0.02087746,0.09163158,0.21819642,0.00000000,1.06291725,0.00000000
-5.42371186,6.38436731,0.68763958,5.10452386,0.02089340,0.09227457,0.21812665,0.00000000,1.05844334,0.00000000
-5.41770885,6.39818526,0.68932291,5.13339202,0.02085421,0.09229145,0.21663491,0.00000000,1.04798929,0.00000000
-5.41170585,6.37436911,0.68714713,5.13151240,0.02076912,0.09168544,0.21374861,0.00000000,1.03183358,0.00000000
-5.40570285,6.31373537,0.68124992,5.09915463,0.02064996,0.09047466,0.20952493,0.00000000,1.01038254,0.00000000
-5.39969985,6.21805968,0.67186633,5.03741225,0.02051065,0.08869181,0.20404912,0.00000000,0.98415791,0.00000000
-5.39369685,6.09003797,0.65932146,4.94818473,0.02036663,0.08638328,0.19743192,0.00000000,0.95378094,0.00000000
-5.38769385,5.93322081,0.64402010,4.83413578,0.02023420,0.08360797,0.18980622,0.00000000,0.91995349,0.00000000
-5.38169085,5.75192331,0.62643392,4.69862987,0.02012978,0.08043562,0.18132315,0.00000000,0.88343688,0.00000000
-5.37568784,5.55111425,0.60708647,4.54564916,0.02006921,0.07694495,0.17214762,0.00000000,0.84502936,0.00000000
-5.36968484,5.33628852,0.58653684,4.37969415,0.02006698,0.07322155,0.16245369,0.00000000,0.80554308,0.00000000
-5.36368184,5.11332751,0.56536250,4.20567148,0.02013556,0.06935563,0.15241972,0.00000000,0.76578133,0.00000000
-5.35767884,4.88835206,0.54414205,4.02877262,0.02028474,0.06543980,0.14222371,0.00000000,0.72651699,0.00000000
-5.35167584,4.66757291,0.52343850,3.85434734,0.02052111,0.06156684,0.13203884,0.00000000,0.68847285,0.00000000
-5.34567284,4.45714266,0.50378367,3.68777548,0.02084759,0.05782757,0.12202934,0.00000000,0.65230448,0.00000000
-5.33966983,4.26301324,0.48566427,3.53434030,0.02126322,0.05430894,0.11234699,0.00000000,0.61858608,0.00000000
-5.33366683,4.09080207,0.46950998,3.39910628,0.02176294,0.05109228,0.10312809,0.00000000,0.58779975,0.00000000
-5.32766383,3.94566919,0.45568386,3.28680366,0.02233766,0.04825178,0.09449110,0.00000000,0.56032817,0.00000000
-5.32166083,3.83220737,0.44447535,3.20172154,0.02297449,0.04585329,0.08653496,0.00000000,0.53645090,0.00000000
-5.31565783,3.75434605,0.43609565,3.14761092,0.02365702,0.04395324,0.07933805,0.00000000,0.51634397,0.00000000
-5.30965483,3.71526989,0.43067574,3.12759858,0.02436589,0.04259786,0.07295771,0.00000000,0.50008255,0.00000000
-5.30365183,3.71735203,0.42826653,3.14411262,0.02507942,0.04182262,0.06743040,0.00000000,0.48764641,0.00000000
-5.29764882,3.76210203,0.42884126,3.19882020,0.02577434,0.04165180,0.06277225,0.00000000,0.47892747,0.00000000
-5.29164582,3.85012858,0.43229950,3.29257806,0.02642661,0.04209828,0.05898015,0.00000000,0.47373917,0.00000000
-5.28564282,3.98111677,0.43847270,3.42539655,0.02701232,0.04316342,0.05603308,0.00000000,0.47182696,0.00000000
-5.27963982,4.15382037,0.44713090,3.59641801,0.02750853,0.04483710,0.05389377,0.00000000,0.47287953,0.00000000
-5.27363682,4.36606949,0.45799018,3.80391051,0.02789408,0.04709789,0.05251054,0.00000000,0.47654018,0.00000000
-5.26763382,4.61479426,0.47072074,4.04527805,0.02815044,0.04991331,0.05181930,0.00000000,0.48241808,0.00000000
-5.26163082,4.89606548,0.48495533,4.31708854,0.02826228,0.05324025,0.05174568,0.00000000,0.49009896,0.00000000
-5.25562781,5.20515296,0.50029776,4.61512067,0.02821806,0.05702551,0.05220717,0.00000000,0.49915509,0.00000000
-5.24962481,5.53660246,0.51633157,4.93443035,0.02801043,0.06120652,0.05311535,0.00000000,0.50915442,0.00000000
-5.24362181,5.88433144,0.53262849,5.26943747,0.02763639,0.06571223,0.05437813,0.00000000,0.51966871,0.00000000
-5.23761881,6.24174361,0.54875695,5.61403240,0.02709742,0.07046416,0.05590192,0.00000000,0.53028079,0.00000000
-5.23161581,6.60186135,0.56429038,5.96170162,0.02639932,0.07537772,0.05759387,0.00000000,0.54059095,0.00000000
-5.22561281,6.95747431,0.57881538,6.30567029,0.02555194,0.08036366,0.05936398,0.00000000,0.55022259,0.00000000
-5.21960980,7.30130158,0.59193967,6.63905913,0.02456881,0.08532978,0.06112719,0.00000000,0.55882727,0.00000000
-5.21360680,7.62616380,0.60329992,6.95505163,0.02346661,0.09018276,0.06280536,0.00000000,0.56608924,0.00000000
-5.20760380,7.92516063,0.61256921,7.24706715,0.02226456,0.09483015,0.06432912,0.00000000,0.57172967,0.00000000
-5.20160080,8.19184862,0.61946413,7.50893435,0.02098383,0.09918250,0.06563957,0.00000000,0.57551050,0.00000000
-5.19559780,8.42041336,0.62375135,7.73505921,0.01964681,0.10315546,0.06668985,0.00000000,0.57723809,0.00000000
-5.18959480,8.60583027,0.62525360,7.92058170,0.01827652,0.10667196,0.06744642,0.00000000,0.57676665,0.00000000
-5.18359180,8.74400787,0.62385474,8.06151505,0.01689602,0.10966422,0.06789021,0.00000000,0.57400129,0.00000000
-5.17758879,8.83190800,0.61950386,8.15486238,0.01552785,0.11207561,0.06801739,0.00000000,0.56890076,0.00000000
-5.17158579,8.86763842,0.61221821,8.19870588,0.01419364,0.11386240,0.06784008,0.00000000,0.56147971,0.00000000
-5.16558279,8.85051370,0.60208488,8.19226504,0.01291378,0.11499507,0.06738654,0.00000000,0.55181026,0.00000000
-5.15957979,8.78108203,0.58926098,8.13592143,0.01170721,0.11545938,0.06670136,0.00000000,0.54002292,0.00000000
-5.15357679,8.66111678,0.57397238,8.03120925,0.01059132,0.11525705,0.06584520,0.00000000,0.52630662,0.00000000
-5.14757379,8.49357310,0.55651103,7.88077199,0.00958200,0.11440600,0.06489438,0.00000000,0.51090777,0.00000000
-5.14157079,8.28251132,0.53723076,7.68828712,0.00869373,0.11294016,0.06394027,0.00000000,0.49412832,0.00000000
-5.13556778,8.03299021,0.51654175,7.45836201,0.00793976,0.11090888,0.06308839,0.00000000,0.47632276,0.00000000
-5.12956478,7.75093436,0.49490384,7.19640536,0.00733239,0.10837595,0.06245736,0.00000000,0.45789408,0.00000000
-5.12356178,7.44298069,0.47281873,6.90847918,0.00688325,0.10541815,0.06217770,0.00000000,0.43928865,0.00000000
-5.11755878,7.11630981,0.45082140,6.60113701,0.00660357,0.10212355,0.06239032,0.00000000,0.42099027,0.00000000
-5.11155578,6.77846803,0.42947082,6.28125414,0.00650448,0.09858947,0.06324493,0.00000000,0.40351318,0.00000000
-5.10555278,6.43718584,0.40934025,5.95585569,0.00659722,0.09492020,0.06489812,0.00000000,0.38739443,0.00000000
-5.09954977,6.10019849,0.39100721,5.63194788,0.00689331,0.09122457,0.06751122,0.00000000,0.37318541,0.00000000
-5.09354677,5.77507329,0.37504329,5.31635730,0.00740464,0.08761338,0.07124785,0.00000000,0.36144291,0.00000000
-5.08754377,5.46904799,0.36200400,5.01558223,0.00814342,0.08419677,0.07627117,0.00000000,0.35271952,0.00000000
-5.08154077,5.18888324,0.35241858,4.73565921,0.00912206,0.08108163,0.08274070,0.00000000,0.34755360,0.00000000
-5.07553777,4.94073183,0.34677997,4.48204701,0.01035290,0.07836901,0.09080883,0.00000000,0.34645886,0.00000000
-5.06953477,4.73002582,0.34553496,4.25952955,0.01184785,0.07615171,0.10061690,0.00000000,0.34991355,0.00000000
-5.06353177,4.56138265,0.34907450,4.07213830,0.01361791,0.07451198,0.11229092,0.00000000,0.35834939,0.00000000
-5.05752876,4.43853028,0.35772438,3.92309410,0.01567260,0.07351947,0.12593703,0.00000000,0.37214031,0.00000000
-5.05152576,4.36425099,0.37173623,3.81476790,0.01801933,0.07322937,0.14163668,0.00000000,0.39159122,0.00000000
-5.04552276,4.34034350,0.39127915,3.74865952,0.02066271,0.07368092,0.15944181,0.00000000,0.41692686,0.00000000
-5.03951976,4.36760265,0.41643199,3.72539334,0.02360391,0.07489617,0.17937004,0.00000000,0.44828117,0.00000000
-5.03351676,4.44581617,0.44717677,3.74472981,0.02683998,0.07687919,0.20140015,0.00000000,0.48568733,0.00000000
-5.02751376,4.57377801,0.48339335,3.80559184,0.03036330,0.07961565,0.22546815,0.00000000,0.52906905,0.00000000
-5.02151076,4.74931807,0.52485584,3.90610483,0.03416114,0.08307279,0.25146398,0.00000000,0.57823334,0.00000000
-5.01550775,4.96934810,0.57123104,4.04364986,0.03821534,0.08719995,0.27922934,0.00000000,0.63286541,0.00000000
-5.00950475,5.22992386,0.62207933,4.21492903,0.04250218,0.09192948,0.30855664,0.00000000,0.69252617,0.00000000
-5.00350175,5.52632345,0.67685837,4.41604237,0.04699253,0.09717822,0.33918955,0.00000000,0.75665263,0.00000000
-4.99749875,5.85314164,0.73492969,4.64257554,0.05165210,0.10284938,0.37082504,0.00000000,0.82456189,0.00000000
-4.99149575,6.20439956,0.79556861,4.88969740,0.05644203,0.10883493,0.40311727,0.00000000,0.89545876,0.00000000
-4.98549275,6.57366893,0.85797716,5.15226622,0.06131965,0.11501836,0.43568318,0.00000000,0.96844738,0.00000000
-4.97948974,6.95420913,0.92130018,5.42494309,0.06623942,0.12127781,0.46810987,0.00000000,1.04254678,0.00000000
-4.97348674,7.33911477,0.98464396,5.70231041,0.07115404,0.12748945,0.49996356,0.00000000,1.11671021,0.00000000
-4.96748374,7.72147083,1.04709725,5.97899327,0.07601572,0.13353100,0.53079993,0.00000000,1.18984785,0.00000000
-4.96148074,8.09451163,1.10775365,6.24978076,0.08077739,0.13928536,0.56017547,0.00000000,1.26085242,0.00000000
-4.95547774,8.45177918,1.16573489,6.50974418,0.08539403,0.14464407,0.58765958,0.00000000,1.32862678,0.00000000
-4.94947474,8.78727628,1.22021383,6.75434859,0.08982379,0.14951062,0.61284683,0.00000000,1.39211268,0.00000000
-4.94347174,9.09560911,1.27043650,6.97955453,0.09402907,0.15380340,0.63536896,0.00000000,1.45031958,0.00000000
-4.93746873,9.37211455,1.31574197,7.18190610,0.09797734,0.15745816,0.65490615,0.00000000,1.50235243,0.00000000
-4.93146573,9.61296715,1.35557937,7.35860280,0.10164170,0.16042992,0.67119698,0.00000000,1.54743718,0.00000000
-4.92546273,9.81526183,1.38952123,7.50755198,0.10500120,0.16269421,0.68404668,0.00000000,1.58494305,0.00000000
-4.91945973,9.97706884,1.41727251,7.62740035,0.10804084,0.16424758,0.69333332,0.00000000,1.61440048,0.00000000
-4.91345673,10.09745869,1.43867491,7.71754309,0.11075124,0.16510734,0.69901156,0.00000000,1.63551402,0.00000000
-4.90745373,10.17649598,1.45370649,7.77811028,0.11312811,0.16531061,0.70111384,0.00000000,1.64816949,0.00000000
-4.90145073,10.21520236,1.46247640,7.80993131,0.11517142,0.16491261,0.69974891,0.00000000,1.65243515,0.00000000
-4.89544772,10.21549033,1.46521543,7.81447881,0.11688447,0.16398433,0.69509779,0.00000000,1.64855687,0.00000000
-4.88944472,10.18007048,1.46226259,7.79379438,0.11827275,0.16260970,0.68740721,0.00000000,1.63694737,0.00000000
-4.88344172,10.11233638,1.45404877,7.75039933,0.11934292,0.16088234,0.67698109,0.00000000,1.61817029,0.00000000
-4.87743872,10.01623197,1.44107820,7.68719408,0.12010175,0.15890200,0.66417012,0.00000000,1.59291959,0.00000000
-4.87143572,9.89610685,1.42390878,7.60735030,0.12055519,0.15677100,0.64936015,0.00000000,1.56199546,0.00000000
-4.86543272,9.75656564,1.40313222,7.51420003,0.12070773,0.15459064,0.63295984,0.00000000,1.52627772,0.00000000
-4.85942971,9.60231709,1.37935493,7.41112589,0.12056190,0.15245786,0.61538806,0.00000000,1.48669787,0.00000000
-4.85342671,9.43802884,1.35318059,7.30145645,0.12011813,0.15046221,0.59706160,0.00000000,1.44421108,0.00000000
-4.84742371,9.26819296,1.32519494,7.18837015,0.11937485,0.14868331,0.57838370,0.00000000,1.39976918,0.00000000
-4.84142071,9.09700659,1.29595343,7.07481076,0.11832897,0.14718885,0.55973386,0.00000000,1.35429569,0.00000000
-4.83541771,8.92827124,1.26597195,6.96341664,0.11697649,0.14603317,0.54145916,0.00000000,1.30866377,0.00000000
-4.82941471,8.76531317,1.23572071,6.85646525,0.11531339,0.14525653,0.52386750,0.00000000,1.26367771,0.00000000
-4.82341171,8.61092610,1.20562114,6.75583384,0.11333668,0.14488497,0.50722279,0.00000000,1.22005841,0.00000000
-4.81740870,8.46733654,1.17604550,6.66297620,0.11104545,0.14493075,0.49174217,0.00000000,1.17843304,0.00000000
-4.81140570,8.33619097,1.14731877,6.57891506,0.10844194,0.14539338,0.47759514,0.00000000,1.13932884,0.00000000
-4.80540270,8.21856324,1.11972212,6.50424883,0.10553254,0.14626100,0.46490455,0.00000000,1.10317073,0.00000000
-4.79939970,8.11497978,1.09349746,6.43917114,0.10232856,0.14751218,0.45374906,0.00000000,1.07028254,0.00000000
-4.79339670,8.02545981,1.06885243,6.38350131,0.09884682,0.14911779,0.44416682,0.00000000,1.04089096,0.00000000
-4.78739370,7.94956728,1.04596507,6.33672356,0.09510997,0.15104311,0.43616007,0.00000000,1.01513190,0.00000000
-4.78139070,7.88647127,1.02498788,6.29803266,0.09114649,0.15324977,0.42970024,0.00000000,0.99305838,0.00000000
-4.77538769,7.83501154,1.00605078,6.26638406,0.08699038,0.15569754,0.42473321,0.00000000,0.97464935,0.00000000
-4.76938469,7.79376627,0.98926269,6.24054622,0.08268057,0.15834598,0.42118447,0.00000000,0.95981887,0.00000000
-4.76338169,7.76111927,0.97471174,6.21915347,0.07826010,0.16115562,0.41896390,0.00000000,0.94842516,0.00000000
-4.75737869,7.73532452,0.96246410,6.20075769,0.07377502,0.16408887,0.41796986,0.00000000,0.94027905,0.00000000
-4.75137569,7.71456646,0.95256178,6.18387754,0.06927319,0.16711052,0.41809274,0.00000000,0.93515175,0.00000000
-4.74537269,7.69701484,0.94501966,6.16704438,0.06480297,0.17018789,0.41921764,0.00000000,0.93278175,0.00000000
-4.73936968,7.68087374,0.93982220,6.14884407,0.06041190,0.17329067,0.42122642,0.00000000,0.93288089,0.00000000
-4.73336668,7.66442470,0.93692044,6.12795441,0.05614543,0.17639049,0.42399919,0.00000000,0.93513988,0.00000000
-4.72736368,7.64606424,0.93622983,6.10317802,0.05204576,0.17946037,0.42741532,0.00000000,0.93923334,0.00000000
-4.72136068,7.62433660,0.93762919,6.07347079,0.04815083,0.18247418,0.43135425,0.00000000,0.94482490,0.00000000
-4.71535768,7.59796239,0.94096160,6.03796608,0.04449356,0.18540603,0.43569634,0.00000000,0.95157233,0.00000000
-4.70935468,7.56586406,0.94603716,5.99599498,0.04110127,0.18823002,0.44032384,0.00000000,0.95913335,0.00000000
-4.70335168,7.52718882,0.95263802,5.94710281,0.03799540,0.19092004,0.44512224,0.00000000,0.96717197,0.00000000
-4.69734867,7.48132949,0.96052567,5.89106217,0.03519142,0.19345011,0.44998212,0.00000000,0.97536569,0.00000000
-4.69134567,7.42794346,0.96945019,5.82788237,0.03269896,0.19579492,0.45480157,0.00000000,0.98341333,0.00000000
-4.68534267,7.36696924,0.97916114,5.75781536,0.03052224,0.19793077,0.45948900,0.00000000,0.99104349,0.00000000
-4.67933967,7.29864007,0.98941956,5.68135757,0.02866049,0.19983690,0.46396649,0.00000000,0.99802316,0.00000000
-4.67333667,7.22349321,1.00001041,5.59924736,0.02710868,0.20149698,0.46817331,0.00000000,1.00416616,0.00000000
-4.66733367,7.14237357,1.01075461,5.51245722,0.02585812,0.20290082,0.47206947,0.00000000,1.00934075,0.00000000
-4.66133067,7.05642999,1.02151976,5.42218016,0.02489727,0.20404600,0.47563888,0.00000000,1.01347602,0.00000000
-4.65532766,6.96710222,1.03222893,5.32980936,0.02421241,0.20493946,0.47889204,0.00000000,1.01656619,0.00000000
-4.64932466,6.87609738,1.04286654,5.23691061,0.02378827,0.20559877,0.48186769,0.00000000,1.01867258,0.00000000
-4.64332166,6.78535426,1.05348071,5.14518697,0.02360864,0.20605294,0.48463330,0.00000000,1.01992253,0.00000000
