energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
-3.14857429,2.22608498,0.00439917,0.04662432,0.05428583,0.66698421,1.66658967,0.66174581,0.00000000
-3.14257129,2.28543069,0.00444181,0.04865956,0.05461457,0.68172431,1.71695149,0.68017765,0.00000000
-3.13656828,2.34041101,0.00446645,0.05063714,0.05457819,0.69475434,1.76450858,0.69729511,0.00000000
-3.13056528,2.39067313,0.00447293,0.05254817,0.05418055,0.70596653,1.80892752,0.71297701,0.00000000
-3.12456228,2.43582756,0.00446126,0.05438280,0.05343299,0.71525140,1.84983471,0.72709168,0.00000000
-3.11855928,2.47544595,0.00443156,0.05613000,0.05235389,0.72249846,1.88681613,0.73949689,0.00000000
-3.11255628,2.50906308,0.00438410,0.05777728,0.05096797,0.72759793,1.91942053,0.75004102,0.00000000
-3.10655328,2.53618324,0.00431925,0.05931050,0.04930537,0.73044333,1.94716645,0.75856539,0.00000000
-3.10055028,2.55629114,0.00423757,0.06071388,0.04740059,0.73093505,1.96955293,0.76490802,0.00000000
-3.09454727,2.56886700,0.00413972,0.06197011,0.04529132,0.72898449,1.98607357,0.76890838,0.00000000
-3.08854427,2.57340528,0.00402653,0.06306058,0.04301721,0.72451881,1.99623366,0.77041322,0.00000000
-3.08254127,2.56943611,0.00389900,0.06396585,0.04061864,0.71748577,1.99956924,0.76928301,0.00000000
-3.07653827,2.55654837,0.00375826,0.06466615,0.03813557,0.70785855,1.99566759,0.76539878,0.00000000
-3.07053527,2.53441314,0.00360560,0.06514212,0.03560643,0.69564013,1.98418765,0.75866892,0.00000000
-3.06453227,2.50280625,0.00344247,0.06537554,0.03306724,0.68086694,1.96487961,0.74903557,0.00000000
-3.05852926,2.46162839,0.00327044,0.06535019,0.03055079,0.66361157,1.93760234,0.73648021,0.00000000
-3.05252626,2.41092178,0.00309121,0.06505262,0.02808610,0.64398425,1.90233773,0.72102814,0.00000000
-3.04652326,2.35088222,0.00290653,0.06447299,0.02569801,0.62213300,1.85920097,0.70275152,0.00000000
-3.04052026,2.28186560,0.00271826,0.06360572,0.02340700,0.59824238,1.80844623,0.68177070,0.00000000
-3.03451726,2.20438857,0.00252823,0.06245009,0.02122916,0.57253085,1.75046719,0.65825389,0.00000000
-3.02851426,2.11912290,0.00233829,0.06101056,0.01917630,0.54524672,1.68579228,0.63241492,0.00000000
-3.02251126,2.02688390,0.00215022,0.05929703,0.01725627,0.51666310,1.61507489,0.60450934,0.00000000
-3.01650825,1.92861319,0.00196571,0.05732478,0.01547325,0.48707174,1.53907869,0.57482883,0.00000000
-3.01050525,1.82535663,0.00178632,0.05511424,0.01382827,0.45677633,1.45865904,0.54369438,0.00000000
-3.00450225,1.71823849,0.00161345,0.05269056,0.01231966,0.42608538,1.37474096,0.51144835,0.00000000
-2.99849925,1.60843285,0.00144834,0.05008294,0.01094353,0.39530496,1.28829505,0.47844589,0.00000000
-2.99249625,1.49713367,0.00129199,0.04732387,0.00969431,0.36473178,1.20031201,0.44504599,0.00000000
-2.98649325,1.38552474,0.00114522,0.04444820,0.00856514,0.33464666,1.11177726,0.41160265,0.00000000
-2.98049025,1.27475080,0.00100862,0.04149219,0.00754839,0.30530879,1.02364644,0.37845642,0.00000000
-2.97448724,1.16589103,0.00088254,0.03849245,0.00663593,0.27695090,0.93682292,0.34592676,0.00000000
-2.96848424,1.05993569,0.00076717,0.03548498,0.00581948,0.24977552,0.85213798,0.31430536,0.00000000
-2.96248124,0.95776701,0.00066246,0.03250422,0.00509085,0.22395227,0.77033449,0.28385073,0.00000000
-2.95647824,0.86014447,0.00056824,0.02958225,0.00444215,0.19961647,0.69205441,0.25478411,0.00000000
-2.95047524,0.76769503,0.00048414,0.02674801,0.00386586,0.17686874,0.61783035,0.22728690,0.00000000
-2.94447224,0.68090826,0.00040970,0.02402683,0.00335497,0.15577571,0.54808124,0.20149944,0.00000000
-2.93846923,0.60013604,0.00034434,0.02143997,0.00290299,0.13637166,0.48311192,0.17752116,0.00000000
-2.93246623,0.52559667,0.00028743,0.01900446,0.00250398,0.11866094,0.42311639,0.15541205,0.00000000
-2.92646323,0.45738266,0.00023828,0.01673297,0.00215255,0.10262103,0.36818411,0.13519508,0.00000000
-2.92046023,0.39547161,0.00019617,0.01463395,0.00184378,0.08820601,0.31830895,0.11685961,0.00000000
-2.91445723,0.33973943,0.00016038,0.01271183,0.00157325,0.07535040,0.27340010,0.10036534,0.00000000
-2.90845423,0.28997517,0.00013020,0.01096732,0.00133694,0.06397300,0.23329430,0.08564685,0.00000000
-2.90245123,0.24589674,0.00010497,0.00939789,0.00113122,0.05398082,0.19776880,0.07261821,0.00000000
-2.89644822,0.20716679,0.00008403,0.00799817,0.00095281,0.04527281,0.16655455,0.06117779,0.00000000
-2.89044522,0.17340821,0.00006680,0.00676050,0.00079869,0.03774337,0.13934892,0.05121278,0.00000000
-2.88444222,0.14421874,0.00005273,0.00567538,0.00066617,0.03128548,0.11582783,0.04260355,0.00000000
-2.87843922,0.11918428,0.00004133,0.00473204,0.00055274,0.02579357,0.09565667,0.03522762,0.00000000
-2.87243622,0.09789066,0.00003216,0.00391887,0.00045616,0.02116589,0.07850000,0.02896311,0.00000000
-2.86643322,0.07993375,0.00002485,0.00322381,0.00037436,0.01730657,0.06402981,0.02369180,0.00000000
-2.86043022,0.06492767,0.00001907,0.00263479,0.00030547,0.01412722,0.05193228,0.01930157,0.00000000
-2.85442721,0.05251144,0.00001452,0.00213998,0.00024779,0.01154826,0.04191310,0.01568844,0.00000000
-2.84842421,0.04235380,0.00001099,0.00172809,0.00019979,0.00949991,0.03370141,0.01275812,0.00000000
-2.84242121,0.03415670,0.00000825,0.00138855,0.00016011,0.00792283,0.02705246,0.01042707,0.00000000
-2.83641821,0.02765731,0.00000615,0.00111163,0.00012750,0.00676869,0.02174924,0.00862332,0.00000000
-2.83041521,0.02262907,0.00000455,0.00088857,0.00010089,0.00600043,0.01760312,0.00728687,0.00000000
-2.82441221,0.01888168,0.00000335,0.00071162,0.00007932,0.00559239,0.01445372,0.00636984,0.00000000
-2.81840920,0.01626047,0.00000244,0.00057401,0.00006196,0.00553039,0.01216824,0.00583649,0.00000000
-2.81240620,0.01464508,0.00000177,0.00047000,0.00004807,0.00581161,0.01064026,0.00566298,0.00000000
-2.80640320,0.01394786,0.00000127,0.00039480,0.00003705,0.00644446,0.00978824,0.00583702,0.00000000
-2.80040020,0.01411177,0.00000091,0.00034450,0.00002837,0.00744822,0.00955380,0.00635737,0.00000000
-2.79439720,0.01510816,0.00000065,0.00031607,0.00002157,0.00885270,0.00989979,0.00723329,0.00000000
-2.78839420,0.01693421,0.00000045,0.00030718,0.00001629,0.01069756,0.01080823,0.00848371,0.00000000
-2.78239120,0.01961025,0.00000032,0.00031620,0.00001222,0.01303161,0.01227816,0.01013646,0.00000000
-2.77638819,0.02317672,0.00000022,0.00034210,0.00000910,0.01591171,0.01432338,0.01222707,0.00000000
-2.77038519,0.02769096,0.00000015,0.00038432,0.00000674,0.01940145,0.01697006,0.01479765,0.00000000
-2.76438219,0.03322362,0.00000010,0.00044273,0.00000495,0.02356952,0.02025421,0.01789527,0.00000000
-2.75837919,0.03985473,0.00000007,0.00051752,0.00000361,0.02848762,0.02421896,0.02157032,0.00000000
-2.75237619,0.04766938,0.00000005,0.00060911,0.00000262,0.03422808,0.02891168,0.02587444,0.00000000
-2.74637319,0.05675304,0.00000003,0.00071808,0.00000189,0.04086102,0.03438089,0.03085827,0.00000000
-2.74037019,0.06718643,0.00000002,0.00084504,0.00000137,0.04845121,0.04067303,0.03656891,0.00000000
-2.73436718,0.07904018,0.00000001,0.00099057,0.00000099,0.05705456,0.04782897,0.04304721,0.00000000
-2.72836418,0.09236921,0.00000001,0.00115514,0.00000073,0.06671443,0.05588055,0.05032489,0.00000000
-2.72236118,0.10720709,0.00000001,0.00133901,0.00000055,0.07745781,0.06484705,0.05842152,0.00000000
-2.71635818,0.12356046,0.00000001,0.00154212,0.00000046,0.08929150,0.07473173,0.06734170,0.00000000
-2.71035518,0.14140387,0.00000001,0.00176408,0.00000042,0.10219854,0.08551865,0.07707223,0.00000000
-2.70435218,0.16067515,0.00000001,0.00200405,0.00000046,0.11613504,0.09716980,0.08757969,0.00000000
-2.69834917,0.18127166,0.00000001,0.00226071,0.00000057,0.13102747,0.10962285,0.09880843,0.00000000
-2.69234617,0.20304765,0.00000001,0.00253222,0.00000077,0.14677091,0.12278946,0.11067916,0.00000000
-2.68634317,0.22581306,0.00000002,0.00281621,0.00000109,0.16322815,0.13655459,0.12308830,0.00000000
-2.68034017,0.24933380,0.00000003,0.00310977,0.00000159,0.18022998,0.15077664,0.13590817,0.00000000
-2.67433717,0.27333388,0.00000004,0.00340949,0.00000232,0.19757668,0.16528874,0.14898812,0.00000000
-2.66833417,0.29749939,0.00000006,0.00371148,0.00000340,0.21504090,0.17990117,0.16215665,0.00000000
-2.66233117,0.32148433,0.00000008,0.00401151,0.00000494,0.23237179,0.19440485,0.17522460,0.00000000
-2.65632816,0.34491822,0.00000012,0.00430505,0.00000715,0.24930053,0.20857604,0.18798924,0.00000000
-2.65032516,0.36741534,0.00000017,0.00458743,0.00001027,0.26554682,0.22218186,0.20023921,0.00000000
-2.64432216,0.38858536,0.00000024,0.00485396,0.00001466,0.28082652,0.23498680,0.21176024,0.00000000
-2.63831916,0.40804490,0.00000034,0.00510010,0.00002078,0.29485981,0.24675975,0.22234135,0.00000000
-2.63231616,0.42542967,0.00000048,0.00532163,0.00002925,0.30737979,0.25728137,0.23178131,0.00000000
-2.62631316,0.44040673,0.00000067,0.00551483,0.00004087,0.31814110,0.26635154,0.23989512,0.00000000
-2.62031016,0.45268628,0.00000092,0.00567665,0.00005670,0.32692815,0.27379663,0.24652026,0.00000000
-2.61430715,0.46203259,0.00000127,0.00580485,0.00007809,0.33356268,0.27947614,0.25152234,0.00000000
-2.60830415,0.46827346,0.00000174,0.00589822,0.00010679,0.33791017,0.28328853,0.25479998,0.00000000
-2.60230115,0.47130798,0.00000237,0.00595667,0.00014499,0.33988497,0.28517605,0.25628867,0.00000000
-2.59629815,0.47111204,0.00000319,0.00598135,0.00019545,0.33945378,0.28512821,0.25596334,0.00000000
-2.59029515,0.46774162,0.00000427,0.00597479,0.00026157,0.33663732,0.28318388,0.25383971,0.00000000
-2.58429215,0.46133343,0.00000567,0.00594091,0.00034756,0.33151024,0.27943191,0.24997417,0.00000000
-2.57828914,0.45210329,0.00000748,0.00588513,0.00045849,0.32419916,0.27401028,0.24446228,0.00000000
-2.57228614,0.44034196,0.00000981,0.00581434,0.00060050,0.31487892,0.26710377,0.23743600,0.00000000
-2.56628314,0.42640895,0.00001275,0.00573689,0.00078084,0.30376742,0.25894043,0.22905979,0.00000000
-2.56028014,0.41072448,0.00001647,0.00566261,0.00100807,0.29111909,0.24978686,0.21952561,0.00000000
-2.55427714,0.39375991,0.00002112,0.00560265,0.00129209,0.27721737,0.23994260,0.20904737,0.00000000
-2.54827414,0.37602713,0.00002688,0.00556950,0.00164426,0.26236659,0.22973383,0.19785473,0.00000000
-2.54227114,0.35806728,0.00003398,0.00557678,0.00207742,0.24688355,0.21950657,0.18618676,0.00000000
-2.53626813,0.34043905,0.00004265,0.00563913,0.00260588,0.23108912,0.20961972,0.17428560,0.00000000
-2.53026513,0.32370713,0.00005314,0.00577205,0.00324535,0.21530020,0.20043786,0.16239043,0.00000000
-2.52426213,0.30843084,0.00006576,0.00599167,0.00401280,0.19982230,0.19232430,0.15073181,0.00000000
-2.51825913,0.29515334,0.00008079,0.00631446,0.00492623,0.18494294,0.18563418,0.13952676,0.00000000
-2.51225613,0.28439134,0.00009856,0.00675703,0.00600432,0.17092606,0.18070785,0.12897446,0.00000000
-2.50625313,0.27662564,0.00011940,0.00733569,0.00726604,0.15800740,0.17786461,0.11925280,0.00000000
-2.50025013,0.27229233,0.00014364,0.00806617,0.00873010,0.14639106,0.17739664,0.11051578,0.00000000
-2.49424712,0.27177470,0.00017160,0.00896313,0.01041431,0.13624705,0.17956330,0.10289158,0.00000000
-2.48824412,0.27539590,0.00020359,0.01003973,0.01233489,0.12770987,0.18458575,0.09648150,0.00000000
-2.48224112,0.28341227,0.00023988,0.01130719,0.01450569,0.12087795,0.19264183,0.09135951,0.00000000
-2.47623812,0.29600740,0.00028071,0.01277423,0.01693730,0.11581385,0.20386148,0.08757235,0.00000000
-2.47023512,0.31328714,0.00032627,0.01444662,0.01963626,0.11254519,0.21832250,0.08514020,0.00000000
-2.46423212,0.33527545,0.00037669,0.01632674,0.02260420,0.11106603,0.23604705,0.08405768,0.00000000
-2.45822911,0.36191153,0.00043203,0.01841313,0.02583707,0.11133879,0.25699899,0.08429525,0.00000000
-2.45222611,0.39304841,0.00049226,0.02070019,0.02932452,0.11329651,0.28108219,0.08580089,0.00000000
-2.44622311,0.42845326,0.00055727,0.02317796,0.03304941,0.11684549,0.30814020,0.08850203,0.00000000
-2.44022011,0.46780978,0.00062688,0.02583202,0.03698752,0.12186815,0.33795743,0.09230772,0.00000000
-2.43421711,0.51072290,0.00070080,0.02864356,0.04110755,0.12822631,0.37026210,0.09711102,0.00000000
-2.42821411,0.55672601,0.00077870,0.03158967,0.04537138,0.13576463,0.40473106,0.10279164,0.00000000
-2.42221111,0.60529085,0.00086014,0.03464371,0.04973467,0.14431443,0.44099667,0.10921878,0.00000000
-2.41620810,0.65584005,0.00094466,0.03777596,0.05414775,0.15369767,0.47865555,0.11625418,0.00000000
-2.41020510,0.70776201,0.00103174,0.04095443,0.05855684,0.16373122,0.51727924,0.12375539,0.00000000
-2.40420210,0.76042795,0.00112085,0.04414577,0.06290554,0.17423125,0.55642640,0.13157913,0.00000000
-2.39819910,0.81321041,0.00121146,0.04731633,0.06713665,0.18501765,0.59565607,0.13958472,0.00000000
-2.39219610,0.86550258,0.00130307,0.05043333,0.07119402,0.19591842,0.63454164,0.14763754,0.00000000
-2.38619310,0.91673759,0.00139522,0.05346597,0.07502470,0.20677384,0.67268467,0.15561226,0.00000000
-2.38019010,0.96640685,0.00148750,0.05638658,0.07858094,0.21744019,0.70972805,0.16339592,0.00000000
-2.37418709,1.01407629,0.00157960,0.05917162,0.08182229,0.22779298,0.74536763,0.17089053,0.00000000
-2.36818409,1.05939986,0.00167126,0.06180253,0.08471737,0.23772940,0.77936171,0.17801514,0.00000000
-2.36218109,1.10212908,0.00176233,0.06426638,0.08724553,0.24716994,0.81153769,0.18470734,0.00000000
-2.35617809,1.14211820,0.00185273,0.06655623,0.08939804,0.25605892,0.84179539,0.19092393,0.00000000
-2.35017509,1.17932432,0.00194244,0.06867124,0.09117900,0.26436406,0.87010675,0.19664083,0.00000000
-2.34417209,1.21380250,0.00203148,0.07061643,0.09260563,0.27207493,0.89651173,0.20185223,0.00000000
-2.33816908,1.24569566,0.00211990,0.07240220,0.09370819,0.27920037,0.92111052,0.20656886,0.00000000
-2.33216608,1.27522005,0.00220773,0.07404348,0.09452932,0.28576505,0.94405240,0.21081561,0.00000000
-2.32616308,1.30264669,0.00229496,0.07555873,0.09512285,0.29180530,0.96552189,0.21462857,0.00000000
-2.32016008,1.32828012,0.00238148,0.07696870,0.09555226,0.29736452,0.98572281,0.21805169,0.00000000
-2.31415708,1.35243536,0.00246710,0.07829512,0.09588863,0.30248830,1.00486127,0.22113315,0.00000000
-2.30815408,1.37541467,0.00255144,0.07955928,0.09620828,0.30721980,1.02312868,0.22392186,0.00000000
-2.30215108,1.39748543,0.00263399,0.08078078,0.09659025,0.31159549,1.04068563,0.22646414,0.00000000
-2.29614807,1.41886043,0.00271405,0.08197629,0.09711351,0.31564159,1.05764786,0.22880085,0.00000000
-2.29014507,1.43968194,0.00279074,0.08315856,0.09785423,0.31937151,1.07407507,0.23096524,0.00000000
-2.28414207,1.46001043,0.00286299,0.08433572,0.09888304,0.32278453,1.08996345,0.23298156,0.00000000
-2.27813907,1.47981871,0.00292960,0.08551083,0.10026247,0.32586564,1.10524228,0.23486458,0.00000000
-2.27213607,1.49899184,0.00298924,0.08668179,0.10204457,0.32858687,1.11977497,0.23662010,0.00000000
-2.26613307,1.51733283,0.00304052,0.08784162,0.10426888,0.33090974,1.13336451,0.23824641,0.00000000
-2.26013007,1.53457374,0.00308199,0.08897898,0.10696076,0.33278903,1.14576288,0.23973656,0.00000000
-2.25412706,1.55039151,0.00311227,0.09007904,0.11013003,0.33417737,1.15668404,0.24108137,0.00000000
-2.24812406,1.56442746,0.00313007,0.09112455,0.11377018,0.33503052,1.16581966,0.24227303,0.00000000
-2.24212106,1.57630943,0.00313423,0.09209712,0.11785792,0.33531303,1.17285648,0.24330894,0.00000000
-2.23611806,1.58567500,0.00312382,0.09297849,0.12235328,0.33500380,1.17749460,0.24419558,0.00000000
-2.23011506,1.59219454,0.00309818,0.09375191,0.12720014,0.33410133,1.17946533,0.24495230,0.00000000
-2.22411206,1.59559274,0.00305693,0.09440340,0.13232721,0.33262815,1.17854763,0.24561447,0.00000000
-2.21810905,1.59566733,0.00300003,0.09492283,0.13764947,0.33063428,1.17458242,0.24623601,0.00000000
-2.21210605,1.59230407,0.00292778,0.09530489,0.14307005,0.32819935,1.16748366,0.24689102,0.00000000
-2.20610305,1.58548711,0.00284083,0.09554971,0.14848241,0.32543318,1.15724590,0.24767424,0.00000000
-2.20010005,1.57530427,0.00274016,0.09566320,0.15377298,0.32247485,1.14394786,0.24870038,0.00000000
-2.19409705,1.56194711,0.00262704,0.09565709,0.15882398,0.31949002,1.12775188,0.25010212,0.00000000
-2.18809405,1.54570571,0.00250301,0.09554867,0.16351647,0.31666671,1.10889937,0.25202693,0.00000000
-2.18209105,1.52695865,0.00236982,0.09536016,0.16773358,0.31420956,1.08770270,0.25463256,0.00000000
-2.17608804,1.50615867,0.00222938,0.09511786,0.17136376,0.31233292,1.06453384,0.25808162,0.00000000
-2.17008504,1.48381480,0.00208369,0.09485103,0.17430396,0.31125275,1.03981046,0.26253504,0.00000000
-2.16408204,1.46047186,0.00193478,0.09459056,0.17646267,0.31117801,1.01398025,0.26814503,0.00000000
-2.15807904,1.43668833,0.00178466,0.09436754,0.17776269,0.31230156,0.98750423,0.27504746,0.00000000
-2.15207604,1.41301344,0.00163523,0.09421175,0.17814352,0.31479110,0.96083965,0.28335423,0.00000000
-2.14607304,1.38996478,0.00148830,0.09415012,0.17756330,0.31878056,0.93442357,0.29314572,0.00000000
-2.14007004,1.36800702,0.00134548,0.09420529,0.17600015,0.32436218,0.90865742,0.30446391,0.00000000
-2.13406703,1.34753291,0.00120816,0.09439423,0.17345299,0.33157978,0.88389347,0.31730619,0.00000000
-2.12806403,1.32884714,0.00107753,0.09472714,0.16994157,0.34042347,0.86042347,0.33162059,0.00000000
-2.12206103,1.31215380,0.00095453,0.09520651,0.16550593,0.35082608,0.83847004,0.34730229,0.00000000
-2.11605803,1.29754789,0.00083984,0.09582652,0.16020517,0.36266160,0.81818094,0.36419208,0.00000000
-2.11005503,1.28501124,0.00073395,0.09657275,0.15411557,0.37574576,0.79962640,0.38207670,0.00000000
-2.10405203,1.27441305,0.00063707,0.09742223,0.14732828,0.38983878,0.78279960,0.40069128,0.00000000
-2.09804902,1.26551500,0.00054926,0.09834391,0.13994643,0.40465037,0.76762020,0.41972399,0.00000000
-2.09204602,1.25798088,0.00047038,0.09929944,0.13208204,0.41984686,0.75394060,0.43882279,0.00000000
-2.08604302,1.25139027,0.00040013,0.10024432,0.12385269,0.43506024,0.74155489,0.45760411,0.00000000
-2.08004002,1.24525592,0.00033811,0.10112937,0.11537812,0.44989886,0.73020983,0.47566330,0.00000000
-2.07403702,1.23904397,0.00028382,0.10190241,0.10677695,0.46395938,0.71961757,0.49258644,0.00000000
-2.06803402,1.23219639,0.00023669,0.10251023,0.09816360,0.47683964,0.70946952,0.50796313,0.00000000
-2.06203102,1.22415462,0.00019610,0.10290054,0.08964551,0.48815175,0.69945081,0.52139966,0.00000000
-2.05602801,1.21438334,0.00016143,0.10302409,0.08132082,0.49753511,0.68925465,0.53253217,0.00000000
-2.05002501,1.20239348,0.00013205,0.10283663,0.07327645,0.50466865,0.67859614,0.54103906,0.00000000
-2.04402201,1.18776333,0.00010735,0.10230071,0.06558679,0.50928173,0.66722469,0.54665225,0.00000000
-2.03801901,1.17015679,0.00008675,0.10138733,0.05831281,0.51116344,0.65493482,0.54916666,0.00000000
-2.03201601,1.14933794,0.00006970,0.10007712,0.05150180,0.51016967,0.64157454,0.54844751,0.00000000
-2.02601301,1.12518127,0.00005572,0.09836132,0.04518751,0.50622767,0.62705129,0.54443510,0.00000000
-2.02001001,1.09767702,0.00004435,0.09624214,0.03939070,0.49933809,0.61133482,0.53714683,0.00000000
-2.01400700,1.06693151,0.00003519,0.09373282,0.03412015,0.48957414,0.59445735,0.52667637,0.00000000
-2.00800400,1.03316240,0.00002792,0.09085718,0.02937384,0.47707818,0.57651061,0.51319003,0.00000000
-2.00200100,0.99668917,0.00002224,0.08764874,0.02514038,0.46205581,0.55764031,0.49692055,0.00000000
-1.99599800,0.95791946,0.00001790,0.08414949,0.02140057,0.44476775,0.53803820,0.47815854,0.00000000
-1.98999500,0.91733187,0.00001473,0.08040832,0.01812896,0.42552000,0.51793218,0.45724209,0.00000000
-1.98399200,0.87545629,0.00001259,0.07647925,0.01529544,0.40465274,0.49757507,0.43454499,0.00000000
-1.97798899,0.83285271,0.00001138,0.07241950,0.01286673,0.38252838,0.47723266,0.41046418,0.00000000
-1.97198599,0.79008960,0.00001106,0.06828755,0.01080776,0.35951953,0.45717161,0.38540691,0.00000000
-1.96598299,0.74772302,0.00001164,0.06414116,0.00908289,0.33599723,0.43764796,0.35977828,0.00000000
-1.95997999,0.70627750,0.00001316,0.06003568,0.00765697,0.31231999,0.41889668,0.33396962,0.00000000
-1.95397699,0.66622942,0.00001573,0.05602242,0.00649626,0.28882411,0.40112302,0.30834818,0.00000000
-1.94797399,0.62799382,0.00001951,0.05214745,0.00556910,0.26581555,0.38449586,0.28324848,0.00000000
-1.94197099,0.59191502,0.00002472,0.04845059,0.00484650,0.24356364,0.36914342,0.25896556,0.00000000
-1.93596798,0.55826134,0.00003165,0.04496486,0.00430251,0.22229666,0.35515156,0.23575034,0.00000000
-1.92996498,0.52722401,0.00004063,0.04171621,0.00391451,0.20219949,0.34256453,0.21380695,0.00000000
-1.92396198,0.49891999,0.00005210,0.03872367,0.00366339,0.18341303,0.33138810,0.19329222,0.00000000
-1.91795898,0.47339839,0.00006655,0.03599968,0.00353355,0.16603547,0.32159486,0.17431682,0.00000000
-1.91195598,0.45064982,0.00008459,0.03355087,0.00351292,0.15012491,0.31313110,0.15694815,0.00000000
-1.90595298,0.43061806,0.00010688,0.03137886,0.00359286,0.13570330,0.30592509,0.14121439,0.00000000
-1.89994997,0.41321305,0.00013418,0.02948133,0.00376800,0.12276119,0.29989591,0.12710953,0.00000000
-1.89394697,0.39832464,0.00016733,0.02785311,0.00403610,0.11126306,0.29496251,0.11459905,0.00000000
-1.88794397,0.38583597,0.00020728,0.02648729,0.00439773,0.10115292,0.29105241,0.10362577,0.00000000
-1.88194097,0.37563599,0.00025500,0.02537632,0.00485607,0.09235974,0.28810942,0.09411569,0.00000000
-1.87593797,0.36763016,0.00031157,0.02451289,0.00541658,0.08480269,0.28610004,0.08598351,0.00000000
-1.86993497,0.36174911,0.00037807,0.02389082,0.00608660,0.07839574,0.28501825,0.07913759,0.00000000
-1.86393197,0.35795455,0.00045561,0.02350567,0.00687503,0.07305163,0.28488826,0.07348413,0.00000000
-1.85792896,0.35624256,0.00054528,0.02335514,0.00779185,0.06868505,0.28576530,0.06893064,0.00000000
-1.85192596,0.35664395,0.00064813,0.02343931,0.00884769,0.06521490,0.28773439,0.06538843,0.00000000
-1.84592296,0.35922199,0.00076513,0.02376066,0.01005336,0.06256589,0.29090714,0.06277430,0.00000000
-1.83991996,0.36406781,0.00089709,0.02432390,0.01141930,0.06066920,0.29541703,0.06101141,0.00000000
-1.83391696,0.37129383,0.00104467,0.02513560,0.01295513,0.05946255,0.30141330,0.06002941,0.00000000
-1.82791396,0.38102582,0.00120833,0.02620373,0.01466911,0.05888975,0.30905397,0.05976401,0.00000000
-1.82191096,0.39339423,0.00138823,0.02753708,0.01656770,0.05889977,0.31849851,0.06015614,0.00000000
-1.81590795,0.40852530,0.00158426,0.02914456,0.01865515,0.05944556,0.32990057,0.06115079,0.00000000
-1.80990495,0.42653272,0.00179599,0.03103452,0.02093308,0.06048281,0.34340127,0.06269573,0.00000000
-1.80390195,0.44751039,0.00202263,0.03321405,0.02340030,0.06196866,0.35912353,0.06474027,0.00000000
-1.79789895,0.47152667,0.00226301,0.03568828,0.02605260,0.06386069,0.37716779,0.06723420,0.00000000
-1.79189595,0.49862069,0.00251563,0.03845977,0.02888268,0.06611597,0.39760937,0.07012691,0.00000000
-1.78589295,0.52880079,0.00277865,0.04152788,0.03188031,0.06869067,0.42049775,0.07336690,0.00000000
-1.77988994,0.56204522,0.00304989,0.04488828,0.03503248,0.07153980,0.44585769,0.07690172,0.00000000
-1.77388694,0.59830509,0.00332695,0.04853257,0.03832381,0.07461753,0.47369209,0.08067814,0.00000000
-1.76788394,0.63750923,0.00360721,0.05244784,0.04173697,0.07787772,0.50398654,0.08464288,0.00000000
-1.76188094,0.67957059,0.00388793,0.05661650,0.04525330,0.08127484,0.53671492,0.08874353,0.00000000
-1.75587794,0.72439357,0.00416635,0.06101603,0.04885343,0.08476510,0.57184583,0.09292974,0.00000000
-1.74987494,0.77188183,0.00443976,0.06561891,0.05251802,0.08830767,0.60934917,0.09715460,0.00000000
-1.74387194,0.82194560,0.00470561,0.07039259,0.05622841,0.09186606,0.64920226,0.10137598,0.00000000
-1.73786893,0.87450801,0.00496161,0.07529954,0.05996734,0.09540925,0.69139487,0.10555786,0.00000000
-1.73186593,0.92950953,0.00520577,0.08029741,0.06371950,0.09891282,0.73593268,0.10967147,0.00000000
-1.72586293,0.98691005,0.00543656,0.08533930,0.06747201,0.10235965,0.78283834,0.11369602,0.00000000
-1.71985993,1.04668800,0.00565287,0.09037409,0.07121469,0.10574033,0.83215007,0.11761922,0.00000000
-1.71385693,1.10883623,0.00585412,0.09534697,0.07494020,0.10905316,0.88391716,0.12143720,0.00000000
-1.70785393,1.17335444,0.00604020,0.10020002,0.07864391,0.11230360,0.93819246,0.12515403,0.00000000
-1.70185093,1.24023834,0.00621153,0.10487304,0.08232355,0.11550340,0.99502189,0.12878070,0.00000000
-1.69584792,1.30946581,0.00636894,0.10930443,0.08597861,0.11866910,1.05443130,0.13233368,0.00000000
-1.68984492,1.38098067,0.00651365,0.11343227,0.08960961,0.12182036,1.11641113,0.13583306,0.00000000
-1.68384192,1.45467482,0.00664716,0.11719553,0.09321711,0.12497784,1.18089966,0.13930031,0.00000000
-1.67783892,1.53036986,0.00677113,0.12053538,0.09680061,0.12816094,1.24776576,0.14275595,0.00000000
-1.67183592,1.60779915,0.00688727,0.12339658,0.10035740,0.13138550,1.31679209,0.14621708,0.00000000
-1.66583292,1.68659172,0.00699720,0.12572889,0.10388141,0.13466157,1.38766003,0.14969496,0.00000000
-1.65982991,1.76625921,0.00710233,0.12748847,0.10736213,0.13799134,1.45993737,0.15319286,0.00000000
-1.65382691,1.84618698,0.00720372,0.12863924,0.11078364,0.14136752,1.53306986,0.15670430,0.00000000
-1.64782391,1.92563062,0.00730201,0.12915404,0.11412397,0.14477209,1.60637769,0.16021163,0.00000000
-1.64182091,2.00371852,0.00739729,0.12901562,0.11735464,0.14817568,1.67905769,0.16368543,0.00000000
-1.63581791,2.07946116,0.00748911,0.12821744,0.12044064,0.15153761,1.75019164,0.16708435,0.00000000
