energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.24462231,3.37145791,0.48609521,1.86811834,0.19977113,1.32581251,0.00251693,0.04901138,0.35500449,0.00000000
-3.23861931,3.44524262,0.50623188,1.93067921,0.20074188,1.33618632,0.00245723,0.04959928,0.35492232,0.00000000
-3.23261631,3.51062009,0.52601060,1.98877457,0.20114287,1.34299734,0.00240995,0.05004408,0.35328956,0.00000000
-3.22661331,3.56651464,0.54508911,2.04158298,0.20096661,1.34603890,0.00237549,0.05033148,0.35009033,0.00000000
-3.22061031,3.61201440,0.56313489,2.08836096,0.20021648,1.34517981,0.00235382,0.05045089,0.34533658,0.00000000
-3.21460730,3.64639867,0.57983384,2.12846401,0.19890648,1.34037067,0.00234449,0.05039554,0.33906859,0.00000000
-3.20860430,3.66916005,0.59489871,2.16136590,0.19706069,1.33164707,0.00234667,0.05016247,0.33135462,0.00000000
-3.20260130,3.68002056,0.60807715,2.18667569,0.19471233,1.31912943,0.00235919,0.04975236,0.32228964,0.00000000
-3.19659830,3.67894103,0.61915895,2.20415169,0.19190246,1.30301957,0.00238054,0.04916933,0.31199318,0.00000000
-3.19059530,3.66612345,0.62798230,2.21371188,0.18867858,1.28359394,0.00240898,0.04842058,0.30060640,0.00000000
-3.18459230,3.64200629,0.63443876,2.21544029,0.18509292,1.26119403,0.00244258,0.04751604,0.28828845,0.00000000
-3.17858929,3.60725277,0.63847678,2.20958874,0.18120072,1.23621436,0.00247925,0.04646786,0.27521235,0.00000000
-3.17258629,3.56273273,0.64010351,2.19657402,0.17705850,1.20908866,0.00251685,0.04529003,0.26156049,0.00000000
-3.16658329,3.50949881,0.63938491,2.17697008,0.17272241,1.18027500,0.00255322,0.04399789,0.24751999,0.00000000
-3.16058029,3.44875766,0.63644396,2.15149559,0.16824676,1.15024054,0.00258624,0.04260764,0.23327808,0.00000000
-3.15457729,3.38183747,0.63145711,2.12099684,0.16368277,1.11944670,0.00261394,0.04113601,0.21901774,0.00000000
-3.14857429,3.31015282,0.62464903,2.08642678,0.15907756,1.08833548,0.00263447,0.03959981,0.20491375,0.00000000
-3.14257129,3.23516816,0.61628585,2.04882042,0.15447354,1.05731742,0.00264623,0.03801562,0.19112925,0.00000000
-3.13656828,3.15836108,0.60666699,2.00926769,0.14990798,1.02676178,0.00264788,0.03639959,0.17781300,0.00000000
-3.13056528,3.08118661,0.59611614,1.96888431,0.14541303,0.99698924,0.00263834,0.03476714,0.16509734,0.00000000
-3.12456228,3.00504342,0.58497139,1.92878192,0.14101585,0.96826729,0.00261689,0.03313287,0.15309689,0.00000000
-3.11855928,2.93124304,0.57357514,1.89003820,0.13673912,0.94080826,0.00258312,0.03151045,0.14190800,0.00000000
-3.11255628,2.86098273,0.56226397,1.85366808,0.13260160,0.91477002,0.00253697,0.02991255,0.13160880,0.00000000
-3.10655328,2.79532258,0.55135892,1.82059704,0.12861887,0.89025878,0.00247868,0.02835081,0.12225994,0.00000000
-3.10055028,2.73516719,0.54115644,1.79163711,0.12480403,0.86733394,0.00240885,0.02683584,0.11390560,0.00000000
-3.09454727,2.68125220,0.53192038,1.76746665,0.12116848,0.84601427,0.00232832,0.02537726,0.10657502,0.00000000
-3.08854427,2.63413558,0.52387524,1.74861412,0.11772249,0.82628497,0.00223821,0.02398364,0.10028403,0.00000000
-3.08254127,2.59419356,0.51720072,1.73544651,0.11447576,0.80810522,0.00213983,0.02266262,0.09503669,0.00000000
-3.07653827,2.56162103,0.51202801,1.72816257,0.11143774,0.79141558,0.00203465,0.02142081,0.09082687,0.00000000
-3.07053527,2.53643581,0.50843751,1.72679092,0.10861780,0.77614488,0.00192426,0.02026386,0.08763956,0.00000000
-3.06453227,2.51848657,0.50645822,1.73119283,0.10602518,0.76221622,0.00181029,0.01919641,0.08545196,0.00000000
-3.05852926,2.50746381,0.50606874,1.74106958,0.10366883,0.74955187,0.00169437,0.01822205,0.08423424,0.00000000
-3.05252626,2.50291344,0.50719959,1.75597394,0.10155704,0.73807676,0.00157810,0.01734334,0.08394999,0.00000000
-3.04652326,2.50425250,0.50973697,1.77532523,0.09969696,0.72772078,0.00146299,0.01656174,0.08455632,0.00000000
-3.04052026,2.51078659,0.51352752,1.79842757,0.09809404,0.71841962,0.00135042,0.01587760,0.08600377,0.00000000
-3.03451726,2.52172873,0.51838421,1.82449057,0.09675149,0.71011453,0.00124159,0.01529017,0.08823599,0.00000000
-3.02851426,2.53621930,0.52409286,1.85265211,0.09566966,0.70275114,0.00113755,0.01479763,0.09118936,0.00000000
-3.02251126,2.55334689,0.53041933,1.88200236,0.09484558,0.69627758,0.00103915,0.01439713,0.09479264,0.00000000
-3.01650825,2.57216979,0.53711712,1.91160875,0.09427251,0.69064238,0.00094703,0.01408492,0.09896671,0.00000000
-3.01050525,2.59173811,0.54393516,1.94054118,0.09393972,0.68579220,0.00086163,0.01385645,0.10362459,0.00000000
-3.00450225,2.61111633,0.55062567,1.96789708,0.09383240,0.68167007,0.00078319,0.01370663,0.10867178,0.00000000
-2.99849925,2.62940609,0.55695191,1.99282580,0.09393176,0.67821410,0.00071180,0.01363002,0.11400690,0.00000000
-2.99249625,2.64576894,0.56269569,2.01455184,0.09421530,0.67535711,0.00064736,0.01362116,0.11952290,0.00000000
-2.98649325,2.65944891,0.56766436,2.03239651,0.09465737,0.67302734,0.00058966,0.01367485,0.12510858,0.00000000
-2.98049025,2.66979428,0.57169720,2.04579745,0.09522977,0.67115008,0.00053835,0.01378653,0.13065055,0.00000000
-2.97448724,2.67627806,0.57467107,2.05432561,0.09590266,0.66965061,0.00049302,0.01395267,0.13603562,0.00000000
-2.96848424,2.67851664,0.57650501,2.05769907,0.09664548,0.66845792,0.00045319,0.01417107,0.14115337,0.00000000
-2.96248124,2.67628571,0.57716369,2.05579338,0.09742798,0.66750932,0.00041835,0.01444128,0.14589893,0.00000000
-2.95647824,2.66953266,0.57665957,2.04864766,0.09822129,0.66675551,0.00038797,0.01476486,0.15017584,0.00000000
-2.95047524,2.65838482,0.57505356,2.03646637,0.09899900,0.66616577,0.00036153,0.01514564,0.15389876,0.00000000
-2.94447224,2.64315247,0.57245407,2.01961618,0.09973807,0.66573295,0.00033856,0.01558992,0.15699598,0.00000000
-2.93846923,2.62432621,0.56901444,1.99861776,0.10041972,0.66547775,0.00031860,0.01610651,0.15941161,0.00000000
-2.93246623,2.60256809,0.56492862,1.97413260,0.10103006,0.66545199,0.00030126,0.01670671,0.16110722,0.00000000
-2.92646323,2.57869622,0.56042526,1.94694477,0.10156056,0.66574039,0.00028619,0.01740419,0.16206305,0.00000000
-2.92046023,2.55366294,0.55576032,1.91793821,0.10200827,0.66646072,0.00027313,0.01821466,0.16227849,0.00000000
-2.91445723,2.52852695,0.55120828,1.88806996,0.10237576,0.66776193,0.00026186,0.01915549,0.16177197,0.00000000
-2.90845423,2.50441992,0.54705244,1.85834021,0.10267083,0.66982029,0.00025223,0.02024518,0.16058016,0.00000000
-2.90245123,2.48250890,0.54357444,1.82976025,0.10290599,0.67283349,0.00024414,0.02150268,0.15875667,0.00000000
-2.89644822,2.46395555,0.54104361,1.80331935,0.10309764,0.67701298,0.00023755,0.02294667,0.15637008,0.00000000
-2.89044522,2.44987404,0.53970640,1.77995190,0.10326523,0.68257457,0.00023244,0.02459467,0.15350162,0.00000000
-2.88444222,2.44128924,0.53977657,1.76050631,0.10343016,0.68972807,0.00022886,0.02646224,0.15024248,0.00000000
-2.87843922,2.43909710,0.54142636,1.74571670,0.10361470,0.69866610,0.00022686,0.02856201,0.14669098,0.00000000
-2.87243622,2.44402909,0.54477928,1.73617890,0.10384091,0.70955290,0.00022651,0.03090283,0.14294961,0.00000000
-2.86643322,2.45662243,0.54990473,1.73233165,0.10412963,0.72251364,0.00022790,0.03348895,0.13912218,0.00000000
-2.86043022,2.47719759,0.55681483,1.73444389,0.10449961,0.73762492,0.00023109,0.03631929,0.13531117,0.00000000
-2.85442721,2.50584428,0.56546359,1.74260877,0.10496687,0.75490699,0.00023618,0.03938685,0.13161530,0.00000000
-2.84842421,2.54241675,0.57574854,1.75674452,0.10554424,0.77431824,0.00024323,0.04267830,0.12812760,0.00000000
-2.84242121,2.58653875,0.58751465,1.77660220,0.10624118,0.79575244,0.00025229,0.04617378,0.12493373,0.00000000
-2.83641821,2.63761803,0.60056054,1.80177983,0.10706396,0.81903885,0.00026342,0.04984691,0.12211088,0.00000000
-2.83041521,2.69486969,0.61464657,1.83174224,0.10801592,0.84394551,0.00027664,0.05366502,0.11972703,0.00000000
-2.82441221,2.75734750,0.62950443,1.86584549,0.10909818,0.87018553,0.00029199,0.05758971,0.11784057,0.00000000
-2.81840920,2.82398144,0.64484783,1.90336479,0.11031032,0.89742623,0.00030948,0.06157760,0.11650037,0.00000000
-2.81240620,2.89361987,0.66038365,1.94352442,0.11165134,0.92530065,0.00032913,0.06558125,0.11574593,0.00000000
-2.80640320,2.96507411,0.67582323,1.98552812,0.11312061,0.95342100,0.00035097,0.06955039,0.11560787,0.00000000
-2.80040020,3.03716332,0.69089293,2.02858871,0.11471875,0.98139329,0.00037505,0.07343324,0.11610832,0.00000000
-2.79439720,3.10875747,0.70534384,2.07195525,0.11644845,1.00883241,0.00040140,0.07717791,0.11726142,0.00000000
-2.78839420,3.17881639,0.71895989,2.11493683,0.11831510,1.03537693,0.00043013,0.08073394,0.11907366,0.00000000
-2.78239120,3.24642293,0.73156424,2.15692181,0.12032712,1.06070273,0.00046134,0.08405371,0.12154398,0.00000000
-2.77638819,3.31080892,0.74302359,2.19739188,0.12249605,1.08453477,0.00049517,0.08709391,0.12466381,0.00000000
-2.77038519,3.37137277,0.75325037,2.23593063,0.12483625,1.10665641,0.00053178,0.08981672,0.12841680,0.00000000
-2.76438219,3.42768813,0.76220282,2.27222645,0.12736432,1.12691566,0.00057137,0.09219095,0.13277834,0.00000000
-2.75837919,3.47950364,0.76988305,2.30607022,0.13009810,1.14522819,0.00061415,0.09419284,0.13771497,0.00000000
-2.75237619,3.52673410,0.77633333,2.33734817,0.13305551,1.16157673,0.00066036,0.09580661,0.14318365,0.00000000
-2.74637319,3.56944409,0.78163103,2.36603102,0.13625307,1.17600715,0.00071020,0.09702475,0.14913113,0.00000000
-2.74037019,3.60782528,0.78588245,2.39216008,0.13970429,1.18862134,0.00076389,0.09784793,0.15549332,0.00000000
-2.73436718,3.64216909,0.78921607,2.41583177,0.14341807,1.19956731,0.00082159,0.09828473,0.16219493,0.00000000
-2.72836418,3.67283655,0.79177555,2.43718151,0.14739705,1.20902721,0.00088341,0.09835093,0.16914945,0.00000000
-2.72236118,3.70022722,0.79371304,2.45636818,0.15163620,1.21720382,0.00094940,0.09806874,0.17625958,0.00000000
-2.71635818,3.72474910,0.79518289,2.47356006,0.15612161,1.22430647,0.00101948,0.09746572,0.18341805,0.00000000
-2.71035518,3.74679107,0.79633629,2.48892308,0.16082966,1.23053696,0.00109349,0.09657361,0.19050913,0.00000000
-2.70435218,3.76669942,0.79731679,2.50261191,0.16572653,1.23607652,0.00117111,0.09542707,0.19741057,0.00000000
-2.69834917,3.78475943,0.79825690,2.51476403,0.17076824,1.24107427,0.00125189,0.09406242,0.20399615,0.00000000
-2.69234617,3.80118263,0.79927574,2.52549693,0.17590108,1.24563790,0.00133522,0.09251638,0.21013863,0.00000000
-2.68634317,3.81610001,0.80047755,2.53490799,0.18106258,1.24982704,0.00142034,0.09082500,0.21571306,0.00000000
-2.68034017,3.82956092,0.80195103,2.54307658,0.18618289,1.25364951,0.00150632,0.08902258,0.22060036,0.00000000
-2.67433717,3.84153715,0.80376910,2.55006775,0.19118653,1.25706056,0.00159212,0.08714090,0.22469088,0.00000000
-2.66833417,3.85193130,0.80598904,2.55593669,0.19599442,1.25996513,0.00167653,0.08520855,0.22788791,0.00000000
-2.66233117,3.86058837,0.80865265,2.56073326,0.20052619,1.26222281,0.00175830,0.08325048,0.23011083,0.00000000
-2.65632816,3.86730956,0.81178627,2.56450579,0.20470251,1.26365515,0.00183607,0.08128779,0.23129787,0.00000000
-2.65032516,3.87186686,0.81540056,2.56730375,0.20844750,1.26405486,0.00190847,0.07933760,0.23140823,0.00000000
-2.64432216,3.87401779,0.81949002,2.56917879,0.21169096,1.26319635,0.00197414,0.07741324,0.23042349,0.00000000
-2.63831916,3.87351910,0.82403214,2.57018413,0.21437042,1.26084707,0.00203178,0.07552442,0.22834823,0.00000000
-2.63231616,3.87013904,0.82898648,2.57037242,0.21643299,1.25677903,0.00208019,0.07367763,0.22520983,0.00000000
-2.62631316,3.86366783,0.83429373,2.56979236,0.21783674,1.25077995,0.00211831,0.07187654,0.22105747,0.00000000
-2.62031016,3.85392628,0.83987504,2.56848478,0.21855183,1.24266368,0.00214528,0.07012256,0.21596038,0.00000000
-2.61430715,3.84077278,0.84563190,2.56647869,0.21856113,1.23227937,0.00216044,0.06841530,0.21000542,0.00000000
-2.60830415,3.82410893,0.85144683,2.56378826,0.21786054,1.21951919,0.00216341,0.06675313,0.20329424,0.00000000
-2.60230115,3.80388451,0.85718513,2.56041126,0.21645888,1.20432433,0.00215407,0.06513369,0.19593995,0.00000000
-2.59629815,3.78010198,0.86269779,2.55632980,0.21437751,1.18668929,0.00213257,0.06355437,0.18806375,0.00000000
-2.59029515,3.75282132,0.86782578,2.55151356,0.21164955,1.16666430,0.00209938,0.06201274,0.17979142,0.00000000
-2.58429215,3.72216516,0.87240560,2.54592594,0.20831902,1.14435608,0.00205523,0.06050696,0.17125004,0.00000000
-2.57828914,3.68832453,0.87627592,2.53953287,0.20443968,1.11992688,0.00200113,0.05903609,0.16256498,0.00000000
-2.57228614,3.65156496,0.87928522,2.53231389,0.20007381,1.09359206,0.00193834,0.05760035,0.15385721,0.00000000
-2.56628314,3.61223255,0.88129981,2.52427492,0.19529093,1.06561636,0.00186832,0.05620135,0.14524121,0.00000000
-2.56028014,3.57075941,0.88221201,2.51546153,0.19016643,1.03630890,0.00179272,0.05484213,0.13682328,0.00000000
-2.55427714,3.52766752,0.88194779,2.50597186,0.18478023,1.00601723,0.00171331,0.05352726,0.12870040,0.00000000
-2.54827414,3.48357020,0.88047347,2.49596762,0.17921551,0.97512044,0.00163197,0.05226279,0.12095963,0.00000000
-2.54227114,3.43917017,0.87780090,2.48568230,0.17355734,0.94402156,0.00155063,0.05105611,0.11367786,0.00000000
-2.53626813,3.39525325,0.87399056,2.47542510,0.16789143,0.91313928,0.00147121,0.04991576,0.10692201,0.00000000
-2.53026513,3.35267718,0.86915242,2.46557993,0.16230291,0.88289926,0.00139562,0.04885117,0.10074941,0.00000000
-2.52426213,3.31235492,0.86344411,2.45659879,0.15687510,0.85372505,0.00132569,0.04787228,0.09520847,0.00000000
-2.51825913,3.27523261,0.85706646,2.44898925,0.15168827,0.82602885,0.00126316,0.04698919,0.09033931,0.00000000
-2.51225613,3.24226243,0.85025643,2.44329628,0.14681852,0.80020224,0.00120966,0.04621168,0.08617454,0.00000000
-2.50625313,3.21437115,0.84327758,2.44007911,0.14233659,0.77660725,0.00116671,0.04554875,0.08273990,0.00000000
-2.50025013,3.19242575,0.83640878,2.43988402,0.13830678,0.75556776,0.00113569,0.04500816,0.08005480,0.00000000
-2.49424712,3.17719753,0.82993132,2.44321472,0.13478590,0.73736181,0.00111787,0.04459600,0.07813278,0.00000000
-2.48824412,3.16932671,0.82411545,2.45050171,0.13182235,0.72221487,0.00111443,0.04431621,0.07698186,0.00000000
-2.48224112,3.16928959,0.81920677,2.46207286,0.12945528,0.71029448,0.00112649,0.04417032,0.07660467,0.00000000
-2.47623812,3.17737026,0.81541347,2.47812683,0.12771399,0.70170656,0.00115516,0.04415714,0.07699860,0.00000000
-2.47023512,3.19363901,0.81289501,2.49871139,0.12661743,0.69649353,0.00120157,0.04427266,0.07815584,0.00000000
-2.46423212,3.21793901,0.81175288,2.52370822,0.12617402,0.69463448,0.00126697,0.04450998,0.08006341,0.00000000
-2.45822911,3.24988270,0.81202417,2.55282550,0.12638169,0.69604758,0.00135275,0.04485945,0.08270327,0.00000000
-2.45222611,3.28885870,0.81367816,2.58559914,0.12722819,0.70059449,0.00146057,0.04530893,0.08605239,0.00000000
-2.44622311,3.33404945,0.81661630,2.62140317,0.12869166,0.70808692,0.00159238,0.04584409,0.09008302,0.00000000
-2.44022011,3.38445909,0.82067553,2.65946883,0.13074145,0.71829503,0.00175056,0.04644899,0.09476302,0.00000000
-2.43421711,3.43895065,0.82563492,2.69891189,0.13333923,0.73095719,0.00193792,0.04710656,0.10005628,0.00000000
-2.42821411,3.49629078,0.83122520,2.73876679,0.13644024,0.74579097,0.00215780,0.04779930,0.10592325,0.00000000
-2.42221111,3.55519972,0.83714070,2.77802588,0.13999463,0.76250453,0.00241413,0.04850994,0.11232162,0.00000000
-2.41620810,3.61440411,0.84305316,2.81568168,0.14394897,0.78080807,0.00271140,0.04922212,0.11920688,0.00000000
-2.41020510,3.67268948,0.84862658,2.85076985,0.14824769,0.80042453,0.00305467,0.04992102,0.12653301,0.00000000
-2.40420210,3.72894982,0.85353235,2.88241050,0.15283448,0.82109923,0.00344955,0.05059394,0.13425309,0.00000000
-2.39819910,3.78223098,0.85746398,2.90984540,0.15765357,0.84260757,0.00390208,0.05123076,0.14231975,0.00000000
-2.39219610,3.83176585,0.86015045,2.93246902,0.16265076,0.86476067,0.00441860,0.05182423,0.15068557,0.00000000
-2.38619310,3.87699873,0.86136782,2.94985172,0.16777429,0.88740835,0.00500562,0.05237020,0.15930323,0.00000000
-2.38019010,3.91759795,0.86094817,2.96175352,0.17297537,0.91043945,0.00566954,0.05286756,0.16812553,0.00000000
-2.37418709,3.95345555,0.85878580,2.96812797,0.17820849,0.93377935,0.00641641,0.05331810,0.17710521,0.00000000
-2.36818409,3.98467431,0.85484020,2.96911574,0.18343142,0.95738490,0.00725163,0.05372620,0.18619453,0.00000000
-2.36218109,4.01154290,0.84913590,2.96502850,0.18860495,0.98123704,0.00817959,0.05409827,0.19534481,0.00000000
-2.35617809,4.03450049,0.84175913,2.95632405,0.19369251,1.00533155,0.00920334,0.05444222,0.20450575,0.00000000
-2.35017509,4.05409333,0.83285175,2.94357426,0.19865950,1.02966865,0.01032422,0.05476675,0.21362482,0.00000000
-2.34417209,4.07092563,0.82260274,2.92742773,0.20347272,1.05424191,0.01154150,0.05508057,0.22264659,0.00000000
-2.33816908,4.08560802,0.81123781,2.90856952,0.20809966,1.07902743,0.01285210,0.05539172,0.23151223,0.00000000
-2.33216608,4.09870669,0.79900786,2.88768018,0.21250799,1.10397387,0.01425033,0.05570682,0.24015913,0.00000000
-2.32616308,4.11069630,0.78617675,2.86539662,0.21666509,1.12899410,0.01572765,0.05603049,0.24852087,0.00000000
-2.32016008,4.12191955,0.77300923,2.84227695,0.22053787,1.15395905,0.01727266,0.05636485,0.25652736,0.00000000
-2.31415708,4.13255591,0.75975956,2.81877132,0.22409284,1.17869425,0.01887107,0.05670915,0.26410551,0.00000000
-2.30815408,4.14260131,0.74666141,2.79520026,0.22729644,1.20297934,0.02050582,0.05705966,0.27118011,0.00000000
-2.30215108,4.15185999,0.73391949,2.77174157,0.23011562,1.22655079,0.02215737,0.05740966,0.27767522,0.00000000
-2.29614807,4.15994897,0.72170325,2.74842634,0.23251877,1.24910762,0.02380404,0.05774967,0.28351582,0.00000000
-2.29014507,4.16631467,0.71014279,2.72514404,0.23447677,1.27031998,0.02542255,0.05806782,0.28862983,0.00000000
-2.28414207,4.17026065,0.69932721,2.70165601,0.23596426,1.28984022,0.02698859,0.05835043,0.29295024,0.00000000
-2.27813907,4.17098473,0.68930499,2.67761646,0.23696095,1.30731568,0.02847750,0.05858261,0.29641749,0.00000000
-2.27213607,4.16762307,0.68008660,2.65259929,0.23745290,1.32240274,0.02986500,0.05874907,0.29898170,0.00000000
-2.26613307,4.15929864,0.67164868,2.62612912,0.23743374,1.33478120,0.03112797,0.05883487,0.30060491,0.00000000
-2.26013007,4.14517114,0.66393958,2.59771442,0.23690561,1.34416834,0.03224518,0.05882619,0.30126296,0.00000000
-2.25412706,4.12448546,0.65688581,2.56688089,0.23587990,1.35033180,0.03319797,0.05871103,0.30094704,0.00000000
-2.24812406,4.09661597,0.65039890,2.53320298,0.23437759,1.35310066,0.03397093,0.05847988,0.29966480,0.00000000
-2.24212106,4.06110428,0.64438224,2.49633203,0.23242922,1.35237417,0.03455236,0.05812619,0.29744083,0.00000000
-2.23611806,4.01768849,0.63873753,2.45601932,0.23007447,1.34812764,0.03493465,0.05764671,0.29431663,0.00000000
-2.23011506,3.96632270,0.63337053,2.41213322,0.22736137,1.34041533,0.03511456,0.05704168,0.29034987,0.00000000
-2.22411206,3.90718606,0.62819577,2.36466964,0.22434510,1.32937026,0.03509323,0.05631484,0.28561314,0.00000000
-2.21810905,3.84068135,0.62314022,2.31375561,0.22108662,1.31520107,0.03487607,0.05547326,0.28019213,0.00000000
-2.21210605,3.76742373,0.61814569,2.25964619,0.21765100,1.29818615,0.03447256,0.05452708,0.27418332,0.00000000
-2.20610305,3.68822081,0.61317016,2.20271537,0.21410577,1.27866569,0.03389580,0.05348907,0.26769146,0.00000000
-2.20010005,3.60404567,0.60818805,2.14344172,0.21051916,1.25703194,0.03316201,0.05237413,0.26082670,0.00000000
-2.19409705,3.51600472,0.60318962,2.08239007,0.20695862,1.23371848,0.03228990,0.05119879,0.25370180,0.00000000
-2.18809405,3.42530256,0.59817970,2.02019050,0.20348940,1.20918904,0.03130004,0.04998058,0.24642938,0.00000000
-2.18209105,3.33320568,0.59317605,1.95751578,0.20017356,1.18392651,0.03021414,0.04873758,0.23911933,0.00000000
-2.17608804,3.24100716,0.58820745,1.89505869,0.19706922,1.15842260,0.02905440,0.04748790,0.23187670,0.00000000
-2.17008504,3.14999385,0.58331179,1.83351035,0.19423021,1.13316861,0.02784282,0.04624926,0.22479986,0.00000000
-2.16408204,3.06141720,0.57853425,1.77354033,0.19170612,1.10864760,0.02660070,0.04503876,0.21797920,0.00000000
-2.15807904,2.97646881,0.57392569,1.71577939,0.18954257,1.08532799,0.02534810,0.04387262,0.21149630,0.00000000
-2.15207604,2.89626075,0.56954133,1.66080515,0.18778178,1.06365864,0.02410348,0.04276609,0.20542357,0.00000000
-2.14607304,2.82181083,0.56543952,1.60913096,0.18646325,1.04406528,0.02288347,0.04173346,0.19982423,0.00000000
-2.14007004,2.75403221,0.56168074,1.56119780,0.18562453,1.02694786,0.02170265,0.04078809,0.19475272,0.00000000
-2.13406703,2.69372671,0.55832662,1.51736902,0.18530180,1.01267863,0.02057356,0.03994256,0.19025525,0.00000000
-2.12806403,2.64158095,0.55543882,1.47792752,0.18553039,1.00160046,0.01950674,0.03920875,0.18637051,0.00000000
-2.12206103,2.59816419,0.55307777,1.44307489,0.18634489,0.99402508,0.01851085,0.03859804,0.18313041,0.00000000
-2.11605803,2.56392715,0.55130107,1.41293202,0.18777897,0.99023085,0.01759289,0.03812136,0.18056071,0.00000000
-2.11005503,2.53920095,0.55016155,1.38754080,0.18986477,0.99045987,0.01675846,0.03778929,0.17868150,0.00000000
-2.10405203,2.52419568,0.54970502,1.36686649,0.19263186,0.99491425,0.01601202,0.03761202,0.17750754,0.00000000
-2.09804902,2.51899831,0.54996760,1.35080065,0.19610578,1.00375166,0.01535719,0.03759934,0.17704829,0.00000000
-2.09204602,2.52357007,0.55097295,1.33916434,0.20030633,1.01708012,0.01479707,0.03776047,0.17730774,0.00000000
-2.08604302,2.53774367,0.55272943,1.33171187,0.20524553,1.03495251,0.01433447,0.03810382,0.17828413,0.00000000
-2.08004002,2.56122074,0.55522736,1.32813493,0.21092553,1.05736101,0.01397219,0.03863682,0.17996942,0.00000000
-2.07403702,2.59357057,0.55843667,1.32806761,0.21733651,1.08423202,0.01371320,0.03936554,0.18234882,0.00000000
-2.06803402,2.63423064,0.56230516,1.33109226,0.22445483,1.11542198,0.01356081,0.04029440,0.18540023,0.00000000
-2.06203102,2.68250988,0.56675746,1.33674660,0.23224136,1.15071461,0.01351875,0.04142589,0.18909391,0.00000000
-2.05602801,2.73759534,0.57169505,1.34453214,0.24064046,1.18981994,0.01359124,0.04276021,0.19339222,0.00000000
-2.05002501,2.79856262,0.57699721,1.35392391,0.24957936,1.23237541,0.01378294,0.04429507,0.19824966,0.00000000
-2.04402201,2.86439028,0.58252321,1.36438161,0.25896826,1.27794932,0.01409889,0.04602546,0.20361314,0.00000000
-2.03801901,2.93397800,0.58811550,1.37536177,0.26870116,1.32604661,0.01454433,0.04794349,0.20942256,0.00000000
-2.03201601,3.00616815,0.59360387,1.38633061,0.27865729,1.37611681,0.01512449,0.05003833,0.21561164,0.00000000
-2.02601301,3.07976984,0.59881051,1.39677729,0.28870326,1.42756393,0.01584430,0.05229618,0.22210896,0.00000000
-2.02001001,3.15358444,0.60355549,1.40622673,0.29869576,1.47975795,0.01670807,0.05470034,0.22883913,0.00000000
-2.01400700,3.22643141,0.60766270,1.41425158,0.30848475,1.53204729,0.01771906,0.05723127,0.23572412,0.00000000
-2.00800400,3.29717317,0.61096565,1.42048255,0.31791698,1.58377173,0.01887906,0.05986675,0.24268451,0.00000000
-2.00200100,3.36473757,0.61331298,1.42461671,0.32683964,1.63427530,0.02018793,0.06258207,0.24964070,0.00000000
-1.99599800,3.42813711,0.61457343,1.42642306,0.33510412,1.68291840,0.02164312,0.06535021,0.25651393,0.00000000
-1.98999500,3.48648375,0.61463980,1.42574511,0.34256963,1.72908890,0.02323925,0.06814208,0.26322716,0.00000000
-1.98399200,3.53899889,0.61343194,1.42250038,0.34910645,1.77221159,0.02496767,0.07092674,0.26970562,0.00000000
-1.97798899,3.58501813,0.61089850,1.41667658,0.35459893,1.81175595,0.02681617,0.07367169,0.27587721,0.00000000
-1.97198599,3.62399109,0.60701741,1.40832496,0.35894795,1.84724204,0.02876867,0.07634316,0.28167264,0.00000000
-1.96598299,3.65547657,0.60179508,1.39755093,0.36207279,1.87824454,0.03080519,0.07890641,0.28702538,0.00000000
-1.95997999,3.67913416,0.59526453,1.38450274,0.36391248,1.90439520,0.03290184,0.08132613,0.29187159,0.00000000
-1.95397699,3.69471301,0.58748242,1.36935881,0.36442661,1.92538392,0.03503104,0.08356683,0.29614992,0.00000000
-1.94797399,3.70203938,0.57852541,1.35231436,0.36359546,1.94095889,0.03716190,0.08559336,0.29980153,0.00000000
-1.94197099,3.70100389,0.56848595,1.33356839,0.36141981,1.95092610,0.03926078,0.08737143,0.30277015,0.00000000
-1.93596798,3.69155006,0.55746786,1.31331153,0.35792016,1.95514872,0.04129205,0.08886823,0.30500243,0.00000000
-1.92996498,3.67366500,0.54558192,1.29171568,0.35313572,1.95354665,0.04321898,0.09005312,0.30644861,0.00000000
-1.92396198,3.64737332,0.53294180,1.26892586,0.34712309,1.94609649,0.04500475,0.09089835,0.30706341,0.00000000
-1.91795898,3.61273462,0.51966043,1.24505477,0.33995472,1.93283209,0.04661357,0.09137977,0.30680733,0.00000000
-1.91195598,3.56984489,0.50584720,1.22018033,0.33171733,1.91384576,0.04801187,0.09147763,0.30564819,0.00000000
-1.90595298,3.51884172,0.49160579,1.19434620,0.32251022,1.88928994,0.04916939,0.09117725,0.30356279,0.00000000
-1.89994997,3.45991256,0.47703299,1.16756517,0.31244353,1.85937918,0.05006037,0.09046965,0.30053880,0.00000000
-1.89394697,3.39330544,0.46221830,1.13982499,0.30163656,1.82439209,0.05066446,0.08935214,0.29657651,0.00000000
-1.88794397,3.31934095,0.44724430,1.11109632,0.29021610,1.78467281,0.05096758,0.08782862,0.29169048,0.00000000
-1.88194097,3.23842419,0.43218765,1.08134205,0.27831469,1.74063151,0.05096251,0.08590989,0.28591088,0.00000000
