energy_ev,total_up,Au_p_up,Au_d_up,Ga_p_up,Ga_d_up,Se_s_up,Se_p_up
-5.66383192,9.34847592,0.86700614,7.79378629,1.00451171,0.00000000,0.07906279,0.53106307
-5.65782891,9.52830776,0.87593163,7.96308476,1.01376626,0.00000000,0.07826821,0.53677094
-5.65182591,9.72079844,0.88670935,8.14286889,1.02324087,0.00000000,0.07742464,0.54283080
-5.64582291,9.92610444,0.89942514,8.33319482,1.03296868,0.00000000,0.07655851,0.54926200
-5.63981991,10.14436615,0.91415362,8.53409724,1.04299736,0.00000000,0.07569891,0.55609184
-5.63381691,10.37567183,0.93095546,8.74556018,1.05338461,0.00000000,0.07487694,0.56335426
-5.62781391,10.62001553,0.94987403,8.96748343,1.06419248,0.00000000,0.07412500,0.57108784
-5.62181091,10.87725128,0.97093171,9.19964610,1.07548079,0.00000000,0.07347606,0.57933316
-5.61580790,11.14704553,0.99412587,9.44166935,1.08729976,0.00000000,0.07296301,0.58812969
-5.60980490,11.42883085,1.01942479,9.69298047,1.09968240,0.00000000,0.07261794,0.59751251
-5.60380190,11.72176377,1.04676372,9.95278065,1.11263687,0.00000000,0.07247149,0.60750883
-5.59779890,12.02468974,1.07604145,10.22001893,1.12613931,0.00000000,0.07255236,0.61813483
-5.59179590,12.33611822,1.10711760,10.49337469,1.14012761,0.00000000,0.07288673,0.62939277
-5.58579290,12.65421058,1.13981090,10.77125060,1.15449654,0.00000000,0.07349782,0.64126872
-5.57978989,12.97678297,1.17389886,11.05177791,1.16909456,0.00000000,0.07440556,0.65373100
-5.57378689,13.30132570,1.20911886,11.33283516,1.18372281,0.00000000,0.07562623,0.66672952
-5.56778389,13.62503994,1.24517095,11.61208068,1.19813637,0.00000000,0.07717227,0.68019603
-5.56178089,13.94489145,1.28172232,11.88699883,1.21204807,0.00000000,0.07905205,0.69404528
-5.55577789,14.25768023,1.31841347,12.15495866,1.22513467,0.00000000,0.08126979,0.70817716
-5.54977489,14.56012390,1.35486582,12.41328324,1.23704558,0.00000000,0.08382549,0.72247962
-5.54377189,14.84895152,1.39069068,12.65932696,1.24741351,0.00000000,0.08671495,0.73683228
-5.53776888,15.12100403,1.42549895,12.89055731,1.25586690,0.00000000,0.08992988,0.75111052
-5.53176588,15.37333653,1.45891142,13.10463758,1.26204347,0.00000000,0.09345802,0.76518986
-5.52576288,15.60331752,1.49056901,13.29950607,1.26560438,0.00000000,0.09728340,0.77895042
-5.51975988,15.80871971,1.52014237,13.47344774,1.26624817,0.00000000,0.10138662,0.79228116
-5.51375688,15.98779774,1.54734057,13.62515438,1.26372394,0.00000000,0.10574527,0.80508368
-5.50775388,16.13934820,1.57191818,13.75376960,1.25784298,0.00000000,0.11033436,0.81727553
-5.50175088,16.26274834,1.59368046,13.85891598,1.24848829,0.00000000,0.11512679,0.82879253
-5.49574787,16.35797112,1.61248640,13.94070242,1.23562139,0.00000000,0.12009392,0.83959037
-5.48974487,16.42557510,1.62824935,13.99971079,1.21928616,0.00000000,0.12520612,0.84964508
-5.48374187,16.46666939,1.64093534,14.03696234,1.19960928,0.00000000,0.13043329,0.85895253
-5.47773887,16.48285520,1.65055907,14.05386516,1.17679747,0.00000000,0.13574540,0.86752696
-5.47173587,16.47614665,1.65717801,14.05214528,1.15113132,0.00000000,0.14111290,0.87539857
-5.46573287,16.44887499,1.66088480,14.03376500,1.12295632,0.00000000,0.14650710,0.88261038
-5.45972986,16.40358098,1.66179855,14.00083247,1.09267128,0.00000000,0.15190040,0.88921445
-5.45372686,16.34290114,1.66005552,13.95550743,1.06071481,0.00000000,0.15726643,0.89526775
-5.44772386,16.26945356,1.65579978,13.89990777,1.02755048,0.00000000,0.16258000,0.90082782
-5.44172086,16.18572918,1.64917435,13.83602197,0.99365137,0.00000000,0.16781698,0.90594851
-5.43571786,16.09399395,1.64031340,13.76563155,0.95948474,0.00000000,0.17295408,0.91067598
-5.42971486,15.99620650,1.62933590,13.69024757,0.92549744,0.00000000,0.17796843,0.91504518
-5.42371186,15.89395534,1.61634106,13.61106401,0.89210275,0.00000000,0.18283728,0.91907696
-5.41770885,15.78841801,1.60140579,13.52893002,0.85966914,0.00000000,0.18753754,0.92277608
-5.41170585,15.68034397,1.58458423,13.44434205,0.82851137,0.00000000,0.19204549,0.92613006
-5.40570285,15.57006121,1.56590942,13.35745571,0.79888423,0.00000000,0.19633647,0.92910903
-5.39969985,15.45750568,1.54539676,13.26811630,0.77097901,0.00000000,0.20038482,0.93166662
-5.39369685,15.34227161,1.52304922,13.17590588,0.74492274,0.00000000,0.20416398,0.93374186
-5.38769385,15.22367951,1.49886383,13.08020435,0.72078007,0.00000000,0.20764673,0.93526199
-5.38169085,15.10085827,1.47283910,12.98026095,0.69855753,0.00000000,0.21080584,0.93614610
-5.37568784,14.97283712,1.44498293,12.87527281,0.67820986,0.00000000,0.21361476,0.93630949
-5.36968484,14.83864277,1.41532062,12.76446639,0.65964798,0.00000000,0.21604873,0.93566860
-5.36368184,14.69739734,1.38390247,12.64717812,0.64274816,0.00000000,0.21808589,0.93414616
-5.35767884,14.54841232,1.35081080,12.52293060,0.62736189,0.00000000,0.21970868,0.93167661
-5.35167584,14.39127468,1.31616574,12.39150073,0.61332601,0.00000000,0.22090516,0.92821132
-5.34567284,14.22592105,1.28012989,12.25297717,0.60047256,0.00000000,0.22167039,0.92372348
-5.33966983,14.05269700,1.24291133,12.10780436,0.58863804,0.00000000,0.22200767,0.91821246
-5.33366683,13.87239880,1.20476503,11.95681145,0.57767159,0.00000000,0.22192957,0.91170734
-5.32766383,13.68629571,1.16599255,11.80122474,0.56744192,0.00000000,0.22145862,0.90426946
-5.32166083,13.49613188,1.12693994,11.64266310,0.55784260,0.00000000,0.22062769,0.89599382
-5.31565783,13.30410733,1.08799398,11.48311616,0.54879574,0.00000000,0.21947992,0.88700919
-5.30965483,13.11283854,1.04957683,11.32490616,0.54025384,0.00000000,0.21806817,0.87747681
-5.30365183,12.92529991,1.01213917,11.17063432,0.53219990,0.00000000,0.21645400,0.86758775
-5.29764882,12.74474772,0.97615204,11.02311376,0.52464589,0.00000000,0.21470618,0.85755883
-5.29164582,12.57462948,0.94209762,10.88529101,0.51762973,0.00000000,0.21289883,0.84762738
-5.28564282,12.41848159,0.91045916,10.76015896,0.51121086,0.00000000,0.21110911,0.83804471
-5.27963982,12.27981909,0.88171027,10.65066418,0.50546498,0.00000000,0.20941476,0.82906888
-5.27363682,12.16202152,0.85630401,10.55961205,0.50047788,0.00000000,0.20789139,0.82095667
-5.26763382,12.06821903,0.83466185,10.48957309,0.49633901,0.00000000,0.20660984,0.81395531
-5.26163082,12.00118332,0.81716311,10.44279404,0.49313488,0.00000000,0.20563353,0.80829420
-5.25562781,11.96322742,0.80413489,10.42111711,0.49094276,0.00000000,0.20501608,0.80417694
-5.24962481,11.95611840,0.79584304,10.42591048,0.48982492,0.00000000,0.20479924,0.80177404
-5.24362181,11.98100651,0.79248436,10.45801288,0.48982365,0.00000000,0.20501129,0.80121670
-5.23761881,12.03837357,0.79418035,10.51769441,0.49095735,0.00000000,0.20566584,0.80259175
-5.23161581,12.12800280,0.80097266,10.60463529,0.49321771,0.00000000,0.20676132,0.80593817
-5.22561281,12.24897127,0.81282054,10.71792337,0.49656824,0.00000000,0.20828096,0.81124518
-5.21960980,12.39966534,0.82960038,10.85607055,0.50094412,0.00000000,0.21019337,0.81845209
-5.21360680,12.57781841,0.85110733,11.01704742,0.50625318,0.00000000,0.21245374,0.82744990
-5.20760380,12.78056940,0.87705911,11.19833482,0.51237827,0.00000000,0.21500545,0.83808450
-5.20160080,13.00453953,0.90710178,11.39699015,0.51918044,0.00000000,0.21778219,0.85016141
-5.19559780,13.24592430,0.94081743,11.60972581,0.52650318,0.00000000,0.22071040,0.86345181
-5.18959480,13.50059687,0.97773350,11.83299677,0.53417708,0.00000000,0.22371188,0.87769955
-5.18359180,13.76421889,1.01733330,12.06309374,0.54202505,0.00000000,0.22670664,0.89262902
-5.17758879,14.03235446,1.05906767,12.29623869,0.54986758,0.00000000,0.22961570,0.90795323
-5.17158579,14.30058309,1.10236703,12.52867910,0.55752793,0.00000000,0.23236374,0.92338217
-5.16558279,14.56460769,1.14665367,12.75677791,0.56483703,0.00000000,0.23488168,0.93863079
-5.15957979,14.82035412,1.19135377,12.97709630,0.57163790,0.00000000,0.23710888,0.95342650
-5.15357679,15.06405942,1.23590870,13.18646692,0.57778935,0.00000000,0.23899504,0.96751595
-5.14757379,15.29234628,1.27978537,13.38205580,0.58316901,0.00000000,0.24050164,0.98067076
-5.14157079,15.50228249,1.32248523,13.56141181,0.58767555,0.00000000,0.24160306,0.99269215
-5.13556778,15.69142436,1.36355172,13.72250289,0.59123000,0.00000000,0.24228706,1.00341444
-5.12956478,15.85784414,1.40257599,13.86373925,0.59377634,0.00000000,0.24255502,1.01270720
-5.12356178,16.00014199,1.43920094,13.98398374,0.59528133,0.00000000,0.24242157,1.02047633
-5.11755878,16.11744359,1.47312346,14.08255049,0.59573365,0.00000000,0.24191395,1.02666387
-5.11155578,16.20938494,1.50409501,14.15919286,0.59514257,0.00000000,0.24107098,1.03124691
-5.10555278,16.27608608,1.53192082,14.21408214,0.59353613,0.00000000,0.23994168,1.03423557
-5.09954977,16.31811579,1.55645777,14.24777855,0.59095904,0.00000000,0.23858378,1.03567025
-5.09354677,16.33644908,1.57761140,14.26119594,0.58747047,0.00000000,0.23706195,1.03561832
-5.08754377,16.33241951,1.59533223,14.25556173,0.58314165,0.00000000,0.23544599,1.03417049
-5.08154077,16.30766793,1.60961178,14.23237326,0.57805361,0.00000000,0.23380894,1.03143688
-5.07553777,16.26408923,1.62047843,14.19335179,0.57229494,0.00000000,0.23222524,1.02754300
-5.06953477,16.20377821,1.62799360,14.14039510,0.56595974,0.00000000,0.23076887,1.02262580
-5.06353177,16.12897559,1.63224820,14.07552933,0.55914566,0.00000000,0.22951171,1.01682981
-5.05752876,16.04201487,1.63335960,14.00086083,0.55195224,0.00000000,0.22852187,1.01030344
-5.05152576,15.94527063,1.63146924,13.91852850,0.54447928,0.00000000,0.22786229,1.00319561
-5.04552276,15.84110855,1.62674069,13.83065700,0.53682543,0.00000000,0.22758943,0.99565253
-5.03951976,15.73183754,1.61935823,13.73931141,0.52908686,0.00000000,0.22775216,0.98781487
-5.03351676,15.61966434,1.60952578,13.64645373,0.52135600,0.00000000,0.22839078,0.97981516
-5.02751376,15.50665080,1.59746598,13.55390182,0.51372036,0.00000000,0.22953622,0.97177548
-5.02151076,15.39467456,1.58341924,13.46329147,0.50626130,0.00000000,0.23120939,0.96380550
-5.01550775,15.28539341,1.56764253,13.37604228,0.49905290,0.00000000,0.23342069,0.95600073
-5.00950475,15.18021433,1.55040782,13.29332832,0.49216079,0.00000000,0.23616968,0.94844117
-5.00350175,15.08026791,1.53199985,13.21605446,0.48564106,0.00000000,0.23944487,0.94119018
-4.99749875,14.98638904,1.51271337,13.14483927,0.47953925,0.00000000,0.24322374,0.93429382
-4.99149575,14.89910491,1.49284960,13.08000547,0.47388944,0.00000000,0.24747286,0.92778047
-4.98549275,14.81863109,1.47271203,13.02157862,0.46871353,0.00000000,0.25214825,0.92166095
-4.97948974,14.74487643,1.45260174,12.96929471,0.46402084,0.00000000,0.25719592,0.91592903
-4.97348674,14.67745733,1.43281223,12.92261692,0.45980791,0.00000000,0.26255265,0.91056244
-4.96748374,14.61572136,1.41362413,12.88076144,0.45605877,0.00000000,0.26814701,0.90552432
-4.96148074,14.55878022,1.39529997,12.84273207,0.45274550,0.00000000,0.27390053,0.90076523
-4.95547774,14.50555110,1.37807921,12.80736258,0.44982933,0.00000000,0.27972922,0.89622545
-4.94947474,14.45480549,1.36217386,12.77336563,0.44726208,0.00000000,0.28554522,0.89183780
-4.94347174,14.40522379,1.34776490,12.73938665,0.44498793,0.00000000,0.29125862,0.88753066
-4.93746873,14.35545362,1.33499959,12.70406055,0.44294569,0.00000000,0.29677949,0.88323124
-4.93146573,14.30416973,1.32398992,12.66606906,0.44107107,0.00000000,0.30201991,0.87886887
-4.92546273,14.25013281,1.31481215,12.62419646,0.43929934,0.00000000,0.30689606,0.87437823
-4.91945973,14.19224486,1.30750744,12.57738114,0.43756782,0.00000000,0.31133019,0.86970237
-4.91345673,14.12959849,1.30208358,12.52476092,0.43581834,0.00000000,0.31525255,0.86479538
-4.90745373,14.06151811,1.29851755,12.46571013,0.43399955,0.00000000,0.31860297,0.85962457
-4.90145073,13.98759113,1.29675891,12.39986697,0.43206876,0.00000000,0.32133226,0.85417199
-4.89544772,13.90768788,1.29673362,12.32714998,0.42999347,0.00000000,0.32340320,0.84843541
-4.88944472,13.82196965,1.29834830,12.24776329,0.42775235,0.00000000,0.32479116,0.84242844
-4.88344172,13.73088465,1.30149450,12.16219062,0.42533564,0.00000000,0.32548431,0.83618006
-4.87743872,13.63515262,1.30605301,12.07117876,0.42274516,0.00000000,0.32548335,0.82973330
-4.87143572,13.53573910,1.31189788,11.97571173,0.41999358,0.00000000,0.32480094,0.82314345
-4.86543272,13.43382102,1.31890008,11.87697705,0.41710341,0.00000000,0.32346067,0.81647566
-4.85942971,13.33074565,1.32693076,11.77632625,0.41410550,0.00000000,0.32149576,0.80980210
-4.85342671,13.22798491,1.33586394,11.67523138,0.41103727,0.00000000,0.31894750,0.80319893
-4.84742371,13.12708742,1.34557867,11.57523967,0.40794076,0.00000000,0.31586355,0.79674308
-4.84142071,13.02963016,1.35596063,11.47792826,0.40486058,0.00000000,0.31229609,0.79050912
-4.83541771,12.93717175,1.36690313,11.38486050,0.40184191,0.00000000,0.30830005,0.78456617
-4.82941471,12.85120859,1.37830755,11.29754521,0.39892856,0.00000000,0.30393134,0.77897517
-4.82341171,12.77313500,1.39008317,11.21739976,0.39616129,0.00000000,0.29924522,0.77378642
-4.81740870,12.70420795,1.40214651,11.14571735,0.39357625,0.00000000,0.29429488,0.76903764
-4.81140570,12.64551645,1.41441996,11.08363874,0.39120379,0.00000000,0.28913021,0.76475232
-4.80540270,12.59795554,1.42683000,11.03212816,0.38906743,0.00000000,0.28379679,0.76093868
-4.79939970,12.56220442,1.43930482,10.99195294,0.38718311,0.00000000,0.27833516,0.75758901
-4.79339670,12.53870827,1.45177141,10.96366654,0.38555873,0.00000000,0.27278029,0.75467949
-4.78739370,12.52766324,1.46415238,10.94759420,0.38419375,0.00000000,0.26716130,0.75217035
-4.78139070,12.52900421,1.47636240,10.94382121,0.38307908,0.00000000,0.26150137,0.75000647
-4.77538769,12.54239539,1.48830455,10.95218339,0.38219702,0.00000000,0.25581781,0.74811830
-4.76938469,12.56722373,1.49986683,10.97226006,0.38152140,0.00000000,0.25012231,0.74642306
-4.76338169,12.60259572,1.51091898,11.00336979,0.38101776,0.00000000,0.24442135,0.74482628
-4.75737869,12.64733836,1.52130983,11.04456970,0.38064376,0.00000000,0.23871663,0.74322354
-4.75137569,12.70000512,1.53086572,11.09465908,0.38034968,0.00000000,0.23300576,0.74150257
-4.74537269,12.75888815,1.53938987,11.15218832,0.38007916,0.00000000,0.22728285,0.73954552
-4.73936968,12.82203748,1.54666328,11.21547393,0.37977013,0.00000000,0.22153938,0.73723152
-4.73336668,12.88728819,1.55244711,11.28262060,0.37935610,0.00000000,0.21576499,0.73443943
-4.72736368,12.95229604,1.55648674,11.35155065,0.37876761,0.00000000,0.20994845,0.73105087
-4.72136068,13.01458149,1.55851748,11.42004097,0.37793411,0.00000000,0.20407857,0.72695333
-4.71535768,13.07158179,1.55827180,11.48576723,0.37678605,0.00000000,0.19814525,0.72204346
-4.70935468,13.12070990,1.55548798,11.54635431,0.37525730,0.00000000,0.19214052,0.71623030
-4.70335168,13.15941896,1.54991970,11.59943192,0.37328773,0.00000000,0.18605945,0.70943863
-4.69734867,13.18526986,1.54134641,11.64269340,0.37082591,0.00000000,0.17990120,0.70161200
-4.69134567,13.19599975,1.52958370,11.67395576,0.36783191,0.00000000,0.17366975,0.69271562
-4.68534267,13.18958856,1.51449351,11.69121856,0.36427990,0.00000000,0.16737471,0.68273888
-4.67933967,13.16432085,1.49599339,11.69271932,0.36016061,0.00000000,0.16103179,0.67169737
-4.67333667,13.11884009,1.47406443,11.67698300,0.35548339,0.00000000,0.15466314,0.65963436
-4.66733367,13.05219310,1.44875740,11.64286347,0.35027776,0.00000000,0.14829738,0.64662159
-4.66133067,12.96386235,1.42019670,11.58957516,0.34459445,0.00000000,0.14196947,0.63275942
-4.65532766,12.85378475,1.38858179,11.51671357,0.33850565,0.00000000,0.13572015,0.61817610
-4.64932466,12.72235573,1.35418603,11.42426364,0.33210447,0.00000000,0.12959522,0.60302628
-4.64332166,12.57041864,1.31735284,11.31259585,0.32550371,0.00000000,0.12364449,0.58748874
-4.63731866,12.39923945,1.27848916,11.18245021,0.31883368,0.00000000,0.11792051,0.57176328
-4.63131566,12.21046798,1.23805655,11.03490885,0.31223924,0.00000000,0.11247708,0.55606689
-4.62531266,12.00608704,1.19656009,10.87135854,0.30587617,0.00000000,0.10736758,0.54062919
-4.61930965,11.78835150,1.15453557,10.69344458,0.29990680,0.00000000,0.10264329,0.52568741
-4.61330665,11.55971951,1.11253537,10.50301808,0.29449520,0.00000000,0.09835156,0.51148068
-4.60730365,11.32277860,1.07111349,10.30207853,0.28980187,0.00000000,0.09453407,0.49824418
-4.60130065,11.08016911,1.03081038,10.09271394,0.28597839,0.00000000,0.09122517,0.48620296
-4.59529765,10.83450785,0.99213803,9.87704059,0.28316190,0.00000000,0.08845044,0.47556570
-4.58929465,10.58831443,0.95556581,9.65714443,0.28146986,0.00000000,0.08622536,0.46651877
-4.58329165,10.34394284,0.92150770,9.43502620,0.28099519,0.00000000,0.08455441,0.45922042
-4.57728864,10.10352050,0.89031119,9.21255182,0.28180195,0.00000000,0.08343038,0.45379566
-4.57128564,9.86889659,0.86224837,8.99140958,0.28392183,0.00000000,0.08283410,0.45033179
-4.56528264,9.64160150,0.83750947,8.77307551,0.28735160,0.00000000,0.08273458,0.44887489
-4.55927964,9.42281842,0.81619909,8.55878764,0.29205162,0.00000000,0.08308954,0.44942738
-4.55327664,9.21336804,0.79833521,8.34952990,0.29794558,0.00000000,0.08384625,0.45194693
-4.54727364,9.01370668,0.78385121,8.14602603,0.30492146,0.00000000,0.08494291,0.45634660
-4.54127064,8.82393781,0.77260049,7.94874324,0.31283379,0.00000000,0.08631020,0.46249658
-4.53526763,8.64383634,0.76436393,7.75790552,0.32150715,0.00000000,0.08787322,0.47022732
-4.52926463,8.47288481,0.75885960,7.57351565,0.33074084,0.00000000,0.08955361,0.47933417
-4.52326163,8.31031972,0.75575452,7.39538502,0.34031452,0.00000000,0.09127181,0.48958330
-4.51725863,8.15518634,0.75467795,7.22316972,0.34999471,0.00000000,0.09294945,0.50071882
-4.51125563,8.00639951,0.75523576,7.05641146,0.35954189,0.00000000,0.09451160,0.51247084
-4.50525263,7.86280785,0.75702523,6.89458124,0.36871782,0.00000000,0.09588901,0.52456416
-4.49924962,7.72325857,0.75964972,6.73712393,0.37729307,0.00000000,0.09702010,0.53672728
-4.49324662,7.58665998,0.76273264,6.58350153,0.38505405,0.00000000,0.09785269,0.54870133
-4.48724362,7.45203881,0.76593004,6.43323315,0.39180966,0.00000000,0.09834533,0.56024859
-4.48124062,7.31858975,0.76894146,6.28592970,0.39739702,0.00000000,0.09846836,0.57116011
-4.47523762,7.18571478,0.77151841,6.14132170,0.40168607,0.00000000,0.09820436,0.58126220
-4.46923462,7.05305067,0.77347033,5.99927882,0.40458297,0.00000000,0.09754829,0.59042139
-4.46323162,6.92048319,0.77466761,5.85982022,0.40603202,0.00000000,0.09650709,0.59854772
-4.45722861,6.78814775,0.77504184,5.72311545,0.40601615,0.00000000,0.09509890,0.60559605
-4.45122561,6.65641644,0.77458305,5.58947583,0.40455592,0.00000000,0.09335187,0.61156549
-4.44522261,6.52587266,0.77333441,5.45933720,0.40170706,0.00000000,0.09130268,0.61649689
-4.43921961,6.39727496,0.77138457,5.33323531,0.39755678,0.00000000,0.08899475,0.62046852
-4.43321661,6.27151227,0.76885810,5.21177531,0.39221908,0.00000000,0.08647633,0.62359033
-4.42721361,6.14955365,0.76590463,5.09559772,0.38582910,0.00000000,0.08379848,0.62599685
-4.42121061,6.03239540,0.76268722,4.98534301,0.37853706,0.00000000,0.08101307,0.62783936
-4.41520760,5.92100912,0.75937061,4.88161727,0.37050191,0.00000000,0.07817087,0.62927765
-4.40920460,5.81629372,0.75611007,4.78496139,0.36188504,0.00000000,0.07531979,0.63047182
-4.40320160,5.71903458,0.75304118,4.69582571,0.35284444,0.00000000,0.07250340,0.63157464
-4.39719860,5.62987218,0.75027146,4.61455219,0.34352937,0.00000000,0.06975970,0.63272473
-4.39119560,5.54928215,0.74787387,4.54136506,0.33407597,0.00000000,0.06712023,0.63404112
-4.38519260,5.47756780,0.74588276,4.47637079,0.32460388,0.00000000,0.06460955,0.63561925
-4.37918959,5.41486532,0.74429231,4.41956731,0.31521391,0.00000000,0.06224505,0.63752871
-4.37318659,5.36116098,0.74305755,4.37086175,0.30598699,0.00000000,0.06003710,0.63981270
-4.36718359,5.31631890,0.74209776,4.33009537,0.29698417,0.00000000,0.05798954,0.64248921
-4.36118059,5.28011701,0.74130209,4.29707384,0.28824770,0.00000000,0.05610043,0.64555373
-4.35517759,5.25228850,0.74053698,4.27160037,0.27980310,0.00000000,0.05436302,0.64898321
-4.34917459,5.23256531,0.73965491,4.25350921,0.27166185,0.00000000,0.05276690,0.65274101
-4.34317159,5.22072043,0.73850400,4.24269669,0.26382476,0.00000000,0.05129926,0.65678232
-4.33716858,5.21660548,0.73693784,4.23914721,0.25628549,0.00000000,0.04994620,0.66105983
-4.33116558,5.22018058,0.73482498,4.24295182,0.24903426,0.00000000,0.04869401,0.66552909
-4.32516258,5.23153401,0.73205765,4.25431755,0.24206136,0.00000000,0.04753039,0.67015318
-4.31915958,5.25088968,0.72855911,4.27356617,0.23536029,0.00000000,0.04644556,0.67490652
-4.31315658,5.27860165,0.72428932,4.30112194,0.22893042,0.00000000,0.04543319,0.67977746
-4.30715358,5.31513539,0.71924865,4.33748844,0.22277897,0.00000000,0.04449113,0.68476948
