energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-5.86793397,3.26648915,0.72504258,1.75425385,0.01426340,0.04605693,0.08274699,0.91241288,0.88385401,0.00000000
-5.86193097,3.29502044,0.71320804,1.82383496,0.01394696,0.04420771,0.08086566,0.88462452,0.86336228,0.00000000
-5.85592796,3.32259190,0.69949229,1.89592508,0.01372792,0.04233207,0.07918205,0.85416509,0.84118495,0.00000000
-5.84992496,3.34878868,0.68404560,1.96975252,0.01359648,0.04044301,0.07768685,0.82131310,0.81746811,0.00000000
-5.84392196,3.37313137,0.66704419,2.04442098,0.01354103,0.03855382,0.07636746,0.78639511,0.79238583,0.00000000
-5.83791896,3.39507571,0.64868420,2.11892081,0.01354864,0.03667774,0.07520834,0.74977685,0.76613526,0.00000000
-5.83191596,3.41401439,0.62917477,2.19214487,0.01360542,0.03482770,0.07419130,0.71185266,0.73893047,0.00000000
-5.82591296,3.42928219,0.60873098,2.26290931,0.01369698,0.03301589,0.07329575,0.67303364,0.71099541,0.00000000
-5.81990995,3.44016531,0.58756689,2.32997915,0.01380881,0.03125346,0.07249887,0.63373534,0.68255663,0.00000000
-5.81390695,3.44591579,0.56588913,2.39209862,0.01392673,0.02955020,0.07177592,0.59436568,0.65383604,0.00000000
-5.80790395,3.44577122,0.54389157,2.44802542,0.01403717,0.02791428,0.07110052,0.55531354,0.62504450,0.00000000
-5.80190095,3.43897984,0.52175117,2.49656826,0.01412752,0.02635212,0.07044506,0.51693879,0.59637638,0.00000000
-5.79589795,3.42483040,0.49962527,2.53662649,0.01418644,0.02486827,0.06978124,0.47956404,0.56800560,0.00000000
-5.78989495,3.40268586,0.47765044,2.56723036,0.01420403,0.02346549,0.06908073,0.44346849,0.54008309,0.00000000
-5.78389195,3.37201952,0.45594278,2.58758048,0.01417208,0.02214479,0.06831584,0.40888403,0.51273607,0.00000000
-5.77788894,3.33245181,0.43459962,2.59708477,0.01408413,0.02090572,0.06746044,0.37599351,0.48606870,0.00000000
-5.77188594,3.28378582,0.41370231,2.59539111,0.01393563,0.01974660,0.06649079,0.34493121,0.46016426,0.00000000
-5.76588294,3.22603945,0.39331986,2.58241420,0.01372388,0.01866486,0.06538645,0.31578520,0.43508837,0.00000000
-5.75987994,3.15947216,0.37351312,2.55835502,0.01344807,0.01765741,0.06413113,0.28860122,0.41089303,0.00000000
-5.75387694,3.08460439,0.35433905,2.52371171,0.01310914,0.01672099,0.06271344,0.26338781,0.38762104,0.00000000
-5.74787394,3.00222802,0.33585486,2.47928094,0.01270973,0.01585256,0.06112750,0.24012221,0.36531053,0.00000000
-5.74187094,2.91340670,0.31812159,2.42614913,0.01225394,0.01504957,0.05937338,0.21875662,0.34399911,0.00000000
-5.73586793,2.81946522,0.30120690,2.36567332,0.01174719,0.01431021,0.05745726,0.19922451,0.32372740,0.00000000
-5.72986493,2.72196759,0.28518685,2.29945215,0.01119595,0.01363365,0.05539145,0.18144655,0.30454165,0.00000000
-5.72386193,2.62268431,0.27014658,2.22928723,0.01060754,0.01302005,0.05319404,0.16533591,0.28649533,0.00000000
-5.71785893,2.52354938,0.25617969,2.15713627,0.00998986,0.01247066,0.05088843,0.15080280,0.26964951,0.00000000
-5.71185593,2.42660852,0.24338657,2.08505916,0.00935111,0.01198766,0.04850252,0.13775800,0.25407198,0.00000000
-5.70585293,2.33396018,0.23187145,2.01515880,0.00869959,0.01157405,0.04606781,0.12611549,0.23983538,0.00000000
-5.69984992,2.24769147,0.22173865,1.94951842,0.00804345,0.01123343,0.04361828,0.11579400,0.22701421,0.00000000
-5.69384692,2.16981131,0.21308798,1.89013769,0.00739048,0.01096968,0.04118918,0.10671773,0.21568106,0.00000000
-5.68784392,2.10218326,0.20600964,1.83886954,0.00674792,0.01078667,0.03881585,0.09881628,0.20590228,0.00000000
-5.68184092,2.04646062,0.20057900,1.79736003,0.00612235,0.01068791,0.03653242,0.09202395,0.19773337,0.00000000
-5.67583792,2.00402632,0.19685127,1.76699338,0.00551952,0.01067622,0.03437069,0.08627864,0.19121430,0.00000000
-5.66983492,1.97593998,0.19485665,1.74884403,0.00494432,0.01075342,0.03235906,0.08152045,0.18636512,0.00000000
-5.66383192,1.96289447,0.19459604,1.74363786,0.00440071,0.01092005,0.03052159,0.07769026,0.18318214,0.00000000
-5.65782891,1.96518377,0.19603769,1.75172378,0.00389172,0.01117517,0.02887732,0.07472841,0.18163480,0.00000000
-5.65182591,1.98268388,0.19911490,1.77305743,0.00341949,0.01151624,0.02743971,0.07257360,0.18166366,0.00000000
-5.64582291,2.01484792,0.20372500,1.80719764,0.00298524,0.01193909,0.02621637,0.07116217,0.18317942,0.00000000
-5.63981991,2.06071619,0.20972981,1.85331647,0.00258946,0.01243797,0.02520897,0.07042789,0.18606326,0.00000000
-5.63381691,2.11894147,0.21695751,1.91022292,0.00223187,0.01300575,0.02441338,0.07030216,0.19016855,0.00000000
-5.62781391,2.18782928,0.22520602,1.97640007,0.00191162,0.01363417,0.02382006,0.07071482,0.19532378,0.00000000
-5.62181091,2.26539226,0.23424778,2.05005490,0.00162733,0.01431422,0.02341457,0.07159541,0.20133680,0.00000000
-5.61580790,2.34941737,0.24383594,2.12917968,0.00137721,0.01503665,0.02317829,0.07287490,0.20800023,0.00000000
-5.60980490,2.43754393,0.25371150,2.21162306,0.00115919,0.01579247,0.02308928,0.07448782,0.21509777,0.00000000
-5.60380190,2.52735010,0.26361149,2.29516892,0.00097099,0.01657359,0.02312318,0.07637465,0.22241123,0.00000000
-5.59779890,2.61644500,0.27327762,2.37762030,0.00081023,0.01737344,0.02325424,0.07848428,0.22972812,0.00000000
-5.59179590,2.70256320,0.28246523,2.45688574,0.00067448,0.01818759,0.02345634,0.08077661,0.23684925,0.00000000
-5.58579290,2.78365811,0.29095210,2.53106472,0.00056139,0.01901440,0.02370401,0.08322489,0.24359628,0.00000000
-5.57978989,2.85799068,0.29854680,2.59852921,0.00046867,0.01985555,0.02397339,0.08581782,0.24981871,0.00000000
-5.57378689,2.92420990,0.30509613,2.65799800,0.00039418,0.02071651,0.02424312,0.08856121,0.25540009,0.00000000
-5.56778389,2.98142148,0.31049141,2.70860076,0.00033598,0.02160685,0.02449511,0.09147903,0.26026303,0.00000000
-5.56178089,3.02924178,0.31467322,2.74992905,0.00029228,0.02254044,0.02471519,0.09461379,0.26437293,0.00000000
-5.55577789,3.06783431,0.31763436,2.78207185,0.00026152,0.02353546,0.02489359,0.09802609,0.26773995,0.00000000
-5.54977489,3.09792658,0.31942093,2.80563375,0.00024231,0.02461416,0.02502521,0.10179341,0.27041937,0.00000000
-5.54377189,3.12080607,0.32013124,2.82173438,0.00023349,0.02580251,0.02510981,0.10600784,0.27250997,0.00000000
-5.53776888,3.13829470,0.31991279,2.83198869,0.00023402,0.02712949,0.02515187,0.11077310,0.27415066,0.00000000
-5.53176588,3.15270186,0.31895712,2.83846789,0.00024307,0.02862633,0.02516041,0.11620065,0.27551532,0.00000000
-5.52576288,3.16675725,0.31749291,2.84364209,0.00025988,0.03032541,0.02514851,0.12240506,0.27680593,0.00000000
-5.51975988,3.18352517,0.31577745,2.85030605,0.00028385,0.03225910,0.02513281,0.12949881,0.27824450,0.00000000
-5.51375688,3.20630291,0.31408687,2.86149021,0.00031441,0.03445838,0.02513278,0.13758666,0.28006379,0.00000000
-5.50775388,3.23850651,0.31270538,2.88035978,0.00035105,0.03695144,0.02516992,0.14675982,0.28249740,0.00000000
-5.50175088,3.28354761,0.31191415,2.91010502,0.00039329,0.03976219,0.02526692,0.15709017,0.28576949,0.00000000
-5.49574787,3.34470554,0.31198002,2.95382639,0.00044064,0.04290882,0.02544674,0.16862473,0.29008472,0.00000000
-5.48974487,3.42499922,0.31314471,3.01441844,0.00049262,0.04640244,0.02573174,0.18138082,0.29561863,0.00000000
-5.48374187,3.52706335,0.31561477,3.09445625,0.00054870,0.05024588,0.02614284,0.19534199,0.30250913,0.00000000
-5.47773887,3.65303349,0.31955283,3.19608863,0.00060832,0.05443269,0.02669872,0.21045509,0.31084925,0.00000000
-5.47173587,3.80444443,0.32507044,3.32094171,0.00067093,0.05894645,0.02741521,0.22662875,0.32068172,0.00000000
-5.46573287,3.98214580,0.33222269,3.47003684,0.00073594,0.06376037,0.02830473,0.24373335,0.33199546,0.00000000
-5.45972986,4.18623864,0.34100509,3.64372573,0.00080279,0.06883727,0.02937599,0.26160273,0.34472439,0.00000000
-5.45372686,4.41603582,0.35135255,3.84164602,0.00087095,0.07413001,0.03063379,0.28003769,0.35874849,0.00000000
-5.44772386,4.67004864,0.36314069,4.06269924,0.00093999,0.07958224,0.03207912,0.29881119,0.37389733,0.00000000
-5.44172086,4.94600103,0.37618952,4.30505297,0.00100963,0.08512963,0.03370941,0.31767540,0.38995579,0.00000000
-5.43571786,5.24087195,0.39026911,4.56616787,0.00107978,0.09070145,0.03551899,0.33637015,0.40667205,0.00000000
-5.42971486,5.55096554,0.40510735,4.84284975,0.00115064,0.09622249,0.03749979,0.35463279,0.42376741,0.00000000
-5.42371186,5.87200751,0.42039937,5.13132579,0.00122274,0.10161521,0.03964223,0.37220898,0.44094764,0.00000000
-5.41770885,6.19926535,0.43581827,5.42734302,0.00129708,0.10680216,0.04193623,0.38886416,0.45791551,0.00000000
-5.41170585,6.52768886,0.45102694,5.72628659,0.00137515,0.11170846,0.04437242,0.40439513,0.47438402,0.00000000
-5.40570285,6.85206653,0.46569036,6.02331409,0.00145909,0.11626427,0.04694340,0.41864135,0.49008976,0.00000000
-5.39969985,7.16719236,0.47948805,6.31350162,0.00155172,0.12040718,0.04964502,0.43149546,0.50480586,0.00000000
-5.39369685,7.46803746,0.49212622,6.59199666,0.00165668,0.12408438,0.05247774,0.44291246,0.51835406,0.00000000
-5.38769385,7.74991961,0.50334915,6.85417205,0.00177846,0.12725457,0.05544778,0.45291720,0.53061538,0.00000000
-5.38169085,8.00866443,0.51294930,7.09577523,0.00192250,0.12988941,0.05856825,0.46160954,0.54153870,0.00000000
-5.37568784,8.24075127,0.52077593,7.31306700,0.00209527,0.13197454,0.06185997,0.46916710,0.55114715,0.00000000
-5.36968484,8.44343774,0.52674176,7.50294377,0.00230422,0.13351007,0.06535203,0.47584502,0.55954160,0.00000000
-5.36368184,8.61485709,0.53082749,7.66303826,0.00255792,0.13451057,0.06908206,0.48197274,0.56690123,0.00000000
-5.35767884,8.75408375,0.53308383,7.79179413,0.00286591,0.13500443,0.07309593,0.48794763,0.57348087,0.00000000
-5.35167584,8.86116363,0.53363117,7.88851085,0.00323878,0.13503270,0.07744717,0.49422553,0.57960512,0.00000000
-5.34567284,8.93710698,0.53265660,7.95335679,0.00368799,0.13464752,0.08219577,0.50130833,0.58565928,0.00000000
-5.33966983,8.98384334,0.53040858,7.98734928,0.00422581,0.13391001,0.08740646,0.50972894,0.59207734,0.00000000
-5.33366683,9.00413988,0.52718916,7.99230247,0.00486510,0.13288786,0.09314660,0.52003395,0.59932726,0.00000000
-5.32766383,9.00148585,0.52334422,7.97074471,0.00561918,0.13165272,0.09948349,0.53276458,0.60789411,0.00000000
-5.32166083,8.97994762,0.51925196,7.92580910,0.00650147,0.13027742,0.10648129,0.54843652,0.61826145,0.00000000
-5.31565783,8.94400020,0.51530991,7.86110159,0.00752527,0.12883317,0.11419769,0.56751931,0.63089183,0.00000000
-5.30965483,8.89834232,0.51192114,7.78055269,0.00870339,0.12738686,0.12268034,0.59041602,0.64620688,0.00000000
-5.30365183,8.84770278,0.50947995,7.68825882,0.01004778,0.12599864,0.13196318,0.61744418,0.66456806,0.00000000
-5.29764882,8.79664662,0.50835764,7.58832067,0.01156913,0.12471972,0.14206294,0.64881849,0.68625857,0.00000000
-5.29164582,8.74938936,0.50888899,7.48468525,0.01327649,0.12359064,0.15297593,0.68463636,0.71146752,0.00000000
-5.28564282,8.70962766,0.51135971,7.38099856,0.01517681,0.12263995,0.16467518,0.72486686,0.74027684,0.00000000
-5.27963982,8.68039345,0.51599560,7.28047512,0.01727462,0.12188345,0.17710835,0.76934370,0.77265187,0.00000000
-5.27363682,8.66393815,0.52295377,7.18578959,0.01957164,0.12132391,0.19019633,0.81776280,0.80843599,0.00000000
-5.26763382,8.66165171,0.53231619,7.09899470,0.02206651,0.12095138,0.20383279,0.86968486,0.84734976,0.00000000
-5.26163082,8.67401988,0.54408602,7.02146860,0.02475455,0.12074392,0.21788480,0.92454282,0.88899495,0.00000000
-5.25562781,8.70062113,0.55818679,6.95389282,0.02762767,0.12066887,0.23219447,0.98165447,0.93286316,0.00000000
-5.24962481,8.74016306,0.57446454,6.89626133,0.03067432,0.12068448,0.24658173,1.04023967,0.97834931,0.00000000
-5.24362181,8.79055623,0.59269290,6.84791897,0.03387961,0.12074188,0.26084815,1.09944186,1.02476911,0.00000000
-5.23761881,8.84902152,0.61258089,6.80762710,0.03722553,0.12078728,0.27478172,1.15835296,1.07138029,0.00000000
-5.23161581,8.91222603,0.63378322,6.77365232,0.04069126,0.12076430,0.28816244,1.21604091,1.11740659,0.00000000
-5.22561281,8.97644092,0.65591267,6.74387406,0.04425368,0.12061637,0.30076849,1.27157863,1.16206354,0.00000000
-5.21960980,9.03771403,0.67855407,6.71590541,0.04788787,0.12028911,0.31238282,1.32407330,1.20458508,0.00000000
-5.21360680,9.09204935,0.70127934,6.68722174,0.05156780,0.11973249,0.32279980,1.37269475,1.24424975,0.00000000
-5.20760380,9.13558543,0.72366292,6.65529116,0.05526698,0.11890288,0.33183178,1.41670163,1.28040533,0.00000000
-5.20160080,9.16476503,0.74529704,6.61770122,0.05895921,0.11776481,0.33931511,1.45546435,1.31249091,0.00000000
-5.19559780,9.17648865,0.76580612,6.57227644,0.06261926,0.11629230,0.34511555,1.48848362,1.34005527,0.00000000
-5.18959480,9.16824584,0.78485977,6.51718196,0.06622356,0.11446999,0.34913265,1.51540397,1.36277091,0.00000000
-5.18359180,9.13821908,0.80218374,6.45100940,0.06975077,0.11229378,0.35130309,1.53602155,1.38044300,0.00000000
-5.17758879,9.08535650,0.81756858,6.37284165,0.07318229,0.10977111,0.35160272,1.55028601,1.39301298,0.00000000
-5.17158579,9.00941120,0.83087543,6.28229483,0.07650258,0.10692088,0.35004722,1.55829653,1.40055679,0.00000000
-5.16558279,8.91094657,0.84203908,6.17953610,0.07969941,0.10377305,0.34669149,1.56029219,1.40327777,0.00000000
-5.15957979,8.79130848,0.85106786,6.06527764,0.08276389,0.10036787,0.34162773,1.55663751,1.40149493,0.00000000
-5.15357679,8.65256684,0.85804089,5.94074766,0.08569039,0.09675498,0.33498230,1.54780388,1.39562706,0.00000000
-5.14757379,8.49743020,0.86310260,5.80764080,0.08847634,0.09299217,0.32691169,1.53434799,1.38617382,0.00000000
-5.14157079,8.32913834,0.86645508,5.66805047,0.09112184,0.08914413,0.31759759,1.51688849,1.37369468,0.00000000
-5.13556778,8.15133852,0.86834869,5.52438713,0.09362927,0.08528108,0.30724156,1.49608206,1.35878688,0.00000000
-5.12956478,7.96795161,0.86907153,5.37928631,0.09600279,0.08147738,0.29605932,1.47260018,1.34206360,0.00000000
-5.12356178,7.78303470,0.86893822,5.23551096,0.09824782,0.07781023,0.28427518,1.44710767,1.32413328,0.00000000
-5.11755878,7.60064628,0.86827886,5.09585277,0.10037060,0.07435843,0.27211657,1.42024401,1.30558118,0.00000000
-5.11155578,7.42472015,0.86742837,4.96303660,0.10237771,0.07120129,0.25980920,1.39260815,1.28695377,0.00000000
-5.10555278,7.25895289,0.86671708,4.83963244,0.10427572,0.06841764,0.24757269,1.36474721,1.26874666,0.00000000
-5.09954977,7.10670928,0.86646265,4.72797821,0.10607096,0.06608507,0.23561713,1.33714949,1.25139634,0.00000000
-5.09354677,6.97094845,0.86696374,4.63011635,0.10776932,0.06427929,0.22414039,1.31024140,1.23527566,0.00000000
-5.08754377,6.85417243,0.86849554,4.54774624,0.10937622,0.06307357,0.21332625,1.28438817,1.22069307,0.00000000
-5.08154077,6.75839743,0.87130701,4.48219347,0.11089663,0.06253832,0.20334338,1.25989764,1.20789499,0.00000000
-5.07553777,6.68514678,0.87561984,4.43439619,0.11233519,0.06274074,0.19434492,1.23702646,1.19707084,0.00000000
-5.06953477,6.63546329,0.88162864,4.40490761,0.11369630,0.06374437,0.18646867,1.21598772,1.18836002,0.00000000
-5.06353177,6.60993789,0.88950207,4.39391308,0.11498432,0.06560866,0.17983756,1.19695910,1.18185987,0.00000000
-5.05752876,6.60875040,0.89938441,4.40125939,0.11620367,0.06838831,0.17456032,1.18009067,1.17763390,0.00000000
-5.05152576,6.63171816,0.91139706,4.42649309,0.11735884,0.07213258,0.17073204,1.16551155,1.17571947,0.00000000
-5.04552276,6.67834771,0.92563949,4.46890491,0.11845441,0.07688416,0.16843458,1.15333459,1.17613413,0.00000000
-5.03951976,6.74788523,0.94218921,4.52757638,0.11949486,0.08267800,0.16773648,1.14365887,1.17888024,0.00000000
-5.03351676,6.83936165,0.96110054,4.60142565,0.12048432,0.08953971,0.16869247,1.13656951,1.18394722,0.00000000
-5.02751376,6.95162932,0.98240179,4.68924945,0.12142620,0.09748384,0.17134230,1.13213488,1.19131156,0.00000000
-5.02151076,7.08338802,1.00609105,4.78975853,0.12232271,0.10651185,0.17570909,1.13040154,1.20093436,0.00000000
-5.01550775,7.23319911,1.03213060,4.90160514,0.12317434,0.11661007,0.18179707,1.13138715,1.21275686,0.00000000
-5.00950475,7.39948803,1.06044030,5.02340126,0.12397929,0.12774754,0.18958897,1.13507218,1.22669431,0.00000000
-5.00350175,7.58053636,1.09089050,5.15372777,0.12473292,0.13987401,0.19904320,1.14139104,1.24262875,0.00000000
-4.99749875,7.77446583,1.12329498,5.29113512,0.12542732,0.15291817,0.21009099,1.15022350,1.26040154,0.00000000
-4.99149575,7.97921747,1.15740473,5.43413714,0.12605094,0.16678627,0.22263382,1.16138733,1.27980629,0.00000000
-4.98549275,8.19252987,1.19290326,5.58120009,0.12658845,0.18136133,0.23654140,1.17463285,1.30058309,0.00000000
-4.97948974,8.41192060,1.22940419,5.73072956,0.12702073,0.19650307,0.25165044,1.18964022,1.32241475,0.00000000
-4.97348674,8.63467518,1.26645181,5.88105818,0.12732521,0.21204864,0.26776448,1.20601989,1.34492565,0.00000000
-4.96748374,8.85784743,1.30352514,6.03043692,0.12747630,0.22781439,0.28465509,1.22331666,1.36768379,0.00000000
-4.96148074,9.07827428,1.34004580,6.17703266,0.12744621,0.24359863,0.30206433,1.24101746,1.39020620,0.00000000
-4.95547774,9.29260762,1.37538988,6.31893430,0.12720591,0.25918538,0.31970893,1.25856272,1.41196800,0.00000000
-4.94947474,9.49736406,1.40890365,6.45416886,0.12672620,0.27434922,0.33728582,1.27536105,1.43241475,0.00000000
-4.94347174,9.68899269,1.43992283,6.58072861,0.12597909,0.28886091,0.35447911,1.29080668,1.45097789,0.00000000
-4.93746873,9.86395929,1.46779456,6.69660891,0.12493901,0.30249389,0.37096832,1.30429887,1.46709263,0.00000000
-4.93146573,10.01884428,1.49190149,6.79985615,0.12358423,0.31503115,0.38643749,1.31526257,1.48021752,0.00000000
-4.92546273,10.15045051,1.51168675,6.88862380,0.12189801,0.32627245,0.40058492,1.32316931,1.48985489,0.00000000
-4.91945973,10.25591610,1.52667859,6.96123429,0.11986975,0.33604141,0.41313302,1.32755735,1.49557107,0.00000000
-4.91345673,10.33282689,1.53651357,7.01624351,0.11749583,0.34419229,0.42383793,1.32805017,1.49701551,0.00000000
-4.90745373,10.37932257,1.54095697,7.05250453,0.11478025,0.35061601,0.43249841,1.32437242,1.49393768,0.00000000
-4.90145073,10.39419072,1.53991915,7.06922693,0.11173490,0.35524513,0.43896354,1.31636264,1.48620102,0.00000000
-4.89544772,10.37694348,1.53346704,7.06602803,0.10837963,0.35805755,0.44313884,1.30398208,1.47379298,0.00000000
-4.88944472,10.32787173,1.52182970,7.04297277,0.10474184,0.35907862,0.44499049,1.28731929,1.45683082,0.00000000
-4.88344172,10.24807335,1.50539767,7.00059931,0.10085595,0.35838161,0.44454746,1.26659024,1.43556245,0.00000000
-4.87743872,10.13945266,1.48471561,6.93992813,0.09676241,0.35608626,0.44190126,1.24213402,1.41036255,0.00000000
-4.87143572,10.00468991,1.46046848,6.86245321,0.09250665,0.35235563,0.43720341,1.21440427,1.38172369,0.00000000
-4.86543272,9.84718097,1.43346163,6.77011469,0.08813777,0.34739110,0.43066072,1.18395674,1.35024302,0.00000000
-4.85942971,9.67094873,1.40459544,6.66525340,0.08370710,0.34142588,0.42252844,1.15143347,1.31660493,0.00000000
-4.85342671,9.48052935,1.37483553,6.55054851,0.07926684,0.33471720,0.41310173,1.11754421,1.28156030,0.00000000
-4.84742371,9.28083725,1.34517979,6.42894049,0.07486859,0.32753738,0.40270570,1.08304587,1.24590339,0.00000000
-4.84142071,9.07701438,1.31662354,6.30354225,0.07056204,0.32016437,0.39168461,1.04872054,1.21044708,0.00000000
-4.83541771,8.87426948,1.29012425,6.17754211,0.06639381,0.31287194,0.38039048,1.01535308,1.17599755,0.00000000
-4.82941471,8.67771404,1.26656751,6.05410248,0.06240646,0.30592008,0.36917187,0.98370881,1.14332944,0.00000000
-4.82341171,8.49220146,1.24673540,5.93625878,0.05863767,0.29954590,0.35836307,0.95451212,1.11316233,0.00000000
-4.81740870,8.32217626,1.23127893,5.82682285,0.05511976,0.29395551,0.34827427,0.92842649,1.08613955,0.00000000
-4.81140570,8.17153932,1.22069552,5.72829514,0.05187938,0.28931717,0.33918312,0.90603665,1.06280999,0.00000000
-4.80540270,8.04353487,1.21531250,5.64278967,0.04893744,0.28575598,0.33132781,0.88783317,1.04361364,0.00000000
-4.79939970,7.94066379,1.21527741,5.57197506,0.04630930,0.28335032,0.32490210,0.87419994,1.02887125,0.00000000
-4.79339670,7.86462665,1.22055539,5.51703433,0.04400515,0.28213025,0.32005229,0.86540486,1.01877850,0.00000000
-4.78739370,7.81629867,1.23093375,5.47864529,0.04203049,0.28207778,0.31687614,0.86159393,1.01340470,0.00000000
-4.78139070,7.79573742,1.24603350,5.45698215,0.04038683,0.28312908,0.31542378,0.86278884,1.01269600,0.00000000
-4.77538769,7.80222226,1.26532730,5.45173836,0.03907236,0.28517848,0.31570032,0.86888810,1.01648289,0.00000000
-4.76938469,7.83432362,1.28816290,5.46216912,0.03808272,0.28808405,0.31766996,0.87967179,1.02449150,0.00000000
-4.76338169,7.88999820,1.31379109,5.48715134,0.03741171,0.29167451,0.32126135,0.89480958,1.03635814,0.00000000
-4.75737869,7.96670541,1.34139685,5.52525785,0.03705197,0.29575709,0.32637374,0.91387206,1.05164646,0.00000000
-4.75137569,8.06153919,1.37013223,5.57484170,0.03699551,0.30012618,0.33288370,0.93634479,1.06986635,0.00000000
-4.74537269,8.17136847,1.39914952,5.63412608,0.03723417,0.30457208,0.34065186,0.96164492,1.09049376,0.00000000
-4.73936968,8.29297944,1.42763328,5.70129489,0.03775987,0.30888977,0.34952943,0.98913968,1.11299055,0.00000000
-4.73336668,8.42321231,1.45482969,5.77457912,0.03856474,0.31288714,0.35936417,1.01816630,1.13682358,0.00000000
-4.72736368,8.55908608,1.48007208,5.85233417,0.03964102,0.31639241,0.37000544,1.04805256,1.16148205,0.00000000
-4.72136068,8.69790496,1.50280149,5.93310412,0.04098088,0.31926038,0.38130823,1.07813738,1.18649261,0.00000000
-4.71535768,8.83734149,1.52258149,6.01566928,0.04257598,0.32137734,0.39313596,1.10779060,1.21143141,0.00000000
-4.70935468,8.97549270,1.53910681,6.09907485,0.04441708,0.32266442,0.40536205,1.13643122,1.23593289,0.00000000
-4.70335168,9.11090677,1.55220551,6.18263911,0.04649336,0.32307926,0.41787024,1.16354348,1.25969488,0.00000000
-4.69734867,9.24257995,1.56183488,6.26594129,0.04879191,0.32261598,0.43055379,1.18868989,1.28247993,0.00000000
-4.69134567,9.36992459,1.56807149,6.34879011,0.05129706,0.32130352,0.44331377,1.21152092,1.30411326,0.00000000
-4.68534267,9.49271115,1.57109624,6.43117542,0.05398990,0.31920249,0.45605660,1.23178081,1.32447726,0.00000000
-4.67933967,9.61098850,1.57117522,6.51320643,0.05684779,0.31640064,0.46869114,1.24930923,1.34350338,0.00000000
-4.67333667,9.72498790,1.56863766,6.59504048,0.05984414,0.31300729,0.48112574,1.26403888,1.36116176,0.00000000
-4.66733367,9.83501702,1.56385219,6.67680747,0.06294821,0.30914697,0.49326534,1.27598911,1.37744954,0.00000000
-4.66133067,9.94135119,1.55720266,6.75853487,0.06612529,0.30495260,0.50500907,1.28525593,1.39237846,0.00000000
-4.65532766,10.04412866,1.54906489,6.84007846,0.06933693,0.30055854,0.51624856,1.29199900,1.40596265,0.00000000
-4.64932466,10.14325686,1.53978540,6.92106341,0.07254154,0.29609382,0.52686712,1.29642643,1.41820732,0.00000000
-4.64332166,10.23833576,1.52966315,7.00084004,0.07569501,0.29167600,0.53673993,1.29877805,1.42909915,0.00000000
