energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.90995498,0.79610296,-0.79610293,0.00039001,-0.00039001,0.21258897,-0.21258896,0.12665928,-0.12665927,0.11721531,-0.11721531,0.00282953,-0.00282953,0.13302266,-0.13302266
-5.90395198,0.80188544,-0.80188541,0.00038249,-0.00038249,0.21408154,-0.21408153,0.13121837,-0.13121837,0.11685787,-0.11685787,0.00268668,-0.00268668,0.13433067,-0.13433066
-5.89794897,0.80691406,-0.80691403,0.00037415,-0.00037415,0.21516685,-0.21516685,0.13551388,-0.13551388,0.11635571,-0.11635570,0.00253753,-0.00253753,0.13576232,-0.13576231
-5.89194597,0.81126460,-0.81126457,0.00036558,-0.00036558,0.21585450,-0.21585450,0.13950715,-0.13950715,0.11573362,-0.11573362,0.00238411,-0.00238411,0.13733985,-0.13733984
-5.88594297,0.81499201,-0.81499198,0.00035743,-0.00035743,0.21615319,-0.21615318,0.14315909,-0.14315908,0.11501430,-0.11501429,0.00222847,-0.00222847,0.13907632,-0.13907631
-5.87993997,0.81812620,-0.81812617,0.00035048,-0.00035048,0.21607012,-0.21607011,0.14643075,-0.14643074,0.11421746,-0.11421746,0.00207271,-0.00207271,0.14097434,-0.14097433
-5.87393697,0.82066960,-0.82066957,0.00034556,-0.00034556,0.21561077,-0.21561077,0.14928420,-0.14928419,0.11335926,-0.11335926,0.00191893,-0.00191893,0.14302530,-0.14302529
-5.86793397,0.82259654,-0.82259650,0.00034360,-0.00034360,0.21477897,-0.21477897,0.15168352,-0.15168352,0.11245188,-0.11245187,0.00176916,-0.00176916,0.14520903,-0.14520902
-5.86193097,0.82385488,-0.82385484,0.00034563,-0.00034563,0.21357736,-0.21357736,0.15359606,-0.15359606,0.11150352,-0.11150352,0.00162539,-0.00162539,0.14749408,-0.14749407
-5.85592796,0.82436989,-0.82436985,0.00035275,-0.00035275,0.21200833,-0.21200832,0.15499379,-0.15499378,0.11051872,-0.11051872,0.00148950,-0.00148950,0.14983865,-0.14983864
-5.84992496,0.82405042,-0.82405039,0.00036618,-0.00036618,0.21007527,-0.21007526,0.15585482,-0.15585482,0.10949897,-0.10949896,0.00136328,-0.00136328,0.15219211,-0.15219210
-5.84392196,0.82279721,-0.82279718,0.00038725,-0.00038725,0.20778432,-0.20778431,0.15616503,-0.15616502,0.10844372,-0.10844372,0.00124842,-0.00124842,0.15449708,-0.15449707
-5.83791896,0.82051307,-0.82051304,0.00041741,-0.00041741,0.20514633,-0.20514632,0.15591966,-0.15591965,0.10735176,-0.10735175,0.00114646,-0.00114646,0.15669211,-0.15669210
-5.83191596,0.81711462,-0.81711459,0.00045822,-0.00045822,0.20217916,-0.20217916,0.15512498,-0.15512497,0.10622273,-0.10622273,0.00105889,-0.00105889,0.15871470,-0.15871469
-5.82591296,0.81254511,-0.81254509,0.00051142,-0.00051142,0.19891015,-0.19891014,0.15379983,-0.15379982,0.10505903,-0.10505903,0.00098711,-0.00098711,0.16050470,-0.16050469
-5.81990995,0.80678786,-0.80678784,0.00057886,-0.00057886,0.19537865,-0.19537865,0.15197708,-0.15197708,0.10386774,-0.10386774,0.00093244,-0.00093244,0.16200780,-0.16200779
-5.81390695,0.79987967,-0.79987965,0.00066260,-0.00066260,0.19163865,-0.19163865,0.14970496,-0.14970496,0.10266272,-0.10266271,0.00089623,-0.00089623,0.16317906,-0.16317905
-5.80790395,0.79192375,-0.79192374,0.00076487,-0.00076487,0.18776125,-0.18776125,0.14704814,-0.14704814,0.10146660,-0.10146660,0.00087984,-0.00087984,0.16398630,-0.16398629
-5.80190095,0.78310170,-0.78310170,0.00088810,-0.00088810,0.18383698,-0.18383698,0.14408865,-0.14408865,0.10031284,-0.10031284,0.00088472,-0.00088472,0.16441314,-0.16441314
-5.79589795,0.77368379,-0.77368378,0.00103495,-0.00103495,0.17997787,-0.17997787,0.14092651,-0.14092651,0.09924746,-0.09924746,0.00091244,-0.00091243,0.16446163,-0.16446163
-5.78989495,0.76403735,-0.76403735,0.00120829,-0.00120829,0.17631921,-0.17631921,0.13768015,-0.13768015,0.09833064,-0.09833064,0.00096477,-0.00096477,0.16415427,-0.16415427
-5.78389195,0.75463284,-0.75463284,0.00141124,-0.00141124,0.17302083,-0.17302083,0.13448644,-0.13448645,0.09763796,-0.09763796,0.00104376,-0.00104376,0.16353544,-0.16353544
-5.77788894,0.74604710,-0.74604711,0.00164717,-0.00164717,0.17026791,-0.17026790,0.13150052,-0.13150052,0.09726130,-0.09726130,0.00115175,-0.00115175,0.16267206,-0.16267206
-5.77188594,0.73896384,-0.73896385,0.00191969,-0.00191969,0.16827125,-0.16827125,0.12889511,-0.12889512,0.09730928,-0.09730927,0.00129146,-0.00129146,0.16165351,-0.16165351
-5.76588294,0.73417087,-0.73417088,0.00223264,-0.00223264,0.16726684,-0.16726683,0.12685966,-0.12685967,0.09790718,-0.09790718,0.00146605,-0.00146605,0.16059080,-0.16059080
-5.75987994,0.73255411,-0.73255411,0.00259011,-0.00259011,0.16751469,-0.16751469,0.12559883,-0.12559883,0.09919641,-0.09919641,0.00167916,-0.00167916,0.15961503,-0.15961504
-5.75387694,0.73508822,-0.73508822,0.00299636,-0.00299636,0.16929686,-0.16929686,0.12533066,-0.12533066,0.10133332,-0.10133331,0.00193493,-0.00193492,0.15887515,-0.15887516
-5.74787394,0.74282373,-0.74282373,0.00345583,-0.00345583,0.17291454,-0.17291454,0.12628411,-0.12628411,0.10448738,-0.10448737,0.00223801,-0.00223801,0.15853508,-0.15853508
-5.74187094,0.75687064,-0.75687064,0.00397304,-0.00397304,0.17868413,-0.17868413,0.12869601,-0.12869602,0.10883877,-0.10883877,0.00259358,-0.00259358,0.15877028,-0.15877029
-5.73586793,0.77837843,-0.77837843,0.00455253,-0.00455253,0.18693222,-0.18693221,0.13280737,-0.13280737,0.11457522,-0.11457522,0.00300733,-0.00300732,0.15976391,-0.15976392
-5.72986493,0.80851260,-0.80851259,0.00519878,-0.00519878,0.19798941,-0.19798940,0.13885893,-0.13885893,0.12188817,-0.12188817,0.00348531,-0.00348531,0.16170252,-0.16170252
-5.72386193,0.84842766,-0.84842765,0.00591608,-0.00591608,0.21218298,-0.21218296,0.14708601,-0.14708601,0.13096826,-0.13096825,0.00403393,-0.00403393,0.16477141,-0.16477142
-5.71785893,0.89923697,-0.89923695,0.00670839,-0.00670839,0.22982828,-0.22982827,0.15771261,-0.15771260,0.14200011,-0.14200011,0.00465975,-0.00465975,0.16914990,-0.16914991
-5.71185593,0.96197959,-0.96197956,0.00757917,-0.00757917,0.25121917,-0.25121915,0.17094478,-0.17094477,0.15515658,-0.15515657,0.00536933,-0.00536933,0.17500627,-0.17500627
-5.70585293,1.03758475,-1.03758470,0.00853127,-0.00853127,0.27661728,-0.27661726,0.18696342,-0.18696341,0.17059241,-0.17059239,0.00616898,-0.00616898,0.18249274,-0.18249274
-5.69984992,1.12683460,-1.12683455,0.00956670,-0.00956670,0.30624071,-0.30624068,0.20591660,-0.20591659,0.18843760,-0.18843759,0.00706451,-0.00706451,0.19174050,-0.19174050
-5.69384692,1.23032627,-1.23032620,0.01068646,-0.01068646,0.34025212,-0.34025209,0.22791162,-0.22791161,0.20879059,-0.20879057,0.00806092,-0.00806092,0.20285481,-0.20285481
-5.68784392,1.34843428,-1.34843420,0.01189038,-0.01189038,0.37874687,-0.37874684,0.25300706,-0.25300705,0.23171142,-0.23171140,0.00916207,-0.00916207,0.21591042,-0.21591042
-5.68184092,1.48127487,-1.48127478,0.01317699,-0.01317699,0.42174153,-0.42174149,0.28120521,-0.28120519,0.25721532,-0.25721529,0.01037036,-0.01037036,0.23094739,-0.23094738
-5.67583792,1.62867384,-1.62867373,0.01454334,-0.01454334,0.46916334,-0.46916330,0.31244517,-0.31244515,0.28526686,-0.28526684,0.01168634,-0.01168634,0.24796744,-0.24796743
-5.66983492,1.79013954,-1.79013942,0.01598495,-0.01598495,0.52084132,-0.52084127,0.34659713,-0.34659710,0.31577512,-0.31577510,0.01310841,-0.01310841,0.26693107,-0.26693106
-5.66383192,1.96484299,-1.96484286,0.01749578,-0.01749577,0.57649944,-0.57649939,0.38345807,-0.38345804,0.34859010,-0.34859007,0.01463254,-0.01463254,0.28775562,-0.28775561
-5.65782891,2.15160683,-2.15160668,0.01906821,-0.01906821,0.63575267,-0.63575262,0.42274955,-0.42274952,0.38350076,-0.38350073,0.01625197,-0.01625197,0.31031435,-0.31031433
-5.65182591,2.34890457,-2.34890441,0.02069319,-0.02069319,0.69810630,-0.69810625,0.46411765,-0.46411762,0.42023503,-0.42023500,0.01795711,-0.01795711,0.33443678,-0.33443676
-5.64582291,2.55487168,-2.55487151,0.02236033,-0.02236032,0.76295903,-0.76295898,0.50713560,-0.50713557,0.45846184,-0.45846181,0.01973540,-0.01973539,0.35991045,-0.35991043
-5.63981991,2.76732911,-2.76732894,0.02405813,-0.02405813,0.82961008,-0.82961002,0.55130916,-0.55130913,0.49779548,-0.49779544,0.02157136,-0.02157136,0.38648405,-0.38648403
-5.63381691,2.98381971,-2.98381953,0.02577430,-0.02577430,0.89727051,-0.89727045,0.59608482,-0.59608479,0.53780221,-0.53780217,0.02344675,-0.02344675,0.41387207,-0.41387205
-5.62781391,3.20165711,-3.20165693,0.02749607,-0.02749607,0.96507861,-0.96507855,0.64086080,-0.64086076,0.57800911,-0.57800908,0.02534080,-0.02534080,0.44176078,-0.44176076
-5.62181091,3.41798609,-3.41798591,0.02921055,-0.02921055,1.03211898,-1.03211892,0.68500054,-0.68500051,0.61791495,-0.61791492,0.02723062,-0.02723062,0.46981554,-0.46981552
-5.61580790,3.62985262,-3.62985244,0.03090514,-0.03090514,1.09744495,-1.09744489,0.72784843,-0.72784840,0.65700265,-0.65700261,0.02909167,-0.02909167,0.49768916,-0.49768914
-5.60980490,3.83428125,-3.83428108,0.03256791,-0.03256791,1.16010329,-1.16010324,0.76874703,-0.76874700,0.69475302,-0.69475299,0.03089839,-0.03089839,0.52503094,-0.52503092
-5.60380190,4.02835681,-4.02835664,0.03418797,-0.03418797,1.21916057,-1.21916052,0.80705533,-0.80705531,0.73065920,-0.73065916,0.03262486,-0.03262485,0.55149619,-0.55149617
-5.59779890,4.20930691,-4.20930675,0.03575581,-0.03575581,1.27372984,-1.27372979,0.84216725,-0.84216722,0.76424103,-0.76424100,0.03424550,-0.03424550,0.57675566,-0.57675564
-5.59179590,4.37458186,-4.37458171,0.03726352,-0.03726351,1.32299659,-1.32299655,0.87352940,-0.87352938,0.79505899,-0.79505896,0.03573588,-0.03573588,0.60050456,-0.60050454
-5.58579290,4.52192803,-4.52192789,0.03870499,-0.03870499,1.36624283,-1.36624278,0.90065767,-0.90065765,0.82272675,-0.82272672,0.03707338,-0.03707338,0.62247069,-0.62247067
-5.57978989,4.64945132,-4.64945119,0.04007598,-0.04007598,1.40286800,-1.40286796,0.92315141,-0.92315139,0.84692195,-0.84692192,0.03823791,-0.03823791,0.64242124,-0.64242121
-5.57378689,4.75566771,-4.75566760,0.04137409,-0.04137409,1.43240597,-1.43240594,0.94070494,-0.94070493,0.86739461,-0.86739459,0.03921251,-0.03921251,0.66016800,-0.66016798
-5.56778389,4.83953843,-4.83953833,0.04259862,-0.04259862,1.45453708,-1.45453705,0.95311564,-0.95311563,0.88397276,-0.88397273,0.03998385,-0.03998385,0.67557070,-0.67557068
-5.56178089,4.90048820,-4.90048811,0.04375031,-0.04375031,1.46909486,-1.46909484,0.96028824,-0.96028823,0.89656507,-0.89656505,0.04054257,-0.04054257,0.68853828,-0.68853827
-5.55577789,4.93840587,-4.93840579,0.04483109,-0.04483109,1.47606703,-1.47606701,0.96223523,-0.96223523,0.90516042,-0.90516041,0.04088348,-0.04088348,0.69902815,-0.69902813
-5.54977489,4.95362776,-4.95362770,0.04584366,-0.04584366,1.47559094,-1.47559092,0.95907341,-0.95907341,0.90982448,-0.90982447,0.04100563,-0.04100563,0.70704343,-0.70704342
-5.54377189,4.94690508,-4.94690503,0.04679106,-0.04679106,1.46794371,-1.46794370,0.95101677,-0.95101677,0.91069352,-0.91069350,0.04091221,-0.04091221,0.71262859,-0.71262858
-5.53776888,4.91935745,-4.91935742,0.04767631,-0.04767631,1.45352775,-1.45352774,0.93836614,-0.93836615,0.90796593,-0.90796592,0.04061026,-0.04061026,0.71586356,-0.71586354
-5.53176588,4.87241556,-4.87241554,0.04850197,-0.04850197,1.43285245,-1.43285245,0.92149631,-0.92149632,0.90189203,-0.90189202,0.04011031,-0.04011031,0.71685692,-0.71685691
-5.52576288,4.80775623,-4.80775623,0.04926983,-0.04926983,1.40651321,-1.40651321,0.90084116,-0.90084117,0.89276260,-0.89276259,0.03942587,-0.03942587,0.71573861,-0.71573860
-5.51975988,4.72723377,-4.72723378,0.04998064,-0.04998064,1.37516876,-1.37516876,0.87687774,-0.87687776,0.88089698,-0.88089698,0.03857287,-0.03857287,0.71265250,-0.71265249
-5.51375688,4.63281114,-4.63281115,0.05063393,-0.05063393,1.33951813,-1.33951814,0.85011003,-0.85011005,0.86663129,-0.86663129,0.03756906,-0.03756906,0.70774950,-0.70774950
-5.50775388,4.52649452,-4.52649455,0.05122800,-0.05122800,1.30027829,-1.30027831,0.82105314,-0.82105315,0.85030735,-0.85030735,0.03643336,-0.03643336,0.70118148,-0.70118147
-5.50175088,4.41027447,-4.41027451,0.05175999,-0.05175999,1.25816344,-1.25816346,0.79021867,-0.79021869,0.83226294,-0.83226294,0.03518528,-0.03518528,0.69309632,-0.69309632
-5.49574787,4.28607582,-4.28607587,0.05222602,-0.05222602,1.21386686,-1.21386688,0.75810189,-0.75810191,0.81282353,-0.81282353,0.03384434,-0.03384434,0.68363448,-0.68363448
-5.48974487,4.15571819,-4.15571825,0.05262152,-0.05262151,1.16804588,-1.16804590,0.72517096,-0.72517099,0.79229609,-0.79229609,0.03242960,-0.03242960,0.67292698,-0.67292699
-5.48374187,4.02088791,-4.02088798,0.05294156,-0.05294156,1.12131038,-1.12131040,0.69185870,-0.69185873,0.77096473,-0.77096474,0.03095927,-0.03095927,0.66109500,-0.66109501
-5.47773887,3.88312131,-3.88312139,0.05318131,-0.05318131,1.07421485,-1.07421487,0.65855681,-0.65855684,0.74908837,-0.74908838,0.02945040,-0.02945040,0.64825072,-0.64825073
-5.47173587,3.74379864,-3.74379873,0.05333641,-0.05333641,1.02725402,-1.02725405,0.62561262,-0.62561265,0.72690015,-0.72690016,0.02791868,-0.02791868,0.63449942,-0.63449943
-5.46573287,3.60414724,-3.60414733,0.05340347,-0.05340347,0.98086171,-0.98086174,0.59332807,-0.59332810,0.70460832,-0.70460833,0.02637835,-0.02637835,0.61994233,-0.61994234
-5.45972986,3.46525210,-3.46525220,0.05338041,-0.05338041,0.93541229,-0.93541231,0.56196067,-0.56196069,0.68239832,-0.68239834,0.02484218,-0.02484218,0.60467997,-0.60467999
-5.45372686,3.32807153,-3.32807164,0.05326678,-0.05326678,0.89122438,-0.89122441,0.53172596,-0.53172598,0.66043558,-0.66043559,0.02332154,-0.02332154,0.58881554,-0.58881556
-5.44772386,3.19345575,-3.19345586,0.05306398,-0.05306398,0.84856603,-0.84856606,0.50280118,-0.50280121,0.63886860,-0.63886861,0.02182648,-0.02182648,0.57245797,-0.57245800
-5.44172086,3.06216609,-3.06216621,0.05277541,-0.05277541,0.80766066,-0.80766069,0.47532951,-0.47532954,0.61783208,-0.61783209,0.02036596,-0.02036597,0.55572444,-0.55572446
-5.43571786,2.93489289,-2.93489302,0.05240639,-0.05240639,0.76869329,-0.76869332,0.44942459,-0.44942462,0.59744962,-0.59744964,0.01894797,-0.01894797,0.53874182,-0.53874185
-5.42971486,2.81227044,-2.81227057,0.05196410,-0.05196410,0.73181646,-0.73181649,0.42517494,-0.42517496,0.57783582,-0.57783584,0.01757971,-0.01757971,0.52164719,-0.52164722
-5.42371186,2.69488781,-2.69488794,0.05145729,-0.05145729,0.69715543,-0.69715546,0.40264786,-0.40264788,0.55909755,-0.55909757,0.01626781,-0.01626781,0.50458705,-0.50458708
-5.41770885,2.58329497,-2.58329510,0.05089595,-0.05089595,0.66481240,-0.66481242,0.38189282,-0.38189285,0.54133438,-0.54133440,0.01501844,-0.01501844,0.48771545,-0.48771548
-5.41170585,2.47800403,-2.47800416,0.05029091,-0.05029091,0.63486953,-0.63486955,0.36294398,-0.36294400,0.52463817,-0.52463818,0.01383742,-0.01383743,0.47119100,-0.47119103
-5.40570285,2.37948580,-2.37948593,0.04965336,-0.04965337,0.60739084,-0.60739087,0.34582190,-0.34582192,0.50909183,-0.50909185,0.01273036,-0.01273036,0.45517306,-0.45517309
-5.39969985,2.28816263,-2.28816275,0.04899435,-0.04899435,0.58242298,-0.58242300,0.33053456,-0.33053458,0.49476754,-0.49476756,0.01170261,-0.01170261,0.43981725,-0.43981728
-5.39369685,2.20439820,-2.20439831,0.04832430,-0.04832430,0.55999501,-0.55999503,0.31707766,-0.31707768,0.48172453,-0.48172454,0.01075933,-0.01075933,0.42527069,-0.42527072
-5.38769385,2.12848575,-2.12848585,0.04765253,-0.04765253,0.54011756,-0.54011758,0.30543443,-0.30543445,0.47000665,-0.47000667,0.00990543,-0.00990544,0.41166714,-0.41166717
-5.38169085,2.06063577,-2.06063587,0.04698689,-0.04698689,0.52278148,-0.52278150,0.29557508,-0.29557509,0.45964010,-0.45964011,0.00914553,-0.00914553,0.39912253,-0.39912256
-5.37568784,2.00096454,-2.00096463,0.04633338,-0.04633338,0.50795638,-0.50795639,0.28745614,-0.28745615,0.45063130,-0.45063132,0.00848381,-0.00848381,0.38773102,-0.38773104
-5.36968484,1.94948450,-1.94948458,0.04569597,-0.04569598,0.49558919,-0.49558920,0.28101988,-0.28101989,0.44296539,-0.44296540,0.00792395,-0.00792395,0.37756183,-0.37756185
-5.36368184,1.90609748,-1.90609755,0.04507641,-0.04507641,0.48560311,-0.48560312,0.27619382,-0.27619383,0.43660521,-0.43660522,0.00746897,-0.00746897,0.36865723,-0.36865725
-5.35767884,1.87059141,-1.87059148,0.04447422,-0.04447422,0.47789706,-0.47789706,0.27289075,-0.27289075,0.43149116,-0.43149117,0.00712112,-0.00712112,0.36103148,-0.36103150
-5.35167584,1.84264090,-1.84264095,0.04388677,-0.04388677,0.47234566,-0.47234566,0.27100903,-0.27100903,0.42754175,-0.42754176,0.00688171,-0.00688171,0.35467114,-0.35467116
-5.34567284,1.82181186,-1.82181190,0.04330943,-0.04330944,0.46880008,-0.46880008,0.27043352,-0.27043352,0.42465502,-0.42465502,0.00675098,-0.00675098,0.34953637,-0.34953639
-5.33966983,1.80757001,-1.80757005,0.04273588,-0.04273589,0.46708949,-0.46708949,0.27103697,-0.27103697,0.42271067,-0.42271067,0.00672797,-0.00672797,0.34556348,-0.34556349
-5.33366683,1.79929302,-1.79929304,0.04215838,-0.04215838,0.46702325,-0.46702325,0.27268186,-0.27268186,0.42157292,-0.42157292,0.00681042,-0.00681042,0.34266829,-0.34266830
-5.32766383,1.79628547,-1.79628549,0.04156819,-0.04156819,0.46839373,-0.46839373,0.27522275,-0.27522275,0.42109390,-0.42109390,0.00699463,-0.00699463,0.34075034,-0.34075035
-5.32166083,1.79779634,-1.79779635,0.04095598,-0.04095598,0.47097967,-0.47097966,0.27850893,-0.27850893,0.42111741,-0.42111741,0.00727542,-0.00727542,0.33969759,-0.33969760
-5.31565783,1.80303787,-1.80303787,0.04031232,-0.04031232,0.47454985,-0.47454985,0.28238729,-0.28238729,0.42148301,-0.42148301,0.00764607,-0.00764606,0.33939139,-0.33939140
-5.30965483,1.81120520,-1.81120520,0.03962806,-0.03962806,0.47886721,-0.47886720,0.28670537,-0.28670537,0.42203016,-0.42203016,0.00809829,-0.00809829,0.33971153,-0.33971154
-5.30365183,1.82149594,-1.82149594,0.03889477,-0.03889477,0.48369289,-0.48369288,0.29131435,-0.29131434,0.42260225,-0.42260225,0.00862230,-0.00862230,0.34054102,-0.34054103
-5.29764882,1.83312883,-1.83312882,0.03810514,-0.03810514,0.48879045,-0.48879045,0.29607195,-0.29607194,0.42305043,-0.42305043,0.00920685,-0.00920685,0.34177049,-0.34177050
-5.29164582,1.84536086,-1.84536086,0.03725328,-0.03725328,0.49392990,-0.49392989,0.30084510,-0.30084510,0.42323708,-0.42323708,0.00983939,-0.00983939,0.34330188,-0.34330189
-5.28564282,1.85750235,-1.85750234,0.03633501,-0.03633501,0.49889146,-0.49889146,0.30551227,-0.30551226,0.42303879,-0.42303879,0.01050620,-0.01050620,0.34505138,-0.34505139
-5.27963982,1.86892935,-1.86892934,0.03534802,-0.03534802,0.50346912,-0.50346911,0.30996537,-0.30996537,0.42234868,-0.42234868,0.01119266,-0.01119266,0.34695142,-0.34695143
-5.27363682,1.87909328,-1.87909328,0.03429198,-0.03429198,0.50747370,-0.50747369,0.31411128,-0.31411127,0.42107825,-0.42107825,0.01188347,-0.01188347,0.34895166,-0.34895167
-5.26763382,1.88752749,-1.88752749,0.03316860,-0.03316861,0.51073557,-0.51073556,0.31787272,-0.31787272,0.41915841,-0.41915841,0.01256302,-0.01256302,0.35101899,-0.35101900
-5.26163082,1.89385071,-1.89385071,0.03198156,-0.03198156,0.51310681,-0.51310681,0.32118882,-0.32118882,0.41653995,-0.41653995,0.01321569,-0.01321569,0.35313656,-0.35313656
-5.25562781,1.89776764,-1.89776764,0.03073636,-0.03073637,0.51446291,-0.51446291,0.32401498,-0.32401498,0.41319328,-0.41319328,0.01382624,-0.01382624,0.35530187,-0.35530187
-5.24962481,1.89906665,-1.89906666,0.02944021,-0.02944022,0.51470393,-0.51470393,0.32632242,-0.32632242,0.40910767,-0.40910768,0.01438019,-0.01438019,0.35752420,-0.35752420
-5.24362181,1.89761516,-1.89761517,0.02810173,-0.02810173,0.51375517,-0.51375517,0.32809722,-0.32809721,0.40428993,-0.40428993,0.01486421,-0.01486421,0.35982134,-0.35982134
-5.23761881,1.89335290,-1.89335291,0.02673069,-0.02673070,0.51156724,-0.51156725,0.32933902,-0.32933902,0.39876262,-0.39876263,0.01526647,-0.01526647,0.36221595,-0.36221596
-5.23161581,1.88628355,-1.88628356,0.02533776,-0.02533776,0.50811581,-0.50811582,0.33005950,-0.33005950,0.39256203,-0.39256203,0.01557694,-0.01557694,0.36473182,-0.36473182
-5.22561281,1.87646539,-1.87646540,0.02393414,-0.02393414,0.50340069,-0.50340070,0.33028057,-0.33028057,0.38573583,-0.38573584,0.01578772,-0.01578772,0.36739000,-0.36739000
-5.21960980,1.86400125,-1.86400126,0.02253130,-0.02253131,0.49744464,-0.49744464,0.33003250,-0.33003250,0.37834072,-0.37834073,0.01589319,-0.01589319,0.37020539,-0.37020539
-5.21360680,1.84902842,-1.84902843,0.02114071,-0.02114072,0.49029170,-0.49029171,0.32935209,-0.32935209,0.37043993,-0.37043994,0.01589021,-0.01589021,0.37318367,-0.37318367
-5.20760380,1.83170901,-1.83170902,0.01977357,-0.01977357,0.48200529,-0.48200529,0.32828085,-0.32828085,0.36210099,-0.36210100,0.01577815,-0.01577815,0.37631893,-0.37631893
-5.20160080,1.81222113,-1.81222114,0.01844058,-0.01844058,0.47266591,-0.47266591,0.32686337,-0.32686337,0.35339352,-0.35339353,0.01555888,-0.01555888,0.37959215,-0.37959215
-5.19559780,1.79075135,-1.79075136,0.01715185,-0.01715185,0.46236881,-0.46236882,0.32514592,-0.32514592,0.34438741,-0.34438742,0.01523666,-0.01523666,0.38297058,-0.38297058
-5.18959480,1.76748871,-1.76748872,0.01591671,-0.01591671,0.45122144,-0.45122145,0.32317543,-0.32317543,0.33515123,-0.33515124,0.01481797,-0.01481797,0.38640810,-0.38640810
-5.18359180,1.74262054,-1.74262055,0.01474370,-0.01474370,0.43934089,-0.43934090,0.32099869,-0.32099869,0.32575108,-0.32575109,0.01431125,-0.01431125,0.38984664,-0.38984663
-5.17758879,1.71633019,-1.71633020,0.01364054,-0.01364054,0.42685139,-0.42685140,0.31866202,-0.31866202,0.31624976,-0.31624977,0.01372662,-0.01372662,0.39321846,-0.39321845
-5.17158579,1.68879670,-1.68879671,0.01261415,-0.01261415,0.41388196,-0.41388197,0.31621125,-0.31621125,0.30670643,-0.30670644,0.01307550,-0.01307550,0.39644937,-0.39644937
-5.16558279,1.66019626,-1.66019627,0.01167074,-0.01167074,0.40056418,-0.40056419,0.31369208,-0.31369208,0.29717652,-0.29717652,0.01237025,-0.01237025,0.39946262,-0.39946262
