energy_ev,total_up,Se_s_up,Se_p_up,Sn_p_up,Sn_d_up,Ta_p_up,Ta_d_up
-5.84392196,2.90743174,0.02003581,2.18998791,0.09544101,0.00016657,1.01415863,1.49418712
-5.83791896,2.74114782,0.02005838,2.04892049,0.09867704,0.00015586,0.98289881,1.39578276
-5.83191596,2.59646311,0.02032352,1.92215967,0.10317164,0.00014691,0.95899981,1.30621143
-5.82591296,2.47475334,0.02083190,1.81087520,0.10889895,0.00013988,0.94283277,1.22638850
-5.81990995,2.37691073,0.02157918,1.71589087,0.11580821,0.00013485,0.93458034,1.15699802
-5.81390695,2.30335024,0.02255612,1.63768766,0.12382392,0.00013193,0.93423441,1.09849339
-5.80790395,2.25402876,0.02374881,1.57641696,0.13284646,0.00013117,0.94159971,1.05110529
-5.80190095,2.22847585,0.02513898,1.53192292,0.14275340,0.00013262,0.95630336,1.01485631
-5.79589795,2.22583427,0.02670441,1.50377242,0.15340139,0.00013631,0.97780986,0.98958110
-5.78989495,2.24490854,0.02841942,1.49129123,0.16462863,0.00014224,1.00544116,0.97495106
-5.78389195,2.28421924,0.03025541,1.49360457,0.17625796,0.00015039,1.03840103,0.97050205
-5.77788894,2.34206100,0.03218149,1.50968031,0.18810051,0.00016073,1.07580282,0.97566397
-5.77188594,2.41656168,0.03416511,1.53837287,0.19995977,0.00017320,1.11669959,0.98979069
-5.76588294,2.50574073,0.03617279,1.57846622,0.21163597,0.00018772,1.16011543,1.01218911
-5.75987994,2.60756453,0.03817076,1.62871402,0.22293065,0.00020420,1.20507684,1.04214601
-5.75387694,2.71999683,0.04012570,1.68787574,0.23365139,0.00022249,1.25064274,1.07895170
-5.74787394,2.84104275,0.04200535,1.75474719,0.24361625,0.00024246,1.29593204,1.12191947
-5.74187094,2.96878498,0.04377917,1.82818472,0.25265803,0.00026391,1.34014768,1.17040021
-5.73586793,3.10141145,0.04541886,1.90712226,0.26062811,0.00028662,1.38259610,1.22379172
-5.72986493,3.23723405,0.04689891,1.99058105,0.26739964,0.00031037,1.42270144,1.28154255
-5.72386193,3.37469836,0.04819695,2.07767209,0.27287010,0.00033487,1.46001411,1.34315050
-5.71785893,3.51238511,0.04929415,2.16759174,0.27696311,0.00035982,1.49421331,1.40815609
-5.71185593,3.64900423,0.05017543,2.25961136,0.27962944,0.00038492,1.52510395,1.47613179
-5.70585293,3.78338289,0.05082967,2.35306212,0.28084719,0.00040981,1.55260807,1.54666778
-5.69984992,3.91444922,0.05124979,2.44731640,0.28062129,0.00043414,1.57675174,1.61935549
-5.69384692,4.04121372,0.05143282,2.54176733,0.27898227,0.00045755,1.59764829,1.69377000
-5.68784392,4.16275017,0.05137986,2.63580838,0.27598443,0.00047969,1.61547910,1.76945285
-5.68184092,4.27817836,0.05109606,2.72881455,0.27170367,0.00050021,1.63047312,1.84589653
-5.67583792,4.38665014,0.05059051,2.82012698,0.26623482,0.00051876,1.64288666,1.92253189
-5.66983492,4.48734080,0.04987608,2.90904239,0.25968892,0.00053507,1.65298459,1.99871988
-5.66383192,4.57944661,0.04896936,2.99480858,0.25219037,0.00054885,1.66102412,2.07374832
-5.65782891,4.66218969,0.04789041,3.07662687,0.24387412,0.00055988,1.66724226,2.14683460
-5.65182591,4.73483004,0.04666260,3.15366177,0.23488300,0.00056800,1.67184759,2.21713456
-5.64582291,4.79668486,0.04531236,3.22505797,0.22536524,0.00057310,1.67501675,2.28375764
-5.63981991,4.84715384,0.04386895,3.28996401,0.21547224,0.00057512,1.67689568,2.34578782
-5.63381691,4.88574940,0.04236408,3.34756159,0.20535653,0.00057408,1.67760549,2.40230968
-5.62781391,4.91212977,0.04083159,3.39709912,0.19517003,0.00057006,1.67725205,2.45243838
-5.62181091,4.92613289,0.03930701,3.43792765,0.18506247,0.00056317,1.67593877,2.49535224
-5.61580790,4.92780856,0.03782699,3.46953709,0.17517998,0.00055364,1.67378105,2.53032623
-5.60980490,4.91744651,0.03642879,3.49159052,0.16566379,0.00054169,1.67092149,2.55676453
-5.60380190,4.89559777,0.03514958,3.50395431,0.15664897,0.00052761,1.66754419,2.57423048
-5.59779890,4.86308746,0.03402568,3.50672201,0.14826319,0.00051174,1.66388701,2.58247203
-5.59179590,4.82101690,0.03309181,3.50023002,0.14062545,0.00049442,1.66025052,2.58144125
-5.58579290,4.77075409,0.03238023,3.48506377,0.13384479,0.00047601,1.65700267,2.57130649
-5.57978989,4.71391174,0.03191983,3.46205334,0.12801887,0.00045690,1.65457845,2.55245630
-5.57378689,4.65231314,0.03173533,3.43225815,0.12323262,0.00043745,1.65347415,2.52549471
-5.56778389,4.58794664,0.03184635,3.39694106,0.11955678,0.00041803,1.65423635,2.49122772
-5.56178089,4.52291033,0.03226669,3.35753274,0.11704655,0.00039896,1.65744598,2.45064151
-5.55577789,4.45934931,0.03300363,3.31558779,0.11574039,0.00038055,1.66369814,2.40487338
-5.54977489,4.39938832,0.03405735,3.27273470,0.11565895,0.00036309,1.67357902,2.35517671
-5.54377189,4.34506303,0.03542056,3.23062216,0.11680434,0.00034681,1.68764117,2.30288165
-5.53776888,4.29825350,0.03707831,3.19086429,0.11915976,0.00033191,1.70637867,2.24935349
-5.53176588,4.26062347,0.03900803,3.15498785,0.12268960,0.00031854,1.73020387,2.19595079
-5.52576288,4.23356858,0.04117981,3.12438404,0.12734003,0.00030684,1.75942734,2.14398536
-5.51975988,4.21817671,0.04355694,3.10026749,0.13304025,0.00029686,1.79424237,2.09468590
-5.51375688,4.21520250,0.04609671,3.08364455,0.13970420,0.00028868,1.83471523,2.04916708
-5.50775388,4.22505762,0.04875147,3.07529227,0.14723296,0.00028229,1.88078189,2.00840532
-5.50175088,4.24781734,0.05146988,3.07574904,0.15551765,0.00027769,1.93225168,1.97322206
-5.49574787,4.28324283,0.05419837,3.08531691,0.16444276,0.00027485,1.98881764,1.94427497
-5.48974487,4.33081767,0.05688278,3.10407485,0.17388983,0.00027374,2.05007296,1.92205683
-5.48374187,4.38979624,0.05946995,3.13190165,0.18374127,0.00027431,2.11553246,1.90690152
-5.47773887,4.45926060,0.06190949,3.16850627,0.19388422,0.00027650,2.18465751,1.89899592
-5.47173587,4.53818202,0.06415540,3.21346329,0.20421415,0.00028027,2.25688282,1.89839639
-5.46573287,4.62548305,0.06616755,3.26625055,0.21463807,0.00028559,2.33164290,1.90504807
-5.45972986,4.72009569,0.06791300,3.32628599,0.22507711,0.00029242,2.40839647,1.91880527
-5.45372686,4.82101182,0.06936705,3.39296116,0.23546835,0.00030074,2.48664678,1.93945119
-5.44772386,4.92732243,0.07051399,3.46566874,0.24576569,0.00031055,2.56595644,1.96671543
-5.44172086,5.03824295,0.07134741,3.54382241,0.25593965,0.00032184,2.64595564,2.00028806
-5.43571786,5.15312325,0.07187027,3.62686775,0.26597624,0.00033461,2.72634297,2.03982931
-5.42971486,5.27144191,0.07209448,3.71428395,0.27587461,0.00034887,2.80687917,2.08497461
-5.42371186,5.39278563,0.07204016,3.80557674,0.28564397,0.00036460,2.88737413,2.13533495
-5.41770885,5.51681596,0.07173457,3.90026383,0.29529962,0.00038180,2.96766856,2.19049324
-5.41170585,5.64322643,0.07121078,3.99785491,0.30485848,0.00040043,3.04761190,2.24999772
-5.40570285,5.77169425,0.07050613,4.09782882,0.31433435,0.00042043,3.12703885,2.31335360
-5.39969985,5.90183103,0.06966051,4.19961064,0.32373329,0.00044172,3.20574652,2.38001472
-5.39369685,6.03313743,0.06871470,4.30255184,0.33304927,0.00046417,3.28347504,2.44937676
-5.38769385,6.16496623,0.06770865,4.40591631,0.34226059,0.00048763,3.35989346,2.52077355
-5.38169085,6.29649790,0.06667995,4.50887463,0.35132719,0.00051190,3.43459324,2.59347796
-5.37568784,6.42673194,0.06566247,4.61050843,0.36018926,0.00053676,3.50709041,2.66670821
-5.36968484,6.55449572,0.06468523,4.70982572,0.36876707,0.00056195,3.57683733,2.73964025
-5.36368184,6.67847166,0.06377163,4.80578732,0.37696233,0.00058719,3.64324391,2.81142618
-5.35767884,6.79724178,0.06293894,4.89734333,0.38466091,0.00061218,3.70570749,2.88121808
-5.35167584,6.90934729,0.06219816,4.98347780,0.39173684,0.00063661,3.76364981,2.94819631
-5.34567284,7.01335976,0.06155414,5.06325889,0.39805742,0.00066020,3.81655877,3.01160049
-5.33966983,7.10795911,0.06100603,5.13589101,0.40348914,0.00068264,3.86403212,3.07076149
-5.33366683,7.19201301,0.06054800,5.20076545,0.40790406,0.00070369,3.90581998,3.12513195
-5.32766383,7.26465210,0.06017003,5.25750534,0.41118626,0.00072312,3.94186288,3.17431343
-5.32166083,7.32533522,0.05985893,5.30600134,0.41323806,0.00074076,3.97232202,3.21807776
-5.31565783,7.37389950,0.05959939,5.34643479,0.41398547,0.00075648,3.99759904,3.25638091
-5.30965483,7.41059112,0.05937501,5.37928581,0.41338275,0.00077022,4.01834283,3.28936786
-5.30365183,7.43607352,0.05916932,5.40532465,0.41141558,0.00078198,4.03544201,3.31736762
-5.29764882,7.45141154,0.05896666,5.42558580,0.40810281,0.00079182,4.05000228,3.34087800
-5.29164582,7.45803135,0.05875290,5.44132536,0.40349659,0.00079985,4.06330886,3.36054069
-5.28564282,7.45765772,0.05851616,5.45396352,0.39768096,0.00080623,4.07677551,3.37710752
-5.27963982,7.45223181,0.05824712,5.46501468,0.39076887,0.00081117,4.09188197,3.39139955
-5.27363682,7.44381372,0.05793943,5.47600896,0.38289794,0.00081491,4.11010306,3.40426123
-5.26763382,7.43447537,0.05758980,5.48840926,0.37422510,0.00081769,4.13283287,3.41651194
-5.26163082,7.42618977,0.05719800,5.50352847,0.36492046,0.00081978,4.16130819,3.42889780
-5.25562781,7.42072308,0.05676685,5.52245165,0.35516082,0.00082142,4.19653531,3.44204631
-5.24962481,7.41953591,0.05630204,5.54596754,0.34512308,0.00082285,4.23922451,3.45642652
-5.24362181,7.42369942,0.05581196,5.57451349,0.33497796,0.00082425,4.28973591,3.47231712
-5.23761881,7.43383137,0.05530752,5.60813715,0.32488430,0.00082580,4.34804017,3.48978413
-5.23161581,7.45005575,0.05480195,5.64647726,0.31498428,0.00082759,4.41369656,3.50866973
-5.22561281,7.47198836,0.05431065,5.68876479,0.30539972,0.00082968,4.48584996,3.52859281
-5.21960980,7.49874917,0.05385105,5.73384478,0.29622959,0.00083209,4.56324772,3.54896128
-5.21360680,7.52900072,0.05344245,5.78021770,0.28754881,0.00083476,4.64427563,3.56899564
-5.20760380,7.56101043,0.05310591,5.82609847,0.27940832,0.00083761,4.72701177,3.58776238
-5.20160080,7.59273304,0.05286415,5.86949000,0.27183631,0.00084049,4.80929581,3.60421566
-5.19559780,7.62190873,0.05274131,5.90826752,0.26484049,0.00084325,4.88881023,3.61724471
-5.18959480,7.64617114,0.05276278,5.94026931,0.25841122,0.00084570,4.96316980,3.62572483
-5.18359180,7.66315949,0.05295483,5.96338923,0.25252521,0.00084764,5.03001473,3.62856896
-5.17758879,7.67062859,0.05334421,5.97566622,0.24714958,0.00084887,5.08710289,3.62477730
-5.17158579,7.66655086,0.05395765,5.97536643,0.24224609,0.00084921,5.13239660,3.61348241
-5.16558279,7.64920500,0.05482109,5.96105379,0.23777518,0.00084849,5.16413988,3.59398753
-5.15957979,7.61724710,0.05595899,5.93164587,0.23369980,0.00084657,5.18092221,3.56579635
-5.15357679,7.56976076,0.05739338,5.88645250,0.22998860,0.00084334,5.18172625,3.52863283
-5.14757379,7.50628439,0.05914285,5.82519565,0.22661871,0.00083874,5.16595746,3.48245040
-5.14157079,7.42681518,0.06122157,5.74801036,0.22357767,0.00083273,5.13345464,3.42743048
-5.13556778,7.33179062,0.06363820,5.65542724,0.22086474,0.00082533,5.08448173,3.36397066
-5.12956478,7.22204978,0.06639491,5.54833842,0.21849154,0.00081658,5.01970200,3.29266377
-5.12356178,7.09877769,0.06948649,5.42794932,0.21648201,0.00080655,4.94013685,3.21426925
-5.11755878,6.96343706,0.07289958,5.29571977,0.21487190,0.00079536,4.84711222,3.12967883
-5.11155578,6.81769224,0.07661223,5.15329796,0.21370776,0.00078311,4.74219602,3.03987865
-5.10555278,6.66333034,0.08059356,5.00245153,0.21304568,0.00076994,4.62713069,2.94591005
-5.09954977,6.50218465,0.08480389,4.84499941,0.21294981,0.00075598,4.50376456,2.84883134
-5.09354677,6.33606472,0.08919508,4.68274843,0.21349077,0.00074138,4.37398611,2.74968257
-5.08754377,6.16669713,0.09371127,4.51743767,0.21474403,0.00072626,4.23966411,2.64945506
-5.08154077,5.99567960,0.09828998,4.35069309,0.21678836,0.00071074,4.10259667,2.54906696
-5.07553777,5.82445029,0.10286345,4.18399427,0.21970425,0.00069491,3.96447096,2.44934581
-5.06953477,5.65427280,0.10736031,4.01865382,0.22357241,0.00067888,3.82683471,2.35101835
-5.06353177,5.48623626,0.11170748,3.85580963,0.22847222,0.00066270,3.69107971,2.25470757
-5.05752876,5.32126872,0.11583212,3.69642880,0.23448016,0.00064645,3.55843657,2.16093613
-5.05152576,5.16016142,0.11966377,3.54132175,0.24166804,0.00063017,3.42997948,2.07013545
-5.04552276,5.00360042,0.12313640,3.39116414,0.25010108,0.00061392,3.30663875,1.98265883
-5.03951976,4.85220224,0.12619036,3.24652416,0.25983574,0.00059773,3.18921902,1.89879731
-5.03351676,4.70654962,0.12877418,3.10789219,0.27091725,0.00058167,3.07842027,1.81879655
-5.02751376,4.56722393,0.13084611,2.97571027,0.28337690,0.00056579,2.97485934,1.74287317
-5.02151076,4.43483118,0.13237530,2.85039866,0.29722915,0.00055016,2.87908942,1.67122931
-5.01550775,4.31001941,0.13334272,2.73237756,0.31246864,0.00053486,2.79161562,1.60406402
-5.00950475,4.19348565,0.13374165,2.62208216,0.32906720,0.00051998,2.71290534,1.54158089
-5.00350175,4.08597214,0.13357773,2.51997021,0.34697114,0.00050563,2.64339235,1.48399131
-4.99749875,3.98825187,0.13286877,2.42652161,0.36609895,0.00049193,2.58347462,1.43151324
-4.99149575,3.90110478,0.13164407,2.34223032,0.38633966,0.00047900,2.53350626,1.38436587
-4.98549275,3.82528639,0.12994346,2.26758945,0.40755207,0.00046699,2.49378451,1.34276062
-4.97948974,3.76149140,0.12781618,2.20307091,0.42956504,0.00045601,2.46453321,1.30688944
-4.97348674,3.71031505,0.12531935,2.14910119,0.45217904,0.00044620,2.44588453,1.27691122
-4.96748374,3.67221520,0.12251644,2.10603531,0.47516895,0.00043768,2.43786082,1.25293775
-4.96148074,3.64747810,0.11947555,2.07413097,0.49828827,0.00043056,2.44035843,1.23502004
-4.95547774,3.63619033,0.11626771,2.05352477,0.52127461,0.00042494,2.45313529,1.22313635
-4.94947474,3.63821910,0.11296507,2.04421241,0.54385633,0.00042089,2.47580369,1.21718272
-4.94347174,3.65320259,0.10963922,2.04603437,0.56576012,0.00041846,2.50782936,1.21696689
-4.93746873,3.68055102,0.10635956,2.05866810,0.58671925,0.00041769,2.54853747,1.22220610
-4.93146573,3.71945875,0.10319175,2.08162760,0.60648215,0.00041860,2.59712560,1.23252902
-4.92546273,3.76892686,0.10019628,2.11427050,0.62482083,0.00042119,2.65268341,1.24748193
-4.91945973,3.82779505,0.09742722,2.15581252,0.64153890,0.00042544,2.71421807,1.26653895
-4.91345673,3.89478111,0.09493113,2.20534872,0.65647867,0.00043133,2.78068429,1.28911583
-4.90745373,3.96852591,0.09274604,2.26188038,0.66952689,0.00043881,2.85101725,1.31458667
-4.90145073,4.04764153,0.09090079,2.32434642,0.68061906,0.00044785,2.92416689,1.34230296
-4.89544772,4.13076004,0.08941444,2.39165774,0.68974178,0.00045840,2.99913154,1.37161398
-4.88944472,4.21658059,0.08829594,2.46273283,0.69693320,0.00047043,3.07498918,1.40188778
-4.88344172,4.30391255,0.08754407,2.53653312,0.70228146,0.00048388,3.15092484,1.43253182
-4.87743872,4.39171303,0.08714758,2.61209642,0.70592111,0.00049873,3.22625266,1.46301266
-4.87143572,4.47911718,0.08708564,2.68856718,0.70802784,0.00051494,3.30043191,1.49287379
-4.86543272,4.56546066,0.08732853,2.76522225,0.70881168,0.00053248,3.37307621,1.52175129
-4.85942971,4.65029372,0.08783866,2.84149154,0.70850902,0.00055132,3.44395618,1.54938677
-4.85342671,4.73338719,0.08857179,2.91697284,0.70737401,0.00057144,3.51299567,1.57563738
-4.84742371,4.81473101,0.08947857,2.99144073,0.70566953,0.00059280,3.58026262,1.60048279
-4.84142071,4.89452621,0.09050627,3.06484964,0.70365850,0.00061536,3.64595547,1.62402902
-4.83541771,4.97317175,0.09160069,3.13733134,0.70159569,0.00063909,3.71038660,1.64650929
-4.82941471,5.05124733,0.09270823,3.20918759,0.69972062,0.00066391,3.77396412,1.66828195
-4.82341171,5.12949375,0.09377792,3.28087843,0.69825164,0.00068978,3.83717349,1.68982553
-4.81740870,5.20879162,0.09476357,3.35300686,0.69738166,0.00071661,3.90055999,1.71173114
-4.81140570,5.29013959,0.09562564,3.42630063,0.69727533,0.00074431,3.96471320,1.73469217
-4.80540270,5.37463229,0.09633308,3.50159153,0.69806786,0.00077280,4.03025367,1.75949132
-4.79939970,5.46343808,0.09686474,3.57979274,0.69986524,0.00080198,4.09782207,1.78698486
-4.79339670,5.55777631,0.09721049,3.66187421,0.70274561,0.00083176,4.16807035,1.81808406
-4.78739370,5.65889324,0.09737191,3.74883632,0.70676151,0.00086206,4.24165401,1.85373365
-4.78139070,5.76803563,0.09736241,3.84168146,0.71194255,0.00089279,4.31922439,1.89488728
-4.77538769,5.88642097,0.09720698,3.94138357,0.71829812,0.00092390,4.40141960,1.94247994
-4.76938469,6.01520326,0.09694123,4.04885528,0.72581986,0.00095535,4.48885264,1.99739746
-4.76338169,6.15543365,0.09661009,4.16491267,0.73448328,0.00098712,4.58209543,2.06044368
-4.75737869,6.30801559,0.09626596,4.29023785,0.74424861,0.00101921,4.68165774,2.13230554
-4.75137569,6.47365489,0.09596645,4.42533976,0.75506048,0.00105164,4.78796054,2.21351734
-4.74537269,6.65280567,0.09577190,4.57051416,0.76684647,0.00108446,4.90130388,2.30442512
-4.73936968,6.84561416,0.09574262,4.72580404,0.77951472,0.00111771,5.02183010,2.40515272
-4.73336668,7.05186291,0.09593611,4.89096222,0.79295076,0.00115143,5.14948390,2.51557113
-4.72736368,7.27091875,0.09640437,5.06541829,0.80701397,0.00118565,5.28397154,2.63527305
-4.72136068,7.50168833,0.09719131,5.24825212,0.82153410,0.00122040,5.42472196,2.76355447
-4.71535768,7.74258533,0.09833059,5.43817670,0.83630833,0.00125565,5.57085300,2.89940503
-4.70935468,7.99151325,0.09984382,5.63353240,0.85109945,0.00129132,5.72114613,3.04150886
-4.70335168,8.24586757,0.10173931,5.83229514,0.86563557,0.00132729,5.87403303,3.18825705
-4.69734867,8.50256001,0.10401143,6.03209995,0.87961183,0.00136337,6.02759674,3.33777248
-4.69134567,8.75806682,0.10664053,6.23028088,0.89269429,0.00139930,6.17958981,3.48794719
-4.68534267,9.00850169,0.10959360,6.42392757,0.90452621,0.00143476,6.32747068,3.63649184
-4.67933967,9.24971206,0.11282545,6.60995732,0.91473665,0.00146934,6.46845849,3.78099587
-4.67333667,9.47739662,0.11628049,6.78520108,0.92295112,0.00150258,6.59960551,3.91899662
-4.66733367,9.68723964,0.11989491,6.94650015,0.92880396,0.00153399,6.71788488,4.04805461
-4.66133067,9.87505668,0.12359929,7.09081001,0.93195176,0.00156301,6.82029029,4.16583217
-4.65532766,10.03694522,0.12732134,7.21530649,0.93208736,0.00158911,6.90394342,4.27017174
-4.64932466,10.16943271,0.13098879,7.31748953,0.92895338,0.00161172,6.96620384,4.35917020
-4.64332166,10.26961442,0.13453210,7.39527899,0.92235486,0.00163034,7.00477604,4.43124576
-4.63731866,10.33527371,0.13788706,7.44709767,0.91216997,0.00164451,7.01780780,4.48519397
-4.63131566,10.36497784,0.14099694,7.47193688,0.89835832,0.00165383,7.00397464,4.52022983
-4.62531266,10.35814378,0.14381427,7.46940069,0.88096623,0.00165801,6.96254561,4.53601401
-4.61930965,10.31506982,0.14630203,7.43972615,0.86012864,0.00165686,6.89342668,4.53266153
-4.61330665,10.23693079,0.14843425,7.38377808,0.83606755,0.00165032,6.79717905,4.51073249
-4.60730365,10.12573667,0.15019606,7.30301815,0.80908682,0.00163845,6.67501129,4.47120517
-4.60130065,9.98425614,0.15158314,7.19944970,0.77956374,0.00162143,6.52874544,4.41543297
-4.59529765,9.81590907,0.15260064,7.07554087,0.74793768,0.00159959,6.36075875,4.34508724
-4.58929465,9.62463310,0.15326168,6.93412981,0.71469633,0.00157334,6.17390392,4.26208899
-4.58329165,9.41473110,0.15358554,6.77831681,0.68036022,0.00154322,5.97141184,4.16853290
-4.57728864,9.19070733,0.15359566,6.61134854,0.64546632,0.00150984,5.75678169,4.06660729
-4.57128564,8.95710012,0.15331751,6.43650031,0.61055130,0.00147386,5.53366367,3.95851408
-4.56528264,8.71831942,0.15277663,6.25696169,0.57613532,0.00143600,5.30573985,3.84639227
-4.55927964,8.47849644,0.15199680,6.07573107,0.54270696,0.00139699,5.07660845,3.73224843
-4.55327664,8.24135216,0.15099850,5.89552345,0.51070983,0.00135753,4.84967658,3.61789709
-4.54727364,8.01008996,0.14979779,5.71869533,0.48053141,0.00131831,4.62806539,3.50491316
-4.54127064,7.78731599,0.14840557,5.54718918,0.45249430,0.00127996,4.41453125,3.39459786
-4.53526763,7.57498957,0.14682736,5.38249909,0.42685020,0.00124304,4.21140500,3.28795895
-4.52926463,7.37440397,0.14506344,5.22565771,0.40377656,0.00120804,4.02055085,3.18570508
-4.52326163,7.18619646,0.14310945,5.07724370,0.38337590,0.00117533,3.84334490,3.08825345
-4.51725863,7.01038526,0.14095737,4.93740805,0.36567757,0.00114521,3.68067297,2.99574952
-4.51125563,6.84642955,0.13859664,4.80591632,0.35064175,0.00111784,3.53294598,2.90809667
-4.50525263,6.69330833,0.13601558,4.68220408,0.33816527,0.00109330,3.40013101,2.82499388
-4.49924962,6.54961306,0.13320280,4.56544156,0.32808902,0.00107157,3.28179543,2.74597865
-4.49324662,6.41364896,0.13014862,4.45460422,0.32020653,0.00105253,3.17716120,2.67047311
-4.48724362,6.28353997,0.12684633,4.34854550,0.31427325,0.00103598,3.08516661,2.59783066
-4.48124062,6.15733267,0.12329331,4.24606839,0.31001646,0.00102165,3.00453237,2.52738121
-4.47523762,6.03309502,0.11949183,4.14599308,0.30714513,0.00100919,2.93382944,2.45847301
-4.46923462,5.90900653,0.11544960,4.04721809,0.30535978,0.00099823,2.87154616,2.39050971
-4.46323162,5.78343701,0.11118001,3.94877313,0.30436186,0.00098836,2.81615241,2.32298152
-4.45722861,5.65501215,0.10670202,3.84986230,0.30386259,0.00097916,2.76615905,2.25548962
-4.45122561,5.52266460,0.10203984,3.74989692,0.30359106,0.00097019,2.72017120,2.18776363
-4.44522261,5.38567002,0.09722229,3.64851758,0.30330128,0.00096105,2.67693414,2.11967195
-4.43921961,5.24366823,0.09228201,3.54560564,0.30277842,0.00095135,2.63537095,2.05122529
-4.43321661,5.09666989,0.08725451,3.44128461,0.30184371,0.00094075,2.59461151,1.98257386
-4.42721361,4.94504968,0.08217715,3.33591205,0.30035837,0.00092897,2.55401227,1.91399878
-4.42121061,4.78952709,0.07708808,3.23006304,0.29822610,0.00091578,2.51316695,1.84589849
-4.41520760,4.63113613,0.07202525,3.12450619,0.29539449,0.00090103,2.47190813,1.77877107
-4.40920460,4.47118566,0.06702542,3.02017326,0.29185498,0.00088465,2.43029999,1.71319310
-4.40320160,4.31121159,0.06212337,2.91812374,0.28764169,0.00086664,2.38862287,1.64979624
-4.39719860,4.15292281,0.05735119,2.81950545,0.28282891,0.00084708,2.34735007,1.58924209
-4.39119560,3.99814244,0.05273770,2.72551239,0.27752747,0.00082614,2.30711793,1.53219635
-4.38519260,3.84874594,0.04830811,2.63734110,0.27188003,0.00080406,2.26869008,1.47930297
-4.37918959,3.70659800,0.04408369,2.55614680,0.26605532,0.00078113,2.23291713,1.43115912
-4.37318659,3.57348960,0.04008174,2.48300034,0.26024164,0.00075771,2.20069309,1.38829167
-4.36718359,3.45107721,0.03631553,2.41884736,0.25463967,0.00073418,2.17290995,1.35113577
-4.36118059,3.34082561,0.03279446,2.36447068,0.24945480,0.00071098,2.15041213,1.32001626
-4.35517759,3.24395598,0.02952419,2.32045714,0.24488931,0.00068851,2.13395220,1.29513238
-4.34917459,3.16140081,0.02650696,2.28716978,0.24113448,0.00066722,2.12414960,1.27654619
-4.34317159,3.09376701,0.02374181,2.26472648,0.23836299,0.00064748,2.12145400,1.26417518
-4.33716858,3.04130841,0.02122494,2.25298571,0.23672192,0.00062965,2.12611443,1.25778924
-4.33116558,3.00390873,0.01895003,2.25154004,0.23632639,0.00061404,2.13815582,1.25701218
-4.32516258,2.98107563,0.01690855,2.25971782,0.23725435,0.00060087,2.15736370,1.26132775
-4.31915958,2.97194640,0.01509010,2.27659319,0.23954250,0.00059030,2.18327789,1.27009015
-4.31315658,2.97530518,0.01348271,2.30100434,0.24318366,0.00058237,2.21519566,1.28253866
-4.30715358,2.98961163,0.01207314,2.33157963,0.24812574,0.00057707,2.25218435,1.29781598
