energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Si_p_up,Si_p_down,Si_d_up,Si_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-6.00000000,1.88596171,-1.58882567,0.81994410,-0.80387672,0.48591415,-0.28292709,0.22011560,-0.24361845,0.00000000,-0.00000000,0.96385330,-0.84863919,0.00000000,-0.00000000
-5.99399700,1.85474630,-1.57841287,0.81951336,-0.79477867,0.47531604,-0.28195581,0.20969556,-0.24049514,0.00000000,-0.00000000,0.95725103,-0.84470838,0.00000000,-0.00000000
-5.98799400,1.81980001,-1.57247197,0.81723487,-0.78844538,0.46387400,-0.28150184,0.19970751,-0.23768862,0.00000000,-0.00000000,0.94783366,-0.84370158,0.00000000,-0.00000000
-5.98199100,1.78121057,-1.57082056,0.81300121,-0.78484951,0.45166024,-0.28153369,0.19025973,-0.23520127,0.00000000,-0.00000000,0.93550776,-0.84547815,0.00000000,-0.00000000
-5.97598799,1.73917698,-1.57314324,0.80678404,-0.78388115,0.43876762,-0.28200650,0.18144923,-0.23303124,0.00000000,-0.00000000,0.92026705,-0.84980421,0.00000000,-0.00000000
-5.96998499,1.69400868,-1.57900861,0.79863193,-0.78535481,0.42531003,-0.28286426,0.17336026,-0.23117408,0.00000000,-0.00000000,0.90219369,-0.85636330,0.00000000,-0.00000000
-5.96398199,1.64612077,-1.58789003,0.78866512,-0.78901865,0.41142221,-0.28404251,0.16606320,-0.22962435,0.00000000,-0.00000000,0.88145636,-0.86476992,0.00000000,-0.00000000
-5.95797899,1.59602535,-1.59918947,0.77706737,-0.79456550,0.39725888,-0.28547140,0.15961380,-0.22837720,0.00000000,-0.00000000,0.85830539,-0.87458517,0.00000000,-0.00000000
-5.95197599,1.54431938,-1.61226330,0.76407563,-0.80164518,0.38299317,-0.28707897,0.15405268,-0.22742979,0.00000000,-0.00000000,0.83306508,-0.88533421,0.00000000,-0.00000000
-5.94597299,1.49166966,-1.62644917,0.74996793,-0.80987776,0.36881444,-0.28879453,0.14940523,-0.22678247,0.00000000,-0.00000000,0.80612364,-0.89652454,0.00000000,-0.00000000
-5.93996998,1.43879528,-1.64109261,0.73505032,-0.81886711,0.35492528,-0.29055207,0.14568169,-0.22643961,0.00000000,-0.00000000,0.77792126,-0.90766452,0.00000000,-0.00000000
-5.93396698,1.38644847,-1.65557227,0.71964334,-0.82821423,0.34153799,-0.29229336,0.14287766,-0.22641013,0.00000000,-0.00000000,0.74893669,-0.91828136,0.00000000,-0.00000000
-5.92796398,1.33539438,-1.66932269,0.70406889,-0.83752981,0.32887037,-0.29397073,0.14097475,-0.22670748,0.00000000,-0.00000000,0.71967286,-0.92793764,0.00000000,-0.00000000
-5.92196098,1.28639055,-1.68185341,0.68863781,-0.84644554,0.31714107,-0.29554933,0.13994155,-0.22734926,0.00000000,-0.00000000,0.69064226,-0.93624588,0.00000000,-0.00000000
-5.91595798,1.24016672,-1.69276375,0.67363891,-0.85462373,0.30656446,-0.29700861,0.13973479,-0.22835628,0.00000000,-0.00000000,0.66235227,-0.94288038,0.00000000,-0.00000000
-5.90995498,1.19740554,-1.70175233,0.65932963,-0.86176487,0.29734528,-0.29834310,0.14030057,-0.22975116,0.00000000,-0.00000000,0.63529121,-0.94758591,0.00000000,-0.00000000
-5.90395198,1.15872482,-1.70862116,0.64592875,-0.86761298,0.28967305,-0.29956221,0.14157584,-0.23155657,0.00000000,-0.00000000,0.60991518,-0.95018285,0.00000000,-0.00000000
-5.89794897,1.12466158,-1.71327410,0.63361110,-0.87195860,0.28371653,-0.30068916,0.14348985,-0.23379304,0.00000000,-0.00000000,0.58663637,-0.95056879,0.00000000,-0.00000000
-5.89194597,1.09565834,-1.71570991,0.62250444,-0.87463947,0.27961827,-0.30175904,0.14596565,-0.23647663,0.00000000,-0.00000000,0.56581283,-0.94871641,0.00000000,-0.00000000
-5.88594297,1.07205194,-1.71601037,0.61268828,-0.87553909,0.27748957,-0.30281600,0.14892159,-0.23961640,0.00000000,-0.00000000,0.54773998,-0.94466810,0.00000000,-0.00000000
-5.87993997,1.05406502,-1.71432447,0.60419453,-0.87458348,0.27740589,-0.30390980,0.15227270,-0.24321198,0.00000000,-0.00000000,0.53264406,-0.93852760,0.00000000,-0.00000000
-5.87393697,1.04180029,-1.71084947,0.59700972,-0.87173650,0.27940295,-0.30509189,0.15593209,-0.24725128,0.00000000,-0.00000000,0.52067746,-0.93044930,0.00000000,-0.00000000
-5.86793397,1.03523778,-1.70581029,0.59107837,-0.86699423,0.28347379,-0.30641118,0.15981211,-0.25170854,0.00000000,-0.00000000,0.51191612,-0.92062588,0.00000000,-0.00000000
-5.86193097,1.03423495,-1.69943839,0.58630752,-0.86037885,0.28956680,-0.30790986,0.16382553,-0.25654285,0.00000000,-0.00000000,0.50635888,-0.90927516,0.00000000,-0.00000000
-5.85592796,1.03852990,-1.69195162,0.58257181,-0.85193267,0.29758503,-0.30961935,0.16788660,-0.26169727,0.00000000,-0.00000000,0.50392880,-0.89662678,0.00000000,-0.00000000
