energy_ev,total_up,C_s_up,C_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-5.66983492,2.56413620,0.01639136,0.21591649,0.07214956,1.11961855,0.50254378,0.31267462,0.50894232,0.13986137
-5.66383192,2.61603246,0.01725736,0.22051244,0.07359110,1.14255075,0.52182801,0.32018118,0.52105578,0.14217716
-5.65782891,2.67480086,0.01807507,0.22657704,0.07494074,1.16763639,0.54487057,0.32904578,0.53455765,0.14444736
-5.65182591,2.74062913,0.01883649,0.23419651,0.07616895,1.19491108,0.57206662,0.33930667,0.54948528,0.14665754
-5.64582291,2.81385426,0.01953542,0.24347175,0.07725161,1.22447307,0.60383900,0.35102124,0.56590697,0.14880038
-5.63981991,2.89495295,0.02016765,0.25451700,0.07817108,1.25647778,0.64062516,0.36426526,0.58391799,0.15087593
-5.63381691,2.98451829,0.02073111,0.26745695,0.07891709,1.29112703,0.68286012,0.37913009,0.60363379,0.15289144
-5.62781391,3.08322326,0.02122592,0.28242193,0.07948711,1.32865327,0.73095573,0.39571804,0.62518082,0.15486055
-5.62181091,3.19177232,0.02165430,0.29954154,0.07988647,1.36929954,0.78527715,0.41413597,0.64868535,0.15680211
-5.61580790,3.31084313,0.02202043,0.31893672,0.08012800,1.41329620,0.84611723,0.43448743,0.67426075,0.15873847
-5.60980490,3.44102143,0.02233017,0.34071065,0.08023123,1.46083563,0.91367016,0.45686368,0.70199407,0.16069340
-5.60380190,3.58273251,0.02259081,0.36493898,0.08022133,1.51204648,0.98800548,0.48133408,0.73193252,0.16268984
-5.59779890,3.73617319,0.02281058,0.39165969,0.08012770,1.56696887,1.06904416,0.50793641,0.76407087,0.16474753
-5.59179590,3.90124869,0.02299831,0.42086335,0.07998235,1.62553243,1.15653804,0.53666770,0.79834032,0.16688059
-5.58579290,4.07751845,0.02316298,0.45248435,0.07981813,1.68753846,1.25005422,0.56747627,0.83459988,0.16909544
-5.57978989,4.26415506,0.02331327,0.48639369,0.07966702,1.75264772,1.34896569,0.60025542,0.87263074,0.17138897
-5.57378689,4.45991962,0.02345724,0.52239392,0.07955842,1.82037502,1.45244933,0.63483951,0.91213428,0.17374714
-5.56778389,4.66315647,0.02360201,0.56021688,0.07951764,1.89009122,1.55949222,0.67100275,0.95273406,0.17614428
-5.56178089,4.87180884,0.02375355,0.59952449,0.07956472,1.96103323,1.66890655,0.70846114,0.99398194,0.17854285
-5.55577789,5.08345651,0.02391656,0.63991297,0.07971349,2.03232180,1.77935336,0.74687755,1.03536823,0.18089405
-5.54977489,5.29537456,0.02409452,0.68092058,0.07997108,2.10298670,1.88937451,0.78587016,1.07633574,0.18313895
-5.54377189,5.50461184,0.02428979,0.72203877,0.08033780,2.17199816,1.99743215,0.82502393,1.11629698,0.18521035
-5.53776888,5.70808608,0.02450383,0.76272639,0.08080745,2.23830354,2.10195419,0.86390472,1.15465396,0.18703514
-5.53176588,5.90269162,0.02473755,0.80242661,0.08136799,2.30086711,2.20138410,0.90207556,1.19081975,0.18853711
-5.52576288,6.08541507,0.02499174,0.84058573,0.08200254,2.35871143,2.29423294,0.93911424,1.22424058,0.18964008
-5.51975988,6.25345322,0.02526744,0.87667315,0.08269059,2.41095797,2.37913125,0.97463154,1.25441763,0.19027118
-5.51375688,6.40432747,0.02556650,0.91020152,0.08340950,2.45686498,2.45487855,1.00828900,1.28092733,0.19036408
-5.50775388,6.53598892,0.02589195,0.94074608,0.08413588,2.49586065,2.52048792,1.03981538,1.30343910,0.18986209
-5.50175088,6.64690853,0.02624847,0.96796220,0.08484715,2.52756972,2.57522347,1.06902077,1.32172973,0.18872093
-5.49574787,6.73614760,0.02664262,0.99160017,0.08552283,2.55183214,2.61862898,1.09580767,1.33569354,0.18691100
-5.48974487,6.80340458,0.02708311,1.01151638,0.08614574,2.56871270,2.65054606,1.12017805,1.34534783,0.18441906
-5.48374187,6.84903540,0.02758082,1.02768024,0.08670288,2.57850116,2.67112087,1.14223611,1.35083330,0.18124932
-5.47773887,6.87404605,0.02814871,1.04017634,0.08718599,2.58170264,2.68079922,1.16218618,1.35240944,0.17742373
-5.47173587,6.88005735,0.02880159,1.04920173,0.08759187,2.57901895,2.68030998,1.18032578,1.35044507,0.17298158
-5.46573287,6.86924347,0.02955570,1.05505814,0.08792224,2.57132160,2.67063776,1.19703402,1.34540447,0.16797841
-5.45972986,6.84424686,0.03042813,1.05813964,0.08818337,2.55961787,2.65298618,1.21275561,1.33782993,0.16248426
-5.45372686,6.80807383,0.03143615,1.05891622,0.08838541,2.54501170,2.62873339,1.22798133,1.32832131,0.15658136
-5.44772386,6.76397544,0.03259641,1.05791390,0.08854151,2.52866115,2.59938205,1.24322558,1.31751380,0.15036140
-5.44172086,6.71531950,0.03392407,1.05569249,0.08866673,2.51173451,2.56650599,1.25900227,1.30605486,0.14392245
-5.43571786,6.66545940,0.03543195,1.05282192,0.08877695,2.49536706,2.53169594,1.27579989,1.29458125,0.13736573
-5.42971486,6.61760579,0.03712961,1.04985827,0.08888771,2.48062024,2.49650663,1.29405711,1.28369719,0.13079236
-5.42371186,6.57470652,0.03902259,1.04732067,0.08901311,2.46844501,2.46240736,1.31414007,1.27395456,0.12430020
-5.41770885,6.53933983,0.04111167,1.04566995,0.08916489,2.45965053,2.43073772,1.33632222,1.26583566,0.11798093
-5.41170585,6.51362480,0.04339230,1.04529021,0.08935162,2.45487936,2.40267004,1.36076787,1.25973922,0.11191747
-5.40570285,6.49915217,0.04585424,1.04647387,0.08957811,2.45458954,2.37917935,1.38752013,1.25596985,0.10618184
-5.39969985,6.49693725,0.04848133,1.04941092,0.08984503,2.45904393,2.36102153,1.41649369,1.25473116,0.10083351
-5.39369685,6.50739594,0.05125153,1.05418259,0.09014882,2.46830643,2.34871965,1.44747287,1.25612235,0.09591828
-5.38769385,6.53034327,0.05413718,1.06075968,0.09048174,2.48224488,2.34255827,1.48011497,1.26013829,0.09146765
-5.38169085,6.56501333,0.05710540,1.06900545,0.09083213,2.50053974,2.34258512,1.51395863,1.26667254,0.08749882
-5.37568784,6.61009838,0.06011878,1.07868261,0.09118485,2.52269770,2.34861936,1.54843691,1.27552306,0.08401505
-5.36968484,6.66380446,0.06313622,1.08946415,0.09152185,2.54806942,2.36026536,1.58289439,1.28640012,0.08100656
-5.36368184,6.72392033,0.06611387,1.10094722,0.09182280,2.57587030,2.37693126,1.61660754,1.29893598,0.07845167
-5.35767884,6.78789642,0.06900623,1.11266940,0.09206579,2.60520348,2.39785099,1.64880750,1.31269591,0.07631841
-5.35167584,6.85293048,0.07176729,1.12412657,0.09222800,2.63508429,2.42210920,1.67870434,1.32719024,0.07456613
-5.34567284,6.91605685,0.07435167,1.13479163,0.09228646,2.66446552,2.44866804,1.70551170,1.34188712,0.07314743
-5.33966983,6.97423631,0.07671577,1.14413318,0.09221863,2.69226297,2.47639543,1.72847113,1.35622575,0.07201003
-5.33366683,7.02444426,0.07881885,1.15163364,0.09200307,2.71738104,2.50409410,1.74687504,1.36962991,0.07109867
-5.32766383,7.06375501,0.08062397,1.15680606,0.09161997,2.73873798,2.53053122,1.76008766,1.38152169,0.07035700
-5.32166083,7.08942053,0.08209887,1.15920918,0.09105164,2.75529075,2.55446823,1.76756331,1.39133533,0.06972921
-5.31565783,7.09894242,0.08321663,1.15846035,0.09028299,2.76605925,2.57469056,1.76886164,1.39853094,0.06916172
-5.30965483,7.09013605,0.08395622,1.15424608,0.08930189,2.77014979,2.59003716,1.76365936,1.40260817,0.06860447
-5.30365183,7.06118618,0.08430286,1.14633004,0.08809954,2.76677755,2.59942921,1.75175843,1.40311942,0.06801220
-5.29764882,7.01069332,0.08424821,1.13455844,0.08667076,2.75528766,2.60189790,1.73309062,1.39968250,0.06734540
-5.29164582,6.93771050,0.08379037,1.11886300,0.08501427,2.73517452,2.59661050,1.70771853,1.39199247,0.06657110
-5.28564282,6.84176979,0.08293382,1.09926147,0.08313286,2.70609879,2.58289416,1.67583324,1.37983210,0.06566342
-5.27963982,6.72289832,0.08168909,1.07585586,0.08103359,2.66790140,2.56025676,1.63774893,1.36308076,0.06460397
-5.27363682,6.58162327,0.08007243,1.04882879,0.07872783,2.62061398,2.52840393,1.59389468,1.34172125,0.06338193
-5.26763382,6.41896549,0.07810535,1.01843800,0.07623129,2.56446487,2.48725146,1.54480376,1.31584409,0.06199408
-5.26163082,6.23642157,0.07581401,0.98500923,0.07356395,2.49988038,2.43693248,1.49110100,1.28564892,0.06044452
-5.25562781,6.03593432,0.07322865,0.94892794,0.07074982,2.42748051,2.37779859,1.43348825,1.25144286,0.05874428
-5.24962481,5.81985175,0.07038293,0.91062980,0.06781670,2.34806902,2.31041479,1.37272860,1.21363539,0.05691077
-5.24362181,5.59087520,0.06731320,0.87059043,0.06479575,2.26261773,2.23554781,1.30962955,1.17272987,0.05496708
-5.23761881,5.35199752,0.06405783,0.82931443,0.06172094,2.17224512,2.15414806,1.24502551,1.12931183,0.05294114
-5.23161581,5.10643247,0.06065648,0.78732405,0.05862846,2.07818984,2.06732560,1.17975998,1.08403405,0.05086481
-5.22561281,4.85753734,0.05714941,0.74514766,0.05555603,1.98177985,1.97632090,1.11466780,1.03759924,0.04877288
-5.21960980,4.60873067,0.05357680,0.70330833,0.05254206,1.88439801,1.88247130,1.05055779,0.99074047,0.04670202
-5.21360680,4.36340773,0.04997809,0.66231269,0.04962493,1.78744560,1.78717451,0.98819612,0.94420039,0.04468975
-5.20760380,4.12485650,0.04639141,0.62264042,0.04684210,1.69230491,1.69185061,0.92829081,0.89870987,0.04277336
-5.20160080,3.89617694,0.04285299,0.58473454,0.04422937,1.60030255,1.59790406,0.87147780,0.85496693,0.04098898
-5.19559780,3.68020648,0.03939673,0.54899289,0.04182016,1.51267479,1.50668726,0.81830881,0.81361683,0.03937064
-5.18959480,3.47945456,0.03605376,0.51576086,0.03964485,1.43053648,1.41946726,0.76924141,0.77523419,0.03794950
-5.18359180,3.29604854,0.03285213,0.48532583,0.03773028,1.35485466,1.33739691,0.72463163,0.74030777,0.03675320
-5.17758879,3.13169318,0.02981658,0.45791328,0.03609936,1.28642803,1.26149160,0.68472928,0.70922875,0.03580537
-5.17158579,2.98764499,0.02696838,0.43368477,0.03477086,1.22587303,1.19261239,0.64967621,0.68228271,0.03512533
-5.16558279,2.86470246,0.02432529,0.41273796,0.03375929,1.17361684,1.13145609,0.61950758,0.65964584,0.03472790
-5.15957979,2.76321220,0.02190156,0.39510848,0.03307504,1.12989754,1.07855227,0.59415616,0.64138537,0.03462346
-5.15357679,2.68309028,0.01970808,0.38077360,0.03272448,1.09477121,1.03426707,0.57345942,0.62746408,0.03481813
-5.14757379,2.62385766,0.01775245,0.36965768,0.03271035,1.06812514,0.99881313,0.55716935,0.61774869,0.03531407
-5.14157079,2.58468745,0.01603929,0.36163881,0.03303208,1.04969656,0.97226463,0.54496451,0.61202152,0.03610987
-5.13556778,2.56446147,0.01457042,0.35655672,0.03368623,1.03909552,0.95457629,0.53646392,0.60999485,0.03720107
-5.12956478,2.56183308,0.01334516,0.35422122,0.03466692,1.03583063,0.94560490,0.53124218,0.61132714,0.03858062
-5.12356178,2.57529295,0.01236053,0.35442092,0.03596617,1.03933625,0.94513175,0.52884539,0.61564028,0.04023940
-5.11755878,2.60323422,0.01161156,0.35693182,0.03757426,1.04899952,0.95288450,0.52880692,0.62253696,0.04216661
-5.11155578,2.64401375,0.01109145,0.36152523,0.03947986,1.06418589,0.96855698,0.53066275,0.63161723,0.04435010
-5.10555278,2.69600639,0.01079180,0.36797468,0.04167018,1.08426172,0.99182545,0.53396537,0.64249345,0.04677657
-5.09954977,2.75764955,0.01070265,0.37606156,0.04413085,1.10861289,1.02236038,0.53829603,0.65480288,0.04943165
-5.09354677,2.82747612,0.01081267,0.38557906,0.04684570,1.13665855,1.05983295,0.54327457,0.66821731,0.05229975
-5.08754377,2.90413455,0.01110913,0.39633445,0.04979648,1.16785958,1.10391577,0.54856676,0.68244939,0.05536382
-5.08154077,2.98639557,0.01157794,0.40814957,0.05296240,1.20172140,1.15427791,0.55388869,0.69725535,0.05860500
-5.07553777,3.07314603,0.01220362,0.42085955,0.05631962,1.23779156,1.21057463,0.55900832,0.71243425,0.06200208
-5.06953477,3.16337130,0.01296932,0.43431007,0.05984077,1.27565259,1.27243267,0.56374429,0.72782391,0.06553100
-5.06353177,3.25612820,0.01385679,0.44835341,0.06349447,1.31491087,1.33943222,0.56796220,0.74329405,0.06916428
-5.05752876,3.35051124,0.01484643,0.46284364,0.06724499,1.35518293,1.41108717,0.57156869,0.75873719,0.07287055
-5.05152576,3.44561551,0.01591731,0.47763150,0.07105205,1.39608033,1.48682519,0.57450413,0.77405807,0.07661417
-5.04552276,3.54049952,0.01704739,0.49255929,0.07487086,1.43719461,1.56596966,0.57673408,0.78916254,0.08035505
-5.03951976,3.63415180,0.01821367,0.50745653,0.07865240,1.47808386,1.64772500,0.57824053,0.80394667,0.08404866
-5.03351676,3.72546421,0.01939246,0.52213650,0.08234407,1.51826221,1.73116735,0.57901335,0.81828705,0.08764636
-5.02751376,3.81321529,0.02055983,0.53639445,0.08589054,1.55719340,1.81524171,0.57904261,0.83203308,0.09109601
-5.02151076,3.89606541,0.02169196,0.55000736,0.08923507,1.59428944,1.89876695,0.57831230,0.84500173,0.09434282
-5.01550775,3.97256554,0.02276570,0.56273584,0.09232098,1.62891488,1.98044897,0.57679580,0.85697559,0.09733061
-5.00950475,4.04117984,0.02375911,0.57432790,0.09509348,1.66039685,2.05890244,0.57445341,0.86770405,0.10000322
-5.00350175,4.10032176,0.02465202,0.58452471,0.09750162,1.68804081,2.13268045,0.57123212,0.87690809,0.10230615
-4.99749875,4.14840214,0.02542666,0.59306797,0.09950042,1.71115124,2.20031124,0.56706747,0.88428814,0.10418838
-4.99149575,4.18388703,0.02606814,0.59970872,0.10105299,1.72905639,2.26034065,0.56188737,0.88953483,0.10560422
-4.98549275,4.20536212,0.02656498,0.60421693,0.10213258,1.74113591,2.31137817,0.55561760,0.89234197,0.10651506
-4.97948974,4.21160040,0.02690952,0.60639153,0.10272450,1.74684976,2.35214476,0.54818851,0.89242093,0.10689114
-4.97348674,4.20162895,0.02709821,0.60607017,0.10282776,1.74576680,2.38151974,0.53954247,0.88951575,0.10671293
-4.96748374,4.17479109,0.02713175,0.60313827,0.10245637,1.73759152,2.39858463,0.52964147,0.88341786,0.10597239
-4.96148074,4.13080011,0.02701519,0.59753671,0.10164026,1.72218724,2.40266146,0.51847434,0.87397973,0.10467370
-4.95547774,4.06978121,0.02675771,0.58926774,0.10042569,1.69959443,2.39334354,0.50606312,0.86112645,0.10283371
-4.94947474,3.99229903,0.02637239,0.57839872,0.09887520,1.67004297,2.37051701,0.49246810,0.84486465,0.10048190
-4.94347174,3.89936879,0.02587578,0.56506346,0.09706698,1.63395751,2.33437196,0.47779107,0.82528822,0.09765986
-4.93746873,3.79244986,0.02528732,0.54946094,0.09509380,1.59195549,2.28540230,0.46217669,0.80258030,0.09442041
-4.93146573,3.67342181,0.02462866,0.53185154,0.09306134,1.54483754,2.22439453,0.44581177,0.77701160,0.09082627
-4.92546273,3.54454341,0.02392291,0.51255076,0.09108614,1.49357073,2.15240559,0.42892234,0.74893499,0.08694841
-4.91945973,3.40839622,0.02319385,0.49192087,0.08929304,1.43926499,2.07073095,0.41176881,0.71877653,0.08286413
-4.91345673,3.26781493,0.02246502,0.47036064,0.08781231,1.38314379,1.98086443,0.39463925,0.68702350,0.07865494
-4.90745373,3.12580723,0.02175893,0.44829374,0.08677643,1.32651007,1.88445150,0.37784120,0.65420991,0.07440428
-4.90145073,2.98546628,0.02109629,0.42615619,0.08631666,1.27070864,1.78323818,0.36169230,0.62090014,0.07019531
-4.89544772,2.84987929,0.02049523,0.40438349,0.08655940,1.21708661,1.67901781,0.34651022,0.58767146,0.06610865
-4.88944472,2.72203534,0.01997074,0.38339772,0.08762250,1.16695307,1.57357792,0.33260217,0.55509619,0.06222027
-4.88344172,2.60473600,0.01953418,0.36359539,0.08961152,1.12153955,1.46864929,0.32025467,0.52372419,0.05859959
-4.87743872,2.50051161,0.01919290,0.34533614,0.09261609,1.08196247,1.36585914,0.30972375,0.49406645,0.05530781
-4.87143572,2.41154613,0.01895010,0.32893298,0.09670644,1.04918890,1.26669009,0.30122606,0.46658022,0.05239646
-4.86543272,2.33961281,0.01880477,0.31464417,0.10193014,1.02400662,1.17244613,0.29493131,0.44165641,0.04990634
-4.85942971,2.28602255,0.01875183,0.30266699,0.10830925,1.00699941,1.08422648,0.29095612,0.41960941,0.04786669
-4.85342671,2.25158669,0.01878243,0.29313372,0.11583797,0.99852833,1.00290787,0.28935978,0.40066980,0.04629480
-4.84742371,2.23659493,0.01888439,0.28610966,0.12448081,0.99871948,0.92913527,0.29014176,0.38497996,0.04519583
-4.84142071,2.24080923,0.01904270,0.28159345,0.13417149,1.00745879,0.86332094,0.29324139,0.37259280,0.04456305
-4.83541771,2.26347373,0.01924022,0.27951945,0.14481266,1.02439385,0.80565118,0.29853954,0.36347326,0.04437829
-4.82941471,2.30334047,0.01945836,0.27976221,0.15627648,1.04894296,0.75609998,0.30586230,0.35750282,0.04461276
-4.82341171,2.35871029,0.01967785,0.28214273,0.16840621,1.08031118,0.71444872,0.31498670,0.35448641,0.04522811
-4.81740870,2.42748778,0.01987952,0.28643646,0.18101875,1.11751302,0.68031072,0.32564815,0.35416171,0.04617767
-4.81140570,2.50724893,0.02004501,0.29238266,0.19390824,1.15940138,0.65315951,0.33754955,0.35621034,0.04740798
-4.80540270,2.59531954,0.02015752,0.29969491,0.20685065,1.20470175,0.63235966,0.35037164,0.36027053,0.04886042
-4.79939970,2.68886223,0.02020238,0.30807235,0.21960918,1.25205100,0.61719895,0.36378448,0.36595103,0.05047305
-4.79339670,2.78496941,0.02016763,0.31721142,0.23194059,1.30003949,0.60692084,0.37745943,0.37284548,0.05218240
-4.78739370,2.88075938,0.02004442,0.32681764,0.24360193,1.34725528,0.60075607,0.39108150,0.38054710,0.05392544
-4.78139070,2.97347237,0.01982726,0.33661698,0.25435776,1.39232897,0.59795266,0.40436134,0.38866301,0.05564143
-4.77538769,3.06056319,0.01951422,0.34636657,0.26398747,1.43397767,0.59780312,0.41704663,0.39682774,0.05727375
-4.76938469,3.13978720,0.01910694,0.35586417,0.27229234,1.47104661,0.59966854,0.42893231,0.40471556,0.05877154
-4.76338169,3.20927624,0.01861047,0.36495615,0.27910223,1.50254663,0.60299864,0.43986919,0.41205111,0.06009121
-4.75737869,3.26760158,0.01803313,0.37354357,0.28428146,1.52768631,0.60734748,0.44977052,0.41861799,0.06119760
-4.75137569,3.31382107,0.01738607,0.38158603,0.28773367,1.54589738,0.61238441,0.45861628,0.42426507,0.06206500
-4.74537269,3.34750856,0.01668291,0.38910324,0.28940540,1.55685217,0.61790020,0.46645473,0.42891010,0.06267765
-4.73936968,3.36876392,0.01593925,0.39617392,0.28928828,1.56047269,0.62380814,0.47340124,0.43254080,0.06303006
-4.73336668,3.37820313,0.01517210,0.40293219,0.28741957,1.55693051,0.63014039,0.47963425,0.43521303,0.06312677
-4.72736368,3.37692849,0.01439933,0.40956149,0.28388119,1.54663775,0.63703978,0.48538838,0.43704640,0.06298193
-4.72136068,3.36648010,0.01363911,0.41628610,0.27879706,1.53022927,0.64474749,0.49094506,0.43821743,0.06261835
-4.71535768,3.34877031,0.01290939,0.42336077,0.27232898,1.50853703,0.65358716,0.49662080,0.43895045,0.06206638
-4.70935468,3.32600403,0.01222733,0.43105862,0.26467119,1.48255749,0.66394615,0.50275379,0.43950678,0.06136239
-4.70335168,3.30058808,0.01160888,0.43965802,0.25604383,1.45341359,0.67625467,0.50968914,0.44017256,0.06054716
-4.69734867,3.27503356,0.01106835,0.44942887,0.24668555,1.42231296,0.69096365,0.51776361,0.44124584,0.05966410
-4.69134567,3.25185534,0.01061807,0.46061905,0.23684561,1.39050387,0.70852223,0.52729032,0.44302334,0.05875734
-4.68534267,3.23347308,0.01026814,0.47344141,0.22677578,1.35923116,0.72935575,0.53854434,0.44578768,0.05787000
-4.67933967,3.22211795,0.01002616,0.48806229,0.21672244,1.32969350,0.75384505,0.55174976,0.44979533,0.05704240
-4.67333667,3.21974898,0.00989718,0.50459175,0.20691901,1.30300393,0.78230793,0.56706876,0.45526602,0.05631060
-4.66733367,3.22798247,0.00988361,0.52307638,0.19757924,1.28015509,0.81498335,0.58459354,0.46237393,0.05570506
-4.66133067,3.24803734,0.00998519,0.54349480,0.18889139,1.26199017,0.85201895,0.60434120,0.47124088,0.05524965
-4.65532766,3.28069822,0.01019914,0.56575628,0.18101362,1.24918072,0.89346234,0.62625216,0.48193199,0.05496098
-4.64932466,3.32629766,0.01052025,0.58970260,0.17407066,1.24221164,0.93925633,0.65019209,0.49445360,0.05484804
-4.64332166,3.38471751,0.01094110,0.61511310,0.16815190,1.24137376,0.98923815,0.67595739,0.50875374,0.05491225
