energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.50275138,0.82734542,0.00024904,0.08710526,0.36642725,0.47564202,0.18450333,0.06202801,0.00249983,0.24818962
-3.49674837,0.80247255,0.00028970,0.07747532,0.33706107,0.48593541,0.16810140,0.05790534,0.00218363,0.22935808
-3.49074537,0.79285358,0.00033860,0.06905580,0.31320409,0.50625233,0.15436094,0.05490882,0.00190646,0.21448163
-3.48474237,0.79886135,0.00039636,0.06182887,0.29493196,0.53700356,0.14331456,0.05303551,0.00166691,0.20358414
-3.47873937,0.82069475,0.00046356,0.05576109,0.28225083,0.57848932,0.13495859,0.05227131,0.00146321,0.19664186
-3.47273637,0.85836930,0.00054069,0.05080563,0.27510074,0.63088256,0.12925580,0.05259142,0.00129332,0.19358575
-3.46673337,0.91170593,0.00062814,0.04690435,0.27335867,0.69421106,0.12613791,0.05396055,0.00115498,0.19430351
-3.46073037,0.98031850,0.00072614,0.04398975,0.27684099,0.76833905,0.12550784,0.05633292,0.00104583,0.19864116
-3.45472736,1.06360114,0.00083475,0.04198680,0.28530543,0.85294928,0.12724171,0.05965223,0.00096336,0.20640426
-3.44872436,1.16071654,0.00095381,0.04081447,0.29845273,0.94752694,0.13119046,0.06385143,0.00090506,0.21735899
-3.44272136,1.27058682,0.00108294,0.04038715,0.31592818,1.05134653,0.13718132,0.06885266,0.00086838,0.23123319
-3.43671836,1.39188843,0.00122146,0.04061588,0.33732334,1.16346338,0.14501919,0.07456721,0.00085082,0.24771767
-3.43071536,1.52305276,0.00136842,0.04140951,0.36217839,1.28271079,0.15448799,0.08089575,0.00084988,0.26646808
-3.42471236,1.66227388,0.00152257,0.04267566,0.38998531,1.40770435,0.16535235,0.08772882,0.00086313,0.28710755
-3.41870935,1.80752472,0.00168238,0.04432176,0.42019247,1.53685419,0.17735949,0.09494777,0.00088819,0.30923032
-3.41270635,1.95658240,0.00184600,0.04625600,0.45221061,1.66838584,0.19024179,0.10242611,0.00092275,0.33240663
-3.40670335,2.10706321,0.00201135,0.04838834,0.48542073,1.80036989,0.20371983,0.11003131,0.00096459,0.35618894
-3.40070035,2.25646702,0.00217611,0.05063155,0.51918370,1.93076027,0.21750620,0.11762715,0.00101157,0.38011940
-3.39469735,2.40223036,0.00233778,0.05290232,0.55285167,2.05744027,0.23130995,0.12507644,0.00106163,0.40373868
-3.38869435,2.54178675,0.00249374,0.05512241,0.58578105,2.17827505,0.24484177,0.13224416,0.00111287,0.42659577
-3.38269135,2.67263256,0.00264129,0.05721984,0.61734669,2.29116897,0.25781964,0.13900089,0.00116347,0.44825866
-3.37668834,2.79239570,0.00277780,0.05913006,0.64695682,2.39412550,0.26997489,0.14522640,0.00121179,0.46832534
-3.37068534,2.89890466,0.00290068,0.06079708,0.67406820,2.48530730,0.28105845,0.15081320,0.00125635,0.48643484
-3.36468234,2.99025466,0.00300756,0.06217454,0.69820067,2.56309393,0.29084704,0.15567004,0.00129587,0.50227777
-3.35867934,3.06486806,0.00309629,0.06322661,0.71895067,2.62613446,0.29914900,0.15972505,0.00132927,0.51560578
-3.35267634,3.12154598,0.00316506,0.06392872,0.73600280,2.67339241,0.30580948,0.16292838,0.00135571,0.52623960
-3.34667334,3.15950852,0.00321243,0.06426804,0.74913890,2.70418104,0.31071480,0.16525432,0.00137460,0.53407510
-3.34067034,3.17842147,0.00323742,0.06424366,0.75824418,2.71818682,0.31379566,0.16670256,0.00138561,0.53908705
-3.33466733,3.17840799,0.00323948,0.06386655,0.76330978,2.71548009,0.31502908,0.16729875,0.00138867,0.54133030
-3.32866433,3.16004424,0.00321857,0.06315908,0.76443181,2.69651206,0.31443880,0.16709409,0.00138401,0.54093824
-3.32266133,3.12433915,0.00317514,0.06215435,0.76180651,2.66209823,0.31209431,0.16616403,0.00137208,0.53811846
-3.31665833,3.07269881,0.00311009,0.06089506,0.75572192,2.61338887,0.30810825,0.16460612,0.00135362,0.53314579
-3.31065533,3.00687701,0.00302479,0.05943224,0.74654611,2.55182780,0.30263239,0.16253701,0.00132956,0.52635289
-3.30465233,2.92891407,0.00292097,0.05782362,0.73471272,2.47910145,0.29585240,0.16008877,0.00130106,0.51811873
-3.29864932,2.84106651,0.00280073,0.05613186,0.72070422,2.39708033,0.28798141,0.15740459,0.00126944,0.50885543
-3.29264632,2.74573064,0.00266640,0.05442262,0.70503372,2.30775568,0.27925280,0.15463411,0.00123615,0.49899407
-3.28664332,2.64536329,0.00252052,0.05276251,0.68822610,2.21317395,0.26991245,0.15192843,0.00120271,0.48896974
-3.28064032,2.54240296,0.00236573,0.05121705,0.67079930,2.11537197,0.26021063,0.14943514,0.00117070,0.47920679
-3.27463732,2.43919448,0.00220471,0.04984865,0.65324651,2.01631537,0.25039409,0.14729336,0.00114167,0.47010454
-3.26863432,2.33792005,0.00204008,0.04871470,0.63601997,1.91784268,0.24069841,0.14562918,0.00111713,0.46202414
-3.26263132,2.24053915,0.00187436,0.04786577,0.61951716,1.82161704,0.23134101,0.14455149,0.00109847,0.45527696
-3.25662831,2.14873904,0.00170990,0.04734409,0.60406958,1.72908704,0.22251499,0.14414839,0.00108694,0.45011504
-3.25062531,2.06389738,0.00154880,0.04718216,0.58993474,1.64145761,0.21438407,0.14448436,0.00108358,0.44672362
-3.24462231,1.98705754,0.00139294,0.04740178,0.57729134,1.55967157,0.20707867,0.14559815,0.00108922,0.44521632
-3.23861931,1.91891679,0.00124388,0.04801323,0.56623777,1.48440164,0.20069331,0.14750160,0.00110442,0.44563268
-3.23261631,1.85982696,0.00110289,0.04901493,0.55679367,1.41605248,0.19528526,0.15017924,0.00112945,0.44793836
-3.22661331,1.80980665,0.00097095,0.05039334,0.54890450,1.35477180,0.19087452,0.15358883,0.00116429,0.45202770
-3.22061031,1.76856376,0.00084873,0.05212322,0.54244845,1.30046944,0.18744498,0.15766266,0.00120861,0.45772857
-3.21460730,1.73552671,0.00073664,0.05416829,0.53724555,1.25284284,0.18494677,0.16230970,0.00126177,0.46480922
-3.20860430,1.70988266,0.00063481,0.05648210,0.53306815,1.21140749,0.18329951,0.16741840,0.00132285,0.47298679
-3.20260130,1.69062079,0.00054318,0.05900931,0.52965260,1.17553061,0.18239643,0.17286001,0.00139063,0.48193727
-3.19659830,1.67657887,0.00046148,0.06168717,0.52671126,1.14446675,0.18210914,0.17849252,0.00146367,0.49130634
-3.19059530,1.66649134,0.00038929,0.06444726,0.52394460,1.11739362,0.18229286,0.18416478,0.00154030,0.50072089
-3.18459230,1.65903703,0.00032606,0.06721740,0.52105284,1.09344704,0.18279190,0.18972097,0.00161869,0.50980072
-3.17858929,1.65288537,0.00027116,0.06992366,0.51774672,1.07175391,0.18344527,0.19500498,0.00169689,0.51817016
-3.17258629,1.64673946,0.00022391,0.07249248,0.51375717,1.05146217,0.18409214,0.19986487,0.00177291,0.52546910
-3.16658329,1.63937514,0.00018358,0.07485275,0.50884360,1.03176734,0.18457708,0.20415705,0.00184473,0.53136330
-3.16058029,1.62967512,0.00014945,0.07693783,0.50280067,1.01193485,0.18475489,0.20775007,0.00191041,0.53555357
-3.15457729,1.61665752,0.00012079,0.07868742,0.49546334,0.99131815,0.18449483,0.21052815,0.00196812,0.53778365
-3.14857429,1.59949846,0.00009694,0.08004925,0.48671042,0.96937234,0.18368428,0.21239398,0.00201620,0.53784659
-3.14257129,1.57754839,0.00007725,0.08098050,0.47646642,0.94566341,0.18223155,0.21327106,0.00205321,0.53558945
-3.13656828,1.55034228,0.00006112,0.08144892,0.46470190,0.91987315,0.18006799,0.21310536,0.00207798,0.53091642
-3.13056528,1.51760361,0.00004802,0.08143360,0.45143239,0.89180019,0.17714918,0.21186622,0.00208964,0.52379005
-3.12456228,1.47924262,0.00003745,0.08092539,0.43671616,0.86135724,0.17345537,0.20954670,0.00208764,0.51423094
-3.11855928,1.43534924,0.00002901,0.07992693,0.42065086,0.82856523,0.16899107,0.20616315,0.00207175,0.50231579
-3.11255628,1.38618124,0.00002231,0.07845234,0.40336933,0.79354457,0.16378389,0.20175421,0.00204211,0.48817397
-3.10655328,1.33214823,0.00001703,0.07652655,0.38503473,0.75650415,0.15788269,0.19637925,0.00199914,0.47198283
-3.10055028,1.27379246,0.00001291,0.07418432,0.36583522,0.71772861,0.15135525,0.19011632,0.00194361,0.45396202
-3.09454727,1.21176694,0.00000972,0.07146900,0.34597842,0.67756437,0.14428536,0.18305965,0.00187652,0.43436686
-3.08854427,1.14681210,0.00000726,0.06843112,0.32568573,0.63640493,0.13676968,0.17531693,0.00179913,0.41348124
-3.08254127,1.07973141,0.00000539,0.06512679,0.30518677,0.59467605,0.12891435,0.16700633,0.00171286,0.39161017
-3.07653827,1.01136717,0.00000397,0.06161605,0.28471403,0.55282119,0.12083160,0.15825342,0.00161929,0.36907223
-3.07053527,0.94257697,0.00000291,0.05796118,0.26449798,0.51128765,0.11263633,0.14918812,0.00152007,0.34619218
-3.06453227,0.87421157,0.00000211,0.05422508,0.24476245,0.47051390,0.10444297,0.13994170,0.00141687,0.32329392
-3.05852926,0.80709474,0.00000152,0.05046974,0.22572074,0.43091821,0.09636254,0.13064397,0.00131136,0.30069397
-3.05252626,0.74200553,0.00000109,0.04675485,0.20757212,0.39288902,0.08850005,0.12142063,0.00120513,0.27869555
-3.04652326,0.67966321,0.00000077,0.04313655,0.19049900,0.35677699,0.08095240,0.11239098,0.00109967,0.25758336
-3.04052026,0.62071501,0.00000055,0.03966641,0.17466461,0.32288893,0.07380653,0.10366586,0.00099635,0.23761923
-3.03451726,0.56572680,0.00000038,0.03639064,0.16021121,0.29148350,0.06713822,0.09534599,0.00089634,0.21903839
-3.02851426,0.51517644,0.00000027,0.03334941,0.14725877,0.26276867,0.06101111,0.08752054,0.00080066,0.20204657
-3.02251126,0.46944970,0.00000018,0.03057646,0.13590400,0.23690064,0.05547624,0.08026616,0.00071012,0.18681774
-3.01650825,0.42883851,0.00000013,0.02809886,0.12621976,0.21398419,0.05057187,0.07364617,0.00062536,0.17349252
-3.01050525,0.39354105,0.00000009,0.02593689,0.11825471,0.19407411,0.04632365,0.06771016,0.00054682,0.16217707
-3.00450225,0.36366353,0.00000006,0.02410408,0.11203311,0.17717754,0.04274494,0.06249381,0.00047475,0.15294245
-2.99849925,0.33922318,0.00000004,0.02260742,0.10755485,0.16325685,0.03983740,0.05801888,0.00040925,0.14582441
-2.99249625,0.32015221,0.00000003,0.02144754,0.10479555,0.15223311,0.03759168,0.05429348,0.00035029,0.14082350
-2.98649325,0.30630253,0.00000002,0.02061902,0.10370675,0.14398969,0.03598814,0.05131251,0.00029770,0.13790547
-2.98049025,0.29745090,0.00000001,0.02011080,0.10421634,0.13837600,0.03499772,0.04905819,0.00025121,0.13700203
-2.97448724,0.29330460,0.00000001,0.01990653,0.10622907,0.13521126,0.03458278,0.04750082,0.00021048,0.13801189
-2.96848424,0.29350745,0.00000000,0.01998501,0.10962734,0.13428825,0.03469797,0.04659960,0.00017511,0.14080217
-2.96248124,0.29764618,0.00000000,0.02032070,0.11427222,0.13537701,0.03529115,0.04630361,0.00014466,0.14521027
-2.95647824,0.30525737,0.00000000,0.02088418,0.12000500,0.13822855,0.03630429,0.04655293,0.00011866,0.15104615
-2.95047524,0.31583485,0.00000000,0.02164271,0.12664896,0.14257856,0.03767446,0.04727984,0.00009666,0.15809522
-2.94447224,0.32883784,0.00000000,0.02256086,0.13401180,0.14815132,0.03933487,0.04841020,0.00007821,0.16612173
-2.93846923,0.34369973,0.00000000,0.02360111,0.14188857,0.15466364,0.04121593,0.04986489,0.00006287,0.17487287
-2.93246623,0.35983771,0.00000000,0.02472456,0.15006505,0.16182913,0.04324646,0.05156142,0.00005023,0.18408335
-2.92646323,0.37666310,0.00000000,0.02589168,0.15832175,0.16936260,0.04535492,0.05341562,0.00003992,0.19348065
-2.92046023,0.39359230,0.00000000,0.02706307,0.16643826,0.17698471,0.04747073,0.05534335,0.00003162,0.20279070
-2.91445723,0.41005817,0.00000001,0.02820032,0.17419803,0.18442677,0.04952568,0.05726232,0.00002502,0.21174389
-2.90845423,0.42552173,0.00000001,0.02926677,0.18139324,0.19143557,0.05145535,0.05909392,0.00001989,0.22008129
-2.90245123,0.43948357,0.00000001,0.03022836,0.18782984,0.19777822,0.05320048,0.06076491,0.00001602,0.22756084
-2.89644822,0.45149489,0.00000002,0.03105437,0.19333228,0.20324669,0.05470840,0.06220910,0.00001326,0.23396335
-2.89044522,0.46116761,0.00000003,0.03171815,0.19774809,0.20766202,0.05593427,0.06336885,0.00001148,0.23909794
-2.88444222,0.46818317,0.00000004,0.03219770,0.20095169,0.21087801,0.05684226,0.06419636,0.00001064,0.24280689
-2.87843922,0.47229967,0.00000006,0.03247618,0.20284768,0.21278415,0.05740652,0.06465470,0.00001070,0.24496947
-2.87243622,0.47335704,0.00000008,0.03254222,0.20337312,0.21330772,0.05761195,0.06471858,0.00001172,0.24550479
-2.86643322,0.47127994,0.00000012,0.03239017,0.20249882,0.21241492,0.05745476,0.06437476,0.00001378,0.24437334
-2.86043022,0.46607832,0.00000016,0.03202004,0.20022966,0.21011099,0.05694270,0.06362215,0.00001704,0.24157727
-2.85442721,0.45784558,0.00000022,0.03143739,0.19660368,0.20643928,0.05609510,0.06247157,0.00002172,0.23715930
-2.84842421,0.44675436,0.00000031,0.03065300,0.19169022,0.20147934,0.05494268,0.06094516,0.00002813,0.23120043
-2.84242121,0.43305028,0.00000042,0.02968238,0.18558700,0.19534403,0.05352701,0.05907558,0.00003664,0.22381635
-2.83641821,0.41704381,0.00000058,0.02854521,0.17841646,0.18817591,0.05189989,0.05690487,0.00004775,0.21515295
-2.83041521,0.39910071,0.00000078,0.02726457,0.17032130,0.18014301,0.05012253,0.05448316,0.00006204,0.20538094
-2.82441221,0.37963151,0.00000106,0.02586620,0.16145965,0.17143411,0.04826454,0.05186730,0.00008021,0.19468995
-2.81840920,0.35908045,0.00000142,0.02437768,0.15199992,0.16225398,0.04640291,0.04911932,0.00010309,0.18328232
-2.81240620,0.33791443,0.00000190,0.02282757,0.14211567,0.15281842,0.04462093,0.04630499,0.00013166,0.17136684
-2.80640320,0.31661228,0.00000253,0.02124466,0.13198058,0.14334973,0.04300705,0.04349240,0.00016702,0.15915267
-2.80040020,0.29565497,0.00000334,0.01965721,0.12176387,0.13407244,0.04165377,0.04075067,0.00021043,0.14684383
-2.79439720,0.27551690,0.00000439,0.01809229,0.11162619,0.12520964,0.04065653,0.03814879,0.00026329,0.13463419
-2.78839420,0.25665857,0.00000575,0.01657526,0.10171623,0.11697997,0.04011266,0.03575469,0.00032715,0.12270336
-2.78239120,0.23952080,0.00000749,0.01512928,0.09216798,0.10959534,0.04012022,0.03363446,0.00040368,0.11121347
-2.77638819,0.22452051,0.00000971,0.01377506,0.08309889,0.10325935,0.04077696,0.03185182,0.00049467,0.10030684
-2.77038519,0.21204800,0.00001251,0.01253063,0.07460877,0.09816647,0.04217913,0.03046777,0.00060197,0.09010471
-2.76438219,0.20246569,0.00001605,0.01141127,0.06677943,0.09450188,0.04442025,0.02954040,0.00072751,0.08070676
-2.75837919,0.19610796,0.00002048,0.01042955,0.05967507,0.09244189,0.04758979,0.02912479,0.00087319,0.07219163
-2.75237619,0.19328207,0.00002600,0.00959546,0.05334322,0.09215476,0.05177174,0.02927310,0.00104089,0.06461797
-2.74637319,0.19426968,0.00003284,0.00891660,0.04781623,0.09380196,0.05704302,0.03003461,0.00123237,0.05802627
-2.74037019,0.19932891,0.00004127,0.00839846,0.04311310,0.09753954,0.06347187,0.03145583,0.00144920,0.05244099
-2.73436718,0.20869651,0.00005161,0.00804471,0.03924157,0.10351967,0.07111608,0.03358058,0.00169275,0.04787309
-2.72836418,0.22259008,0.00006420,0.00785755,0.03620043,0.11189207,0.08002121,0.03644989,0.00196405,0.04432268
-2.72236118,0.24120999,0.00007947,0.00783805,0.03398182,0.12280537,0.09021890,0.04010196,0.00226376,0.04178176
-2.71635818,0.26474101,0.00009787,0.00798648,0.03257343,0.13640819,0.10172522,0.04457188,0.00259211,0.04023679
-2.71035518,0.29335347,0.00011991,0.00830270,0.03196073,0.15284992,0.11453933,0.04989124,0.00294883,0.03967122
-2.70435218,0.32720388,0.00014616,0.00878644,0.03212884,0.17228120,0.12864238,0.05608761,0.00333312,0.04006764
-2.69834917,0.36643502,0.00017726,0.00943761,0.03306429,0.19485386,0.14399689,0.06318390,0.00374363,0.04140970
-2.69234617,0.41117551,0.00021387,0.01025656,0.03475643,0.22072057,0.16054653,0.07119758,0.00417845,0.04368369
-2.68634317,0.46153879,0.00025672,0.01124433,0.03719856,0.25003380,0.17821665,0.08013982,0.00463513,0.04687966
-2.68034017,0.51762160,0.00030658,0.01240280,0.04038871,0.28294439,0.19691524,0.09001457,0.00511071,0.05099223
-2.67433717,0.57950195,0.00036423,0.01373485,0.04433013,0.31959945,0.21653464,0.10081760,0.00560178,0.05602091
-2.66833417,0.64723655,0.00043050,0.01524443,0.04903135,0.36013969,0.23695382,0.11253560,0.00610460,0.06197004
-2.66233117,0.72085767,0.00050621,0.01693654,0.05450593,0.40469605,0.25804118,0.12514530,0.00661517,0.06884832
-2.65632816,0.80036952,0.00059216,0.01881718,0.06077179,0.45338563,0.27965787,0.13861269,0.00712933,0.07666789
-2.65032516,0.88574392,0.00068914,0.02089319,0.06785023,0.50630696,0.30166129,0.15289248,0.00764297,0.08544305
-2.64432216,0.97691551,0.00079787,0.02317199,0.07576449,0.56353448,0.32390887,0.16792766,0.00815208,0.09518859
-2.63831916,1.07377627,0.00091899,0.02566124,0.08453806,0.62511240,0.34626169,0.18364936,0.00865295,0.10591771
-2.63231616,1.17616952,0.00105307,0.02836835,0.09419253,0.69104793,0.36858793,0.19997698,0.00914227,0.11763978
-2.62631316,1.28388346,0.00120052,0.03129996,0.10474527,0.76130403,0.39076591,0.21681865,0.00961727,0.13035765
-2.62031016,1.39664442,0.00136162,0.03446132,0.11620683,0.83579181,0.41268649,0.23407197,0.01007582,0.14406502
-2.61430715,1.51410997,0.00153646,0.03785549,0.12857812,0.91436289,0.43425479,0.25162515,0.01051647,0.15874350
-2.60830415,1.63586231,0.00172496,0.04148267,0.14184766,0.99680197,0.45539102,0.26935843,0.01093855,0.17435992
-2.60230115,1.76140210,0.00192682,0.04533933,0.15598879,1.08281989,0.47603045,0.28714582,0.01134214,0.19086360
-2.59629815,1.89014332,0.00214152,0.04941744,0.17095710,1.17204772,0.49612251,0.30485715,0.01172807,0.20818410
-2.59029515,2.02140952,0.00236831,0.05370379,0.18668818,1.26403211,0.51562899,0.32236029,0.01209789,0.22622928
-2.58429215,2.15443194,0.00260621,0.05817928,0.20309588,1.35823245,0.53452157,0.33952351,0.01245374,0.24488398
-2.57828914,2.28834991,0.00285405,0.06281848,0.22007117,1.45402026,0.55277869,0.35621796,0.01279825,0.26400942
-2.57228614,2.42221409,0.00311041,0.06758929,0.23748171,1.55068104,0.57038212,0.37232011,0.01313445,0.28344345
-2.56628314,2.55499275,0.00337371,0.07245285,0.25517236,1.64741909,0.58731329,0.38771404,0.01346554,0.30300163
-2.56028014,2.68558140,0.00364222,0.07736374,0.27296655,1.74336536,0.60354977,0.40229354,0.01379478,0.32247937
-2.55427714,2.81281593,0.00391409,0.08227040,0.29066868,1.83758856,0.61906197,0.41596395,0.01412532,0.34165494
-2.54827414,2.93548920,0.00418736,0.08711586,0.30806748,1.92910933,0.63381050,0.42864359,0.01445999,0.36029354
-2.54227114,3.05237086,0.00446005,0.09183878,0.32494026,2.01691758,0.64774417,0.44026479,0.01480118,0.37815204
-2.53626813,3.16223018,0.00473017,0.09637474,0.34105802,2.09999234,0.66079891,0.45077445,0.01515069,0.39498461
-2.53026513,3.26386110,0.00499579,0.10065775,0.35619117,2.17732391,0.67289776,0.46013417,0.01550961,0.41054878
-2.52426213,3.35610912,0.00525503,0.10462198,0.37011574,2.24793752,0.68395185,0.46831985,0.01587824,0.42461184
-2.51825913,3.43789899,0.00550614,0.10820358,0.38261983,2.31091786,0.69386244,0.47532100,0.01625602,0.43695732
-2.51225613,3.50826228,0.00574752,0.11134260,0.39350995,2.36543355,0.70252397,0.48113961,0.01664150,0.44739132
-2.50625313,3.56636395,0.00597774,0.11398486,0.40261716,2.41076070,0.70982787,0.48578875,0.01703238,0.45574834
-2.50025013,3.61152673,0.00619552,0.11608372,0.40980254,2.44630462,0.71566714,0.48929110,0.01742550,0.46189650
-2.49424712,3.64325244,0.00639980,0.11760173,0.41496187,2.47161876,0.71994116,0.49167723,0.01781699,0.46574174
-2.48824412,3.66123916,0.00658965,0.11851195,0.41802925,2.48642008,0.72256088,0.49298404,0.01820232,0.46723101
-2.48224112,3.66539349,0.00676434,0.11879901,0.41897949,2.49060001,0.72345367,0.49325316,0.01857645,0.46635419
-2.47623812,3.65583731,0.00692327,0.11845981,0.41782909,2.48423067,0.72256788,0.49252953,0.01893398,0.46314460
-2.47023512,3.63290838,0.00706595,0.11750380,0.41463585,2.46756562,0.71987673,0.49086022,0.01926933,0.45767825
-2.46423212,3.59715469,0.00719199,0.11595283,0.40949707,2.44103528,0.71538118,0.48829338,0.01957690,0.45007169
-2.45822911,3.54932255,0.00730106,0.11384062,0.40254630,2.40523689,0.70911187,0.48487743,0.01985125,0.44047858
-2.45222611,3.49033862,0.00739285,0.11121184,0.39394896,2.36091925,0.70112963,0.48066045,0.02008725,0.42908524
-2.44622311,3.42128641,0.00746709,0.10812075,0.38389694,2.30896291,0.69152488,0.47568974,0.02028027,0.41610519
-2.44022011,3.34337811,0.00752347,0.10462959,0.37260229,2.25035635,0.68041558,0.47001147,0.02042625,0.40177300
-2.43421711,3.25792260,0.00756169,0.10080676,0.36029053,2.18616900,0.66794404,0.46367041,0.02052187,0.38633769
-2.42821411,3.16629089,0.00758141,0.09672472,0.34719358,2.11752225,0.65427262,0.45670976,0.02056459,0.37005588
-2.42221111,3.06988008,0.00758230,0.09245790,0.33354289,2.04555939,0.63957860,0.44917092,0.02055272,0.35318502
-2.41620810,2.97007748,0.00756403,0.08808051,0.31956275,1.97141565,0.62404830,0.44109330,0.02048538,0.33597686
-2.41020510,2.86822593,0.00752629,0.08366450,0.30546429,1.89618941,0.60787103,0.43251414,0.02036257,0.31867142
-2.40420210,2.76559184,0.00746883,0.07927764,0.29144030,1.82091580,0.59123287,0.42346828,0.02018506,0.30149165
-2.39819910,2.66333698,0.00739149,0.07498176,0.27766096,1.74654332,0.57431088,0.41398807,0.01995431,0.28463892
-2.39219610,2.56249524,0.00729425,0.07083131,0.26427078,1.67391462,0.55726770,0.40410329,0.01967247,0.26828948
-2.38619310,2.46395497,0.00717723,0.06687228,0.25138666,1.60375179,0.54024724,0.39384121,0.01934216,0.25259193
-2.38019010,2.36844762,0.00704075,0.06314133,0.23909716,1.53664678,0.52337121,0.38322682,0.01896648,0.23766572
-2.37418709,2.27654295,0.00688535,0.05966540,0.22746296,1.47305697,0.50673704,0.37228327,0.01854881,0.22360074
-2.36818409,2.18865075,0.00671179,0.05646164,0.21651831,1.41330604,0.49041706,0.36103253,0.01809279,0.21045785
-2.36218109,2.10502894,0.00652110,0.05353766,0.20627356,1.35758985,0.47445903,0.34949623,0.01760216,0.19827038
-2.35617809,2.02579742,0.00631456,0.05089212,0.19671827,1.30598686,0.45888803,0.33769671,0.01708077,0.18704639
-2.35017509,1.95095689,0.00609367,0.04851561,0.18782509,1.25847257,0.44370946,0.32565828,0.01653244,0.17677164
-2.34417209,1.88041175,0.00586020,0.04639175,0.17955390,1.21493720,0.42891312,0.31340849,0.01596103,0.16741311
-2.33816908,1.81399588,0.00561608,0.04449849,0.17185623,1.17520583,0.41447808,0.30097951,0.01537033,0.15892281
-2.33216608,1.75150012,0.00536346,0.04280947,0.16467960,1.13905992,0.40037807,0.28840934,0.01476415,0.15124192
-2.32616308,1.69270015,0.00510461,0.04129557,0.15797170,1.10625950,0.38658714,0.27574296,0.01414628,0.14430493
-2.32016008,1.63738355,0.00484189,0.03992631,0.15168423,1.07656478,0.37308524,0.26303321,0.01352058,0.13804369
-2.31415708,1.58537478,0.00457776,0.03867134,0.14577623,1.04975660,0.35986352,0.25034133,0.01289096,0.13239123
-2.30815408,1.53655715,0.00431466,0.03750170,0.14021683,1.02565460,0.34692902,0.23773712,0.01226147,0.12728520
-2.30215108,1.49089068,0.00405502,0.03639104,0.13498735,1.00413256,0.33430846,0.22529874,0.01163632,0.12267094
-2.29614807,1.44842523,0.00380123,0.03531659,0.13008265,0.98513026,0.32205115,0.21311198,0.01101991,0.11850382
-2.29014507,1.40930840,0.00355555,0.03425991,0.12551182,0.96866137,0.31023053,0.20126923,0.01041686,0.11475112
-2.28414207,1.37378777,0.00332015,0.03320745,0.12129806,0.95481712,0.29894461,0.18986789,0.00983201,0.11139319
-2.27813907,1.34220757,0.00309702,0.03215086,0.11747801,0.94376558,0.28831496,0.17900859,0.00927041,0.10842390
-2.27213607,1.31499973,0.00288799,0.03108702,0.11410036,0.93574661,0.27848449,0.16879299,0.00873732,0.10585048
-2.26613307,1.29266985,0.00269469,0.03001790,0.11122397,0.93106262,0.26961389,0.15932149,0.00823813,0.10369271
-2.26013007,1.27577843,0.00251856,0.02895022,0.10891551,0.93006554,0.26187705,0.15069074,0.00777836,0.10198146
-2.25412706,1.26491821,0.00236081,0.02789482,0.10724672,0.93314042,0.25545540,0.14299117,0.00736354,0.10075684
-2.24812406,1.26068830,0.00222241,0.02686607,0.10629145,0.94068631,0.25053153,0.13630450,0.00699914,0.10006579
-2.24212106,1.26366621,0.00210413,0.02588097,0.10612253,0.95309508,0.24728223,0.13070148,0.00669053,0.09995946
-2.23611806,1.27437870,0.00200651,0.02495833,0.10680849,0.97072905,0.24587119,0.12623974,0.00644279,0.10049028
-2.23011506,1.29327258,0.00192984,0.02411786,0.10841050,0.99389824,0.24644167,0.12296199,0.00626070,0.10170901
-2.22411206,1.32068658,0.00187422,0.02337922,0.11097928,1.02283819,0.24910937,0.12089444,0.00614854,0.10366178
-2.21810905,1.35682551,0.00183951,0.02276120,0.11455242,1.05768924,0.25395582,0.12004569,0.00611005,0.10638729
-2.21210605,1.40173768,0.00182538,0.02228085,0.11915192,1.09847824,0.26102246,0.12040596,0.00614828,0.10991428
-2.20610305,1.45529669,0.00183131,0.02195287,0.12478226,1.14510351,0.27030576,0.12194678,0.00626547,0.11425936
-2.20010005,1.51718857,0.00185662,0.02178894,0.13142892,1.19732385,0.28175359,0.12462108,0.00646297,0.11942535
-2.19409705,1.58690501,0.00190049,0.02179731,0.13905751,1.25475234,0.29526298,0.12836385,0.00674113,0.12540009
-2.18809405,1.66374325,0.00196197,0.02198247,0.14761356,1.31685532,0.31067947,0.13309320,0.00709920,0.13215597
-2.18209105,1.74681316,0.00204004,0.02234501,0.15702291,1.38295705,0.32779813,0.13871195,0.00753527,0.13965004
-2.17608804,1.83505146,0.00213367,0.02288162,0.16719288,1.45224998,0.34636638,0.14510962,0.00804619,0.14782478
-2.17008504,1.92724308,0.00224179,0.02358516,0.17801405,1.52381070,0.36608844,0.15216499,0.00862757,0.15660954
-2.16408204,2.02204909,0.00236344,0.02444500,0.18936272,1.59662107,0.38663150,0.15974896,0.00927374,0.16592252
-2.15807904,2.11804047,0.00249772,0.02544735,0.20110393,1.66959396,0.40763343,0.16772778,0.00997779,0.17567335
-2.15207604,2.21373660,0.00264391,0.02657577,0.21309499,1.74160269,0.42871171,0.17596660,0.01073162,0.18576600
-2.14607304,2.30764724,0.00280148,0.02781171,0.22518938,1.81151318,0.44947351,0.18433320,0.01152605,0.19610200
-2.14007004,2.39831624,0.00297014,0.02913515,0.23724087,1.87821744,0.46952640,0.19270174,0.01235095,0.20658381
