energy_ev,total_up,Cd_p_up,Cd_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.84992496,0.92058746,0.43451912,0.19464915,0.03841266,0.00063510,0.08496674,0.46779101
-5.84392196,0.89831885,0.42306629,0.19013708,0.03669302,0.00061601,0.08343605,0.45523699
-5.83791896,0.87357482,0.41060361,0.18503460,0.03493831,0.00059693,0.08155659,0.44154274
-5.83191596,0.84670814,0.39733637,0.17941469,0.03316878,0.00057817,0.07935914,0.42687522
-5.82591296,0.81813850,0.38349721,0.17336443,0.03140556,0.00056009,0.07688208,0.41143626
-5.81990995,0.78834124,0.36934063,0.16698279,0.02967024,0.00054305,0.07417039,0.39545691
-5.81390695,0.75783359,0.35513648,0.16037766,0.02798445,0.00052739,0.07127424,0.37919049
-5.80790395,0.72715898,0.34116250,0.15366263,0.02636951,0.00051348,0.06824756,0.36290468
-5.80190095,0.69687009,0.32769643,0.14695348,0.02484593,0.00050164,0.06514638,0.34687294
-5.79589795,0.66751126,0.31500765,0.14036445,0.02343305,0.00049215,0.06202710,0.33136565
-5.78989495,0.63960113,0.30334911,0.13400466,0.02214870,0.00048526,0.05894486,0.31664126
-5.78389195,0.61361621,0.29294944,0.12797469,0.02100888,0.00048116,0.05595194,0.30293789
-5.77788894,0.58997601,0.28400600,0.12236344,0.02002752,0.00047998,0.05309632,0.29046568
-5.77188594,0.56903056,0.27667876,0.11724558,0.01921632,0.00048177,0.05042049,0.27940023
-5.76588294,0.55105064,0.27108566,0.11267946,0.01858474,0.00048651,0.04796047,0.26987733
-5.75987994,0.53622136,0.26729935,0.10870576,0.01813999,0.00049411,0.04574518,0.26198931
-5.75387694,0.52463907,0.26534570,0.10534684,0.01788725,0.00050438,0.04379613,0.25578306
-5.74787394,0.51631206,0.26520398,0.10260674,0.01782991,0.00051707,0.04212735,0.25125972
-5.74187094,0.51116463,0.26680888,0.10047204,0.01796996,0.00053189,0.04074574,0.24837622
-5.73586793,0.50904461,0.27005420,0.09891321,0.01830851,0.00054846,0.03965166,0.24704841
-5.72986493,0.50973375,0.27479810,0.09788665,0.01884634,0.00056637,0.03883972,0.24715569
-5.72386193,0.51296057,0.28086973,0.09733719,0.01958459,0.00058520,0.03829983,0.24854687
-5.71785893,0.51841499,0.28807685,0.09720089,0.02052544,0.00060449,0.03801836,0.25104711
-5.71185593,0.52576414,0.29621426,0.09740810,0.02167285,0.00062381,0.03797936,0.25446537
-5.70585293,0.53466839,0.30507247,0.09788658,0.02303324,0.00064275,0.03816581,0.25860232
-5.69984992,0.54479703,0.31444643,0.09856448,0.02461619,0.00066094,0.03856078,0.26325810
-5.69384692,0.55584272,0.32414363,0.09937320,0.02643492,0.00067806,0.03914850,0.26823969
-5.68784392,0.56753397,0.33399145,0.10024982,0.02850681,0.00069386,0.03991522,0.27336755
-5.68184092,0.57964525,0.34384319,0.10113910,0.03085351,0.00070817,0.04084982,0.27848119
-5.67583792,0.59200396,0.35358257,0.10199500,0.03350109,0.00072090,0.04194426,0.28344350
-5.66983492,0.60449416,0.36312643,0.10278154,0.03647974,0.00073205,0.04319363,0.28814361
-5.66383192,0.61705685,0.37242553,0.10347314,0.03982331,0.00074171,0.04459600,0.29249817
-5.65782891,0.62968674,0.38146334,0.10405431,0.04356855,0.00075001,0.04615195,0.29645116
-5.65182591,0.64242582,0.39025292,0.10451889,0.04775406,0.00075719,0.04786387,0.29997218
-5.64582291,0.65535411,0.39883210,0.10486870,0.05241900,0.00076352,0.04973507,0.30305338
-5.63981991,0.66857806,0.40725713,0.10511195,0.05760149,0.00076931,0.05176866,0.30570536
-5.63381691,0.68221734,0.41559523,0.10526128,0.06333693,0.00077489,0.05396647,0.30795226
-5.62781391,0.69639076,0.42391647,0.10533180,0.06965605,0.00078058,0.05632778,0.30982632
-5.62181091,0.71120204,0.43228538,0.10533899,0.07658299,0.00078670,0.05884823,0.31136234
-5.61580790,0.72672642,0.44075286,0.10529683,0.08413327,0.00079349,0.06151875,0.31259239
-5.60980490,0.74299868,0.44934875,0.10521613,0.09231191,0.00080118,0.06432475,0.31354101
-5.60380190,0.76000336,0.45807566,0.10510315,0.10111169,0.00080989,0.06724549,0.31422128
-5.59779890,0.77766769,0.46690424,0.10495874,0.11051162,0.00081969,0.07025376,0.31463201
-5.59179590,0.79585764,0.47577037,0.10477776,0.12047577,0.00083053,0.07331588,0.31475603
-5.58579290,0.81437733,0.48457426,0.10454910,0.13095245,0.00084228,0.07639201,0.31455993
-5.57978989,0.83297175,0.49318170,0.10425611,0.14187388,0.00085473,0.07943684,0.31399499
-5.57378689,0.85133278,0.50142727,0.10387735,0.15315632,0.00086757,0.08240052,0.31299941
-5.56778389,0.86910813,0.50911949,0.10338781,0.16470073,0.00088043,0.08522995,0.31150153
-5.56178089,0.88591262,0.51604753,0.10276028,0.17639403,0.00089286,0.08787028,0.30942393
-5.55577789,0.90134152,0.52198919,0.10196694,0.18811073,0.00090439,0.09026648,0.30668806
-5.54977489,0.91498496,0.52671974,0.10098098,0.19971527,0.00091451,0.09236521,0.30321923
-5.54377189,0.92644301,0.53002125,0.09977817,0.21106463,0.00092270,0.09411649,0.29895145
-5.53776888,0.93534048,0.53169176,0.09833838,0.22201148,0.00092847,0.09547550,0.29383216
-5.53176588,0.94134109,0.53155410,0.09664678,0.23240750,0.00093135,0.09640418,0.28782620
-5.52576288,0.94416018,0.52946378,0.09469484,0.24210708,0.00093095,0.09687263,0.28091923
-5.51975988,0.94357560,0.52531570,0.09248104,0.25097104,0.00092692,0.09686032,0.27312007
-5.51375688,0.93943644,0.51904934,0.09001122,0.25887039,0.00091901,0.09635697,0.26446217
-5.50775388,0.93166933,0.51065235,0.08729858,0.26569006,0.00090706,0.09536313,0.25500397
-5.50175088,0.92028223,0.50016235,0.08436351,0.27133231,0.00089100,0.09389045,0.24482829
-5.49574787,0.90536570,0.48766694,0.08123299,0.27571994,0.00087088,0.09196154,0.23404087
-5.48974487,0.88709173,0.47330207,0.07793990,0.27879902,0.00084683,0.08960963,0.22276805
-5.48374187,0.86571044,0.45724884,0.07452213,0.28054115,0.00081910,0.08687783,0.21115382
-5.47773887,0.84154477,0.43972886,0.07102158,0.28094505,0.00078800,0.08381814,0.19935653
-5.47173587,0.81498349,0.42099864,0.06748311,0.28003756,0.00075394,0.08049032,0.18754518
-5.46573287,0.78647293,0.40134298,0.06395353,0.27787388,0.00071739,0.07696047,0.17589571
-5.45972986,0.75650756,0.38106787,0.06048061,0.27453704,0.00067885,0.07329957,0.16458728
-5.45372686,0.72561985,0.36049296,0.05711215,0.27013658,0.00063888,0.06958191,0.15379867
-5.44772386,0.69436950,0.33994407,0.05389514,0.26480650,0.00059805,0.06588345,0.14370501
-5.44172086,0.66333245,0.31974571,0.05087504,0.25870238,0.00055693,0.06228022,0.13447474
-5.43571786,0.63308958,0.30021398,0.04809512,0.25199786,0.00051606,0.05884677,0.12626683
-5.42971486,0.60421542,0.28164993,0.04559588,0.24488047,0.00047601,0.05565462,0.11922842
-5.42371186,0.57726695,0.26433340,0.04341454,0.23754686,0.00043725,0.05277084,0.11349254
-5.41770885,0.55277246,0.24851760,0.04158457,0.23019770,0.00040024,0.05025673,0.10917623
-5.41170585,0.53122071,0.23442429,0.04013516,0.22303223,0.00036538,0.04816654,0.10637863
-5.40570285,0.51305040,0.22223968,0.03909084,0.21624268,0.00033301,0.04654640,0.10517928
-5.39969985,0.49864011,0.21211108,0.03847092,0.21000873,0.00030341,0.04543331,0.10563643
-5.39369685,0.48829885,0.20414421,0.03828903,0.20449223,0.00027679,0.04485426,0.10778542
-5.38769385,0.48225743,0.19840128,0.03855259,0.19983221,0.00025330,0.04482555,0.11163705
-5.38169085,0.48066094,0.19489979,0.03926233,0.19614054,0.00023302,0.04535221,0.11717614
-5.37568784,0.48356245,0.19361209,0.04041181,0.19349832,0.00021597,0.04642761,0.12436009
-5.36968484,0.49091844,0.19446572,0.04198700,0.19195311,0.00020212,0.04803330,0.13311782
-5.36368184,0.50258603,0.19734460,0.04396598,0.19151729,0.00019138,0.05013901,0.14334900
-5.35767884,0.51832254,0.20209101,0.04631879,0.19216736,0.00018363,0.05270299,0.15492373
-5.35167584,0.53778737,0.20850852,0.04900738,0.19384463,0.00017868,0.05567249,0.16768290
-5.34567284,0.56054661,0.21636576,0.05198592,0.19645690,0.00017631,0.05898466,0.18143921
-5.33966983,0.58608035,0.22540115,0.05520116,0.19988143,0.00017629,0.06256766,0.19597902
-5.33366683,0.61379281,0.23532840,0.05859324,0.20396899,0.00017835,0.06634208,0.21106518
-5.32766383,0.64302505,0.24584282,0.06209661,0.20854874,0.00018218,0.07022263,0.22644066
-5.32166083,0.67307014,0.25662836,0.06564130,0.21343403,0.00018749,0.07412016,0.24183318
-5.31565783,0.70319036,0.26736503,0.06915441,0.21842870,0.00019395,0.07794372,0.25696064
-5.30965483,0.73263599,0.27773676,0.07256172,0.22333371,0.00020125,0.08160295,0.27153728
-5.30365183,0.76066504,0.28743924,0.07578956,0.22795380,0.00020907,0.08501041,0.28528041
-5.29764882,0.78656327,0.29618765,0.07876666,0.23210402,0.00021710,0.08808398,0.29791740
-5.29164582,0.80966381,0.30372392,0.08142611,0.23561569,0.00022504,0.09074906,0.30919283
-5.28564282,0.82936555,0.30982327,0.08370712,0.23834169,0.00023260,0.09294072,0.31887542
-5.27963982,0.84514969,0.31429982,0.08555680,0.24016081,0.00023953,0.09460543,0.32676448
-5.27363682,0.85659364,0.31701095,0.08693159,0.24098093,0.00024560,0.09570250,0.33269564
-5.26763382,0.86338194,0.31786037,0.08779854,0.24074106,0.00025061,0.09620512,0.33654558
-5.26163082,0.86531354,0.31679966,0.08813615,0.23941206,0.00025440,0.09610082,0.33823566
-5.25562781,0.86230535,0.31382827,0.08793492,0.23699605,0.00025682,0.09539157,0.33773409
-5.24962481,0.85439187,0.30899202,0.08719753,0.23352468,0.00025781,0.09409327,0.33505677
-5.24362181,0.84172109,0.30238015,0.08593854,0.22905632,0.00025731,0.09223486,0.33026662
-5.23761881,0.82454685,0.29412109,0.08418384,0.22367230,0.00025532,0.08985689,0.32347155
-5.23161581,0.80321808,0.28437712,0.08196971,0.21747254,0.00025187,0.08700988,0.31482102
-5.22561281,0.77816552,0.27333822,0.07934153,0.21057071,0.00024703,0.08375227,0.30450155
-5.21960980,0.74988653,0.26121538,0.07635237,0.20308925,0.00024093,0.08014827,0.29273116
-5.21360680,0.71892869,0.24823361,0.07306135,0.19515441,0.00023371,0.07626559,0.27975323
-5.20760380,0.68587286,0.23462500,0.06953189,0.18689165,0.00022553,0.07217323,0.26582972
-5.20160080,0.65131651,0.22062209,0.06582995,0.17842149,0.00021659,0.06793935,0.25123438
-5.19559780,0.61585777,0.20645173,0.06202232,0.16985608,0.00020712,0.06362935,0.23624580
-5.18959480,0.58008086,0.19232971,0.05817499,0.16129645,0.00019735,0.05930423,0.22114091
-5.18359180,0.54454321,0.17845618,0.05435168,0.15283068,0.00018751,0.05501929,0.20618879
-5.17758879,0.50976458,0.16501212,0.05061246,0.14453279,0.00017785,0.05082305,0.19164516
-5.17158579,0.47621841,0.15215666,0.04701276,0.13646255,0.00016860,0.04675674,0.17774759
-5.16558279,0.44432522,0.14002542,0.04360237,0.12866584,0.00015999,0.04285389,0.16471142
-5.15957979,0.41444814,0.12872971,0.04042483,0.12117571,0.00015224,0.03914047,0.15272650
-5.15357679,0.38689029,0.11835651,0.03751693,0.11401377,0.00014554,0.03563512,0.14195473
-5.14757379,0.36189379,0.10896907,0.03490841,0.10719199,0.00014007,0.03234974,0.13252825
-5.14157079,0.33964006,0.10060804,0.03262186,0.10071453,0.00013598,0.02929017,0.12454833
-5.13556778,0.32025116,0.09329296,0.03067272,0.09457964,0.00013338,0.02645705,0.11808485
-5.12956478,0.30379191,0.08702399,0.02906939,0.08878139,0.00013235,0.02384668,0.11317622
-5.12356178,0.29027243,0.08178373,0.02781349,0.08331123,0.00013294,0.02145196,0.10982979
-5.11755878,0.27965104,0.07753906,0.02690008,0.07815922,0.00013516,0.01926321,0.10802263
-5.11155578,0.27183737,0.07424300,0.02631805,0.07331496,0.00013899,0.01726898,0.10770259
-5.10555278,0.26669552,0.07183640,0.02605053,0.06876820,0.00014436,0.01545678,0.10878977
-5.09954977,0.26404748,0.07024958,0.02607528,0.06450914,0.00015116,0.01381362,0.11117822
-5.09354677,0.26367669,0.06940385,0.02636519,0.06052841,0.00015926,0.01232652,0.11473808
-5.08754377,0.26533187,0.06921303,0.02688887,0.05681693,0.00016849,0.01098287,0.11931796
-5.08154077,0.26873134,0.06958481,0.02761118,0.05336558,0.00017863,0.00977063,0.12474782
-5.07553777,0.27356780,0.07042228,0.02849396,0.05016476,0.00018945,0.00867855,0.13084217
-5.06953477,0.27951373,0.07162538,0.02949669,0.04720402,0.00020071,0.00769621,0.13740368
-5.06353177,0.28622743,0.07309245,0.03057737,0.04447170,0.00021214,0.00681400,0.14422723
-5.05752876,0.29335968,0.07472192,0.03169331,0.04195463,0.00022344,0.00602316,0.15110422
-5.05152576,0.30056095,0.07641403,0.03280206,0.03963809,0.00023435,0.00531566,0.15782721
-5.04552276,0.30748902,0.07807261,0.03386237,0.03750575,0.00024459,0.00468414,0.16419465
-5.03951976,0.31381686,0.07960692,0.03483510,0.03553993,0.00025389,0.00412181,0.17001568
-5.03351676,0.31924035,0.08093347,0.03568415,0.03372187,0.00026200,0.00362243,0.17511483
-5.02751376,0.32348580,0.08197771,0.03637732,0.03203217,0.00026871,0.00318016,0.17933635
-5.02151076,0.32631677,0.08267561,0.03688712,0.03045135,0.00027383,0.00278956,0.18254817
-5.01550775,0.32753996,0.08297499,0.03719137,0.02896034,0.00027721,0.00244556,0.18464517
-5.00950475,0.32700995,0.08283658,0.03727375,0.02754112,0.00027876,0.00214340,0.18555178
-5.00350175,0.32463246,0.08223474,0.03712414,0.02617722,0.00027840,0.00187862,0.18522360
-4.99749875,0.32036606,0.08115775,0.03673876,0.02485418,0.00027613,0.00164708,0.18364816
-4.99149575,0.31422224,0.07960778,0.03612011,0.02355993,0.00027197,0.00144497,0.18084469
-4.98549275,0.30626374,0.07760037,0.03527676,0.02228504,0.00026600,0.00126876,0.17686290
-4.97948974,0.29660140,0.07516362,0.03422295,0.02102285,0.00025835,0.00111527,0.17178088
-4.97348674,0.28538949,0.07233695,0.03297798,0.01976946,0.00024915,0.00098164,0.16570225
-4.96748374,0.27281999,0.06916965,0.03156553,0.01852364,0.00023861,0.00086534,0.15875259
-4.96148074,0.25911589,0.06571920,0.03001287,0.01728657,0.00022692,0.00076417,0.15107547
-4.95547774,0.24452395,0.06204941,0.02834998,0.01606153,0.00021431,0.00067624,0.14282819
-4.94947474,0.22930735,0.05822866,0.02660868,0.01485354,0.00020103,0.00060001,0.13417739
-4.94347174,0.21373829,0.05432797,0.02482183,0.01366893,0.00018731,0.00053419,0.12529490
-4.93746873,0.19809123,0.05041943,0.02302244,0.01251488,0.00017340,0.00047783,0.11635373
-4.93146573,0.18263668,0.04657463,0.02124304,0.01139906,0.00015954,0.00043022,0.10752463
-4.92546273,0.16763599,0.04286337,0.01951506,0.01032919,0.00014594,0.00039093,0.09897315
-4.91945973,0.15333715,0.03935271,0.01786832,0.00931268,0.00013281,0.00035978,0.09085729
-4.91345673,0.13997174,0.03610622,0.01633074,0.00835640,0.00012034,0.00033685,0.08332585
-4.90745373,0.12775292,0.03318347,0.01492809,0.00746640,0.00010870,0.00032245,0.07651736
-4.90145073,0.11687447,0.03063986,0.01368389,0.00664777,0.00009802,0.00031715,0.07055961
-4.89544772,0.10751070,0.02852655,0.01261942,0.00590458,0.00008844,0.00032179,0.06556959
-4.88944472,0.09981702,0.02689061,0.01175380,0.00523979,0.00008005,0.00033748,0.06165379
-4.88344172,0.09393092,0.02577516,0.01110410,0.00465533,0.00007294,0.00036564,0.05890868
-4.87743872,0.08997320,0.02521956,0.01068545,0.00415209,0.00006718,0.00040802,0.05742118
-4.87143572,0.08804907,0.02525960,0.01051123,0.00373009,0.00006281,0.00046675,0.05726910
-4.86543272,0.08824905,0.02592742,0.01059308,0.00338852,0.00005988,0.00054439,0.05852119
-4.85942971,0.09064934,0.02725140,0.01094098,0.00312586,0.00005840,0.00064395,0.06123688
-4.85342671,0.09531154,0.02925579,0.01156313,0.00294001,0.00005838,0.00076899,0.06546561
-4.84742371,0.10228176,0.03196003,0.01246586,0.00282839,0.00005984,0.00092362,0.07124551
-4.84142071,0.11158884,0.03537801,0.01365330,0.00278799,0.00006277,0.00111262,0.07860173
-4.83541771,0.12324205,0.03951696,0.01512712,0.00281545,0.00006714,0.00134146,0.08754428
-4.82941471,0.13722802,0.04437626,0.01688606,0.00290710,0.00007293,0.00161637,0.09806544
-4.82341171,0.15350747,0.04994613,0.01892550,0.00305899,0.00008010,0.00194435,0.11013709
-4.81740870,0.17201158,0.05620634,0.02123696,0.00326688,0.00008860,0.00233323,0.12370792
-4.81140570,0.19263858,0.06312487,0.02380763,0.00352625,0.00009835,0.00279168,0.13870080
-4.80540270,0.21525065,0.07065691,0.02661995,0.00383230,0.00010928,0.00332911,0.15501061
-4.79939970,0.23967158,0.07874394,0.02965127,0.00417992,0.00012128,0.00395571,0.17250258
-4.79339670,0.26568535,0.08731336,0.03287365,0.00456368,0.00013422,0.00468227,0.19101155
-4.78739370,0.29303591,0.09627841,0.03625386,0.00497788,0.00014796,0.00552004,0.21034209
-4.78139070,0.32142852,0.10553871,0.03975346,0.00541651,0.00016234,0.00648052,0.23026990
-4.77538769,0.35053249,0.11498132,0.04332924,0.00587335,0.00017719,0.00757518,0.25054427
-4.76938469,0.37998566,0.12448236,0.04693373,0.00634198,0.00019229,0.00881510,0.27089195
-4.76338169,0.40940034,0.13390922,0.05051607,0.00681588,0.00020745,0.01021057,0.29102208
-4.75737869,0.43837085,0.14312328,0.05402297,0.00728851,0.00022243,0.01177064,0.31063227
-4.75137569,0.46648212,0.15198304,0.05739987,0.00775342,0.00023700,0.01350258,0.32941562
-4.74537269,0.49331936,0.16034760,0.06059231,0.00820438,0.00025095,0.01541133,0.34706827
-4.73936968,0.51847822,0.16808036,0.06354728,0.00863547,0.00026403,0.01749897,0.36329753
-4.73336668,0.54157513,0.17505270,0.06621466,0.00904124,0.00027603,0.01976414,0.37782984
-4.72736368,0.56225744,0.18114765,0.06854867,0.00941679,0.00028676,0.02220154,0.39041858
-4.72136068,0.58021279,0.18626323,0.07050913,0.00975788,0.00029602,0.02480150,0.40085122
-4.71535768,0.59517747,0.19031545,0.07206268,0.01006106,0.00030367,0.02754965,0.40895553
-4.70935468,0.60694334,0.19324072,0.07318376,0.01032370,0.00030958,0.03042675,0.41460451
-4.70335168,0.61536309,0.19499769,0.07385534,0.01054409,0.00031365,0.03340866,0.41772001
-4.69734867,0.62035359,0.19556830,0.07406941,0.01072144,0.00031585,0.03646656,0.41827469
-4.69134567,0.62189734,0.19495820,0.07382718,0.01085594,0.00031614,0.03956734,0.41629239
-4.68534267,0.62004191,0.19319629,0.07313895,0.01094878,0.00031456,0.04267425,0.41184686
-4.67933967,0.61489759,0.19033370,0.07202375,0.01100211,0.00031116,0.04574778,0.40505892
-4.67333667,0.60663338,0.18644197,0.07050870,0.01101905,0.00030604,0.04874674,0.39609238
-4.66733367,0.59547153,0.18161084,0.06862813,0.01100372,0.00029933,0.05162953,0.38514864
-4.66133067,0.58168101,0.17594545,0.06642252,0.01096113,0.00029119,0.05435555,0.37246055
-4.65532766,0.56557012,0.16956334,0.06393733,0.01089726,0.00028179,0.05688670,0.35828561
-4.64932466,0.54747872,0.16259128,0.06122175,0.01081895,0.00027134,0.05918892,0.34289884
-4.64332166,0.52777014,0.15516194,0.05832735,0.01073390,0.00026007,0.06123366,0.32658571
-4.63731866,0.50682335,0.14741080,0.05530682,0.01065067,0.00024818,0.06299926,0.30963527
-4.63131566,0.48502525,0.13947308,0.05221277,0.01057855,0.00023592,0.06447209,0.29233369
-4.62531266,0.46276361,0.13148104,0.04909655,0.01052755,0.00022352,0.06564748,0.27495855
-4.61930965,0.44042038,0.12356156,0.04600728,0.01050827,0.00021119,0.06653026,0.25777378
-4.61330665,0.41836578,0.11583405,0.04299099,0.01053179,0.00019915,0.06713499,0.24102549
-4.60730365,0.39695293,0.10840874,0.04008983,0.01060949,0.00018761,0.06748574,0.22493857
-4.60130065,0.37651302,0.10138537,0.03734160,0.01075288,0.00017674,0.06761548,0.20971419
-4.59529765,0.35735112,0.09485219,0.03477924,0.01097332,0.00016671,0.06756500,0.19552798
-4.58929465,0.33974232,0.08888521,0.03243059,0.01128178,0.00015766,0.06738158,0.18252893
-4.58329165,0.32392841,0.08354781,0.03031816,0.01168847,0.00014971,0.06711717,0.17083887
-4.57728864,0.31011481,0.07889054,0.02845914,0.01220255,0.00014295,0.06682645,0.16055234
-4.57128564,0.29846792,0.07495109,0.02686533,0.01283172,0.00013744,0.06656464,0.15173699
-4.56528264,0.28911293,0.07175442,0.02554330,0.01358188,0.00013323,0.06638522,0.14443417
-4.55927964,0.28213191,0.06931307,0.02449451,0.01445680,0.00013033,0.06633775,0.13865983
-4.55327664,0.27756261,0.06762750,0.02371556,0.01545771,0.00012871,0.06646576,0.13440560
-4.54727364,0.27539777,0.06668670,0.02319839,0.01658312,0.00012834,0.06680484,0.13164008
-4.54127064,0.27558528,0.06646874,0.02293069,0.01782856,0.00012915,0.06738111,0.13031029
-4.53526763,0.27802917,0.06694159,0.02289618,0.01918646,0.00013104,0.06821009,0.13034337
-4.52926463,0.28259164,0.06806399,0.02307509,0.02064612,0.00013390,0.06929592,0.13164839
-4.52326163,0.28909604,0.06978657,0.02344461,0.02219383,0.00013760,0.07063122,0.13411853
-4.51725863,0.29733109,0.07205304,0.02397940,0.02381305,0.00014198,0.07219730,0.13763334
-4.51125563,0.30705608,0.07480157,0.02465221,0.02548473,0.00014688,0.07396502,0.14206135
-4.50525263,0.31800705,0.07796637,0.02543446,0.02718775,0.00015214,0.07589598,0.14726286
-4.49924962,0.32990389,0.08147934,0.02629691,0.02889948,0.00015757,0.07794421,0.15309289
-4.49324662,0.34245814,0.08527189,0.02721036,0.03059642,0.00016300,0.08005815,0.15940425
-4.48724362,0.35538106,0.08927679,0.02814634,0.03225488,0.00016828,0.08218285,0.16605073
-4.48124062,0.36839208,0.09343002,0.02907776,0.03385176,0.00017323,0.08426241,0.17289015
-4.47523762,0.38122692,0.09767270,0.02997957,0.03536533,0.00017772,0.08624234,0.17978739
-4.46923462,0.39364530,0.10195275,0.03082937,0.03677598,0.00018164,0.08807192,0.18661711
-4.46323162,0.40543795,0.10622654,0.03160787,0.03806703,0.00018489,0.08970636,0.19326617
-4.45722861,0.41643243,0.11046024,0.03229933,0.03922538,0.00018740,0.09110867,0.19963569
-4.45122561,0.42649784,0.11463093,0.03289187,0.04024215,0.00018915,0.09225125,0.20564255
-4.44522261,0.43554794,0.11872738,0.03337759,0.04111327,0.00019012,0.09311696,0.21122038
-4.43921961,0.44354277,0.12275048,0.03375267,0.04183991,0.00019035,0.09369983,0.21632004
-4.43321661,0.45048866,0.12671327,0.03401718,0.04242887,0.00018991,0.09400528,0.22090948
-4.42721361,0.45643668,0.13064064,0.03417494,0.04289287,0.00018888,0.09404978,0.22497303
-4.42121061,0.46147962,0.13456864,0.03423311,0.04325077,0.00018740,0.09386019,0.22851027
-4.41520760,0.46574774,0.13854339,0.03420179,0.04352777,0.00018562,0.09347260,0.23153438
-4.40920460,0.46940349,0.14261982,0.03409343,0.04375549,0.00018371,0.09293087,0.23407020
-4.40320160,0.47263545,0.14686006,0.03392231,0.04397214,0.00018188,0.09228486,0.23615201
-4.39719860,0.47565191,0.15133168,0.03370392,0.04422266,0.00018034,0.09158854,0.23782111
-4.39119560,0.47867427,0.15610590,0.03345434,0.04455884,0.00017933,0.09089792,0.23912343
-4.38519260,0.48193076,0.16125574,0.03318967,0.04503958,0.00017910,0.09026901,0.24010714
-4.37918959,0.48565055,0.16685418,0.03292554,0.04573110,0.00017990,0.08975591,0.24082039
-4.37318659,0.49005873,0.17297260,0.03267661,0.04670728,0.00018201,0.08940894,0.24130934
-4.36718359,0.49537225,0.17967929,0.03245628,0.04804996,0.00018571,0.08927315,0.24161644
-4.36118059,0.50179689,0.18703831,0.03227637,0.04984930,0.00019128,0.08938698,0.24177907
-4.35517759,0.50952552,0.19510858,0.03214702,0.05220401,0.00019902,0.08978137,0.24182863
-4.34917459,0.51873741,0.20394329,0.03207664,0.05522158,0.00020925,0.09047911,0.24178991
-4.34317159,0.52959868,0.21358955,0.03207195,0.05901824,0.00022228,0.09149464,0.24168102
-4.33716858,0.54226357,0.22408832,0.03213815,0.06371877,0.00023844,0.09283416,0.24151361
-4.33116558,0.55687630,0.23547447,0.03227910,0.06945586,0.00025808,0.09449602,0.24129345
-4.32516258,0.57357338,0.24777687,0.03249759,0.07636914,0.00028153,0.09647148,0.24102132
-4.31915958,0.59248572,0.26101855,0.03279564,0.08460369,0.00030914,0.09874558,0.24069407
-4.31315658,0.61374041,0.27521664,0.03317475,0.09430790,0.00034127,0.10129819,0.24030594
-4.30715358,0.63746178,0.29038205,0.03363619,0.10563084,0.00037825,0.10410518,0.23984976
