energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Zn_p_up,Zn_p_down,Zn_d_up,Zn_d_down
-5.87393697,3.24417116,-4.99858029,0.00968288,-0.06919766,0.23383168,-0.70556311,0.78734631,-1.74545755,0.91253525,-1.09651775,1.52857337,-2.21650916,0.00000000,-0.00000000,0.65648100,-0.91076729,0.09600880,-0.15299765
-5.86793397,3.01117269,-4.77885975,0.00893355,-0.06453137,0.21576269,-0.65272477,0.72249031,-1.64938774,0.85461372,-1.03661929,1.41881686,-2.14925266,0.00000000,-0.00000000,0.61116970,-0.87901208,0.08809149,-0.14763856
-5.86193097,2.77866544,-4.55388932,0.00819051,-0.05990618,0.19832765,-0.60095344,0.65975952,-1.55239139,0.79573338,-0.97688878,1.30883843,-2.07701221,0.00000000,-0.00000000,0.56550176,-0.84587067,0.08032549,-0.14193874
-5.85592796,2.54926636,-4.32581811,0.00746169,-0.05536101,0.18166758,-0.55075029,0.59951304,-1.45548799,0.73675897,-0.91790963,1.19989868,-2.00050763,0.00000000,-0.00000000,0.52000961,-0.81167827,0.07278564,-0.13593818
-5.84992496,2.32543217,-4.09685147,0.00675432,-0.05093165,0.16592111,-0.50257213,0.54208109,-1.35964819,0.67853211,-0.86025286,1.09316818,-1.92054882,0.00000000,-0.00000000,0.47519694,-0.77679721,0.06553797,-0.12968419
-5.84392196,2.10941355,-3.86921464,0.00607472,-0.04665030,0.15122285,-0.45682353,0.48775946,-1.26577823,0.62185480,-0.80446786,0.98970482,-1.83802354,0.00000000,-0.00000000,0.43152794,-0.74161206,0.05863872,-0.12323029
-5.83791896,1.90321933,-3.64511691,0.00542828,-0.04254514,0.13770201,-0.41385111,0.43680521,-1.17470763,0.56747559,-0.75107409,0.89043653,-1.75388246,0.00000000,-0.00000000,0.38941858,-0.70652391,0.05213377,-0.11663504
-5.83191596,1.70859169,-3.42671622,0.00481933,-0.03864015,0.12548132,-0.37394009,0.38943414,-1.08718016,0.51607885,-0.70055361,0.79614964,-1.66912182,0.00000000,-0.00000000,0.34923033,-0.67194375,0.04605848,-0.10996065
-5.82591296,1.52699239,-3.21608436,0.00425118,-0.03495490,0.11467627,-0.33731293,0.34581993,-1.00384754,0.46827698,-0.65334447,0.70748291,-1.58476376,0.00000000,-0.00000000,0.31126631,-0.63828509,0.04043789,-0.10327153
-5.81990995,1.35959982,-3.01517285,0.00372611,-0.03150455,0.10539466,-0.30412967,0.30609513,-0.92526580,0.42460578,-0.60983476,0.62492722,-1.50183472,0.00000000,-0.00000000,0.27576995,-0.60595569,0.03528722,-0.09663280
-5.81390695,1.20731575,-2.82577947,0.00324544,-0.02829992,0.09773636,-0.27448985,0.27035400,-0.85189361,0.38552245,-0.57035735,0.54883027,-1.42134237,0.00000000,-0.00000000,0.24292596,-0.57534875,0.03061267,-0.09010872
-5.80790395,1.07078075,-2.64951601,0.00280961,-0.02534763,0.09179324,-0.24843559,0.23865690,-0.78409228,0.35140607,-0.53518507,0.47940586,-1.34425173,0.00000000,-0.00000000,0.21286356,-0.54683366,0.02641249,-0.08376118
-5.80190095,0.95039633,-2.48777730,0.00241828,-0.02265035,0.08764917,-0.22595551,0.21103601,-0.72212707,0.32255980,-0.50452647,0.41674682,-1.27146102,0.00000000,-0.00000000,0.18566142,-0.52074653,0.02267816,-0.07764828
-5.79589795,0.84635228,-2.34171250,0.00207042,-0.02020707,0.08537987,-0.20698917,0.18750212,-0.66616939,0.29921452,-0.47852205,0.36084090,-1.20377821,0.00000000,-0.00000000,0.16135420,-0.49738076,0.01939567,-0.07182293
-5.78989495,0.75865696,-2.21219917,0.00176452,-0.01801345,0.08505268,-0.19143181,0.16805203,-0.61629966,0.28153310,-0.45724106,0.31158845,-1.14189888,0.00000000,-0.00000000,0.13994009,-0.47697819,0.01654690,-0.06633168
-5.78389195,0.68716902,-2.09982119,0.00149862,-0.01606217,0.08672597,-0.17913915,0.15267614,-0.57251079,0.26961493,-0.44067897,0.26882128,-1.08638641,0.00000000,-0.00000000,0.12138905,-0.45972090,0.01411087,-0.06121370
-5.77788894,0.63162844,-2.00485141,0.00127051,-0.01434328,0.09044820,-0.16993210,0.14136587,-0.53471213,0.26350019,-0.42875580,0.23232152,-1.03765529,0.00000000,-0.00000000,0.10565134,-0.44572426,0.01206507,-0.05649995
-5.77188594,0.59168570,-1.92724023,0.00107781,-0.01284466,0.09625658,-0.16360128,0.13412047,-0.50273397,0.26317334,-0.42131543,0.20183993,-0.99595821,0.00000000,-0.00000000,0.09266583,-0.43503156,0.01038652,-0.05221265
-5.76588294,0.56692750,-1.86661099,0.00091809,-0.01155234,0.10417533,-0.15991135,0.13095276,-0.47633268,0.26856592,-0.41812622,0.17711287,-0.96137774,0.00000000,-0.00000000,0.08236791,-0.42761043,0.00905282,-0.04836494
-5.75987994,0.55689833,-1.82226321,0.00078894,-0.01045091,0.11421345,-0.15860523,0.13189365,-0.45519667,0.27955814,-0.41888312,0.15787723,-0.93382305,0.00000000,-0.00000000,0.07469648,-0.42335153,0.00804292,-0.04496089
-5.75387694,0.56111716,-1.79318421,0.00068810,-0.00952391,0.12636228,-0.15940810,0.13699485,-0.43895329,0.29597961,-0.42321137,0.14388309,-0.91303205,0.00000000,-0.00000000,0.06959994,-0.42206958,0.00733781,-0.04199566
-5.74787394,0.57908891,-1.77806971,0.00061344,-0.00875414,0.14059284,-0.16203143,0.14632978,-0.42717687,0.31760921,-0.43067213,0.13490362,-0.89857905,0.00000000,-0.00000000,0.06704076,-0.42350694,0.00692090,-0.03945601
-5.74187094,0.61031075,-1.77535348,0.00056307,-0.00812402,0.15685300,-0.16617718,0.15999242,-0.41939798,0.34417437,-0.44077001,0.13074199,-0.88988799,0.00000000,-0.00000000,0.06699869,-0.42733980,0.00677827,-0.03732104
-5.73586793,0.65427349,-1.78324571,0.00053533,-0.00761593,0.17506494,-0.17154201,0.17809386,-0.41511396,0.37535017,-0.45296252,0.13123531,-0.88625086,0.00000000,-0.00000000,0.06947224,-0.43318679,0.00689871,-0.03556305
-5.72986493,0.71045855,-1.79977952,0.00052877,-0.00721244,0.19512275,-0.17782185,0.20075679,-0.41380076,0.41075872,-0.46667142,0.13625545,-0.88685078,0.00000000,-0.00000000,0.07447857,-0.44061997,0.00727358,-0.03414871
-5.72386193,0.77833103,-1.82286451,0.00054220,-0.00689666,0.21689066,-0.18471674,0.22810768,-0.41492591,0.44996907,-0.48129563,0.14570704,-0.89078916,0.00000000,-0.00000000,0.08205173,-0.44917780,0.00789647,-0.03304030
-5.71785893,0.85732995,-1.85034586,0.00057462,-0.00665243,0.24020187,-0.19193587,0.26026706,-0.41796236,0.49249834,-0.49622561,0.15952255,-0.89711584,0.00000000,-0.00000000,0.09223916,-0.45837971,0.00876273,-0.03219704
-5.71185593,0.94685616,-1.88006712,0.00062519,-0.00646453,0.26485830,-0.19920289,0.29733798,-0.42240307,0.53781421,-0.51085856,0.17765506,-0.90486126,0.00000000,-0.00000000,0.10509677,-0.46774183,0.00986886,-0.03157651
-5.70585293,1.04625920,-1.90993472,0.00069320,-0.00631893,0.29063129,-0.20626134,0.33939299,-0.42777568,0.58533919,-0.52461418,0.20006876,-0.91306953,0.00000000,-0.00000000,0.12068262,-0.47679317,0.01121182,-0.03113609
-5.69984992,1.15482371,-1.93798171,0.00077803,-0.00620291,0.31726337,-0.21287999,0.38646020,-0.43365707,0.63445684,-0.53695023,0.22672778,-0.92083094,0.00000000,-0.00000000,0.13904935,-0.48509180,0.01278822,-0.03083436
-5.69384692,1.27175651,-1.96242847,0.00087904,-0.00610518,0.34447127,-0.21885802,0.43850881,-0.43968703,0.68451999,-0.54737742,0.25758373,-0.92731294,0.00000000,-0.00000000,0.16023583,-0.49224028,0.01459350,-0.03063235
-5.68784392,1.39617516,-1.98173788,0.00099558,-0.00601601,0.37194996,-0.22402966,0.49543481,-0.44558068,0.73486083,-0.55547304,0.29256262,-0.93178814,0.00000000,-0.00000000,0.18425813,-0.49789975,0.01662113,-0.03049480
-5.68184092,1.52709874,-1.99466284,0.00112687,-0.00592726,0.39937780,-0.22826831,0.55704752,-0.45113893,0.78480287,-0.56089259,0.33155150,-0.93365838,0.00000000,-0.00000000,0.21110029,-0.50180204,0.01886178,-0.03039114
-5.67583792,1.66344168,-2.00028396,0.00127200,-0.00583241,0.42642273,-0.23148966,0.62305773,-0.45625658,0.83367417,-0.56337910,0.37438567,-0.93247388,0.00000000,-0.00000000,0.24070532,-0.50375938,0.02130261,-0.03029635
-5.66983492,1.80401136,-1.99803593,0.00142984,-0.00572655,0.45274921,-0.23365375,0.69306809,-0.46092745,0.88082178,-0.56276960,0.42083703,-0.92794664,0.00000000,-0.00000000,0.27296675,-0.50367111,0.02392666,-0.03019156
-5.66383192,1.94750983,-1.98772122,0.00159904,-0.00560635,0.47802590,-0.23476582,0.76656671,-0.46524623,0.92562659,-0.55899842,0.47060412,-0.91995769,0.00000000,-0.00000000,0.30772128,-0.50152726,0.02671239,-0.03006441
-5.65782891,2.09254047,-1.96951051,0.00177796,-0.00546991,0.50193376,-0.23487569,0.84292443,-0.46940669,0.96751830,-0.55209723,0.52330454,-0.90855784,0.00000000,-0.00000000,0.34474294,-0.49740871,0.02963337,-0.02990921
-5.65182591,2.23761965,-1.94392962,0.00196468,-0.00531673,0.52417428,-0.23407574,0.92139651,-0.47369605,1.00598989,-0.54219171,0.57847028,-0.89396199,0.00000000,-0.00000000,0.38373918,-0.49148383,0.03265825,-0.02972677
-5.64582291,2.38119371,-1.91183346,0.00215701,-0.00514749,0.54447788,-0.23249740,1.00112906,-0.47848561,1.04061119,-0.52949506,0.63554646,-0.87653722,0.00000000,-0.00000000,0.42434924,-0.48400192,0.03575084,-0.02952402
-5.63981991,2.52166135,-1.87436778,0.00235247,-0.00496393,0.56261187,-0.23030621,1.08117063,-0.48421752,1.07104097,-0.51429856,0.69389375,-0.85678526,0.00000000,-0.00000000,0.46614511,-0.47528344,0.03887054,-0.02931342
-5.63381691,2.65740111,-1.83292044,0.00254834,-0.00476863,0.57838805,-0.22769558,1.16048879,-0.49138815,1.09703729,-0.49695967,0.75279472,-0.83532002,0.00000000,-0.00000000,0.50863531,-0.46570759,0.04197299,-0.02911208
-5.62781391,2.78680365,-1.78906392,0.00274172,-0.00456484,0.59166959,-0.22487949,1.23799169,-0.50052837,1.11846587,-0.47788807,0.81146424,-0.81284122,0.00000000,-0.00000000,0.55127149,-0.45569768,0.04501084,-0.02894077
-5.62181091,2.90830818,-1.74449135,0.00292954,-0.00435627,0.60237701,-0.22208423,1.31255392,-0.51218133,1.13530607,-0.45753037,0.86906360,-0.79010514,0.00000000,-0.00000000,0.59345794,-0.44570483,0.04793488,-0.02882274
-5.61580790,3.02044206,-1.70094869,0.00310869,-0.00414686,0.61049308,-0.21953961,1.38304614,-0.52687839,1.14765467,-0.43635399,0.92471822,-0.76789370,0.00000000,-0.00000000,0.63456368,-0.43619068,0.05069523,-0.02878249
-5.60980490,3.12186238,-1.66016565,0.00327604,-0.00394061,0.61606658,-0.21746990,1.44836724,-0.54511417,1.15572711,-0.41483108,0.97753826,-0.74698311,0.00000000,-0.00000000,0.67393691,-0.42760982,0.05324270,-0.02884442
-5.60380190,3.21139822,-1.62378797,0.00342858,-0.00374141,0.61921456,-0.21608481,1.50747810,-0.56732138,1.15985639,-0.39342286,1.02664151,-0.72811341,0.00000000,-0.00000000,0.71092134,-0.42039257,0.05553021,-0.02903152
-5.59779890,3.28809178,-1.59331382,0.00356346,-0.00355285,0.62012317,-0.21557089,1.55943528,-0.59384661,1.16048956,-0.37256519,1.07117773,-0.71195986,0.00000000,-0.00000000,0.74487379,-0.41492884,0.05751419,-0.02936408
-5.59179590,3.35123668,-1.57003658,0.00367812,-0.00337810,0.61904686,-0.21608365,1.60342342,-0.62492802,1.15818194,-0.35265579,1.11035335,-0.69910749,0.00000000,-0.00000000,0.77518244,-0.41155366,0.05915601,-0.02985853
-5.58579290,3.40041146,-1.55499624,0.00377032,-0.00321978,0.61630584,-0.21774085,1.63878472,-0.66067588,1.15358897,-0.33404355,1.14345572,-0.69002961,0.00000000,-0.00000000,0.80128498,-0.41053489,0.06042322,-0.03052640
-5.57978989,3.43550646,-1.54894111,0.00383828,-0.00307988,0.61228170,-0.22061698,1.66504405,-0.70105697,1.14745582,-0.31702025,1.16987556,-0.68507100,0.00000000,-0.00000000,0.82268592,-0.41206372,0.06129065,-0.03137346
-5.57378689,3.45674215,-1.55230130,0.00388070,-0.00295971,0.60741120,-0.22473945,1.68192844,-0.74588364,1.14060464,-0.30181485,1.18912693,-0.68443643,0.00000000,-0.00000000,0.83897229,-0.41624809,0.06174127,-0.03239911
-5.56778389,3.46467750,-1.56517467,0.00389679,-0.00285988,0.60217814,-0.23008645,1.68937988,-0.79480824,1.13391960,-0.28859047,1.20086356,-0.68818479,0.00000000,-0.00000000,0.84982706,-0.42310945,0.06176679,-0.03359600
-5.56178089,3.46020698,-1.58732578,0.00388637,-0.00278028,0.59710325,-0.23658670,1.68756048,-0.84732352,1.12832942,-0.27744399,1.20489087,-0.69622892,0.00000000,-0.00000000,0.85503969,-0.43258279,0.06136802,-0.03494994
-5.55577789,3.44454534,-1.61819755,0.00384982,-0.00272013,0.59273241,-0.24412108,1.67684975,-0.90276916,1.12478768,-0.26840804,1.20117320,-0.70834104,0.00000000,-0.00000000,0.85451333,-0.44452001,0.06055482,-0.03644008
-5.54977489,3.41920001,-1.65693507,0.00378810,-0.00267802,0.58962299,-0.25252614,1.65783375,-0.96034463,1.12425077,-0.26145530,1.18983573,-0.72416341,0.00000000,-0.00000000,0.84826835,-0.45869638,0.05934584,-0.03803937
-5.54377189,3.38593126,-1.70242032,0.00370275,-0.00265201,0.58832882,-0.26159930,1.63128651,-1.01912797,1.12765371,-0.25650456,1.17116115,-0.74322373,0.00000000,-0.00000000,0.83644211,-0.47481974,0.05776791,-0.03971529
-5.53776888,3.34670105,-1.75331629,0.00359583,-0.00263968,0.58938396,-0.27110562,1.59814431,-1.07810014,1.13588417,-0.25342835,1.14558123,-0.76495440,0.00000000,-0.00000000,0.81928486,-0.49254216,0.05585524,-0.04143080
-5.53176588,3.30361214,-1.80811842,0.00346990,-0.00263828,0.59328563,-0.28078585,1.55947408,-1.13617403,1.14975501,-0.25206158,1.11366353,-0.78871494,0.00000000,-0.00000000,0.79715220,-0.51147327,0.05364832,-0.04314550
-5.52576288,3.25883954,-1.86521125,0.00332793,-0.00264481,0.60047690,-0.29036545,1.51643702,-1.19222705,1.16997622,-0.25221083,1.07609422,-0.81381636,0.00000000,-0.00000000,0.77049428,-0.53119488,0.05119275,-0.04481699
-5.51975988,3.21455702,-1.92292769,0.00317329,-0.00265615,0.61132968,-0.29956421,1.47024928,-1.24513615,1.19712678,-0.25366377,1.03365739,-0.83954658,0.00000000,-0.00000000,0.73984233,-0.55127612,0.04853789,-0.04640223
-5.51375688,3.17286174,-1.97960841,0.00300964,-0.00266921,0.62612859,-0.30810612,1.42214125,-1.29381368,1.23162782,-0.25619838,0.98721224,-0.86519563,0.00000000,-0.00000000,0.70579321,-0.57128834,0.04573554,-0.04785904
-5.50775388,3.13570036,-2.03365888,0.00284092,-0.00268096,0.64505653,-0.31572897,1.37331744,-1.33724268,1.27371786,-0.25959154,0.93766886,-0.89007966,0.00000000,-0.00000000,0.66899256,-0.59081934,0.04283859,-0.04914755
-5.50175088,3.10480006,-2.08360157,0.00267124,-0.00268863,0.66818266,-0.32219348,1.32491866,-1.37450994,1.32343180,-0.26362669,0.88596379,-0.91356271,0.00000000,-0.00000000,0.63011734,-0.60948593,0.03989978,-0.05023152
-5.49574787,3.08160799,-2.12812139,0.00250492,-0.00268974,0.69545339,-0.32729142,1.27798808,-1.40483551,1.38058464,-0.26810033,0.83303645,-0.93507537,0.00000000,-0.00000000,0.58985850,-0.62694473,0.03697056,-0.05107959
-5.48974487,3.06724205,-2.16610244,0.00234636,-0.00268221,0.72668720,-0.33085247,1.23344283,-1.42759718,1.44476145,-0.27282717,0.77980719,-0.95412962,0.00000000,-0.00000000,0.54890438,-0.64290033,0.03410016,-0.05166632
-5.48374187,3.06245590,-2.19665502,0.00220010,-0.00266443,0.76157367,-0.33274959,1.19205211,-1.44234901,1.51531458,-0.27764386,0.72715793,-0.97032940,0.00000000,-0.00000000,0.50792551,-0.65711096,0.03133479,-0.05197296
-5.47773887,3.06761997,-2.21913210,0.00207081,-0.00263527,0.79967723,-0.33290269,1.15442271,-1.44883298,1.59136902,-0.28241131,0.67591591,-0.98337661,0.00000000,-0.00000000,0.46756121,-0.66939112,0.02871711,-0.05198800
-5.47173587,3.08271993,-2.23313504,0.00196326,-0.00259416,0.84044585,-0.33128044,1.12099236,-1.44698347,1.67183663,-0.28701570,0.62684101,-0.99307255,0.00000000,-0.00000000,0.42840840,-0.67961162,0.02628589,-0.05170742
-5.46573287,3.10737275,-2.23850912,0.00188238,-0.00254108,0.88322446,-0.32790039,1.09203103,-1.43692439,1.75543922,-0.29136831,0.58061673,-0.99931510,0.00000000,-0.00000000,0.39101279,-0.68769684,0.02407583,-0.05113468
-5.45972986,3.14085994,-2.23532975,0.00183331,-0.00247656,0.92727316,-0.32282732,1.06764971,-1.41895942,1.84074037,-0.29540440,0.53784503,-1.00209208,0.00000000,-0.00000000,0.35586248,-0.69361985,0.02211763,-0.05028039
-5.45372686,3.18217627,-2.22388084,0.00182138,-0.00240167,0.97178943,-0.31617005,1.04781595,-1.39355588,1.92618512,-0.29908147,0.49904452,-1.00147140,0.00000000,-0.00000000,0.32338398,-0.69739572,0.02043813,-0.04916179
-5.44772386,3.23009161,-2.20462718,0.00185224,-0.00231802,1.01593363,-0.30807698,1.03237521,-1.36132334,2.01014636,-0.30237707,0.46465187,-0.99758901,0.00000000,-0.00000000,0.29394044,-0.69907358,0.01906063,-0.04780201
-5.44172086,3.28322270,-2.17818278,0.00193186,-0.00222768,1.05885700,-0.29873062,1.02107651,-1.32298817,2.09097614,-0.30528656,0.43502566,-0.99063535,0.00000000,-0.00000000,0.26783170,-0.69872818,0.01800524,-0.04622911
-5.43571786,3.34011094,-2.14527745,0.00206658,-0.00213319,1.09973073,-0.28834140,1.01360098,-1.27936539,2.16705985,-0.30782107,0.41045220,-0.98084151,0.00000000,-0.00000000,0.24529595,-0.69645138,0.01728922,-0.04447510
-5.42971486,3.39930202,-2.10672372,0.00226313,-0.00203748,1.13777498,-0.27714123,1.00959164,-1.23132940,2.23687090,-0.31000588,0.39115249,-0.96846571,0.00000000,-0.00000000,0.22651252,-0.69234438,0.01692742,-0.04257482
-5.42371186,3.45942302,-2.06338598,0.00252866,-0.00194388,1.17228648,-0.26537693,1.00868261,-1.17978487,2.29902336,-0.31187936,0.37728970,-0.95378131,0.00000000,-0.00000000,0.21160537,-0.68651099,0.01693249,-0.04056485
-5.41770885,3.51925267,-2.01615358,0.00287072,-0.00185604,1.20266336,-0.25330410,1.01052634,-1.12563935,2.35232011,-0.31349271,0.36897634,-0.93706664,0.00000000,-0.00000000,0.20064696,-0.67905263,0.01731515,-0.03848252
-5.41170585,3.57778080,-1.96591898,0.00329724,-0.00177790,1.22842597,-0.24118139,1.01481726,-1.06977861,2.39579397,-0.31491031,0.36628069,-0.91859747,0.00000000,-0.00000000,0.19366214,-0.67006499,0.01808428,-0.03636489
-5.40570285,3.63425385,-1.91356190,0.00381644,-0.00171370,1.24923272,-0.22926559,1.02131071,-1.01304576,2.42873994,-0.31621085,0.36923183,-0.89864212,0.00000000,-0.00000000,0.19063166,-0.65963682,0.01924688,-0.03424801
-5.39969985,3.68820371,-1.85993947,0.00443672,-0.00166790,1.26489008,-0.21780757,1.02983616,-0.95622465,2.45073675,-0.31748886,0.37782307,-0.87745945,0.00000000,-0.00000000,0.19149534,-0.64785056,0.02080791,-0.03216618
-5.39369685,3.73945862,-1.80588224,0.00516657,-0.00164521,1.27535626,-0.20704905,1.04030431,-0.90002808,2.46165679,-0.31885659,0.39201345,-0.85529941,0.00000000,-0.00000000,0.19615448,-0.63478466,0.02276997,-0.03015151
-5.38769385,3.78813558,-1.75219528,0.00601436,-0.00165051,1.28073837,-0.19722034,1.05270759,-0.84509066,2.46166386,-0.32044586,0.41172732,-0.83240580,0.00000000,-0.00000000,0.20447380,-0.62051740,0.02513291,-0.02823353
-5.38169085,3.83461512,-1.69966330,0.00698813,-0.00168889,1.28128342,-0.18853874,1.06711461,-0.79196623,2.45119903,-0.32240956,0.43685229,-0.80902065,0.00000000,-0.00000000,0.21628275,-0.60513160,0.02789333,-0.02643905
-5.37568784,3.87950011,-1.64905829,0.00809535,-0.00176556,1.27736342,-0.18120766,1.08365880,-0.74112933,2.43095549,-0.32492255,0.46723554,-0.78538961,0.00000000,-0.00000000,0.23137641,-0.58871987,0.03104399,-0.02479214
-5.36968484,3.92356149,-1.60114824,0.00934269,-0.00188586,1.26945577,-0.17541619,1.10252239,-0.69297997,2.40184385,-0.32818149,0.50267926,-0.76176756,0.00000000,-0.00000000,0.24951618,-0.57138976,0.03457326,-0.02331416
-5.36368184,3.96767456,-1.55670531,0.01073565,-0.00205518,1.25811979,-0.17133884,1.12391676,-0.64785106,2.36494987,-0.33240351,0.54293545,-0.73842375,0.00000000,-0.00000000,0.27043059,-0.55326839,0.03846458,-0.02202396
-5.35767884,4.01274973,-1.51651204,0.01227833,-0.00227892,1.24397093,-0.16913548,1.14806060,-0.60601752,2.32148711,-0.33782329,0.58770093,-0.71564576,0.00000000,-0.00000000,0.29381626,-0.53450609,0.04269593,-0.02093809
-5.35167584,4.05966251,-1.48136444,0.01397308,-0.00256238,1.22765394,-0.16895107,1.17515744,-0.56770642,2.27274691,-0.34468869,0.63661292,-0.69374173,0.00000000,-0.00000000,0.31933951,-0.51527864,0.04723955,-0.02007106
-5.34567284,4.10918688,-1.45207086,0.01582021,-0.00291070,1.20981655,-0.17091517,1.20537401,-0.53310712,2.22004853,-0.35325469,0.68924603,-0.67304057,0.00000000,-0.00000000,0.34663871,-0.49578790,0.05206165,-0.01943555
