energy_ev,total_up,Ga_p_up,Ga_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-5.69384692,2.14183922,0.39966279,0.00000000,1.12297109,0.67713371,1.02442855,0.00000000
-5.68784392,2.20583965,0.42121847,0.00000000,1.15623772,0.69832920,1.04814196,0.00000000
-5.68184092,2.26630057,0.44286313,0.00000000,1.18770307,0.71829918,1.07011657,0.00000000
-5.67583792,2.32265487,0.46435761,0.00000000,1.21712889,0.73684169,1.09019113,0.00000000
-5.66983492,2.37431739,0.48543677,0.00000000,1.24427057,0.75375265,1.10819828,0.00000000
-5.66383192,2.42069372,0.50581415,0.00000000,1.26887817,0.76883023,1.12396597,0.00000000
-5.65782891,2.46119161,0.52518798,0.00000000,1.29069883,0.78187972,1.13732010,0.00000000
-5.65182591,2.49523455,0.54324824,0.00000000,1.30948047,0.79271885,1.14808822,0.00000000
-5.64582291,2.52227723,0.55968466,0.00000000,1.32497689,0.80118331,1.15610430,0.00000000
-5.63981991,2.54182225,0.57419535,0.00000000,1.33695400,0.80713222,1.16121435,0.00000000
-5.63381691,2.55343722,0.58649577,0.00000000,1.34519704,0.81045328,1.16328251,0.00000000
-5.62781391,2.55677155,0.59632754,0.00000000,1.34951841,0.81106727,1.16219733,0.00000000
-5.62181091,2.55157184,0.60346695,0.00000000,1.34976558,0.80893170,1.15787789,0.00000000
-5.61580790,2.53769510,0.60773256,0.00000000,1.34582869,0.80404340,1.15027918,0.00000000
-5.60980490,2.51511892,0.60899171,0.00000000,1.33764730,0.79643981,1.13939660,0.00000000
-5.60380190,2.48394786,0.60716551,0.00000000,1.32521571,0.78619885,1.12526900,0.00000000
-5.59779890,2.44441565,0.60223212,0.00000000,1.30858666,0.77343740,1.10798022,0.00000000
-5.59179590,2.39688275,0.59422817,0.00000000,1.28787286,0.75830842,1.08765876,0.00000000
-5.58579290,2.34182943,0.58324814,0.00000000,1.26324628,0.74099670,1.06447576,0.00000000
-5.57978989,2.27984448,0.56944187,0.00000000,1.23493520,0.72171362,1.03864114,0.00000000
-5.57378689,2.21160997,0.55301013,0.00000000,1.20321893,0.70069095,1.01039824,0.00000000
-5.56778389,2.13788301,0.53419860,0.00000000,1.16842074,0.67817424,0.98001710,0.00000000
-5.56178089,2.05947506,0.51329041,0.00000000,1.13089904,0.65441583,0.94778694,0.00000000
-5.55577789,1.97723013,0.49059769,0.00000000,1.09103762,0.62966812,0.91400805,0.00000000
-5.54977489,1.89200262,0.46645242,0.00000000,1.04923514,0.60417710,0.87898364,0.00000000
-5.54377189,1.80463607,0.44119704,0.00000000,1.00589477,0.57817677,0.84301212,0.00000000
-5.53776888,1.71594375,0.41517514,0.00000000,0.96141419,0.55188438,0.80638014,0.00000000
-5.53176588,1.62669183,0.38872274,0.00000000,0.91617678,0.52549689,0.76935673,0.00000000
-5.52576288,1.53758580,0.36216036,0.00000000,0.87054407,0.49918861,0.73218885,0.00000000
-5.51975988,1.44926068,0.33578618,0.00000000,0.82484998,0.47311022,0.69509841,0.00000000
-5.51375688,1.36227506,0.30987056,0.00000000,0.77939692,0.44738885,0.65828090,0.00000000
-5.50775388,1.27710891,0.28465196,0.00000000,0.73445383,0.42212942,0.62190547,0.00000000
-5.50175088,1.19416507,0.26033438,0.00000000,0.69025592,0.39741685,0.58611638,0.00000000
-5.49574787,1.11377370,0.23708617,0.00000000,0.64700618,0.37331895,0.55103550,0.00000000
-5.48974487,1.03619932,0.21504024,0.00000000,0.60487812,0.34988990,0.51676568,0.00000000
-5.48374187,0.96164961,0.19429552,0.00000000,0.56401950,0.32717380,0.48339458,0.00000000
-5.47773887,0.89028532,0.17491926,0.00000000,0.52455669,0.30520834,0.45099863,0.00000000
-5.47173587,0.82223048,0.15695029,0.00000000,0.48659926,0.28402815,0.41964695,0.00000000
-5.46573287,0.75758243,0.14040268,0.00000000,0.45024439,0.26366772,0.38940472,0.00000000
-5.45972986,0.69642087,0.12526982,0.00000000,0.41558093,0.24416382,0.36033608,0.00000000
-5.45372686,0.63881581,0.11152850,0.00000000,0.38269277,0.22555723,0.33250616,0.00000000
-5.44772386,0.58483373,0.09914299,0.00000000,0.35166134,0.20789378,0.30598234,0.00000000
-5.44172086,0.53454216,0.08806880,0.00000000,0.32256728,0.19122469,0.28083463,0.00000000
-5.43571786,0.48801241,0.07825607,0.00000000,0.29549114,0.17560636,0.25713528,0.00000000
-5.42971486,0.44532055,0.06965245,0.00000000,0.27051313,0.16109949,0.23495765,0.00000000
-5.42371186,0.40654685,0.06220551,0.00000000,0.24771221,0.14776778,0.21437461,0.00000000
-5.41770885,0.37177390,0.05586451,0.00000000,0.22716444,0.13567634,0.19545640,0.00000000
-5.41170585,0.34108353,0.05058163,0.00000000,0.20894077,0.12488973,0.17826839,0.00000000
-5.40570285,0.31455299,0.04631260,0.00000000,0.19310459,0.11546994,0.16286860,0.00000000
-5.39969985,0.29225040,0.04301693,0.00000000,0.17970901,0.10747425,0.14930535,0.00000000
-5.39369685,0.27422998,0.04065753,0.00000000,0.16879404,0.10095316,0.13761507,0.00000000
-5.38769385,0.26052696,0.03920005,0.00000000,0.16038389,0.09594831,0.12782025,0.00000000
-5.38169085,0.25115264,0.03861179,0.00000000,0.15448439,0.09249054,0.11992782,0.00000000
-5.37568784,0.24608951,0.03886046,0.00000000,0.15108070,0.09059810,0.11392776,0.00000000
-5.36968484,0.24528672,0.03991266,0.00000000,0.15013527,0.09027496,0.10979212,0.00000000
-5.36368184,0.24865600,0.04173236,0.00000000,0.15158622,0.09150936,0.10747439,0.00000000
-5.35767884,0.25606807,0.04427929,0.00000000,0.15534615,0.09427252,0.10690921,0.00000000
-5.35167584,0.26734976,0.04750748,0.00000000,0.16130142,0.09851756,0.10801242,0.00000000
-5.34567284,0.28228193,0.05136391,0.00000000,0.16931189,0.10417876,0.11068146,0.00000000
-5.33966983,0.30059842,0.05578743,0.00000000,0.17921138,0.11117106,0.11479609,0.00000000
-5.33366683,0.32198595,0.06070804,0.00000000,0.19080855,0.11938997,0.12021948,0.00000000
-5.32766383,0.34608540,0.06604647,0.00000000,0.20388854,0.12871189,0.12679958,0.00000000
-5.32166083,0.37249435,0.07171433,0.00000000,0.21821518,0.13899488,0.13437088,0.00000000
-5.31565783,0.40077112,0.07761463,0.00000000,0.23353399,0.15008003,0.14275650,0.00000000
-5.30965483,0.43044023,0.08364292,0.00000000,0.24957562,0.16179328,0.15177060,0.00000000
-5.30365183,0.46099937,0.08968883,0.00000000,0.26606010,0.17394790,0.16122116,0.00000000
-5.29764882,0.49192771,0.09563814,0.00000000,0.28270146,0.18634748,0.17091299,0.00000000
-5.29164582,0.52269553,0.10137531,0.00000000,0.29921287,0.19878945,0.18065105,0.00000000
-5.28564282,0.55277474,0.10678620,0.00000000,0.31531204,0.21106909,0.19024388,0.00000000
-5.27963982,0.58165023,0.11176122,0.00000000,0.33072686,0.22298384,0.19950726,0.00000000
-5.27363682,0.60883156,0.11619845,0.00000000,0.34520093,0.23433787,0.20826773,0.00000000
-5.26763382,0.63386466,0.12000675,0.00000000,0.35849903,0.24494682,0.21636616,0.00000000
-5.26163082,0.65634314,0.12310879,0.00000000,0.37041223,0.25464239,0.22366108,0.00000000
-5.25562781,0.67591880,0.12544373,0.00000000,0.38076245,0.26327677,0.23003168,0.00000000
-5.24962481,0.69231093,0.12696942,0.00000000,0.38940648,0.27072667,0.23538050,0.00000000
-5.24362181,0.70531412,0.12766417,0.00000000,0.39623910,0.27689689,0.23963562,0.00000000
-5.23761881,0.71480415,0.12752777,0.00000000,0.40119551,0.28172316,0.24275225,0.00000000
-5.23161581,0.72074193,0.12658197,0.00000000,0.40425264,0.28517426,0.24471383,0.00000000
-5.22561281,0.72317518,0.12487010,0.00000000,0.40542970,0.28725328,0.24553242,0.00000000
-5.21960980,0.72223789,0.12245611,0.00000000,0.40478760,0.28799804,0.24524854,0.00000000
-5.21360680,0.71814754,0.11942287,0.00000000,0.40242758,0.28748055,0.24393037,0.00000000
-5.20760380,0.71120029,0.11586998,0.00000000,0.39848896,0.28580564,0.24167242,0.00000000
-5.20160080,0.70176414,0.11191100,0.00000000,0.39314605,0.28310869,0.23859362,0.00000000
-5.19559780,0.69027056,0.10767044,0.00000000,0.38660449,0.27955271,0.23483515,0.00000000
-5.18959480,0.67720469,0.10328040,0.00000000,0.37909701,0.27532474,0.23055774,0.00000000
-5.18359180,0.66309457,0.09887730,0.00000000,0.37087885,0.27063166,0.22593885,0.00000000
-5.17758879,0.64849973,0.09459850,0.00000000,0.36222283,0.26569580,0.22116968,0.00000000
-5.17158579,0.63399956,0.09057925,0.00000000,0.35341440,0.26075012,0.21645215,0.00000000
-5.16558279,0.62018177,0.08694991,0.00000000,0.34474672,0.25603350,0.21199586,0.00000000
-5.15957979,0.60763133,0.08383355,0.00000000,0.33651585,0.25178602,0.20801526,0.00000000
-5.15357679,0.59692026,0.08134408,0.00000000,0.32901637,0.24824446,0.20472699,0.00000000
-5.14757379,0.58859850,0.07958488,0.00000000,0.32253732,0.24563822,0.20234749,0.00000000
-5.14157079,0.58318602,0.07864792,0.00000000,0.31735871,0.24418562,0.20109089,0.00000000
-5.13556778,0.58116650,0.07861345,0.00000000,0.31374861,0.24409081,0.20116718,0.00000000
-5.12956478,0.58298245,0.07955015,0.00000000,0.31196083,0.24554118,0.20278073,0.00000000
-5.12356178,0.58903191,0.08151562,0.00000000,0.31223326,0.24870554,0.20612898,0.00000000
-5.11755878,0.59966653,0.08455724,0.00000000,0.31478667,0.25373266,0.21140128,0.00000000
-5.11155578,0.61519081,0.08871318,0.00000000,0.31982404,0.26075055,0.21877786,0.00000000
-5.10555278,0.63586238,0.09401349,0.00000000,0.32753014,0.26986603,0.22842862,0.00000000
-5.09954977,0.66189266,0.10048112,0.00000000,0.33807124,0.28116464,0.24051180,0.00000000
-5.09354677,0.69344779,0.10813274,0.00000000,0.35159474,0.29471073,0.25517219,0.00000000
-5.08754377,0.73064912,0.11697933,0.00000000,0.36822836,0.31054745,0.27253889,0.00000000
-5.08154077,0.77357295,0.12702621,0.00000000,0.38807887,0.32869662,0.29272235,0.00000000
-5.07553777,0.82224909,0.13827276,0.00000000,0.41122993,0.34915820,0.31581076,0.00000000
-5.06953477,0.87665779,0.15071144,0.00000000,0.43773900,0.37190930,0.34186553,0.00000000
-5.06353177,0.93672500,0.16432637,0.00000000,0.46763317,0.39690256,0.37091612,0.00000000
-5.05752876,1.00231573,0.17909133,0.00000000,0.50090390,0.42406399,0.40295413,0.00000000
-5.05152576,1.07322574,0.19496736,0.00000000,0.53750083,0.45329023,0.43792686,0.00000000
-5.04552276,1.14917183,0.21189998,0.00000000,0.57732476,0.48444533,0.47573079,0.00000000
-5.03951976,1.22978136,0.22981630,0.00000000,0.62022027,0.51735730,0.51620500,0.00000000
-5.03351676,1.31458154,0.24862213,0.00000000,0.66596834,0.55181465,0.55912531,0.00000000
-5.02751376,1.40298965,0.26819934,0.00000000,0.71427961,0.58756332,0.60419929,0.00000000
-5.02151076,1.49430493,0.28840379,0.00000000,0.76478884,0.62430425,0.65106292,0.00000000
-5.01550775,1.58770350,0.30906391,0.00000000,0.81705125,0.66169212,0.69927918,0.00000000
-5.00950475,1.68223705,0.32998033,0.00000000,0.87054138,0.69933552,0.74833912,0.00000000
-5.00350175,1.77683654,0.35092666,0.00000000,0.92465509,0.73679898,0.79766580,0.00000000
-4.99749875,1.87032139,0.37165153,0.00000000,0.97871506,0.77360705,0.84662128,0.00000000
-4.99149575,1.96141495,0.39188214,0.00000000,1.03198019,0.80925072,0.89451681,0.00000000
-4.98549275,2.04876607,0.41132914,0.00000000,1.08365893,0.84319606,0.94062620,0.00000000
-4.97948974,2.13097689,0.42969284,0.00000000,1.13292640,0.87489508,0.98420203,0.00000000
-4.97348674,2.20663597,0.44667065,0.00000000,1.17894497,0.90379864,1.02449435,0.00000000
-4.96748374,2.27435590,0.46196540,0.00000000,1.22088751,0.92937078,1.06077121,0.00000000
-4.96148074,2.33281396,0.47529430,0.00000000,1.25796269,0.95110424,1.09234026,0.00000000
-4.95547774,2.38079414,0.48639813,0.00000000,1.28944105,0.96853630,1.11857055,0.00000000
-4.94947474,2.41722870,0.49505026,0.00000000,1.31468077,0.98126434,1.13891353,0.00000000
-4.94347174,2.44123723,0.50106502,0.00000000,1.33315189,0.98896045,1.15292236,0.00000000
-4.93746873,2.45216125,0.50430509,0.00000000,1.34445773,0.99138413,1.16026845,0.00000000
-4.93146573,2.44959251,0.50468744,0.00000000,1.34835231,0.98839270,1.16075455,0.00000000
-4.92546273,2.43339340,0.50218750,0.00000000,1.34475282,0.97994856,1.15432352,0.00000000
-4.91945973,2.40370828,0.49684137,0.00000000,1.33374637,0.96612311,1.14106244,0.00000000
-4.91345673,2.36096487,0.48874581,0.00000000,1.31559044,0.94709684,1.12120165,0.00000000
-4.90745373,2.30586550,0.47805611,0.00000000,1.29070693,0.92315566,1.09510877,0.00000000
-4.90145073,2.23936834,0.46498169,0.00000000,1.25966989,0.89468346,1.06327786,0.00000000
-4.89544772,2.16265944,0.44977989,0.00000000,1.22318740,0.86215133,1.02631421,0.00000000
-4.88944472,2.07711675,0.43274790,0.00000000,1.18207844,0.82610368,0.98491544,0.00000000
-4.88344172,1.98426771,0.41421350,0.00000000,1.13724562,0.78714213,0.93984967,0.00000000
-4.87743872,1.88574230,0.39452473,0.00000000,1.08964512,0.74590768,0.89193186,0.00000000
-4.87143572,1.78322365,0.37403919,0.00000000,1.04025518,0.70306209,0.84199921,0.00000000
-4.86543272,1.67839849,0.35311329,0.00000000,0.99004445,0.65926908,0.79088678,0.00000000
-4.85942971,1.57290928,0.33209199,0.00000000,0.93994175,0.61517645,0.73940428,0.00000000
-4.85342671,1.46831038,0.31129934,0.00000000,0.89080834,0.57139943,0.68831497,0.00000000
-4.84742371,1.36602952,0.29103036,0.00000000,0.84341404,0.52850627,0.63831746,0.00000000
-4.84142071,1.26733631,0.27154440,0.00000000,0.79841794,0.48700631,0.59003086,0.00000000
-4.83541771,1.17331848,0.25306022,0.00000000,0.75635452,0.44734094,0.54398396,0.00000000
-4.82941471,1.08486665,0.23575301,0.00000000,0.71762545,0.40987769,0.50060841,0.00000000
-4.82341171,1.00266738,0.21975319,0.00000000,0.68249723,0.37490739,0.46023594,0.00000000
-4.81740870,0.92720465,0.20514705,0.00000000,0.65110455,0.34264437,0.42309954,0.00000000
-4.81140570,0.85876869,0.19197914,0.00000000,0.62345879,0.31322935,0.38933812,0.00000000
-4.80540270,0.79747145,0.18025593,0.00000000,0.59946117,0.28673471,0.35900424,0.00000000
-4.79939970,0.74326736,0.16995085,0.00000000,0.57891956,0.26317175,0.33207422,0.00000000
-4.79339670,0.69597798,0.16100998,0.00000000,0.56156808,0.24249923,0.30846011,0.00000000
-4.78739370,0.65531920,0.15335848,0.00000000,0.54708833,0.22463294,0.28802270,0.00000000
-4.78139070,0.62092933,0.14690709,0.00000000,0.53513133,0.20945553,0.27058491,0.00000000
-4.77538769,0.59239689,0.14155856,0.00000000,0.52533894,0.19682624,0.25594505,0.00000000
-4.76938469,0.56928656,0.13721369,0.00000000,0.51736383,0.18659007,0.24388916,0.00000000
-4.76338169,0.55116254,0.13377671,0.00000000,0.51088728,0.17858595,0.23420218,0.00000000
-4.75737869,0.53760820,0.13115980,0.00000000,0.50563390,0.17265376,0.22667736,0.00000000
-4.75137569,0.52824152,0.12928665,0.00000000,0.50138291,0.16863987,0.22112379,0.00000000
-4.74537269,0.52272607,0.12809488,0.00000000,0.49797556,0.16640114,0.21737191,0.00000000
-4.73936968,0.52077731,0.12753743,0.00000000,0.49531862,0.16580746,0.21527681,0.00000000
-4.73336668,0.52216440,0.12758284,0.00000000,0.49338399,0.16674276,0.21471962,0.00000000
-4.72736368,0.52670809,0.12821451,0.00000000,0.49220472,0.16910475,0.21560688,0.00000000
-4.72136068,0.53427496,0.12942917,0.00000000,0.49186775,0.17280358,0.21786845,0.00000000
-4.71535768,0.54476891,0.13123461,0.00000000,0.49250415,0.17775955,0.22145390,0.00000000
-4.70935468,0.55812065,0.13364691,0.00000000,0.49427719,0.18390038,0.22632802,0.00000000
-4.70335168,0.57427593,0.13668735,0.00000000,0.49736927,0.19115800,0.23246556,0.00000000
-4.69734867,0.59318339,0.14037925,0.00000000,0.50196822,0.19946541,0.23984567,0.00000000
-4.69134567,0.61478280,0.14474481,0.00000000,0.50825374,0.20875368,0.24844633,0.00000000
-4.68534267,0.63899429,0.14980230,0.00000000,0.51638465,0.21894937,0.25823905,0.00000000
-4.67933967,0.66570919,0.15556357,0.00000000,0.52648765,0.22997238,0.26918406,0.00000000
-4.67333667,0.69478282,0.16203213,0.00000000,0.53864773,0.24173461,0.28122626,0.00000000
-4.66733367,0.72602956,0.16920171,0.00000000,0.55290102,0.25413915,0.29429202,0.00000000
-4.66133067,0.75922025,0.17705551,0.00000000,0.56922990,0.26708020,0.30828688,0.00000000
-4.65532766,0.79408199,0.18556599,0.00000000,0.58756075,0.28044364,0.32309430,0.00000000
-4.64932466,0.83030005,0.19469520,0.00000000,0.60776408,0.29410812,0.33857540,0.00000000
-4.64332166,0.86752172,0.20439554,0.00000000,0.62965704,0.30794650,0.35456962,0.00000000
-4.63731866,0.90536184,0.21461091,0.00000000,0.65300793,0.32182772,0.37089629,0.00000000
-4.63131566,0.94340950,0.22527797,0.00000000,0.67754239,0.33561868,0.38735702,0.00000000
-4.62531266,0.98123562,0.23632760,0.00000000,0.70295099,0.34918626,0.40373878,0.00000000
-4.61930965,1.01840106,0.24768624,0.00000000,0.72889751,0.36239919,0.41981766,0.00000000
-4.61330665,1.05446487,0.25927704,0.00000000,0.75502789,0.37512988,0.43536300,0.00000000
-4.60730365,1.08899238,0.27102082,0.00000000,0.78097901,0.38725591,0.45014211,0.00000000
-4.60130065,1.12156302,0.28283664,0.00000000,0.80638728,0.39866145,0.46392515,0.00000000
-4.59529765,1.15177765,0.29464207,0.00000000,0.83089655,0.40923837,0.47649029,0.00000000
-4.58929465,1.17926527,0.30635315,0.00000000,0.85416511,0.41888733,0.48762898,0.00000000
-4.58329165,1.20368921,0.31788396,0.00000000,0.87587184,0.42751865,0.49715121,0.00000000
-4.57728864,1.22475273,0.32914614,0.00000000,0.89572111,0.43505330,0.50489068,0.00000000
-4.57128564,1.24220421,0.34004829,0.00000000,0.91344680,0.44142388,0.51070983,0.00000000
-4.56528264,1.25584187,0.35049538,0.00000000,0.92881529,0.44657584,0.51450449,0.00000000
-4.55927964,1.26551825,0.36038849,0.00000000,0.94162770,0.45046888,0.51620818,0.00000000
-4.55327664,1.27114453,0.36962489,0.00000000,0.95172153,0.45307860,0.51579588,0.00000000
-4.54727364,1.27269457,0.37809856,0.00000000,0.95897187,0.45439847,0.51328718,0.00000000
-4.54127064,1.27020892,0.38570145,0.00000000,0.96329253,0.45444201,0.50874870,0.00000000
-4.53526763,1.26379861,0.39232529,0.00000000,0.96463705,0.45324521,0.50229572,0.00000000
-4.52926463,1.25364866,0.39786416,0.00000000,0.96299990,0.45086905,0.49409291,0.00000000
-4.52326163,1.24002112,0.40221768,0.00000000,0.95841792,0.44740195,0.48435416,0.00000000
-4.51725863,1.22325755,0.40529472,0.00000000,0.95097187,0.44296210,0.47334132,0.00000000
-4.51125563,1.20378045,0.40701756,0.00000000,0.94078812,0.43769940,0.46136209,0.00000000
-4.50525263,1.18209356,0.40732616,0.00000000,0.92804030,0.43179690,0.44876669,0.00000000
-4.49924962,1.15878055,0.40618238,0.00000000,0.91295063,0.42547142,0.43594362,0.00000000
-4.49324662,1.13450178,0.40357394,0.00000000,0.89579072,0.41897327,0.42331436,0.00000000
-4.48724362,1.10998887,0.39951773,0.00000000,0.87688139,0.41258487,0.41132703,0.00000000
-4.48124062,1.08603663,0.39406230,0.00000000,0.85659138,0.40661803,0.40044910,0.00000000
-4.47523762,1.06349232,0.38728931,0.00000000,0.83533451,0.40140992,0.39115915,0.00000000
-4.46923462,1.04324194,0.37931373,0.00000000,0.81356511,0.39731752,0.38393771,0.00000000
-4.46323162,1.02619364,0.37028269,0.00000000,0.79177154,0.39471068,0.37925737,0.00000000
-4.45722861,1.01325826,0.36037304,0.00000000,0.77046785,0.39396372,0.37757207,0.00000000
-4.45122561,1.00532743,0.34978748,0.00000000,0.75018345,0.39544586,0.37930593,0.00000000
-4.44522261,1.00324953,0.33874955,0.00000000,0.73145122,0.39951053,0.38484161,0.00000000
-4.43921961,1.00780419,0.32749760,0.00000000,0.71479426,0.40648403,0.39450863,0.00000000
-4.43321661,1.01967619,0.31627803,0.00000000,0.70071171,0.41665372,0.40857168,0.00000000
-4.42721361,1.03942953,0.30533801,0.00000000,0.68966431,0.43025635,0.42721958,0.00000000
-4.42121061,1.06748278,0.29491819,0.00000000,0.68206020,0.44746680,0.45055498,0.00000000
-4.41520760,1.10408694,0.28524552,0.00000000,0.67824167,0.46838794,0.47858543,0.00000000
-4.40920460,1.14930664,0.27652675,0.00000000,0.67847347,0.49304198,0.51121624,0.00000000
-4.40320160,1.20300609,0.26894261,0.00000000,0.68293340,0.52136380,0.54824548,0.00000000
-4.39719860,1.26484049,0.26264330,0.00000000,0.69170554,0.55319681,0.58936169,0.00000000
-4.39119560,1.33425390,0.25774509,0.00000000,0.70477658,0.58829155,0.63414459,0.00000000
-4.38519260,1.41048393,0.25432842,0.00000000,0.72203560,0.62630743,0.68206910,0.00000000
-4.37918959,1.49257376,0.25243738,0.00000000,0.74327716,0.66681766,0.73251285,0.00000000
-4.37318659,1.57939124,0.25208066,0.00000000,0.76820782,0.70931736,0.78476719,0.00000000
-4.36718359,1.66965479,0.25323373,0.00000000,0.79645555,0.75323475,0.83805158,0.00000000
-4.36118059,1.76196534,0.25584213,0.00000000,0.82758181,0.79794507,0.89153104,0.00000000
-4.35517759,1.85484318,0.25982564,0.00000000,0.86109545,0.84278676,0.94433622,0.00000000
-4.34917459,1.94676848,0.26508312,0.00000000,0.89646799,0.88707926,0.99558544,0.00000000
-4.34317159,2.03622370,0.27149763,0.00000000,0.93314921,0.93014196,1.04440788,0.00000000
-4.33716858,2.12173640,0.27894164,0.00000000,0.97058251,0.97131316,1.08996715,0.00000000
-4.33116558,2.20192051,0.28728206,0.00000000,1.00821921,1.00996869,1.13148423,0.00000000
-4.32516258,2.27551438,0.29638485,0.00000000,1.04553117,1.04553904,1.16825892,0.00000000
-4.31915958,2.34141407,0.30611906,0.00000000,1.08202121,1.07752461,1.19968876,0.00000000
-4.31315658,2.39870058,0.31636015,0.00000000,1.11723107,1.10550820,1.22528493,0.00000000
-4.30715358,2.44665991,0.32699254,0.00000000,1.15074675,1.12916454,1.24468412,0.00000000
