energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-2.72236118,3.47496808,-2.87405619,0.57462614,-0.42265789,2.45699218,-2.18712474,0.32746705,-0.78037079,0.00539975,-0.00136020,1.55065742,-1.07529215,0.00000000,-0.00000000
-2.71635818,3.51810272,-2.76047892,0.57931867,-0.40580261,2.49033748,-2.09448914,0.32805044,-0.73946214,0.00550045,-0.00141111,1.56972967,-1.04047611,0.00000000,-0.00000000
-2.71035518,3.54557276,-2.64818733,0.58108770,-0.39015740,2.51271726,-2.00109783,0.32726638,-0.69813731,0.00557861,-0.00147550,1.58154000,-1.00675385,0.00000000,-0.00000000
-2.70435218,3.55653876,-2.53889692,0.57985145,-0.37587243,2.52353967,-1.90835824,0.32501017,-0.65690836,0.00563243,-0.00155341,1.58576742,-0.97471115,0.00000000,-0.00000000
-2.69834917,3.55046664,-2.43415630,0.57558916,-0.36305512,2.52242564,-1.81758210,0.32121071,-0.61625866,0.00566055,-0.00164458,1.58222474,-0.94485495,0.00000000,-0.00000000
-2.69234617,3.52714593,-2.33530283,0.56834201,-0.35176779,2.50921956,-1.72994957,0.31583383,-0.57663116,0.00566212,-0.00174838,1.57086579,-0.91759734,0.00000000,-0.00000000
-2.68634317,3.48669739,-2.24342761,0.55821202,-0.34202698,2.48399269,-1.64647991,0.30888412,-0.53841882,0.00563680,-0.00186385,1.55178835,-0.89324356,0.00000000,-0.00000000
-2.68034017,3.42956989,-2.15935125,0.54535906,-0.33380454,2.44703926,-1.56800957,0.30040521,-0.50195751,0.00558475,-0.00198971,1.52523256,-0.87198443,0.00000000,-0.00000000
-2.67433717,3.35652697,-2.08361078,0.52999615,-0.32703033,2.39886584,-1.49517821,0.29047836,-0.46752133,0.00550665,-0.00212433,1.49157513,-0.85389364,0.00000000,-0.00000000
-2.66833417,3.26862401,-2.01645809,0.51238326,-0.32159644,2.34017466,-1.42842302,0.27921980,-0.43532043,0.00540365,-0.00226581,1.45131953,-0.83892970,0.00000000,-0.00000000
-2.66233117,3.16717737,-1.95786949,0.49282014,-0.31736271,2.27184190,-1.36798095,0.26677667,-0.40550116,0.00527736,-0.00241201,1.40508274,-0.82694265,0.00000000,-0.00000000
-2.65632816,3.05372693,-1.90756572,0.47163817,-0.31416345,2.19489189,-1.31389867,0.25332192,-0.37814846,0.00512977,-0.00256059,1.35357920,-0.81768511,0.00000000,-0.00000000
-2.65032516,2.92999399,-1.86504137,0.44919199,-0.31181492,2.11046867,-1.26604926,0.23904861,-0.35329006,0.00496318,-0.00270908,1.29760257,-0.81082718,0.00000000,-0.00000000
-2.64432216,2.79783616,-1.82960208,0.42585095,-0.31012342,2.01980597,-1.22415486,0.22416356,-0.33090243,0.00478020,-0.00285496,1.23800624,-0.80597446,0.00000000,-0.00000000
-2.63831916,2.65920136,-1.80040804,0.40199085,-0.30889364,1.92419685,-1.18781391,0.20888102,-0.31091793,0.00458361,-0.00299573,1.17568323,-0.80268854,0.00000000,-0.00000000
-2.63231616,2.51608240,-1.77652175,0.37798624,-0.30793697,1.82496404,-1.15653190,0.19341643,-0.29323297,0.00437637,-0.00312897,1.11154628,-0.80050904,0.00000000,-0.00000000
-2.62631316,2.37047383,-1.75695797,0.35420340,-0.30707944,1.72343200,-1.12975396,0.17798061,-0.27771670,0.00416149,-0.00325247,1.04650880,-0.79897618,0.00000000,-0.00000000
-2.62031016,2.22433223,-1.74073390,0.33099431,-0.30616898,1.62090133,-1.10689809,0.16277464,-0.26421994,0.00394198,-0.00336427,0.98146721,-0.79765313,0.00000000,-0.00000000
-2.61430715,2.07954099,-1.72691744,0.30869155,-0.30508186,1.51862618,-1.08738753,0.14798555,-0.25258392,0.00372084,-0.00346273,0.91728508,-0.79614707,0.00000000,-0.00000000
-2.60830415,1.93788014,-1.71467167,0.28760422,-0.30372782,1.41779489,-1.07068098,0.13378296,-0.24264858,0.00350096,-0.00354658,0.85477952,-0.79412819,0.00000000,-0.00000000
-2.60230115,1.80100161,-1.70329369,0.26801482,-0.30205394,1.31951415,-1.05629938,0.12031681,-0.23426009,0.00328507,-0.00361503,0.79470982,-0.79134586,0.00000000,-0.00000000
-2.59629815,1.67041000,-1.69224638,0.25017699,-0.30004693,1.22479653,-1.04384841,0.10771604,-0.22727730,0.00307577,-0.00366771,0.73776841,-0.78764125,0.00000000,-0.00000000
-2.59029515,1.54744850,-1.68118182,0.23431405,-0.29773386,1.13455135,-1.03303564,0.09608834,-0.22157700,0.00287538,-0.00370476,0.68457415,-0.78295604,0.00000000,-0.00000000
-2.58429215,1.43328973,-1.66995543,0.22061806,-0.29518117,1.04957841,-1.02368188,0.08552069,-0.21705770,0.00268603,-0.00372679,0.63566770,-0.77733666,0.00000000,-0.00000000
-2.57828914,1.32893074,-1.65863040,0.20924937,-0.29249207,0.97056454,-1.01572627,0.07608071,-0.21364192,0.00250955,-0.00373489,0.59150873,-0.77093412,0.00000000,-0.00000000
-2.57228614,1.23519171,-1.64747213,0.20033638,-0.28980242,0.89808225,-1.00922499,0.06781860,-0.21127696,0.00234751,-0.00373053,0.55247477,-0.76399917,0.00000000,-0.00000000
-2.56628314,1.15271749,-1.63693309,0.19397554,-0.28727513,0.83259040,-1.00434376,0.06076946,-0.20993406,0.00220116,-0.00371560,0.51886122,-0.75687311,0.00000000,-0.00000000
-2.56028014,1.08198143,-1.62762853,0.19023124,-0.28509335,0.77443621,-1.00134447,0.05495582,-0.20960619,0.00207147,-0.00369222,0.49088247,-0.74997459,0.00000000,-0.00000000
-2.55427714,1.02329080,-1.62030422,0.18913579,-0.28345270,0.72385860,-1.00056662,0.05039024,-0.21030448,0.00195909,-0.00366278,0.46867365,-0.74378266,0.00000000,-0.00000000
-2.54827414,0.97679339,-1.61579742,0.19068925,-0.28255274,0.68099229,-1.00240421,0.04707774,-0.21205354,0.00186435,-0.00362975,0.45229294,-0.73881696,0.00000000,-0.00000000
-2.54227114,0.94248477,-1.61499270,0.19485915,-0.28258813,0.64587263,-1.00727942,0.04501793,-0.21488592,0.00178731,-0.00359562,0.44172415,-0.73561550,0.00000000,-0.00000000
-2.53626813,0.92021601,-1.61877446,0.20158034,-0.28373959,0.61844086,-1.01561394,0.04420674,-0.21883601,0.00172772,-0.00356280,0.43687952,-0.73471109,0.00000000,-0.00000000
-2.53026513,0.90970167,-1.62797799,0.21075470,-0.28616529,0.59854990,-1.02779937,0.04463763,-0.22393359,0.00168506,-0.00353355,0.43760279,-0.73660704,0.00000000,-0.00000000
-2.52426213,0.91052790,-1.64334136,0.22225122,-0.28999268,0.58597029,-1.04416795,0.04630223,-0.23019754,0.00165854,-0.00350981,0.44367228,-0.74175326,0.00000000,-0.00000000
-2.51825913,0.92216092,-1.66545991,0.23590630,-0.29531142,0.58039661,-1.06496511,0.04919036,-0.23762977,0.00164715,-0.00349322,0.45480435,-0.75052351,0.00000000,-0.00000000
-2.51225613,0.94395572,-1.69474559,0.25152445,-0.30216741,0.58145412,-1.09032482,0.05328952,-0.24621001,0.00164967,-0.00348499,0.47065706,-0.76319481,0.00000000,-0.00000000
-2.50625313,0.97516530,-1.73139274,0.26887973,-0.31055838,0.58870577,-1.12024930,0.05858379,-0.25589138,0.00166472,-0.00348587,0.49083431,-0.77992977,0.00000000,-0.00000000
-2.50025013,1.01495055,-1.77535208,0.28771774,-0.32043113,0.60165964,-1.15459380,0.06505236,-0.26659729,0.00169077,-0.00349613,0.51489049,-0.80076261,0.00000000,-0.00000000
-2.49424712,1.06239106,-1.82631412,0.30775851,-0.33168064,0.61977663,-1.19305744,0.07266762,-0.27821974,0.00172619,-0.00351554,0.54233579,-0.82558950,0.00000000,-0.00000000
-2.48824412,1.11649679,-1.88370290,0.32870023,-0.34415113,0.64247869,-1.23518076,0.08139315,-0.29061903,0.00176929,-0.00354341,0.57264224,-0.85416380,0.00000000,-0.00000000
-2.48224112,1.17622094,-1.94668068,0.35022382,-0.35763900,0.66915733,-1.28035005,0.09118163,-0.30362520,0.00181839,-0.00357859,0.60525056,-0.88609639,0.00000000,-0.00000000
-2.47623812,1.24047392,-2.01416353,0.37199841,-0.37189769,0.69918250,-1.32780873,0.10197284,-0.31704091,0.00187180,-0.00361955,0.63957780,-0.92086137,0.00000000,-0.00000000
-2.47023512,1.30813849,-2.08484746,0.39368752,-0.38664431,0.73191172,-1.37667530,0.11369199,-0.33064590,0.00192794,-0.00366444,0.67502583,-0.95780701,0.00000000,-0.00000000
-2.46423212,1.37808585,-2.15724442,0.41495591,-0.40156770,0.76669940,-1.42596739,0.12624847,-0.34420267,0.00198531,-0.00371118,0.71099053,-0.99617175,0.00000000,-0.00000000
-2.45822911,1.44919264,-2.22972656,0.43547691,-0.41633785,0.80290623,-1.47463090,0.13953517,-0.35746327,0.00204255,-0.00375754,0.74687156,-1.03510474,0.00000000,-0.00000000
-2.45222611,1.52035848,-2.30057748,0.45493989,-0.43061614,0.83990843,-1.52157323,0.15342853,-0.37017692,0.00209848,-0.00380124,0.78208263,-1.07369037,0.00000000,-0.00000000
-2.44622311,1.59052380,-2.36804816,0.47305787,-0.44406619,0.87710674,-1.56569909,0.16778935,-0.38209796,0.00215212,-0.00384007,0.81606189,-1.11097587,0.00000000,-0.00000000
-2.44022011,1.65868750,-2.43041553,0.48957477,-0.45636478,0.91393507,-1.60594758,0.18246443,-0.39299403,0.00220268,-0.00387197,0.84828239,-1.14600103,0.00000000,-0.00000000
-2.43421711,1.72392401,-2.48604125,0.50427216,-0.46721250,0.94986845,-1.64132887,0.19728904,-0.40265384,0.00224960,-0.00389511,0.87826216,-1.17782907,0.00000000,-0.00000000
-2.42821411,1.78539941,-2.53342835,0.51697524,-0.47634368,0.98443017,-1.67095896,0.21209016,-0.41089437,0.00229255,-0.00390799,0.90557369,-1.20557732,0.00000000,-0.00000000
-2.42221111,1.84238592,-2.57127326,0.52755779,-0.48353524,1.01719805,-1.69409094,0.22669040,-0.41756704,0.00233139,-0.00390948,0.92985253,-1.22844670,0.00000000,-0.00000000
-2.41620810,1.89427450,-2.59851126,0.53594589,-0.48861406,1.04780951,-1.71014155,0.24091251,-0.42256253,0.00236619,-0.00389889,0.95080474,-1.24574885,0.00000000,-0.00000000
-2.41020510,1.94058502,-2.61435336,0.54212026,-0.49146270,1.07596546,-1.71871178,0.25458416,-0.42581421,0.00239719,-0.00387595,0.96821276,-1.25692973,0.00000000,-0.00000000
-2.40420210,1.98097372,-2.61831320,0.54611714,-0.49202310,1.10143276,-1.71960068,0.26754302,-0.42729977,0.00242478,-0.00384089,0.98193978,-1.26158890,0.00000000,-0.00000000
-2.39819910,2.01523758,-2.61022302,0.54802753,-0.49029833,1.12404544,-1.71281191,0.27964167,-0.42704110,0.00244947,-0.00379435,0.99193215,-1.25949381,0.00000000,-0.00000000
-2.39219610,2.04331551,-2.59023796,0.54799494,-0.48635225,1.14370442,-1.69855267,0.29075225,-0.42510251,0.00247184,-0.00373741,0.99821978,-1.25058833,0.00000000,-0.00000000
-2.38619310,2.06528620,-2.55882907,0.54621168,-0.48030715,1.16037587,-1.67722536,0.30077067,-0.42158721,0.00249255,-0.00367151,1.00091460,-1.23499556,0.00000000,-0.00000000
-2.38019010,2.08136260,-2.51676526,0.54291367,-0.47233957,1.17408842,-1.64941229,0.30961998,-0.41663240,0.00251225,-0.00359840,1.00020686,-1.21301468,0.00000000,-0.00000000
-2.37418709,2.09188325,-2.46508544,0.53837408,-0.46267455,1.18492902,-1.61585434,0.31725292,-0.41040316,0.00253158,-0.00352007,0.99635950,-1.18511222,0.00000000,-0.00000000
-2.36818409,2.09730062,-2.40506221,0.53289591,-0.45157860,1.19303790,-1.57742461,0.32365342,-0.40308549,0.00255113,-0.00343866,0.98970064,-1.15190806,0.00000000,-0.00000000
-2.36218109,2.09816670,-2.33815905,0.52680376,-0.43935164,1.19860263,-1.53509838,0.32883693,-0.39487885,0.00257143,-0.00335642,0.98061439,-1.11415713,0.00000000,-0.00000000
-2.35617809,2.09511634,-2.26598293,0.52043502,-0.42631855,1.20185143,-1.48992075,0.33284963,-0.38598863,0.00259292,-0.00327558,0.96953019,-1.07272734,0.00000000,-0.00000000
-2.35017509,2.08884860,-2.19023464,0.51413073,-0.41282039,1.20304599,-1.44297343,0.33576649,-0.37661886,0.00261593,-0.00319831,0.95691102,-1.02857492,0.00000000,-0.00000000
-2.34417209,2.08010677,-2.11265900,0.50822635,-0.39920594,1.20247385,-1.39534219,0.33768817,-0.36696566,0.00264071,-0.00312663,0.94324073,-0.98271822,0.00000000,-0.00000000
-2.33816908,2.06965736,-2.03499694,0.50304280,-0.38582367,1.20044057,-1.34808620,0.33873702,-0.35721158,0.00266739,-0.00306238,0.92901087,-0.93621090,0.00000000,-0.00000000
-2.33216608,2.05826874,-1.95894150,0.49887784,-0.37301461,1.19726167,-1.30221061,0.33905228,-0.34752123,0.00269600,-0.00300716,0.91470738,-0.89011557,0.00000000,-0.00000000
-2.32616308,2.04668977,-1.88609895,0.49599817,-0.36110607,1.19325455,-1.25864307,0.33878464,-0.33803830,0.00272649,-0.00296227,0.90079744,-0.84547881,0.00000000,-0.00000000
-2.32016008,2.03562905,-1.81795653,0.49463243,-0.35040662,1.18873049,-1.21821514,0.33809038,-0.32888399,0.00275871,-0.00292877,0.88771699,-0.80330827,0.00000000,-0.00000000
-2.31415708,2.02573523,-1.75585710,0.49496523,-0.34120208,1.18398661,-1.18164873,0.33712549,-0.32015708,0.00279248,-0.00290738,0.87585916,-0.76455251,0.00000000,-0.00000000
-2.30815408,2.01757882,-1.70098128,0.49713254,-0.33375267,1.17929817,-1.14954781,0.33603973,-0.31193517,0.00282754,-0.00289856,0.86556393,-0.73008382,0.00000000,-0.00000000
-2.30215108,2.01163606,-1.65433662,0.50121843,-0.32829107,1.17491096,-1.12239508,0.33497116,-0.30427723,0.00286360,-0.00290247,0.85710952,-0.70068445,0.00000000,-0.00000000
-2.29614807,2.00827530,-1.61675326,0.50725338,-0.32502125,1.17103428,-1.10055316,0.33404112,-0.29722702,0.00290034,-0.00291907,0.85070560,-0.67703596,0.00000000,-0.00000000
-2.29014507,2.00774622,-1.58888525,0.51521423,-0.32411787,1.16783439,-1.08426963,0.33335008,-0.29081706,0.00293743,-0.00294806,0.84648861,-0.65971183,0.00000000,-0.00000000
-2.28414207,2.01017245,-1.57121610,0.52502581,-0.32572595,1.16542871,-1.07368502,0.33297435,-0.28507289,0.00297451,-0.00298899,0.84451953,-0.64917271,0.00000000,-0.00000000
-2.27813907,2.01554782,-1.56406749,0.53656426,-0.32996055,1.16388111,-1.06884279,0.33296379,-0.28001722,0.00301121,-0.00304126,0.84478394,-0.64576419,0.00000000,-0.00000000
-2.27213607,2.02373666,-1.56760958,0.54966195,-0.33690631,1.16319843,-1.06970047,0.33334081,-0.27567350,0.00304714,-0.00310417,0.84719472,-0.64971642,0.00000000,-0.00000000
-2.26613307,2.03447813,-1.58187162,0.56411387,-0.34661664,1.16332857,-1.07614073,0.33410037,-0.27206885,0.00308189,-0.00317693,0.85159705,-0.66114510,0.00000000,-0.00000000
-2.26013007,2.04739494,-1.60675186,0.57968531,-0.35911243,1.16416037,-1.08798193,0.33521123,-0.26923585,0.00311502,-0.00325870,0.85777580,-0.68005356,0.00000000,-0.00000000
-2.25412706,2.06200600,-1.64202563,0.59612063,-0.37438023,1.16552546,-1.10498704,0.33661827,-0.26721321,0.00314609,-0.00334862,0.86546495,-0.70633535,0.00000000,-0.00000000
-2.24812406,2.07774306,-1.68735122,0.61315260,-0.39237010,1.16720240,-1.12687083,0.33824571,-0.26604507,0.00317459,-0.00344578,0.87435865,-0.73977709,0.00000000,-0.00000000
-2.24212106,2.09397061,-1.74227313,0.63051209,-0.41299301,1.16892285,-1.15330479,0.34000124,-0.26577910,0.00320001,-0.00354928,0.88412363,-0.78006152,0.00000000,-0.00000000
-2.23611806,2.11000849,-1.80622285,0.64793766,-0.43611826,1.17038003,-1.18391983,0.34178064,-0.26646336,0.00322181,-0.00365818,0.89441228,-0.82677057,0.00000000,-0.00000000
-2.23011506,2.12515633,-1.87851765,0.66518441,-0.46157104,1.17123898,-1.21830702,0.34347286,-0.26814222,0.00323941,-0.00377151,0.90487585,-0.87938860,0.00000000,-0.00000000
-2.22411206,2.13871878,-1.95835811,0.68203190,-0.48913048,1.17114851,-1.25601664,0.34496519,-0.27085151,0.00325226,-0.00388827,0.91517731,-0.93730604,0.00000000,-0.00000000
-2.21810905,2.15003043,-2.04482532,0.69829049,-0.51852859,1.16975424,-1.29655617,0.34614827,-0.27461338,0.00325978,-0.00400738,0.92500294,-0.99982374,0.00000000,-0.00000000
-2.21210605,2.15847923,-2.13687902,0.71380579,-0.54945034,1.16671216,-1.33938793,0.34692081,-0.27943098,0.00326145,-0.00412773,0.93407243,-1.06615822,0.00000000,-0.00000000
-2.20610305,2.16352726,-2.23335769,0.72846098,-0.58153521,1.16170223,-1.38392706,0.34719358,-0.28528369,0.00325677,-0.00424810,0.94214668,-1.13544857,0.00000000,-0.00000000
-2.20010005,2.16472781,-2.33298198,0.74217683,-0.61438051,1.15444109,-1.42954066,0.34689272,-0.29212292,0.00324533,-0.00436719,0.94903309,-1.20676493,0.00000000,-0.00000000
-2.19409705,2.16173783,-2.43436239,0.75490924,-0.64754652,1.14469347,-1.47554875,0.34596202,-0.29986906,0.00322679,-0.00448363,0.95458804,-1.27911928,0.00000000,-0.00000000
-2.18809405,2.15432532,-2.53601199,0.76664467,-0.68056357,1.13228150,-1.52122775,0.34436422,-0.30840986,0.00320092,-0.00459593,0.95871641,-1.35147842,0.00000000,-0.00000000
-2.18209105,2.14237101,-2.63636478,0.77739347,-0.71294100,1.11709157,-1.56581673,0.34208121,-0.31760024,0.00316761,-0.00470258,0.96136838,-1.42277947,0.00000000,-0.00000000
-2.17608804,2.12586468,-2.73379979,0.78718164,-0.74417784,1.09907832,-1.60852692,0.33911321,-0.32726397,0.00312688,-0.00480198,0.96253356,-1.49194769,0.00000000,-0.00000000
-2.17008504,2.10489628,-2.82667067,0.79604162,-0.77377483,1.07826553,-1.64855431,0.33547702,-0.33719702,0.00307885,-0.00489253,0.96223322,-1.55791637,0.00000000,-0.00000000
-2.16408204,2.07964260,-2.91334014,0.80400255,-0.80124759,1.05474408,-1.68509514,0.33120351,-0.34717257,0.00302381,-0.00497264,0.96051079,-1.61964855,0.00000000,-0.00000000
-2.15807904,2.05035048,-2.99221838,0.81108080,-0.82614025,1.02866702,-1.71736402,0.32633448,-0.35694765,0.00296213,-0.00504077,0.95742175,-1.67615976,0.00000000,-0.00000000
-2.15207604,2.01731784,-3.06180391,0.81727153,-0.84803923,1.00024221,-1.74461374,0.32091923,-0.36627088,0.00289431,-0.00509548,0.95302334,-1.72654130,0.00000000,-0.00000000
-2.14607304,1.98087376,-3.12072545,0.82254171,-0.86658645,0.96972308,-1.76615623,0.31501100,-0.37489132,0.00282091,-0.00513547,0.94736501,-1.76998313,0.00000000,-0.00000000
-2.14007004,1.94135918,-3.16778303,0.82682538,-0.88149158,0.93739808,-1.78138353,0.30866362,-0.38256775,0.00274259,-0.00515962,0.94048030,-1.80579556,0.00000000,-0.00000000
-2.13406703,1.89910938,-3.20198650,0.83002150,-0.89254272,0.90357956,-1.78978791,0.30192845,-0.38907813,0.00266002,-0.00516703,0.93238073,-1.83342892,0.00000000,-0.00000000
-2.12806403,1.85443960,-3.22258971,0.83199462,-0.89961514,0.86859285,-1.79098003,0.29485199,-0.39422871,0.00257391,-0.00515707,0.92305217,-1.85249024,0.00000000,-0.00000000
-2.12206103,1.80763466,-3.22911872,0.83257853,-0.90267761,0.83276608,-1.78470427,0.28747420,-0.39786243,0.00248498,-0.00512938,0.91245409,-1.86275634,0.00000000,-0.00000000
-2.11605803,1.75894320,-3.22139263,0.83158278,-0.90179618,0.79642143,-1.77085037,0.27982763,-0.39986610,0.00239394,-0.00508390,0.90052156,-1.86418266,0.00000000,-0.00000000
-2.11005503,1.70857687,-3.19953599,0.82880164,-0.89713511,0.75986833,-1.74946074,0.27193737,-0.40017616,0.00230148,-0.00502092,0.88717007,-1.85690723,0.00000000,-0.00000000
-2.10405203,1.65671437,-3.16398198,0.82402519,-0.88895505,0.72339868,-1.72073297,0.26382195,-0.39878260,0.00220826,-0.00494099,0.87230282,-1.84124979,0.00000000,-0.00000000
-2.09804902,1.60350990,-3.11546613,0.81705176,-0.87760834,0.68728459,-1.68501732,0.25549480,-0.39573089,0.00211493,-0.00484502,0.85581989,-1.81770565,0.00000000,-0.00000000
-2.09204602,1.54910527,-3.05501063,0.80770107,-0.86353175,0.65177830,-1.64280918,0.24696644,-0.39112182,0.00202209,-0.00473418,0.83762873,-1.78693460,0.00000000,-0.00000000
-2.08604302,1.49364470,-2.98389964,0.79582722,-0.84723678,0.61711422,-1.59473688,0.23824706,-0.38510925,0.00193038,-0.00460991,0.81765522,-1.74974513,0.00000000,-0.00000000
-2.08004002,1.43729103,-2.90364655,0.78133084,-0.82929781,0.58351289,-1.54154509,0.22934919,-0.37789581,0.00184041,-0.00447389,0.79585459,-1.70707438,0.00000000,-0.00000000
-2.07403702,1.38024229,-2.81595421,0.76416951,-0.81033853,0.55118623,-1.48407471,0.22029057,-0.36972673,0.00175282,-0.00432798,0.77222136,-1.65996446,0.00000000,-0.00000000
-2.06803402,1.32274722,-2.72266955,0.74436593,-0.79101686,0.52034368,-1.42323982,0.21109666,-0.36088203,0.00166830,-0.00417421,0.74679768,-1.60953586,0.00000000,-0.00000000
-2.06203102,1.26511864,-2.62573422,0.72201335,-0.77200896,0.49119877,-1.36000284,0.20180282,-0.35166739,0.00158759,-0.00401469,0.71967954,-1.55695875,0.00000000,-0.00000000
-2.05602801,1.20774377,-2.52713273,0.69727787,-0.75399245,0.46397542,-1.29534862,0.19245596,-0.34240411,0.00151151,-0.00385161,0.69102032,-1.50342298,0.00000000,-0.00000000
-2.05002501,1.15109064,-2.42883992,0.67039750,-0.73762946,0.43891367,-1.23025856,0.18311554,-0.33341838,0.00144094,-0.00368718,0.66103161,-1.45010777,0.00000000,-0.00000000
-2.04402201,1.09571017,-2.33276936,0.64167810,-0.72354972,0.41627415,-1.16568558,0.17385385,-0.32503044,0.00137687,-0.00352354,0.62998106,-1.39815170,0.00000000,-0.00000000
-2.03801901,1.04223376,-2.24072416,0.61148636,-0.71233414,0.39634125,-1.10253094,0.16475560,-0.31754389,0.00132039,-0.00336280,0.59818756,-1.34862412,0.00000000,-0.00000000
-2.03201601,0.99136630,-2.15435174,0.58024026,-0.70449916,0.37942435,-1.04162342,0.15591679,-0.31123567,0.00127265,-0.00320694,0.56601392,-1.30249846,0.00000000,-0.00000000
-2.02601301,0.94387502,-2.07510363,0.54839758,-0.70048222,0.36585724,-0.98370159,0.14744297,-0.30634683,0.00123490,-0.00305779,0.53385747,-1.26062828,0.00000000,-0.00000000
-2.02001001,0.90057472,-2.00420152,0.51644299,-0.70062878,0.35599552,-0.92939966,0.13944699,-0.30307465,0.00120841,-0.00291701,0.50213919,-1.22372672,0.00000000,-0.00000000
-2.01400700,0.86230990,-1.94261033,0.48487443,-0.70518108,0.35021194,-0.87923701,0.13204635,-0.30156620,0.00119452,-0.00278605,0.47129191,-1.19234966,0.00000000,-0.00000000
-2.00800400,0.82993472,-1.89101879,0.45418949,-0.71426896,0.34888989,-0.83361174,0.12536033,-0.30191351,0.00119454,-0.00266614,0.44174818,-1.16688323,0.00000000,-0.00000000
-2.00200100,0.80429153,-1.84982815,0.42487227,-0.72790324,0.35241518,-0.79279814,0.11950692,-0.30415067,0.00120976,-0.00255828,0.41392832,-1.14753587,0.00000000,-0.00000000
-1.99599800,0.78618883,-1.81914900,0.39738146,-0.74597166,0.36116628,-0.75694786,0.11459990,-0.30825267,0.00124138,-0.00246322,0.38822940,-1.13433516,0.00000000,-0.00000000
-1.98999500,0.77637941,-1.79880615,0.37213992,-0.76823784,0.37550339,-0.72609468,0.11074594,-0.31413625,0.00129049,-0.00238148,0.36501535,-1.12712959,0.00000000,-0.00000000
-1.98399200,0.77553945,-1.78835136,0.34952611,-0.79434334,0.39575658,-0.70016231,0.10804205,-0.32166245,0.00135798,-0.00231331,0.34460869,-1.12559505,0.00000000,-0.00000000
-1.97798899,0.78424913,-1.78708337,0.32986768,-0.82381308,0.42221351,-0.67897495,0.10657321,-0.33064098,0.00144457,-0.00225875,0.32728410,-1.12924615,0.00000000,-0.00000000
-1.97198599,0.80297529,-1.79407446,0.31343708,-0.85606392,0.45510686,-0.66226990,0.10641052,-0.34083611,0.00155069,-0.00221760,0.31326381,-1.13745183,0.00000000,-0.00000000
-1.96598299,0.83205654,-1.80820283,0.30044928,-0.89041665,0.49460219,-0.64971180,0.10760963,-0.35197382,0.00167649,-0.00218947,0.30271505,-1.14945501,0.00000000,-0.00000000
-1.95997999,0.87169108,-1.82818947,0.29106134,-0.92611102,0.54078636,-0.64090783,0.11020959,-0.36375018,0.00182177,-0.00217378,0.29574913,-1.16439563,0.00000000,-0.00000000
-1.95397699,0.92192738,-1.85263867,0.28537359,-0.96232355,0.59365705,-0.63542329,0.11423208,-0.37584041,0.00198596,-0.00216977,0.29242230,-1.18133648,0.00000000,-0.00000000
-1.94797399,0.98265792,-1.88008049,0.28343203,-0.99818776,0.65311377,-0.63279700,0.11968095,-0.38790850,0.00216814,-0.00217657,0.29273774,-1.19929100,0.00000000,-0.00000000
-1.94197099,1.05361584,-1.90901420,0.28523168,-1.03281629,0.71895065,-0.63255602,0.12654208,-0.39961697,0.00236696,-0.00219319,0.29664876,-1.21725229,0.00000000,-0.00000000
-1.93596798,1.13437453,-1.93795097,0.29072038,-1.06532416,0.79085143,-0.63422912,0.13478346,-0.41063649,0.00258069,-0.00221854,0.30406260,-1.23422229,0.00000000,-0.00000000
-1.92996498,1.22435013,-1.96545476,0.29980283,-1.09485266,0.86838685,-0.63735880,0.14435539,-0.42065507,0.00280722,-0.00225149,0.31484461,-1.24924030,0.00000000,-0.00000000
-1.92396198,1.32280659,-1.99017996,0.31234434,-1.12059282,0.95101470,-0.64151136,0.15519095,-0.42938648,0.00304407,-0.00229085,0.32882251,-1.26140998,0.00000000,-0.00000000
-1.91795898,1.42886340,-2.01090472,0.32817427,-1.14180786,1.03808265,-0.64628495,0.16720641,-0.43657762,0.00328845,-0.00233543,0.34579055,-1.26992371,0.00000000,-0.00000000
-1.91195598,1.54150556,-2.02655903,0.34708879,-1.15785373,1.12883392,-0.65131552,0.18030183,-0.44201472,0.00353730,-0.00238401,0.36551318,-1.27408390,0.00000000,-0.00000000
-1.90595298,1.65959583,-2.03624687,0.36885299,-1.16819698,1.22241589,-0.65628063,0.19436167,-0.44552814,0.00378734,-0.00243542,0.38772837,-1.27332022,0.00000000,-0.00000000
-1.89994997,1.78188890,-2.03926190,0.39320229,-1.17242931,1.31789128,-0.66090134,0.20925548,-0.44699559,0.00403514,-0.00248849,0.41215028,-1.26720250,0.00000000,-0.00000000
-1.89394697,1.90704756,-2.03509659,0.41984326,-1.17027824,1.41425202,-0.66494234,0.22483868,-0.44634385,0.00427724,-0.00254209,0.43847159,-1.25544881,0.00000000,-0.00000000
-1.88794397,2.03366044,-2.02344472,0.44845403,-1.16161350,1.51043538,-0.66821059,0.24095345,-0.44354895,0.00451014,-0.00259513,0.46636527,-1.23792866,0.00000000,-0.00000000
-1.88194097,2.16026139,-2.00419781,0.47868458,-1.14644893,1.60534200,-0.67055293,0.25742990,-0.43863478,0.00473049,-0.00264658,0.49548629,-1.21466127,0.00000000,-0.00000000
