energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.15957979,3.27114483,0.00258076,0.61324449,1.12024382,1.89923169,0.61248268,0.00000000
-5.15357679,3.32264154,0.00253539,0.62864641,1.13822593,1.95385932,0.60537524,0.00000000
-5.14757379,3.36891640,0.00247514,0.64349899,1.15478108,2.00698958,0.59598137,0.00000000
-5.14157079,3.41079461,0.00240140,0.65790212,1.17022949,2.05888867,0.58458931,0.00000000
-5.13556778,3.44914464,0.00231589,0.67195110,1.18489091,2.10982283,0.57152415,0.00000000
-5.12956478,3.48483838,0.00222056,0.68573048,1.19906891,2.16004136,0.55713647,0.00000000
-5.12356178,3.51871373,0.00211757,0.69930883,1.21303665,2.20976145,0.54179071,0.00000000
-5.11755878,3.55154108,0.00200916,0.71273458,1.22702494,2.25915545,0.52585351,0.00000000
-5.11155578,3.58399516,0.00189765,0.72603323,1.24121291,2.30834130,0.50968264,0.00000000
-5.10555278,3.61663280,0.00178529,0.73920587,1.25572181,2.35737597,0.49361677,0.00000000
-5.09954977,3.64987731,0.00167423,0.75222925,1.27061198,2.40625223,0.47796650,0.00000000
-5.09354677,3.68400899,0.00156648,0.76505688,1.28588284,2.45489820,0.46300672,0.00000000
-5.08754377,3.71916167,0.00146381,0.77762132,1.30147570,2.50317932,0.44897057,0.00000000
-5.08154077,3.75532415,0.00136774,0.78983725,1.31727880,2.55090208,0.43604502,0.00000000
-5.07553777,3.79234568,0.00127952,0.80160486,1.33313414,2.59781879,0.42436810,0.00000000
-5.06953477,3.82994427,0.00120007,0.81281357,1.34884532,2.64363279,0.41402765,0.00000000
-5.06353177,3.86771686,0.00113000,0.82334547,1.36418587,2.68800338,0.40506159,0.00000000
-5.05752876,3.90515031,0.00106964,0.83307840,1.37890735,2.73055015,0.39745950,0.00000000
-5.05152576,3.94163259,0.00101898,0.84188850,1.39274693,2.77085642,0.39116542,0.00000000
-5.04552276,3.97646380,0.00097777,0.84965202,1.40543390,2.80847181,0.38608172,0.00000000
-5.03951976,4.00886698,0.00094549,0.85624654,1.41669502,2.84291421,0.38207384,0.00000000
-5.03351676,4.03799887,0.00092145,0.86155155,1.42625881,2.87367159,0.37897579,0.00000000
-5.02751376,4.06296123,0.00090478,0.86544868,1.43385861,2.90020423,0.37659632,0.00000000
-5.02151076,4.08281340,0.00089448,0.86782167,1.43923512,2.92194810,0.37472548,0.00000000
-5.01550775,4.09658664,0.00088950,0.86855646,1.44213824,2.93832016,0.37314162,0.00000000
-5.00950475,4.10330115,0.00088877,0.86754152,1.44232917,2.94872601,0.37161852,0.00000000
-5.00350175,4.10198596,0.00089125,0.86466882,1.43958263,2.95257051,0.36993256,0.00000000
-4.99749875,4.09170219,0.00089599,0.85983535,1.43368992,2.94927152,0.36786978,0.00000000
-4.99149575,4.07156916,0.00090214,0.85294561,1.42446283,2.93827652,0.36523267,0.00000000
-4.98549275,4.04079318,0.00090904,0.84391475,1.41173856,2.91908199,0.36184638,0.00000000
-4.97948974,3.99869770,0.00091620,0.83267253,1.39538559,2.89125451,0.35756430,0.00000000
-4.97348674,3.94475390,0.00092337,0.81916780,1.37531036,2.85445284,0.35227280,0.00000000
-4.96748374,3.87860990,0.00093055,0.80337317,1.35146429,2.80844965,0.34589487,0.00000000
-4.96148074,3.80011714,0.00093800,0.78528980,1.32385085,2.75315161,0.33839266,0.00000000
-4.95547774,3.70935206,0.00094624,0.76495165,1.29253209,2.68861653,0.32976865,0.00000000
-4.94947474,3.60663160,0.00095607,0.74242912,1.25763409,2.61506632,0.32006560,0.00000000
-4.94347174,3.49252116,0.00096853,0.71783154,1.21935079,2.53289459,0.30936498,0.00000000
-4.93746873,3.36783401,0.00098490,0.69130840,1.17794578,2.44266824,0.29778430,0.00000000
-4.93146573,3.23362170,0.00100667,0.66304897,1.13375170,2.34512243,0.28547306,0.00000000
-4.92546273,3.09115535,0.00103548,0.63328040,1.08716701,2.24114899,0.27260773,0.00000000
-4.91945973,2.94189838,0.00107309,0.60226406,1.03864999,2.13177842,0.25938587,0.00000000
-4.91345673,2.78747165,0.00112135,0.57029048,0.98871029,2.01815631,0.24601964,0.00000000
-4.90745373,2.62961233,0.00118208,0.53767280,0.93789801,1.90151499,0.23272887,0.00000000
-4.90145073,2.47012842,0.00125705,0.50473933,0.88679099,1.78314190,0.21973410,0.00000000
-4.89544772,2.31085072,0.00134789,0.47182524,0.83598067,1.66434590,0.20724975,0.00000000
-4.88944472,2.15358453,0.00145603,0.43926399,0.78605716,1.54642322,0.19547770,0.00000000
-4.88344172,2.00006302,0.00158262,0.40737885,0.73759431,1.43062438,0.18460152,0.00000000
-4.87743872,1.85190432,0.00172845,0.37647473,0.69113524,1.31812373,0.17478149,0.00000000
-4.87143572,1.71057405,0.00189390,0.34683095,0.64717923,1.20999267,0.16615067,0.00000000
-4.86543272,1.57735463,0.00207890,0.31869505,0.60617036,1.10717755,0.15881202,0.00000000
-4.85942971,1.45332246,0.00228285,0.29227788,0.56848844,1.01048317,0.15283673,0.00000000
-4.85342671,1.33933359,0.00250460,0.26775029,0.53444261,0.92056207,0.14826368,0.00000000
-4.84742371,1.23601794,0.00274245,0.24524128,0.50426782,0.83790985,0.14510012,0.00000000
-4.84142071,1.14378196,0.00299417,0.22483780,0.47812423,0.76286623,0.14332343,0.00000000
-4.83541771,1.06281912,0.00325698,0.20658598,0.45609951,0.69562157,0.14288388,0.00000000
-4.82941471,0.99312712,0.00352765,0.19049374,0.43821369,0.63622797,0.14370828,0.00000000
-4.82341171,0.93453083,0.00380253,0.17653447,0.42442636,0.58461416,0.14570430,0.00000000
-4.81740870,0.88670934,0.00407765,0.16465168,0.41464560,0.54060328,0.14876531,0.00000000
-4.81140570,0.84922571,0.00434884,0.15476420,0.40873816,0.50393239,0.15277555,0.00000000
-4.80540270,0.82155787,0.00461183,0.14677171,0.40654028,0.47427273,0.15761538,0.00000000
-4.79939970,0.80312888,0.00486240,0.14056036,0.40786840,0.45124969,0.16316636,0.00000000
-4.79339670,0.79333547,0.00509647,0.13600809,0.41252928,0.43446153,0.16931601,0.00000000
-4.78739370,0.79157322,0.00531028,0.13298955,0.42032877,0.42349613,0.17596202,0.00000000
-4.78139070,0.79725746,0.00550051,0.13138029,0.43107887,0.41794503,0.18301569,0.00000000
-4.77538769,0.80983915,0.00566433,0.13106016,0.44460254,0.41741435,0.19040445,0.00000000
-4.76938469,0.82881506,0.00579958,0.13191574,0.46073609,0.42153234,0.19807348,0.00000000
-4.76338169,0.85373220,0.00590475,0.13384184,0.47932897,0.42995335,0.20598610,0.00000000
-4.75737869,0.88418658,0.00597907,0.13674196,0.50024105,0.44235855,0.21412321,0.00000000
-4.75137569,0.91981682,0.00602254,0.14052791,0.52333765,0.45845351,0.22248163,0.00000000
-4.74537269,0.96029325,0.00603583,0.14511856,0.54848258,0.47796328,0.23107154,0.00000000
-4.73936968,1.00530371,0.00602033,0.15043807,0.57552993,0.50062539,0.23991308,0.00000000
-4.73336668,1.05453710,0.00597799,0.15641354,0.60431504,0.52618172,0.24903249,0.00000000
-4.72736368,1.10766611,0.00591127,0.16297254,0.63464559,0.55436981,0.25845778,0.00000000
-4.72136068,1.16433057,0.00582304,0.17004054,0.66629343,0.58491448,0.26821445,0.00000000
-4.71535768,1.22412276,0.00571642,0.17753869,0.69898796,0.61752058,0.27832131,0.00000000
-4.70935468,1.28657596,0.00559465,0.18538187,0.73241175,0.65186751,0.28878678,0.00000000
-4.70335168,1.35115728,0.00546099,0.19347739,0.76619892,0.68760605,0.29960589,0.00000000
-4.69734867,1.41726570,0.00531860,0.20172450,0.79993673,0.72435804,0.31075806,0.00000000
-4.69134567,1.48423559,0.00517041,0.21001454,0.83317053,0.76171908,0.32220600,0.00000000
-4.68534267,1.55134607,0.00501907,0.21823207,0.86541213,0.79926427,0.33389554,0.00000000
-4.67933967,1.61783581,0.00486683,0.22625675,0.89615123,0.83655695,0.34575659,0.00000000
-4.67333667,1.68292270,0.00471556,0.23396593,0.92486959,0.87316003,0.35770509,0.00000000
-4.66733367,1.74582749,0.00456669,0.24123782,0.95105721,0.90864937,0.36964582,0.00000000
-4.66133067,1.80580017,0.00442124,0.24795518,0.97422969,0.94262861,0.38147589,0.00000000
-4.65532766,1.86214776,0.00427982,0.25400906,0.99394593,0.97474458,0.39308868,0.00000000
-4.64932466,1.91426194,0.00414268,0.25930267,1.00982521,1.00470267,0.40437808,0.00000000
-4.64332166,1.96164512,0.00400977,0.26375497,1.02156263,1.03228106,0.41524263,0.00000000
-4.63731866,2.00393345,0.00388079,0.26730381,1.02894214,1.05734326,0.42558944,0.00000000
-4.63131566,2.04091558,0.00375528,0.26990851,1.03184642,1.07984814,0.43533771,0.00000000
-4.62531266,2.07254621,0.00363264,0.27155164,1.03026295,1.09985689,0.44442155,0.00000000
-4.61930965,2.09895361,0.00351226,0.27223994,1.02428617,1.11753652,0.45279215,0.00000000
-4.61330665,2.12044082,0.00339353,0.27200437,1.01411538,1.13315967,0.46041906,0.00000000
-4.60730365,2.13748042,0.00327590,0.27089918,1.00004865,1.14710058,0.46729078,0.00000000
-4.60130065,2.15070314,0.00315892,0.26900020,0.98247302,1.15982743,0.47341453,0.00000000
-4.59529765,2.16088083,0.00304228,0.26640228,0.96185155,1.17189124,0.47881527,0.00000000
-4.58929465,2.16890455,0.00292582,0.26321612,0.93870793,1.18391173,0.48353429,0.00000000
-4.58329165,2.17575867,0.00280953,0.25956458,0.91360926,1.19656071,0.48762717,0.00000000
-4.57728864,2.18249206,0.00269356,0.25557865,0.88714797,1.21054343,0.49116158,0.00000000
-4.57128564,2.19018739,0.00257822,0.25139326,0.85992369,1.22657867,0.49421479,0.00000000
-4.56528264,2.19992955,0.00246394,0.24714305,0.83252559,1.24537806,0.49687106,0.00000000
-4.55927964,2.21277435,0.00235128,0.24295834,0.80551620,1.26762530,0.49921915,0.00000000
-4.55327664,2.22971811,0.00224089,0.23896132,0.77941686,1.29395584,0.50134976,0.00000000
-4.54727364,2.25166919,0.00213349,0.23526263,0.75469552,1.32493763,0.50335318,0.00000000
-4.54127064,2.27942195,0.00202987,0.23195847,0.73175690,1.36105329,0.50531697,0.00000000
-4.53526763,2.31363374,0.00193083,0.22912814,0.71093523,1.40268422,0.50732385,0.00000000
-4.52926463,2.35480538,0.00183717,0.22683226,0.69248959,1.45009703,0.50944961,0.00000000
-4.52326163,2.40326533,0.00174969,0.22511153,0.67660156,1.50343252,0.51176122,0.00000000
-4.51725863,2.45915796,0.00166914,0.22398604,0.66337525,1.56269754,0.51431497,0.00000000
-4.51125563,2.52243605,0.00159622,0.22345526,0.65283917,1.62775991,0.51715474,0.00000000
-4.50525263,2.59285759,0.00153155,0.22349851,0.64494993,1.69834654,0.52031041,0.00000000
-4.49924962,2.66998699,0.00147566,0.22407599,0.63959734,1.77404480,0.52379642,0.00000000
-4.49324662,2.75320073,0.00142895,0.22513026,0.63661067,1.85430718,0.52761056,0.00000000
-4.48724362,2.84169738,0.00139172,0.22658824,0.63576586,1.93845926,0.53173302,0.00000000
-4.48124062,2.93451177,0.00136411,0.22836350,0.63679347,2.02571064,0.53612585,0.00000000
-4.47523762,3.03053319,0.00134614,0.23035890,0.63938711,2.11516884,0.54073281,0.00000000
-4.46923462,3.12852722,0.00133762,0.23246958,0.64321230,2.20585579,0.54547974,0.00000000
-4.46323162,3.22716080,0.00133825,0.23458594,0.64791549,2.29672645,0.55027551,0.00000000
-4.45722861,3.32502989,0.00134754,0.23659695,0.65313313,2.38668928,0.55501353,0.00000000
-4.45122561,3.42068933,0.00136483,0.23839330,0.65850067,2.47462791,0.55957393,0.00000000
-4.44522261,3.51268389,0.00138933,0.23987053,0.66366140,2.55942366,0.56382625,0.00000000
-4.43921961,3.59958007,0.00142009,0.24093206,0.66827476,2.63997818,0.56763272,0.00000000
-4.43321661,3.67999759,0.00145605,0.24149187,0.67202424,2.71523580,0.57085204,0.00000000
-4.42721361,3.75263997,0.00149605,0.24147691,0.67462448,2.78420505,0.57334343,0.00000000
-4.42121061,3.81632349,0.00153886,0.24082913,0.67582755,2.84597887,0.57497097,0.00000000
-4.41520760,3.87000359,0.00158323,0.23950699,0.67542819,2.89975313,0.57560802,0.00000000
-4.40920460,3.91279848,0.00162788,0.23748653,0.67326786,2.94484303,0.57514157,0.00000000
-4.40320160,3.94400913,0.00167158,0.23476192,0.66923763,2.98069728,0.57347630,0.00000000
-4.39719860,3.96313546,0.00171318,0.23134541,0.66327969,3.00690965,0.57053837,0.00000000
-4.39119560,3.96988828,0.00175160,0.22726692,0.65538748,3.02322789,0.56627855,0.00000000
-4.38519260,3.96419690,0.00178594,0.22257300,0.64560456,3.02955982,0.56067476,0.00000000
-4.37918959,3.94621222,0.00181545,0.21732544,0.63402217,3.02597665,0.55373386,0.00000000
-4.37318659,3.91630533,0.00183955,0.21159951,0.62077557,3.01271324,0.54549255,0.00000000
-4.36718359,3.87506157,0.00185789,0.20548188,0.60603940,2.99016563,0.53601736,0.00000000
-4.36118059,3.82327021,0.00187032,0.19906825,0.59002206,2.95888542,0.52540378,0.00000000
-4.35517759,3.76190985,0.00187690,0.19246096,0.57295942,2.91957135,0.51377444,0.00000000
-4.34917459,3.69212980,0.00187791,0.18576633,0.55510806,2.87305781,0.50127641,0.00000000
-4.34317159,3.61522759,0.00187380,0.17909213,0.53673809,2.82030053,0.48807776,0.00000000
-4.33716858,3.53262299,0.00186520,0.17254502,0.51812597,2.76235941,0.47436339,0.00000000
-4.33116558,3.44582909,0.00185287,0.16622807,0.49954732,2.70037877,0.46033031,0.00000000
-4.32516258,3.35642069,0.00183769,0.16023850,0.48127016,2.63556516,0.44618252,0.00000000
-4.31915958,3.26600092,0.00182058,0.15466551,0.46354842,2.56916323,0.43212564,0.00000000
-4.31315658,3.17616662,0.00180252,0.14958843,0.44661626,2.50243005,0.41836151,0.00000000
-4.30715358,3.08847356,0.00178445,0.14507505,0.43068301,2.43660855,0.40508289,0.00000000
