energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,1.29581207,-1.91623772,0.45605826,-0.38607718,0.09904589,-0.05219523,0.47482909,-1.04681057,0.34132400,-0.66531655,0.01355193,-0.00566723,0.16195436,-0.84275806,0.55186568,-0.35010181,0.00000000,-0.00000000
-5.93396698,1.25134497,-1.83540508,0.43792854,-0.38341517,0.09592592,-0.05166269,0.44803873,-0.99527457,0.33033626,-0.63222787,0.01322321,-0.00542527,0.15049407,-0.79637287,0.53699843,-0.34846012,0.00000000,-0.00000000
-5.92796398,1.20892787,-1.75855795,0.42048290,-0.38221695,0.09338592,-0.05147825,0.42276227,-0.94819951,0.32000228,-0.59949528,0.01282928,-0.00516961,0.13948875,-0.75114023,0.52312996,-0.34841738,0.00000000,-0.00000000
-5.92196098,1.16865209,-1.68710922,0.40381987,-0.38267699,0.09145057,-0.05169067,0.39902095,-0.90588242,0.31025823,-0.56779443,0.01238020,-0.00490695,0.12896259,-0.70771831,0.51028695,-0.35014003,0.00000000,-0.00000000
-5.91595798,1.13057147,-1.62241555,0.38802675,-0.38499684,0.09013679,-0.05235084,0.37681935,-0.86855969,0.30103066,-0.53777498,0.01188716,-0.00464426,0.11893959,-0.66672174,0.49847078,-0.35380200,0.00000000,-0.00000000
-5.90995498,1.09471202,-1.56574260,0.37318098,-0.38937830,0.08945459,-0.05351029,0.35614969,-0.83640163,0.29224148,-0.51004464,0.01136216,-0.00438862,0.10944395,-0.62870690,0.48766302,-0.35957879,0.00000000,-0.00000000
-5.90395198,1.06108129,-1.51823297,0.35935162,-0.39601634,0.08940803,-0.05521960,0.33699550,-0.80950860,0.28381274,-0.48515465,0.01081760,-0.00414707,0.10050009,-0.59415926,0.47783120,-0.36764124,0.00000000,-0.00000000
-5.89794897,1.02967687,-1.48087741,0.34660048,-0.40509189,0.08999598,-0.05752669,0.31933467,-0.78790881,0.27567106,-0.46358708,0.01026592,-0.00392646,0.09213240,-0.56348293,0.46893436,-0.37814902,0.00000000,-0.00000000
-5.89194597,1.00049353,-1.45448988,0.33498300,-0.41676466,0.09121276,-0.06047500,0.30314169,-0.77155781,0.26775154,-0.44574423,0.00971918,-0.00373331,0.08436472,-0.53699253,0.46092809,-0.39124404,0.00000000,-0.00000000
-5.88594297,0.97352864,-1.43968677,0.32454867,-0.43116621,0.09304849,-0.06410158,0.28838913,-0.76033956,0.26000107,-0.43194014,0.00918876,-0.00357369,0.07721962,-0.51490769,0.45376871,-0.40704387,0.00000000,-0.00000000
-5.87993997,0.94878549,-1.43687038,0.31534104,-0.44839328,0.09548924,-0.06843527,0.27504834,-0.75406890,0.25238066,-0.42239433,0.00868500,-0.00345311,0.07071762,-0.49734991,0.44741636,-0.42563522,0.00000000,-0.00000000
-5.87393697,0.92627460,-1.44621677,0.30739723,-0.46850160,0.09851685,-0.07349487,0.26308946,-0.75249530,0.24486708,-0.41722786,0.00821698,-0.00337641,0.06487628,-0.48434181,0.44183699,-0.44706767,0.00000000,-0.00000000
-5.86793397,0.90601296,-1.46766788,0.30074707,-0.49150025,0.10210859,-0.07928746,0.25248090,-0.75530748,0.23745342,-0.41646150,0.00779226,-0.00334768,0.05970936,-0.47580866,0.43700303,-0.47134767,0.00000000,-0.00000000
-5.86193097,0.88802143,-1.50092805,0.29541200,-0.51734667,0.10623665,-0.08580685,0.24318834,-0.76213882,0.23014886,-0.42001608,0.00741677,-0.00337014,0.05522604,-0.47158197,0.43289310,-0.49843309,0.00000000,-0.00000000
-5.85592796,0.87232063,-1.54546465,0.29140369,-0.54594252,0.11086754,-0.09303238,0.23517346,-0.77257332,0.22297754,-0.42771495,0.00709474,-0.00344609,0.05143021,-0.47140495,0.42949057,-0.52822836,0.00000000,-0.00000000
-5.84992496,0.85892590,-1.60051315,0.28872281,-0.57713053,0.11596156,-0.10092787,0.22839259,-0.78615186,0.21597678,-0.43928842,0.00682866,-0.00357688,0.04831994,-0.47493968,0.42678156,-0.56058048,0.00000000,-0.00000000
-5.84392196,0.84784165,-1.66508635,0.28735781,-0.61069248,0.12147238,-0.10944111,0.22279532,-0.80237881,0.20919463,-0.45438002,0.00661933,-0.00376275,0.04588706,-0.48177577,0.42475244,-0.59527614,0.00000000,-0.00000000
-5.83791896,0.83905588,-1.73798809,0.28728417,-0.64634852,0.12734694,-0.11850365,0.21832344,-0.82072871,0.20268704,-0.47255469,0.00646601,-0.00400289,0.04411695,-0.49144037,0.42338725,-0.63204008,0.00000000,-0.00000000
-5.83191596,0.83253536,-1.81783140,0.28846403,-0.68375794,0.13352559,-0.12803113,0.21491012,-0.84065323,0.19651480,-0.49330855,0.00636655,-0.00429533,0.04298842,-0.50340925,0.42266539,-0.67053502,0.00000000,-0.00000000
-5.82591296,0.82822198,-1.90306106,0.29084652,-0.72252166,0.13994285,-0.13792408,0.21247959,-0.86158831,0.19074039,-0.51608026,0.00631763,-0.00463696,0.04247386,-0.51711893,0.42255980,-0.71036335,0.00000000,-0.00000000
-5.81990995,0.82603084,-1.99198068,0.29436873,-0.76218639,0.14652846,-0.14806925,0.21094736,-0.88296156,0.18542501,-0.54026370,0.00631502,-0.00502352,0.04253945,-0.53197945,0.42303600,-0.75107070,0.00000000,-0.00000000
-5.81390695,0.82585026,-2.08278394,0.29895753,-0.80225070,0.15320912,-0.15834149,0.21022107,-0.90419989,0.18062587,-0.56522187,0.00635384,-0.00544960,0.04314561,-0.54738780,0.42405212,-0.79215159,0.00000000,-0.00000000
-5.80790395,0.82754406,-2.17358971,0.30453203,-0.84217278,0.15991057,-0.16860602,0.21020184,-0.92473753,0.17639386,-0.59030158,0.00642883,-0.00590874,0.04424750,-0.56274150,0.42555997,-0.83305707,0.00000000,-0.00000000
-5.80190095,0.83095595,-2.26248057,0.31100671,-0.88138006,0.16656020,-0.17872121,0.21078624,-0.94402431,0.17277187,-0.61484873,0.00653474,-0.00639345,0.04579573,-0.57745232,0.42750732,-0.87320445,0.00000000,-0.00000000
-5.79589795,0.83591602,-2.34754378,0.31829519,-0.91928025,0.17308991,-0.18854169,0.21186881,-0.96153416,0.16979354,-0.63822382,0.00666651,-0.00689537,0.04773715,-0.59095964,0.42984104,-0.91198874,0.00000000,-0.00000000
-5.78989495,0.84224889,-2.42691388,0.32631415,-0.95527383,0.17943916,-0.19792171,0.21334476,-0.97677373,0.16748274,-0.65981712,0.00681962,-0.00740543,0.05001574,-0.60274319,0.43251112,-0.94879576,0.00000000,-0.00000000
-5.78389195,0.84978298,-2.49881571,0.33498749,-0.98876734,0.18555803,-0.20671864,0.21511313,-0.98929092,0.16585357,-0.67906327,0.00699028,-0.00791399,0.05257362,-0.61233485,0.43547518,-0.98301641,0.00000000,-0.00000000
-5.77788894,0.85836049,-2.56160647,0.34425020,-1.01918736,0.19141007,-0.21479652,0.21707980,-0.99868317,0.16491086,-0.69545475,0.00717567,-0.00841107,0.05535210,-0.61932909,0.43870309,-1.01406170,0.00000000,-0.00000000
-5.77188594,0.86784702,-2.61381555,0.35405181,-1.04599454,0.19697475,-0.22202950,0.21916051,-1.00460507,0.16465113,-0.70855367,0.00737403,-0.00888661,0.05829275,-0.62339177,0.44218137,-1.04137799,0.00000000,-0.00000000
-5.76588294,0.87814046,-2.65418064,0.36435905,-1.06869727,0.20224935,-0.22830509,0.22128349,-1.00677522,0.16506379,-0.71800183,0.00758477,-0.00933073,0.06133856,-0.62426698,0.44591694,-1.06446195,0.00000000,-0.00000000
-5.75987994,0.88917808,-2.68167885,0.37515747,-1.08686448,0.20725005,-0.23352700,0.22339166,-1.00498195,0.16613256,-0.72352820,0.00780848,-0.00973398,0.06443497,-0.62178169,0.44993980,-1.08287468,0.00000000,-0.00000000
-5.75387694,0.90094145,-2.69555159,0.38645181,-1.10013712,0.21201215,-0.23761765,0.22544411,-0.99908757,0.16783686,-0.72495413,0.00804689,-0.01008763,0.06753095,-0.61584794,0.45430431,-1.09625435,0.00000000,-0.00000000
-5.74787394,0.91345836,-2.69532233,0.39826499,-1.10823793,0.21658919,-0.24052011,0.22741691,-0.98903106,0.17015309,-0.72219554,0.00830272,-0.01038392,0.07057994,-0.60646269,0.45908885,-1.10432698,0.00000000,-0.00000000
-5.74187094,0.92680164,-2.68080652,0.41063562,-1.11097904,0.22105113,-0.24219950,0.22930298,-0.97482898,0.17305571,-0.71526258,0.00857954,-0.01061634,0.07354062,-0.59370508,0.46439363,-1.10691497,0.00000000,-0.00000000
-5.73586793,0.94108455,-2.65211332,0.42361406,-1.10826733,0.22548141,-0.24264377,0.23111123,-0.95657449,0.17651801,-0.70425642,0.00888149,-0.01077980,0.07637763,-0.57773140,0.47033671,-1.10394294,0.00000000,-0.00000000
-5.72986493,0.95645290,-2.60963910,0.43725722,-1.10010716,0.22997311,-0.24186391,0.23286472,-0.93443454,0.18051252,-0.68936354,0.00921297,-0.01087082,0.07906203,-0.55876789,0.47704825,-1.09544081,0.00000000,-0.00000000
-5.72386193,0.97307411,-2.55405316,0.45162224,-1.08660056,0.23462418,-0.23989363,0.23459817,-0.90864519,0.18501106,-0.67084772,0.00957838,-0.01088766,0.08157157,-0.53710172,0.48466318,-1.08154394,0.00000000,-0.00000000
-5.71785893,0.99112396,-2.48627618,0.46675948,-1.06794489,0.23953223,-0.23678840,0.23635479,-0.87950536,0.18998445,-0.64904019,0.00998168,-0.01083038,0.08389079,-0.51307039,0.49331278,-1.06249056,0.00000000,-0.00000000
-5.71185593,1.01077153,-2.40745246,0.48270517,-1.04442804,0.24478883,-0.23262409,0.23818278,-0.84736912,0.19540201,-0.62432825,0.01042609,-0.01070085,0.08601095,-0.48705019,0.50311554,-1.03861634,0.00000000,-0.00000000
-5.70585293,1.03216344,-2.31891708,0.49947420,-1.01642141,0.25047377,-0.22749521,0.24013148,-0.81263679,0.20123084,-0.59714289,0.01091372,-0.01050268,0.08792972,-0.45944397,0.51416778,-1.01034664,0.00000000,-0.00000000
-5.69984992,1.05540844,-2.22215928,0.51705355,-0.98437103,0.25664965,-0.22151278,0.24224770,-0.77574526,0.20743513,-0.56794596,0.01144526,-0.01024114,0.08965080,-0.43066881,0.52653474,-0.97818664,0.00000000,-0.00000000
-5.69384692,1.08056318,-2.11878346,0.53539691,-0.94878700,0.26335696,-0.21480197,0.24457226,-0.73715779,0.21397553,-0.53721726,0.01201967,-0.00992299,0.09118344,-0.40114403,0.54024270,-0.94270968,0.00000000,-0.00000000
-5.68784392,1.10762067,-2.01046921,0.55442091,-0.91023176,0.27061002,-0.20749951,0.24713709,-0.69735354,0.22080888,-0.50544210,0.01263405,-0.00955624,0.09254186,-0.37127992,0.55527268,-0.90454432,0.00000000,-0.00000000
-5.68184092,1.13650192,-1.89893165,0.57400330,-0.86930742,0.27839422,-0.19975103,0.24996315,-0.65681732,0.22788822,-0.47309964,0.01328344,-0.00914995,0.09374479,-0.34146758,0.57155625,-0.86436051,0.00000000,-0.00000000
-5.67583792,1.16705194,-1.78588325,0.59398358,-0.82664271,0.28666442,-0.19170830,0.25305916,-0.61602973,0.23516335,-0.44065244,0.01396082,-0.00871391,0.09481497,-0.31207018,0.58897385,-0.82285522,0.00000000,-0.00000000
-5.66983492,1.19904052,-1.67299824,0.61416596,-0.78287966,0.29534507,-0.18352643,0.25642162,-0.57545790,0.24258199,-0.40853732,0.01465716,-0.00825841,0.09577879,-0.28341585,0.60735600,-0.78073792,0.00000000,-0.00000000
-5.66383192,1.23216805,-1.56188016,0.63432503,-0.73866055,0.30433180,-0.17536108,0.26003577,-0.53554715,0.25009148,-0.37715780,0.01536157,-0.00779387,0.09666607,-0.25579222,0.62648733,-0.73871631,0.00000000,-0.00000000
-5.65782891,1.26607648,-1.45403334,0.65421362,-0.69461527,0.31349469,-0.16736572,0.26387778,-0.49671355,0.25764105,-0.34687819,0.01606155,-0.00733061,0.09751001,-0.22944288,0.64611353,-0.69748248,0.00000000,-0.00000000
-5.65182591,1.30036499,-1.35083856,0.67357290,-0.65134941,0.32268300,-0.15968888,0.26791804,-0.45933765,0.26518462,-0.31801922,0.01674336,-0.00687853,0.09834727,-0.20456545,0.66595102,-0.65769974,0.00000000,-0.00000000
-5.64582291,1.33460970,-1.25353294,0.69214406,-0.60943326,0.33173116,-0.15247150,0.27212518,-0.42375923,0.27268390,-0.29085520,0.01739237,-0.00644691,0.09921816,-0.18131140,0.68569873,-0.61999040,0.00000000,-0.00000000
-5.63981991,1.36838648,-1.16319418,0.70968109,-0.56939190,0.34046588,-0.14584437,0.27647092,-0.39027327,0.28011169,-0.26561267,0.01799359,-0.00604414,0.10016702,-0.15978721,0.70505165,-0.58492450,0.00000000,-0.00000000
-5.63381691,1.40129553,-1.08072881,0.72596395,-0.53169648,0.34871385,-0.13992565,0.28093512,-0.35912692,0.28745506,-0.24247012,0.01853213,-0.00567755,0.10124249,-0.14005695,0.72371540,-0.55300969,0.00000000,-0.00000000
-5.62781391,1.43298637,-1.00686433,0.74081132,-0.49675684,0.35630985,-0.13481853,0.28551097,-0.33051762,0.29471830,-0.22155890,0.01899377,-0.00535328,0.10249786,-0.12214573,0.74142092,-0.52468240,0.00000000,-0.00000000
-5.62181091,1.46318173,-0.94214486,0.75409240,-0.46491552,0.36310461,-0.13060910,0.29020976,-0.30459217,0.30192526,-0.20296485,0.01936543,-0.00507616,0.10399123,-0.10604398,0.75793860,-0.50030022,0.00000000,-0.00000000
-5.61580790,1.49169866,-0.88693003,0.76573661,-0.43644328,0.36897226,-0.12736446,0.29506501,-0.28144664,0.30912094,-0.18673063,0.01963569,-0.00484961,0.10578548,-0.09171230,0.77309094,-0.48013581,0.00000000,-0.00000000
-5.60980490,1.51846545,-0.84139681,0.77574097,-0.41153609,0.37381669,-0.12513108,0.30013549,-0.26112725,0.31637195,-0.17285852,0.01979517,-0.00467570,0.10794791,-0.07908645,0.78676299,-0.46437225,0.00000000,-0.00000000
-5.60380190,1.54353311,-0.80554407,0.78417418,-0.39031369,0.37757671,-0.12393363,0.30550687,-0.24363199,0.32376593,-0.16131353,0.01983694,-0.00455507,0.11054950,-0.06808254,0.79890978,-0.45310010,0.00000000,-0.00000000
-5.59779890,1.56708016,-0.77919964,0.79117737,-0.37281977,0.38022947,-0.12377420,0.31129181,-0.22891291,0.33140950,-0.15202670,0.01975670,-0.00448704,0.11366381,-0.05860199,0.80956036,-0.44631614,0.00000000,-0.00000000
-5.59179590,1.58941027,-0.76202998,0.79696093,-0.35902378,0.38179211,-0.12463206,0.31762816,-0.21687921,0.33942496,-0.14489862,0.01955302,-0.00446968,0.11736525,-0.05053630,0.81881789,-0.44392404,0.00000000,-0.00000000
-5.58579290,1.61094226,-0.75355205,0.80179768,-0.34882423,0.38232138,-0.12646406,0.32467536,-0.20740085,0.34794564,-0.13980295,0.01922734,-0.00449989,0.12172704,-0.04377130,0.82685577,-0.44573711,0.00000000,-0.00000000
-5.57978989,1.63219257,-0.75314770,0.80601238,-0.34205367,0.38191133,-0.12920562,0.33260895,-0.20031285,0.35711002,-0.13659006,0.01878389,-0.00457360,0.12681858,-0.03819108,0.83390980,-0.45148299,0.00000000,-0.00000000
-5.57378689,1.65375088,-0.76008033,0.80996806,-0.33848511,0.38068900,-0.13277244,0.34161335,-0.19542007,0.36705489,-0.13509070,0.01822958,-0.00468588,0.13270253,-0.03368120,0.84026654,-0.46081065,0.00000000,-0.00000000
-5.56778389,1.67624973,-0.77351383,0.81404970,-0.33783990,0.37880848,-0.13706290,0.35187319,-0.19250254,0.37790773,-0.13511979,0.01757371,-0.00483116,0.13943147,-0.03013150,0.84624861,-0.47329939,0.00000000,-0.00000000
-5.56178089,1.70032948,-0.79253363,0.81864590,-0.33979676,0.37644353,-0.14196106,0.36356348,-0.19132119,0.38977873,-0.13648026,0.01682760,-0.00500340,0.14704454,-0.02743825,0.85219739,-0.48847000,0.00000000,-0.00000000
-5.55577789,1.72660042,-0.81616960,0.82412961,-0.34400198,0.37377910,-0.14734036,0.37683899,-0.19162391,0.40275276,-0.13896699,0.01600424,-0.00519633,0.15556391,-0.02550582,0.85845402,-0.50579773,0.00000000,-0.00000000
-5.54977489,1.75560378,-0.84342047,0.83083859,-0.35008033,0.37100226,-0.15306766,0.39182346,-0.19315185,0.41688175,-0.14237086,0.01511780,-0.00540367,0.16499152,-0.02424783,0.86533971,-0.52472682,0.00000000,-0.00000000
-5.54377189,1.78777375,-0.87327923,0.83905674,-0.35764650,0.36829293,-0.15900780,0.40859909,-0.19564585,0.43217777,-0.14648280,0.01418318,-0.00561931,0.17530608,-0.02358779,0.87313632,-0.54468632,0.00000000,-0.00000000
-5.53776888,1.82340248,-0.90475890,0.84899710,-0.36631671,0.36581492,-0.16502824,0.42719684,-0.19885273,0.44860741,-0.15109788,0.01321554,-0.00583756,0.18646063,-0.02345939,0.88206821,-0.56510657,0.00000000,-0.00000000
-5.53176588,1.86261009,-0.93691782,0.86078748,-0.37572009,0.36370771,-0.17100372,0.44758814,-0.20253144,0.46608759,-0.15601935,0.01222985,-0.00605335,0.19838080,-0.02380639,0.89228640,-0.58543585,0.00000000,-0.00000000
-5.52576288,1.90532145,-0.96888376,0.87445945,-0.38550939,0.36207937,-0.17682079,0.46967850,-0.20645875,0.48448320,-0.16106241,0.01124047,-0.00626241,0.21096386,-0.02458215,0.90385585,-0.60515670,0.00000000,-0.00000000
-5.51975988,1.95125104,-0.99987581,0.88994122,-0.39537072,0.36100107,-0.18238183,0.49330343,-0.21043433,0.50360681,-0.16605782,0.01026078,-0.00646145,0.22407883,-0.02574898,0.91674657,-0.62380096,0.00000000,-0.00000000
-5.51375688,1.99989714,-1.02922322,0.90705489,-0.40503188,0.36050327,-0.18760855,0.51822704,-0.21428508,0.52322053,-0.17085505,0.00930294,-0.00664825,0.23756762,-0.02727713,0.93082916,-0.64096329,0.00000000,-0.00000000
-5.50775388,2.05054584,-1.05638032,0.92551828,-0.41426889,0.36057399,-0.19244460,0.54414353,-0.21786854,0.54304003,-0.17532482,0.00837756,-0.00682181,0.25124727,-0.02914375,0.94587504,-0.65631217,0.00000000,-0.00000000
-5.50175088,2.10228512,-1.08093686,0.94495133,-0.42291058,0.36115898,-0.19685731,0.57068172,-0.22107514,0.56274069,-0.17936117,0.00749364,-0.00698236,0.26491329,-0.03133153,0.96156139,-0.66959814,0.00000000,-0.00000000
-5.49574787,2.15402853,-1.10262309,0.96488684,-0.43084085,0.36216407,-0.20083833,0.59741253,-0.22382936,0.58196576,-0.18288263,0.00665844,-0.00713139,0.27834406,-0.03382745,0.97748085,-0.68065876,0.00000000,-0.00000000
-5.48974487,2.20454772,-1.12130945,0.98478522,-0.43799872,0.36345928,-0.20440318,0.62385928,-0.22608965,0.60033612,-0.18583269,0.00587746,-0.00727163,0.29130611,-0.03662125,0.99315528,-0.68942000,0.00000000,-0.00000000
-5.48374187,2.25251261,-1.13700057,1.00405258,-0.44437593,0.36488467,-0.20758967,0.64951042,-0.22784711,0.61746145,-0.18817935,0.00515452,-0.00740689,0.30356028,-0.03970410,1.00805334,-0.69589403,0.00000000,-0.00000000
-5.47773887,2.29653739,-1.14982405,1.02206145,-0.45001242,0.36625754,-0.21045520,0.67383432,-0.22912298,0.63295234,-0.18991395,0.00449182,-0.00754202,0.31486826,-0.04306718,1.02161079,-0.70017349,0.00000000,-0.00000000
-5.47173587,2.33523056,-1.16001430,1.03817338,-0.45498983,0.36738069,-0.21307325,0.69629557,-0.22996515,0.64643284,-0.19104913,0.00389011,-0.00768266,0.32499963,-0.04670040,1.03325289,-0.70242244,0.00000000,-0.00000000
-5.46573287,2.36724689,-1.16789234,1.05176234,-0.45942327,0.36805127,-0.21552889,0.71637204,-0.23044369,0.65755307,-0.19161615,0.00334887,-0.00783502,0.33373884,-0.05059119,1.04241767,-0.70286457,0.00000000,-0.00000000
-5.45972986,2.39133894,-1.17384249,1.06223807,-0.46345194,0.36806988,-0.21791392,0.73357222,-0.23064576,0.66600131,-0.19166168,0.00286645,-0.00800567,0.34089205,-0.05472358,1.04857926,-0.70176912,0.00000000,-0.00000000
-5.45372686,2.40640613,-1.17828717,1.06906849,-0.46722895,0.36724948,-0.22032153,0.74745188,-0.23066999,0.67151514,-0.19124417,0.00244038,-0.00820122,0.34629342,-0.05907735,1.05127011,-0.69943537,0.00000000,-0.00000000
-5.44772386,2.41153911,-1.18166105,1.07180005,-0.47091090,0.36542363,-0.22284095,0.75762955,-0.23062073,0.67389120,-0.19043001,0.00206745,-0.00842803,0.34981071,-0.06362757,1.05010120,-0.69617643,0.00000000,-0.00000000
-5.44172086,2.40605776,-1.18438594,1.07007557,-0.47464780,0.36245390,-0.22555234,0.76380015,-0.23060233,0.67299314,-0.18928975,0.00174402,-0.00869192,0.35134989,-0.06834428,1.04477940,-0.69230314,0.00000000,-0.00000000
-5.43571786,2.38954112,-1.18684766,1.06364856,-0.47857372,0.35823595,-0.22852208,0.76574608,-0.23071372,0.66875755,-0.18789447,0.00146613,-0.00899787,0.35085858,-0.07319258,1.03512133,-0.68810902,0.00000000,-0.00000000
-5.42971486,2.36184814,-1.18937610,1.05239370,-0.48279880,0.35270417,-0.23179887,0.76334549,-0.23104366,0.66119754,-0.18631248,0.00122971,-0.00934972,0.34832818,-0.07813293,1.02106304,-0.68385689,0.00000000,-0.00000000
-5.42371186,2.32312860,-1.19222944,1.03631307,-0.48740286,0.34583471,-0.23541064,0.75657723,-0.23166663,0.65040389,-0.18460663,0.00103071,-0.00974998,0.34379465,-0.08312181,1.00266534,-0.67976794,0.00000000,-0.00000000
-5.41770885,2.27382360,-1.19558340,1.01553791,-0.49243104,0.33764673,-0.23936259,0.74552247,-0.23263977,0.63654376,-0.18283224,0.00086523,-0.01019955,0.33733785,-0.08811258,0.98011450,-0.67601368,0.00000000,-0.00000000
-5.41170585,2.21465612,-1.19952581,0.99032600,-0.49789156,0.32820202,-0.24363639,0.73036286,-0.23400089,0.61985692,-0.18103574,0.00072962,-0.01069757,0.32907948,-0.09305663,0.95371842,-0.67271121,0.00000000,-0.00000000
-5.40570285,2.14661182,-1.20405685,0.96105476,-0.50375578,0.31760294,-0.24819053,0.71137530,-0.23576752,0.60064979,-0.17925418,0.00062053,-0.01124137,0.31917976,-0.09790479,0.92389857,-0.66992180,0.00000000,-0.00000000
-5.39969985,2.07091119,-1.20909481,0.92821048,-0.50996041,0.30598882,-0.25296199,0.68892378,-0.23793720,0.57928738,-0.17751542,0.00053501,-0.01182636,0.30783296,-0.10260877,0.89117792,-0.66765298,0.00000000,-0.00000000
-5.39369685,1.98897423,-1.21448679,0.89237405,-0.51641190,0.29353117,-0.25786882,0.66344839,-0.24048886,0.55618350,-0.17583910,0.00047050,-0.01244607,0.29526196,-0.10712283,0.85616558,-0.66586374,0.00000000,-0.00000000
-5.38769385,1.90237902,-1.22002389,0.85420396,-0.52299249,0.28042766,-0.26281387,0.63545225,-0.24338520,0.53178957,-0.17423821,0.00042488,-0.01309225,0.28171206,-0.11140541,0.81953859,-0.66447247,0.00000000,-0.00000000
-5.38169085,1.81281588,-1.22545970,0.81441701,-0.52956783,0.26689543,-0.26768917,0.60548674,-0.24657588,0.50658245,-0.17272120,0.00039645,-0.01375504,0.26744426,-0.11542081,0.78202181,-0.66336724,0.00000000,-0.00000000
-5.37568784,1.72203881,-1.23053127,0.77376770,-0.53599564,0.25316381,-0.27238095,0.57413563,-0.25000156,0.48105158,-0.17129439,0.00038391,-0.01442315,0.25272836,-0.11914076,0.74436636,-0.66241761,0.00000000,-0.00000000
-5.36968484,1.63181584,-1.23498115,0.73302681,-0.54213492,0.23946685,-0.27677498,0.54199883,-0.25359824,0.45568608,-0.16996460,0.00038637,-0.01508418,0.23783595,-0.12254581,0.70732761,-0.66148736,0.00000000,-0.00000000
-5.36368184,1.54388004,-1.23857934,0.69296004,-0.54785537,0.22603581,-0.28076193,0.50967623,-0.25730203,0.43096188,-0.16874171,0.00040328,-0.01572493,0.22303365,-0.12562662,0.67164331,-0.66044737,0.00000000,-0.00000000
-5.35767884,1.45988260,-1.24114402,0.65430728,-0.55304632,0.21309205,-0.28424258,0.47775216,-0.26105378,0.40732959,-0.16764116,0.00043443,-0.01633179,0.20857680,-0.12838492,0.63801256,-0.65918791,0.00000000,-0.00000000
-5.35167584,1.38134948,-1.24255970,0.61776323,-0.55762494,0.20084043,-0.28713262,0.44678105,-0.26480367,0.38520319,-0.16668593,0.00047984,-0.01689111,0.19470368,-0.13083419,0.60707629,-0.65762961,0.00000000,-0.00000000
-5.34567284,1.30964260,-1.24279208,0.58395982,-0.56154313,0.18946341,-0.28936672,0.41727455,-0.26851519,0.36495002,-0.16590819,0.00053978,-0.01738965,0.18163049,-0.13299999,0.57939970,-0.65573264,0.00000000,-0.00000000
