energy_ev,total_up,Al_p_up,Al_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.81390695,1.90848687,0.10554232,0.00000000,0.00645668,1.08800820,1.18599239,0.35206198
-5.80790395,1.96071990,0.10569166,0.00000000,0.00650563,1.12367255,1.21614539,0.36902229
-5.80190095,2.02485900,0.10658917,0.00000000,0.00657243,1.16641173,1.25493790,0.38800966
-5.79589795,2.09968008,0.10817899,0.00000000,0.00665361,1.21551335,1.30161695,0.40878056
-5.78989495,2.18374501,0.11038923,0.00000000,0.00674560,1.27014078,1.35526035,0.43106088
-5.78389195,2.27544538,0.11313408,0.00000000,0.00684478,1.32935813,1.41480383,0.45455432
-5.77788894,2.37305110,0.11631642,0.00000000,0.00694754,1.39215811,1.47907210,0.47895170
-5.77188594,2.47476204,0.11983053,0.00000000,0.00705033,1.45749189,1.54681250,0.50394081
-5.76588294,2.57876107,0.12356512,0.00000000,0.00714976,1.52429981,1.61673045,0.52921631
-5.75987994,2.68326637,0.12740641,0.00000000,0.00724261,1.59154187,1.68752535,0.55448936
-5.75387694,2.78658110,0.13124120,0.00000000,0.00732598,1.65822682,1.75792572,0.57949641
-5.74787394,2.88713848,0.13495992,0.00000000,0.00739726,1.72343855,1.82672241,0.60400675
-5.74187094,2.98354044,0.13845943,0.00000000,0.00745425,1.78635887,1.89279861,0.62782847
-5.73586793,3.07458833,0.14164564,0.00000000,0.00749519,1.84628568,1.95515552,0.65081244
-5.72986493,3.15930431,0.14443570,0.00000000,0.00751878,1.90264561,2.01293290,0.67285402
-5.72386193,3.23694276,0.14675981,0.00000000,0.00752419,1.95500077,2.06542360,0.69389244
-5.71785893,3.30699110,0.14856256,0.00000000,0.00751105,2.00304920,2.11208163,0.71390783
-5.71185593,3.36916036,0.14980372,0.00000000,0.00747946,2.04661916,2.15252364,0.73291592
-5.70585293,3.42336597,0.15045850,0.00000000,0.00742992,2.08565749,2.18652390,0.75096075
-5.69984992,3.46970008,0.15051726,0.00000000,0.00736330,2.12021279,2.21400321,0.76810575
-5.69384692,3.50839697,0.14998478,0.00000000,0.00728076,2.15041442,2.23501250,0.78442364
-5.68784392,3.53979356,0.14887897,0.00000000,0.00718371,2.17644835,2.24971225,0.79998579
-5.68184092,3.56428748,0.14722924,0.00000000,0.00707367,2.19853160,2.25834885,0.81485166
-5.67583792,3.58229510,0.14507459,0.00000000,0.00695228,2.21688641,2.26122946,0.82905894
-5.66983492,3.59421210,0.14246146,0.00000000,0.00682112,2.23171613,2.25869683,0.84261519
-5.66383192,3.60037908,0.13944151,0.00000000,0.00668175,2.24318403,2.25110557,0.85549143
-5.65782891,3.60105427,0.13606942,0.00000000,0.00653556,2.25139666,2.23880139,0.86761829
-5.65182591,3.59639522,0.13240083,0.00000000,0.00638377,2.25639275,2.22210444,0.87888512
-5.64582291,3.58645069,0.12849045,0.00000000,0.00622739,2.25813861,2.20129773,0.88914218
-5.63981991,3.57116345,0.12439053,0.00000000,0.00606722,2.25653048,2.17662137,0.89820617
-5.63381691,3.55038394,0.12014967,0.00000000,0.00590380,2.25140383,2.14827290,0.90586875
-5.62781391,3.52389422,0.11581199,0.00000000,0.00573750,2.24254941,2.11641347,0.91190793
-5.62181091,3.49144087,0.11141678,0.00000000,0.00556848,2.22973510,2.08117960,0.91610170
-5.61580790,3.45277501,0.10699846,0.00000000,0.00539678,2.21273252,2.04269949,0.91824337
-5.60980490,3.40769705,0.10258690,0.00000000,0.00522234,2.19134694,2.00111284,0.91815776
-5.60380190,3.35610360,0.09820814,0.00000000,0.00504510,2.16544865,1.95659274,0.91571750
-5.59779890,3.29803353,0.09388516,0.00000000,0.00486499,2.13500408,1.90936803,0.91085846
-5.59179590,3.23371033,0.08963890,0.00000000,0.00468203,2.10010462,1.85974462,0.90359345
-5.58579290,3.16357811,0.08548930,0.00000000,0.00449638,2.06099140,1.80812412,0.89402349
-5.57978989,3.08832847,0.08145627,0.00000000,0.00430837,2.01807422,1.75501825,0.88234564
-5.57378689,3.00891647,0.07756060,0.00000000,0.00411853,1.97194335,1.70105788,0.86885714
-5.56778389,2.92656389,0.07382455,0.00000000,0.00392760,1.92337291,1.64699567,0.85395508
-5.56178089,2.84274900,0.07027235,0.00000000,0.00373657,1.87331526,1.59370150,0.83813165
-5.55577789,2.75918245,0.06693026,0.00000000,0.00354661,1.82288610,1.54215068,0.82196465
-5.54977489,2.67776969,0.06382646,0.00000000,0.00335913,1.77334034,1.49340466,0.80610360
-5.54377189,2.60056094,0.06099050,0.00000000,0.00317565,1.72603945,1.44858494,0.79125172
-5.53776888,2.52969034,0.05845262,0.00000000,0.00299786,1.68241127,1.40884088,0.77814429
-5.53176588,2.46730640,0.05624269,0.00000000,0.00282748,1.64390360,1.37531250,0.76752418
-5.52576288,2.41549639,0.05438903,0.00000000,0.00266625,1.61193341,1.34908966,0.76011527
-5.51975988,2.37620758,0.05291712,0.00000000,0.00251588,1.58783345,1.33116930,0.75659482
-5.51375688,2.35116847,0.05184821,0.00000000,0.00237798,1.57279850,1.32241236,0.75756582
-5.50775388,2.34181334,0.05119798,0.00000000,0.00225400,1.56783335,1.32350236,0.76353029
-5.50175088,2.34921315,0.05097530,0.00000000,0.00214521,1.57370486,1.33490735,0.77486481
-5.49574787,2.37401607,0.05118119,0.00000000,0.00205264,1.59090007,1.35684717,0.79179915
-5.48974487,2.41640039,0.05180792,0.00000000,0.00197707,1.61959238,1.38926753,0.81439906
-5.48374187,2.47604203,0.05283858,0.00000000,0.00191900,1.65961754,1.43182244,0.84255412
-5.47773887,2.55209889,0.05424677,0.00000000,0.00187868,1.71046080,1.48386623,0.87597129
-5.47173587,2.64321307,0.05599685,0.00000000,0.00185606,1.77125619,1.54445587,0.91417476
-5.46573287,2.74753180,0.05804443,0.00000000,0.00185084,1.84079859,1.61236416,0.95651225
-5.45972986,2.86274686,0.06033730,0.00000000,0.00186252,1.91756846,1.68610377,1.00216800
-5.45372686,2.98615185,0.06281662,0.00000000,0.00189036,1.99976898,1.76396179,1.05018211
-5.44772386,3.11471541,0.06541855,0.00000000,0.00193347,2.08537441,1.84404370,1.09947572
-5.44172086,3.24516832,0.06807593,0.00000000,0.00199085,2.17218831,1.92432574,1.14888132
-5.43571786,3.37410126,0.07072029,0.00000000,0.00206139,2.25790958,2.00271356,1.19717717
-5.42971486,3.49806973,0.07328390,0.00000000,0.00214391,2.34020386,2.07710536,1.24312452
-5.42371186,3.61370209,0.07570175,0.00000000,0.00223722,2.41677775,2.14545688,1.28550629
-5.41770885,3.71780647,0.07791359,0.00000000,0.00234011,2.48545284,2.20584589,1.32316570
-5.41170585,3.80747223,0.07986568,0.00000000,0.00245138,2.54423658,2.25653342,1.35504325
-5.40570285,3.88016184,0.08151233,0.00000000,0.00256985,2.59138716,2.29601937,1.38021054
-5.39969985,3.93378941,0.08281716,0.00000000,0.00269433,2.62546970,2.32308995,1.39789959
-5.39369685,3.96678265,0.08375397,0.00000000,0.00282364,2.64540149,2.33685533,1.40752637
-5.38769385,3.97812591,0.08430720,0.00000000,0.00295658,2.65048438,2.33677558,1.40870768
-5.38169085,3.96738267,0.08447201,0.00000000,0.00309193,2.64042319,2.32267426,1.40127070
-5.37568784,3.93469695,0.08425395,0.00000000,0.00322840,2.61532948,2.29473902,1.38525496
-5.36968484,3.88077403,0.08366826,0.00000000,0.00336462,2.57571086,2.25350950,1.36090672
-5.36368184,3.80684199,0.08273885,0.00000000,0.00349916,2.52244660,2.19985335,1.32866643
-5.35767884,3.71459613,0.08149697,0.00000000,0.00363045,2.45675081,2.13493168,1.28914974
-5.35167584,3.60612954,0.07997978,0.00000000,0.00375687,2.38012542,2.06015576,1.24312331
-5.34567284,3.48385318,0.07822871,0.00000000,0.00387667,2.29430494,1.97713714,1.19147672
-5.33966983,3.35040947,0.07628783,0.00000000,0.00398807,2.20119597,1.88763353,1.13519165
-5.33366683,3.20858334,0.07420225,0.00000000,0.00408925,2.10281402,1.79349302,1.07531004
-5.32766383,3.06121468,0.07201666,0.00000000,0.00417842,2.00122045,1.69659894,1.01290252
-5.32166083,2.91111580,0.06977396,0.00000000,0.00425387,1.89846213,1.59881766,0.94903844
-5.31565783,2.76099687,0.06751419,0.00000000,0.00431402,1.79651605,1.50195135,0.88475867
-5.30965483,2.61340193,0.06527364,0.00000000,0.00435753,1.69724086,1.40769717,0.82105211
-5.30365183,2.47065715,0.06308424,0.00000000,0.00438332,1.60233666,1.31761416,0.75883646
-5.29764882,2.33483232,0.06097318,0.00000000,0.00439067,1.51331411,1.23309837,0.69894377
-5.29164582,2.20771600,0.05896281,0.00000000,0.00437927,1.43147314,1.15536668,0.64211072
-5.28564282,2.09080360,0.05707067,0.00000000,0.00434927,1.35789129,1.08544883,0.58897357
-5.27963982,1.98529779,0.05530982,0.00000000,0.00430133,1.29342121,1.02418734,0.54006733
-5.27363682,1.89211943,0.05368919,0.00000000,0.00423660,1.23869631,0.97224422,0.49582862
-5.26763382,1.81192739,0.05221412,0.00000000,0.00415677,1.19414358,0.93011342,0.45660154
-5.26163082,1.74514520,0.05088687,0.00000000,0.00406400,1.16000208,0.89813771,0.42264567
-5.25562781,1.69199240,0.04970730,0.00000000,0.00396095,1.13634569,0.87652859,0.39414563
-5.24962481,1.65251843,0.04867337,0.00000000,0.00385067,1.12310866,0.86538788,0.37122113
-5.24362181,1.62663737,0.04778178,0.00000000,0.00373655,1.12011232,0.86472970,0.35393716
-5.23761881,1.61416137,0.04702840,0.00000000,0.00362225,1.12709177,0.87450155,0.34231339
-5.23161581,1.61483166,0.04640877,0.00000000,0.00351162,1.14372119,0.89460360,0.33633255
-5.22561281,1.62834566,0.04591849,0.00000000,0.00340858,1.16963668,0.92490518,0.33594728
-5.21960980,1.65437928,0.04555345,0.00000000,0.00331705,1.20445594,0.96525794,0.34108531
-5.21360680,1.69260388,0.04531018,0.00000000,0.00324084,1.24779392,1.01550517,0.35165283
-5.20760380,1.74269741,0.04518590,0.00000000,0.00318356,1.29927415,1.07548692,0.36753607
-5.20160080,1.80434961,0.04517872,0.00000000,0.00314856,1.35853551,1.14504113,0.38860128
-5.19559780,1.87726143,0.04528760,0.00000000,0.00313881,1.42523428,1.22400054,0.41469319
-5.18959480,1.96113902,0.04551241,0.00000000,0.00315689,1.49904182,1.31218592,0.44563226
-5.18359180,2.05568274,0.04585384,0.00000000,0.00320488,1.57963809,1.40939595,0.48121110
-5.17758879,2.16057201,0.04631327,0.00000000,0.00328433,1.66670160,1.51539425,0.52119030
-5.17158579,2.27544669,0.04689269,0.00000000,0.00339625,1.75989637,1.62989443,0.56529401
-5.16558279,2.39988626,0.04759444,0.00000000,0.00354102,1.85885675,1.75254370,0.61320574
-5.15957979,2.53338766,0.04842106,0.00000000,0.00371844,1.96317103,1.88290621,0.66456463
-5.15357679,2.67534315,0.04937500,0.00000000,0.00392766,2.07236465,2.02044676,0.71896252
-5.14757379,2.82501952,0.05045837,0.00000000,0.00416719,2.18588429,2.16451607,0.77594222
-5.14157079,2.98153979,0.05167265,0.00000000,0.00443491,2.30308359,2.31433846,0.83499711
-5.13556778,3.14386890,0.05301838,0.00000000,0.00472811,2.42321183,2.46900295,0.89557250
-5.12956478,3.31080435,0.05449488,0.00000000,0.00504344,2.54540619,2.62745860,0.95706869
-5.12356178,3.48097306,0.05609994,0.00000000,0.00537700,2.66868867,2.78851481,1.01884607
-5.11755878,3.65283516,0.05782954,0.00000000,0.00572440,2.79196813,2.95084713,1.08023214
-5.11155578,3.82469539,0.05967762,0.00000000,0.00608076,2.91404805,3.11300908,1.14053052
-5.10555278,3.99472227,0.06163588,0.00000000,0.00644081,3.03364008,3.27344984,1.19903175
-5.09954977,4.16097511,0.06369362,0.00000000,0.00679902,3.14938339,3.43053780,1.25502568
-5.09354677,4.32143814,0.06583761,0.00000000,0.00714963,3.25986932,3.58258952,1.30781513
-5.08754377,4.47406120,0.06805216,0.00000000,0.00748681,3.36367078,3.72790314,1.35673045
-5.08154077,4.61680538,0.07031908,0.00000000,0.00780477,3.45937543,3.86479547,1.40114436
-5.07553777,4.74769230,0.07261787,0.00000000,0.00809793,3.54562127,3.99164114,1.44048674
-5.06953477,4.86485499,0.07492594,0.00000000,0.00836099,3.62113351,4.10691271,1.47425859
-5.06353177,4.96658848,0.07721890,0.00000000,0.00858914,3.68476088,4.20921977,1.50204463
-5.05752876,5.05139769,0.07947096,0.00000000,0.00877816,3.73551007,4.29734568,1.52352409
-5.05152576,5.11804090,0.08165539,0.00000000,0.00892452,3.77257646,4.37028014,1.53847896
-5.04552276,5.16556638,0.08374505,0.00000000,0.00902556,3.79536994,4.42724631,1.54679945
-5.03951976,5.19334093,0.08571301,0.00000000,0.00907949,3.80353440,4.46772115,1.54848632
-5.03351676,5.20106859,0.08753314,0.00000000,0.00908554,3.79695989,4.49144802,1.54364981
-5.02751376,5.18879886,0.08918079,0.00000000,0.00904391,3.77578700,4.49844103,1.53250535
-5.02151076,5.15692392,0.09063348,0.00000000,0.00895585,3.74040296,4.48898094,1.51536593
-5.01550775,5.10616492,0.09187148,0.00000000,0.00882356,3.69142975,4.46360267,1.49263169
-5.00950475,5.03754799,0.09287849,0.00000000,0.00865018,3.62970458,4.42307524,1.46477700
-5.00350175,4.95237100,0.09364216,0.00000000,0.00843969,3.55625382,4.36837485,1.43233560
-4.99749875,4.85216265,0.09415452,0.00000000,0.00819676,3.47226132,4.30065248,1.39588452
-4.99149575,4.73863546,0.09441235,0.00000000,0.00792663,3.37903267,4.22119740,1.35602736
-4.98549275,4.61363493,0.09441736,0.00000000,0.00763497,3.27795698,4.13139809,1.31337771
-4.97948974,4.47908677,0.09417624,0.00000000,0.00732766,3.17046767,4.03270239,1.26854322
-4.97348674,4.33694433,0.09370053,0.00000000,0.00701065,3.05800402,3.92657817,1.22211114
-4.96748374,4.18913819,0.09300632,0.00000000,0.00668979,2.94197480,3.81447625,1.17463562
-4.96148074,4.03752965,0.09211374,0.00000000,0.00637063,2.82372550,3.69779653,1.12662720
-4.95547774,3.88386954,0.09104631,0.00000000,0.00605828,2.70450986,3.57785864,1.07854479
-4.94947474,3.72976351,0.08983016,0.00000000,0.00575730,2.58546688,3.45587757,1.03079017
-4.94347174,3.57664446,0.08849301,0.00000000,0.00547155,2.46760337,3.33294491,0.98370503
-4.93746873,3.42575264,0.08706321,0.00000000,0.00520416,2.35178249,3.21001584,0.93757032
-4.93146573,3.27812343,0.08556860,0.00000000,0.00495741,2.23871803,3.08790176,0.89260774
-4.92546273,3.13458246,0.08403548,0.00000000,0.00473277,2.12897406,2.96726833,0.84898307
-4.91945973,2.99574772,0.08248750,0.00000000,0.00453087,2.02296943,2.84863836,0.80681085
-4.91345673,2.86203796,0.08094481,0.00000000,0.00435156,1.92098644,2.73239911,0.76616010
-4.90745373,2.73368632,0.07942323,0.00000000,0.00419395,1.82318278,2.61881316,0.72706077
-4.90145073,2.61075865,0.07793368,0.00000000,0.00405648,1.72960601,2.50803223,0.68951039
-4.89544772,2.49317514,0.07648183,0.00000000,0.00393710,1.64020976,2.40011313,0.65348076
-4.88944472,2.38073454,0.07506802,0.00000000,0.00383327,1.55487077,2.29503526,0.61892437
-4.88344172,2.27314000,0.07368743,0.00000000,0.00374219,1.47340618,2.19271878,0.58578035
-4.87743872,2.17002545,0.07233048,0.00000000,0.00366087,1.39559042,2.09304300,0.55397986
-4.87143572,2.07098192,0.07098356,0.00000000,0.00358627,1.32117124,1.99586424,0.52345072
-4.86543272,1.97558289,0.06962990,0.00000000,0.00351541,1.24988439,1.90103288,0.49412140
-4.85942971,1.88340794,0.06825063,0.00000000,0.00344553,1.18146677,1.80840882,0.46592432
-4.85342671,1.79406429,0.06682594,0.00000000,0.00337412,1.11566781,1.71787526,0.43879841
-4.84742371,1.70720555,0.06533634,0.00000000,0.00329904,1.05225889,1.62935027,0.41269111
-4.84142071,1.62254734,0.06376389,0.00000000,0.00321860,0.99104085,1.54279600,0.38755974
-4.83541771,1.53987946,0.06209332,0.00000000,0.00313154,0.93184953,1.45822526,0.36337244
-4.82941471,1.45907437,0.06031310,0.00000000,0.00303713,0.87455936,1.37570542,0.34010857
-4.82341171,1.38009196,0.05841626,0.00000000,0.00293513,0.81908521,1.29535951,0.31775875
-4.81740870,1.30298058,0.05640109,0.00000000,0.00282578,0.76538244,1.21736469,0.29632449
-4.81140570,1.22787446,0.05427150,0.00000000,0.00270978,0.71344552,1.14194818,0.27581752
-4.80540270,1.15498779,0.05203720,0.00000000,0.00258826,0.66330522,1.06938072,0.25625881
-4.79939970,1.08460581,0.04971358,0.00000000,0.00246270,0.61502466,0.99996824,0.23767729
-4.79339670,1.01707339,0.04732138,0.00000000,0.00233488,0.56869442,0.93404168,0.22010839
-4.78739370,0.95278154,0.04488615,0.00000000,0.00220683,0.52442702,0.87194570,0.20359235
-4.78139070,0.89215248,0.04243747,0.00000000,0.00208072,0.48235089,0.81402671,0.18817240
-4.77538769,0.83562386,0.04000811,0.00000000,0.00195882,0.44260415,0.76062054,0.17389287
-4.76938469,0.78363274,0.03763298,0.00000000,0.00184343,0.40532842,0.71204051,0.16079722
-4.76338169,0.73659981,0.03534808,0.00000000,0.00173681,0.37066291,0.66856614,0.14892616
-4.75737869,0.69491452,0.03318946,0.00000000,0.00164111,0.33873891,0.63043310,0.13831582
-4.75137569,0.65892149,0.03119209,0.00000000,0.00155830,0.30967485,0.59782464,0.12899607
-4.74537269,0.62890863,0.02938891,0.00000000,0.00149018,0.28357216,0.57086493,0.12098908
-4.73936968,0.60509721,0.02780984,0.00000000,0.00143826,0.26051180,0.54961435,0.11430806
-4.73336668,0.58763419,0.02648097,0.00000000,0.00140377,0.24055176,0.53406706,0.10895633
-4.72736368,0.57658685,0.02542384,0.00000000,0.00138762,0.22372526,0.52415070,0.10492672
-4.72136068,0.57193982,0.02465487,0.00000000,0.00139036,0.21003991,0.51972828,0.10220123
-4.71535768,0.57359450,0.02418485,0.00000000,0.00141216,0.19947745,0.52060208,0.10075104
-4.70935468,0.58137073,0.02401872,0.00000000,0.00145282,0.19199436,0.52651945,0.10053689
-4.70335168,0.59501069,0.02415536,0.00000000,0.00151173,0.18752292,0.53718013,0.10150968
-4.69734867,0.61418487,0.02458755,0.00000000,0.00158790,0.18597286,0.55224498,0.10361139
-4.69134567,0.63849983,0.02530218,0.00000000,0.00167995,0.18723339,0.57134567,0.10677631
-4.68534267,0.66750772,0.02628046,0.00000000,0.00178612,0.19117562,0.59409519,0.11093243
-4.67933967,0.70071728,0.02749838,0.00000000,0.00190431,0.19765516,0.62009862,0.11600302
-4.67333667,0.73760609,0.02892723,0.00000000,0.00203212,0.20651508,0.64896425,0.12190844
-4.66733367,0.77763395,0.03053432,0.00000000,0.00216687,0.21758884,0.68031434,0.12856799
-4.66133067,0.82025695,0.03228381,0.00000000,0.00230566,0.23070348,0.71379563,0.13590192
-4.65532766,0.86494210,0.03413755,0.00000000,0.00244547,0.24568282,0.74908915,0.14383337
-4.64932466,0.91118217,0.03605615,0.00000000,0.00258319,0.26235071,0.78591923,0.15229046
-4.64332166,0.95851024,0.03800002,0.00000000,0.00271569,0.28053425,0.82406139,0.16120812
-4.63731866,1.00651372,0.03993045,0.00000000,0.00283995,0.30006695,0.86334908,0.17053000
-4.63131566,1.05484730,0.04181071,0.00000000,0.00295312,0.32079181,0.90367883,0.18021001
-4.62531266,1.10324423,0.04360706,0.00000000,0.00305258,0.34256414,0.94501394,0.19021376
-4.61930965,1.15152565,0.04528978,0.00000000,0.00313604,0.36525411,0.98738612,0.20051959
-4.61330665,1.19960725,0.04683392,0.00000000,0.00320162,0.38874888,1.03089521,0.21111923
-4.60730365,1.24750279,0.04822006,0.00000000,0.00324788,0.41295432,1.07570651,0.22201799
-4.60130065,1.29532415,0.04943474,0.00000000,0.00327388,0.43779601,1.12204576,0.23323441
-4.59529765,1.34327741,0.05047074,0.00000000,0.00327920,0.46321953,1.17019134,0.24479932
-4.58929465,1.39165470,0.05132711,0.00000000,0.00326396,0.48918998,1.22046382,0.25675432
-4.58329165,1.44082187,0.05200893,0.00000000,0.00322881,0.51569053,1.27321263,0.26914949
-4.57728864,1.49120183,0.05252689,0.00000000,0.00317489,0.54272000,1.32880006,0.28204058
-4.57128564,1.54325395,0.05289658,0.00000000,0.00310380,0.57028945,1.38758268,0.29548555
-4.56528264,1.59744999,0.05313760,0.00000000,0.00301754,0.59841781,1.44989047,0.30954052
-4.55927964,1.65424717,0.05327255,0.00000000,0.00291844,0.62712662,1.51600432,0.32425536
-4.55327664,1.71405936,0.05332586,0.00000000,0.00280906,0.65643397,1.58613239,0.33966896
-4.54727364,1.77722751,0.05332259,0.00000000,0.00269213,0.68634792,1.66038635,0.35580441
-4.54127064,1.84399046,0.05328721,0.00000000,0.00257044,0.71685957,1.73875828,0.37266427
-4.53526763,1.91445761,0.05324249,0.00000000,0.00244677,0.74793616,1.82109952,0.39022620
-4.52926463,1.98858485,0.05320840,0.00000000,0.00232380,0.77951448,1.90710261,0.40843915
-4.52326163,2.06615515,0.05320131,0.00000000,0.00220404,0.81149508,1.99628746,0.42722045
-4.51725863,2.14676511,0.05323327,0.00000000,0.00208977,0.84373750,2.08799299,0.44645394
-4.51125563,2.22981862,0.05331162,0.00000000,0.00198298,0.87605710,2.18137515,0.46598937
-4.50525263,2.31452853,0.05343882,0.00000000,0.00188537,0.90822374,2.27541229,0.48564330
-4.49924962,2.39992685,0.05361253,0.00000000,0.00179830,0.93996250,2.36891824,0.50520158
-4.49324662,2.48488364,0.05382601,0.00000000,0.00172279,0.97095688,2.46056335,0.52442332
-4.48724362,2.56813440,0.05406868,0.00000000,0.00165955,1.00085432,2.54890332,0.54304654
-4.48124062,2.64831510,0.05432694,0.00000000,0.00160901,1.02927410,2.63241514,0.56079514
-4.47523762,2.72400379,0.05458512,0.00000000,0.00157132,1.05581748,2.70953899,0.57738710
-4.46923462,2.79376719,0.05482653,0.00000000,0.00154640,1.08007965,2.77872483,0.59254354
-4.46323162,2.85621025,0.05503457,0.00000000,0.00153403,1.10166311,2.83848172,0.60599827
-4.45722861,2.91002662,0.05519382,0.00000000,0.00153382,1.12019187,2.88742789,0.61750748
-4.45122561,2.95404753,0.05529106,0.00000000,0.00154533,1.13532577,2.92433930,0.62685892
-4.44522261,2.98728688,0.05531609,0.00000000,0.00156804,1.14677430,2.94819449,0.63388032
-4.43921961,3.00898009,0.05526248,0.00000000,0.00160146,1.15430905,2.95821353,0.63844648
-4.43321661,3.01861488,0.05512797,0.00000000,0.00164508,1.15777415,2.95388913,0.64048458
-4.42721361,3.01595219,0.05491473,0.00000000,0.00169844,1.15709414,2.93500840,0.63997757
-4.42121061,3.00103624,0.05462931,0.00000000,0.00176110,1.15227868,2.90166395,0.63696522
-4.41520760,2.97419292,0.05428231,0.00000000,0.00183268,1.14342374,2.85425394,0.63154289
-4.40920460,2.93601678,0.05388785,0.00000000,0.00191278,1.13070928,2.79347080,0.62385789
-4.40320160,2.88734698,0.05346283,0.00000000,0.00200101,1.11439328,2.72027926,0.61410373
-4.39719860,2.82923360,0.05302602,0.00000000,0.00209696,1.09480249,2.63588466,0.60251242
-4.39119560,2.76289602,0.05259705,0.00000000,0.00220013,1.07232037,2.54169319,0.58934522
-4.38519260,2.68967540,0.05219534,0.00000000,0.00230991,1.04737272,2.43926580,0.57488238
-4.37918959,2.61098385,0.05183908,0.00000000,0.00242560,1.02041191,2.33026816,0.55941235
-4.37318659,2.52825278,0.05154425,0.00000000,0.00254629,0.99190041,2.21641883,0.54322093
-4.36718359,2.44288306,0.05132381,0.00000000,0.00267092,0.96229457,2.09943811,0.52658107
-4.36118059,2.35619927,0.05118707,0.00000000,0.00279824,0.93202945,1.98099963,0.50974369
-4.35517759,2.26941033,0.05113924,0.00000000,0.00292681,0.90150542,1.86268681,0.49293004
-4.34917459,2.18357791,0.05118129,0.00000000,0.00305502,0.87107725,1.74595555,0.47632589
-4.34317159,2.09959401,0.05131000,0.00000000,0.00318111,0.84104609,1.63210455,0.46007776
-4.33716858,2.01816805,0.05151824,0.00000000,0.00330323,0.81165459,1.52225377,0.44429135
-4.33116558,1.93982362,0.05179553,0.00000000,0.00341946,0.78308531,1.41733144,0.42903210
-4.32516258,1.86490425,0.05212868,0.00000000,0.00352789,0.75546217,1.31806918,0.41432773
-4.31915958,1.79358704,0.05250266,0.00000000,0.00362668,0.72885473,1.22500479,0.40017242
-4.31315658,1.72590288,0.05290139,0.00000000,0.00371411,0.70328474,1.13849156,0.38653243
-4.30715358,1.66176131,0.05330867,0.00000000,0.00378867,0.67873436,1.05871297,0.37335268
