energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Mn_p_up,Mn_d_up,Te_p_up,Te_d_up
-5.83791896,0.36961880,0.00701600,0.03559239,0.21387440,0.05666773,0.13224242,0.05851130,0.16446908,0.00000000
-5.83191596,0.32683930,0.00619649,0.03154829,0.18899685,0.05001040,0.11786640,0.05109342,0.14505637,0.00000000
-5.82591296,0.28949880,0.00543565,0.02807598,0.16730411,0.04398277,0.10540695,0.04461916,0.12826573,0.00000000
-5.81990995,0.25764826,0.00473643,0.02518119,0.14882686,0.03860117,0.09491781,0.03906840,0.11409547,0.00000000
-5.81390695,0.23129430,0.00410026,0.02286601,0.13356874,0.03387158,0.08643682,0.03441511,0.10252709,0.00000000
-5.80790395,0.21040960,0.00352719,0.02112990,0.12151269,0.02979107,0.07998921,0.03062940,0.09353032,0.00000000
-5.80190095,0.19494210,0.00301607,0.01997062,0.11262660,0.02634935,0.07559043,0.02767924,0.08706732,0.00000000
-5.79589795,0.18482225,0.00256478,0.01938478,0.10686777,0.02353024,0.07324833,0.02553189,0.08309584,0.00000000
-5.78989495,0.17996825,0.00217039,0.01936823,0.10418604,0.02131298,0.07296451,0.02415490,0.08157131,0.00000000
-5.78389195,0.18028886,0.00182937,0.01991616,0.10452562,0.01967340,0.07473477,0.02351684,0.08244769,0.00000000
-5.77788894,0.18568366,0.00153778,0.02102283,0.10782519,0.01858487,0.07854858,0.02358757,0.08567709,0.00000000
-5.77188594,0.19604111,0.00129144,0.02268113,0.11401672,0.01801899,0.08438761,0.02433822,0.09120826,0.00000000
-5.76588294,0.21123419,0.00108605,0.02488181,0.12302289,0.01794603,0.09222341,0.02574086,0.09898405,0.00000000
-5.75987994,0.23111441,0.00091733,0.02761257,0.13475330,0.01833516,0.10201435,0.02776798,0.10893799,0.00000000
-5.75387694,0.25550433,0.00078111,0.03085696,0.14909996,0.01915444,0.11370197,0.03039173,0.12099028,0.00000000
-5.74787394,0.28418938,0.00067341,0.03459324,0.16593216,0.02037064,0.12720715,0.03358318,0.13504351,0.00000000
-5.74187094,0.31690949,0.00059049,0.03879319,0.18509129,0.02194901,0.14242615,0.03731153,0.15097828,0.00000000
-5.73586793,0.35335144,0.00052887,0.04342112,0.20638591,0.02385287,0.15922702,0.04154349,0.16864924,0.00000000
-5.72986493,0.39314243,0.00048537,0.04843293,0.22958758,0.02604330,0.17744655,0.04624282,0.18788180,0.00000000
-5.72386193,0.43584572,0.00045711,0.05377550,0.25442786,0.02847884,0.19688821,0.05137022,0.20846982,0.00000000
-5.71785893,0.48095893,0.00044148,0.05938641,0.28059673,0.03111530,0.21732120,0.05688353,0.23017467,0.00000000
-5.71185593,0.52791547,0.00043614,0.06519407,0.30774294,0.03390573,0.23848092,0.06273840,0.25272577,0.00000000
-5.70585293,0.57608958,0.00043902,0.07111822,0.33547634,0.03680061,0.26007106,0.06888939,0.27582291,0.00000000
-5.69984992,0.62480496,0.00044828,0.07707096,0.36337243,0.03974821,0.28176731,0.07529151,0.29914033,0.00000000
-5.69384692,0.67334719,0.00046230,0.08295826,0.39097900,0.04269521,0.30322278,0.08190224,0.32233256,0.00000000
-5.68784392,0.72097952,0.00047966,0.08868178,0.41782494,0.04558753,0.32407493,0.08868388,0.34504202,0.00000000
-5.68184092,0.76696159,0.00049912,0.09414124,0.44343069,0.04837137,0.34395394,0.09560614,0.36690789,0.00000000
-5.67583792,0.81057048,0.00051961,0.09923691,0.46732029,0.05099438,0.36249208,0.10264898,0.38757624,0.00000000
-5.66983492,0.85112308,0.00054024,0.10387248,0.48903426,0.05340696,0.37933395,0.10980533,0.40671072,0.00000000
-5.66383192,0.88799886,0.00056026,0.10795781,0.50814294,0.05556361,0.39414683,0.11708370,0.42400352,0.00000000
-5.65782891,0.92066186,0.00057911,0.11141180,0.52425966,0.05742427,0.40663106,0.12451038,0.43918600,0.00000000
-5.65182591,0.94868089,0.00059634,0.11416500,0.53705304,0.05895558,0.41652964,0.13213115,0.45203841,0.00000000
-5.64582291,0.97174667,0.00061172,0.11616192,0.54625791,0.06013194,0.42363678,0.14001217,0.46239831,0.00000000
-5.63981991,0.98968503,0.00062514,0.11736289,0.55168425,0.06093642,0.42780494,0.14824005,0.47016703,0.00000000
-5.63381691,1.00246532,0.00063669,0.11774545,0.55322372,0.06136137,0.42894993,0.15692082,0.47531397,0.00000000
-5.62781391,1.01020341,0.00064662,0.11730512,0.55085340,0.06140873,0.42705394,0.16617786,0.47787832,0.00000000
-5.62181091,1.01315895,0.00065541,0.11605552,0.54463662,0.06109002,0.42216620,0.17614861,0.47796810,0.00000000
-5.61580790,1.01172682,0.00066369,0.11402783,0.53472064,0.06042599,0.41440138,0.18698022,0.47575644,0.00000000
-5.60980490,1.00642308,0.00067236,0.11126969,0.52133157,0.05944594,0.40393566,0.19882412,0.47147534,0.00000000
-5.60380190,0.99786594,0.00068253,0.10784344,0.50476649,0.05818674,0.39100077,0.21182968,0.46540696,0.00000000
-5.59779890,0.98675254,0.00069556,0.10382394,0.48538334,0.05669164,0.37587630,0.22613723,0.45787304,0.00000000
-5.59179590,0.97383262,0.00071314,0.09929599,0.46358905,0.05500885,0.35888058,0.24187063,0.44922278,0.00000000
-5.58579290,0.95988027,0.00073723,0.09435145,0.43982630,0.05319001,0.34036065,0.25912971,0.43981978,0.00000000
-5.57978989,0.94566504,0.00077018,0.08908630,0.41455983,0.05128856,0.32068174,0.27798294,0.43002866,0.00000000
-5.57378689,0.93192378,0.00081474,0.08359765,0.38826261,0.04935822,0.30021675,0.29846066,0.42020195,0.00000000
-5.56778389,0.91933441,0.00087412,0.07798091,0.36140262,0.04745144,0.27933622,0.32054919,0.41066785,0.00000000
-5.56178089,0.90849285,0.00095204,0.07232720,0.33443075,0.04561810,0.25839913,0.34418626,0.40171937,0.00000000
-5.55577789,0.89989413,0.00105278,0.06672104,0.30777023,0.04390435,0.23774489,0.36925784,0.39360538,0.00000000
-5.54977489,0.89391830,0.00118126,0.06123859,0.28180785,0.04235167,0.21768679,0.39559689,0.38652378,0.00000000
-5.54377189,0.89082180,0.00134308,0.05594619,0.25688739,0.04099631,0.19850708,0.42298392,0.38061721,0.00000000
-5.53776888,0.89073453,0.00154454,0.05089950,0.23330506,0.03986882,0.18045366,0.45114970,0.37597126,0.00000000
-5.53176588,0.89366240,0.00179269,0.04614303,0.21130720,0.03899406,0.16373845,0.47977994,0.37261523,0.00000000
-5.52576288,0.89949539,0.00209532,0.04171020,0.19108995,0.03839129,0.14853737,0.50852203,0.37052531,0.00000000
-5.51975988,0.90802020,0.00246095,0.03762372,0.17280069,0.03807457,0.13499155,0.53699356,0.36962998,0.00000000
-5.51375688,0.91893721,0.00289875,0.03389639,0.15654101,0.03805339,0.12320982,0.56479248,0.36981726,0.00000000
-5.50775388,0.93188048,0.00341844,0.03053209,0.14237084,0.03833331,0.11327201,0.59150849,0.37094344,0.00000000
-5.50175088,0.94644011,0.00403015,0.02752707,0.13031343,0.03891685,0.10523290,0.61673545,0.37284286,0.00000000
-5.49574787,0.96218585,0.00474424,0.02487127,0.12036078,0.03980429,0.09912650,0.64008423,0.37533842,0.00000000
-5.48974487,0.97869095,0.00557104,0.02254971,0.11247923,0.04099462,0.09497046,0.66119571,0.37825215,0.00000000
-5.48374187,0.99555530,0.00652058,0.02054391,0.10661490,0.04248630,0.09277036,0.67975341,0.38141561,0.00000000
-5.47773887,1.01242705,0.00760225,0.01883315,0.10269879,0.04427805,0.09252370,0.69549534,0.38467965,0.00000000
-5.47173587,1.02902186,0.00882447,0.01739571,0.10065130,0.04636952,0.09422346,0.70822466,0.38792327,0.00000000
-5.46573287,1.04513933,0.01019430,0.01620987,0.10038607,0.04876183,0.09786123,0.71781872,0.39106117,0.00000000
-5.45972986,1.06067590,0.01171710,0.01525477,0.10181316,0.05145797,0.10342967,0.72423630,0.39404990,0.00000000
-5.45372686,1.07563419,0.01339615,0.01451114,0.10484139,0.05446312,0.11092452,0.72752256,0.39689241,0.00000000
-5.44772386,1.09012831,0.01523236,0.01396173,0.10938012,0.05778478,0.12034601,0.72781171,0.39964080,0.00000000
-5.44172086,1.10438535,0.01722402,0.01359169,0.11534033,0.06143286,0.13169984,0.72532707,0.40239745,0.00000000
-5.43571786,1.11874283,0.01936661,0.01338868,0.12263529,0.06541952,0.14499763,0.72037866,0.40531420,0.00000000
-5.42971486,1.13364246,0.02165273,0.01334289,0.13118075,0.06975910,0.16025698,0.71335807,0.40858988,0.00000000
-5.42371186,1.14962029,0.02407216,0.01344694,0.14089496,0.07446776,0.17750119,0.70473086,0.41246613,0.00000000
-5.41770885,1.16729344,0.02661196,0.01369563,0.15169840,0.07956318,0.19675845,0.69502663,0.41722150,0.00000000
-5.41170585,1.18734374,0.02925679,0.01408563,0.16351354,0.08506404,0.21806073,0.68482668,0.42316416,0.00000000
-5.40570285,1.21049857,0.03198930,0.01461511,0.17626445,0.09098949,0.24144216,0.67474988,0.43062304,0.00000000
-5.39969985,1.23750899,0.03479057,0.01528329,0.18987647,0.09735841,0.26693678,0.66543674,0.43993779,0.00000000
-5.39369685,1.26912580,0.03764070,0.01608998,0.20427580,0.10418863,0.29457583,0.65753209,0.45144754,0.00000000
-5.38769385,1.30607362,0.04051945,0.01703506,0.21938905,0.11149593,0.32438414,0.65166685,0.46547882,0.00000000
-5.38169085,1.34902342,0.04340680,0.01811802,0.23514274,0.11929290,0.35637596,0.64843916,0.48233267,0.00000000
-5.37568784,1.39856424,0.04628364,0.01933743,0.25146259,0.12758762,0.39054984,0.64839553,0.50227140,0.00000000
-5.36968484,1.45517433,0.04913225,0.02069045,0.26827261,0.13638224,0.42688289,0.65201225,0.52550522,0.00000000
-5.36368184,1.51919282,0.05193675,0.02217241,0.28549402,0.14567135,0.46532435,0.65967787,0.55217925,0.00000000
-5.35767884,1.59079243,0.05468345,0.02377634,0.30304382,0.15544028,0.50578867,0.67167713,0.58236111,0.00000000
-5.35167584,1.66995448,0.05736096,0.02549267,0.32083326,0.16566340,0.54814849,0.68817699,0.61602994,0.00000000
-5.34567284,1.75644714,0.05996020,0.02730894,0.33876605,0.17630242,0.59222771,0.70921533,0.65306702,0.00000000
-5.33966983,1.84980814,0.06247420,0.02920959,0.35673655,0.18730486,0.63779518,0.73469281,0.69324875,0.00000000
-5.33366683,1.94933317,0.06489775,0.03117592,0.37462805,0.19860279,0.68455953,0.76436848,0.73624250,0.00000000
-5.32766383,2.05407107,0.06722689,0.03318613,0.39231130,0.21011193,0.73216544,0.79785945,0.78160566,0.00000000
-5.32166083,2.16282693,0.06945832,0.03521549,0.40964347,0.22173123,0.78019217,0.83464507,0.82878847,0.00000000
-5.31565783,2.27417382,0.07158872,0.03723669,0.42646777,0.23334316,0.82815452,0.87407564,0.87714086,0.00000000
-5.30965483,2.38647379,0.07361406,0.03922030,0.44261386,0.24481457,0.87550673,0.91538585,0.92592336,0.00000000
-5.30365183,2.49790825,0.07552900,0.04113540,0.45789926,0.25599843,0.92164960,0.95771256,0.97432217,0.00000000
-5.29764882,2.60651739,0.07732631,0.04295034,0.47213180,0.26673632,0.96594077,1.00011677,1.02146801,0.00000000
-5.29164582,2.71024798,0.07899654,0.04463353,0.48511322,0.27686172,1.00770821,1.04160913,1.06645844,0.00000000
-5.28564282,2.80700826,0.08052780,0.04615444,0.49664384,0.28620401,1.04626661,1.08117814,1.10838288,0.00000000
-5.27963982,2.89472807,0.08190579,0.04748456,0.50652816,0.29459311,1.08093605,1.11782024,1.14634947,0.00000000
-5.27363682,2.97142223,0.08311411,0.04859836,0.51458127,0.30186450,1.11106247,1.15057067,1.17951292,0.00000000
-5.26763382,3.03525465,0.08413474,0.04947426,0.52063574,0.30786458,1.13603893,1.17853392,1.20710203,0.00000000
-5.26163082,3.08460033,0.08494881,0.05009548,0.52454872,0.31245601,1.15532683,1.20091251,1.22844579,0.00000000
-5.25562781,3.11810279,0.08553751,0.05045081,0.52620877,0.31552281,1.16847611,1.21703306,1.24299693,0.00000000
-5.24962481,3.13472394,0.08588313,0.05053512,0.52554223,0.31697505,1.17514323,1.22636838,1.25035171,0.00000000
-5.24362181,3.13378422,0.08597025,0.05034976,0.52251848,0.31675276,1.17510632,1.22855470,1.25026509,0.00000000
-5.23761881,3.11499087,0.08578681,0.04990273,0.51715396,0.31482902,1.16827629,1.22340335,1.24266047,0.00000000
-5.23161581,3.07845289,0.08532526,0.04920851,0.50951459,0.31121182,1.15470361,1.21090616,1.22763341,0.00000000
-5.22561281,3.02468172,0.08458343,0.04828775,0.49971627,0.30594484,1.13458005,1.19123463,1.20544925,0.00000000
-5.21960980,2.95457766,0.08356535,0.04716671,0.48792347,0.29910689,1.10823541,1.16473275,1.17653453,0.00000000
-5.21360680,2.86940223,0.08228165,0.04587635,0.47434584,0.29081010,1.07612917,1.13190378,1.14146266,0.00000000
-5.20760380,2.77073794,0.08074979,0.04445145,0.45923283,0.28119686,1.03883746,1.09339182,1.10093444,0.00000000
-5.20160080,2.66043705,0.07899392,0.04292936,0.44286671,0.27043577,0.99703595,1.04995881,1.05575428,0.00000000
-5.19559780,2.54056175,0.07704438,0.04134879,0.42555403,0.25871658,0.95147931,1.00245815,1.00680328,0.00000000
-5.18959480,2.41331824,0.07493697,0.03974849,0.40761609,0.24624453,0.90297835,0.95180599,0.95501025,0.00000000
-5.18359180,2.28098775,0.07271182,0.03816594,0.38937868,0.23323417,0.85237560,0.89895154,0.90132198,0.00000000
-5.17758879,2.14585719,0.07041210,0.03663609,0.37116170,0.21990307,0.80052065,0.84484756,0.84667409,0.00000000
-5.17158579,2.01015250,0.06808256,0.03519022,0.35326887,0.20646555,0.74824607,0.79042216,0.79196348,0.00000000
-5.16558279,1.87597703,0.06576787,0.03385496,0.33597835,0.19312675,0.69634496,0.73655306,0.73802358,0.00000000
-5.15957979,1.74525720,0.06351102,0.03265147,0.31953423,0.18007729,0.64555093,0.68404500,0.68560323,0.00000000
-5.15357679,1.61969735,0.06135170,0.03159485,0.30413966,0.16748857,0.59652116,0.63361115,0.63534976,0.00000000
-5.14757379,1.50074475,0.05932488,0.03069383,0.28995156,0.15550901,0.54982307,0.58585883,0.58779692,0.00000000
-5.14157079,1.38956564,0.05745946,0.02995068,0.27707730,0.14426124,0.50592476,0.54127982,0.54335755,0.00000000
-5.13556778,1.28703244,0.05577729,0.02936133,0.26557336,0.13384029,0.46518946,0.50024527,0.50232124,0.00000000
-5.12956478,1.19372170,0.05429241,0.02891581,0.25544594,0.12431286,0.42787384,0.46300500,0.46485648,0.00000000
-5.12356178,1.10992217,0.05301064,0.02859884,0.24665356,0.11571744,0.39412985,0.42969079,0.43101706,0.00000000
-5.11755878,1.03565177,0.05192957,0.02839062,0.23911128,0.10806553,0.36400981,0.40032330,0.40075197,0.00000000
-5.11155578,0.97068207,0.05103877,0.02826779,0.23269650,0.10134345,0.33747426,0.37482188,0.37391822,0.00000000
-5.10555278,0.91456880,0.05032047,0.02820446,0.22725586,0.09551498,0.31440199,0.35301674,0.35029572,0.00000000
-5.09954977,0.86668666,0.04975046,0.02817331,0.22261306,0.09052445,0.29460165,0.33466275,0.32960357,0.00000000
-5.09354677,0.82626685,0.04929923,0.02814674,0.21857711,0.08630024,0.27782446,0.31945429,0.31151688,0.00000000
-5.08754377,0.79243561,0.04893332,0.02809790,0.21495073,0.08275846,0.26377743,0.30704051,0.29568340,0.00000000
-5.08154077,0.76425256,0.04861685,0.02800175,0.21153855,0.07980676,0.25213649,0.29704040,0.28173947,0.00000000
-5.07553777,0.74074725,0.04831303,0.02783594,0.20815470,0.07734808,0.24255935,0.28905733,0.26932453,0.00000000
-5.06953477,0.72095321,0.04798572,0.02758154,0.20462960,0.07528421,0.23469741,0.28269255,0.25809391,0.00000000
-5.06353177,0.70393830,0.04760091,0.02722366,0.20081572,0.07351907,0.22820665,0.27755742,0.24772961,0.00000000
-5.05752876,0.68883105,0.04712802,0.02675181,0.19659212,0.07196168,0.22275727,0.27328410,0.23794866,0.00000000
-5.05152576,0.67484237,0.04654112,0.02616014,0.19186759,0.07052865,0.21804179,0.26953465,0.22850934,0.00000000
-5.04552276,0.66128261,0.04581982,0.02544742,0.18658253,0.06914621,0.21378175,0.26600839,0.21921491,0.00000000
-5.03951976,0.64757376,0.04494996,0.02461694,0.18070946,0.06775187,0.20973276,0.26244755,0.20991532,0.00000000
-5.03351676,0.63325727,0.04392407,0.02367615,0.17425229,0.06629539,0.20568821,0.25864123,0.20050682,0.00000000
-5.02751376,0.61799736,0.04274144,0.02263620,0.16724442,0.06473946,0.20148137,0.25442785,0.19092999,0.00000000
-5.02151076,0.60158058,0.04140806,0.02151145,0.15974605,0.06305979,0.19698631,0.24969602,0.18116625,0.00000000
-5.01550775,0.58391186,0.03993627,0.02031878,0.15184058,0.06124490,0.19211757,0.24438421,0.17123347,0.00000000
-5.00950475,0.56500768,0.03834415,0.01907695,0.14363065,0.05929542,0.18682871,0.23847913,0.16118068,0.00000000
-5.00350175,0.54498675,0.03665481,0.01780593,0.13523376,0.05722320,0.18111003,0.23201314,0.15108256,0.00000000
-4.99749875,0.52405896,0.03489550,0.01652626,0.12677786,0.05505003,0.17498549,0.22506085,0.14103377,0.00000000
-4.99149575,0.50251284,0.03309664,0.01525844,0.11839705,0.05280627,0.16850901,0.21773494,0.13114342,0.00000000
-4.98549275,0.48070232,0.03129081,0.01402243,0.11022753,0.05052930,0.16176031,0.21018147,0.12153005,0.00000000
-4.97948974,0.45903286,0.02951169,0.01283721,0.10240392,0.04826185,0.15484046,0.20257482,0.11231710,0.00000000
-4.97348674,0.43794773,0.02779304,0.01172043,0.09505611,0.04605034,0.14786724,0.19511237,0.10362909,0.00000000
-4.96748374,0.41791446,0.02616777,0.01068820,0.08830664,0.04394319,0.14097044,0.18800898,0.09558862,0.00000000
-4.96148074,0.39941185,0.02466702,0.00975496,0.08226860,0.04198926,0.13428721,0.18149152,0.08831401,0.00000000
-4.95547774,0.38291781,0.02331938,0.00893344,0.07704420,0.04023624,0.12795763,0.17579344,0.08191780,0.00000000
-4.94947474,0.36889804,0.02215018,0.00823468,0.07272370,0.03872933,0.12212046,0.17114951,0.07650580,0.00000000
-4.94347174,0.35779582,0.02118093,0.00766821,0.06938488,0.03750987,0.11690933,0.16779080,0.07217680,0.00000000
-4.93746873,0.35002287,0.02042888,0.00724214,0.06709291,0.03661429,0.11244922,0.16593991,0.06902257,0.00000000
-4.93146573,0.34595143,0.01990661,0.00696339,0.06590045,0.03607313,0.10885345,0.16580664,0.06712830,0.00000000
-4.92546273,0.34590742,0.01962187,0.00683789,0.06584799,0.03591028,0.10622117,0.16758392,0.06657304,0.00000000
-4.91945973,0.35016496,0.01957742,0.00687081,0.06696434,0.03614239,0.10463529,0.17144433,0.06743025,0.00000000
-4.91345673,0.35894191,0.01977106,0.00706669,0.06926722,0.03677854,0.10416102,0.17753694,0.06976821,0.00000000
-4.90745373,0.37239672,0.02019568,0.00742964,0.07276377,0.03782002,0.10484485,0.18598474,0.07365013,0.00000000
-4.90145073,0.39062645,0.02083951,0.00796341,0.07745113,0.03926038,0.10671409,0.19688251,0.07913406,0.00000000
-4.89544772,0.41366588,0.02168642,0.00867148,0.08331690,0.04108564,0.10977684,0.21029537,0.08627234,0.00000000
-4.88944472,0.44148781,0.02271630,0.00955700,0.09033952,0.04327475,0.11402243,0.22625778,0.09511074,0.00000000
-4.88344172,0.47400452,0.02390559,0.01062274,0.09848860,0.04580015,0.11942223,0.24477317,0.10568719,0.00000000
-4.87743872,0.51107021,0.02522782,0.01187097,0.10772509,0.04862856,0.12593084,0.26581428,0.11803012,0.00000000
-4.87143572,0.55248445,0.02665430,0.01330324,0.11800142,0.05172192,0.13348748,0.28932399,0.13215660,0.00000000
-4.86543272,0.59799663,0.02815481,0.01492016,0.12926151,0.05503837,0.14201765,0.31521686,0.14807026,0.00000000
-4.85942971,0.64731108,0.02969835,0.01672110,0.14144079,0.05853341,0.15143485,0.34338126,0.16575910,0.00000000
-4.85342671,0.70009286,0.03125392,0.01870384,0.15446605,0.06216099,0.16164242,0.37368201,0.18519341,0.00000000
-4.84742371,0.75597410,0.03279128,0.02086426,0.16825538,0.06587471,0.17253531,0.40596359,0.20632380,0.00000000
-4.84142071,0.81456046,0.03428169,0.02319600,0.18271796,0.06962886,0.18400173,0.44005366,0.22907955,0.00000000
-4.83541771,0.87543773,0.03569856,0.02569007,0.19775400,0.07337943,0.19592477,0.47576693,0.25336740,0.00000000
-4.82941471,0.93817822,0.03701805,0.02833460,0.21325459,0.07708496,0.20818371,0.51290909,0.27907081,0.00000000
-4.82341171,1.00234668,0.03821952,0.03111455,0.22910165,0.08070724,0.22065514,0.55128075,0.30604983,0.00000000
-4.81740870,1.06750564,0.03928592,0.03401150,0.24516805,0.08421174,0.23321398,0.59068110,0.33414161,0.00000000
-4.81140570,1.13321986,0.04020394,0.03700359,0.26131776,0.08756793,0.24573411,0.63091112,0.36316153,0.00000000
-4.80540270,1.19905986,0.04096408,0.04006546,0.27740631,0.09074932,0.25808895,0.67177619,0.39290499,0.00000000
-4.79939970,1.26460429,0.04156057,0.04316837,0.29328146,0.09373326,0.27015195,0.71308783,0.42314971,0.00000000
-4.79339670,1.32944125,0.04199110,0.04628043,0.30878413,0.09650066,0.28179689,0.75466445,0.45365856,0.00000000
-4.78739370,1.39316845,0.04225651,0.04936694,0.32374974,0.09903549,0.29289837,0.79633105,0.48418271,0.00000000
-4.78139070,1.45539242,0.04236032,0.05239090,0.33800993,0.10132419,0.30333229,0.83791772,0.51446505,0.00000000
-4.77538769,1.51572688,0.04230823,0.05531358,0.35139461,0.10335508,0.31297659,0.87925707,0.54424370,0.00000000
-4.76938469,1.57379051,0.04210758,0.05809529,0.36373453,0.10511772,0.32171217,0.92018063,0.57325550,0.00000000
-4.76338169,1.62920448,0.04176681,0.06069615,0.37486410,0.10660240,0.32942417,0.96051437,0.60123933,0.00000000
-4.75737869,1.68158999,0.04129496,0.06307703,0.38462465,0.10779967,0.33600352,1.00007381,0.62793926,0.00000000
-4.75137569,1.73056624,0.04070126,0.06520049,0.39286785,0.10870010,0.34134880,1.03865877,0.65310737,0.00000000
-4.74537269,1.77574920,0.03999471,0.06703171,0.39945938,0.10929415,0.34536842,1.07604851,0.67650622,0.00000000
-4.73936968,1.81675148,0.03918390,0.06853947,0.40428248,0.10957232,0.34798293,1.11199743,0.69791112,0.00000000
-4.73336668,1.85318373,0.03827684,0.06969700,0.40724151,0.10952536,0.34912752,1.14623204,0.71711202,0.00000000
-4.72736368,1.88465762,0.03728089,0.07048282,0.40826519,0.10914481,0.34875441,1.17844938,0.73391530,0.00000000
-4.72136068,1.91079072,0.03620288,0.07088138,0.40730936,0.10842355,0.34683525,1.20831761,0.74814540,0.00000000
-4.71535768,1.93121327,0.03504922,0.07088358,0.40435921,0.10735656,0.34336307,1.23547876,0.75964650,0.00000000
-4.70935468,1.94557675,0.03382609,0.07048715,0.39943084,0.10594166,0.33835395,1.25955403,0.76828419,0.00000000
-4.70335168,1.95356402,0.03253970,0.06969675,0.39257193,0.10418024,0.33184814,1.28015157,0.77394737,0.00000000
-4.69734867,1.95490079,0.03119657,0.06852396,0.38386162,0.10207802,0.32391051,1.29687668,0.77655029,0.00000000
-4.69134567,1.94936797,0.02980368,0.06698701,0.37340941,0.09964559,0.31463035,1.30934408,0.77603476,0.00000000
-4.68534267,1.93681421,0.02836876,0.06511034,0.36135329,0.09689887,0.30412047,1.31719187,0.77237251,0.00000000
-4.67933967,1.91716827,0.02690034,0.06292400,0.34785693,0.09385937,0.29251552,1.32009651,0.76556757,0.00000000
-4.67333667,1.89045032,0.02540791,0.06046287,0.33310623,0.09055419,0.27996976,1.31778811,0.75565857,0.00000000
-4.66733367,1.85678174,0.02390185,0.05776576,0.31730524,0.08701589,0.26665415,1.31006539,0.74272077,0.00000000
-4.66133067,1.81639256,0.02239335,0.05487450,0.30067168,0.08328201,0.25275302,1.29680927,0.72686770,0.00000000
-4.65532766,1.76962625,0.02089429,0.05183290,0.28343224,0.07939453,0.23846041,1.27799455,0.70825210,0.00000000
-4.64932466,1.71694117,0.01941699,0.04868574,0.26581772,0.07539904,0.22397622,1.25369878,0.68706618,0.00000000
-4.64332166,1.65890858,0.01797395,0.04547784,0.24805849,0.07134380,0.20950231,1.22410789,0.66354082,0.00000000
