energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.07053527,1.10909067,0.00483871,0.38170431,0.00158496,0.53010359,0.13131998,0.00277363,0.48972497
-3.06453227,1.09410126,0.00430691,0.38305378,0.00169753,0.53069449,0.11667699,0.00249661,0.48887931
-3.05852926,1.08823363,0.00398709,0.38581618,0.00181433,0.53356956,0.10665887,0.00226482,0.49068164
-3.05252626,1.09037855,0.00387010,0.38966257,0.00193280,0.53830925,0.10100353,0.00207223,0.49467212
-3.04652326,1.09949255,0.00395119,0.39425127,0.00205032,0.54448490,0.09952689,0.00191316,0.50039106
-3.04052026,1.11461959,0.00423004,0.39923547,0.00216434,0.55166879,0.10212584,0.00178235,0.50738897
-3.03451726,1.13491065,0.00471064,0.40427144,0.00227236,0.55944486,0.10877813,0.00167498,0.51523671
-3.02851426,1.15964075,0.00540105,0.40902723,0.00237207,0.56741961,0.11953935,0.00158670,0.52353565
-3.02251126,1.18822283,0.00631295,0.41319142,0.00246132,0.57523295,0.13453699,0.00151365,0.53192723
-3.01650825,1.22021746,0.00746115,0.41648159,0.00253826,0.58256832,0.15396167,0.00145241,0.54010168
-3.01050525,1.25533767,0.00886287,0.41865218,0.00260134,0.58916165,0.17805550,0.00140005,0.54780540
-3.00450225,1.29344779,0.01053697,0.41950132,0.00264936,0.59480849,0.20709777,0.00135405,0.55484641
-2.99849925,1.33455567,0.01250295,0.41887623,0.00268151,0.59936891,0.24138804,0.00131233,0.56109761
-2.99249625,1.37879776,0.01477995,0.41667686,0.00269738,0.60276975,0.28122679,0.00127322,0.56649737
-2.98649325,1.42641672,0.01738549,0.41285762,0.00269697,0.60500385,0.32689410,0.00123539,0.57104732
-2.98049025,1.47773197,0.02033426,0.40742701,0.00268068,0.60612626,0.37862665,0.00119787,0.57480724
-2.97448724,1.53310382,0.02363682,0.40044506,0.00264928,0.60624736,0.43659387,0.00115997,0.57788713
-2.96848424,1.59289227,0.02729823,0.39201882,0.00260388,0.60552331,0.50087375,0.00112128,0.58043675
-2.96248124,1.65741233,0.03131681,0.38229604,0.00254587,0.60414409,0.57142947,0.00108163,0.58263310
-2.95647824,1.72688775,0.03568293,0.37145729,0.00247686,0.60231977,0.64808771,0.00104101,0.58466640
-2.95047524,1.80140560,0.04037804,0.35970704,0.00239866,0.60026581,0.73051983,0.00099958,0.58672522
-2.94447224,1.88087424,0.04537379,0.34726408,0.00231312,0.59818805,0.81822706,0.00095761,0.58898174
-2.93846923,1.96498734,0.05063160,0.33435172,0.00222216,0.59626832,0.91053077,0.00091543,0.59157771
-2.93246623,2.05319618,0.05610244,0.32118841,0.00212762,0.59465141,1.00656889,0.00087342,0.59461205
-2.92646323,2.14469268,0.06172704,0.30797904,0.00203126,0.59343424,1.10529921,0.00083197,0.59813088
-2.92046023,2.23840465,0.06743657,0.29490746,0.00193468,0.59265776,1.20551028,0.00079144,0.60212035
-2.91445723,2.33300437,0.07315366,0.28213049,0.00183927,0.59230211,1.30583992,0.00075216,0.60650294
-2.90845423,2.42693101,0.07879391,0.26977361,0.00174619,0.59228531,1.40480152,0.00071440,0.61113739
-2.90245123,2.51842653,0.08426781,0.25792853,0.00165636,0.59246555,1.50081739,0.00067835,0.61582229
-2.89644822,2.60558375,0.08948293,0.24665252,0.00157044,0.59264694,1.59225830,0.00064414,0.62030321
-2.89044522,2.68640504,0.09434651,0.23596962,0.00148885,0.59258839,1.67748793,0.00061181,0.62428294
-2.88444222,2.75886883,0.09876805,0.22587330,0.00141177,0.59201516,1.75491063,0.00058136,0.62743437
-2.87843922,2.82100104,0.10266219,0.21633050,0.00133917,0.59063230,1.82302036,0.00055270,0.62941521
-2.87243622,2.87094801,0.10595137,0.20728663,0.00127087,0.58813935,1.88044902,0.00052568,0.62988386
-2.86643322,2.90704739,0.10856837,0.19867128,0.00120651,0.58424537,1.92601175,0.00050014,0.62851549
-2.86043022,2.92789343,0.11045867,0.19040417,0.00114569,0.57868359,1.95874723,0.00047588,0.62501747
-2.85442721,2.93239345,0.11158226,0.18240108,0.00108792,0.57122480,1.97795110,0.00045269,0.61914341
-2.84842421,2.91981274,0.11191506,0.17457939,0.00103269,0.56168882,1.98320079,0.00043037,0.61070503
-2.84242121,2.88980553,0.11144982,0.16686305,0.00097954,0.54995358,1.97437058,0.00040871,0.59958130
-2.83641821,2.84243083,0.11019629,0.15918658,0.00092802,0.53596121,1.95163622,0.00038757,0.58572446
-2.83041521,2.77815228,0.10818099,0.15149824,0.00087778,0.51972119,1.91546873,0.00036681,0.56916271
-2.82441221,2.69782231,0.10544616,0.14376200,0.00082856,0.50131021,1.86661786,0.00034634,0.54999937
-2.81840920,2.60265170,0.10204836,0.13595855,0.00078023,0.48086914,1.80608590,0.00032612,0.52840903
-2.81240620,2.49416614,0.09805650,0.12808522,0.00073274,0.45859719,1.73509323,0.00030618,0.50463055
-2.80640320,2.37415228,0.09354950,0.12015506,0.00068621,0.43474384,1.65503724,0.00028656,0.47895775
-2.80040020,2.24459602,0.08861373,0.11219512,0.00064088,0.40959891,1.56744649,0.00026738,0.45172816
-2.79439720,2.10761618,0.08334024,0.10424418,0.00059714,0.38348152,1.47393240,0.00024883,0.42331054
-2.78839420,1.96539661,0.07782200,0.09635010,0.00055554,0.35672841,1.37614045,0.00023112,0.39409180
-2.78239120,1.82011997,0.07215123,0.08856696,0.00051679,0.32968232,1.27570307,0.00021456,0.36446397
-2.77638819,1.67390593,0.06641688,0.08095220,0.00048181,0.30268094,1.17419602,0.00019951,0.33481193
-2.77038519,1.52875616,0.06070249,0.07356398,0.00045174,0.27604691,1.07309996,0.00018643,0.30550220
-2.76438219,1.38650813,0.05508426,0.06645876,0.00042801,0.25007936,0.97376841,0.00017587,0.27687350
-2.75837919,1.24879906,0.04962968,0.05968938,0.00041238,0.22504715,0.87740294,0.00016851,0.24922912
-2.75237619,1.11704078,0.04439645,0.05330358,0.00040704,0.20118410,0.78503612,0.00016520,0.22283150
-2.74637319,0.99240562,0.03943189,0.04734311,0.00041472,0.17868624,0.69752228,0.00016697,0.19789891
-2.74037019,0.87582322,0.03477281,0.04184337,0.00043881,0.15771105,0.61553582,0.00017508,0.17460441
-2.73436718,0.76798728,0.03044561,0.03683356,0.00048347,0.13837863,0.53957636,0.00019110,0.15307664
-2.72836418,0.66937116,0.02646688,0.03233743,0.00055387,0.12077454,0.46998013,0.00021695,0.13340258
-2.72236118,0.58025103,0.02284412,0.02837439,0.00065634,0.10495412,0.40693636,0.00025498,0.11563174
-2.71635818,0.50073490,0.01957678,0.02496103,0.00079859,0.09094810,0.35050769,0.00030801,0.09978160
-2.71035518,0.43079594,0.01665731,0.02211293,0.00098993,0.07876901,0.30065346,0.00037945,0.08584396
-2.70435218,0.37030852,0.01407242,0.01984672,0.00124152,0.06841837,0.25725473,0.00047337,0.07379188
-2.69834917,0.31908543,0.01180426,0.01818219,0.00156663,0.05989412,0.22014000,0.00059455,0.06358690
-2.69234617,0.27691489,0.00983159,0.01714451,0.00198082,0.05319823,0.18911070,0.00074858,0.05518627
-2.68634317,0.24359612,0.00813092,0.01676630,0.00250217,0.04834412,0.16396563,0.00094190,0.04854993
-2.68034017,0.21897247,0.00667747,0.01708967,0.00315147,0.04536369,0.14452368,0.00118183,0.04364708
-2.67433717,0.20296111,0.00544606,0.01816787,0.00395228,0.04431374,0.13064411,0.00147663,0.04046208
-2.66833417,0.19557854,0.00441183,0.02006677,0.00493102,0.04528165,0.12224427,0.00183542,0.03899957
-2.66233117,0.19696135,0.00355086,0.02286580,0.00611687,0.04838992,0.11931390,0.00226819,0.03928870
-2.65632816,0.20738154,0.00284061,0.02665842,0.00754160,0.05379967,0.12192620,0.00278564,0.04138627
-2.65032516,0.22725602,0.00226023,0.03155203,0.00923927,0.06171256,0.13024499,0.00339909,0.04537883
-2.64432216,0.25714969,0.00179077,0.03766715,0.01124574,0.07237121,0.14452796,0.00412023,0.05138345
-2.63831916,0.29777185,0.00141533,0.04513592,0.01359806,0.08605775,0.16512577,0.00496086,0.05954728
-2.63231616,0.34996546,0.00111903,0.05409973,0.01633365,0.10309042,0.19247670,0.00593260,0.07004562
-2.62631316,0.41468906,0.00088899,0.06470605,0.01948930,0.12381794,0.22709686,0.00704646,0.08307864
-2.62031016,0.49299105,0.00071423,0.07710438,0.02310004,0.14861163,0.26956572,0.00831246,0.09886655
-2.61430715,0.58597650,0.00058557,0.09144138,0.02719784,0.17785515,0.32050700,0.00973914,0.11764325
-2.60830415,0.69476655,0.00049540,0.10785522,0.03181017,0.21193189,0.38056513,0.01133305,0.13964853
-2.60230115,0.82045101,0.00043759,0.12646923,0.03695851,0.25121016,0.45037731,0.01309828,0.16511884
-2.59629815,0.96403489,0.00040728,0.14738506,0.04265681,0.29602627,0.53054183,0.01503592,0.19427682
-2.59029515,1.12638003,0.00040069,0.17067543,0.04890997,0.34666607,0.62158326,0.01714366,0.22731971
-2.58429215,1.30814355,0.00041500,0.19637692,0.05571240,0.40334528,0.72391532,0.01941534,0.26440709
-2.57828914,1.50971496,0.00044813,0.22448285,0.06304682,0.46618933,0.83780277,0.02184064,0.30564810
-2.57228614,1.73115442,0.00049864,0.25493673,0.07088312,0.53521349,0.96332357,0.02440493,0.35108882
-2.56628314,1.97213469,0.00056560,0.28762658,0.07917774,0.61030416,1.10033295,0.02708908,0.40070014
-2.56028014,2.23188980,0.00064840,0.32238048,0.08787323,0.69120232,1.24843128,0.02986964,0.45436680
-2.55427714,2.50917353,0.00074671,0.35896365,0.09689834,0.77749013,1.40693736,0.03271897,0.51187816
-2.54827414,2.80223039,0.00086036,0.39707744,0.10616853,0.86858167,1.57486919,0.03560571,0.57292129
-2.54227114,3.10878227,0.00098921,0.43636037,0.11558697,0.96371875,1.75093386,0.03849526,0.63707703
-2.53626813,3.42603281,0.00113315,0.47639160,0.12504602,1.06197266,1.93352811,0.04135053,0.70381941
-2.53026513,3.75069148,0.00129196,0.51669670,0.13442919,1.16225220,2.12075072,0.04413275,0.77251903
-2.52426213,4.07901848,0.00146532,0.55675585,0.14361357,1.26331872,2.31042753,0.04680244,0.84245047
-2.51825913,4.40689051,0.00165273,0.59601434,0.15247253,1.36380780,2.50014925,0.04932041,0.91280405
-2.51225613,4.72988681,0.00185354,0.63389513,0.16087883,1.46225756,2.68732171,0.05164888,0.98270177
-2.50625313,5.04339354,0.00206689,0.66981300,0.16870783,1.55714280,2.86922754,0.05375251,1.05121716
-2.50025013,5.34272373,0.00229177,0.70319010,0.17584083,1.64691406,3.04309753,0.05559944,1.11739868
-2.49424712,5.62324905,0.00252704,0.73347204,0.18216837,1.73004024,3.20618951,0.05716228,1.18029581
-2.48824412,5.88053864,0.00277145,0.76014418,0.18759338,1.80505325,3.35587184,0.05841895,1.23898715
-2.48224112,6.11049987,0.00302376,0.78274734,0.19203405,1.87059292,3.48970842,0.05935334,1.29260945
-2.47623812,6.30951530,0.00328276,0.80089233,0.19542629,1.92545029,3.60554152,0.05995590,1.34038636
-2.47023512,6.47456995,0.00354741,0.81427264,0.19772579,1.96860742,3.70156913,0.06022389,1.38165593
-2.46423212,6.60336331,0.00381688,0.82267484,0.19890940,1.99927191,3.77641306,0.06016159,1.41589536
-2.45822911,6.69440081,0.00409071,0.82598608,0.19897603,2.01690455,3.82917477,0.05978016,1.44274217
-2.45222611,6.74706021,0.00436885,0.82419847,0.19794676,2.02123876,3.85947596,0.05909735,1.46201053
-2.44622311,6.76162946,0.00465177,0.81741008,0.19586439,2.01229091,3.86748194,0.05813707,1.47370192
-2.44022011,6.73931371,0.00494051,0.80582243,0.19279227,1.99036099,3.85390616,0.05692868,1.47800957
-2.43421711,6.68221023,0.00523673,0.78973469,0.18881250,1.95602346,3.81999538,0.05550626,1.47531611
-2.42821411,6.59325188,0.00554271,0.76953472,0.18402369,1.91010880,3.76749569,0.05390763,1.46618442
-2.42221111,6.47612060,0.00586134,0.74568733,0.17853805,1.85367645,3.69860039,0.05217338,1.45134178
-2.41620810,6.33513410,0.00619602,0.71872033,0.17247828,1.78798043,3.61588171,0.05034579,1.43165777
-2.41020510,6.17510989,0.00655059,0.68920880,0.16597407,1.71442902,3.52220890,0.04846777,1.40811669
-2.40420210,6.00121179,0.00692916,0.65775837,0.15915844,1.63454052,3.42065582,0.04658172,1.38178548
-2.39819910,5.81878482,0.00733594,0.62498805,0.15216415,1.54989663,3.31440175,0.04472856,1.35377823
-2.39219610,5.63318485,0.00777499,0.59151335,0.14512003,1.46209569,3.20662910,0.04294667,1.32521876
-2.38619310,5.44960936,0.00825001,0.55793028,0.13814763,1.37270746,3.10042201,0.04127103,1.29720266
-2.38019010,5.27293586,0.00876407,0.52480086,0.13135813,1.28323125,2.99866968,0.03973242,1.27076024
-2.37418709,5.10757378,0.00931935,0.49264047,0.12484964,1.19505881,2.90397789,0.03835676,1.24682194
-2.36818409,4.95733533,0.00991687,0.46190765,0.11870500,1.10944318,2.81859193,0.03716455,1.22618755
-2.36218109,4.82532971,0.01055630,0.43299642,0.11299012,1.02747450,2.74433349,0.03617055,1.20950039
-2.35617809,4.71388428,0.01123578,0.40623140,0.10775290,0.95006299,2.68255349,0.03538352,1.19722766
-2.35017509,4.62449494,0.01195175,0.38186561,0.10302275,0.87792964,2.63410232,0.03480621,1.18964758
-2.34417209,4.55780715,0.01269894,0.36008110,0.09881080,0.81160403,2.59931791,0.03443547,1.18684392
-2.33816908,4.51362732,0.01347037,0.34099195,0.09511060,0.75142917,2.57803176,0.03426252,1.18870810
-2.33216608,4.49096367,0.01425745,0.32464954,0.09189941,0.69757236,2.56959212,0.03427344,1.19494877
-2.32616308,4.48809416,0.01505019,0.31104964,0.08914002,0.65004129,2.57290311,0.03444969,1.20510839
-2.32016008,4.50265830,0.01583743,0.30014090,0.08678294,0.60870418,2.58647776,0.03476890,1.21858617
-2.31415708,4.53176887,0.01660725,0.29183434,0.08476890,0.57331299,2.60850290,0.03520564,1.23466627
-2.30815408,4.57213874,0.01734738,0.28601325,0.08303158,0.54352831,2.63691315,0.03573233,1.25255013
-2.30215108,4.62021763,0.01804563,0.28254307,0.08150049,0.51894482,2.66947113,0.03632020,1.27139146
-2.29614807,4.67233341,0.01869047,0.28128078,0.08010378,0.49911637,2.70385098,0.03694025,1.29033242
-2.29014507,4.72483252,0.01927151,0.28208339,0.07877099,0.48357946,2.73772219,0.03756417,1.30853934
-2.28414207,4.77421401,0.01978003,0.28481500,0.07743554,0.47187444,2.76883073,0.03816529,1.32523654
-2.27813907,4.81725245,0.02020947,0.28935234,0.07603702,0.46356367,2.79507480,0.03871932,1.33973663
-2.27213607,4.85110528,0.02055582,0.29558832,0.07452299,0.45824610,2.81457276,0.03920509,1.35146618
-2.26613307,4.87340079,0.02081802,0.30343368,0.07285044,0.45556802,2.82572110,0.03960508,1.35998550
-2.26013007,4.88230425,0.02099815,0.31281642,0.07098681,0.45522972,2.82724078,0.03990577,1.36500185
-2.25412706,4.87655998,0.02110159,0.32367939,0.06891044,0.45698812,2.81821066,0.04009791,1.36637548
-2.24812406,4.85550890,0.02113698,0.33597591,0.06661070,0.46065567,2.79808735,0.04017647,1.36411851
-2.24212106,4.81908149,0.02111614,0.34966395,0.06408758,0.46609562,2.76671119,0.04014053,1.35838666
-2.23611806,4.76776766,0.02105375,0.36469896,0.06135096,0.47321444,2.72429868,0.03999294,1.34946451
-2.23011506,4.70256555,0.02096699,0.38102615,0.05841951,0.48195173,2.67142213,0.03973986,1.33774505
-2.22411206,4.62491229,0.02087495,0.39857236,0.05531942,0.49226845,2.60897763,0.03939015,1.32370473
-2.21810905,4.53660055,0.02079807,0.41723831,0.05208286,0.50413416,2.53814307,0.03895472,1.30787518
-2.21210605,4.43968493,0.02075740,0.43689171,0.04874643,0.51751399,2.46032800,0.03844575,1.29081333
-2.20610305,4.33638281,0.02077378,0.45736173,0.04534955,0.53235618,2.37711756,0.03787604,1.27307110
-2.20010005,4.22897424,0.02086711,0.47843538,0.04193294,0.54858079,2.29021278,0.03725822,1.25516662
-2.19409705,4.11970542,0.02105547,0.49985613,0.03853721,0.56607033,2.20136963,0.03660413,1.23755797
-2.18809405,4.01069988,0.02135436,0.52132507,0.03520164,0.58466277,2.11233922,0.03592429,1.22062108
-2.18209105,3.90388118,0.02177595,0.54250485,0.03196324,0.60414738,2.02481137,0.03522747,1.20463257
-2.17608804,3.80091014,0.02232847,0.56302629,0.02885596,0.62426363,1.94036373,0.03452036,1.18975841
-2.17008504,3.70313880,0.02301567,0.58249751,0.02591027,0.64470334,1.86041816,0.03380750,1.17604877
-2.16408204,3.61158267,0.02383645,0.60051541,0.02315300,0.66511594,1.78620591,0.03309125,1.16343933
-2.15807904,3.52691172,0.02478465,0.61667892,0.02060742,0.68511664,1.71874266,0.03237200,1.15175853
-2.15207604,3.44945965,0.02584898,0.63060343,0.01829359,0.70429722,1.65881411,0.03164841,1.14074059
-2.14607304,3.37925037,0.02701322,0.64193592,0.01622896,0.72223890,1.60697231,0.03091787,1.13004323
-2.14007004,3.31603956,0.02825653,0.65036978,0.01442913,0.73852660,1.56354241,0.03017699,1.11926918
-2.13406703,3.25936864,0.02955401,0.65565887,0.01290882,0.75276415,1.52863925,0.02942210,1.10799029
-2.12806403,3.20862795,0.03087734,0.65762995,0.01168287,0.76458948,1.50219237,0.02864987,1.09577291
-2.12206103,3.16312564,0.03219569,0.65619280,0.01076743,0.77368926,1.48397821,0.02785786,1.08220334
-2.11605803,3.12215839,0.03347663,0.65134769,0.01018105,0.77981223,1.47365737,0.02704502,1.06691199
-2.11005503,3.08508037,0.03468722,0.64318953,0.00994585,0.78278064,1.47081494,0.02621220,1.04959511
-2.10405203,3.05136667,0.03579509,0.63190873,0.01008858,0.78249921,1.47500165,0.02536246,1.03003320
-2.09804902,3.02066807,0.03676957,0.61778844,0.01064154,0.77896134,1.48577348,0.02450143,1.00810526
-2.09204602,2.99285434,0.03758267,0.60119848,0.01164337,0.77225218,1.50272757,0.02363738,0.98379830
-2.08604302,2.96804376,0.03821014,0.58258607,0.01313958,0.76254854,1.52553242,0.02278132,0.95721193
-2.08004002,2.94661760,0.03863229,0.56246377,0.01518288,0.75011562,1.55395049,0.02194692,0.92855793
-2.07403702,2.92921857,0.03883464,0.54139527,0.01783309,0.73530072,1.58785219,0.02115031,0.89815499
-2.06803402,2.91673345,0.03880846,0.51997941,0.02115681,0.71852428,1.62722009,0.02040979,0.86641905
-2.06203102,2.91026069,0.03855100,0.49883322,0.02522656,0.70026864,1.67214336,0.01974543,0.83384992
-2.05602801,2.91106451,0.03806560,0.47857463,0.03011961,0.68106490,1.72280251,0.01917863,0.80101466
-2.05002501,2.92051772,0.03736151,0.45980534,0.03591629,0.66147861,1.77944550,0.01873156,0.76852887
-2.04402201,2.94003613,0.03645350,0.44309458,0.04269786,0.64209467,1.84235658,0.01842658,0.73703637
-2.03801901,2.97100759,0.03536128,0.42896418,0.05054393,0.62350214,1.91181971,0.01828562,0.70718848
-2.03201601,3.01471922,0.03410880,0.41787543,0.05952949,0.60627934,1.98807900,0.01832951,0.67962340
-2.02601301,3.07228643,0.03272332,0.41021786,0.06972161,0.59097990,2.07129855,0.01857738,0.65494661
-2.02001001,3.14458698,0.03123452,0.40630051,0.08117576,0.57811997,2.16152437,0.01904596,0.63371284
-2.01400700,3.23220356,0.02967341,0.40634533,0.09393210,0.56816703,2.25865096,0.01974898,0.61641015
-2.00800400,3.33537741,0.02807135,0.41048324,0.10801166,0.56153047,2.36239478,0.02069660,0.60344647
-2.00200100,3.45397543,0.02645906,0.41875232,0.12341257,0.55855399,2.47227666,0.02189480,0.59513884
-1.99599800,3.58747210,0.02486567,0.43109843,0.14010669,0.55950990,2.58761436,0.02334500,0.59170554
-1.98999500,3.73494720,0.02331795,0.44737777,0.15803658,0.56459530,2.70752637,0.02504359,0.59326108
-1.98399200,3.89509919,0.02183958,0.46736138,0.17711310,0.57392975,2.83094675,0.02698165,0.59981393
-1.97798899,4.06627361,0.02045062,0.49074130,0.19721388,0.58755454,2.95665072,0.02914478,0.61126695
-1.97198599,4.24650495,0.01916714,0.51713810,0.21818259,0.60543306,3.08328969,0.03151302,0.62742017
-1.96598299,4.43357011,0.01800100,0.54610962,0.23982941,0.62745224,3.20943401,0.03406089,0.64797575
-1.95997999,4.62505075,0.01695976,0.57716072,0.26193258,0.65342464,3.33362129,0.03675770,0.67254492
-1.95397699,4.81840187,0.01604681,0.60975364,0.28424117,0.68309120,3.45440777,0.03956782,0.70065641
-1.94797399,5.01102366,0.01526156,0.64331901,0.30647908,0.71612442,3.57042028,0.04245130,0.73176638
-1.94197099,5.20033389,0.01459979,0.67726709,0.32835019,0.75213192,3.68040624,0.04536455,0.76526946
-1.93596798,5.38383794,0.01405408,0.71099920,0.34954454,0.79066048,3.78327945,0.04826114,0.80051066
-1.92996498,5.55919459,0.01361433,0.74391909,0.36974545,0.83120060,3.87815976,0.05109284,0.83679807
-1.92396198,5.72427536,0.01326829,0.77544406,0.38863719,0.87319177,3.96440523,0.05381064,0.87341611
-1.91795898,5.87721645,0.01300220,0.80501576,0.40591329,0.91602865,4.04163594,0.05636600,0.90963919
-1.91195598,6.01646208,0.01280129,0.83211043,0.42128475,0.95906840,4.10974894,0.05871200,0.94474558
-1.90595298,6.14079931,0.01265044,0.85624842,0.43448829,1.00163928,4.16892463,0.06080462,0.97803138
-1.89994997,6.24938387,0.01253468,0.87700292,0.44529398,1.04305085,4.21962501,0.06260389,1.00882442
-1.89394697,6.34175768,0.01243971,0.89400763,0.45351220,1.08260566,4.26258468,0.06407509,1.03649777
-1.88794397,6.41785824,0.01235231,0.90696333,0.45899948,1.11961248,4.29879552,0.06518970,1.06048277
-1.88194097,6.47802020,0.01226074,0.91564317,0.46166306,1.15340089,4.32948615,0.06592626,1.08028121
-1.87593797,6.52296970,0.01215507,0.91989648,0.46146399,1.18333697,4.35609689,0.06627105,1.09547635
-1.86993497,6.55381126,0.01202730,0.91965113,0.45841855,1.20883950,4.38025112,0.06621850,1.10574246
-1.86393197,6.57200728,0.01187162,0.91491416,0.45259802,1.22939627,4.40372318,0.06577139,1.11085264
-1.85792896,6.57934978,0.01168438,0.90577084,0.44412674,1.24457965,4.42840320,0.06494078,1.11068438
-1.85192596,6.57792383,0.01146412,0.89238189,0.43317857,1.25406080,4.45625850,0.06374569,1.10522274
-1.84592296,6.57006235,0.01121147,0.87497903,0.41997179,1.25762165,4.48929141,0.06221252,1.09456087
-1.83991996,6.55829165,0.01092898,0.85385894,0.40476281,1.25516406,4.52949307,0.06037424,1.07889755
-1.83391696,6.54526781,0.01062090,0.82937558,0.38783877,1.24671533,4.57879307,0.05826939,1.05853185
-1.82791396,6.53370397,0.01029297,0.80193125,0.36950938,1.23242975,4.63900484,0.05594095,1.03385488
-1.82191096,6.52628977,0.00995203,0.77196652,0.35009830,1.21258580,4.71176733,0.05343502,1.00533869
-1.81590795,6.52560413,0.00960577,0.73994930,0.32993446,1.18757888,4.79848380,0.05079947,0.97352274
-1.80990495,6.53402411,0.00926235,0.70636345,0.30934342,1.15790975,4.90025936,0.04808263,0.93899834
-1.80390195,6.55363257,0.00893003,0.67169725,0.28863936,1.12416909,5.01783938,0.04533190,0.90239146
-1.79789895,6.58612858,0.00861688,0.63643206,0.26811763,1.08701872,5.15155142,0.04259256,0.86434467
-1.79189595,6.63274468,0.00833043,0.60103168,0.24804843,1.04717032,5.30125392,0.03990662,0.82549885
-1.78589295,6.69417534,0.00807739,0.56593267,0.22867150,1.00536262,5.46629498,0.03731189,0.78647533
-1.77988994,6.77052115,0.00786340,0.53153592,0.21019214,0.96233805,5.64548468,0.03484122,0.74785921
-1.77388694,6.86125275,0.00769284,0.49819994,0.19277847,0.91881993,5.83708409,0.03252196,0.71018460
-1.76788394,6.96519784,0.00756868,0.46623573,0.17656011,0.87549121,6.03881374,0.03037564,0.67392218
-1.76188094,7.08055374,0.00749242,0.43590377,0.16162806,0.83297577,6.24788326,0.02841787,0.63946968
-1.75587794,7.20492671,0.00746404,0.40741279,0.14803582,0.79182296,6.46104318,0.02665850,0.60714566
-1.74987494,7.33539789,0.00748205,0.38092051,0.13580156,0.75249592,6.67465845,0.02510188,0.57718654
-1.74387194,7.46861402,0.00754365,0.35653605,0.12491121,0.71536425,6.88480220,0.02374740,0.54974709
-1.73786893,7.60089997,0.00764482,0.33432398,0.11532221,0.68070079,7.08736655,0.02259008,0.52490413
-1.73186593,7.72838832,0.00778061,0.31430949,0.10696786,0.64868273,7.27818664,0.02162133,0.50266305
-1.72586293,7.84716050,0.00794535,0.29648452,0.09976196,0.61939647,7.45317256,0.02082972,0.48296682
-1.71985993,7.95339263,0.00813299,0.28081446,0.09360357,0.59284570,7.60844329,0.02020183,0.46570681
-1.71385693,8.04349930,0.00833738,0.26724499,0.08838175,0.56896217,7.74045645,0.01972303,0.45073480
-1.70785393,8.11426795,0.00855265,0.25570868,0.08398002,0.54761819,7.84612748,0.01937824,0.43787554
-1.70185093,8.16297725,0.00877349,0.24613110,0.08028059,0.52864019,7.92293234,0.01915264,0.42693914
-1.69584792,8.18749358,0.00899551,0.23843611,0.07716800,0.51182238,7.96898856,0.01903224,0.41773262
-1.68984492,8.18634080,0.00921545,0.23254997,0.07453228,0.49693990,7.98311061,0.01900429,0.41007019
-1.68384192,8.15874016,0.00943147,0.22840431,0.07227154,0.48376081,7.96483694,0.01905766,0.40378156
-1.67783892,8.10461878,0.00964331,0.22593771,0.07029386,0.47205632,7.91442754,0.01918298,0.39871825
-1.67183592,8.02458697,0.00985239,0.22509590,0.06851863,0.46160905,7.83283270,0.01937271,0.39475743
-1.66583292,7.91988634,0.01006183,0.22583073,0.06687730,0.45221899,7.72163494,0.01962100,0.39180336
-1.65982991,7.79231235,0.01027644,0.22809787,0.06531354,0.44370739,7.58296798,0.01992353,0.38978662
-1.65382691,7.64411624,0.01050258,0.23185364,0.06378300,0.43591841,7.41941738,0.02027718,0.38866111
-1.64782391,7.47789226,0.01074793,0.23705103,0.06225262,0.42871905,7.23390856,0.02067965,0.38839944
-1.64182091,7.29645686,0.01102126,0.24363538,0.06069964,0.42199756,7.02958867,0.02112906,0.38898687
-1.63581791,7.10272649,0.01133202,0.25153978,0.05911043,0.41566082,6.80970820,0.02162347,0.39041451
-1.62981491,6.89960063,0.01169000,0.26068083,0.05747907,0.40963108,6.57750875,0.02216047,0.39267219
-1.62381191,6.68985593,0.01210486,0.27095480,0.05580599,0.40384254,6.33612196,0.02273675,0.39574155
-1.61780890,6.47605624,0.01258565,0.28223457,0.05409655,0.39823808,6.08848410,0.02334780,0.39958981
-1.61180590,6.26048247,0.01314038,0.29436774,0.05235970,0.39276655,5.83726947,0.02398759,0.40416475
-1.60580290,6.04508444,0.01377552,0.30717582,0.05060676,0.38738084,5.58484433,0.02464844,0.40939118
-1.59979990,5.83145563,0.01449561,0.32045500,0.04885039,0.38203685,5.33324197,0.02532092,0.41516926
-1.59379690,5.62083052,0.01530287,0.33397823,0.04710366,0.37669343,5.08415797,0.02599391,0.42137469
-1.58779390,5.41410258,0.01619691,0.34749891,0.04537939,0.37131341,4.83896383,0.02665476,0.42786104
-1.58179090,5.21186025,0.01717448,0.36075587,0.04368967,0.36586529,4.59873601,0.02728952,0.43446396
-1.57578789,5.01443735,0.01822943,0.37347969,0.04204551,0.36032588,4.36429696,0.02788331,0.44100717
-1.56978489,4.82197377,0.01935263,0.38539996,0.04045679,0.35468323,4.13626424,0.02842075,0.44731009
-1.56378189,4.63448219,0.02053211,0.39625335,0.03893222,0.34893997,3.91510384,0.02888641,0.45319647
-1.55777889,4.45191659,0.02175331,0.40579203,0.03747960,0.34311660,3.70118388,0.02926537,0.45850399
