energy_ev,total_up,C_s_up,C_p_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.69384692,1.23663017,0.01768894,0.19095451,0.42432079,0.34395869,0.03763470,0.45011281
-5.68784392,1.18531597,0.01705800,0.18489920,0.40893534,0.33130583,0.03583173,0.42780832
-5.68184092,1.12999467,0.01634735,0.17788391,0.39191322,0.31723673,0.03394109,0.40470944
-5.67583792,1.07122178,0.01556725,0.17002152,0.37343451,0.30193052,0.03197891,0.38096745
-5.66983492,1.00964683,0.01472934,0.16144169,0.35371860,0.28559504,0.02996337,0.35676369
-5.66383192,0.94599162,0.01384622,0.15228694,0.33301631,0.26846000,0.02791422,0.33230291
-5.65782891,0.88102675,0.01293112,0.14270834,0.31160147,0.25076978,0.02585206,0.30780604
-5.65182591,0.81554770,0.01199747,0.13286136,0.28976218,0.23277625,0.02379772,0.28350259
-5.64582291,0.75035168,0.01105852,0.12290175,0.26779226,0.21473177,0.02177160,0.25962322
-5.63981991,0.68621631,0.01012707,0.11298198,0.24598340,0.19688298,0.01979305,0.23639290
-5.63381691,0.62388134,0.00921508,0.10324809,0.22461821,0.17946545,0.01787986,0.21402492
-5.62781391,0.56403381,0.00833353,0.09383727,0.20396460,0.16269944,0.01604784,0.19271602
-5.62181091,0.50729750,0.00749220,0.08487615,0.18427170,0.14678693,0.01431047,0.17264288
-5.61580790,0.45422669,0.00669955,0.07647992,0.16576724,0.13191004,0.01267869,0.15396002
-5.60980490,0.40530422,0.00596274,0.06875220,0.14865676,0.11823065,0.01116081,0.13679898
-5.60380190,0.36094372,0.00528759,0.06178561,0.13312416,0.10589134,0.00976256,0.12126901
-5.59779890,0.32149540,0.00467868,0.05566299,0.11933380,0.09501729,0.00848716,0.10745873
-5.59179590,0.28725478,0.00413946,0.05045918,0.10743371,0.08571915,0.00733553,0.09543884
-5.58579290,0.25847364,0.00367239,0.04624310,0.09755962,0.07809645,0.00630659,0.08526544
-5.57978989,0.23537222,0.00327909,0.04308009,0.08983956,0.07224140,0.00539751,0.07698383
-5.57378689,0.21815177,0.00296054,0.04103427,0.08439865,0.06824276,0.00460411,0.07063226
-5.56778389,0.20700663,0.00271721,0.04017081,0.08136364,0.06618947,0.00392115,0.06624564
-5.56178089,0.20213485,0.00254922,0.04055784,0.08086686,0.06617383,0.00334270,0.06385865
-5.55577789,0.20374655,0.00245645,0.04226798,0.08304923,0.06829391,0.00286243,0.06350821
-5.54977489,0.21206950,0.00243864,0.04537916,0.08806206,0.07265499,0.00247391,0.06523493
-5.54377189,0.22735115,0.00249544,0.04997484,0.09606727,0.07936990,0.00217083,0.06908365
-5.53776888,0.24985680,0.00262639,0.05614336,0.10723589,0.08855808,0.00194719,0.07510259
-5.53176588,0.27986385,0.00283089,0.06397641,0.12174470,0.10034327,0.00179742,0.08334154
-5.52576288,0.31765183,0.00310817,0.07356667,0.13977097,0.11484985,0.00171651,0.09384864
-5.51975988,0.36348864,0.00345713,0.08500450,0.16148534,0.13219790,0.00169997,0.10666631
-5.51375688,0.41761337,0.00387623,0.09837391,0.18704298,0.15249709,0.00174388,0.12182616
-5.50775388,0.48021618,0.00436335,0.11374777,0.21657335,0.17583952,0.00184480,0.13934331
-5.50175088,0.55141634,0.00491559,0.13118253,0.25016892,0.20229188,0.00199968,0.15921032
-5.49574787,0.63123915,0.00552916,0.15071262,0.28787327,0.23188732,0.00220575,0.18139116
-5.48974487,0.71959324,0.00619924,0.17234469,0.32966923,0.26461716,0.00246038,0.20581550
-5.48374187,0.81624929,0.00691984,0.19605220,0.37546771,0.30042320,0.00276094,0.23237385
-5.47773887,0.92082178,0.00768375,0.22177034,0.42509778,0.33919089,0.00310462,0.26091386
-5.47173587,1.03275497,0.00848251,0.24939200,0.47829893,0.38074395,0.00348833,0.29123823
-5.46573287,1.15131459,0.00930647,0.27876466,0.53471602,0.42484073,0.00390853,0.32310449
-5.45972986,1.27558620,0.01014488,0.30968893,0.59389766,0.47117306,0.00436115,0.35622702
-5.45372686,1.40448139,0.01098603,0.34191870,0.65529853,0.51936754,0.00484149,0.39028147
-5.44772386,1.53675224,0.01181755,0.37516318,0.71828594,0.56898980,0.00534420,0.42491152
-5.44172086,1.67101433,0.01262659,0.40909109,0.78215094,0.61955176,0.00586327,0.45973809
-5.43571786,1.80577808,0.01340027,0.44333671,0.84612383,0.67052179,0.00639208,0.49437065
-5.42971486,1.93948776,0.01412596,0.47750813,0.90939387,0.72133770,0.00692346,0.52842031
-5.42371186,2.07056691,0.01479174,0.51119711,0.97113257,0.77142213,0.00744983,0.56151421
-5.41770885,2.19746854,0.01538677,0.54399051,1.03051990,0.82019976,0.00796336,0.59331059
-5.41170585,2.31872810,0.01590167,0.57548273,1.08677232,0.86711578,0.00845619,0.62351372
-5.40570285,2.43301681,0.01632889,0.60528881,1.13917144,0.91165474,0.00892057,0.65188805
-5.39969985,2.53919270,0.01666300,0.63305744,1.18709206,0.95335897,0.00934917,0.67827068
-5.39369685,2.63634677,0.01690088,0.65848338,1.23002821,0.99184545,0.00973530,0.70258137
-5.38769385,2.72384164,0.01704196,0.68131871,1.26761569,1.02682056,0.01007309,0.72482938
-5.38169085,2.80134032,0.01708815,0.70138216,1.29965007,1.05809156,0.01035773,0.74511660
-5.37568784,2.86882320,0.01704389,0.71856623,1.32609880,1.08557417,0.01058566,0.76363644
-5.36968484,2.92659173,0.01691595,0.73284138,1.34710675,1.10929585,0.01075468,0.78066836
-5.36368184,2.97525821,0.01671323,0.74425732,1.36299460,1.12939424,0.01086401,0.79656800
-5.35767884,3.01572138,0.01644636,0.75294096,1.37424974,1.14611081,0.01091440,0.81175307
-5.35167584,3.04912878,0.01612737,0.75909126,1.38151011,1.15977989,0.01090802,0.82668571
-5.34567284,3.07682724,0.01576918,0.76297098,1.38554133,1.17081349,0.01084842,0.84185181
-5.33966983,3.10030369,0.01538516,0.76489591,1.38720808,1.17968256,0.01074042,0.85773831
-5.33366683,3.12111909,0.01498856,0.76522189,1.38744107,1.18689577,0.01058985,0.87480963
-5.32766383,3.14083876,0.01459206,0.76433026,1.38720097,1.19297664,0.01040340,0.89348426
-5.32166083,3.16096250,0.01420727,0.76261263,1.38744111,1.19844033,0.01018833,0.91411283
-5.31565783,3.18285831,0.01384437,0.76045549,1.38907050,1.20377135,0.00995221,0.93695889
-5.30965483,3.20770287,0.01351170,0.75822559,1.39291922,1.20940319,0.00970267,0.96218330
-5.30365183,3.23643221,0.01321557,0.75625669,1.39970756,1.21570108,0.00944708,0.98983339
-5.29764882,3.26970498,0.01296006,0.75483847,1.41002048,1.22294877,0.00919238,1.01983734
-5.29164582,3.30788029,0.01274697,0.75420797,1.42428868,1.23133995,0.00894482,1.05200445
-5.28564282,3.35101129,0.01257584,0.75454401,1.44277684,1.24097474,0.00870983,1.08603112
-5.27963982,3.39885463,0.01244413,0.75596482,1.46557976,1.25186144,0.00849186,1.12151257
-5.27363682,3.45089534,0.01234741,0.75852895,1.49262633,1.26392334,0.00829435,1.15795953
-5.26763382,3.50638540,0.01227966,0.76223925,1.52369097,1.27701001,0.00811970,1.19481930
-5.26163082,3.56439397,0.01223361,0.76704969,1.55841183,1.29091266,0.00796929,1.23149985
-5.25562781,3.62386627,0.01220119,0.77287462,1.59631470,1.30538235,0.00784358,1.26739579
-5.24962481,3.68368777,0.01217387,0.77959985,1.63684131,1.32015012,0.00774223,1.30191480
-5.24362181,3.74275017,0.01214309,0.78709499,1.67938044,1.33494787,0.00766425,1.33450309
-5.23761881,3.80001544,0.01210071,0.79522634,1.72330030,1.34952884,0.00760816,1.36466837
-5.23161581,3.85457445,0.01203927,0.80386963,1.76798047,1.36368638,0.00757219,1.39199927
-5.22561281,3.90569717,0.01195235,0.81292194,1.81284192,1.37727016,0.00755447,1.41618004
-5.21960980,3.95287180,0.01183480,0.82231226,1.85737362,1.39019885,0.00755316,1.43699980
-5.21360680,3.99583095,0.01168290,0.83200999,1.90115470,1.40246867,0.00756668,1.45435602
-5.20760380,4.03456380,0.01149443,0.84203112,1.94387116,1.41415729,0.00759379,1.46825198
-5.20160080,4.06931393,0.01126870,0.85244168,1.98532656,1.42542298,0.00763371,1.47878879
-5.19559780,4.10056342,0.01100651,0.86335835,2.02544667,1.43649921,0.00768619,1.48615230
-5.18959480,4.12900432,0.01070999,0.87494613,2.06427782,1.44768476,0.00775155,1.49059614
-5.18359180,4.15549968,0.01038247,0.88741322,2.10197973,1.45933025,0.00783063,1.49242185
-5.17758879,4.18103630,0.01002821,0.90100336,2.13881314,1.47182152,0.00792481,1.49195753
-5.17158579,4.20667226,0.00965222,0.91598585,2.17512344,1.48556099,0.00803591,1.48953631
-5.16558279,4.23348196,0.00925998,0.93264389,2.21132098,1.50094776,0.00816607,1.48547620
-5.15957979,4.26250179,0.00885718,0.95126150,2.24785938,1.51835757,0.00831767,1.48006219
-5.15357679,4.29467908,0.00844951,0.97210987,2.28521280,1.53812356,0.00849316,1.47353207
-5.14757379,4.33082683,0.00804241,0.99543348,2.32385322,1.56051873,0.00869493,1.46606630
-5.14157079,4.37158618,0.00764095,1.02143672,2.36422869,1.58574085,0.00892514,1.45778276
-5.13556778,4.41739806,0.00724963,1.05027162,2.40674316,1.61390060,0.00918560,1.44873629
-5.12956478,4.46848492,0.00687233,1.08202709,2.45173869,1.64501323,0.00947762,1.43892280
-5.12356178,4.52484276,0.00651222,1.11672022,2.49948024,1.67899424,0.00980189,1.42828769
-5.11755878,4.58624321,0.00617178,1.15429000,2.55014345,1.71565905,0.01015834,1.41673746
-5.11155578,4.65224490,0.00585280,1.19459376,2.60380527,1.75472664,0.01054613,1.40415390
-5.10555278,4.72221288,0.00555644,1.23740641,2.66043772,1.79582687,0.01096350,1.39040960
-5.09954977,4.79534460,0.00528326,1.28242261,2.71990426,1.83851115,0.01140781,1.37538361
-5.09354677,4.87070078,0.00503339,1.32926182,2.78195894,1.88226585,0.01187552,1.35897639
-5.08754377,4.94723932,0.00480655,1.37747582,2.84624792,1.92652784,0.01236216,1.34112286
-5.08154077,5.02385056,0.00460216,1.42655878,2.91231332,1.97070143,0.01286247,1.32180278
-5.07553777,5.09939209,0.00441943,1.47595910,2.97959923,2.01417598,0.01337041,1.30104793
-5.06953477,5.17272185,0.00425746,1.52509280,3.04745975,2.05634343,0.01387929,1.27894567
-5.06353177,5.24272809,0.00411525,1.57335788,3.11516919,2.09661499,0.01438190,1.25563875
-5.05752876,5.30835546,0.00399177,1.62014903,3.18193429,2.13443641,0.01487063,1.23132145
-5.05152576,5.36862643,0.00388599,1.66487226,3.24690854,2.16930119,0.01533769,1.20623262
-5.04552276,5.42265793,0.00379689,1.70695883,3.30920861,2.20076131,0.01577521,1.18064582
-5.03951976,5.46967314,0.00372344,1.74587812,3.36793294,2.22843524,0.01617547,1.15485753
-5.03351676,5.50900860,0.00366460,1.78114893,3.42218210,2.25201302,0.01653107,1.12917413
-5.02751376,5.54011742,0.00361930,1.81234902,3.47108105,2.27125846,0.01683510,1.10389831
-5.02151076,5.56256902,0.00358641,1.83912261,3.51380265,2.28600861,0.01708132,1.07931606
-5.01550775,5.57604636,0.00356472,1.86118584,3.54959208,2.29617083,0.01726430,1.05568462
-5.00950475,5.58034154,0.00355293,1.87833018,3.57779142,2.30171796,0.01737958,1.03322236
-5.00350175,5.57535049,0.00354960,1.89042379,3.59786373,2.30268189,0.01742374,1.01210092
-4.99749875,5.56106773,0.00355322,1.89741121,3.60941570,2.29914643,0.01739455,0.99244008
-4.99149575,5.53758172,0.00356214,1.89931151,3.61221780,2.29123970,0.01729096,0.97430555
-4.98549275,5.50507124,0.00357463,1.89621509,3.60622127,2.27912690,0.01711317,0.95770964
-4.97948974,5.46380311,0.00358890,1.88827951,3.59157059,2.26300359,0.01686261,0.94261475
-4.97348674,5.41413117,0.00360314,1.87572458,3.56861088,2.24309012,0.01654189,0.92893931
-4.96748374,5.35649618,0.00361556,1.85882678,3.53788928,2.21962717,0.01615476,0.91656573
-4.96148074,5.29142618,0.00362443,1.83791327,3.50014980,2.19287258,0.01570601,0.90534985
-4.95547774,5.21953654,0.00362815,1.81335546,3.45632128,2.16309926,0.01520134,0.89513126
-4.94947474,5.14152886,0.00362529,1.78556228,3.40749838,2.13059402,0.01464726,0.88574372
-4.94347174,5.05818774,0.00361463,1.75497292,3.35491570,2.09565690,0.01405090,0.87702525
-4.93746873,4.97037461,0.00359518,1.72204922,3.29991579,2.05860054,0.01341990,0.86882704
-4.93146573,4.87901792,0.00356627,1.68726745,3.24391163,2.01974928,0.01276221,0.86102084
-4.92546273,4.78509904,0.00352750,1.65110961,3.18834490,1.97943738,0.01208597,0.85350434
-4.91945973,4.68963391,0.00347879,1.61405414,3.13464148,1.93800622,0.01139931,0.84620427
-4.91345673,4.59365055,0.00342036,1.57656629,3.08416583,1.89580011,0.01071026,0.83907715
-4.90745373,4.49816309,0.00335270,1.53908822,3.03817619,1.85316086,0.01002659,0.83210779
-4.90145073,4.40414342,0.00327658,1.50202927,2.99778249,1.81042105,0.00935568,0.82530567
-4.89544772,4.31249190,0.00319300,1.46575657,2.96390919,1.76789648,0.00870449,0.81869962
-4.88944472,4.22400880,0.00310311,1.43058671,2.93726475,1.72587818,0.00807943,0.81233142
-4.88344172,4.13936849,0.00300824,1.39677868,2.91831962,1.68462461,0.00748633,0.80624867
-4.87743872,4.05909821,0.00290979,1.36452882,2.90729416,1.64435470,0.00693042,0.80049776
-4.87143572,3.98356337,0.00280920,1.33396807,2.90415740,1.60524247,0.00641634,0.79511746
-4.86543272,3.91296073,0.00270796,1.30516188,2.90863736,1.56741381,0.00594814,0.79013379
-4.85942971,3.84732080,0.00260748,1.27811317,2.92024265,1.53094586,0.00552933,0.78555652
-4.85342671,3.78651978,0.00250917,1.25276815,2.93829487,1.49586942,0.00516294,0.78137784
-4.84742371,3.73030107,0.00241436,1.22902515,2.96197039,1.46217458,0.00485160,0.77757310
-4.84142071,3.67830559,0.00232431,1.20674589,2.99034971,1.42981911,0.00459758,0.77410398
-4.83541771,3.63010928,0.00224021,1.18576892,3.02247199,1.39873967,0.00440294,0.77092357
-4.82941471,3.58526596,0.00216323,1.16592429,3.05739192,1.36886492,0.00426957,0.76798322
-4.82341171,3.54335280,0.00209448,1.14704896,3.09423590,1.34012975,0.00419931,0.76524057
-4.81740870,3.50401575,0.00203512,1.12900174,3.13225439,1.31248992,0.00419399,0.76266813
-4.81140570,3.46701168,0.00198633,1.11167708,3.17086725,1.28593576,0.00425552,0.76026179
-4.80540270,3.43224458,0.00194936,1.09501679,3.20969945,1.26050423,0.00438592,0.75804841
-4.79939970,3.39979298,0.00192561,1.07901884,3.24860471,1.23628809,0.00458736,0.75609198
-4.79339670,3.36992656,0.00191659,1.06374270,3.28767538,1.21344174,0.00486213,0.75449765
-4.78739370,3.34311039,0.00192401,1.04931093,3.32723771,1.19218284,0.00521266,0.75341314
-4.78139070,3.31999604,0.00194977,1.03590653,3.36783225,1.17278959,0.00564141,0.75302732
-4.77538769,3.30139967,0.00199600,1.02376654,3.41018027,1.15559361,0.00615085,0.75356583
-4.76938469,3.28826804,0.00206503,1.01317189,3.45513776,1.14096863,0.00674332,0.75528368
-4.76338169,3.28163397,0.00215938,1.00443418,3.50363933,1.12931562,0.00742094,0.75845537
-4.75737869,3.28256395,0.00228179,0.99788024,3.55663521,1.12104502,0.00818544,0.76336278
-4.75137569,3.29210052,0.00243513,0.99383521,3.61502475,1.11655727,0.00903807,0.77028150
-4.74537269,3.31120290,0.00262242,0.99260518,3.67959025,1.11622249,0.00997942,0.77946637
-4.73936968,3.34068932,0.00284673,0.99446049,3.75093514,1.12036072,0.01100929,0.79113699
-4.73336668,3.38118425,0.00311115,0.99962058,3.82943005,1.12922376,0.01212656,0.80546400
-4.72736368,3.43307392,0.00341872,1.00824127,3.91517038,1.14297961,0.01332909,0.82255692
-4.72136068,3.49647255,0.00377235,1.02040538,4.00794790,1.16170068,0.01461362,0.84245420
-4.71535768,3.57120146,0.00417476,1.03611689,4.10723871,1.18535614,0.01597575,0.86511610
-4.70935468,3.65678233,0.00462837,1.05529943,4.21220850,1.21380920,0.01740987,0.89042081
-4.70335168,3.75244510,0.00513522,1.07779872,4.32173553,1.24681923,0.01890920,0.91816399
-4.69734867,3.85715028,0.00569688,1.10338915,4.43445050,1.28404880,0.02046583,0.94806184
-4.69134567,3.96962434,0.00631436,1.13178398,4.54879169,1.32507520,0.02207081,0.97975752
-4.68534267,4.08840658,0.00698796,1.16264851,4.66307273,1.36940583,0.02371423,1.01283060
-4.67933967,4.21190482,0.00771724,1.19561564,4.77555987,1.41649663,0.02538537,1.04680915
-4.67333667,4.33845696,0.00850085,1.23030275,4.88455473,1.46577252,0.02707287,1.08118371
-4.66733367,4.46639537,0.00933650,1.26632907,4.98847836,1.51664887,0.02876482,1.11542266
-4.66133067,4.59411041,0.01022079,1.30333254,5.08595225,1.56855266,0.03044903,1.14898809
-4.65532766,4.72011014,0.01114924,1.34098517,5.17587185,1.62094243,0.03211308,1.18135164
-4.64932466,4.84307279,0.01211614,1.37900606,5.25746870,1.67332581,0.03374458,1.21200947
-4.64332166,4.96188972,0.01311457,1.41717141,5.33035743,1.72527385,0.03533124,1.24049577
-4.63731866,5.07569638,0.01413638,1.45532078,5.39456504,1.77643125,0.03686102,1.26639448
-4.63131566,5.18389014,0.01517224,1.49335942,5.45054023,1.82652231,0.03832228,1.28934861
-4.62531266,5.28613404,0.01621171,1.53125635,5.49914187,1.87535193,0.03970383,1.30906715
-4.61930965,5.38234648,0.01724334,1.56903834,5.54160651,1.92280201,0.04099504,1.32532934
-4.61330665,5.47267766,0.01825487,1.60677995,5.57949602,1.96882334,0.04218593,1.33798638
-4.60730365,5.55747411,0.01923345,1.64459028,5.61462729,2.01342347,0.04326722,1.34696085
-4.60130065,5.63723335,0.02016584,1.68259693,5.64898705,2.05665126,0.04423042,1.35224394
-4.59529765,5.71255114,0.02103880,1.72092805,5.68463531,2.09857913,0.04506787,1.35389096
-4.58929465,5.78406418,0.02183933,1.75969343,5.72360204,2.13928382,0.04577287,1.35201551
-4.58329165,5.85239139,0.02255511,1.79896557,5.76778158,2.17882683,0.04633970,1.34678260
-4.57728864,5.91807668,0.02317478,1.83876181,5.81882976,2.21723570,0.04676373,1.33840122
-4.57128564,5.98153639,0.02368837,1.87902845,5.87806875,2.25448713,0.04704149,1.32711666
-4.56528264,6.04301404,0.02408759,1.91962787,5.94640404,2.29049298,0.04717076,1.31320285
-4.55927964,6.10254471,0.02436612,1.96032931,6.02425767,2.32508996,0.04715060,1.29695502
-4.55327664,6.15993105,0.02451991,2.00080410,6.11152117,2.35803371,0.04698147,1.27868270
-4.54727364,6.21473201,0.02454731,2.04062574,6.20753058,2.38899770,0.04666517,1.25870342
-4.54127064,6.26626514,0.02444921,2.07927494,6.31106513,2.41757725,0.04620494,1.23733681
-4.53526763,6.31362231,0.02422906,2.11614987,6.42036993,2.44329846,0.04560535,1.21489940
-4.52926463,6.35569837,0.02389278,2.15058109,6.53320197,2.46563203,0.04487230,1.19169991
-4.52326163,6.39123129,0.02344864,2.18185088,6.64689774,2.48401114,0.04401291,1.16803511
-4.51725863,6.41885223,0.02290703,2.20921618,6.75845965,2.49785291,0.04303538,1.14418602
-4.51125563,6.43714305,0.02228016,2.23193428,6.86465763,2.50658232,0.04194889,1.12041469
-4.50525263,6.44469882,0.02158166,2.24929017,6.96214170,2.50965764,0.04076337,1.09696122
-4.49924962,6.44019239,0.02082623,2.26062449,7.04756066,2.50659612,0.03948938,1.07404139
-4.49324662,6.42243816,0.02002915,2.26536075,7.11768192,2.49699876,0.03813789,1.05184459
-4.48724362,6.39045210,0.01920586,2.26303067,7.16950751,2.48057309,0.03672009,1.03053229
-4.48124062,6.34350534,0.01837151,2.25329657,7.20038144,2.45715259,0.03524723,1.01023719
-4.47523762,6.28116891,0.01754057,2.23596955,7.20808417,2.42671216,0.03373048,0.99106287
-4.46923462,6.20334760,0.01672641,2.21102283,7.19091035,2.38937848,0.03218076,0.97308421
-4.46323162,6.11030140,0.01594104,2.17859943,7.14772731,2.34543495,0.03060864,0.95634859
-4.45722861,6.00265366,0.01519481,2.13901376,7.07801204,2.29532081,0.02902426,0.94087785
-4.45122561,5.88138546,0.01449629,2.09274705,6.98186587,2.23962431,0.02743728,0.92667092
-4.44522261,5.74781657,0.01385211,2.04043658,6.86000690,2.17907026,0.02585682,0.91370732
-4.43921961,5.60357366,0.01326700,1.98285921,6.71374116,2.11450232,0.02429142,0.90195116
-4.43321661,5.45054725,0.01274381,1.92090972,6.54491423,2.04686070,0.02274909,0.89135557
-4.42721361,5.29083903,0.01228363,1.85557488,6.35584615,1.97715625,0.02123726,0.88186758
-4.42121061,5.12670185,0.01188602,1.78790418,6.14925249,1.90644186,0.01976277,0.87343292
-4.41520760,4.96047469,0.01154915,1.71897842,5.92815549,1.83578225,0.01833194,0.86600075
-4.40920460,4.79451507,0.01127017,1.64987740,5.69578867,1.76622350,0.01695049,0.85952802
-4.40320160,4.63113170,0.01104538,1.58164789,5.45549911,1.69876325,0.01562357,0.85398311
-4.39719860,4.47251964,0.01087063,1.51527325,5.21065088,1.63432284,0.01435574,0.84934870
-4.39119560,4.32070033,0.01074148,1.45164560,4.96453305,1.57372233,0.01315095,0.84562354
-4.38519260,4.17746854,0.01065357,1.39154188,4.72027541,1.51765927,0.01201252,0.84282302
-4.37918959,4.04434802,0.01060276,1.33560433,4.48077431,1.46669188,0.01094307,0.84097848
-4.37318659,3.92255703,0.01058533,1.28432624,4.24863059,1.42122721,0.00994458,0.84013525
-4.36718359,3.81298470,0.01059812,1.23804331,4.02610101,1.38151460,0.00901827,0.84034939
-4.36118059,3.71617890,0.01063858,1.19693081,3.81506376,1.34764440,0.00816468,0.84168343
-4.35517759,3.63234536,0.01070481,1.16100654,3.61699851,1.31955203,0.00738361,0.84420117
-4.34917459,3.56135808,0.01079548,1.13013921,3.43298033,1.29702696,0.00667415,0.84796199
-4.34317159,3.50278008,0.01090979,1.10406188,3.26368686,1.27972628,0.00603473,0.85301491
-4.33716858,3.45589359,0.01104729,1.08238966,3.10941739,1.26719208,0.00546314,0.85939283
-4.33116558,3.41973845,0.01120770,1.06464094,2.97012239,1.25887219,0.00495661,0.86710736
-4.32516258,3.39315703,0.01139077,1.05026115,2.84544167,1.25414313,0.00451186,0.87614466
-4.31915958,3.37484423,0.01159604,1.03864808,2.73474914,1.25233478,0.00412521,0.88646254
-4.31315658,3.36340044,0.01182265,1.02917774,2.63720247,1.25275556,0.00379269,0.89798925
-4.30715358,3.35738593,0.01206918,1.02122964,2.55179535,1.25471742,0.00351010,0.91062404
