energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-2.90845423,3.56895453,0.72290680,2.75517802,0.00101131,0.03203191,0.16677695,0.00000000,0.30026379,0.71686670
-2.90245123,3.59760572,0.72692542,2.78878857,0.00102111,0.03211079,0.17053691,0.00000000,0.30203409,0.71420403
-2.89644822,3.62237360,0.73041942,2.81963218,0.00102857,0.03215834,0.17399348,0.00000000,0.30310831,0.71050978
-2.89044522,3.64257392,0.73322794,2.84703606,0.00103344,0.03216005,0.17707113,0.00000000,0.30347359,0.70576797
-2.88444222,3.65757756,0.73519369,2.87038175,0.00103551,0.03210264,0.17970165,0.00000000,0.30311959,0.69996914
-2.87843922,3.66683164,0.73616914,2.88912354,0.00103459,0.03197452,0.18182583,0.00000000,0.30203891,0.69311234
-2.87243622,3.66988005,0.73602294,2.90280584,0.00103052,0.03176621,0.18339494,0.00000000,0.30022765,0.68520732
-2.86643322,3.66638257,0.73464632,2.91107894,0.00102322,0.03147067,0.18437188,0.00000000,0.29768619,0.67627692
-2.86043022,3.65613186,0.73195911,2.91371255,0.00101260,0.03108358,0.18473212,0.00000000,0.29442005,0.66635940
-2.85442721,3.63906757,0.72791522,2.91060672,0.00099868,0.03060344,0.18446424,0.00000000,0.29044092,0.65551055
-2.84842421,3.61528674,0.72250714,2.90179943,0.00098151,0.03003168,0.18357022,0.00000000,0.28576762,0.64380540
-2.84242121,3.58504984,0.71576929,2.88747062,0.00096121,0.02937254,0.18206540,0.00000000,0.28042705,0.63133942
-2.83641821,3.54878191,0.70777998,2.86794211,0.00093795,0.02863298,0.17997816,0.00000000,0.27445495,0.61822901
-2.83041521,3.50706860,0.69866185,2.84367324,0.00091198,0.02782235,0.17734926,0.00000000,0.26789644,0.60461120
-2.82441221,3.46064686,0.68858063,2.81525230,0.00088358,0.02695217,0.17423103,0.00000000,0.26080638,0.59064260
-2.81840920,3.41039054,0.67774235,2.78338368,0.00085311,0.02603566,0.17068628,0.00000000,0.25324926,0.57649750
-2.81240620,3.35729131,0.66638901,2.74887124,0.00082097,0.02508740,0.16678703,0.00000000,0.24529886,0.56236529
-2.80640320,3.30243561,0.65479279,2.71259821,0.00078760,0.02412288,0.16261315,0.00000000,0.23703755,0.54844727
-2.80040020,3.24697835,0.64324921,2.67550449,0.00075349,0.02315805,0.15825089,0.00000000,0.22855521,0.53495301
-2.79439720,3.19211453,0.63206934,2.63856197,0.00071917,0.02220895,0.15379131,0.00000000,0.21994791,0.52209639
-2.78839420,3.13904974,0.62157144,2.60274882,0.00068517,0.02129136,0.14932874,0.00000000,0.21131631,0.51009153
-2.78239120,3.08897070,0.61207232,2.56902368,0.00065207,0.02042046,0.14495920,0.00000000,0.20276392,0.49914879
-2.77638819,3.04301696,0.60387878,2.53830058,0.00062047,0.01961064,0.14077890,0.00000000,0.19439519,0.48947091
-2.77038519,3.00225446,0.59727935,2.51142548,0.00059099,0.01887532,0.13688268,0.00000000,0.18631363,0.48124945
-2.76438219,2.96765205,0.59253667,2.48915520,0.00056426,0.01822682,0.13336261,0.00000000,0.17861988,0.47466160
-2.75837919,2.94006118,0.58988061,2.47213921,0.00054094,0.01767635,0.13030659,0.00000000,0.17140993,0.46986738
-2.75237619,2.92019942,0.58950242,2.46090475,0.00052169,0.01723402,0.12779700,0.00000000,0.16477343,0.46700713
-2.74637319,2.90863770,0.59154989,2.45584564,0.00050722,0.01690888,0.12590951,0.00000000,0.15879219,0.46619948
-2.74037019,2.90579130,0.59612365,2.45721461,0.00049825,0.01670902,0.12471182,0.00000000,0.15353889,0.46753946
-2.73436718,2.91191442,0.60327466,2.46511926,0.00049556,0.01664164,0.12426264,0.00000000,0.14907597,0.47109693
-2.72836418,2.92709780,0.61300271,2.47952145,0.00049994,0.01671312,0.12461071,0.00000000,0.14545481,0.47691504
-2.72236118,2.95126928,0.62525613,2.50023966,0.00051225,0.01692911,0.12579393,0.00000000,0.14271508,0.48500891
-2.71635818,2.98419663,0.63993238,2.52695417,0.00053340,0.01729452,0.12783867,0.00000000,0.14088432,0.49536439
-2.71035518,3.02549254,0.65687980,2.55921458,0.00056436,0.01781354,0.13075934,0.00000000,0.13997770,0.50793684
-2.70435218,3.07462138,0.67590008,2.59644947,0.00060614,0.01848955,0.13455804,0.00000000,0.13999809,0.52265027
-2.69834917,3.13090764,0.69675177,2.63797777,0.00065984,0.01932504,0.13922465,0.00000000,0.14093618,0.53939657
-2.69234617,3.19354605,0.71915458,2.68302182,0.00072659,0.02032146,0.14473708,0.00000000,0.14277091,0.55803531
-2.68634317,3.26161345,0.74279448,2.73072182,0.00080758,0.02147903,0.15106194,0.00000000,0.14546999,0.57839392
-2.68034017,3.33408256,0.76732967,2.78015175,0.00090400,0.02279656,0.15815547,0.00000000,0.14899070,0.60026872
-2.67433717,3.40983784,0.79239729,2.83033653,0.00101708,0.02427124,0.16596487,0.00000000,0.15328078,0.62342658
-2.66833417,3.48769363,0.81762077,2.88027060,0.00114800,0.02589841,0.17442988,0.00000000,0.15827950,0.64760760
-2.66233117,3.56641465,0.84261794,2.92893770,0.00129786,0.02767140,0.18348471,0.00000000,0.16391895,0.67252865
-2.65632816,3.64473878,0.86700953,2.97533177,0.00146768,0.02958137,0.19306002,0.00000000,0.17012533,0.69788787
-2.65032516,3.72140200,0.89042807,3.01847878,0.00165829,0.03161719,0.20308523,0.00000000,0.17682042,0.72336996
-2.64432216,3.79516500,0.91252691,3.05745913,0.00187029,0.03376539,0.21349061,0.00000000,0.18392307,0.74865220
-2.63831916,3.86484086,0.93298915,3.09143013,0.00210403,0.03601015,0.22420943,0.00000000,0.19135071,0.77341100
-2.63231616,3.92932310,0.95153611,3.11964800,0.00235945,0.03833339,0.23517983,0.00000000,0.19902074,0.79732861
-2.62631316,3.98761288,0.96793516,3.14148865,0.00263614,0.04071491,0.24634630,0.00000000,0.20685188,0.82009984
-2.62031016,4.03884460,0.98200649,3.15646643,0.00293316,0.04313255,0.25766077,0.00000000,0.21476539,0.84143849
-2.61430715,4.08230848,0.99362850,3.16425010,0.00324908,0.04556251,0.26908310,0.00000000,0.22268597,0.86108312
-2.60830415,4.11746916,1.00274171,3.16467502,0.00358190,0.04797961,0.28058103,0.00000000,0.23054251,0.87880194
-2.60230115,4.14397930,1.00935066,3.15775097,0.00392903,0.05035769,0.29212938,0.00000000,0.23826855,0.89439677
-2.59629815,4.16168735,1.01352393,3.14366487,0.00428729,0.05267000,0.30370875,0.00000000,0.24580250,0.90770562
-2.59029515,4.17063889,1.01539197,3.12277794,0.00465293,0.05488964,0.31530357,0.00000000,0.25308751,0.91860414
-2.58429215,4.17107124,1.01514293,3.09561702,0.00502169,0.05698998,0.32689966,0.00000000,0.26007121,0.92700581
-2.57828914,4.16340141,1.01301629,3.06286014,0.00538881,0.05894517,0.33848147,0.00000000,0.26670521,0.93286085
-2.57228614,4.14820765,1.00929490,3.02531650,0.00574918,0.06073052,0.35002913,0.00000000,0.27294445,0.93615426
-2.56628314,4.12620532,1.00429521,2.98390144,0.00609744,0.06232301,0.36151545,0.00000000,0.27874651,0.93690289
-2.56028014,4.09821792,0.99835635,2.93960717,0.00642809,0.06370168,0.37290314,0.00000000,0.28407095,0.93515204
-2.55427714,4.06514462,0.99182839,2.89347023,0.00673566,0.06484804,0.38414241,0.00000000,0.28887862,0.93097156
-2.54827414,4.02792527,0.98506004,2.84653692,0.00701485,0.06574636,0.39516909,0.00000000,0.29313121,0.92445193
-2.54227114,3.98750472,0.97838643,2.79982788,0.00726071,0.06638408,0.40590357,0.00000000,0.29679094,0.91570037
-2.53626813,3.94479756,0.97211729,2.75430326,0.00746881,0.06675195,0.41625046,0.00000000,0.29982049,0.90483720
-2.53026513,3.90065486,0.96652597,2.71082980,0.00763533,0.06684430,0.42609935,0.00000000,0.30218314,0.89199263
-2.52426213,3.85583412,0.96183976,2.67015115,0.00775724,0.06665912,0.43532634,0.00000000,0.30384325,0.87730396
-2.51825913,3.81097370,0.95823169,2.63286250,0.00783238,0.06619813,0.44379673,0.00000000,0.30476693,0.86091333
-2.51225613,3.76657260,0.95581431,2.59939064,0.00785954,0.06546676,0.45136841,0.00000000,0.30492293,0.84296595
-2.50625313,3.72297625,0.95463546,2.56998034,0.00783849,0.06447406,0.45789609,0.00000000,0.30428375,0.82360882
-2.50025013,3.68036908,0.95467636,2.54468732,0.00777000,0.06323254,0.46323614,0.00000000,0.30282684,0.80298978
-2.49424712,3.63877387,0.95585196,2.52337858,0.00765579,0.06175795,0.46725175,0.00000000,0.30053587,0.78125698
-2.48824412,3.59805798,0.95801373,2.50573973,0.00749846,0.06006900,0.46981834,0.00000000,0.29740198,0.75855854
-2.48224112,3.55794636,0.96095465,2.49128948,0.00730142,0.05818702,0.47082882,0.00000000,0.29342506,0.73504244
-2.47623812,3.51804067,0.96441644,2.47940058,0.00706875,0.05613561,0.47019867,0.00000000,0.28861474,0.71085661
-2.47023512,3.47784404,0.96809880,2.46932666,0.00680503,0.05394023,0.46787040,0.00000000,0.28299137,0.68614903
-2.46423212,3.43679057,0.97167033,2.46023400,0.00651524,0.05162777,0.46381733,0.00000000,0.27658663,0.66106804
-2.45822911,3.39427845,0.97478089,2.45123708,0.00620456,0.04922617,0.45804652,0.00000000,0.26944401,0.63576276
-2.45222611,3.34970562,0.97707510,2.44143671,0.00587823,0.04676396,0.45060069,0.00000000,0.26161887,0.61038359
-2.44622311,3.30250662,0.97820629,2.42995923,0.00554139,0.04426991,0.44155900,0.00000000,0.25317830,0.58508286
-2.44022011,3.25218915,0.97785074,2.41599540,0.00519896,0.04177264,0.43103681,0.00000000,0.24420067,0.56001563
-2.43421711,3.19836907,0.97572149,2.39883729,0.00485550,0.03930026,0.41918423,0.00000000,0.23477483,0.53534054
-2.42821411,3.14080202,0.97158120,2.37791188,0.00451517,0.03688013,0.40618367,0.00000000,0.22499910,0.51122079
-2.42221111,3.07941064,0.96525364,2.35280976,0.00418160,0.03453850,0.39224636,0.00000000,0.21497996,0.48782505
-2.41620810,3.01430565,0.95663319,2.32330770,0.00385790,0.03230035,0.37760806,0.00000000,0.20483056,0.46532825
-2.41020510,2.94579987,0.94569191,2.28938401,0.00354661,0.03018915,0.36252391,0.00000000,0.19466901,0.44391219
-2.40420210,2.87441404,0.93248381,2.25122590,0.00324974,0.02822667,0.34726287,0.00000000,0.18461651,0.42376573
-2.39819910,2.80087384,0.91714591,2.20922806,0.00296877,0.02643284,0.33210152,0.00000000,0.17479533,0.40508438
-2.39219610,2.72609765,0.89989608,2.16398258,0.00270469,0.02482554,0.31731775,0.00000000,0.16532674,0.38806931
-2.38619310,2.65117513,0.88102741,2.11626007,0.00245807,0.02342049,0.30318421,0.00000000,0.15632888,0.37292545
-2.38019010,2.57733683,0.86089929,2.06698269,0.00222910,0.02223107,0.28996183,0.00000000,0.14791451,0.35985864
-2.37418709,2.50591586,0.83992547,2.01718985,0.00201768,0.02126815,0.27789356,0.00000000,0.14018888,0.34907181
-2.36818409,2.43830261,0.81855942,1.96799801,0.00182344,0.02053989,0.26719828,0.00000000,0.13324753,0.34076010
-2.36218109,2.37589411,0.79727752,1.92055583,0.00164583,0.02005157,0.25806530,0.00000000,0.12717428,0.33510501
-2.35617809,2.32003996,0.77656087,1.87599685,0.00148418,0.01980541,0.25064932,0.00000000,0.12203920,0.33226770
-2.35017509,2.27198691,0.75687621,1.83539130,0.00133771,0.01980032,0.24506612,0.00000000,0.11789682,0.33238157
-2.34417209,2.23282436,0.73865705,1.79969930,0.00120559,0.02003180,0.24138900,0.00000000,0.11478453,0.33554449
-2.33816908,2.20343314,0.72228559,1.76972754,0.00108699,0.02049171,0.23964620,0.00000000,0.11272122,0.34181092
-2.33216608,2.18443991,0.70807637,1.74609115,0.00098105,0.02116823,0.23981927,0.00000000,0.11170619,0.35118427
-2.32616308,2.17617930,0.69626244,1.72918274,0.00088695,0.02204579,0.24184255,0.00000000,0.11171849,0.36361006
-2.32016008,2.17866572,0.68698456,1.71915002,0.00080387,0.02310508,0.24560381,0.00000000,0.11271658,0.37897013
-2.31415708,2.19157634,0.68028409,1.71588298,0.00073103,0.02432319,0.25094615,0.00000000,0.11463851,0.39707838
-2.30815408,2.21424645,0.67609984,1.71901143,0.00066766,0.02567385,0.25767109,0.00000000,0.11740256,0.41767856
-2.30215108,2.24567764,0.67426915,1.72791312,0.00061304,0.02712773,0.26554287,0.00000000,0.12090842,0.44044420
-2.29614807,2.28455892,0.67453307,1.74173208,0.00056642,0.02865290,0.27429395,0.00000000,0.12503886,0.46498107
-2.29014507,2.32930026,0.67654557,1.75940660,0.00052711,0.03021540,0.28363155,0.00000000,0.12966194,0.49083243
-2.28414207,2.37807744,0.67988621,1.77970553,0.00049440,0.03177988,0.29324506,0.00000000,0.13463377,0.51748675
-2.27813907,2.42888649,0.68407596,1.80127146,0.00046759,0.03331036,0.30281422,0.00000000,0.13980163,0.54438818
-2.27213607,2.47960588,0.68859515,1.82266897,0.00044601,0.03477105,0.31201769,0.00000000,0.14500751,0.57094926
-2.26613307,2.52806373,0.69290315,1.84243572,0.00042897,0.03612719,0.32054186,0.00000000,0.15009198,0.59656559
-2.26013007,2.57210766,0.69645851,1.85913431,0.00041579,0.03734594,0.32808957,0.00000000,0.15489807,0.62063204
-2.25412706,2.60967424,0.69873898,1.87140281,0.00040583,0.03839719,0.33438833,0.00000000,0.15927543,0.64255970
-2.24812406,2.63885540,0.69926048,1.87800164,0.00039844,0.03925439,0.33919797,0.00000000,0.16308415,0.66179313
-2.24212106,2.65795907,0.69759412,1.87785511,0.00039303,0.03989521,0.34231712,0.00000000,0.16619852,0.67782707
-2.23611806,2.66556181,0.69338079,1.87008607,0.00038902,0.04030218,0.34358858,0.00000000,0.16851036,0.69022195
-2.23011506,2.66055122,0.68634261,1.85404216,0.00038588,0.04046309,0.34290312,0.00000000,0.16993182,0.69861752
-2.22411206,2.64215697,0.67629095,1.82931327,0.00038313,0.04037131,0.34020180,0.00000000,0.17039762,0.70274399
-2.21810905,2.60996917,0.66313081,1.79573945,0.00038037,0.04002586,0.33547652,0.00000000,0.16986659,0.70243024
-2.21210605,2.56394400,0.64686149,1.75340964,0.00037724,0.03943143,0.32876894,0.00000000,0.16832248,0.69760872
-2.20610305,2.50439661,0.62757373,1.70265152,0.00037346,0.03859805,0.32016783,0.00000000,0.16577397,0.68831682
-2.20010005,2.43198222,0.60544363,1.64401352,0.00036885,0.03754078,0.30980497,0.00000000,0.16225395,0.67469477
-2.19409705,2.34766666,0.58072375,1.57824008,0.00036329,0.03627916,0.29784972,0.00000000,0.15781812,0.65698011
-2.18809405,2.25268806,0.55373199,1.50624162,0.00035677,0.03483653,0.28450274,0.00000000,0.15254288,0.63549917
-2.18209105,2.14851166,0.52483878,1.42906081,0.00034936,0.03323936,0.26998890,0.00000000,0.14652280,0.61065581
-2.17608804,2.03678007,0.49445336,1.34783684,0.00034123,0.03151642,0.25454985,0.00000000,0.13986755,0.58291822
-2.17008504,1.91926116,0.46300960,1.26376916,0.00033267,0.02969801,0.23843649,0.00000000,0.13269871,0.55280419
-2.16408204,1.79779588,0.43095225,1.17808244,0.00032406,0.02781517,0.22190169,0.00000000,0.12514631,0.52086569
-2.15807904,1.67424805,0.39872388,1.09199377,0.00031589,0.02589892,0.20519352,0.00000000,0.11734550,0.48767328
-2.15207604,1.55045804,0.36675317,1.00668354,0.00030880,0.02397960,0.18854910,0.00000000,0.10943329,0.45380116
-2.14607304,1.42820164,0.33544486,0.92327053,0.00030354,0.02208629,0.17218949,0.00000000,0.10154557,0.41981327
-2.14007004,1.30915543,0.30517157,0.84279193,0.00030101,0.02024632,0.15631552,0.00000000,0.09381451,0.38625103
-2.13406703,1.19486914,0.27626765,0.76618841,0.00030226,0.01848491,0.14110472,0.00000000,0.08636630,0.35362295
-2.12806403,1.08674535,0.24902508,0.69429428,0.00030853,0.01682489,0.12670938,0.00000000,0.07931944,0.32239640
-2.12206103,0.98602633,0.22369125,0.62783237,0.00032124,0.01528658,0.11325564,0.00000000,0.07278339,0.29299165
-2.11605803,0.89378756,0.20046861,0.56741311,0.00034205,0.01388775,0.10084358,0.00000000,0.06685771,0.26577801
-2.11005503,0.81093701,0.17951575,0.51353719,0.00037285,0.01264361,0.08954808,0.00000000,0.06163156,0.24107204
-2.10405203,0.73821928,0.16094971,0.46660096,0.00041578,0.01156694,0.07942049,0.00000000,0.05718358,0.21913746
-2.09804902,0.67622323,0.14484926,0.42690366,0.00047330,0.01066822,0.07049069,0.00000000,0.05358188,0.20018653
-2.09204602,0.62539209,0.13125864,0.39465581,0.00054817,0.00995579,0.06276961,0.00000000,0.05088436,0.18438239
-2.08604302,0.58603462,0.12019164,0.36998771,0.00064348,0.00943603,0.05625188,0.00000000,0.04913891,0.17184220
-2.08004002,0.55833627,0.11163559,0.35295763,0.00076267,0.00911348,0.05091856,0.00000000,0.04838376,0.16264038
-2.07403702,0.54236950,0.10555512,0.34355885,0.00090955,0.00899098,0.04673972,0.00000000,0.04864759,0.15681192
-2.06803402,0.53810233,0.10189550,0.34172536,0.00108825,0.00906974,0.04367690,0.00000000,0.04994956,0.15435535
-2.06203102,0.54540475,0.10058533,0.34733590,0.00130325,0.00934933,0.04168524,0.00000000,0.05229921,0.15523506
-2.05602801,0.56405285,0.10153866,0.36021619,0.00155932,0.00982769,0.04071527,0.00000000,0.05569603,0.15938314
-2.05002501,0.59373060,0.10465654,0.38013973,0.00186150,0.01050102,0.04071444,0.00000000,0.06012902,0.16670039
-2.04402201,0.63402964,0.10982796,0.40682712,0.00221498,0.01136367,0.04162823,0.00000000,0.06557597,0.17705683
-2.03801901,0.68444773,0.11693036,0.43994460,0.00262505,0.01240798,0.04340097,0.00000000,0.07200280,0.19029167
-2.03201601,0.74438649,0.12582987,0.47910214,0.00309697,0.01362415,0.04597639,0.00000000,0.07936280,0.20621306
-2.02601301,0.81314919,0.13638143,0.52385172,0.00363582,0.01500001,0.04929800,0.00000000,0.08759603,0.22459782
-2.02001001,0.88993975,0.14842894,0.57368629,0.00424634,0.01652101,0.05330919,0.00000000,0.09662891,0.24519144
-2.01400700,0.97386344,0.16180568,0.62804018,0.00493278,0.01817004,0.05795335,0.00000000,0.10637411,0.26770864
-2.00800400,1.06393043,0.17633504,0.68629108,0.00569863,0.01992746,0.06317389,0.00000000,0.11673084,0.29183475
-2.00200100,1.15906246,0.19183180,0.74776436,0.00654645,0.02177122,0.06891422,0.00000000,0.12758551,0.31722813
-1.99599800,1.25810336,0.20810397,0.81173958,0.00747767,0.02367696,0.07511784,0.00000000,0.13881300,0.34352376
-1.98999500,1.35983330,0.22495517,0.87745954,0.00849227,0.02561835,0.08172843,0.00000000,0.15027842,0.37033810
-1.98399200,1.46298685,0.24218759,0.94414157,0.00958868,0.02756749,0.08868997,0.00000000,0.16183930,0.39727522
-1.97798899,1.56627433,0.25960543,1.01099086,0.01076349,0.02949533,0.09594703,0.00000000,0.17334834,0.42393398
-1.97198599,1.66840593,0.27701867,1.07721532,0.01201132,0.03137236,0.10344494,0.00000000,0.18465649,0.44991624
-1.96598299,1.76811751,0.29424690,1.14204141,0.01332469,0.03316919,0.11113013,0.00000000,0.19561632,0.47483565
-1.95997999,1.86419721,0.31112324,1.20473025,0.01469395,0.03485733,0.11895032,0.00000000,0.20608547,0.49832675
-1.95397699,1.95551161,0.32749785,1.26459324,0.01610723,0.03640991,0.12685474,0.00000000,0.21593016,0.52005395
-1.94797399,2.04103025,0.34324097,1.32100645,0.01755052,0.03780243,0.13479430,0.00000000,0.22502850,0.53972000
-1.94197099,2.11984730,0.35824532,1.37342302,0.01900780,0.03901348,0.14272155,0.00000000,0.23327344,0.55707352
-1.93596798,2.19119945,0.37242748,1.42138310,0.02046125,0.04002542,0.15059065,0.00000000,0.24057526,0.57191520
-1.92996498,2.25447907,0.38572839,1.46452061,0.02189153,0.04082489,0.15835720,0.00000000,0.24686348,0.58410237
-1.92396198,2.30924215,0.39811275,1.50256677,0.02327819,0.04140332,0.16597793,0.00000000,0.25208803,0.59355169
-1.91795898,2.35521061,0.40956734,1.53535011,0.02460006,0.04175724,0.17341035,0.00000000,0.25621974,0.60023980
-1.91195598,2.39226917,0.42009836,1.56279308,0.02583581,0.04188841,0.18061240,0.00000000,0.25924999,0.60420201
-1.90595298,2.42045690,0.42972795,1.58490562,0.02696447,0.04180388,0.18754203,0.00000000,0.26118965,0.60552892
-1.89994997,2.43995429,0.43849004,1.60177608,0.02796600,0.04151585,0.19415692,0.00000000,0.26206739,0.60436134
-1.89394697,2.45106640,0.44642579,1.61356010,0.02882190,0.04104135,0.20041426,0.00000000,0.26192739,0.60088365
-1.88794397,2.45420349,0.45357893,1.62046814,0.02951575,0.04040184,0.20627066,0.00000000,0.26082659,0.59531612
-1.88194097,2.44985978,0.45999123,1.62275242,0.03003374,0.03962267,0.21168233,0.00000000,0.25883178,0.58790637
-1.87593797,2.43859194,0.46569835,1.62069405,0.03036512,0.03873236,0.21660539,0.00000000,0.25601643,0.57892059
-1.86993497,2.42099802,0.47072642,1.61459083,0.03050261,0.03776197,0.22099644,0.00000000,0.25245773,0.56863487
-1.86393197,2.39769797,0.47508941,1.60474657,0.03044259,0.03674420,0.22481335,0.00000000,0.24823376,0.55732697
-1.85792896,2.36931638,0.47878759,1.59146215,0.03018533,0.03571263,0.22801622,0.00000000,0.24342099,0.54526894
-1.85192596,2.33646808,0.48180695,1.57502864,0.02973496,0.03470086,0.23056849,0.00000000,0.23809228,0.53272078
-1.84592296,2.29974678,0.48411978,1.55572261,0.02909939,0.03374169,0.23243811,0.00000000,0.23231536,0.51992538
-1.83991996,2.25971678,0.48568617,1.53380353,0.02829008,0.03286627,0.23359878,0.00000000,0.22615188,0.50710468
-1.83391696,2.21690765,0.48645640,1.50951302,0.02732168,0.03210343,0.23403104,0.00000000,0.21965692,0.49445717
-1.82791396,2.17181136,0.48637409,1.48307565,0.02621158,0.03147889,0.23372334,0.00000000,0.21287908,0.48215654
-1.82191096,2.12488148,0.48537964,1.45470088,0.02497943,0.03101469,0.23267278,0.00000000,0.20586095,0.47035131
-1.81590795,2.07653377,0.48341410,1.42458561,0.02364648,0.03072861,0.23088568,0.00000000,0.19863990,0.45916534
-1.80990495,2.02714764,0.48042285,1.39291699,0.02223502,0.03063376,0.22837777,0.00000000,0.19124909,0.44869882
-1.80390195,1.97706791,0.47635919,1.35987510,0.02076772,0.03073818,0.22517412,0.00000000,0.18371863,0.43902964
-1.79789895,1.92660645,0.47118747,1.32563508,0.01926703,0.03104465,0.22130867,0.00000000,0.17607665,0.43021484
-1.79189595,1.87604339,0.46488563,1.29036863,0.01775462,0.03155051,0.21682350,0.00000000,0.16835043,0.42229203
-1.78589295,1.82562782,0.45744711,1.25424478,0.01625087,0.03224774,0.21176779,0.00000000,0.16056720,0.41528063
-1.77988994,1.77557791,0.44888214,1.21742987,0.01477444,0.03312302,0.20619658,0.00000000,0.15275485,0.40918282
-1.77388694,1.72608081,0.43921818,1.18008701,0.01334193,0.03415805,0.20016942,0.00000000,0.14494228,0.40398426
-1.76788394,1.67729238,0.42849988,1.14237521,0.01196765,0.03532996,0.19374892,0.00000000,0.13715964,0.39965468
-1.76188094,1.62933736,0.41678837,1.10444832,0.01066346,0.03661182,0.18699932,0.00000000,0.12943816,0.39614823
-1.75587794,1.58231021,0.40416017,1.06645435,0.00943873,0.03797333,0.17998522,0.00000000,0.12180993,0.39340409
-1.74987494,1.53627717,0.39070569,1.02853516,0.00830039,0.03938163,0.17277039,0.00000000,0.11430744,0.39134710
-1.74387194,1.49127968,0.37652761,0.99082699,0.00725305,0.04080217,0.16541690,0.00000000,0.10696301,0.38988891
-1.73786893,1.44733951,0.36173909,0.95346182,0.00629914,0.04219965,0.15798446,0.00000000,0.09980827,0.38892955
-1.73186593,1.40446555,0.34646196,0.91656968,0.00543920,0.04353911,0.15052999,0.00000000,0.09287358,0.38835976
-1.72586293,1.36266221,0.33082503,0.88028188,0.00467213,0.04478693,0.14310758,0.00000000,0.08618752,0.38806386
-1.71985993,1.32193924,0.31496239,0.84473495,0.00399546,0.04591186,0.13576861,0.00000000,0.07977650,0.38792349
-1.71385693,1.28232234,0.29901192,0.81007508,0.00340567,0.04688601,0.12856207,0.00000000,0.07366450,0.38782192
-1.70785393,1.24386425,0.28311385,0.77646269,0.00289846,0.04768580,0.12153513,0.00000000,0.06787297,0.38764892
-1.70185093,1.20665549,0.26740940,0.74407673,0.00246905,0.04829266,0.11473365,0.00000000,0.06242079,0.38730602
-1.69584792,1.17083414,0.25203948,0.71311835,0.00211238,0.04869373,0.10820286,0.00000000,0.05732443,0.38671190
-1.68984492,1.13659396,0.23714335,0.68381351,0.00182336,0.04888229,0.10198790,0.00000000,0.05259819,0.38580768
-1.68384192,1.10419013,0.22285729,0.65641407,0.00159705,0.04885806,0.09613427,0.00000000,0.04825447,0.38456175
-1.67783892,1.07394206,0.20931314,0.63119726,0.00142875,0.04862721,0.09068814,0.00000000,0.04430416,0.38297400
-1.67183592,1.04623283,0.19663677,0.60846315,0.00131414,0.04820224,0.08569644,0.00000000,0.04075695,0.38107898
-1.66583292,1.02150498,0.18494648,0.58853004,0.00124931,0.04760164,0.08120667,0.00000000,0.03762164,0.37894785
-1.65982991,1.00025253,0.17435120,0.57172799,0.00123079,0.04684931,0.07726657,0.00000000,0.03490645,0.37668897
-1.65382691,0.98300935,0.16494878,0.55839033,0.00125555,0.04597384,0.07392343,0.00000000,0.03261915,0.37444677
-1.64782391,0.97033412,0.15682412,0.54884371,0.00132092,0.04500768,0.07122323,0.00000000,0.03076716,0.37239907
-1.64182091,0.96279247,0.15004748,0.54339686,0.00142457,0.04398616,0.06920963,0.00000000,0.02935756,0.37075270
-1.63581791,0.96093687,0.14467277,0.54232875,0.00156438,0.04294646,0.06792266,0.00000000,0.02839696,0.36973753
-1.62981491,0.96528511,0.14073619,0.54587637,0.00173841,0.04192651,0.06739748,0.00000000,0.02789128,0.36959912
-1.62381191,0.97629824,0.13825504,0.55422307,0.00194473,0.04096397,0.06766298,0.00000000,0.02784549,0.37059019
-1.61780890,0.99435901,0.13722690,0.56748778,0.00218140,0.04009523,0.06874045,0.00000000,0.02826324,0.37296119
-1.61180590,1.01975172,0.13762928,0.58571579,0.00244631,0.03935445,0.07064229,0.00000000,0.02914648,0.37695041
-1.60580290,1.05264445,0.13941966,0.60887156,0.00273714,0.03877278,0.07337091,0.00000000,0.03049507,0.38277397
-1.59979990,1.09307460,0.14253613,0.63683403,0.00305127,0.03837767,0.07691778,0.00000000,0.03230633,0.39061607
-1.59379690,1.14093834,0.14689848,0.66939475,0.00338578,0.03819235,0.08126278,0.00000000,0.03457477,0.40062000
-1.58779390,1.19598474,0.15240980,0.70625896,0.00373737,0.03823549,0.08637377,0.00000000,0.03729170,0.41288032
-1.58179090,1.25781474,0.15895860,0.74704976,0.00410241,0.03852094,0.09220654,0.00000000,0.04044504,0.42743637
-1.57578789,1.32588521,0.16642128,0.79131515,0.00447693,0.03905772,0.09870505,0.00000000,0.04401915,0.44426773
-1.56978489,1.39951807,0.17466493,0.83853791,0.00485669,0.03985007,0.10580201,0.00000000,0.04799478,0.46329155
-1.56378189,1.47791393,0.18355037,0.88814757,0.00523723,0.04089767,0.11341979,0.00000000,0.05234910,0.48436213
-1.55777889,1.56016991,0.19293528,0.93953436,0.00561399,0.04219588,0.12147162,0.00000000,0.05705579,0.50727263
-1.55177589,1.64530076,0.20267730,0.99206422,0.00598238,0.04373609,0.12986303,0.00000000,0.06208525,0.53175900
-1.54577289,1.73226242,0.21263691,1.04509436,0.00633788,0.04550614,0.13849351,0.00000000,0.06740483,0.55750592
