energy_ev,total_up,Cr_p_up,Cr_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.86643322,1.09582550,1.05905238,0.49793066,0.11565818,0.31996401,0.00054737,0.03642270,0.31592518,0.00000000
-2.86043022,1.14146169,1.12216623,0.51464326,0.12131865,0.33441807,0.00056179,0.03637419,0.33473290,0.00000000
-2.85442721,1.18544902,1.18450412,0.53074082,0.12687827,0.34850959,0.00057607,0.03612790,0.35290998,0.00000000
-2.84842421,1.22740573,1.24531970,0.54606541,0.13228726,0.36218220,0.00058989,0.03569751,0.37022553,0.00000000
-2.84242121,1.26700146,1.30389491,0.56049404,0.13749952,0.37538376,0.00060298,0.03510091,0.38646390,0.00000000
-2.83641821,1.30395777,1.35955353,0.57393944,0.14247239,0.38806365,0.00061513,0.03435949,0.40142979,0.00000000
-2.83041521,1.33804701,1.41167371,0.58634951,0.14716642,0.40017013,0.00062615,0.03349739,0.41495294,0.00000000
-2.82441221,1.36908970,1.45969903,0.59770550,0.15154505,0.41164772,0.00063589,0.03254053,0.42689169,0.00000000
-2.81840920,1.39695061,1.50314760,0.60801899,0.15557440,0.42243496,0.00064423,0.03151569,0.43713565,0.00000000
-2.81240620,1.42153393,1.54161890,0.61732798,0.15922299,0.43246270,0.00065107,0.03044955,0.44560704,0.00000000
-2.80640320,1.44277782,1.57479805,0.62569210,0.16246158,0.44165309,0.00065632,0.02936781,0.45226089,0.00000000
-2.80040020,1.46064888,1.60245750,0.63318749,0.16526306,0.44991944,0.00065990,0.02829435,0.45708393,0.00000000
-2.79439720,1.47513681,1.62445622,0.63990144,0.16760242,0.45716698,0.00066176,0.02725054,0.46009238,0.00000000
-2.78839420,1.48624976,1.64073651,0.64592713,0.16945688,0.46329465,0.00066186,0.02625468,0.46132883,0.00000000
-2.78239120,1.49401066,1.65131885,0.65135891,0.17080606,0.46819780,0.00066017,0.02532165,0.46085827,0.00000000
-2.77638819,1.49845486,1.65629523,0.65628815,0.17163237,0.47177174,0.00065667,0.02446264,0.45876369,0.00000000
-2.77038519,1.49962913,1.65582138,0.66080008,0.17192140,0.47391609,0.00065137,0.02368518,0.45514146,0.00000000
-2.76438219,1.49759221,1.65010845,0.66497161,0.17166255,0.47453957,0.00064430,0.02299321,0.45009679,0.00000000
-2.75837919,1.49241668,1.63941471,0.66887022,0.17084959,0.47356510,0.00063553,0.02238739,0.44373947,0.00000000
-2.75237619,1.48419212,1.62403750,0.67255400,0.16948138,0.47093488,0.00062512,0.02186547,0.43618022,0.00000000
-2.74637319,1.47302901,1.60430599,0.67607249,0.16756257,0.46661520,0.00061320,0.02142276,0.42752776,0.00000000
-2.74037019,1.45906320,1.58057485,0.67946842,0.16510420,0.46060073,0.00059990,0.02105272,0.41788667,0.00000000
-2.73436718,1.44246030,1.55321886,0.68277982,0.16212435,0.45291785,0.00058540,0.02074747,0.40735623,0.00000000
-2.72836418,1.42341945,1.52262862,0.68604239,0.15864852,0.44362710,0.00056989,0.02049837,0.39602998,0.00000000
-2.72236118,1.40217612,1.48920692,0.68929176,0.15470993,0.43282424,0.00055357,0.02029654,0.38399616,0.00000000
-2.71635818,1.37900331,1.45336586,0.69256525,0.15034958,0.42064006,0.00053670,0.02013332,0.37133871,0.00000000
-2.71035518,1.35421089,1.41552404,0.69590304,0.14561603,0.40723880,0.00051950,0.02000064,0.35813871,0.00000000
-2.70435218,1.32814266,1.37610387,0.69934829,0.14056500,0.39281509,0.00050222,0.01989129,0.34447602,0.00000000
-2.69834917,1.30117129,1.33552840,0.70294641,0.13525858,0.37758980,0.00048511,0.01979910,0.33043099,0.00000000
-2.69234617,1.27369087,1.29421765,0.70674307,0.12976425,0.36180457,0.00046838,0.01971905,0.31608592,0.00000000
-2.68634317,1.24610754,1.25258403,0.71078140,0.12415363,0.34571557,0.00045224,0.01964723,0.30152627,0.00000000
-2.68034017,1.21882846,1.21102710,0.71509823,0.11850099,0.32958651,0.00043688,0.01958074,0.28684124,0.00000000
-2.67433717,1.19224961,1.16992750,0.71971997,0.11288162,0.31368131,0.00042242,0.01951755,0.27212394,0.00000000
-2.66833417,1.16674314,1.12964029,0.72465809,0.10737000,0.29825665,0.00040899,0.01945630,0.25747088,0.00000000
-2.66233117,1.14264482,1.09048808,0.72990498,0.10203806,0.28355468,0.00039663,0.01939606,0.24298097,0.00000000
-2.65632816,1.12024243,1.05275421,0.73543033,0.09695327,0.26979631,0.00038536,0.01933612,0.22875395,0.00000000
-2.65032516,1.09976570,1.01667641,0.74117847,0.09217696,0.25717502,0.00037518,0.01927573,0.21488856,0.00000000
-2.64432216,1.08137837,0.98244144,0.74706715,0.08776276,0.24585183,0.00036600,0.01921402,0.20148041,0.00000000
-2.63831916,1.06517307,0.95018105,0.75298785,0.08375516,0.23595116,0.00035774,0.01914976,0.18861983,0.00000000
-2.63231616,1.05116910,0.91996960,0.75880791,0.08018851,0.22755804,0.00035027,0.01908137,0.17638976,0.00000000
-2.62631316,1.03931364,0.89182365,0.76437448,0.07708620,0.22071659,0.00034346,0.01900686,0.16486398,0.00000000
-2.62031016,1.02948615,0.86570364,0.76952028,0.07446027,0.21542981,0.00033716,0.01892393,0.15410563,0.00000000
-2.61430715,1.02150598,0.84151768,0.77407088,0.07231138,0.21166073,0.00033121,0.01883001,0.14416628,0.00000000
-2.60830415,1.01514286,0.81912743,0.77785332,0.07062917,0.20933471,0.00032548,0.01872247,0.13508552,0.00000000
-2.60230115,1.01012974,0.79835565,0.78070558,0.06939302,0.20834305,0.00031985,0.01859882,0.12689113,0.00000000
-2.59629815,1.00617749,0.77899542,0.78248651,0.06857308,0.20854750,0.00031423,0.01845687,0.11959982,0.00000000
-2.59029515,1.00299073,0.76082028,0.78308564,0.06813172,0.20978566,0.00030857,0.01829502,0.11321846,0.00000000
-2.58429215,1.00028403,0.74359505,0.78243236,0.06802519,0.21187708,0.00030285,0.01811244,0.10774579,0.00000000
-2.57828914,0.99779788,0.72708677,0.78050398,0.06820551,0.21462983,0.00029712,0.01790929,0.10317436,0.00000000
-2.57228614,0.99531349,0.71107522,0.77733223,0.06862244,0.21784727,0.00029144,0.01768687,0.09949273,0.00000000
-2.56628314,0.99266583,0.69536264,0.77300764,0.06922559,0.22133488,0.00028596,0.01744774,0.09668768,0.00000000
-2.56028014,0.98975435,0.67978206,0.76768173,0.06996642,0.22490692,0.00028084,0.01719582,0.09474633,0.00000000
-2.55427714,0.98655074,0.66420416,0.76156651,0.07080022,0.22839254,0.00027630,0.01693632,0.09365797,0.00000000
-2.54827414,0.98310345,0.64854211,0.75493147,0.07168784,0.23164141,0.00027258,0.01667576,0.09341567,0.00000000
-2.54227114,0.97953869,0.63275447,0.74809787,0.07259724,0.23452843,0.00026995,0.01642179,0.09401722,0.00000000
-2.53626813,0.97605785,0.61684588,0.74143058,0.07350466,0.23695746,0.00026869,0.01618306,0.09546573,0.00000000
-2.53026513,0.97293145,0.60086582,0.73532771,0.07439548,0.23886407,0.00026909,0.01596895,0.09776954,0.00000000
-2.52426213,0.97048976,0.58490532,0.73020838,0.07526474,0.24021705,0.00027142,0.01578934,0.10094154,0.00000000
-2.51825913,0.96911068,0.56909220,0.72649916,0.07611718,0.24101875,0.00027594,0.01565429,0.10499804,0.00000000
-2.51225613,0.96920538,0.55358473,0.72461966,0.07696698,0.24130438,0.00028288,0.01557371,0.10995698,0.00000000
-2.50625313,0.97120230,0.53856456,0.72496796,0.07783710,0.24114016,0.00029242,0.01555707,0.11583587,0.00000000
-2.50025013,0.97553051,0.52422900,0.72790647,0.07875833,0.24062070,0.00030470,0.01561309,0.12264934,0.00000000
-2.49424712,0.98260311,0.51078328,0.73374898,0.07976810,0.23986558,0.00031980,0.01574943,0.13040665,0.00000000
-2.48824412,0.99280176,0.49843322,0.74274948,0.08090911,0.23901544,0.00033776,0.01597250,0.13910905,0.00000000
-2.48224112,1.00646309,0.48737875,0.75509339,0.08222783,0.23822791,0.00035853,0.01628721,0.14874746,0.00000000
-2.47623812,1.02386782,0.47780866,0.77089176,0.08377304,0.23767339,0.00038202,0.01669695,0.15930035,0.00000000
-2.47023512,1.04523334,0.46989698,0.79017876,0.08559444,0.23753117,0.00040810,0.01720343,0.17073211,0.00000000
-2.46423212,1.07071030,0.46380112,0.81291287,0.08774135,0.23798588,0.00043657,0.01780680,0.18299200,0.00000000
-2.45822911,1.10038332,0.45966200,0.83898168,0.09026164,0.23922455,0.00046722,0.01850572,0.19601374,0.00000000
-2.45222611,1.13427615,0.45760614,0.86821044,0.09320092,0.24143432,0.00049982,0.01929756,0.20971579,0.00000000
-2.44622311,1.17236081,0.45774951,0.90037379,0.09660199,0.24480090,0.00053414,0.02017864,0.22400240,0.00000000
-2.44022011,1.21457040,0.46020309,0.93521045,0.10050453,0.24950763,0.00056995,0.02114457,0.23876531,0.00000000
-2.43421711,1.26081467,0.46507945,0.97244002,0.10494503,0.25573514,0.00060708,0.02219054,0.25388607,0.00000000
-2.42821411,1.31099741,0.47250018,1.01178098,0.10995696,0.26366133,0.00064540,0.02331173,0.26923886,0.00000000
-2.42221111,1.36503449,0.48260331,1.05296925,0.11557104,0.27346154,0.00068488,0.02450368,0.28469371,0.00000000
-2.41620810,1.42287112,0.49555026,1.09577579,0.12181558,0.28530851,0.00072553,0.02576257,0.30011991,0.00000000
-2.41020510,1.48449705,0.51153156,1.14002257,0.12871670,0.29937195,0.00076751,0.02708552,0.31538938,0.00000000
-2.40420210,1.54995831,0.53077078,1.18559573,0.13629859,0.31581731,0.00081105,0.02847079,0.33037994,0.00000000
-2.39819910,1.61936428,0.55352595,1.23245490,0.14458338,0.33480356,0.00085651,0.02991789,0.34497822,0.00000000
-2.39219610,1.69288914,0.58008818,1.28063809,0.15359079,0.35647976,0.00090434,0.03142750,0.35908208,0.00000000
-2.38619310,1.77076688,0.61077694,1.33026158,0.16333749,0.38098020,0.00095509,0.03300140,0.37260237,0.00000000
-2.38019010,1.85327966,0.64593207,1.38151440,0.17383596,0.40841815,0.00100938,0.03464213,0.38546397,0.00000000
-2.37418709,1.94073953,0.68590229,1.43464754,0.18509305,0.43887836,0.00106786,0.03635262,0.39760611,0.00000000
-2.36818409,2.03346399,0.73103072,1.48995821,0.19710821,0.47240828,0.00113121,0.03813566,0.40898186,0.00000000
-2.36218109,2.13174638,0.78163766,1.54776963,0.20987135,0.50900861,0.00120009,0.03999328,0.41955690,0.00000000
-2.35617809,2.23582244,0.83800139,1.60840738,0.22336062,0.54862344,0.00127508,0.04192612,0.42930765,0.00000000
-2.35017509,2.34583471,0.90033781,1.67217340,0.23754009,0.59113059,0.00135667,0.04393271,0.43821891,0.00000000
-2.34417209,2.46179674,0.96877979,1.73931887,0.25235756,0.63633282,0.00144521,0.04600881,0.44628112,0.00000000
-2.33816908,2.58355918,1.04335735,1.81001744,0.26774271,0.68395049,0.00154083,0.04814678,0.45348741,0.00000000
-2.33216608,2.71078001,1.12397976,1.88434024,0.28360560,0.73361641,0.00164347,0.05033509,0.45983078,0.00000000
-2.32616308,2.84290085,1.21042052,1.96223403,0.29983592,0.78487350,0.00175282,0.05255799,0.46530142,0.00000000
-2.32016008,2.97913128,1.30230616,2.04350383,0.31630301,0.83717581,0.00186829,0.05479529,0.46988448,0.00000000
-2.31415708,3.11844256,1.39910980,2.12780096,0.33285670,0.88989323,0.00198903,0.05702244,0.47355839,0.00000000
-2.30815408,3.25957200,1.50014997,2.21461746,0.34932928,0.94232027,0.00211391,0.05921078,0.47629389,0.00000000
-2.30215108,3.40103830,1.60459504,2.30328720,0.36553836,0.99368878,0.00224154,0.06132810,0.47805392,0.00000000
-2.29614807,3.54116786,1.71147355,2.39299410,0.38129074,1.04318455,0.00237033,0.06333934,0.47879423,0.00000000
-2.29014507,3.67813151,1.81969002,2.48278692,0.39638717,1.08996722,0.00249848,0.06520755,0.47846490,0.00000000
-2.28414207,3.80999026,1.92804609,2.57160047,0.41062773,1.13319300,0.00262407,0.06689503,0.47701258,0.00000000
-2.27813907,3.93474833,2.03526608,2.65828213,0.42381781,1.17203926,0.00274511,0.06836456,0.47438340,0.00000000
-2.27213607,4.05041130,2.14002621,2.74162268,0.43577416,1.20572996,0.00285959,0.06958076,0.47052632,0.00000000
-2.26613307,4.15504681,2.24098631,2.82039024,0.44633098,1.23356091,0.00296557,0.07051135,0.46539687,0.00000000
-2.26013007,4.24684501,2.33682294,2.89336561,0.45534551,1.25492357,0.00306122,0.07112847,0.45896086,0.00000000
-2.25412706,4.32417616,2.42626249,2.95937791,0.46270298,1.26932633,0.00314493,0.07140983,0.45119806,0.00000000
-2.24812406,4.38564260,2.50811318,3.01733864,0.46832055,1.27641224,0.00321532,0.07133962,0.44210542,0.00000000
-2.24212106,4.43012290,2.58129468,3.06627318,0.47215001,1.27597222,0.00327132,0.07090927,0.43169983,0.00000000
-2.23611806,4.45680620,2.64486438,3.10534820,0.47417912,1.26795316,0.00331219,0.07011791,0.42002005,0.00000000
-2.23011506,4.46521535,2.69803937,3.13389435,0.47443148,1.25246040,0.00333757,0.06897249,0.40712786,0.00000000
-2.22411206,4.45521813,2.74021351,3.15142323,0.47296484,1.22975450,0.00334749,0.06748765,0.39310821,0.00000000
-2.21810905,4.42702640,2.77096927,3.15763851,0.46986813,1.20024256,0.00334235,0.06568527,0.37806841,0.00000000
-2.21210605,4.38118354,2.79008405,3.15244091,0.46525715,1.16446424,0.00332294,0.06359372,0.36213645,0.00000000
-2.20610305,4.31854151,2.79753128,3.13592744,0.45926935,1.12307356,0.00329038,0.06124689,0.34545834,0.00000000
-2.20010005,4.24022882,2.79347643,3.10838521,0.45205786,1.07681702,0.00324613,0.05868307,0.32819486,0.00000000
-2.19409705,4.14761156,2.77826864,3.07028066,0.44378526,1.02650936,0.00319192,0.05594362,0.31051766,0.00000000
-2.18809405,4.04224973,2.75242865,3.02224490,0.43461734,0.97300802,0.00312973,0.05307163,0.29260508,0.00000000
-2.18209105,3.92585102,2.71663368,2.96505634,0.42471722,0.91718733,0.00306171,0.05011061,0.27463775,0.00000000
-2.17608804,3.80022448,2.67170024,2.89962137,0.41424022,0.85991383,0.00299017,0.04710314,0.25679431,0.00000000
-2.17008504,3.66723612,2.61856572,2.82695426,0.40332968,0.80202346,0.00291752,0.04408972,0.23924738,0.00000000
-2.16408204,3.52876822,2.55826933,2.74815699,0.39211395,0.74430157,0.00284622,0.04110777,0.22215991,0.00000000
-2.15807904,3.38668372,2.49193323,2.66439978,0.38070466,0.68746644,0.00277873,0.03819081,0.20568218,0.00000000
-2.15207604,3.24279660,2.42074423,2.57690283,0.36919632,0.63215659,0.00271750,0.03536789,0.18994934,0.00000000
-2.14607304,3.09884877,2.34593644,2.48691957,0.35766713,0.57892221,0.00266492,0.03266318,0.17507978,0.00000000
-2.14007004,2.95649321,2.26877493,2.39572156,0.34618090,0.52822059,0.00262329,0.03009588,0.16117416,0.00000000
-2.13406703,2.81728301,2.19054047,2.30458484,0.33478981,0.48041535,0.00259479,0.02768028,0.14831508,0.00000000
-2.12806403,2.68266545,2.11251507,2.21477749,0.32353783,0.43577899,0.00258142,0.02542605,0.13656741,0.00000000
-2.12206103,2.55397977,2.03596810,2.12754805,0.31246437,0.39449838,0.00258503,0.02333861,0.12597914,0.00000000
-2.11605803,2.43245757,1.96214256,2.04411417,0.30160789,0.35668242,0.00260722,0.02141969,0.11658260,0.00000000
-2.11005503,2.31922435,1.89224117,1.96565113,0.29100925,0.32237124,0.00264932,0.01966792,0.10839589,0.00000000
-2.10405203,2.21530083,1.82741189,1.89327962,0.28071442,0.29154640,0.00271236,0.01807948,0.10142459,0.00000000
-2.09804902,2.12160315,1.76873259,1.82805253,0.27077634,0.26414132,0.00279702,0.01664874,0.09566335,0.00000000
-2.09204602,2.03894089,1.71719489,1.77094054,0.26125585,0.24005156,0.00290357,0.01536885,0.09109751,0.00000000
-2.08604302,1.96801251,1.67368700,1.72281633,0.25222159,0.21914431,0.00303183,0.01423229,0.08770449,0.00000000
-2.08004002,1.90939802,1.63897593,1.68443785,0.24374880,0.20126698,0.00318115,0.01323133,0.08545506,0.00000000
-2.07403702,1.86354896,1.61368954,1.65643083,0.23591712,0.18625451,0.00335032,0.01235838,0.08431428,0.00000000
-2.06803402,1.83077647,1.59829893,1.63927121,0.22880767,0.17393534,0.00353760,0.01160627,0.08424227,0.00000000
-2.06203102,1.81123801,1.59310195,1.63326834,0.22249938,0.16413598,0.00374069,0.01096840,0.08519473,0.00000000
-2.05602801,1.80492400,1.59820890,1.63854969,0.21706495,0.15668439,0.00395674,0.01043883,0.08712330,0.00000000
-2.05002501,1.81164548,1.61353103,1.65504815,0.21256671,0.15141211,0.00418236,0.01001226,0.08997573,0.00000000
-2.04402201,1.83102405,1.63877310,1.68249284,0.20905265,0.14815543,0.00441368,0.00968393,0.09369600,0.00000000
-2.03801901,1.86248533,1.67343061,1.72040430,0.20655272,0.14675587,0.00464641,0.00944954,0.09822440,0.00000000
-2.03201601,1.90525697,1.71679256,1.76809484,0.20507597,0.14706001,0.00487596,0.00930502,0.10349761,0.00000000
-2.02601301,1.95837204,1.76795012,1.82467455,0.20460834,0.14891900,0.00509751,0.00924643,0.10944884,0.00000000
-2.02001001,2.02067848,1.82581156,1.88906342,0.20511154,0.15218790,0.00530616,0.00926969,0.11600803,0.00000000
-2.01400700,2.09085461,1.88912337,1.96000945,0.20652295,0.15672499,0.00549706,0.00937049,0.12310215,0.00000000
-2.00800400,2.16743088,1.95649720,2.03611258,0.20875655,0.16239113,0.00566557,0.00954409,0.13065560,0.00000000
-2.00200100,2.24881714,2.02644201,2.11585392,0.21170503,0.16904927,0.00580736,0.00978526,0.13859067,0.00000000
-1.99599800,2.33333481,2.09740047,2.19762944,0.21524261,0.17656416,0.00591863,0.01008813,0.14682808,0.00000000
-1.98999500,2.41925292,2.16778849,2.27978702,0.21922888,0.18480218,0.00599615,0.01044624,0.15528753,0.00000000
-1.98399200,2.50482657,2.23603642,2.36066576,0.22351306,0.19363141,0.00603743,0.01085251,0.16388831,0.00000000
-1.97798899,2.58833669,2.30063058,2.43863613,0.22793874,0.20292175,0.00604077,0.01129927,0.17254980,0.00000000
-1.97198599,2.66812940,2.36015347,2.51213955,0.23234876,0.21254516,0.00600534,0.01177840,0.18119201,0.00000000
-1.96598299,2.74265365,2.41332121,2.57972607,0.23658998,0.22237590,0.00593118,0.01228140,0.18973604,0.00000000
-1.95997999,2.81049583,2.45901688,2.64008886,0.24051785,0.23229080,0.00581923,0.01279957,0.19810448,0.00000000
-1.95397699,2.87041007,2.49631842,2.69209428,0.24400038,0.24216958,0.00567126,0.01332415,0.20622177,0.00000000
-1.94797399,2.92134345,2.52452025,2.73480665,0.24692167,0.25189500,0.00548981,0.01384652,0.21401452,0.00000000
-1.94197099,2.96245519,2.54314789,2.76750700,0.24918449,0.26135325,0.00527812,0.01435838,0.22141184,0.00000000
-1.93596798,2.99312966,2.55196510,2.78970527,0.25071225,0.27043416,0.00503998,0.01485194,0.22834570,0.00000000
-1.92996498,3.01298282,2.55097361,2.80114578,0.25145002,0.27903168,0.00477964,0.01532011,0.23475134,0.00000000
-1.92396198,3.02186242,2.54040558,2.80180607,0.25136479,0.28704443,0.00450163,0.01575665,0.24056776,0.00000000
-1.91795898,3.01984214,2.52070943,2.79188927,0.25044499,0.29437649,0.00421065,0.01615639,0.24573835,0.00000000
-1.91195598,3.00721041,2.49252967,2.77181074,0.24869935,0.30093839,0.00391141,0.01651531,0.25021161,0.00000000
-1.90595298,2.98445445,2.45668189,2.74217942,0.24615520,0.30664851,0.00360850,0.01683070,0.25394203,0.00000000
-1.89994997,2.95224043,2.41412388,2.70377490,0.24285640,0.31143464,0.00330630,0.01710125,0.25689101,0.00000000
-1.89394697,2.91139069,2.36592420,2.65752110,0.23886098,0.31523593,0.00300884,0.01732714,0.25902791,0.00000000
-1.88794397,2.86285878,2.31322939,2.60445748,0.23423866,0.31800501,0.00271974,0.01751003,0.26033115,0.00000000
-1.88194097,2.80770327,2.25723108,2.54570890,0.22906828,0.31971037,0.00244216,0.01765312,0.26078920,0.00000000
-1.87593797,2.74706114,2.19913403,2.48245503,0.22343540,0.32033873,0.00217877,0.01776109,0.26040154,0.00000000
-1.86993497,2.68212145,2.14012621,2.41590024,0.21743002,0.31989741,0.00193170,0.01784005,0.25917951,0.00000000
-1.86393197,2.61409989,2.08135172,2.34724488,0.21114451,0.31841651,0.00170259,0.01789745,0.25714682,0.00000000
-1.85792896,2.54421488,2.02388721,2.27765867,0.20467184,0.31595074,0.00149260,0.01794193,0.25433994,0.00000000
-1.85192596,2.47366545,1.96872229,2.20825681,0.19810405,0.31258083,0.00130245,0.01798315,0.25080804,0.00000000
-1.84592296,2.40361133,1.91674424,2.14007931,0.19153100,0.30841428,0.00113247,0.01803159,0.24661268,0.00000000
-1.83991996,2.33515551,1.86872701,2.07407398,0.18503932,0.30358541,0.00098266,0.01809833,0.24182709,0.00000000
-1.83391696,2.26932928,1.82532454,2.01108319,0.17871167,0.29825463,0.00085275,0.01819476,0.23653506,0.00000000
-1.82791396,2.20707994,1.78706808,1.95183463,0.17262606,0.29260680,0.00074229,0.01833232,0.23082960,0.00000000
-1.82191096,2.14926107,1.75436715,1.89693586,0.16685538,0.28684874,0.00065070,0.01852215,0.22481117,0.00000000
-1.81590795,2.09662531,1.72751360,1.84687265,0.16146698,0.28120587,0.00057731,0.01877486,0.21858570,0.00000000
-1.80990495,2.04981959,1.70668829,1.80201064,0.15652235,0.27591802,0.00052147,0.01910012,0.21226251,0.00000000
-1.80390195,2.00938249,1.69196965,1.76260013,0.15207681,0.27123461,0.00048255,0.01950640,0.20595190,0.00000000
-1.79789895,1.97574364,1.68334365,1.72878337,0.14817920,0.26740912,0.00046003,0.02000066,0.19976290,0.00000000
-1.79189595,1.94922490,1.68071431,1.70060386,0.14487164,0.26469321,0.00045348,0.02058807,0.19380088,0.00000000
-1.78589295,1.93004291,1.68391445,1.67801715,0.14218924,0.26333057,0.00046267,0.02127176,0.18816531,0.00000000
-1.77988994,1.91831300,1.69271595,1.66090254,0.14015985,0.26355065,0.00048750,0.02205262,0.18294765,0.00000000
-1.77388694,1.91405388,1.70683921,1.64907501,0.13880381,0.26556252,0.00052812,0.02292913,0.17822942,0.00000000
-1.76788394,1.91719313,1.72596153,1.64229705,0.13813377,0.26954902,0.00058483,0.02389731,0.17408056,0.00000000
-1.76188094,1.92757303,1.74972409,1.64028979,0.13815455,0.27566136,0.00065819,0.02495061,0.17055805,0.00000000
-1.75587794,1.94495675,1.77773769,1.64274314,0.13886303,0.28401439,0.00074892,0.02608000,0.16770486,0.00000000
-1.74987494,1.96903461,1.80958713,1.64932461,0.14024822,0.29468260,0.00085798,0.02727408,0.16554925,0.00000000
-1.74387194,1.99943038,1.84483454,1.65968684,0.14229129,0.30769707,0.00098650,0.02851922,0.16410443,0.00000000
-1.73786893,2.03570760,1.88302196,1.67347351,0.14496587,0.32304341,0.00113578,0.02979984,0.16336861,0.00000000
-1.73186593,2.07737595,1.92367348,1.69032403,0.14823830,0.34066073,0.00130727,0.03109875,0.16332542,0.00000000
-1.72586293,2.12389772,1.96629737,1.70987694,0.15206808,0.36044181,0.00150251,0.03239751,0.16394464,0.00000000
-1.71985993,2.17469443,2.01038863,1.73177240,0.15640841,0.38223426,0.00172314,0.03367686,0.16518334,0.00000000
-1.71385693,2.22915376,2.05543234,1.75565396,0.16120683,0.40584286,0.00197078,0.03491724,0.16698729,0.00000000
-1.70785393,2.28663680,2.10090802,1.78116999,0.16640593,0.43103292,0.00224705,0.03609927,0.16929260,0.00000000
-1.70185093,2.34648575,2.14629538,1.80797501,0.17194409,0.45753450,0.00255341,0.03720425,0.17202762,0.00000000
-1.69584792,2.40803198,2.19108124,1.83573117,0.17775636,0.48504752,0.00289116,0.03821470,0.17511498,0.00000000
-1.68984492,2.47060441,2.23476787,1.86411012,0.18377526,0.51324751,0.00326133,0.03911478,0.17847364,0.00000000
-1.68384192,2.53353818,2.27688219,1.89279525,0.18993166,0.54179185,0.00366457,0.03989080,0.18202105,0.00000000
-1.67783892,2.59618327,2.31698573,1.92148439,0.19615563,0.57032640,0.00410105,0.04053149,0.18567514,0.00000000
-1.67183592,2.65791298,2.35468471,1.94989298,0.20237720,0.59849219,0.00457042,0.04102835,0.18935620,0.00000000
-1.66583292,2.71813194,2.38963973,1.97775735,0.20852717,0.62593212,0.00507163,0.04137583,0.19298864,0.00000000
-1.65982991,2.77628342,2.42157463,2.00483817,0.21453781,0.65229750,0.00560292,0.04157138,0.19650234,0.00000000
-1.65382691,2.83185573,2.45028373,2.03092358,0.22034353,0.67725414,0.00616169,0.04161552,0.19983388,0.00000000
-1.64782391,2.88438755,2.47563723,2.05583211,0.22588150,0.70048807,0.00674451,0.04151164,0.20292736,0.00000000
-1.64182091,2.93347202,2.49758431,2.07941488,0.23109223,0.72171055,0.00734701,0.04126585,0.20573497,0.00000000
-1.63581791,2.97875969,2.51615374,2.10155717,0.23592020,0.74066255,0.00796394,0.04088672,0.20821725,0.00000000
-1.62981491,3.01996043,2.53145204,2.12217924,0.24031438,0.75711850,0.00858919,0.04038485,0.21034317,0.00000000
-1.62381191,3.05684435,2.54365927,2.14123639,0.24422886,0.77088930,0.00921581,0.03977254,0.21208992,0.00000000
-1.61780890,3.08924217,2.55302288,2.15871842,0.24762349,0.78182473,0.00983617,0.03906336,0.21344265,0.00000000
-1.61180590,3.11704520,2.55984992,2.17464860,0.25046458,0.78981515,0.01044207,0.03827170,0.21439406,0.00000000
-1.60580290,3.14020521,2.56449824,2.18908229,0.25272557,0.79479265,0.01102491,0.03741237,0.21494399,0.00000000
-1.59979990,3.15873451,2.56736715,2.20210547,0.25438782,0.79673162,0.01157589,0.03650020,0.21509901,0.00000000
-1.59379690,3.17270629,2.56888799,2.21383328,0.25544135,0.79564878,0.01208623,0.03554976,0.21487207,0.00000000
-1.58779390,3.18225518,2.56951506,2.22440861,0.25588555,0.79160278,0.01254745,0.03457500,0.21428215,0.00000000
-1.58179090,3.18757805,2.56971709,2.23400073,0.25572976,0.78469322,0.01295154,0.03358912,0.21335398,0.00000000
-1.57578789,3.18893446,2.56996929,2.24280380,0.25499377,0.77505932,0.01329127,0.03260437,0.21211781,0.00000000
-1.56978489,3.18664658,2.57074589,2.25103509,0.25370803,0.76287793,0.01356038,0.03163195,0.21060909,0.00000000
-1.56378189,3.18109774,2.57251285,2.25893241,0.25191356,0.74836107,0.01375381,0.03068201,0.20886812,0.00000000
-1.55777889,3.17272913,2.57572029,2.26675048,0.24966156,0.73175289,0.01386785,0.02976357,0.20693955,0.00000000
-1.55177589,3.16203395,2.58079427,2.27475578,0.24701258,0.71332598,0.01390027,0.02888463,0.20487175,0.00000000
-1.54577289,3.14954843,2.58812720,2.28321945,0.24403527,0.69337706,0.01385040,0.02805213,0.20271586,0.00000000
-1.53976988,3.13583939,2.59806683,2.29240808,0.24080464,0.67222199,0.01371917,0.02727200,0.20052469,0.00000000
-1.53376688,3.12148815,2.61090333,2.30257217,0.23740007,0.65019028,0.01350908,0.02654922,0.19835136,0.00000000
-1.52776388,3.10707099,2.62685461,2.31393245,0.23390274,0.62761899,0.01322411,0.02588779,0.19624766,0.00000000
-1.52176088,3.09313665,2.64605028,2.32666443,0.23039303,0.60484633,0.01286960,0.02529072,0.19426231,0.00000000
-1.51575788,3.08018162,2.66851467,2.34088171,0.22694759,0.58220494,0.01245206,0.02476005,0.19243908,0.00000000
-1.50975488,3.06862462,2.69415008,2.35661906,0.22363654,0.56001525,0.01197900,0.02429677,0.19081499,0.00000000
-1.50375188,3.05878139,2.72272136,2.37381618,0.22052071,0.53857892,0.01145868,0.02390077,0.18941853,0.00000000
