energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-6.00000000,1.98119968,0.00175366,0.15304648,0.06450102,2.01606647,0.63320144,0.03028588,0.89966310
-5.99399700,2.04735280,0.00152194,0.16743273,0.06174470,2.13363927,0.65384402,0.03029877,0.92809843
-5.98799400,2.12700491,0.00133732,0.18283929,0.05930304,2.25917316,0.68077517,0.03041944,0.96270135
-5.98199100,2.22139422,0.00119773,0.19925699,0.05721957,2.39241652,0.71476920,0.03065781,1.00405959
-5.97598799,2.33172456,0.00110154,0.21667134,0.05553543,2.53300162,0.75660549,0.03102252,1.05275311
-5.96998499,2.45916367,0.00104768,0.23506317,0.05428932,2.68045993,0.80706532,0.03152075,1.10935445
-5.96398199,2.60484478,0.00103573,0.25440941,0.05351750,2.83424267,0.86692952,0.03215811,1.17443041
-5.95797899,2.76986962,0.00106599,0.27468366,0.05325381,2.99374533,0.93697632,0.03293860,1.24854474
-5.95197599,2.95531146,0.00113959,0.29585651,0.05352962,3.15833421,1.01797874,0.03386458,1.33226070
-5.94597299,3.16221571,0.00125848,0.31789549,0.05437383,3.32737299,1.11070068,0.03493677,1.42614250
-5.93996998,3.39159638,0.00142554,0.34076442,0.05581266,3.50024727,1.21589090,0.03615422,1.53075478
-5.93396698,3.64442595,0.00164456,0.36442232,0.05786937,3.67638506,1.33427397,0.03751433,1.64665882
-5.92796398,3.92161723,0.00192024,0.38882151,0.06056388,3.85527153,1.46653734,0.03901281,1.77440474
-5.92196098,4.22399567,0.00225822,0.41390524,0.06391212,4.03645642,1.61331410,0.04064356,1.91451886
-5.91595798,4.55226154,0.00266502,0.43960479,0.06792540,4.21955350,1.77516079,0.04239861,2.06748582
-5.90995498,4.90694195,0.00314800,0.46583613,0.07260949,4.40423153,1.95253037,0.04426800,2.23372531
-5.90395198,5.28833367,0.00371526,0.49249653,0.07796374,4.59019718,2.14574063,0.04623958,2.41356371
-5.89794897,5.69643844,0.00437554,0.51946116,0.08398007,4.77717078,2.35493864,0.04829893,2.60720140
-5.89194597,6.13089336,0.00513808,0.54658013,0.09064200,4.96485642,2.58006252,0.05042927,2.81467674
-5.88594297,6.59089976,0.00601243,0.57367624,0.09792371,5.15290855,2.82080198,0.05261137,3.03582847
-5.87993997,7.07515447,0.00700822,0.60054365,0.10578930,5.34089730,3.07655969,0.05482360,3.27025810
-5.87393697,7.58178796,0.00813489,0.62694784,0.11419210,5.52827519,3.34641552,0.05704209,3.51729476
-5.86793397,8.10831375,0.00940141,0.65262703,0.12307434,5.71434795,3.62909621,0.05924093,3.77596448
-5.86193097,8.65159375,0.01081588,0.67729517,0.13236708,5.89825173,3.92295283,0.06139263,4.04496635
-5.85592796,9.20782330,0.01238520,0.70064665,0.14199035,6.07893906,4.22594849,0.06346852,4.32265763
-5.84992496,9.77253957,0.01411462,0.72236250,0.15185378,6.25517503,4.53565825,0.06543949,4.60704973
-5.84392196,10.34065541,0.01600732,0.74211808,0.16185744,6.42554490,4.84928302,0.06727660,4.89581659
-5.83791896,10.90652011,0.01806399,0.75959197,0.17189310,6.58847328,5.16367865,0.06895196,5.18631629
-5.83191596,11.46400691,0.02028239,0.77447559,0.18184572,6.74225476,5.47540036,0.07043952,5.47562635
-5.82591296,12.00662574,0.02265697,0.78648328,0.19159525,6.88509466,5.78076255,0.07171590,5.76059236
-5.81990995,12.52765827,0.02517853,0.79536222,0.20101867,7.01515821,6.07591251,0.07276116,6.03788889
-5.81390695,13.02031119,0.02783396,0.80090185,0.20999218,7.13062586,6.35691632,0.07355947,6.30409099
-5.80790395,13.47788218,0.03060604,0.80294212,0.21839346,7.22975197,6.61985396,0.07409965,6.55575386
-5.80190095,13.89393254,0.03347339,0.80138032,0.22610407,7.31092386,6.86092053,0.07437557,6.78949799
-5.79589795,14.26245933,0.03641054,0.79617594,0.23301177,7.37271826,7.07652950,0.07438628,7.00209628
-5.78989495,14.57806034,0.03938815,0.78735345,0.23901283,7.41395218,7.26341377,0.07413600,7.19055993
-5.78389195,14.83608453,0.04237334,0.77500272,0.24401413,7.43372565,7.41872051,0.07363388,7.35221929
-5.77788894,15.03276188,0.04533018,0.75927705,0.24793519,7.43145411,7.54009533,0.07289354,7.48479647
-5.77188594,15.16530682,0.04822039,0.74038899,0.25070990,7.40688895,7.62575219,0.07193245,7.58646654
-5.76588294,15.23199100,0.05100408,0.71860408,0.25228799,7.36012528,7.67452580,0.07077113,7.65590478
-5.75987994,15.23218236,0.05364066,0.69423274,0.25263624,7.29159664,7.68590410,0.06943233,7.69231804
-5.75387694,15.16634906,0.05608979,0.66762097,0.25173925,7.20205736,7.66003935,0.06794004,7.69545887
-5.74787394,15.03602848,0.05831244,0.63913997,0.24959997,7.09255342,7.59773725,0.06631859,7.66562228
-5.74187094,14.84376322,0.06027190,0.60917539,0.24623972,6.96438384,7.50042478,0.06459174,7.60362525
-5.73586793,14.59300722,0.06193480,0.57811671,0.24169791,6.81905457,7.37009816,0.06278188,7.51077042
-5.72986493,14.28800682,0.06327211,0.54634695,0.23603125,6.65822751,7.20925351,0.06090932,7.38879581
-5.72386193,13.93366229,0.06425993,0.51423349,0.22931268,6.48366713,7.02080345,0.05899185,7.23981307
-5.71785893,13.53537615,0.06488022,0.48211993,0.22162985,6.29718763,6.80798343,0.05704431,7.06623737
-5.71185593,13.09889515,0.06512139,0.45031960,0.21308326,6.10060280,6.57425208,0.05507851,6.87071200
-5.70585293,12.63015228,0.06497860,0.41911059,0.20378415,5.89568102,6.32318988,0.05310322,6.65603127
-5.69984992,12.13511553,0.06445397,0.38873253,0.19385209,5.68410717,6.05840042,0.05112437,6.42506478
-5.69384692,11.61964857,0.06355650,0.35938496,0.18341245,5.46745262,5.78341815,0.04914543,6.18068620
-5.68784392,11.08938853,0.06230182,0.33122737,0.17259371,5.24715431,5.50162605,0.04716784,5.92570909
-5.68184092,10.54964394,0.06071176,0.30438050,0.16152483,5.02450294,5.21618596,0.04519158,5.66283181
-5.67583792,10.00531560,0.05881370,0.27892880,0.15033259,4.80064007,4.92998332,0.04321572,5.39459308
-5.66983492,9.46084101,0.05663986,0.25492387,0.13913917,4.57656333,4.64558771,0.04123902,5.12333874
-5.66383192,8.92016236,0.05422642,0.23238844,0.12805989,4.35313862,4.36522909,0.03926052,4.85120021
-5.65782891,8.38671658,0.05161258,0.21132074,0.11720125,4.13111765,4.09078938,0.03727998,4.58008388
-5.65182591,7.86344527,0.04883958,0.19169904,0.10665937,3.91115936,3.82380805,0.03529829,4.31167059
-5.64582291,7.35282128,0.04594979,0.17348605,0.09651868,3.69385340,3.56549978,0.03331780,4.04742391
-5.63981991,6.85688854,0.04298577,0.15663312,0.08685122,3.47974396,3.31678200,0.03134248,3.78860530
-5.63381691,6.37731128,0.03998940,0.14108400,0.07771617,3.26935246,3.07830981,0.02937801,3.53629453
-5.62781391,5.91542897,0.03700124,0.12677815,0.06915989,3.06319783,2.85051555,0.02743171,3.29141335
-5.62181091,5.47231330,0.03405986,0.11365358,0.06121631,2.86181333,2.63365059,0.02551242,3.05475068
-5.61580790,5.04882428,0.03120138,0.10164908,0.05390773,2.66575925,2.42782699,0.02363034,2.82698774
-5.60980490,4.64566271,0.02845920,0.09070608,0.04724576,2.47563124,2.23305701,0.02179666,2.60872165
-5.60380190,4.26341714,0.02586384,0.08076993,0.04123269,2.29206418,2.04928893,0.02002338,2.40048670
-5.59779890,3.90260409,0.02344286,0.07179092,0.03586288,2.11573187,1.87643798,0.01832288,2.20277233
-5.59179590,3.56370063,0.02122105,0.06372493,0.03112433,1.94734318,1.71441169,0.01670771,2.01603764
-5.58579290,3.24716937,0.01922057,0.05653390,0.02700026,1.78763516,1.56312936,0.01519029,1.84072214
-5.57978989,2.95347601,0.01746132,0.05018613,0.02347069,1.63736398,1.42253578,0.01378264,1.67725305
-5.57378689,2.68310018,0.01596122,0.04465646,0.02051390,1.49729434,1.29260949,0.01249625,1.52604922
-5.56778389,2.43654020,0.01473659,0.03992645,0.01810778,1.36818810,1.17336624,0.01134191,1.38752228
-5.56178089,2.21431281,0.01380254,0.03598450,0.01623097,1.25079269,1.06485843,0.01032964,1.26207527
-5.55577789,2.01694856,0.01317322,0.03282601,0.01486385,1.14582956,0.96717118,0.00946867,1.15009925
-5.54977489,1.84498364,0.01286209,0.03045346,0.01398918,1.05398309,0.88041590,0.00876744,1.05196816
-5.54377189,1.69894861,0.01288198,0.02887658,0.01359258,0.97588979,0.80472200,0.00823361,0.96803229
-5.53776888,1.57935439,0.01324515,0.02811231,0.01366267,0.91212771,0.74022739,0.00787410,0.89861037
-5.53176588,1.48667574,0.01396306,0.02818482,0.01419099,0.86320594,0.68706812,0.00769512,0.84398044
-5.52576288,1.42133213,0.01504608,0.02912526,0.01517161,0.82955369,0.64536756,0.00770217,0.80436949
-5.51975988,1.38366610,0.01650305,0.03097141,0.01660053,0.81150871,0.61522534,0.00790002,0.77994182
-5.51375688,1.37391897,0.01834058,0.03376709,0.01847490,0.80930484,0.59670610,0.00829263,0.77078617
-5.50775388,1.39220415,0.02056241,0.03756132,0.02079200,0.82305855,0.58982823,0.00888304,0.77690164
-5.50175088,1.43847829,0.02316848,0.04240713,0.02354815,0.85275439,0.59455264,0.00967316,0.79818265
-5.49574787,1.51251078,0.02615410,0.04836024,0.02673755,0.89822978,0.61077172,0.01066362,0.83440322
-5.48974487,1.61385265,0.02950903,0.05547729,0.03035104,0.95915962,0.63829852,0.01185345,0.88520123
-5.48374187,1.74180594,0.03321662,0.06381398,0.03437504,1.03504135,0.67685672,0.01323982,0.95006312
-5.47773887,1.89539510,0.03725312,0.07342289,0.03879053,1.12518153,0.72607147,0.01481774,1.02831013
-5.47173587,2.07334230,0.04158707,0.08435126,0.04357224,1.22868510,0.78546172,0.01657976,1.11908701
-5.46573287,2.27404848,0.04617902,0.09663861,0.04868815,1.34444842,0.85443457,0.01851575,1.22135416
-5.45972986,2.49558224,0.05098145,0.11031451,0.05409930,1.47115746,0.93228226,0.02061265,1.33388444
-5.45372686,2.73567841,0.05593907,0.12539636,0.05975998,1.60729221,1.01818223,0.02285435,1.45526564
-5.44772386,2.99174815,0.06098950,0.14188750,0.06561832,1.75113846,1.11120104,0.02522170,1.58390938
-5.44172086,3.26090161,0.06606423,0.15977562,0.07161739,1.90080745,1.21030234,0.02769250,1.71806728
-5.43571786,3.53998431,0.07109007,0.17903159,0.07769666,2.05426397,1.31435934,0.03024180,1.85585449
-5.42971486,3.82562699,0.07599085,0.19960880,0.08379391,2.20936269,1.42217177,0.03284214,1.99528076
-5.42371186,4.11430869,0.08068947,0.22144309,0.08984753,2.36389234,1.53248724,0.03546409,2.13428853
-5.41770885,4.40243153,0.08511010,0.24445327,0.09579902,2.51562659,1.64402655,0.03807676,2.27079715
-5.41170585,4.68640528,0.08918064,0.26854227,0.10159580,2.66238030,1.75551235,0.04064859,2.40275203
-5.40570285,4.96273877,0.09283511,0.29359888,0.10719395,2.80206910,1.86570022,0.04314807,2.52817711
-5.39969985,5.22813509,0.09601603,0.31950003,0.11256100,2.93277031,1.97341110,0.04554466,2.64522861
-5.39369685,5.47958648,0.09867661,0.34611361,0.11767841,3.05278241,2.07756383,0.04780965,2.75224805
-5.38769385,5.71446524,0.10078263,0.37330157,0.12254369,3.16068090,2.17720636,0.04991709,2.84781220
-5.38169085,5.93060635,0.10231397,0.40092335,0.12717204,3.25536761,2.27154446,0.05184463,2.93077780
-5.37568784,6.12637804,0.10326560,0.42883943,0.13159726,3.33611140,2.35996630,0.05357438,3.00031885
-5.36968484,6.30073676,0.10364807,0.45691478,0.13587194,3.40257790,2.44206196,0.05509352,3.05595469
-5.36368184,6.45326374,0.10348736,0.48502225,0.14006669,3.45484677,2.51763665,0.05639494,3.09756737
-5.35767884,6.58418068,0.10282420,0.51304552,0.14426857,3.49341528,2.58671695,0.05747755,3.12540716
-5.35167584,6.69434355,0.10171270,0.54088170,0.14857846,3.51918749,2.64954947,0.05834653,3.14008572
-5.34567284,6.78521390,0.10021851,0.56844328,0.15310766,3.53344915,2.70659182,0.05901330,3.14255683
-5.33966983,6.85880821,0.09841646,0.59565948,0.15797353,3.53782886,2.75849580,0.05949527,3.13408528
-5.33366683,6.91762693,0.09638784,0.62247680,0.16329460,3.53424668,2.80608356,0.05981546,3.11620478
-5.32766383,6.96456543,0.09421737,0.64885885,0.16918507,3.52485195,2.85031707,0.06000177,3.09066658
-5.32166083,7.00280994,0.09199012,0.67478527,0.17574902,3.51195249,2.89226218,0.06008623,3.05938053
-5.31565783,7.03572238,0.08978831,0.70024998,0.18307465,3.49793762,2.93304824,0.06010396,3.02435089
-5.30965483,7.06671799,0.08768837,0.72525857,0.19122861,3.48519776,2.97382476,0.06009206,2.98760916
-5.30365183,7.09914040,0.08575817,0.74982506,0.20025093,3.47604355,3.01571652,0.06008836,2.95114663
-5.29764882,7.13613844,0.08405470,0.77396800,0.21015061,3.47262713,3.05977862,0.06013019,2.91684880
-5.29164582,7.18054928,0.08262219,0.79770622,0.22090225,3.47686854,3.10695315,0.06025305,2.88643446
-5.28564282,7.23479183,0.08149086,0.82105405,0.23244392,3.49038944,3.15802870,0.06048937,2.86140110
-5.27963982,7.30077427,0.08067620,0.84401658,0.24467631,3.51445654,3.21360430,0.06086734,2.84297891
-5.27363682,7.37981886,0.08017897,0.86658478,0.25746346,3.54993649,3.27405908,0.06140983,2.83209457
-5.26763382,7.47260640,0.07998581,0.88873093,0.27063500,3.59726341,3.33952852,0.06213349,2.82934601
-5.26163082,7.57914246,0.08007041,0.91040442,0.28398985,3.65642030,3.40988843,0.06304803,2.83498884
-5.25562781,7.69874624,0.08039524,0.93152821,0.29730143,3.72693442,3.48474722,0.06415569,2.84893447
-5.24962481,7.83006240,0.08091380,0.95199616,0.31032404,3.80788681,3.56344686,0.06545100,2.87075992
-5.24362181,7.97109550,0.08157305,0.97167133,0.32280026,3.89793548,3.64507287,0.06692069,2.89972844
-5.23761881,8.11926575,0.08231624,0.99038551,0.33446908,3.99535131,3.72847291,0.06854396,2.93482013
-5.23161581,8.27148422,0.08308575,1.00794015,0.34507447,4.09806547,3.81228400,0.07029290,2.97477109
-5.22561281,8.42424500,0.08382586,1.02410859,0.35437392,4.20372678,3.89496728,0.07213319,3.01811962
-5.21960980,8.57373118,0.08448548,1.03863985,0.36214671,4.30976722,3.97484958,0.07402499,3.06325767
-5.21360680,8.71593128,0.08502051,1.05126385,0.36820143,4.41347353,4.05017061,0.07592404,3.10848564
-5.20760380,8.84676214,0.08539581,1.06169786,0.37238259,4.51206275,4.11913406,0.07778288,3.15206861
-5.20160080,8.96219432,0.08558682,1.06965427,0.37457587,4.60275946,4.17996131,0.07955219,3.19229215
-5.19559780,9.05837584,0.08558055,1.07484920,0.37471188,4.68287245,4.23094566,0.08118226,3.22751574
-5.18959480,9.13175018,0.08537607,1.07701180,0.37276829,4.74986850,4.27050536,0.08262435,3.25622232
-5.18359180,9.17916475,0.08498439,1.07589386,0.36877017,4.80144136,4.29723361,0.08383222,3.27706226
-5.17758879,9.19796606,0.08442787,1.07127935,0.36278866,4.83557370,4.30994352,0.08476339,3.28889061
-5.17158579,9.18607875,0.08373906,1.06299349,0.35493799,4.85059041,4.30770654,0.08538049,3.29079668
-5.16558279,9.14206576,0.08295912,1.05091100,0.34537100,4.84520178,4.28988291,0.08565226,3.28212509
-5.15957979,9.06516786,0.08213584,1.03496303,0.33427348,4.81853528,4.25614280,0.08555452,3.26248803
-5.15357679,8.95532138,0.08132147,1.01514259,0.32185744,4.77015517,4.20647748,0.08507086,3.23176853
-5.14757379,8.81315385,0.08057029,0.99150814,0.30835381,4.70006949,4.14120011,0.08419307,3.19011510
-5.14157079,8.63995792,0.07993618,0.96418502,0.29400473,4.60872435,4.06093601,0.08292133,3.13792801
-5.13556778,8.43764497,0.07947025,0.93336488,0.27905586,4.49698599,3.96660294,0.08126418,3.07583818
-5.12956478,8.20868031,0.07921852,0.89930276,0.26374903,4.36611119,3.85938225,0.07923819,3.00467954
-5.12356178,7.95600272,0.07921993,0.86231224,0.24831542,4.21770740,3.74068202,0.07686738,2.92545611
-5.11755878,7.68293152,0.07950466,0.82275855,0.23296960,4.05368396,3.61209372,0.07418248,2.83930511
-5.11155578,7.39306487,0.08009268,0.78105009,0.21790457,3.87619626,3.47534433,0.07121995,2.74745751
-5.10555278,7.09017325,0.08099291,0.73762862,0.20328800,3.68758476,3.33224563,0.06802088,2.65119756
-5.09954977,6.77809203,0.08220265,0.69295855,0.18925964,3.49031119,3.18464293,0.06462982,2.55182266
-5.09354677,6.46061736,0.08370752,0.64751571,0.17592998,3.28689400,3.03436498,0.06109342,2.45060514
-5.08754377,6.14140876,0.08548181,0.60177611,0.16338009,3.07984533,2.88317722,0.05745928,2.34875707
-5.08154077,5.82390209,0.08748921,0.55620511,0.15166262,2.87161148,2.73273990,0.05377460,2.24739928
-5.07553777,5.51123545,0.08968391,0.51124731,0.14080369,2.66451890,2.58457251,0.05008511,2.14753560
-5.06953477,5.20619034,0.09201201,0.46731768,0.13080562,2.46072705,2.44002573,0.04643397,2.05003288
-5.06353177,4.91114959,0.09441314,0.42479411,0.12165031,2.26218960,2.30026151,0.04286095,1.95560729
-5.05752876,4.62807262,0.09682227,0.38401160,0.11330297,2.07062463,2.16624181,0.03940168,1.86481715
-5.05152576,4.35848823,0.09917164,0.34525826,0.10571617,1.88749451,2.03872582,0.03608715,1.77806202
-5.04552276,4.10350404,0.10139276,0.30877319,0.09883387,1.71399526,1.91827538,0.03294342,1.69558789
-5.03951976,3.86383133,0.10341830,0.27474611,0.09259539,1.55105533,1.80526786,0.02999150,1.61749785
-5.03351676,3.63982317,0.10518402,0.24331870,0.08693905,1.39934288,1.69991559,0.02724745,1.54376746
-5.02751376,3.43152365,0.10663049,0.21458749,0.08180547,1.25928079,1.60229048,0.02472259,1.47426395
-5.02151076,3.23872525,0.10770464,0.18860803,0.07714042,1.13106795,1.51235255,0.02242396,1.40876826
-5.01550775,3.06103157,0.10836113,0.16539999,0.07289707,1.01470573,1.42998094,0.02035481,1.34699879
-5.00950475,2.89792241,0.10856348,0.14495306,0.06903768,0.91002781,1.35500576,0.01851522,1.28863586
-5.00350175,2.74881803,0.10828486,0.12723320,0.06553479,0.81673214,1.28723941,0.01690275,1.23334566
-4.99749875,2.61314009,0.10750867,0.11218897,0.06237175,0.73441337,1.22650589,0.01551316,1.18080296
-4.99149575,2.49036644,0.10622885,0.09975767,0.05954277,0.66259451,1.17266689,0.01434101,1.13071146
-4.98549275,2.38007782,0.10444981,0.08987096,0.05705245,0.60075647,1.12564353,0.01338034,1.08282109
-4.97948974,2.28199446,0.10218617,0.08245979,0.05491491,0.54836455,1.08543280,0.01262518,1.03694190
-4.97348674,2.19600143,0.09946223,0.07745850,0.05315251,0.50489103,1.05211808,0.01207000,0.99295375
-4.96748374,2.12216191,0.09631114,0.07480772,0.05179425,0.46983329,1.02587336,0.01171005,0.95081195
-4.96148074,2.06071796,0.09277393,0.07445632,0.05087399,0.44272711,1.00696087,0.01154156,0.91054858
-4.95547774,2.01207911,0.08889832,0.07636205,0.05042837,0.42315505,0.99572221,0.01156184,0.87226975
-4.94947474,1.97679948,0.08473743,0.08049114,0.05049472,0.41075012,0.99256354,0.01176922,0.83614909
-4.94347174,1.95554452,0.08034832,0.08681677,0.05110880,0.40519488,0.99793504,0.01216286,0.80241787
-4.93746873,1.94904901,0.07579058,0.09531659,0.05230260,0.40621673,1.01230590,0.01274254,0.77135245
-4.93146573,1.95806842,0.07112481,0.10596946,0.05410215,0.41357982,1.03613547,0.01350824,0.74325968
-4.92546273,1.98332564,0.06641119,0.11875161,0.05652547,0.42707454,1.06984210,0.01445978,0.71846106
-4.91945973,2.02545583,0.06170815,0.13363246,0.05958067,0.44650535,1.11377079,0.01559637,0.69727632
-4.91345673,2.08495195,0.05707110,0.15057033,0.06326426,0.47167787,1.16816127,0.01691613,0.68000753
-4.90745373,2.16211357,0.05255135,0.16950838,0.06755979,0.50238622,1.23311788,0.01841569,0.66692415
-4.90145073,2.25700159,0.04819523,0.19037094,0.07243683,0.53840140,1.30858280,0.02008988,0.65825005
-4.89544772,2.36940137,0.04404337,0.21306072,0.07785033,0.57946160,1.39431390,0.02193141,0.65415301
-4.88944472,2.49879622,0.04013022,0.23745683,0.08374046,0.62526516,1.48986869,0.02393076,0.65473716
-4.88344172,2.64435314,0.03648381,0.26341408,0.09003295,0.67546675,1.59459509,0.02607617,0.66003895
-4.87743872,2.80492185,0.03312572,0.29076362,0.09663990,0.72967712,1.70763011,0.02835378,0.67002664
-4.87143572,2.97904799,0.03007119,0.31931498,0.10346117,0.78746675,1.82790668,0.03074795,0.68460355
-4.86543272,3.16500028,0.02732955,0.34885953,0.11038626,0.84837344,1.95416890,0.03324172,0.70361493
-4.85942971,3.36081117,0.02490465,0.37917544,0.11729668,0.91191344,2.08499528,0.03581738,0.72685806
-4.85342671,3.56432964,0.02279555,0.41003376,0.12406867,0.97759595,2.21882954,0.03845728,0.75409524
-4.84742371,3.77328418,0.02099724,0.44120562,0.13057639,1.04494017,2.35401783,0.04114457,0.78506902
-4.84142071,3.98535351,0.01950139,0.47247012,0.13669520,1.11349424,2.48885106,0.04386414,0.81951891
-4.83541771,4.19824203,0.01829720,0.50362264,0.14230518,1.18285494,2.62161082,0.04660348,0.85719867
-4.82941471,4.40975661,0.01737212,0.53448300,0.14729457,1.25268714,2.75061693,0.04935356,0.89789335
-4.82341171,4.61788123,0.01671266,0.56490325,0.15156307,1.32274180,2.87427486,0.05210953,0.94143501
-4.81740870,4.82084587,0.01630496,0.59477442,0.15502489,1.39287133,2.99112085,0.05487143,0.98771610
-4.81140570,5.01718603,0.01613536,0.62403187,0.15761138,1.46304119,3.09986294,0.05764452,1.03669976
-4.80540270,5.20578980,0.01619084,0.65265883,0.15927308,1.53333663,3.19941604,0.06043952,1.08842592
-4.79939970,5.38592970,0.01645924,0.68068778,0.15998126,1.60396371,3.28892953,0.06327252,1.14301276
-4.79339670,5.55727714,0.01692945,0.70819936,0.15972868,1.67524400,3.36780615,0.06616455,1.20065283
-4.78739370,5.71989817,0.01759134,0.73531871,0.15852971,1.74760250,3.43571134,0.06914094,1.26160359
-4.78139070,5.87422991,0.01843563,0.76220916,0.15641966,1.82154879,3.49257251,0.07223030,1.32617246
-4.77538769,6.02103818,0.01945363,0.78906339,0.15345348,1.89765173,3.53856833,0.07546322,1.39469638
-4.76938469,6.16135753,0.02063682,0.81609228,0.14970380,1.97650819,3.57410849,0.07887078,1.46751670
-4.76338169,6.29641605,0.02197640,0.84351188,0.14525842,2.05870711,3.59980478,0.08248277,1.54495011
-4.75737869,6.42754793,0.02346280,0.87152891,0.14021733,2.14478993,3.61643473,0.08632588,1.62725675
-4.75137569,6.55609777,0.02508512,0.90032552,0.13468947,2.23520927,3.62489959,0.09042173,1.71460704
-4.74537269,6.68332092,0.02683060,0.93004393,0.12878927,2.33028765,3.62617840,0.09478504,1.80704858
-4.73936968,6.81028480,0.02868423,0.96077177,0.12263316,2.43017817,3.62128022,0.09942181,1.90447515
-4.73336668,6.93777611,0.03062827,0.99252886,0.11633614,2.53482940,3.61119683,0.10432784,2.00659933
-4.72736368,7.06621892,0.03264209,1.02525621,0.11000857,2.64395642,3.59685786,0.10948742,2.11293068
-4.72136068,7.19560805,0.03470200,1.05880793,0.10375332,2.75701985,3.57909050,0.11487253,2.22276096
-4.71535768,7.32546193,0.03678132,1.09294671,0.09766330,2.87321453,3.55858564,0.12044241,2.33515789
-4.70935468,7.45479794,0.03885061,1.12734313,0.09181943,2.99146901,3.53587183,0.12614364,2.44896833
-4.70335168,7.58213240,0.04087809,1.16157935,0.08628925,3.11045662,3.51129839,0.13191077,2.56283158
-4.69734867,7.70550624,0.04283024,1.19515699,0.08112596,3.22861837,3.48502825,0.13766749,2.67520298
-4.69134567,7.82253589,0.04467254,1.22750921,0.07636812,3.34419722,3.45704092,0.14332826,2.78438729
-4.68534267,7.93048792,0.04637039,1.25801653,0.07203982,3.45528289,3.42714519,0.14880044,2.88858100
-4.67933967,8.02637448,0.04789009,1.28602597,0.06815135,3.55986561,3.39500103,0.15398682,2.98592215
-4.67333667,8.10706562,0.04919989,1.31087250,0.06470039,3.65589680,3.36014948,0.15878839,3.07454578
-4.66733367,8.16941353,0.05027109,1.33190218,0.06167347,3.74135434,3.32204903,0.16310736,3.15264269
-4.66133067,8.21038308,0.05107907,1.34849575,0.05904777,3.81430963,3.28011666,0.16685021,3.21851907
-4.65532766,8.22718285,0.05160424,1.36009177,0.05679320,3.87299363,3.23377168,0.16993068,3.27065445
-4.64932466,8.21739037,0.05183285,1.36620820,0.05487451,3.91585899,3.18247999,0.17227258,3.30775521
-4.64332166,8.17906601,0.05175764,1.36646140,0.05325349,3.94163564,3.12579700,0.17381227,3.32880140
-4.63731866,8.11085026,0.05137830,1.36058181,0.05189112,3.94937741,3.06340699,0.17450074,3.33308466
-4.63131566,8.01204009,0.05070161,1.34842554,0.05074956,3.93849770,2.99515730,0.17430520,3.32023561
-4.62531266,7.88264109,0.04974143,1.32998136,0.04979404,3.90879285,2.92108579,0.17321009,3.29023943
-4.61930965,7.72339346,0.04851835,1.30537293,0.04899430,3.86045233,2.84144058,0.17121749,3.24343925
-4.61330665,7.53577101,0.04705919,1.27485621,0.04832592,3.79405560,2.75669123,0.16834698,3.18052707
-4.60730365,7.32195371,0.04539617,1.23881219,0.04777111,3.71055593,2.66753113,0.16463487,3.10252305
-4.60130065,7.08477560,0.04356599,1.19773551,0.04731923,3.61125243,2.57487114,0.16013289,3.01074408
-4.59529765,6.82765068,0.04160871,1.15221946,0.04696684,3.49775142,2.47982483,0.15490649,2.90676335
-4.58929465,6.55448043,0.03956651,1.10293813,0.04671738,3.37191928,2.38368619,0.14903272,2.79236270
-4.58329165,6.26954710,0.03748248,1.05062662,0.04658050,3.23582877,2.28790059,0.14259783,2.66947995
-4.57728864,5.97739723,0.03539930,0.99605997,0.04657097,3.09170115,2.19403021,0.13569473,2.54015348
-4.57128564,5.68272004,0.03335804,0.94003197,0.04670741,2.94184627,2.10371515,0.12842037,2.40646621
-4.56528264,5.39022492,0.03139705,0.88333438,0.04701068,2.78860304,2.01863149,0.12087320,2.27049114
-4.55927964,5.10452239,0.02955094,0.82673747,0.04750222,2.63428209,1.94044753,0.11315070,2.13424025
-4.55327664,4.83001179,0.02784973,0.77097236,0.04820225,2.48111244,1.87077954,0.10534719,1.99961847
-4.54727364,4.57077898,0.02631825,0.71671571,0.04912798,2.33119368,1.81114800,0.09755185,1.86838384
-4.54127064,4.33050640,0.02497566,0.66457708,0.05029202,2.18645474,1.76293567,0.08984709,1.74211480
-4.53526763,4.11239715,0.02383523,0.61508901,0.05170085,2.04862000,1.72734819,0.08230728,1.62218520
-4.52926463,3.91911451,0.02290431,0.56870013,0.05335365,1.91918330,1.70537856,0.07499779,1.50974713
-4.52326163,3.75273745,0.02218451,0.52577099,0.05524141,1.79939001,1.69777594,0.06797440,1.40572154
-4.51725863,3.61473256,0.02167204,0.48657266,0.05734646,1.69022710,1.70502005,0.06128304,1.31079621
-4.51125563,3.50594205,0.02135827,0.45128776,0.05964243,1.59242099,1.72730164,0.05495983,1.22543061
-4.50525263,3.42658773,0.02123036,0.42001369,0.06209456,1.50644275,1.76450987,0.04903137,1.14986678
-4.49924962,3.37629009,0.02127204,0.39276785,0.06466056,1.43252010,1.81622730,0.04351525,1.08414551
-4.49324662,3.35410174,0.02146448,0.36949440,0.06729179,1.37065556,1.88173284,0.03842075,1.02812681
-4.48724362,3.35855403,0.02178712,0.35007235,0.06993480,1.32064996,1.96001314,0.03374966,0.98151375
