energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-5.86193097,1.47235200,0.44780556,0.36523889,0.01748199,0.21915218,0.50352673,0.02585797,0.69195309
-5.85592796,1.48431465,0.46204113,0.37376255,0.01660503,0.22358431,0.49278563,0.02490031,0.69450623
-5.84992496,1.49525067,0.47717142,0.38220730,0.01567614,0.22826029,0.48093415,0.02384851,0.69623578
-5.84392196,1.50519816,0.49311876,0.39050503,0.01470950,0.23325556,0.46818647,0.02271756,0.69709664
-5.83791896,1.51416997,0.50977319,0.39858214,0.01371909,0.23863676,0.45474462,0.02152363,0.69703697
-5.83191596,1.52215525,0.52699634,0.40636169,0.01271834,0.24445905,0.44079423,0.02028355,0.69600185
-5.82591296,1.52912383,0.54462695,0.41376598,0.01171991,0.25076391,0.42650167,0.01901439,0.69393813
-5.81990995,1.53503336,0.56248769,0.42071983,0.01073546,0.25757735,0.41201265,0.01773304,0.69080053
-5.81390695,1.53983857,0.58039302,0.42715414,0.00977540,0.26490877,0.39745228,0.01645580,0.68655852
-5.80790395,1.54350218,0.59815759,0.43300973,0.00884885,0.27275025,0.38292631,0.01519805,0.68120356
-5.80190095,1.54600671,0.61560484,0.43824108,0.00796351,0.28107649,0.36852344,0.01397397,0.67475639
-5.79589795,1.54736621,0.63257530,0.44281994,0.00712563,0.28984526,0.35431843,0.01279633,0.66727363
-5.78989495,1.54763715,0.64893410,0.44673836,0.00634006,0.29899841,0.34037556,0.01167633,0.65885345
-5.78389195,1.54692750,0.66457741,0.45001104,0.00561024,0.30846330,0.32675242,0.01062359,0.64963950
-5.77788894,1.54540332,0.67943735,0.45267678,0.00493832,0.31815473,0.31350336,0.00964605,0.63982300
-5.77188594,1.54329197,0.69348506,0.45479883,0.00432525,0.32797709,0.30068262,0.00875009,0.62964241
-5.76588294,1.54088169,0.70673191,0.45646403,0.00377094,0.33782686,0.28834678,0.00794061,0.61938049
-5.75987994,1.53851705,0.71922855,0.45778075,0.00327433,0.34759522,0.27655633,0.00722111,0.60935876
-5.75387694,1.53659031,0.73106197,0.45887557,0.00283360,0.35717077,0.26537636,0.00659388,0.59992938
-5.74787394,1.53552888,0.74235046,0.45988885,0.00244626,0.36644221,0.25487617,0.00606015,0.59146450
-5.74187094,1.53577918,0.75323699,0.46096928,0.00210934,0.37530088,0.24512806,0.00562019,0.58434369
-5.73586793,1.53778764,0.76388086,0.46226764,0.00181948,0.38364308,0.23620510,0.00527352,0.57893968
-5.72986493,1.54197964,0.77444841,0.46393003,0.00157305,0.39137218,0.22817831,0.00501894,0.57560321
-5.72386193,1.54873726,0.78510283,0.46609087,0.00136628,0.39840027,0.22111326,0.00485469,0.57464744
-5.71785893,1.55837700,0.79599377,0.46886590,0.00119535,0.40464945,0.21506637,0.00477848,0.57633289
-5.71185593,1.57112858,0.80724712,0.47234567,0.00105643,0.41005266,0.21008113,0.00478747,0.58085337
-5.70585293,1.58711580,0.81895541,0.47658963,0.00094579,0.41455411,0.20618456,0.00487836,0.58832384
-5.69984992,1.60634079,0.83116949,0.48162126,0.00085982,0.41810920,0.20338397,0.00504730,0.59877074
-5.69384692,1.62867224,0.84389171,0.48742451,0.00079508,0.42068412,0.20166442,0.00528985,0.61212530
-5.68784392,1.65383882,0.85707120,0.49394159,0.00074832,0.42225513,0.20098693,0.00560096,0.62822048
-5.68184092,1.68142796,0.87060144,0.50107248,0.00071652,0.42280760,0.20128762,0.00597491,0.64679153
-5.67583792,1.71089078,0.88432050,0.50867616,0.00069686,0.42233489,0.20247785,0.00640523,0.66748062
-5.66983492,1.74155303,0.89801398,0.51657350,0.00068678,0.42083733,0.20444543,0.00688471,0.68984529
-5.66383192,1.77263193,0.91142071,0.52455195,0.00068395,0.41832118,0.20705683,0.00740535,0.71337064
-5.65782891,1.80325865,0.92424122,0.53237169,0.00068628,0.41479785,0.21016040,0.00795843,0.73748481
-5.65182591,1.83250551,0.93614848,0.53977326,0.00069193,0.41028342,0.21359040,0.00853454,0.76157723
-5.64582291,1.85941723,0.94680086,0.54648621,0.00069928,0.40479848,0.21717179,0.00912368,0.78501910
-5.63981991,1.88304491,0.95585654,0.55223860,0.00070698,0.39836834,0.22072553,0.00971539,0.80718514
-5.63381691,1.90248152,0.96298894,0.55676701,0.00071388,0.39102368,0.22407413,0.01029895,0.82747593
-5.62781391,1.91689751,0.96790238,0.55982653,0.00071909,0.38280143,0.22704735,0.01086356,0.84533987
-5.62181091,1.92557509,0.97034732,0.56120054,0.00072194,0.37374600,0.22948772,0.01139864,0.86029397
-5.61580790,1.92793972,0.97013432,0.56070974,0.00072199,0.36391067,0.23125562,0.01189399,0.87194255
-5.60980490,1.92358748,0.96714611,0.55822020,0.00071901,0.35335897,0.23223383,0.01234017,0.87999314
-5.60380190,1.91230719,0.96134700,0.55364997,0.00071300,0.34216604,0.23233124,0.01272869,0.88426904
-5.59779890,1.89409620,0.95278914,0.54697413,0.00070415,0.33041975,0.23148560,0.01305232,0.88471782
-5.59179590,1.86916923,0.94161515,0.53822800,0.00069285,0.31822144,0.22966528,0.01330530,0.88141564
-5.58579290,1.83795978,0.92805699,0.52750837,0.00067967,0.30568629,0.22686980,0.01348354,0.87456721
-5.57978989,1.80111396,0.91243088,0.51497274,0.00066534,0.29294302,0.22312933,0.01358476,0.86450119
-5.57378689,1.75947695,0.89512841,0.50083659,0.00065076,0.28013311,0.21850305,0.01360860,0.85166160
-5.56778389,1.71407259,0.87660435,0.48536874,0.00063694,0.26740927,0.21307648,0.01355667,0.83659518
-5.56178089,1.66607677,0.85736140,0.46888499,0.00062502,0.25493339,0.20695794,0.01343246,0.81993553
-5.55577789,1.61678558,0.83793271,0.45174030,0.00061622,0.24287382,0.20027436,0.01324132,0.80238440
-5.54977489,1.56757943,0.81886294,0.43431962,0.00061184,0.23140218,0.19316647,0.01299021,0.78469084
-5.54377189,1.51988417,0.80068854,0.41702792,0.00061323,0.22068973,0.18578374,0.01268757,0.76762909
-5.53776888,1.47513072,0.78391835,0.40027943,0.00062177,0.21090342,0.17827921,0.01234299,0.75197559
-5.53176588,1.43471430,0.76901517,0.38448664,0.00063881,0.20220180,0.17080440,0.01196691,0.73848624
-5.52576288,1.39995459,0.75637921,0.37004922,0.00066571,0.19473083,0.16350457,0.01157030,0.72787416
-5.51975988,1.37205784,0.74633403,0.35734329,0.00070374,0.18861980,0.15651441,0.01116429,0.72078890
-5.51375688,1.35208217,0.73911551,0.34671111,0.00075410,0.18397751,0.14995436,0.01075985,0.71779736
-5.50775388,1.34090663,0.73486438,0.33845167,0.00081786,0.18088867,0.14392763,0.01036738,0.71936711
-5.50175088,1.33920504,0.73362228,0.33281228,0.00089594,0.17941095,0.13851803,0.00999648,0.72585223
-5.49574787,1.34742503,0.73533158,0.32998129,0.00098907,0.17957241,0.13378855,0.00965558,0.73748216
-5.48974487,1.36577286,0.73983885,0.33008233,0.00109777,0.18136974,0.12978079,0.00935178,0.75435372
-5.48374187,1.39420425,0.74690151,0.33316995,0.00122230,0.18476713,0.12651516,0.00909064,0.77642637
-5.47773887,1.43242156,0.75619756,0.33922707,0.00136263,0.18969602,0.12399175,0.00887603,0.80352095
-5.47173587,1.47987737,0.76733757,0.34816408,0.00151846,0.19605565,0.12219182,0.00871012,0.83532186
-5.46573287,1.53578448,0.77987871,0.35981985,0.00168913,0.20371456,0.12107985,0.00859335,0.87138265
-5.45972986,1.59913235,0.79334000,0.37396461,0.00187368,0.21251294,0.12060597,0.00852448,0.91113516
-5.45372686,1.66870962,0.80721824,0.39030473,0.00207080,0.22226590,0.12070873,0.00850078,0.95390181
-5.44772386,1.74313250,0.82100417,0.40848935,0.00227887,0.23276754,0.12131802,0.00851812,0.99891115
-5.44172086,1.82087861,0.83419815,0.42811876,0.00249596,0.24379592,0.12235818,0.00857124,1.04531631
-5.43571786,1.90032548,0.84632515,0.44875450,0.00271992,0.25511857,0.12375107,0.00865399,1.09221598
-5.42971486,1.97979301,0.85694839,0.46993072,0.00294836,0.26649875,0.12541904,0.00875961,1.13867766
-5.42371186,2.05758897,0.86568156,0.49116680,0.00317875,0.27770192,0.12728784,0.00888104,1.18376250
-5.41770885,2.13205621,0.87219917,0.51198075,0.00340854,0.28850254,0.12928922,0.00901123,1.22655122
-5.41170585,2.20162035,0.87624507,0.53190296,0.00363516,0.29869088,0.13136330,0.00914341,1.26617040
-5.40570285,2.26483653,0.87763882,0.55048997,0.00385619,0.30807948,0.13346059,0.00927140,1.30181825
-5.39969985,2.32043350,0.87628002,0.56733776,0.00406945,0.31650919,0.13554365,0.00938987,1.33278924
-5.39369685,2.36735368,0.87215041,0.58209390,0.00427305,0.32385452,0.13758825,0.00949455,1.35849643
-5.38769385,2.40478742,0.86531397,0.59446842,0.00446557,0.33002789,0.13958412,0.00958243,1.37849093
-5.38169085,2.43220024,0.85591486,0.60424263,0.00464611,0.33498281,0.14153512,0.00965188,1.39247746
-5.37568784,2.44935158,0.84417339,0.61127565,0.00481436,0.33871569,0.14345897,0.00970273,1.40032552
-5.36968484,2.45630436,0.83038015,0.61550838,0.00497072,0.34126611,0.14538633,0.00973629,1.40207542
-5.36368184,2.45342443,0.81488838,0.61696465,0.00511631,0.34271562,0.14735943,0.00975530,1.39793893
-5.35767884,2.44136996,0.79810473,0.61574939,0.00525301,0.34318499,0.14943010,0.00976387,1.38829425
-5.35167584,2.42107068,0.78047878,0.61204406,0.00538349,0.34282999,0.15165737,0.00976729,1.37367553
-5.34567284,2.39369786,0.76249135,0.60609929,0.00551118,0.34183579,0.15410467,0.00977182,1.35475704
-5.33966983,2.36062580,0.74464207,0.59822518,0.00564025,0.34041030,0.15683667,0.00978451,1.33233266
-5.33366683,2.32338651,0.72743646,0.58877954,0.00577552,0.33877658,0.15991593,0.00981286,1.30729135
-5.32766383,2.28361918,0.71137287,0.57815467,0.00592243,0.33716473,0.16339951,0.00986455,1.28058958
-5.32166083,2.24301640,0.69692972,0.56676317,0.00608688,0.33580348,0.16733556,0.00994712,1.25322166
-5.31565783,2.20326943,0.68455336,0.55502340,0.00627517,0.33491190,0.17176020,0.01006768,1.22618933
-5.30965483,2.16601450,0.67464690,0.54334524,0.00649380,0.33469161,0.17669475,0.01023259,1.20047151
-5.30365183,2.13278233,0.66756057,0.53211661,0.00674939,0.33531966,0.18214351,0.01044722,1.17699560
-5.29764882,2.10495280,0.66358360,0.52169150,0.00704845,0.33694254,0.18809208,0.01071568,1.15661119
-5.29164582,2.08371633,0.66293816,0.51237972,0.00739723,0.33967145,0.19450660,0.01104066,1.14006728
-5.28564282,2.07004340,0.66577541,0.50443892,0.00780158,0.34357906,0.20133370,0.01142330,1.12799359
-5.27963982,2.06466291,0.67217371,0.49806898,0.00826668,0.34869778,0.20850135,0.01186308,1.12088657
-5.27363682,2.06805003,0.68213914,0.49340897,0.00879695,0.35501971,0.21592061,0.01235784,1.11910045
-5.26763382,2.08042335,0.69560807,0.49053658,0.00939576,0.36249800,0.22348814,0.01290378,1.12284323
-5.26163082,2.10175095,0.71245173,0.48946994,0.01006534,0.37104978,0.23108950,0.01349561,1.13217762
-5.25562781,2.13176453,0.73248239,0.49017157,0.01080656,0.38056022,0.23860295,0.01412670,1.14702636
-5.24962481,2.16998047,0.75546090,0.49255408,0.01161875,0.39088762,0.24590376,0.01478923,1.16718151
-5.24362181,2.21572620,0.78110511,0.49648719,0.01249963,0.40186918,0.25286872,0.01547448,1.19231690
-5.23761881,2.26817052,0.80909883,0.50180574,0.01344514,0.41332723,0.25938062,0.01617305,1.22200297
-5.23161581,2.32635587,0.83910075,0.50831804,0.01444943,0.42507548,0.26533262,0.01687516,1.25572312
-5.22561281,2.38923122,0.87075311,0.51581423,0.01550474,0.43692510,0.27063210,0.01757088,1.29289077
-5.21960980,2.45568377,0.90368945,0.52407418,0.01660153,0.44869027,0.27520400,0.01825041,1.33286635
-5.21360680,2.52456827,0.93754137,0.53287460,0.01772848,0.46019303,0.27899333,0.01890428,1.37497344
-5.20760380,2.59473287,0.97194398,0.54199501,0.01887262,0.47126718,0.28196676,0.01952359,1.41851364
-5.20160080,2.66504070,1.00653976,0.55122251,0.02001958,0.48176120,0.28411330,0.02010012,1.46277958
-5.19559780,2.73438693,1.04098106,0.56035516,0.02115381,0.49153995,0.28544384,0.02062647,1.50706610
-5.18959480,2.80171107,1.07493101,0.56920398,0.02225888,0.50048549,0.28598981,0.02109612,1.55067919
-5.18359180,2.86600498,1.10806326,0.57759384,0.02331786,0.50849676,0.28580083,0.02150347,1.59294317
-5.17758879,2.92631715,1.14006064,0.58536313,0.02431371,0.51548848,0.28494158,0.02184383,1.63320601
-5.17158579,2.98175392,1.17061320,0.59236284,0.02522974,0.52138939,0.28348800,0.02211340,1.67084340
-5.16558279,3.03147885,1.19941592,0.59845496,0.02604996,0.52614008,0.28152312,0.02230919,1.70526182
-5.15957979,3.07471112,1.22616655,0.60351085,0.02675964,0.52969061,0.27913251,0.02242898,1.73590120
-5.15357679,3.11072410,1.25056404,0.60740964,0.02734560,0.53199825,0.27639993,0.02247125,1.76223751
-5.14757379,3.13884496,1.27230783,0.61003701,0.02779668,0.53302541,0.27340305,0.02243512,1.78378573
-5.14157079,3.15845616,1.29109843,0.61128469,0.02810401,0.53273818,0.27020974,0.02232028,1.80010357
-5.13556778,3.16899935,1.30663947,0.61105067,0.02826127,0.53110536,0.26687496,0.02212701,1.81079604
-5.12956478,3.16998189,1.31864132,0.60924023,0.02826487,0.52809836,0.26343850,0.02185614,1.81552094
-5.12356178,3.16098601,1.32682635,0.60576792,0.02811406,0.52369171,0.25992355,0.02150904,1.81399533
-5.11755878,3.14168034,1.33093574,0.60056026,0.02781089,0.51786441,0.25633641,0.02108771,1.80600260
-5.11155578,3.11183305,1.33073747,0.59355907,0.02736016,0.51060178,0.25266705,0.02059477,1.79139991
-5.10555278,3.07132610,1.32603535,0.58472521,0.02676924,0.50189793,0.24889075,0.02003350,1.77012555
-5.09954977,3.02016930,1.31667851,0.57404249,0.02604781,0.49175840,0.24497049,0.01940794,1.74220581
-5.09354677,2.95851343,1.30257091,0.56152147,0.02520760,0.48020298,0.24086011,0.01872286,1.70776067
-5.08754377,2.88666126,1.28368040,0.54720290,0.02426199,0.46726835,0.23650810,0.01798382,1.66700807
-5.08154077,2.80507560,1.26004673,0.53116048,0.02322568,0.45301038,0.23186157,0.01719715,1.62026615
-5.07553777,2.71438352,1.23178807,0.51350285,0.02211424,0.43750594,0.22687052,0.01636993,1.56795324
-5.06953477,2.61537624,1.19910562,0.49437462,0.02094375,0.42085394,0.22149190,0.01550991,1.51058529
-5.06353177,2.50900438,1.16228597,0.47395625,0.01973040,0.40317565,0.21569350,0.01462545,1.44877081
-5.05752876,2.39636844,1.12170096,0.45246301,0.01849014,0.38461410,0.20945722,0.01372538,1.38320321
-5.05152576,2.27870494,1.07780507,0.43014277,0.01723838,0.36533266,0.20278188,0.01281889,1.31465096
-5.04552276,2.15736843,1.03113014,0.40727303,0.01598968,0.34551274,0.19568513,0.01191538,1.24394572
-5.03951976,2.03381046,0.98227783,0.38415715,0.01475758,0.32535082,0.18820462,0.01102427,1.17196903
-5.03351676,1.90955593,0.93190995,0.36112004,0.01355444,0.30505486,0.18039829,0.01015490,1.09963796
-5.02751376,1.78617819,0.88073694,0.33850360,0.01239131,0.28484026,0.17234381,0.00931633,1.02789033
-5.02151076,1.66527360,0.82950513,0.31666194,0.01127788,0.26492562,0.16413725,0.00851724,0.95767005
-5.01550775,1.54843659,0.77898303,0.29595682,0.01022251,0.24552834,0.15589096,0.00776578,0.88991302
-5.00950475,1.43723603,0.72994723,0.27675320,0.00923224,0.22686039,0.14773090,0.00706952,0.82553404
-5.00350175,1.33319353,0.68316828,0.25941519,0.00831289,0.20912427,0.13979347,0.00643538,0.76541512
-4.99749875,1.23776423,0.63939706,0.24430242,0.00746917,0.19250938,0.13222197,0.00586956,0.71039531
-4.99149575,1.15232027,0.59935178,0.23176680,0.00670479,0.17718883,0.12516281,0.00537758,0.66126223
-4.98549275,1.07813693,0.56370617,0.22214956,0.00602260,0.16331679,0.11876166,0.00496423,0.61874523
-4.97948974,1.01638148,0.53307877,0.21577862,0.00542477,0.15102635,0.11315959,0.00463365,0.58351001
-4.97348674,0.96810414,0.50802360,0.21296610,0.00491291,0.14042802,0.10848928,0.00438933,0.55615467
-4.96748374,0.93423101,0.48902224,0.21400569,0.00448819,0.13160867,0.10487153,0.00423416,0.53720660
-4.96148074,0.91555828,0.47647730,0.21916993,0.00415151,0.12463097,0.10241186,0.00417046,0.52712023
-4.95547774,0.91274721,0.47070726,0.22870718,0.00390354,0.11953322,0.10119760,0.00420002,0.52627505
-4.94947474,0.92631952,0.47194260,0.24283808,0.00374484,0.11632960,0.10129517,0.00432411,0.53497383
-4.94347174,0.95665274,0.48032315,0.26175163,0.00367589,0.11501068,0.10274789,0.00454349,0.55344056
-4.93746873,1.00397522,0.49589673,0.28560067,0.00369714,0.11554414,0.10557412,0.00485838,0.58181827
-4.93146573,1.06836075,0.51861878,0.31449698,0.00380895,0.11787578,0.10976590,0.00526843,0.62016624
-4.92546273,1.14972291,0.54835325,0.34850600,0.00401161,0.12193065,0.11528805,0.00577268,0.66845705
-4.91945973,1.24780917,0.58487458,0.38764138,0.00430523,0.12761438,0.12207789,0.00636951,0.72657314
-4.91345673,1.36219536,0.62787076,0.43185961,0.00468969,0.13481472,0.13004541,0.00705652,0.79430341
-4.90745373,1.49228072,0.67694769,0.48105485,0.00516450,0.14340320,0.13907418,0.00783051,0.87133989
-4.90145073,1.63728437,0.73163462,0.53505446,0.00572870,0.15323702,0.14902285,0.00868741,0.95727489
-4.89544772,1.79624341,0.79139081,0.59361530,0.00638072,0.16416117,0.15972727,0.00962216,1.05159880
-4.88944472,1.96801366,0.85561338,0.65642118,0.00711824,0.17601071,0.17100343,0.01062874,1.15369910
-4.88344172,2.15127316,0.92364620,0.72308175,0.00793808,0.18861326,0.18265089,0.01170009,1.26286066
-4.87743872,2.34452903,0.99478982,0.79313291,0.00883604,0.20179175,0.19445694,0.01282813,1.37826774
-4.87143572,2.54612805,1.06831214,0.86603899,0.00980685,0.21536715,0.20620126,0.01400378,1.49900784
-4.86543272,2.75427094,1.14345973,0.94119675,0.01084403,0.22916144,0.21766093,0.01521701,1.62407760
-4.85942971,2.96703040,1.21946952,1.01794120,0.01193990,0.24300052,0.22861588,0.01645692,1.75239082
-4.85342671,3.18237286,1.29558051,1.09555330,0.01308555,0.25671708,0.23885429,0.01771185,1.88278867
-4.84742371,3.39818338,1.37104535,1.17326919,0.01427082,0.27015330,0.24817803,0.01896954,2.01405193
-4.84142071,3.61229358,1.44514134,1.25029106,0.01548444,0.28316335,0.25640779,0.02021723,2.14491525
-4.83541771,3.82251179,1.51718073,1.32579923,0.01671407,0.29561550,0.26338770,0.02144190,2.27408323
-4.82941471,4.02665491,1.58651993,1.39896522,0.01794649,0.30739392,0.26898941,0.02263040,2.40024803
-4.82341171,4.22258137,1.65256754,1.46896561,0.01916777,0.31839990,0.27311520,0.02376968,2.52210821
-4.81740870,4.40822433,1.71479100,1.53499625,0.02036346,0.32855270,0.27570019,0.02484701,2.63838862
-4.81140570,4.58162449,1.77272168,1.59628651,0.02151888,0.33778971,0.27671349,0.02585011,2.74786068
-4.80540270,4.74096176,1.82595855,1.65211338,0.02261937,0.34606622,0.27615822,0.02676741,2.84936285
-4.79939970,4.88458510,1.87417020,1.70181493,0.02365055,0.35335459,0.27407043,0.02758820,2.94182078
-4.79339670,5.01103981,1.91709551,1.74480288,0.02459863,0.35964304,0.27051692,0.02830283,3.02426653
-4.78739370,5.11909167,1.95454280,1.78057406,0.02545071,0.36493395,0.26559215,0.02890283,3.09585651
-4.78139070,5.20774729,1.98638775,1.80872032,0.02619502,0.36924195,0.25941435,0.02938108,3.15588745
-4.77538769,5.27627011,2.01257028,1.82893675,0.02682122,0.37259176,0.25212095,0.02973193,3.20381006
-4.76938469,5.32419168,2.03309028,1.84102798,0.02732060,0.37501589,0.24386364,0.02995126,3.23923973
-4.76338169,5.35131760,2.04800267,1.84491219,0.02768626,0.37655236,0.23480320,0.03003662,3.26196385
-4.75737869,5.35772809,2.05741173,1.84062290,0.02791333,0.37724252,0.22510441,0.02998724,3.27194552
-4.75137569,5.34377283,2.06146502,1.82830824,0.02799900,0.37712903,0.21493110,0.02980407,3.26932319
-4.74537269,5.31006007,2.06034688,1.80822767,0.02794267,0.37625411,0.20444169,0.02948975,3.25440613
-4.73936968,5.25744032,2.05427189,1.78074625,0.02774585,0.37465807,0.19378528,0.02904864,3.22766586
-4.73336668,5.18698472,2.04347831,1.74632641,0.02741221,0.37237826,0.18309846,0.02848670,3.18972349
-4.72736368,5.09995878,2.02822165,1.70551747,0.02694743,0.36944840,0.17250281,0.02781140,3.14133346
-4.72136068,4.99779213,2.00876873,1.65894312,0.02635908,0.36589823,0.16210328,0.02703166,3.08336411
-4.71535768,4.88204526,1.98539207,1.60728727,0.02565640,0.36175366,0.15198736,0.02615761,3.01677568
-4.70935468,4.75437412,1.95836513,1.55127853,0.02485010,0.35703717,0.14222492,0.02520051,2.94259661
-4.70335168,4.61649403,1.92795828,1.49167396,0.02395208,0.35176856,0.13286884,0.02417247,2.86189896
-4.69734867,4.47014378,1.89443567,1.42924250,0.02297515,0.34596601,0.12395608,0.02308627,2.77577382
-4.69134567,4.31705144,1.85805325,1.36474871,0.02193275,0.33964719,0.11550931,0.02195517,2.68530779
-4.68534267,4.15890285,1.81905779,1.29893729,0.02083861,0.33283065,0.10753883,0.02079259,2.59156121
-4.67933967,3.99731395,1.77768703,1.23251894,0.01970648,0.32553713,0.10004465,0.01961196,2.49554913
-4.67333667,3.83380772,1.73417093,1.16615796,0.01854986,0.31779094,0.09301872,0.01842647,2.39822546
-4.66733367,3.66979634,1.68873379,1.10046212,0.01738170,0.30962112,0.08644707,0.01724883,2.30047089
-4.66133067,3.50656896,1.64159724,1.03597481,0.01621421,0.30106259,0.08031190,0.01609113,2.20308479
-4.65532766,3.34528500,1.59298378,0.97316989,0.01505861,0.29215692,0.07459338,0.01496465,2.10678103
-4.64932466,3.18697273,1.54312059,0.91244906,0.01392505,0.28295291,0.06927132,0.01387970,2.01218760
-4.64332166,3.03253268,1.49224330,0.85414177,0.01282243,0.27350684,0.06432648,0.01284556,1.91984955
-4.63731866,2.88274476,1.44059946,0.79850744,0.01175837,0.26388233,0.05974161,0.01187036,1.83023467
-4.63131566,2.73827846,1.38845122,0.74573959,0.01073917,0.25414984,0.05550220,0.01096104,1.74374110
-4.62531266,2.59970463,1.33607703,0.69597159,0.00976978,0.24438583,0.05159702,0.01012336,1.66070621
-4.61930965,2.46750803,1.28377196,0.64928352,0.00885393,0.23467148,0.04801829,0.00936183,1.58141568
-4.61330665,2.34209921,1.23184648,0.60570974,0.00799411,0.22509118,0.04476177,0.00867979,1.50611220
-4.60730365,2.22382495,1.18062364,0.56524663,0.00719173,0.21573056,0.04182660,0.00807943,1.43500289
-4.60130065,2.11297635,1.13043440,0.52786011,0.00644720,0.20667444,0.03921502,0.00756180,1.36826500
-4.59529765,2.00979418,1.08161143,0.49349269,0.00576008,0.19800446,0.03693198,0.00712692,1.30604946
-4.58929465,1.91447100,1.03448144,0.46206965,0.00512921,0.18979676,0.03498474,0.00677377,1.24848213
-4.58329165,1.82715035,0.98935639,0.43350418,0.00455281,0.18211951,0.03338234,0.00650041,1.19566276
-4.57728864,1.74792333,0.94652398,0.40770150,0.00402866,0.17503066,0.03213511,0.00630400,1.14766201
-4.57128564,1.67682299,0.90623797,0.38456195,0.00355418,0.16857583,0.03125414,0.00618085,1.10451686
-4.56528264,1.61381763,0.86870874,0.36398299,0.00312655,0.16278656,0.03075077,0.00612654,1.06622512
-4.55927964,1.55880380,0.83409475,0.34586053,0.00274280,0.15767887,0.03063606,0.00613590,1.03273969
-4.55327664,1.51160004,0.80249548,0.33008963,0.00239992,0.15325243,0.03092025,0.00620316,1.00396325
-4.54727364,1.47194243,0.77394609,0.31656480,0.00209487,0.14949017,0.03161225,0.00632198,0.97974412
-4.54127064,1.43948262,0.74841452,0.30518023,0.00182471,0.14635855,0.03271906,0.00648552,0.95987404
-4.53526763,1.41378934,0.72580106,0.29583016,0.00158655,0.14380836,0.03424520,0.00668658,0.94408811
-4.52926463,1.39435342,0.70594056,0.28840936,0.00137766,0.14177623,0.03619209,0.00691768,0.93206748
-4.52326163,1.38059681,0.68860734,0.28281416,0.00119543,0.14018653,0.03855742,0.00717116,0.92344467
-4.51725863,1.37188522,0.67352260,0.27894376,0.00103742,0.13895390,0.04133451,0.00743931,0.91781168
-4.51125563,1.36754402,0.66036393,0.27670196,0.00090132,0.13798606,0.04451157,0.00771452,0.91473029
-4.50525263,1.36687661,0.64877658,0.27599922,0.00078500,0.13718690,0.04807114,0.00798935,0.91374441
-4.49924962,1.36918435,0.63838591,0.27675480,0.00068643,0.13645972,0.05198938,0.00825672,0.91439349
-4.49324662,1.37378696,0.62881040,0.27889882,0.00060377,0.13571044,0.05623558,0.00851000,0.91622650
