energy_ev,total_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up,Si_p_up,Si_d_up
-5.83191596,3.64270603,1.63419912,2.01240005,0.03178684,0.73390739,0.76100598,0.00000000
-5.82591296,3.64363757,1.65778556,2.02457066,0.03212805,0.72112485,0.76161714,0.00000000
-5.81990995,3.63665175,1.67869616,2.03268641,0.03234278,0.70662697,0.75977635,0.00000000
-5.81390695,3.62224818,1.69698820,2.03686106,0.03241996,0.69072847,0.75545937,0.00000000
-5.80790395,3.60104022,1.71276264,2.03727012,0.03235140,0.67376163,0.74868454,0.00000000
-5.80190095,3.57373256,1.72615534,2.03414260,0.03213208,0.65606665,0.73951133,0.00000000
-5.79589795,3.54109624,1.73732699,2.02775113,0.03176024,0.63798214,0.72803788,0.00000000
-5.78989495,3.50394245,1.74645225,2.01840100,0.03123740,0.61983590,0.71439740,0.00000000
-5.78389195,3.46309605,1.75370859,2.00641862,0.03056831,0.60193653,0.69875381,0.00000000
-5.77788894,3.41937027,1.75926572,1.99214000,0.02976073,0.58456621,0.68129667,0.00000000
-5.77188594,3.37354338,1.76327577,1.97589968,0.02882513,0.56797464,0.66223580,0.00000000
-5.76588294,3.32633834,1.76586513,1.95802060,0.02777440,0.55237462,0.64179568,0.00000000
-5.75987994,3.27840612,1.76712805,1.93880532,0.02662337,0.53793913,0.62020994,0.00000000
-5.75387694,3.23031310,1.76712251,1.91852892,0.02538834,0.52479994,0.59771614,0.00000000
-5.74787394,3.18253301,1.76586835,1.89743366,0.02408668,0.51304784,0.57455103,0.00000000
-5.74187094,3.13544316,1.76334789,1.87572577,0.02273625,0.50273413,0.55094640,0.00000000
-5.73586793,3.08932515,1.75950876,1.85357407,0.02135499,0.49387339,0.52712573,0.00000000
-5.72986493,3.04436938,1.75426885,1.83111067,0.01996046,0.48644713,0.50330162,0.00000000
-5.72386193,3.00068319,1.74752299,1.80843334,0.01856946,0.48040832,0.47967406,0.00000000
-5.71785893,2.95830179,1.73915093,1.78560948,0.01719774,0.47568630,0.45642951,0.00000000
-5.71185593,2.91720138,1.72902619,1.76268140,0.01585965,0.47219199,0.43374079,0.00000000
-5.70585293,2.87731380,1.71702538,1.73967256,0.01456803,0.46982318,0.41176752,0.00000000
-5.69984992,2.83854194,1.70303727,1.71659443,0.01333406,0.46846962,0.39065717,0.00000000
-5.69384692,2.80077519,1.68697143,1.69345368,0.01216719,0.46801782,0.37054642,0.00000000
-5.68784392,2.76390440,1.66876596,1.67025942,0.01107515,0.46835541,0.35156277,0.00000000
-5.68184092,2.72783571,1.64839390,1.64703004,0.01006401,0.46937497,0.33382614,0.00000000
-5.67583792,2.69250283,1.62586837,1.62379949,0.00913828,0.47097724,0.31745036,0.00000000
-5.66983492,2.65787748,1.60124606,1.60062272,0.00830102,0.47307377,0.30254440,0.00000000
-5.66383192,2.62397755,1.57462927,1.57758010,0.00755404,0.47558888,0.28921319,0.00000000
-5.65782891,2.59087302,1.54616638,1.55478060,0.00689803,0.47846103,0.27755801,0.00000000
-5.65182591,2.55868937,1.51605115,1.53236368,0.00633270,0.48164365,0.26767631,0.00000000
-5.64582291,2.52760865,1.48452071,1.51049979,0.00585702,0.48510541,0.25966102,0.00000000
-5.63981991,2.49786810,1.45185270,1.48938941,0.00546929,0.48882994,0.25359934,0.00000000
-5.63381691,2.46975658,1.41836177,1.46926081,0.00516732,0.49281521,0.24957108,0.00000000
-5.62781391,2.44360896,1.38439549,1.45036630,0.00494852,0.49707245,0.24764669,0.00000000
-5.62181091,2.41979868,1.35033003,1.43297748,0.00480997,0.50162477,0.24788503,0.00000000
-5.61580790,2.39872884,1.31656569,1.41737926,0.00474853,0.50650549,0.25033104,0.00000000
-5.60980490,2.38082204,1.28352235,1.40386327,0.00476081,0.51175624,0.25501359,0.00000000
-5.60380190,2.36650950,1.25163498,1.39272049,0.00484328,0.51742489,0.26194349,0.00000000
-5.59779890,2.35621976,1.22134914,1.38423379,0.00499220,0.52356343,0.27111195,0.00000000
-5.59179590,2.35036731,1.19311646,1.37867043,0.00520367,0.53022572,0.28248955,0.00000000
-5.58579290,2.34934179,1.16739009,1.37627494,0.00547361,0.53746535,0.29602591,0.00000000
-5.57978989,2.35349790,1.14461986,1.37726273,0.00579772,0.54533351,0.31165010,0.00000000
-5.57378689,2.36314651,1.12524735,1.38181463,0.00617152,0.55387699,0.32927179,0.00000000
-5.56778389,2.37854723,1.10970044,1.39007270,0.00659034,0.56313638,0.34878319,0.00000000
-5.56178089,2.39990267,1.09838752,1.40213737,0.00704930,0.57314445,0.37006175,0.00000000
-5.55577789,2.42735438,1.09169122,1.41806618,0.00754334,0.58392469,0.39297347,0.00000000
-5.54977489,2.46098067,1.08996159,1.43787398,0.00806727,0.59549013,0.41737670,0.00000000
-5.54377189,2.50079609,1.09350897,1.46153464,0.00861578,0.60784230,0.44312628,0.00000000
-5.53776888,2.54675239,1.10259642,1.48898406,0.00918348,0.62097036,0.47007788,0.00000000
-5.53176588,2.59874083,1.11743209,1.52012433,0.00976498,0.63485046,0.49809222,0.00000000
-5.52576288,2.65659545,1.13816158,1.55482869,0.01035491,0.64944508,0.52703913,0.00000000
-5.51975988,2.72009705,1.16486078,1.59294705,0.01094801,0.66470255,0.55680112,0.00000000
-5.51375688,2.78897754,1.19752928,1.63431179,0.01153915,0.68055670,0.58727641,0.00000000
-5.50775388,2.86292452,1.23608491,1.67874339,0.01212341,0.69692649,0.61838125,0.00000000
-5.50175088,2.94158576,1.28035973,1.72605575,0.01269612,0.71371590,0.65005144,0.00000000
-5.49574787,3.02457354,1.33009779,1.77606082,0.01325287,0.73081386,0.68224294,0.00000000
-5.48974487,3.11146871,1.38495495,1.82857251,0.01378963,0.74809456,0.71493165,0.00000000
-5.48374187,3.20182454,1.44450111,1.88340947,0.01430269,0.76541796,0.74811225,0.00000000
-5.47773887,3.29517029,1.50822488,1.94039687,0.01478878,0.78263078,0.78179628,0.00000000
-5.47173587,3.39101454,1.57554077,1.99936690,0.01524503,0.79956786,0.81600928,0.00000000
-5.46573287,3.48884836,1.64579867,2.06015814,0.01566907,0.81605412,0.85078730,0.00000000
-5.45972986,3.58814817,1.71829553,2.12261354,0.01605900,0.83190699,0.88617266,0.00000000
-5.45372686,3.68837831,1.79228853,2.18657726,0.01641348,0.84693941,0.92220902,0.00000000
-5.44772386,3.78899312,1.86700946,2.25189017,0.01673172,0.86096320,0.95893605,0.00000000
-5.44172086,3.88943830,1.94167954,2.31838424,0.01701354,0.87379294,0.99638343,0.00000000
-5.43571786,3.98915153,2.01552389,2.38587576,0.01725940,0.88524989,1.03456454,0.00000000
-5.42971486,4.08756184,2.08778512,2.45415759,0.01747041,0.89516610,1.07346987,0.00000000
-5.42371186,4.18408793,2.15773529,2.52299076,0.01764835,0.90338833,1.11306024,0.00000000
-5.41770885,4.27813508,2.22468558,2.59209547,0.01779565,0.90978160,1.15326018,0.00000000
-5.41170585,4.36909103,2.28799355,2.66114216,0.01791536,0.91423225,1.19395150,0.00000000
-5.40570285,4.45632082,2.34706751,2.72974296,0.01801115,0.91665037,1.23496757,0.00000000
-5.39969985,4.53916138,2.40136821,2.79744416,0.01808716,0.91697131,1.27608851,0.00000000
-5.39369685,4.61691616,2.45040800,2.86372046,0.01814796,0.91515647,1.31703774,0.00000000
-5.38769385,4.68885089,2.49374799,2.92797147,0.01819839,0.91119313,1.35748022,0.00000000
-5.38169085,4.75419117,2.53099377,2.98952137,0.01824344,0.90509355,1.39702278,0.00000000
-5.37568784,4.81212290,2.56179057,3.04762222,0.01828804,0.89689331,1.43521689,0.00000000
-5.36968484,4.86179642,2.58581852,3.10146134,0.01833693,0.88664916,1.47156406,0.00000000
-5.36368184,4.90233494,2.60278893,3.15017324,0.01839444,0.87443650,1.50552395,0.00000000
-5.35767884,4.93284785,2.61244228,3.19285601,0.01846434,0.86034670,1.53652536,0.00000000
-5.35167584,4.95244902,2.61454837,3.22859198,0.01854964,0.84448447,1.56397965,0.00000000
-5.34567284,4.96027975,2.60890904,3.25647221,0.01865248,0.82696543,1.58729650,0.00000000
-5.33966983,4.95553586,2.59536356,3.27562390,0.01877398,0.80791404,1.60590133,0.00000000
-5.33366683,4.93749781,2.57379626,3.28523977,0.01891421,0.78746198,1.61925379,0.00000000
-5.32766383,4.90556260,2.54414628,3.28460806,0.01907210,0.76574697,1.62686654,0.00000000
-5.32166083,4.85927563,2.50641838,3.27314180,0.01924550,0.74291210,1.62832345,0.00000000
-5.31565783,4.79836099,2.46069422,3.25040581,0.01943121,0.71910553,1.62329641,0.00000000
-5.30965483,4.72274821,2.40714301,3.21614005,0.01962508,0.69448047,1.61155982,0.00000000
-5.30365183,4.63259383,2.34603051,3.17027809,0.01982220,0.66919542,1.59300214,0.00000000
-5.29764882,4.52829633,2.27772568,3.11295948,0.02001704,0.64341435,1.56763368,0.00000000
-5.29164582,4.41050329,2.20270390,3.04453541,0.02020369,0.61730689,1.53559045,0.00000000
-5.28564282,4.28011007,2.12154652,2.96556724,0.02037612,0.59104823,1.49713361,0.00000000
-5.27963982,4.13824985,2.03493619,2.87681772,0.02052842,0.56481882,1.45264467,0.00000000
-5.27363682,3.98627521,1.94364818,2.77923540,0.02065510,0.53880368,1.40261651,0.00000000
-5.26763382,3.82573211,1.84853779,2.67393293,0.02075133,0.51319141,1.34764084,0.00000000
-5.26163082,3.65832736,1.75052450,2.56216008,0.02081319,0.48817281,1.28839239,0.00000000
-5.25562781,3.48589100,1.65057354,2.44527291,0.02083792,0.46393930,1.22561094,0.00000000
-5.24962481,3.31033549,1.54967591,2.32470029,0.02082412,0.44068109,1.16008166,0.00000000
-5.24362181,3.13361317,1.44882767,2.20190931,0.02077190,0.41858524,1.09261483,0.00000000
-5.23761881,2.95767406,1.34900969,2.07837092,0.02068297,0.39783364,1.02402567,0.00000000
-5.23161581,2.78442540,1.25116870,1.95552700,0.02056076,0.37860113,0.95511520,0.00000000
-5.22561281,2.61569442,1.15620044,1.83476015,0.02041036,0.36105354,0.88665257,0.00000000
-5.21960980,2.45319533,1.06493563,1.71736688,0.02023851,0.34534595,0.81935972,0.00000000
-5.21360680,2.29850149,0.97812913,1.60453494,0.02005343,0.33162110,0.75389841,0.00000000
-5.20760380,2.15302291,0.89645242,1.49732512,0.01986470,0.32000775,0.69086028,0.00000000
-5.20160080,2.01798940,0.82048951,1.39665768,0.01968296,0.31061930,0.63075958,0.00000000
-5.19559780,1.89443907,0.75073587,1.30330327,0.01951967,0.30355236,0.57402894,0.00000000
-5.18959480,1.78321174,0.68759998,1.21787814,0.01938675,0.29888525,0.52101766,0.00000000
-5.18359180,1.68494683,0.63140704,1.14084313,0.01929620,0.29667659,0.47199249,0.00000000
-5.17758879,1.60008480,0.58240407,1.07250612,0.01925969,0.29696374,0.42714041,0.00000000
-5.17158579,1.52887172,0.54076578,1.01302718,0.01928819,0.29976117,0.38657315,0.00000000
-5.16558279,1.47136611,0.50660057,0.96242615,0.01939151,0.30505881,0.35033292,0.00000000
-5.15957979,1.42744757,0.47995608,0.92059190,0.01957793,0.31282041,0.31839904,0.00000000
-5.15357679,1.39682660,0.46082384,0.88729299,0.01985380,0.32298199,0.29069519,0.00000000
-5.14757379,1.37905540,0.44914268,0.86218924,0.02022326,0.33545045,0.26709671,0.00000000
-5.14157079,1.37353939,0.44480084,0.84484397,0.02068794,0.35010253,0.24743803,0.00000000
-5.13556778,1.37954920,0.44763666,0.83473655,0.02124676,0.36678412,0.23151971,0.00000000
-5.12956478,1.39623338,0.45743820,0.83127516,0.02189588,0.38531024,0.21911511,0.00000000
-5.12356178,1.42263163,0.47394197,0.83380955,0.02262860,0.40546561,0.20997661,0.00000000
-5.11755878,1.45768891,0.49683125,0.84164371,0.02343552,0.42700604,0.20384119,0.00000000
-5.11155578,1.50027036,0.52573461,0.85404842,0.02430464,0.44966067,0.20043556,0.00000000
-5.10555278,1.54917729,0.56022498,0.87027342,0.02522170,0.47313511,0.19948071,0.00000000
-5.09954977,1.60316419,0.59982005,0.88955940,0.02617054,0.49711548,0.20069600,0.00000000
-5.09354677,1.66095691,0.64398425,0.91114957,0.02713352,0.52127340,0.20380284,0.00000000
-5.08754377,1.72127183,0.69213286,0.93430072,0.02809208,0.54527168,0.20852806,0.00000000
-5.08154077,1.78283595,0.74363840,0.95829394,0.02902728,0.56877078,0.21460699,0.00000000
-5.07553777,1.84440762,0.79783942,0.98244457,0.02992048,0.59143583,0.22178624,0.00000000
-5.06953477,1.90479758,0.85405154,1.00611169,0.03075390,0.61294390,0.22982635,0.00000000
-5.06353177,1.96288988,0.91158049,1.02870678,0.03151129,0.63299148,0.23850421,0.00000000
-5.05752876,2.01766221,0.96973662,1.04970158,0.03217846,0.65130189,0.24761523,0.00000000
-5.05152576,2.06820506,1.02785031,1.06863511,0.03274389,0.66763217,0.25697526,0.00000000
-5.04552276,2.11373904,1.08528737,1.08511956,0.03319911,0.68177955,0.26642221,0.00000000
-5.03951976,2.15362987,1.14146386,1.09884524,0.03353907,0.69358686,0.27581720,0.00000000
-5.03351676,2.18740027,1.19585917,1.10958412,0.03376240,0.70294698,0.28504532,0.00000000
-5.02751376,2.21473839,1.24802676,1.11719214,0.03387148,0.70980586,0.29401575,0.00000000
-5.02151076,2.23550205,1.29760178,1.12160998,0.03387242,0.71416418,0.30266128,0.00000000
-5.01550775,2.24971864,1.34430503,1.12286232,0.03377486,0.71607734,0.31093719,0.00000000
-5.00950475,2.25758038,1.38794287,1.12105535,0.03359171,0.71565384,0.31881939,0.00000000
-5.00350175,2.25943483,1.42840311,1.11637269,0.03333868,0.71305212,0.32630190,0.00000000
-4.99749875,2.25577097,1.46564683,1.10906945,0.03303372,0.70847576,0.33339371,0.00000000
-4.99149575,2.24720106,1.49969689,1.09946477,0.03269643,0.70216736,0.34011511,0.00000000
-4.98549275,2.23443882,1.53062335,1.08793266,0.03234733,0.69440125,0.34649370,0.00000000
-4.97948974,2.21827487,1.55852713,1.07489159,0.03200712,0.68547534,0.35256006,0.00000000
-4.97348674,2.19955007,1.58352265,1.06079288,0.03169602,0.67570232,0.35834349,0.00000000
-4.96748374,2.17912798,1.60572057,1.04610827,0.03143297,0.66540067,0.36386798,0.00000000
-4.96148074,2.15786737,1.62521196,1.03131709,0.03123509,0.65488583,0.36914847,0.00000000
-4.95547774,2.13659597,1.64205467,1.01689337,0.03111706,0.64446170,0.37418785,0.00000000
-4.94947474,2.11608644,1.65626301,1.00329330,0.03109071,0.63441304,0.37897466,0.00000000
-4.94347174,2.09703543,1.66780136,0.99094352,0.03116474,0.62499878,0.38348180,0.00000000
-4.93746873,2.08004656,1.67658217,0.98023054,0.03134449,0.61644670,0.38766621,0.00000000
-4.93146573,2.06561780,1.68246846,0.97149176,0.03163198,0.60894936,0.39146961,0.00000000
-4.92546273,2.05413346,1.68528078,0.96500816,0.03202596,0.60266147,0.39482032,0.00000000
-4.91945973,2.04586097,1.68480808,0.96099903,0.03252219,0.59769878,0.39763599,0.00000000
-4.91345673,2.04095208,1.68082181,0.95961871,0.03311373,0.59413808,0.39982714,0.00000000
-4.90745373,2.03944809,1.67309244,0.96095529,0.03379140,0.59201852,0.40130129,0.00000000
-4.90145073,2.04128846,1.66140723,0.96503134,0.03454423,0.59134372,0.40196758,0.00000000
-4.89544772,2.04632195,1.64558811,0.97180623,0.03535995,0.59208467,0.40174134,0.00000000
-4.88944472,2.05431957,1.62550873,0.98118004,0.03622549,0.59418300,0.40054876,0.00000000
-4.88344172,2.06498834,1.60110935,0.99299855,0.03712740,0.59755452,0.39833107,0.00000000
-4.87743872,2.07798507,1.57240892,1.00705922,0.03805233,0.60209264,0.39504818,0.00000000
-4.87143572,2.09292962,1.53951357,1.02311767,0.03898726,0.60767176,0.39068157,0.00000000
-4.86543272,2.10941690,1.50262100,1.04089454,0.03991986,0.61415027,0.38523632,0.00000000
-4.85942971,2.12702743,1.46202070,1.06008245,0.04083859,0.62137328,0.37874212,0.00000000
-4.85342671,2.14533630,1.41809003,1.08035294,0.04173284,0.62917507,0.37125341,0.00000000
-4.84742371,2.16392054,1.37128652,1.10136322,0.04259298,0.63738122,0.36284851,0.00000000
-4.84142071,2.18236523,1.32213696,1.12276279,0.04341037,0.64581079,0.35362790,0.00000000
-4.83541771,2.20026864,1.27122392,1.14419992,0.04417729,0.65427837,0.34371184,0.00000000
-4.82941471,2.21724695,1.21917065,1.16532800,0.04488698,0.66259647,0.33323738,0.00000000
-4.82341171,2.23293879,1.16662512,1.18581178,0.04553361,0.67057814,0.32235506,0.00000000
-4.81740870,2.24701031,1.11424409,1.20533369,0.04611230,0.67804008,0.31122534,0.00000000
-4.81140570,2.25916076,1.06267797,1.22360009,0.04661920,0.68480617,0.30001502,0.00000000
-4.80540270,2.26912898,1.01255705,1.24034757,0.04705165,0.69071152,0.28889380,0.00000000
-4.79939970,2.27670052,0.96447965,1.25534901,0.04740830,0.69560685,0.27803100,0.00000000
-4.79339670,2.28171538,0.91900231,1.26841949,0.04768931,0.69936313,0.26759266,0.00000000
-4.78739370,2.28407571,0.87663226,1.27942157,0.04789662,0.70187609,0.25773889,0.00000000
-4.78139070,2.28375305,0.83782192,1.28826981,0.04803408,0.70307059,0.24862162,0.00000000
-4.77538769,2.28079431,0.80296531,1.29493423,0.04810766,0.70290427,0.24038263,0.00000000
-4.76938469,2.27532575,0.77239578,1.29944223,0.04812553,0.70137035,0.23315176,0.00000000
-4.76338169,2.26755422,0.74638493,1.30187882,0.04809806,0.69849920,0.22704540,0.00000000
-4.75737869,2.25776513,0.72514199,1.30238490,0.04803769,0.69435854,0.22216491,0.00000000
-4.75137569,2.24631650,0.70881334,1.30115323,0.04795867,0.68905198,0.21859524,0.00000000
-4.74537269,2.23362912,0.69748195,1.29842235,0.04787670,0.68271593,0.21640329,0.00000000
-4.73936968,2.22017261,0.69116632,1.29446829,0.04780836,0.67551490,0.21563643,0.00000000
-4.73336668,2.20644807,0.68981902,1.28959435,0.04777045,0.66763533,0.21632078,0.00000000
-4.72736368,2.19296771,0.69332489,1.28411944,0.04777928,0.65927822,0.21845960,0.00000000
-4.72136068,2.18023267,0.70149905,1.27836541,0.04784985,0.65065093,0.22203178,0.00000000
-4.71535768,2.16871014,0.71408524,1.27264397,0.04799500,0.64195854,0.22699040,0.00000000
-4.70935468,2.15881108,0.73075476,1.26724404,0.04822469,0.63339542,0.23326185,0.00000000
-4.70335168,2.15087022,0.75110683,1.26242019,0.04854525,0.62513724,0.24074531,0.00000000
-4.69734867,2.14512949,0.77467052,1.25838294,0.04895889,0.61733419,0.24931298,0.00000000
-4.69134567,2.14172634,0.80090906,1.25529155,0.04946326,0.61010566,0.25881117,0.00000000
-4.68534267,2.14068788,0.82922674,1.25325000,0.05005133,0.60353687,0.26906230,0.00000000
-4.67933967,2.14193159,0.85897859,1.25230628,0.05071152,0.59767746,0.27986795,0.00000000
-4.67333667,2.14527291,0.88948303,1.25245543,0.05142794,0.59254249,0.29101300,0.00000000
-4.66733367,2.15043953,0.92003708,1.25364612,0.05218107,0.58811543,0.30227075,0.00000000
-4.66133067,2.15709173,0.94993409,1.25579049,0.05294852,0.58435328,0.31340892,0.00000000
-4.65532766,2.16484787,0.97848301,1.25877672,0.05370602,0.58119329,0.32419641,0.00000000
-4.64932466,2.17331344,1.00502878,1.26248364,0.05442860,0.57856090,0.33441050,0.00000000
-4.64332166,2.18211200,1.02897271,1.26679636,0.05509176,0.57637849,0.34384424,0.00000000
-4.63731866,2.19091611,1.04979202,1.27162193,0.05567275,0.57457413,0.35231362,0.00000000
-4.63131566,2.19947618,1.06705742,1.27690400,0.05615171,0.57308999,0.35966429,0.00000000
-4.62531266,2.20764533,1.08044792,1.28263537,0.05651279,0.57188964,0.36577734,0.00000000
-4.61930965,2.21539854,1.08976186,1.28886747,0.05674499,0.57096381,0.37057391,0.00000000
-4.61330665,2.22284451,1.09492360,1.29571595,0.05684289,0.57033428,0.37401829,0.00000000
-4.60730365,2.23022945,1.09598544,1.30336197,0.05680697,0.57005539,0.37611935,0.00000000
-4.60130065,2.23793203,1.09312440,1.31204859,0.05664376,0.57021327,0.37693012,0.00000000
-4.59529765,2.24644961,1.08663405,1.32207257,0.05636566,0.57092260,0.37654553,0.00000000
-4.58929465,2.25637627,1.07691170,1.33377162,0.05599042,0.57232119,0.37509832,0.00000000
-4.58329165,2.26837374,1.06444139,1.34750779,0.05554040,0.57456263,0.37275338,0.00000000
-4.57728864,2.28313654,1.04977367,1.36364787,0.05504162,0.57780733,0.36970063,0.00000000
-4.57128564,2.30135345,1.03350293,1.38254167,0.05452259,0.58221271,0.36614684,0.00000000
-4.56528264,2.32366710,1.01624336,1.40449953,0.05401307,0.58792282,0.36230688,0.00000000
-4.55927964,2.35063409,0.99860483,1.42977020,0.05354270,0.59505819,0.35839456,0.00000000
-4.55327664,2.38268767,0.98116949,1.45852026,0.05313979,0.60370642,0.35461378,0.00000000
-4.54727364,2.42010502,0.96447031,1.49081644,0.05283002,0.61391404,0.35115014,0.00000000
-4.54127064,2.46298081,0.94897243,1.52661153,0.05263536,0.62568007,0.34816363,0.00000000
-4.53526763,2.51120852,0.93505788,1.56573495,0.05257320,0.63895168,0.34578249,0.00000000
-4.52926463,2.56447030,0.92301431,1.60788833,0.05265560,0.65362212,0.34409872,0.00000000
-4.52326163,2.62223594,0.91302808,1.65264644,0.05288888,0.66953108,0.34316512,0.00000000
-4.51725863,2.68377085,0.90518154,1.69946353,0.05327335,0.68646733,0.34299422,0.00000000
-4.51125563,2.74815272,0.89945465,1.74768461,0.05380339,0.70417358,0.34355885,0.00000000
-4.50525263,2.81429582,0.89573041,1.79656147,0.05446769,0.72235335,0.34479436,0.00000000
-4.49924962,2.88098192,0.89380375,1.84527247,0.05524972,0.74067926,0.34660229,0.00000000
-4.49324662,2.94689626,0.89339324,1.89294539,0.05612839,0.75880267,0.34885519,0.00000000
-4.48724362,3.01066713,0.89415500,1.93868238,0.05707877,0.77636393,0.35140240,0.00000000
-4.48124062,3.07090731,0.89569806,1.98158609,0.05807305,0.79300302,0.35407641,0.00000000
-4.47523762,3.12625588,0.89760051,2.02078589,0.05908138,0.80837004,0.35669958,0.00000000
-4.46923462,3.17541882,0.89942586,2.05546344,0.06007287,0.82213521,0.35909074,0.00000000
-4.46323162,3.21720723,0.90073880,2.08487671,0.06101649,0.83399801,0.36107170,0.00000000
-4.45722861,3.25057182,0.90112018,2.10838176,0.06188194,0.84369534,0.36247310,0.00000000
-4.45122561,3.27463313,0.90018039,2.12545176,0.06264049,0.85100830,0.36313967,0.00000000
-4.44522261,3.28870655,0.89757124,2.13569284,0.06326567,0.85576768,0.36293467,0.00000000
-4.43921961,3.29232186,0.89299572,2.13885642,0.06373390,0.85785798,0.36174340,0.00000000
-4.43321661,3.28523715,0.88621578,2.13484794,0.06402496,0.85721999,0.35947584,0.00000000
-4.42721361,3.26744684,0.87705798,2.12373183,0.06412248,0.85385204,0.35606824,0.00000000
-4.42121061,3.23918420,0.86541691,2.10573280,0.06401413,0.84780991,0.35148400,0.00000000
-4.41520760,3.20091836,0.85125665,2.08123352,0.06369187,0.83920554,0.34571360,0.00000000
-4.40920460,3.15334610,0.83461020,2.05076884,0.06315205,0.82820470,0.33877383,0.00000000
-4.40320160,3.09737883,0.81557712,2.01501664,0.06239534,0.81502356,0.33070645,0.00000000
-4.39719860,3.03412509,0.79431945,1.97478572,0.06142670,0.79992454,0.32157626,0.00000000
-4.39119560,2.96486893,0.77105627,1.93100071,0.06025520,0.78321125,0.31146876,0.00000000
-4.38519260,2.89104455,0.74605684,1.88468449,0.05889374,0.76522282,0.30048752,0.00000000
-4.37918959,2.81420786,0.71963280,1.83693835,0.05735872,0.74632756,0.28875126,0.00000000
-4.37318659,2.73600515,0.69212941,1.78892024,0.05566968,0.72691618,0.27639080,0.00000000
-4.36718359,2.65813976,0.66391630,1.74182144,0.05384885,0.70739450,0.26354590,0.00000000
-4.36118059,2.58233705,0.63537775,1.69684225,0.05192059,0.68817589,0.25036209,0.00000000
-4.35517759,2.51030865,0.60690292,1.65516702,0.04991090,0.66967347,0.23698753,0.00000000
-4.34917459,2.44371639,0.57887618,1.61793912,0.04784677,0.65229217,0.22356998,0.00000000
-4.34317159,2.38413702,0.55166785,1.58623636,0.04575565,0.63642089,0.21025386,0.00000000
-4.33716858,2.33302822,0.52562564,1.56104747,0.04366476,0.62242480,0.19717750,0.00000000
-4.33116558,2.29169691,0.50106687,1.54325010,0.04160056,0.61063795,0.18447071,0.00000000
-4.32516258,2.26127052,0.47827190,1.53359098,0.03958815,0.60135649,0.17225246,0.00000000
-4.31915958,2.24267207,0.45747885,1.53266868,0.03765075,0.59483248,0.16062902,0.00000000
-4.31315658,2.23659956,0.43887968,1.54091940,0.03580927,0.59126855,0.14969231,0.00000000
-4.30715358,2.24351035,0.42261796,1.55860621,0.03408192,0.59081354,0.13951871,0.00000000
