energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.87393697,0.24275557,0.00053404,0.00817954,0.10302855,0.02587763,0.15635602,0.00000000
-5.86793397,0.25475864,0.00041204,0.00851137,0.10827313,0.02712066,0.16443922,0.00000000
-5.86193097,0.26650592,0.00031563,0.00884711,0.11338813,0.02834169,0.17229685,0.00000000
-5.85592796,0.27762192,0.00024005,0.00917229,0.11821589,0.02950020,0.17969594,0.00000000
-5.84992496,0.28775978,0.00018125,0.00947368,0.12261082,0.03055879,0.18642046,0.00000000
-5.84392196,0.29660743,0.00013588,0.00973952,0.12644201,0.03148379,0.19227553,0.00000000
-5.83791896,0.30389339,0.00010113,0.00995963,0.12959564,0.03224587,0.19709128,0.00000000
-5.83191596,0.30939185,0.00007473,0.01012556,0.13197718,0.03282066,0.20072637,0.00000000
-5.82591296,0.31292682,0.00005482,0.01023069,0.13351311,0.03318908,0.20307085,0.00000000
-5.81990995,0.31437519,0.00003993,0.01027028,0.13415227,0.03333774,0.20404824,0.00000000
-5.81390695,0.31366832,0.00002887,0.01024152,0.13386652,0.03325908,0.20361674,0.00000000
-5.80790395,0.31079217,0.00002073,0.01014351,0.13265087,0.03295138,0.20176944,0.00000000
-5.80190095,0.30578585,0.00001478,0.00997717,0.13052282,0.03241858,0.19853347,0.00000000
-5.79589795,0.29873867,0.00001046,0.00974513,0.12752116,0.03166999,0.19396815,0.00000000
-5.78989495,0.28978559,0.00000735,0.00945158,0.12370403,0.03071979,0.18816215,0.00000000
-5.78389195,0.27910151,0.00000513,0.00910206,0.11914653,0.02958643,0.18122984,0.00000000
-5.77788894,0.26689440,0.00000355,0.00870323,0.11393778,0.02829186,0.17330687,0.00000000
-5.77188594,0.25339769,0.00000244,0.00826260,0.10817770,0.02686078,0.16454526,0.00000000
-5.76588294,0.23886221,0.00000167,0.00778829,0.10197356,0.02531971,0.15510823,0.00000000
-5.75987994,0.22354795,0.00000114,0.00728871,0.09543652,0.02369620,0.14516485,0.00000000
-5.75387694,0.20771609,0.00000078,0.00677236,0.08867818,0.02201789,0.13488491,0.00000000
-5.74787394,0.19162148,0.00000054,0.00624750,0.08180745,0.02031178,0.12443403,0.00000000
-5.74187094,0.17550590,0.00000038,0.00572201,0.07492760,0.01860350,0.11396930,0.00000000
-5.73586793,0.15959235,0.00000029,0.00520313,0.06813387,0.01691665,0.10363559,0.00000000
-5.72986493,0.14408039,0.00000026,0.00469737,0.06151150,0.01527241,0.09356254,0.00000000
-5.72386193,0.12914283,0.00000027,0.00421035,0.05513426,0.01368907,0.08386238,0.00000000
-5.71785893,0.11492353,0.00000032,0.00374676,0.04906360,0.01218190,0.07462853,0.00000000
-5.71185593,0.10153655,0.00000044,0.00331031,0.04334819,0.01076300,0.06593505,0.00000000
-5.70585293,0.08906630,0.00000063,0.00290376,0.03802405,0.00944132,0.05783671,0.00000000
-5.69984992,0.07756880,0.00000093,0.00252893,0.03311506,0.00822283,0.05036985,0.00000000
-5.69384692,0.06707371,0.00000137,0.00218679,0.02863382,0.00711070,0.04355361,0.00000000
-5.68784392,0.05758702,0.00000202,0.00187753,0.02458282,0.00610561,0.03739179,0.00000000
-5.68184092,0.04909426,0.00000296,0.00160070,0.02095577,0.00520609,0.03187479,0.00000000
-5.67583792,0.04156398,0.00000432,0.00135527,0.01773907,0.00440890,0.02698195,0.00000000
-5.66983492,0.03495135,0.00000625,0.00113978,0.01491338,0.00370940,0.02268380,0.00000000
-5.66383192,0.02920179,0.00000899,0.00095249,0.01245508,0.00310199,0.01894442,0.00000000
-5.65782891,0.02425442,0.00001284,0.00079141,0.01033779,0.00258042,0.01572364,0.00000000
-5.65182591,0.02004543,0.00001820,0.00065451,0.00853372,0.00213824,0.01297915,0.00000000
-5.64582291,0.01651100,0.00002562,0.00053973,0.00701492,0.00176909,0.01066836,0.00000000
-5.63981991,0.01359014,0.00003580,0.00044515,0.00575442,0.00146702,0.00875015,0.00000000
-5.63381691,0.01122709,0.00004967,0.00036903,0.00472720,0.00122681,0.00718632,0.00000000
-5.62781391,0.00937356,0.00006842,0.00030989,0.00391109,0.00104422,0.00594292,0.00000000
-5.62181091,0.00799065,0.00009358,0.00026662,0.00328752,0.00091626,0.00499140,0.00000000
-5.61580790,0.00705074,0.00012707,0.00023851,0.00284219,0.00084143,0.00430961,0.00000000
-5.60980490,0.00653907,0.00017131,0.00022533,0.00256570,0.00081997,0.00388267,0.00000000
-5.60380190,0.00645543,0.00022929,0.00022742,0.00245415,0.00085408,0.00370380,0.00000000
-5.59779890,0.00681568,0.00030471,0.00024575,0.00250964,0.00094818,0.00377511,0.00000000
-5.59179590,0.00765336,0.00040203,0.00028201,0.00274087,0.00110916,0.00410832,0.00000000
-5.58579290,0.00902122,0.00052665,0.00033868,0.00316372,0.00134663,0.00472553,0.00000000
-5.57978989,0.01099286,0.00068496,0.00041917,0.00380174,0.00167317,0.00565988,0.00000000
-5.57378689,0.01366422,0.00088449,0.00052788,0.00468683,0.00210458,0.00695628,0.00000000
-5.56778389,0.01715505,0.00113398,0.00067033,0.00585974,0.00266011,0.00867205,0.00000000
-5.56178089,0.02161010,0.00144347,0.00085329,0.00737063,0.00336264,0.01087738,0.00000000
-5.55577789,0.02720008,0.00182430,0.00108490,0.00927950,0.00423882,0.01365576,0.00000000
-5.54977489,0.03412215,0.00228915,0.00137475,0.01165658,0.00531912,0.01710409,0.00000000
-5.54377189,0.04259971,0.00285195,0.00173406,0.01458251,0.00663782,0.02133248,0.00000000
-5.53776888,0.05288157,0.00352779,0.00217572,0.01814825,0.00823277,0.02646373,0.00000000
-5.53176588,0.06524005,0.00433269,0.00271441,0.02245482,0.01014514,0.03263221,0.00000000
-5.52576288,0.07996801,0.00528334,0.00336661,0.02761260,0.01241886,0.03998231,0.00000000
-5.51975988,0.09737468,0.00639672,0.00415068,0.03374031,0.01509995,0.04866619,0.00000000
-5.51375688,0.11778012,0.00768965,0.00508675,0.04096349,0.01823558,0.05884084,0.00000000
-5.50775388,0.14150831,0.00917821,0.00619671,0.04941256,0.02187297,0.07066451,0.00000000
-5.50175088,0.16887886,0.01087713,0.00750402,0.05922034,0.02605808,0.08429239,0.00000000
-5.49574787,0.20019750,0.01279907,0.00903351,0.07051910,0.03083402,0.09987171,0.00000000
-5.48974487,0.23574542,0.01495388,0.01081106,0.08343718,0.03623943,0.11753626,0.00000000
-5.48374187,0.27576779,0.01734776,0.01286328,0.09809513,0.04230665,0.13740058,0.00000000
-5.47773887,0.32046181,0.01998255,0.01521698,0.11460154,0.04905985,0.15955382,0.00000000
-5.47173587,0.36996464,0.02285493,0.01789868,0.13304867,0.05651323,0.18405371,0.00000000
-5.46573287,0.42434180,0.02595583,0.02093391,0.15350790,0.06466924,0.21092077,0.00000000
-5.45972986,0.48357650,0.02926985,0.02434657,0.17602525,0.07351697,0.24013300,0.00000000
-5.45372686,0.54756040,0.03277490,0.02815808,0.20061711,0.08303088,0.27162148,0.00000000
-5.44772386,0.61608654,0.03644205,0.03238659,0.22726623,0.09316980,0.30526703,0.00000000
-5.44172086,0.68884466,0.04023563,0.03704604,0.25591837,0.10387636,0.34089822,0.00000000
-5.43571786,0.76541961,0.04411348,0.04214534,0.28647953,0.11507698,0.37829097,0.00000000
-5.42971486,0.84529298,0.04802762,0.04768742,0.31881402,0.12668227,0.41716991,0.00000000
-5.42371186,0.92784825,0.05192509,0.05366840,0.35274360,0.13858811,0.45721152,0.00000000
-5.41770885,1.01237953,0.05574908,0.06007687,0.38804755,0.15067722,0.49804912,0.00000000
-5.41170585,1.09810369,0.05944026,0.06689320,0.42446399,0.16282125,0.53927961,0.00000000
-5.40570285,1.18417566,0.06293833,0.07408907,0.46169237,0.17488344,0.58047177,0.00000000
-5.39969985,1.26970655,0.06618367,0.08162720,0.49939714,0.18672160,0.62117591,0.00000000
-5.39369685,1.35378381,0.06911907,0.08946130,0.53721258,0.19819143,0.66093448,0.00000000
-5.38769385,1.43549299,0.07169146,0.09753629,0.57474875,0.20915008,0.69929333,0.00000000
-5.38169085,1.51394008,0.07385353,0.10578884,0.61159844,0.21945970,0.73581307,0.00000000
-5.37568784,1.58827379,0.07556523,0.11414823,0.64734490,0.22899098,0.77008023,0.00000000
-5.36968484,1.65770683,0.07679502,0.12253752,0.68157037,0.23762654,0.80171764,0.00000000
-5.36368184,1.72153534,0.07752090,0.13087503,0.71386495,0.24526387,0.83039367,0.00000000
-5.35767884,1.77915580,0.07773103,0.13907612,0.74383582,0.25181797,0.85582999,0.00000000
-5.35167584,1.83007879,0.07742406,0.14705518,0.77111636,0.25722343,0.87780744,0.00000000
-5.34567284,1.87393894,0.07660911,0.15472782,0.79537508,0.26143584,0.89616990,0.00000000
-5.33966983,1.91050087,0.07530535,0.16201311,0.81632389,0.26443267,0.91082599,0.00000000
-5.33366683,1.93966076,0.07354125,0.16883591,0.83372557,0.26621337,0.92174855,0.00000000
-5.32766383,1.96144373,0.07135359,0.17512893,0.84740008,0.26679891,0.92897198,0.00000000
-5.32166083,1.97599693,0.06878614,0.18083475,0.85722953,0.26623055,0.93258770,0.00000000
-5.31565783,1.98357885,0.06588825,0.18590743,0.86316141,0.26456818,0.93273776,0.00000000
-5.30965483,1.98454520,0.06271324,0.19031367,0.86521005,0.26188801,0.92960720,0.00000000
-5.30365183,1.97933203,0.05931682,0.19403359,0.86345615,0.25827985,0.92341528,0.00000000
-5.29764882,1.96843672,0.05575551,0.19706081,0.85804425,0.25384416,0.91440617,0.00000000
-5.29164582,1.95239773,0.05208508,0.19940214,0.84917814,0.24868875,0.90283943,0.00000000
-5.28564282,1.93177383,0.04835924,0.20107650,0.83711446,0.24292544,0.88898071,0.00000000
-5.27963982,1.90712371,0.04462839,0.20211346,0.82215450,0.23666676,0.87309310,0.00000000
-5.27363682,1.87898693,0.04093871,0.20255123,0.80463460,0.23002271,0.85542940,0.00000000
-5.26763382,1.84786671,0.03733134,0.20243438,0.78491548,0.22309786,0.83622572,0.00000000
-5.26163082,1.81421554,0.03384191,0.20181119,0.76337087,0.21598870,0.81569651,0.00000000
-5.25562781,1.77842402,0.03050020,0.20073110,0.74037600,0.20878143,0.79403125,0.00000000
-5.24962481,1.74081332,0.02733011,0.19924208,0.71629637,0.20155035,0.77139275,0.00000000
-5.24362181,1.70163167,0.02434977,0.19738829,0.69147737,0.19435666,0.74791716,0.00000000
-5.23761881,1.66105472,0.02157175,0.19520808,0.66623504,0.18724793,0.72371547,0.00000000
-5.23161581,1.61918980,0.01900357,0.19273250,0.64084857,0.18025808,0.69887632,0.00000000
-5.22561281,1.57608366,0.01664809,0.18998430,0.61555470,0.17340799,0.67346995,0.00000000
-5.21960980,1.53173314,0.01450417,0.18697763,0.59054428,0.16670654,0.64755284,0.00000000
-5.21360680,1.48609834,0.01256725,0.18371829,0.56596107,0.16015215,0.62117290,0.00000000
-5.20760380,1.43911711,0.01082994,0.18020464,0.54190272,0.15373464,0.59437464,0.00000000
-5.20160080,1.39072053,0.00928263,0.17642894,0.51842385,0.14743736,0.56720425,0.00000000
-5.19559780,1.34084802,0.00791411,0.17237922,0.49554086,0.14123941,0.53971400,0.00000000
-5.18959480,1.28946161,0.00671202,0.16804136,0.47323822,0.13511797,0.51196599,0.00000000
-5.18359180,1.23655842,0.00566339,0.16340136,0.45147575,0.12905047,0.48403485,0.00000000
-5.17758879,1.18218078,0.00475501,0.15844758,0.43019650,0.12301659,0.45600932,0.00000000
-5.17158579,1.12642346,0.00397383,0.15317285,0.40933470,0.11699999,0.42799273,0.00000000
-5.16558279,1.06943778,0.00330721,0.14757629,0.38882340,0.11098966,0.40010230,0.00000000
-5.15957979,1.01143242,0.00274319,0.14166477,0.36860133,0.10498095,0.37246744,0.00000000
-5.15357679,0.95267099,0.00227070,0.13545382,0.34861877,0.09897603,0.34522717,0.00000000
-5.14757379,0.89346677,0.00187966,0.12896808,0.32884202,0.09298411,0.31852683,0.00000000
-5.14157079,0.83417488,0.00156115,0.12224123,0.30925653,0.08702114,0.29251441,0.00000000
-5.13556778,0.77518250,0.00130744,0.11531532,0.28986844,0.08110923,0.26733663,0.00000000
-5.12956478,0.71689778,0.00111209,0.10823976,0.27070470,0.07527570,0.24313520,0.00000000
-5.12356178,0.65973804,0.00096993,0.10106980,0.25181190,0.06955203,0.22004321,0.00000000
-5.11755878,0.60411806,0.00087713,0.09386485,0.23325394,0.06397259,0.19818217,0.00000000
-5.11155578,0.55043888,0.00083119,0.08668648,0.21510880,0.05857331,0.17765966,0.00000000
-5.10555278,0.49907784,0.00083090,0.07959651,0.19746475,0.05339045,0.15856766,0.00000000
-5.09954977,0.45038020,0.00087638,0.07265498,0.18041621,0.04845934,0.14098182,0.00000000
-5.09354677,0.40465259,0.00096898,0.06591842,0.16405957,0.04381332,0.12496149,0.00000000
-5.08754377,0.36215860,0.00111126,0.05943820,0.14848922,0.03948289,0.11055046,0.00000000
-5.08154077,0.32311637,0.00130693,0.05325927,0.13379393,0.03549492,0.09777848,0.00000000
-5.07553777,0.28769826,0.00156074,0.04741916,0.12005386,0.03187227,0.08666323,0.00000000
-5.06953477,0.25603220,0.00187837,0.04194737,0.10733817,0.02863339,0.07721269,0.00000000
-5.06353177,0.22820459,0.00226628,0.03686510,0.09570338,0.02579224,0.06942771,0.00000000
-5.05752876,0.20426423,0.00273150,0.03218525,0.08519238,0.02335831,0.06330465,0.00000000
-5.05152576,0.18422706,0.00328145,0.02791285,0.07583413,0.02133677,0.05883777,0.00000000
-5.04552276,0.16808111,0.00392366,0.02404557,0.06764398,0.01972863,0.05602138,0.00000000
-5.03951976,0.15579139,0.00466545,0.02057456,0.06062432,0.01853106,0.05485151,0.00000000
-5.03351676,0.14730431,0.00551365,0.01748533,0.05476570,0.01773757,0.05532696,0.00000000
-5.02751376,0.14255138,0.00647419,0.01475882,0.05004813,0.01733830,0.05744971,0.00000000
-5.02151076,0.14145191,0.00755177,0.01237239,0.04644240,0.01732017,0.06122461,0.00000000
-5.01550775,0.14391461,0.00874946,0.01030084,0.04391155,0.01766705,0.06665831,0.00000000
-5.00950475,0.14983806,0.01006835,0.00851741,0.04241207,0.01835983,0.07375753,0.00000000
-5.00350175,0.15910998,0.01150719,0.00699462,0.04189505,0.01937649,0.08252658,0.00000000
-4.99749875,0.17160560,0.01306213,0.00570507,0.04230712,0.02069213,0.09296445,0.00000000
-4.99149575,0.18718512,0.01472646,0.00462207,0.04359119,0.02227904,0.10506137,0.00000000
-4.98549275,0.20569073,0.01649052,0.00372015,0.04568698,0.02410671,0.11879524,0.00000000
-4.97948974,0.22694330,0.01834163,0.00297550,0.04853147,0.02614201,0.13412785,0.00000000
-4.97348674,0.25073925,0.02026423,0.00236623,0.05205914,0.02834944,0.15100141,0.00000000
-4.96748374,0.27684780,0.02224006,0.00187255,0.05620232,0.03069139,0.16933532,0.00000000
-4.96148074,0.30500914,0.02424851,0.00147685,0.06089145,0.03312870,0.18902363,0.00000000
-4.95547774,0.33493359,0.02626717,0.00116374,0.06605554,0.03562121,0.20993327,0.00000000
-4.94947474,0.36630228,0.02827240,0.00091998,0.07162273,0.03812855,0.23190331,0.00000000
-4.94347174,0.39876937,0.03024008,0.00073441,0.07752107,0.04061098,0.25474539,0.00000000
-4.93746873,0.43196604,0.03214644,0.00059783,0.08367955,0.04303045,0.27824546,0.00000000
-4.93146573,0.46550626,0.03396888,0.00050285,0.09002935,0.04535157,0.30216688,0.00000000
-4.92546273,0.49899426,0.03568694,0.00044376,0.09650535,0.04754277,0.32625494,0.00000000
-4.91945973,0.53203360,0.03728314,0.00041642,0.10304779,0.04957733,0.35024260,0.00000000
-4.91345673,0.56423748,0.03874378,0.00041805,0.10960414,0.05143440,0.37385747,0.00000000
-4.90745373,0.59523997,0.04005970,0.00044721,0.11613090,0.05309989,0.39682974,0.00000000
-4.90145073,0.62470774,0.04122681,0.00050361,0.12259547,0.05456713,0.41890074,0.00000000
-4.89544772,0.65235175,0.04224650,0.00058805,0.12897782,0.05583736,0.43983186,0.00000000
-4.88944472,0.67793829,0.04312580,0.00070234,0.13527187,0.05691995,0.45941343,0.00000000
-4.88344172,0.70129893,0.04387738,0.00084922,0.14148651,0.05783233,0.47747304,0.00000000
-4.87743872,0.72233866,0.04451920,0.00103231,0.14764615,0.05859954,0.49388303,0.00000000
-4.87143572,0.74104193,0.04507399,0.00125601,0.15379068,0.05925359,0.50856665,0.00000000
-4.86543272,0.75747586,0.04556854,0.00152550,0.15997472,0.05983243,0.52150249,0.00000000
-4.85942971,0.77179064,0.04603264,0.00184659,0.16626630,0.06037865,0.53272694,0.00000000
-4.85342671,0.78421653,0.04649801,0.00222571,0.17274470,0.06093805,0.54233442,0.00000000
-4.84742371,0.79505777,0.04699700,0.00266976,0.17949777,0.06155789,0.55047520,0.00000000
-4.84142071,0.80468313,0.04756125,0.00318602,0.18661848,0.06228512,0.55735090,0.00000000
-4.83541771,0.81351364,0.04822029,0.00378198,0.19420110,0.06316454,0.56320764,0.00000000
-4.82941471,0.82200763,0.04900024,0.00446518,0.20233686,0.06423700,0.56832710,0.00000000
-4.82341171,0.83064375,0.04992255,0.00524298,0.21110949,0.06553763,0.57301581,0.00000000
-4.81740870,0.83990245,0.05100290,0.00612233,0.22059062,0.06709436,0.57759306,0.00000000
-4.81140570,0.85024674,0.05225038,0.00710951,0.23083535,0.06892653,0.58237791,0.00000000
-4.80540270,0.86210292,0.05366675,0.00820979,0.24187814,0.07104390,0.58767579,0.00000000
-4.79939970,0.87584191,0.05524615,0.00942715,0.25372915,0.07344589,0.59376530,0.00000000
-4.79339670,0.89176217,0.05697500,0.01076392,0.26637130,0.07612126,0.60088571,0.00000000
-4.78739370,0.91007462,0.05883223,0.01222042,0.27975811,0.07904807,0.60922572,0.00000000
-4.78139070,0.93089043,0.06078978,0.01379469,0.29381249,0.08219407,0.61891388,0.00000000
-4.77538769,0.95421192,0.06281341,0.01548208,0.30842648,0.08551741,0.63001117,0.00000000
-4.76938469,0.97992717,0.06486373,0.01727510,0.32346209,0.08896766,0.64250596,0.00000000
-4.76338169,1.00780850,0.06689739,0.01916314,0.33875316,0.09248712,0.65631158,0.00000000
-4.75737869,1.03751492,0.06886851,0.02113235,0.35410825,0.09601239,0.67126668,0.00000000
-4.75137569,1.06859860,0.07073006,0.02316566,0.36931442,0.09947609,0.68713833,0.00000000
-4.74537269,1.10051505,0.07243541,0.02524283,0.38414189,0.10280868,0.70362766,0.00000000
-4.73936968,1.13263697,0.07393979,0.02734067,0.39834943,0.10594040,0.72037812,0.00000000
-4.73336668,1.16427112,0.07520163,0.02943338,0.41169020,0.10880312,0.73698578,0.00000000
-4.72736368,1.19467785,0.07618387,0.03149307,0.42391806,0.11133222,0.75301153,0.00000000
-4.72136068,1.22309261,0.07685501,0.03349033,0.43479402,0.11346832,0.76799461,0.00000000
-4.71535768,1.24874889,0.07719002,0.03539506,0.44409271,0.11515886,0.78146717,0.00000000
-4.70935468,1.27090180,0.07717095,0.03717723,0.45160866,0.11635947,0.79296923,0.00000000
-4.70335168,1.28885147,0.07678745,0.03880793,0.45716220,0.11703518,0.80206360,0.00000000
-4.69734867,1.30196569,0.07603690,0.04026032,0.46060479,0.11716134,0.80835018,0.00000000
-4.69134567,1.30970098,0.07492441,0.04151071,0.46182371,0.11672431,0.81147933,0.00000000
-4.68534267,1.31162127,0.07346260,0.04253956,0.46074580,0.11572190,0.81116356,0.00000000
-4.67933967,1.30741379,0.07167117,0.04333251,0.45734027,0.11416354,0.80718747,0.00000000
-4.67333667,1.29690146,0.06957641,0.04388126,0.45162046,0.11207021,0.79941526,0.00000000
-4.66733367,1.28005141,0.06721042,0.04418439,0.44364442,0.10947412,0.78779589,0.00000000
-4.66133067,1.25697933,0.06461043,0.04424800,0.43351438,0.10641822,0.77236539,0.00000000
-4.65532766,1.22794954,0.06181795,0.04408617,0.42137507,0.10295548,0.75324654,0.00000000
-4.64932466,1.19337075,0.05887791,0.04372126,0.40741094,0.09914796,0.73064581,0.00000000
-4.64332166,1.15378770,0.05583783,0.04318399,0.39184237,0.09506581,0.70484764,0.00000000
-4.63731866,1.10986899,0.05274697,0.04251325,0.37492098,0.09078607,0.67620654,0.00000000
-4.63131566,1.06239156,0.04965555,0.04175580,0.35692428,0.08639145,0.64513705,0.00000000
-4.62531266,1.01222240,0.04661404,0.04096567,0.33814966,0.08196896,0.61210222,0.00000000
-4.61930965,0.96029807,0.04367238,0.04020340,0.31890809,0.07760854,0.57760090,0.00000000
-4.61330665,0.90760280,0.04087944,0.03953505,0.29951757,0.07340165,0.54215442,0.00000000
-4.60730365,0.85514591,0.03828238,0.03903109,0.28029669,0.06943983,0.50629308,0.00000000
-4.60130065,0.80393901,0.03592611,0.03876508,0.26155831,0.06581327,0.47054310,0.00000000
-4.59529765,0.75497398,0.03385284,0.03881224,0.24360369,0.06260941,0.43541420,0.00000000
-4.58929465,0.70920193,0.03210155,0.03924786,0.22671702,0.05991155,0.40138848,0.00000000
-4.58329165,0.66751384,0.03070761,0.04014563,0.21116070,0.05779747,0.36891067,0.00000000
-4.57728864,0.63072316,0.02970226,0.04157589,0.19717120,0.05633811,0.33838017,0.00000000
-4.57128564,0.59955057,0.02911226,0.04360379,0.18495569,0.05559628,0.31014481,0.00000000
-4.56528264,0.57461122,0.02895939,0.04628742,0.17468947,0.05562539,0.28449660,0.00000000
-4.55927964,0.55640431,0.02926011,0.04967596,0.16651401,0.05646834,0.26166919,0.00000000
-4.55327664,0.54530523,0.03002507,0.05380790,0.16053582,0.05815635,0.24183711,0.00000000
-4.54727364,0.54156005,0.03125879,0.05870926,0.15682585,0.06070803,0.22511658,0.00000000
-4.54127064,0.54528242,0.03295927,0.06439205,0.15541956,0.06412846,0.21156754,0.00000000
-4.53526763,0.55645277,0.03511776,0.07085292,0.15631741,0.06840858,0.20119694,0.00000000
-4.52926463,0.57491964,0.03771849,0.07807204,0.15948588,0.07352464,0.19396271,0.00000000
-4.52326163,0.60040326,0.04073865,0.08601235,0.16485888,0.07943801,0.18977843,0.00000000
-4.51725863,0.63250116,0.04414838,0.09461922,0.17233944,0.08609523,0.18851832,0.00000000
-4.51125563,0.67069580,0.04791096,0.10382053,0.18180176,0.09342833,0.19002243,0.00000000
-4.50525263,0.71436415,0.05198316,0.11352727,0.19309351,0.10135561,0.19410177,0.00000000
-4.49924962,0.76278910,0.05631578,0.12363461,0.20603835,0.10978265,0.20054328,0.00000000
-4.49324662,0.81517262,0.06085433,0.13402358,0.22043865,0.11860372,0.20911455,0.00000000
-4.48724362,0.87065035,0.06553986,0.14456314,0.23607838,0.12770357,0.21956818,0.00000000
-4.48124062,0.92830751,0.07031000,0.15511275,0.25272617,0.13695943,0.23164572,0.00000000
-4.47523762,0.98719573,0.07510008,0.16552538,0.27013846,0.14624336,0.24508121,0.00000000
-4.46923462,1.04635047,0.07984431,0.17565074,0.28806267,0.15542465,0.25960427,0.00000000
-4.46323162,1.10480860,0.08447706,0.18533873,0.30624055,0.16437248,0.27494283,0.00000000
-4.45722861,1.16162574,0.08893409,0.19444299,0.32441139,0.17295847,0.29082548,0.00000000
-4.45122561,1.21589285,0.09315380,0.20282438,0.34231526,0.18105928,0.30698348,0.00000000
-4.44522261,1.26675172,0.09707831,0.21035426,0.35969623,0.18855893,0.32315267,0.00000000
-4.43921961,1.31340899,0.10065453,0.21691751,0.37630541,0.19535105,0.33907501,0.00000000
-4.43321661,1.35514828,0.10383497,0.22241513,0.39190399,0.20134069,0.35450027,0.00000000
-4.42721361,1.39134033,0.10657845,0.22676637,0.40626610,0.20644594,0.36918756,0.00000000
-4.42121061,1.42145099,0.10885065,0.22991030,0.41918156,0.21059908,0.38290696,0.00000000
-4.41520760,1.44504693,0.11062438,0.23180683,0.43045855,0.21374740,0.39544138,0.00000000
-4.40920460,1.46179927,0.11187977,0.23243706,0.43992608,0.21585365,0.40658847,0.00000000
-4.40320160,1.47148506,0.11260428,0.23180317,0.44743639,0.21689613,0.41616280,0.00000000
-4.39719860,1.47398704,0.11279255,0.22992771,0.45286708,0.21686849,0.42399825,0.00000000
-4.39119560,1.46929165,0.11244617,0.22685240,0.45612322,0.21577920,0.42995048,0.00000000
-4.38519260,1.45748568,0.11157330,0.22263656,0.45713899,0.21365090,0.43389956,0.00000000
-4.37918959,1.43875172,0.11018835,0.21735524,0.45587924,0.21051944,0.43575254,0.00000000
-4.37318659,1.41336267,0.10831146,0.21109708,0.45234051,0.20643291,0.43544590,0.00000000
-4.36718359,1.38167533,0.10596807,0.20396200,0.44655170,0.20145047,0.43294767,0.00000000
-4.36118059,1.34412343,0.10318842,0.19605892,0.43857413,0.19564115,0.42825919,0.00000000
-4.35517759,1.30120992,0.10000704,0.18750334,0.42850108,0.18908262,0.42141624,0.00000000
-4.34917459,1.25349877,0.09646223,0.17841513,0.41645655,0.18185987,0.41248941,0.00000000
-4.34317159,1.20160624,0.09259549,0.16891630,0.40259343,0.17406392,0.40158371,0.00000000
-4.33716858,1.14619162,0.08845099,0.15912902,0.38709085,0.16579047,0.38883721,0.00000000
-4.33116558,1.08794758,0.08407489,0.14917379,0.37015090,0.15713854,0.37441881,0.00000000
-4.32516258,1.02759012,0.07951481,0.13916778,0.35199462,0.14820905,0.35852498,0.00000000
-4.31915958,0.96584815,0.07481902,0.12922343,0.33285759,0.13910351,0.34137580,0.00000000
-4.31315658,0.90345306,0.07003585,0.11944723,0.31298493,0.12992254,0.32321014,0.00000000
-4.30715358,0.84112821,0.06521288,0.10993871,0.29262619,0.12076461,0.30428035,0.00000000
