energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
-5.80790395,4.84804303,0.02255689,0.03615605,1.67431039,1.59971562,0.01140293,3.27317199,0.52663404,0.28409709
-5.80190095,5.04558724,0.02319350,0.03713202,1.75061921,1.65713294,0.01193985,3.41131953,0.54613671,0.29616316
-5.79589795,5.23147313,0.02378245,0.03802092,1.82545373,1.70869920,0.01245363,3.54230690,0.56513028,0.30767661
-5.78989495,5.40271588,0.02430729,0.03880498,1.89761123,1.75361740,0.01293412,3.66405720,0.58321844,0.31845686
-5.78389195,5.55653605,0.02475267,0.03946902,1.96591945,1.79119157,0.01337141,3.77461849,0.60001615,0.32833281
-5.77788894,5.69042438,0.02510476,0.04000073,2.02926361,1.82084282,0.01375620,3.87220919,0.61516005,0.33714670
-5.77188594,5.80219803,0.02535172,0.04039074,2.08661108,1.84212180,0.01408000,3.95525805,0.62831812,0.34475744
-5.76588294,5.89004670,0.02548401,0.04063275,2.13703308,1.85471745,0.01433541,4.02243741,0.63919791,0.35104345
-5.75987994,5.95256720,0.02549462,0.04072341,2.17972272,1.85846175,0.01451639,4.07268893,0.64755336,0.35590504
-5.75387694,5.98878599,0.02537927,0.04066221,2.21400901,1.85333038,0.01461834,4.10524117,0.65318991,0.35926605
-5.74787394,5.99816926,0.02513646,0.04045123,2.23936664,1.83943957,0.01463834,4.11961874,0.65596782,0.36107488
-5.74187094,5.98062082,0.02476737,0.04009493,2.25542139,1.81703931,0.01457511,4.11564328,0.65580371,0.36130495
-5.73586793,5.93646856,0.02427584,0.03959974,2.26195136,1.78650337,0.01442911,4.09342644,0.65267040,0.35995436
-5.72986493,5.86644059,0.02366807,0.03897378,2.25888429,1.74831661,0.01420245,4.05335582,0.64659500,0.35704509
-5.72386193,5.77163237,0.02295245,0.03822645,2.24629128,1.70306013,0.01389883,3.99607454,0.63765572,0.35262161
-5.71785893,5.65346662,0.02213916,0.03736810,2.22437759,1.65139498,0.01352337,3.92245572,0.62597736,0.34674901
-5.71185593,5.51364772,0.02123988,0.03640967,2.19347100,1.59404487,0.01308243,3.83357306,0.61172586,0.33951074
-5.70585293,5.35411258,0.02026738,0.03536241,2.15400834,1.53177860,0.01258341,3.73066860,0.59510215,0.33100616
-5.69984992,5.17697971,0.01923519,0.03423759,2.10652094,1.46539273,0.01203451,3.61511920,0.57633560,0.32134778
-5.69384692,4.98449826,0.01815718,0.03304628,2.05161942,1.39569495,0.01144446,3.48840264,0.55567720,0.31065845
-5.68784392,4.77899867,0.01704726,0.03179922,1.98997853,1.32348863,0.01082230,3.35206456,0.53339297,0.29906862
-5.68184092,4.56284601,0.01591900,0.03050664,1.92232239,1.24955884,0.01017708,3.20768712,0.50975746,0.28671356
-5.67583792,4.33839736,0.01478543,0.02917827,1.84941048,1.17465999,0.00951772,3.05686003,0.48504787,0.27373083
-5.66983492,4.10796379,0.01365871,0.02782327,1.77202475,1.09950549,0.00885270,2.90115459,0.45953855,0.26025791
-5.66383192,3.87377752,0.01255000,0.02645027,1.69095787,1.02475924,0.00818997,2.74210105,0.43349637,0.24643008
-5.65782891,3.63796452,0.01146927,0.02506737,1.60700284,0.95102909,0.00753675,2.58116939,0.40717664,0.23237860
-5.65182591,3.40252251,0.01042524,0.02368229,1.52094380,0.87886228,0.00689946,2.41975368,0.38081986,0.21822914
-5.64582291,3.16930421,0.00942527,0.02230237,1.43354810,0.80874255,0.00628362,2.25915980,0.35464912,0.20410055
-5.63981991,2.94000547,0.00847536,0.02093466,1.34555949,0.74108899,0.00569382,2.10059627,0.32886830,0.19010387
-5.63381691,2.71615787,0.00758017,0.01958602,1.25769219,0.67625631,0.00513373,1.94516802,0.30366072,0.17634162
-5.62781391,2.49912521,0.00674311,0.01826317,1.17062595,0.61453644,0.00460610,1.79387267,0.27918855,0.16290735
-5.62181091,2.29010339,0.00596632,0.01697272,1.08500177,0.55616120,0.00411285,1.64759905,0.25559257,0.14988534
-5.61580790,2.09012322,0.00525089,0.01572121,1.00141825,0.50130585,0.00365506,1.50712751,0.23299239,0.13735056
-5.60980490,1.90005544,0.00459687,0.01451511,0.92042857,0.45009335,0.00323313,1.37313188,0.21148704,0.12536872
-5.60380190,1.72061772,0.00400346,0.01336081,0.84253799,0.40259916,0.00284683,1.24618262,0.19115581,0.11399651
-5.59779890,1.55238299,0.00346914,0.01226458,0.76820189,0.35885631,0.00249541,1.12675106,0.17205935,0.10328191
-5.59179590,1.39578897,0.00299180,0.01123255,0.69782440,0.31886073,0.00217766,1.01521434,0.15424087,0.09326455
-5.58579290,1.25114830,0.00256885,0.01027060,0.63175752,0.28257650,0.00189207,0.91186114,0.13772752,0.08397620
-5.57978989,1.11865920,0.00219740,0.00938438,0.57030085,0.24994110,0.00163683,0.81689766,0.12253188,0.07544124
-5.57378689,0.99841624,0.00187436,0.00857915,0.51370194,0.22087031,0.00141000,0.73045403,0.10865343,0.06767720
-5.56778389,0.89042105,0.00159656,0.00785977,0.46215713,0.19526286,0.00120949,0.65259075,0.09608008,0.06069527
-5.56178089,0.79459263,0.00136084,0.00723059,0.41581288,0.17300455,0.00103321,0.58330515,0.08478968,0.05450083
-5.55577789,0.71077715,0.00116416,0.00669541,0.37476762,0.15397192,0.00087903,0.52253764,0.07475153,0.04909391
-5.54977489,0.63875687,0.00100365,0.00625738,0.33907378,0.13803533,0.00074489,0.47017754,0.06592779,0.04446967
-5.54377189,0.57825807,0.00087670,0.00591893,0.30874016,0.12506135,0.00062879,0.42606846,0.05827479,0.04061876
-5.53776888,0.52895785,0.00078097,0.00568171,0.28373424,0.11491458,0.00052885,0.39001299,0.05174426,0.03752768
-5.53176588,0.49048948,0.00071443,0.00554655,0.26398450,0.10745882,0.00044328,0.36177659,0.04628445,0.03517898
-5.52576288,0.46244656,0.00067539,0.00551332,0.24938255,0.10255758,0.00037044,0.34109067,0.04184101,0.03355148
-5.51975988,0.44438561,0.00066243,0.00558095,0.23978501,0.10007404,0.00030880,0.32765477,0.03835783,0.03262036
-5.51375688,0.43582755,0.00067448,0.00574730,0.23501501,0.09987058,0.00025697,0.32113794,0.03577757,0.03235717
-5.50775388,0.43625800,0.00071069,0.00600918,0.23486350,0.10180780,0.00021369,0.32117938,0.03404213,0.03272981
-5.50175088,0.44512678,0.00077044,0.00636227,0.23909024,0.10574342,0.00017782,0.32738852,0.03309292,0.03370254
-5.49574787,0.46184693,0.00085324,0.00680111,0.24742464,0.11153092,0.00014835,0.33934485,0.03287092,0.03523583
-5.48974487,0.48579375,0.00095872,0.00731913,0.25956664,0.11901826,0.00012436,0.35659757,0.03331676,0.03728646
-5.48374187,0.51630415,0.00108649,0.00790866,0.27518775,0.12804675,0.00010506,0.37866574,0.03437051,0.03980746
-5.47773887,0.55267697,0.00123612,0.00856103,0.29393248,0.13845026,0.00008974,0.40503883,0.03597159,0.04274834
-5.47173587,0.59417462,0.00140701,0.00926666,0.31542034,0.15005479,0.00007777,0.43517838,0.03805856,0.04605531
-5.46573287,0.64002638,0.00159835,0.01001524,0.33924866,0.16267876,0.00006861,0.46852076,0.04056896,0.04967175
-5.45972986,0.68943386,0.00180902,0.01079588,0.36499632,0.17613372,0.00006177,0.50448146,0.04343924,0.05353877
-5.45372686,0.74157862,0.00203755,0.01159740,0.39222848,0.19022600,0.00005686,0.54246091,0.04660473,0.05759602
-5.44772386,0.79563205,0.00228207,0.01240853,0.42050242,0.20475884,0.00005350,0.58185192,0.04999980,0.06178265
-5.44172086,0.85076752,0.00254023,0.01321829,0.44937440,0.21953532,0.00005139,0.62204871,0.05355820,0.06603835
-5.43571786,0.90617428,0.00280925,0.01401620,0.47840738,0.23436182,0.00005026,0.66245723,0.05721349,0.07030462
-5.42971486,0.96107295,0.00308588,0.01479266,0.50717944,0.24905197,0.00004988,0.70250652,0.06089973,0.07452606
-5.42371186,1.01473187,0.00336645,0.01553922,0.53529268,0.26343081,0.00005004,0.74166075,0.06455231,0.07865163
-5.41770885,1.06648357,0.00364691,0.01624885,0.56238209,0.27733917,0.00005057,0.77943131,0.06810892,0.08263596
-5.41170585,1.11574083,0.00392290,0.01691614,0.58812419,0.29063791,0.00005134,0.81538858,0.07151067,0.08644048
-5.40570285,1.16201126,0.00418986,0.01753752,0.61224494,0.30321177,0.00005221,0.84917258,0.07470323,0.09003440
-5.39969985,1.20490985,0.00444312,0.01811130,0.63452652,0.31497284,0.00005308,0.88050216,0.07763806,0.09339544
-5.39369685,1.24416858,0.00467804,0.01863772,0.65481269,0.32586313,0.00005387,0.90918208,0.08027354,0.09651033
-5.38769385,1.27964270,0.00489015,0.01911887,0.67301234,0.33585641,0.00005450,0.93510755,0.08257609,0.09937487
-5.38169085,1.31131300,0.00507526,0.01955854,0.68910095,0.34495889,0.00005492,0.95826597,0.08452104,0.10199381
-5.37568784,1.33928397,0.00522962,0.01996201,0.70312002,0.35320891,0.00005509,0.97873552,0.08609337,0.10438022
-5.36968484,1.36377765,0.00535001,0.02033572,0.71517410,0.36067542,0.00005497,0.99668077,0.08728814,0.10655464
-5.36368184,1.38512339,0.00543391,0.02068697,0.72542578,0.36745539,0.00005456,1.01234511,0.08811065,0.10854390
-5.35767884,1.40374378,0.00547950,0.02102344,0.73408854,0.37367019,0.00005384,1.02604052,0.08857628,0.11037964
-5.35167584,1.42013729,0.00548581,0.02135287,0.74141802,0.37946106,0.00005281,1.03813486,0.08870993,0.11209675
-5.34567284,1.43485833,0.00545270,0.02168256,0.74770163,0.38498383,0.00005148,1.04903720,0.08854525,0.11373159
-5.33966983,1.44849540,0.00538088,0.02201903,0.75324737,0.39040315,0.00004988,1.05918184,0.08812338,0.11532028
-5.33366683,1.46164830,0.00527187,0.02236763,0.75837186,0.39588635,0.00004802,1.06901155,0.08749156,0.11689693
-5.32766383,1.47490520,0.00512798,0.02273227,0.76338839,0.40159726,0.00004593,1.07896063,0.08670144,0.11849206
-5.32166083,1.48882050,0.00495219,0.02311516,0.76859514,0.40769013,0.00004366,1.08943861,0.08580718,0.12013124
-5.31565783,1.50389411,0.00474810,0.02351668,0.77426426,0.41430393,0.00004123,1.10081493,0.08486348,0.12183386
-5.30965483,1.52055312,0.00451972,0.02393528,0.78063196,0.42155719,0.00003868,1.11340525,0.08392363,0.12361231
-5.30365183,1.53913618,0.00427143,0.02436758,0.78789003,0.42954349,0.00003606,1.12745986,0.08303746,0.12547140
-5.29764882,1.55988107,0.00400779,0.02480837,0.79617905,0.43832780,0.00003339,1.14315430,0.08224960,0.12740809
-5.29164582,1.58291588,0.00373342,0.02525089,0.80558333,0.44794372,0.00003072,1.16058269,0.08159779,0.12941158
-5.28564282,1.60825371,0.00345285,0.02568699,0.81612779,0.45839167,0.00002807,1.17975363,0.08111149,0.13146366
-5.27963982,1.63579109,0.00317044,0.02610749,0.82777681,0.46963797,0.00002548,1.20058878,0.08081089,0.13353928
-5.27363682,1.66530978,0.00289022,0.02650243,0.84043481,0.48161497,0.00002298,1.22292410,0.08070611,0.13560741
-5.26763382,1.69648193,0.00261585,0.02686150,0.85394871,0.49422195,0.00002058,1.24651347,0.08079699,0.13763202
-5.26163082,1.72887815,0.00235052,0.02717431,0.86811194,0.50732697,0.00001831,1.27103457,0.08107308,0.13957315
-5.25562781,1.76197816,0.00209694,0.02743078,0.88266990,0.52076937,0.00001618,1.29609675,0.08151414,0.14138814
-5.24962481,1.79518375,0.00185728,0.02762141,0.89732671,0.53436304,0.00001421,1.32125058,0.08209096,0.14303282
-5.24362181,1.82783340,0.00163320,0.02773761,0.91175285,0.54790018,0.00001239,1.34599887,0.08276653,0.14446268
-5.23761881,1.85921851,0.00142584,0.02777189,0.92559380,0.56115562,0.00001073,1.36980872,0.08349745,0.14563409
-5.23161581,1.88860048,0.00123587,0.02771810,0.93847905,0.57389154,0.00000923,1.39212453,0.08423562,0.14650534
-5.22561281,1.91522853,0.00106351,0.02757153,0.95003168,0.58586253,0.00000788,1.41238140,0.08492999,0.14703767
-5.21960980,1.93835777,0.00090862,0.02732907,0.95987787,0.59682077,0.00000669,1.43001883,0.08552851,0.14719619
-5.21360680,1.95726708,0.00077072,0.02698922,0.96765654,0.60652152,0.00000564,1.44449439,0.08597996,0.14695066
-5.20760380,1.97127666,0.00064905,0.02655212,0.97302849,0.61472850,0.00000472,1.45529700,0.08623582,0.14627619
-5.20160080,1.97976464,0.00054266,0.02601952,0.97568525,0.62121930,0.00000392,1.46195962,0.08625188,0.14515382
-5.19559780,1.98218253,0.00045045,0.02539471,0.97535702,0.62579060,0.00000324,1.46407097,0.08598982,0.14357092
-5.18959480,1.97806920,0.00037123,0.02468245,0.97181985,0.62826305,0.00000265,1.46128613,0.08541834,0.14152156
-5.18359180,1.96706287,0.00030374,0.02388878,0.96490165,0.62848587,0.00000216,1.45333564,0.08451419,0.13900669
-5.17758879,1.94891105,0.00024674,0.02302098,0.95448699,0.62634076,0.00000175,1.44003286,0.08326276,0.13603415
-5.17158579,1.92347782,0.00019899,0.02208729,0.94052048,0.62174532,0.00000140,1.42127949,0.08165839,0.13261864
-5.16558279,1.89074859,0.00015933,0.02109682,0.92300866,0.61465560,0.00000112,1.39706888,0.07970438,0.12878149
-5.15957979,1.85083176,0.00012666,0.02005928,0.90202033,0.60506783,0.00000089,1.36748716,0.07741264,0.12455028
-5.15357679,1.80395750,0.00009997,0.01898486,0.87768529,0.59301919,0.00000070,1.33271210,0.07480309,0.11995837
-5.14757379,1.75047349,0.00007833,0.01788396,0.85019149,0.57858763,0.00000054,1.29300956,0.07190282,0.11504431
-5.14157079,1.69083761,0.00006094,0.01676701,0.81978068,0.56189058,0.00000042,1.24872776,0.06874504,0.10985104
-5.13556778,1.62560791,0.00004707,0.01564430,0.78674280,0.54308273,0.00000032,1.20028952,0.06536785,0.10442514
-5.12956478,1.55543010,0.00003609,0.01452576,0.75140900,0.52235276,0.00000025,1.14818250,0.06181302,0.09881583
-5.12356178,1.48102282,0.00002748,0.01342080,0.71414384,0.49991920,0.00000019,1.09294799,0.05812459,0.09307408
-5.11755878,1.40316119,0.00002077,0.01233815,0.67533668,0.47602556,0.00000014,1.03516836,0.05434757,0.08725156
-5.11155578,1.32265925,0.00001558,0.01128578,0.63539266,0.45093477,0.00000011,0.97545376,0.05052670,0.08139967
-5.10555278,1.24035163,0.00001161,0.01027070,0.59472345,0.42492315,0.00000008,0.91442835,0.04670530,0.07556852
-5.09954977,1.15707527,0.00000859,0.00929897,0.55373822,0.39827422,0.00000006,0.85271655,0.04292420,0.06980605
-5.09354677,1.07365150,0.00000631,0.00837560,0.51283493,0.37127233,0.00000004,0.79092971,0.03922093,0.06415717
-5.08754377,0.99086929,0.00000460,0.00750456,0.47239234,0.34419650,0.00000003,0.72965372,0.03562902,0.05866304
-5.08154077,0.90946994,0.00000333,0.00668876,0.43276284,0.31731461,0.00000002,0.66943769,0.03217749,0.05336041
-5.07553777,0.83013382,0.00000239,0.00593007,0.39426644,0.29087810,0.00000002,0.61078425,0.02889057,0.04828122
-5.06953477,0.75346932,0.00000171,0.00522942,0.35718588,0.26511735,0.00000001,0.55414155,0.02578752,0.04345220
-5.06353177,0.68000438,0.00000121,0.00458684,0.32176306,0.24023788,0.00000001,0.49989718,0.02288270,0.03889473
-5.05752876,0.61018073,0.00000085,0.00400153,0.28819686,0.21641741,0.00000001,0.44837413,0.02018573,0.03462477
-5.05152576,0.54435075,0.00000059,0.00347201,0.25664213,0.19380395,0.00000001,0.39982870,0.01770176,0.03065299
-5.04552276,0.48277701,0.00000041,0.00299619,0.22721008,0.17251472,0.00000002,0.35445038,0.01543188,0.02698500
-5.03951976,0.42563420,0.00000028,0.00257150,0.19996971,0.15263613,0.00000002,0.31236351,0.01337357,0.02362165
-5.03351676,0.37301333,0.00000019,0.00219498,0.17495022,0.13422447,0.00000003,0.27363056,0.01152120,0.02055948
-5.02751376,0.32492772,0.00000013,0.00186340,0.15214435,0.11730754,0.00000004,0.23825676,0.00986658,0.01779122
-5.02151076,0.28132056,0.00000009,0.00157338,0.13151227,0.10188678,0.00000006,0.20619578,0.00839945,0.01530632
-5.01550775,0.24207360,0.00000006,0.00132146,0.11298598,0.08793999,0.00000008,0.17735629,0.00710803,0.01309153
-5.00950475,0.20701655,0.00000004,0.00110417,0.09647394,0.07542445,0.00000012,0.15160895,0.00597946,0.01113148
-5.00350175,0.17593682,0.00000003,0.00091816,0.08186583,0.06428018,0.00000017,0.12879364,0.00500029,0.00940923
-4.99749875,0.14858929,0.00000002,0.00076019,0.06903720,0.05443341,0.00000024,0.10872668,0.00415683,0.00790686
-4.99149575,0.12470575,0.00000001,0.00062726,0.05785394,0.04579993,0.00000034,0.09120772,0.00343551,0.00660591
-4.98549275,0.10400371,0.00000001,0.00051660,0.04817638,0.03828833,0.00000047,0.07602628,0.00282314,0.00548790
-4.97948974,0.08619449,0.00000000,0.00042571,0.03986298,0.03180307,0.00000065,0.06296752,0.00230715,0.00453468
-4.97348674,0.07099029,0.00000000,0.00035242,0.03277358,0.02624712,0.00000089,0.05181747,0.00187577,0.00372882
-4.96748374,0.05811024,0.00000000,0.00029491,0.02677205,0.02152435,0.00000121,0.04236733,0.00151812,0.00305386
-4.96148074,0.04728544,0.00000000,0.00025169,0.02172853,0.01754154,0.00000163,0.03441705,0.00122436,0.00249456
-4.95547774,0.03826280,0.00000000,0.00022166,0.01752103,0.01420995,0.00000218,0.02777806,0.00098564,0.00203707
-4.94947474,0.03080794,0.00000000,0.00020409,0.01403662,0.01144656,0.00000290,0.02227529,0.00079420,0.00166904
-4.94347174,0.02470714,0.00000000,0.00019867,0.01117220,0.00917492,0.00000383,0.01774846,0.00064333,0.00137970
-4.93746873,0.01976838,0.00000000,0.00020550,0.00883479,0.00732572,0.00000502,0.01405270,0.00052730,0.00115993
-4.93146573,0.01582176,0.00000000,0.00022507,0.00694159,0.00583705,0.00000654,0.01105877,0.00044139,0.00100224
-4.92546273,0.01271917,0.00000000,0.00025834,0.00541968,0.00465439,0.00000845,0.00865268,0.00038177,0.00090074
-4.91945973,0.01033358,0.00000000,0.00030667,0.00420561,0.00373046,0.00001084,0.00673512,0.00034547,0.00085113
-4.91345673,0.00855789,0.00000000,0.00037187,0.00324470,0.00302488,0.00001382,0.00522049,0.00033029,0.00085059
-4.90745373,0.00730352,0.00000000,0.00045617,0.00249039,0.00250373,0.00001747,0.00403583,0.00033477,0.00089773
-4.90145073,0.00649878,0.00000000,0.00056222,0.00190340,0.00213899,0.00002194,0.00311967,0.00035807,0.00099247
-4.89544772,0.00608719,0.00000000,0.00069302,0.00145095,0.00190798,0.00002736,0.00242074,0.00039991,0.00113592
-4.88944472,0.00602562,0.00000000,0.00085195,0.00110597,0.00179278,0.00003386,0.00189678,0.00046053,0.00133025
-4.88344172,0.00628251,0.00000000,0.00104265,0.00084629,0.00177953,0.00004161,0.00151328,0.00054054,0.00157848
-4.87743872,0.00683602,0.00000000,0.00126894,0.00065397,0.00185790,0.00005076,0.00124244,0.00064091,0.00188439
-4.87143572,0.00767227,0.00000000,0.00153477,0.00051462,0.00202043,0.00006149,0.00106205,0.00076283,0.00225219
-4.86543272,0.00878354,0.00000000,0.00184406,0.00041681,0.00226201,0.00007394,0.00095457,0.00090764,0.00268639
-4.85942971,0.01016660,0.00000000,0.00220056,0.00035154,0.00257925,0.00008829,0.00090630,0.00107671,0.00319148
-4.85342671,0.01182101,0.00000000,0.00260769,0.00031180,0.00297003,0.00010465,0.00090662,0.00127138,0.00377169
-4.84742371,0.01374755,0.00000000,0.00306836,0.00029217,0.00343295,0.00012316,0.00094732,0.00149280,0.00443065
-4.84142071,0.01594668,0.00000000,0.00358479,0.00028848,0.00396689,0.00014390,0.00102210,0.00174188,0.00517112
-4.83541771,0.01841711,0.00000000,0.00415829,0.00029753,0.00457058,0.00016693,0.00112602,0.00201913,0.00599466
-4.82941471,0.02115446,0.00000000,0.00478912,0.00031690,0.00524222,0.00019226,0.00125518,0.00232459,0.00690134
-4.82341171,0.02415013,0.00000000,0.00547622,0.00034471,0.00597911,0.00021983,0.00140632,0.00265773,0.00788944
-4.81740870,0.02739025,0.00000000,0.00621714,0.00037951,0.00677739,0.00024956,0.00157662,0.00301736,0.00895525
-4.81140570,0.03085492,0.00000000,0.00700787,0.00042015,0.00763179,0.00028128,0.00176342,0.00340159,0.01009280
-4.80540270,0.03451766,0.00000000,0.00784279,0.00046571,0.00853549,0.00031476,0.00196412,0.00380782,0.01129383
-4.79939970,0.03834515,0.00000000,0.00871461,0.00051543,0.00947999,0.00034970,0.00217601,0.00423267,0.01254766
-4.79339670,0.04229733,0.00000000,0.00961447,0.00056870,0.01045515,0.00038574,0.00239622,0.00467209,0.01384127
-4.78739370,0.04632777,0.00000000,0.01053198,0.00062501,0.01144924,0.00042245,0.00262170,0.00512137,0.01515945
-4.78139070,0.05038441,0.00000000,0.01145550,0.00068399,0.01244912,0.00045935,0.00284917,0.00557530,0.01648506
-4.77538769,0.05441071,0.00000000,0.01237231,0.00074544,0.01344047,0.00049593,0.00307518,0.00602833,0.01779937
-4.76938469,0.05834707,0.00000000,0.01326905,0.00080936,0.01440814,0.00053161,0.00329616,0.00647474,0.01908250
-4.76338169,0.06213255,0.00000000,0.01413204,0.00087600,0.01533655,0.00056582,0.00350849,0.00690889,0.02031405
-4.75737869,0.06570688,0.00000000,0.01494780,0.00094599,0.01621016,0.00059799,0.00370859,0.00732552,0.02147366
-4.75137569,0.06901263,0.00000000,0.01570355,0.00102037,0.01701393,0.00062757,0.00389303,0.00772006,0.02254171
-4.74537269,0.07199753,0.00000000,0.01638773,0.00110076,0.01773392,0.00065405,0.00405868,0.00808890,0.02350006
-4.73936968,0.07461676,0.00000000,0.01699055,0.00118944,0.01835775,0.00067696,0.00420277,0.00842981,0.02433278
-4.73336668,0.07683526,0.00000000,0.01750454,0.00128949,0.01887519,0.00069594,0.00432308,0.00874222,0.02502681
-4.72736368,0.07862980,0.00000000,0.01792502,0.00140494,0.01927854,0.00071071,0.00441797,0.00902760,0.02557265
-4.72136068,0.07999088,0.00000000,0.01825056,0.00154092,0.01956310,0.00072112,0.00448657,0.00928971,0.02596490
-4.71535768,0.08092424,0.00000000,0.01848333,0.00170377,0.01972747,0.00072713,0.00452877,0.00953491,0.02620273
-4.70935468,0.08145206,0.00000000,0.01862942,0.00190118,0.01977380,0.00072886,0.00454533,0.00977237,0.02629022
-4.70335168,0.08161358,0.00000000,0.01869895,0.00214233,0.01970784,0.00072656,0.00453791,0.01001420,0.02623654
-4.69734867,0.08146534,0.00000000,0.01870618,0.00243794,0.01953904,0.00072065,0.00450906,0.01027557,0.02605596
-4.69134567,0.08108079,0.00000000,0.01866943,0.00280035,0.01928035,0.00071168,0.00446220,0.01057466,0.02576780
-4.68534267,0.08054946,0.00000000,0.01861086,0.00324354,0.01894798,0.00070036,0.00440158,0.01093259,0.02539605
-4.67933967,0.07997548,0.00000000,0.01855620,0.00378302,0.01856113,0.00068752,0.00433220,0.01137317,0.02496903
-4.67333667,0.07947570,0.00000000,0.01853426,0.00443578,0.01814145,0.00067413,0.00425971,0.01192261,0.02451877
-4.66733367,0.07917732,0.00000000,0.01857639,0.00522003,0.01771256,0.00066126,0.00419030,0.01260904,0.02408032
-4.66133067,0.07921502,0.00000000,0.01871581,0.00615497,0.01729944,0.00065006,0.00413052,0.01346197,0.02369098
-4.65532766,0.07972782,0.00000001,0.01898689,0.00726032,0.01692779,0.00064177,0.00408717,0.01451160,0.02338942
-4.64932466,0.08085562,0.00000001,0.01942425,0.00855590,0.01662334,0.00063765,0.00406708,0.01578803,0.02321475
-4.64332166,0.08273555,0.00000001,0.02006195,0.01006097,0.01641115,0.00063899,0.00407700,0.01732034,0.02320556
