energy_ev,total_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-5.54377189,4.30530566,3.26557903,1.09587853,0.01295897,0.98256019,0.02172471,1.49068914
-5.53776888,4.40360220,3.34123833,1.12369710,0.01300787,1.02116772,0.02182265,1.51123609
-5.53176588,4.49102135,3.40916907,1.14919033,0.01302061,1.05881615,0.02180137,1.52665915
-5.52576288,4.56634104,3.46809879,1.17205591,0.01300016,1.09460344,0.02166364,1.53708105
-5.51975988,4.62863013,3.51698173,1.19205684,0.01295014,1.12767389,0.02141432,1.54274649
-5.51375688,4.67727900,3.55503282,1.20902983,0.01287468,1.15724645,0.02106011,1.54401426
-5.50775388,4.71202069,3.58175350,1.22289146,0.01277819,1.18264046,0.02060932,1.54134620
-5.50175088,4.73294200,3.59694838,1.23364208,0.01266516,1.20329790,0.02007155,1.53529375
-5.49574787,4.74048388,3.60073201,1.24136716,0.01254003,1.21880125,0.01945739,1.52648235
-5.48974487,4.73543122,3.59352527,1.24623598,0.01240701,1.22888598,0.01877806,1.51559444
-5.48374187,4.71889193,3.57604141,1.24849780,0.01226991,1.23344755,0.01804515,1.50335169
-5.47773887,4.69226622,3.54926208,1.24847540,0.01213212,1.23254217,0.01727026,1.49049680
-5.47173587,4.65720672,3.51440427,1.24655634,0.01199648,1.22638171,0.01646479,1.47777568
-5.46573287,4.61557079,3.47287914,1.24318209,0.01186528,1.21532280,0.01563969,1.46592034
-5.45972986,4.56936674,3.42624452,1.23883544,0.01174023,1.19985066,0.01480524,1.45563285
-5.45372686,4.52069541,3.37615278,1.23402652,0.01162250,1.18055861,0.01397095,1.44757089
-5.44772386,4.47168950,3.32429609,1.22927800,0.01151278,1.15812394,0.01314542,1.44233493
-5.44172086,4.42445236,3.27235132,1.22510994,0.01141131,1.13328153,0.01233631,1.44045741
-5.43571786,4.38099855,3.22192662,1.22202468,0.01131801,1.10679616,0.01155027,1.44239387
-5.42971486,4.34319793,3.17451171,1.22049250,0.01123250,1.07943497,0.01079295,1.44851607
-5.42371186,4.31272521,3.13143373,1.22093825,0.01115426,1.05194094,0.01006907,1.45910709
-5.41770885,4.29101626,3.09382011,1.22372954,0.01108265,1.02500875,0.00938243,1.47435828
-5.41170585,4.27923252,3.06256957,1.22916670,0.01101701,0.99926363,0.00873598,1.49436775
-5.40570285,4.27823411,3.03833195,1.23747482,0.01095673,0.97524409,0.00813191,1.51914047
-5.39969985,4.28856216,3.02149725,1.24879789,0.01090129,0.95338888,0.00757177,1.54858948
-5.39369685,4.31043028,3.01219346,1.26319522,0.01085026,0.93402851,0.00705653,1.58253820
-5.38769385,4.34372492,3.01029309,1.28064007,0.01080335,0.91738122,0.00658668,1.62072358
-5.38169085,4.38801394,3.01542705,1.30102033,0.01076037,0.90355331,0.00616240,1.66279993
-5.37568784,4.44256273,3.02700529,1.32414114,0.01072123,0.89254335,0.00578362,1.70834339
-5.36968484,4.50635669,3.04424260,1.34972934,0.01068590,0.88424979,0.00545017,1.75685695
-5.36368184,4.57812938,3.06618851,1.37743944,0.01065436,0.87848138,0.00516187,1.80777617
-5.35767884,4.65639507,3.09175995,1.40686097,0.01062654,0.87496958,0.00491871,1.86047558
-5.35167584,4.73948494,3.11977538,1.43752705,0.01060230,0.87338245,0.00472089,1.91427594
-5.34567284,4.82558600,3.14898946,1.46892401,0.01058135,0.87333921,0.00456900,1.96845262
-5.33966983,4.91278200,3.17812729,1.50050188,0.01056320,0.87442502,0.00446410,2.02224513
-5.33366683,4.99909566,3.20591745,1.53168568,0.01054717,0.87620526,0.00440781,2.07486807
-5.32766383,5.08253164,3.23112322,1.56188726,0.01053233,0.87823914,0.00440236,2.12552346
-5.32166083,5.16111959,3.25257162,1.59051774,0.01051754,0.88009211,0.00445066,2.17341455
-5.31565783,5.23295678,3.26917980,1.61700017,0.01050142,0.88134697,0.00455632,2.21776088
-5.30965483,5.29624950,3.27997855,1.64078230,0.01048241,0.88161354,0.00472359,2.25781439
-5.30365183,5.34935249,3.28413256,1.66134916,0.01045882,0.88053682,0.00495729,2.29287609
-5.29764882,5.39080564,3.28095727,1.67823522,0.01042890,0.87780359,0.00526274,2.32231287
-5.29164582,5.41936673,3.26993198,1.69103557,0.01039088,0.87314766,0.00564556,2.34557369
-5.28564282,5.43403934,3.25070894,1.69941593,0.01034308,0.86635361,0.00611145,2.36220450
-5.27963982,5.43409487,3.22311816,1.70312096,0.01028399,0.85725931,0.00666596,2.37186108
-5.27363682,5.41908746,3.18716775,1.70198051,0.01021234,0.84575716,0.00731418,2.37431915
-5.26763382,5.38886129,3.14303961,1.69591346,0.01012715,0.83179416,0.00806041,2.36948104
-5.26163082,5.34354928,3.09108039,1.68492878,0.01002782,0.81537087,0.00890781,2.35737843
-5.25562781,5.28356316,3.03178804,1.66912385,0.00991415,0.79653944,0.00985805,2.33817086
-5.24962481,5.20957490,2.96579399,1.64867974,0.00978635,0.77540050,0.01091094,2.31213987
-5.24362181,5.12249000,2.89384175,1.62385378,0.00964504,0.75209925,0.01206412,2.27967892
-5.23761881,5.02341360,2.81676239,1.59496953,0.00949125,0.72682079,0.01331281,2.24127954
-5.23161581,4.91361087,2.73544809,1.56240465,0.00932635,0.69978455,0.01464956,2.19751419
-5.22561281,4.79446331,2.65082451,1.52657721,0.00915199,0.67123835,0.01606412,2.14901688
-5.21960980,4.66742306,2.56382338,1.48793102,0.00897007,0.64145187,0.01754346,2.09646230
-5.21360680,4.53396732,2.47535634,1.44692086,0.00878262,0.61070993,0.01907181,2.04054465
-5.20760380,4.39555510,2.38629119,1.40399808,0.00859176,0.57930572,0.02063086,1.98195724
-5.20160080,4.25358838,2.29743158,1.35959764,0.00839961,0.54753410,0.02220012,1.92137390
-5.19559780,4.10937936,2.20950092,1.31412688,0.00820827,0.51568527,0.02375735,1.85943299
-5.18959480,3.96412535,2.12313114,1.26795679,0.00801974,0.48403902,0.02527911,1.79672495
-5.18359180,3.81889219,2.03885653,1.22141599,0.00783594,0.45285955,0.02674141,1.73378360
-5.17758879,3.67460648,1.95711267,1.17478769,0.00765871,0.42239126,0.02812043,1.67108159
-5.17158579,3.53205662,1.87824016,1.12830966,0.00748983,0.39285540,0.02939332,1.60902996
-5.16558279,3.39190178,1.80249247,1.08217687,0.00733109,0.36444770,0.03053890,1.54798133
-5.15957979,3.25468774,1.73004724,1.03654666,0.00718438,0.33733710,0.03153848,1.48823630
-5.15357679,3.12086788,1.66101989,0.99154569,0.00705175,0.31166531,0.03237654,1.43005231
-5.14757379,2.99082752,1.59547851,0.94727839,0.00693552,0.28754741,0.03304127,1.37365405
-5.14157079,2.86490961,1.53345907,0.90383587,0.00683839,0.26507311,0.03352512,1.31924448
-5.13556778,2.74343971,1.47497961,0.86130493,0.00676352,0.24430879,0.03382505,1.26701557
-5.12956478,2.62674849,1.42005285,0.81977634,0.00671459,0.22529986,0.03394273,1.21715790
-5.12356178,2.51519006,1.36869619,0.77935196,0.00669584,0.20807363,0.03388445,1.16986831
-5.11755878,2.40915494,1.32093886,0.74015001,0.00671214,0.19264215,0.03366093,1.12535511
-5.11155578,2.30907683,1.27682569,0.70230853,0.00676886,0.17900519,0.03328691,1.08384048
-5.10555278,2.21543275,1.23641771,0.66598641,0.00687188,0.16715299,0.03278057,1.04555980
-5.09954977,2.12873681,1.19978963,0.63136242,0.00702741,0.15706872,0.03216284,1.01075813
-5.09354677,2.04952785,1.16702472,0.59863191,0.00724187,0.14873064,0.03145656,0.97968392
-5.08754377,1.97835200,1.13820748,0.56800186,0.00752160,0.14211371,0.03068563,0.95258053
-5.08154077,1.91574127,1.11341490,0.53968419,0.00787268,0.13719073,0.02987408,0.92967600
-5.07553777,1.86218942,1.09270690,0.51388816,0.00830058,0.13393300,0.02904518,0.91117177
-5.06953477,1.81812665,1.07611670,0.49081196,0.00880988,0.13231035,0.02822057,0.89723096
-5.06353177,1.78389438,1.06364163,0.47063423,0.00940393,0.13229074,0.02741954,0.88796700
-5.05752876,1.75972169,1.05523507,0.45350576,0.01008453,0.13383939,0.02665839,0.88343314
-5.05152576,1.74570444,1.05079989,0.43954192,0.01085166,0.13691749,0.02594993,0.88361348
-5.04552276,1.74178817,1.05018360,0.42881612,0.01170317,0.14148063,0.02530319,0.88841589
-5.03951976,1.74775552,1.05317561,0.42135446,0.01263463,0.14747697,0.02472326,0.89766735
-5.03351676,1.76321878,1.05950646,0.41713202,0.01363912,0.15484536,0.02421135,0.91111177
-5.02751376,1.78761782,1.06884911,0.41607063,0.01470721,0.16351347,0.02376498,0.92841052
-5.02151076,1.82022354,1.08082223,0.41803844,0.01582699,0.17339601,0.02337833,0.94914564
-5.01550775,1.86014674,1.09499521,0.42285098,0.01698416,0.18439328,0.02304272,0.97282573
-5.00950475,1.90635204,1.11089486,0.43027395,0.01816226,0.19639012,0.02274719,0.99889424
-5.00350175,1.95767669,1.12801349,0.44002741,0.01934301,0.20925537,0.02247915,1.02674005
-4.99749875,2.01285348,1.14581828,0.45179129,0.02050672,0.22284192,0.02222504,1.05570998
-4.99149575,2.07053741,1.16376169,0.46521211,0.02163275,0.23698756,0.02197103,1.08512299
-4.98549275,2.12933535,1.18129280,0.47991066,0.02270014,0.25151648,0.02170366,1.11428562
-4.97948974,2.18783797,1.19786935,0.49549049,0.02368815,0.26624170,0.02141043,1.14250841
-4.97348674,2.24465337,1.21297033,0.51154705,0.02457698,0.28096817,0.02108032,1.16912282
-4.96748374,2.29844138,1.22610899,0.52767716,0.02534834,0.29549668,0.02070422,1.19349832
-4.96148074,2.34794802,1.23684586,0.54348875,0.02598609,0.30962840,0.02027522,1.21505918
-4.95547774,2.39203895,1.24480177,0.55861053,0.02647687,0.32316989,0.01978882,1.23330054
-4.94947474,2.42973142,1.24967033,0.57270152,0.02681049,0.33593856,0.01924303,1.24780343
-4.94347174,2.46022342,1.25122962,0.58546003,0.02698045,0.34776818,0.01863833,1.25824812
-4.93746873,2.48291962,1.24935272,0.59663193,0.02698416,0.35851438,0.01797759,1.26442562
-4.93146573,2.49745278,1.24401657,0.60601810,0.02682312,0.36805989,0.01726585,1.26624679
-4.92546273,2.50370019,1.23530871,0.61348063,0.02650299,0.37631915,0.01651004,1.26374866
-4.91945973,2.50179426,1.22343157,0.61894759,0.02603345,0.38324225,0.01571874,1.25709779
-4.91345673,2.49212652,1.20870376,0.62241631,0.02542802,0.38881784,0.01490176,1.24659030
-4.90745373,2.47534480,1.19155810,0.62395480,0.02470367,0.39307494,0.01406982,1.23264838
-4.90145073,2.45234302,1.17253600,0.62370127,0.02388036,0.39608337,0.01323419,1.21581318
-4.89544772,2.42424358,1.15227819,0.62186165,0.02298052,0.39795286,0.01240634,1.19673413
-4.88944472,2.39237239,1.13151156,0.61870502,0.02202841,0.39883063,0.01159759,1.17615468
-4.88344172,2.35822686,1.11103224,0.61455701,0.02104944,0.39889757,0.01081883,1.15489463
-4.87743872,2.32343735,1.09168531,0.60979132,0.02006946,0.39836302,0.01008027,1.13382956
-4.87143572,2.28972293,1.07434128,0.60481933,0.01911410,0.39745827,0.00939117,1.11386752
-4.86543272,2.25884240,1.05987009,0.60007824,0.01820801,0.39642894,0.00875971,1.09592364
-4.85942971,2.23254179,1.04911319,0.59601794,0.01737428,0.39552647,0.00819277,1.08089331
-4.85342671,2.21249984,1.04285469,0.59308691,0.01663376,0.39499907,0.00769587,1.06962462
-4.84742371,2.20027299,1.04179226,0.59171768,0.01600458,0.39508223,0.00727307,1.06289074
-4.84142071,2.19724156,1.04650907,0.59231226,0.01550168,0.39598936,0.00692691,1.06136331
-4.83541771,2.20455895,1.05744769,0.59522784,0.01513642,0.39790272,0.00665840,1.06558758
-4.82941471,2.22310569,1.07488702,0.60076359,0.01491630,0.40096512,0.00646702,1.07596012
-4.82341171,2.25344995,1.09892336,0.60914868,0.01484483,0.40527267,0.00635074,1.09271019
-4.81740870,2.29581629,1.12945651,0.62053219,0.01492139,0.41086896,0.00630612,1.11588530
-4.81140570,2.35006401,1.16618180,0.63497518,0.01514130,0.41774090,0.00632834,1.14534194
-4.80540270,2.41567629,1.20858858,0.65244537,0.01549593,0.42581654,0.00641134,1.18074175
-4.79939970,2.49176098,1.25596570,0.67281456,0.01597294,0.43496500,0.00654792,1.22155382
-4.79339670,2.57706349,1.30741406,0.69585906,0.01655661,0.44499856,0.00672993,1.26706308
-4.78739370,2.66999178,1.36186617,0.72126307,0.01722824,0.45567709,0.00694844,1.31638498
-4.78139070,2.76865306,1.41811224,0.74862508,0.01796669,0.46671452,0.00719390,1.36848597
-4.77538769,2.87090118,1.47483206,0.77746703,0.01874889,0.47778736,0.00745641,1.42220944
-4.76938469,2.97439337,1.53063172,0.80724601,0.01955053,0.48854481,0.00772588,1.47630631
-4.76338169,3.07665458,1.58408389,0.83736807,0.02034667,0.49862032,0.00799236,1.52946926
-4.75737869,3.17514711,1.63377014,0.86720378,0.02111249,0.50764392,0.00824617,1.58036953
-4.75137569,3.26734314,1.67832377,0.89610494,0.02182392,0.51525505,0.00847821,1.62769494
-4.74537269,3.35079767,1.71647150,0.92342194,0.02245836,0.52111517,0.00868015,1.67018773
-4.73936968,3.42321899,1.74707226,0.94852121,0.02299528,0.52491975,0.00884464,1.70668094
-4.73336668,3.48253436,1.76915176,0.97080208,0.02341678,0.52640916,0.00896544,1.73613188
-4.72736368,3.52694835,1.78193119,0.98971267,0.02370807,0.52537776,0.00903762,1.75765150
-4.72136068,3.55499196,1.78484926,1.00476432,0.02385786,0.52168116,0.00905762,1.77052861
-4.71535768,3.56556076,1.77757657,1.01554391,0.02385859,0.51524101,0.00902328,1.77424819
-4.70935468,3.55794108,1.76002192,1.02172418,0.02370656,0.50604739,0.00893392,1.76850316
-4.70335168,3.53182360,1.73233058,1.02307138,0.02340197,0.49415859,0.00879022,1.75319938
-4.69734867,3.48730430,1.69487473,1.01945046,0.02294872,0.47969845,0.00859421,1.72845400
-4.69134567,3.42487339,1.64823672,1.01082756,0.02235424,0.46285135,0.00834911,1.69458735
-4.68534267,3.34539311,1.59318617,0.99726999,0.02162909,0.44385517,0.00805922,1.65210919
-4.67933967,3.25006586,1.53065205,0.97894377,0.02078652,0.42299265,0.00772970,1.60169989
-4.67333667,3.14039446,1.46169110,0.95610895,0.01984198,0.40058151,0.00736640,1.54418768
-4.66733367,3.01813642,1.38745406,0.92911307,0.01881255,0.37696388,0.00697566,1.48052312
-4.66133067,2.88525427,1.30915122,0.89838289,0.01771633,0.35249546,0.00656410,1.41175171
-4.65532766,2.74386409,1.22801859,0.86441490,0.01657193,0.32753494,0.00613843,1.33898600
-4.64932466,2.59618401,1.14528599,0.82776479,0.01539786,0.30243406,0.00570524,1.26337810
-4.64332166,2.44448449,1.06214821,0.78903629,0.01421204,0.27752875,0.00527089,1.18609357
-4.63731866,2.29104185,0.97973991,0.74886962,0.01303139,0.25313154,0.00484130,1.10828743
-4.63131566,2.13809600,0.89911494,0.70792988,0.01187142,0.22952551,0.00442192,1.03108284
-4.62531266,1.98781327,0.82123035,0.66689552,0.01074595,0.20695983,0.00401755,0.95555288
-4.61930965,1.84225470,0.74693511,0.62644707,0.00966691,0.18564700,0.00363238,0.88270547
-4.61330665,1.70334970,0.67696335,0.58725637,0.00864426,0.16576154,0.00326991,0.81347155
-4.60730365,1.57287506,0.61193171,0.54997621,0.00768588,0.14744025,0.00293293,0.74869617
-4.60130065,1.45243849,0.55234025,0.51523058,0.00679767,0.13078350,0.00262360,0.68913226
-4.59529765,1.34346633,0.49857623,0.48360532,0.00598360,0.11585770,0.00234342,0.63543656
-4.58929465,1.24719424,0.45092000,0.45563946,0.00524586,0.10269831,0.00209331,0.58816727
-4.58329165,1.16466037,0.40955240,0.43181685,0.00458506,0.09131341,0.00187367,0.54778287
-4.57728864,1.09669991,0.37456272,0.41255829,0.00400042,0.08168742,0.00168441,0.51464162
-4.57128564,1.04394041,0.34595687,0.39821412,0.00348995,0.07378478,0.00152504,0.48900130
-4.56528264,1.00679740,0.32366505,0.38905713,0.00305073,0.06755340,0.00139470,0.47101892
-4.55927964,0.98546985,0.30754868,0.38527604,0.00267903,0.06292774,0.00129224,0.46075005
-4.55327664,0.97993548,0.29740620,0.38696944,0.00237059,0.05983134,0.00121625,0.45814790
-4.54727364,0.98994609,0.29297784,0.39414065,0.00212072,0.05817889,0.00116510,0.46306202
-4.54127064,1.01502343,0.29394933,0.40669339,0.00192446,0.05787768,0.00113698,0.47523697
-4.53526763,1.05445613,0.29995467,0.42442883,0.00177673,0.05882853,0.00112992,0.49431121
-4.52926463,1.10729886,0.31057845,0.44704420,0.00167240,0.06092637,0.00114181,0.51981675
-4.52326163,1.17237443,0.32535787,0.47413325,0.00160637,0.06406037,0.00117045,0.55117995
-4.51725863,1.24828012,0.34378503,0.50518907,0.00157364,0.06811395,0.00121352,0.58772418
-4.51125563,1.33339902,0.36530984,0.53960942,0.00156932,0.07296469,0.00126863,0.62867462
-4.50525263,1.42591751,0.38934392,0.57670484,0.00158871,0.07848425,0.00133332,0.67316587
-4.49924962,1.52384919,0.41526592,0.61570972,0.00162726,0.08453862,0.00140510,0.72025267
-4.49324662,1.62506586,0.44242834,0.65579627,0.00168065,0.09098847,0.00148147,0.76892377
-4.48724362,1.72733525,0.47016607,0.69609128,0.00174475,0.09769010,0.00155993,0.81811913
-4.48124062,1.82836506,0.49780663,0.73569539,0.00181566,0.10449663,0.00163805,0.86675018
-4.47523762,1.92585242,0.52468187,0.77370439,0.00188976,0.11125978,0.00171348,0.91372268
-4.46923462,2.01753732,0.55014093,0.80923181,0.00196365,0.11783202,0.00178399,0.95796161
-4.46323162,2.10125822,0.57356401,0.84143229,0.00203426,0.12406908,0.00184753,0.99843719
-4.45722861,2.17500795,0.59437639,0.86952465,0.00209880,0.12983276,0.00190226,1.03419121
-4.45122561,2.23698744,0.61206223,0.89281382,0.00215485,0.13499398,0.00194657,1.06436242
-4.44522261,2.28565526,0.62617734,0.91071076,0.00220033,0.13943572,0.00197916,1.08821007
-4.43921961,2.31977043,0.63636054,0.92274943,0.00223357,0.14305598,0.00199904,1.10513441
-4.43321661,2.33842683,0.64234286,0.92860014,0.00225328,0.14577043,0.00200553,1.11469321
-4.42721361,2.34107729,0.64395414,0.92807851,0.00225858,0.14751461,0.00199832,1.11661350
-4.42121061,2.32754624,0.64112677,0.92114977,0.00224902,0.14824566,0.00197745,1.11079799
-4.41520760,2.29803040,0.63389610,0.90792812,0.00222454,0.14794343,0.00194328,1.09732562
-4.40920460,2.25308709,0.62239777,0.88867118,0.00218549,0.14661078,0.00189653,1.07644646
-4.40320160,2.19361102,0.60686177,0.86376988,0.00213254,0.14427328,0.00183821,1.04857096
-4.39719860,2.12080045,0.58760361,0.83373413,0.00206675,0.14097810,0.00176959,1.01425405
-4.39119560,2.03611429,0.56501304,0.79917512,0.00198940,0.13679224,0.00169219,0.97417502
-4.38519260,1.94122222,0.53954068,0.76078496,0.00190206,0.13180010,0.00160773,0.92911382
-4.37918959,1.83795002,0.51168330,0.71931468,0.00180646,0.12610061,0.00151808,0.87992509
-4.37318659,1.72822260,0.48196829,0.67555145,0.00170446,0.11980398,0.00142522,0.82751100
-4.36718359,1.61400703,0.45093810,0.63029608,0.00159799,0.11302814,0.00133124,0.77279396
-4.36118059,1.49725807,0.41913504,0.58434168,0.00148902,0.10589521,0.00123824,0.71669053
-4.35517759,1.37986799,0.38708737,0.53845419,0.00137946,0.09852793,0.00114838,0.66008733
-4.34917459,1.26362265,0.35529675,0.49335543,0.00127118,0.09104644,0.00106383,0.60381989
-4.34317159,1.15016489,0.32422772,0.44970916,0.00116591,0.08356520,0.00098674,0.54865507
-4.33716858,1.04096618,0.29429937,0.40811036,0.00106525,0.07619052,0.00091929,0.49527746
-4.33116558,0.93730685,0.26587918,0.36907783,0.00097063,0.06901846,0.00086367,0.44427999
-4.32516258,0.84026473,0.23927928,0.33304996,0.00088331,0.06213331,0.00082208,0.39615868
-4.31915958,0.75071176,0.21475480,0.30038344,0.00080435,0.05560661,0.00079679,0.35131143
-4.31315658,0.66931770,0.19250414,0.27135454,0.00073461,0.04949672,0.00079011,0.31004027
-4.30715358,0.59655983,0.17267103,0.24616252,0.00067479,0.04384883,0.00080444,0.27255675
