energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,S_s_up,S_p_up
-5.59179590,3.55591982,0.01648342,0.05065429,0.27411032,0.24494594,1.01436661,2.13240212,0.02497096,1.25604518
-5.58579290,3.53588878,0.01540734,0.04797134,0.26263290,0.24155224,0.99800073,2.13918445,0.02366606,1.24899777
-5.57978989,3.50541435,0.01441020,0.04531566,0.25124533,0.23788349,0.98064785,2.13723103,0.02238966,1.23854206
-5.57378689,3.46436037,0.01349549,0.04270227,0.24000195,0.23390276,0.96221114,2.12646436,0.02114993,1.22460026
-5.56778389,3.41287955,0.01266762,0.04014876,0.22897115,0.22958896,0.94265175,2.10701064,0.01995635,1.20719015
-5.56178089,3.35141233,0.01193185,0.03767477,0.21823365,0.22493767,0.92199056,2.07919834,0.01881942,1.18642559
-5.55577789,3.28067529,0.01129417,0.03530139,0.20788038,0.21996143,0.90030773,2.04354950,0.01775048,1.16251354
-5.54977489,3.20163998,0.01076113,0.03305044,0.19801000,0.21468936,0.87774023,2.00076415,0.01676140,1.13574788
-5.54377189,3.11550291,0.01033963,0.03094383,0.18872615,0.20916636,0.85447756,1.95169842,0.01586424,1.10650037
-5.53776888,3.02364810,0.01003666,0.02900283,0.18013463,0.20345161,0.83075573,1.89733743,0.01507097,1.07520899
-5.53176588,2.92760370,0.00985908,0.02724745,0.17234052,0.19761676,0.80684983,1.83876398,0.01439313,1.04236427
-5.52576288,2.82899425,0.00981331,0.02569585,0.16544529,0.19174361,0.78306522,1.77712448,0.01384150,1.00849400
-5.51975988,2.72949034,0.00990498,0.02436381,0.15954410,0.18592140,0.75972772,1.71359330,0.01342577,0.97414705
-5.51375688,2.63075757,0.01013865,0.02326431,0.15472302,0.18024382,0.73717301,1.64933715,0.01315424,0.93987657
-5.50775388,2.53440636,0.01051744,0.02240714,0.15105658,0.17480581,0.71573545,1.58548073,0.01303350,0.90622344
-5.50175088,2.44194446,0.01104267,0.02179863,0.14860531,0.16970023,0.69573671,1.52307493,0.01306812,0.87370033
-5.49574787,2.35473351,0.01171360,0.02144145,0.14741351,0.16501444,0.67747449,1.46306858,0.01326042,0.84277688
-5.48974487,2.27395116,0.01252703,0.02133444,0.14750724,0.16082703,0.66121173,1.40628487,0.01361019,0.81386656
-5.48374187,2.20055963,0.01347708,0.02147257,0.14889249,0.15720474,0.64716655,1.35340274,0.01411445,0.78731549
-5.47773887,2.13528182,0.01455497,0.02184692,0.15155363,0.15419964,0.63550347,1.30494399,0.01476737,0.76339357
-5.47173587,2.07858527,0.01574887,0.02244468,0.15545223,0.15184682,0.62632607,1.26126614,0.01556006,0.74228817
-5.46573287,2.03067463,0.01704383,0.02324934,0.16052627,0.15016254,0.61967148,1.22256095,0.01648059,0.72410050
-5.45972986,1.99149234,0.01842185,0.02424080,0.16668977,0.14914302,0.61550699,1.18885845,0.01751403,0.70884474
-5.45372686,1.96072761,0.01986200,0.02539559,0.17383303,0.14876395,0.61372898,1.16003598,0.01864253,0.69644994
-5.44772386,1.93783305,0.02134073,0.02668725,0.18182346,0.14898073,0.61416422,1.13583167,0.01984561,0.68676442
-5.44172086,1.92204848,0.02283229,0.02808665,0.19050707,0.14972939,0.61657374,1.11586172,0.02110045,0.67956277
-5.43571786,1.91243089,0.02430919,0.02956243,0.19971067,0.15092839,0.62065903,1.09964065,0.02238232,0.67455490
-5.42971486,1.90788970,0.02574290,0.03108161,0.20924476,0.15248096,0.62607066,1.08660385,0.02366514,0.67139712
-5.42371186,1.90722614,0.02710452,0.03261011,0.21890717,0.15427821,0.63241887,1.07613152,0.02492208,0.66970461
-5.41770885,1.90917551,0.02836557,0.03411346,0.22848729,0.15620263,0.63928599,1.06757329,0.02612622,0.66906519
-5.41170585,1.91245113,0.02949885,0.03555752,0.23777086,0.15813210,0.64624016,1.06027285,0.02725136,0.66905374
-5.40570285,1.91578862,0.03047923,0.03690927,0.24654526,0.15994405,0.65284998,1.05359182,0.02827271,0.66924697
-5.39969985,1.91798926,0.03128446,0.03813753,0.25460500,0.16151975,0.65869955,1.04693234,0.02916769,0.66923811
-5.39369685,1.91796117,0.03189594,0.03921382,0.26175741,0.16274853,0.66340340,1.03975775,0.02991667,0.66865098
-5.38769385,1.91475708,0.03229929,0.04011307,0.26782819,0.16353177,0.66662072,1.03161108,0.03050364,0.66715323
-5.38169085,1.90760782,0.03248492,0.04081435,0.27266670,0.16378642,0.66806848,1.02213075,0.03091681,0.66446821
-5.37568784,1.89595028,0.03244840,0.04130147,0.27615078,0.16344814,0.66753276,1.01106329,0.03114907,0.66038515
-5.36968484,1.87944928,0.03219062,0.04156350,0.27819085,0.16247365,0.66487817,0.99827282,0.03119833,0.65476746
-5.36368184,1.85801269,0.03171786,0.04159520,0.27873324,0.16084248,0.66005471,0.98374704,0.03106778,0.64755876
-5.35767884,1.83179924,0.03104164,0.04139720,0.27776244,0.15855787,0.65310201,0.96759971,0.03076586,0.63878657
-5.35167584,1.80121896,0.03017842,0.04097616,0.27530233,0.15564696,0.64415068,0.95006948,0.03030622,0.62856348
-5.34567284,1.76692616,0.02914917,0.04034461,0.27141622,0.15216013,0.63342083,0.93151517,0.02970738,0.61708576
-5.33966983,1.72980510,0.02797882,0.03952079,0.26620576,0.14816968,0.62121763,0.91240751,0.02899240,0.60462943
-5.33366683,1.69094883,0.02669561,0.03852818,0.25980861,0.14376780,0.60792426,0.89331763,0.02818827,0.59154392
-5.32766383,1.65163169,0.02533041,0.03739495,0.25239519,0.13906407,0.59399229,0.87490241,0.02732532,0.57824340
-5.32166083,1.61327631,0.02391599,0.03615330,0.24416433,0.13418241,0.57992992,0.85788707,0.02643644,0.56519607
-5.31565783,1.57741592,0.02248630,0.03483860,0.23533822,0.12925781,0.56628852,0.84304546,0.02555630,0.55291163
-5.30965483,1.54565294,0.02107586,0.03348853,0.22615664,0.12443279,0.55364765,0.83117831,0.02472050,0.54192738
-5.30365183,1.51961508,0.01971910,0.03214208,0.21687081,0.11985382,0.54259929,0.82309020,0.02396473,0.53279306
-5.29764882,1.50090992,0.01844985,0.03083858,0.20773687,0.11566776,0.53373156,0.81956556,0.02332385,0.52605511
-5.29164582,1.49107919,0.01730093,0.02961665,0.19900942,0.11201845,0.52761249,0.82134457,0.02283113,0.52224054
-5.28564282,1.49155389,0.01630378,0.02851321,0.19093505,0.10904344,0.52477423,0.82909930,0.02251737,0.52184096
-5.27963982,1.50361136,0.01548822,0.02756250,0.18374620,0.10687113,0.52569806,0.84341100,0.02241021,0.52529704
-5.27363682,1.52833532,0.01488226,0.02679519,0.17765543,0.10561804,0.53080070,0.86474896,0.02253340,0.53298396
-5.26763382,1.56657997,0.01451200,0.02623757,0.17285024,0.10538655,0.54042214,0.89345167,0.02290621,0.54519807
-5.26163082,1.61893890,0.01440153,0.02591077,0.16948852,0.10626294,0.55481520,0.92971085,0.02354289,0.56214527
-5.25562781,1.68571973,0.01457286,0.02583022,0.16769475,0.10831575,0.57413724,0.97355884,0.02445220,0.58393128
-5.24962481,1.76692512,0.01504588,0.02600515,0.16755700,0.11159446,0.59844389,1.02485977,0.02563713,0.61055424
-5.24362181,1.86224079,0.01583821,0.02643824,0.16912473,0.11612848,0.62768524,1.08330499,0.02709459,0.64189977
-5.23761881,1.97103087,0.01696511,0.02712547,0.17240749,0.12192648,0.66170426,1.14841287,0.02881537,0.67773874
-5.23161581,2.09234102,0.01843922,0.02805610,0.17737449,0.12897588,0.70023766,1.21953332,0.03078407,0.71772793
-5.22561281,2.22490933,0.02027037,0.02921279,0.18395510,0.13724272,0.74291907,1.29585681,0.03297928,0.76141360
-5.21960980,2.36718506,0.02246518,0.03057198,0.19204018,0.14667171,0.78928458,1.37642798,0.03537389,0.80823803
-5.21360680,2.51735500,0.02502670,0.03210435,0.20148435,0.15718664,0.83878041,1.46016354,0.03793543,0.85754898
-5.20760380,2.67337694,0.02795404,0.03377548,0.21210902,0.16869101,0.89077272,1.54587399,0.04062675,0.90861193
-5.20160080,2.83301976,0.03124186,0.03554666,0.22370634,0.18106900,0.94455922,1.63228879,0.04340665,0.96062484
-5.19559780,2.99390925,0.03488003,0.03737584,0.23604377,0.19418682,0.99938259,1.71808424,0.04623078,1.01273523
-5.18959480,3.15357875,0.03885319,0.03921871,0.24886940,0.20789441,1.05444525,1.80191333,0.04905263,1.06405907
-5.18359180,3.30952326,0.04314051,0.04102983,0.26191776,0.22202753,1.10892536,1.88243688,0.05182458,1.11370116
-5.17758879,3.45925597,0.04771550,0.04276387,0.27491614,0.23641027,1.16199367,1.95835489,0.05449912,1.16077626
-5.17158579,3.60036556,0.05254602,0.04437682,0.28759109,0.25085802,1.21283090,2.02843749,0.05703003,1.20443073
-5.16558279,3.73057284,0.05759440,0.04582721,0.29967516,0.26518078,1.26064535,2.09155435,0.05937369,1.24386366
-5.15957979,3.84778530,0.06281787,0.04707728,0.31091350,0.27918687,1.30469026,2.14670195,0.06149021,1.27834719
-5.15357679,3.95014805,0.06816913,0.04809403,0.32107020,0.29268699,1.34428067,2.19302782,0.06334471,1.30724527
-5.14757379,4.03608964,0.07359719,0.04885013,0.32993428,0.30549845,1.37880924,2.22985129,0.06490830,1.33003027
-5.14157079,4.10436180,0.07904842,0.04932464,0.33732498,0.31744962,1.40776088,2.25668000,0.06615907,1.34629698
-5.13556778,4.15407161,0.08446779,0.04950363,0.34309627,0.32838432,1.43072555,2.27322204,0.06708285,1.35577353
-5.12956478,4.18470566,0.08980031,0.04938042,0.34714042,0.33816614,1.44740920,2.27939339,0.06767374,1.35832886
-5.12356178,4.19614517,0.09499255,0.04895571,0.34939057,0.34668251,1.45764226,2.27532054,0.06793451,1.35397663
-5.11755878,4.18867196,0.09999428,0.04823745,0.34982201,0.35384828,1.46138565,2.26133846,0.06787663,1.34287527
-5.11155578,4.16296495,0.10476005,0.04724046,0.34845243,0.35960880,1.45873399,2.23798398,0.06752014,1.32532443
-5.10555278,4.12008729,0.10925075,0.04598584,0.34534088,0.36394218,1.44991588,2.20598491,0.06689325,1.30175770
-5.09954977,4.06146453,0.11343502,0.04450027,0.34058558,0.36686080,1.43529111,2.16624526,0.06603165,1.27273204
-5.09354677,3.98885426,0.11729039,0.04281504,0.33432071,0.36841173,1.41534488,2.11982686,0.06497762,1.23891423
-5.08754377,3.90430784,0.12080420,0.04096510,0.32671216,0.36867618,1.39067897,2.06792791,0.06377895,1.20106457
-5.08154077,3.81012524,0.12397413,0.03898793,0.31795252,0.36776781,1.36199993,2.01185893,0.06248759,1.16001866
-5.07553777,3.70880386,0.12680828,0.03692248,0.30825540,0.36582991,1.33010465,1.95301635,0.06115826,1.11666738
-5.06953477,3.60298241,0.12932495,0.03480799,0.29784926,0.36303155,1.29586336,1.89285450,0.05984689,1.07193595
-5.06353177,3.49538108,0.13155183,0.03268301,0.28697101,0.35956271,1.26020040,1.83285618,0.05860897,1.02676237
-5.05752876,3.38873924,0.13352483,0.03058440,0.27585952,0.35562857,1.22407332,1.77450243,0.05749795,0.98207600
-5.05152576,3.28575208,0.13528646,0.02854646,0.26474921,0.35144304,1.18845052,1.71924192,0.05656361,0.93877651
-5.04552276,3.18900744,0.13688393,0.02660016,0.25386400,0.34722195,1.15428806,1.66846041,0.05585053,0.89771400
-5.03951976,3.10092441,0.13836685,0.02477261,0.24341164,0.34317581,1.12250615,1.62345087,0.05539669,0.85967046
-5.03351676,3.02369510,0.13978488,0.02308655,0.23357878,0.33950274,1.09396601,1.58538480,0.05523222,0.82534311
-5.02751376,2.95923107,0.14118517,0.02156007,0.22452661,0.33638159,1.06944746,1.55528534,0.05537837,0.79532996
-5.02151076,2.90911581,0.14260991,0.02020644,0.21638748,0.33396568,1.04962824,1.53400279,0.05584679,0.77011776
-5.01550775,2.87456470,0.14409403,0.01903413,0.20926233,0.33237732,1.03506531,1.52219325,0.05663896,0.75007281
-5.00950475,2.85639374,0.14566320,0.01804685,0.20321913,0.33170340,1.02617899,1.52030097,0.05774609,0.73543455
-5.00350175,2.85499803,0.14733211,0.01724383,0.19829227,0.33199222,1.02324044,1.52854511,0.05914924,0.72631230
-4.99749875,2.87034102,0.14910335,0.01662009,0.19448294,0.33325177,1.02636284,1.54691146,0.06081978,0.72268509
-4.99149575,2.90195507,0.15096680,0.01616687,0.19176041,0.33544937,1.03549684,1.57514953,0.06272018,0.72440458
-4.98549275,2.94895365,0.15289953,0.01587204,0.19006425,0.33851299,1.05043045,1.61277557,0.06480513,0.73120112
-4.97948974,3.01005505,0.15486643,0.01572068,0.18930729,0.34233392,1.07079354,1.65908145,0.06702286,0.74269265
-4.97348674,3.08361719,0.15682135,0.01569555,0.18937927,0.34677083,1.09606695,1.71314966,0.06931672,0.75839641
-4.96748374,3.16768267,0.15870879,0.01577769,0.19015111,0.35165506,1.12559605,1.77387408,0.07162690,0.77774297
-4.96148074,3.26003273,0.16046604,0.01594701,0.19147953,0.35679685,1.15860840,1.83998613,0.07389226,0.80009236
-4.95547774,3.35824862,0.16202574,0.01618281,0.19321197,0.36199225,1.19423500,1.91008568,0.07605219,0.82475181
-4.94947474,3.45977827,0.16331856,0.01646436,0.19519159,0.36703045,1.23153447,1.98267592,0.07804842,0.85099457
-4.94347174,3.56200624,0.16427608,0.01677143,0.19726226,0.37170117,1.26951946,2.05620110,0.07982673,0.87807924
-4.93746873,3.66232457,0.16483356,0.01708475,0.19927321,0.37580180,1.30718429,2.12908597,0.08133841,0.90526912
-4.93146573,3.75820215,0.16493260,0.01738645,0.20108340,0.37914403,1.34353292,2.19977577,0.08254163,0.93185089
-4.92546273,3.84725025,0.16452341,0.01766048,0.20256532,0.38155964,1.37760626,2.26677540,0.08340236,0.95715204
-4.91945973,3.92728222,0.16356678,0.01789285,0.20360819,0.38290534,1.40850796,2.32868654,0.08389510,0.98055665
-4.91345673,3.99636528,0.16203546,0.01807195,0.20412039,0.38306636,1.43542758,2.38424144,0.08400324,1.00151880
-4.90745373,4.05286299,0.15991509,0.01818867,0.20403114,0.38195886,1.45766057,2.43233249,0.08371906,1.01957349
-4.90145073,4.09546724,0.15720452,0.01823649,0.20329140,0.37953102,1.47462432,2.47203647,0.08304350,1.03434457
-4.89544772,4.12321916,0.15391565,0.01821153,0.20187398,0.37576290,1.48586984,2.50263299,0.08198559,1.04554968
-4.88944472,4.13551858,0.15007269,0.01811241,0.19977283,0.37066521,1.49108876,2.52361658,0.08056163,1.05300194
-4.88344172,4.13212258,0.14571105,0.01794017,0.19700174,0.36427699,1.49011577,2.53470227,0.07879427,1.05660882
-4.87743872,4.11313351,0.14087584,0.01769805,0.19359240,0.35666262,1.48292631,2.53582469,0.07671140,1.05636797
-4.87143572,4.07897780,0.13562014,0.01739118,0.18959201,0.34790818,1.46963028,2.52713111,0.07434496,1.05236068
-4.86543272,4.03037678,0.13000305,0.01702632,0.18506051,0.33811745,1.45046181,2.50896876,0.07172979,1.04474315
-4.85942971,3.96831103,0.12408781,0.01661148,0.18006767,0.32740779,1.42576605,2.48186728,0.06890252,1.03373607
-4.85342671,3.89398006,0.11793981,0.01615556,0.17468999,0.31590601,1.39598351,2.44651701,0.06590045,1.01961313
-4.84742371,3.80875898,0.11162481,0.01566797,0.16900772,0.30374447,1.36163279,2.40374413,0.06276070,1.00268874
-4.84142071,3.71415381,0.10520733,0.01515829,0.16310201,0.29105760,1.32329235,2.35448364,0.05951937,0.98330572
-4.83541771,3.61175705,0.09874924,0.01463588,0.15705224,0.27797871,1.28158223,2.29975118,0.05621093,0.96182321
-4.82941471,3.50320487,0.09230864,0.01410963,0.15093380,0.26463738,1.23714616,2.24061456,0.05286770,0.93860537
-4.82341171,3.39013723,0.08593900,0.01358760,0.14481614,0.25115737,1.19063487,2.17816616,0.04951955,0.91401115
-4.81740870,3.27416172,0.07968850,0.01307691,0.13876126,0.23765497,1.14269086,2.11349681,0.04619365,0.88838536
-4.81140570,3.15682207,0.07359973,0.01258351,0.13282263,0.22423782,1.09393506,2.04767198,0.04291444,0.86205130
-4.80540270,3.03957170,0.06770949,0.01211210,0.12704458,0.21100412,1.04495569,1.98171091,0.03970353,0.83530506
-4.79939970,2.92375268,0.06204879,0.01166610,0.12146200,0.19804225,0.99629928,1.91656904,0.03657983,0.80841140
-4.79339670,2.81058016,0.05664306,0.01124769,0.11610050,0.18543051,0.94846390,1.85312419,0.03355964,0.78160127
-4.78739370,2.70113214,0.05151233,0.01085785,0.11097687,0.17323719,0.90189470,1.79216650,0.03065676,0.75507086
-4.78139070,2.59634438,0.04667164,0.01049652,0.10609977,0.16152073,0.85698131,1.73439230,0.02788263,0.72898185
-4.77538769,2.49700998,0.04213132,0.01016276,0.10147071,0.15032995,0.81405715,1.68040160,0.02524652,0.70346297
-4.76938469,2.40378317,0.03789744,0.00985495,0.09708512,0.13970445,0.77340034,1.63069914,0.02275558,0.67861224
-4.76338169,2.31718666,0.03397215,0.00957102,0.09293360,0.12967489,0.73523588,1.58569839,0.02041505,0.65450004
-4.75737869,2.23762180,0.03035408,0.00930863,0.08900314,0.12026347,0.69973898,1.54572814,0.01822832,0.63117251
-4.75137569,2.16538094,0.02703871,0.00906547,0.08527834,0.11148430,0.66703914,1.51104107,0.01619708,0.60865515
-4.74537269,2.10066109,0.02401870,0.00883940,0.08174263,0.10334390,0.63722482,1.48182361,0.01432139,0.58695642
-4.73936968,2.04357814,0.02128428,0.00862868,0.07837930,0.09584166,0.61034841,1.45820636,0.01259982,0.56607119
-4.73336668,1.99418094,0.01882354,0.00843212,0.07517243,0.08897042,0.58643133,1.44027456,0.01102956,0.54598379
-4.72736368,1.95246448,0.01662281,0.00824918,0.07210771,0.08271700,0.56546898,1.42807775,0.00960654,0.52667076
-4.72136068,1.91838152,0.01466695,0.00808006,0.06917301,0.07706283,0.54743549,1.42163815,0.00832557,0.50810308
-4.71535768,1.89185234,0.01293972,0.00792572,0.06635877,0.07198465,0.53228796,1.42095728,0.00718051,0.49024791
-4.70935468,1.87277203,0.01142408,0.00778784,0.06365826,0.06745514,0.51997025,1.42602032,0.00616438,0.47307003
-4.70335168,1.86101524,0.01010257,0.00766880,0.06106763,0.06344371,0.51041607,1.43679821,0.00526958,0.45653270
-4.69734867,1.85643830,0.00895757,0.00757153,0.05858577,0.05991717,0.50355145,1.45324720,0.00448802,0.44059847
-4.69134567,1.85887890,0.00797163,0.00749937,0.05621415,0.05684046,0.49929649,1.47530621,0.00381130,0.42522961
-4.68534267,1.86815359,0.00712776,0.00745592,0.05395639,0.05417737,0.49756651,1.50289208,0.00323090,0.41038857
-4.67933967,1.88405356,0.00640969,0.00744482,0.05181794,0.05189117,0.49827257,1.53589340,0.00273829,0.39603847
-4.67333667,1.90633937,0.00580207,0.00746956,0.04980559,0.04994526,0.50132158,1.57416329,0.00232507,0.38214363
-4.66733367,1.93473532,0.00529068,0.00753327,0.04792703,0.04830368,0.50661605,1.61751203,0.00198313,0.36867034
-4.66133067,1.96892416,0.00486258,0.00763852,0.04619043,0.04693164,0.51405372,1.66570025,0.00170472,0.35558781
-4.65532766,2.00854310,0.00450620,0.00778718,0.04460409,0.04579590,0.52352725,1.71843344,0.00148256,0.34286935
-4.64932466,2.05318171,0.00421137,0.00798024,0.04317613,0.04486514,0.53492412,1.77535866,0.00130987,0.33049373
-4.64332166,2.10238248,0.00396941,0.00821775,0.04191432,0.04411023,0.54812703,1.83606405,0.00118045,0.31844671
