energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-4.46923462,1.59763867,-1.97082239,0.03198000,-0.04422157,0.15042977,-0.20880445,0.42754470,-0.59052843,0.60532810,-0.67649097,0.67355454,-0.84433755,0.00000000,-0.00000000,0.30412277,-0.40211189,0.18532822,-0.23255317
-4.46323162,1.53366147,-1.95350306,0.03043997,-0.04312706,0.14327687,-0.20577805,0.40826365,-0.57630417,0.58308153,-0.67680005,0.64778971,-0.83735966,0.00000000,-0.00000000,0.29077993,-0.39468991,0.17703935,-0.23042043
-4.45722861,1.46664027,-1.93288216,0.02885920,-0.04195864,0.13608090,-0.20242159,0.38870568,-0.56194687,0.55928279,-0.67582470,0.62052867,-0.82917068,0.00000000,-0.00000000,0.27728572,-0.38684327,0.16843658,-0.22758999
-4.45122561,1.39735044,-1.90839937,0.02724661,-0.04072405,0.12894533,-0.19867207,0.36903019,-0.54732227,0.53426065,-0.67325106,0.59205829,-0.81950362,0.00000000,-0.00000000,0.26378816,-0.37850046,0.15961917,-0.22405051
-4.44522261,1.32666805,-1.87956752,0.02561208,-0.03942997,0.12197848,-0.19448135,0.34942523,-0.53230393,0.50838700,-0.66880404,0.56271508,-0.80811557,0.00000000,-0.00000000,0.25044960,-0.36960108,0.15069350,-0.21980047
-4.43921961,1.25554885,-1.84599675,0.02396631,-0.03808216,0.11529070,-0.18981842,0.33010262,-0.51678113,0.48206717,-0.66225779,0.53287688,-0.79479947,0.00000000,-0.00000000,0.23744280,-0.36010019,0.14177134,-0.21484894
-4.43321661,1.18500531,-1.80741547,0.02232070,-0.03668571,0.10899172,-0.18467088,0.31129242,-0.50066589,0.45572964,-0.65344449,0.50295334,-0.77939455,0.00000000,-0.00000000,0.22494686,-0.34997195,0.13296793,-0.20921629
-4.42721361,1.11608257,-1.76368702,0.02068700,-0.03524522,0.10318804,-0.17904577,0.29323698,-0.48389888,0.42981553,-0.64226104,0.47337574,-0.76179515,0.00000000,-0.00000000,0.21314286,-0.33921255,0.12440013,-0.20293460
-4.42121061,1.04983433,-1.71482143,0.01907715,-0.03376510,0.09798064,-0.17296966,0.27618477,-0.46645387,0.40476821,-0.62867355,0.44458655,-0.74195739,0.00000000,-0.00000000,0.20220965,-0.32784212,0.11618442,-0.19604778
-4.41520760,0.98729946,-1.66098178,0.01750289,-0.03224985,0.09346294,-0.16648796,0.26038430,-0.44834080,0.38102346,-0.61271930,0.41702898,-0.71990350,0.00000000,-0.00000000,0.19231973,-0.31590575,0.10843497,-0.18861136
-4.40920460,0.92948002,-1.60248484,0.01597556,-0.03070425,0.08971917,-0.15966358,0.24607824,-0.42960710,0.35900039,-0.59450633,0.39113709,-0.69572374,0.00000000,-0.00000000,0.18363547,-0.30347343,0.10126190,-0.18069199
-4.40320160,0.87732134,-1.53979625,0.01450574,-0.02913361,0.08682299,-0.15257500,0.23349802,-0.41033754,0.33909337,-0.57421047,0.36732659,-0.66957569,0.00000000,-0.00000000,0.17630574,-0.29063909,0.09476951,-0.17236661
-4.39719860,0.83169447,-1.47352034,0.01310305,-0.02754389,0.08483655,-0.14531379,0.22285884,-0.39065249,0.32166500,-0.55207031,0.34598649,-0.64168117,0.00000000,-0.00000000,0.17046296,-0.27751860,0.08905481,-0.16372131
-4.39119560,0.79338111,-1.40438527,0.01177588,-0.02594179,0.08380982,-0.13798181,0.21435530,-0.37070490,0.30704034,-0.52838008,0.32747194,-0.61232084,0.00000000,-0.00000000,0.16622061,-0.26424706,0.08420609,-0.15484993
-4.38519260,0.76306121,-1.33322422,0.01053130,-0.02433477,0.08378021,-0.13068814,0.20815757,-0.35067604,0.29550212,-0.50348103,0.31209799,-0.58182699,0.00000000,-0.00000000,0.16367132,-0.25097535,0.08030170,-0.14585242
-4.37918959,0.74130286,-1.26095353,0.00937486,-0.02273099,0.08477241,-0.12354584,0.20440807,-0.33077044,0.28728714,-0.47775153,0.30013454,-0.55057458,0.00000000,-0.00000000,0.16288534,-0.23786618,0.07740899,-0.13683311
-4.37318659,0.72855431,-1.18854887,0.00831059,-0.02113924,0.08679839,-0.11666889,0.20321873,-0.31121013,0.28258334,-0.45159656,0.29180216,-0.51897135,0.00000000,-0.00000000,0.16390941,-0.22508983,0.07558324,-0.12789876
-4.36718359,0.72513775,-1.11702042,0.00734094,-0.01956870,0.08985754,-0.11016909,0.20466851,-0.29222861,0.28152774,-0.42543678,0.28726875,-0.48744712,0.00000000,-0.00000000,0.16676605,-0.21281973,0.07486684,-0.11915678
-4.36118059,0.73124441,-1.04738829,0.00646684,-0.01802881,0.09393678,-0.10415336,0.20880136,-0.27406470,0.28420479,-0.39969795,0.28664692,-0.45644301,0.00000000,-0.00000000,0.17145301,-0.20122805,0.07528835,-0.11071331
-4.35517759,0.74693064,-0.98065896,0.00568779,-0.01652898,0.09901070,-0.09872133,0.21562436,-0.25695666,0.29064510,-0.37480078,0.28999180,-0.42640088,0.00000000,-0.00000000,0.17794304,-0.19048164,0.07686169,-0.10267156
-4.34917459,0.77211472,-0.91780369,0.00500194,-0.01507836,0.10504166,-0.09396337,0.22510611,-0.24113669,0.30082441,-0.35115178,0.29729939,-0.39775344,0.00000000,-0.00000000,0.18618367,-0.18073812,0.07958534,-0.09513029
-4.34317159,0.80657423,-0.85973959,0.00440627,-0.01368562,0.11197979,-0.08995907,0.23717531,-0.22682601,0.31466267,-0.32913529,0.30850514,-0.37091536,0.00000000,-0.00000000,0.19609722,-0.17214271,0.08344151,-0.08818243
-4.33716858,0.84994388,-0.80731364,0.00389671,-0.01235867,0.11976292,-0.08677619,0.25171959,-0.21423067,0.33202331,-0.30910687,0.32348295,-0.34627555,0.00000000,-0.00000000,0.20758080,-0.16482545,0.08839544,-0.08191405
-4.33116558,0.90171421,-0.76129006,0.00346833,-0.01110451,0.12831651,-0.08447008,0.26858461,-0.20353811,0.35271266,-0.29138811,0.34204453,-0.32419076,0.00000000,-0.00000000,0.22050648,-0.15889916,0.09439474,-0.07640349
-4.32516258,0.96123115,-0.72234093,0.00311550,-0.00992903,0.13755352,-0.08308353,0.28757371,-0.19491447,0.37647979,-0.27626288,0.36393926,-0.30498065,0.00000000,-0.00000000,0.23472164,-0.15445793,0.10136889,-0.07172073
-4.31915958,1.02769733,-0.69103979,0.00283207,-0.00883692,0.14737439,-0.08264693,0.30844801,-0.18850254,0.40301688,-0.26397486,0.38885486,-0.28892402,0.00000000,-0.00000000,0.25004947,-0.15157632,0.10922906,-0.06792693
-4.31315658,1.10017541,-0.66785790,0.00261150,-0.00783158,0.15766715,-0.08317880,0.33092745,-0.18442035,0.43196036,-0.25472624,0.41641890,-0.27625629,0.00000000,-0.00000000,0.26628999,-0.15030903,0.11786815,-0.06507418
-4.30715358,1.17759435,-0.65316252,0.00244702,-0.00691508,0.16830775,-0.08468646,0.35469273,-0.18276015,0.46289326,-0.24867725,0.44620168,-0.26716787,0.00000000,-0.00000000,0.28322136,-0.15069094,0.12716135,-0.06320520
-4.30115058,1.25875926,-0.64721666,0.00233178,-0.00608822,0.17916077,-0.08716680,0.37938849,-0.18358771,0.49534884,-0.24594636,0.47772050,-0.26180322,0.00000000,-0.00000000,0.30060194,-0.15273760,0.13696713,-0.06235322
-4.29514757,1.34236529,-0.65017954,0.00225891,-0.00535053,0.19008048,-0.09060710,0.40462777,-0.18694172,0.52881593,-0.24661073,0.51044574,-0.26026035,0.00000000,-0.00000000,0.31817303,-0.15644574,0.14712892,-0.06254166
-4.28914457,1.42701636,-0.66210717,0.00222169,-0.00470042,0.20091251,-0.09498570,0.42999801,-0.19283314,0.56274619,-0.25070685,0.54380883,-0.26259045,0.00000000,-0.00000000,0.33566242,-0.16179396,0.15747734,-0.06378388
-4.28314157,1.51124871,-0.68295262,0.00221358,-0.00413524,0.21149594,-0.10027258,0.45506851,-0.20124444,0.59656328,-0.25823083,0.57721236,-0.26879747,0.00000000,-0.00000000,0.35278888,-0.16874327,0.16783316,-0.06608263
-4.27713857,1.59355944,-0.71256535,0.00222832,-0.00365143,0.22166609,-0.10642969,0.47939939,-0.21212862,0.62967411,-0.26913849,0.61004203,-0.27883754,0.00000000,-0.00000000,0.36926753,-0.17723752,0.17801086,-0.06942953
-4.27113557,1.67243976,-0.75068968,0.00226001,-0.00324467,0.23125782,-0.11341100,0.50255189,-0.22540802,0.66148199,-0.28334497,0.64168072,-0.29261809,0.00000000,-0.00000000,0.38481616,-0.18720352,0.18782287,-0.07380431
-4.26513257,1.74641219,-0.79696224,0.00230316,-0.00291001,0.24010935,-0.12116233,0.52409981,-0.24097290,0.69140145,-0.30072382,0.67152400,-0.30999668,0.00000000,-0.00000000,0.39916224,-0.19855107,0.19708428,-0.07917390
-4.25912956,1.81407093,-0.85090872,0.00235272,-0.00264202,0.24806656,-0.12962100,0.54364178,-0.25867998,0.71887443,-0.32110589,0.69899696,-0.33077976,0.00000000,-0.00000000,0.41205062,-0.21117256,0.20561789,-0.08549162
-4.25312656,1.87412398,-0.91194048,0.00240415,-0.00243488,0.25498755,-0.13871514,0.56081386,-0.27835109,0.74338719,-0.34427786,0.72357178,-0.35472145,0.00000000,-0.00000000,0.42325160,-0.22494260,0.21325955,-0.09269625
-4.24712356,1.92543559,-0.97935154,0.00245343,-0.00228257,0.26074734,-0.14836311,0.57530222,-0.29977207,0.76448748,-0.36998105,0.74478524,-0.38152268,0.00000000,-0.00000000,0.43256912,-0.23971751,0.21986342,-0.10071129
-4.24112056,1.96706727,-1.05231691,0.00249714,-0.00217891,0.26524250,-0.15847275,0.58685510,-0.32269235,0.78180124,-0.39791050,0.76225582,-0.41083108,0.00000000,-0.00000000,0.43984869,-0.25533492,0.22530714,-0.10944446
-4.23511756,1.99831562,-1.12989317,0.00253242,-0.00211769,0.26839557,-0.16894087,0.59529376,-0.34682525,0.79504807,-0.42771490,0.77569925,-0.44224184,0.00000000,-0.00000000,0.44498480,-0.27161370,0.22949641,-0.11878756
-4.22911456,2.01874513,-1.21102222,0.00255704,-0.00209273,0.27015892,-0.17965298,0.60052173,-0.37184946,0.80405473,-0.45899770,0.78494210,-0.47530016,0.00000000,-0.00000000,0.44792741,-0.28835434,0.23236906,-0.12861675
-4.22311156,2.02821419,-1.29453905,0.00256935,-0.00209800,0.27051791,-0.19048344,0.60253198,-0.39741186,0.80876608,-0.49131973,0.78993255,-0.50950539,0.00000000,-0.00000000,0.44868703,-0.30533998,0.23389817,-0.13879348
-4.21710855,2.02689303,-1.37918442,0.00256835,-0.00212761,0.26949323,-0.20129606,0.60141148,-0.42313188,0.80925266,-0.52420365,0.79074781,-0.54431734,0.00000000,-0.00000000,0.44733840,-0.32233836,0.23409419,-0.14916603
-4.21110555,2.01527202,-1.46362275,0.00255358,-0.00217593,0.26714208,-0.21194540,0.59734293,-0.44860752,0.80571454,-0.55714051,0.78759763,-0.57916477,0.00000000,-0.00000000,0.44402206,-0.33910470,0.23300589,-0.15957175
-4.20510255,1.99415987,-1.54646570,0.00252519,-0.00223758,0.26355824,-0.22227874,0.59060335,-0.47342307,0.79848104,-0.58959851,0.78082360,-0.61345625,0.00000000,-0.00000000,0.43894404,-0.35538565,0.23072002,-0.16984006
-4.19909955,1.96467098,-1.62630110,0.00248380,-0.00230755,0.25887082,-0.23213878,0.58155948,-0.49715841,0.78800600,-0.62103390,0.77089402,-0.64659327,0.00000000,-0.00000000,0.43237320,-0.37092438,0.22735974,-0.17979610
-4.19309655,1.92820215,-1.70172691,0.00243054,-0.00238117,0.25324182,-0.24136700,0.57066001,-0.51939979,0.77485877,-0.65090395,0.75839439,-0.67798527,0.00000000,-0.00000000,0.42463638,-0.38546673,0.22308173,-0.18926497
-4.18709355,1.88639893,-1.77138936,0.00236693,-0.00245422,0.24686237,-0.24980774,0.55842479,-0.53975173,0.75971088,-0.67868163,0.74401359,-0.70706634,0.00000000,-0.00000000,0.41611133,-0.39876823,0.21807207,-0.19807659
-4.18109055,1.84111263,-1.83402387,0.00229483,-0.00252289,0.23994785,-0.25731273,0.54543129,-0.55784961,0.74331876,-0.70387158,0.72852619,-0.73331292,0.00000000,-0.00000000,0.40721760,-0.41060195,0.21254114,-0.20607072
-4.17508754,1.79434917,-1.88849755,0.00221636,-0.00258392,0.23273206,-0.26374599,0.53229874,-0.57337257,0.72650310,-0.72602675,0.71277123,-0.75626193,0.00000000,-0.00000000,0.39840553,-0.42076671,0.20671752,-0.21310226
-4.16908454,1.74821130,-1.93385120,0.00213383,-0.00263452,0.22546051,-0.26898897,0.51967039,-0.58605613,0.71012526,-0.74476508,0.69762820,-0.77552850,0.00000000,-0.00000000,0.39014380,-0.42909547,0.20084121,-0.21904644
-4.16308154,1.70483613,-1.96933913,0.00204964,-0.00267248,0.21838317,-0.27294545,0.50819442,-0.59570395,0.69506165,-0.75978550,0.68399094,-0.79082264,0.00000000,-0.00000000,0.38290573,-0.43546343,0.19515641,-0.22380364
-4.15707854,1.66632990,-1.99446477,0.00196620,-0.00269614,0.21174690,-0.27554634,0.49850420,-0.60219809,0.68217679,-0.77088237,0.67274016,-0.80196380,0.00000000,-0.00000000,0.37715490,-0.43979547,0.18990403,-0.22730374
-4.15107554,1.63470209,-2.00901023,0.00188586,-0.00270444,0.20578776,-0.27675365,0.49119836,-0.60550739,0.67229587,-0.77795771,0.66471545,-0.80889283,0.00000000,-0.00000000,0.37333036,-0.44207254,0.18531425,-0.22950966
-4.14507254,1.61180114,-2.01305798,0.00181086,-0.00269686,0.20072359,-0.27656391,0.48682150,-0.60569333,0.66617785,-0.78103054,0.66068776,-0.81168041,0.00000000,-0.00000000,0.37183219,-0.44233655,0.18159931,-0.23041998
-4.13906953,1.59925379,-2.00700342,0.00174323,-0.00267346,0.19674700,-0.27501032,0.48584600,-0.60291298,0.66448985,-0.78024255,0.66133308,-0.81053146,0.00000000,-0.00000000,0.37300754,-0.44069351,0.17894691,-0.23007040
-4.13306653,1.59840999,-1.99155704,0.00168473,-0.00263481,0.19401915,-0.27216392,0.48865559,-0.59741889,0.66778375,-0.77585991,0.66720823,-0.80578520,0.00000000,-0.00000000,0.37713800,-0.43731453,0.17751424,-0.22853394
-4.12706353,1.61029545,-1.96773572,0.00163687,-0.00258198,0.19266443,-0.26813328,0.49553131,-0.58955553,0.67647573,-0.76827063,0.67872960,-0.79791034,0.00000000,-0.00000000,0.38442842,-0.43243460,0.17742301,-0.22591990
-4.12106053,1.63557326,-1.93684278,0.00160082,-0.00251647,0.19276622,-0.26306291,0.50664016,-0.57975253,0.69082965,-0.75797757,0.69615552,-0.78749572,0.00000000,-0.00000000,0.39499784,-0.42634893,0.17875553,-0.22237150
-4.11505753,1.67451613,-1.90043725,0.00157742,-0.00244014,0.19436407,-0.25713025,0.52202709,-0.56851461,0.71094472,-0.74558703,0.71957296,-0.77523614,0.00000000,-0.00000000,0.40887280,-0.41940695,0.18155209,-0.21806216
-4.10905453,1.72699023,-1.86029293,0.00156717,-0.00235518,0.19745218,-0.25054135,0.54161050,-0.55640851,0.73674806,-0.73179318,0.74888910,-0.76191403,0.00000000,-0.00000000,0.42598333,-0.41200396,0.18580957,-0.21319080
-4.10305153,1.79245159,-1.81834856,0.00157026,-0.00226397,0.20197934,-0.24352537,0.56518159,-0.54404744,0.76799258,-0.71735878,0.78382827,-0.74837721,0.00000000,-0.00000000,0.44616193,-0.40457070,0.19148154,-0.20797597
-4.09704852,1.86995530,-1.77665057,0.00158656,-0.00216907,0.20785041,-0.23632806,0.59240762,-0.53207322,0.80426034,-0.70309277,0.82393448,-0.73551365,0.00000000,-0.00000000,0.46914560,-0.39756112,0.19847963,-0.20264927
-4.09104552,1.95817764,-1.73729030,0.00161566,-0.00207306,0.21492921,-0.22920445,0.62283912,-0.52113704,0.84497146,-0.68982539,0.86857968,-0.72422372,0.00000000,-0.00000000,0.49458098,-0.39143866,0.20667640,-0.19744818
-4.08504252,2.05545072,-1.70233776,0.00165692,-0.00197853,0.22304273,-0.22241100,0.65592102,-0.51187914,0.88939857,-0.67838175,0.91697784,-0.71539110,0.00000000,-0.00000000,0.52203263,-0.38666156,0.21590935,-0.19260853
-4.07903952,2.15980879,-1.67377427,0.00170949,-0.00188795,0.23198661,-0.21619754,0.69100729,-0.50490828,0.93668627,-0.66955457,0.96820438,-0.70985313,0.00000000,-0.00000000,0.55099410,-0.38366762,0.22598622,-0.18835694
-4.07303652,2.26904492,-1.65342613,0.00177239,-0.00180363,0.24153162,-0.21079919,0.72737879,-0.50078156,0.98587533,-0.66407719,1.02122073,-0.70837160,0.00000000,-0.00000000,0.58090164,-0.38285897,0.23669123,-0.18490341
-4.06703352,2.38077638,-1.64290172,0.00184448,-0.00172766,0.25143098,-0.20642864,0.76426379,-0.49998535,1.03593074,-0.66259768,1.07490313,-0.71160508,0.00000000,-0.00000000,0.61115006,-0.38458735,0.24779208,-0.18243445
-4.06103052,2.49251663,-1.64353428,0.00192462,-0.00166186,0.26142818,-0.20326910,0.80086056,-0.50291792,1.08577281,-0.66565503,1.12807506,-0.72008366,0.00000000,-0.00000000,0.64111027,-0.38914051,0.25904761,-0.18110683
-4.05502751,2.60175138,-1.65633229,0.00201159,-0.00160771,0.27126512,-0.20146806,0.83636112,-0.50987439,1.13431024,-0.67365822,1.17954201,-0.73418699,0.00000000,-0.00000000,0.67014780,-0.39673014,0.27021561,-0.18104229
-4.04902451,2.70601620,-1.68193937,0.00210421,-0.00156638,0.28069016,-0.20113212,0.86997550,-0.52103455,1.18047400,-0.68686902,1.22812759,-0.75412663,0.00000000,-0.00000000,0.69764174,-0.40748193,0.28106072,-0.18232333
-4.04302151,2.80297272,-1.72060523,0.00220132,-0.00153868,0.28946586,-0.20232324,0.90095552,-0.53645399,1.22325081,-0.70538920,1.27270949,-0.77993317,0.00000000,-0.00000000,0.72300328,-0.42142808,0.29136198,-0.18499030
-4.03701851,2.89048050,-1.77216889,0.00230185,-0.00152506,0.29737610,-0.20505630,0.92861713,-0.55605903,1.26171485,-0.72915261,1.31225420,-0.81144896,0.00000000,-0.00000000,0.74569327,-0.43850269,0.30091981,-0.18903979
-4.03101551,2.96666201,-1.83605501,0.00240478,-0.00152564,0.30423225,-0.20929825,0.95236067,-0.57964546,1.29505663,-0.75792277,1.34584885,-0.84832670,0.00000000,-0.00000000,0.76523790,-0.45854028,0.30956206,-0.19442452
-4.02501251,3.02995801,-1.91128384,0.00250916,-0.00154025,0.30987830,-0.21496887,0.97168805,-0.60688162,1.32260771,-0.79129590,1.37272912,-0.89003430,0.00000000,-0.00000000,0.78124211,-0.48127761,0.31714901,-0.20105468
-4.01900950,3.07917121,-1.99649461,0.00261413,-0.00156838,0.31419460,-0.22194300,0.98621625,-0.63731545,1.34386050,-0.82870975,1.39230209,-0.93586588,0.00000000,-0.00000000,0.79340004,-0.50635882,0.32357702,-0.20880062
-4.01300650,3.11349672,-2.08998211,0.00271891,-0.00160934,0.31710021,-0.23005443,0.99568674,-0.67038572,1.35848220,-0.86945784,1.40416303,-0.98495893,0.00000000,-0.00000000,0.80150223,-0.53334391,0.32878071,-0.21749699
-4.00700350,3.13253809,-2.18974533,0.00282274,-0.00166219,0.31855383,-0.23910100,0.99997038,-0.70543690,1.36632245,-0.91270901,1.40810554,-1.03631709,0.00000000,-0.00000000,0.80543926,-0.56172029,0.33273366,-0.22694809
-4.00100050,3.13630855,-2.29354676,0.00292493,-0.00172585,0.31855320,-0.24885109,0.99906778,-0.74173752,1.36741458,-0.95753148,1.40412482,-1.08883796,0.00000000,-0.00000000,0.80520180,-0.59091707,0.33544755,-0.23693420
-3.99499750,3.12521788,-2.39898052,0.00302481,-0.00179914,0.31713318,-0.25905094,0.99310510,-0.77850127,1.36197034,-1.00292087,1.39241377,-1.14134520,0.00000000,-0.00000000,0.80087724,-0.62032173,0.33696981,-0.24721886
-3.98899450,3.10004571,-2.50354706,0.00312172,-0.00188081,0.31436259,-0.26943282,0.98232583,-0.81491018,1.35036863,-1.04783112,1.37335257,-1.19262372,0.00000000,-0.00000000,0.79264297,-0.64929846,0.33738001,-0.25755665
-3.98299150,3.06190285,-2.60473162,0.00321499,-0.00196959,0.31034001,-0.27972361,0.96707874,-0.85013922,1.33313887,-1.09120733,1.34749207,-1.24145680,0.00000000,-0.00000000,0.78075696,-0.67720764,0.33678508,-0.26770132
-3.97698849,3.01218275,-2.70008384,0.00330397,-0.00206421,0.30518885,-0.28965343,0.94780296,-0.88338134,1.31093980,-1.13201924,1.31553194,-1.28666385,0.00000000,-0.00000000,0.76554601,-0.70342569,0.33531367,-0.27741394
-3.97098549,2.95250550,-2.78729540,0.00338798,-0.00216347,0.29905183,-0.29896417,0.92501071,-0.91387194,1.28453475,-1.16929413,1.27829479,-1.32713731,0.00000000,-0.00000000,0.74739232,-0.72736445,0.33310991,-0.28647071
-3.96498249,2.88465699,-2.86427266,0.00346636,-0.00226622,0.29208528,-0.30741742,0.89926865,-0.94091208,1.25476465,-1.20214792,1.23669729,-1.36187735,0.00000000,-0.00000000,0.72671911,-0.74848943,0.33032693,-0.29467026
-3.95897949,2.81052613,-2.92920167,0.00353846,-0.00237140,0.28445334,-0.31480158,0.87117865,-0.96388931,1.22251980,-1.22981311,1.19171970,-1.39002291,0.00000000,-0.00000000,0.70397587,-0.76633608,0.32712034,-0.30183992
-3.95297649,2.73204260,-2.98060281,0.00360369,-0.00247802,0.27632258,-0.32093790,0.84135879,-0.98229540,1.18871163,-1.25166262,1.14437511,-1.41087797,0.00000000,-0.00000000,0.67962392,-0.78052352,0.32364208,-0.30784107
-3.94697349,2.65111772,-3.01737303,0.00366149,-0.00258521,0.26785690,-0.32568516,0.81042537,-0.99574038,1.15424557,-1.26722850,1.09567963,-1.42393192,0.00000000,-0.00000000,0.65412290,-0.79076512,0.32003485,-0.31257297
-3.94097049,2.56959055,-3.03881417,0.00371142,-0.00269213,0.25921316,-0.32894290,0.77897656,-1.00396218,1.11999587,-1.27621483,1.04662448,-1.42887335,0.00000000,-0.00000000,0.62791859,-0.79687546,0.31642731,-0.31597527
-3.93496748,2.48918070,-3.04464639,0.00375317,-0.00279805,0.25053757,-0.33065311,0.74757808,-1.00683171,1.08678312,-1.27850429,0.99815112,-1.42559662,0.00000000,-0.00000000,0.60143247,-0.79877366,0.31293024,-0.31802890
-3.92896448,2.41144927,-3.03500637,0.00378656,-0.00290227,0.24196272,-0.33080028,0.71675139,-1.00435326,1.05535508,-1.27415844,0.95112987,-1.41420134,0.00000000,-0.00000000,0.57505324,-0.79648269,0.30963382,-0.31875541
-3.92296148,2.33776844,-3.01043092,0.00381161,-0.00300410,0.23360563,-0.32940994,0.68696454,-0.99666025,1.02637111,-1.26341158,0.90634267,-1.39498466,0.00000000,-0.00000000,0.54913049,-0.79012505,0.30660592,-0.31821491
-3.91695848,2.26929987,-2.97182698,0.00382854,-0.00310291,0.22556639,-0.32654587,0.65862559,-0.98400673,1.00039028,-1.24665885,0.86447004,-1.36842709,0.00000000,-0.00000000,0.52397038,-0.77991507,0.30389157,-0.31650252
-3.91095548,2.20698181,-2.92042979,0.00383776,-0.00319802,0.21792759,-0.32230598,0.63207864,-0.96675517,0.97786323,-1.22443915,0.82608232,-1.33517257,0.00000000,-0.00000000,0.49983336,-0.76614817,0.30151337,-0.31374374
-3.90495248,2.15152411,-2.85775150,0.00383994,-0.00328880,0.21075440,-0.31681734,0.60760227,-0.94536111,0.95912749,-1.19741383,0.79163497,-1.29600385,0.00000000,-0.00000000,0.47693372,-0.74918781,0.29947287,-0.31008888
-3.89894947,2.10341042,-2.78552278,0.00383593,-0.00337456,0.20409507,-0.31023042,0.58540991,-0.92035561,0.94440601,-1.16634217,0.76146757,-1.25181446,0.00000000,-0.00000000,0.45544057,-0.72945079,0.29775259,-0.30570681
-3.89294647,2.06290636,-2.70563024,0.00382681,-0.00345464,0.19798184,-0.30271302,0.56565206,-0.89232624,0.93380849,-1.13205495,0.73580611,-1.20357858,0.00000000,-0.00000000,0.43548028,-0.70739155,0.29631872,-0.30077835
-3.88694347,2.03007266,-2.62005258,0.00381381,-0.00352838,0.19243222,-0.29444396,0.54841979,-0.86189761,0.92733519,-1.09542718,0.71476789,-1.15232012,0.00000000,-0.00000000,0.41713976,-0.68348634,0.29512413,-0.29548958
-3.88094047,2.00478205,-2.53079811,0.00379835,-0.00359517,0.18745035,-0.28560707,0.53374935,-0.82971213,0.92488277,-1.05735121,0.69836877,-1.09908247,0.00000000,-0.00000000,0.40047049,-0.65821785,0.29411162,-0.29002540
-3.87493747,1.98673897,-2.43984615,0.00378195,-0.00365442,0.18302852,-0.27638548,0.52162738,-0.79641188,0.92625192,-1.01871131,0.68653182,-1.04489993,0.00000000,-0.00000000,0.38549306,-0.63206100,0.29321720,-0.28456347
-3.86893447,1.97550102,-2.34909446,0.00376621,-0.00370567,0.17914869,-0.26695658,0.51199662,-0.76262225,0.93115626,-0.98036054,0.67909734,-0.99077196,0.00000000,-0.00000000,0.37220183,-0.60547036,0.29237325,-0.27926892
-3.86293147,1.97050151,-2.26031423,0.00375281,-0.00374856,0.17578413,-0.25748767,0.50476173,-0.72893767,0.93923258,-0.94310069,0.67583338,-0.93764100,0.00000000,-0.00000000,0.36056974,-0.57886967,0.29151150,-0.27428986
-3.85692846,1.97107256,-2.17511362,0.00374342,-0.00378289,0.17290085,-0.24813248,0.49979522,-0.69591001,0.95005197,-0.90766567,0.67644671,-0.88637435,0.00000000,-0.00000000,0.35055294,-0.55264361,0.29056557,-0.26975380
-3.85092546,1.97646809,-2.09491064,0.00373970,-0.00380865,0.17045920,-0.23902860,0.49694313,-0.66403955,0.96313184,-0.87470871,0.68059375,-0.83775040,0.00000000,-0.00000000,0.34209532,-0.52713199,0.28947330,-0.26576521
-3.84492246,1.98588666,-2.02091496,0.00374327,-0.00382604,0.16841529,-0.23029572,0.49603062,-0.63376870,0.97794861,-0.84479330,0.68789137,-0.79244921,0.00000000,-0.00000000,0.33513264,-0.50262628,0.28817846,-0.26240399
-3.83891946,1.99849358,-1.95411857,0.00375569,-0.00383550,0.16672240,-0.22203468,0.49686716,-0.60547828,0.99395103,-0.81838765,0.69792722,-0.75104722,0.00000000,-0.00000000,0.32959642,-0.47936835,0.28663224,-0.25972497
-3.83291646,2.01344241,-1.89529405,0.00377842,-0.00383769,0.16533245,-0.21432720,0.49925149,-0.57948596,1.01057385,-0.79586251,0.71026968,-0.71401566,0.00000000,-0.00000000,0.32541739,-0.45755120,0.28479412,-0.25775827
-3.82691346,2.02989530,-1.84499955,0.00381286,-0.00383354,0.16419727,-0.20723629,0.50297610,-0.55604679,1.02725183,-0.77749164,0.72447707,-0.68172210,0.00000000,-0.00000000,0.32252853,-0.43732121,0.28263253,-0.25651046
-3.82091046,2.04704222,-1.80358890,0.00386026,-0.00382417,0.16326990,-0.20080696,0.50783138,-0.53535507,1.04343358,-0.76345453,0.74010627,-0.65443442,0.00000000,-0.00000000,0.32086763,-0.41878172,0.28012502,-0.25596637
-3.81490745,2.06411857,-1.77122560,0.00392178,-0.00381093,0.16250582,-0.19506740,0.51360926,-0.51754748,1.05859520,-0.75384083,0.75672044,-0.63232670,0.00000000,-0.00000000,0.32037924,-0.40199744,0.27725822,-0.25609131
-3.80890445,2.08042089,-1.74789924,0.00399845,-0.00379535,0.16186397,-0.19003030,0.52010632,-0.50270679,1.07225310,-0.74865576,0.77389598,-0.61548600,0.00000000,-0.00000000,0.32101610,-0.38699931,0.27402746,-0.25683373
