energy_ev,total_up,Al_p_up,Al_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.74787394,0.14368481,0.02236561,0.00000000,0.03839804,0.02924865,0.03161519,0.03612533
-5.74187094,0.14187186,0.02436184,0.00000000,0.03898731,0.02610292,0.03469064,0.03291899
-5.73586793,0.14141459,0.02643862,0.00000000,0.03988021,0.02336913,0.03788115,0.03016288
-5.72986493,0.14215442,0.02856285,0.00000000,0.04102784,0.02102322,0.04114954,0.02783437
-5.72386193,0.14392188,0.03069904,0.00000000,0.04237811,0.01903842,0.04445593,0.02590586
-5.71785893,0.14654146,0.03280989,0.00000000,0.04387698,0.01738630,0.04775907,0.02434638
-5.71185593,0.14983706,0.03485719,0.00000000,0.04546980,0.01603781,0.05101776,0.02312320
-5.70585293,0.15363775,0.03680271,0.00000000,0.04710292,0.01496427,0.05419256,0.02220336
-5.69984992,0.15778368,0.03860928,0.00000000,0.04872520,0.01413830,0.05724756,0.02155517
-5.69384692,0.16213195,0.04024186,0.00000000,0.05028967,0.01353470,0.06015226,0.02114952
-5.68784392,0.16656210,0.04166868,0.00000000,0.05175511,0.01313113,0.06288335,0.02096108
-5.68184092,0.17098112,0.04286227,0.00000000,0.05308748,0.01290876,0.06542638,0.02096929
-5.67583792,0.17532761,0.04380048,0.00000000,0.05426123,0.01285266,0.06777726,0.02115912
-5.66983492,0.17957506,0.04446724,0.00000000,0.05526030,0.01295211,0.06994338,0.02152167
-5.66383192,0.18373390,0.04485327,0.00000000,0.05607884,0.01320072,0.07194441,0.02205444
-5.65782891,0.18785229,0.04495644,0.00000000,0.05672169,0.01359641,0.07381262,0.02276144
-5.65182591,0.19201554,0.04478199,0.00000000,0.05720434,0.01414114,0.07559274,0.02365298
-5.64582291,0.19634410,0.04434241,0.00000000,0.05755262,0.01484062,0.07734127,0.02474532
-5.63981991,0.20099024,0.04365715,0.00000000,0.05780202,0.01570377,0.07912530,0.02606003
-5.63381691,0.20613338,0.04275201,0.00000000,0.05799660,0.01674215,0.08102087,0.02762317
-5.62781391,0.21197439,0.04165835,0.00000000,0.05818765,0.01796921,0.08311090,0.02946435
-5.62181091,0.21872894,0.04041214,0.00000000,0.05843207,0.01939954,0.08548274,0.03161561
-5.61580790,0.22662033,0.03905283,0.00000000,0.05879056,0.02104807,0.08822558,0.03411030
-5.60980490,0.23587196,0.03762217,0.00000000,0.05932575,0.02292925,0.09142767,0.03698189
-5.60380190,0.24669992,0.03616299,0.00000000,0.06010021,0.02505633,0.09517360,0.04026280
-5.59779890,0.25930599,0.03471794,0.00000000,0.06117464,0.02744065,0.09954175,0.04398341
-5.59179590,0.27387138,0.03332840,0.00000000,0.06260609,0.03009112,0.10460203,0.04817113
-5.58579290,0.29055159,0.03203341,0.00000000,0.06444644,0.03301383,0.11041405,0.05284974
-5.57978989,0.30947257,0.03086877,0.00000000,0.06674120,0.03621182,0.11702577,0.05803889
-5.57378689,0.33072845,0.02986631,0.00000000,0.06952850,0.03968513,0.12447276,0.06375400
-5.56778389,0.35438084,0.02905334,0.00000000,0.07283857,0.04343096,0.13277811,0.07000628
-5.56178089,0.38045984,0.02845226,0.00000000,0.07669342,0.04744415,0.14195287,0.07680319
-5.55577789,0.40896643,0.02808040,0.00000000,0.08110702,0.05171780,0.15199713,0.08414903
-5.54977489,0.43987637,0.02794997,0.00000000,0.08608561,0.05624408,0.16290154,0.09204581
-5.54377189,0.47314486,0.02806815,0.00000000,0.09162833,0.06101514,0.17464912,0.10049424
-5.53776888,0.50871205,0.02843737,0.00000000,0.09772808,0.06602414,0.18721733,0.10949476
-5.53176588,0.54650849,0.02905555,0.00000000,0.10437235,0.07126626,0.20058004,0.11904862
-5.52576288,0.58646041,0.02991650,0.00000000,0.11154419,0.07673964,0.21470933,0.12915872
-5.51975988,0.62849408,0.03101030,0.00000000,0.11922300,0.08244626,0.22957688,0.13983037
-5.51375688,0.67253903,0.03232366,0.00000000,0.12738530,0.08839248,0.24515474,0.15107158
-5.50775388,0.71852957,0.03384034,0.00000000,0.13600524,0.09458950,0.26141543,0.16289310
-5.50175088,0.76640454,0.03554145,0.00000000,0.14505488,0.10105336,0.27833119,0.17530797
-5.49574787,0.81610501,0.03740576,0.00000000,0.15450425,0.10780469,0.29587235,0.18833058
-5.48974487,0.86757012,0.03941005,0.00000000,0.16432119,0.11486805,0.31400501,0.20197534
-5.48374187,0.92073122,0.04152929,0.00000000,0.17447099,0.12227097,0.33268788,0.21625494
-5.47773887,0.97550471,0.04373702,0.00000000,0.18491585,0.13004268,0.35186871,0.23117826
-5.47173587,1.03178407,0.04600560,0.00000000,0.19561441,0.13821253,0.37148045,0.24674808
-5.46573287,1.08943181,0.04830660,0.00000000,0.20652124,0.14680826,0.39143744,0.26295878
-5.45972986,1.14827202,0.05061119,0.00000000,0.21758656,0.15585421,0.41163197,0.27979408
-5.45372686,1.20808439,0.05289075,0.00000000,0.22875614,0.16536947,0.43193160,0.29722502
-5.44772386,1.26860030,0.05511745,0.00000000,0.23997173,0.17536623,0.45217752,0.31520845
-5.44172086,1.32950176,0.05726503,0.00000000,0.25117174,0.18584823,0.47218430,0.33368600
-5.43571786,1.39042375,0.05930970,0.00000000,0.26229263,0.19680968,0.49174118,0.35258377
-5.42971486,1.45096018,0.06123109,0.00000000,0.27327065,0.20823445,0.51061509,0.37181286
-5.42371186,1.51067377,0.06301341,0.00000000,0.28404422,0.22009584,0.52855546,0.39127062
-5.41770885,1.56910963,0.06464651,0.00000000,0.29455669,0.23235683,0.54530070,0.41084277
-5.41170585,1.62581222,0.06612712,0.00000000,0.30475957,0.24497086,0.56058614,0.43040632
-5.40570285,1.68034503,0.06745998,0.00000000,0.31461589,0.25788315,0.57415316,0.44983311
-5.39969985,1.73231229,0.06865893,0.00000000,0.32410382,0.27103260,0.58575910,0.46899382
-5.39369685,1.78138151,0.06974788,0.00000000,0.33322010,0.28435406,0.59518743,0.48776244
-5.38769385,1.82730600,0.07076168,0.00000000,0.34198330,0.29778098,0.60225769,0.50602080
-5.38169085,1.86994582,0.07174662,0.00000000,0.35043663,0.31124835,0.60683460,0.52366300
-5.37568784,1.90928637,0.07276084,0.00000000,0.35865015,0.32469580,0.60883593,0.54059958
-5.36968484,1.94545314,0.07387432,0.00000000,0.36672222,0.33807067,0.60823847,0.55676117
-5.36368184,1.97872186,0.07516858,0.00000000,0.37477998,0.35133099,0.60508184,0.57210147
-5.35767884,2.00952307,0.07673598,0.00000000,0.38297888,0.36444815,0.59946990,0.58659928
-5.35167584,2.03844057,0.07867865,0.00000000,0.39150103,0.37740920,0.59156938,0.60025966
-5.34567284,2.06620336,0.08110701,0.00000000,0.40055240,0.39021852,0.58160604,0.61311402
-5.33966983,2.09367101,0.08413785,0.00000000,0.41035886,0.40289888,0.56985816,0.62521907
-5.33366683,2.12181259,0.08789203,0.00000000,0.42116107,0.41549161,0.55664788,0.63665476
-5.32766383,2.15167963,0.09249179,0.00000000,0.43320831,0.42805598,0.54233063,0.64752119
-5.32166083,2.18437386,0.09805765,0.00000000,0.44675133,0.44066754,0.52728315,0.65793466
-5.31565783,2.22101063,0.10470502,0.00000000,0.46203445,0.45341555,0.51189065,0.66802287
-5.30965483,2.26267911,0.11254057,0.00000000,0.47928697,0.46639941,0.49653373,0.67791960
-5.30365183,2.31040069,0.12165833,0.00000000,0.49871429,0.47972421,0.48157553,0.68775891
-5.29764882,2.36508689,0.13213573,0.00000000,0.52048885,0.49349551,0.46734984,0.69766925
-5.29164582,2.42749831,0.14402971,0.00000000,0.54474125,0.50781348,0.45415043,0.70776749
-5.28564282,2.49820625,0.15737282,0.00000000,0.57155188,0.52276662,0.44222226,0.71815325
-5.27963982,2.57755832,0.17216979,0.00000000,0.60094332,0.53842531,0.43175475,0.72890373
-5.27363682,2.66564962,0.18839435,0.00000000,0.63287393,0.55483550,0.42287728,0.74006915
-5.26763382,2.76230083,0.20598679,0.00000000,0.66723286,0.57201279,0.41565716,0.75166915
-5.26163082,2.86704412,0.22485221,0.00000000,0.70383684,0.58993726,0.41010000,0.76369010
-5.25562781,2.97911797,0.24485961,0.00000000,0.74242894,0.60854934,0.40615222,0.77608370
-5.24962481,3.09747147,0.26584213,0.00000000,0.78267961,0.62774705,0.40370579,0.78876667
-5.24362181,3.22077826,0.28759829,0.00000000,0.82419000,0.64738471,0.40260457,0.80162184
-5.23761881,3.34746021,0.30989448,0.00000000,0.86649770,0.66727347,0.40265223,0.81450042
-5.23161581,3.47572024,0.33246858,0.00000000,0.90908485,0.68718363,0.40362112,0.82722549
-5.22561281,3.60358363,0.35503480,0.00000000,0.95138843,0.70684879,0.40526192,0.83959655
-5.21960980,3.72894645,0.37728955,0.00000000,0.99281251,0.72597183,0.40731343,0.85139509
-5.21360680,3.84962988,0.39891818,0.00000000,1.03274219,0.74423243,0.40951239,0.86239075
-5.20760380,3.96343837,0.41960256,0.00000000,1.07055871,0.76129589,0.41160276,0.87234814
-5.20160080,4.06821994,0.43902902,0.00000000,1.10565537,0.77682305,0.41334432,0.88103382
-5.19559780,4.16192635,0.45689662,0.00000000,1.13745358,0.79048073,0.41452014,0.88822335
-5.18959480,4.24267112,0.47292525,0.00000000,1.16541863,0.80195238,0.41494293,0.89370811
-5.18359180,4.30878337,0.48686344,0.00000000,1.18907460,0.81094848,0.41445996,0.89730168
-5.17758879,4.35885549,0.49849544,0.00000000,1.20801778,0.81721624,0.41295648,0.89884557
-5.17158579,4.39178308,0.50764736,0.00000000,1.22192826,0.82054818,0.41035765,0.89821408
-5.16558279,4.40679587,0.51419221,0.00000000,1.23057924,0.82078932,0.40662894,0.89531830
-5.15957979,4.40347848,0.51805350,0.00000000,1.23384370,0.81784262,0.40177507,0.89010904
-5.15357679,4.38178069,0.51920732,0.00000000,1.23169830,0.81167258,0.39583763,0.88257867
-5.14757379,4.34201685,0.51768295,0.00000000,1.22422431,0.80230676,0.38889145,0.87276195
-5.14157079,4.28485491,0.51356179,0.00000000,1.21160567,0.78983538,0.38103999,0.86073578
-5.13556778,4.21129549,0.50697476,0.00000000,1.19412420,0.77440894,0.37240991,0.84661791
-5.12956478,4.12264216,0.49809834,0.00000000,1.17215212,0.75623410,0.36314504,0.83056486
-5.12356178,4.02046399,0.48714931,0.00000000,1.14614235,0.73556799,0.35340011,0.81276891
-5.11755878,3.90655200,0.47437840,0.00000000,1.11661662,0.71271123,0.34333424,0.79345436
-5.11155578,3.78287086,0.46006319,0.00000000,1.08415207,0.68799995,0.33310477,0.77287321
-5.10555278,3.65150765,0.44450037,0.00000000,1.04936655,0.66179711,0.32286139,0.75130022
-5.09954977,3.51461929,0.42799775,0.00000000,1.01290319,0.63448350,0.31274096,0.72902756
-5.09354677,3.37438011,0.41086626,0.00000000,0.97541463,0.60644853,0.30286304,0.70635901
-5.08754377,3.23293118,0.39341205,0.00000000,0.93754728,0.57808134,0.29332655,0.68360400
-5.08154077,3.09233259,0.37592920,0.00000000,0.89992621,0.54976225,0.28420728,0.66107135
-5.07553777,2.95452004,0.35869298,0.00000000,0.86314091,0.52185486,0.27555675,0.63906304
-5.06953477,2.82126655,0.34195404,0.00000000,0.82773230,0.49469896,0.26740200,0.61786800
-5.06353177,2.69415022,0.32593351,0.00000000,0.79418143,0.46860439,0.25974662,0.59775610
-5.05752876,2.57452863,0.31081927,0.00000000,0.76290009,0.44384587,0.25257275,0.57897256
-5.05152576,2.46352033,0.29676338,0.00000000,0.73422349,0.42065904,0.24584393,0.56173279
-5.04552276,2.36199359,0.28388071,0.00000000,0.70840545,0.39923755,0.23950873,0.54621804
-5.03951976,2.27056260,0.27224883,0.00000000,0.68561589,0.37973131,0.23350493,0.53257185
-5.03351676,2.18959083,0.26190901,0.00000000,0.66594100,0.36224599,0.22776394,0.52089755
-5.02751376,2.11920126,0.25286838,0.00000000,0.64938591,0.34684342,0.22221549,0.51125692
-5.02151076,2.05929315,0.24510310,0.00000000,0.63587974,0.33354324,0.21679215,0.50367008
-5.01550775,2.00956433,0.23856238,0.00000000,0.62528306,0.32232532,0.21143363,0.49811669
-5.00950475,1.96953846,0.23317325,0.00000000,0.61739729,0.31313314,0.20609059,0.49453844
-5.00350175,1.93859613,0.22884580,0.00000000,0.61197579,0.30587783,0.20072798,0.49284274
-4.99749875,1.91600859,0.22547882,0.00000000,0.60873635,0.30044276,0.19532755,0.49290753
-4.99149575,1.90097300,0.22296551,0.00000000,0.60737438,0.29668857,0.18988972,0.49458697
-4.98549275,1.89264785,0.22119911,0.00000000,0.60757650,0.29445844,0.18443456,0.49771781
-4.97948974,1.89018721,0.22007818,0.00000000,0.60903390,0.29358336,0.17900199,0.50212609
-4.97348674,1.89277249,0.21951129,0.00000000,0.61145486,0.29388738,0.17365112,0.50763401
-4.96748374,1.89964069,0.21942112,0.00000000,0.61457604,0.29519246,0.16845892,0.51406641
-4.96148074,1.91010778,0.21974742,0.00000000,0.61817189,0.29732304,0.16351806,0.52125683
-4.95547774,1.92358662,0.22044917,0.00000000,0.62206192,0.30010997,0.15893420,0.52905256
-4.94947474,1.93959863,0.22150534,0.00000000,0.62611536,0.30339379,0.15482277,0.53731867
-4.94347174,1.95777884,0.22291470,0.00000000,0.63025316,0.30702738,0.15130518,0.54594075
-4.93746873,1.97787431,0.22469426,0.00000000,0.63444704,0.31087782,0.14850480,0.55482614
-4.93146573,1.99973607,0.22687670,0.00000000,0.63871590,0.31482749,0.14654267,0.56390380
-4.92546273,2.02330527,0.22950674,0.00000000,0.64311953,0.31877452,0.14553299,0.57312264
-4.91945973,2.04859410,0.23263671,0.00000000,0.64775015,0.32263256,0.14557874,0.58244864
-4.91345673,2.07566279,0.23632146,0.00000000,0.65272216,0.32633007,0.14676723,0.59186080
-4.90745373,2.10459387,0.24061298,0.00000000,0.65816056,0.32980902,0.14916600,0.60134623
-4.90145073,2.13546508,0.24555490,0.00000000,0.66418883,0.33302345,0.15281897,0.61089474
-4.89544772,2.16832240,0.25117716,0.00000000,0.67091678,0.33593764,0.15774311,0.62049316
-4.88944472,2.20315478,0.25749129,0.00000000,0.67842913,0.33852434,0.16392572,0.63011988
-4.88344172,2.23987195,0.26448637,0.00000000,0.68677542,0.34076291,0.17132239,0.63973982
-4.87743872,2.27828647,0.27212612,0.00000000,0.69596182,0.34263766,0.17985586,0.64930030
-4.87143572,2.31810131,0.28034707,0.00000000,0.70594528,0.34413633,0.18941586,0.65872795
-4.86543272,2.35890346,0.28905822,0.00000000,0.71663042,0.34524886,0.19985989,0.66792700
-4.85942971,2.40016429,0.29814203,0.00000000,0.72786935,0.34596648,0.21101519,0.67677900
-4.85342671,2.44124669,0.30745684,0.00000000,0.73946440,0.34628107,0.22268178,0.68514411
-4.84742371,2.48141872,0.31684060,0.00000000,0.75117371,0.34618494,0.23463656,0.69286387
-4.84142071,2.51987332,0.32611579,0.00000000,0.76271942,0.34567076,0.24663842,0.69976547
-4.83541771,2.55575321,0.33509525,0.00000000,0.77379790,0.34473196,0.25843421,0.70566714
-4.82941471,2.58817968,0.34358872,0.00000000,0.78409176,0.34336320,0.26976541,0.71038461
-4.82341171,2.61628419,0.35140968,0.00000000,0.79328277,0.34156111,0.28037528,0.71373827
-4.81740870,2.63924104,0.35838229,0.00000000,0.80106522,0.33932513,0.29001620,0.71556054
-4.81140570,2.65629976,0.36434793,0.00000000,0.80715896,0.33665842,0.29845698,0.71570340
-4.80540270,2.66681559,0.36917123,0.00000000,0.81132153,0.33356877,0.30548984,0.71404536
-4.79939970,2.67027669,0.37274508,0.00000000,0.81335873,0.33006943,0.31093672,0.71049783
-4.79339670,2.66632685,0.37499458,0.00000000,0.81313325,0.32617991,0.31465476,0.70501037
-4.78739370,2.65478255,0.37587972,0.00000000,0.81057090,0.32192658,0.31654058,0.69757470
-4.78139070,2.63564391,0.37539650,0.00000000,0.80566426,0.31734305,0.31653335,0.68822723
-4.77538769,2.60909880,0.37357686,0.00000000,0.79847355,0.31247041,0.31461643,0.67704998
-4.76938469,2.57552024,0.37048698,0.00000000,0.78912485,0.30735718,0.31081748,0.66416985
-4.76338169,2.53545720,0.36622451,0.00000000,0.77780580,0.30205898,0.30520719,0.64975634
-4.75737869,2.48961920,0.36091456,0.00000000,0.76475904,0.29663801,0.29789658,0.63401776
-4.75137569,2.43885569,0.35470484,0.00000000,0.75027368,0.29116213,0.28903318,0.61719610
-4.74537269,2.38413089,0.34776017,0.00000000,0.73467535,0.28570387,0.27879601,0.59956081
-4.73936968,2.32649532,0.34025651,0.00000000,0.71831525,0.28033899,0.26738997,0.58140173
-4.73336668,2.26705511,0.33237493,0.00000000,0.70155856,0.27514499,0.25503961,0.56302150
-4.72736368,2.20694044,0.32429563,0.00000000,0.68477293,0.27019933,0.24198267,0.54472765
-4.72136068,2.14727404,0.31619230,0.00000000,0.66831714,0.26557757,0.22846367,0.52682473
-4.71535768,2.08914112,0.30822706,0.00000000,0.65253074,0.26135140,0.21472785,0.50960684
-4.70935468,2.03356161,0.30054601,0.00000000,0.63772466,0.25758666,0.20101556,0.49335061
-4.70335168,1.98146563,0.29327566,0.00000000,0.62417323,0.25434141,0.18755737,0.47830908
-4.69734867,1.93367301,0.28652026,0.00000000,0.61210791,0.25166414,0.17457005,0.46470656
-4.69134567,1.89087735,0.28036010,0.00000000,0.60171261,0.24959222,0.16225340,0.45273462
-4.68534267,1.85363505,0.27485074,0.00000000,0.59312106,0.24815065,0.15078809,0.44254938
-4.67933967,1.82235965,0.27002324,0.00000000,0.58641589,0.24735122,0.14033427,0.43427011
-4.67333667,1.79732147,0.26588533,0.00000000,0.58162964,0.24719216,0.13103116,0.42797920
-4.66733367,1.77865235,0.26242330,0.00000000,0.57874754,0.24765837,0.12299723,0.42372343
-4.66133067,1.76635541,0.25960480,0.00000000,0.57771184,0.24872215,0.11633099,0.42151648
-4.65532766,1.76031911,0.25738212,0.00000000,0.57842759,0.25034469,0.11111218,0.42134256
-4.64932466,1.76033512,0.25569601,0.00000000,0.58076965,0.25247802,0.10740315,0.42316099
-4.64332166,1.76611915,0.25447988,0.00000000,0.58459050,0.25506759,0.10525036,0.42691145
-4.63731866,1.77733378,0.25366407,0.00000000,0.58972872,0.25805531,0.10468568,0.43251976
-4.63131566,1.79361223,0.25318020,0.00000000,0.59601759,0.26138291,0.10572758,0.43990377
-4.62531266,1.81458190,0.25296529,0.00000000,0.60329361,0.26499554,0.10838182,0.44897914
-4.61930965,1.83988663,0.25296554,0.00000000,0.61140445,0.26884530,0.11264188,0.45966471
-4.61330665,1.86920637,0.25313957,0.00000000,0.62021597,0.27289465,0.11848880,0.47188710
-4.60730365,1.90227332,0.25346102,0.00000000,0.62961804,0.27711941,0.12589065,0.48558420
-4.60130065,1.93888354,0.25392027,0.00000000,0.63952873,0.28151115,0.13480162,0.50070753
-4.59529765,1.97890335,0.25452531,0.00000000,0.64989680,0.28607886,0.14516066,0.51722304
-4.58929465,2.02227001,0.25530165,0.00000000,0.66070215,0.29084956,0.15689011,0.53511037
-4.58329165,2.06898654,0.25629118,0.00000000,0.67195434,0.29586806,0.16989412,0.55436054
-4.57728864,2.11911072,0.25755012,0.00000000,0.68368911,0.30119547,0.18405727,0.57497217
-4.57128564,2.17273883,0.25914605,0.00000000,0.69596303,0.30690666,0.19924342,0.59694628
-4.56528264,2.22998488,0.26115419,0.00000000,0.70884666,0.31308674,0.21529506,0.62028006
-4.55927964,2.29095636,0.26365298,0.00000000,0.72241636,0.31982654,0.23203325,0.64495986
-4.55327664,2.35572781,0.26671929,0.00000000,0.73674534,0.32721743,0.24925833,0.67095390
-4.54727364,2.42431369,0.27042343,0.00000000,0.75189433,0.33534558,0.26675147,0.69820497
-4.54127064,2.49664213,0.27482412,0.00000000,0.76790234,0.34428605,0.28427719,0.72662381
-4.53526763,2.57253099,0.27996372,0.00000000,0.78477817,0.35409684,0.30158675,0.75608340
-4.52926463,2.65166788,0.28586402,0.00000000,0.80249295,0.36481335,0.31842245,0.78641472
-4.52326163,2.73359520,0.29252264,0.00000000,0.82097429,0.37644349,0.33452280,0.81740421
-4.51725863,2.81770145,0.29991041,0.00000000,0.84010234,0.38896364,0.34962822,0.84879331
-4.51125563,2.90321943,0.30796972,0.00000000,0.85970804,0.40231577,0.36348728,0.88028011
-4.50525263,2.98923166,0.31661406,0.00000000,0.87957368,0.41640587,0.37586314,0.91152316
-4.49924962,3.07468317,0.32572873,0.00000000,0.89943586,0.43110381,0.38653994,0.94214742
-4.49324662,3.15840119,0.33517277,0.00000000,0.91899070,0.44624464,0.39532890,0.97175209
-4.48724362,3.23912110,0.34478200,0.00000000,0.93790114,0.46163137,0.40207382,0.99992003
-4.48124062,3.31551757,0.35437313,0.00000000,0.95580609,0.47703916,0.40665580,1.02622842
-4.47523762,3.38623981,0.36374871,0.00000000,0.97233087,0.49222068,0.40899687,1.05026017
-4.46923462,3.44994935,0.37270282,0.00000000,0.98709875,0.50691253,0.40906248,1.07161566
-4.46323162,3.50535896,0.38102721,0.00000000,0.99974291,0.52084249,0.40686264,1.08992435
-4.45722861,3.55127130,0.38851770,0.00000000,1.00991845,0.53373723,0.40245165,1.10485580
-4.45122561,3.58661566,0.39498053,0.00000000,1.01731394,0.54533031,0.39592664,1.11612971
-4.44522261,3.61048171,0.40023854,0.00000000,1.02166207,0.55537013,0.38742464,1.12352464
-4.43921961,3.62214898,0.40413684,0.00000000,1.02274904,0.56362754,0.37711871,1.12688525
-4.43321661,3.62111130,0.40654776,0.00000000,1.02042238,0.56990288,0.36521308,1.12612776
-4.42721361,3.60709539,0.40737502,0.00000000,1.01459694,0.57403218,0.35193750,1.12124367
-4.42121061,3.58007325,0.40655689,0.00000000,1.00525889,0.57589239,0.33754129,1.11230166
-4.41520760,3.54026816,0.40406824,0.00000000,0.99246769,0.57540540,0.32228703,1.09944777
-4.40920460,3.48815425,0.39992145,0.00000000,0.97635600,0.57254081,0.30644441,1.08290383
-4.40320160,3.42444979,0.39416624,0.00000000,0.95712757,0.56731737,0.29028430,1.06296453
-4.39719860,3.35010465,0.38688826,0.00000000,0.93505330,0.55980305,0.27407323,1.03999291
-4.39119560,3.26628223,0.37820671,0.00000000,0.91046547,0.55011375,0.25806852,1.01441469
-4.38519260,3.17433650,0.36827098,0.00000000,0.88375051,0.53841075,0.24251411,0.98671143
-4.37918959,3.07578463,0.35725645,0.00000000,0.85534043,0.52489692,0.22763714,0.95741263
-4.37318659,2.97227600,0.34535959,0.00000000,0.82570309,0.50981193,0.21364520,0.92708689
-4.36718359,2.86555810,0.33279261,0.00000000,0.79533168,0.49342642,0.20072440,0.89633214
-4.36118059,2.75744001,0.31977763,0.00000000,0.76473355,0.47603547,0.18903800,0.86576504
-4.35517759,2.64975442,0.30654088,0.00000000,0.73441858,0.45795148,0.17872561,0.83600967
-4.34917459,2.54431856,0.29330667,0.00000000,0.70488762,0.43949661,0.16990275,0.80768546
-4.34317159,2.44289524,0.28029178,0.00000000,0.67662086,0.42099509,0.16266078,0.78139464
-4.33716858,2.34715451,0.26769999,0.00000000,0.65006683,0.40276551,0.15706698,0.75770925
-4.33116558,2.25863704,0.25571728,0.00000000,0.62563188,0.38511333,0.15316473,0.73715805
-4.32516258,2.17872000,0.24450748,0.00000000,0.60367083,0.36832389,0.15097375,0.72021353
-4.31915958,2.10858646,0.23420883,0.00000000,0.58447873,0.35265596,0.15049025,0.70727939
-4.31315658,2.04919910,0.22493127,0.00000000,0.56828419,0.33833619,0.15168715,0.69867897
-4.30715358,2.00127929,0.21675461,0.00000000,0.55524444,0.32555445,0.15451426,0.69464488
