energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.59779890,1.44006686,0.00327976,0.01943646,0.48735044,1.06972117,0.00000000,0.35934017,0.11288440
-5.59179590,1.45327125,0.00294869,0.01980922,0.49673873,1.07821725,0.00000000,0.36424782,0.11335467
-5.58579290,1.46586942,0.00263893,0.02029520,0.50643674,1.08575219,0.00000000,0.36872765,0.11379020
-5.57978989,1.47759616,0.00235261,0.02089558,0.51638255,1.09211395,0.00000000,0.37271278,0.11417195
-5.57378689,1.48816591,0.00209122,0.02160858,0.52650114,1.09708711,0.00000000,0.37614116,0.11447860
-5.56778389,1.49728591,0.00185565,0.02242939,0.53670640,1.10046337,0.00000000,0.37895834,0.11468768
-5.56178089,1.50466800,0.00164634,0.02335020,0.54690265,1.10205088,0.00000000,0.38111949,0.11477663
-5.55577789,1.51003896,0.00146331,0.02436031,0.55698584,1.10168188,0.00000000,0.38259070,0.11472376
-5.54977489,1.51314864,0.00130628,0.02544627,0.56684420,1.09921849,0.00000000,0.38334944,0.11450908
-5.54377189,1.51377617,0.00117480,0.02659211,0.57635862,1.09455654,0.00000000,0.38338424,0.11411490
-5.53776888,1.51173408,0.00106833,0.02777961,0.58540284,1.08762743,0.00000000,0.38269375,0.11352635
-5.53176588,1.50687073,0.00098637,0.02898864,0.59384361,1.07839841,0.00000000,0.38128522,0.11273168
-5.52576288,1.49907141,0.00092855,0.03019763,0.60154117,1.06687139,0.00000000,0.37917277,0.11172245
-5.51975988,1.48825860,0.00089473,0.03138399,0.60835010,1.05308096,0.00000000,0.37637547,0.11049369
-5.51375688,1.47439187,0.00088514,0.03252470,0.61412098,1.03709175,0.00000000,0.37291565,0.10904384
-5.50775388,1.45746788,0.00090039,0.03359688,0.61870266,1.01899585,0.00000000,0.36881742,0.10737486
-5.50175088,1.43752079,0.00094161,0.03457837,0.62194563,0.99891032,0.00000000,0.36410575,0.10549214
-5.49574787,1.41462331,0.00101049,0.03544844,0.62370609,0.97697537,0.00000000,0.35880615,0.10340456
-5.48974487,1.38888846,0.00110933,0.03618833,0.62385085,0.95335304,0.00000000,0.35294492,0.10112451
-5.48374187,1.36047198,0.00124107,0.03678193,0.62226286,0.92822668,0.00000000,0.34655005,0.09866798
-5.47773887,1.32957498,0.00140933,0.03721625,0.61884701,0.90180093,0.00000000,0.33965267,0.09605456
-5.47173587,1.29644666,0.00161837,0.03748197,0.61353588,0.87430208,0.00000000,0.33228886,0.09330755
-5.46573287,1.26138646,0.00187311,0.03757371,0.60629526,0.84597855,0.00000000,0.32450170,0.09045396
-5.45972986,1.22474518,0.00217904,0.03749037,0.59712879,0.81710110,0.00000000,0.31634329,0.08752447
-5.45372686,1.18692466,0.00254216,0.03723519,0.58608162,0.78796240,0.00000000,0.30787657,0.08455327
-5.44772386,1.14837536,0.00296884,0.03681573,0.57324268,0.75887578,0.00000000,0.29917675,0.08157779
-5.44172086,1.10959170,0.00346574,0.03624371,0.55874528,0.73017264,0.00000000,0.29033197,0.07863829
-5.43571786,1.07110490,0.00403959,0.03553467,0.54276603,0.70219862,0.00000000,0.28144339,0.07577731
-5.42971486,1.03347318,0.00469703,0.03470754,0.52552196,0.67530816,0.00000000,0.27262421,0.07303892
-5.42371186,0.99726965,0.00544439,0.03378406,0.50726588,0.64985770,0.00000000,0.26399793,0.07046784
-5.41770885,0.96306801,0.00628746,0.03278810,0.48828024,0.62619752,0.00000000,0.25569560,0.06810846
-5.41170585,0.93142676,0.00723125,0.03174496,0.46886970,0.60466260,0.00000000,0.24785238,0.06600374
-5.40570285,0.90287235,0.00827978,0.03068060,0.44935270,0.58556273,0.00000000,0.24060338,0.06419407
-5.39969985,0.87788212,0.00943579,0.02962087,0.43005253,0.56917244,0.00000000,0.23407903,0.06271607
-5.39369685,0.85686777,0.01070062,0.02859075,0.41128815,0.55572110,0.00000000,0.22840024,0.06160154
-5.38769385,0.84016015,0.01207393,0.02761367,0.39336537,0.54538380,0.00000000,0.22367359,0.06087634
-5.38169085,0.82799611,0.01355364,0.02671092,0.37656850,0.53827342,0.00000000,0.21998668,0.06055955
-5.37568784,0.82050813,0.01513575,0.02590114,0.36115311,0.53443436,0.00000000,0.21740411,0.06066274
-5.36968484,0.81771721,0.01681436,0.02519986,0.34733984,0.53383834,0.00000000,0.21596409,0.06118938
-5.36368184,0.81952943,0.01858161,0.02461933,0.33530971,0.53638246,0.00000000,0.21567592,0.06213460
-5.35767884,0.82573641,0.02042777,0.02416827,0.32520081,0.54188974,0.00000000,0.21651864,0.06348511
-5.35167584,0.83601969,0.02234129,0.02385189,0.31710650,0.55011217,0.00000000,0.21844058,0.06521936
-5.34567284,0.84995885,0.02430903,0.02367193,0.31107503,0.56073626,0.00000000,0.22136025,0.06730798
-5.33966983,0.86704299,0.02631634,0.02362686,0.30711033,0.57339076,0.00000000,0.22516820,0.06971433
-5.33366683,0.88668520,0.02834736,0.02371205,0.30517400,0.58765632,0.00000000,0.22972994,0.07239534
-5.32766383,0.90823926,0.03038521,0.02392011,0.30518805,0.60307682,0.00000000,0.23488973,0.07530245
-5.32166083,0.93101799,0.03241222,0.02424121,0.30703835,0.61917168,0.00000000,0.24047518,0.07838262
-5.31565783,0.95431241,0.03441022,0.02466340,0.31057846,0.63544887,0.00000000,0.24630224,0.08157949
-5.30965483,0.97741108,0.03636071,0.02517298,0.31563381,0.65141803,0.00000000,0.25218063,0.08483449
-5.30365183,0.99961876,0.03824513,0.02575482,0.32200587,0.66660323,0.00000000,0.25791933,0.08808807
-5.29764882,1.02027391,0.04004505,0.02639271,0.32947645,0.68055497,0.00000000,0.26333199,0.09128075
-5.29164582,1.03876445,0.04174234,0.02706965,0.33781196,0.69286092,0.00000000,0.26824198,0.09435430
-5.28564282,1.05454128,0.04331940,0.02776816,0.34676759,0.70315530,0.00000000,0.27248716,0.09725270
-5.27963982,1.06712951,0.04475925,0.02847053,0.35609166,0.71112649,0.00000000,0.27592387,0.09992317
-5.27363682,1.07613700,0.04604576,0.02915915,0.36552995,0.71652289,0.00000000,0.27843034,0.10231705
-5.26763382,1.08126048,0.04716381,0.02981674,0.37483024,0.71915690,0.00000000,0.27990942,0.10439060
-5.26163082,1.08228913,0.04809947,0.03042668,0.38374711,0.71890718,0.00000000,0.28029039,0.10610585
-5.25562781,1.07910605,0.04884019,0.03097328,0.39204697,0.71571920,0.00000000,0.27953015,0.10743125
-5.24962481,1.07168758,0.04937503,0.03144210,0.39951336,0.70960435,0.00000000,0.27761360,0.10834239
-5.24362181,1.06010114,0.04969492,0.03182034,0.40595254,0.70063773,0.00000000,0.27455341,0.10882252
-5.23761881,1.04450156,0.04979289,0.03209710,0.41119905,0.68895491,0.00000000,0.27038918,0.10886318
-5.23161581,1.02512634,0.04966430,0.03226381,0.41512138,0.67474784,0.00000000,0.26518605,0.10846456
-5.22561281,1.00229003,0.04930713,0.03231449,0.41762721,0.65826006,0.00000000,0.25903287,0.10763594
-5.21960980,0.97637793,0.04872218,0.03224612,0.41866821,0.63978148,0.00000000,0.25204008,0.10639585
-5.21360680,0.94783912,0.04791324,0.03205882,0.41824403,0.61964270,0.00000000,0.24433722,0.10477220
-5.20760380,0.91717896,0.04688722,0.03175612,0.41640511,0.59820908,0.00000000,0.23607018,0.10280212
-5.20160080,0.88495097,0.04565421,0.03134500,0.41325421,0.57587446,0.00000000,0.22739831,0.10053173
-5.19559780,0.85174811,0.04422741,0.03083589,0.40894624,0.55305468,0.00000000,0.21849131,0.09801548
-5.18959480,0.81819324,0.04262300,0.03024258,0.40368630,0.53018070,0.00000000,0.20952599,0.09531542
-5.18359180,0.78492878,0.04085993,0.02958196,0.39772580,0.50769141,0.00000000,0.20068289,0.09250009
-5.17758879,0.75260554,0.03895956,0.02887363,0.39135658,0.48602603,0.00000000,0.19214272,0.08964317
-5.17158579,0.72187052,0.03694524,0.02813942,0.38490318,0.46561615,0.00000000,0.18408284,0.08682183
-5.16558279,0.69335396,0.03484180,0.02740280,0.37871323,0.44687730,0.00000000,0.17667344,0.08411495
-5.15957979,0.66765556,0.03267500,0.02668812,0.37314647,0.43020023,0.00000000,0.17007388,0.08160103
-5.15357679,0.64533017,0.03047091,0.02601989,0.36856246,0.41594196,0.00000000,0.16442889,0.07935603
-5.14757379,0.62687331,0.02825533,0.02542191,0.36530757,0.40441673,0.00000000,0.15986486,0.07745106
-5.14157079,0.61270677,0.02605313,0.02491646,0.36370168,0.39588717,0.00000000,0.15648637,0.07595017
-5.13556778,0.60316485,0.02388775,0.02452346,0.36402503,0.39055578,0.00000000,0.15437281,0.07490805
-5.12956478,0.59848176,0.02178066,0.02425968,0.36650580,0.38855730,0.00000000,0.15357555,0.07436808
-5.12356178,0.59878066,0.01975095,0.02413809,0.37130903,0.38995197,0.00000000,0.15411544,0.07436046
-5.11755878,0.60406506,0.01781497,0.02416726,0.37852714,0.39472044,0.00000000,0.15598098,0.07490074
-5.11155578,0.61421290,0.01598614,0.02435092,0.38817284,0.40276025,0.00000000,0.15912731,0.07598872
-5.10555278,0.62897407,0.01427481,0.02468772,0.40017449,0.41388456,0.00000000,0.16347586,0.07760787
-5.09954977,0.64797153,0.01268824,0.02517113,0.41437444,0.42782315,0.00000000,0.16891515,0.07972519
-5.09354677,0.67070650,0.01123069,0.02578956,0.43053042,0.44422604,0.00000000,0.17530243,0.08229165
-5.08754377,0.69656765,0.00990360,0.02652663,0.44832010,0.46266977,0.00000000,0.18246644,0.08524320
-5.08154077,0.72484457,0.00870583,0.02736167,0.46734870,0.48266623,0.00000000,0.19021111,0.08850234
-5.07553777,0.75474490,0.00763396,0.02827040,0.48715958,0.50367419,0.00000000,0.19832031,0.09198015
-5.06953477,0.78541513,0.00668266,0.02922569,0.50724735,0.52511295,0.00000000,0.20656334,0.09557887
-5.06353177,0.81596413,0.00584505,0.03019854,0.52707316,0.54637799,0.00000000,0.21470118,0.09919481
-5.05752876,0.84548893,0.00511308,0.03115907,0.54608158,0.56685804,0.00000000,0.22249325,0.10272154
-5.05152576,0.87310167,0.00447790,0.03207758,0.56371846,0.58595292,0.00000000,0.22970437,0.10605329
-5.04552276,0.89795687,0.00393024,0.03292562,0.57944898,0.60309169,0.00000000,0.23611179,0.10908837
-5.03951976,0.91927789,0.00346069,0.03367705,0.59277543,0.61775024,0.00000000,0.24151195,0.11173251
-5.03351676,0.93638150,0.00306003,0.03430896,0.60325360,0.62946771,0.00000000,0.24572669,0.11390197
-5.02751376,0.94869970,0.00271945,0.03480252,0.61050754,0.63786106,0.00000000,0.24860876,0.11552629
-5.02151076,0.95579774,0.00243072,0.03514366,0.61424178,0.64263724,0.00000000,0.25004623,0.11655064
-5.01550775,0.95738771,0.00218639,0.03532352,0.61425064,0.64360231,0.00000000,0.24996579,0.11693755
-5.00950475,0.95333706,0.00197987,0.03533879,0.61042434,0.64066741,0.00000000,0.24833471,0.11666798
-5.00350175,0.94367181,0.00180546,0.03519175,0.60275152,0.63385101,0.00000000,0.24516139,0.11574185
-4.99749875,0.92857434,0.00165845,0.03489013,0.59131841,0.62327773,0.00000000,0.24049458,0.11417776
-4.99149575,0.90837593,0.00153504,0.03444675,0.57630445,0.60917356,0.00000000,0.23442120,0.11201209
-4.98549275,0.88354440,0.00143236,0.03387898,0.55797495,0.59185791,0.00000000,0.22706298,0.10929752
-4.97948974,0.85466766,0.00134839,0.03320805,0.53667094,0.57173280,0.00000000,0.21857202,0.10610098
-4.97348674,0.82243370,0.00128190,0.03245818,0.51279700,0.54926979,0.00000000,0.20912556,0.10250119
-4.96748374,0.78760810,0.00123236,0.03165570,0.48680741,0.52499509,0.00000000,0.19892013,0.09858582
-4.96148074,0.75101006,0.00119987,0.03082803,0.45919154,0.49947373,0.00000000,0.18816537,0.09444855
-4.95547774,0.71348781,0.00118505,0.03000272,0.43045891,0.47329318,0.00000000,0.17707780,0.09018604
-4.94947474,0.67589452,0.00118895,0.02920652,0.40112472,0.44704730,0.00000000,0.16587477,0.08589487
-4.94347174,0.63906547,0.00121292,0.02846451,0.37169635,0.42132094,0.00000000,0.15476877,0.08166882
-4.93746873,0.60379726,0.00125857,0.02779929,0.34266122,0.39667597,0.00000000,0.14396243,0.07759629
-4.93146573,0.57082973,0.00132765,0.02723042,0.31447665,0.37363879,0.00000000,0.13364413,0.07375816
-4.92546273,0.54083084,0.00142195,0.02677385,0.28756158,0.35268994,0.00000000,0.12398455,0.07022605
-4.91945973,0.51438490,0.00154320,0.02644168,0.26229064,0.33425568,0.00000000,0.11513407,0.06706097
-4.91345673,0.49198421,0.00169303,0.02624188,0.23899032,0.31870179,0.00000000,0.10722107,0.06431251
-4.90745373,0.47402390,0.00187287,0.02617836,0.21793720,0.30632948,0.00000000,0.10035106,0.06201845
-4.90145073,0.46079991,0.00208387,0.02625105,0.19935809,0.29737326,0.00000000,0.09460666,0.06020470
-4.89544772,0.45250976,0.00232686,0.02645611,0.18343167,0.29200060,0.00000000,0.09004823,0.05888577
-4.88944472,0.44925565,0.00260229,0.02678631,0.17029145,0.29031324,0.00000000,0.08671511,0.05806535
-4.88344172,0.45104963,0.00291019,0.02723142,0.16002950,0.29234978,0.00000000,0.08462727,0.05773733
-4.87743872,0.45782033,0.00325018,0.02777870,0.15270082,0.29808937,0.00000000,0.08378735,0.05788685
-4.87143572,0.46942079,0.00362143,0.02841336,0.14832775,0.30745625,0.00000000,0.08418288,0.05849155
-4.86543272,0.48563722,0.00402267,0.02911906,0.14690439,0.32032497,0.00000000,0.08578859,0.05952284
-4.85942971,0.50619810,0.00445226,0.02987847,0.14840046,0.33652593,0.00000000,0.08856869,0.06094718
-4.85342671,0.53078359,0.00490820,0.03067367,0.15276475,0.35585129,0.00000000,0.09247909,0.06272733
-4.84742371,0.55903470,0.00538820,0.03148663,0.15992775,0.37806091,0.00000000,0.09746937,0.06482350
-4.84142071,0.59056238,0.00588976,0.03229957,0.16980348,0.40288825,0.00000000,0.10348457,0.06719441
-4.83541771,0.62495600,0.00641024,0.03309535,0.18229060,0.43004619,0.00000000,0.11046664,0.06979823
-4.82941471,0.66179125,0.00694692,0.03385774,0.19727277,0.45923244,0.00000000,0.11835553,0.07259336
-4.82341171,0.70063736,0.00749715,0.03457172,0.21461828,0.49013465,0.00000000,0.12709000,0.07553909
-4.81740870,0.74106333,0.00805833,0.03522360,0.23417929,0.52243498,0.00000000,0.13660798,0.07859608
-4.81140570,0.78264326,0.00862804,0.03580130,0.25579063,0.55581411,0.00000000,0.14684658,0.08172674
-4.80540270,0.82496056,0.00920400,0.03629437,0.27926852,0.58995452,0.00000000,0.15774176,0.08489545
-4.79939970,0.86761110,0.00978416,0.03669415,0.30440921,0.62454306,0.00000000,0.16922767,0.08806866
-4.79339670,0.91020520,0.01036664,0.03699378,0.33098794,0.65927276,0.00000000,0.18123570,0.09121482
-4.78739370,0.95236853,0.01094969,0.03718824,0.35875819,0.69384388,0.00000000,0.19369339,0.09430434
-4.78139070,0.99374205,0.01153165,0.03727431,0.38745158,0.72796422,0.00000000,0.20652321,0.09730931
-4.77538769,1.03398109,0.01211084,0.03725053,0.41677840,0.76134893,0.00000000,0.21964127,0.10020330
-4.76938469,1.07275391,0.01268551,0.03711715,0.44642898,0.79371983,0.00000000,0.23295625,0.10296102
-4.76338169,1.10973989,0.01325369,0.03687598,0.47607598,0.82480455,0.00000000,0.24636856,0.10555807
-4.75737869,1.14462780,0.01381314,0.03653032,0.50537765,0.85433575,0.00000000,0.25976984,0.10797067
-4.75137569,1.17711446,0.01436128,0.03608477,0.53398200,0.88205057,0.00000000,0.27304299,0.11017544
-4.74537269,1.20690417,0.01489510,0.03554509,0.56153203,0.90769078,0.00000000,0.28606285,0.11214929
-4.73936968,1.23370925,0.01541124,0.03491806,0.58767174,0.93100365,0.00000000,0.29869754,0.11386946
-4.73336668,1.25725190,0.01590591,0.03421129,0.61205301,0.95174396,0.00000000,0.31081060,0.11531359
-4.72736368,1.27726769,0.01637509,0.03343307,0.63434303,0.96967714,0.00000000,0.32226382,0.11646008
-4.72136068,1.29351065,0.01681459,0.03259222,0.65423217,0.98458365,0.00000000,0.33292086,0.11728848
-4.71535768,1.30575989,0.01722026,0.03169797,0.67144205,0.99626454,0.00000000,0.34265144,0.11778009
-4.70935468,1.31382760,0.01758818,0.03075981,0.68573351,1.00454797,0.00000000,0.35133598,0.11791868
-4.70335168,1.31756801,0.01791494,0.02978743,0.69691412,1.00929651,0.00000000,0.35887053,0.11769123
-4.69734867,1.31688689,0.01819790,0.02879061,0.70484511,1.01041476,0.00000000,0.36517173,0.11708883
-4.69134567,1.31175094,0.01843539,0.02777918,0.70944710,1.00785685,0.00000000,0.37018149,0.11610748
-4.68534267,1.30219642,0.01862701,0.02676294,0.71070469,1.00163338,0.00000000,0.37387114,0.11474889
-4.67933967,1.28833639,0.01877379,0.02575162,0.70866925,0.99181721,0.00000000,0.37624480,0.11302114
-4.67333667,1.27036586,0.01887832,0.02475479,0.70346002,0.97854757,0.00000000,0.37734170,0.11093917
-4.66733367,1.24856423,0.01894484,0.02378187,0.69526317,0.96203218,0.00000000,0.37723712,0.10852507
-4.66133067,1.22329467,0.01897922,0.02284197,0.68432877,0.94254686,0.00000000,0.37604205,0.10580809
-4.65532766,1.19500000,0.01898883,0.02194380,0.67096567,0.92043259,0.00000000,0.37390118,0.10282440
-4.64932466,1.16419512,0.01898237,0.02109557,0.65553442,0.89608966,0.00000000,0.37098950,0.09961651
-4.64332166,1.13145592,0.01896962,0.02030484,0.63843839,0.86996936,0.00000000,0.36750736,0.09623246
-4.63731866,1.09740511,0.01896102,0.01957829,0.62011331,0.84256309,0.00000000,0.36367426,0.09272468
-4.63131566,1.06269541,0.01896732,0.01892159,0.60101568,0.81438950,0.00000000,0.35972167,0.08914871
-4.62531266,1.02799087,0.01899910,0.01833919,0.58161038,0.78598007,0.00000000,0.35588500,0.08556171
-4.61930965,0.99394693,0.01906631,0.01783411,0.56235796,0.75786379,0.00000000,0.35239526,0.08202081
-4.61330665,0.96119038,0.01917779,0.01740777,0.54370213,0.73055154,0.00000000,0.34947070,0.07858154
-4.60730365,0.93029992,0.01934088,0.01705985,0.52605771,0.70452097,0.00000000,0.34730875,0.07529620
-4.60130065,0.90178826,0.01956097,0.01678818,0.50979984,0.68020244,0.00000000,0.34607873,0.07221234
-4.59529765,0.87608667,0.01984128,0.01658869,0.49525435,0.65796671,0.00000000,0.34591564,0.06937150
-4.58929465,0.85353248,0.02018257,0.01645543,0.48269007,0.63811476,0.00000000,0.34691521,0.06680802
-4.58329165,0.83436018,0.02058305,0.01638063,0.47231290,0.62087036,0.00000000,0.34913049,0.06454827
-4.57728864,0.81869635,0.02103840,0.01635489,0.46426207,0.60637530,0.00000000,0.35257005,0.06261004
-4.57128564,0.80655847,0.02154183,0.01636738,0.45860835,0.59468772,0.00000000,0.35719789,0.06100230
-4.56528264,0.79785773,0.02208428,0.01640616,0.45535443,0.58578320,0.00000000,0.36293483,0.05972522
-4.55927964,0.79240525,0.02265476,0.01645850,0.45443708,0.57955860,0.00000000,0.36966152,0.05877048
-4.55327664,0.78992158,0.02324063,0.01651132,0.45573109,0.57583821,0.00000000,0.37722259,0.05812184
-4.54727364,0.79004864,0.02382811,0.01655159,0.45905454,0.57438200,0.00000000,0.38543200,0.05775587
-4.54127064,0.79236366,0.02440267,0.01656673,0.46417537,0.57489528,0.00000000,0.39407898,0.05764293
-4.53526763,0.79639443,0.02494953,0.01654511,0.47081871,0.57703948,0.00000000,0.40293464,0.05774817
-4.52926463,0.80163499,0.02545412,0.01647636,0.47867491,0.58044359,0.00000000,0.41175869,0.05803271
-4.52326163,0.80756149,0.02590252,0.01635179,0.48740792,0.58471563,0.00000000,0.42030614,0.05845478
-4.51725863,0.81364731,0.02628184,0.01616461,0.49666372,0.58945396,0.00000000,0.42833380,0.05897093
-4.51125563,0.81937732,0.02658055,0.01591017,0.50607884,0.59425809,0.00000000,0.43560630,0.05953710
-4.50525263,0.82426066,0.02678881,0.01558612,0.51528860,0.59873860,0.00000000,0.44190158,0.06010980
-4.49924962,0.82784204,0.02689860,0.01519241,0.52393510,0.60252618,0.00000000,0.44701573,0.06064707
-4.49324662,0.82971139,0.02690392,0.01473127,0.53167476,0.60527958,0.00000000,0.45076710,0.06110944
