energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.77788894,4.85172832,0.00274650,0.95116479,0.57196805,0.64306834,0.10997253,1.59912824,0.86990031,1.35362916
-5.77188594,4.74887943,0.00257527,0.92491131,0.55954359,0.63633576,0.10811835,1.57296619,0.84910182,1.31587875
-5.76588294,4.62159105,0.00242487,0.89369395,0.54474973,0.62565095,0.10577828,1.53896683,0.82393948,1.27102646
-5.75987994,4.47215292,0.00229413,0.85817837,0.52766677,0.61124143,0.10299828,1.49756431,0.79491411,1.22002511
-5.75387694,4.30340145,0.00218229,0.81911092,0.50845082,0.59342243,0.09983908,1.44940977,0.76261430,1.16394133
-5.74787394,4.11862857,0.00208901,0.77729604,0.48732686,0.57258650,0.09637429,1.39534793,0.72769819,1.10392315
-5.74187094,3.92147606,0.00201432,0.73357242,0.46457926,0.54919046,0.09268797,1.33638676,0.69087320,1.04116585
-5.73586793,3.71582012,0.00195859,0.68878887,0.44054008,0.52374039,0.08887199,1.27366160,0.65287463,0.97687757
-5.72986493,3.50565104,0.00192252,0.64378092,0.41557611,0.49677524,0.08502297,1.20839554,0.61444390,0.91224597
-5.72386193,3.29495264,0.00190698,0.59934875,0.39007503,0.46884985,0.08123925,1.14185770,0.57630731,0.84840708
-5.71785893,3.08758608,0.00191302,0.55623744,0.36443140,0.44051799,0.07761766,1.07532126,0.53915611,0.78641726
-5.71185593,2.88718206,0.00194166,0.51511977,0.33903320,0.41231609,0.07425054,1.01002281,0.50362831,0.72722925
-5.70585293,2.69704465,0.00199391,0.47658225,0.31424933,0.38474830,0.07122280,0.94712450,0.47029303,0.67167258
-5.69984992,2.52006960,0.00207053,0.44111448,0.29041849,0.35827326,0.06860932,0.88768037,0.43963751,0.62043893
-5.69384692,2.35867887,0.00217206,0.40910186,0.26783988,0.33329305,0.06647266,0.83260764,0.41205722,0.57407231
-5.68784392,2.21477268,0.00229862,0.38082180,0.24676593,0.31014459,0.06486118,0.78266390,0.38784903,0.53296416
-5.68184092,2.08969940,0.00244989,0.35644310,0.22739708,0.28909358,0.06380759,0.73843051,0.36720761,0.49735297
-5.67583792,1.98424314,0.00262501,0.33602829,0.20987875,0.27033099,0.06332801,0.70030241,0.35022487,0.46732812
-5.66983492,1.89862841,0.00282255,0.31953870,0.19430040,0.25397222,0.06342145,0.66848441,0.33689223,0.44283752
-5.66383192,1.83254053,0.00304048,0.30684180,0.18069650,0.24005854,0.06406991,0.64299350,0.32710558,0.42369832
-5.65782891,1.78516039,0.00327615,0.29772052,0.16904923,0.22856075,0.06523888,0.62366690,0.32067266,0.40961048
-5.65182591,1.75521184,0.00352633,0.29188416,0.15929264,0.21938476,0.06687836,0.61017520,0.31732237,0.40017236
-5.64582291,1.74101955,0.00378725,0.28898050,0.15131813,0.21237874,0.06892437,0.60203995,0.31671592,0.39489792
-5.63981991,1.74057563,0.00405465,0.28860874,0.14498068,0.20734158,0.07130079,0.59865492,0.31845927,0.39323501
-5.63381691,1.75161254,0.00432392,0.29033303,0.14010593,0.20403220,0.07392167,0.59931019,0.32211655,0.39458432
-5.62781391,1.77168029,0.00459018,0.29369613,0.13649748,0.20217957,0.07669375,0.60321835,0.32722421,0.39831841
-5.62181091,1.79822566,0.00484843,0.29823297,0.13394434,0.20149291,0.07951930,0.60954180,0.33330528,0.40380046
-5.61580790,1.82867133,0.00509370,0.30348376,0.13222835,0.20167183,0.08229896,0.61742049,0.33988361,0.41040234
-5.60980490,1.86049259,0.00532119,0.30900641,0.13113117,0.20241623,0.08493485,0.62599909,0.34649753,0.41752157
-5.60380190,1.89128974,0.00552643,0.31438793,0.13044082,0.20343551,0.08733339,0.63445293,0.35271272,0.42459677
-5.59779890,1.91885406,0.00570544,0.31925455,0.12995751,0.20445694,0.08940816,0.64201201,0.35813374,0.43112132
-5.59179590,1.94122559,0.00585486,0.32328035,0.12949881,0.20523306,0.09108247,0.64798223,0.36241417,0.43665487
-5.58579290,1.95674126,0.00597204,0.32619413,0.12890381,0.20554780,0.09229152,0.65176352,0.36526479,0.44083235
-5.57978989,1.96407189,0.00605517,0.32778449,0.12803639,0.20522129,0.09298427,0.65286420,0.36645986,0.44337045
-5.57378689,1.96224741,0.00610331,0.32790276,0.12678765,0.20411329,0.09312474,0.65091140,0.36584108,0.44407132
-5.56778389,1.95066968,0.00611645,0.32646406,0.12507716,0.20212517,0.09269285,0.64565723,0.36331937,0.44282334
-5.56178089,1.92911286,0.00609545,0.32344621,0.12285350,0.19920040,0.09168467,0.63698082,0.35887440,0.43959930
-5.55577789,1.89771192,0.00604204,0.31888684,0.12009377,0.19532384,0.09011216,0.62488614,0.35255189,0.43445183
-5.54977489,1.85694020,0.00595874,0.31287866,0.11680240,0.19051964,0.08800239,0.60949621,0.34445901,0.42750655
-5.54377189,1.80757727,0.00584873,0.30556335,0.11300931,0.18484815,0.08539626,0.59104376,0.33475807,0.41895321
-5.53776888,1.75066902,0.00571576,0.29712426,0.10876742,0.17840191,0.08234684,0.56985928,0.32365886,0.40903529
-5.53176588,1.68748190,0.00556395,0.28777822,0.10414986,0.17130099,0.07891736,0.54635668,0.31140998,0.39803852
-5.52576288,1.61945360,0.00539769,0.27776707,0.09924686,0.16368786,0.07517907,0.52101773,0.29828970,0.38627898
-5.51975988,1.54814248,0.00522146,0.26734910,0.09416253,0.15572207,0.07120880,0.49437560,0.28459668,0.37409119
-5.51375688,1.47517791,0.00503966,0.25679085,0.08901169,0.14757498,0.06708671,0.46699847,0.27064103,0.36181692
-5.50775388,1.40221369,0.00485650,0.24635973,0.08391678,0.13942468,0.06289390,0.43947373,0.25673604,0.34979500
-5.50175088,1.33088627,0.00467585,0.23631757,0.07900506,0.13145130,0.05871037,0.41239337,0.24319099,0.33835279
-5.49574787,1.26277914,0.00450117,0.22691554,0.07440606,0.12383293,0.05461305,0.38634105,0.23030522,0.32779950
-5.48974487,1.19939436,0.00433546,0.21839049,0.07024944,0.11674205,0.05067422,0.36188102,0.21836370,0.31842165
-5.48374187,1.14213174,0.00418118,0.21096276,0.06666319,0.11034271,0.04696017,0.33954915,0.20763411,0.31048067
-5.47773887,1.09227560,0.00404026,0.20483555,0.06377215,0.10478836,0.04353019,0.31984613,0.19836549,0.30421285
-5.47173587,1.05098871,0.00391418,0.20019571,0.06169691,0.10022024,0.04043587,0.30323247,0.19078827,0.29983122
-5.46573287,1.01931247,0.00380395,0.19721566,0.06055294,0.09676628,0.03772072,0.29012539,0.18511565,0.29752929
-5.45972986,0.99817226,0.00371024,0.19605645,0.06044988,0.09454053,0.03541998,0.28089698,0.18154591,0.29748628
-5.45372686,0.98838645,0.00363345,0.19687146,0.06149093,0.09364266,0.03356065,0.27587343,0.18026549,0.29987341
-5.44772386,0.99067771,0.00357383,0.19981052,0.06377236,0.09415781,0.03216167,0.27533482,0.18145248,0.30486078
-5.44172086,1.00568493,0.00353158,0.20502411,0.06738286,0.09615628,0.03123421,0.27951516,0.18528019,0.31262436
-5.43571786,1.03397450,0.00350696,0.21266738,0.07240285,0.09969324,0.03078192,0.28860228,0.19192048,0.32335268
-5.42971486,1.07604960,0.00350038,0.22290351,0.07890362,0.10480818,0.03080132,0.30273738,0.20154653,0.33725272
-5.42371186,1.13235658,0.00351252,0.23590634,0.08694639,0.11152424,0.03128208,0.32201394,0.21433480,0.35455451
-5.41770885,1.20328778,0.00354432,0.25186196,0.09658117,0.11984718,0.03220726,0.34647618,0.23046602,0.37551424
-5.41170585,1.28918037,0.00359712,0.27096898,0.10784552,0.12976425,0.03355356,0.37611687,0.25012490,0.40041548
-5.40570285,1.39031120,0.00367258,0.29343747,0.12076331,0.14124295,0.03529152,0.41087477,0.27349855,0.42956830
-5.39969985,1.50688794,0.00377273,0.31948641,0.13534344,0.15422972,0.03738570,0.45063208,0.30077358,0.46330614
-5.39369685,1.63903699,0.00389990,0.34933961,0.15157875,0.16864878,0.03979495,0.49521190,0.33213174,0.50198036
-5.38769385,1.78678879,0.00405669,0.38322012,0.16944504,0.18440128,0.04247262,0.54437646,0.36774428,0.54595237
-5.38169085,1.95006137,0.00424585,0.42134315,0.18890041,0.20136477,0.04536701,0.59782606,0.40776503,0.59558354
-5.37568784,2.12864299,0.00447020,0.46390760,0.20988486,0.21939334,0.04842185,0.65519939,0.45232239,0.65122277
-5.36968484,2.32217459,0.00473249,0.51108632,0.23232033,0.23831836,0.05157697,0.71607529,0.50151035,0.71319209
-5.36368184,2.53013287,0.00503531,0.56301528,0.25611101,0.25795001,0.05476920,0.77997617,0.55537883,0.78177035
-5.35767884,2.75181471,0.00538089,0.61978193,0.28114408,0.27807955,0.05793333,0.84637312,0.61392354,0.85717553
-5.35167584,2.98632334,0.00577106,0.68141291,0.30729075,0.29848248,0.06100337,0.91469279,0.67707567,0.93954579
-5.34567284,3.23255678,0.00620702,0.74786165,0.33440747,0.31892233,0.06391386,0.98432562,0.74469181,1.02892009
-5.33966983,3.48919900,0.00668927,0.81899605,0.36233740,0.33915512,0.06660139,1.05463539,0.81654439,1.12521868
-5.33366683,3.75471399,0.00721750,0.89458698,0.39091185,0.35893436,0.06900605,1.12496952,0.89231321,1.22822441
-5.32766383,4.02734320,0.00779048,0.97429790,0.41995173,0.37801621,0.07107301,1.19466984,0.97157843,1.33756554
-5.32166083,4.30510676,0.00840598,1.05767641,0.44926895,0.39616490,0.07275395,1.26308335,1.05381550,1.45270106
-5.31565783,4.58580889,0.00906074,1.14414825,0.47866756,0.41315791,0.07400842,1.32957249,1.13839268,1.57290936
-5.30965483,4.86704812,0.00975041,1.23301434,0.50794488,0.42879092,0.07480492,1.39352467,1.22457146,1.69728140
-5.30365183,5.14623308,0.01046959,1.32345171,0.53689235,0.44288219,0.07512184,1.45436068,1.31151044,1.82471925
-5.29764882,5.42060444,0.01121184,1.41451846,0.56529645,0.45527636,0.07494802,1.51154187,1.39827303,1.95394077
-5.29164582,5.68726387,0.01196972,1.50516362,0.59293961,0.46584737,0.07428300,1.56457609,1.48383912,2.08349136
-5.28564282,5.94321056,0.01273493,1.59424174,0.61960136,0.47450069,0.07313693,1.61302237,1.56712103,2.21176306
-5.27963982,6.18538574,0.01349843,1.68053260,0.64505983,0.48117455,0.07153015,1.65649472,1.64698350,2.33702123
-5.27363682,6.41072540,0.01425056,1.76276558,0.66909384,0.48584047,0.06949237,1.69466508,1.72226742,2.45743857
-5.26763382,6.61622076,0.01498131,1.83964840,0.69148562,0.48850296,0.06706170,1.72726601,1.79181703,2.57113604
-5.26163082,6.79898584,0.01568047,1.90989942,0.71202444,0.48919858,0.06428325,1.75409328,1.85450960,2.67622944
-5.25562781,6.95633061,0.01633792,1.97228252,0.73051102,0.48799455,0.06120772,1.77500877,1.90928681,2.77088054
-5.24962481,7.08583783,0.01694389,2.02564330,0.74676294,0.48498689,0.05788972,1.78994382,1.95518671,2.85335066
-5.24362181,7.18544098,0.01748923,2.06894523,0.76062071,0.48029829,0.05438617,1.79890318,1.99137494,2.92205498
-5.23761881,7.25350023,0.01796569,2.10130426,0.77195449,0.47407592,0.05075463,1.80196951,2.01717400,2.97561508
-5.23161581,7.28887319,0.01836618,2.12202018,0.78067117,0.46648905,0.04705175,1.79930817,2.03208908,3.01290743
-5.22561281,7.29097659,0.01868507,2.13060338,0.78672134,0.45772674,0.04333183,1.79117202,2.03582931,3.03310562
-5.21960980,7.25983566,0.01891835,2.12679560,0.79010586,0.44799544,0.03964564,1.77790560,2.02832325,3.03571413
-5.21360680,7.19611767,0.01906383,2.11058350,0.79088151,0.43751664,0.03603938,1.75994824,2.00972767,3.02059189
-5.20760380,7.10114699,0.01912130,2.08220421,0.78916534,0.42652443,0.03255394,1.73783526,1.98042903,2.98796425
-5.20160080,6.97689946,0.01909254,2.04214259,0.78513716,0.41526281,0.02922434,1.71219669,1.94103732,2.93842256
-5.19559780,6.82597491,0.01898138,1.99111983,0.77903991,0.40398297,0.02607957,1.68375296,1.89237231,2.87291118
-5.18959480,6.65154768,0.01879356,1.93007405,0.77117760,0.39294010,0.02314244,1.65330687,1.83544257,2.79270212
-5.18359180,6.45729594,0.01853668,1.86013347,0.76191061,0.38238996,0.02042987,1.62173185,1.77141806,2.69935849
-5.17758879,6.24731184,0.01821990,1.78258341,0.75164841,0.37258499,0.01795317,1.58995612,1.70159731,2.59468819
-5.17158579,6.02599540,0.01785373,1.69882835,0.74083971,0.36377010,0.01571860,1.55894309,1.62737044,2.48068983
-5.16558279,5.79793610,0.01744966,1.61035089,0.72996041,0.35617804,0.01372793,1.52966845,1.55017961,2.35949321
-5.15957979,5.56778654,0.01701985,1.51866918,0.71949962,0.35002456,0.01197911,1.50309448,1.47147839,2.23329701
-5.15357679,5.34013314,0.01657671,1.42529471,0.70994446,0.34550343,0.01046700,1.48014254,1.39269169,2.10430616
-5.14757379,5.11936907,0.01613250,1.33169205,0.70176402,0.34278143,0.00918399,1.46166488,1.31517776,1.97467150
-5.14157079,4.90957416,0.01569896,1.23924218,0.69539335,0.34199360,0.00812070,1.44841678,1.24019369,1.84643409
-5.13556778,4.71440659,0.01528693,1.14921060,0.69121802,0.34323887,0.00726652,1.44103035,1.16886544,1.72147611
-5.12956478,4.53701021,0.01490603,1.06272119,0.68956000,0.34657624,0.00661014,1.43999115,1.10216352,1.60147992
-5.12356178,4.37994074,0.01456439,0.98073666,0.69066547,0.35202190,0.00613995,1.44561870,1.04088473,1.48789647
-5.11755878,4.24511297,0.01426841,0.90404562,0.69469502,0.35954715,0.00584436,1.45805190,0.98564046,1.38192351
-5.11155578,4.13377042,0.01402267,0.83325652,0.70171676,0.36907756,0.00571198,1.47723996,0.93685138,1.28449388
-5.10555278,4.04647756,0.01382980,0.76879796,0.71170260,0.38049332,0.00573180,1.50293946,0.89474842,1.19627331
-5.09954977,3.98313385,0.01369051,0.71092477,0.72452773,0.39363078,0.00589315,1.53471769,0.85937954,1.11766725
-5.09354677,3.94300825,0.01360364,0.65972927,0.73997358,0.40828534,0.00618575,1.57196223,0.83062149,1.04883525
-5.08754377,3.92479169,0.01356630,0.61515642,0.75773383,0.42421552,0.00659953,1.61389649,0.80819587,0.98971203
-5.08154077,3.92666482,0.01357405,0.57702218,0.77742345,0.44114817,0.00712455,1.65960063,0.79168854,0.94003332
-5.07553777,3.94637784,0.01362110,0.54503378,0.79859030,0.45878467,0.00775085,1.70803714,0.78057148,0.89936530
-5.06953477,3.98133897,0.01370062,0.51881106,0.82072894,0.47680792,0.00846823,1.75808018,0.77422615,0.86713599
-5.06353177,4.02870815,0.01380494,0.49790785,0.84329599,0.49488998,0.00926620,1.80854758,0.77196744,0.84266725
-5.05752876,4.08549269,0.01392589,0.48183266,0.86572671,0.51270013,0.01013377,1.85823453,0.77306761,0.82520607
-5.05152576,4.14864174,0.01405505,0.47006793,0.88745205,0.52991300,0.01105950,1.90594777,0.77677928,0.81395430
-5.04552276,4.21513676,0.01418402,0.46208746,0.90791577,0.54621672,0.01203137,1.95053920,0.78235711,0.80809586
-5.03951976,4.28207568,0.01430469,0.45737150,0.92659091,0.56132070,0.01303697,1.99093782,0.78907760,0.80682073
-5.03351676,4.34674855,0.01440944,0.45541942,0.94299528,0.57496290,0.01406353,2.02617917,0.79625674,0.80934561
-5.02751376,4.40670326,0.01449134,0.45575984,0.95670537,0.58691628,0.01509823,2.05543125,0.80326508,0.81493068
-5.02151076,4.45979985,0.01454433,0.45795819,0.96736838,0.59699438,0.01612841,2.07801636,0.80954037,0.82289264
-5.01550775,4.50425290,0.01456335,0.46162187,0.97471195,0.60505574,0.01714197,2.09342822,0.81459734,0.83261404
-5.00950475,4.53866120,0.01454443,0.46640324,0.97855138,0.61100710,0.01812778,2.10134390,0.81803486,0.84354911
-5.00350175,4.56202494,0.01448478,0.47200054,0.97879419,0.61480524,0.01907615,2.10163049,0.81954040,0.85522624
-4.99749875,4.57375033,0.01438284,0.47815717,0.97544184,0.61645747,0.01997932,2.09434632,0.81889187,0.86724765
-4.99149575,4.57364262,0.01423831,0.48465951,0.96858869,0.61602080,0.02083200,2.07973686,0.81595705,0.87928648
-4.98549275,4.56188811,0.01405210,0.49133356,0.95841829,0.61359972,0.02163191,2.05822568,0.81069078,0.89108178
-4.97948974,4.53902658,0.01382637,0.49804081,0.94519719,0.60934287,0.02238028,2.03040092,0.80313003,0.90243175
-4.97348674,4.50591557,0.01356445,0.50467353,0.92926643,0.60343864,0.02308240,1.99699784,0.79338724,0.91318592
-4.96748374,4.46368832,0.01327081,0.51114980,0.91103127,0.59610997,0.02374807,1.95887828,0.78164228,0.92323643
-4.96148074,4.41370731,0.01295097,0.51740856,0.89094930,0.58760862,0.02439201,1.91700786,0.76813316,0.93250912
-4.95547774,4.35751536,0.01261139,0.52340495,0.86951765,0.57820908,0.02503428,1.87243190,0.75314609,0.94095486
-4.94947474,4.29678660,0.01225944,0.52910609,0.84725949,0.56820255,0.02570054,1.82625081,0.73700510,0.94854146
-4.94347174,4.23327898,0.01190322,0.53448765,0.82471049,0.55789108,0.02642225,1.77959614,0.72006173,0.95524669
-4.93746873,4.16879052,0.01155151,0.53953116,0.80240563,0.54758230,0.02723683,1.73360780,0.70268502,0.96105271
-4.93146573,4.10512037,0.01121360,0.54422241,0.78086665,0.53758480,0.02818760,1.68941332,0.68525218,0.96594216
-4.92546273,4.04403616,0.01089920,0.54855074,0.76059056,0.52820432,0.02932366,1.64810953,0.66814020,0.96989610
-4.91945973,3.98724795,0.01061829,0.55250940,0.74203951,0.51974095,0.03069956,1.61074703,0.65171857,0.97289388
-4.91345673,3.93638911,0.01038097,0.55609678,0.72563198,0.51248707,0.03237480,1.57831744,0.63634323,0.97491481
-4.90745373,3.89300351,0.01019740,0.55931839,0.71173562,0.50672621,0.03441309,1.55174334,0.62235173,0.97594153
-4.90145073,3.85853824,0.01007758,0.56218937,0.70066148,0.50273246,0.03688140,1.53187055,0.61005967,0.97596465
-4.89544772,3.83434052,0.01003124,0.56473730,0.69265985,0.50077034,0.03984870,1.51946225,0.59975806,0.97498832
-4.88944472,3.82165711,0.01006776,0.56700497,0.68791728,0.50109478,0.04338443,1.51519440,0.59171170,0.97303626
-4.88344172,3.82163459,0.01019593,0.56905277,0.68655495,0.50395091,0.04755666,1.51965174,0.58615808,0.97015769
-4.87743872,3.83531887,0.01042393,0.57096052,0.68862805,0.50957355,0.05242997,1.53332396,0.58330678,0.96643257
-4.87143572,3.86365226,0.01075911,0.57282839,0.69412614,0.51818587,0.05806311,1.55660140,0.58333899,0.96197581
-4.86543272,3.90746723,0.01120791,0.57477670,0.70297446,0.52999735,0.06450629,1.58977016,0.58640704,0.95693987
-4.85942971,3.96747601,0.01177575,0.57694453,0.71503608,0.54520072,0.07179851,1.63300633,0.59263380,0.95151561
-4.85342671,4.04425630,0.01246691,0.57948709,0.73011498,0.56396803,0.07996465,1.68636968,0.60211190,0.94593112
-4.84742371,4.13823335,0.01328442,0.58257193,0.74796013,0.58644580,0.08901271,1.74979714,0.61490265,0.94044855
-4.84142071,4.24965984,0.01423003,0.58637410,0.76827062,0.61274963,0.09893120,1.82309664,0.63103503,0.93535909
-4.83541771,4.37859518,0.01530416,0.59107059,0.79070204,0.64295848,0.10968678,1.90594214,0.65050461,0.93097647
-4.82941471,4.52488619,0.01650586,0.59683437,0.81487410,0.67710892,0.12122247,1.99787076,0.67327276,0.92762924
-4.82341171,4.68815150,0.01783281,0.60382830,0.84037957,0.71518999,0.13345642,2.09828282,0.69926638,0.92565238
-4.81740870,4.86777174,0.01928141,0.61219946,0.86679453,0.75713875,0.14628146,2.20644570,0.72837833,0.92537882
-4.81140570,5.06288754,0.02084683,0.62207407,0.89368974,0.80283729,0.15956548,2.32150214,0.76046872,0.92713131
-4.80540270,5.27240679,0.02252308,0.63355355,0.92064286,0.85211125,0.17315284,2.44248335,0.79536731,0.93121505
-4.79939970,5.49502190,0.02430322,0.64671173,0.94725127,0.90473024,0.18686677,2.56832701,0.83287685,0.93791160
-4.79339670,5.72923724,0.02617941,0.66159355,0.97314487,0.96041023,0.20051269,2.69789991,0.87277760,0.94747411
-4.78739370,5.97340584,0.02814317,0.67821517,0.99799834,1.01881800,0.21388262,2.83002445,0.91483255,0.96012412
-4.78139070,6.22577394,0.03018546,0.69656547,1.02154230,1.07957737,0.22676027,2.96350818,0.95879334,0.97604969
-4.77538769,6.48453085,0.03229689,0.71660867,1.04357266,1.14227706,0.23892693,3.09717473,1.00440633,0.99540482
-4.76938469,6.74786135,0.03446783,0.73828793,1.06395752,1.20647978,0.25016772,3.22989494,1.05141861,1.01830970
-4.76338169,7.01399731,0.03668852,0.76152931,1.08264122,1.27173200,0.26027812,3.36061628,1.09958327,1.04485142
-4.75737869,7.28126510,0.03894916,0.78624597,1.09964494,1.33757403,0.26907036,3.48838893,1.14866377,1.07508467
-4.75137569,7.54812560,0.04123992,0.81234198,1.11506383,1.40354969,0.27637950,3.61238717,1.19843676,1.10903203
-4.74537269,7.81320399,0.04355092,0.83971542,1.12906047,1.46921523,0.28206887,3.73192460,1.24869331,1.14668339
-4.73936968,8.07530717,0.04587217,0.86826051,1.14185485,1.53414698,0.28603459,3.84646246,1.29923818,1.18799428
-4.73336668,8.33342767,0.04819349,0.89786840,1.15371140,1.59794742,0.28820902,3.95561048,1.34988717,1.23288293
-4.72736368,8.58673364,0.05050432,0.92842662,1.16492346,1.66024945,0.28856286,4.05912036,1.40046275,1.28122615
-4.72136068,8.83454588,0.05279360,0.95981720,1.17579613,1.72071878,0.28710595,4.15687238,1.45078816,1.33285415
-4.71535768,9.07630363,0.05504958,0.99191349,1.18662828,1.77905451,0.28388659,4.24885605,1.50068044,1.38754474
-4.70935468,9.31152183,0.05725968,1.02457610,1.19769474,1.83498823,0.27898950,4.33514632,1.54994300,1.44501734
-4.70335168,9.53974323,0.05941032,1.05764826,1.20922960,1.88828163,0.27253249,4.41587680,1.59835827,1.50492754
-4.69734867,9.76048912,0.06148688,1.09095105,1.22141159,1.93872345,0.26466208,4.49121197,1.64568121,1.56686271
-4.69134567,9.97321255,0.06347362,1.12427904,1.23435230,1.98612574,0.25554813,4.56132012,1.69163425,1.63033945
-4.68534267,10.17725786,0.06535379,1.15739674,1.24808785,2.03032024,0.24537801,4.62634873,1.73590428,1.69480338
-4.67933967,10.37182959,0.06710971,1.19003647,1.26257455,2.07115497,0.23435023,4.68640381,1.77814213,1.75963191
-4.67333667,10.55597338,0.06872301,1.22189788,1.27768854,2.10849154,0.22266817,4.74153426,1.81796488,1.82414004
-4.66733367,10.72857046,0.07017495,1.25264947,1.29322964,2.14220322,0.21053398,4.79172188,1.85496116,1.88758957
-4.66133067,10.88834611,0.07144684,1.28193227,1.30892881,2.17217405,0.19814291,4.83687745,1.88869919,1.94920148
-4.65532766,11.03389173,0.07252044,1.30936555,1.32445897,2.19829877,0.18567834,4.87684245,1.91873743,2.00817106
-4.64932466,11.16369903,0.07337855,1.33455466,1.33944838,2.22048357,0.17330765,4.91139591,1.94463738,2.06368550
-4.64332166,11.27620387,0.07400553,1.35710032,1.35349587,2.23864745,0.16117906,4.94026547,1.96597769,2.11494298
