energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.68784392,10.86952684,2.97682046,6.56965756,0.01390504,1.04796058,0.05616972,1.13585606,0.30857716,0.62111377
-5.68184092,10.87702327,3.04499636,6.54599101,0.01361824,1.05372969,0.05507651,1.15425998,0.31282158,0.61675776
-5.67583792,10.89472871,3.11926738,6.52867822,0.01339075,1.05967598,0.05407994,1.17619460,0.31900762,0.61152207
-5.66983492,10.92328592,3.19943160,6.51813820,0.01323016,1.06563853,0.05318889,1.20182553,0.32721686,0.60553760
-5.66383192,10.96335362,3.28525066,6.51480001,0.01314195,1.07147449,0.05241048,1.23127186,0.33749663,0.59895934
-5.65782891,11.01557805,3.37644066,6.51909188,0.01312936,1.07706291,0.05174974,1.26459754,0.34985662,0.59196099
-5.65182591,11.08055622,3.47265929,6.53142590,0.01319323,1.08230682,0.05120937,1.30180319,0.36426628,0.58472871
-5.64582291,11.15879275,3.57349035,6.55217905,0.01333196,1.08713358,0.05078952,1.34281874,0.38065305,0.57745436
-5.63981991,11.25065277,3.67842665,6.58167167,0.01354155,1.09149329,0.05048766,1.38749754,0.39890165,0.57032854
-5.63381691,11.35631355,3.78685311,6.62014460,0.01381571,1.09535564,0.05029858,1.43561215,0.41885452,0.56353347
-5.62781391,11.47571795,3.89803162,6.66773625,0.01414604,1.09870539,0.05021442,1.48685248,0.44031354,0.55723634
-5.62181091,11.60853277,4.01108946,6.72446124,0.01452232,1.10153668,0.05022485,1.54082637,0.46304297,0.55158310
-5.61580790,11.75411494,4.12501299,6.79019164,0.01493277,1.10384681,0.05031726,1.59706298,0.48677375,0.54669308
-5.60980490,11.91148816,4.23864804,6.86464233,0.01536450,1.10562990,0.05047712,1.65501901,0.51120895,0.54265463
-5.60380190,12.07933210,4.35070816,6.94736127,0.01580386,1.10687083,0.05068833,1.71408772,0.53603037,0.53952188
-5.59779890,12.25598555,4.45979124,7.03772564,0.01623696,1.10754002,0.05093368,1.77361054,0.56090603,0.53731288
-5.59179590,12.43946432,4.56440483,7.13494410,0.01665008,1.10758953,0.05119536,1.83289093,0.58549835,0.53600892
-5.58579290,12.62749370,4.66299943,7.23806559,0.01703016,1.10695061,0.05145541,1.89121006,0.60947281,0.53555530
-5.57978989,12.81755477,4.75400892,7.34599422,0.01736521,1.10553310,0.05169631,1.94784376,0.63250665,0.53586329
-5.57378689,13.00694263,4.83589633,7.45751008,0.01764473,1.10322675,0.05190145,2.00208007,0.65429751,0.53681332
-5.56778389,13.19283465,4.90720295,7.57129501,0.01786003,1.09990431,0.05205564,2.05323688,0.67457141,0.53825908
-5.56178089,13.37236571,4.96659838,7.68596257,0.01800452,1.09542632,0.05214554,2.10067880,0.69309005,0.54003257
-5.55577789,13.54270739,5.01292890,7.80009107,0.01807390,1.08964728,0.05216005,2.14383289,0.70965688,0.54194964
-5.54977489,13.70114784,5.04526141,7.91225844,0.01806626,1.08242283,0.05209059,2.18220249,0.72412196,0.54381612
-5.54377189,13.84516905,5.06292065,8.02107778,0.01798210,1.07361742,0.05193142,2.21537890,0.73638513,0.54543391
-5.53776888,13.97251831,5.06551724,8.12523236,0.01782423,1.06311207,0.05167971,2.24305031,0.74639760,0.54660728
-5.53176588,14.08127118,5.05296509,8.22350879,0.01759763,1.05081160,0.05133563,2.26500801,0.75416177,0.54714874
-5.52576288,14.16988338,5.02548683,8.31482740,0.01730921,1.03665103,0.05090230,2.28114947,0.75972928,0.54688461
-5.51975988,14.23722998,4.98360678,8.39826879,0.01696745,1.02060060,0.05038570,2.29147850,0.76319744,0.54565995
-5.51375688,14.28263033,4.92813176,8.47309558,0.01658212,1.00266916,0.04979443,2.29610245,0.76470412,0.54334283
-5.50775388,14.30585818,4.86012045,8.53876882,0.01616380,0.98290573,0.04913940,2.29522664,0.76442123,0.53982770
-5.50175088,14.30713669,4.78084287,8.59495833,0.01572349,0.96139912,0.04843352,2.28914624,0.76254727,0.53503790
-5.49574787,14.28711897,4.69173202,8.64154666,0.01527225,0.93827566,0.04769119,2.27823599,0.75929897,0.52892722
-5.48974487,14.24685491,4.59432990,8.67862644,0.01482069,0.91369520,0.04692789,2.26293806,0.75490250,0.52148051
-5.48374187,14.18774581,4.49023088,8.70649099,0.01437871,0.88784553,0.04615961,2.24374837,0.74958459,0.51271325
-5.47773887,14.11148872,4.38102480,8.72561860,0.01395513,0.86093574,0.04540230,2.22120199,0.74356385,0.50267036
-5.47173587,14.02001245,4.26824287,8.73665062,0.01355743,0.83318863,0.04467133,2.19585789,0.73704263,0.49142400
-5.46573287,13.91540789,4.15330849,8.74036431,0.01319156,0.80483288,0.04398091,2.16828350,0.73019977,0.47907080
-5.45972986,13.79985521,4.03749531,8.73764100,0.01286183,0.77609518,0.04334355,2.13903968,0.72318445,0.46572833
-5.45372686,13.67555048,3.92189418,8.72943101,0.01257081,0.74719283,0.04276960,2.10866633,0.71611148,0.45153115
-5.44772386,13.54463472,3.80739002,8.71671637,0.01231937,0.71832710,0.04226677,2.07766929,0.70905808,0.43662658
-5.44172086,13.40912775,3.69464928,8.70047292,0.01210675,0.68967775,0.04183981,2.04650868,0.70206232,0.42117017
-5.43571786,13.27086947,3.58411803,8.68163341,0.01193069,0.66139878,0.04149022,2.01558927,0.69512332,0.40532128
-5.42971486,13.13147074,3.47603001,8.66105310,0.01178756,0.63361568,0.04121611,1.98525294,0.68820307,0.38923877
-5.42371186,12.99227554,3.37042385,8.63947949,0.01167265,0.60642420,0.04101217,1.95577370,0.68122986,0.37307699
-5.41770885,12.85433609,3.26716790,8.61752773,0.01158034,0.57989049,0.04086977,1.92735509,0.67410316,0.35698224
-5.41170585,12.71840147,3.16599112,8.59566275,0.01150438,0.55405274,0.04077720,1.90013029,0.66669967,0.34108973
-5.40570285,12.58492032,3.06651803,8.57418925,0.01143819,0.52892386,0.04072002,1.87416474,0.65888029,0.32552124
-5.39969985,12.45405714,2.96830595,8.55325008,0.01137506,0.50449521,0.04068157,1.84946109,0.65049779,0.31038345
-5.39369685,12.32572147,2.87088242,8.53283315,0.01130845,0.48074103,0.04064358,1.82596630,0.64140464,0.29576694
-5.38769385,12.19960828,2.77378119,8.51278671,0.01123223,0.45762319,0.04058688,1.80358053,0.63146095,0.28174600
-5.38169085,12.07524780,2.67657509,8.49284222,0.01114086,0.43509624,0.04049214,1.78216734,0.62054184,0.26837898
-5.37568784,11.95206215,2.57890445,8.47264374,0.01102962,0.41311217,0.04034072,1.76156481,0.60854427,0.25570934
-5.36968484,11.82942613,2.48050017,8.45178228,0.01089474,0.39162492,0.04011551,1.74159710,0.59539279,0.24376719
-5.36368184,11.70672923,2.38120071,8.42983336,0.01073356,0.37059426,0.03980169,1.72208584,0.58104417,0.23257114
-5.35767884,11.58343559,2.28096266,8.40639559,0.01054458,0.34998898,0.03938754,1.70286091,0.56549062,0.22213050
-5.35167584,11.45913913,2.17986493,8.38112841,0.01032754,0.32978926,0.03886507,1.68377023,0.54876160,0.21244756
-5.34567284,11.33361107,2.07810685,8.35378646,0.01008344,0.30998810,0.03823063,1.66468806,0.53092416,0.20351993
-5.33966983,11.20683723,1.97600069,8.32424890,0.00981454,0.29059196,0.03748528,1.64552154,0.51208185,0.19534269
-5.33366683,11.07904341,1.87395952,8.29254160,0.00952427,0.27162047,0.03663511,1.62621523,0.49237232,0.18791031
-5.32766383,10.95070718,1.77248103,8.25885097,0.00921721,0.25310550,0.03569134,1.60675356,0.47196373,0.18121831
-5.32166083,10.82255551,1.67212862,8.22352806,0.00889893,0.23508943,0.03467026,1.58716107,0.45105032,0.17526446
-5.31565783,10.69554803,1.57351058,8.18708265,0.00857589,0.21762313,0.03359300,1.56750058,0.42984710,0.17004954
-5.30965483,10.57084633,1.47725849,8.15016696,0.00825528,0.20076338,0.03248517,1.54786947,0.40858418,0.16557765
-5.30365183,10.44977075,1.38400576,8.11354961,0.00794484,0.18457025,0.03137635,1.52839412,0.38750088,0.16185606
-5.29764882,10.33374616,1.29436715,8.07808068,0.00765269,0.16910437,0.03029938,1.50922312,0.36683975,0.15889461
-5.29164582,10.22423914,1.20892009,8.04464925,0.00738709,0.15442429,0.02928967,1.49051928,0.34684094,0.15670473
-5.28564282,10.12268922,1.12818829,8.01413536,0.00715630,0.14058408,0.02838431,1.47245107,0.32773688,0.15529818
-5.27963982,10.03043713,1.05262808,7.98735843,0.00696835,0.12763118,0.02762120,1.45518373,0.30974750,0.15468543
-5.27363682,9.94865328,0.98261785,7.96502464,0.00683080,0.11560473,0.02703806,1.43887063,0.29307612,0.15487410
-5.26763382,9.87826967,0.91845061,7.94767582,0.00675062,0.10453415,0.02667155,1.42364504,0.27790600,0.15586710
-5.26163082,9.81991826,0.86032966,7.93564224,0.00673394,0.09443834,0.02655625,1.40961289,0.26439759,0.15766104
-5.25562781,9.77387882,0.80836726,7.92900211,0.00678594,0.08532513,0.02672378,1.39684668,0.25268638,0.16024461
-5.24962481,9.74003872,0.76258605,7.92754965,0.00691065,0.07719128,0.02720189,1.38538086,0.24288150,0.16359727
-5.24362181,9.71786686,0.72292283,7.93077401,0.00711084,0.07002275,0.02801369,1.37520881,0.23506473,0.16768818
-5.23761881,9.70640310,0.68923443,7.93785027,0.00738794,0.06379526,0.02917686,1.36628165,0.22929002,0.17247551
-5.23161581,9.70426440,0.66130509,7.94764373,0.00774192,0.05847515,0.03070308,1.35850866,0.22558340,0.17790606
-5.22561281,9.70966757,0.63885510,7.95872775,0.00817124,0.05402041,0.03259744,1.35175959,0.22394318,0.18391543
-5.21960980,9.72046849,0.62155018,7.96941507,0.00867287,0.05038175,0.03485807,1.34586847,0.22434037,0.19042844
-5.21360680,9.73421639,0.60901122,7.97780158,0.00924226,0.04750383,0.03747589,1.34063891,0.22671931,0.19736008
-5.20760380,9.74822149,0.60082409,7.98182145,0.00987343,0.04532642,0.04043448,1.33585051,0.23099851,0.20461680
-5.20160080,9.75963357,0.59654916,7.97931120,0.01055901,0.04378558,0.04371018,1.33126626,0.23707164,0.21209811
-5.19559780,9.76552860,0.59573048,7.96808058,0.01129038,0.04281474,0.04727229,1.32664046,0.24480878,0.21969853
-5.18959480,9.76300007,0.59790416,7.94598734,0.01205783,0.04234575,0.05108353,1.32172703,0.25405791,0.22730969
-5.18359180,9.74925167,0.60260623,7.91101270,0.01285074,0.04230978,0.05510062,1.31628768,0.26464677,0.23482268
-5.17758879,9.72168775,0.60937960,7.86133457,0.01365782,0.04263819,0.05927511,1.31009989,0.27638513,0.24213035
-5.17158579,9.67799810,0.61778044,7.79539541,0.01446733,0.04326326,0.06355429,1.30296421,0.28906756,0.24912977
-5.16558279,9.61623402,0.62738376,7.71196185,0.01526739,0.04411892,0.06788236,1.29471094,0.30247663,0.25572452
-5.15957979,9.53487286,0.63778849,7.61017375,0.01604628,0.04514136,0.07220166,1.28520573,0.31638685,0.26182688
-5.15357679,9.43286895,0.64862202,7.48958072,0.01679272,0.04626961,0.07645405,1.27435422,0.33056899,0.26735983
-5.14757379,9.30968929,0.65954438,7.35016478,0.01749620,0.04744613,0.08058232,1.26210556,0.34479505,0.27225879
-5.14157079,9.16533322,0.67025196,7.19234858,0.01814728,0.04861733,0.08453168,1.24845482,0.35884357,0.27647308
-5.13556778,9.00033575,0.68048101,7.01698908,0.01873790,0.04973408,0.08825117,1.23344420,0.37250534,0.27996703
-5.12956478,8.81575523,0.69001079,6.82535751,0.01926162,0.05075225,0.09169508,1.21716327,0.38558913,0.28272077
-5.12356178,8.61314624,0.69866635,6.61910681,0.01971384,0.05163318,0.09482419,1.19974806,0.39792739,0.28473058
-5.11755878,8.39451945,0.70632078,6.40022839,0.02009201,0.05234412,0.09760690,1.18137918,0.40938161,0.28600890
-5.11155578,8.16229025,0.71289694,6.17100030,0.02039571,0.05285864,0.10002011,1.16227898,0.41984701,0.28658397
-5.10555278,7.91921853,0.71836837,5.93392938,0.02062669,0.05315698,0.10204994,1.14270775,0.42925648,0.28649901
-5.09954977,7.66834184,0.72275924,5.69168978,0.02078889,0.05322624,0.10369201,1.12295899,0.43758321,0.28581110
-5.09354677,7.41290432,0.72614323,5.44706032,0.02088831,0.05306061,0.10495163,1.10335375,0.44484211,0.28458966
-5.08754377,7.15628358,0.72864100,5.20286317,0.02093281,0.05266130,0.10584348,1.08423401,0.45108962,0.28291461
-5.08154077,6.90191768,0.73041641,4.96190555,0.02093188,0.05203643,0.10639110,1.06595526,0.45642183,0.28087420
-5.07553777,6.65323384,0.73167115,4.72692644,0.02089632,0.05120078,0.10662598,1.04887804,0.46097097,0.27856256
-5.06953477,6.41358041,0.73263795,4.50054919,0.02083781,0.05017531,0.10658645,1.03335888,0.46490017,0.27607708
-5.06353177,6.18616329,0.73357245,4.28524100,0.02076852,0.04898661,0.10631620,1.01974042,0.46839677,0.27351554
-5.05752876,5.97398762,0.73474394,4.08327944,0.02070060,0.04766617,0.10586271,1.00834116,0.47166426,0.27097319
-5.05152576,5.77980545,0.73642512,3.89672594,0.02064574,0.04624951,0.10527542,0.99944494,0.47491332,0.26853974
-5.04552276,5.60606961,0.73888145,3.72740582,0.02061465,0.04477527,0.10460387,0.99329050,0.47835215,0.26629643
-5.03951976,5.45489422,0.74236033,3.57689406,0.02061662,0.04328418,0.10389584,0.99006156,0.48217670,0.26431329
-5.03351676,5.32802177,0.74708067,3.44650584,0.02065912,0.04181805,0.10319545,0.98987772,0.48656118,0.26264654
-5.02751376,5.22679687,0.75322331,3.33729098,0.02074745,0.04041865,0.10254152,0.99278674,0.49164928,0.26133645
-5.02151076,5.15214670,0.76092277,3.25003101,0.02088445,0.03912677,0.10196601,0.99875851,0.49754659,0.26040563
-5.01550775,5.10456804,0.77026079,3.18523809,0.02107039,0.03798119,0.10149286,1.00768133,0.50431472,0.25985777
-5.00950475,5.08412093,0.78126189,3.14315488,0.02130282,0.03701787,0.10113707,1.01936057,0.51196722,0.25967719
-5.00350175,5.09042891,0.79389143,3.12375480,0.02157671,0.03626911,0.10090417,1.03352031,0.52046782,0.25982889
-4.99749875,5.12268579,0.80805603,3.12674229,0.02188452,0.03576295,0.10079013,1.04980780,0.52973091,0.26025950
-4.99149575,5.17966895,0.82360673,3.15155311,0.02221654,0.03552264,0.10078163,1.06780110,0.53962439,0.26089882
-4.98549275,5.25975915,0.84034432,3.19735477,0.02256120,0.03556621,0.10085682,1.08701949,0.54997474,0.26166214
-4.97948974,5.36096659,0.85802704,3.26304769,0.02290552,0.03590628,0.10098636,1.10693660,0.56057416,0.26245324
-4.97348674,5.48096326,0.87637993,3.34726778,0.02323565,0.03654988,0.10113485,1.12699579,0.57118935,0.26316783
-4.96748374,5.61712113,0.89510559,3.44839130,0.02353740,0.03749840,0.10126255,1.14662720,0.58157163,0.26369755
-4.96148074,5.76655613,0.91389564,3.56454318,0.02379684,0.03874773,0.10132727,1.16526593,0.59146780,0.26393414
-4.95547774,5.92617708,0.93244251,3.69360968,0.02400086,0.04028834,0.10128636,1.18237049,0.60063132,0.26377377
-4.94947474,6.09273947,0.95045073,3.83325650,0.02413774,0.04210554,0.10109873,1.19744087,0.60883316,0.26312124
-4.94347174,6.26290307,0.96764742,3.98095332,0.02419764,0.04417975,0.10072684,1.21003546,0.61587193,0.26189398
-4.93746873,6.43329266,0.98379125,4.13400515,0.02417306,0.04648684,0.10013844,1.21978596,0.62158262,0.26002554
-4.93146573,6.60056095,0.99867971,4.28959102,0.02405920,0.04899849,0.09930816,1.22640976,0.62584374,0.25746851
-4.92546273,6.76145254,1.01215416,4.44480992,0.02385418,0.05168264,0.09821871,1.22971919,0.62858230,0.25419666
-4.91945973,6.91286757,1.02410262,4.59673329,0.02355923,0.05450389,0.09686174,1.22962720,0.62977667,0.25020632
-4.91345673,7.05192380,1.03446031,4.74246332,0.02317874,0.05742407,0.09523830,1.22614927,0.62945697,0.24551673
-4.90745373,7.17601545,1.04320780,4.87919541,0.02272017,0.06040271,0.09335886,1.21940150,0.62770319,0.24016957
-4.90145073,7.28286737,1.05036732,5.00428305,0.02219387,0.06339768,0.09124295,1.20959497,0.62464103,0.23422752
-4.89544772,7.37058282,1.05599714,5.11530276,0.02161286,0.06636581,0.08891835,1.19702663,0.62043581,0.22777210
-4.88944472,7.43768337,1.06018474,5.21011672,0.02099244,0.06926360,0.08642002,1.18206727,0.61528484,0.22090060
-4.88344172,7.48313951,1.06303908,5.28693052,0.02034980,0.07204789,0.08378867,1.16514702,0.60940840,0.21372265
-4.87743872,7.50639069,1.06468238,5.34434325,0.01970352,0.07467669,0.08106915,1.14673920,0.60304019,0.20635620
-4.87143572,7.50735395,1.06524205,5.38138780,0.01907311,0.07710989,0.07830875,1.12734320,0.59641744,0.19892341
-4.86543272,7.48642060,1.06484306,5.39755915,0.01847842,0.07931012,0.07555543,1.10746722,0.58977125,0.19154642
-4.85942971,7.44444068,1.06360126,5.39282907,0.01793920,0.08124348,0.07285610,1.08761155,0.58331781,0.18434332
-4.85342671,7.38269573,1.06161797,5.36764638,0.01747452,0.08288031,0.07025505,1.06825326,0.57725065,0.17742450
-4.84742371,7.30286051,1.05897603,5.32292221,0.01710237,0.08419584,0.06779261,1.04983274,0.57173441,0.17088942
-4.84142071,7.20695511,1.05573753,5.26000080,0.01683914,0.08517083,0.06550404,1.03274279,0.56690048,0.16482407
-4.83541771,7.09728887,1.05194327,5.18061689,0.01669932,0.08579204,0.06341876,1.01732043,0.56284445,0.15929910
-4.82941471,6.97639829,1.04761385,5.08684119,0.01669513,0.08605263,0.06155992,1.00384174,0.55962553,0.15436878
-4.82341171,6.84698100,1.04275227,4.98101636,0.01683626,0.08595239,0.05994433,0.99251975,0.55726792,0.15007069
-4.81740870,6.71182801,1.03734788,4.86568596,0.01712972,0.08549785,0.05858271,0.98350515,0.55576383,0.14642612
-4.81140570,6.57375654,1.03138131,4.74351926,0.01757967,0.08470222,0.05748026,0.97688966,0.55507797,0.14344125
-4.80540270,6.43554535,1.02482995,4.61723475,0.01818737,0.08358514,0.05663747,0.97271147,0.55515317,0.14110880
-4.79939970,6.29987443,1.01767383,4.48952531,0.01895119,0.08217241,0.05605117,0.97096238,0.55591657,0.13941015
-4.79339670,6.16927041,1.00990121,4.36298744,0.01986668,0.08049541,0.05571572,0.97159589,0.55728624,0.13831779
-4.78739370,6.04605861,1.00151373,4.24005694,0.02092663,0.07859058,0.05562419,0.97453573,0.55917745,0.13779781
-4.78139070,5.93232257,0.99253057,4.12295269,0.02212127,0.07649865,0.05576964,0.97968411,0.56150846,0.13781249
-4.77538769,5.82987096,0.98299155,4.01362983,0.02343844,0.07426387,0.05614620,0.98692922,0.56420532,0.13832259
-4.76938469,5.74021202,0.97295863,3.91374323,0.02486381,0.07193322,0.05675010,0.99615141,0.56720539,0.13928942
-4.76338169,5.66453506,0.96251600,3.82462134,0.02638118,0.06955547,0.05758047,1.00722779,0.57045949,0.14067655
-4.75737869,5.60369857,0.95176850,3.74725047,0.02797266,0.06718038,0.05863987,1.02003498,0.57393248,0.14245092
-4.75137569,5.55822443,0.94083853,3.68226894,0.02961906,0.06485777,0.05993461,1.03444998,0.57760232,0.14458358
-4.74537269,5.52829767,0.92986152,3.62997044,0.03130012,0.06263675,0.06147479,1.05034923,0.58145778,0.14704991
-4.73936968,5.51377155,0.91898040,3.59031562,0.03299487,0.06056491,0.06327401,1.06760618,0.58549499,0.14982930
-4.73336668,5.51417758,0.90833923,3.56295110,0.03468191,0.05868762,0.06534896,1.08608772,0.58971318,0.15290454
-4.72736368,5.52874052,0.89807640,3.54723469,0.03633975,0.05704735,0.06771867,1.10564986,0.59410991,0.15626083
-4.72136068,5.55639846,0.88831793,3.54226609,0.03794713,0.05568316,0.07040367,1.12613339,0.59867628,0.15988461
-4.71535768,5.59582801,0.87917121,3.54692200,0.03948333,0.05463014,0.07342499,1.14735981,0.60339245,0.16376233
-4.70935468,5.64547476,0.87071956,3.55989481,0.04092850,0.05391905,0.07680309,1.16912825,0.60822395,0.16787918
-4.70335168,5.70358912,0.86301805,3.57973406,0.04226395,0.05357593,0.08055675,1.19121374,0.61311895,0.17221795
-4.69734867,5.76826714,0.85609072,3.60488978,0.04347246,0.05362188,0.08470195,1.21336711,0.61800688,0.17675817
-4.69134567,5.83749606,0.84992951,3.63375686,0.04453857,0.05407280,0.08925086,1.23531686,0.62279850,0.18147541
-4.68534267,5.90920363,0.84449482,3.66471966,0.04544882,0.05493926,0.09421085,1.25677284,0.62738742,0.18634091
-4.67933967,5.98131007,0.83971777,3.69619559,0.04619201,0.05622635,0.09958359,1.27743184,0.63165299,0.19132159
-4.67333667,6.05178120,0.83550393,3.72667701,0.04675940,0.05793363,0.10536436,1.29698466,0.63546448,0.19638026
-4.66733367,6.11868104,0.83173831,3.75477003,0.04714484,0.06005504,0.11154136,1.31512435,0.63868613,0.20147613
-4.66133067,6.18022172,0.82829120,3.77922934,0.04734494,0.06257893,0.11809527,1.33155516,0.64118293,0.20656554
-4.65532766,6.23480911,0.82502465,3.79898809,0.04735910,0.06548801,0.12499889,1.34600153,0.64282646,0.21160279
-4.64932466,6.28108196,0.82179895,3.81318175,0.04718949,0.06875945,0.13221688,1.35821682,0.64350078,0.21654106
-4.64332166,6.31794320,0.81847897,3.82116551,0.04684107,0.07236493,0.13970579,1.36799094,0.64310757,0.22133333
